ID,POLONAIS,HINDI,INTERVAL
4096,niedokrwistość,रक्ताल्पता,82
12859,josh.,जोश,19
6641,pokrewny,सदृश्य,66
8067,watts.,वाट,39
317,connex.,कॉनेक्स,100
9666,absurdalny,निरर्थक,43
979,excalibur.,एक्सकैलिबर,97
3802,osteoporoza,ऑस्टियोपोरोसिस,83
10033,goryl,गोरिल्ला,42
9588,podobnie,वैसे ही,46
400,honduran.,होंडुरान,98
13402,vs,बनाम,14
874,cytochrom,साइटोक्रोम,97
11213,astralny,एस्ट्रल,34
10796,buddyzm,बुद्ध धर्म,37
13266,grecki,यूनानी,14
1632,hipnoza,सम्मोहन,94
5331,impas,गतिरोध,66
12326,zaszeregowanie,श्रेणी,7
7068,basista,बास वादक,62
10005,fiesta.,पर्व,42
9287,kay.,काय,48
11179,banyan.,बरगद,34
11081,nawiedzany,अड्डा,32
84,pertussis.,काली खांसी,100
10716,instancje,उदाहरणों,20
9527,separacja,पृथक्करण,13
2875,cydr,साइडर,88
3652,atelier,कारखाना,83
2440,farmakologiczny,औषध-संबंधी,77
10026,weber.,वेबर,42
2734,narkotyki.,नशीले पदार्थों,73
11942,centrum handlowe,मॉल,27
11640,abu.,अबू,30
620,warplanów.,लड़ाकू विमानों,99
11625,apollo,अपोलो,30
6966,niekorzystny,प्रतिकूल,62
3061,dy,डीवाई,78
9813,pięciokąt,पंचकोण,41
7868,botswana.,बोत्सवाना,58
14090,waszyngton,वाशिंगटन,9
3216,nepalia.,नेपाली,87
7517,centra,केन्द्रों,15
2039,bankier,बैंकर,82
13454,żart,मज़ाक,12
6010,diakon,उपयाजक,40
6431,eseje,निबंध,35
7311,dt.,डीटी,60
3329,miokardialny,दौरे,86
2050,głowica bojowa,वारहेड,75
2376,ustalać,पता लगाना,78
4408,wierzchołek,शिखर,80
4900,penicylina,पेनिसिलिन,77
91,rhodesian.,रोडेशियन,100
5471,libertarianin.,मुक्तिवादी,61
4800,wystawienie,उजागर,34
10728,przewidywany,भविष्यवाणी की,22
1619,strych,अटारी,92
2889,mora,मोरा,88
11854,bieżący,चल रही है,28
6935,filozoficzny,दार्शनिक,37
12424,środek nocy,आधी रात,23
14358,wydatki,खर्च,26
12727,fc.,एफसी,20
1918,montaż,असेंबल,92
14167,rodzina,परिवार,11
6459,rdza,जंग,63
11597,glasgow.,ग्लासगो,30
13429,dziewięć,नौ,13
12804,oko,आंख,15
13439,żołnierski,सैनिकों,12
4866,jeździectwo,सवारों,77
6191,heh.,हेह,69
13930,podczas,दौरान,7
3767,rejs,मंडरा,34
10542,rodney.,रॉडने,38
14169,nagrywać,अभिलेख,7
19,piekielny,राक्षसी,100
11977,niekompletny,अधूरा,26
8034,cis.,सीआईएस,57
5788,sadr.,सदर,71
7897,na mieliźnie,फंसे,47
8253,kijów,कीव,55
11983,obywatele,नागरिकों,23
7691,geometryczny,ज्यामितिक,57
6428,traktowanie,इलाज,19
13394,rewolucja,क्रांति,14
455,harmaline,हार्मलिन,100
10444,geologia,भूगर्भ शास्त्र,32
7259,komplement,पूरक हैं,56
5403,pożar,जंगल की आग,62
8953,tkacz,जुलाहा,49
5038,sterować,स्टीयर,43
6810,guziec,warthog,64
13708,mimo,इसके बावजूद,12
11706,fg.,फ़र्ग,29
4182,brahms.,ब्रह्मस,77
14066,dodany,जोड़ा,5
13568,minnesota.,मिनेसोटा,12
11705,isaac.,इसहाक,29
2940,odraczać,आस्थगित करें,59
6057,kreta,क्रेते,70
4148,roadrunner.,रोड्रुनर,73
305,ley.,लाई,94
1825,spiro,स्पाइरो,93
5158,fiasko,असफलता,74
6147,remont,क्षतिपूर्ति,64
4704,septa.,सिपा,78
3136,roper,नट,86
6023,ręcznik,तौलिया,65
10963,znaczek,डाक टिकट,29
15,ocelot,औसीलट,100
10119,nadczłowiek,अतिमानव,41
5427,łyżwiarz,स्केटिंग करनेवाला,34
3025,aet.,एईटी,88
10871,straszny,भयानक,32
2786,cushing.,कुशिंग,87
13145,arizona.,एरिज़ोना,17
1915,pączki,डोनट्स,85
5359,pasta do zębów,टूथपेस्ट,74
10246,halloween.,हेलोवीन,40
7556,wg.,डब्ल्यू जी,60
4898,bren.,ब्रेन,77
9966,wznawianie,फिर शुरू करना,28
11051,bydło,पशु,35
487,przesada,अतिशयोक्ति,59
2435,aciduria.,अम्लमेह,90
10350,projektant,डिजाइनर,9
6412,memorandum,ज्ञापन,66
4490,rad,रेडियम,79
3953,beret,बेरेत,71
3527,campo.,कैंपो,73
9332,polly.,पोली,48
9466,niagara.,नियगारा,47
7516,barokowy,बरोक,60
10970,misc.,विविध,36
13360,tygrysy,बाघों,12
13783,dezorientacja,उलझन,9
978,liceum,उच्च विद्यालय,97
1605,lina.,लीना,94
7597,łopata,कुदाल,54
3650,obróć się,मुड़ो,81
760,panoptyczny,पैनोपटिकल,98
2434,oferent,बोली लगाने वाले,86
5594,sylwetka,सिल्हूट,69
12775,dziecko,बच्चा,15
7496,uc.,यूसी,61
10401,zabawka,खिलौने,35
9775,atestowany,प्रमाणित,41
13493,online,ऑनलाइन,13
8898,guziki,बटन,6
9838,norfolk.,नॉरफ़ॉक,43
10875,nepal,नेपाल,36
96,polinezyjski,polynesian,99
10862,goalder.,गोलटेंडर,28
8563,nielsen.,नील्सन,53
11036,bahamy.,बहामा,35
3723,paranomia,परानोमिया,84
2704,alarmowanie,चेतावनी,26
469,snaked.,चोरी,50
11684,nogi,पैर,17
9095,dżibuti,जिबूती,49
7570,papa,पिताजी,59
8271,dali.,डैली,55
3344,fryzura,बाल शैली,72
1943,zastój,शांति काल,89
4449,litry,लीटर,47
2509,kusza,क्रॉसबो,89
3645,tchaikovsky.,शाइकोवस्की,84
8811,wątroba,यकृत,51
197,sepoy.,सिपाहियों,97
14031,wczesny,जल्दी,9
10027,uchodźca,शरणार्थी,26
25,mrówki,चींटियों,37
2684,ultramaryna,नीला सा,89
5906,cyklop,साइक्लोप,71
9402,pocztowy,डाक का,47
13648,koniecznie,अनिवार्य रूप से,12
9651,wykonanie,क्रियान्वयन,17
10841,wino,वाइन,36
11451,bliźniak,जुड़वां,20
4864,navajo.,नावाजो,76
12819,założyć,मान लीजिए,13
6979,pilne,अति आवश्यक,56
12916,uderzony,मारना,19
10856,cukierek,कैंडी,36
8332,plagiat,साहित्यिक चोरी,50
5904,lewitacja,उत्तोलन,69
10423,kolizja,टक्कर,38
5267,choreografia,नृत्यकला,74
7684,mendel.,मेंडेल,59
8859,osaka.,ओसाका,51
5867,transkontynentalny,ट्रान्सकांटिनेंटल,71
9954,budka,बूथ,41
2486,coney.,ख़रगोश,89
13233,pół,अर्द्ध,15
7781,kwiat,फूल का खिलना,57
12308,konwekcja,कंवेक्शन,23
6393,rezerwacje,आरक्षण,12
3846,licencjodawca.,लाइसेंसर,83
2752,kwiatowy,फूलों,88
7647,adwentysta,एडवेंटिस्ट,56
11183,wiktoriański,विक्टोरियन,34
10712,carnegie.,कार्नेगी,38
6414,sanger.,सेंगर,67
452,durr.,ड्यूर,100
13421,celowo,जान - बूझकर,7
7489,podkreślony,पर बल दिया,44
13027,krzysztof,क्रिस्टोफर,18
3928,przesmyk,स्थलडमरूमध्य,83
3800,bunsen.,लेम्प,83
3576,płytka,टाइल,62
9766,pozwolić,परमिट,22
864,eugenia.,यूजीनिया,97
13303,postać,आकृति,12
11775,gorzej,और भी बुरा,29
10253,logan.,लोगान,40
4920,etylen,ईथीलीन,77
11665,mason,मकान बनाने वाला,28
732,kumara.,कुमार,98
4466,nehru.,नेहरू,79
8263,madras,मद्रास,55
11234,brygadier,ब्रिगेडियर,34
8893,potomac.,पोटोमैक,51
10446,pole walki,लड़ाई का मैदान,38
11641,bunt,विद्रोह,29
10037,postrzegany,महसूस किया,38
12282,zwariowany,पागल,24
12704,senatorowie.,सीनेटरों,13
6103,kratownica,पुलिंदा,69
13042,cc.,सीसी,17
12461,mundur,वर्दी,20
7010,vox.,स्वर,63
12109,zobowiązany,प्रतिबद्ध,19
11473,kaczor,मक्खी,31
3662,oc.,ओसी,84
4743,omow wszystko jeszcze raz,इस प्रकार संशोधित,58
6930,papka,गूदा,62
8012,tekściarz,गीतकार,47
10138,szef,मालिक,39
9159,vera.,वेरा,49
69,kleisty,मौलवियों,67
1048,redlegs.,रिडलेग्स,97
13455,federalny,संघीय,12
9137,sic.,इस प्रकार से,49
9740,wlać,बहना,38
6162,columbian.,कोलमबियन,69
11795,zainteresowania,रूचियाँ,8
2942,mniszek lekarski,dandelion,86
2493,albatros,भारी अड़चन,89
4233,błądzić,ग़लती होना,80
7429,ster.,धारा,61
10224,cobb.,कॉब,40
7137,przejąć,कब्जा,62
2151,apogeum,पराकाष्ठा,92
4625,zarodnik,बीजाणु,69
9548,meu.,मेयू,46
8939,sekretarzyk,डैवेन्तपोर्ट,50
13127,idzie,जाता है,17
6757,oszczerstwo,बदनामी,51
2954,sznurowany,सजी,58
182,klapka,फ्लैप,88
7997,rozżarzony,गरमागरम,57
10180,albański,अल्बानियन,33
7617,tłuszczowy,मोटे,60
6411,tak samo,ठीक इसी प्रकार से,67
10411,morał,शिक्षा,30
12783,studio,स्टूडियो,17
5439,zamieszanie,उथल - पुथल,72
2798,łupek ilasty,एक प्रकार की शीस्ट,88
13033,pd.,पी.डी.,18
6912,qu.,क्वा,64
5351,iliad,इलियड,74
6945,neutron,न्यूट्रॉन,62
12749,po południu,बजे,20
8404,panowanie,अधिराज्य,52
4503,meteoryt,उल्का पिंड,67
8975,motyl,तितली,48
13175,nea.,नीच,16
9048,najmłodszy,सबसे कम उम्र,50
5008,nieszczęście,कष्ट,75
4363,zaszczycony,सम्मानित,13
5483,szynszyla,चिनचीला,73
8056,myszy.,चूहों,57
3191,een.,ईन,87
13968,kierownictwo,प्रबंध,9
4717,opal,दूधिया पत्थर,78
3639,nierdzewny,स्टेनलेस,84
7228,peruwiański,पेरू का,62
1940,majonez,मेयोनेज़,92
4831,zniesienie,उन्मूलन,77
11178,namiastka,कृत्रिम वस्तु,34
1913,płakowany,आग लगा दी,31
3372,niedociągnięcia,कमियों,83
12624,tornado,बवंडर,19
3699,luźny,निर्बल,82
1261,kpiny,उपहास,32
10914,galaktyka,आकाशगंगा,34
6534,kanapa,सोफ़ा,63
14183,impreza,दल,9
8190,hipopotam,जलहस्ती,56
5743,jawor,गूलर,70
234,szeroki uśmiech,मुसकान,90
3211,rainier.,रेनियर,87
6454,ateński,अथीनियान,61
6230,uniewinniony,विमुक्त,67
6204,yan.,यान,69
6463,trypolis,त्रिपोली,66
9176,bez precedensu,अभूतपूर्व,49
12948,graty,कचरा,18
3550,kierowniczy,प्रबंधकीय,85
11547,zmieniony,बदल,8
9728,pracownik,मज़दूर,20
10479,etiopczyk,इथियोपियाई,38
164,kotlina,दंगल,100
1576,lisi,लोमड़ी की तरह का,94
12728,furman,गाड़ीवान,21
4607,bridgewater.,ब्रिजवाटर,78
8004,zamocowanie,लंगर गाह,57
12272,papież,पोप,24
9627,przekleństwo,कोसना,39
13093,argentyna,अर्जेंटीना,17
4841,pyro.,अग्निछाया,77
2091,pozować,डींग,92
10273,następca,उत्तराधिकारी,38
1883,alanina,एलानिन,92
9681,wenecja,वेनिस,45
6326,tygiel,क्रूसिबल,68
3658,crawley.,क्रॉले,84
8592,wenezuelski,विनीज़वीलियन,52
12333,opór,प्रतिरोध,20
5669,trąd,कुष्ठ रोग,72
2452,utalentowany,प्रतिभाशाली,41
12888,festiwal,त्यौहार,17
13256,wiktoria,विक्टोरिया,15
9091,dołączyć,फिर से शामिल हो,40
13385,rosyjski,रूसी,13
14207,specjalny,विशेष,10
8824,kupiec,सोदागर,46
3999,arcadian,देहाती,72
14047,członkowie,सदस्यों,9
3479,reissed.,फिर से इश्यू,66
7121,winslow.,विंसलो,62
8064,wydział,संकाय,55
5541,łupek,स्लेट,53
7611,uwolniony,फैलाया,56
1827,kuloodporny,बुलेटप्रूफ,93
2939,gniazdo,गंदे,84
3010,niezadowolony,अंधाधुंध,43
10154,miesięczny,महीने के,41
8316,mrożony,जमा हुआ,55
6439,pow,पॉव,52
8286,lokaut,लोक आयूत,55
11383,mnóstwo,खूब,32
4720,amtrak.,एमट्रैक,78
695,arrad.,अराद,98
9368,my sami,हम स्वयं,47
11083,namysł,सोच - विचार,20
8999,dźwig,क्रेन,48
2466,sayers.,सेयर्स,82
6760,peryferyjny,परिधीय,58
771,ord.,अपार,98
4131,serowy,पनीर का,81
13326,hr.,मानव संसाधन,12
5255,moduł,मापांक,45
8845,malarz,चित्रकार,48
14350,poznać,मिलो,9
11551,rozpoczęcie,शुरू करना,30
7161,wzdręga,रुड,62
2745,cambrian.,कैंब्रियन,88
10765,neo.,नियो,37
11375,przybory,पकड़ना,23
13655,ogólnie,आम तौर पर,7
9397,ryder.,राइडर,47
2920,angliński,एंग्लियन,85
10892,rozbić,गरज,28
13706,spodziewany,अपेक्षित,10
2737,unesco.,यूनेस्को,88
6753,beryl,फीरोज़ा,64
1735,prostować,सुधारना,65
126,janus.,दोहरे चरित्र वाला,100
9092,kochanek,प्रेम करनेवाला,41
10920,dorosły,वयस्क,32
749,botulizm,बोटुलिज़्म,98
11273,seryjny,धारावाहिक,31
4828,rgen.,रगे,77
4134,underfree.,अनफ्री,81
10822,marilyn.,मर्लिन,37
12163,niuton,न्यूटन,26
3435,skinhead.,स्किनहेड,78
5716,wnuk,पोता,69
6836,banknoty,बैंक नोट,34
972,ginekomastia.,ज्ञ्नेकोमास्टिया,97
10021,składniki,अवयव,27
1113,ara,एक प्रकार का तोता,94
6889,romero,रोमेरो,64
6041,tuńczyk,टूना,69
12932,gnu antylopa,बैल की आकृति का बारहसिद्धान्त,19
11410,wada,दोष,28
3872,ekliminacja,नामस्रोत,82
7207,lepage.,लेपेज,62
14212,opłaty,प्रभार,14
12614,calgary.,कैलगरी,22
11018,celtycki,केल्टिक,36
2851,rzeźbiony,खुदी हुई,70
2817,euforia,उत्साह,88
458,sharecropping.,बटाईदारी,100
10368,taco.,टैको,39
12717,wysłać,भेजना,15
6689,przebranie,स्वांग,44
2656,midtown.,मिडटाउन,89
3024,lehr.,लेहर,88
8091,paso.,पासो,56
8350,ideologia,विचारधारा,41
9107,suplement,परिशिष्ट,36
8947,uczony,पंडित,34
2808,aor.,एओआर,88
10520,kino,सिनेमा,37
7218,pięść,मुट्ठी,52
7861,antyczny,एंटीक,48
4476,pinyin.,पिनयिन,79
9313,bokser,बॉक्सर,46
6939,eon,कल्प,62
10387,airmen.,एयरमैन,39
5539,haga.,द हेग,73
1308,swami.,स्वामी,93
6336,seminarium duchowne,पाठशाला,65
9183,serotonina,सेरोटोनिन,48
2654,eyre.,आयर,88
1908,rozjarzony,प्रकाश से युक्त,70
12791,larry.,लैरी,20
12651,rozpoznać,केन,21
3299,cyryliczny,सिरिलिक,86
1630,pustynnienie,मरुस्थलीकरण,94
12452,rozprzestrzeniać się,फैलाव,21
10488,częściowo,आंशिक रूप में,38
9470,odosobniony,पृथक,38
6540,potajemnie,चोरी चुपके,66
11314,ktokolwiek,कोई भी हो,33
7130,garnett.,गार्नेट,62
230,podgrupa,उपसमूह,90
12589,armstrong.,आर्मस्ट्रांग,22
10577,materiał filmowy,फुटेज,38
3280,glikol,ग्लाइकोल,83
6576,emu,एमु,63
12769,hampshire.,हैम्पशायर,20
7312,napier.,नेपियर,62
13035,personel,कार्मिक,18
3242,tabaka,सुंघनी,87
11585,temperatura,तापमान,23
35,jeannette.,जीननेट,100
9870,pączek,कली,41
4546,aladdin.,अलादीन,79
12448,uruchomiona,का शुभारंभ किया,17
14436,wiele ,एकाधिक,6
11612,blair.,ब्लेयर,30
14482,dlaczego,क्यों,7
4214,whoa.,रुको,81
775,forobade.,मना किया,98
14179,zyski,आय,13
1127,wydalanie,मलत्याग,93
378,seminarium,सेमिनार,88
1318,pikiety,चौकियां,53
13692,działanie,दौड़ना,7
8308,naziści.,नाजियों,23
14298,dostawcy,विक्रेताओं,64
6090,ślad stopy,पदचिह्न,65
3014,patrice.,पैट्रिस,88
8962,zwiastun filmu,ट्रेलर,45
7808,trey.,ट्रे,58
4543,taryfy.,टैरिफ,56
9871,powstańcy,विद्रोहियों,32
139,assame,असमिया,100
4285,cynthia.,सिंथिया,80
4157,wołga.,वोल्गा,81
1903,boswell.,बोसवेल,92
11686,ny.,न्यूयॉर्क,30
28,dyfrakcja,विवर्तन,100
11043,tłumaczyć,अनुवाद करना,17
7725,zapłata,भुगतान,48
12391,morgan,मॉर्गन,24
6554,bhutan.,भूटान,66
11800,błyskawica,आकाशीय विद्युत,28
11059,tygodniowo,साप्ताहिक,35
11561,dominikański,डोमिनिकन,31
1865,slicer.,स्लाइसर,93
14370,oferowany,की पेशकश की,14
5562,midwestern.,मध्य-पश्चिमी,73
14214,wymagania,आवश्यकताओं,6
8384,element krajobrazu,सीमाचिह्न,45
8608,shia.,शिया,53
7413,spanglered.,बखेरा,61
10528,nt.,एनटी,38
13311,możliwie,संभवत:,7
10672,utrzymywanie,को बनाए रखने,13
11097,skalisty,चट्टान का,28
1881,apokaliptyczny,सर्वनाशक,80
12874,zapasy,कुश्ती,19
4250,syjamski,स्याम देश की भाषा,81
530,jesiotr,स्टर्जन,98
7643,oaza,शाद्वल,59
3323,łaciaty,चितकबरा,86
5729,aerodynamika,वायुगतिकी,57
2540,pomyłka,बड़ी भूल,78
113,encyklopediacz.,एनसाइक्लोपीडियाक,100
2847,kolaż,महाविद्यालय,88
7408,antysemityzm,सेमेटिक विरोधी विचारधारा,56
6682,stromy,खड़ी,63
5567,kruchy,भंगुर,71
14512,gazeta,अखबार,14
1522,styks.,वैतरणी नदी,94
7636,kickers.,किकर्स,19
4631,saladlin.,सलादीन,78
12867,indyk,तुर्की,19
13366,identyfikacja,पहचान,14
856,udal.,ऊदल,98
14095,przeciętny,औसत,10
7851,ukarany,सज़ा,47
13094,da.,दा,15
152,tunika,अंगरखा,77
2897,cholesterol,कोलेस्ट्रॉल,88
14062,przykład,उदाहरण,10
8833,nervosa.,नर्वोसा,51
13294,uchwyt,पर्वत,13
8988,wykonawcy,कलाकारों,10
9034,mellon.,मेलॉन,50
7880,dwar,डीपीटी,58
10112,walsh.,वाल्श,41
12194,branding.,ब्रांडिंग,16
5749,kastylia.,कैसिल,72
12991,dallas,डलास,18
12744,katastrofa,आपदा,17
12309,różnorodność,विविधता,22
8069,sad owocowy,बगीचे,56
3738,rybaków,मछुआरों,84
8026,hydroelektryczność,पनबिजली,52
1861,zonta.,ज़ोंटा,93
11814,studia,अध्ययन करते हैं,16
6076,medytacja,ध्यान,61
7175,rodzaj,जाति,62
9989,północno-wschodni.,उत्तर-पूरब,42
5244,rattlers.,रैटलर्स,73
9649,rti.,सूचना का अधिकार,45
14286,kwota,मात्रा,7
9158,równik,भूमध्य रेखा,27
10221,odkurzacz,वेक्यूम-क्लनिर,41
5601,ritter.,रिटर,72
8796,zasadzka,घात लगाना,44
1680,jainizm,जैनवाद,94
635,fitz.,फिट्ज़,99
2650,crypto.,क्रिप्टो,89
4223,zacieniony,छायांकित,44
10615,nieruchomość,जायदाद,34
10250,jedność,एकता,40
11365,las deszczowy,वर्षा वन,33
12827,koreański,कोरियाई,19
3748,śliski,फिसलाऊ,83
4824,dystrybutor,वितरक,68
5707,psycho.,मनोविश्लेषक,71
9050,lizbona,लिस्बन,50
3317,apteka,फार्मेसी,83
4528,strawiński,स्ट्राविंस्की,79
5871,waugh.,वॉ,71
1870,chwilowo,क्षण भर के लिये,92
12945,cieniowanie,ग्रेडिंग,15
2423,warty opublikowania,समाचार योग्य,89
9480,tm.,टीएम,46
11071,materiał wybuchowy,विस्फोटक,17
369,hadronka,हैड्रान,100
5901,nieumyślny,अनैच्छिक,62
10935,dąb,बलूत,31
1192,rhema.,रेमा,96
5113,goddard.,गोडार्ड,75
5019,kręcone,घुंघराले,76
12000,różowy,गुलाबी,27
8960,michał anioł,माइकल एंजेलो,50
14151,południe,दक्षिण,8
10146,ambasador,दूत,38
10395,łódź podwodna,पनडुब्बी,38
4668,szlachta,कुलीनता,78
14352,oferując,प्रसाद,14
5050,rewizjonistyczny,संशोधित,69
11661,zapomniał,भूला,30
1498,krill.,क्रिल्ल,94
9086,defensemen.,डिफ़ेंसमेन,49
3927,rolando.,रोलैंडो,83
2713,berwick.,बेरविक,88
8299,pawilon,मंडप,52
11643,arf.,आसियान क्षेत्रीय मंच,30
8475,transformowany,तब्दील,25
7531,balistyczny,बैलिस्टिक,50
6236,rusher.,रशर,62
9015,łyżwa,स्केट,19
3,amorficzny,बेढब,100
365,makak,अफ्रीका का लंगूर,99
13223,najwyższy,उच्चतम,16
12597,szpital,अस्पताल,19
7126,uciec,भागते हुए,43
10063,kwalifikator,क्वालीफायर,8
2505,włochaty,बालदार,89
12662,czarna lista,काला सूची में डालना,12
5804,miejsce urodzenia,जन्मस्थल,71
4746,dx.,डीएक्स,78
9164,obcasy,हील,42
10830,producenci,निर्माताओं,20
8166,dorsz,सीओडी,56
3426,towson.,टॉसन,86
6584,gajówka,ब्लैककैप,66
4586,walkower,सरल विजय,78
4209,syntetaza.,सिंथेटेस,81
2569,jurorzy,ज्यूरी सदस्यों को,73
9324,ob,ओब,46
7824,utopia,आदर्शलोक,58
142,właściciele ziemscy,जमीन मालिकों,93
11041,norseman.,नार्वेजियन,35
9404,atut,तुस्र्प,45
8848,sampi.,सैंपि,51
12237,geografia,भूगोल,25
8645,schron,आश्रय,42
14472,james,जेम्स,9
10192,gamma,गामा,41
3224,zdemilitaryzowany,ग़ैरफ़ौजीकरण,83
7934,shearer.,घसियारा,54
5445,galaktyczny,गेलेक्टिक,73
10169,hussars.,हुसार,40
14412,zasady,नियम,7
10562,otoczak,बोल्डर,38
8193,gubernatorski,गवर्नर,56
2615,karykatura,कारटूनवाला,82
447,nie uninja,रिहाई,100
5309,sprinter,धावक,58
12593,opakowanie,पैकेजिंग,19
11245,toast,टोस्ट,33
12725,latał,उड़ान भरी,21
4846,farmaceutyczny,फार्मास्युटिकल,66
13736,republika,गणतंत्र,11
12877,górny,अपर,19
14229,godziny,घंटे,8
4774,cytrus,साइट्रस,78
14432,ubezpieczenie,बीमा,13
9037,wymagające,की मांग,19
7227,fabiański,अवसर की प्रतीक्षा करनेवाला,62
11284,burmistrz,महापौर,30
9930,prom,नौका,35
2456,gotowany,पकाया,23
3963,bachor,बव्वा,78
14138,szczyt,शीर्ष,7
9710,przywrócenie,मरम्मत,9
12049,ck.,सी.के.,27
12322,dźwięki,आवाज़,12
3741,wpisany,अंकित किया,83
7616,karma,कर्मा,60
1032,dzielnie,बहादुरी,97
2439,impuls,आवेग,79
859,bowers.,बॉवर्स,73
7703,recykling,रीसाइक्लिंग,51
7610,wicca.,विक्का,60
1413,zapisy,उपस्थिति पंजी,64
12729,jeździec,सवार,15
13790,telewizja,टेलीविजन,11
9290,karmić,चारा,38
4982,obrzezanie,परिशुद्ध करण,74
7582,aquinas.,एक्विनास,60
462,kontrastowy,विषम,32
8379,diamondbacks.,डाइमन्डबैक्स,52
204,gazela,छोटा सुन्दर बारहसिंघ,99
14054,pokazywać,दिखाओ,7
9493,cząsteczka,अणु,42
1924,agregator,एग्रीगेटर,25
851,wicketkeeper.,विकेट कीपर,98
598,hierarchiczny,श्रेणीबद्ध,91
13756,głaz,चट्टान,11
13512,korona,ताज,12
13771,prawie,लगभग,11
6341,żony,पत्नियों,68
7215,tyrannosaurus.,टायरनोसॉरस,62
13815,lub,या,5
2739,stuknięty,बेधड़क,88
6723,szanowna pani,महोदया,53
1807,dunne.,ड्यूनी,93
5984,kajman,कैमन,68
7771,latarnia morska,प्रकाशस्तंभ,57
7747,kulminacja,समापन,38
11423,srebrzyk,स्र्पहला,32
1391,bando.,बन्दो,95
5832,largo,लार्गो,71
11229,zapora,बांध,31
12898,utah.,यूटा,19
13100,gwatemala,ग्वाटेमाला,17
10697,lw.,एलडब्ल्यू,38
12378,honor,सम्मान,18
7099,zdrada,राज-द्रोह,61
12423,der.,डीईआर,23
1252,skecz,प्रहसन,85
13656,atlantycki,अटलांटिक,12
358,rozwścieczony.,व्यथित,90
2832,bpi.,बीपीआई,88
1655,pryszcz,फुंसी,94
437,amiga.,अमिगा,98
14309,osobisty,निजी,5
10007,hogan.,होगन,42
10371,pozwać,मुक़दमा चलाना,39
1316,mambo,मैम्बो,95
4387,jaśmin,चमेली,78
13868,ludzie,लोग,6
8167,uczestnicy.,नवागंतुकों,49
13883,systemy,प्रणाली,8
9422,johannesburg,जोहानसबर्ग,47
12127,strach,डर,21
8823,hist.,इतिहास,51
7798,stawka,दांव लगाना,45
14367,obraz,छवि,6
10082,delfin,डॉल्फिन,24
8944,przytłaczający,ज़बर्दस्त,35
6744,lansing.,लांसिंग,65
6842,wegetarianizm,शाकाहारिकता,57
14041,już,पहले से,8
8574,zapalniczka,लाइटर,52
8730,cpl.,कारपोरल,52
3409,strach.,स्ट्राउड,86
6895,rękawiczki,दस्ताने,42
3528,awokado,एवोकाडो,82
9129,ia.,मैं एक,49
9163,presley.,प्रेस्ली,49
10164,omaha.,ओमाहा,41
10610,op,सेशन,33
6575,tao.,ताओ,62
11973,nancy.,नैंसी,27
9199,gwiazdka,तारांकन,46
8459,skarbiec,ख़ज़ाना,53
13686,zagadnienia,मुद्दे,7
12512,oglądanie,देख रहे,12
9292,pct.,पीसीटी,48
9112,stożek,शंकु,48
8692,pedał,पतुरिया,51
10819,marco.,मार्को,37
13896,pod ,अंतर्गत,6
13209,junior,जूनियर,15
6246,bor,बोरान,68
3781,najgłębest,गहरे,83
2255,migranci,प्रवासियों,68
3312,aeronautyka,एयरोनॉटिक्स,69
8133,pegaz,कवि की उमंग,56
8907,trenton.,ट्रेंटन,50
13177,głosowanie,मतदान,13
5891,dinozaurów.,डायनासोर,48
8590,morowy,टाऊन,53
11504,dziewiętnasty,उन्नीसवां,31
1841,więźniowie.,कैदियों,88
9947,pościgowy,खदेरनेवाला,41
9945,ogród zoologiczny,चिड़ियाघर,42
8549,fin,फिन,51
7164,odbudować,फिर से बनाना,46
8770,wtyczka,प्लग,46
3432,zawał,रोधगलन,84
14318,zawsze,हमेशा,9
5177,kain,कैन,75
171,archidiecezja,archdiocese,100
2667,oligarchia,कुलीनतंत्र,88
7294,dvorak.,ड्वोरक,62
13496,kapitan,कप्तान,13
13897,zrobiony,बनाया,5
1837,jezebel.,ईजेबेल,93
5125,regencja,राज-प्रतिनिधि का पद,75
14294,samochód,कार,9
8920,grypa,इंफ्लुएंजा,50
10392,płomień,ज्योति,18
5670,gras.,ग्रास,72
3877,szybownictwo,सरकना,70
10847,angola,अंगोला,37
9748,klatka szybowa,पिंजरा,42
6305,rozpylać,फुहार,57
4152,placówka,चौकी,66
8616,czołowy,ललाट,53
3411,poliester,पॉलिएस्टर,83
11682,jodła,देवदार,30
7254,warstwy,परतों,35
557,anaerobik,अवायवीय,99
13554,doceniany,की सराहना की,9
8959,snafu.,घपला,50
13212,oczywiście,स्पष्टतः,16
12711,autobus,बस,19
1786,dalmatyński,डैलमेशियन,72
9059,wybór,चुनने,7
12642,rozrywka,मनोरंजन,18
3124,habsburg.,हैब्सबर्ग,87
12182,zarzuty,आरोपों,16
363,jaskrawo,चमकते हुए,100
8302,zupełny,बोलना,49
12818,północny wschód,ईशान कोण,20
14444,nieprzerwany,जारी,5
13660,samolot,हवाई जहाज,12
13799,to,वह,5
13261,encyklopedyczny,विश्वकोश,15
8895,w porządku,ठीक है,50
2094,glicerol,ग्लिसरॉल,92
13578,przeszłość,भूतकाल,11
2481,reperkusje,नतीजों,88
7379,sektory,सेक्टरों,31
6987,beth.,बेथ,63
1234,wykonywać,बता देते हैं,16
9497,szerokopasmowy,ब्रॉडबैंड,46
1747,tułów,धड़,92
