ID,POLONAIS,ENGLISH,INTERVAL
12312,na calym swiecie,worldwide,29
13708,mimo,despite,14
11743,renesans,renaissance,35
12803,kolej żelazna,railway,22
2247,wartościowość,valence,93
5672,edyp,oedipus,77
2280,postrzałowy,gunshot,88
13014,faktyczny,factual,20
12041,świeży,fresh,32
9061,koszule,shirts,39
12713,równy,equal,17
11103,rzut,dropping,14
11604,wyłącznie,solely,28
9778,kasyno,casino,46
8360,wstążka,ribbon,55
9996,stale.,steadily,48
10873,dziedzictwo,heritage,41
9615,podsumować,summarize,41
13867,jeśli,if,5
14114,ja,me,6
2432,walizka,suitcase,88
3082,seplenienie,lisp,89
1093,węgorze,eels,67
6387,świecki,secular,64
1850,aliteracja,alliteration,95
9482,wpływowy,influential,52
12556,ryż,rice,27
1457,bębenek,tabor,96
10271,łasica,weasel,45
10177,granice,boundaries,34
9115,nieporozumienie,misunderstanding,48
12130,ruch drogowy,traffic,31
9127,pomidor,tomato,51
4361,krytykować,criticise,50
4504,noże,knives,83
3940,podwyższony,heightened,80
4229,przechwycić,intercept,18
9354,sędzia,umpire,34
9587,spodnie,pants,51
14071,prawidłowy,right,9
14332,osiągnięty,reached,11
13763,silnie,strongly,13
12701,zadowolony,glad,26
12414,swobodnie,freely,29
5644,walc,waltz,71
2089,niepozłowujący,uninvolved,94
13309,zarządzany,managed,11
8910,podczerwień,infrared,56
9775,atestowany,certified,47
8970,konwój,convoy,51
5331,impas,deadlock,71
8248,narzut,markup,61
257,spoisty,cohesive,60
10771,mokry,wet,41
1537,gotowość,preparedness,96
8871,grosz,penny,56
12223,bliższy,closer,30
10402,uciekaj,fled,45
10813,wiedeń,vienna,42
13365,pomarańczowy,orange,18
11761,atletyczny,athletic,16
7886,przekroczony,exceeded,42
8341,płótno,canvas,60
13967,moc,power,11
246,doradztwo.,counseling,62
2835,odnóża,limbs,74
2780,elementarz,primer,88
5035,rytuał,ritual,68
5409,bezpieczniejszy,safer,78
13324,nie zgadzać się,disagree,17
11328,purpurowy,purple,38
4121,wybrukowany,paved,64
12286,najnowszy,latest,30
13949,amerykański,american,9
11292,osiągnąć,achieve,20
7581,ubój,slaughter,58
5963,dostosować,adjust,42
2301,wątpliwy,doubted,22
2718,światło księżyca,moonlight,88
4893,najłatwiej,easiest,81
7729,bandyty,thugs,57
3440,arcymistrz,grandmaster,88
10358,wiersze,poems,38
12298,smutny,upset,28
13088,ściana,wall,19
13487,kościół,church,16
14125,połowa,half,12
6803,otręby,pollard,69
4456,kartezjański,cartesian,83
5924,najgorętszy,hottest,75
11224,wizja,vision,37
10792,ukochany,beloved,42
14412,zasady,rules,8
13072,fala,wave,18
6586,siła robocza,manpower,71
11771,rozpoznany,recognized,6
6707,mędrzec hinduski,pundit,62
14097,spotkanie,meeting,11
11799,mediator,intermediate,34
6589,wyprzedzić,overtook,71
4048,łupina od orzecha,nutshell,85
10450,niegrzeczny,rude,43
8800,nadawca,broadcaster,16
1074,załączony,appended,73
172,przewaga,vantage,100
11568,nie więcej,anymore,36
11316,ramię,shoulder,35
3486,wzbogacony.,enriched,72
4220,kryminalni,forensics,50
10654,kuks,rap,38
6213,stop,alloy,67
13005,lek,drug,20
2595,oświecać,enlighten,51
12711,autobus,bus,23
2115,airatralny,airdate,91
6093,jętka,mayfly,74
11560,nosić,wear,26
9385,kukurydza,corn,50
6567,pożyczać,lend,49
9954,budka,booth,47
10295,buntownik,rebel,32
6451,aryjski,aryan,68
8425,stodoła,barn,59
5018,siedlisko,habitat,79
11252,przypisany,attributed,17
2419,plantacje,plantations,71
5595,przytułek,asylum,75
10828,koka,coca,42
12159,rakieta,rocket,24
9549,autobusy,buses,51
11013,pikieta,piquet,41
12766,karty,cards,15
9570,rolnicy.,farmers,43
1259,złożenie,assembling,22
11828,zewnętrzny,outer,34
11066,losowo,randomly,40
390,kręgowiec,vertebrate,93
6726,wezwany,summoned,57
9166,dyskryminacja,discrimination,50
10932,trójkąt,triangle,39
614,sprawdzać,cheque,95
8459,skarbiec,treasury,59
9346,głoszenie,proclamation,52
2761,niepobórny,hateless,91
5333,goguś,gladstone,79
7930,sztywny,stark,62
13066,ranny,injured,20
1808,przecedzić,overran,95
2890,urzeczywistnienie,fruition,90
2720,zapalający,incendiary,88
12770,radosny,joyous,25
2051,fortyfikacja,fortification,68
708,bury,dun,82
6386,harfa,harp,70
494,nocna pora,nighttime,99
5266,człapać,shuffle,66
2856,zadziwiający,astonishing,75
9073,przemianować,rename,25
11592,portugalski,portuguese,36
8568,ptasznik,fowler,59
11077,poszukiwacz,explorer,27
219,pijak,boozer,100
13016,choroba,disease,21
7661,molwa,ling,64
7891,szał,rampage,61
1821,torbacz,marsupial,95
13714,mistrzostwa,champions,11
10657,ślepy,blind,36
9190,bydlę,brute,54
8980,osiemdziesiąt,eighty,53
12593,opakowanie,packaging,23
10035,niewielki,slight,47
3267,niezrównany,unproven,88
9396,ogrodzenie,fence,42
7835,poirytowany,annoyed,34
12233,popołudnie,afternoon,30
5539,haga.,hague,78
13887,między,between,9
14444,nieprzerwany,continued,5
8371,strzecharz,thatcher,60
9751,akt oskarżenia,indictment,44
6790,groszek,peas,49
11221,założyciel,founder,36
10221,odkurzacz,hoover,46
4941,pranie,laundry,80
6288,ciekawość,curiosity,72
3431,sokole oko,hawkeye,88
13865,my,we,5
12553,tymczasem,meanwhile,27
5861,nadpobudliwość,hyperactivity,73
2320,linia bazowa,baseline,90
6468,złowrogi,sinister,72
8284,przeniesiony,redeployed,55
12030,wyrażenie,phrase,27
7639,zabezpieczenie,collateral,63
13695,dawny,former,14
1690,jaskra,glaucoma,96
4024,rozszczepiać,cleave,78
12760,ćwiek,brad,25
8012,tekściarz,songwriter,53
5830,ubierać w spodenki,breech,61
8539,petycja,petition,44
5696,opasnik,groundout,77
6257,bagaż,baggage,73
5642,amon,ammonium,77
9446,krupon,butt,45
10894,tymotka,timothy,41
11428,gra polo,polo,38
5084,złodzieje,thieves,79
9840,mnogi,plural,45
14186,zajęty,taken,9
10735,bluźnierstwo,profanity,32
14052,lepsza,better,12
12310,wzrastać,rise,23
5155,skos,slant,66
13675,lekki,light,13
7357,hamulce,brakes,41
7872,nieskończenie,infinitely,30
11250,więzy,bonds,23
11933,linie lotnicze.,airlines,29
8708,wspinaczka,climbing,32
7359,bezczynny,idle,64
1844,kłusak,trotter,93
14434,wymaga,requires,7
7906,rozumować,ratiocinate,62
5957,nietrwały,unstable,74
3498,biegłość,proficiency,77
11011,żółw,turtle,37
5446,rozbieżność,discrepancy,62
10671,krwawy,bloody,43
12343,stado,drove,29
1523,nizinny,lowland,79
12679,stronniczy,biased,25
9923,rubin,ruby,48
6364,rozpuścić,dissolve,43
7698,ropień,carbuncle,64
965,sejp,soir,98
13173,wtórny,secondary,20
8641,profesjonaliści.,professionals,19
5554,obrotowy,rotary,76
5335,dzielny,valiant,78
8060,pascyk,pacers,58
10639,transakcje,transactions,40
8834,siwy,grizzly,50
3597,prymas,primate,79
13314,inwazja,invasion,18
11228,posiedzenie,sitting,28
9066,streszczenie,synopsis,56
320,kreślarz,tracer,98
13198,do przyjęcia,acceptable,6
11175,tłum,mob,37
11826,pa,bye,32
12267,nienawidzić,hate,27
4986,kakao,cocoa,81
7654,dójka,dug,64
6056,obstrzał,gunfire,75
2508,dwa tygodnie,fortnight,90
11800,błyskawica,lightning,34
11744,flota,fleet,34
5414,pławność,buoyancy,78
4663,niedokończony,unfinished,82
10045,rzecznik,spokesman,48
9088,płyta winylowa,vinyl,55
13526,usługi,services,8
6104,nieautoryzowany,unauthorized,74
11057,broda,beard,38
2492,zdrajca,traitor,79
4522,drenaż,drain,65
11672,wodór,hydrogen,35
10323,przelew krwi,gore,44
6648,linia graniczna,borderline,70
14195,raczej,rather,7
13871,używać,use,5
4144,najszerszy,widest,85
2003,wzięty w nawias,parenthetical,91
10690,przerażenie,horror,41
4017,przesilenie dnia z nocą,solstice,83
2443,przypisuje,assigns,15
3466,emitent,issuer,88
6066,bawół,buffaloes,21
11198,pogrzeb,funeral,38
11111,podpis,caption,35
1792,kampusy.,campuses,95
3125,monotonny,uneventful,85
7041,guz,gump,68
14378,jednostki,units,7
12855,medyczny,medical,23
5358,prześladowca,stalker,74
14318,zawsze,always,11
8328,sześcienny,cubic,60
9788,śniadanie,breakfast,49
13450,niemniej jednak,nevertheless,17
11141,sob,sat,39
7401,automobilowy,automotive,66
8511,zaradzić,remedy,53
2505,włochaty,hairy,92
10145,faraon,pharaoh,45
11943,stały,permanent,26
5761,czujnik,sensor,64
13655,ogólnie,generally,9
9291,stambuł,istanbul,54
13545,oświadczenie,statement,12
1540,akwakultura.,aquaculture,96
12962,lokalizacja,location,11
1010,trzeźwy,sober,88
3474,bezboleśnie,painlessly,88
12655,jestem,im,26
10022,hołd,tribute,47
8585,sennik,sen,59
2401,infradzierzenia,infractions,81
5171,upadek,downfall,78
3115,egejski,aegean,89
13407,przeszedł,passed,10
14310,coś,something,9
5512,ciągnie,pulls,21
12632,powierzchnia,surface,25
14480,grać,play,8
11896,ratunek,resource,21
11709,bliskość,proximity,35
10972,wzmacniający,strengthening,21
4315,sok roślinny,sap,81
963,złudzenie,delusion,88
14268,popyt,demand,23
12863,wyzwanie,challenge,15
4917,wzniesienie się,ascent,81
14289,maszyny,machines,11
9567,dawaj,gimme,52
1302,oparzenie słoneczne,sunburn,95
9898,ładunek,cargo,49
13429,dziewięć,nine,17
4881,klub nocny,nightclub,75
4394,mongołowie,mongols,58
1075,brzdąc,tot,81
11229,zapora,dam,37
5292,okaleczenie,mayhem,79
11264,półfinały,semifinals,32
11364,jakub,jacob,38
9192,brzoskwinia,peach,52
7483,metraż,yardage,65
12522,zwodniczy,misleading,27
993,eklektyczny,eclectic,98
13920,gdzie,where,8
7853,uniwerek,varsity,63
5725,zwracać uwagę,heed,69
8875,sfinks,sphinx,57
9583,raj,paradise,52
12750,kutas,dick,25
12079,ogród,garden,26
2012,komunał,commonplace,94
2639,spory,sizable,92
14433,zamawiać,commission,22
13228,zawiązany,tied,12
10006,osioł,donkey,48
9178,popłynął,sailed,34
5896,nabrzeże,waterfront,75
8648,zaufany,trusted,28
2625,koronacja,coronation,64
6354,pośrednio,indirectly,73
12307,zaledwie,merely,9
13812,jakiś,an,5
7391,rozerwać,rip,48
5800,rozwojowy,developmental,76
1534,olśnienie,epiphany,96
6893,karterki,rackers,69
13432,koło,boilerplate,17
5748,kubizm,cubism,76
9710,przywrócenie,restoration,10
13141,zepsuć,break,16
6718,różne,miscellaneous,70
97,cenione,esteemed,76
11557,szekspir.,shakespeare,36
4284,stilcznia,stiller,84
8989,wyraźniejszy,clearer,56
4915,powojenny,postwar,81
12309,różnorodność,variety,26
7085,giętarka,bender,67
14141,należny,due,7
2412,szkuner,schooner,63
1314,niedożywienie,malnutrition,97
9454,chłodnica,cooler,52
2766,poddaństwo,serfdom,91
11333,kość,bone,33
6147,remont,reparations,69
14266,komentarz,comment,6
8963,uraza,spite,55
12980,lądowanie,landfall,22
3156,kapłaństwo,priesthood,89
3227,samolubny,selfish,86
11260,glina,clay,38
4281,świadczyć,testify,62
12726,gotowy,ready,23
10951,kolano,knee,38
9039,remontowanie,restatement,52
7666,błędnie,mistakenly,64
13149,szef,chief,16
7918,klacz,mare,62
13745,tablica,board,13
12697,zadanie,task,18
5677,niepotwierdzony.,unconfirmed,77
12916,uderzony,struck,23
7899,łagodzić: uśmierzać,relieve,31
13083,remis,draw,17
11763,łukasz,luke,35
10975,bzdury,crap,40
10737,ból,pain,35
24,próba,rehearsal,78
12664,poza,beyond,26
2586,fotokopiarka,xerox,92
13525,widoczny,visible,16
10567,niepotrzebnie,unnecessarily,44
361,ślady,footsteps,99
12428,ewangelia,gospel,28
10692,publicznie,publicly,43
6484,zainstalować,install,26
8541,kółka,circles,30
14376,menedżerowie,managers,11
12630,obiekt,facility,22
1871,biegły,fluent,95
10486,chirurgia,surgery,44
7791,wart,worthwhile,63
202,stop cyny z ołowiem,pewter,100
5649,trąbić,honk,75
13522,końcówka,stub,15
2891,zalany,inundated,80
2800,libijski,libyan,90
694,zdradziecki,treacherous,97
5262,rutynowo.,routinely,51
6107,dżdżownica,earthworm,74
4823,miód pitny,mead,76
4096,niedokrwistość,anemia,85
1926,hrabina,countess,95
11610,litwa,lithuania,36
4939,kanoniczny,canonical,41
14100,nas,us,8
8815,awers,obverse,57
2305,karboksylaza.,carboxylase,93
11681,parafia,township,35
760,panoptyczny,panoptical,99
12941,dystans,distance,20
11670,trzynasty,thirteenth,35
1120,mątwa,cuttlefish,97
4587,kręgosłup,backbone,81
13715,kowal,smith,14
9020,obiektyw,lens,56
14176,patrzeć,look,5
3776,wybieg,exiting,19
2420,planiści,planners,84
2826,trzykrotnie,thrice,90
11984,cukier,sugar,32
3766,śmieszny,ludicrous,86
11129,szybciej,faster,39
12139,duch,spirit,29
11999,małżeństwo,marriage,31
3386,niedowierzanie,disbelief,88
4126,przepis,recipe,75
7974,grot,arrowhead,62
3646,krążek linowy,pulley,87
13150,tak czy inaczej,anyway,19
2851,rzeźbiony,carved,75
5824,lipa,linden,76
935,drewno liściasty,hardwood,97
8116,żałosne,pathetic,61
7175,rodzaj,genus,67
8901,ząb,tooth,54
5790,narkoman,stoner,74
14156,międzynarodowy,international,11
9539,nautyczny,nautical,52
9265,sądowy,judicial,53
420,klinowy,cuneiform,100
3579,winowajca,culprit,75
4407,embrionalny,embryonic,83
14459,konto,account,6
4668,szlachta,nobility,82
4065,nadtlenek,peroxide,84
2836,okazy,specimens,64
11270,progresywny,progressive,20
4815,szafa na ubrania,wardrobe,80
1992,porywisty,gusty,94
10963,znaczek,stamp,35
11123,ścieżka dźwiękowa,soundtrack,38
1650,wibrujący,vibrant,96
3303,recepta,prescription,84
13881,używany,used,5
1888,nie tak,wouldnt,95
765,bochenek,loaf,97
12284,naukowy,scientific,29
9981,września,sept,48
5082,sługa,servant,61
10775,przynależność,affiliation,10
10836,afgański,afghan,40
9201,przystosowany,suited,24
5617,słonecznik,sunflower,77
2464,wolny zawód,freelance,86
9253,pas startowy,runway,51
6099,kulturystyka,bodybuilding,68
11558,muszla,shell,29
14043,wydanie,issue,9
2064,koptyjski,coptic,94
850,kaledoński,caledonian,99
1936,diadem,coronet,91
8769,łatwo,readily,57
10175,markier,scorer,36
1465,kolejno,sequentially,69
6125,bezmyślny,mindless,74
10002,obrazowość,imagery,48
4059,na pokładzie,onboard,85
3810,parowiec,steamboat,85
13367,6.,6th,18
4757,odporność,immunity,52
623,gwiaździsty,starry,99
9506,powaga,gravity,52
2555,ołtarz,altar,92
4263,herc,hertz,84
8364,jądro,nucleus,60
12806,dania,denmark,24
13325,ubezpieczać,insure,16
7773,kabina pilota,cockpit,62
8466,prawo wyborcze,suffrage,60
14250,zaginiony,lost,12
6645,przeoczenie,oversight,69
11359,tytoń,tobacco,38
4332,lekarz weterynarii,veterinarian,79
8926,lenistwo,sloth,56
6900,rozliczany,accounted,6
3941,zerkać,peek,83
5773,opodatkowanie,taxation,76
6068,nalega,insists,31
13757,południowy,southern,13
5787,zwornik,keystone,75
6267,chłop,peasant,57
12847,potwierdzać,confirm,15
10915,żołnierz amerykański,gi,40
3945,iść do,goto,86
13004,odpowiedzialny,responsible,12
10398,nagi,naked,45
3109,ujście,estuary,88
2135,różaniec,rosary,94
12747,przyjaciel.,friend,16
11482,rewolucyjny,revolutionary,36
13392,odpowiadać,reply,15
3566,wykład,lecture,63
11983,obywatele,citizens,28
12400,czysty,clean,22
2147,starucha,beldam,94
6584,gajówka,blackcap,71
11233,pojedynek,duel,38
5779,wyprzedzać,overtake,57
7579,zgięty,bent,64
12810,szwajcaria,switzerland,24
1453,pocieszenie,solace,96
10955,dezaktywowany,deactivated,38
14172,kod,code,15
13126,włoski,italian,20
6724,politycznie niezależny,maverick,52
4206,slajdy,slides,45
9675,szczupły,slim,50
4269,trawieniec,maw,84
2333,różdżka,wand,92
8978,korek,cork,55
13502,scena,stage,13
2006,stolarzy,carpenters,51
822,nie do pokonania,insurmountable,99
12392,pierdolić,fuck,24
1369,nieoznaczony,unmarked,97
9112,stożek,cone,54
5038,sterować,steer,49
14161,badanie,study,20
10180,albański,albanian,38
10798,melonik,bowler,33
8227,obrót silnika,rev,60
13075,krytyczny,critical,12
14331,niemcy,germany,12
4680,nieujawniony,undisclosed,82
14307,niemiecki,german,12
12560,pasemko,streak,26
12807,sprzężony,coupled,15
6140,luz,clearance,73
12418,sklasyfikowany,classified,26
2445,przewijanie,scrolling,45
13532,poprzednio,previously,16
4330,grymaty,grimes,81
365,makak,macaque,99
7831,dziobak,platypus,63
10718,proporzec,pennant,42
13492,awangarda,van,16
8661,fracht,freight,58
5388,dążyć,endeavor,70
3955,akord,chord,75
9393,niesławny,infamous,52
13915,twój,your,5
9745,rękaw,sleeve,40
4666,zapalony,ignited,59
10399,łoś,moose,45
12996,nieprzydatny,useless,22
4132,berbeć,tad,85
14157,pełny,full,10
14416,dostawanie,getting,8
14036,dom,home,9
10967,matematyka,math,39
1098,syreny,sirens,75
10945,małpa,ape,39
10653,łapacz,catcher,39
9273,wylesianie,deforestation,53
9901,ciąża,pregnancy,49
7640,sprzeczny,contradictory,64
8667,kość słoniowa,ivory,58
13972,plik,file,6
12269,potwór,monster,27
9753,przyzwoity,decent,49
10644,wiśnia,cherry,43
4693,rysownik,cartoonist,71
10525,malutki,tiny,44
2522,peruka,wig,84
14130,zapewnia,provides,6
3216,nepalia.,nepalese,89
13853,kiedy,when,6
11970,przynoszący,bringing,6
1921,śluz,mucus,95
4461,siekacz,chopper,80
6129,pisk,squeak,71
3269,ułożone,piled,53
6358,kubatura,airspace,73
109,odwdzięczyć się,repay,92
9652,oczekiwany,anticipated,41
11110,utworzyć kopię zapasową,backup,39
2899,rozbrojenie,disarmed,61
6924,mleczarnia,dairy,68
8164,morświn,porpoise,62
14014,najmniej,least,6
11277,harfiarka,harper,37
10789,narzędzia,tools,23
6517,natrysk,douche,72
12026,ratować,rescue,29
11305,wulkan,volcano,37
11280,student pierwszego roku,freshman,38
3259,nadmiernie,excessively,37
4074,krym,crimea,85
3171,okaleczony,crippled,76
6627,kaukaz,caucasus,71
14466,poszukiwany,wanted,5
5034,wydalniczy,excretory,80
1491,prawdomostatność,truthiness,96
2804,wypasany,grazed,78
9555,chwytnik,receptor,45
4789,prawdziwość,veracity,82
7567,zaleta,asset,42
4576,przemycanie,smuggling,76
2952,odcisk,imprint,71
3469,kieszonka na zegarek,fob,88
5618,piszczałka,fife,77
9270,marchewka,carrot,53
12481,szkło,glass,26
13603,język japoński,japanese,15
3425,zaprzestanie,cessation,88
12275,morderstwo,murder,23
4541,gimnazjum,gymnasium,81
5445,galaktyczny,galactic,78
14203,przetwarzanie,processing,12
6375,zdezorganizowany,disorganized,71
10382,przeznaczenie,destiny,45
5339,sterta,heap,71
5213,taniej,cheaper,79
1999,toksykologia,toxicology,92
10059,fiszorki,stumps,41
12373,aktualizacja,update,8
2085,spadochroniarz,paratrooper,54
12687,żelazo,iron,23
4141,ultradźwięk,ultrasound,85
3926,kwarantanna,quarantine,80
7325,miecze,swords,38
12702,przepisać,rewrite,20
6250,utonięcie,drowning,53
3868,nie rozwiązany,unresolved,86
12039,kryminalista,criminal,29
9650,trywialny,trivial,49
14083,ważny,important,9
9605,przewóz,carriage,48
13183,rozmieszczony,deployed,16
10658,porządek obrad,agenda,41
12829,boczek,bacon,24
10779,oś,axis,42
14430,obligacja,bond,23
9537,kolacja,dinner,52
3885,trądzik,acne,86
14322,rozmowy,talks,5
8784,statek kosmiczny.,spacecraft,57
216,domowej roboty,homemade,100
2843,ebc.,ecb,90
11936,mózg,brain,31
4160,dietetyczny,dietary,85
14347,wysiłek,effort,7
7137,przejąć,takeover,67
12746,przybył,arrived,17
14131,czasy,times,5
14070,świat,world,7
9064,osoba ubiegająca się o,seeker,54
11172,jazda konna,riding,27
9120,szpilka,pin,44
6368,prognoza.,pronger,73
10643,uprzedzony,spun,43
3963,bachor,brat,82
6120,fascynujący,fascinating,62
6493,brzuszek,belly,53
5598,siłą,forcibly,71
12767,dekada,decade,21
6418,węglany,carbonaceous,72
9307,zadebiutowany,debuted,22
8620,atrament,ink,54
12452,rozprzestrzeniać się,spread,26
13909,dobrze,well,8
10807,w imieniu,behalf,42
13718,rzeka,river,12
10935,dąb,oak,37
7852,kolebka,cradle,62
1285,spowodować,induce,55
3657,wznowienie,resumption,87
2711,sęp,vulture,88
1673,oswajać,familiarise,91
3270,powierzony,entrusted,86
11407,bity,beaten,38
9502,kolumbijczyk,colombian,52
3037,słoneczna ryba,sunfish,90
5730,klatka schodowa,stairway,73
11467,a tym samym,thereby,37
1958,wspomnienie,recollection,84
1780,energicznie,vigorously,69
14315,prawa,rights,9
6566,zaryzykować,hazard,56
12470,barka płaskodenna,punt,25
7928,mgławica,nebula,62
6643,znikać,disappear,38
11369,dedykowane,dedicated,35
4718,wilgoć,moisture,82
13143,walczył,fought,20
419,petarda.,firecracker,95
8095,zając,hare,60
11548,stosunek,ratio,35
7159,zmęczenie,fatigue,64
11155,przygody,adventures,30
1740,biedniejszy,poorer,95
14163,badania,research,12
6415,śmiech,laughter,72
5473,nierówność,inequality,72
238,drzemka,nap,83
9668,kostka,ankle,49
5478,południowa granica,southbound,78
12538,zużyty,spent,27
2046,olimpijczycy,olympians,80
1484,kombinezon.,jumpsuit,96
6180,wakaty,vacancies,67
8839,przyzwyczajenie,wont,57
12877,górny,upper,24
4203,złom,scrap,56
7793,propozycja,proposition,60
7072,przeładować,reload,57
4398,doradcy,advisors,62
9199,gwiazdka,asterisk,52
9330,producent,maker,45
13114,kierowca,driver,14
4073,listonosz,letterman,85
4368,uczciwość,honesty,84
14038,pan,mr,12
5390,smar,grease,77
7360,artyleria przeciwlotnicza,flak,66
6795,modułowy,modular,67
13731,przestrzeń,space,13
11630,kapusta,cole,34
10803,smak,taste,38
7860,zerknąć,glance,59
1557,projektor,beamer,96
10013,kapryśny,moody,48
9167,preria,prairie,53
9319,podpisać się,endorse,35
2312,łomotanie,pounding,36
14333,sprzedawanie,selling,24
9510,rura,pipe,43
3076,przejrzysty,lucid,88
716,przywilej,inbound,87
4053,obrazowy,pictorial,84
10796,buddyzm,buddhism,42
7453,kąty,angles,38
10468,założenie,assumption,38
6037,zbiegowisko,concourse,74
13459,mocny,strong,17
10456,trawka,grass,45
10700,przycięty,cropped,30
8053,bierny,passive,60
2234,autostopowicz,hitchhiker,87
11150,ukryć,hide,30
12384,pod,sub,28
2741,uproszczony,simplistic,89
5319,pszczoły,bees,38
14224,formularz,form,10
9475,obniżony,downgraded,51
9448,ziemnowodny,amphibious,53
5359,pasta do zębów,toothpaste,78
8953,tkacz,weaver,55
13456,niepożądany,unwanted,17
5366,towarzyski,outgoing,79
5966,perkusja,percussion,73
5015,wewnątrzwydzielniczy,endocrine,80
5634,pamiętny,reminiscent,70
7665,strzec się,beware,64
8664,nieletni,juvenile,58
4372,cewka,coil,81
8223,przyrostek,suffix,57
14084,przenosić,move,9
2321,pijaństwo,drunkenness,75
13516,istotnych,relevant,15
7301,ciężkie bombardowanie,blitz,62
5101,wielomian,polynomial,74
8143,okólnik,circular,61
11649,zasługuje,deserves,27
9492,dwuznaczny,ambiguous,44
2243,kwotka,quoth,93
8999,dźwig,crane,54
1575,rozbawiony,amused,18
2462,retoryczny,rhetorical,62
14519,przynieść,bring,6
9304,łosoś,salmon,54
13368,trofeum,trophy,18
12989,słyszał,heard,22
322,wykidajło,bouncer,98
915,groch,pease,98
11795,zainteresowania,interests,9
5224,siodło,saddle,74
5032,singel,singleton,79
2226,osiowy,axial,93
515,chodnik,pavement,93
2989,niedoinformowany,uninformed,82
867,obłudny,disingenuous,97
10309,towarzyszy,accompanied,22
3533,smalec,lard,88
13581,indyjski,indian,13
9488,dżungla,jungle,51
11931,wieczność,ages,15
7518,krzyżowanie,crossover,62
8604,mądry,clever,58
7590,islandzki,icelandic,33
6746,meble,furniture,70
5600,aby nie,lest,63
10871,straszny,terrible,37
7753,strzyga,wight,63
8073,na brzeg,ashore,62
6798,zapalenie płuc,pneumonia,69
2854,rozeznać,discern,79
4752,śmiałość,audacity,82
6192,kasowanie,erasing,34
8930,gwarancja,guarantee,38
14377,ulica,street,12
7932,wiejski prostak,rube,62
6062,powtórzenie,repetition,57
12242,pojęcie,concept,27
9230,cegła,brick,50
7451,koledzy,colleagues,57
3899,chciwość,greed,86
898,niewrażliwy,insensitive,92
1609,różnica,disparity,32
12819,założyć,assume,17
5515,ogłoszenie,advert,64
1689,niechęć,unwillingness,96
1228,najwilgotniejsze,wettest,97
10384,wycofać,withdraw,30
1294,niemowlęta,infants,57
6027,torebki,bags,39
13041,zestawienie,tally,21
6371,cisza nocna,curfew,68
294,bezowocny,fruitless,100
7828,statyw,tripod,62
626,bezkręgowy,invertebrate,99
240,plucie,spitting,30
8636,rosomak,wolverine,37
10641,rewanż,rematch,43
686,sygnatariusze.,signatories,90
13890,za,per,12
7892,sprzymierzyć,ally,22
8516,intensyfikacja,intensification,59
7348,chwyt,grasp,61
138,ukradkowy,furtive,97
8109,szafka,locker,61
11803,były,ex,34
14474,szkolenie,training,12
7904,wygięcie,dent,61
1827,kuloodporny,bulletproof,95
1493,fiksacja,fixation,94
5631,czytelność,readability,58
1257,grubszy,thicker,97
5654,cygański,gypsy,71
12244,afiks,affix,30
7033,żebrać,panhandle,68
10674,zapasowy,spare,40
10698,ponownej oceny,reassessed,42
555,grunt posiadany na własność,freehold,99
7248,uprawnienia,eligibility,36
3072,migdałowy,almond,88
4262,pachwina,groin,84
9024,dwutlenek,dioxide,56
10199,przemówił,spoke,46
10166,sponsorowany,sponsored,34
1273,kamień szlachetny,gemstone,90
8908,dupa,fanny,56
12363,prawidłowo,correctly,29
801,siusiak,weiner,98
10571,coraz bardziej,increasingly,44
5225,panienka,missy,79
1085,unicestwienie,annihilation,73
3418,leśnictwo,forestry,88
6778,flet prosty,flute,67
4150,odnowiony,renovated,62
10122,występuje,occurs,13
7944,zakurzony,dusty,62
4979,wołowy,bovine,81
13530,krzak,bush,16
8610,winogrona,grapes,47
12045,lokomotywa,locomotive,22
3225,kremowy,crunk,89
1624,zapalenie oskrzeli,bronchitis,96
2730,szlifowanie,grinding,70
10008,południk,meridian,48
6717,uznany,acclaimed,58
1344,siatka,mesh,93
13052,wiara,faith,21
9169,gorzki,bitter,53
3881,konceptualistyczny,conceptual,78
2661,sięgać dalej niż ktoś coś,outreach,92
12982,początkowo,initially,14
11028,drżeć,quake,39
1747,tułów,torso,94
2852,jelito,gut,65
8388,papier gazetowy,newsprint,60
11628,dziennik,journal,30
11382,elimonować,rid,38
10592,szynka,ham,43
0,intencje,intents,8
2988,wątpliwości,doubters,87
2378,bransoletka,bracelet,88
10314,niesprawiedliwy,unfair,45
9533,międzykontynentalny,intercontinental,52
14339,uważany za,considered,5
11699,bezpieczny,safe,31
12316,myśliwy,hunter,28
6359,rezerobusy,reservists,69
8180,nadmierny,undue,61
3040,kaprys,caprice,86
3461,lukrowany,glace,88
11759,biskup,bishop,33
3445,reper,benchmark,82
10302,chwała,glory,46
12495,statek,ship,20
14051,później,later,10
9624,etyka,ethics,41
12793,większy,greater,24
3396,poprzeczka,crossbar,88
8976,koteczek,kitty,54
11935,fizyka,physics,7
5106,nie do wiary,unbelievable,73
683,pasza,fodder,99
6793,nacjonaliści.,nationalists,42
9001,pożyczka,loan,46
9243,śpiewał,sang,54
8414,niewiarygodnie,incredibly,43
3368,replikacja,replication,66
13601,dywizje,divisions,8
9892,platyna,platinum,49
6807,orficki,orphic,69
13891,robić,make,5
574,zanurzenie,immersion,89
502,równoznaczny,tantamount,99
2406,antyspołeczny,antisocial,93
12739,słyszeć,hear,21
