ID,POLONAIS,KOREAN,INTERVAL
4555,flav.,플라브르,80
7717,rzeczownik,명사,52
10583,seul,서울,39
13352,komisja,위원회,14
4777,unionista,노동 조합원,68
4207,kompensować,보상하다,41
729,spokój,저작자,94
2824,wełnisty,양털 같은,88
8969,zgodny,호환 가능,47
1624,zapalenie oskrzeli,기관지염,94
11805,kubański,쿠바 사람,29
212,mistral,미스트랄,100
6170,sweatshop.,스웨트 숍,70
13881,używany,사용된,5
13084,singapur,싱가포르,18
2435,aciduria.,산뇨,91
13979,znaleziony,설립하다,6
9322,na wolnym powietrzu,집 밖의,44
1251,arginina,아르기닌,96
4669,halerz,난폭자,79
2717,cierpko,거치게,89
1055,odkrycia,발견 자,71
6848,pino.,피노,65
2917,chiba.,치바,88
4233,błądzić,오류,81
12526,odpowiedział,응답했다,11
5504,walka byków,투우,74
9305,śmiertelny,딜 당기,49
5770,boa,보아,71
10943,stopni,학위,23
13141,zepsuć,부서지다,13
2935,żuav,zouave.,82
6226,boca.,보카,70
9937,panowie,신사,44
10894,tymotka,디모데,37
4046,niesprawiedliwość,부당,77
10469,kanały,채널,15
4635,crick.,근육 경련,79
1920,hillbilly.,힐 빌리,86
6879,mauretania.,모리타니,65
3803,obrzeże,주위,83
5896,nabrzeże,워터 프론트,72
6429,mieści się,수여,10
4774,cytrus,감귤류,79
3380,świadomie,알고 있으면서,86
6507,szpiegostwo,스파이 활동,68
7362,sufit,천장,60
10999,aspekty,상들,26
5827,podsumowuje,결론,24
2555,ołtarz,제단,90
3428,lód na patyku,팝 틀레의,86
4460,kwakry,quakers.,64
4236,wędrowny,방랑,33
13632,forum,법정,12
5032,singel,하나씩 일어나는 것,76
4511,pseudonim,아호,73
10990,światło słoneczne,햇빛,37
14132,dodatek,덧셈,6
824,pustelnik,recluse.,97
7711,kojący,달래는,60
10644,wiśnia,체리,38
10678,obietnica,약속하다,24
13933,to samo,같은,8
12099,hrabia,백작,27
905,uprawiany,교양 있는,64
4760,czajnik,주전자,77
2407,kiełkowanie,발아,89
9949,otoczony,주변의 것,24
13553,pogrubiony,굵게,12
14412,zasady,규칙,7
219,pijak,술꾼,100
5177,kain,카인,76
9420,apartheid,인종 차별 정책,48
11984,cukier,설탕,28
467,dowiadywać się,조회,69
6584,gajówka,검은 색,67
12252,węzły,노드,23
5897,weto,거부권,61
5385,ostrożny,조심성 있는,75
11967,tj,즉,28
1378,beluga.,벨루가,96
2628,rozszczep,갈라진,88
12923,ponadto,게다가,19
8460,millennio.,밀레니아,55
14149,pojedynczy,하나의,9
9623,figura.,무형,47
179,repatriacja,송환,82
9525,bezdomny,노숙자,41
3957,pianista,피아니스트,80
11942,centrum handlowe,쇼핑 센터,28
9342,buntownicy.,폭동의,48
1966,clough.,어리석은 것,93
8660,futro,털,51
7477,parkway.,공원 도로,62
2781,oklaski,박수 갈채,89
12023,raceway.,경마장,28
9421,krokodyl,악어,46
11198,pogrzeb,장례식,34
743,drogo,극진히,98
1181,bymyonetki,총검,75
7230,outback.,아웃백,63
6644,nierozsądny,무모한,65
12465,młodzież,청소년,22
9091,dołączyć,재조합,41
10540,okinawa.,오키나와,39
8902,autonomiczny,자발적인,50
8879,seneca.,세네카,52
1935,antyoksydant,항산화 제,91
10640,bestezon,preseason.,38
7367,marksista,마르크스 주의자,58
1728,retrospekcja,회고,63
2576,łapówkarstwo,수회,90
1248,za kulisami,무대 뒤에서,96
10046,brednie,발러다 찬,43
10317,jawa,자바,41
2282,oszałamiający,비틀 거리는 것,76
4086,pat,수가 막힘,79
7042,orzecznictwo,인증,40
522,cottonwood.,코튼 우드,99
7851,ukarany,처벌 된 것,49
14178,europejski,유럽 ​​사람,10
1052,glukonat,글루코 네이트,97
6669,wdrapywać się,스크램블,50
9246,orbity.,궤도의 궤도,14
13767,zmarł,사망 한,10
9857,średniogórze,고지,32
9969,przesunięty,시프트 됨,17
11979,dolary,불화,20
5227,fetyszizm,맹목적 숭배,64
3381,miniatury.,미니어처,61
10201,prognoza,예측,29
8768,menu,메뉴,51
3056,bartłomiej,바르돌로메이트,88
3731,cro.,크로,85
2545,ciężarówka,사륜 짐마차,86
13259,indeks,인덱스,15
6146,sta.,스테이,70
1567,przebieg,사용량,95
798,porcelana,도자기,98
2329,czesne,수업료,91
1953,proszek antymonowy,콜묵,93
14366,siedem,일곱,10
6182,szpinak,시금치,70
11391,wnętrz,실내,31
14094,to  co najlepsze,최상의,8
7803,strażacy,소방관,44
6623,zdusić,스쿼시,63
1783,wesz,이,94
7437,słowacki,슬로바키아 사람,59
5254,równowaga,평형,75
6773,chromatografia,색층 분석기,66
2620,stereoskopowy,입체의,89
528,hayne.,헤이네,99
13241,ok,좋아요,16
13422,joseph.,요셉,14
13608,hant.,푼자,12
14261,uwolnienie,풀어 주다,8
8357,szesnasty,열 여섯 번째,56
11836,popiół,금연 건강 증진 협회,24
8553,krążeniowy,순환기,55
5604,tucson.,투손,74
6343,cieśnina,해협,41
6026,kryszna,크리슈나,71
4175,spence.,봉사자,82
10707,kanion,깊은 협곡,38
12760,ćwiek,브래드,21
3642,bandicoot.,큰쥐,85
7978,magnez,마그네슘,59
277,sedans.,세단,48
13494,zapytania,쿼리,12
9003,brawo,브라보,51
3217,connaught.,익힌 것,88
5346,chrom,크롬,75
11194,gatunki,종,35
5193,halucynogenny,환각성,68
10403,brud,오물,40
14410,patrząc,보고,5
5649,trąbić,울리다,72
12314,codziennie,일일,25
10561,fortepian,피아노,39
3755,algorytmy,알고리즘,44
5424,emory,유의 한,75
4264,brom,브롬,78
12759,religia,종교,20
4562,toczeń,낭창,80
6346,bizon,바이슨,62
786,doh.,도 씨,98
4320,podgórski,피 에몬드,81
9826,boise.,보이죄,45
9877,konsola,콘솔,33
10850,zestaw,전부,36
12788,fa,파,21
5352,urwis,섬게,75
13892,zanim,~ 전에,6
13534,opinia,의견,10
3786,prostokątny,직사각형,84
7676,niezliczony,셀 수 없는,61
9486,łuk,아치,44
10156,ming.,밍,40
11375,przybory,태클,24
12429,osierocony,고아가났다,23
8386,facet,...에 대해서는,56
1282,triady,트라이어드,65
4734,podzbiorów,하원 조합,59
1820,sherpa.,셰르 파,88
4951,meczety,사원,37
2998,superbohaterowie.,슈퍼 히어로,59
9050,lizbona,리스본,51
3286,nerwowość,신경,51
8349,langley.,랭글리,56
6810,guziec,멧돼지,65
7357,hamulce,브레이크,37
14021,krajowy,국가의,7
11496,nashville.,내슈빌,32
9131,archimedes.,아르키메데스,50
3586,nieprawidłowy,이상,69
11636,porównywać,비교하다,11
6041,tuńczyk,참치,70
12529,hawaje,하와이,23
4071,melatonina,멜라토닌,83
4117,hid.,숨기기,82
13872,ponieważ,왜냐하면,7
11644,diament,다이아몬드,29
8007,australijczyk,호주인,51
10786,lokaj,집사,38
1981,herbicyd,살초제,90
1214,lager.,라거,95
12480,negatywny,부정적인,22
381,wicekról,총독,97
8258,tai.,타이,57
12922,dowód,증거,18
6794,musa.,무사한,66
3744,kupujący,구매자,77
9339,uganda.,우간다,49
255,paladium,보장,100
11539,subtelny,미묘한,32
3972,kwartalny,계간지,83
5489,pazur,급습,65
8057,ratyfikowany,비준,54
8038,fosfor,인,58
8595,geniusz,천재,54
6974,nikotyna,니코틴,62
7654,dójka,젖퉁이,61
3993,moneta dziesięciocentowa,단돈 한 닢,77
11126,podstępny,교활한,36
2014,kuszący,유혹하다,65
13740,pospolity,흔한,10
9255,pitagoras.,피타고라스,49
6651,wylot,콘센트,46
13920,gdzie,어디,7
14173,zwiększony,증가,12
3758,perseus.,페르세우스,84
3299,cyryliczny,cyrillic.,87
5116,comp.,...을 찍다,76
13377,zakazany,금지했다,10
12601,równowartość,동등한,22
7808,trey.,트리,60
3241,sykes.,시크스,83
8255,zasiłek,복지,57
6901,mn.,...에 mn.,65
13403,biznes,사업,13
9090,wstrząśnięty,충격을 받았다,24
8236,brzęczeć,버저 소리,55
2019,obudził,일어난 일,92
8546,zdrowy,건강한,55
13267,ontario.,온타리오,16
12140,piwo,맥주,26
5120,anaxial.,봉제의,77
2860,szop,검둥이,88
7961,cathy.,캐시,59
5775,divisors.,짜리,67
6238,rekreacyjny,레크리에이션,30
1889,kaskadowy,계단식,62
9753,przyzwoity,품위있는,45
5556,chrupiący,상쾌한,69
11956,otwór,구멍,23
2251,radiokarbon,방사선 카본,91
12610,del.,델,23
617,froza.,냉담하다,99
5826,dominique.,도미늄,72
8876,coaster.,활주 궤도,51
710,grzbiet koński,말등,98
12294,nato.,나토,25
6983,soda,탄산 음료,64
9762,knox.,녹스,46
5285,shinto.,신차,75
12638,intensywność,강함,17
11864,gwara,속어,29
3846,licencjodawca.,라이센스업자,84
670,kępa,강 속의 섬,34
2848,piccadilly.,피카딜리,88
11753,troy.,트로이,30
7908,syjonizm,시온주의,59
6933,lipsk,라이프 치히,65
10547,baraki,막사,38
7930,sztywny,뚜렷한,59
4431,dorado.,황새,80
5159,oszukańczy,사기성,74
12942,philip,필립,19
3048,kociołek,가마솥,88
6849,heliak.,헬린,65
1945,fermi.,페르 미스,93
12067,filary,기둥,27
7155,logistyczny,물류,36
12871,def.,어리석은,20
2553,polinezja,령도계,90
9684,zdanie wtrącone,괄호,46
11710,klasyczny,고전,17
5693,słodka woda,단 물,73
8633,mors,바다 코끼리,54
5135,cezura,카이즈라,77
6384,dowolnie,임의로,68
14474,szkolenie,훈련,10
2580,aphelion.,유약,90
6544,kurier,택배원,66
1220,krumpler.,크럼프리 류의,97
13223,najwyższy,제일 높은,16
9449,dom.,돔형,48
8757,mozart.,모짜르트,53
8137,huggle.,포옹,57
7234,subdolny,정중화 된 것,63
5439,zamieszanie,소란,73
384,puri,푸리,100
9717,lohan.,로신,46
7106,podkowa,편자,62
1453,pocieszenie,위안,95
2364,poczwórny,네 배로,86
12525,lawrence,로렌스,23
12652,sekretarz,비서,22
12840,kasztanowy,어번,20
6586,siła robocza,인력,67
7783,rafael.,라파엘,60
12048,wilk,늑대,27
8597,łobuz,도적,53
10193,podmiot,실재,37
13321,izraelski,이스라엘 인,15
7877,limonka,라임,59
1019,lądowisko,활주로,92
9659,porter,문지기,45
7839,kłamca,거짓말 쟁이,55
7619,magiczny,마법 같은,22
7950,kung.,쿵,59
497,riviera.,리비에라,99
3211,rainier.,비거진,88
14239,baza,베이스,8
4963,aneksja,부가,52
2664,laissez.,라이즈세즈,90
3376,nóż,커터,79
978,liceum,고등학교,97
10303,liść,잎,22
118,przedsiębiorczość,기업가 정신,100
1242,plama,얼룩,62
2655,pataniec.,경청,90
4157,wołga.,볼가,82
13879,teraz,지금,7
3557,layup.,레이 업,86
1204,trzcina cukrowa,사탕 수수,97
3598,napisany u góry,위에 쓴,83
9340,robić siku,오줌,48
4173,federalistyczny,연방 주의자,80
4542,wojna błyskawiczna,전격전,79
8550,schronienie,피난,53
7175,rodzaj,속,63
13363,liban,레바논,15
5065,cham,치사한 사람,77
11616,rasizm,민족적 우월감,31
8884,efektywność,능률,34
2191,chłodniej,더 추워서,91
14175,trzymać,유지하다,8
12631,szary,회색,22
10364,zniewaga,모욕,22
12658,zabawa,재미있는,22
12334,gibson.,깁슨,25
2188,teczka,폴더,88
12621,rodzinny,토종의,21
9886,greco.,그레코,44
12178,brett.,브렛,27
3515,dinger.,딜도,86
9017,gwóźdź,못,29
9891,wakacje,휴가,26
3387,inskrypcje,비문,67
8020,lu.,루,58
2482,lawenda,라벤더,90
4884,footed.,기초가되어있다,19
13654,sam.,샘,12
5928,bolonia,볼로냐,71
13531,wzgórze,언덕,12
13750,możliwość,기회,11
8525,cheshire.,체셔들,55
10927,plastikowy,플라스틱,35
13277,krzyż,가로 질러 가다,12
11599,rówieśnik,또래,29
3154,nieporuszony,영향을받지 않아,88
11841,koncert,콘서트,26
9595,salle,샐리,47
14156,międzynarodowy,국제적인,9
8965,rozsądny,현명한,47
14379,strona,옆,10
6579,kippur.,키원,67
12150,niewierny,부정한,27
108,strażak,소방수,100
4434,szumowiny,찌끼,80
4707,łączny,누적,75
4,thule.,탈구,100
4228,chirps.,짹짹,78
14033,myśleć,생각하다,7
14446,pozwalać,허락하다,9
2331,gąsior,한번 흘낏 봄,91
8860,opactwo,대사원,52
223,keeler.,킬러,100
3516,eukaliptus,유칼립투스,86
8694,fletcher.,플레처,53
12933,przystań,피난처,19
10914,galaktyka,은하,35
4771,mangusta,몽구스,79
520,niewykorzystany,비정상적인 것,94
8067,watts.,와트,40
5824,lipa,린든,72
12468,morris.,모리스,24
8125,dojrzały,성숙한,45
6900,rozliczany,회계,5
12517,zwolniony z pracy,해고했다,10
419,petarda.,폭죽,94
9490,wąsko,좁은 것,48
9393,niesławny,악명 높은,47
2227,parser.,파서,90
13255,biurko,책상,16
14086,wojskowy,군대,10
13194,oh,오,17
8034,cis.,시스코,58
1086,yah.,야아,97
5452,kan.,칸자,74
5039,paraliż dziecięcy,poliomyelitis.,77
13646,charles.,찰스,12
660,uczęszcza,참석하다,14
5236,dodd.,도드다,76
6273,zrównoważyć,오프셋,65
4992,ksenon,크세논 가스 원소,77
10332,florencja,피렌체,41
8295,saksofon,색소폰,56
9433,arka,방주,48
5529,duluth.,덜 루스,74
9163,presley.,프레슬리,50
10857,upadł,붕괴 된 것,24
1545,obelisk,오벨리스크,95
1350,woda morska,해수,96
9147,lyon.,리용,50
12791,larry.,래리,21
11493,wenus,금성,18
5617,słonecznik,해바라기,74
655,rockers.,락커,72
5252,sarkazm,풍자,75
11519,lampa błyskowa,플래시,29
4987,obręcz,테두리,66
3768,egzotyczny,이국적인,81
3177,kaszel,기침,80
5111,nam.,남복,77
5268,sprzedawca,파는 사람,58
566,barkeep.,바덴스,99
2906,mercantylizm.,멀티리스즘,70
6874,cylindry,실린더,40
5488,pocić się,땀,67
8492,wyjątkowy,outscored.,49
12022,odmówiono,거부 됨,22
3675,stukający,도청,48
1427,oda,송시,90
6232,hon,혼자,70
544,dioksyn,다이옥신,99
8911,admirał,해군 대장,36
13315,przed,전하다,15
4857,skiff,편주,74
5054,protestantyzm,신교,77
3145,druze.,드루즈,88
8077,alameda.,앨라미다,58
13253,tyczyć,걱정거리,9
1582,docklands.,도착지,94
9355,wong.,웡,49
688,wszechobecny,어디에나 있는,98
9554,biologiczny,생물학적,25
10929,kuszetka,침대,34
3855,pavlov.,파블로프,84
12256,thompson.,톰슨,26
6682,stromy,험한,64
1172,kelowna.,켈로 나,97
11471,sprzedać,팔다,21
7074,mormoni,몰몬교,31
4474,senny,졸린,80
13487,kościół,교회에,13
1437,zagorzały,스태치,94
14495,francuski,프랑스 국민,11
9710,przywrócenie,복구,9
574,zanurzenie,담금,88
12778,naruszenie,위반,6
12035,niemożliwy,불가능한,27
14277,marketing,마케팅,12
12695,powódź,홍수,14
6261,znakomicie,뛰어나게,69
6111,nemezys,네메시스,70
3076,przejrzysty,맑은,86
13366,identyfikacja,신분증,15
859,bowers.,보우,74
11957,brązowy,청동,28
7221,staż,집행 유예,62
9140,chrysler.,크라이슬러,50
10719,widok,시력,31
13159,kryzys,위기,17
508,mutanty,돌연변이 체,55
12039,kryminalista,범인,25
10855,gładki,매끄러운,36
4464,eurazjatycki,유라시아 혼혈아,80
12706,jezus,예수,22
5017,holownik,예인선,71
5544,mroźny,싸늘한,74
7594,dziadek,할아버지,60
7670,reggae.,레게,61
4678,zakazać,금지하다,62
8394,analitycy.,분석가들,46
9320,radość,기쁨,47
11552,logo.,로고,11
3671,przekątna,대각선,77
4890,lub.,윤활제,78
12136,bangladesz,방글라데시,27
10541,carroll.,캐롤,39
1233,diol.,디올,94
11424,kaktus,선인장,33
1145,mikrobiologia,미생물학,94
10254,halifax,핼리팩스,42
7251,na szczycie,꼭대기,62
12946,wybieranie,선택,11
9769,ger.,게르,45
3031,flo.,플로어,88
3519,claudius.,클라우디우스,86
3293,plemienia,tribesmen.,87
5596,spitfires.,스피트 파이어,62
4712,bandar,반다르,79
7447,derry.,데리,62
8439,elmer.,엘머,55
839,sefton.,세프톤,98
8152,cierpliwość,인내심,57
8281,sears.,시어스,54
12365,perła,진주,25
5171,upadek,몰락,75
7125,jeanne.,망나네,63
9693,gepard,치타,44
5517,nieśmiertelny,불멸,58
11163,cywilizacja,문명,11
6221,wesleyan.,웨슬리안,70
12470,barka płaskodenna,펀트,21
1827,kuloodporny,방탄,94
5661,łucznictwo,양궁,73
3661,parkinson.,파킨슨슨,85
10816,półkula,반구,38
5398,zakonnica,수녀,65
10868,newport.,뉴 포트,38
5641,opracowany,고안된 것,64
3548,ameba,아메바,86
7259,komplement,보어,57
1937,pompey.,폼 페이즈,93
12608,pustynia,사막,21
2626,bushranger.,부시 러,90
10866,spadek,감소,13
8955,clint.,조용,52
393,długouszka,타마 린,100
3315,tulipan,튤립,86
12763,von.,폰,21
9000,zaciemnienie,정전,49
8012,tekściarz,작곡가,48
9407,spl,간판,48
9213,dyscyplina,규율,34
10260,wesley.,웨슬리,41
1536,accra.,아크라에서,95
4449,litry,리터,48
11546,grzmot,우뢰,31
5076,kawałek,큰 덩어리,53
3268,antagonista,길항근,65
208,shrove.,슈다,100
5944,zwłoki,시체,60
6185,astrowieżyczka,astrodome.,70
9059,wybór,고르는,7
13985,publiczny,공공의,8
7112,umm.,음악,63
4007,spustoszony,황폐화,77
3332,flatworm.,넙치,87
5686,lowry.,로우리,72
12440,bruce,브루스,24
14160,pracownicy,노동자,20
4324,deb.,썩게하다,68
3559,optymistyczny,낙관적 인,80
13739,wspaniały,감독자,12
1342,nanometr.,나노 미터,96
9604,moi.,모이,47
4948,liny,밧줄,53
13542,strajk,스트라이크,12
6025,jednostronny,일방적 인 것,54
8267,chee.,체,57
8133,pegaz,페가수스,57
1896,seksizm,섹스시즘,93
14139,porównywany,비교,11
8074,abbott.,아반,58
7170,belcat.,곰의,54
6602,hiatus,틈새,67
12508,dennis,데니스,23
14458,myśl,생각,11
6459,rdza,녹,64
1237,strasznie,몹시,22
8024,zapalenie wątroby,간염,58
11273,seryjny,연속물,32
8734,przeniesienie,전송,12
13312,francisco.,프란시스코,15
13877,móc,5월,5
4370,autentyczność,확실성,51
14125,połowa,반,10
10672,utrzymywanie,유지,13
12765,portugalia,포르투갈,21
10282,derbyshire.,더비 셔,41
11200,chaos,혼돈,33
9180,harriet.,해리엇,50
50,accolades,찬사,88
10694,cambridge.,캠브리지,38
7102,wokalista,가수,60
1312,amatorski,전문가가 아닌 사람,94
10114,landwehr.,랜드 웨헤,43
14328,prowadzony,~ 주도의,10
6789,safari,원정 여행,66
9478,faszyzm,파시즘,48
7791,wart,할 보람 있는,60
7565,benin,베냉,62
12634,nielegalny,불법적 인,21
13381,misja,사명,12
1661,avionics.,항공 전자학,88
10571,coraz bardziej,더욱 더,39
2557,hecht.,헤이츠,90
628,poddasze,다락방,99
1553,cree.,크리어,94
2564,salma.,살마,90
12675,oprócz,따로,20
6739,krowa morska,바다소,66
9394,timor.,티모르,48
5736,salsa,살사,73
2713,berwick.,베윅,89
4699,hummer.,벌새,79
5284,yorker.,요크꾼,66
7794,pijany,술 취한,59
8170,zastrzyk,주입,28
8960,michał anioł,미켈란젤로,52
10416,princeton.,프린스턴,40
6115,drastycznie,크게,52
14065,twardy,딱딱한,8
13346,sam,홀로,15
1772,bezpłciowy,성기이 없는,86
11414,nalot,습득,25
9171,mikro.,마이크로,50
4049,prowansja,도방공,82
6153,referencje,신임장,67
2855,nieostrożny,경솔한,84
10420,dwight.,드와이트,40
2743,dogmat,교조,88
6011,zagroda,소작지,71
680,archeolog,고고학자,88
2730,szlifowanie,연마,66
10230,rumuński,루마니아 사람,42
12924,sójka,어치,16
10052,guma,고무,43
5646,fundamentalista,근본 주의자,66
12209,honda.,혼다,26
6308,krewetka,새우,69
11512,wytrzymały,튼튼한,31
6559,troopers.,기병,54
2106,strażnicy.,경비원들,92
8478,ołówek,연필,53
11429,inauguracyjny,취임식,30
7781,kwiat,꽃,59
13893,powinien,~해야 한다,5
10347,liczby całkowitej,정수,33
2276,udo,대퇴골,88
9805,garaż,차고,43
5222,depoty,저장소,40
2200,sklep spożywczy,식료품 점,88
8516,intensyfikacja,강하게 함,55
6272,konik polny,메뚜기,67
12259,archiwa,아카이브,12
7070,wymazany,닦아 냈다,51
7810,rubicon.,루비콘,60
8149,wyruszył,착수했다,47
3440,arcymistrz,그랜드 마스터,86
2205,ponieść,재명,88
10165,przerwany,중단 된,22
11557,szekspir.,셰익스피어,32
12473,szymon,시몬,24
5732,chrabąszcz,dumbledore.,73
8417,lekceważenie,무시,48
7120,trebuchet.,트리 부스,63
10622,burton.,버튼,39
4198,fosfataza.,인산염,82
5912,lądem,지난,70
12853,samoa.,사모아,20
6801,żucie,씹는 것,39
982,przywrócony,재조정,83
498,zwinność,민첩,82
4926,ostry ból,격통,77
6617,plakieta,액자,62
12475,pocisk,미사일,20
12389,stronniczość,편견,25
13106,bramki,장갑,13
12447,nelson.,넬슨,24
4565,kwarty,홀드,79
12260,panda,팬더,25
2054,garibaldi.,가리발시,92
778,ustępować,가라 앉았다,77
8252,wo.,우스,56
7954,panorama,파노라마,59
12632,powierzchnia,표면,21
6450,ładowarka,충전기,30
9143,waf.,웨프스,50
6103,kratownica,지붕틀,71
2583,życzliwość,친절,13
4030,we śnie,죽어,83
10057,banalizować,핸들,43
9580,wyżej wymieniony,앞서 말한,47
4407,embrionalny,배아,80
10333,dar,대표자,41
101,hindustan.,힌두 스탄,100
1043,darter.,시어,94
4506,czekać na,기다리다,48
11203,dumny,자랑스러운,35
2586,fotokopiarka,제록스 복사기,90
3994,dział wodny,유역,82
6242,wiaderko,버킷,65
9018,upoważniony,위임 받았다,19
13167,idź idź,고고,17
11300,psychiczny,정신적 인,30
11365,las deszczowy,열대 우림,34
5115,humanoidalny,인간형의,74
3014,patrice.,팻레사스,88
5687,brandywine.,브랜디 와인,73
14396,roszczenia,주장,9
6424,hooper.,후퍼,68
13697,stephen.,스티븐,12
1813,chytre spojrzenie,곁눈,93
5679,musztarda,머스타드,72
2082,kath.,칸막이,92
4102,opady śniegu,강설량,83
5583,przeredagowany,reworded.,51
7706,alpy,알프스 산맥,56
3773,wszechstronny,변하기 쉬운,76
527,prekambryjski,프리 아스 브리아,99
11396,pomijać,건너 뛰기,28
14444,nieprzerwany,계속되는,5
22,pomadka,립스틱,100
4481,przystojny,멋있는,79
4513,darby.,다빈치,80
12688,orkisz,철자,12
12083,ścisły,엄격한,27
9061,koszule,셔츠,35
5574,estakada,부두,72
1387,intra,내부에서,96
10589,mróz,서리,38
3701,po trzecie,셋째로,85
1161,madera,마데이라,97
1787,apostrofy.,아포스트로피,67
4003,woodruff.,우드 루프,83
8116,żałosne,불쌍한,57
14305,powietrze,공기,8
13073,prosty,단순한,18
13597,strzał,발사,12
5962,przywracać na stanowisko,복직하다,41
2022,placeholder.,자리 표시 자,92
13250,tiddly.,갯벌,16
592,pasjans,혼자 하는 여러 가지 놀이,99
12575,aureola,후광,23
8529,łupkarz,쥐며느리,55
6760,peryferyjny,주변 장치,60
11474,drink,마시다,25
1520,nieetyczny,비 윤리적이다,94
11060,nat,냅씨,36
6784,slid.,미끄러 져있다,66
10817,częstotliwość,빈도,35
10979,notacja,표기법,34
7406,tik,안면 경련,62
13441,mapa,지도,12
8418,bazgrać,갈겨 쓰다,52
684,sędziany,refered.,22
11699,bezpieczny,안전한,27
13135,nowoczesny,현대의,16
4675,ib.,도형,79
13741,el,엘자,12
3999,arcadian,아르카디아 사람,73
1280,krwawić,출혈,47
4391,akwedukt,수로,80
1831,hakeem.,하킹,94
11106,prawie wcale,거의 ~ 아니다,36
10393,cicha sympatia,애인,40
6356,świeca,양초,62
11960,cesarski,장엄한,24
246,doradztwo.,상담,59
884,życzenia powodzenia,고대,97
13966,potrzebować,필요,6
2629,tula.,툴라,90
6483,nieistotny,의미 없는,66
6294,protagonista,주역,62
3550,kierowniczy,경영자,86
8419,rzepa,순무,55
8090,midland.,중부 방언,42
14036,dom,집,7
12296,poziom,정점,15
7328,zadowolenie,만족감,62
8250,wyrzucony,추방당한 것,50
8647,skorupiak,갑각류,53
10586,zawsze  gdy,언제든지,39
853,kilkenny.,킬 케니,98
842,żelazawy,철분,98
7850,okrucieństwa,취사,55
1012,wypalić się,탈진,96
12081,bombardowanie,충격,26
8378,temp.,기온,45
6813,głodny,굶주린,66
11860,królikarnia,야생 조수 사육 특권,29
3038,tymianek,백리향,88
2673,polimeryzacja,중합,87
5885,zawieszać,유예하다,22
9848,mit.,멍청이,45
4612,banany,바나나,38
11356,prawdziwy mężczyzna,진실 된 사람,34
4829,wysłannik,사절,74
5853,graal,큰 쟁반,72
1585,boogie.,부기,94
8155,spawalniczy,용접,53
8165,zboże,시리얼,55
6768,krypton,크립톤,66
11665,mason,석공,29
7441,aux.,수산,62
9778,kasyno,카지노,42
313,charyzmatyczny,카리스마,100
14232,człowiek,남성,8
9524,wiara w czary,부두교,47
13266,grecki,그리스 어,15
5095,przyznać,양보하다,38
4589,odwrotny,거꾸로,67
2177,kura,암탉,79
13114,kierowca,운전사,12
10692,publicznie,공개적으로,38
10158,restauracja,식당,37
9999,monsun,우기,43
12762,orzeł,독수리,14
11025,ogon,꼬리,28
12008,łożysko,베어링,12
13716,mniej,더 적은,12
10953,pokrycie,피복,8
8306,sparowany,쌍을 이루는 것,20
6539,zjednoczenie,통일,67
6073,brzozowy,자작 나무,71
1949,bandyta,적기,58
480,monomer,단위체,97
14357,łatwy,쉬운,11
5410,brewster.,브루 스터,75
14104,trzymany,유지된,8
8158,ługować,거르기,56
2286,wirnik,축차,90
6349,tacoma.,타코마,69
2077,seksualnie podniecony,호색한,92
8333,kolektor,수집기,49
7935,skrzydłowy,윙 선수,45
8787,nieuprzejmy,미개한,52
12301,skanowanie,주사,18
11777,koncesjonowanie,라이센스,10
10073,oz.,온스,43
163,freq.,주파수,100
10273,następca,후임,39
5417,bambus,대나무,74
6927,gutierrez.,구티 렌즈,65
5638,salonik,라운지,70
2272,bowser.,바로,91
10837,widmo,스펙트럼,38
8174,hawana,아바나,57
9570,rolnicy.,농부들,38
6071,monterey.,몬트레이스,71
6886,azbest,석면,65
9303,lenin.,레닌,47
8332,plagiat,표절,52
1174,carne.,카네,94
7241,maczać,덩크,59
9911,którego nie można wybrać,부적합한 것,44
4305,zbędny,불필요한 것,80
1408,podkład,자는 사람,91
3203,kosmos,코스모스,75
3207,kłopotliwy,귀찮은,88
3946,bastards.,놈들,54
13491,potencjalnie,잠재적으로,12
11087,ocenzurowany,검열,26
2146,niepludnia,탈출하지 못한 것,92
13251,dzwonek,벨,15
9501,gangs.,갱단,22
1687,nieprzygotowany,준비되지 않은,94
6186,campeche.,캄 페체,70
10757,miernik,계량기,37
10285,mięso,고기,40
12909,przemoc,폭행,20
11301,fo,...에 대하여,34
9207,hawkins.,호킨스,50
2977,metropolia,중심지,88
4588,ekliptyka,황도,79
12445,dynastia,왕조,24
9311,bonnie.,보니,46
7083,domino,도미노 패,59
6530,podpowiedź,즉각적인,36
4730,przyznał się,간청했다,57
4637,dystrofia.,영양 실조,79
10186,wąglik,탄저병,42
10065,ter.,...에 관한 것,43
11561,dominikański,도미니카 공화국,32
5482,podpalenie,방화,73
6108,sukiennik,포목상,71
3474,bezboleśnie,고통스럽게,86
11678,bermuda.,버뮤다,31
5805,skierowany,전환했다,59
5147,cervantes.,세르반테스,77
3880,amal.,아말산,84
6523,zakaźny,전염성,68
14203,przetwarzanie,처리,10
13983,pomoc,돕다,6
12013,walkie,워키,28
12931,pokój,방,18
9574,wally.,월리,46
4199,małe litery,소문자,82
3389,obrazy olejne,유화,16
3325,bebop.,벳집,87
968,magdalene,막달레 렌,90
269,wyprostowany,세우다,47
2368,indygowiec,쪽빛,91
10761,zwierzak domowy,애완 동물,34
604,chordat.,헌법,99
