ID,ENGLISH,RUSSIAN,INTERVAL
11884,environment,окружающая обстановка,27
14399,white,белый,10
10925,mt,гореть,36
10891,barbara,барбара,37
2375,quinton,квинтон,91
11707,parallel,параллельно,27
13713,sea,море,12
6073,birch,бирза,70
6802,multinational,многонациональный,65
12697,task,задача,15
8596,tribune,трибуна,43
7725,payment,оплата,49
8648,trusted,доверие,24
7031,lir,лир,64
14174,manager,менеджер,9
4823,mead,меда,72
9475,downgraded,понижен,46
13793,to,к,5
9033,lieut,леетие,51
12154,er,эр,26
4641,economists,экономисты,54
10395,submarine,подводная лодка,38
14344,existing,существующий,8
7356,degenerated,вырожденный,53
11738,gregorian,григориан,30
14400,efforts,усилия,7
4220,forensics,криминал,45
6040,yeti,йети,71
11548,ratio,соотношение,30
2016,staffed,укомплектованный,85
9104,blasts,взрывы,26
13528,adam,адам,12
11129,faster,быстрее,36
4528,stravinsky,стравинский,80
8410,wax,воск,51
3004,bourbon,бурбон,86
5956,quartet,квартет,70
13324,disagree,не соглашаться,14
10895,militia,милиция,35
543,harman,гарман,99
11921,nevada,невада,28
5014,massage,массаж,76
2653,malathion,малатион,89
6346,bison,бизон,62
10029,skinner,скинтер,43
7388,hometown,родной город,62
1682,interviewees,интервьюирование,86
8229,authoritative,авторитетный,54
7301,blitz,блиц,58
10288,sidney,сидни,41
713,sprung,возникла,98
10696,muller,мюллер,38
11460,forty,сорок,31
9935,mutual,взаимный,39
11431,louisville,луисвилл,33
10391,jumping,прыгать,8
6529,contended,сочтено,35
915,pease,амортизация,97
9427,grown,выросший,48
3607,bra,бюстгальтер,77
2691,telford,телфорд,89
3467,sheila,шейла,86
2044,antennas,антенны,59
14050,states,состояния,6
13368,trophy,трофей,14
2834,ara,ара,88
10904,storage,место хранения,37
3388,khalifa,халифа,86
12613,afd,аф,22
6838,bong,бонг,65
10096,telescope,телескоп,40
10441,gabriel,габриэль,40
10283,mosaic,мозаика,40
760,panoptical,паноптика,98
6237,respectfully,с уважением,11
6809,lever,рычаг,63
12947,id,я бы,19
612,mendelssohn,мендельсон,99
8457,fritz,фритц,55
10117,sudden,внезапный,42
11943,permanent,постоянный,22
8909,babylon,вавилон,52
6660,assisi,ассиз,67
5611,targeman,таргерман,73
1960,lilith,лилит,93
12938,closed,закрыто,10
4847,simile,сравнить,78
4923,rescheduled,перенесено,73
10637,nicaragua,никарагуа,38
1369,unmarked,бездарный,96
3817,parity,паритет,84
3623,bure,вытеснение,85
10265,observations,наблюдения,12
5613,sedition,осадок,73
348,deval,деваль,96
7142,breakout,разразиться,63
495,tickle,щекотать,85
9497,broadband,широкополосный,47
2027,undermines,подрывает,50
5786,manly,мужественно,72
8589,doser,дозатор,54
12119,circulation,циркуляция,23
871,taro,таро,97
941,quantitative,количественный,93
12054,puppets,куклы,22
3158,lowery,разорвать,88
13632,forum,форум,12
5009,tong,тонг,75
11652,mistaken,ошибочно,31
8926,sloth,лень,51
7526,dive,погружение,38
9309,rubin,вбивать в голову,49
12693,mouse,мышь,21
4277,ambient,окружающий,81
12359,chad,чад,25
2144,inaccessible,недоступный,92
13748,baseball,бейсбол,12
11085,castro,кастро,36
12580,speech,речь,21
6493,belly,живот,49
5487,metamorphic,метаморфический,73
13390,food,еда,14
14198,along,вдоль,10
13830,also,также,5
7313,banzai,банзай,62
9066,synopsis,синопсис,51
4460,quakers,квакеры,64
1795,hereditary,наследственный,93
9570,farmers,фермеры,38
2718,moonlight,свет луны,87
9200,pleasure,удовольствие,48
13581,indian,индийский,12
5140,videotape,видеозапись,64
11795,interests,интересы,8
9130,infinitesimal,бесконечно малый,44
1665,goa,гоа,94
12914,reader,читатель,9
530,sturgeon,осцилон,98
1249,cloak,плащ,80
5029,spur,побуждавать,33
11851,crimes,преступления,15
10218,pertaining,отношение,38
6917,vin,вин,65
91,rhodesian,родозиан,100
10973,madagascar,мадагаскар,37
10052,rubber,резинка,42
10472,judaism,иудаизм,40
1941,shakespearean,шекспировский,93
6358,airspace,воздушное пространство,69
14504,runs,пробеги,7
5722,gopher,гофрировать,38
2735,myron,мирон,89
2263,washroom,уборная,91
13483,calendar,календарь,13
11415,macedonia,македония,33
10244,giro,жиро,41
13898,companies,компании,9
10090,desist,воздерживаться,42
13397,cat,кот,13
13123,compete,конкурировать,12
6710,pregnant,беременная,66
10603,gonna,собираюсь,39
6973,tahiti,таити,65
8335,domination,доминирование,16
13968,management,управление,9
4712,bandar,бандар,79
2668,regulatory,регулирование,89
6150,sled,сани,68
11892,conventions,конвенции,13
6998,lollipop,леденец,63
8281,sears,сажена,54
8128,unavailable,недоступен,56
8036,heck,черт,58
3430,yarmouth,ярмут,86
737,paparazzi,папарацци,98
9889,ns,насыщенность,44
7373,privy,приважно,62
5737,glover,глювер,73
12936,port,порт,18
3038,thyme,тимьян,88
8764,fresno,фресно,53
7750,haul,вывоз,44
9967,expensive,дорого,33
13206,determine,определять,9
2050,warhead,боеголовка,76
1727,penned,скопит,39
3724,arend,арендовать,84
9466,niagara,ниагара,48
3405,crept,подкрасться,86
8180,undue,неожиданно,57
11310,perfectly,прекрасно,34
13926,even,даже,7
10519,beast,зверь,37
10931,materiel,материал,37
9564,wound,ранить,17
4936,pereira,переира,77
12467,minimum,минимально,24
3588,gradient,градиент,78
11889,venezuela,венесуэла,29
1876,kilograms,килограммы,72
11564,crucial,ключевой,31
4051,firth,фертерь,83
8316,frozen,замороженный,56
12634,illegal,незаконно,21
14298,vendors,продавцы,65
6160,traction,тяга,70
3121,jujube,мармелад,88
7756,deathly,смертельно,60
5230,vortex,вихрь,76
2550,hemp,конопля,90
8739,psychological,психологический,32
5778,naughty,непослушный,72
8145,inflammatory,воспалительный,57
4457,fingerprint,отпечаток руки,62
13056,graham,грэм,18
6176,syrup,сироп,69
7746,pronunciation,произношение,57
1649,cheddar,чеддер,94
13619,available,доступный,12
11078,dramatic,драматический,29
3420,conestoga,конестога,86
10178,mick,мик,42
739,orthogonal,ортогональный,93
13987,case,случай,6
5540,droit,дробил,69
13806,as,как,5
3538,dismounted,спешил,78
3163,chemist,химик,70
8448,cryptic,загадочный,55
10348,petty,мелкий,41
11196,thirteen,тринадцать,35
9137,sic,сик,50
6834,irrational,иррационально,64
7682,banjo,банджо,60
9356,myth,миф,43
2736,quack,крякать,88
4915,postwar,поствар,78
3209,mute,немой,78
7416,dismiss,увольнять,26
6319,extremist,экстремист,56
12713,equal,равный,14
1962,richer,богато,93
13687,bad,плохой,12
9693,cheetah,гепард,44
5222,depots,депо,40
6576,emu,эму,65
13405,rugby,регби,14
5468,barnard,барнард,74
4229,intercept,перехватывать,15
6122,cavalier,кавалера,42
3348,loom,острие,64
1500,spectacularly,впечатляюще,95
12838,approach,подход,15
10153,pine,сосна,39
9315,copa,копа,49
7212,weigh,весить,45
8568,fowler,фаулер,54
13493,online,онлайн,13
4041,gauss,гаусс,83
6786,lords,лорды,15
9670,synthesis,синтез,46
10473,wang,ванна,40
3829,croat,хорвата,84
3547,caldera,кальдера,86
5816,avoids,избежать,6
10924,amy,эми,34
10042,cope,справиться,42
556,bounceback,отскочить назад,99
9350,sahara,сахара,49
13857,after,после,5
749,botulism,ботулизм,98
2760,bib,нагрудник,88
6658,carver,резервирование,66
2810,candidature,кандидатура,88
12998,fine,отлично,17
13250,tiddly,тщательно,16
7501,realism,реализм,62
11937,longhorns,лонгхорн,25
8559,tis,оздоровительный,41
14521,loans,кредиты,41
12996,useless,бесполезный,18
4577,napa,напал,80
3131,yawn,зевать,84
11674,afraid,испуганный,31
12503,hero,герой,19
8901,tooth,зуб,49
8110,crescent,полусент,57
12925,bobby,бобби,19
7890,hoy,хомя,59
2733,plumbing,сантехника,83
4837,refrigerator,холодильник,63
3368,replication,репликация,62
534,hiro,хиро,99
9394,timor,тимор,48
1502,bessemer,беспемер,95
13363,lebanon,ливан,15
3906,saharan,сахарен,84
5378,wildcard,подстановочный знак,75
10870,bengal,бенгальский,26
7083,domino,домино,59
4081,pawl,палс,83
3290,bari,бари,87
2838,hopeless,безнадежный,87
13240,missouri,миссури,16
11443,nicholas,николас,33
6035,throat,горло,62
2527,telecomputing,телекомпьютеры,90
11513,socialist,социалистический,30
7577,scotch,скотч,61
9397,ryder,растрат,48
7681,heraldry,геральдика,60
8286,lockout,блокировка,56
12406,fat,толстый,23
6115,drastically,коренным образом,52
5513,intuitive,интуитивно понятный,58
3949,writ,приписать,78
6344,apprentice,ученик,67
12161,risk,риск,24
3500,overlord,повелитель,84
1984,mang,манг,91
12051,floor,пол,23
13875,them,их,6
6793,nationalists,националисты,38
12846,equipment,оборудование,15
7255,covert,прикрытие,62
10430,franz,франц,40
1377,parkland,парковая земля,89
9602,sixty,шестьдесят,42
4131,cheesy,сырный,82
3555,muscat,мускат,86
7428,baptism,крещение,61
7855,reno,рено,59
2363,eland,элада,91
13871,use,использовать,5
2857,unsolved,нерешеный,88
8116,pathetic,жалкий,56
660,attends,посещать,14
977,silt,ил,96
6208,entropy,энтропия,70
1236,specs,спецификация,62
13008,password,пароль,18
10291,fleming,флеминг,41
266,lenient,лениент,96
10992,wore,носил,37
2298,hydrochloride,гидрохлорид,91
7167,carioca,кариока,63
8758,magnet,магнит,35
4173,federalist,федералист,80
572,reptilian,рептилия,99
10025,harlem,горема,43
3414,cardiovascular,сердечно-сосудистый,86
9284,unsuccessful,безуспешно,43
8893,potomac,потомак,52
13417,mentioned,упомянул,10
4427,recount,пересчитать,62
12819,assume,предполагать,14
3776,exiting,выезд,16
1194,fanfare,фанфон,96
2716,blackmail,шантажировать,84
13935,number,число,7
4934,ergo,эрго,77
937,chekhov,чехов,97
8796,ambush,засада,45
11769,sec,раздел,30
9885,vocals,вокал,34
62,digger,копатель,89
8381,lifetime,продолжительность жизни,55
5252,sarcasm,сарказм,75
12734,commonwealth,содружество,21
9653,blown,раздуваться,46
13129,alabama,алабама,17
7649,buddhist,буддийский,58
1135,bolivar,боливар,96
6977,popped,выпустить,19
1610,variance,дисперсия,93
4332,veterinarian,ветеринар,75
1561,hermitage,эрмитаж,95
1638,rudder,руль,92
7445,manifesto,манифест,62
421,storyboard,раскаренность,100
1744,kalam,калама,93
13972,file,файл,6
10561,piano,фортепиано,39
6118,novice,новичок,68
4297,sanskrit,санскрит,81
9610,interpreted,интерпретировать,18
2804,grazed,пас,74
2551,flamenco,фламенко,90
10426,berry,ягода,39
2650,crypto,крипто,89
11154,thereafter,после этого,35
6953,vine,виноградный,58
14148,proposed,предложенный,9
3621,groundwater,подземные воды,85
1995,tetanus,столбняк,93
7679,chromosome,хромосома,56
12165,madrid,мадрид,26
9501,gangs,банда,22
9384,mound,насыпь,45
6476,sharply,резко,68
6948,oracle,оракуль,64
8368,hallows,выделение,54
13809,from,от,5
2586,xerox,ксерокс,89
2317,infrequently,не часто,76
1812,cornerstone,краеугольный камень,89
6698,dyke,дамс,62
6326,crucible,тигель,69
6247,nome,ном,68
13200,queen,королева,15
12149,gallery,галерея,25
7963,trim,подрезать,41
10676,guardian,опекун,37
4419,isotope,изотоп,68
93,microprocessors,микропроцессоры,74
4807,spawn,порождать,42
11475,speaker,оратор,27
13377,banned,забаненный,10
6466,oven,духовой шкаф,62
14417,limited,ограниченное,9
13299,met,встретились,12
12412,connecticut,коннектикут,24
1328,apathy,апати,96
1049,glossy,глянцевый,97
14437,separate,отдельный,13
6459,rust,ржавчина,64
12297,bio,био,24
10508,dealt,разбираться,39
142,landowners,землевладельцы,93
6959,livery,ливрея,63
2682,francophone,франкоистовый,89
9757,aboard,на борту,45
13112,capital,столица,12
11856,glen,гладина,29
9339,uganda,уганда,49
13547,formula,формула,13
6207,chiefly,главным образом,70
11527,toll,потери,31
9433,ark,ковчег,48
13775,ireland,ирландия,11
1838,italicized,итализован,88
12293,saudi,саудовство,25
11827,arnold,арнольд,29
362,discriminatory,дискриминатор,100
11345,refueling,заправка,31
3972,quarterly,ежеквартальный,83
12314,daily,ежедневно,25
13463,z,z.,14
10577,footage,отснятый материал,39
10958,remnants,остатки,30
2330,lithograph,литография,83
2854,discern,различисть,75
7510,dove,головки,58
10636,theodore,теодор,38
10657,blind,слепой,32
7204,eastman,истман,63
1830,thylacine,тилацина,93
159,cenozoic,кенозой,100
14108,investment,инвестиции,27
7628,hawthorn,боярышник,42
13360,tigers,тигры,12
9702,shoe,обувь,34
7035,abt,ат,64
13082,admin,админ,18
2598,masterpiece,шедевр,82
10614,confederation,конфедерация,22
11939,wayward,своенравный,28
9566,grammy,грэмми,47
13705,andrew,андрей,12
6778,flute,флейта,63
7160,echelon,эшелон,61
7588,redshirt,красная рубашка,58
8319,sage,мудрец,55
9441,disagreements,разногласия,36
13484,ab,аб,13
1438,pentecost,пятидесятность,66
6863,ideally,в идеале,35
105,amrita,амрита,100
7639,collateral,залог,60
7579,bent,согнуты,61
6761,promo,промо,66
7427,ruin,руина,35
7877,lime,лайм,58
8595,genius,гениальность,54
6341,wives,жены,69
14066,added,добавлен,5
3521,kannada,канада,86
5117,woodland,леса,63
11359,tobacco,табак,34
6291,suppress,подавить,38
1080,configurations,конфигурации,47
9269,lamp,лампа,47
8014,gym,спортзал,58
7826,christine,кристин,59
11197,tactics,тактика,18
13057,inc,представлять,18
191,ostentation,остента,100
2407,germination,прорастание,89
8806,spoiler,спойлер,41
4157,volga,вовле,82
11457,baltic,прибалтика,33
1140,baiting,приманка,71
7286,conviction,убеждение,31
1786,dalmatian,далматин,73
11029,defunct,несущественный,36
3994,watershed,водораздел,82
12432,th,готовность,24
11580,victor,виктор,30
891,deposited,депонированный,54
7262,stella,стелла,62
11999,marriage,брак,27
2785,newmarket,новый рынок,89
3670,niche,ниша,83
5652,igneous,восхитительный,73
11214,paleontology,палеонтология,35
10967,math,математика,35
12032,cornix,координат,27
10158,restaurant,ресторан,37
1307,polonium,полоний,96
6449,wicked,безнравственный,59
10554,flores,флорес,39
6167,brig,бриг,69
8430,pollock,репутация,55
5949,locust,сапуль,68
5427,skater,конькобежец,34
5068,pulldown,тянуть вниз,77
3146,insulin,инсулин,88
6269,carbohydrate,углеводы,68
10628,teaching,преподавание,29
8282,poseidon,посейдон,56
8094,pregame,преэгем,57
12516,civilians,мирное население,17
6030,kant,кант-кант,71
5681,bipolar,биполярный,73
7727,naples,неаполь,60
3303,prescription,рецепт,81
3897,babylonia,вавилония,84
92,disintegration,дезинтеграция,76
7336,anarchy,анархия,62
11061,ammunition,боеприпасы,36
12919,combined,комбинированный,15
12756,mobile,мобильный,15
8143,circular,циркулярный,57
4659,tho,то,77
12603,denver,дент,22
11684,legs,ноги,18
716,inbound,входящий,84
6846,ik,ик,65
6367,syphilis,сифилис,69
6599,breed,порода,44
14514,written,написано,9
3329,myocardial,миокарда,87
5463,dune,одумывать,65
96,polynesian,полинезийский,99
12063,writer,писатель,19
9831,triumph,триумф,41
2561,stockman,сток,90
5763,displacement,смещение,40
6672,supremacy,превосходство,67
586,uncensored,бесцензурный,99
4817,portman,портман,78
12095,coalition,коалиция,27
435,francium,франционный,100
12058,trivia,мероприятия,27
13301,pressure,давление,15
877,elusive,неуловимый,96
5419,meiosis,мейоз,74
1986,unexploded,невыразительно,93
12555,religious,религиозной,23
10546,bed,кровать,38
5176,spalding,спальдинг,76
12515,complex,сложный,21
7658,mailer,посылка,60
12897,jimmy,джимми,20
5840,gibberish,гибберти,72
11503,tibet,тибет,32
13053,build,строить,10
12290,unlike,в отличие от,19
1373,pethidine,петидин,96
3947,ish,иш,83
10274,chapel,капел,41
515,pavement,тротуар,91
3879,daredevil,смельчак,80
11339,brevity,краткость,34
3462,aerosol,аэрозоль,81
1124,manure,навоз,96
13600,peter,питер,12
14085,director,директор,17
6062,repetition,репетиция,52
4530,tempered,закаленный,42
2165,electrophoresis,электрофорез,91
13937,very,очень,8
2999,gelatin,желатин,88
5315,hoi,холдинга,75
3456,attrition,потертость,85
10396,earliest,ранний,40
8126,autograph,автограф,50
3852,branched,разветвленный,25
6908,majesty,величество,64
4120,cass,касс,82
865,phosphodiesterase,фосфодиестераза,97
491,renewing,обновление,33
14054,show,показывать,7
1163,fireboy,пожар,96
13906,each,каждый,8
8995,saga,сага,51
9931,torture,пытка,38
10746,substrates,подложки,35
5034,excretory,экскретор,77
9884,eighteen,18,44
12828,baby,детка,20
170,beal,бильма,100
6376,evert,вечно,68
10130,intelligent,умный,17
5527,brest,брест,74
1292,tolstoy,толстой,96
5943,punjabi,пенджаби,71
5276,lookout,берегись,75
844,snatch,вырвать,73
12486,somewhat,в некотором роде,23
9817,wizard,волшебник,31
10156,ming,минь,40
5926,voluntarily,добровольно,71
901,mulligan,муллиган,97
9756,mankind,человечество,45
4401,cheeseburger,чизбургер,80
14096,tax,налоговый,24
2489,hermaphrodite,гермафродит,89
9117,sexy,сексуальный,50
10725,loud,громко,38
8251,skyline,горизонт,56
10412,revival,возрождение,32
6878,biotechnology,биотехнологии,65
10439,vicious,беспощадный,40
9660,calcium,кальций,46
4956,horsepower,лошадиные силы,77
12597,hospital,больница,20
1770,layne,мельница,93
4207,compensate,компенсировать,41
9939,lawyer,юрист,36
6164,waterfall,водопад,67
12866,ca,каприз,20
12617,aid,помогать,17
4368,honesty,честность,81
13412,frank,откровенный,14
2888,sabine,сабин,86
5152,undergone,пренебрежительно,76
12911,museum,музей,19
3611,meltdown,расплавление,84
14232,man,мужчина,8
10165,ceased,прекращено,22
7502,salisbury,солсбери,62
9402,postal,почтовый,48
9318,circa,цирка,49
10972,strengthening,укрепление,18
4566,stride,шайд,74
4358,soy,соевый,81
2311,disturb,беспокоить,21
9951,nike,ногоск,44
10051,spoken,произнесенный,43
13230,flight,полет,15
9562,salary,зарплата,42
11231,patrol,патруль,25
11771,recognized,признан,6
5079,lear,учиться,76
13984,cent,цент,25
10414,broadway,бродвейн,40
7878,scimitar,скоматар,58
8096,perimeter,периметр,57
12445,dynasty,династия,23
3581,weekdays,будние дни,64
3849,camilla,камилла,84
13432,boilerplate,котельная,14
4724,lick,лизать,66
7506,jesuit,иезуит,59
12717,send,отправить,16
14258,believe,полагать,5
2610,jen,джен,89
6886,asbestos,асбест,65
9081,tanzania,танзания,51
5741,judas,иуда,73
319,bey,бей,97
7492,unconscious,без сознания,58
7711,soothing,успокаивающий,59
961,berber,берберский,91
9671,fulfilled,выполнено,37
13358,winter,зима,15
12674,hotel,отель,21
1083,reins,поводья,73
1594,evolving,развиваться,36
7823,claire,клэр,47
7250,gotta,надоедорос,62
7981,succeed,преуспеть,32
7318,cesar,цезар,58
12626,fantasy,фантастика,22
8120,softball,софтбол,57
7847,baba,баба,59
11366,charter,чартер,31
11294,genetic,генетический,26
3788,catalina,каталина,84
20,slab,плита,88
12816,captured,захваченный,14
7444,tramp,бродяга,60
9294,monitoring,мониторинг,16
3503,spaceflight,космический полет,62
11349,guest,гость,28
7049,sauce,соус,63
5268,seller,продавец,58
1469,protracted,протяженность,95
1694,slappy,смениться,94
11381,linebacker,линейный,28
1576,foxy,лисил,94
553,inexpensive,недорого,97
10062,disqualified,дисквалифицирован,41
8840,punctuation,пунктуация,48
7837,shake,встряхнуть,48
14398,date,дата,6
11318,margaret,маргарет,34
13746,process,обработать,10
4387,jasmine,жасмин,78
9843,sovereignty,суверенитет,45
9107,supplement,добавка,37
12662,blacklist,черный список,12
13227,production,производство,8
10851,lo,воплощение,38
13096,hut,хижина,17
14127,points,точки,6
7511,prosecutor,прокуратура,49
7162,veer,вытеснять,57
2895,necrophilia,некрофилия,88
4986,cocoa,какао,77
11511,cream,крем,32
4117,hid,спрятанный,82
9025,bite,кусать,36
1058,zeal,рвение,96
710,horseback,на лошадях,98
8594,marquis,маркиз,54
13529,wide,широкий,12
7821,cabal,кабал,58
6883,odysseus,одиссей,65
4049,provence,прованс,82
8838,brave,храбрый,22
13407,passed,прошедший,8
10930,sparta,спарта,37
3880,amal,амаль,84
6399,dealer,дилер,56
10077,explicit,явный,43
8908,fanny,фанни,52
28,diffraction,дифракция,100
6205,dole,долей,68
7151,var,вар,63
4328,patsy,патенси,80
3337,westphalia,вестфалия,87
1640,reprint,перепечатать,63
13075,critical,критический,11
6276,duly,вузываться,69
1760,ravine,овраги,91
8939,davenport,давенпорт,51
12817,berlin,берлин,20
9346,proclamation,прокламация,48
10364,insult,оскорблять,22
10802,pizza,пицца,38
6709,midfield,мидфилд,53
11974,significantly,существенно,28
2677,agrarian,аграрный,87
9388,honolulu,гонолулу,48
4146,papal,папский,82
3072,almond,миндаль,86
12683,keyboards,клавиатура,20
10157,elvis,элвис,42
2173,dehydratase,дегидратаза,91
8562,hamlet,гамлет,52
11297,kat,кат,32
2836,specimens,образцы,61
12912,corporation,корпорация,15
5116,comp,комп,76
13007,reaction,реакция,17
8010,embedded,встроенный,56
10191,nervous,нервный,42
8287,argonauts,аргонавты,55
4058,vishnu,вишну,83
10903,poker,покер,37
6012,tibia,голенина,71
4304,meadow,луг,57
5535,handbook,справочник,72
7100,fewest,не менее важно,64
10170,junta,хунта,42
10813,vienna,вена,38
5828,compelling,неотразимый,52
11976,soapbox,мыльная коробка,28
9816,thriller,триллер,44
12589,armstrong,армстронг,23
8667,ivory,слоновая кость,53
10394,dd,дд,40
12380,ap,ап,25
1070,skye,скайс,96
2446,remus,ремесла,90
12311,scottish,шотландский,25
4958,facade,фасад,75
9630,morse,морс,46
3814,transatlantic,трансатлантический,84
10326,closest,ближайший,41
14053,west,западный,8
3095,torque,крутящий момент,87
6756,ultraviolet,ультрафиолетовый,66
1067,niggers,ниггеры,46
2663,platonic,платоника,88
11394,chamber,камера,26
6287,relying,полагаться,30
5738,perished,погибли,63
13344,dan,дэн,15
11370,delhi,дели,33
7097,miniseries,минисеры,64
5745,reopened,возобновить,61
2014,tempting,заманчиво,65
2309,compliments,комплименты,56
9930,ferry,перевозить,36
7216,furry,пушистый,63
7948,inf,инф,58
1697,calligraphy,каллиграфия,94
12893,difficult,трудный,20
306,dae,деа,100
3106,kiel,киель,88
10021,components,компоненты,27
11837,chicken,курица,28
122,salaam,салаам,100
12932,gnu,гну,19
4029,milt,малт,83
1359,dahlia,георгин,96
10715,pursue,преследовать,31
13630,participate,участвовать,9
2179,shahi,шахи,91
10805,opposing,противоположность,16
8079,canton,кантон,53
13780,y,у,11
13560,science,наука,12
12183,suicide,самоубийство,25
2520,atm,банкомат,90
2315,balcony,балкон,83
3739,yat,ят,85
5648,yep,ага,73
6320,gloucester,глостер,69
13145,arizona,аризона,17
12711,bus,автобус,20
3460,tun,тупица,86
1001,meth,мет,96
366,tetrahydrocannabinol,тетрагидроканнабинол,100
14015,run,бегать,7
6693,della,делла,66
1462,tremendously,чрезвычайно,53
1572,craters,кратеры,45
5233,ledger,руководитель,76
12739,hear,слышать,17
7288,tailback,резервуар,61
425,supermarine,супермарин,100
10048,bread,хлеб,43
9334,drat,дратом,49
6766,pilgrims,паломники,58
13537,illinois,иллинойс,13
1967,nanny,няни,93
14488,democratic,демократический,15
9158,equator,экватор,28
6989,spinal,позвоночник,64
5821,prep,подготовить,69
1832,cady,кадиль,93
6010,deacon,деакон,41
8436,abilities,способности,22
8041,bogus,поддельный,57
9233,bisexual,бисексуал,42
3380,knowingly,сознательно,86
12488,unrelated,не связан,23
11392,professor,профессор,31
410,booger,козявка,98
5345,snowy,снежный,75
7484,eris,эрис,34
4920,ethylene,этилен,78
2156,leaking,утечка,39
7706,alps,альпы,56
12602,marathon,марафон,22
1419,accreditation,аккредитация,63
10558,artificial,искусственный,38
8605,fraction,доля,43
9875,chick,цыпленок,39
7668,inception,зарождение,60
6171,armada,армада,69
1771,stegosaurus,стегозавр,93
6526,swarm,рой,62
9054,mongolia,монголия,51
3097,disapproval,неодобрение,73
8510,muscular,мышечный,55
4701,bosh,бош,79
4675,ib,ірс,79
12788,fa,фальсификация,20
6420,hodge,ходж,68
8393,stationary,стационарный,55
808,putsch,путч,98
14487,november,ноябрь,6
3825,flotilla,флотилия,83
5771,beads,бисер,62
13785,zealand,зеландия,11
2188,folder,папка,87
10672,maintaining,поддержание,13
703,flashlight,фонарик,93
4264,bromine,бром,78
6744,lansing,легинг,66
13322,hey,привет,15
9034,mellon,мелон,51
7918,mare,марена,58
11768,abraham,авраам,30
6303,jonah,иона,69
10387,airmen,летчики,40
4806,stuffed,фаршированный,67
4689,frey,фей,79
378,seminar,семинар,89
11317,knocked,постучал,23
11459,amos,амос,33
10914,galaxy,галактика,35
4815,wardrobe,гардероб,77
9341,anastrophe,анастрофа,49
4399,nameless,безымянный,81
3946,bastards,ублюдки,54
4329,tenacious,цепкий,77
9866,whitman,уитмен,44
1411,geared,редуктор,26
9258,probe,зонд,44
700,ciao,чао,98
11632,rainfall,осадки,31
583,gyroscope,гироскоп,96
9133,ballet,балет,50
5167,sant,осевать,76
4959,unmanned,беспилотный,77
7149,missionary,миссионер,55
11440,ecuador,эквадор,33
3796,goblin,гоблин,82
12772,notre,нотр,21
4362,confess,признаваться,42
130,electrostatic,электростатический,89
4415,cartwright,картрайт,81
2738,schoolboy,школьник,86
7504,mortgage,ипотека,59
6686,suffice,хватит,63
11859,vegas,вегас,27
5850,aye,ай,72
1907,communique,коммюнике,92
13071,pick,выбирать,12
3915,serum,сыворотка,84
8187,malawi,малави,57
767,obispo,обиспо,98
1842,nightly,ночной,93
693,shiraz,шираз,98
13004,responsible,ответственный,11
5299,misconduct,проступок,75
14505,address,адрес,5
3240,boldface,жирным шрифтом,79
8561,loyal,лояльный,54
9796,malaysian,малазийский,44
7499,desktop,настольный,62
3878,englishman,англичанин,84
11019,assess,оценивать,19
551,drifter,дрифтер,98
1935,antioxidant,антиоксидант,91
9827,connections,соединения,11
10988,fruit,фрукты,33
5890,hickory,гикори,72
5945,modena,модена,71
6400,vendetta,вендутта,68
3470,bonnet,капон,76
7059,diplomacy,дипломатия,64
2135,rosary,розарий,92
1314,malnutrition,недоедание,96
5338,spatial,пространственный,74
12383,maintenance,обслуживание,25
4340,yangtze,янцца,81
11622,painting,картина,20
1265,nineties,девяностые,52
10258,spectators,зрители,38
5876,suspicions,подозрения,47
3569,personification,персонификация,85
244,edible,съедобный,97
7002,hogg,хогг,64
720,heckler,хеклер,96
7148,gestapo,гестапо,63
2801,chrome,хром,89
8456,cute,милый,50
10175,scorer,борец,31
7323,shed,пролить,54
5716,grandson,внук,70
10503,radiation,радиация,37
9625,geometry,геометрия,46
10135,versailles,версаль,42
9839,engaging,вовлечение,14
11744,fleet,флот,29
11332,pack,пакет,26
2534,tillman,типман,90
13762,night,ночь,11
356,admiralty,амиралтейство,99
9060,scratch,царапать,38
9268,encounter,сталкиваться,28
4522,drain,осушать,62
6489,embarrassing,смущающий,45
8239,snowman,снеговик,57
13582,story,история,12
3666,romulus,ромул,85
263,amateurish,любительский,100
7683,patel,патель,60
11619,bulgaria,болгария,31
559,catskill,катскилл,99
10260,wesley,весли,41
7942,pertinent,относящийся к,58
13728,citation,цитирование,10
4908,unscheduled,незапланировано,78
11462,dome,купол,32
12880,indeed,конечно,20
13682,carolina,каролина,12
13353,contrib,способствовать,15
6407,louvre,жалюзи,68
6413,lopes,лапес,63
5559,existentialism,экзистенциализм,69
4851,holstein,гольштейн,78
547,heresy,ересь,97
14090,washington,вашингтон,9
6746,furniture,мебель,66
11617,cm,см,31
13796,in,в,5
9447,dei,деси,48
10747,attorney,адвокат,36
1717,pyridone,пиридон,94
2675,lousy,паршивый,89
3473,bobsleigh,бобслей,86
1334,albino,альбинора,95
1820,sherpa,шерпа,88
14385,assets,ресурсы,38
3495,hadith,хадит,86
12785,bid,делать ставку,18
14431,models,модели,12
8216,asshole,мудак,53
9098,coupe,купе,18
1881,apocalyptic,апокалиптик,81
10748,wireless,беспроводной,38
11801,ind,инд,29
5780,dragonfly,стрекоза,72
9490,narrowly,узко,48
4907,feminist,феминист,72
