ID,ENGLISH,DEUTSCH,INTERVAL
13529,wide,breit,14
390,vertebrate,wirbeltier,93
14518,yield,ertrag,42
5857,purse,geldbeutel,68
8670,isnt,ist nicht,59
7982,complaining,jammern,33
3942,exploited,ausgenutzt,46
4916,improbable,unwahrscheinlich,79
12959,value,wert,20
11745,cotton,baumwolle,35
5690,livestock,vieh,77
7482,disarmament,abrüstung,66
4697,schultz,gelächte,81
11227,eg,z.b,39
2703,gravy,bratensoße,91
13210,elections,wahlen,12
8895,alright,in ordung,57
283,closeup,nahansicht,99
1705,ute,che,96
13809,from,aus,5
7191,hooker,nutte,67
6958,intangible,immateriell.,69
14458,thought,gedanke,13
6152,broil,grillen,74
8661,freight,fracht,59
11335,courtesy,höflichkeit,38
2597,readership,leserschaft,92
9197,bumblebee,hummel,55
13324,disagree,nicht zustimmen,18
13983,help,helfen,7
2243,quoth,quatsch,94
4993,chariot,streitwagen,73
6572,beforehand,vorweg,72
8085,erroneous,fehlerhaft,55
9178,sailed,segelt,34
11758,warming,erwärmen,27
9862,tragedy,tragödie,48
2753,orc,ork,83
11692,earthquakes,erdbeben,15
4326,thereupon,daraufhin,84
5884,wedge,keil,72
5793,equity,eigenkapital,75
12845,fuel,kraftstoff,24
4036,lenses,linsen,85
10066,hook,haken,35
408,ordeal,tortur,100
8984,recruit,rekrutieren,28
9257,racer,rennfahrer,40
8216,asshole,arschloch,59
10126,seized,ergriffen,38
4034,curriculum,lehrplan,85
809,peerless,unvergleichlich,99
6360,wanker,wichser,73
3072,almond,mandel,88
1408,sleeper,schläfer,93
12900,economy,wirtschaft,23
12124,occasions,gelegenheiten,27
12735,entirely,ganz,9
12113,lady,dame,25
10202,thanksgiving,das erntedankfest,47
10571,increasingly,zunehmend,44
5781,obey,folge leisten,67
8497,rusty,rostig,60
8198,predominantly,überwiegend,62
12168,chase,jagen,27
4693,cartoonist,karikaturist,71
9605,carriage,wagen,49
12137,unified,einheitlich,32
13258,prize,preis-,19
1264,dreamy,verträumt,97
9507,dubious,dämmig,53
3365,interruption,unterbrechung,47
628,garret,dachkammer,99
7451,colleagues,kollegen,58
3055,handoff,weiterleiten,90
1708,coveted,begehrt,93
5209,evanescence,vergänglichkeit,79
13919,sales,verkäufe,26
2475,lattice,gitter,88
13545,statement,aussage,13
8168,heated,erhitzt,23
942,rapture,entrückung,94
9995,crimson,purpurrot,49
4813,relocate,umziehen,37
7728,flushing,spülen,56
2294,fuelled,betrieben,90
4300,canoe,kanu,75
6340,novelty,neuheit,71
10945,ape,affe,40
694,treacherous,tückisch,98
12778,violating,verletzen,8
7461,vacation,ferien,52
4026,trajectory,flugbahn,77
10052,rubber,gummi,48
3019,detergent,waschmittel,89
3276,embraced,umarmt,65
13275,associated,damit verbundenen,12
14003,does,tut,8
10777,awesome,fantastisch,42
9467,nonetheless,dennoch,53
2423,newsworthy,berichtenswert,92
6686,suffice,genügen,67
9192,peach,pfirsich,53
5970,outlaw,verbieten,57
5588,phased,phasenlos,30
2575,militiamen,milizsoldaten,92
14469,document,dokumentieren,15
11474,drink,trinken,30
9249,flowers,blumen,37
194,motorists,autofahrer,98
14110,came,kam,12
1594,evolving,sich entwickeln,40
14379,side,seite,12
3539,typhoid,typhus-,88
6165,overpopulation,überbevölkerung,73
11393,arc,bogen,37
4591,attachment,anhang,19
9573,squid,tintenfisch,44
1038,fishy,fischartig,98
6055,barrow,karren,74
2140,soaked,getränkt,86
10219,clash,zusammenstoß,36
3237,unlawful,ungesetzlich,84
13334,ho,hacke,19
9360,bret,brompel,54
4837,refrigerator,kühlschrank,68
7862,dislike,nicht mögen,57
10768,seeds,saat,16
10232,soap,seife,46
13090,reassigned,neu zugewiesen,22
13353,contrib,beiläufig,19
4609,clad,verkleidet,80
7100,fewest,wenigsten,68
9432,gaelic,gälisch,53
801,weiner,wiener würstchen,98
8796,ambush,hinterhalt,51
5878,ripe,reif,75
4474,sleepy,schläfrig,83
12889,heart,herz,19
8250,expelled,ausgewiesen,56
14357,easy,einfach,13
4361,criticise,kritisieren,50
5394,illogical,unlogisch,77
7316,stover,hover.,67
4785,sped,speditiv,82
5725,heed,beachten,70
8733,bowman,bogenschütze,59
12984,austria,österreich,23
11734,chain,kette,33
361,footsteps,fußstapfen,99
13208,ray,strahl,19
13662,loss,verlust,12
2781,applause,beifall,91
13131,gay,fröhlich,21
13155,cell,zelle,19
13910,since,seit,8
10406,pot,topf,43
4701,bosh,bügel,82
10356,survivors,überlebende,37
8826,wb,wab.,58
1906,pranks,streiche,64
10783,seeking,suchend,29
1516,racetrack,rennstrecke,95
8109,locker,schließfach,62
4373,methodology,methodik,76
1731,sine,sinus,91
13964,four,vier,7
9600,rant,schimpfen,44
899,blackman,schwarzer mann,98
10521,poverty,armut,45
1777,jealousy,eifersucht,92
4867,defenseman,verteidiger,82
11789,actress,darstellerin,34
14461,takes,nimmt,5
12756,mobile,handy  mobiltelefon,19
1575,amused,amüsiert,19
13926,even,sogar,8
3069,fundamentals,grundlagen,37
514,wasps,wespen,62
2892,whipped,gepeitscht,60
138,furtive,verstohlen,98
2451,laughed,gelacht,43
13640,failed,gescheitert,12
2694,teapot,teekanne,92
13881,used,gebraucht,5
12782,inline,in der reihe,25
8688,peppers,pfeffer,36
7216,furry,pelzig,67
7258,shin,schienbein,65
14214,needs,bedürfnisse,6
6033,robbery,raub,71
828,downturn,abschwung,99
6310,moroccan,marokkanisch,69
14061,put,setzen,10
3752,rambler,wanderer,84
3503,spaceflight,weltraumflug,66
11938,cheese,käse,33
6648,borderline,grenze,71
10970,misc,verschiedenes,41
6358,airspace,luftraum,73
7526,dive,tauchen,42
1700,banished,verbannt,80
5265,cher,treibend,79
880,halide,halogenid,96
10539,doctrine,lehre,43
12606,accused,beschuldigt,19
2287,sow,sau,87
8208,beetle,käfer,60
475,omits,auslässt.,50
11969,excellent,ausgezeichnet,28
2033,accustomed,gewohnt,92
11770,fiji,fidschi,35
13993,five,fünf,11
7044,sore,wund,63
1434,awake,erwachen,94
6643,disappear,verschwinden,38
8156,ore,erz,61
5927,headache,kopfschmerzen,71
448,lifeboat,rettungsboot,97
2616,happier,glücklicher,92
14510,effective,wirksam,12
1124,manure,düngen,98
2492,traitor,verräter,79
5386,muddy,schlammig,76
4187,blackbird,amsel,84
4743,rephrase,wiedereindringen,63
10527,promptly,sofort,45
12645,investigation,untersuchung,20
6130,nephew,neffe,71
3346,chopsticks,essstäbchen,89
9811,tales,erzählungen,35
7664,praised,gelobt,45
6083,meal,mahlzeit,63
2414,toothbrush,zahnbürste,93
5536,cracked,geknackt,38
2836,specimens,exemplare,65
6692,worms,würmer,51
12667,crew,besatzung,23
7034,solvent,lösungsmittel,62
7516,baroque,barock,66
1783,louse,laus,95
6028,lent,fastenzeit,75
9373,bug,insekt,39
4587,backbone,rückgrat,82
9288,steady,stetig,53
6479,coding,kodierung,16
7568,wherever,wo auch immer,65
7329,confined,beschränkt,54
2941,blossom,blüte,79
9393,infamous,beruhigend,52
9846,bike,fahrrad,44
8674,monk,mönch,44
1046,bodice,mieder,88
12238,longest,am längsten,31
3684,med,mäster,87
11684,legs,beine,22
3087,fiery,feurig,89
14001,few,wenige,7
8252,wo,woher,61
12368,gain,gewinnen,17
13330,mushroom,pilz,19
7189,marina,yachthafen,67
10908,grove,hain,40
1829,unwieldy,unhandlich,95
14013,results,ergebnisse,8
9609,lineman,linme,52
8399,sunset,sonnenuntergang,60
8158,leach,auslaugen,61
7818,uncertainty,unsicherheit,62
7550,evocative,anregend,65
4776,slut,schlampe,76
10339,revenue,einnahmen,43
5631,readability,lesbarkeit,58
10013,moody,launisch,49
6061,prolonged,verlängert,68
11830,titled,betitelt,10
2624,ensign,fähnrich,90
7004,ballpark,baseballstadion,60
4233,err,irren,84
14250,lost,verloren,12
5488,sweat,schweiß,72
2592,reworked,überarbeitet,67
2587,insights,erkenntnisse,51
14284,although,obwohl,6
12346,mess,durcheinander,23
8699,apportionment,aufteilung,59
8418,scribble,kritzeln,57
587,feeble,schwach,99
6650,usable,verwendbar,68
6765,swap,tauschen,54
6356,candle,kerze,66
12962,location,lage,11
4636,mallard,stockente,82
5389,cynical,zynisch,62
5645,strangers,fremde,58
9603,nutrition,ernährung,49
4683,bonuses,boni,82
1252,skit,sketch,88
438,passageway,durchgang,96
376,pseudoscience,pseudowissenschaften,100
4447,creep,schleichen,71
1010,sober,nüchtern,88
3592,pillow,kopfkissen,82
1546,padre,pater,48
13797,for,für,5
10034,tears,tränen,38
7172,blowout,ausblasen,66
1589,vowel,vokal,78
6386,harp,harfe,70
14077,point,punkt,7
13166,train,zug,12
7039,counterparts,gegenstücke,54
8540,badger,dachs,48
8046,hatred,hass,62
12498,luck,glück,28
10515,resort,erholung,39
13223,highest,höchste,20
7533,wool,wolle,66
8286,lockout,aussperrung,61
12068,flow,fließen,29
13075,critical,kritisch,13
11933,airlines,fluggesellschaften,29
4364,csc,ksc.,84
11642,pace,tempo,34
5029,spur,sporn,38
10631,downhill,bergab,42
7218,fist,faust,58
684,refereed,schiedsrichter,27
11589,unwelcome,unwillkommen,37
9470,isolated,isoliert,45
12376,knight,ritter,24
3493,twinkle,funkeln,88
12929,triple,verdreifachen,23
7090,vaccine,impfung,58
9092,lover,liebhaber,48
1712,spokeswoman,sprecherin,96
460,addictive,süchtig machend,27
13684,beat,schlagen,13
5944,corpse,leiche,64
13711,islands,inseln,11
13088,wall,wand,20
12407,cont,pause,29
10555,prussian,preußisch,44
14030,version,ausführung,10
6080,aunt,tante,73
4262,groin,leiste,84
3244,nab,schnappen,87
8815,obverse,vorderseite,58
638,numbat,nummern,99
4137,classroom,klassenzimmer,78
4499,raters,bewerter,81
13440,whatever,wie auch immer,18
8691,daytime,tageszeit,59
8152,patience,geduld,62
8782,clinical,klinisch,48
2452,gifted,begabtes,47
14149,single,einzel,11
13770,enough,genügend,14
14236,killed,getötet,12
11866,occupation,besetzung,31
12938,closed,geschlossen,12
3542,footwear,schuhwerk,88
10027,refugee,flüchtling,32
13934,then,dann,6
9912,residential,wohn,49
2899,disarmed,entwaffnet,62
9154,baton,taktstock,52
9385,corn,mais,51
5828,compelling,zwingend,58
5149,silesia,schlesien,80
8754,peel,schälen,56
888,nifty,raffiniert,98
12919,combined,kombiniert,18
14385,assets,vermögenswerte,43
11317,knocked,geklopft,28
78,beggars,begünstige,89
10146,ambassador,botschafter,45
8186,emerald,smaragd,61
5784,tides,gezeiten,38
11250,bonds,fesseln,24
6339,unreleased,unveröffentlicht,73
13414,fighting,kampf,8
1477,headmaster,schulleiter,95
9293,cy,zy,54
617,froze,erfrieren,99
777,distraught,verstört,99
10433,sodium,natrium,45
11792,worn,getragen,35
4492,erratic,unerträglich,72
6962,walnut,nussbaum,68
9290,feed,füttern,45
8061,ate,aß,62
7723,inability,unfähigkeit,64
9061,shirts,hemden,40
3492,barley,gerade noch,88
5330,memoirs,erinnerungen,71
7918,mare,stute,63
2812,altercation,auseinandersetzung,88
7696,mourning,trauer,60
3104,youngsters,jugendliche,82
8944,overwhelming,überwältigend,41
12229,unjustified,ungerechtfertigt,31
13716,less,weniger,14
2434,bidder,bieter,89
12282,crazy,verrückt,30
12004,levels,stufen,13
4890,lub,labe,81
8425,barn,scheune,59
5104,redesigned,neu gestaltet,25
10536,sheep,schaf,45
9174,congratulations,herzliche glückwünsche,48
12312,worldwide,weltweit,30
1273,gemstone,edelstein,91
13039,approximately,etwa,21
6947,allegiance,treue,68
4223,shaded,schattiert,50
14267,building,gebäude,12
2579,lackey,lakai,91
12211,randy,geil,31
1842,nightly,nächtlich,95
3250,pinball,flipper,88
10624,consolidated,konsolidiert,37
6991,stampede,ansturm,66
9232,burst,platzen,50
13378,giving,zu geben,9
7943,tongue,zunge,61
3494,lore,überlieferung,81
3815,warships,kriegsschiffe,69
4003,woodruff,waldbrecher,86
1893,sermon,predigt,88
711,disservice,bärendienst,99
11164,genocide,völkermord,38
4652,bogey,kobold,71
13589,agree,zustimmen,13
10964,spend,ausgeben,32
8883,governmental,staatlich,57
11647,eve,vorabend,36
8442,immature,unreif,58
12411,creek,bach,29
3776,exiting,enden,20
5022,enclosed,beigefügt,75
13494,queries,anfragen,16
13150,anyway,ohnehin,20
12465,youth,jugend,27
10375,airfield,flugplatz,38
6418,carbonaceous,kohlenstoffhaltig,73
5391,cameo,miniatur,77
14206,asked,fragte,6
5831,auf,aufbohrt,76
9170,bulk,schüttgut,55
4145,profound,tiefgreifend,84
11057,beard,bart,38
3184,notions,begriffe,50
13112,capital,hauptstadt,15
11512,hardy,winterhart,36
11094,easter,ostern,40
14051,later,später,10
11389,login,anmeldung,38
13927,week,woche,11
2378,bracelet,armband,88
9458,grave,grab,42
6228,plummer,roller,74
6299,inhabited,bewohnt,41
517,precarious,prekär,96
2373,retribution,vergeltung,91
8380,proclaimed,verkündet,51
12027,steam,dampf,32
4160,dietary,nahrung,85
13532,previously,vorher,16
6150,sled,schlitten,73
14115,close,schließen,12
6826,pardon,begnadigung,66
14346,commercial,kommerziell,11
8967,mood,stimmung,57
13915,your,dein,5
13249,speedway,schnellstraße,20
11798,growing,wachsend,27
7846,biennial,zweijährlich,63
14150,able,fähig,6
14463,try,versuchen,7
1673,familiarise,vertraut machen,91
5675,liability,haftung,75
12551,christmas,weihnachten,28
4334,launcher,startprogramm,67
9924,arabian,arabisch,49
12153,satisfy,erfüllen,19
13637,court,gericht,15
11834,inadequate,unzureichend,33
2805,tougher,härter,91
3916,acorn,eichel,84
7585,rhinoceros,nashorn,65
13138,kick,trete,16
12829,bacon,speck,25
10404,noise,lärm,45
10693,justification,rechtfertigung,41
6953,vine,ranke,62
3229,hyena,hyäne,89
6343,straits,meerenge,47
5864,investors,anleger,67
7899,relieve,lindern,32
1563,oceanian,ozeanisch,96
13887,between,zwischen,9
10547,barracks,kaserne,44
12849,wr,wrem,25
2271,folsom,folder,94
14033,think,denken,9
469,sneaked,gesteckt,56
6604,dew,tau,71
13518,bottom,unterseite,17
10452,departure,abfahrt,43
9302,undid,eindeutig,54
8455,ethnicity,ethnische zugehörigkeit,29
7931,coconut,kokosnuss,63
5972,sink,waschbecken,56
4816,grief,kummer,82
4417,redistricting,umverteilung.,83
3339,hostel,herberge,85
14133,life,leben,12
3183,ruse,list,89
14114,me,mich,6
9567,gimme,gib mir,52
5170,provoke,provozieren,55
10737,pain,schmerzen,35
7164,rebuild,wieder aufbauen,53
2341,wary,vorsichtig,92
11097,rocky,felsig,34
5172,grandmother,oma,79
21,heartbreaker,herzensbrecher,78
1773,pinky,kleiner finger,91
3638,workforce,belegschaft,88
151,warmth,wärme,100
11901,inch,zoll,24
3269,piled,aufgestapelt,53
10912,hebrew,hebräisch,41
8971,solitude,einsamkeit,57
7734,leather,leder,64
11189,politician,politiker,32
7794,drunk,betrunken,63
6378,halves,hälften,65
10439,vicious,bösartig,45
1606,dismay,bestürzung,87
10828,coca,koka,42
6860,resides,sich befinden,22
9527,separation,trennung,17
14238,things,dinge,10
8353,faeces,fäkalien,61
12406,fat,fett,29
6594,soot,ruß,72
10209,bet,wette,40
13450,nevertheless,nichtsdestotrotz,17
2733,plumbing,installation,85
5233,ledger,hauptbuch,79
9883,fortress,festung,47
13671,northern,nördlich,15
12644,trouble,ärger,24
2241,gonorrhea,tripper,94
11608,coat,mantel,32
5916,vain,vergeblich,76
1412,dashes,einstrichen,51
12400,clean,reinigen,23
11241,angry,wütend,39
13004,responsible,verantwortlich,13
9643,judgment,beurteilung,49
3248,earthman,erdenmensch,89
12426,milk,milch,29
6003,willow,weide,72
1180,handguns,handfeuerwaffen,69
13340,scale,skala,18
5936,uncopyrighted,unaufrichtig,76
10963,stamp,briefmarke,36
8092,rode,ritt,62
12945,grading,einstufung,19
8852,monkeys,affen,27
14056,whether,ob,13
12719,recurring,wiederkehrend,26
8145,inflammatory,entzündungslos,62
13828,about,um,5
4372,coil,spule,81
3562,breakup,beenden,85
4930,goggles,brille,78
14294,car,auto,11
7504,mortgage,hypothek,63
2734,narcotics,narkotika,78
4468,mee,mäge,83
8696,gossip,tratsch,58
7675,frowned,missbilligt,60
6271,vulnerable,verletzlich,67
4734,subsets,teilmengen,62
8055,coulter,griff,62
7391,rip,ruhe in frieden,48
5637,evidenced,bewiesen,76
5131,folic,filisch,80
4758,paperback,taschenbuch,76
13346,alone,allein,19
2138,lawless,gesetzlos,88
2746,deportation,abschiebung,67
4118,swans,schwäne,46
4077,bering,bereifer,83
13390,food,lebensmittel,17
538,taxable,steuerpflichtig,99
11506,diameter,durchmesser,37
10923,undefeated,unbesiegt,42
5550,laver,gravierlich,78
5706,sigh,seufzen,74
10414,broadway,reitway,46
7064,melting,schmelzen,56
13867,if,wenn,5
5839,timeout,auszeit,62
14402,require,erfordern,7
12250,leafy,belaubt,31
7611,unleashed,entfesselt,62
13495,rest,sich ausruhen,17
6073,birch,birke,75
13583,italy,italien,16
1433,egregious,ärgerlich,96
10274,chapel,kapelle,47
3501,notch,einkerbung,60
2926,bade,einbösen,91
7760,brickyard,ziegelei,64
10606,banter,geplänkel,44
3589,motorcycles,motorräder,30
8082,una,uneinheit,62
6395,goody,güte,67
8685,arose,entstanden,59
12688,spelled,dinkel,16
5680,capita,im kopf,77
9869,owl,eule,41
13731,space,platz,14
6531,pray,beten,60
5843,emery,schmirgel,76
14476,drives,fährt,12
12969,delay,verzögern,8
9125,wooden,hölzern,56
12939,truth,wahrheit,22
14104,held,gehaltenen,10
7730,interceptor,vermittler,60
10286,helicopters,hubschrauber,30
2303,deflection,ablenkung,64
14417,limited,begrenzt,11
12880,indeed,in der tat,24
10498,rewritten,umgeschrieben,45
9463,coe,kocher,53
11824,chairman,vorsitzende,35
14055,come,kommen,9
7615,smiles,einlächeln,33
9851,borough,bezirk,48
10252,elder,ältere,44
7885,curved,gebogen,41
2721,litigation,rechtsstreitigkeit,88
4134,unfree,unfruchtbar,85
11895,outbreak,ausbruch,33
8715,gambling,glücksspiel,45
11019,assess,bewerten,24
13338,mm,in mm,19
12935,duke,herzog,23
9153,denial,verweigerung,54
6371,curfew,sperrstunde,69
8381,lifetime,lebenszeit,61
13590,lacking,mangelnd,13
11126,sneaky,hinterhältig,40
14480,play,spielen,8
8244,burden,last,59
6957,stealth,heimlich,69
10906,midway,in der mitte,42
8742,demolished,zerstört,55
13289,incident,vorfall,17
11990,waste,abfall,26
2533,heroism,heldentum,92
10810,sacrifice,opfern,41
11505,application,anwendung,25
12902,forget,vergessen,23
13994,days,tage,7
2550,hemp,hanf,92
13868,people,menschen,8
1750,rectangle,rechteck,93
12948,junk,müll,24
13856,only,nur,7
13065,overtime,im laufe der zeit,22
13555,double,doppelt,14
1595,slew,süßen,95
1141,figo,figur,98
11377,admitted,zugelassen,28
6678,limestone,kalkstein,71
3333,turnpike,schlagbaum,85
6819,paddock,koppel,70
5095,concede,zugute,44
8329,offended,beleidigt,30
12397,reconnaissance,aufklärung,30
5920,revise,überarbeiten,19
10853,decathlon,zehnkampf,42
13356,independent,unabhängig,15
11987,highway,autobahn,29
5804,birthplace,geburtsort,76
6720,awkward,unangenehm,70
5262,routinely,routinemäßig,51
13540,particularly,insbesondere,16
13623,info,die info,15
11427,sister,schwester,33
4876,coincidentally,zufällig,73
10598,cameroon,kamerun,44
13359,cited,zitiert,9
3556,outgained,übergeordnet,82
14490,turned,gedreht,11
7488,submissions,einsendungen,49
13183,deployed,eingesetzt,17
10216,credibility,glaubwürdigkeit,30
13132,everything,alles,21
3452,disobedience,ungehorsam,85
2516,innuendo,anspielung,89
6846,ik,ich k,70
12067,pillars,säulen,32
8784,spacecraft,raumfahrzeug,58
5615,citric,zitrik,77
991,benn,bend.,93
10683,hedgehog,igel,43
1209,darkest,am dunkelsten,98
10255,density,dichte,46
12800,actor,schauspieler,21
13836,one,eins,5
6767,eyewitness,augenzeuge,62
7182,widow,witwe,63
11408,advisory,beratend,31
7727,naples,neapel,64
13309,managed,gelang es,12
12326,ranking,rangfolge,9
11,vow,gelübde,67
10808,grew,wuchs,43
13695,former,ehemalige,14
13666,kingdom,königreich,15
7590,icelandic,isländisch,34
11132,stood,stand,40
7500,yellowstone,gelbsteuer,66
5583,reworded,umformuliert,57
10290,civic,bürgerlich,46
10459,epic,epos,45
8653,adaptation,anpassung,37
12946,selecting,auswählen,13
14497,read,lesen,6
2515,cossack,kosaken,84
10175,scorer,torschütze,37
7726,mus,musege,50
11231,patrol,patrouillieren,30
12953,override,überschreiben,23
4858,aloft,insoft.,82
6755,favourable,günstig,34
10953,covering,abdeckung,10
4657,uphold,aufrechterhalten,63
11609,forth,nachher,37
12717,send,schicken,20
12838,approach,sich nähern,19
13728,citation,zitat,12
7771,lighthouse,leuchtturm,62
13257,carefully,sorgfältig,9
4475,scarface,narbengesicht,83
3283,clauses,klauseln,49
8664,juvenile,jugendlich,59
9430,exciting,aufregend,38
3879,daredevil,draufgänger,83
7614,interestingly,interessant,65
6669,scramble,gerangel,55
11106,hardly,kaum,40
6149,risen,auferstanden,74
12286,latest,neueste,31
13020,agreement,zustimmung,21
11777,licensing,lizenzierung,12
12057,contained,enthalten.,8
12858,shall,soll,25
14101,country,land,10
8188,meek,sanftmütig,62
5489,pounce,zuschlagen,70
10671,bloody,blutig,43
13556,royal,königlich,15
9195,vessels,schiffe,44
6364,dissolve,sich auflösen,44
521,strung,aufgereiht,99
5342,perennial,mehrjährig,77
8354,unicorn,einhorn,60
13234,dear,sehr geehrter,20
6393,reservations,reservierungen,15
2401,infractions,verletzungen,81
6041,tuna,thunfisch,74
9967,expensive,teuer,38
13064,hell,hölle,22
8900,honey,honig,57
5300,leftist,linke,73
13860,says,sagt,10
13357,ont,achter,19
1426,buoy,boje,85
8139,skid,schleudern,59
5184,fabiform,futterform,80
14520,independant,unabhängigkeit,15
11971,truck,lkw,30
9870,bud,knospe,47
12810,switzerland,schweiz,25
7957,chunky,klobig,63
92,disintegration,zerfall,79
330,dawe,in dawe.,88
14393,face,gesicht,14
827,inlet,einlass,98
12725,flew,geflogen,26
14008,until,bis,11
1539,magnon,mit einem magnon,96
7259,complement,ergänzen,62
13030,joined,trat bei,13
5319,bees,bienen,38
13123,compete,wetteifern,16
1841,inmates,insassen,91
1287,undecided,unentschieden,95
8992,propelled,angetrieben,44
7594,grandfather,großvater,64
8123,axe,axt,57
4480,equalised,ausgeglichen,77
8214,seizure,krampfanfall,59
14036,home,heim,9
11083,consideration,erwägung,25
4374,weakest,schwächste,84
2965,greyhound,windhund,73
14465,association,verband,12
14073,possible,möglich,8
12517,fired,abgefeuert,12
1929,bile,galle,95
7704,raccoon,waschbär,64
9708,descent,abstieg,51
8807,perception,wahrnehmung,52
10307,poe,piepen,46
3200,inflicting,einlustig,57
13406,valley,schlucht,18
11501,cyprus,zypern,37
8946,patient,geduldig,43
14178,european,europäisch,12
11602,dictionary,wörterbuch,36
13893,should,sollen,6
11177,shuttle,pendeln,39
10949,unrest,unruhe,41
1967,nanny,tagesmutter,95
8689,sadly,leider,59
12157,gap,lücke,30
5256,empress,kaiserin,78
2595,enlighten,erleuchten,51
2740,obedience,gehorsam,88
8667,ivory,elfenbein,59
10537,secondly,zweitens,45
6284,restrengthened,rückläufig,67
1599,harden,härten,77
3960,righteous,gerecht,86
523,gables,giebel,78
12537,copies,kopien,13
3891,cor,korpel,86
1004,swordfish,schwertfisch,98
14240,groups,gruppen,9
12535,assault,angriff,25
8122,accessed,zugegriffen,10
5716,grandson,enkel,75
14147,recently,kürzlich,5
12762,eagle,adler,17
13937,very,sehr,10
428,tunisian,tunesische,98
371,trapezoid,trapezförmig,98
1413,enrollment,einschreibung,70
6887,fandom,fangemeinde,70
3941,peek,spähen,83
1456,helpless,hilflos,93
726,clank,rasseln,99
8364,nucleus,kern,61
6607,bl,black,70
13399,hot,heiß,18
11653,ownership,eigentum,36
3882,groundhog,murmeltier,86
11148,download,herunterladen,32
14331,germany,deutschland,12
9671,fulfilled,erfüllt,41
2017,doodle,gekritzel,92
13774,late,spät,13
490,civ,zivil,99
7852,cradle,wiege,63
6272,grasshopper,heuschrecke,71
14335,great,großartig,10
7037,resolving,lösung,24
6549,oca,oka,72
14372,rule,regel,9
13952,part,teil,9
11979,dollars,dämmert,24
6457,gage,gäste,72
12092,inactivated,inaktiviert,31
3479,reissued,neu veröffentlicht,71
12922,proof,nachweisen,22
11983,citizens,bürger,29
10476,switched,geschaltet,28
14403,soon,bald,11
11670,thirteenth,dreizehnte,36
10358,poems,gedichte,38
8433,unranked,unangebracht,61
6019,prevail,sich durchsetzen,45
13804,was,war,5
9989,northeastward,nordöstlich.,49
14436,multiple,mehrere,7
870,unwise,unklug,96
2238,carfax,sarfach,94
4906,gere,german.,81
3442,stead,statt,87
395,chubby,pummelig,100
14037,area,bereich,11
1346,imp,eindrehen,96
12947,id,ich würde,23
10526,substantially,im wesentlichen,23
9149,ridden,geritten,56
13014,factual,tätig,21
11257,destroy,zerstören,17
8996,whisper,flüstern,37
12462,corner,ecke,27
7698,carbuncle,karbunkel,64
6537,coolidge,kühlgebiet,72
12563,tight,fest,28
6597,anyhow,jedenfalls,71
4557,parry,parieren,80
10036,untagged,ungewagert,48
3486,enriched,angereichert,72
3234,rouse,wecken,81
9922,mrs,frau,13
4460,quakers,quätig,68
1136,centipede,tausendfüßler,97
2638,archers,bogenschützen,62
14256,calls,anrufe,10
14205,included,inbegriffen,7
13591,office,büro,12
8076,fare,tarif,50
303,scion,spross,98
3828,bouncy,federnd,87
4454,evaporation,verdunstung,68
6485,backward,rückwärts,55
12632,surface,oberfläche,26
8384,landmark,wahrzeichen,52
14098,left,links,9
1769,reclassified,umklassifiziert,89
10014,seemingly,scheinbar,49
8716,disclaimer,haftungsausschluss,23
9071,croatian,kroatisch,56
14123,result,ergebnis,8
5678,playground,spielplatz,76
10958,remnants,reste,36
11916,occupied,belegt,29
8035,distant,entfernt,62
355,reborn,wiedergeboren,100
6646,viable,spielerisch,71
1790,cirl,einkräftig,95
13206,determine,bestimmen,11
11918,dirk,dolch,34
3125,uneventful,ereignislos,85
6698,dyke,deich,67
12616,currency,währung,27
9166,discrimination,diskriminierung,50
13560,science,wissenschaft,15
13512,crown,krone,16
8962,trailer,anhänger,51
5084,thieves,diebe,79
8629,mole,maulwurf,58
14303,fact,tatsache,8
3695,dormant,schlummern,87
10676,guardian,wächter,42
12768,dutch,niederländisch,25
6273,offset,ausgleichen.,69
463,falsehoods,falschheit,85
12001,paid,bezahlt,33
6153,credentials,referenzen,72
7640,contradictory,widersprüchlich,65
11860,warren,labyrinth,34
4665,lemony,zitonie,82
7802,cyclonic,zyklonikum,13
2719,cursory,flusswürdig,91
10760,juice,saft,42
7072,reload,neu laden,58
11368,stouter,staus.,38
8180,undue,unangemessen,62
1262,divergence,abweichungen,64
12609,mil,mir,27
5621,dwarfism,kleinwuchs,77
2652,starling,star,92
3966,pumpkins,kürbisse,62
11190,piracy,piraterie,39
12175,wife,ehefrau,32
10446,battlefield,schlachtfeld,45
9103,potassium,kalium,56
13599,returned,ist zurückgekommen,12
6854,smallpox,pocken,70
12547,exchange,austausch,25
6326,crucible,tiegel,73
13079,tree,baum,20
1424,chants,gesänge,55
13987,case,fall,7
1011,cutoff,abgeschnitten,98
4064,hooliganism,rowdytum,66
8150,fixture,vorrichtung,47
6442,alchemy,alchimie,73
6621,bushfire,buschfeuer,59
13307,wrote,schrieb,19
14254,os,betriebssystem,32
1998,propagation,vermehrung,72
12930,remain,bleiben übrig,12
10058,deduction,abzug,39
12843,pan,pfanne,25
8454,desired,gewünscht,32
9162,keen,erpicht,55
7601,void,leere,61
11930,dale,tal,33
3482,enlarged,vergrößert,56
8493,breathing,atmung,44
14381,securities,wertpapiere,14
2259,fiberglass,glasfaser,94
2078,nitrous,literös,94
