ID,ENGLISH,KOREAN,INTERVAL
6226,boca,보카,69
1150,phenol,페놀,91
8249,taxes,구실,24
14115,close,닫다,10
910,toru,토루,93
8885,hitters,타자,32
12240,divided,각기 다른,21
8832,guerrilla,게릴라,43
12460,wilton,윌턴 양탄자,24
13641,eight,여덟,12
8847,zodiac,황도 십이궁,52
7524,unlimited,제한 없는,61
11618,yorkshire,요크셔,31
2659,handily,핸디 라이즈,89
13140,sweden,스웨덴,17
3985,gein,지뢰,83
8104,pics,사진들,35
8457,fritz,프리츠,54
5171,downfall,몰락,74
14262,corporate,기업,15
4206,slides,슬라이드,40
8479,salad,샐러드,54
12112,kuwait,쿠웨이트,27
10733,neighborhood,이웃,32
8689,sadly,슬프게도,53
12413,mars,화성,12
4885,distillation,증류,66
5809,medalist,메달리스트의,56
7467,transparency,투명도,45
12440,bruce,브루스,24
1894,hind,암사슴,77
4884,footed,기초가되어있다,18
3272,obligatory,의무적이다,87
14083,important,중요한,8
4150,renovated,개조되었습니다,57
6693,della,델라,66
10345,testa,종피,40
5132,bundy,번디,76
6417,lien,선취 특권,67
1276,goths,고스,54
2525,ligament,인대,78
7627,printer,인쇄기,54
9383,brass,놋쇠,48
5342,perennial,다년생,72
9726,dob,둠,45
12545,satellite,위성,21
13745,board,판자,11
11255,chemistry,화학,34
5770,boa,보아,71
9341,anastrophe,대아형,48
2891,inundated,융통 스럽다,76
4669,heller,난폭자,79
8469,cholera,콜레라,54
11154,thereafter,그후에,35
14302,function,기능,20
9468,ba,바,44
2585,sidebar,사이드 바,89
10249,epsilon,엡실론,41
1335,bilbo,검,96
13376,miami,마이애미,14
9598,humor,기분,38
648,yali,얄리,99
13416,popular,인기있는,13
9071,croatian,크로아티아어,50
5016,antichrist,적 그리스도,75
10913,frog,개구리,32
1190,titian,티치아노,97
6204,yan,윤,69
4379,accelerate,가속하다,34
8871,penny,페니,51
14333,selling,판매,20
4844,carlin,칼린,78
8647,crustacean,갑각류,53
4067,cordless,무선,82
12409,entitled,자격이있다,24
7032,rhodesia,로도디아,64
11519,flash,플래시,29
8945,trolls,트롤,27
11214,paleontology,고생물학,34
6117,colossus,거상,70
6623,squash,스쿼시,63
4993,chariot,이륜 전차,69
3478,companions,동반자,52
11166,submitted,제출 된,22
13876,government,정부,9
3256,brier,질레,85
8633,walrus,바다 코끼리,53
5775,divisors,짜리,66
13009,arena,투기장,18
2984,cong,colg.,88
12679,biased,치우친,21
4675,ib,도형,79
629,narcissism,나르시시즘의,99
9878,mitch,미치,44
5368,caucasian,코카서스 사람,74
12347,rail,레일,23
1633,remand,반송,74
3248,earthman,지구인,87
12917,unreferenced,언급되지 않은,19
11141,sat,앉았다,35
1767,pensions,연금,61
12971,planet,행성,16
5246,picard,피카 클,75
1121,sparingly,조금씩,97
5401,crank,크랭크,69
13053,build,짓다,10
13513,apr,4 월,13
10269,ugly,못생긴,38
1009,impractical,비실용적이다,96
5978,wisp,도깨비불,71
11371,enlisted,입대하다,28
13536,kansas,캔자스,13
11498,newspapers,신문,14
7100,fewest,가장 적은,63
8650,residues,잔류 물품,43
343,thermite,테르밋,100
1423,tyrosine,티로신,95
1286,centrist,중심 업체,93
8534,plumbago,흑연,54
6627,caucasus,코카서스 산맥,66
7547,yacht,요트,51
9350,sahara,사하라도,48
13842,year,년도,6
8269,rent,임차료,45
9528,ness,네스 호,47
11029,defunct,없어져 버린,36
6567,lend,빌려주 다,44
2454,subdued,차분해진,78
6093,mayfly,하루살이,70
5023,clockwise,시계 방향으로,77
4587,backbone,등뼈,78
5995,pistachio,피스타치오,71
14198,along,~을 따라,10
7007,stingray,가오리,61
8159,reedy,갈대 같은,57
3641,notebook,공책,80
6600,fraternity,협동 단체,50
7660,waist,허리,54
6051,guan,갓,70
13134,clown,시골뜨기,17
3480,intervening,개입,45
13497,mph,마프,13
10462,monte,몬테,35
9091,rejoined,재조합,40
127,assortment,구분,81
14392,parts,부속,8
11724,cobra,코브라,29
13032,exactly,바로 그거죠,18
8551,plasma,혈장,54
14145,call,부르다,8
1914,unqualified,자격이 없습니다,92
14166,got,갖다,9
14232,man,남성,8
3865,melodic,멜로디의,83
14041,already,이미,8
13607,browser,브라우저,12
10784,reportedly,에보수했다,38
9241,nomen,녀석,49
5172,grandmother,할머니,75
9947,chaser,체이서,42
212,mistral,미스트랄,100
6444,caretaker,돌보는 사람,66
288,microscopy,현미경 사용,100
7104,aligned,정렬,31
2583,kindness,친절,13
13369,software,소프트웨어,15
6889,romero,로메로,65
13367,6th,6 일,15
5141,roche,로치,76
13284,8th,8 일,16
13149,chief,셰프,13
1953,kohl,콜묵,93
5294,dessus,디저스,75
4627,spongiform,봉인액,79
1167,lobe,둥근 돌출부,88
2817,euphoria,행복감,88
13743,behind,뒤에,12
11459,amos,아모스,32
6380,spectral,유령 같은,68
4377,streamlined,간소화되었습니다,70
9149,ridden,시달린,50
1349,workstation,워크 스테이션,87
6852,demobilization,동원 해제,52
13622,course,강좌,12
2684,ultramarine,울트라 마린,89
7302,slash,삭감,46
1935,antioxidant,항산화 제,91
6915,dow,다우,64
13436,referenced,참조,13
3302,bereavement,여읨,84
11674,afraid,두려워하는,30
8524,chronology,연대기,38
726,clank,절거덕 소리,98
5267,choreography,안무,75
9101,flank,측면,43
14221,europe,유럽,5
6222,plutonium,플루토늄,69
13892,before,~ 전에,6
13775,ireland,아일랜드,11
8464,wheelchair,바퀴 달린 의자,54
7166,tuck,턱,60
7908,zionism,시온주의,58
12872,lose,잃다,12
9874,realise,깨닫다,35
11277,harper,하퍼,32
9782,pending,보류 중,44
6343,straits,해협,41
7747,culminating,절정,39
13076,society,사회,17
9662,eiffel,에펠의,46
6294,protagonist,주역,62
9892,platinum,백금,44
5894,odessa,오데사,71
13948,him,그를,9
209,lithosphere,석성,100
1860,musher,개 썰매 운전자,73
10263,knockout,녹아웃,41
12019,oxford,옥스퍼드,27
9796,malaysian,말레이시아 사람,43
1224,captaincy,장의 지위,96
7658,mailer,우편 발신인,60
2854,discern,분별하다,75
13810,it,그것,5
9235,aurora,오로라,49
13473,academy,학원,13
2757,lox,액체 산소,89
4431,dorado,황새,80
10943,degrees,학위,22
13772,green,초록,11
1339,unheard,들리지 않는,96
7602,reunion,재결합,59
8732,yoga,요가,53
4695,wacker,포커 즈,79
11600,regulations,규정,23
10775,affiliation,입회,9
6443,midday,대낮,67
13452,believed,믿는 사람,5
5082,servant,하인,56
9827,connections,사이,11
5577,keto,케토,73
9477,clinch,클린치,23
3220,wavy,떨리는,86
247,lysine,라이신,100
8208,beetle,딱정벌레,54
8388,newsprint,신문 용지,55
4529,burroughs,굴 러웃,79
5741,judas,유다,72
4845,bridgeport,브리지 포트,78
5494,motherfucker,어리석은 사람,74
6359,reservists,예약자,64
4138,almighty,전능자,82
13790,television,텔레비전,11
6175,wheely,밑에서,67
11039,colony,식민지,21
11850,happens,일어난다,10
1620,carina,카리나,93
1540,aquaculture,양식업,95
10877,symbols,기호,19
2937,detrimental,해로운,77
10137,gerald,제랄드,42
1548,shortwave,단파,95
1590,condense,응축하다,49
2951,hydrolase,가수 분해 효소,88
11937,longhorns,롱혼,25
11610,lithuania,리투아니아,31
6012,tibia,경골,71
9174,congratulations,축하합니다,42
9226,emotional,감정적 인,30
3528,avocado,아보카도,83
292,undeniably,혐오스럽게,77
11196,thirteen,열셋,34
10980,upgrading,업그레이드,21
9935,mutual,상호간의,39
11071,explosive,폭발물,17
5828,compelling,강력한,52
10947,reception,리셉션,27
14418,showed,보여 주었다,7
10043,monica,모니카,43
10346,greenhouse,온실,40
13434,brought,가져왔다,14
7949,rand,랜드,58
3278,kuan,쿠아의,87
7317,madeleine,마들리,62
11416,parade,축제,31
14445,tests,테스트,5
13764,real,진짜,11
11000,mouth,입,34
1354,hep,호펜,96
2122,lancet,랜싯,92
7687,macao,마카오,60
8674,monk,수도사,38
9877,console,콘솔,33
10156,ming,밍,40
9221,carmen,카르멘,49
1791,nullification,무효,93
5512,pulls,당겨,18
7463,clive,정밀한 것,62
6732,colon,콜론,41
10200,graffiti,낙서,41
1463,reprimanded,견책,79
7639,collateral,서로 나란한,60
2277,justinian,저스티아 사람,91
8976,kitty,고양이 새끼,49
8882,gearbox,변속 장치,51
9979,hydroxy,하이드 록시,43
2597,readership,독자층,89
4556,prima,프리마,79
2631,bottlenose,병목력,89
1045,choctaw,수짜,97
6229,heroic,과장된 어조,58
1350,seawater,해수,96
1925,donne,도너스,93
5208,hasty,급한,74
12086,surrey,써리,27
3448,pug,이긴 흙,81
14312,position,위치,6
323,monotheism,일신교,100
8632,beethoven,베토벤,53
11440,ecuador,에콰도르,32
1060,spoons,숟가락,50
7855,reno,리노,59
4016,magma,연한 덩어리,83
7075,legitimacy,합법성,63
11732,compound,화합물,25
9854,cairo,카이로,44
10289,amir,아미르,41
8828,tau,타우,52
4010,oblast,오브러스,82
4812,paranoia,편집병,77
7606,mosquito,모기,57
7735,precursor,전구 물질,57
12866,ca,캘리포니아 주,20
12315,mexican,멕시코 인,24
11132,stood,섰다,35
11300,mental,정신적 인,29
4287,timetable,시간표,75
5715,constructor,건설자,41
11774,leo,사자 별자리,29
5284,yorker,요크꾼,66
624,seimas,시이마스,99
11431,louisville,루이빌,32
12989,heard,들었다,19
5842,groove,홈,63
8994,goose,거위,51
1662,chivalry,기사도,94
10666,stalin,스탈린,37
12572,rome,로마,23
467,inquire,조회,69
3723,paranomia,흑자,84
9490,narrowly,좁은 것,47
10133,fraud,사기,42
10907,benedict,베네딕토,37
2722,anemone,아네모네,89
9433,ark,방주,48
6937,textbook,교과서,51
4839,hee,정신,78
12891,broke,파산하다,20
6813,hungry,굶주린,65
8861,tiffany,티파니,52
9541,doesnt,...을 없애지 않는 것,47
7944,dusty,무미 건조한,58
9106,lv,제목,50
7594,grandfather,할아버지,60
1743,persuasion,설득,75
8702,overthrow,타도,51
64,saddened,슬프다,93
12763,von,폰,21
1664,chairmen,의장자,94
8751,acor,아코르의,52
7836,failures,실패,21
7312,napier,네이피어,62
6095,crust,빵 껍질,70
14033,think,생각하다,7
8074,abbott,아반,57
14187,continue,계속하다,5
3784,regression,회귀 분리,80
4456,cartesian,데카르,80
7745,dungeon,지하 감옥,41
5936,uncopyrighted,unlightrighted,71
825,condominiums,콘도미니엄,84
705,hardship,고난,87
7448,diane,다이앤,53
1915,donuts,도너츠,86
1563,oceanian,오세아 먼언,95
9806,opt,고르다,35
12826,carl,칼,20
12014,conform,순응하다,14
13447,pump,펌프,13
6776,morrow,이튿날,65
1019,airstrip,활주로,92
6830,polymer,고분자,62
13610,word,단어,9
9959,garfield,가필드,43
2150,muffed,머플,92
11649,deserves,가치가있다,23
10986,hybrid,잡종,35
50,accolades,찬사,88
13730,spanish,스페인의,12
14401,specific,특정한,7
12531,malo,말로,23
9428,rhythm,율,45
11668,vernon,버논,30
5189,flair,예민한 후각,76
4661,patches,패치,29
13450,nevertheless,그럼에도 불구하고,14
1157,trefoil,트리 프 야,97
2907,scrabble,스크래블,88
4000,superpower,초강대국,72
6085,heaviest,가장 무거운,70
7768,cho,조,59
5838,upwards,위로 향하여,61
10621,sought,찾았다,38
11347,nickname,별명,26
473,gimmick,눈속임,96
3199,celeste,셀레스트,87
11353,belgian,벨기에 사람,33
1772,asexual,성기이 없는,86
8488,landslide,산사태,41
2378,bracelet,팔찌,85
4126,recipe,레시피,71
11550,reproduction,생식,27
14351,conditions,정황,8
1814,galen,갈렌,93
1248,backstage,무대 뒤에서,96
3891,cor,고루의,83
9276,splash,튀김,48
12969,delay,지연,7
10238,chamberlain,시종,41
13791,the,그만큼,5
7601,void,무효의,55
7502,salisbury,솔즈베리,61
10171,nowhere,아무데도 없어,41
13276,weather,날씨,15
1195,fentanyl,펜타닐,97
1698,seaweed,해초,94
11115,barcelona,바르셀로나,35
6820,semimonthly,월 이회 간행물,65
12474,treaty,조약,18
5666,weirdy,기묘한 사람,73
10401,toy,장난감,35
2234,hitchhiker,히치 하이커,84
8849,sparky,불꽃이났다,52
1490,hao,하오,95
13866,could,~할 수 있었다,7
1770,layne,둥근,93
9985,delirium,섬망 상태,43
8315,hindi,힌디 어,56
6058,upstairs,높은 곳에 있는,70
9079,girlfriend,여자 친구,49
925,ethos,기풍,97
13738,jim,짐,12
4519,overrun,오버런,71
117,fluke,흡충,98
11396,skip,건너 뛰기,28
4276,underworld,하계,81
11503,tibet,티베트,32
1630,desertification,사막화,94
4088,acadia,아카데아,82
10119,superman,슈퍼맨,42
1576,foxy,여우 같은,94
1473,harness,마구,87
9231,gender,성별,48
13202,vietnam,베트남,16
10342,danish,덴마크 말,40
4452,cinematographers,촬영자,63
11928,extraordinary,기이 한,28
5165,asher,아식지,76
7900,elbow,팔꿈치,56
6651,outlet,콘센트,46
6648,borderline,경계선,66
11072,stolen,훔친,36
11058,hugh,지껄이다,36
11299,guilty,죄책감이 드는,34
5869,basil,바질,71
1344,mesh,망사,91
4336,allegory,우화,79
1218,mako,마코,97
4525,everlasting,영구,79
5138,weightlifting,역도,75
10713,tunnel,터널,34
174,enamel,에나멜,97
12683,keyboards,키보드,20
9741,carlo,카를로,45
11400,warner,워너,32
760,panoptical,포나 푸티큐어,98
12219,audio,오디오,26
3833,peking,베이징,77
7974,arrowhead,화살촉,58
9259,bum,부랑자,48
8754,peel,껍질,49
13550,5th,5 일,13
2232,tightened,조여졌다,74
6367,syphilis,매독,68
2013,tack,압정,69
65,setbacks,좌절,72
406,mekong,메콩,100
3210,gigantic,거인 같은,76
8656,breakdown,고장,52
6568,remake,다시 만들다,62
5480,gecko,게코,74
4069,totem,토템,81
8016,interval,간격,42
8761,silicon,규소,50
5514,argh,아진,74
1441,aramaic,아람 말,95
10348,petty,자그마한,40
13141,break,부서지다,13
255,palladium,보장,100
7354,storyline,줄거리,56
4174,shrapnel,유산탄,82
6268,mew,갈매기,66
9692,fifteenth,제 십오,45
8257,wildlife,야생 동물,56
3361,methylphenidate,메틸페리드,86
13634,unregistered,등록되지 않은,12
13644,hall,홀,12
11467,thereby,그것에 의하여,32
1255,maestro,거장,96
3770,birdman,새만,84
10843,tier,층,36
11816,counterfeiting,위조,26
3509,micah,미가,86
199,gertrude,게르 트루드,100
12837,seattle,시애틀,20
10796,buddhism,불교,38
9994,thin,얇은,42
13087,metal,금속,17
11891,redskins,붉은 색,28
3061,dy,다이,79
11398,lupin,이리 같은,33
2702,binomial,이항식,89
11187,paraguay,파라과이,35
8585,sen,센,54
7847,baba,바바,59
6938,alley,골목,63
5992,seahorse,해마,71
5341,paranormal,초자연적 인 것,75
251,tumbling,텀블링,70
5033,literacy,문맹 퇴치,77
6564,dense,밀집한,59
6987,beth,베스,63
5173,leisure,여가,74
1229,sitter,앉아 있는 엽조,95
13099,largest,가장 큰,17
6656,incumbent,쑥 내민,58
4004,phobia,공포증,82
11630,cole,서양 평지,29
3683,blindly,맹목적으로,84
13221,directly,곧장,16
14077,point,가리키다,6
5645,strangers,낯선 사람,52
2558,sao,사오,90
4896,contractors,계약자,61
2393,wishbone,위시본,89
1676,sisterhood,여성 단체,94
1319,harpy,하피,96
2222,cinnamon,시나몬,91
9946,zion,시온,43
4218,feasible,실현 가능 한,69
5709,fallacy,그릇된 생각,62
12570,lakers,레이커스,22
5343,quad,쿼드,72
2729,junctions,접합부,41
1760,ravine,좁은 골짜기,91
14393,face,얼굴,12
10659,premiership,프리미어 리그,38
11267,pakistani,파키스탄 인,32
12660,charlie,백인,22
1656,abilene,아비렌,94
12203,liberal,선심 쓰는,16
2613,ambition,큰 뜻,72
10100,oral,경구,39
9824,maroons,마로,38
13003,kept,유지 된,18
5851,telugu,텔루구 어,72
13864,over,~ 위에,7
14408,figures,인물,12
11581,roosevelt,루즈 벨트,31
4928,hornish,뿔로,77
14274,went,갔다,10
10034,tears,눈물,33
10526,substantially,대체로,19
2754,brewery,양조장,82
4737,farina,곡식 가루,77
3472,backfield,백 필드,86
10814,damn,젠장,34
10247,measured,정확히 잰,17
2080,garlic,마늘,92
13620,afrikaans,아프리카 어,12
5718,whig,휘그당,62
11574,percent,퍼센트,31
5934,plausible,그럴듯한,67
10667,vector,벡터,37
12125,castle,성,26
2427,luggage,수화물,91
562,foothills,산기슭,73
8118,asthma,천식,57
12943,whose,그 사람,19
11128,distributed,분포,19
800,druid,드루이드,88
8037,wit,재치,23
4658,inevitably,필연적으로,49
4378,saxons,색화물,52
5880,hydrocarbon,탄화수소,66
11360,somehow,어떻게 든,33
2093,dinar,디나르,82
8561,loyal,충실한,53
11273,serial,연속물,31
6299,inhabited,거주지,36
9632,comprises,포함 된 것으로 구성됩니다,23
10721,chair,의자,33
11142,lib,수제,34
1361,nee,옛 성은,96
2127,marianne,마리안 사람,92
6955,thief,도둑,64
13732,low,낮은,11
7327,pe,체육,62
6827,yank,양키,50
8705,virtue,덕,49
8188,meek,순한,56
6368,pronger,프롱 포그,68
13799,that,저것,5
1089,chimera,키메라,97
8,geeks,괴짜,28
4005,goodwill,친선,83
1482,northernmost,최북단,95
11938,cheese,치즈,28
4111,shortening,쇼트닝,35
3075,mythical,신화의,87
10111,atlas,아틀라스,42
6109,alastor,알주자,70
11057,beard,수염,33
719,thinner,희석제,98
2823,utmost,최상의 것,88
9722,surveillance,감시,45
2834,ara,아라의,88
2655,pathan,경청,89
12432,th,태도,24
6044,snape,냄새가 나는 것,70
5555,samsara,삼사히,74
9389,precise,정밀한,31
6517,douche,주수,67
12568,cycle,주기,17
3648,nettles,쐐기풀,79
926,britten,브레이트,97
235,unambiguous,모호하지 않은,86
985,wessel,웨스텔,97
4465,bose,보스,80
4210,miracles,기적,44
13303,figure,수치,12
8451,protestors,시위대,53
11045,argued,주장했다,19
7624,decree,법령,51
13716,less,더 적은,12
11443,nicholas,니콜라스,32
6043,taoism,도교의,70
9504,eruption,분화,36
2781,applause,박수 갈채,89
1141,figo,도형자,97
2852,gut,배짱,61
13543,gave,주저하다,13
7187,rumored,소문이있다,31
11087,censored,검열,25
12176,outstanding,훌륭해,26
10181,hunger,굶주림,41
1598,thinkers,사상가,86
8901,tooth,이빨,49
11607,llama,야마,31
2526,hasidic,시체의,88
6126,garland,화환,68
534,hiro,히로,99
11313,adolf,아돌프,34
12088,wi,위자,26
13251,bell,벨,15
14153,test,시험,5
6208,entropy,엔트로피,69
8271,dali,달리,56
2228,teal,물오리,91
11476,ah,아,31
3897,babylonia,바빌로니아,83
7770,regret,후회,21
13859,time,시간,5
14259,administration,관리,6
11997,undertow,지지자,27
8665,cleopatra,클레오 파트라,53
9788,breakfast,아침밥,43
13408,eventually,결국,13
713,sprung,튀어 나온다,98
13133,debate,토론,14
14029,around,약,8
2253,czechoslovak,체코 슬로바키아어,87
2831,lux,럭스,77
3115,aegean,에스해,88
10894,timothy,디모데,37
1236,specs,명세서,62
5110,obstacle,장애,61
9922,mrs,부인,10
8318,underwood,나무 밑에,56
1312,unprofessional,전문가가 아닌 사람,94
12719,recurring,되풀이,21
11976,soapbox,비누 상자,28
810,saffron,사프란,98
12056,pseudomonas,슈도모나스,27
7956,bucharest,부카레스트,58
1753,zenith,천정,93
8667,ivory,상아,53
9202,trance,황홀,49
69,clerics,성직자,67
7359,idle,게으른,60
12819,assume,추정하다,14
2712,avid,욕심 많은,89
7833,mis,오해하다,22
5413,transcendence,초월,68
7493,shower,샤워,46
13426,ran,도망 쳤다,14
10225,fossil,화석,27
5691,testosterone,테스토스테론,73
3525,goran,고란,86
3649,spectacle,안경,78
9117,sexy,섹시한,50
6438,checker,체커,49
1938,cognizant,찬양 한 것,91
1655,pimple,여드름,94
4298,coldest,추운 것,81
39,debug,디버그,89
8260,jeep,지프,53
12038,basin,분지,26
4718,moisture,수분,78
1817,sandpit,모래 파는 곳,93
4725,kr,크레인,73
9180,harriet,해리엇,49
12032,cornix,모퉁이,27
11906,sprint,스프린트,27
869,artifact,인공물,59
4665,lemony,정령,79
10916,copper,구리,37
1709,tannin,타닌산,94
13793,to,에게,5
7899,relieve,완화,26
4817,portman,포트 맨,78
9832,cab,택시,43
2927,pyrenees,피레네 산맥,88
12075,reality,현실,26
4532,commemorating,기념,28
13486,anti,반대로,13
13653,iraq,이라크,12
10424,threatening,험악한,23
9297,charity,자선 단체,45
6618,saigon,사이공,66
11692,earthquakes,지진,12
6110,coppa,콥도어,70
12663,potter,도공,22
9761,canterbury,캔터베리,45
6354,indirectly,간접적으로,68
13372,myself,내 자신,15
2146,undrafted,탈출하지 못한 것,92
4581,barometer,기압계,79
13017,northwest,북서,18
14209,old,오래된,10
12260,panda,팬더,25
4638,vitro,initro.,79
6949,ult,울트,64
4066,polygamy,다가미,82
7080,centric,중심,63
4083,snowmobile,설상차,79
5821,prep,예습,69
11054,neal,닐,36
5252,sarcasm,풍자,75
7877,lime,라임,58
14438,started,시작,7
11638,murphy,머피,31
12011,newcastle,뉴캐슬,27
10678,promise,약속하다,24
12455,engineer,엔지니어,7
12618,cable,케이블,21
3695,dormant,잠자는,84
208,shrove,슈다,100
2884,hippocrates,히포크라테스의,88
7265,bankruptcy,파산,62
13377,banned,금지했다,10
8373,amber,호박색,55
11053,noon,정오,36
2904,inverness,인버네스,88
9663,feminism,여성식,46
6603,ether,에테르,62
6326,crucible,도가니,69
4882,robbins,로빈스,75
1970,hardcover,하드 커버,93
8253,kiev,키에프,56
3435,skinhead,스킨 헤드,79
12536,puerto,푸에르토,23
5305,modernist,현대 주의자,74
1733,hyped,하이퍼,57
9212,ht,제,32
12544,letter,편지,17
12723,monday,월요일,21
13953,back,뒤쪽에,7
11390,swedish,스웨덴어,33
4381,cur,똥개,79
7954,panorama,파노라마,58
2798,shale,혈암,89
4409,bethel,베델,80
14137,further,더 나아가,6
1143,bonsai,분재,97
9256,curt,무뚝뚝한,49
10653,catcher,포수,35
3998,misty,안개가 낀,83
509,undated,삭제되지 않았다,99
12696,pattern,무늬,20
12097,arguments,인수,16
12703,favorite,가장 좋아하는,20
3595,pesticide,농약,79
13494,queries,쿼리,12
2060,aspen,아스펜,92
4591,attachment,부착,15
10769,passenger,승객,27
4851,holstein,홀스타인,78
6484,install,설치하다,21
8064,faculty,학부,56
1977,separatists,분리 주의자들,65
7779,flatulence,공허,59
13229,son,아들,15
1737,gist,요점,93
6388,wash,씻다,41
10061,hinduism,힌두교,42
12492,soul,영혼,22
3460,tun,큰 술통,86
11305,volcano,화산,32
12829,bacon,베이컨,20
10244,giro,기로,41
10859,collegiate,칼리지,37
13575,bob,단발,12
2822,pest,해충,86
7274,malaria,말라리아,62
3484,icy,쌀쌀한,86
2484,siam,시암,90
7796,irony,반어,59
6669,scramble,스크램블,49
6099,bodybuilding,보디 빌딩,64
1789,cervical,경추,93
3004,bourbon,버번,86
8734,transferring,전송,12
8890,maximus,맥시 미스,51
12999,unknown,알려지지 않은,18
10457,amsterdam,암스테르담,39
2492,traitor,배신자,75
8553,circulatory,순환기,54
276,evangelical,복음의,72
7737,irene,아이 닐,60
11718,maya,마야,30
1252,skit,촌극,86
4175,spence,봉사자,81
1426,buoy,부표,82
13879,now,지금,7
12956,annual,연간,17
3686,fabrication,제작,39
6834,irrational,비합리적인 것,63
390,vertebrate,척골가 있는,91
11845,meaningful,의미가있다,29
2824,woolly,양털 같은,88
8630,criss,고름,53
4025,tablet,태블릿,66
8596,tribune,호민관,43
10787,medieval,중세,38
11312,hidden,숨겨진,34
8220,alma,알마,55
12385,hitler,히틀러,24
3320,shipments,출하,64
10148,chimp,침팬지,41
919,buffs,버프,72
6883,odysseus,오디세우스,65
9558,sac,낭,47
6428,treating,치료,20
7738,unverified,확인되지 않았습니다,45
14243,done,완료,9
6471,armament,군비,63
9330,maker,만드는 사람,39
7219,lanes,차선 차선,25
7593,basement,최하부,60
4607,bridgewater,브리지 워터,79
14354,women,여성,11
7925,longitude,경도,58
13628,pole,폴,12
6276,duly,정원지,69
1263,questionnaire,설문지,91
3224,demilitarized,비무장화,83
8135,expulsion,제명,51
3552,spacious,널찍한,86
1632,hypnosis,최면술,94
2644,sunscreen,선 스크린,89
11544,seat,좌석,19
10534,incoherent,일치하지 않는,38
13398,dead,죽은,14
5868,ecstasy,엑스터시,71
4266,primus,프리머스,81
10201,forecast,예측,29
2359,funniest,가장 재미있는,91
8341,canvas,캔버스,55
1917,quark,쿼크,89
12465,youth,청소년,22
1559,milner,밀너,95
12522,misleading,오도 ​​된,22
4779,antimatter,반 방법,78
6696,unsupported,지원되지 않았습니다,64
4302,insulation,단열재,65
12775,kid,어린이,15
9740,pour,붓다,38
3874,shortcut,지름길,76
13805,by,~에 의해,5
10510,linear,선의,38
7809,bim,바임,59
4768,camaron,카메론,78
14044,rates,요율,7
7348,grasp,파악,56
4509,lax,낭모,75
1075,tot,더하다,78
9762,knox,녹스,45
1483,overkill,지나침,95
11049,justify,신이 옳다고 하다,24
13971,rate,비율,7
4235,blend,혼합하다,62
9596,aluminium,알류미늄,46
8502,custody,보관,54
8065,segments,세그먼트,32
11878,portland,포틀랜드,29
4949,anarchism,무정부주의,74
10074,mohammed,모하메드,42
2970,westinghouse,웨스팅 하우스,88
2524,tyrant,폭군,84
13472,higher,더 높은,13
12832,economic,간결한,17
11384,laura,로라,33
14132,addition,덧셈,6
7565,benin,베냉,61
8578,hacienda,농원,54
11201,agents,자치령 대표,21
12749,pm,오후,21
13667,nothing,아무것도 아님,12
469,sneaked,몰래,50
5328,foremost,맨 먼저,75
11602,dictionary,사전,30
2661,outreach,지원 활동,89
14459,account,계정,5
270,proponent,제안자,72
9294,monitoring,모니터링,16
4972,dyslexia,난독증,77
6729,singular,단수형,61
4360,snapping,스냅,33
8745,biblical,성서,52
2954,laced,엮여서,59
9623,figura,무형,46
4120,cass,카스,82
10609,northeastern,북동부의,38
10671,bloody,피의,38
13581,indian,인도 사람,12
2251,radiocarbon,방사선 카본,91
9950,pioneer,개척자,35
3047,crafter,크래피터,88
7165,customary,습관적인,63
1117,slag,광재,92
1503,cornish,콘월 말,95
1465,sequentially,순차적으로,64
13016,disease,질병,17
13410,harry,괴롭히다,12
13884,three,삼,7
2738,schoolboy,남학생,86
4115,juggernaut,절대적인 힘,81
12551,christmas,크리스마스,23
4135,prism,프리즘,81
14476,drives,운전,10
3375,bouncing,잘 튀는,42
9980,reconstruction,재건,38
3138,clergy,성직,88
8178,export,내 보내다,38
12682,sold,판매 된,22
4802,guitarists,기타 주의자들,29
8971,solitude,고독,51
13297,golden,골든,15
3148,puget,퓨젯,88
11747,twentieth,제 20 세,30
13832,had,가졌다,6
4508,staple,스테이플,54
10474,lig,사유,39
6327,flytrap,파리통,69
13350,speed,속도,14
4343,enoch,에녹,81
8801,nickel,니켈,50
6923,unix,유닉스,64
5706,sigh,한숨을 쉬다,69
9927,wanna,겁니다,43
12473,simon,시몬,23
1140,baiting,미끼,71
3271,skier,스키 타는 사람,75
5944,corpse,시체,60
6501,jericho,여리고,67
6201,sabotage,사보타주,61
2066,sodomy,남색,92
9008,extending,확장,17
11466,reorganized,재구성,26
561,asparagus,아스파라거스,99
6783,marques,마켓,58
2416,congenital,타고난,89
8528,cadillac,캐딜락,53
6315,diocese,교구,68
13679,india,인도,12
9691,herman,허먼,45
4293,zoology,동물학,76
4494,toughest,가장 힘든,80
6310,moroccan,모로코 사람,64
14203,processing,처리,10
836,rapido,라피고,98
13877,may,5월,5
252,parliaments,의회,17
4432,glutamate,글루타메이트,78
9993,everywhere,어디에나,43
1541,stalwart,매우 충실한,86
9358,untrue,올바르지 않은,48
11994,expanded,퍼지는,16
8015,rabbi,랍비,56
4620,detainees,억류자들,69
11285,regime,정권,32
10991,hart,수사슴,36
6280,jasper,벽옥,67
8607,crush,으깨다,36
7853,varsity,대학,59
4750,cambodian,캄보디아어,75
7555,granite,화강암,61
10026,weber,웨버,43
8601,dane,덴마크 사람,49
