ID,KOREAN,SPAIN,INTERVAL
6267,농부,campesino,53
179,송환,repatriación,82
371,사다리꼴,trapezoide,97
793,해어,harrama,96
7839,거짓말 쟁이,mentiroso,55
13212,확실히,obviamente,16
12211,랜디,cachondo,27
4586,독주,triunfo fácil,79
8607,으깨다,persona especial,37
12537,사본,copias,11
11949,운하,canal,28
10743,언어학자,lingüista,31
6703,네모,nemo,67
11372,도,versa,34
6254,하녀,criada,67
6086,위키 사람,wichita,71
12334,깁슨,gibson,25
14435,이겼다,ganado,8
7093,스누커,snooker,64
3463,대인기,ovación,83
6872,권리 양도,fallecimiento,65
12656,헝가리,hungría,22
13835,who,oms,6
13166,기차,entrenar,10
13736,공화국,república,12
13693,사랑,amor,11
2348,... 할 수 없다,no debería,91
13099,가장 큰,más grande,18
8093,스커트,faldas,46
14246,견딜 수 없는,intentando,6
3460,큰 술통,tonel,86
4360,스냅,enchufe,34
840,마요리른,marjorie,98
9140,크라이슬러,chrysler,50
2389,사망 기사,obituario,83
5722,부지런한 사람,ardilla de tierra,38
11042,마람,aguja,29
4925,웜뱃,wombat,74
7263,백스트리트,callejón,63
5540,콧물,droit,69
8009,없는,desnudo,34
8411,포르토,oporto,56
3233,핵심,nucleico,87
6058,높은 곳에 있는,piso de arriba,71
10479,에티오피아 사람,etíope,39
11441,경로,rutas,16
1701,블랑카,blanca,94
8323,서울리,wrigley,57
10700,자른,recortado,26
10287,체스터,chester,41
9588,비슷하게,igualmente,47
10528,nt.,nuevo testamento,40
2800,리비아 사람,libio,88
1660,잉어,carpa,83
2592,재 훈련,reelaborado,62
3906,사하라,saharaui,84
931,텐트 리올,centriole,97
450,asker.,preguntador,100
11463,병기고,arsenal,30
11573,에디슨,edison,32
11162,코카인,cocaína,35
9260,라파예트,lafayette,50
11574,퍼센트,por ciento,32
11637,진심으로,verdaderamente,31
5378,와일드 카드,comodín,75
1836,처녀성,virginidad,93
2996,핫키스스,hotchkiss,88
13312,프란시스코,francisco,15
7881,자격,calificaciones,22
13691,거대한,enorme,12
8525,체셔들,cheshire,55
14324,상원,senado,14
5405,레플리카,réplica,66
10692,공개적으로,en público,38
1326,미노안,mino,96
13477,필라델피아,filadelfia,14
9013,사직하다,renunciar,25
6907,찐득 찐득 한 것,cosa muy pegajosa,65
6663,인간 공학,ergonomía,67
9566,그램,grammy,47
9853,예일 대학,yale,45
13828,~에 대한,acerca de,5
9161,자다,dormir,50
14483,이유,razón,6
314,풍력계,anemómetro,100
5224,안장,sillín,71
3115,에스해,egeo,88
3951,정지시키다,pausa,72
1197,돌리,dolea,96
14450,때리다,golpear,8
9433,방주,arca,48
1901,자이나,jain,93
12616,통화,divisa,22
13407,전달했다,aprobado,8
8966,저주 받은,devoto,42
11155,모험,aventuras,26
7029,우드워드,leña,64
600,나이트 셔츠,camisa de dormir,99
11517,모에,moe,32
1581,소품,accesorios,62
12871,어리석은,def,20
8014,헬스장,gimnasio,58
1642,용서,perdonado,94
12711,버스,autobús,20
6414,새겨운,sanger,69
2653,민병대,malatión,90
7536,프로세서,procesador,54
12430,장면,escena,22
7921,가비,garvey,59
7982,불평하다,quejumbroso,29
13551,의미했다,quiso decir,13
9107,보충,suplemento,37
4401,치즈 버거,hamburguesa con queso,80
10431,우크라이나 인,ucranio,39
11923,기계적 인조 인간,androide,29
7416,해고하다,descartar,27
10686,로터스,loto,38
5417,대나무,bambú,74
763,서양 호박,calabacín,98
5720,모드,modos,34
7489,강조했다,enfatizado,45
13523,여름,el verano,13
7803,소방관,bomberos,45
9640,템스들,thames,47
5456,도브슨,dobson,74
13712,증명할 수 있는,verifiable,8
2824,양털 같은,lanoso,88
858,구조물,construcciones,5
7365,폼페이,pompeya,62
486,활상,altísimo,69
869,인공물,artefacto,60
1659,흡연자,fumador,80
6712,수량,cantidades,43
7140,무서운,asustado,36
9352,망원,thorpe,48
727,전례,litúrgico,96
13747,푸른,azul,11
8356,부담,tensión,46
14146,이름,nombre,6
7872,무한히,infinitamente,27
13207,다수,mayoria,8
3462,에어로졸,aerosol,81
11410,잘못,culpa,30
6675,보쉬,bosch,67
9314,버클리,berkeley,49
6098,마리아나,mariana,71
5287,채식주의 자의,veganismo,50
11243,필터,filtrar,31
5774,가성화,acuñado,15
11771,인정 받았다,reconocido,6
12362,포장업자,empacadores,24
1668,만취,emborracharse,94
8801,니켈,níquel,51
6760,주변 장치,periférico,60
12653,비용,costo,19
5318,검사,examinador,28
13059,두 배,dos veces,18
8706,동기 부여,motivación,29
1325,엽록소,clorofila,96
13366,신분증,identificación,15
9631,행상인,chapman,47
137,다공성,poroso,100
11554,균형,equilibrio,25
9582,마르타,martha,47
8535,특사,amnistía,54
9683,망토,mussolini,47
8269,임차료,renta,46
1438,오순절,pentecostés,67
4786,트립토판,triptófano,79
11449,가레스,gareth,33
4894,잠수부,buzo,64
2722,아네모네,anémona,89
8847,황도 십이궁,zodíaco,53
7773,조종석,cabina,59
10996,극선,polar,33
11011,거북이,tortuga,32
13165,탑,torre,15
11992,브라이언,bryan,28
4317,클럽 하우스,casa club,80
7061,램버트,lambert,64
3247,그로소,grosero,87
4802,기타 주의자들,guitarristas,29
5784,조수,mareas,33
10833,에미레이트,emiratos,36
11265,북극,ártico,35
12461,제복,uniforme,21
14498,산업,industrial,14
10043,모니카,monica,43
4171,파르마,parma,82
1732,로열티,regalías,65
7443,관,tracto,60
5269,카산드라,casandra,75
5043,몰티즈,maltés,77
9217,선사 시대,prehistórico,50
3473,봅슬레이,bobsleigh,86
13215,삽화,episodio,12
10934,비틀즈,beatles,37
4501,중,wt,80
1652,석묵,grafito,94
13295,가톨릭,católico,15
12426,우유,leche,24
2767,케르베로스,cerberus,89
5215,엽서,tarjeta postal,71
7485,더 깊은 곳,más adentro,62
4938,좁은 길,ruta,66
7582,아쿠나나,aquino,62
8374,문제가되는 것,problemático,56
6671,고대 실리 틱스,paleolítico,67
87,표백,blanqueo,38
8279,아나콘다,anaconda,56
14145,부르다,llamar,8
3792,쑤셔 넣다,turing,84
9262,레슬링 선수,luchador,43
6550,메행,meg,68
8453,중독,envenenamiento,36
1354,호펜,hept,96
14113,찾다,encontrar,7
3168,재귀,recursivo,80
8005,슬램,golpes,31
1177,nco.,suboficial,96
4808,에이커,acre,47
10534,일치하지 않는,incoherente,39
7968,마이크로파,microondas,59
5140,비디오 테이프,filmar con una videocámara,64
5871,와우 그리다,augurio,72
1420,뇌물들,brumbismo,83
7553,바이오 매스,biomasa,62
12105,로리,rory,27
5394,illogical.,ilógico,73
12956,연간,anual,18
7189,마리나,puerto pequeño,63
6227,누룩,levadura,70
10609,북동부의,del nordeste,39
10629,저녁을 먹다,sorber,39
6728,고린도자,corintios,62
13296,네브라스카,nebraska,16
5708,시트콤,comedia de enredo,67
1172,켈로 나,kelowna,96
712,씌어 있지 않은,no escrito,98
1605,리나,lina,94
1254,뻔뻔 스럽네요,desvergonzado,96
1761,지니,ginny,93
6577,형제들,hermanos de religion,67
14437,분리된,separado,13
10836,아프가니스탄 사람,afgano,36
6,채이기,tropezón,57
9693,치타,leopardo,44
3666,로마 루스,rómulo,85
11925,청구 된,cargado,14
7005,음향학,acústico,60
5185,관성,inercia,76
623,별이 빛나는 것,estrellado,99
6986,투옥되었습니다,encarcelado,46
10671,피의,sangriento,38
3743,물고기,piscis,85
8236,버저 소리,zumbido,55
3726,평야,champaign,85
5572,경의,homenaje,73
5996,과,aster,71
7445,선언서,manifiesto,62
9009,소피아,sofía,52
11134,촉매제,catalizes,35
2901,기저귀,pañal,85
10145,파라오,faraón,41
4782,양배추,repollo,79
12114,민트,menta,26
1689,내키지 않아,renuencia,94
8294,루무치,rousseau,57
12173,열하나,once,27
14304,떨어지다,caer,12
7578,아멜리아,amelia,62
7258,정강이,espinilla,62
974,요술 장이,brujo,96
8972,덫,trampa,33
7830,아킬레스,aquiles,60
10801,헤이즈,hueco,31
11530,검색,recuperado,28
1943,달래다,calma,90
1330,프리스트,frist,96
3113,수영 선수,nadador,74
5330,회상록,memorias,66
4097,레이크 랜드,lakeland,83
11841,콘서트,concierto,26
8434,영원한,eterno,48
2279,크리올 사람,criollo,91
9841,남서부,del suroeste,45
4224,헬레니즘,helenístico,81
6257,수하물,equipaje,69
656,산발적으로,esporádicamente,65
3778,전자 기호,electromagnetismo,46
10111,아틀라스,atlas,43
4162,징벌 적이다,punitivo,82
9509,바네사,vanessa,48
10221,후버,aspiradora,42
7748,tum,tumbar,60
2723,징조,sed,83
7442,경주장,hipódromo,62
9388,호놀룰루,honolulu,49
3146,인슐린,insulina,88
8921,침해,hundirse,52
5190,조절판,acelerador,71
12367,정치,locura,20
11459,아모스,amos,33
7857,느슨하게,flojamente,30
14418,보여 주었다,presentado,7
5867,트랜스 곤타 사이드,transcontinental,72
8806,스포일러,revelación,41
12764,최악의,peor,21
8109,사물함,armario,57
10620,외벽,muralla exterior,39
10267,기도,vías aéreas,40
7448,다이앤,diane,54
4887,디럭스,de lujo,78
12262,해적들,asaltantes,25
8194,슈즈세,suisse,58
8047,파벌,facciones,44
9748,새장,jaula,44
3607,브래지어,sostén,78
4787,우드 베리,woodbury,79
12328,유로,euro,25
2170,영사,cónsul,62
10891,바바라,bárbara,38
3993,단돈 한 닢,diez centavos,77
5419,감수 분열,mitosis,75
2152,웨일랜드,wayland,92
5283,펨 브로크,pizcama,76
1907,공모자,comunicado,92
4494,가장 힘든,más duro,80
1187,굴절,refracción,83
4670,참석자들,asistentes,78
8864,근교,suburbio,36
4704,중소,septa,79
14268,수요,demanda,20
12807,결합,acoplado,12
9312,정복,conquista,47
2629,툴라,tula,90
5418,분열,fisión,74
6951,뷰익,buick,64
13620,아프리카 어,africaans,12
10514,구입 한,comprado,26
2432,가방,maleta,87
9764,쇼먼,shoreman,46
4693,만화가,dibujante,67
5748,입체파,cubismo,73
7264,와플,gofre,60
4522,물을 빼다,drenar,62
8857,노골적인,calvo,47
13168,폭탄,bomba,11
12580,연설,habla,22
9810,오세아니아,oceanía,45
194,운전자,automovilistas,97
10839,억제하다,det,38
5890,히코리 재목,nuez dura,72
6067,깜짝 놀란,ventoso,71
12022,거부 됨,denegado,22
3292,모니 케,monitoreador,85
9906,그럴 수 없어, ,45
11292,성취하다,lograr,17
2562,벨로루시 사람,bielorruso,90
12687,철,planchar,19
12076,암,cáncer,28
11976,비누 상자,plataforma improvisada,28
215,물리다,féretro,100
9957,날아 갔다,volado,44
6152,굽다,asar,70
7491,방화벽,firewall,62
8393,변화 없는,estacionario,56
3094,흥분하다,que comienza,35
3372,단점,deficiencias,84
4796,이중주,dueto,72
14384,선두,dirigir,7
8127,가수들,cantantes,19
6979,긴급한,urgente,58
8680,파시스트 당원,fascista,47
13538,규정 준수,cumplimiento,13
4664,밀로,milo,73
11839,선전,propaganda,30
1310,빼앗다,privar,66
7450,구류,detención,62
4939,공란의,canónico,37
1415,여걸,heroína,46
11683,선호하다,preferir,9
12029,금지,prohibir,15
3432,경색,infarto,85
13019,선언했다,declarado,13
6927,구티 렌즈,gutiérrez,65
8962,트레일러,remolque,46
1975,펄,gonal,93
4740,아저스,matatoria,79
7619,마법 같은,mágico,22
9321,콘월,cornualles,43
14131,타임스,veces,5
9793,불꽃,chispa - chispear,31
13811,가지다,tiene,5
8138,제 1 차,xii,58
1083,고삐,riñones,73
2788,렘브란트,rembrandt,89
12921,고장난,roto,20
741,단단,danton,98
5927,두통,dolor de cabeza,67
14074,멀리,lejos,8
1446,아프르크의,abbr,95
8293,열광,entusiasmo,57
13321,이스라엘 인,israelí,15
11767,피해,dañar,12
12872,잃다,perder,12
13652,동부,oriental,12
7866,슈퍼 노바,supernova,60
1243,자랑스럽게,con orgullo,96
7133,파우,pau,64
7356,퇴행했다,degenerado,54
3874,지름길,atajo,76
2267,침식,erosionado,82
2770,보조금,subvención,76
11533,호기심이 많은,curioso,32
6692,회충,gusanos,46
7077,스캔들,escándalos,26
8553,순환기,circulatorio,55
3768,이국적인,exótico,81
7229,kinetic.,cinético,59
4759,월 도프,waldorf,79
8403,시크교,sij,47
5673,모뎀,módem,70
10601,확신했다,convencido,28
770,예방 조정자,de precaución,98
3211,비거진,rainier,87
12875,향기,olor,20
8899,지도받은,enseñado,52
9827,사이,conexiones,11
7083,도미노 패,dominó,59
6228,자두의,plummer,70
404,가장 우수한,palmira,100
4798,깎아 냈다,cizallado,27
148,개편,modernizar,71
6629,볼셰비키,bolchevique,59
4469,보석류,joyas,80
8282,포세이돈,poseidón,57
9159,베라,vera,50
3367,퍼프,soplo,71
8701,찢는 사람,destripador,54
11579,소닉,sonic,31
5333,글래드스턴,gladstone,75
1946,짐을 싣는 것,acertado,71
9537,저녁,cena,47
8195,변종,variantes,40
14202,전쟁,guerra,7
413,폴리에틸스,politeísmo,100
157,호치키스,engrapadora,100
8569,경향,deriva,34
3429,소극,farsa,86
10067,기자들,periodistas,28
10639,업무,actas,37
633,아토 쉐,atocha,99
1004,황새치,pez espada,97
12819,추정하다,asumir,14
1649,체더 치즈,queso cheddar,94
13405,럭비,rugby,14
4065,과산화물,peróxido,81
6592,크레이븐,cobarde,67
3795,공중 투하,entrega por paracaídas,74
10395,잠수함,submarino,39
889,세 개 한 벌,ternario,97
2206,뒤얽힌,intrincado,87
6343,해협,estrecheces,42
12449,크레이그,craig,24
9615,요약하다,resumir,37
3049,영기,aura,87
1854,카프 바라,capibara,91
1960,릴리트,lilith,93
6124,암모니아,amoníaco,70
11502,트리니다드,trinidad,32
12640,카운터,encimera,21
699,가리비,trozo de cuero,96
12532,밝히다,aclarar,22
7660,허리,cintura,55
2298,히드로 클로라이드,clorhidrato,91
2743,교조,dogma,87
5327,고통,angustia,63
7529,괴테,goethe,62
3949,영장,escritura,79
3980,인접한,contiguo,82
661,호출자,llamador,64
13750,기회,oportunidad,12
11200,혼돈,caos,33
2053,재채기,estornudar,85
12365,진주,perla,25
3283,조항,cláusulas,44
5672,오이디푸스,edipo,73
6774,콜롬보,colombo,66
11870,제레미,jeremy,29
8998,신뢰할 수 없는,no fidedigno,50
7452,젖을 섞은,lechoso,62
11916,가득차 있는,ocupado,25
11694,담체,transportador,28
183,둑,terraplén,94
2202,린디,lindia,91
12605,태국,tailandia,23
8432,리튬,litio,56
9326,리투아니아 사람,lituano,48
6055,손수레,carretilla,70
1630,사막화,desertificación,94
6255,흔들어서,estremecerse,70
1682,면접 조사자,entrevistados,86
8938,해치,escotilla,50
5159,사기성,fraudulento,74
5516,땅콩,miseria,40
12048,늑대,lobo,28
7505,베켓,beckett,62
13196,클리블랜드,cleveland,17
13836,하나,uno,5
6638,수도원,monasterio,62
1921,점액,moco,93
13018,토요일,sábado,18
4142,어둡게하다,más oscuro,82
13666,왕국,reino,12
10098,항문,anal,43
10428,뇌졸중,carrera,36
6944,폐지,abolido,59
2685,국자,cazo,89
10818,메타,meta,38
11903,여자 이름,em,27
2922,베릴륨,berilio,88
3124,하츠 부르크,habsburgo,88
3260,유연,afinidad,79
9690,하트 포드,hartford,46
5477,몸짓 광대극,mímica,73
4591,부착,adjunto archivo,16
2519,바쁜,más ocupado,90
10485,차원,dimensional,40
11640,아부,abu,31
14474,훈련,capacitación,10
4973,크레아틴,creatina,78
5465,섭씨,celsius,74
12377,캠벨,campbell,25
4159,이구아나,iguana,82
11546,우뢰,trueno,31
1650,떠는,vibrante,94
5663,말단,término,73
684,refered.,árbitro,22
11624,매프,mf,31
12559,니아,ni,23
6321,대공,archiduque,67
5060,베른,berna,77
14364,레이건,reagen,34
10495,대기,atmósfera,31
5430,머핀,mollete,73
1350,해수,agua de mar,96
10066,훅,gancho,30
12089,타협,compromiso,19
2128,봉고,bongo,81
4086,수가 막힘,estancamiento,79
1311,닥스 훈트,perro tejonero,96
1565,미주리 인,misioneros,87
4491,히스테리,histeria,80
10628,가르치는,enseñando,29
10349,플리머스,plymouth,41
7950,쿵,kung,59
13812,an,un,5
8845,화가,pintor,50
12294,나토,otan,26
11849,코넬,cornell,29
6107,지렁이,lombriz,70
8439,엘머,oler,56
7462,민속학,folklore,62
14001,약간의,pocos,6
5474,현저한,saliente,74
10032,기본,por defecto,40
2970,웨스팅 하우스,westinghouse,88
9236,창피,lástima,46
12924,어치,arrendajo,16
9189,풀러,batán,50
10892,스매시,aplastar,29
10903,포커,póker,38
14335,엄청난,excelente,8
7769,맹세,juramento,57
13238,스탠리,stanley,16
13952,부분,parte,8
5922,풋내기,fut,72
13824,더,más,5
9524,부두교,vudú,47
8627,트위스트,giro,40
4804,주목받지 못한다,inadvertido,72
9186,수프,sopa,50
5942,티로 론,tyrone,72
9798,레인저,guardabosque,17
4263,헤르츠,hertz,82
4646,추천,remisión,75
5429,dionysus.,dionisio,75
6718,여러 가지 잡다한,diverso,66
5084,도둑들,ladrones,76
4752,대담,audacia,79
2775,antics.,payasadas,87
10647,바래 켓,bacquet,39
2842,킬킬 웃음,risita,66
6546,범고래,orca,65
5580,조끼,chaleco,56
8226,메카,la meca,57
8170,주입,inyección,28
9143,웨프스,waf,50
11558,껍데기,cascarón,25
2058,핸드롤로,a medida,92
7785,도롱뇽,salamandra,60
9799,프라하,praga,45
11987,고속도로,carretera,24
13453,아티스트,artista,12
6937,교과서,libro de texto,52
1462,엄청나게,tremendamente,53
13073,단순한,sencillo,18
2951,가수 분해 효소,hidrolasa,88
425,슈퍼 마린,supermarina,100
13141,부서지다,descanso,13
6934,바쿠,bakú,65
10092,솔로몬,salomón,43
2379,계속해,seguir,84
7244,오딘,odin,63
4105,사카이,sakai,83
4538,공회당,basílica,79
1644,매우 탁월한 것,extraordinariamente,94
7687,마카오,macao,61
3276,껴안은 것,abrazado,62
5814,신뢰,dependencia,72
4945,무제한,irrestricto,78
1218,마코,mako,96
13481,시원한,frio,13
1191,흡입,inhalación,73
13023,국경,frontera,16
9581,피하다,evadir,40
2386,반항적 인 것,contracultura,91
4896,계약자,contratistas,62
7139,아우구스틴,agustín,60
12584,아버지,padre,22
354,지층,estratojo,100
11840,광고 게시판,cartelera,29
6393,전세,reservas,12
8122,액세스,accedido,8
9859,잊혀진,olvidado,45
11264,준결승,semifinales,28
3533,라드,manteca de cerdo,86
7231,소리 내어,en voz alta,63
3469,본선 인도,engañar,85
3268,길항근,antagonista,65
8487,빙하,glaciar,50
13570,무거운,pesado,13
11690,하버드,harvard,31
5271,약자,perdedores,56
2433,이탄,turba,91
2089,uninolved.,no involucrado,92
3279,그곳에,en esto,87
12524,줄리안,julian,24
246,상담,asesoramiento,59
12464,포스터,póster,22
9399,이름의,sin nombre,49
14430,노예,vínculo,20
5963,조정하다,ajustar,38
541,신 할 일,cingalés,99
9476,햄버거,hamburguesa,37
11634,음유 시인,bardo,31
9113,스타,starr,51
12915,터치 다운,touchdowns,9
3815,군함,buques de guerra,65
6276,정원지,debidamente,70
1342,나노 미터,nanómetro,96
768,카드뮴,cadmio,98
11244,추기경,cardenal,15
9672,해결하다,resolver,30
7346,헬륨,helio,62
2478,딱따구리,pájaro carpintero,90
8824,상인,comerciante,47
238,선잠,siesta,80
933,소돔,sodoma,97
14088,여기,aquí,5
3056,바르돌로메이트,bartolomé,88
11996,밀봉하다,sello,21
2146,탈출하지 못한 것,sin provecho,92
3635,분리 해제,desclasificado,85
7003,기가비트,gigabit,65
6301,어지러운,mareado,65
7170,곰의,bearcat,54
6651,콘센트,toma de corriente,47
333,딸꾹질,hipo,97
5588,단계적으로,fasado,25
9171,마이크로,micro,50
9359,변환,conversos,17
8464,바퀴 달린 의자,silla de ruedas,55
2501,오버 드라이브,sobremarcha,90
13045,디스코,disco,18
10862,골키퍼,portero,29
11300,정신적 인,mental,30
2257,체크 무늬,tartán,91
9843,주권,soberanía,45
9127,토마토,tomate,46
3690,어리 석음,desalentador,84
14249,자금,fondos,22
13303,수치,figura,12
1532,키오 오와,kiowa,95
7758,스틴,sith,60
1259,조립,montaje,19
10752,타이츠,maillot,38
2827,질식,asfixia,68
12626,공상,fantasía,22
5602,파일 이름,nombre del archivo,72
7502,솔즈베리,salisbury,62
8407,동성애자,maricón,51
7278,받는 사람,recipiente,48
10710,다스,docena,28
6297,정제,tabloide,64
14366,일곱,siete,10
11813,미니,mini,29
9919,바트,barcoso,44
9247,제니,jenny,48
3177,기침,tos,80
13902,공무원,funcionarios,9
12042,펑크,punk,27
4116,듀피,dui,82
9500,자비,misericordia,45
5567,부서지기 쉬운,frágil,72
8419,순무,nabo,56
14451,사상자 수,pérdidas,10
5217,트리스탄,tristan,76
8668,마음에 들었다,dispuesto,10
6601,곡,melodía,38
12685,공수,aerotransportado,22
12491,8 월,ago,24
8626,nb.,nótese bien,54
3763,요세미티,yosemita,84
2533,영웅적 자질,heroísmo,90
1935,항산화 제,antioxidante,91
6962,호두,nuez,64
3303,처방,prescripción,81
13821,이것,este,5
11411,느리다,más lento,33
1503,콘월 말,de cornualles,95
11380,세로,vertical,30
816,선수,rayo de sol,98
13658,~ 인 것 같다,parecer,9
3127,베일,velo,71
13794,그리고,y,5
1075,더하다,nene,78
9398,린이야,lino,49
5681,바이폴라,bipolar,73
10946,자부심,orgullo,37
1763,조경,intertide,93
8313,배합,falda,57
11876,다시 삽입,reinsertar,8
2865,안젤리카,angélica,88
267,접선,tangente,96
10781,리니먼,linaje,38
7865,은유,metáfora,54
5389,냉소적이다,cínico,57
6162,콜럼버스의,colombiano,70
11316,어깨,hombro,30
1455,작은 첨탑,pináculo,92
10263,녹아웃,knockear,42
421,스토리 보드,guión gráfico,100
9933,국민 투표,referéndum,39
9980,재건,reconstrucción,38
5905,카트 만,cárter,72
12221,countn.,no podría,26
8602,센탄,centenario,52
6522,피어스,pius,67
355,다시 태어났다,renacido,100
13307,썼다,escribió,16
7696,비탄,luto,55
12688,철자,espelta,12
12151,국내의,doméstico,26
4820,전임자,antecesores,45
7712,초계함,corbeta,59
3112,멋쟁이,dandy,86
5816,피하십시오,evita,6
11314,누구나,quien,34
4344,맥카비아,maccabea,81
12814,추정 된,estimado,16
841,버기,calesa,97
11977,불완전한,incompleto,28
12515,복잡한,complejo,22
3554,모든,omni,86
9413,망고,mango,48
2890,결실,fruición,88
6076,심사 숙고,meditación,62
10828,코카,coca,38
11633,ec.,ce,31
1139,교훈,hoon,96
5959,글래밍,glam,71
7799,꼬마 요정,duende,60
9145,공공연히,abiertamente,50
12072,자작,ja,28
2164,재고,repensar,87
7682,밴조,banjo,61
7690,심한,torrencial,61
14110,왔다,vino,10
2891,융통 스럽다,inundado,77
5120,봉제의,anexial,77
6471,군비,armamento,64
440,힐러,hiler,100
7959,한 조각,una pieza,59
4355,논리적으로,lógicamente,25
357,체커,borradores,95
10753,찬,chan,38
13428,포드,vado,14
11195,토성,saturno,35
10736,아연,annie,38
5145,도미니카,dominica,77
13433,매트,mate,14
13923,회로망,red,8
9440,마오,mao,48
8666,고원,meseta,53
617,냉담하다,congelarse,99
13819,~이었다,eran,6
14336,표준,estándares,11
3235,수막염,meningitis,86
817,당밀,melaza,98
11310,아주,perfectamente,34
5552,슈티 틴,estima,74
6318,엉덩이,nalgas,67
9183,세로토닌,serotonina,50
737,파파라치,paparazzi,98
5735,바이러스의,viral,73
643,지르게,jirga,99
2636,터번,turbante,88
8665,클레오 파트라,cleopatra,54
3387,비문,inscripciones,67
7048,트렁크,maletero,57
2204,수렴,convergente,47
12272,로마 교황,papa,25
6406,칼리프,calif,68
4861,수단 인,sudanés,78
14263,티,t,5
5162,구독자,abonado,53
8385,화약,pólvora,56
11118,yd.,yarda,35
799,저격,snipas,80
4066,다가미,poligamia,83
7561,arrondissement.,arrondulamiento,60
994,슬라브,eslavos,89
9047,글라이더,planeador,45
7439,송어,trucha,62
1236,명세서,especificaciones,62
8686,사신,segador,53
3101,16 진수의,hexadecimal,88
8039,햇볕이 잘 드는,soleado,41
8870,알지 못하는,inconsciente,51
8735,카이,kai,53
3355,원조,auspicios,86
13161,틀림없이,ciertamente,17
1182,아남,arn,96
12700,장갑차,blindado,22
835,왈리,wali,98
8581,난파선,naufragio,45
8250,추방당한 것,expulsado,51
1961,askari.,postari,93
3412,합판,madera contrachapada,86
5803,카스 스,casus,72
11008,대사관,embajada,34
13841,다른,otro,5
8267,체,chee,57
5869,바질,albahaca,72
2391,이산,iman,91
7738,확인되지 않았습니다,inconfirmado,46
13637,법원,corte,12
4257,양도 논법,dilema,79
13088,벽,muro,16
13790,텔레비전,televisión,11
10644,체리,cereza,39
8959,혼란,snafu,52
7283,캐논,billar,62
12349,역사적인,histórico,13
10378,마녀,bruja,38
8570,청어 무리,sábalo,55
12702,고쳐 쓰기,volver a escribir,17
7721,묵시,apocalipsis,61
3718,중죄,delito,80
438,복도,pasaje,94
1814,갈렌,galena,93
12832,간결한,económico,17
9861,부식질,humus,45
2440,약리학 적,farmacológico,78
3800,굽는 사람,bunsen,84
14431,모델,modelos,13
739,직교,ortogonal,93
13511,토론토,toronto,13
13455,연방 정부,federal,12
5118,마누,conner,76
13970,했다,hizo,5
1792,캠퍼스,campus,93
11952,상어,tiburón,22
11779,무리,tu,30
2651,헤모글로빈,hemoglobina,90
14276,아마,probablemente,7
10765,네오,neo,38
7641,지오,geo,61
5678,운동장,patio de recreo,72
4587,등뼈,columna vertebral,78
2825,화려한,espléndido,88
13466,전반적인,en general,14
5599,진폭,amplitud,73
7816,재확인하다,volver a comprobar,60
6475,기업가,empresario,62
4731,사서,bibliotecario,73
5995,피스타치오,pistacho,71
5108,단호히,decididamente,77
757,고생하다,gawain,98
10964,경비,gastar,27
13284,8 일,8,16
14041,이미,ya,8
10997,웨들,sentimiento,37
5696,그건,martura,73
11652,잘못된,equivocado,31
11973,낸시,nancy,28
6335,문서화,documentación,12
10597,야수,jardinero,38
4673,해가없는,inofensivo,79
5532,사이프러스,ciprés,74
8544,웰러,pozo,55
9901,임신,el embarazo,44
7996,캠든,camden,59
9533,대륙간,intercontinental,48
673,시멘트,cementado,60
12958,칼뱅,calvin,19
12713,동일한,igual,14
3536,카라 바니 에리,carabinieri,86
5172,할머니,abuela,75
7558,비자,visa,57
8094,송료자,prejuicio,58
8835,흩어져있는 것,stirling,53
456,하모리,armero,100
11888,야후,yahoo,29
4518,어형 변화표,paradigma,79
13608,푼자,hand,12
3922,파이 소스,pais,84
3913,최후의 일,día del juicio final,84
14220,비슷한,similar,11
10312,불쑥,ign,41
12087,명백한,aparente,16
4369,무례,incivilidad,66
10908,작은 숲,arboleda,36
6327,파리통,flytrap,69
2179,샤하이,shahi,91
11656,성공적으로,exitosamente,11
5409,더 안전한,más seguro,75
8958,가르다,romper,51
1823,표현주의,expresionismo,93
4391,수로,acueducto,80
873,비밀의,bov,97
4286,무종교,paganismo,65
11565,브라더스,bros,30
9,나열,rehaga,100
2635,사회적 무질서,anomial,90
3955,현,acorde,71
11513,사회당,socialista,30
10029,스키너,desollador,43
6608,unschool.,no escolar,67
10585,콤팩트,compacto,37
7304,파슨스,parsons,62
5764,배달 불능 우편물,nixie,72
11919,ast.,astucia,29
1087,감정,cruz de caballo,83
5721,충운,estrato,73
14119,가지고 갔다,tomó,8
7710,만료,expiración,61
13448,그들 자신,ellos mismos,14
14030,버전,versión,8
7854,리버 프론트,river,60
177,노스탤지어,nostalgia,100
13442,무한정,indefinidamente,13
5987,양수표,filigrana,64
8969,호환 가능,compatible,47
6176,시럽,jarabe,70
2993,점심,tiffin,88
3266,찌름,dar un toque,71
8016,간격,intervalo,43
6200,미로,laberinto,68
9006,코벤트리,coventry,52
12079,정원,jardín,22
4978,텅스텐,tungsteno,78
491,갱신,renovación,33
10817,빈도,frecuencia,35
3105,재료,ingrediente,69
7129,시안의,cian,64
11564,중대한,crucial,31
5374,훌라,hula,75
11210,팩스,pac,35
12480,부정적인,negativo,23
7453,각도,anglos,34
2634,발,pata,85
514,말벌,avispera,58
