ID,KOREAN,ARABE,INTERVAL
8121,대리자,مندوب,25
1071,용모비,مونت,95
12255,대륙,كونتيننتال,26
4256,호르스트,هورست,81
11660,병합,دمج,18
6900,회계,حساب,5
422,세로보,سترينجر,97
7282,곤충,الحشرات,58
1528,방광,مثانة,95
1334,알바노,ألبينو,95
4548,얽힌,متشابكة,71
11536,성나게 하는,استفزازي,29
10293,때문,مصلحة,41
11225,부모의,الأبوين,25
9309,루빈,دهن,49
12570,레이커스,ليكرز,22
4855,개츠비,غاتسبي,78
1774,시차,منظرا,92
7977,매듭,عقدة,28
6121,연민,شفقة,63
8529,쥐며느리,slater.,54
1454,등산가,متسلق,67
6915,다우,مؤشر,64
859,보우,باورز,74
7249,버거스,بقي,60
4766,한 번 씹는 분량,باوند استرليني,78
13706,예상되는,متوقع,11
8342,마그나,ماجنا,56
7335,연세가 드신,كبار السن,62
6660,assisi.,أسيسي,66
11498,신문,الصحف,14
5113,여드드,جودارد,76
13739,감독자,ممتاز,12
13823,~할 수 있다,يستطيع,5
4634,quell.,قمع,69
9516,madeline.,مادلين,48
3074,다시 붙잡힌,recaptured.,68
4100,관청,وايتهال,82
7163,연금술사,الخيميائي,62
6793,민족 주의자,القوميين,38
13614,중국인,صينى,12
7055,머리 핀,دبوس الشعر,63
11214,고생물학,علم الحفريات,35
3330,방울뱀,أفعى الجلجلة,86
5762,가장하고있는,التظاهر,43
11643,아르페스,arf.,31
2394,필름,فيلموجرافيا.,88
3065,밀교,كابالا,88
10327,킬로그램,كلغ,41
5088,룬,رونس,39
14081,소식,أخبار,11
3577,먹이,ضحية,82
28,회절,الانحراف,100
13747,푸른,أزرق,10
13837,너,أنت,5
3054,기조,keynote.,88
14316,매킨토시,ماكنتوش,41
12450,오리,بطة,19
9396,울타리,سور,38
10728,예측 한 것,وتوقع,23
12231,짧은 이야기,الروايات,13
8048,데코,شئ,58
7979,근일점,perihelion.,58
8488,산사태,انهيار أرضي,42
3037,수양,سمك البحر,88
9071,크로아티아어,الكرواتية,51
3078,꿰매다,الرتق,84
8125,성숙한,ناضجة,45
8379,다이아몬드 백,diamondbacks.,53
6756,자외선,فوق بنفسجي,66
368,swahili.,السواحيلية,100
8239,눈사람,الرجل الثلجي,57
8776,미라,مومياء,52
10589,서리,صقيع,38
11719,주제,سمة,26
5979,거창한,طموح,69
3525,고란,غوران,86
6098,마리아나,ماريانا,70
9221,카르멘,كارمن,50
9032,전매권,الاحتكار,49
4004,공포증,رهاب,82
6759,펄프,لب,65
5091,열대,المناطق الاستوائية,8
2457,술책,أحضر,74
11327,짐보,جيمو,34
3126,살로몬,سالومون,88
4940,납세자,taxman,77
2557,헤이츠,hecht.,90
5196,입자들,حبيبات,47
675,흥미롭게,بفضول,93
52,하트 비트,نبض القلب,99
3685,포로,الأسرى,52
5649,울리다,أونك,71
1568,yippie.,ييبي,88
2616,더 행복하다,أسعد,89
6293,스카 보로,سكاربورو,69
12654,빌다,ويل,22
10840,스테로이드,ستيرويد,35
9276,튀김,دفقة,49
11686,뉴욕,أيمن,30
11701,남작,البارون,29
2913,팜파스,بامباس,85
10691,앵글로스,أنجلو,38
12020,살바도르,السلفادور,28
579,guanaco.,غواناكو,99
11169,지방 자치체,البلدية,25
12239,진실한,حقيقي. صادق. صميم,23
158,림보,ليمبو,100
11959,아르마딜로,أرماديلو,28
10118,뭐,هاه,43
6701,법률가,templar.,65
12898,유타,يوتا,20
12442,잡다,قبض على,18
12848,증후군,متلازمة,20
778,가라 앉았다,sitide.,77
9018,위임 받았다,بتكليف,19
3991,relata.,تعظيم,83
12980,사태,landfall.,19
11886,바이에른 사람,البافارية,29
9655,보위,باوي,46
3713,위장,سحر,84
12247,코스타,كوستا,26
4143,토라스,تورا,80
13418,보유자,مالك,14
13080,유명한,مشهور,18
4415,카트 라이트,كارترايت,80
309,바지선,بريس,76
2540,큰 실수,خطأ فادح,79
13755,르,جنيه,10
11538,체계적인,منهجي,27
2660,가장 부유 한,أغنى,89
9400,랑,لانج,48
9314,버클리,بيركلي,49
8480,시사점,آثار,40
11794,트래비스,ترافيس,30
4002,범인 추적,mathunt.,82
5074,공급자,المورد,61
6602,틈새,التوقف,67
9915,도버,دوفر,44
1552,딜,شبت,93
11211,버몬트,فيرمونت,34
57,굶주리는 것,متضور جوعا,84
6020,퀴즈,اختبار,70
272,발라,البالترف,90
937,chekhov.,الشيخوف,97
4145,심오한,بالغ,81
2893,셰틀 랜드,شتلاند,88
5904,부양,استرفاع,69
7373,옥외 변소,خصوصية,62
1090,상세한,ظرفية,96
14504,실행,أشواط,7
12923,게다가,وعلاوة على ذلك,19
10809,구입했다,مشترى,38
6538,오만한,متكبر او مغرور,59
9863,맥무페,ماكفيل,44
176,클로스 트리 디움,كلوستريديوم,100
1802,타르트,لاذع,71
5039,poliomyelitis.,شلل الأطفال,77
3320,출하,الشحنات,65
13047,필리핀 제도,فيلبيني,13
3369,리프에서 리프의 잎,ريف,81
6778,플루트,الفلوت,63
2334,이름을 딴 것,الاسم الرئيسي,89
12397,정찰,استطلاع,25
10712,카네기,كارنيجي,38
10569,뮌헨,ميونيخ,39
12284,과학자,علمي,25
7601,무효의,فارغ,55
12213,스틸러스,ستيلرز,26
12951,켈리,كيلي,19
14465,협회,منظمة,10
9707,조화,انسجام,44
1823,표현주의,التعبيرية,93
4972,난독증,عسر القراءة,77
9183,세로토닌,السيروتونين,50
10933,연기,دخان,25
4241,크래프트,كرافت,81
13583,이탈리아,إيطاليا,12
258,명백히,علنا,100
5355,파란,فان,75
7471,단단히,قطعا,62
6316,헤이 츠,haydn.,69
10937,스코틀랜드 인의 별명,ساندي,37
12602,마라톤,الماراثون,23
8226,메카,مكة المكرمة,57
4346,노동절,يوما ما,81
6088,마그,مرج,56
8752,체로키,شيروكي,52
7295,스포 캔,سبوكان,62
7361,냉기,برد,59
7697,아저씨,مستر,60
10710,다스,دزينة,27
10571,더욱 더,على نحو متزايد,39
3904,sifaka.,سيفاكا,83
9524,부두교,فودو,47
9861,부식질,الدبال,44
3652,아틀리에,أيلير,84
9835,문의,استفسار,42
11736,페리,بيري,30
2792,터보 차저,الشاحن التربيني,88
8621,떠 있는,يطفو على السطح,43
10285,고기,لحم,40
2141,낄낄 웃는 것,جاتلينج,92
3826,라나,رنا,84
12329,알래스카,ألاسكا,25
2755,색욕,شهوة,84
2861,지팡이,عصب,56
36,비민주적인,غير ديمقراطي,100
5114,주판,طبلية تاج,76
3575,천국 같은,السماوية,85
9437,게이트웨이,بوابة,48
9904,연락했다,اتصلت,5
13753,오하이오,أوهايو,12
8208,딱정벌레,خنفساء,55
14094,최상의,أفضل,7
12907,arthur.,آرثر,19
5406,요람,استوعب,52
7546,콘스탄티노플,القسطنطينية,61
13287,제국,إمبراطورية,15
4116,듀피,دوي,82
10530,좌표,إحداثيات,21
3957,피아니스트,عازف البيانو,80
13670,자귀,مصطلحات,8
10422,거짓말하는,يكذب أو ملقاه,20
3736,간식,وجبة خفيفة,74
13675,빛,خفيفة,11
4248,데이코,ديفي,81
10771,젖은,مبتل,37
7072,재 장전,إعادة تحميل,53
2476,랜도,لانداو,90
359,짐을 싣는 사람,محمل,95
13097,카테고리,التصنيفات,6
6669,스크램블,تزاحم,50
7708,호저,النيص,60
12863,도전,تحد,12
5185,관성,التعطيل,76
3329,심근,عضلة القلب,87
8929,국가 사회주의,النازية,52
9581,피하다,تهرب,40
13219,더글러스,دوغلاس,16
525,대전,كهربة,99
6606,팬시 한,باهظ,60
12634,불법적 인,غير شرعي,21
11857,장치,جهاز,23
10629,저녁을 먹다,رشفة,38
3988,세포질,السيتوبلازم,80
8750,터보,توربيني,52
13217,어느 것도 아니다,لا هذا ولا ذاك,16
3338,왕당파,الملكية الملكية,80
1372,묘사 한 것,اعتقل,92
8122,액세스,الوصول إليها,8
1005,시놉시스,synoptic.,97
13505,중재,تحكم,13
9087,해당합니다,يتوافق,25
5042,삑 하는 소리,زمارة,74
13933,같은,نفس,8
11451,쌍,التوأم,21
10570,정기적으로,بشكل منتظم,39
6118,초심자,مبتدئ,68
9120,핀,دبوس,39
711,해,عيب,98
8835,흩어져있는 것,ستيرلينغ,52
10693,정당화,التبرير,37
8359,맨션,بيت كبير,53
7755,유레카,يوريكا,60
9738,고요,الصمت,40
8708,등산,التسلق,27
1051,보드,بوندين,97
9723,비버,سمور,38
4271,iba.,إيبا,81
249,뉴스웨어,نيوزويك,100
1842,야간,ليلة,93
5141,로치,روش,76
9782,보류 중,ريثما,45
13517,인쇄물,طبعة,11
11070,입증 된 것,ثبت,35
12272,로마 교황,بابا الفاتيكان,25
11647,이브,حواء,31
472,개그,jags.,69
9539,해상,بحري,47
3752,람돌이,متسكع,81
6261,뛰어나게,الشهيرة,69
135,커스터드,كاسترد,100
169,미숙하다,دهس,100
3114,비장,طحال,87
13793,에게,ل,5
11734,체인,سلسلة,27
3380,알고 있으면서,عن علم,86
11559,클라크,كلارك,14
9893,조각품,النحت,43
3187,연속체,الأستمرارية,87
11907,샬럿,شارلوت,29
6087,쾌히 하기,استعداد,70
1218,마코,ماكو,96
1512,페낭,penang.,95
3328,학생,خريج الجامعه,87
5361,고소,عزل,62
10839,억제하다,أجر,38
4747,짜내다,يعصر,63
5314,턱받이,dickey.,75
8711,의무적 인,اجباري,53
5998,고르게,بالتساوي,71
4094,위엔,wiener.,80
6280,벽옥,يشب,68
4403,섭정,ريجنت,34
4077,베링,بينير,80
12052,이루어진다,يصبح,7
3452,불순종,عصيان,82
2676,전복하다,أطيح,89
12077,서른,ثلاثون,27
9125,활기 없는,خشبي,50
5825,떼,قطيع,66
4185,헤파스토스,hephaestus.,82
11079,남동부,جنوب شرق,36
168,슈미츠,schmitz.,100
909,수당,أوتر,42
12065,스펜서,سبنسر,27
8462,플라토,أفلاطون,55
3024,lethr.,مهر,88
8408,윈체스터,وينشستر,55
9282,자신 있는,أكد,27
633,아토 쉐,أتوشا,99
9496,알파벳순,مرتب حسب الحروف الأبجدية,27
9902,펠로톤,بيلوتون,44
10666,스탈린,ستالين,38
5854,이카루스,icarus.,72
62,파는 사람,حفار,89
11665,석공,ماسون,29
2191,더 추워서,برأس,91
1920,힐 빌리,hillbilly.,86
4566,보폭,خطوة,74
1620,카리나,كارينا,93
7048,트렁크,جذع,56
5721,충운,ستراتوس,72
13541,옛 소련,السوفيتي,12
14064,파운드,جنيه أو رطل للوزن,31
2412,큰 포장 마차,schooner.,60
13679,인도,الهند,12
11606,산소,الأكسجين,31
661,호출자,المتصلين,63
7049,소스,صلصة,63
8884,능률,نجاعة,34
3841,부메랑,boomerang.,83
3892,윌셔들,wiltshire.,83
13694,방어,دفاع,10
2118,절망,اليأس,88
5383,알베도,albedo.,73
12350,서 있는,يقف,11
4317,클럽 하우스,النادي,80
12243,러셀,راسل,25
624,시이마스,سيماس,99
863,포화,التشبع,61
5273,신학,اللاهوتي,53
9609,전위,خطاط,47
9193,장점,مزايا,18
5645,낯선 사람,الغرباء,52
5034,배설물,مطرح,77
5902,고초,جرد,71
7208,영향,يؤثر,9
10648,광학,بصري,34
14054,보여주다,يعرض,7
11656,성공적으로,بنجاح,11
14307,독일 사람,ألمانية,10
7656,치코,شيكو,61
3343,유사 분열,الانقسام المتساوي,87
919,버프,محوف,72
8896,잡목 숲,هولت,52
4451,맹그로브,مانغروف,80
7606,모기,ناموس,58
13858,첫 번째,أولاً,6
8068,부족의,قبلية,57
12989,들었다,سمع,19
8982,분자,جزيئي,51
5484,슈퍼마켓,محلات السوبر ماركت,59
10410,크레딧,كريا,40
24,암송,بروفة,74
5605,대중적으로,شعبيا,73
7863,소시지,سجق,55
12250,잎이 많은,مورقة,26
748,무호흡증,انقطاع النفس,98
1810,오랜건,منذ فترة طويلة,93
8866,클란,كلان,52
10127,아마도,عوض,42
9155,수탕나귀,جاكاس,50
2295,꺼려,outplayed.,89
13098,에드워드,إدوارد,14
14385,자산,أصول,38
5490,타조,نعامة,72
5482,방화,حريق متعمد,73
14429,가격,سعر,18
7720,... 할 수 있음,سمسم,60
8233,스왑,ساو,57
10963,우표,ختم,30
3667,제재,عقوبة,14
12692,사무엘,صموئيل,22
9468,바,با,44
8438,박람회,معرض,54
732,쿠마라,كومارا,98
11302,그 중에,من بين,34
7750,세게 끌기,سحب,44
2606,라비,راب,89
2884,히포크라테스의,أبقراط,88
8586,찢어진,تمزقها,54
3676,테너,تينور,80
3778,전자 기호,الكهرومغناطيسية,45
10195,kirby.,كيربي,42
5612,사춘기,سن البلوغ,73
9540,유격수,shortstop.,46
11134,촉매제,يحفز,35
474,널리 퍼짐,انتشار,64
4279,스포트라이트,الأضواء,79
2974,목련,ماغنوليا,85
2038,아난다,أناندا,92
2967,마스킹,ملثمين,38
3604,무한 궤도,يرقة,82
2494,버티다,تصمد,87
6657,말레이 사람,لغة الملايو,59
3715,식기 세척기,غسالة أطباق,80
1082,금후,من الآن فصاعدا,96
9160,~의,وا,50
12549,그 동안에,غضون ذلك,23
7102,가수,المنشد,60
12123,...에 sr.,ريال سعودى,27
1797,기억력 상실,فقدان الذاكرة,93
4710,동식물,المنظمة,79
10943,학위,درجات,23
8225,하인 좌석,قعقعة,53
13030,가입했다,انضم,11
14390,힘,القوات,7
3719,낙엽,المتساقطة,84
4262,샅,فورت,81
3312,항공학,الطيران للملاحة,70
10019,캐벗,كابوت,43
12300,반란군,المنشقين,25
5062,베수비우스,فيسوفيوس,77
14301,우려,هَم,9
7904,찌그러 뜨리다,صدمه خفيفه,56
3810,기선,باخرة,82
2030,제정,سن,28
13663,루이스,لويس,12
11557,셰익스피어,شكسبير,32
2874,레프 러 콘 요정,متشيطن,86
8275,풍차 비슷한 것,طاحونة,55
3731,크로,كراه,84
14299,ii,الثاني,6
9174,축하합니다,تهانينا,42
1307,폴로늄,بولونيوم,96
13728,소환,الاقتباس,10
6397,도망자,سريع التبخر,56
12302,치자,شى,25
4991,코로나,كورونا,76
6875,보일러,سخان مياه,61
5627,메 톡시,ميثوكسي,73
14070,세계,عالم,7
6919,맹금류,رابتور,46
2780,뇌관,التمهيدي,85
8033,기능의,وظيفي,20
13814,~ 할 것이다,سوف,5
1799,윤활유,المزلق,80
2433,이탄,الخث,91
9822,천왕성,أورانوس,45
9751,기소,لائحة الاتهام,40
3064,굴뚝,مدخنة,77
8337,교외,من الضواحى,55
6016,스틱,العصي,22
8612,마르셀로,مارسيل,54
8842,수액,سكير,52
4344,맥카비아,maccabees,81
11412,버려진,مهجور,28
13330,버섯,فطر,15
4650,ita.,ايتا,79
11232,폭력적인,عنيف,33
3260,유연,التقارب,79
10169,헨산시스,هسارس,42
4321,호빗의,hobbit.,81
7774,룩이,بروكي,60
9815,교수형,شنقا,31
3506,어근,راديكس,86
10041,천문학,الفلك,43
668,얇은,ضعيف,98
7586,산딸기,توت العليق,61
7704,너구리,الراكون,60
4206,슬라이드,منزلقات,41
13359,인용,استشهد,7
5144,부화자,هاتشر,75
3109,강어귀,مصب,86
4176,라니에르,لانيه,82
5878,익은,ناضج,70
3301,페르소나,شخص,78
10739,리처드슨,ريتشاردسون,38
9452,주권자,السيادية,47
10845,음식물,تاكر,38
448,구명정,قارب نجاة,96
10916,구리,نحاس,37
2010,틀린 틀린,أخطاء إملائية,60
4964,아발론,أفالون,77
1151,헌고,بونجور,96
10714,그대로,جيل,38
670,강 속의 섬,هولم,34
14263,티,ر,5
10586,언제든지,كلما كان,39
12618,케이블,كابل,21
14251,한 번,مرة واحدة,9
11962,evans.,إيفانز,28
154,연결점,نيكزس,100
7038,하늘,سماء,26
8878,보노,بونو,52
8347,orwellian.,أورويلي,56
14102,공식적인,رسمي,9
13189,화학적 인,المواد الكيميائية,16
3814,미국인,عبر الأطلسي,84
943,만다라,ماندالا,96
951,tuareg.,طوارق,97
10523,차대,الشاسيه,39
465,폐쇄기,المنتقدين,97
11002,불다,نفخ,29
13921,말하다,يقول,8
3101,16 진수의,السداسي عشري,88
5815,뎅기열,الضنك,72
1682,면접 조사자,أجريت معهم المقابلات,86
13174,때때로,بعض الأحيان,15
12480,부정적인,نفي,22
5469,크기 조정,تغيير حجم,65
12301,주사,مسح,18
10871,끔찍한,كريه,33
7069,익숙한,إهمال,61
4785,초연한,سبيد,78
12216,도요타,تويوتا,26
12592,행동,أعمال,9
5320,겉보기 물건,توبر,62
2275,아퀼라,أكويلا,91
1545,오벨리스크,مسلة,95
832,노래,cantus.,98
9106,제목,lv.,50
10079,농업,الزراعة,28
8459,국고,خزينة,54
1173,니트로 글리세린,nitroglycerin.,79
6709,미드 필드,خط الوسط,53
12702,고쳐 쓰기,اعادة كتابة,17
2189,더 단단하다,إظهار,91
2804,방목했다,رعي,74
4768,카메론,كامارون,78
8139,활재,انزلاق,54
4164,양배추 샐러드,سلطة الكرنب,82
12433,터키어,اللغة التركية,24
11449,가레스,غاريث,33
8646,아틀란티스,atlantis.,54
13376,마이애미,ميامي,14
10433,나트륨,صوديوم,40
10038,혈통,نسب,43
11550,생식,الاستنساخ,27
1110,재편성,regrouped.,79
8439,엘머,إلمير,55
9833,alamo.,ألامو,42
10711,쌓아 올리다,وضع,38
6681,바보들,الحمقى,35
542,티즈,تيز,66
10443,장애가있다,ضعف,37
6938,골목,زقاق,63
7615,미소 짓는 것,الابتسامات,28
6213,합금,سبائك,62
8162,봄베이,بومباي,57
1769,재 분류,إعادة تصنيفها,87
105,암리타,amrita.,100
631,자르지 않은,غير مختصر,99
11274,어부,فيشر,34
7199,경관,الشرطي,63
10890,아인슈타인,أينشتاين,37
7715,역학,ديناميات,24
2235,squamish.,سكاميش,91
10772,아즈텍,ازتيك,37
10189,법률 제정,تشريع,24
5563,소중한,sault.,74
4756,오트,هوت,72
4267,층계,طوابق,71
12352,브리즈번,بريسبان,25
12008,베어링,تحمل,12
11285,정권,النظام الحاكم,32
2595,밝히다,تنوير,46
2113,스트립 쇼,التعري,92
8569,경향,المغزى,34
7982,불평하다,شكوى,28
3469,본선 인도,فوب,85
5139,허수기,الهاوي,76
11657,더럼,دورهام,31
5224,안장,سرج,70
8720,중서부,الغرب الأوسط,53
7174,무트,موت,62
9459,시내,بروك,29
4359,다정한,مغرور,67
14242,맥,ماك,29
12200,비교적,نسبيا,19
3871,무섭게,فظيعة,48
11713,제이크,جيك,30
5451,이론적으로,نظريا,53
3998,안개가 낀,ضبابي,83
5509,별난,غريب الأطوار,49
10426,말린 씨앗,باتر,39
7891,날 뛰기,تهجين,56
10673,까치발,قوس,25
13255,책상,طاولة مكتب,16
13318,낮추다,أدنى,15
2195,무수한,عدد لا يحصى,89
8570,청어 무리,شاد,54
3050,엉겅퀴 훈장,ثيسل,81
10479,에티오피아 사람,إثيوبي,39
11330,시아,cia,34
5373,인도 차이나,الهند الصينية,75
12971,행성,كوكب,17
13248,찬성,طليعة,14
11874,권하다,ينصح,19
372,특전,بدلات,96
10008,자오선,خط الطول,43
12626,공상,خيالي,22
6075,잔혹한,قاسية,70
6852,동원 해제,تسريح,52
3267,증명되지 않은,غير مثبت,87
12996,쓸모없는,عديم الفائدة,19
4832,샤토,شاتو,78
4092,투투,توتو,82
13566,오늘,اليوم,12
3661,파킨슨슨,شلل الرعاش,84
6147,배상금,تعويضات,65
14009,성능,أداء,10
10141,활동가들,نشطاء,35
12616,통화,عملة,22
273,rem.,ريم,99
4152,전초,موقع,67
970,칼로리,السعرات الحرارية,88
1605,리나,لينا,94
8676,대표단,مشروط,38
5489,급습,نصوص,65
13335,육분의 하나,السادس,15
6359,예약자,جناح الاحتياط,65
10225,화석,حفرية,27
11416,축제,موكب,31
4213,테슬라,tesla.,81
9318,...경,قوارب,49
1719,txt.,رسالة قصيرة,93
380,알칸스,كلكان,96
11203,자랑스러운,فخور,35
9607,도이 일리의,doyley,47
1154,모르핀,مورفين,62
2241,임질,السيلان,91
13454,농담,نكتة,12
6132,매기,ماجي,70
715,chih.,تشيه,98
8815,앞면,وجه العملة,52
8256,어량,garth.,56
12921,고장난,مكسور,19
9845,산토스,سانتوس,45
9320,기쁨,مرح,47
2383,obi.,أوبي,91
4261,살인,القتل,72
8388,신문 용지,الصحافة,55
3877,활공,مزلق,71
13740,흔한,مشترك,10
641,비트 맵,صورة نقطية,99
10229,대변,البراز,42
12872,잃다,تخسر,12
1963,지형,الطبوغرافية,90
487,과장,مبالغة,60
6233,버마 사람,البورمية,69
563,룰렛,الروليت,98
13011,가난한,مسكين,18
10054,스파게티,معكرونة,43
2924,맥기,mcg.,88
2904,인버네스,إينفيرنيس,88
839,세프톤,sefton.,98
4201,파스타,pst,81
1757,거세한 숫양,wether,93
8585,센,السناتور,54
14029,약,حول,8
955,구적법,التدريبات,97
1222,토스트 마스터,toastmaster.,94
9567,김미다,اعطا,47
12495,배,سفينة,16
2748,bunyan.,بونيان,89
12252,노드,العقد,23
9656,iso.,ايزو,46
7562,폰세,بونس,61
5032,하나씩 일어나는 것,singleton.,75
11990,쓰레기,يضيع,22
3954,비꼬는,الساخرة,53
11984,설탕,السكر,28
339,안티몬,الأنتيمون,100
13806,~처럼,مثل,5
254,순열,التباديل,83
12264,탄소,كربون,24
5128,공국,دوقي,73
8053,수동적 인,مبني للمجهول,56
2282,비틀 거리는 것,صاعق,76
9268,맞닥 뜨리다,يواجه .. ينجز,28
11073,화살,سهم,31
1280,출혈,ينزف,46
892,아바시드,العصر العباسي,97
8017,격노,غضب شديد,58
124,황산,fogle.,100
5578,보헤미아,بوهيميا,73
2075,흑기러기,برند,92
3373,폐지,إلغاء,72
9033,기대다,مهدئ,51
10835,mb.,ميغابايت,38
3163,화학자,كيميائي,69
4762,친교,زمالة,77
13635,결정,قرار,12
12633,구성,قطعة,21
8985,정교한,توضيح,43
7511,수행자,المدعي العام,50
5897,거부권,حق النقض,61
13388,새긴 ​​금,نيك,14
10306,kt.,كتم,41
31,잊기 쉬운,غافل,99
10446,싸움터,ساحة المعركة,39
14309,개인의,شخصي,5
547,이교,بدعة - هرطقة,97
6889,로메로,روميرو,65
6057,크레타 섬,كريت,70
2506,케루빔,شيروب,89
14169,기록,سِجِلّ,7
5778,못된,شقي,72
5414,부력,الطفو,74
11342,부당한,لا مبرر له,34
3159,기업인,رجال أعمال,88
1916,매니 폴드,مشعب,64
10026,웨버,وسب,43
5582,언젠가,في يوم ما,73
13762,밤,ليل,11
6898,유령,أشباح,30
5751,버리,باكسي,72
3127,베일,حجاب,70
4281,증언하다,شهد,58
13843,모두,الجميع,6
5065,치사한 사람,نذل - وغد,77
1296,ritz.,ريتز,96
10434,지저분한,تحت أسفل,40
7289,kemp.,كيمب,61
14452,주요한,قيادة,7
13570,무거운,ثقيل,12
5206,아일랜드 사람,حقول الأرز,73
2770,보조금,دعم مالي,75
11196,열셋,ثلاثة عشر,35
10340,무지,إبهام,39
5366,나가는,منفتح,75
3414,심장 혈관,القلب والأوعية الدموية,86
10419,각주,هامش,30
626,무척추 동물,اللافقاريات,98
10663,복수,انتقام,38
10092,솔로몬,سليمان,43
9803,중요하게,الأهم من ذلك,45
13121,바람,ريح,12
9686,아빠,أبي,46
3618,시부모,شيف,85
2609,리스,ليز,32
5936,unlightrighted,uncopyriger.,71
9235,오로라,اورورا,49
11850,일어난다,يحدث,10
4102,강설량,تساقط الثلوج,82
5389,냉소적이다,ساخرة,57
1886,페달,دواسة,83
7593,최하부,قبو,60
4950,어원,علم أصول الكلمات,65
10638,더 젊은,اصغر سنا,38
2811,사이드카,sidecar.,88
9263,락트,لوك,49
7209,생합성,السليم الحيوي,62
9421,악어,تمساح,45
10684,크리스티,كريستي,36
7084,색스니 털실,ساكسونيا,64
9482,힘 있는,مؤثر,48
2802,비강,ناس,88
5704,electro.,الكهربائية,72
14098,왼쪽,غادر,8
7628,호손,الزعرور,42
13737,조명,جو,12
5525,후퇴,تراجع,32
10907,베네딕토,بنديكت,37
6231,그린 우드,غرينوود,69
13640,실패한,باءت بالفشل,10
10108,고독한,وحيد,37
14167,가족,عائلة,11
42,지위,قامة,100
8565,생강,زنجبيل,54
11109,수영,سباحة,31
1754,니모닉,ذاكري,89
1141,도형자,فيجو,96
5195,흔들리는,شتى,75
7501,실재론,الواقعية,62
2057,첨탑,سباير,87
12419,나사 돌리개,تومي,24
6934,바쿠,باكو,65
13978,낮,يوم,6
12387,ep.,إبريق,25
10249,엡실론,إبسيلون,42
10701,빛나는,لامع,38
10429,잉크,فينك,40
12509,제십,العاشر,23
6071,몬트레이스,مونتيري,70
7087,셜록,شيرلوك,64
13958,달,شهور,10
2728,모렐로,موريللو,89
9976,전통적인,الأرثوذكسية,44
4366,국부절,parton.,80
6567,빌려주 다,أعار,44
4228,짹짹,chirps,77
4754,골절,كسر,51
8493,호흡,عمليه التنفس,38
11512,튼튼한,هاردي,30
5000,다각형,مضلع,67
6685,융자,redux.,66
13124,찌르다,همز,17
5555,삼사히,سامسارا,74
9737,캠,كام,39
3092,밸브,الصمامات,46
14382,완벽한,مكتمل,8
11308,조이,جوي,34
13244,거래,صفقة,12
8319,세이지,المريمية,55
12607,구,وارد,22
6344,도제,شخص يتعلم حرفة ما,67
11811,척탄병,جرينادير,28
7453,각도,الزوايا,33
334,부정직,عدم الأمانة,99
13384,자르다,يقطع,13
14131,타임스,مرات,5
498,민첩,أجيليتي,82
1861,zonta.,زونتا,93
79,바람개비,nighthawk.,93
10784,에보수했다,يقال ذلك,38
12833,강철,صلب,19
11683,선호하다,تفضل,9
11861,깊이,عمق,28
3924,천둥새,ثندربيرد.,83
6354,간접적으로,بشكل غير مباشر,68
12475,미사일,صاروخ,20
917,lemma.,ليمما,97
199,게르 트루드,جيرترود,100
7921,가비,غارفي,59
2921,바보,بابو,88
4685,브로디,برودي,79
204,가젤 영양,غزال,99
7459,ahoy.,أهوي,62
11593,기독교,النصرانية,12
12261,리치몬드,ريتشموند,26
4705,스피어 헤드,speareded.,61
10720,길버트,جيلبرت,38
1572,분화구,الحفر,45
3170,포학,استبداد,81
10923,무패,غير مهزوم,37
13552,적용,ينطبق,10
8548,악당,الأشرار,47
13779,윌리엄스,وليام,9
11869,빵 굽는 사람,خباز,29
6444,돌보는 사람,caretaker.,66
2135,묵주,مسبحة,92
13478,잭슨,جاكسون,13
8928,김치,كيمتشي,52
4711,불명 증,الأرق,79
8518,양말,جوارب,22
3726,평야,شامبين,84
10730,괌,غوام,38
14424,특히,خصوصاً,10
13826,계속 ~ 이다,كان,5
12875,향기,رائحة,20
8944,압도적 인 것,غامر,36
2824,양털 같은,صوفي,88
7339,나침반,بوصلة,56
12563,빠듯한,مشدود,23
710,말등,خيول,98
12391,모건,مورغان,25
3410,담수,مياه عذبة,86
5971,작별,توديع - فراق,70
1258,예고,foreshawing.,85
12826,칼,كارل,20
7834,실비아,سيلفيا,59
9110,마하,mhz.,50
7442,경주장,مضمار السباق,62
11726,시리아,سوريا,30
12685,공수,جوا,22
555,자유약,التملك الحر,99
7770,후회,ندم,21
10679,눈사태,انهيار ثلجي,38
5797,반도체,أشباه الموصلات,68
2622,전함,حربية,57
9286,인터렉티브,تفاعلي,28
4434,찌끼,حثالة,80
4437,염색기,صباغ,78
6610,멘토르,مرشد,65
11531,코헨,كوهين,32
10252,장로,المسنين,38
13476,똑바로,مستقيم,13
13278,가볍게 두드리기,تربيتة,14
4805,비난하다,ادانة,33
12465,청소년,شباب,22
13496,선장,قائد المنتخب,13
6009,좋은 해,سنة جيدة,71
3207,귀찮은,مزعج,87
3527,캄포,كامبو,74
2080,마늘,ثوم,92
5411,로더 데일,lauderdale.,74
8538,사촌,ولد عم,45
10778,지방민,ريفي,38
6626,회,سوشي,67
1196,젠장,دام,96
12850,알렌,ألين,20
13846,하지만,لكن,5
10137,제랄드,جيرالد,42
1840,rescled.,انعقاد,87
1342,나노 미터,نانومتر,96
7234,정중화 된 것,subdolous.,62
