ID,KOREAN,TURC,INTERVAL
2574,급여,maaş bordrosu,88
11013,피켓,piquet,37
5593,돌연변이,mutasyon,64
4309,플레인 필드,plainfield,81
5672,오이디푸스,oedipus,73
9922,부인,bayan,11
1277,폴 즈카,polska,96
10472,유태교,yahudilik,40
7533,양모,yün,62
2109,넓히다,genişletmek,59
4314,말레이 알람,malayalam,81
12660,백인,charlie,22
13710,그러므로,öyleyse,12
7953,콘돔,prezervatif,56
12780,쿠바,küba,21
1475,마케도먼,makedon,95
9992,장학금,burs,42
1408,자는 사람,uyuyan kimse,91
8800,방송사,avcı,13
3926,격리,karantina,77
10948,바르샤바,varşova,37
963,미혹,hayal kırıklığı,86
12291,극심한,aşırı,17
493,편두통,migren,96
4087,세입자,kiracılar,61
6725,정맥,ven,60
12532,밝히다,açıklamak,21
5418,분열,fisyon,74
11044,렌더링,render,18
8062,매개 변수,parametreler,43
3587,이중 언어,iki dilli,85
9778,카지노,kumarhane,42
10301,사육제,karnaval,41
662,성탄절,yule,98
1986,익숙하지 않은,açıklanmamış,93
1109,로사 루시아,rosicrucian,97
12843,팬,tava,20
11240,밀스,değirmenler,26
11512,튼튼한,hardy,31
6374,슬럼프,çökmek,57
12142,탈출하다,kaçmak,22
10542,로드니,rodney,40
10961,드래곤,ejderha,17
14090,워싱턴,washington,9
12408,그만 두게 하다,engellemek,24
11727,뉘른자,nunquam,31
3625,샐비어,salvia,85
13721,기여자,katkıda bulunanlar,10
12560,줄,meç,22
13331,대개,genelde,13
5271,약자,underdogs,56
1400,가장 밝은,en parlak,95
11259,영토,bölgeler,12
12781,세션,oturum  toplantı  celse,18
10875,네팔,nepal,38
2274,무경험,deneyimsizlik,91
3494,과학적 학문,lore,78
6531,기도하다,dua etmek,55
2038,아난다,ananda,92
8061,먹었다,yemek yedi,57
2644,선 스크린,güneş kremi,90
675,흥미롭게,merakla,93
6131,몸값,fidye,69
14011,제공하다,sağlamak,6
6564,밀집한,yoğun,60
11397,유추 된,çıkarım,30
4794,하더 델,herschel,78
9966,이력서,öz geçmiş,29
12955,유태인,yahudi,19
8680,파시스트 당원,faşist,47
12013,워키,telaş,28
3026,표백하는 사람,çamaşır suyu,85
11918,단도,direk,29
7183,데이지,papatya,62
6173,테크켄,tekken,70
9887,마르크스,marx,45
12029,금지,yasaklamak,15
7109,매력적인,alımlı,43
7739,잠시,bir süre,60
5813,감비아,gambiya,72
3,비정질,amorf,100
6606,팬시 한,süslü,61
6048,프랑스 선박,fransız,71
3564,마지 못해,isteksizce,85
2819,악행,yanlış yapma,88
6680,퍼지,geçiştirmek,67
8060,맥박스,pacers,54
11522,라일리,riley,32
11943,영구적 인,kalıcı,22
1368,미개인,hottentot,96
11138,유진,eugene,34
7058,엔,yen,64
4666,점화,tutuşmuş,55
9967,값 비싼,masraflı,33
13606,리처드,richard,12
5377,서풍,batıdan,62
9337,재규어,jaguar,34
3939,생물권,biyosfer,83
11607,야마,lama,31
1612,간이 침대,karyola,88
8715,도박,kumar,40
6706,파르테논,parthenon,67
13983,돕다,yardım,6
8669,값이 싼,ucuz,54
10503,방사능,radyasyon,38
14069,법,kanun,8
3130,소택지,quagmire,86
12249,...곶,cape,26
3168,재귀,özyineleme,80
10569,뮌헨,münih,39
9424,피카소,picasso,49
12832,간결한,ekonomik,17
3384,호환되지 않음,uyumsuz,80
9291,이스탄불,i̇stanbul,49
12243,러셀,russel,26
12754,백분율,yüzde,21
7242,멜라민,melamin,63
9714,의식,törenler,21
4109,에스테르,ester,74
6323,규석,burr,69
2141,낄낄 웃는 것,mitralyöz,92
9391,가혹한,sert,48
3364,현란한,göze batan,76
1909,열심히,hevesle,93
11520,다윈,darwin,31
11599,또래,akran,29
1565,미주리 인,missouryalılar,87
8476,단조 공장,forge,45
9789,이더넷,ethernet,46
11261,칼라,cal,35
13548,펜실베니아,pensilvanya,13
2334,이름을 딴 것,adi,89
5903,조류,avian,71
13551,의미했다,anlamına gelen,13
7849,봉건 제도,feodalizm,52
13866,~할 수 있었다,abilir,7
1154,모르핀,morfin,62
8136,단검,hançer,56
7079,미르자,mirza,64
5200,주방,kedi yavrusu,71
4017,지점,gündönümü,80
10028,투표권,oylama,36
10492,샤,shah,40
13305,절,paragraf,14
10086,캥거루,kanguru,41
6745,겉옷,elbisesi,55
14504,실행,koşar,7
14307,독일 사람,almanca,10
561,아스파라거스,kuşkonmaz,99
9746,자포자기 한,çaresiz,38
3573,볼,yanak,74
1963,지형,topografik,90
2781,박수 갈채,alkış,89
5121,디 에틸 아미드,dietilamid,77
13676,초안,taslak,11
12890,상표,etiket,14
11965,다발,demet,28
11608,코트,kaban,27
350,아비,loon,98
11188,비어있는,boş,34
2137,전동,motorlu,92
13689,미시간,michigan,12
4066,다가미,poligamy,83
2300,아니야,nix,88
12619,칸,kağan,23
13877,5월,mayıs,5
10693,정당화,meşrulaştırma,37
3370,아데노신,adenosin,86
10823,초점을 맞춘다,odaklanmış,29
7015,예배,tapmak,59
9246,궤도의 궤도,yörüngeler,14
9524,부두교,voodoo,47
7983,쉴링,schilling,58
8836,제임스 타운,jamestown,53
13207,다수,çoğunluk,8
12418,분류,sınıflandırılmış,22
2659,핸디 라이즈,açık bir şekilde,90
13536,캔자스,kansas,13
6246,붕소,bor,69
13132,모든 것,her şey,17
5769,일관성,tutarlı,63
6961,햅번,hepburn,65
8065,세그먼트,segmentler,33
213,하층 사회,proletarya,100
12149,갤러리,galeri,26
8587,애타 주의,özgecilik,55
7432,윈저,wynne,54
4846,제약,eczacılığa ait,67
13204,9 일,9.,16
13567,스코틀랜드,scott,13
9733,달의,ay yildizi,46
73,센타 우리,centauri,100
11674,두려워하는,korkmuş,31
10643,자은,çavuş,39
707,슬론,slapon,98
11844,블레이크,blake,30
11935,물리학,fizik,7
6419,클라이맥스,doruk,66
13618,채팅,sohbet etmek,12
1222,토스트 마스터,toastmaster,94
390,척골가 있는,omurgalı,91
11511,크림,krem,32
12718,고요함,gang,22
12850,알렌,allen,20
12663,도공,çömlekçi,22
5781,순종하다,itaat etmek,62
5300,좌익,solcu,69
7727,나폴리,napoli,61
12671,사람,dost,22
6387,속가,laik,61
8491,마하트마,mahatma,55
12251,거룩한,kutsal,25
7839,거짓말 쟁이,yalancı,55
3411,폴리 에스테르,polyester,84
820,발암 물질,kanserojen,87
6024,피루 베이트,piruvat,70
12884,영,sıfır,19
7479,태아,fetus,62
1735,정류장,düzeltmek,66
10067,기자들,gazeteciler,28
13459,강한,kuvvetli,14
819,지금까지,hitto,98
5057,오시리스,osiris,77
3570,질투하는,kıskanç,85
11730,에티오피아,etiyopya,31
13863,아니요,hayir,6
7944,무미 건조한,tozlu,59
6719,버트,burt,66
13731,공간,uzay,12
1939,허물,slough,93
14066,추가,katma,5
6988,야옹,miyav,65
10176,라호르,lahor,42
5805,전환했다,yönlendirilmiş,59
8985,정교한,detaylandırmak,44
13344,단,dan,15
12384,보결,alt,24
2272,바로,benzin pompası,91
10279,큰 광장,plaza,42
9019,제나,jenna,52
9134,자넷,janet,51
12442,잡다,yakalamak,19
4480,균등화,eşitlenmiş,73
9062,병,şişe,40
9570,농부들,çiftçi,38
9494,희미한,başıboş dolaşmak,43
8590,기보,bubonik,55
13992,기반을 둔,temelli,8
12058,하찮은 일,trivia,28
13164,역할,rol,16
1792,캠퍼스,kampüsler,93
14238,것들,şeyler,8
8709,얘야,sonny,54
13715,스미스,smith,12
11680,살렘,salem,31
5920,개정하다,tekrar düzeltme yapmak,15
13681,전송 된,gönderilmiş,12
10527,즉시,derhal,40
12900,경제,ekonomi,19
166,순환 도로,çevre yolu,100
12547,교환,değiş tokuş,21
13256,빅토리아,victoria,16
4600,주행 거리계,kilometre sayacı,79
5219,쑤셔,tucky,76
4664,밀로,milo,73
6214,파란 사람,kürek,69
9460,피델,fidelik,43
2430,아코디언,akordeon,90
10349,플리머스,plymouth,41
10247,정확히 잰,ölçülen,18
459,단층 촬영,tomografi,99
7047,라틴계,latin,61
12807,결합,birleştirilmiş,12
4397,보 퍼스,beaufort,81
13271,계전기,röle,15
2616,더 행복하다,daha mutlu,90
2261,광점,işıltılı,91
13455,연방 정부,federal,12
9684,괄호,parantez,46
5745,재개되었습니다,yeniden açılmış,62
6177,큰 발,büyük ayaklar,70
10810,희생,kurban etmek,37
8023,최고의,en iyisi,59
8722,카우보이,kovboy,23
6694,멀린,merlin,67
3348,직조기,tezgâh,65
14457,개발하다,geliştirmek,10
5786,맨리,erkekçe,72
10410,크레딧,crea,41
7588,빨간 셔츠,kırmızı gömlek,58
1524,스누피,snoopy,95
3071,아메리카 본국,devlet tarafı,88
8255,복지,refah,57
2267,침식,aşınmış,82
13796,~에,içinde,5
7489,강조했다,vurgulayan,45
10048,빵,ekmek,43
9280,제비의,xiv,49
12027,증기,buhar,28
5891,공룡,dinozorlar,50
1580,유목민,göçebe,78
406,메콩,mekong,100
12757,실내 변기,jerry,21
12776,적용 범위,kapsama,21
6270,기네스,guinness,69
11015,장벽,bariyer,34
5331,이중 자물쇠,kilitlenme,67
6907,찐득 찐득 한 것,yapışkan madde,65
9780,고물,kıç,45
9386,불가리아 사람,bulgarca,46
10057,핸들,hackney,43
1254,뻔뻔 스럽네요,utanmaz,96
7248,적임,uygunluk,31
263,아마추어 같은,amatörce,100
8509,나가사키,nagasaki,55
13411,다리,köprü,13
6320,글로스터,gloucester,69
4150,개조되었습니다,yenilenmiş,58
3271,스키 타는 사람,kayakçı,76
11636,비교하다,karşılaştırmak,11
12692,사무엘,samuel,22
5889,제사장들,rahipler,42
9048,최연소자,en genç,51
12721,가스,gaz,14
5386,흐린,bulanık,72
5596,스피트 파이어,spitfires,62
3256,질레,brier,85
7711,달래는,yatıştırıcı,60
18,한 면,faset,54
13975,두번째,ikinci,7
10819,마르코,marco,38
6798,폐렴,zatürre,66
14189,열쇠,anahtar,11
7215,티라노 사우루스,tyrannosaurus,63
12643,초대장,davetli,6
855,eth.,ilham,98
5847,국제화,internationale,72
6986,투옥되었습니다,hapsedilmiş,46
11254,낙하산,paraşüt,33
7515,민요,bald,56
4595,부스트 됨,artırmak,46
3750,페티코트,kombinezon,77
11359,담배,tütün,34
10981,집중,konsantrasyon,25
5801,캐롤린,carolyn,72
8417,무시,saymamak,48
9225,디스플레이,görüntüler,13
11620,룻,ruth,32
6201,사보타주,sabotaj,62
6918,제삼기,üçüncülük,65
4149,배낭,sırt çantası,67
1758,흥분을 흘리며,heyecanlı,51
3680,경멸,hor,83
13108,지도자,önder,12
10309,동행했다,eşlik eden,18
10114,랜드 웨헤,landwehr,43
129,카를렐로,capel,100
11885,케니,kendi,29
5614,커다란 것,jumbo,72
6070,뻣뻣한,katı,68
9707,조화,uyum,44
12950,금요일,cuma,19
2880,incamped.,çevreleyen,73
7410,궁극적 인 것,ültimatom,62
5717,특수 용어,jargon,73
8818,고수,davulcu,50
6647,인지,bilişsel,62
6488,뒤틀린,çarpık,58
12641,가볍게 하다,hafifletmek,22
3651,마비,magi,85
7022,지휘자,orkestra şefi,62
9938,캔트,cant,44
6221,웨슬리안,wesleyan,70
6455,staphylococcus.,stafilokok,68
1038,수상한,fishy,97
12431,봉사,hizmet vermek,11
3728,주다,döşemek,61
8728,폭스 바겐,volkswagen,54
5976,지루함,can sıkıntısı,71
9478,파시즘,faşizm,48
14138,맨 위,tepe,8
7404,손목,bilek,59
898,insensitive.,duyarsız,90
3002,공구 상자,araç kutusu,88
10950,그레고리,gregory,37
13748,야구,beyzbol,12
12313,수 프림,yüce,25
119,카마라,camara,100
4079,오우거,ogre,82
5568,자부금,meridiem,74
702,맛있는 가벼운 음식,tidit,88
448,구명정,filika,96
3480,개입,aradan,46
3924,천둥새,thunderbird,83
1072,보물,hazineler,47
13180,콜롬비아,columbia,17
10433,나트륨,sodyum,41
2914,둑길,causeway,88
9788,아침밥,sabah kahvaltısı,44
10436,대체 된 것,ikame edilmiş,21
660,참석하다,katılmak,15
10412,회복,canlanma,32
5494,어리석은 사람,orospu çocuğu,74
5245,쥐덫,fare kapanı,75
4012,끈적 거리는 것,kınama,72
8693,탄,yakmak,54
9965,다행스럽게도,neyse ki,30
13123,경쟁하다,rekabet etmek,12
7545,물병 자리,kova,62
10725,시끄러운,yüksek sesle,38
776,꼭다,aracı,98
10666,스탈린,stalin,38
14317,관련된,dahil olmuş,9
2932,외부,dışa doğru,83
5680,캐피탈,kişi,73
8720,중서부,ortabanı,54
7819,루시아,lucia,60
5317,마쓰라,matra,75
9898,뱃짐,kargo,44
1224,장의 지위,kaptanlık,96
1229,앉아 있는 엽조,bakter,95
1888,윌트,yapmazdım,93
6406,칼리프,calif,68
11129,더 빠르게,daha hızlı,36
11757,개정,reform,20
3859,생존,hayatta kalmak,23
6290,묽고 싱거운,özensiz,69
14218,컴퓨터,bilgisayar,7
3259,지나치게,aşırı derecede,33
412,베레타,beretta,100
3908,화력,ateş gücü,83
5893,벤트,havalandırmak,62
8910,적외선,kızılötesi,52
25,개미,karıncalar,38
13894,이것들,bunlar,7
8301,현실적인,gerçekçi,49
13195,대량의,kitle,15
4756,오트,haute,72
9782,보류 중,bekliyor,45
12401,귀중한,değerli,25
13378,기부,vermek,8
7357,브레이크,frenler,38
12417,술집,çubuk,21
5973,정돈,mater,71
9725,지구의,planet,46
6989,척추,omurga,65
2556,다이토롬,diyatom,87
1582,도착지,docklands,93
10261,도당,partizan,37
1459,요트 경주,regatta,93
13936,우리의,bizim,5
4712,반다르,bandar,79
10123,뿔,boynuz,34
11936,뇌,beyin,27
1228,가장 젖어,ısrarlı,97
8546,건강한,sağlıklı,55
13198,수락 할 수있는,kabul edilebilir,6
12329,알래스카,alaska,25
2562,벨로루시 사람,byelorussian,90
6672,최고,üstünlük,67
8974,민주주의,demokrat,15
3520,쉐브론,chevron,85
12667,승무원,mürettebat,19
10145,파라오,firavun,41
5469,크기 조정,yeniden boyutlandırılmış,66
14399,하얀색,beyaz,10
13142,어두운,karanlık,16
3279,그곳에,orada,87
3336,포술,gunnery,87
7467,투명도,şeffaflık,45
11987,고속도로,karayolu,24
1121,조금씩,az miktarda,97
4479,운동가 정신,sportmenlik,80
12493,계획된 것,planlanan,11
4616,초심자,lat,79
4137,교실,sınıf,74
7500,옐로 스톤,yellowstone,62
9564,상처,yara,18
3281,벤조 에이트,benzoat,87
9380,독창적 인,solipsist,49
9081,탄자니아,tanzanya,51
7062,쇠약해진다,hazen,64
3466,발행자,ihraççı,85
7853,대학,değişkenlik,60
14117,범위,menzil,10
9802,놀라운,şaşırtıcı,21
13291,국가,ulus,7
1392,속이기,itiraz etme,96
2076,복음 전도자,evannelist,87
7908,시온주의,siyonizm,59
13881,사용된,kullanılmış,5
3808,부르지 않은,çağrısız,83
4986,코코아,kakao,77
11590,시,şiir,32
6045,생물체,biyom,71
8299,누각,pavyon,54
1423,티로신,tirozin,95
1160,카페 친,capuchin,97
11014,가정하다,sanmak,19
4882,로빈스,robbins,75
10775,입회,bağlılık,9
7772,질산염,nitrat,57
13949,미국 사람,amerikan,8
3799,흥역,kızamık,84
5227,맹목적 숭배,fetişizm,64
11671,평가,değerlendirme,27
7260,고환,testis,61
2499,저체온증,hipotermi,90
628,다락방,garret,99
2928,민법상,sivilce,88
12540,지사,vali,21
9042,산드라,sandra,51
10212,밀턴,milton,42
13776,관광,tur,10
3363,독재자,diktatörler,42
14239,베이스,temel,8
8764,프레스노,fresno,53
7156,니키,nicky,64
9792,도이치,deutsche,45
13270,사회의,sosyal,15
8951,에스키모 개의,husky,32
11672,수소,hidrojen,31
9263,락트,loc,49
3999,아르카디아 사람,arcadian,73
12096,전에,vakti zamanında,27
12122,자동적 인,otomatik,5
6492,교각,iskele,60
13073,단순한,basit,18
10655,캠페인,kampanyalar,13
13465,손,el,11
8389,프라,fra,56
8717,방아쇠,tetiklemek,38
11093,대포,top,33
10270,톤,ton,30
8771,증서,tapu,48
4851,홀스타인,holstein,78
6108,포목상,draper,71
5844,윤활유의,piet,72
63,속임수,hilekârlık,100
10601,확신했다,ikna edilmiş,28
6153,신임장,kimlik bilgileri,67
7148,게슈타포,gestapo,64
11145,인어,deniz kızı,36
2987,설득력있게,inandırıcı bir şekilde,88
8965,현명한,mantıklı,48
7665,조심하다,dikkat,61
10762,라인업,sıralanmak,37
11460,사십,kırk,32
2671,유라시아,avrasya,90
8897,임의의,keyfi,52
4296,히아신스,sümbül,81
6584,검은 색,blackcap,67
10689,본토,anakara,38
14452,주요한,önde gelen,7
7695,우주 비행사,astronot,53
10473,왕,dalga geçmek,40
11024,연안의,kıyı,37
10851,봐라,lo,38
2694,찻 주전자,çaydanlık,90
6945,중성자,nötron,64
10228,편안,rahat,29
12739,듣다,duymak,18
13958,달,aylar,10
11947,오페라,opera,23
14515,시카고,chicago,11
6679,약어,kısaltmalar,41
11274,어부,balıkçı,34
13701,데이터,veri,12
2036,어이,hallo,92
2817,행복감,euphoria,88
12404,로스,ross,25
489,지지,kıpırdamak,76
1803,소 치는 사람,sığır çobanı,93
57,굶주리는 것,açlıktan ölme,84
14191,프로젝트,proje,7
1804,통널,çıta,74
13539,상당히,epeyce,12
3962,헨델,handel,83
623,별이 빛나는 것,yıldızlı,99
14220,비슷한,benzer,11
79,바람개비,nighthawk,93
4828,rgen.,renget,78
9722,감시,gözetim,46
2892,휘핑,çırpılmış,55
13356,독립적 인,bağımsız,12
12765,포르투갈,portekiz,21
5131,엽조,folik,77
1624,기관지염,bronşit,94
13867,만약에,eğer,5
10041,천문학,astronomi,44
5999,꿀꿀 거리는 소리,homurtu,69
12650,탬파,tampa,22
5839,시간 초과,zaman aşımı,59
3116,레드 필드,redfield,88
10303,잎,yaprak,22
8171,박테리아,bakteri,58
13780,와이,y,11
10872,좁은,dar,32
14274,갔다,gitmiş,10
8408,윈체스터,winchester,56
12470,펀트,palto,21
6826,뭐라고 요,bağışlamak,62
6610,멘토르,mentor,66
636,리치,lich,99
13742,소년,oğlan,10
8486,래핑,sarılmış,38
11997,지지자,altta bırakmak,28
5468,바나드,barnard,74
9416,비뚤어진,çarpitilmis,46
4788,힐라스,helas,74
247,라이신,lizin,100
4412,탄탈,tantal,81
2325,바리톤,bariton,91
11595,ussr.,sscb,32
14246,견딜 수 없는,deneme,6
8688,피망,biberler,31
4936,페레이라,pereira,77
11529,월트,vahşileştirmek,32
11945,십일,onbirinci,29
11128,분포,dağıtılmış,20
1465,순차적으로,sırayla,65
5208,급한,aceleci,75
6605,라이,lai,67
8246,겁내는,korkak,57
13546,해안,sahil,13
294,보람 없는,meyve vermeyen,100
11709,근접성,yakınlık,30
13909,잘,peki,7
12543,계약,sözleşme,20
10012,조만간,er,28
1217,바이오 가스,biyogaz,97
12499,테러,terörizm,18
9183,세로토닌,serotonin,50
11034,동업 조합,lonca,36
6237,공손히,saygıyla,11
1659,흡연자,sigara içen,80
14086,군대,askeri,10
9750,제타,zeta,46
10220,죄,günah,36
4975,진단,teşhis,77
1539,마그네네,magnon,95
4814,침략자들,istilacılar,31
5775,짜리,bölenler,67
9095,지부티,djibuti,51
3500,과부하,derebeyi,83
10991,수사슴,hilekâr,37
2558,사오,sao,90
7608,생태계,ekosistem,61
12811,나사,nasa,21
512,일체,ive,99
3553,콜리마,colima,86
185,릴리엄,lilyum,100
1401,마가리타,margarita,95
4987,테두리,hoop,66
2561,주식 박사의,saraycı,90
2706,불가지론,agnostik,88
4733,가장 멋지다,en havalı,79
11544,좌석,koltuk,20
11225,부모의,ebeveyn,25
3523,성급한,brash,85
558,산가,sangh,99
11540,기르다,gayretlendirmek,31
8795,신장,böbrek,51
11668,버논,vernon,31
3519,클라우디우스,claudius,86
12216,도요타,toyota,26
133,잔지바르,zanzibar,100
4800,노출,maruz kalma,35
4981,근친 상간,ensest,77
8868,편견없는,tarafsız,52
9227,메사,mesa,50
6032,표상,gösterilen,44
4388,거품,köpük,77
12664,그 너머에,öte,22
4277,앰비언트,ortam,81
9556,누,nu,42
3901,tock.,tokmak,83
13854,밖으로,dışarı,6
4151,베인,bain,82
4826,격렬하게,çılgınca,78
12198,교회,kirk,27
1914,자격이 없습니다,niteliksiz,92
4230,폐보,pulmoner,82
214,yikes.,yiki,100
2728,모렐로,morello,89
9277,창세기,yaratılış,49
857,메타돈,metadon,97
4622,식인 풍습,yamyamlık,63
7998,못 쓰게 하다,butch,59
5117,삼림지,ormanlık,63
8343,쿠거,puma,33
11578,술,alkol,28
1096,악몽,kabuslar,58
9718,통가,tonga,46
9765,사형,linç,42
114,카시미르 말,keşmiri,100
4716,천칭,libra,75
2374,컵케익,cupcake,90
8135,제명,kovma,52
9565,베티,betty,47
10696,뮬러,muller,38
5877,불신,itibarsızlık,55
12902,잊다,unutmak,19
6717,찬사 한 것,alkışlanmış,54
10319,폭포,linn,41
11317,노크를 두드리게하다,çalınan,23
1755,초현실적 인,gerçeküstü,64
7510,비둘기,güvercin,59
2258,카시오페이아 자리,cassiopeia,91
11694,담체,taşıyıcı,28
13648,반드시,mutlaka,12
9978,하이라이트,vurgulamak,21
6328,국회 의원,kongre üyesi,69
6414,새겨운,sancak,69
3163,화학자,eczacı,70
4985,뜨내기 노동자,hobo,75
7418,쌍둥이 자리,ikizler burcu,62
5340,팸플릿,pamphlet,64
5535,안내서,el kitabı,72
8472,티 핀지,tifinagh,55
12749,오후,öğleden sonra,21
12986,대안,alternatif,8
2799,스테토르,stentor,89
7138,명성,prestij,64
7439,송어,alabalık,62
1614,모텔,motel,88
1996,바운,baun,93
7658,우편 발신인,posta ücreti,61
9880,안내,rehberlik,45
11761,운동,atletik,13
8406,락크,lak,56
13308,콜로라도,colorado,15
3044,브리지먼,bridgeman,88
12582,뒤,duba,23
5513,직관적 인 것,sezgisel,59
11610,리투아니아,litvanya,32
5804,출생지,doğum yeri,72
4034,과정,müfredat,82
11845,의미가있다,anlamlı,29
3792,쑤셔 넣다,turing,84
7795,에틸,etil,60
13657,저명,şöhret,9
4759,월 도프,waldorf,79
5019,곱슬,kıvırcık,77
4687,연석,zapt etmek,67
9445,유괴,kaçırma,33
2322,픽스드립니다,pix,91
2601,졸업생,grad,86
11678,버뮤다,bermuda,31
9845,산토스,santos,45
7384,차남,asker,47
8405,풀 스터,ulster,56
8484,덱스터의,damak,54
10391,점프,atlama,8
10853,십종 경기,dekatlon,38
8962,트레일러,tanıtım videosu,46
11803,전,eski,30
5158,큰 실수,fiyasko,75
13953,뒤쪽에,geri,7
14334,미국,amerika,5
6233,버마 사람,birmanya,70
11630,서양 평지,cole,30
11033,수비대,garnizon,33
4080,판매원,satış elemanı,83
7502,솔즈베리,salisbury,62
3467,쉴라,sheila,86
13102,다코타,dakota,18
12338,전자,elektronik,20
14155,영국,ingiliz,9
7349,배당,paylaştırma,27
12343,운전했다,sürdü,25
2980,난로,şömine,86
1666,오보에,obua,93
8094,송료자,pregame,58
8817,읍,og,53
10062,실격 처리,diskalifiye edilmiş,42
7594,할아버지,büyük baba,60
13393,만나다,birleşmek,10
13202,베트남,vietnam,17
9935,상호간의,karşılıklı,40
9415,상상의,hayali,49
4574,듀스,dehşete düşürmek,78
8293,열광,heves,57
2243,부스,quoth,91
9544,미국 병사,sammy,48
3324,빌어,boller,87
5578,보헤미아,bohemya,74
13768,그 자체,kendisi,12
5056,리간드,ligand,63
13565,채우다,doldurmak,12
14402,필요하다,gerekmek,6
3039,석공 직,duvarcılık,88
12195,가치 있는,saygıdeğer,27
14429,가격,fiyatlı,18
4950,어원,etimoloji,66
1479,카가 야,cagayan,95
4065,과산화물,peroksit,81
13405,럭비,ragbi,14
11485,아이티,haiti,33
690,가늠자,gez,98
6240,gps.,küresel konumlama sistemi,14
7227,파비안,fabian,63
10657,눈이 먼,kör,32
8337,교외,banliyö,56
7291,수마트라,sumatra,63
1864,...에 pdl.,pdl,93
6043,도교의,taoculuk,71
859,보우,bowers,74
5634,기억,hatırlatan,66
1138,하 v,hav,97
3250,핀볼,langırt,86
11552,로고,logolar,11
2536,킬로,kilo,87
2621,패스 파인더,pathilder,84
12918,표적,hedef,13
5101,다항식,polinom,71
2412,큰 포장 마차,swooner,60
3096,푼타,punta,88
12158,악마,şeytan,19
9368,우리 스스로,kendimizi,49
14190,어느 하나,herhangi biri,8
1782,강나,gangba,93
7057,창기병,lanker,44
5522,지적이없는 것,temelsiz,74
12647,위협,tehditler,13
2864,에스트로겐,estrojen,87
9553,브뤼셀,brüksel,47
6598,큼직한 베레모,tammetik,67
13884,삼,üç,7
9659,문지기,porter,46
8614,사무라이,samuray,54
1213,비공개,problemsiz,97
1843,마라 테라,maratha,93
7066,베들레헴,bethlehem,64
3585,이마,alın,85
9875,병아리,civciv,39
11412,버려진,terk edilmiş,29
12872,잃다,kaybetmek,12
6899,넵투니아의,neptun,65
13100,과테말라,guatemala,18
13493,온라인으로,internet üzerinden,14
3241,시크스,sykes,83
2255,이주자,göçmen,69
13241,좋아요,tamam,16
7491,방화벽,güvenlik duvarı,62
13703,빨리,hızlıca,12
10885,석탄,kömür,38
2175,한정되지 않은,tanımsız,91
606,메틸렌,metilen,99
12633,구성,arsa,21
8808,마케도니아 어,makedonyalı,47
10498,다시 쓴 것,yeniden yazılmış,40
11685,콜린스,collins,30
2305,카르 복실 아제,karboksilaz,91
3320,출하,sevkiyat,65
1082,금후,bundan böyle,97
3654,러커,rahip,85
2064,콥트 말,kıpır,92
3607,브래지어,sutyen,77
9373,벌레,böcek,35
7699,금붕어,akvaryum balığı,61
2571,지멘스,siemens,90
5702,빌딩,yudum,73
12396,차트,grafikler,13
11402,득점,puansız,34
10612,절차,prosedür,29
11851,범죄,suçlar,15
9116,죄송합니다,ayy,51
733,측면 보루,flanş,96
13090,재 할당,yeniden atandı,18
10144,바그너,wagner,43
13514,마일,mil,12
11025,꼬리,kuyruk,29
4115,절대적인 힘,juggernaut,82
2754,양조장,bira fabrikası,82
9654,전령,haberci,45
13339,콩,kong,15
12654,빌다,yapmaz,22
649,준결제의,yarı finalist,99
655,락커,rockers,72
11427,자매,kardeş,28
5725,주의,önemsemek,66
5897,거부권,veto,62
11568,더 이상,artık değil,32
9932,히스,herif,44
12511,방향,yön,12
11294,유전자,genetik,26
3791,쉐이킹 식,sarsılmış,84
1684,흑점,güneş lekesi,91
4176,라니에르,lanier,82
13590,부족한 것,eksik,11
10673,까치발,braket,25
13267,온타리오,ontario,16
11752,브리스톨,bristol,30
12786,밴쿠버,vancouver,21
10790,시대에 뒤쳐진,modası geçmiş,38
12605,태국,tayland,23
8178,내 보내다,ihracat,38
7088,패러데이,faraday,64
991,베네,benn,91
1571,문서화되지 않은,belgesiz,94
3235,수막염,menenjit,86
14382,완벽한,tamamlamak,8
9859,잊혀진,unutulmuş,45
8499,메디나,medine,55
3053,자세한 사람,merv,88
3798,마흐디,mehdi,84
11378,워크래프트,savaş şirketi,34
9877,콘솔,konsol,34
6688,굴곡,guelph,67
12162,몬타나,montana,27
3944,불명예,rezalet,71
11163,문명,medeniyet,11
10035,근소한,hafif,43
2433,이탄,turba,91
2692,부신,adrenal,90
11459,아모스,amos,33
7359,게으른,boşta,61
3425,중지,durdurma,86
5816,피하십시오,kaçınmak,6
4223,음영 처리,gölgeli,46
90,기종,amfizem,100
11565,브라더스,bros,30
13523,여름,yaz,13
11931,세,yaşlar,12
3308,하향,downer,77
4752,대담,audacity,79
11469,티켓,bilet,27
4468,정당,mee,80
4262,샅,kasık,81
12899,축구,futbol,20
1377,파크 랜드,park alanı,89
2358,탈염,tuzdan arındırma,90
9021,라구나,laguna,52
2279,크리올 사람,creole,91
11591,참전 용사,gaziler,23
4322,모자이크 세공,tesselasyon,77
8599,멀티미디어,multimedya,54
3796,고블린,goblin,82
5952,멀리있는 것,wainwright,71
14351,정황,koşullar,9
13359,인용,alıntı,7
2770,보조금,sübvansiyon,76
