ID,FRENCH,JAPAN,INTERVAL
2118,catalytique,触媒,90
6744,playboy,プレイボーイ,56
3049,chaudron,釜,83
2366,horrologium,星郎,88
12802,Profond,深い,12
10876,Népal,ネパール,26
4819,Saul,サウリ,70
2962,ancêtre,祖先,83
8648,crustacé,甲殻類,42
3973,trimestriel,四半期に,76
11585,Churchill,チャーチル,20
10705,disque,ディスク,27
5249,séjour,ソイワーナー,67
13458,technologie,テック,7
5981,vila,ヴィラ,61
11824,homo,ホモ,19
5605,Tucson,タッソン,64
7492,pare feu,ファイアウォール,50
6430,hébergé,住宅,58
11025,côtier,沿岸,25
13534,Juan,ファン,6
2915,chaussée,コーズウェイ,84
2444,attributions,割り当て,87
2798,psychique,超能力のある,85
12888,Louisiane,ルイジアナ,11
3746,des gaz,ガス,78
8611,les raisins,ブドウ,42
8991,indice,ヒント,39
12121,Piste,歩道,17
5816,dengue,デング,63
10561,principal,主要な,28
2872,rénal,老人,84
3344,mitose,有糸分裂,81
2884,bord,鍔,84
7809,trey,トレイ,48
338,Ratatouille,ラタトゥイユ,100
5866,unitaire,ユニタリアン,62
9562,curry,カレー,35
13263,Commerce,トレード,8
7568,actif,資産,50
11146,Sirène,マーメイド,24
6445,le concierge,カレーター,58
5225,selle,サドル,67
2726,noblesse,静かな,85
2099,eau noire,黒い水,90
9543,méfiant,疑わしい,35
3764,Yosemite,ヨセミテ,77
2715,gigs,ギグス,85
7561,parrain,ゴッドファーザー,50
11673,hydrogène,水素,20
12668,équipage,クルー,13
9208,hawkins,ホーキンス,38
4943,volontier,喜んで,69
563,collines,フットヒルズ,99
7989,scénario,シナリオ,47
7377,évaluateurs,賞賛,51
12958,Ottawa,オタワ,11
2327,carole,居場所,88
1104,sortie,出撃,96
11776,pire,悪い,19
5336,vaillant,貴重な,66
4262,homicide,殺人,74
11513,robuste,丈夫,21
4569,Léonid,レオニド,72
2967,Sindhi,シンディ,83
13021,accord,合意,10
4409,sommet,バーテックス,73
6959,intangible,無形,54
3856,pavlov,パブロブ,77
6746,robe,ガウン,56
6762,promo,プロモーション,56
2008,phosphorique,リン,90
8285,redéployé,再デプロイしました,45
379,séminaire,セミナー,100
5830,directe,直接,62
3246,agoniste,アゴニスト,82
387,triassique,三畳類,100
1960,rétrécie,縮んで,91
5683,mamelon,乳首,64
13188,tennis,テニス,9
12512,direction,方向,14
7811,rubicon,ルビコン,48
13321,certain,特定,8
12057,pseudomonas,シュードモナス,17
3484,baronnet,バロネット,79
3722,Dutchess,オランダの,78
2479,Pivert,キツツキ,87
4259,avant,前,74
8629,slogan,スローガン,42
6956,voleur,泥棒,54
4220,étranger,無関心,74
213,mistral,ミストラル,100
9247,orbite,軌道,37
6404,matille,マチルダ,58
12922,cassé,壊れた,11
6116,radicalement,劇的に,60
1665,présidents,議長,93
407,mékong,メコン,100
1324,annales,無関係,95
10083,dauphin,イルカ,31
12126,Château,城,17
3571,jaloux,嫉妬,79
9043,Sandra,砂漠,39
12021,salvador,サルバドール,17
589,horde,大群,99
6580,kippour,キプル,57
4776,Oneida,歌堂,70
2364,élandir,エレンド,88
11719,Maya,マヤ,20
8757,trompette,トランペット,41
3970,synagogue,シナゴーグ,76
3034,Auditeur,監査人,83
13698,Stephen,スティーブン,5
637,lich,リッチ,99
10567,Taipei,台北,28
1262,ridicule,嘲笑,95
6735,Damas,ダマスカス,56
1583,Docklands,ドックランズ,93
6671,tête de pont,ブリッジヘッド,56
12346,portion,部分,15
6186,astrodome,アストロドーム,60
11224,Somalie,ソマリア,23
11635,barde,吟遊詩人,20
7439,giuseppe,ジュゼプペ,51
687,signataires,署名者,98
7173,éteindre,吹き消す,53
10955,indiqué,概説,25
6838,Tequila,テキーラ,55
5892,dinosaures,恐竜,62
2128,Marianne,マリアンヌ,90
6122,dommage,残念,60
1511,démarche,歩行,94
694,shiraz,シラート,98
5680,moutarde,マスタード,64
10412,moral,道徳の,29
11196,Saturne,土星,23
4231,pulmonaire,肺の,74
2342,méfiant,警戒している,88
46,écriture,聖書,100
9316,copa,コパピー,37
11031,préliminaire,予備,25
11123,bucaniers,バッカネアーズ,24
7260,complément,補体,52
10949,Varsovie,ワルシャワ,25
5705,électro,エレクトロ,63
3974,sonate,ソナタ,76
3940,biosphère,生物圏,76
7774,cockpit,コックピット,48
9172,micro,マイクロ,38
4256,forgeron,リアバード,74
7425,sagesse,知恵,51
13313,francisco,フランシスコ,8
13380,arme à feu,銃,7
9836,enquête,問い合わせ,33
10748,avocat,弁護士,27
8658,album,アルバ,42
9980,hydroxy,ヒドロキシ,32
7735,cuir,レザー,49
1003,arbuste,低木,97
2732,tonnerre,サンダーボール,85
1069,ivre,酔って,96
7997,camdoler,カムデン,47
13789,Analyse,分析,5
13613,rapporter,ネット,6
11444,nicholas,ニコラス,22
9009,extension,伸びる,39
10872,terrible,ひどい,26
1650,Cheddar,チェダー,93
6805,laurier,月桂樹,55
13487,anti,抗,7
6174,tekken,テッケン,60
10198,jeune fille,乙女,31
7929,nébuleuse,星雲,47
10660,précieuse,末期,27
11109,scout,スカウト,24
8106,conscient,意識的,46
13170,diffamatoire,夢幻,9
12797,Stewart,スチュアート,12
8419,griffonner,落書き,43
5343,vivace,多年生の,66
10515,acheté,購入した,28
10983,reconnu,承知された,25
1851,allitération,頭韻,92
4324,Absinthe,アブサン,74
4555,Prométhée,プロメテウス,72
7556,granit,花崗岩,50
1984,rutter,雑傷者,91
4433,glutamate,グルタミート,72
7950,rand,ランド,47
10514,rumeurs,噂,28
6737,bobo,ボーボー,56
10152,récession,不況,31
4633,crêpe,パンケーキ,71
2515,iota,イオタ,87
9843,environs,近傍,33
4992,couronne,コロナ,69
10871,Bengale,ベンガル,26
11985,du sucre,シュガー,18
5239,volets,キャッチポール,67
8175,havana,ハバナ,45
11417,parade,パレード,22
6249,clique,クリーク,59
1372,farfelu,やさしい,95
5589,en phase,段階的に,64
8062,a mangé,食べた,46
2350,police,コンスタリューション,88
10414,tranchant,シャープ,29
10823,marilyn,マリリン,26
1678,recteur,レクター,93
1358,alcalin,アルカリ,95
10020,cabot,カボット,32
13561,la science,理科,6
4072,mélatonine,メラトニン,75
5971,hors la loi,無法者,61
145,aïque,アビの,100
10341,pouce,親指,30
2173,lapins,ウサギ,89
8761,anabolique,アナボリック,41
6111,coppa,コッパ,61
4503,distances,スターシップ,72
10291,civique,シビック,30
3935,berthe,バータ,76
6619,Saigon,サイゴン,57
6388,séculier,世俗的に,58
12469,morré,モリス,14
6822,projeté,遮蔽された,55
10033,défaut,ディフォルト,32
8483,grain,粒,43
224,keeler,圭殿,100
6944,sinatra,シナトラの,54
4748,presser,絞る,70
2589,connaissance,知り合いに,86
10267,brevet,特許,30
10848,Angola,アンゴラ,26
12352,araignée,クモ,15
8943,dévastateur,壊滅的な,40
11007,idole,アイドル,25
3577,tuile,タイル,79
11609,manteau,コート,20
1156,gangrène,壊疽,96
10976,merde,くだらない,25
737,pyjamas,パジャマ,98
1110,Rosicrucian,ロシックルシアン,96
9367,Volta,ヴォルタ,37
12956,juif,ユダヤ人,11
12625,tornade,竜巻,13
4594,paranoïaque,妄想,71
5910,berg,バーグリー,62
1872,courant,流暢,91
6781,contremaître,フォアマン,56
11101,la censure,検閲,24
12809,hardison,ハリソン,12
11855,en cours,継ぐ,19
5115,abaque,アバサ,68
9790,Ethernet,イーサネット,34
1520,violoneux,フィドラー,94
7860,à venir,今後,48
8297,boiteux,ラメ,44
8396,cafard,カフェ,44
8567,sismique,甚大,42
2598,lectorat,読者,86
2402,infractions,耽溺,88
2746,Cambrien,カンブリア,85
10384,non officiel,非公式,29
6432,essais,エッセイ,58
685,arbitré,審判,98
12952,kelly,ケリー,11
6118,colosse,コロッサス,60
8263,nickelodeon,ニックロデオン,45
8374,ambre,アンバー,44
4618,draco,ドラコ,71
9976,mécanisme,機構,32
3445,nuke,核兵器,80
5958,instable,不安定に,61
5883,comprimé,圧縮された,62
2465,free lance,フリーランス,87
10622,recherché,求めた,27
8819,le batteur,ドラマー,41
12504,héros,勇者,14
8121,softball,ソフトボール,46
7833,diable,ディケンズ,48
12044,métro,地下鉄,17
10432,ukrainien,ウクライナの,29
6599,tammy,めちゃくちゃ,57
12773,nœud,お知らせ,12
1426,synthétiseur,シンセサイザー,94
10759,buckeyes,バックアイズ,27
8806,symphonie,交響曲,41
12829,bébé,赤ちゃん,11
8915,hiérarchie,階層,40
3709,fuselage,機体,78
255,permutations,順次,100
12807,Danemark,デンマーク,12
1219,mako,舞子,96
3881,amal,アマル,77
5829,convaincant,魅力的,62
2838,apostolique,使いやすい,84
12674,conspiration,陰謀,13
141,relecture,再生,100
8403,fluide,体液,44
4930,frontières,フロンティアー,69
1770,reclassé,再分類された,92
8503,garde,親権,43
13020,déclaré,宣言された,10
10769,des graines,種子,26
1329,apathie,無関心,95
10681,décision,裁定,27
2480,largeur,幅,87
8108,pistolets,ピストル,46
507,nouvelles,ニュースキャスチャー,99
3840,incolore,無色,77
9652,exécution,実行,35
3804,périphérie,末梢,77
11669,vernon,ヴァーノン,20
5284,pembroke,ペンブローク,66
2890,mora,モラの,84
4901,pénicilline,ペニシリン,69
203,étain,ピューター,100
118,patte,フルーク,100
3367,humide,湿り,80
1452,ostéologie,骨髄学,94
13318,Indiana,インディアナ,8
10579,armure,鎧,28
550,miraculeux,奇跡的に,99
11979,Benjamin,ベンジャミン,18
9429,rythme,リズム,36
893,abbaside,アバシード,97
10928,Plastique,プラスチック,25
3029,zapatero,ザパテロ,83
5061,Berne,ベルン,68
3105,jeunesse,若者,82
5119,conner,コナー,68
8776,vagin,膣,41
11586,Température,温度,20
12629,Elizabeth,エリザベス,13
9199,annuel,毎年,38
13783,Japon,日本,5
10238,clés,キー,30
7380,secteurs,セクター,51
11531,récupéré,検索しました,21
3554,colima,コリマ,79
11680,Uruguay,ウルグアイ,20
2801,libyen,リビア,85
5612,targeman,ターゲマン,64
6799,pneumonie,肺炎,55
265,personne,ホーム,100
6792,rythmique,リズミカル,55
11239,arrêter,逮捕,23
13750,Piste,追跡,5
13462,plus court,短くする,7
9022,laguna,ラグーナ,39
3585,séraphine,セラフィム,79
2204,épouse,コンソート,89
10022,Composants,コンポーネント,32
5174,loisirs,余暇,67
13122,vent,風,9
5954,furet,フェレット,62
12665,au delà,下,13
11867,Occupation,職業,18
1042,aborer,誓う,97
4599,remplacé,置き換えられた,71
1695,vigoureux,スラッピー,93
9222,carmen,カルメン,38
10405,bruit,ノイズ,29
9337,débris,デブリ,37
3514,assimilation,同化,79
1209,paon,ピーフィー,96
12982,programme,スケジュール,10
5407,digérer,ダイジェスト,65
12318,médailles,メダル,15
11868,Médicament,薬,18
477,métabolite,代わりに,99
8355,Licorne,ユニコーン,44
7610,acapulco,アカプルコ,49
2774,ruisseler,細流たる,85
2513,drosophile,ショウジョウバエ,87
6381,spectral,スペクトル,58
1344,satin,サテン,95
1054,solubilité,溶解度,96
7363,plafond,天井,51
60,éclat,輝く,100
2040,banquier,バンカー,90
3645,non lucratif,非営利,79
2193,hache,斧,89
1226,Milla,ミラリー,96
13449,eux mêmes,彼ら自身,7
11409,consultatif,諮問の,22
10804,goût,味,26
2370,polyéthylène,ポリエチレン,88
1027,betterave,ビート,97
2134,geisha,芸者,90
11461,quarante,四十の,21
11012,tortue,カメ,25
3110,estuaire,河口,82
13638,rechercher,裁判所,6
4733,sensibilité,感度,70
9071,orangutan,オランウータン,39
12242,pablo,パブロ,16
11723,Hudson,ハドソン,19
4467,Nehru,ネルーリー,72
12900,football,サッカー,11
5991,Expresso,エスプレッソ,61
2711,vendu,売り切れ,85
1462,la colle,のり,94
4470,bijoux,ジュエリー,72
4757,hauteur,オート,70
11019,celtique,セルティック,25
2449,invoqué,呼び出された,87
11108,César,帝王,24
2718,durement,厳しく,85
6134,esther,エステル,60
2814,nostradamus,ノソトラダムス,85
7068,irrégulier,不定,53
4392,aqueduc,水路,73
11563,le plus bas,最低,21
1127,rampe,バネスター,96
13277,la météo,天気,8
13199,acceptable,許容できる,9
4544,tarifs,関税,72
5459,bastion,堡塁,65
8898,arbitraire,任意,40
10246,astrologie,占星術,30
6102,focal,焦点,61
3189,gestionnaire,ハンドラ,82
3991,confisqué,没収した,76
7391,Homme bon,良い男,51
9797,Malaisien,マレーシア人,33
8288,Argonautes,アルゴナウツ,45
9472,terrain,地形,36
9219,de l essence,ガソリン,38
10484,intel,インテルの,29
4830,envoyé,エンコイ,70
13005,responsable,責任者,10
9927,alpin,高山,33
10046,porte parole,スポークスマン,32
4434,salé,尊敬される,72
7867,supernova,スーパーノーバ,48
1505,kayak,カヤック,94
10497,Cordialement,心から,28
8498,rouillé,さびた,43
7851,atrocités,アクロコース,48
9832,triomphe,勝利,33
1581,nomade,遊牧民,93
4921,éthylène,エチレン,69
12487,quelque peu,幾分,14
12768,décennie,十年,12
3073,amande,アーモンド,82
4645,récupéré,再生されました,71
12059,trivia,トリビア,17
1567,afflux,流入,94
12417,Chili,チリ,14
2417,congénital,先天的,88
1128,excrétion,排泄,96
1208,léniniste,レニニスト,96
13511,ville,町,7
264,amateur,驚くべき,100
11041,gallois,ウェールズ,24
11705,globe,グローブ,20
10605,achats,買い物,28
5581,gilet,ベスト,64
5201,chaton,子猫,67
1259,préfigurant,伏線,95
8252,skyline,スカイライン,45
13723,privilèges,特権,5
11729,milan,ミラノ,19
6162,maya,マヤ,60
4015,nationalité,国民の,76
8790,dora,ドラ,41
2836,membres,四肢,84
13704,rapidement,早く,5
13299,garie,ゲイリー,8
6680,abréviations,略語,56
6058,Crète,クレタ,61
4894,plus facile,簡単に,69
4761,bouilloire,ケトル,70
1312,teckel,ダックスフンド,95
7821,rappel,リマインダー,48
12142,les pensées,考え,16
8442,dorothy,ドロシー,43
741,algébriste,代数,98
4906,condensateur,コンデンサー,69
8384,mélisse,メリッサ,44
4008,ravagé,暴力的な,76
13644,village,村,6
8458,fritz,フッツ,43
4763,camaraderie,フェローシップ,70
12827,carl,カールします,11
7693,herbe,雑草,49
4196,subduction,沈み込み,75
10136,Versailles,ヴェルサイユ,31
8046,bonheur,至福,46
518,précaire,不明,99
1839,italique,イタリック体,92
6168,brick,ブリッグ,60
10205,manutention,取り扱い,31
3638,hillman,丘陵地帯,79
13414,zone,ゾーン,7
2903,pamplemousse,グレープフルーツ,84
3580,coupable,犯人,79
8632,agneau,子羊,42
8332,garçon,若者,44
5265,gentilhomme,紳士,66
1822,marsupial,占いました,92
10746,du Congrès,議会,27
13597,tendance,傾向,6
8847,kyoto,京都,40
7468,transparence,透明性,50
2190,plus serré,厳しく,89
6309,crevette,エビ,59
3006,méthicilline,メチシリン,83
1707,entracte,休憩,93
1562,ermitage,庵,94
7800,elfe,妖精,48
13676,léger,ライト,5
13113,Capitale,資本,9
5491,autruche,オストリッチ,65
5122,diéthylamide,ジエチルアミド,68
11098,rocheux,岩のように,24
2991,incitation,インセンティブ,83
10831,fabricant,製造業者,26
5482,effort,努力,65
7723,svastika,卍,49
7498,volontaire,自発的,50
11876,philosophie,哲学,18
808,lancelot,ランセロット,98
1673,chypriote,キプロ,93
1286,induire,誘発する,95
8706,vertu,俊敏で,41
3144,mononucléose,単核症,82
3676,tapotement,軽く,78
2115,adriatique,アドリアティック,90
12120,circulation,循環,17
9641,Tamise,テムズ,35
13685,battre,ビート,5
6012,petite ferme,クロフト,61
11978,incomplet,不完全な,18
10367,lesbiennes,レズビアン,29
6125,ammoniac,アンモニア,60
5288,veganisme,ビガニズム,66
4459,origami,折り紙,72
7611,wicca,ウィッカー,49
7661,taille,腰を,49
3340,hôtel,ホステル,81
1148,Diehard,ダイ・ハード,96
8529,cadillac,キャデラック,43
13085,Singapour,シンガポール,10
11527,affaire,事件、出来事,21
6439,vérificateur,チェッカー,58
13010,arène,アリーナ,10
12288,bruyères,ブルース,15
1338,droiture,正義,95
6378,tryptamine,トリプタミン,58
11081,fantôme,ファントム,24
10508,panique,パニック,28
4497,hoey,ホイエリー,72
5037,virginien,バージニア人,68
4167,jouette,ジュースリング,75
5863,politburo,輿入れ,62
13786,Zélande,シーランド,5
11115,huître,カキ,24
10106,substance,物質,31
12476,missile,ミサイル,14
5646,étrangers,見知らぬ人,64
2445,sentinelle,衛兵,87
13271,social,社交,8
2880,renaissant,復旧,84
3980,flambeau,トルチウッド,76
2930,dopamine,ドーパミン,83
11788,nettoyer,掃除,19
2344,bilatéral,二字的,88
12819,nord est,北東,12
9397,clôture,フェンス,36
4158,volga,貴族,75
1774,petit,ピンキー,92
2831,tentations,誘惑,84
3895,Othello,オセロ,77
408,en erreur,誤解した,100
11552,démarrer,キックオフ,21
11406,romeo,ロミオ,22
2500,hypothermie,低体温,87
764,courgette,ズッキーニ,98
3208,gênant,厄介な,82
10329,arrangements,段取り,30
360,chargeur,ローダ,100
1298,ouverture,絞り,95
10638,Nicaragua,ニカラグア,27
12787,vancouver,バンクーバー,12
9116,malentendu,誤解,38
2709,archange,大天使,85
12083,désordre,障害,17
9191,brute,ブリュート,38
11199,funéraire,葬儀,23
4391,poly,ポリ,73
13578,Jeune,若い,6
6771,pénurie,不足,56
8566,Gingembre,ショウガ,42
9638,balayage,掃除,35
679,truc,ぴんぴん,98
7901,coude,肘,47
2017,doté,人員,90
13595,cadeau,現在,6
13377,miami,マイアミ,8
2506,poilu,毛深い,87
2703,binôme,二顎骨,85
5518,immortel,不滅に,65
5520,employé,秘密,65
7760,Battre,バター,48
13713,vérifiable,検証可能,5
394,tamarin,タマリン,100
12600,le golf,ゴルフ,13
4772,mangouste,マングース,70
13278,traverser,クロス,8
2969,agitation,攪拌,83
4301,canoë,カヌー,74
2022,fluorure,フルドリド,90
9596,salle,沙汰,35
1750,phalange,パラニクス,92
11237,injustement,不当に,23
13398,chat,猫,7
3942,piquer,ピーク,76
8190,riel,リエル,45
9345,pelouse,芝生,37
7351,célèbre,有名な,51
1747,baka,バカ,92
10220,choc,衝突,30
12435,aérien,エアリフト,14
6635,gagnant,勝ち,57
4846,Bridgeport,橋渡し,70
11865,argot,スラング,18
6530,soutenu,永遠に,57
6420,Climax,クライマックス,58
2328,mineur,鉱夫,88
3558,laïcs,レイアップ,79
6898,ensemble,アンサンブル,55
13521,nombreux,多数,6
4106,Sakai,酒井,75
6784,marques,香港,56
11748,vingtième,二十留め,19
13439,Littérature,文学,7
7713,corvette,コルベット,49
10340,revenu,収益,30
3684,aveuglement,盲目的に,78
12639,intensité,強度,13
10573,colère,怒り,28
3083,zézayer,舌足らずの発音,82
8930,nazisme,ナチズム,40
8151,fixation,備品,45
4584,gant,ガント,72
8664,wagon,ワゴン,42
7451,retenue,拘置所,51
1508,en bas,階下,94
4372,désavantage,不利益,73
11951,anniversaire,記念日,18
3678,ridicule,ばかばかしい,78
12412,ruisseau,クリーク,15
8248,noix,ナット,45
10779,provincial,境域の,26
8526,cheshire,チェシャー,43
8274,Aborigène,アボリジニー,45
4299,franc,寒い,74
13225,soleil,太陽,9
5822,préparation,準備,62
3996,cassino,カシノ,76
7285,pétrolier,タンカー,52
13412,pont,橋,7
4219,réalisable,可能な,74
9676,svelte,スリム,34
4401,congélateur,自由貿易港,73
13272,relais,リレー,8
2731,affûtage,研削,85
10224,giles,おばあちゃん,30
11148,rosa,ローザ,24
13014,mode,ファッション,10
4949,Cordes,ロープ,69
9849,mitoyer,ミット,33
3112,rochet,ラチェット,82
11511,ernest,エースースト,21
3800,rougeole,麻疹,77
1948,record,議生,91
5718,jargon,専門用語,63
12677,essai,トライアル,13
1080,querelle,喧嘩,96
13457,indésirable,不要な,7
211,maronite,マロナイト,100
13719,fleuve,川,5
8294,enthousiasme,熱意,44
1402,Margarita,マルガリータ,94
6306,vaporisateur,噴射,59
2404,spina,スピナ,88
4666,lémon,レモニー,71
6051,armes,武器,61
7976,surmonter,オーバーケーブル,47
7862,antique,アンティーク,48
9757,humanité,人類,34
11941,discographie,ディスコグラフィ,18
11823,Reviens,戻って,19
3370,riff,リフズ,80
11286,régime,政権,23
4379,saxons,サクソン,73
8655,Texas,めったに,42
85,coqueluche,百日咳,100
3886,acné,にきび,77
12998,hamilton,ハミルトン,10
2593,retravaillé,やり直す,86
6179,swaziland,スワジランド,60
13752,indiquer,示す,5
2297,tilden,ティルデン,89
6840,Jameson,ジェイムソン,55
7938,prologue,プロローグ,47
6987,détenu,獄舎,54
8053,télégraphe,電信,46
13023,téléphoner,電話,10
1441,peng,鵬,94
11000,aspects,側面,25
3990,yokohama,横浜,76
9036,Prusse,プラシア,39
1486,coq nain,バンタム,94
3683,firestone,ファイストーン,78
6495,rincer,凛,58
1432,observateurs,ウォッチャー,94
4444,aquatique,水生,72
2161,parleur,話者,89
9490,foot,魚介,36
9321,joie,喜び,37
8448,boulevard,大通り,43
3778,clairsemé,疎に,77
13077,société,社会,10
6876,Chaudière,ボイラー,55
11441,Équateur,エクアドル,22
10002,abstrait,概要,32
10400,élan,ムース,29
6722,inhéremment,本質的に,56
3660,panacée,鼻孔,79
8250,taxe,税金,45
12747,arrivée,到着した,12
9561,hotpur,ホットスパー,35
11028,adhésion,メンバーシップ,25
9755,atelier,ワークショップ,34
910,loutres,オッターズ,97
12482,verre,ガラス,14
11996,arrière,後方,18
3065,cheminée,煙突,82
11763,capuche,フード,19
2454,Sauveur,救世主,87
5420,méiose,明確な,65
1435,éveillé,起きている,94
8932,enfance,子供時代,40
4110,ester,エステル,75
5427,seton,上の設定,65
5907,cyclope,サイクロプス,62
1641,réimpression,懲らしめ,93
13673,ensemble,全体,5
12881,En effet,確かに,11
9985,réélection,再選,32
9112,utilitaire,効用,38
11828,arnold,アーノルド,19
12959,calvin,カルビン,11
7326,épées,刀,51
9713,cirque,サーカス,34
11708,parallèle,平行,20
2499,palais,パロマ,87
4009,lulu,ルルー,76
12606,Thaïlande,タイ,13
5172,chute,没落した,67
13600,revenu,戻ってきた,6
5594,mutation,突然変異,64
3859,pourrir,腐敗,77
4145,largeur,幅広い,75
698,junkie,ジュンクリー,98
183,rabat,フラップ,100
2131,entrelacé,インターレース,90
5142,roche,ロシュ,68
6502,Jéricho,エリコー,58
5253,sarcasme,皮肉,66
10843,évacuation,避難,26
12003,pierre,ピエール,17
3147,insuline,インスリン,82
3395,acronymes,頭字語,80
444,du sud ouest,南西,100
11464,arsenal,兵器,21
8339,raster,ラスター,44
3380,talon,減少する,80
7121,trébuche,トレッキ,53
2162,drogue,ドープ,89
3357,tonnelle,アーバー,81
2785,minuteries,タイマー,85
9324,fatal,致命的,37
10247,Halloween,ハロウィーン,30
1684,faux,似非,93
5234,registre,元帳,67
11715,anaheim,アナハイム,20
1852,hétéroclite,モーリー,92
9823,Uranus,天王星,33
2736,myron,ムリロン,85
10921,adulte,大人,25
12832,Afghanistan,アフガニスタン,11
7192,talonneur,フッカー,52
4214,Tesla,テスラ,74
12293,Moscou,モスクワ,15
11988,Autoroute,高速道路,18
6063,répétition,繰り返し,61
4074,lecteurs,レターン,75
1539,Orphée,オルフェウス,94
3318,pharmacie,薬局,81
1331,franc,フレンズ,95
11915,Birmingham,バーミンガム,18
6321,gloucester,グロスター,59
4956,axel,アクセル,69
5852,Telugu,テルグー,62
6268,paysan,農民,59
13168,aller aller,ゴーゴー,9
4451,portage,ポプテージ,72
2169,visible,議論,89
5784,ancien,ビンテージ,63
13069,Honduras,ホンジュラス,10
4983,circoncision,割礼,69
9972,Labrador,ラブラドール,32
237,malchanceux,ハンプス,100
3281,glycol,グリコール,81
4754,homophobe,球菌,70
3102,hexadécimal,16進数,82
7984,schilling,シリング,47
12628,Francis,フランシス,13
1643,pardonné,為替された,93
12756,sud ouest,南西,12
13087,marché,市場,10
12290,palais,城,15
13140,Matin,朝,9
8060,concombre,キュウリ,46
5160,frauduleux,詐欺,67
9409,offshore,沖,36
10827,corail,コーラル,26
7204,rosario,ロザリオ,52
662,appelants,発信者,98
1457,sans espoir,無力,94
5290,aureus,黄道,66
5831,culasse,ブリーチ,62
11882,en espèces,現金,18
9030,sibérien,シベリア,39
8490,arroyo,アロイ,43
754,apostasie,背教,98
6356,pivot,ピボタル,59
8775,frontière,フロイト,41
7020,engagement,契約,54
12938,suffisant,十分な,11
4482,Beau,ハンサム,72
1211,pentacle,ペンタグラム,96
7680,chromosome,染色体,49
12122,énigme,エニグマ,17
1576,amusé,面白い,93
7918,worcester,ウスター,47
7054,marais,沼地,53
6975,nicotine,ニコチン,54
9986,délire,リリウム,32
11919,poignard,汚れた,18
2856,négligent,不注意,84
4197,neurone,ニューロン,74
6482,buffy,バフィー,58
9766,lyncher,リンチ,34
770,goshen,五球,98
13537,Kansas,カンザス,6
921,aquarelle,水彩,97
7922,Garvey,ガービー,47
13513,couronne,クラウン,7
6843,végétarisme,菜食主義,55
10431,franz,フランツ,29
3221,ondulé,波状,82
6808,orphique,孤児の,55
4239,beau,ボーブ,74
8527,à l étranger,外国,43
10036,léger,軽く,32
12928,réception,受信する,11
1886,Suédois,スウェーデン,91
1261,hammersmith,ハンマーミス,95
7309,porc,豚肉,52
4822,scandinave,スカンジナビア人,70
10845,la fusion,融合,26
1433,navire,ナビ,94
1248,batelier,水上,95
3829,gonflement,弾む,77
13683,caroline,カロリーナ,5
9926,Leicester,レスター,33
6264,canari,カナリア,59
10989,fruit,フルーツ,25
6943,le coq,酉,54
9292,istanbul,イスタンブール,37
9924,rubis,ルビー,33
2783,regroupement,再会する,85
6510,vacant,空室,58
5731,escalier,階段,63
760,déodorant,デオドラント,98
8061,pacteur,ペーサー,46
7405,poignet,手首,51
11650,mérite,に値する,20
13162,certainement,もちろんです,9
2337,au sud,南向きに,88
9392,rude,ひどい,36
4420,isotope,アイソトープ,72
13337,Oklahoma,オクラホマ,8
3637,irrigation,灌漑,79
2078,corné,淫乱,90
4805,inaperçu,気付かれた,70
3169,récursif,再帰的,82
4031,endormi,寝落ち,75
2953,imprimer,刻む,83
3967,citrouches,カボチャー,76
7070,obsolète,廃止された,53
3797,lutin,ゴブリン,77
9800,prague,プラハ,33
10167,sponsorisé,スポンサード,31
9299,client,クライアント,37
2779,alpaga,アルパカ,85
133,ghanéen,ガーナの,100
4728,couvercle,蓋,70
4426,invariant,不変,72
9155,bâton,バトン,38
11292,façonner,形,23
8952,rauque,ハスキー,40
9137,paradoxe,逆説,38
588,faible,微妙な,99
2230,smog,スモッグ,89
10914,grenouille,カエル,25
6064,Distorsion,ねじれ,61
5146,dominique,ドミニカ,68
6148,réparations,返済,60
11217,magnifique,綺麗な,23
184,digue,盛土,100
11803,capacité,容量,19
10739,embauché,互いに,27
5446,galactique,銀河の,65
8579,hacienda,ハシエンダ,42
6044,taoïsme,道教,61
4769,camaron,カマロン,70
9497,alphabétique,アルファベット順,36
7382,pratique,ハンディ,51
4869,unitaire,単体,69
13615,chinois,中国語,6
4815,envahisseurs,侵略者,70
4525,marché,市場,72
13388,cavalerie,騎兵,7
5120,Seine,セーヌ,68
527,requis,希代の,99
1481,biparti,ビガルタサン,94
5899,marxisme,マルクスズム,62
7741,karaté,空手,48
12425,minuit,夜中,14
3525,bière,スタウト,79
11203,panneau,パネル,23
11158,le revenu,所得,24
672,une luge,そばに,98
12577,feutre,感じた,13
8215,saisie,発作,45
12551,prolog,プロローグ,14
13308,a écrit,書きました,8
7133,Casablanca,カサブランカ,53
9643,yang,ヤン,35
7746,donjon,ダンジョン,48
7393,Boucher,肉屋,51
4771,hoosiers,ホーザー,70
12144,oiseau,鳥,16
454,engramme,エングラム,100
10145,wagon,ワーグナー,31
9238,le goudron,タール,38
9522,subalterne,下位,35
7358,freins,ブレーキ,51
8812,foie,肝臓,41
8856,Sofia,ソフィア,40
1478,Directeur,校長,94
7790,adjectif,形容詞,48
1654,sans pitié,やっぱり,93
75,éclipsing,エキリップス,100
5653,igné,火見,64
6541,secrètement,密接に,57
