ID,SPAIN,TURC,INTERVAL
8362,rayas,şeritler,48
3539,tifoidea,tifo,88
10277,intelectual,entelektüel,43
12766,tarjetas,kartlar,15
5218,dolores del parto,travail,79
265,cordura,akıl sağlığı,100
11479,legislatura,yasama,34
6556,hundido,güneşlenmek,73
2455,estética,estetik,53
5465,celsius,santigrat,79
3654,rundro,rahip,88
12950,viernes,cuma,23
8948,endurecido,dod,57
5756,vicepresidente,vp,77
7335,anciano,yaşlı,67
10983,arrojado,atılmış,41
10403,inmundicia,pislik,46
5976,aburrimiento,can sıkıntısı,75
13852,alguno,bazı,6
642,paralizado,felçli,95
5100,articulado,eklemli,69
9414,acoso,taciz,31
3820,costuras,kişiye özel tasarım,87
11734,cadena,zincir,33
4281,testificar,tanıklık etmek,62
13250,tiddly,düzenli olarak,20
11952,tiburón,köpek balığı,27
3777,escaso,seyrek,73
7026,inventario,envanter,67
956,extinguir,söndürmek,65
12148,supo,tanımak,32
7235,cortés,cortez,68
4756,altar,haute,77
11466,reorganizado,yeniden düzenlendi,32
7939,mezcla,karıştırma,23
12484,estadísticas,i̇statistik,25
14097,reunión,toplantı,11
6490,pavo real,tavuskuşu,71
13645,competencia,yarışma,12
2506,querubín,cherub,92
11623,árabes,araplar,15
9998,enloquecer,madden,49
13464,enrique,henry,17
8690,hicks,haşlamak,54
13500,seguridad,güvenlik,13
6143,asirio,asur,70
4409,templo no conformista,bethel,84
12737,molinero,mülteci,26
1181,bayonetas,süngü,80
13174,a veces,bazen,19
9148,detener,durdurmak,41
13481,frio,serin,16
5791,por cable,kablolu,36
9837,waterloo,deniz suyu,50
4447,arrastrarse,sürünme,72
10264,historias,mağazalar,27
971,tintineo,jingle,92
14142,período,dönem,10
4683,bonificaciones,bonuslar,83
10022,tributo,takdir,47
14417,limitado,sınırlı,10
8383,toronjil,melisa,61
6960,autopista,otoban,64
11247,lanzas,mızrak,36
8335,dominación,egemenlik,20
12196,est,avustralya  brezilya ve kuzey amerika ülkelerinin kullandığı saat uygulaması,32
1689,renuencia,isteksizlik,96
470,abad,başrahip,98
11408,consultivo,danışma,31
9774,verificación,doğrulama,50
3283,cláusulas,maddeleri,49
6982,más suave,daha yumuşak,70
10888,puntiagudo,zirve,18
11353,belga,belçikalı,38
13325,asegurar,sigortalamak,17
12643,invitado,davetli,6
12761,pelo largo,uzun saç,26
30,rodilleras,gaf,100
7388,pueblo natal,memleket,66
5463,duna,kumdan tepe,70
3426,towson,torton,88
14370,ofrecido,teklif edilen,18
3121,pastilla,hünnap,89
2334,homónimo,adi,91
6151,protector,koruyucu,12
7126,huyendo,kaçan,50
11150,esconder,saklamak,31
2660,más rico,en zengin,92
9478,fascismo,faşizm,53
7982,quejumbroso,şikayetçi,33
13816,es,onun,5
12561,esencia,esrar,28
13596,tendencia,eğilim,15
52,latido del corazón,kalp atışı,99
8771,andanzas,tapu,53
3737,mejillón,midye,85
8440,gripe,nezle,61
10026,weber,abanoz,49
536,abstinencia,yoksunluk,99
11881,dinero en efectivo,peşin,34
333,hipo,hıçkırık,98
4158,burlón,burley,85
12803,ferrocarril,demiryolu,22
9936,más amplio,daha geniş,49
5506,inestabilidad,kararsızlık,78
7506,jesuita,cizvit,64
3111,trinquete,cırcır,89
4789,veracidad,doğruluk,82
8249,impuestos,vergi,29
12398,equitativamente,adil bir şekilde,29
13826,estado,olmuştur,5
4785,sped,lambalı,82
13987,caso,dava,7
13658,parecer,gözükmek,10
7152,ondas,hava dalgaları,68
5994,espíritu,likör,73
11436,junco,reed,38
11725,carolina del sur,sc,36
11758,calentamiento,ısınma,27
9284,fracasado,başarısız,49
9728,trabajador,çalışan,25
13868,gente,insanlar,8
12153,satisfacer,tatmin etmek,18
12099,conde,kont,32
11390,sueco,i̇sveççe,38
10274,capilla,şapel,47
6582,tolva,hopper,69
8316,congelado,dondurulmuş,62
14077,punto,nokta,7
13934,entonces,daha sonra,6
12788,fa,fransa,25
8482,grano,tahıl,54
1917,cuarc,kuark,92
13867,si,eğer,5
9027,lodo,çamur,56
4726,reserva,biriktirme,79
10248,hostil,hasım,36
10961,dragones,ejderha,21
11491,aporte,giriş,36
4401,hamburguesa con queso,cheeseburger,84
1751,prudente,ihtiyatlı,94
3510,remolcar,çeşme yapmak,58
11463,arsenal,cephanelik,35
2350,cepillado,fırçalama,52
6464,subasta,açık arttırma,64
9965,afortunadamente,neyse ki,35
7074,los mormones,mormonlar,36
12445,dinastía,hanedan,28
14159,laboral,çalışma,5
9693,leopardo,çita,50
7427,ruina,mahvetmek,40
14428,soporte,destekler,10
8547,furioso,çok öfkeli,60
13352,comité,kurul,18
13199,inconveniencia,rahatsızlık,20
9885,voz,vokal,39
121,almidón,nişasta,97
11821,secuencia,sekans,32
4538,basílica,bazilika,83
10741,reunido,toplanmış,29
11789,actriz,aktris,34
234,sonrisa,sırıtış,93
6407,lumbrera,louvre,73
4310,desventaja,handikap,69
4692,tostadora,tost makinası,80
6681,tontos,aptallar,40
11847,rival,rakip,27
12281,lentamente,yavaş yavaş,31
14236,delicado,öldürülmüş,12
12362,empacadores,paketleyiciler,29
3578,teórico,teorisyen,62
11684,piernas,bacaklar,22
1799,lubricante,yağlayıcı,84
6741,escalera,merdiven,67
11114,ostra,istiridye,40
13055,la seguridad,emniyet,21
12394,mientras que,buna karşılık,30
8104,fotos,pics,40
10817,frecuencia,sıklık,39
12630,instalaciones,tesis,22
11569,culpar,suçlamak,29
7301,bombardeo aéreo,blitz,62
2041,marco principal,ana çerçeve,94
5825,rebaño,sürü,71
12675,aparte,ayrı ayrı,24
14007,aumentar,arttırmak,15
12455,ingeniero,mühendis,8
9613,nueva jersey,nj,52
14450,golpear,vurmak,9
50,consolados,akraba,91
3817,paridad,parite,87
11424,cactus,kaktüs,38
8188,manso,uyuşuk,62
5590,consentido,bozuk,55
10755,honesto,açık sözlü,43
13434,trajo,getirilmiş,17
5781,cumplir,itaat etmek,67
2548,codeína,kodein,92
12909,violencia,şiddet,24
725,textiles,tekstil,67
6825,veinte,yirmiler,16
11229,presa,baraj,38
13935,número,sayı,8
7127,weys,vizalar,68
993,ecléctico,eklektik,98
2091,presumir,gösteriş,94
6190,oy,ılık,74
14393,rostro,yüz,13
14133,vida,hayat,12
7243,quiropráctica,kayropraktik,68
3558,mediado,aracılık eden,31
10543,entendido,anlaşıldı,45
10738,contratado,kiralık,34
6638,monasterio,manastır,66
9992,beca,burs,47
9783,pliegue,katlamak,38
11886,bávaro,bavyeralı,34
7548,hanovre,hanna,66
5778,travieso,yaramaz,77
6652,tiza,tebeşir,70
8555,cincha,quincy,60
14104,sostuvo,tutulmuş,9
9751,acusación,iddiası,45
13953,atrás,geri,8
7381,práctico,kullanışlı,67
7401,automotor,otomotiv,67
2273,whistler,ıslık,93
13544,sotavento,lae,16
13453,artista,sanatçı,14
2898,entre varios colegios,intercollegiate,91
2457,ha podido recuperar,gidip getirmek,79
10744,nariz,burun,40
13285,séptimo,yedinci,19
1540,acuicultura,su kültürü,96
13359,citado,alıntı,9
12252,nodos,düğümler,28
13971,tasa,oran,8
2862,sabores,lezzet,52
14330,negro,siyah,12
14008,hasta,değin,10
4048,cáscara de nuez,nutshell,86
6393,reservas,rezervasyonlar,15
12569,chorros,jets,23
8710,coraje,cesaret,54
2480,agresor,saldırgan,85
7738,inconfirmado,doğrulanmamış,51
2060,álamo temblón,titrek kavak,94
11279,elemental,ilköğretim,39
2423,de interés periodístico,habersilik,92
10171,en ningún lugar,hiçbir yerde,48
4019,ahumado,dumanlı,86
3381,miniaturas,minyatürler,65
13693,amor,aşk,13
13252,lluvia,yağmur,17
10443,deterioro,bozulma,42
8313,falda,folk,62
2830,tentaciones,cazibe,68
11175,multitud,çete,38
12481,vidrio,bardak,26
14078,político,siyasi,12
13118,naciones unidas,bm,21
8996,susurro,fısıltı,37
12166,tergiversación,yanlış beyan,27
7431,dee,doiz,64
1003,señuelos de la guerra,savaşçılar,85
14339,consideró,dikkate alınan,5
11910,disturbio,isyan,19
12774,sureste,güneydoğu,25
11072,robado,çalınmak,41
14414,no puedo,yapamamak,12
8370,celular,hücresel,61
6815,laúd,lute,70
9408,costa afuera,açık deniz,53
9329,habitante,dweller,53
13141,descanso,kırmak,16
14215,efecto,etki,12
13390,comida,yiyecek,17
4419,isótopo,izotop,73
10831,quejas,şikayetler,31
9803,en tono rimbombante,en önemlisi,50
8989,más claro,daha net,57
7719,subyacente,altında yatan,62
12785,licitación,teklif etmek,21
13545,declaración,ifade,12
6013,columnista,köşe yazarı,71
1457,tabor,dümbelek,96
1753,cenit,zenci,95
7306,chulo,pezevenk,66
14296,terminado,bitti,8
5231,imprudente,pervasız,79
4014,carácter de nación,ulusallık,86
388,codorniz,bıldırcın,99
7688,zozo,zo,65
5273,teológico,teolojik,58
4640,purificación,arıtma,83
9013,renunciar,çekilmek,30
2397,antideportivo,sportmenlik dışı,93
10090,abstenerse,vazgeçmek,48
225,estiramiento de espalda,backstretch,100
3908,potencia de fuego,ateş gücü,86
8363,gallo,takılmak,61
8500,desagradable,edepsiz,60
4655,volver a visitar,revisit,68
5942,tyrone,tirron,76
13387,caballería,süvari,18
2622,buque de guerra,savaş gemileri,62
12430,escena,faliyet alani  sahne,26
12633,trama,arsa,25
14012,podría,belki,7
12723,lunes,pazartesi günü,26
10336,pequeñísimo,en küçük,46
3705,maníacos,manyetik,52
8403,sij,sikh,52
3100,comestible según la ley judía,koşer,89
6705,una tierra,land,71
13843,todo,tümü,7
3044,hombre del puente,bridgeman,90
11697,se retiró,geri çekildi,36
13070,alcanzar,ulaşmak,11
10544,lazo,döngü,38
6135,cóctel,kokteyl,69
1377,paisaje modelado,park alanı,91
4395,arma de fuego,ateşli silah,53
5416,cazadora,cassie,78
3354,rct,rüşt,89
11862,encabezamiento,başlık,11
6944,abolido,kaldırılmış,63
12592,hechos,hareket etmek,11
3608,platija,pisi balığı,85
13893,debería,meli,5
5872,caótico,kaotik,76
12859,josmos,josh,24
8869,notorio,meşhur,54
3384,incompatible,uyumsuz,84
13767,fallecido,ölü,12
4196,neurona,nöron,74
13624,fuera de,dışarıda,14
13581,indio,hintli,13
6032,firmificado,gösterilen,49
14462,producir,üretmek,8
338,aquél,yon,100
11941,vadear,wade,33
5206,arrozal,çeltik,78
6068,insistir,ısrar etmek,31
9485,infantil,çocukça,52
5541,pizarra,kayrak yapmak,59
11368,grueso,kurye,38
6621,fogata,bushfire,59
12914,lector,okuyucu,11
2298,clorhidrato,hidroklorür,93
13666,reino,krallık,14
11483,duración,süre,37
3793,vascular,vasküler,87
13270,social,sosyal,18
10857,colapsado,çöktü,29
11729,entregado,teslim edilmiş,29
11168,excusa,bahane,38
8322,perro chino,hile yapmak,61
6497,archipiélago,taksim,73
12422,gracioso,eğlenceli,29
8463,opio,afyon,61
7394,langosta,istakoz,66
2000,dilatación,seyreltme,87
13442,indefinidamente,süresiz olarak,16
13650,legal,yasal,10
14229,horas,saat,10
11402,sin anhelo,puansız,38
14245,adicional,ek olarak,7
4003,leña,woodruff,86
4572,populacho,popülasyon,83
5678,patio de recreo,oyun alanı,77
6803,árbol desmochado,polman,71
1610,diferencia,varyans,95
10872,estrecho,dar,37
13820,cual,hangi,6
10108,solitario,yalnız,42
14182,bancos,bankalar,17
3081,sustraer,çıkarmak,65
375,sílice,silis,100
13605,agua,su,14
13412,franco,frenk,17
2946,cabras,keçi,50
6493,vientre,karın,54
9251,estaño,teneke,54
7570,papá,papaz,64
13201,prestado,ödünç alınan,19
1896,sexismo,cinsiyetçilik,95
8847,zodíaco,zodyak,58
9214,espada,bıçak ağzı,47
13268,7,7.,19
13057,c ª,incelik,22
12704,senadores,senatörler,16
9285,francamente,açıkçası,54
6425,nigeriano,nijeryalı,71
14277,marketing,pazarlama,15
11,voto,yemin etmek,68
10548,ram,veri deposu,27
10487,composición,kompozisyon,33
13467,permiso,izin,17
6850,molde,kalıba dökmek,61
11265,ártico,kuzey kutbu,39
13541,soviético,sovyet,15
11799,intermedio,orta seviye,35
5685,magnate,tycoon,77
11410,culpa,arıza,35
2175,indefinido,tanımsız,93
396,selenio,selenyum,100
276,evangélico,evanjeli,77
12553,mientras tanto,bu sırada,28
1010,sobrio,ayık,88
5095,conceder,kabul etmek,44
9852,monarca,hükümdar,41
10586,cuando sea,ne zaman olursa,44
1416,píldoras,hap,62
8819,cavar,kazmak,49
11759,obispo,piskopos,34
2485,húmedo,nemli,73
14497,leer,okumak,6
10275,otón,ottop,47
7523,g dif,gd,66
10999,aspectos,bakış açıları,31
9283,superar,aşmak,50
6063,distorsión,çarpıtma,48
5936,incopiaco,açılmamış,76
10926,monumento,anıt,38
982,restablecido,yeniden kurulu,86
3810,buque de vapor,vapur,86
2546,nucleolo,nükleolus,92
2051,fortificación,tahkimat,70
9987,marca comercial,marka,46
11593,cristiandad,hristiyanlık,15
6902,estrellarse,çökme,20
3307,cordón,kordon,79
13330,champiñón,mantar,18
14401,específico,özel,9
10862,portero,kaleci,34
13230,vuelo,uçuş,18
4429,espina,diken,81
2358,desalinización,tuzdan arındırma,92
4644,regenerado,geri kazanılmış,65
14055,venir,gelmek,8
13681,enviado,gönderilmiş,14
13534,opinión,fikir,12
316,envase,konserve,100
14047,miembros,üyeler,10
14157,lleno,tam dolu,10
10271,comadreja,veasel,46
292,innegablemente,inkâr edilemez biçimde,82
8687,severo,acımasız,59
69,clérigos,din adamları,73
13526,servicios,hizmetler,9
7912,leveña,lanet,63
92,desintegración,parçalanma,80
14018,actual,akım,8
5193,alucinógeno,halüsinojenik,73
2420,planificadores,planlayıcılar,85
11664,ciro,cyrus,36
1538,orfeo,orpheus,96
11009,rotación,rotasyon,31
12031,alianza,ittifak,32
8407,maricón,ibne,57
13620,africaans,afrikaalılar,15
13954,bien,iyi,7
10384,retirar,çekil,31
13251,campana,zil,19
7120,trebuchet,mancınık,69
13244,trato,anlaştık mı,14
2462,retórico,retik,63
12229,injustificado,haksız,31
7040,audiencias,izleyiciler,34
3011,elíseo,elisha,90
1900,joroba,kamburlaştırmak,89
1502,proceso bessemer,besimser,96
2810,candidatura,adaylık,89
13886,cª,anc,22
2931,más lejano,en uzak,90
10619,empresa,girişim,39
4611,descalificación,diskalifiye etme,80
2210,durmió,uyku,94
12357,instituciones,kurumlar,7
7630,extraterrestre,dünya dışı,64
1594,evolucionando,gelişen,40
14210,oferta,teklifler,18
8806,revelación,bir şeyin önceden reklamı,46
5926,voluntariamente,gönüllü olarak,76
11397,inferido,çıkarım,35
6598,tammy,tammetik,72
13926,incluso,eşit,8
10524,cubo,küp,42
2240,cuerdo,aklı başında,94
11196,trece,on üç,39
12048,lobo,kurt,33
9444,azufre,kükürt,50
2276,hermético,uyluk,90
13589,estar de acuerdo,katılıyorum,12
1271,avaro,aç gözlü,96
8442,inmaduro,olgunlaşmamış,58
11266,intervención,araya girmek,38
11006,ídolo,idol,40
10523,chasis,şasi,45
7709,hidráulico,hidrolik,59
3218,supersónico,süpersonik,62
2756,opresión,baskı,71
11100,censura,sansür,40
4350,antecedentes,arka plan,20
13257,con cuidado,dikkatlice,8
2412,goleta,swooner,64
4828,rgen,renget,82
2714,eventos,gigs,68
4065,peróxido,peroksit,84
10430,franjas,franz,46
9399,sin nombre,isimsiz,53
11978,benjamín,bünyamin,33
7622,incorrecto,uygunsuz,65
11689,automóvil,otomobil,34
10629,sorber,sup,44
79,chotacabras,nighthawk,95
7560,padrino,vaftiz babası,65
7150,ptolomeo,ptolemy,68
10977,áspero,kaba,38
6247,nome,hayır ben,73
1473,aprovechar,tesisat,89
7392,carnicero,kasap,62
12112,kuwait,kuveyt,32
13799,eso,o,5
11693,decimocuarto,on dördüncü,36
7485,más adentro,daha derine,66
5837,cápsula,kapsül,65
3004,borbón,burbon,88
5104,rediseñado,yeniden tasarlandı,25
3155,precauciones,önlemler,75
7906,raciocinar,ratiyosinat,63
6576,emú,daü,70
5937,garganta,gorge,58
3951,pausa,duraklat,76
8059,pepino,salatalık,62
2939,de mierda,berbat,87
10084,hipótesis,hipotez,48
7389,poder pagar,gücü yetmek,57
7440,costoso,pahalı,67
12987,vaquero,jean,22
14166,consiguió,var,11
11221,fundador,kurucu,37
3380,sabiendas,bilerek,88
3715,lavavajillas,bulaşık makinesi,84
7467,transparencia,şeffaflık,50
3330,serpiente de cascabel,çıngıraklı yılan,88
7897,varado,sarhoş,53
7820,recordatorio,hatırlatma,20
10260,wesley,vesayet,47
9236,lástima,utanç,51
14451,pérdidas,kayıplar,12
6429,alojado,yerleştirmek,12
8483,bloque político,blok,60
4594,prolífico,üretken,83
12847,confirmar,onaylamak,15
9295,eliminar,elemek,18
10352,dell,delin,46
6141,timbre,ding,73
514,avispera,eşekarısı,62
6991,estampida,izdiham,66
3475,reaccionar,tepki göstermek,50
11404,sra,hanım,38
14302,función,işlev,25
11647,víspera,havva,36
11019,evaluar,değer biçmek,24
8562,aldea,hamlet,58
82,guisante,peabody,100
9508,furia,öfkelenmek,45
4539,dieses,ölmek,83
3885,acné,akne,86
12082,trastorno,düzensizlik,31
4837,refrigerador,buzdolabı,68
4968,ruiseñor,bülbül,81
5068,derribar,aşağı çek,81
1006,hachís,hasır,98
2400,ejecutor,yürütücü,90
10034,lágrimas,göz yaşları,38
13920,dónde,neresi,8
11542,marruecos,fas,37
8933,compañeros de equipo,takım arkadaşları,34
5703,protuberancia,çarpmak,58
12810,suiza,i̇sviçre,25
10472,judaísmo,yahudilik,45
3773,versátil,çok yönlü,80
11413,laminación,yuvarlanma,21
4022,registros,kayıtlar,7
14402,requerir,gerekmek,7
13837,tú,sen,5
11002,soplar,üflemek,34
318,matizado,detaylı,88
12662,lista negra,kara liste,15
6793,nacionalistas,milliyetçiler,43
11967,es decir,yani,33
10140,dúo,ikna etmek,48
8263,madras,kumaş,62
1841,recluso,mahkumlar,91
7483,metraje,yarda olarak uzunluk,66
9684,paréntesis,parantez,51
4333,desatado,çözülmemiş,84
2146,sin provecho,soyunmamış,94
10518,noruego,norveççe,44
6713,infeliz,mutsuz,69
12963,johnny,i̇yilik,23
12843,sartén,tava,24
4850,rosquilla,tatlı çörek,79
4118,cisnes,kuğu,46
10229,heces,dışkı,47
8696,chisme,dedikodu,58
486,altísimo,yükseliş,74
5309,velocista,sprinter,63
1865,rebanador,dilimleyici,95
5346,cromo,krom,79
11760,interior,iç mekan,35
4077,barro,bünye,83
11254,paracaídas,paraşüt,38
3848,jurisdicciones,yetki alanları,55
11867,medicamento,ilaç,34
3881,conceptual,kavramsal,78
5140,filmar con una videocámara,video kaset,69
10213,poderoso,güçlü,47
10568,repetición,tekrarlamak,38
2205,releer,yeniden okumak,89
9871,insurgentes,isyancılar,38
5597,bobo,bubi,70
3852,ramificado,dallanmış,30
2955,quilate,karat,89
14461,acepta,almak,5
10795,notario,komisyon üyesi,41
7594,abuelo,büyük baba,64
13659,resolución,çözüm,14
13397,gato,kedi,16
7611,soltado,başıbozuk,62
5915,campo de campo,downfield,76
7863,embutido,sosis,60
1572,cráteres,krater,51
8901,diente,diş,55
11683,preferir,tercih etmek,11
4094,salchicha,ufacık,84
14257,redes,ağlar,9
5534,olimpo,olympus,78
5779,adelantar,sollamak,57
10667,vector,vektör,42
14319,mostrar,görüntülemek,16
8326,tóxico,toksik,51
3569,personificación,kişileştirme,88
11800,relámpago,yıldırım,35
12323,arrojar,ayna,30
5830,recámara,makat,62
4426,burocracia,bürokrasi,83
13970,hizo,yaptı,5
11063,reajuste salarial,kola,41
3140,cerámico,seramik,83
13441,mapa,harita,14
2559,clorhídrico,hidroklorik,92
10029,desollador,skinner,48
12483,gracia,lütuf,28
988,standman,stillman,98
1333,nunca más,nevermore,97
14485,amable,tür,16
3550,gerencial,yönetimsel,88
2342,fideos,erişte,68
920,acuarela,suluboya,98
10050,otoño,sonbahar,49
10830,fabricantes,üreticiler,25
11590,poesía,şiir,37
2729,cruces,kavşaklar,47
1965,oso hormiguero,yabangısı,93
11243,filtrar,filtrelemek,36
78,mendigos,dilenciler,89
6113,catastrófico,felâket,60
1669,cerdeña,sardunya,96
5631,legibilidad,okunabilirlik,58
85,hora de soñar,hayal zamanı,100
4084,bola rápida,fastball,85
1246,misterioso,esrarsız,97
6886,amianto,asbest,70
12531,macho,malo,28
6971,bulger,bulgul etmek,70
10790,anticuado,modası geçmiş,43
10683,erizo,kirpi,43
1786,dálmata,dalmaçyalı,77
3816,aves de corral,kümes hayvanları,87
2104,sinfónico,senfonik,94
4457,huella dactilar,parmak izi,67
12063,escritor,yazar,23
4367,reurbanización,iyileştirme,67
8284,redistribuido,yeniden konuşlandırılmış,55
8583,inquisición,engizisyon mahkemesi,59
9165,pico,başak,51
9653,estropeado,şişmiş,52
443,del suroeste,güneybaharda,99
9364,durante la noche,bir gecede,54
6248,camarilla,klik,71
3152,más pobre,en fakir,89
12874,lucha,güreş,24
9706,moisés,musa,51
13985,público,halk,10
9778,casino,kumarhane,47
6267,campesino,köylü,58
10460,romance,romantik,45
9527,separación,ayrılma,16
12199,puerta,kapı,27
14268,demanda,talep etmek,24
11836,ceniza,kül,29
9091,reincorporado,sevinçli,46
11184,joder,jo,39
12367,locura,delilik,24
4456,cartesiano,kartezyen,84
6189,hoy en día,şu günlerde,74
13564,baloncesto,basketbol,16
4201,pst,pasifik zaman dilimi,85
815,escote,boyun çizgisi,89
5845,mechón,mv,76
13998,servicio,hizmet,9
3456,desgaste,yıpranma,87
13688,millón,milyon,12
9094,marcar,aramak,50
6503,orinar,işemek,52
13815,o,veya,5
4994,central eléctrica,güçlük,75
10536,oveja,koyun,45
6287,confiar,güvenen,36
1743,persuasión,ikna,80
10982,admitido,onayladı,33
10804,rendición,teslim,33
9048,el más joven,en genç,56
7284,petrolero,tanker,59
6730,taxonomía,taksonomi,70
13012,deshecho,yapılmamış,22
9418,deslizar,kaymak,39
4711,insomnio,uykusuzluk hastalığı,83
13119,miles,binlerce kişi,17
10362,aumentos,artışlar,15
7511,fiscal,savcı,55
13910,desde,o zamandan beri,8
7270,cuadrícula,kareler,18
2333,varita mágica,değnek,92
11162,cocaína,kokain,40
12975,retirado,emekli,17
4894,buzo,dalgıç,69
13733,consciente,farkında olmak,13
12973,irán,i̇ran,23
1640,reimprimir,yeniden basmak,69
10057,máquina de alquiler,hackney,48
4360,enchufe,yapışma,38
3587,bilingüe,iki dilli,87
7153,divorcio,boşanmak,62
6176,jarabe,şurup,74
7108,incomprendido,yanlış anlaşılmak,69
11441,rutas,rotalar,19
2649,borgoña,bordo,92
6488,deformado,çarpık,62
10911,perros,köpekler,10
12183,suicidio,intihar,30
4402,gorro alto de piel negra,busby,84
13015,muy,büyük ölçüde,22
6896,cierto es que,kuşkusuz,70
280,carretón,boji,94
11113,argelia,cezayir,40
8486,envuelto,sarılmış,43
14059,unidad,birim,7
10975,tonterías,saçmalık,41
12018,península,yarımada,33
4147,viaducto,viyadük,82
10937,arenoso,kumlu,42
6198,buque insignia,amiral gemisi,74
12717,enviar,göndermek,19
12902,olvidar,unutmak,23
12969,demora,gecikme,8
6937,libro de texto,ders kitabı,57
1328,apatía,iltihap,97
3401,chirumen,nous,88
5397,alharaca,ado,79
13228,atado,bağlanmış,12
12982,inicialmente,ilk olarak,14
7479,feto,fetus,66
13716,menos,az,14
1679,cuesta arriba,yokuş yukarı,96
1828,moneda,madeni para,95
8530,titanio,titanyum,60
13879,ahora,şimdi,8
14457,desarrollar,geliştirmek,12
11203,orgulloso,gurur duymak,39
3674,falla,kusur,81
7395,surf,sörf yapmak,51
4454,evaporación,buharlaşma,69
13424,tropas,birlikler,15
257,cohesivo,bağlı,61
2595,iluminar,aydınlatmak,51
2846,mentecato,goofy,91
4668,nobleza,asalet,83
8631,cordero,kuzu,55
3946,bastardos,piç,60
13979,encontró,kurmak,6
10123,bocina,boynuz,38
2827,asfixia,boğucu,73
9184,cosa análoga,analog,44
7705,colonos,yerleşimciler,61
3861,idea equivocada,yanlış kanı,68
13507,rastro,iz,15
8651,ordenador portátil,laptop,59
12608,desierto,çöl,26
13041,cuenta,tayly,21
7089,cervecero,brewer,42
13101,príncipe,prens,21
8758,imán,mıknatıs,39
5358,acosador,takipçi,75
1845,batido,bown,95
2708,arcángel,baş melek,90
10806,ligado,ciltli,34
6813,hambriento,aç,71
583,giroscopio,jiroskop,97
10153,pino,çam,45
8246,miedoso,korkak,62
5679,mostaza,hardal,77
87,blanqueo,ağartma,43
12641,aligerar,hafifletmek,27
14087,total,toplam,7
11285,régimen,rejim,38
330,dava,drawe,88
8001,parlamentar,karartmak,62
10525,diminuto,çok küçük,45
12884,cero,sıfır,23
12936,puerto,liman,22
2106,guardias,muhafızlar,94
8167,participantes,katılımcılar,56
4947,obediente,uysal,81
11518,boletin informativo,bülten,37
13729,infracción,ihlal,13
14460,pag,p,10
13951,debe,mutlak,9
13901,usuarios,kullanıcılar,5
8164,marsopa,porpoise,62
8564,inevitable,kaçınılmaz,59
2686,iglú,igloo,92
8456,lindo,şirin,55
3339,albergue,pansiyon,85
11749,exactitud,kesinlik,35
9615,resumir,özetlemek,41
14483,razón,sebep,6
9060,rasguño,kaşımak,43
512,ile,ive,99
12027,vapor,buhar,33
10748,inalámbrica,kablosuz,43
9044,profeta,peygamber,51
3920,corrosión,aşınma,83
13364,pedir disculpas,özür dilemek,6
4698,asignar,mete,78
8223,sufijo,sonek,58
11033,guarnición,garnizon,38
9166,discriminación,ayrımcılık,50
322,bravucón,fedai,98
13584,talla,boyut,15
10852,infraestructura,altyapı,42
13373,escocia,i̇skoçya,18
8882,caja de cambios,vites kutusu,57
9535,pospuesto,ertelenen,47
11143,láser,lazer,39
13858,primero,birinci,7
12493,planificado,planlanan,12
4035,minoristas,perakendeciler,44
11101,puro,saf,34
10426,baya,berry,45
9464,tiempo de guerra,savaş zamanı,53
6204,yan,yanmak,74
3135,quirúrgico,cerrahi,88
11869,panadero,baker,34
4635,tortícolis,kirletmek,83
10042,afrontar,başa çıkmak,47
14231,texto,metin,7
9189,batán,fuller,55
9020,lente,lens,57
6039,blindadores,flinders,75
12832,económico,ekonomik,21
12150,desleal,inançsız,32
9600,despotricar,rant,44
10354,alumni,mezunlar,46
8488,deslizamiento de tierra,toprak kayması,47
14150,capaz,hünerli,6
2520,cajero automático,atm,92
8259,fosilizado,fosilleşmiş,62
8723,asesino,slayter,58
9036,bateador,topa vuran oyuncu,57
13627,adecuado,düzgün,15
9248,invención,icat,35
690,comprensión retrospectiva,gez,99
9724,pedernal,flint,51
13177,encuesta,anket,17
13774,tarde,geç,13
370,cingular,tüylü,100
13955,alto,yüksek,8
2232,apretado,sıkılmış,79
4567,violonchelo,çello,83
10257,palma,avuç içi,44
12221,no podría,olamaz,31
11429,inaugural,açılış,35
10381,cartucho,kartuş,41
7263,callejón,backstreet,68
11352,decimal,ondalık,36
9668,tobillo,ayak bileği,50
12548,asesinato,öldürme,12
8666,meseta,plato,58
4673,inofensivo,zararsız,83
6581,morillo,andiron,72
3291,objetable,sakıncalı,88
10787,medieval,ortaçağa ait,43
5586,ingenuo,toy,74
4735,trapo,paçavra,70
8196,fundado,finanse edilen,26
13425,fácilmente,kolayca,17
2790,porquero,domuz çobanı,91
10533,interfaz,arayüz,43
6106,manguera,hortum,72
10538,crepúsculo,alacakaranlık,45
2030,promulgación,yürürlükten kaldırma,33
13210,elecciones,seçimler,11
9310,con sede,merkez merkezli,20
14116,junio,haziran,6
13862,años,yıllar,7
7481,ujier,usher,62
11231,patrulla,devriye gezmek,30
8198,predominantemente,ağırlıklı olarak,62
846,paso superior,üst geçit,94
8966,devoto,adanmış,47
9057,aburrido,sıkıcı,38
8293,entusiasmo,heves,62
7494,presentar,lodge,56
5280,alza,üst taraf,79
12043,subterraneo,metro,32
3451,trébol,yonca,70
