ID,SPAIN,PORTUGAIS,INTERVAL
4580,cabeza de playa,cabeceira da praia,79
3607,sostén,sutiã,78
8785,migración,migração,45
9573,calamar,lula,39
2846,mentecato,pateta,88
2596,túnica,robe.,81
13409,dic,dez.,16
6125,imbécil,sem mente,70
2540,torpeza,errar,79
873,bov,bv.,97
13170,guía,orientar,16
2549,supervisarse,supervisionou,90
5140,filmar con una videocámara,video cassete,64
2019,desvanecido,acordou,92
9085,esp,espanto,51
2914,calzada elevada,causeway.,88
14295,siguiente,seguindo,6
4730,suplicado,implorou,57
12667,tripulación,equipe técnica,21
12803,ferrocarril,estrada de ferro,20
3715,lavavajillas,lava-louças,81
13869,semejante,tal,6
7142,fugarse,saia,63
613,escudriñado,escrutinizado,94
5905,cárter,cartman.,72
2759,pompa,pageant.,86
14300,operación,operação,7
8605,fracción,fração,44
7058,yen,ienes,64
4870,decreciente,diminuindo,39
8400,barco de estrellas,starcraft.,56
2100,apaca,apa.,92
338,aquél,yon.,100
1505,afloramiento,basset.,95
9765,linchar,lynch.,42
6135,cóctel,coquetel,64
7645,resurrección,ressurreição,52
13842,año,ano,7
13846,pero,mas,6
12723,lunes,segunda-feira,23
3644,sin ánimo de lucro,sem fins lucrativos.,85
6727,gitano,funileiro,64
10082,delfín,golfinho,27
3112,dandy,dândi,86
9250,cráneo,crânio,48
13627,adecuado,apropriado,13
10626,limón,limão,39
7015,adoración,adoração,59
7007,mantarraya,stingray,61
3861,idea equivocada,equívoco,63
11848,aprobación,aprovação,20
881,stardust,poeira estelar,97
4218,factible,factível,69
491,renovación,renovação,34
12014,ajustarse,conforme,16
13153,pakistán,paquistão,18
11110,respaldo,cópia de segurança,36
6585,cerdo hormiguero,aardvark.,67
13643,pueblo,vila,12
8381,toda la vida,tempo de vida,55
8998,no fidedigno,não confiável,51
684,árbitro,referência,24
8915,silbido,ping.,51
5099,superado en número,em desvantagem,72
12983,porra,billy,19
7388,pueblo natal,cidade natal,62
446,poco característico,sem caracteristicamente,88
3963,palo de golf,brat,79
10660,lila,lilás,39
8150,accesorio,fixture.,43
12923,es más,além disso,21
246,asesoramiento,aconselhamento,59
10044,colorete,rouge,39
3287,desconsiderado,independentemente,87
6536,retruécano,trocadilho,63
5663,término,terminus,73
4025,tableta,tábua,67
7137,tomar el control,assumir,62
1633,preventivo,remand.,75
1970,de tapa dura,hardcover,93
9116,ups,oops.,51
1301,en dirección oeste,westbound,96
7463,clive,clê.,62
2789,ajolote,axolotl.,89
590,porteros,goalies.,48
13566,hoy dia,hoje,14
8607,persona especial,crush,37
3582,hasta,para uto,85
5504,toreo,touradas,74
10979,notación,notação,35
9992,beca,bolsa de estudo,42
11287,cinta,fita,29
6089,difusión,difusão,59
2708,arcángel,arcanjo,88
8344,en todo el estado,statewide,56
3719,caduco,decíduo,85
667,audible,audível,94
9205,muñequita,dolly,50
1791,anulación,anulação,94
3464,males,desgraças,82
12938,cerrado,fechado,11
11830,noble,intitulado.,9
2306,escoba,vassoura,89
10688,amable,gentilmente,39
3022,tapiz,arras.,88
146,tabla de espiritismo,ouija.,100
7820,recordatorio,lembrete,18
13834,arriba,acima,7
11448,frente a,voltado para,12
9455,tiros,lança,21
225,estiramiento de espalda,backstretch,100
6866,largo tiempo,muito tempo,65
1151,bonjour,bom dia,96
13802,con,com,5
11204,apelación,apelo,27
10151,recesión,recessão,39
9793,chispa - chispear,fagulha,32
868,ombudsman,provedor de justiça,97
4763,tablas de madera,madeira serrada,78
2096,exclamación,exclamação,90
14117,rango,faixa,11
2655,patán,pathan.,90
13476,derecho,direto,15
2926,banda,bade.,88
7038,cielo,céus,29
6041,atún,atum,70
5953,hurón,furão,71
1753,cenit,zênite,93
4634,calmar,resfriar,69
6714,encerrar,desligamento,27
14312,posición,posição,6
1082,de ahora en adelante,daqui em diante,96
8004,anclaje,ancoragem,59
10931,material bélico,materiel,38
14375,capacidad,habilidade,24
12604,nordeste,ne.,24
12029,prohibir,proíbe,17
589,tiro al plato,skeet.,96
11784,conducta,comportamento,31
6039,blindadores,flinders.,71
8583,inquisición,inquisição,53
13855,último,durar,6
1556,franceses,frenchmen.,95
2625,coronación,coroação,61
9368,nosotros mismos,nós mesmos,49
13264,maría,mary,15
5562,del mediooeste,midwestern.,74
4642,desafortunado,azarado,79
6902,estrellarse,crashing.,18
8976,gatito,gatinha,50
14428,soporte,apoia,9
5554,giratorio,rotativo,73
13418,poseedor,suporte,15
9622,conjunción,conjunção,44
514,avispera,wasps.,58
11345,repostaje,reabastecimento,33
11314,quien,quem quer,35
1808,sobrecargarse,invadido,94
13791,el,o,5
5351,ilíado,iliad.,75
4196,neurona,neurônio,70
3546,bulador,blatter.,86
10791,catorce,quatorze,38
11462,hazme,cúpula,33
3466,editor,emissor,85
5634,recordativo,reminiscente,66
6193,no poder,havent.,70
14419,espectáculos,shows,8
7440,costoso,dispendioso,62
373,tiña,micose,100
4031,galletas,biscoitos,25
10733,vecindario,vizinhança,34
2598,obra maestra,obra-prima,82
8806,revelación,spoiler,41
13268,7,7.,18
6829,jockey,jóquei,61
10494,proporción,proporção,36
8185,cenicienta,cinderela,57
6257,equipaje,bagagem,69
5984,caimán,caimão,69
296,letear,lethe.,100
12107,revisado,controlada,12
13092,multa,pena,16
10167,pastel,bolo,40
971,tintineo,tinir,90
7298,escénico,cênica,62
10390,saludos,saudações,35
10519,bestia,fera,38
13518,fondo,inferior,14
12781,sesión,sessão,19
4366,paréntara,parton.,81
7316,esternón,stover,62
13558,desanimado,desencorajado,13
10846,antiguo testamento,ot.,38
7918,yegua,égua,59
2953,rebanado,fatiado,55
12664,más allá de,além,24
5378,comodín,curinga,75
1893,sermón,sermão,86
13493,en línea,on-line,15
2973,ojo dorado,goldeneye.,88
10845,fatigar,tucker.,38
10196,esquinero,cornerback,43
1916,colectores,manifolds.,64
7650,oficial de intendencia,quartermaster.,60
6887,fandom,fã-clube,65
6052,púnico,punitivo,71
1142,perro guardián,watchdog.,95
9556,nú,nu.,43
4187,mirlo,passaro preto,81
2902,pomelo,toranja,88
3648,ortigas,nettles.,80
14004,yendo,indo,8
7415,pelea,scrimmage.,61
13460,alquín,alk.,15
8621,flotante,flutuando,44
5641,ideado,concebido,64
10291,flamenco,fleming.,42
14130,brindar,fornece,6
11818,además,além do mais,28
11816,falsificación,contrafacção,29
1392,imposición,imposição,96
14107,general,em geral,8
692,infiebles,infiéis,79
9425,diecisiete,dezessete,48
640,voluctividad,volução,94
12039,delincuente,criminoso,27
1389,prohibitivo,interditivo,96
13893,debería,deve,5
8852,monos,macacos.,24
6584,alondra,blackcap.,68
4098,reversión,retorno,79
12470,batea,punt.,23
13316,smo,santo,14
6833,borde,beira,62
12073,espiar,espião,27
6790,guisantes,ervilhas,45
12969,demora,atraso,7
1616,reloj de arena,ampulheta,94
8557,conectar,connição,55
8164,marsopa,porpoise,57
7557,buenas noches,boa noite,61
1061,cualquier cosa,em que não,96
2198,recaudación de fondos,arrecadação,91
922,ajetreo,labuta,88
9730,bulto,protuberância,46
9161,dormir,kip.,50
13815,o,ou,5
5218,dolores del parto,travail,75
7012,relleno,preenchimento,42
4416,embate,ondaught.,81
826,dueño,senhorio,91
9616,estilo libre,freestyle.,47
1669,cerdeña,sardenha,94
11701,barón,barão,31
7975,vencer,overcame.,59
6803,árbol desmochado,pollard.,66
12476,acreditado,respeitável,21
10023,esposo,marido,43
4956,caballo de fuerza,cavalos de potência,77
3183,ardid,russo.,87
11697,se retiró,retirou-se,32
13925,mientras,enquanto,7
6529,sostenido,contenda,36
1158,vibración,vibração,66
1504,kayac,caiaque,92
13290,antonio,anthony.,17
6506,por lo cual,através do qual,68
10238,chambelán,camareiro,42
299,agrupado,empacotado,76
13154,estudiantes,alunos,14
3147,paloma silvestre,culver,88
12355,aviación,aviação,26
10804,rendición,render,29
13227,producción,produção,9
8084,masonería,maçonaria,58
4612,plátanos,bananas,38
4478,alero,heer.,80
12916,golpeado,chocado,21
8213,espejismo,ilusão,54
9994,delgado,afinar,43
9922,señora,sra,12
12036,cooperación,cooperação,13
5180,premontado,prem.,77
3617,lúpulo,luge.,85
7614,curiosamente,interessantemente,61
6952,disolución,dissolução,64
13565,llenar,preencher,12
8137,hurgonar,abraçar,58
7745,calabozo,masmorra,43
13966,necesidad,precisar,6
2003,entre paréntesis,parentética,89
8471,jugador,apostador,46
266,indulgente,leniente,96
3950,reforzar,bolster,64
9070,orangután,orangotango.,51
7086,hola,olá,63
6904,aprendiz,leary.,65
3322,hispano,spick.,83
3332,gusano plano,flatworm.,87
10939,madeja,hank.,34
7241,remojar,dunk.,59
6360,gilipollas,wanker.,69
3555,moscatel,muscat.,86
8988,intérprete,artistas.,11
6205,limosna,dole,68
6169,no sé,não sei,70
14418,presentado,mostrou,8
935,madera dura,hardwood,96
12503,héroe,herói,21
4684,estacada,paliçada,74
5403,fuego fatuo,incêndios,62
4747,estrujar,espremer,63
6343,estrecheces,straits.,42
3291,objetable,censurável,86
9398,lino,lyn.,49
4735,trapo,pano,64
11023,énfasis,ênfase,38
2109,ensanchar,ampliar,59
10659,cargo de primer ministro,premiership,39
11854,en curso,em progresso,31
12625,lun,seg,24
8443,niebla,névoa,55
8767,cada día,todo dia,53
678,cosita,thingy.,98
11256,truco,truque,30
4269,fauces,maw,81
9687,pregonero,barker,46
11635,poco claro,não é claro,32
12620,doc,docembro,24
14206,preguntó,perguntado,6
12580,habla,fala,23
2080,ajo,alho,92
11139,inaceptable,inaceitável,36
13867,si,se,5
5430,mollete,muffin.,73
5957,inestable,instável,71
926,brotado,britten,97
12610,delegado,del.,24
6768,criptón,krypton.,66
14258,creer,acreditar,6
2574,nómina de sueldos,folha de pagamento,88
5909,iceberg,berg.,72
5985,dirección norte,northbound,72
9668,tobillo,tornozelo,45
13718,río,rio,12
5332,ejes,eixos.,46
4092,tutú,tutu.,82
13204,noveno,9º,18
66,determinar con precisión,identificar,94
6182,espinacas,espinafre,70
6740,piña,abacaxi,66
13343,adecuadamente,apropriadamente,17
2659,a mano,handily,90
10088,trampa de fuego,armadilha de fogo,44
13564,baloncesto,basquetebol,14
11240,fábrica,mills.,27
2901,pañal,fralda,85
4758,libro de bolsillo,paperback,73
12148,supo,sabia,29
1302,bronceado,queimadura de sol,94
9954,puesto,cabine,43
2844,frailecillo,puffin,88
13812,un,um,5
12181,enfermo,doente,24
8141,reconocer,recondição,57
10721,silla,cadeira,34
5660,ataúd,caixão,70
13461,más corto,mais curta,15
6581,morillo,andiron,68
1563,de oceanía,oceanian,95
5993,mejoramiento,otimização,51
8363,gallo,welch.,56
7675,frunció el ceño,franziu a testa,55
490,civil,civ.,99
1073,brazo pantanoso,bayou.,96
4516,inadaptados,desajustes,79
9891,días festivos,feriados,28
10559,votantes,eleitores,35
7145,puntos de vista,viewpoints.,40
8487,glaciar,geleira,51
7863,embutido,salsicha,55
12717,enviar,mandar,17
9014,iluminado,aceso,50
5177,caín,caim,76
5824,tilo,linden.,72
12897,palanqueta,jimmy.,22
9342,roters,manifestantes,49
8462,platón,platão,55
5580,chaleco,colete,56
8857,calvo,careca,47
169,disfrazarse,dissólio,100
10189,legislación,legislação,26
4881,club nocturno,boate,72
7644,pálido,wan.,60
117,casualidad,fluke.,98
11237,generoso,general,35
5260,defectos,imperfeições,46
9407,esplino,spl.,49
614,controlar,verifica,93
10798,jugador de bolos,jogador,30
13688,millón,milhão,12
7266,rojizo,roanoke.,62
3809,cirro,cirrus.,84
9271,casco,capacete,43
8899,enseñado,ensinou,52
6569,descuidado,negligenciada,55
1407,que modifica,que altera,20
9307,debutado,estreou,20
11182,carrera de obstáculos,steeplechase.,36
522,álamo de virginia,cottonwood,99
13774,tarde,atrasado,12
13868,gente,pessoas,7
2870,púbico,pubic.,88
3787,cabeza blanca,whitehead,84
3952,notario público,np.,83
10956,indies,índias,26
2059,hacia el este,eastbound,92
2336,hacia el sur,para o sul,57
6401,kurdistán,curdistão,69
5866,tubero,tubman,72
9646,fuegos artificiales,fogos de artifício,45
8686,segador,ceifador,52
2561,almacenista,stockman.,90
12144,serbia,sérvia,29
12686,ordenado,limpo,23
1906,bromas,brincadeiras,60
8327,orientación,orientação,33
13315,pre,pré,17
9248,invención,invenção,31
11351,extendido,difundido,35
9152,alá,allah.,50
1909,con entusiasmo,ansiosamente,93
6991,estampida,debandada,62
12400,limpio,limpar,21
4384,pargo,snapper,65
13026,inexactitud,imprecisões,19
9062,botella,garrafa,40
9501,pandillas,gangues,24
3815,buques de guerra,navios de guerra.,65
12274,señal,sinal,22
1846,erario,techquiador.,94
4692,tostadora,torradeira,77
13393,satisface,encontra-se,10
3362,tallos,hastes.,38
12034,película sonora,talkie.,29
3273,descomposición,decomposição,87
6801,masticación,mastigação,39
13434,trajo,trouxeram,15
4294,tijeras,tesoura,69
7994,suez,suev.,59
10058,deducción,dedução,36
172,ventaja,vantage.,100
4446,re añadir,re-adicionar,80
2829,estimación,acerto de contas,62
8246,miedoso,funky,57
14226,gratis,livre,6
4953,lev,levião,78
9740,verter,derramar,39
2304,nulo,noll.,91
1503,de cornualles,cornish.,95
3458,chalado,matty.,86
13676,sequía,esboço  projeto,12
13932,aún,ainda,8
3266,dar un toque,cutucar,71
5925,lluvioso,chuvoso,72
9419,hada,fadas,47
5134,salsa de tomate,ketchup,77
5819,conservación,preservando,30
13670,condiciones,termos.,9
9949,rodeado,cercado,26
5283,pizcama,pembroke.,76
4591,adjunto archivo,acessório,17
13538,cumplimiento,conformidade,14
11558,cascarón,concha,27
12208,cuerda de tripa,catgut.,28
11150,esconder,ocultar,28
10512,bloqueado,trancado,28
10450,maleducado,grosseiro,39
3711,sansón,sansão,85
5321,mononucleosis infecciosa,mono,75
6735,bagre,peixe-gato,66
9884,dieciocho,dezoito,45
11600,regulaciones,regulamentos,25
13164,papel,função,17
7025,agotamiento,depleção,49
13485,votar,voto,12
14414,no puedo,não pode,12
11550,reproducción,reprodução,29
9083,rascacielos,arranha-céu,48
782,semental,garanhão,91
10723,demostración,demonstração,20
12004,niveles,níveis,12
3686,fabricación,fabricação,40
5189,instinto,flair.,77
5423,mercancía,mercadoria,61
4427,recuento,recontagem,62
5126,pbt,pvt.,77
8093,faldas,saias,46
9105,osito de peluche,urso de pelúcia,51
13687,malo,mau,13
1447,baños,banheiros,42
1806,depende,depeche.,94
7617,graso,gordinho,61
10983,arrojado,jogado,38
5795,cortejar,woo.,70
8268,mírico,mir.,57
7283,billar,carambola,62
2166,carbonizarse,caracteres,81
142,terratenientes,proprietários de terras,94
11154,después de eso,depois disso,36
14035,aceite,óleo,17
2089,no involucrado,não envolvido,92
14274,fue,foi,11
182,solapa,flap,88
5019,rizado,encaracolado,77
1523,tierras bajas,planície,75
1036,arpillera,hessian,94
8415,perjudicar,prejuízo,52
14177,diseñado,projetado,10
5083,tarta de queso,bolo de queijo,77
13898,compañías,empresas,9
7234,subdoloinoso,subdólido,63
1619,ático,sótão,93
762,salón de noticias,newsroom,96
2773,chorrito,gotejamento,83
810,azafrán,açafrão,98
5384,bizcocho,bd.,73
2633,aumentador de presión,booster.,77
7253,infiel,traidor,47
1606,consternación,desânimo,84
523,gapas,gables,75
13754,subir,envio,8
6652,tiza,giz,65
8924,hueva,roe.,51
7971,jeque,sheikh.,59
702,golosina,petisco,88
5536,agrietado,rachado,34
2434,licitador,licitante,87
8507,en peligro de extinción,ameaçadas de extinção,51
8500,desagradable,nojento,54
2180,picnic,piquenique,91
14460,pag,p,10
2224,encanto,kaif.,91
13920,dónde,onde,8
9195,buques,embarcações,39
12950,viernes,sexta-feira,21
1180,pistolas,handguns.,64
11014,suponer,suponha que,21
5836,pinzón,finch,68
6502,gastos generales,a sobrecarga,68
13897,hecho,feito,5
1417,ropa interior,roupa íntima,95
4148,carretera de circunvalación,roadrunner.,74
13523,el verano,verão,14
10572,enojo,raiva,38
403,soñar,smoot.,100
5903,aviar,aviária,72
1613,ceilán,ceilão,94
9015,patinar,patim,22
13608,hand,alevado,13
3901,tocho,tock.,83
6482,desconectado,desligada,68
8403,sij,sikh.,47
486,altísimo,subindo,69
13778,gales,país de gales.,12
1565,misioneros,missourians.,87
1168,acaricia,levantamento,96
699,trozo de cuero,dag.,96
2821,ceder,dang,88
1480,de dos partidos políticos,bipartidário,95
13446,región,região,12
10551,impulso,momentum.,40
12553,mientras tanto,enquanto isso,25
8094,prejuicio,pré-jogo,58
5924,más caliente,mais quente,72
14335,excelente,ótimo,9
9022,línea costera,litoral,50
7659,olvido,esquecimento,61
9942,sí misma,ela mesma,45
14322,negociaciones,conversas,5
2065,ergio,erg.,90
12931,habitación,sala,20
12489,miércoles,quarta-feira,25
6249,adverso,desfavoraveis,60
4942,con alegría,de bom grado,78
2843,ecribios,bce.,88
1068,embriagado,intoxicado,75
4910,adolfo,adolph.,78
779,indemne,incólume,98
5457,cree,esteja vivo,75
3212,fondo de pantalla,papel de parede,83
10115,paraca,pára,42
879,vigas,feixes,54
1875,etano,dimetil,93
6545,antwerp,antuérpia,68
13414,luchando,brigando,7
8947,erudito,estudioso,37
688,ubicuo,onipresente,98
12583,fosa,opor,18
13465,mano,mão,12
14392,partes,peças,8
4170,guantelete,manopla,81
1773,rosado,mindinho,88
4765,ron,rum,79
8124,marijuana,maconha,58
6318,nalgas,nádegas,67
10908,arboleda,arvoredo,37
7862,disgusto,antipatia,52
12398,equitativamente,com justiça,27
12411,cala,riacho,26
11851,delitos,crimes.,17
8913,acortar,grampo,38
7589,vertedero,jogar fora,43
8515,obutor,uwitzers.,33
13058,llega,vem,8
6696,no compatible,sem suporte,65
12921,roto,quebrado,21
3392,bulevar,blvd.,86
5358,acosador,perseguidor,71
7389,poder pagar,proporcionar,51
10199,habló,falou,42
9569,estola,roubaram,48
12596,iv,4,25
8489,cauce seco de un río,arroyo.,54
5723,cajero,caixa,70
9269,lámpara,luminária,48
7434,acento,sotaque,54
2783,coche de turismo,roadster.,84
2210,durmió,dormiu,91
7523,g dif,d d.,61
3735,bucéfalo,bucephalus.,85
295,quid,crux,100
527,precámbrico,pré -brista,99
11841,concierto,show,28
12542,pez,peixe,22
9041,canguelo,funk,51
14279,líneas,linhas,9
4780,reubijo,reuben,79
4639,picazón,formigamento,79
12234,lento,devagar,24
8156,mineral,minério,56
12258,masculino,macho,26
10386,hombre libre,freeman,41
10032,por defecto,predefinição,40
1748,yídish,iídiche,94
235,inequívoco,não ambíguo,86
11177,lanzadera,transporte,36
11790,enterrar,inter.,31
13454,broma,piada,13
11398,lupino,tremoço,34
11254,paracaídas,pára-quedas,34
12852,bosque,floresta,21
4377,optimizado,simplificado,71
6038,mójol,salmonete,67
14317,involucrado,envolvido,10
14222,cerca,aproximar,10
8863,leñoso,woody,51
5800,de desarrollo,desenvolvimento.,72
2478,pájaro carpintero,pica-pau,90
12495,embarcacion,barco,18
13786,de lo contrario,por outro lado,12
8877,aguas residuales,esgoto,52
7788,he,eu tenho,60
607,guionista,roteirista,99
6998,chupete,pirulito,63
11606,oxígeno,oxigênio,32
1191,inhalación,inalação,73
6862,salida en antena,airplay,65
10487,composición,composição,30
5703,protuberancia,ressalto,53
9729,diecinueve,dezenove,46
7583,tizón,bunt,53
5694,swung,balançado,73
12,ordinariamente,normalmente,100
11338,impulsado,dirigido,35
13680,poco,mordeu,12
2766,servidumbre,servidão,89
12753,ventanas,janelas,12
13999,línea,linha,9
13860,dice,diz,9
3102,encogerse,psiquiatra,71
5896,frente al mar,beira-mar,72
9574,criajo,wally,46
9028,inédito,não publicado,51
3248,terremáneo,earthman,87
8191,mazo,pounder.,55
13796,en,em,5
9599,auge,estrondo,44
5556,crujiente,crocante,69
8307,paraguas,guarda-chuva,55
4035,minoristas,revendedores,39
493,migraña,enxaqueca,96
13090,reasignado,transferido,19
10814,maldita sea,droga,35
4598,reemplazado,suplantada,72
9451,velero,chandler.,48
12688,espelta,soletrado,13
1462,tremendamente,tremendo,53
11736,sidra de pera,perada,32
1421,lanudo,shaggy.,95
3667,sanción,sanção,16
6710,embarazada,grávida,67
8247,tuerca,noz,44
7413,adornado con lentejuelas,spangled,62
7869,marmita,dixie.,59
10271,comadreja,doninha,41
2656,centro de la ciudad,midtown.,90
5259,implacable.despiadado,implacável,75
2307,filo,whoops.,81
10429,soplón,fingir,41
8555,cincha,quincy.,55
13342,dudar,hesitar,16
7300,tesis,tese,62
1100,tararear,zumbir,93
11798,creciente,crescendo,24
13452,creído,acreditava,6
3306,maleficio,hexagonal,85
5992,caballo de mar,cavalo-marinho,72
10367,hacer encaje,tat.,40
12215,luego,anon.,28
6841,fisco,fisk,66
12857,definición,definição,15
1561,ermita,eremitério,95
6138,gastos de envío,postage.,71
13330,champiñón,cogumelo,16
13771,casi,quase,12
101,indostán,hindustão,100
10443,deterioro,prejudicando,38
12211,cachondo,randy.,28
2603,menospreciar,disparar,71
6371,toque de queda,regredir,65
1087,cruz de caballo,cernelha,82
10619,empresa,empreendimento,36
1177,suboficial,nco.,96
4715,tendón de la corva,hamstring,79
5711,entrometido,entre.,72
4689,freído,frey.,79
6108,pañero,draper.,71
7436,alguacil,xerife,61
8626,nótese bien,nb.,54
2317,con poca frecuencia,infrequentemente,76
12426,leche,leite,26
2146,sin provecho,despedida,92
6925,hongo,fungo,65
5664,cruce,encruzilhadas,72
12702,volver a escribir,reescrever,19
8418,escribiendo,rabisco,52
9241,no hombre,nomen.,50
294,infructuoso,infrutífero,100
5331,punto muerto,impasse,67
4206,diapositivas,slides.,41
11655,descendente,queda,12
5779,adelantar,ultrapassar,52
4417,redistribución de distritos,redistritamento,80
8941,gabón,gabão,52
8079,cantón,cantão,54
13278,palmadita,pat.,15
13665,vuelta,colo,12
6606,elegante,extravagante,60
10165,cesado,cessou,24
56,íncubo,incubus.,100
5431,falda escocesa,kilt.,73
11817,accidente,acc.,31
9708,descendencia,descida,46
1872,amarrar,belay.,88
8045,felicidad,benção,58
6930,gachas,mush.,63
11767,dañar,ferir,12
4951,mezquos,mesquitas,38
13960,informe,relatório,5
8001,parlamentar,parley,58
9867,señalizar,letreiro,45
3565,perplejo,intrigado,43
10029,desollador,skinner,44
5091,zona tropical,trópicos,9
13364,pedir disculpas,desculpar-se,6
2750,listón,batten,88
9068,balonmano,handebol,49
4202,tejo,teixo,81
7265,bancarrota,falência,62
6913,mástil,mastro,62
4433,aclamado,saudado,16
10391,saltando,pulando,9
8966,devoto,dedicado,42
23,amén,um homem,80
9468,licenciado en letras,ba,45
6293,espantajo,scarborough.,69
1553,colega,cree.,94
11826,adiós,tchau,29
13637,corte,tribunal,13
11588,sin título,cura,33
6929,de diversamente,variadamente,65
10992,vistió,vestiu,38
13562,mes,mês,11
8795,riñón,rim,51
11186,suizo,suíço,36
14301,inquietud,preocupação,10
13440,lo que,qualquer que seja,15
8831,joya,joyce.,53
3608,platija,linguado,82
2562,bielorruso,byelorussian,90
11702,incorrecto,impreciso,32
8159,lleno de cañas,reedy.,57
2088,debusto,debussy.,92
10464,afección,aggies.,38
5757,atornillado,aparafusar,38
13782,japón,japão,12
11527,peaje,pedágio,32
7936,grava,cascalho,59
11650,que lleva,carregando,12
445,péula,pebles.,100
9936,más amplio,mais largo,45
9907,demandado,processado,24
7139,agustín,agostinho,59
8771,andanzas,feitos,48
14344,existente,existir,8
13149,jefe,chefe,14
4655,volver a visitar,revisitar,63
3754,kernado,kern.,83
10643,hilado,girou,39
12369,manzana,maçã,26
13756,rock,rocha,12
2468,predestinado,fated.,38
5144,criadero,hatcher.,76
12052,se convierte en,torna-se,8
12080,iraní,iraniano,27
12235,prisión,prisão,18
13744,depresión,depressão,12
13968,gestión,gerenciamento,10
12729,jinete,cavaleiro,17
1956,negociar,pechincha,58
9245,debajo,por baixo,50
13509,playoffs,jogos decisivos,12
1733,dentado,hyped.,57
11385,pene,pênis,35
13982,desarrollo,desenvolvimento,12
8067,vatios,watts.,41
9671,cumplido,realizada,38
8234,propensión,inclinando-se,44
1842,nocturno,noites,94
5552,estima,sistine.,74
8973,pitón,pitão,51
11933,aerolíneas,companhias aéreas.,26
2960,concesión,concessão,64
2401,infracciones,infrações,78
13423,más temprano,mais cedo,16
12323,arrojar,mandril,27
5658,higo,fig,70
4726,reserva,backlog.,75
5546,bajá,paxá,74
6761,promoción,promoção,66
14465,asociación,associação,11
13709,tono,tom,12
2751,umbral,peitoril,88
13971,tasa,avaliar,7
2229,niebla tóxica,smog.,91
2709,atormentado,flared,55
9808,deuda,dívida,42
11341,morder,campeão,32
1961,postari,askari,93
13516,pertinente,relevante,13
2311,molestar,perturbar,23
4693,dibujante,cartunista,67
9991,como consecuencia,consequentemente,24
947,cúmulo,cumulus.,97
2511,inmundo,dungy.,90
10348,insignificante,mesquinho,41
2808,aor,aer.,89
10568,repetición,replay,34
4887,de lujo,deluxe.,78
12988,lista de verificación,lista de controle,20
7733,juerga,spree.,59
7168,apagar,vire para fora,62
8174,la habana,havana,57
1600,dinámico,dínamos,53
6440,balbucear,babble,67
12367,locura,insanidade,22
10202,acción de gracias,ação de graças,43
587,débil,fraco,99
4034,plan de estudios,currículo,82
3100,comestible según la ley judía,kosher.,88
9613,nueva jersey,nj.,47
9772,toril,bullpen.,45
8399,puesta de sol,pôr do sol,55
14402,requerir,exigir,7
306,dae,doe.,100
5838,hacia arriba,para cima,61
12422,gracioso,engraçado,26
8546,saludable,saudável,55
9783,pliegue,dobrar,34
8351,en el lado,ao lado,56
1432,navegante,nav.,95
11808,áspid,asp,31
2312,golpeteo,batendo,33
3690,desalentador,assustador,84
12166,tergiversación,deturpando,24
1346,diablillo,criança levada,95
12569,chorros,jatos,21
12790,fracaso,derrota,11
8260,todoterreno,jipe,54
10933,humo,fumaça,27
13936,nuestro,nosso,5
3868,irresoluto,não resolvido,83
9535,pospuesto,adiado,42
9597,robo,rouba,32
6063,distorsión,distorção,43
11755,extraño,estranho,30
9192,durazno,pêssego,48
9908,zanja,trincheira,40
9643,juicio,julgamento,44
13073,sencillo,simples,19
3858,putrefacción,podridão,78
5477,mímica,mime,73
2091,presumir,swank,92
8663,vagón,vagão,48
13685,afirmar,alegar,10
7219,carriles,lanes,28
5271,perdedores,underdogs.,55
8714,asombrosamente,surpreendentemente,53
8577,invisible,invisível,52
6700,insultos,slurs.,56
14029,alrededor,em volta,9
11715,paso,passagem,30
10653,receptor,apanhador,36
4244,lugar de trabajo,ambiente de trabalho,81
5696,martura,groundout,73
2507,emulsión,emulsão,90
4184,saltador,springer.,82
8838,valiente,corajoso,24
1610,diferencia,variância.,94
1175,puente de varolio,pons.,85
12214,correcciones,correções,9
6570,paternidad literaria,autoria,68
10052,caucho,borracha,43
13432,cálculo,chapa de ebulição,15
4444,alquiler,aluguel,74
9588,igualmente,da mesma forma,47
14164,marcas,faz,5
3850,cruzado,crosser.,81
13856,solo,apenas,7
3564,de mala gana,relutantemente,85
11065,plutón,plutão,37
12973,irán,irã,21
2799,estentista,stentor.,89
2167,reordenamiento,rearranjo,57
12184,no licenciado,sem licença,28
11066,al azar,aleatoriamente,37
5625,cojear,mown,59
10448,helsinki,helsínquia,41
10182,navegación,navegação,29
6957,sigilo,furtividade,65
4839,jii,hee.,78
925,carácter distintivo,ethos,97
7514,exposición,exibir,28
10311,inseguro,insalvazemente,41
2547,lechuga,alface,90
3435,cabeza rapada,skinhead,79
4609,revestido,clad,77
4687,bordillo,meio-fio,68
10057,máquina de alquiler,hackney.,44
13062,muchachas,garotas,14
11178,sucedáneo,ersatz.,36
9177,fresa,morango,49
7798,apostar,estaca,47
7844,gaitero,piper.,56
6476,bruscamente,nitidamente,69
12169,mamá,ma.,27
5074,proveedor,fornecedor,61
8102,vecino,vizinho,36
487,exageración,exagero,60
10945,mono,macaco,37
8784,astronave,nave espacial.,53
2945,auriculares,fones de ouvido,81
