ID,SPAIN,DANOIS,INTERVAL
9186,sopa,suppe,53
3259,excesivamente,overdrevent.,36
10433,sodio,natrium,44
11982,buscar a tientas,fumle,25
6957,sigilo,stealth.,68
11474,bebida,drikke,28
9145,abiertamente,åbent,54
14165,ciudad,by,9
5705,narrador,fortæller.,57
12687,planchar,jern,22
7538,ñab,whisp.,64
10479,etíope,etiopisk.,42
11526,amorío,affære.,24
4542,guerra relámpago,blitzkrieg.,81
6906,glucosa,glukose.,68
2549,supervisarse,overseaw.,92
9129,i a,ia.,54
13871,usar,brug,5
11861,profundidad,dybde,32
8042,curtidor,tanner.,62
11822,beingo,være tilbage,33
600,camisa de dormir,nightshirt.,99
13634,no registrado,uregistreret,14
1644,extraordinariamente,ekstraordinært.,95
1093,anguilas,ål,66
10484,ella a,shea.,44
8715,juego,gambling.,43
13921,decir,sige,9
14321,idioma,sprog,12
14505,dirección,adresse,5
13834,arriba,op,7
8963,despecho,trods,54
11366,carta,charter,35
5488,sudor,sved,70
13870,mayoría,mest,9
2992,melé,scrum.,88
7671,ecología,økologi,54
5861,hiperactividad,hyperaktivitet,72
11487,defender,forsvare,16
8627,giro,vride,44
3404,erupción,udslæt,86
4938,ruta,pathway.,68
14073,posible,muligt,8
5190,acelerador,gashåndtag,73
11221,fundador,grundlægger,35
7886,excedido,overskredet,41
2716,chantaje,afpresse,85
12980,recalada,landfall.,22
13968,gestión,ledelse,11
9612,complicado,kompliceret,43
12546,pagar,betale,24
492,estreñimiento,forstoppelse,97
9425,diecisiete,sytten,52
12616,divisa,betalingsmiddel,26
12390,estrella nueva,nova.,28
2137,motorizado,motoriseret.,93
6944,abolido,afskaffet,62
12656,hungría,ungarn.,26
13311,posiblemente,eventuelt,8
1649,queso cheddar,cheddar.,95
9500,misericordia,barmhjertighed,48
8320,argel,algier.,60
11316,hombro,skulder,34
7352,consorcio,konsortium,64
2957,codazo,crowder.,89
8701,destripador,ripper.,57
12575,aureola,glorie,26
6526,enjambre,sværm,65
10471,búsqueda,forfølgelse,42
11139,inaceptable,uacceptabelt.,38
9336,escombros,vragrester,52
4103,litoral,seaboard.,84
3378,arruinado,bankerot,86
14207,especial,særlig,12
7861,antiguo,antik,53
1999,toxicología,toksikologi.,92
7838,hábito,vane,49
10518,noruego,norsk,42
3845,sala de prensa,pressepromat,86
13761,tierra,jorden,13
2552,invencible,uovervindelig,88
8529,pizarrero,slater.,58
13915,su,din,5
11414,redada,raid,28
13558,desanimado,afskrækket,15
12921,roto,gået i stykker,23
1799,lubricante,smøremiddel,83
9344,césped,plænen,51
11032,estrictamente,strengt.,39
9074,dispersado,spredt,48
7967,conciencia,bevidsthed,59
12548,asesinato,dræbe,12
9510,tubo,rør,42
7388,pueblo natal,hjemby,64
5183,crujido,crunch.,78
10990,brillo solar,solskin,40
5879,escaparate,udstillingsvindue,59
10520,cine,biograf,41
11715,paso,passage,32
4990,mandíbulas,kæber.,62
4400,puerto libre,freeport.,83
9637,barriendo,feje,31
764,de la isla de man,manx.,99
6451,ario,aryan.,68
7852,cuna,vugge,62
1855,dorio,dorian.,95
4956,caballo de fuerza,hestekræfter.,79
8619,cocina,køkken,44
1865,rebanador,skiver.,95
2239,matadero,slagteri,92
2952,imprimir,aftryk,70
7306,chulo,pimp.,64
10860,virgen,jomfru,38
3555,moscatel,muscat.,87
9108,lagarto,firben,53
14083,importante,vigtig,9
8096,perímetro,omkreds,61
3952,notario público,np.,85
4913,sófocles,sophocles.,80
9455,tiros,throws.,22
969,recibo,kvittering,76
1231,corcha,torchbearers.,85
4128,paseo,prom.,83
13173,secundario,sekundær,19
6150,trineo,slæde,71
1122,orbícula,orbicle.,97
11495,sin cabeza,headless.,36
7256,cuenta regresiva,countdown,65
3787,cabeza blanca,whitehead.,86
1295,salinidad,salinity.,83
7611,soltado,frigjort,61
4848,burdeos,bordeaux.,80
12206,en g,ing.,30
13277,cruzar,kryds,13
5863,reestructuración,omstrukturering,62
11169,municipio,kommune.,28
13611,grillo,cricket,14
8432,litio,lithium.,59
4014,carácter de nación,nationhood.,85
8864,suburbio,forstad,38
1024,salmoncillo,parr.,97
5103,ruda,rue.,78
4179,bobinas,reels.,54
5936,incopiaco,uncopyrighted.,74
8526,en el extranjero,i udlandet,58
7307,inventor,opfinder,56
11034,gremio,guild.,39
4266,hornillo de camping,primus.,83
3944,desgracia,vanære,73
7999,sabana,savannah.,62
11518,boletin informativo,nyhedsbrev.,35
8782,clínico,klinisk,47
235,inequívoco,entydig,88
5856,pasto,lea,73
13249,pista de carreras,speedway.,19
4815,guardarropa,garderobe,79
10745,del congreso,kongres.,41
5205,popurrí,medley.,75
11107,césar,caesar.,39
10952,anuncio,bekendtgørelse,14
11271,cuarteles,kvartaler,10
303,vástago,scion.,97
11396,saltar,springe,32
5836,pinzón,finch.,70
10184,neón,neon.,46
5049,mechones,tufts.,77
4733,más fresco,coolest.,80
11238,arrestar,anholdelse,20
10298,científicos,forskere,35
4361,criticar,kritisere,49
9470,aislado,isoleret,43
132,ghanés,ghanaian.,99
3384,incompatible,uforenelig,82
3889,acrílico,akryl,84
1527,pigmeo,pygmy.,90
13994,días,dage,7
9609,guardavía,lineman.,50
1594,evolucionando,evolving.,39
1087,cruz de caballo,withers.,84
10640,pretemporada,preseason.,42
3567,divulgar,afsløring,86
13481,frio,fedt nok,16
11000,boca,mund,38
12833,acero,stål,23
10817,frecuencia,frekvens,38
11235,cierre patronal,lukke ude,25
14191,proyecto,projekt,8
6452,zorrillo,stinkdyr,71
1546,capellán,padre,46
1318,piquetes,pickets.,58
8877,aguas residuales,spildevand,56
12553,mientras tanto,i mellemtiden,27
14371,significativo,væsentlig,12
2740,obediencia,lydighed,87
6437,artesano,håndværker,71
14091,norte,n,9
4079,ogro,ogre.,83
12103,conversión,konvertering,20
8386,fachada,fac.,59
5600,para que no,lest.,62
7336,anarquía,anarki,65
5985,dirección norte,northbound.,74
1003,señuelos de la guerra,warlords.,84
2153,sin control,ukontrolleret,83
10559,votantes,vælgere.,37
46,reducto,redoubt.,95
7065,sintético,syntetisk,66
5622,indiscutible,ubestridt,72
11721,rivalidad,rivalisering,33
816,rayo de sol,sunray.,99
1191,inhalación,indånding,75
9316,excluyendo,undtagen,36
10424,amenazante,truende,27
13428,vado,ford,17
803,curva,curveball.,99
564,secuenciar,sequitur.,99
9535,pospuesto,udsat,45
11828,exterior,ydre,33
11193,cáscara,skrog,38
10503,radiación,stråling,40
11602,diccionario,ordbog,34
1520,poco ético,uetisk,95
11065,plutón,pluto.,39
1529,recto,endetarm,96
10123,bocina,horn,37
5649,bocinazo,honk.,74
9206,orilla,riverside.,53
696,estrafalario,wack.,99
12701,contento,glad,25
10363,binario,binær.,44
3113,nadador,svømmer,76
7111,botín,booty.,65
14419,espectáculos,viser sig,8
8841,totalidad,helhed,56
4194,jartum,khartoum.,84
11049,justificar,retfærdiggøre,28
10538,crepúsculo,tusmørke,43
3870,molestia,plage,85
5684,anacoreta,anchoress.,75
11260,arcilla,ler,38
13007,reacción,reaktion,20
67,más perezoso,lazier.,100
2557,hechizo,hecht.,92
6095,corteza,skorpe,73
5457,cree,belive.,77
12077,treinta,tredive,31
12240,dividido,opdelt,25
3928,istmo,isthmus.,85
12809,almiar,rick.,24
14360,enero,januar,6
6068,insistir,insisterer på,30
4208,chiflados,looney.,83
14482,por qué,hvorfor,8
10375,aeródromo,airfield.,36
6915,dote,dow.,68
14031,temprano,tidlig,11
2206,intrincado,indviklet,88
14486,característica,funktion,11
3961,idiotas,moroner.,52
9919,barcoso,bart.,48
11129,más rápido,hurtigere,38
13768,sí mismo,sig selv,13
6898,fantasmas,ghosts.,34
10597,jardinero,fielder.,42
13421,deliberadamente,med vilje,8
13763,fuertemente,stærkt,13
9871,insurgentes,oprørere.,36
7920,espectador,viewer.,38
8488,deslizamiento de tierra,jordskred,45
8381,toda la vida,livstid,59
1042,hacia el nordeste,nordøstligt.,98
4968,ruiseñor,nattergal,79
14485,amable,venlig,16
142,terratenientes,landejere.,95
5473,desigualdad,ulighed,71
1893,sermón,prædiken,87
4771,mangosta,mongoose.,80
13831,ellos,de,7
731,practicantes,praktiserende læger,79
1404,gratitud,taknemmelighed,96
1628,agujerito,pinhole.,95
1606,consternación,disty,86
11834,inadecuado,utilstrækkelig,32
6010,diácono,diakon.,45
3466,editor,udsteder.,87
1992,borrascoso,gusty.,93
7666,erróneamente,fejlagtigt.,63
7266,rojizo,roanoke.,66
14012,podría,magt,7
2092,postre,dessert,93
11471,vender,sælge,24
7071,serio,alvorligt.,66
10320,límites,grænser.,10
9220,detenido,tilbageholdt,49
12147,naval,flåde-,31
2110,zueco,patten.,90
5505,cuota,kvota,70
9214,espada,klinge,45
11786,inferior,underlegen,33
1938,competente,cognizant.,93
14018,actual,nuværende,8
570,tierras de cultivo,landbrugsjord,97
1806,depende,depeche.,95
9000,apagón,blackout.,52
3256,zarza,brier.,87
925,carácter distintivo,ethos.,98
11560,tener puesto,have på,26
1827,a prueba de balas,skudsikker,95
13000,mojador,cairns.,22
6003,sauce,willow.,70
13929,forma,vej,8
3851,frustrado,thwarted.,73
9868,reinado,regere,38
13982,desarrollo,udvikling,12
1271,avaro,grådig,96
11491,aporte,input.,35
14238,cosas,ting,9
13419,previo,forudsætte,17
5544,escarchado,frost-,76
7018,hackear,hacking.,39
14313,anterior,tidligere,12
10601,convencido,overbevist,31
8236,zumbido,summen,58
8824,comerciante,købmand,51
12309,variedad,bred vifte,26
4269,fauces,maw.,83
6217,ecuestre,equestrian.,69
3240,negrita,boldface.,81
10643,hilado,spundet,42
12640,encimera,tæller.,24
9023,más nuevo,nyere,55
4121,pavimentado,paved.,63
4952,eslavo,slavic.,79
14017,operando,drift,7
10910,cienciología,scientologi.,40
2901,pañal,ble,86
11037,redundante,overflødig,37
10951,rodilla,knæ,38
2576,soborno,bestikkelse,92
14401,específico,bestemt,9
2270,horrendo,forfærdelse,93
3140,cerámico,keramisk,81
8968,dormido,sleeping.,19
3234,despertar,rouse.,79
13479,girar,tur,11
3279,en esto,deri.,88
8422,inesperado,uventet,59
3044,hombre del puente,bridgeman.,89
14357,fácil,let,12
10737,dolor,smerte,34
12750,polla,dick.,24
14337,teniendo,at have,5
14164,marcas,gør,5
9890,sagrado,sacred.,48
1060,cucharas,skeer.,54
4612,plátanos,bananer.,41
12349,histórico,historisk,15
3216,nepalés,nepalesisk.,88
3011,elíseo,elisha.,89
10548,ram,vædder,26
13857,después,efter,6
10181,hambre,sult,46
3375,rebote,hoppende,46
9234,trigo,hvede,53
2667,oligarquía,oligarky,90
2096,exclamación,udråb,92
4698,asignar,mete.,75
2797,psíquico,psykisk,88
1364,espeluznante,uhyggelig,97
14190,cualquiera,enten,9
8999,grua,kran,53
11073,flecha,pil,35
9307,debutado,debuterede,21
530,esturión,sturgeon.,99
10856,caramelo,slik,40
9061,camisetas,shirts.,38
8492,superválido,outscored.,52
4051,estuario,firth,84
2020,gaviotas,seagulls.,86
2685,cazo,dipper.,90
4158,burlón,burley.,84
4155,víbora,viper.,69
6881,zarzo,wattle.,67
1096,pesadillas,mareridt,61
11984,azúcar,sukker,31
2902,pomelo,grapefrugt,90
10567,innecesariamente,unødigt.,43
3175,gritando,råben,50
2081,amargamente,bitterly.,93
4508,grapa,hæftning,58
809,sin par,peerless.,99
5652,ígneo,igteous.,75
3532,martilla,hammerhead.,86
4023,categorización,kategorisering,30
11527,peaje,afgift,35
11078,dramático,dramatisk.,33
3429,farsa,farce.,87
9094,marcar,urskive,48
8611,taladro,bore,45
8478,lápiz,blyant,56
11454,prima,bonus,36
5719,ficticio,dummy.,73
8152,paciencia,tålmodighed,61
11837,pollo,kylling,32
4620,detenidos,tilbageholdte,72
11864,jerga,slang,33
8991,titular,overskrift,42
8723,asesino,slayer.,56
9668,tobillo,ankel,48
6019,prevalecer,være fremherskende,44
13036,lanzar,smed,21
9403,desacuerdo,desc.,52
11743,renacimiento,renæssance.,34
6123,sofisticado,sofistikeret,68
6227,levadura,gær,72
1506,égida,aegis.,96
3349,abolicionismo,afskaffelseisme.,87
13952,parte,en del,9
8988,intérprete,kunstnere.,12
5495,faros,pharos.,77
1374,burgués,bourgeois.,97
13586,método,metode,14
4350,antecedentes,baggrunde,19
6752,llevar fuera,leadoff.,69
9924,árabe,arabisk.,47
5889,sacerdotes,præster.,46
1931,granizada,hailstorm.,90
11255,química,kemi,38
14153,prueba,prøve,5
13003,conservó,holdt,22
12485,reducido,reduceret,19
6862,salida en antena,airplay.,68
4881,club nocturno,natklub,74
10620,muralla exterior,bailey.,42
4757,inmunidad,immunitet,51
804,queroseno,petroleum.,99
11145,sirena,havfrue,38
12099,conde,earl.,30
2649,borgoña,burgundy.,91
2851,tallado,carved.,73
10908,arboleda,lund,39
7579,doblado,bøjet,63
6529,sostenido,bestridt,38
2628,hendido,cleft.,90
4814,invasores,invaders.,34
4861,sudanés,sudanesisk.,80
6341,esposas,hustruer,72
3694,ridiar,ridley.,86
6600,fraternidad,broderskab,54
5716,nieto,sønnesøn,73
14404,revisar,anmeldelse,8
14315,derechos,rettigheder,8
1256,encorvado,bowed,39
7751,estómago,mave,62
2368,añil,anil.,92
1913,antorchado,lommeltet,35
4734,subconjuntos,undergrupper.,62
9588,igualmente,ligeledes,50
13047,filipinas,filippinerne.,16
4718,humedad,fugtighed,80
10644,cereza,kirsebær,42
4164,ensalada de col,coleslaw.,84
6378,mitades,halvdele.,63
3611,fusión de un reactor,nedsmeltning,85
2386,contracultura,modkultur,92
10744,nariz,næse,39
5754,parálisis,paresy.,75
13936,nuestro,vores,5
8845,pintor,maler,53
6488,deformado,warped.,61
13743,detrás,bag,13
6560,rasgarse,tore.,70
477,póstumo,posthumous.,71
7997,incandescente,glødelampe.,62
5343,patio,quad.,75
3257,paperas,mumps.,88
1654,escroto,scrotum.,95
11695,sombra,skygge,32
7703,reciclaje,genbrug,56
3225,estropearse,crunk.,88
699,trozo de cuero,dag.,97
12933,refugio,haven.,23
9178,navegado,sejlet,33
7587,abucheo,boo.,53
3365,interrupción,afbrydelse,45
7390,buen hombre,god mand,65
5403,fuego fatuo,wildfire.,65
6065,indignacion,skandale,55
3154,inafectado,upåvirket,88
3474,sin dolor,smertefrit,88
5569,secesión,sekession.,76
1392,imposición,pålæggelse.,97
10762,póngase en fila,stå på række,40
8921,hundirse,sank.,55
2843,ecribios,ecb.,90
4837,refrigerador,køleskab,66
2085,paracaidista,faldskærmssoldat,53
13011,pobre,fattige,22
5445,galáctico,galaktik,77
5451,teóricamente,teoretisk.,57
13868,gente,mennesker,7
4715,tendón de la corva,hamstring.,81
8721,espiritual,åndelig,49
10391,saltando,hoppe,9
6527,académica,akademikere.,22
4519,invadir,overskreden,74
13411,puente,bro,15
9549,autobuses,busser.,50
13859,tiempo,tid,5
9436,copenhague,københavn,52
6103,braguero,truss.,73
358,enfurecido,infurieret,92
8973,pitón,python.,55
975,incitar,tilskynde,65
2130,entrelazado,interlaced.,80
13165,torre,tårn,18
12936,puerto,havn,21
6399,distribuidor,forhandler.,59
3461,glaseado,glace.,88
6665,incursión,indtræden,62
5805,desviado,afledt,62
12338,electrónico,elektronisk.,23
11240,fábrica,mills.,29
7644,pálido,wan.,63
14072,orden,bestille,10
1228,hormigueo,wettest.,97
7461,vacaciones,ferie,50
8860,abadía,abbey.,56
12807,acoplado,koblet,15
13911,ella,hun,12
3248,terremáneo,earthman.,88
10084,hipótesis,hypotese,47
3212,fondo de pantalla,tapet,85
4707,acumulativo,akkumulerede,77
14324,senado,senatet,16
8455,etnicidad,etnicitet.,28
8178,exportar,eksport,41
8533,minuciosamente,grundigt,58
2612,subtitular,undertekst,73
8249,impuestos,skatter,27
8771,andanzas,gerninger.,51
12424,medianoche,midnat,28
11460,cuarenta,fyrre,35
8450,autobiografía,selvbiografi.,57
1697,caligrafía,kalligrafi.,95
36,no democrático,udemokratisk,100
12427,elegido,valgt,28
1660,carpa,karpe,84
12464,póster,plakat,25
3530,ternero,kalv,87
13439,soldados,soldater,15
12298,disgustado,upset.,27
10944,cumpleaños,fødselsdag,38
8758,imán,magnet,38
74,eclipsing,formørkelse.,42
11416,desfile,parade,35
5228,artritis,gigt,78
726,sonido metálico seco,clank.,99
4064,gamberrismo,hooliganisme.,65
5229,caspio,kaspian.,78
7252,atuendo,outfit,58
6041,atún,tunfisk,73
5881,extrañamente,mærkeligt,74
11197,táctica,taktik,21
12541,fin de semana,weekend,25
9138,prioridad,prioritet,50
9104,explosión,blasts.,30
12058,trivialidades,trivia.,31
2463,paliza,bashing.,55
11303,competidores,konkurrenter,33
14035,aceite,olie,19
11825,postemporada,postseason.,33
2321,embriaguez,berusethed,74
2747,hacia el oeste,vestpå,32
12030,frase,udtryk,26
12679,tendencioso,forspændt,25
10404,ruido,støj,43
3454,verbigracia,viz.,88
12200,relativamente,forholdsvis,22
5175,lácteo,lacey.,78
12761,pelo largo,langt hår,25
117,casualidad,fluke.,99
3581,días laborables,hverdage.,67
7074,los mormones,mormoner.,35
13427,disputa,bestride,11
8870,inconsciente,uvidende,55
6607,licenciado en derecho,bl.,69
6193,no poder,havent.,72
7811,recorrer,rove,62
6181,besar,bess.,73
6641,parecido,akin.,70
4784,cartulina,pap,80
4502,nave estelar,starship.,82
6323,rebaba,burr.,72
9841,del suroeste,sydvestlige.,48
14127,puntos,punkter,7
3510,remolcar,bugsere,56
13418,poseedor,holder,16
2510,farsante,humbug.,92
3045,anochecer,nightfall.,89
9773,basura,affald,49
14409,miembro,medlem,10
2334,homónimo,navneake.,90
12671,compañero,kollega.,25
1416,píldoras,piller,60
12110,enfocar,fokus,31
2781,aplausos,bifald,90
10787,medieval,middelalderen,41
12891,en bancarrota,gik i stykker,23
3820,costuras,couture.,86
13159,crisis,krise,20
10216,credibilidad,troværdighed,28
4723,esférico,sfærisk,80
6658,tallista,carver.,69
3306,maleficio,hex,86
11747,vigésimo,tyvende.,34
9379,poco concluyente,ubetinget,52
13995,grande,stor,7
9141,reservador,booker.,54
9991,como consecuencia,følgelig,26
5534,olimpo,olympus.,76
13284,8,8.,19
203,juego de piernas,fodarbejde,100
7765,gritar,råbe,42
4443,acuático,aquatic,50
7693,estanque,dam,62
8443,niebla,tåge,58
10042,afrontar,cope.,46
4717,ópalo,opal.,80
13978,día,dag,7
4782,repollo,kål,80
14098,izquierda,venstre,9
14370,ofrecido,tilbydes,17
13976,sin,uden,6
7594,abuelo,bedstefar,62
14114,a mí,mig,6
5678,patio de recreo,legeplads,75
9843,soberanía,suverænitet,48
6863,idealmente,ideelt.,38
12682,vendido,sold,25
10761,mascota,kæledyr,38
4402,gorro alto de piel negra,busby.,83
13071,elegir,plukke,14
7043,adinerado,velhavende,67
1005,sinóptico,synoptic.,98
7836,fallas,fejl,24
8251,horizonte,skyline.,60
9574,criajo,wally.,49
3982,nublado,overskyet,74
11321,emigrar,trek.,37
8811,hígado,lever,56
12174,cachorros,cubs.,29
2756,opresión,undertrykkelse,69
1150,fenol,phenol.,92
13893,debería,bør,5
5866,tubero,tubman.,75
12434,puente aéreo,airlift.,27
11006,ídolo,idol,38
11320,pasos,trin.,19
14187,continuar,blive ved,5
4898,breve,bren.,80
897,gigante,behemoth.,97
452,zurrar,durr,100
6727,gitano,tinker.,66
13387,caballería,kavaleri,17
5664,cruce,crossroads.,75
9748,jaula,bur,47
8037,ingenio,wit.,26
128,charla,chatter.,98
3400,músculos,muskler,38
9083,rascacielos,skyskraber.,51
211,valón,vallonien,100
3379,disminuir,formindsket,53
3902,aléjate,gå væk,84
10975,tonterías,crap.,39
11295,suministros,forsyninger.,21
3477,colaboradores,samarbejdspartnere,21
11750,egipcio,egyptisk.,31
7795,etilo,ethyl.,62
3550,gerencial,leddelige.,87
9911,inelegible,uberettiget.,48
13451,película,film,15
460,adictivo,vanedannende,26
13081,revista,magasin,19
12897,palanqueta,jimmy.,23
6023,toalla,håndklæde,69
8703,descubrir,opdage,10
1570,transitorio,forbigående,93
14223,crear,skab,6
3950,reforzar,bolster.,67
7520,descortés,uhøfligt,63
1846,erario,eksekutiv,95
5360,escorbuto,scurvy.,77
14229,horas,timer,10
3701,en tercer lugar,for det tredje,86
13584,talla,størrelse,14
365,macaco,macaque.,99
7619,mágico,magisk.,26
2149,saludo,goalless.,93
14445,pruebas,tests,5
6384,arbitrariamente,vilkårligt.,71
9364,durante la noche,natten over,52
1110,reagrupado,omgrupperet.,81
7699,pez de colores,guldfisk,63
8843,dardo,dart.,38
10659,cargo de primer ministro,premiership.,42
3075,mítico,mytisk,88
14510,eficaz,effektiv,12
10953,cubierta,dækning,9
6998,chupete,lollipop,66
14131,veces,gange,5
13712,verifiable,verificerbar,9
208,goma de goma,shrove.,100
6672,supremacía,overhøjhed,70
11682,abeto,fir.,34
6843,pasaporte,pas,62
1038,sospechoso,fishy.,98
6430,cañutillo,gimp.,70
1758,fascinado,begejstret,54
11030,preliminar,indledende,39
6225,calderakers,boilmakers,71
12323,arrojar,chuck.,29
2770,subvención,tilskud,78
8125,maduro,moden,49
9681,venecia,venedig.,50
2822,parásito,skadedyr,87
12722,madre,mor,24
10139,ordinario,almindelig,46
8943,aunque,omend.,55
8111,epístola,epistle.,59
10525,diminuto,lille bitte,43
6970,reconstituido,rekonstitueret,62
10103,hilo,tråd,40
7939,mezcla,blanding,22
9268,encuentro,komme ud for,31
3700,matanza,blodsudgydelse,86
11407,vencido,slået,37
9458,tumba,grav,40
13534,opinión,mening,12
13747,azul,blå,12
5613,sedición,forførelse.,76
7728,enrojecimiento,flushing.,54
8388,papel prensa,newsprint.,59
11971,camión,lastbil,28
1395,corriente de lava,coulee.,95
13260,banco,bank,16
14403,pronto,snart,10
5426,establecer en,indstillet på,77
2730,molienda,slibning,69
3138,clero,gejstlighed,88
3872,epónimo,eponymous.,85
3328,antiguo alumno,alumnus.,88
2601,graduar,grad.,87
13123,competir,konkurrere,15
12830,rueda,hjul,19
12060,cómic,tegneserie,17
8019,paz,pax.,62
10097,escolta,eskortere,38
9952,gracias,tak skal du have,47
462,contrastado,kontrasteret,36
14066,agregado,tilføjet,6
9109,espectacular,spektakulære,54
2681,cetona,ketone.,81
10879,recuperación,genopretning,40
13456,no deseado,uønsket,17
9115,malentendido,misforståelse,47
9628,notable,notworthy.,50
8442,inmaduro,umoden,56
11436,junco,reed.,36
2754,cervecería,bryggeri,84
6986,encarcelado,fængslet,49
8357,decimosexto,sekstende,59
12098,conservador,konservativt,25
7141,empanada,patty,65
5430,mollete,muffin.,75
8868,imparcial,upartisk,56
2413,tendón,sene,89
4641,economistas,økonomer.,58
4118,cisnes,swans.,45
6930,gachas,mush.,66
3511,salón de baile,ballroom.,86
8971,soledad,ensomhed,55
9859,olvidado,glemt.,48
2852,intestino,tarm,64
10232,jabón,sæbe,44
8191,mazo,pounder.,58
13589,estar de acuerdo,enig,12
6888,leucemia,leukæmi.,68
12339,n / a,na.,29
482,epitafio,epitaph.,99
1203,esguince,forstuvning,73
14233,requerido,krævet,7
6153,cartas credenciales,legitimationsoplysninger,70
10147,conservar,beholde,28
9249,flores,blomster,36
5233,libro mayor,ledger.,78
722,gusano,maddike,96
8527,criaturas,skabninger.,49
1026,remolacha,roet,95
4317,casa club,clubhouse.,82
8154,estante,rack.,46
8615,mullido,mullen.,57
411,cianúrico,cyanuric.,99
13304,aficionados,fans.,13
127,surtido,udvalg,83
2511,inmundo,dungy.,92
14328,condujo,led,12
6818,teledifusión,telecast.,61
689,prescrito,foreskrevet,90
10121,rodillo,roller.,45
9110,megahercio,mhz.,54
10781,linaje,linemen.,41
3369,rife,riff.,83
9992,beca,stipendium,46
7771,faro,fyrtårn,62
10725,ruidoso,højt,41
2313,comido,spist,92
784,casa antigua,claymore.,98
13307,escribió,skrev,18
8144,más lejos,fjernere,61
1357,alcalino,alkalisk,95
7567,activo,asset.,41
4168,vinagre,eddike,84
10823,enfocado,fokuseret,33
299,agrupado,bundled,78
10274,capilla,kapel,45
2994,marea,blume.,89
7396,estruendo,din.,64
3092,válvulas,ventiler.,49
8180,indebido,unødig.,61
9880,guia,vejledning,48
14356,fuentes,kilder,7
9258,investigacion,probe.,48
12771,animal,dyr,14
6358,espacio aéreo,luftrum.,72
9554,biológico,biologisk.,28
9923,rubí,rubin,47
13050,obtiene,gets,8
8857,calvo,skaldet,51
5243,cava,kælder,75
12867,pavo,kalkun,23
12827,coreano,koreansk.,23
14039,sin embargo,imidlertid,6
4533,riguroso,stringent.,68
6519,esclerosis,sklerose,71
6157,carnicería,blodbad,73
11664,ciro,cyrus.,34
7735,precursor,forløber,61
12923,es más,i øvrigt,23
2298,clorhidrato,hydrochlorid.,92
12592,hechos,acts.,11
83,manchar,sully.,99
9730,bulto,bule,49
12643,invitado,inviteret,6
10874,diputado,stedfortræder,36
8067,vatios,watts.,44
4138,todopoderoso,almægtig,84
5482,incendio provocado,brandstiftelse,75
10203,átomo,atom,29
13650,legal,gyldige,9
9781,triangular,trekantet,49
10845,fatigar,tucker.,41
5285,sintoísmo,shinto.,78
12983,porra,billy.,20
7060,tubería,pipeline.,64
13601,divisiones,afdelinger.,8
9727,boletín,opslag,45
2946,cabras,geder.,48
10517,literario,litterære.,43
10614,confederación,konføderation,26
13512,corona,krone,15
12928,sangre,blod,22
11311,deshacer,fortryd,25
11924,sexualmente,seksuelt,20
4072,veintiuna,blackjack.,84
6442,alquimia,alchemy.,71
11995,trasero,bag-,31
300,redefinición,omdefinering,97
11551,patada inicial,kickoff.,35
1952,asiria,assyrien,94
10443,deterioro,svækkende,40
5539,la haya,haag.,76
7724,reconciliación,forsoning,62
12409,intitulado,berettiget,28
10600,caído,faldet,43
7036,cúbito,cu.,66
8523,breta,bon,58
9562,salario,løn,46
12471,levemente,en anelse,27
12634,ilegal,ulovlig,24
6581,morillo,andiron,70
7718,contradicción,modsigelse,37
14075,acceso,adgang,9
6875,caldera,kedel,63
11475,altavoz,højttaler,31
9410,por inadvertencia,utilsigtet,50
13774,tarde,sent,12
8790,sésamo,sesame.,56
13039,aproximadamente,rundt regnet,20
2437,aterronado,lumpy.,92
12140,cerveza,øl,30
13073,sencillo,enkel,21
13125,obra de arte,kunstværk,20
11482,revolucionario,revolutionerende,35
7748,tumbar,tum.,62
10328,preparativos,arrangementer,23
4862,estatutario,lovpligtig,80
10916,cobre,kobber,40
6147,indemnización,reparationer.,68
11349,huésped,gæst,32
3484,glacial,isnende,87
13523,el verano,sommer,16
298,sumador,adder.,100
13632,foro,forum,14
2457,ha podido recuperar,fetch.,77
12181,enfermo,syg,26
762,salón de noticias,newsroom,97
5490,avestruz,struds,75
14329,cargar,oplade,17
11480,cabezas,hoveder.,11
12139,espíritu,ånd,29
5370,volátil,flygtige,70
1478,agua salada,saltvand,96
13659,resolución,løsning,13
13232,vejestorio,dodo.,19
13367,6º,6th,18
21,rompecabezas,heartbreaker.,77
12854,bélgica,belgien.,24
7486,bendecir,velsigne,48
3192,más estricto,stricker.,88
7676,incontable,utallige,63
11162,cocaína,kokain.,38
10308,vale,chit.,45
10588,lijadoras,sanders.,40
12962,ubicación,beliggenhed,11
8933,compañeros de equipo,holdkammerater,33
10460,romance,romantik,43
4045,descontento,utilfredshed,80
13716,menos,mindre,13
1064,venerado,revered.,55
12262,asaltantes,raiders.,28
4379,acelerar,fremskynde,38
14480,jugar,spil,8
10126,apoderado,beslaglagt,37
2803,meatero,seser,88
10211,cangrejo,krabbe,45
5711,entrometido,entre,74
3865,melódico,melodisk.,85
6651,toma de corriente,outlet.,50
4708,plaro,ppl.,81
5780,libélula,guldsmed,75
8066,se produjo,følges,33
8742,demolido,nedrevet,53
11613,musgo,mos,35
5212,honorífico,æreoplevelser.,70
4355,lógicamente,logisk.,28
8779,escarlata,rød,55
4586,triunfo fácil,gå over,80
