ID,SPAIN,POLONAIS,INTERVAL
5155,inclinación,skos,65
1579,enfurecido,rozwścieczony,90
9132,erosión,erozja,54
8273,aborigen,rodowity,49
2011,decepcionar,zawieść,34
733,flanqueo,flanker.,97
8084,masonería,freemasonry.,61
154,nexo,ogniwo,100
11784,conducta,zachowanie,33
8766,cruzados,krzyżowcy.,31
6003,sauce,wierzba,70
5253,hera,herę.,78
4479,deportividad,sprawność sportowa,83
10270,tonelada,tona,33
10389,asta de bandera,maszt,44
1187,refracción,refrakcja,85
811,ibídem,ibid.,99
3586,anormal,nieprawidłowy,72
445,péula,peebles.,100
3406,abrumadoramente,przemożnie,88
8553,circulatorio,krążeniowy,58
7742,coro,chór,63
8779,escarlata,szkarłat,55
8293,entusiasmo,entuzjazm,60
1019,pista de aterrizaje,lądowisko,94
10464,afección,aggie.,40
9400,langoso,lang.,52
1786,dálmata,dalmatyński,76
297,exponente,wykładnik potęgowy,91
3338,monárquico,rojalista,82
13597,disparo,strzał,13
2280,cañonazo,postrzałowy,88
7838,hábito,nawyk,49
9808,deuda,dług,45
10719,visión,widok,34
14465,asociación,stowarzyszenie,12
79,chotacabras,nighthawk.,95
8914,jerarquía,hierarchia,54
13353,contribución,wkładki,18
6264,óptimo,optymalny,72
4068,bazuca,bazooka.,84
6529,sostenido,walczyć,38
12966,inexplicable,niewyjaśniony,22
235,inequívoco,niedwuznaczny,88
11955,cazar,polowanie,27
24,ensayo,próba,77
8906,héctor,zabijaka,55
5494,hijo de puta,motherfucker.,77
5225,señorita,panienka,79
8977,francotirador,snajper,51
165,actón,działać na,100
11093,cañón,armata,37
13621,etc.,itp,14
5988,podrido,zgniły,74
12406,grasa,tłuszcz,27
7107,perforación,perf,67
2400,ejecutor,wykonawca,89
5525,retirada,wycofanie się,36
14503,distribución,dystrybucja,23
8493,respiración,oddechowy,42
9900,yihad,święta wojna,48
8747,patria,ojczyzna,56
7141,empanada,pierożek,65
13648,necesariamente,koniecznie,14
11491,aporte,wejście,35
7831,ornitorrinco,dziobak,62
11023,énfasis,podkreślenie,39
8014,gimnasio,siłownia,61
1299,anotado,adnotacyjny,85
13091,rd,r & d,20
6929,de diversamente,różnorodnie,68
4630,iridiscencia,opalizowanie,80
2150,molestado,mulen,94
9164,tacones,obcasy,47
3910,borde del camino,boczna droga,86
6506,por lo cual,w wyniku czego,71
6128,veneno,jad,70
8451,manifestantes,protestujący,57
14295,siguiente,następny,6
10133,fraude,oszustwo,46
14091,norte,n,9
14000,usuario,użytkownik,5
9728,trabajador,pracownik,24
13813,tener,posiadać,5
11152,vóleibol,siatkówka,38
14252,servidor,serwer,7
625,legisladores,lawmakers.,95
11244,cardenal,kardynał,17
14183,fiesta,impreza,11
6364,disolver,rozpuścić,42
11177,lanzadera,czółenko,38
14107,general,ogólny,8
538,imponible,podlegający opodatkowaniu,99
9096,arrastrar,ciągnąć,45
7340,muñeco,mig.,63
10883,racial,rasowy,28
2457,ha podido recuperar,aportować,77
14261,liberar,uwolnienie,9
942,rapto,zachwyt,94
3700,matanza,rozlew krwi,87
7270,cuadrícula,kwadraty,17
12774,sureste,południowo-wschodni,24
3769,arista,kant,84
2807,app,aplikacja,91
2699,cristalino,krystaliczny,91
7710,expiración,wygaśnięcie,63
1100,tararear,szum,94
10511,líquido,płyn,39
804,queroseno,nafta oczyszczona,99
1836,virginidad,dziewictwo,95
13431,rusia,rosja,17
7990,champán,szampan,62
11504,decimonoveno,dziewiętnasty,36
6900,contabilizado,rozliczany,6
2003,entre paréntesis,wzięty w nawias,91
11518,boletin informativo,biuletyn,35
11858,alturas,wysokość,25
13381,misión,misja,14
3791,agitado,przygotowany w shakerze,86
10316,cache,pamięć podręczna,40
190,supervisar,nadzorowanie,74
10310,misterio,tajemnica,37
14309,personal,osobisty,6
876,gérmenes,zarazki,80
4044,calcutta,kalkuta,85
9644,icono,ikona,39
1669,cerdeña,sardynia.,95
12914,lector,czytelnik,11
11356,hombre de verdad,prawdziwy mężczyzna,37
6087,disponibilidad,chęci,74
11852,chupar,ssać,25
4705,encabezado,bzdura,63
4012,ametrallamiento,strapienie,75
12402,tiroteo,strzelanie,22
1323,anales,annały,97
10615,inmuebles,nieruchomość,38
13576,mando,komenda,12
13076,sociedad,społeczeństwo,19
9015,patinar,łyżwa,23
10527,prontamente,natychmiast,43
11693,decimocuarto,czternasty,34
11812,comparación,porównanie,31
11822,beingo,wrócę,33
1269,antes de,ere.,97
7790,muñeca,lalka,45
3531,humedal,podmokły,83
1270,arquetipo,archetyp,90
6043,taoísmo,taoizm,74
11416,desfile,parada,35
11294,genético,genetyczny,29
3928,istmo,przesmyk,86
10834,turismo,turystyka,41
5154,desequilibrado,niezrównoważony,79
1599,endurecer,stwardnieć,76
4258,delantero,dziobowy,84
12608,desierto,pustynia,24
9744,monsieur,lord,49
7323,cobertizo,szopa,58
8564,inevitable,nieunikniony,58
10118,eh,huh.,46
4445,primer plano,pierwszoplanowy,83
4827,lister,obsypnik,80
11553,más difícil,trudniej,35
14329,cargar,opłata,17
10012,cuanto antes,prędzej,31
8651,ordenador portátil,laptop,57
5394,ilógico,nielogiczny,76
3708,fuselaje,kadłub samolotu,86
5681,bipolar,dwubiegunowy,76
3222,siciliano,sycylijski,86
14165,ciudad,miasto,9
8944,agobiante,przytłaczający,39
8070,interminable,nieskończony,61
1700,alejado,wygnany,79
1955,lexico,leksyk,88
4463,textual,tekstowy,80
5763,desplazamiento,przemieszczenie,44
6455,estafilococo,staphylococcus.,71
11268,tránsito,tranzyt,25
12805,mosca,latać,14
9262,luchador,zapaśnik,46
14109,john,jan,9
11126,furtivo,podstępny,38
2198,recaudación de fondos,zbieranie funduszy,92
1900,joroba,garb,88
14281,ganancia,zysk,32
2785,nuevo mercado,nowy rynek,91
345,cinturón en,pas na,100
208,goma de goma,shrove.,100
5737,glover,rękawicznik,76
13286,él mismo,samego siebie,18
5761,sensor,czujnik,63
4121,pavimentado,wybrukowany,63
11831,básicamente,zasadniczo,18
3960,justo,sprawiedliwy,85
10757,indicador,miernik,40
1022,rescatistas,ratownicy.,97
9286,interactivo,interaktywny,31
5134,salsa de tomate,keczup,79
7947,elevación,podniesienie,36
4982,circuncisión,obrzezanie,78
3125,sin acontecimientos notables,monotonny,85
4940,taxista,taxman.,80
10422,mintiendo,kłamliwy,23
4425,invariante,niezmienny,66
4798,cizallado,ścinany,30
4937,tempestad,nawałnica,78
8486,envuelto,owinięty,41
13703,rápidamente,prędko,13
1546,capellán,padre,46
13843,todo,wszystko,7
1438,pentecostés,zielone świątki,69
3776,exitoso,wybieg,19
2594,de conformidad con,na mocy,91
7514,exposición,eksponować,29
14195,bastante,raczej,7
1105,polémica,polemiczny,82
5201,certeza,pewność,78
7042,certificación,orzecznictwo,44
4887,de lujo,deluxe.,80
10568,repetición,powtórna rozgrywka,37
41,verbosidad,wielomówność,100
9258,investigacion,sonda,48
7094,pulga,pchła,66
12752,último,końcowy,24
14029,alrededor,wokół,9
6437,artesano,rzemieślnik,71
13700,londres,londyn,13
10624,consolidado,skonsolidowany,36
12291,extremo,skrajny,19
1796,reabastecimiento,resupply.,90
3,amorfo,amorficzny,100
12829,tocino,boczek,24
5422,bulboso,bulwiasty,78
13559,temporal,tymczasowy,15
13024,armada,marynarka wojenna,21
85,hora de soñar,czas snu,100
4694,vandalístico,wandalistyczny,82
13608,hand,hant.,14
5327,angustia,rozpacz,66
696,estrafalario,wack.,99
9668,tobillo,kostka,48
5835,estrella de mar,rozgwiazda,75
3451,trébol,koniczyna,68
2307,filo,whoops.,84
4089,pegajoso,lepki,85
8756,trompeta,trąbka,54
1637,dianética,dianetyka,95
2939,de mierda,gniazdo,87
1370,urbar,urb.,97
7227,fabian,fabiański,66
6248,camarilla,klika,69
6277,insurrección,insurekcja,72
13789,salud,dzięki,12
3121,pastilla,jujuba.,89
150,la w,thew.,99
7252,atuendo,strój,58
13718,río,rzeka,12
1314,desnutrición,niedożywienie,97
13420,marina,morski,13
5622,indiscutible,bezsprzeczny,72
2431,tacos,heelers.,92
7146,poco profundo,płycizna,65
3158,inquieto,lowery,89
7058,yen,jen,67
294,infructuoso,bezowocny,100
8551,plasma,osocze,58
10299,sintaxis,składnia,45
8363,gallo,welch.,60
12119,circulación,krążenie,27
2851,tallado,rzeźbiony,74
5845,mechón,mv.,75
1084,estipulado,określony,80
9234,trigo,pszenica,53
7064,derritiendo,topienie,54
6795,modular,modułowy,66
8410,cera,wosk,55
14273,cabeza,głowa,11
3045,anochecer,zmrok,89
5250,carboxilato,karboksylanowy,62
11628,diario,dziennik,29
403,soñar,smoot,100
13127,va,idzie,20
11830,noble,pod tytulem,10
10948,varsovia,warszawa,40
14191,proyecto,projekt,8
5096,deshonesto,nieuczciwy,79
6180,vacantes,wakaty,66
5992,caballo de mar,konik morski,74
11068,huevo,jajko,36
1798,seducción,uwodzenie,91
9840,plural,mnogi,44
10936,letonia,łotwa,40
4924,natal,urodzenia,80
10488,parcialmente,częściowo,43
13858,primero,pierwszy,7
8571,yugoslavo,jugosław.,56
7144,en t,intr,66
3733,banquillo,sidelines.,51
11884,ambiente,środowisko,31
3703,inexistente,nieistniejący,84
6430,cañutillo,kordonek,70
6113,catastrófico,katastrofalny,58
10404,ruido,hałas,43
5575,absorción,wchłanianie,75
12604,nordeste,ne.,26
11076,músicos,muzycy,25
13938,comparte,akcje,6
3109,estuario,ujście,88
8246,miedoso,odjechany,60
8688,pimientos,papryka,35
2126,convulsión,przewrót,89
13902,funcionarios,urzędnicy,10
215,féretro,całun,100
9346,proclamación,głoszenie,51
4141,ultrasonido,ultradźwięk,84
1312,no profesional,amatorski,95
7450,detención,pozbawienie wolności,64
11715,paso,przejście,32
1163,bombero,funiboy,97
6032,firmificado,oznaczony,47
6911,minino,kicia,67
7216,peludo,futrzany,66
216,hecho en casa,domowej roboty,100
10683,erizo,jeż,42
14286,cantidad,kwota,8
7243,quiropráctica,chiropraktyczny,66
10390,saludos,pozdrowienia,38
10518,noruego,norweski,42
6323,rebaba,bełkotać,72
3621,aguas subterráneas,woda gruntowa,87
13097,categorías,kategorie,7
2007,fosfórico,fosforowy,88
5978,jirón,wiecheć,74
14208,campo,pole,9
14123,resultado,wynik,7
4422,incapaz,niezdolny,82
683,forraje,pasza,99
182,solapa,klapka,89
6825,veinte,dwudziestych,15
10665,dibujos animados,kreskówka,34
8147,tenedor,widelec,44
8715,juego,hazard,43
2153,sin control,niekontrolowany,83
14133,vida,życie,12
10667,vector,wektor,41
11723,ballena,wieloryb,30
3359,arrebatador,groundrent.,88
13039,aproximadamente,około,20
9344,césped,trawnik,51
6272,saltamontes,konik polny,70
3076,lúcido,przejrzysty,88
4132,tad,berbeć,84
5124,ciruela,śliwka,79
6143,asirio,asyryjski,68
6828,bailarines,tancerze,57
7181,sulfato,siarczan,66
9776,psicodélico,psychodeliczny,46
10371,demandar,pozwać,44
8568,cazador de aves,ptasznik,58
3218,supersónico,naddźwiękowy,60
12946,selección,wybieranie,12
4031,galletas,ciasteczka,26
12094,what,que.,31
5104,rediseñado,przeprojektowany,24
6984,interferir,kolidować,40
1686,apoyar,czekaj,95
11681,municipio,parafia,34
9905,agresivo,agresywny,38
11745,algodón,bawełna,34
13260,banco,bank,16
1014,ónix,onyks,98
3986,hombre-lobo,wilkołak,85
11371,alistado,zaciągnięty,32
9490,estrechamente,wąsko,51
6947,lealtad,wierność,66
4202,tejo,cis,84
7153,divorcio,rozwód,61
7719,subyacente,zasadniczy,60
12109,comprometido,zobowiązany,23
3639,inoxidable,nierdzewny,87
4168,vinagre,ocet,84
1021,boicoteo,bojkotowanie,66
13659,resolución,rezolucja,13
8927,marinero,marynarz,42
7349,asignación,przydział,30
9783,pliegue,zginać,37
283,de cerca,zbliżenie,99
13323,bretaña,brytania,18
8434,eterno,wieczny,52
13131,gay,wesoły,20
2511,inmundo,nawożony,92
14187,continuar,kontynuować,5
13400,carrera profesional,kariera,16
13873,cualquier,każdy,5
7837,agitar,potrząsnąć,51
4022,registros,rejestry.,7
4885,destilación,destylacja,70
10671,sangriento,krwawy,42
9600,despotricar,tyrada,43
7272,llanto,płacz,36
3232,arriesgador,ryzykowny,88
7895,empuje,pchnięcie,57
14057,cambiar,zmiana,6
14118,dado,dany,12
6619,reclutamiento,pobór do wojska,62
13865,nosotros,my,5
9158,ecuador,równik,32
14008,hasta,dopóki,10
8191,mazo,tłuczek,59
7165,acostumbrado,zwyczajowy,66
7337,lujo,luksus,48
5649,bocinazo,trąbić,75
7690,torrencial,ulewny,63
8257,fauna silvestre,dzikiej przyrody,60
5937,garganta,wąwóz,57
4310,desventaja,upośledzenie,67
5582,algún día,pewnego dnia,76
6960,autopista,droga wolna,62
6515,consolador,dildo.,69
5349,chorro,tryskać,76
3594,superposición,nakładać się,59
8466,sufragio,prawo wyborcze,59
10230,rumano,rumuński,45
687,físicos,fizycy,60
2269,velcro,rzep,93
4255,retaguardia,odwód,84
2050,cabeza armada,głowica bojowa,79
9535,pospuesto,odłożony,45
8318,underwood,podszycie lasu,60
9798,guardabosque,leśniczy,20
2467,peregrinaje,pielgrzymka,91
1007,hami,hamline.,98
13951,debe,musieć,8
4636,pato real,mallard.,81
5856,pasto,polanka,74
10805,opuesto,przeciwnik,19
5271,perdedores,słabsi,59
11448,frente a,okładzina,13
1791,anulación,anulowanie,95
6118,principiante,nowicjusz,71
11287,cinta,taśma,31
11135,rebaja,wyprzedaż,24
9224,fullback,stoper,47
10485,dimensional,wymiarowy,43
11956,agujero,otwór,26
14406,hacia,w kierunku,14
12534,considerado,traktowany,6
8316,congelado,mrożony,60
14306,liberado,wydany,9
3092,válvulas,zawory,50
9037,exigente,wymagające,23
9360,brete,bretowy,52
2077,córneo,seksualnie podniecony,94
7659,olvido,zapomnienie,63
11942,centro comercial,centrum handlowe,31
13052,fe,wiara,20
13284,8,8.,18
9938,hipocresía,żargon,47
12912,corporación,korporacja,18
3216,nepalés,nepalia.,88
3252,considerable,sizable.,88
5483,chinchilla,szynszyla,77
5252,sarcasmo,sarkazm,78
2159,guión,łącznik,65
4807,aparecer,ikra,46
5126,pbt,pvt.,79
12665,dibujado,pociągnięty,25
11321,emigrar,wędrówka,37
3868,irresoluto,nie rozwiązany,86
8019,paz,patena,62
9130,infinitesimal,nieskończenie mały,48
14186,tomado,zajęty,9
5361,el proceso de destitución,postawienie urzędnika państwowego w stan oskarżenia,65
14211,semanas,tygodnie,10
9154,batuta,pałeczka,51
5912,por tierra,lądem,73
2417,grieta,szpara,89
13688,millón,milion,12
8452,endefermo,jarder.,59
10139,ordinario,zwyczajny,46
11360,de alguna manera,jakoś,37
531,reyezuelo,strzyżyk,97
9353,foca,wilk morski,52
7452,lechoso,mleczny,64
12697,tarea,zadanie,17
7852,cuna,kolebka,62
7836,fallas,awarie.,24
2773,chorrito,sączyć,86
5584,plato,danie,64
12182,alegatos,zarzuty,19
7265,bancarrota,bankructwo,65
9497,banda ancha,szerokopasmowy,51
4355,lógicamente,logicznie,28
10492,cha,szach w persji,43
6065,indignacion,skandal,55
2764,zona de las calmas ecuatoriales,chandra,91
2091,presumir,pozować,94
4193,tachar,skreślony,43
4894,buzo,nurek,67
2115,fecha del aire,airatralny,91
10804,rendición,poddanie się,31
8059,pepino,ogórek,61
8061,comió,jedli,61
6809,palanca,dźwignia,66
10760,jugo,sok,41
10147,conservar,zachować,28
8576,agradecido,wdzięczny,52
13581,indio,indyjski,13
3454,verbigracia,mianowicie,88
5710,secuestrado,uprowadzony,53
2740,obediencia,posłuszeństwo,87
12173,once,jedenaście,30
10141,activistas,aktywistów,38
2781,aplausos,oklaski,91
8896,bosquecillo,holt.,56
11615,cr,kr.,35
3286,nervios,nerwowość,55
10823,enfocado,skupiony,32
8269,renta,wynajem,50
11786,inferior,gorszy,33
3147,paloma silvestre,kultura,89
8845,pintor,malarz,54
13602,quinto,piąty,14
12188,cresta,grzbiet,29
9904,contactado,skontaktował się z tą kontaktem,6
8259,fosilizado,skostniały,60
7875,limpieza,oczyszczanie,59
8692,muchacha,pedał,56
3683,a ciegas,ślepo,87
11557,shakespeare,szekspir.,35
13857,después,po,6
4039,inmaculado,nieskazitelny,84
13201,prestado,pożyczony,19
11759,obispo,biskup,32
3479,reedidado,reissed.,70
3320,envíos,przesyłki,68
14129,nunca,nigdy,12
5258,entusiasta,entuzjastyczny,43
10952,anuncio,zapowiedź,13
6778,flauta,flet prosty,67
13479,girar,skręcać,10
6041,atún,tuńczyk,73
4612,plátanos,banany,41
1265,noventa,dziewięćdziesiąty.,55
10669,editorial,redakcyjny,38
1073,brazo pantanoso,zalewisko,97
3310,sumamente,podsumowalnie,88
7210,literal,dosłowny,38
7430,pullman,pulmanowski,65
14070,mundo,świat,7
3538,desmontado,demontowany,81
13364,pedir disculpas,przepraszać,6
8673,estonio,estoński,54
3803,periferia,obrzeże,85
3954,satírico,satyryczny,57
10894,timoteo,tymotka,40
6970,reconstituido,odtworzony,62
12493,planificado,zaplanowany,12
8738,comodoro,komandor,47
2423,de interés periodístico,warty opublikowania,92
8557,conectar,conn.,58
6454,ateniense,ateński,65
12818,noreste,północny wschód,24
253,abertura,abner.,100
12755,sur oeste,południowy zachód,24
1064,venerado,czczony,55
4372,bobina,cewka,80
9574,criajo,wally.,49
6856,línea de datos,dateline.,68
11411,más lento,wolniej,37
7985,imponer,narzucać,37
1344,malla,siatka,93
8962,remolque,zwiastun filmu,50
8703,descubrir,odkryć,10
6885,bowyer,bić,68
13976,sin,bez,6
487,exageración,przesada,63
11451,mellizo,bliźniak,24
11979,dólares,dolary,23
6660,asís,assisi.,70
8980,ochenta,osiemdziesiąt,52
10904,almacenamiento,przechowywanie,40
5178,sin escalas,bez końca,79
12683,teclados,klawiatury,23
14262,corporativo,zbiorowy,18
2544,desigual,nierówny,92
9203,francachela,jamboree,53
9454,enfriador,chłodnica,51
2243,dicho de una cosa,kwotka,93
6107,lombriz,dżdżownica,73
14134,cambios,zmiany,6
246,asesoramiento,doradztwo.,62
7846,bienal,dwuletni,62
7287,contaminación,zanieczyszczenie,50
14237,conocido,znany,11
1633,preventivo,remand,78
5950,danubio,dunaj,74
174,esmalte,szkliwo,98
14430,vínculo,obligacja,23
12222,más viejo,starszy,30
4169,bigote,wąsy,82
13208,rayo,promień,18
81,cantera,kamieniołom,96
3486,enriquecido,wzbogacony.,71
12344,lo más rápido,najszybszy,28
2887,traumático,traumatyczny,88
2557,hechizo,hecht.,92
12052,se convierte en,staje się,9
11511,crema,krem,36
7403,violeta,fioletowy,63
5814,dependencia,poleganie,75
13430,rosa,róża,16
6337,patatas,ziemniaki,42
11666,hurto,kradzież,34
3831,estiércol,łajno,86
12484,estadísticas,statystyka,23
7708,puerco espín,jeżozwierz,63
13012,deshecho,nie zrobiony,21
12618,cable,kabel,24
11604,solamente,wyłącznie,27
12753,ventanas,windows.,13
11227,p.ej,np,38
9444,azufre,siarka,48
11975,puertas,bramy,24
12877,superior,górny,23
10692,en público,publicznie,42
3453,cuajar,galaretować,88
14176,mirar,patrzeć,5
5822,casarse,poślubić,41
5685,magnate,potentat,75
9407,esplino,spl,52
8433,incondicional,unanked.,59
6584,alondra,gajówka,70
3159,empresarios,biznesmeni.,89
7401,automotor,automobilowy,65
12591,ejercicio,ćwiczenie,23
463,falsedades,fałsz,84
8106,estreno,premiera,21
7975,vencer,overcame.,62
10579,potro,źrebię,24
8581,naufragio,wrak,48
9815,colgante,wiszące,35
2835,extremidades,odnóża,74
6798,neumonía,zapalenie płuc,69
8225,retumbar,huk,57
3597,primate,prymas,79
2536,kilo,kilogram,88
4820,antecesores,przodkowie,48
9363,arquitecto,architekt,46
6156,simpático,współczujący,72
9049,cofre,skrzynia,53
926,brotado,britten.,98
815,escote,dekolt,88
10322,burra,burke.,41
2264,cavernícola,jaskiniowiec,93
11381,apoyador,linebacker.,32
1914,no cualificado,niewykwalifikowany,94
428,tunecino,tunezyjski,98
5999,gruñido,chrząknięcie,72
2501,sobremarcha,zajeździć,92
7193,barlo,scyzoryk,66
5726,irreal,nierealny,74
10658,agenda,porządek obrad,40
2508,quincena,dwa tygodnie,89
12075,realidad,rzeczywistość,30
2972,aviador,lotnik,89
6656,titular,beneficjant,62
6998,chupete,lizak,66
8464,silla de ruedas,wózek inwalidzki,58
7798,apostar,stawka,50
13999,línea,linia,10
10213,poderoso,potężny,46
9869,búho,sowa,40
13436,referenciado,odniesienia,16
8489,cauce seco de un río,arroyo,58
11175,multitud,tłum,36
4081,trinquete,zapadka,85
8782,clínico,kliniczny,47
2462,retórico,retoryczny,62
13118,naciones unidas,un.,20
14084,mover,przenosić,9
13680,poco,fragment,13
1759,autista,autystyczny,95
883,sutilmente,subtelnie,98
7924,escopeta,strzelba,60
12867,pavo,indyk,23
5249,mandar,wręcznik,79
6677,rellenar,wypełnić,70
8218,excepcional,wyjątkowy,16
13347,desambiguación,ujednolicenie,17
14332,alcanzó,osiągnięty,11
3255,circonio,cyrkon,88
6490,pavo real,paw,69
682,atormentado,bogactwo.,73
13927,semana,tydzień,10
10717,manteca,masło,41
1247,barquero,przewoźnik łodzią,97
9947,chaser,pościgowy,46
2638,arqueros,łucznicy.,60
14333,venta,sprzedawanie,24
12686,ordenado,uporządkowane,25
14074,lejos,daleko,9
12463,taiwán,tajwan,27
6679,abreviaturas,skróty,44
1841,recluso,więźniowie.,91
5283,pizcama,pembroke.,78
7399,exhausto,wyczerpany,44
7336,anarquía,anarchia,65
5276,estar atento,uważaj,78
9645,saco,worek,27
10107,tribus,plemiona,33
14190,cualquiera,albo,9
10458,objeción,sprzeciw,13
7402,introductorio,wprowadzający,65
4536,hipotético,hipotetyczny,79
9754,taller,warsztat,46
2927,pirineos,pireneje,90
8803,apestar,pong.,56
3865,melódico,melodyczny,85
12145,influencia,wpływ,24
1769,reclasificado,przeklasyfikowany,88
9823,petróleo,ropa naftowa,49
13617,mesa,stół,13
8884,eficiencia,efektywność,38
13126,italiano,włoski,19
10,estrella de sol,gwiazda słoneczna,100
4877,luciérnaga,robaczek świętojański,80
11014,suponer,przypuszczać,22
13770,suficiente,dość,13
14304,caer,jesień,13
8468,sin respuesta,bez odpowiedzi,59
14035,aceite,olej,18
9010,reiniciar,ponowne uruchomienie,44
13233,semi,pół,19
2623,séquito,otoczenie,91
3979,torcedilla,torchwood.,85
3414,cardiovascular,sercowo-naczyniowy,88
5112,persona,ser.,79
14080,características,cechy,11
9587,pantalones,spodnie,50
4126,receta,przepis,74
4199,minúsculas,małe litery,84
10728,predicho,przewidywany,27
398,tiempo espacial,czas  przestrzeń,100
1594,evolucionando,ewoluujący,39
7811,recorrer,wędrować,62
10741,reunido,zebrane,28
12910,criterio,kryterium,23
4259,gaucho,pastuch,84
6556,hundido,zatopiony,71
14346,comercial,handlowy,10
12485,reducido,zredukowany,19
14047,miembros,członkowie,10
13221,directamente,bezpośrednio,19
572,reptil,gad,99
13913,ambos,zarówno,9
5914,superávit,nadwyżka,75
10001,resumen,abstrakcyjny,44
4137,salón de clases,klasa,77
13645,competencia,konkurencja,12
7460,tirador,strzelec,57
10935,roble,dąb,36
8875,esfinge,sfinks,56
5389,cínico,cyniczny,60
3374,enmarcado,oprawiony,27
9403,desacuerdo,desc.,52
5356,shiva,siedmiodniowa żałoba,78
8717,desencadenar,spust,40
6866,largo tiempo,długi czas,68
8268,mírico,mir.,60
8985,elaborar,wyszukany,47
10949,agitación,niepokój,40
10189,legislación,ustawodawstwo,27
4621,cabron,fucker.,82
3279,en esto,w nim,88
7081,más simple,prostrowiec,67
4508,grapa,zszywka,58
1211,a bajo precio,tanio,97
1672,chipriota,cypryjski,91
11735,ejército de reserva,ta,33
4497,guatemalteco,gwatemalan.,80
9024,dióxido,dwutlenek,55
12672,doce,dwanaście,25
8064,facultad,wydział,60
328,chaqueta de sport,marynarka,52
270,proponente,zwolennik,75
5182,evolutivo,ewolucyjny,79
5418,fisión,rozszczepienie,77
10016,mortal,śmiertelny,38
12103,conversión,konwersja,20
12807,acoplado,sprzężony,15
7891,alboroto,szał,60
2566,brillantemente,błyszcząco,92
7276,coito,stosunek płciowy,66
13557,al otro lado de,w poprzek,15
11033,guarnición,garnizon,37
11906,pique,sprint,31
10810,sacrificio,poświęcać się,40
2988,dudoso,wątpliwości,86
8035,distante,odległy,62
5784,mareas,płyty,36
14312,posición,pozycja,6
12462,esquina,kąt,25
1812,piedra angular,kamień węgielny,91
13640,ha fallado,przegrany,12
3423,palíndromo,palindromiczny.,76
13016,enfermedad,choroba,20
879,vigas,belki,57
11958,marchito,se.,32
8898,botones,guziki,7
9027,lodo,błoto,55
12531,macho,malo.,27
5682,pezón,sutek,70
8478,lápiz,ołówek,56
7485,más adentro,głębiej,64
1256,encorvado,ukłonić się,39
7005,acústico,akustyczny,62
4146,papal,papieski,84
5449,idiota,idiotyczny,31
4635,tortícolis,crick.,82
8045,felicidad,rozkosz,61
2962,hermanos,rodzeństwo,74
11258,cerdo,świnia,32
6271,vulnerable,wrażliwy,65
5423,mercancía,towar,64
11747,vigésimo,dwudziesty,34
11218,junto a,wzdłuż,38
11616,racismo,rasizm,35
12465,juventud,młodzież,25
9849,especia,przyprawa,47
10855,suave,gładki,39
281,barcos,kanistry,86
10803,gusto,smak,38
12134,víctimas,ofiary,26
12718,gorro,gov.,25
11353,belga,belgijski,37
12915,touchdowns,przyłożenie,11
9775,certificado,atestowany,46
10892,aplastar,rozbić,32
12480,negativo,negatywny,26
14108,inversión,inwestycja,31
12170,yo,siema,30
1511,perpendicular,prostopadły,96
9114,no usado,nie używany,50
4683,bonificaciones,bonusy.,82
14055,venir,przychodzić,8
4383,cuál,wich.,83
13119,miles,tysiące,16
12165,madrid,madryt,30
5774,acuñado,ukuty,18
269,erguido,wyprostowany,51
2522,peluca,peruka,83
12174,cachorros,cubs.,29
3958,subliminal,podświadomy,85
10035,leve,niewielki,46
3396,travesaño,poprzeczka,87
10643,hilado,uprzedzony,42
4963,anexión,aneksja,56
12664,más allá de,poza,25
12281,lentamente,powoli,29
8987,error de tipografía,typo.,35
1970,de tapa dura,twarda okładka,94
779,indemne,bez szwanku,99
8374,problemático,problematyczny,59
3149,sacristán,zakrystian,89
2448,invocado,wywołany,72
2323,simbiosis,symbioza,92
7593,sótano,piwnica,63
8659,de paso,nawiasem mówiąc,55
9170,a granel,cielsko,54
12360,nieve,śnieg,28
11551,patada inicial,rozpoczęcie,35
7566,recomienda,zaleca,14
10246,víspera de todos los santos,halloween.,45
14352,ofrecimiento,oferując,17
90,enfisema,rozedma,100
768,cadmio,kadm,99
3317,farmacia,apteka,86
4592,duele,boli,38
4489,arándano,borówka,82
2285,zapatillas deportivas,trampki,90
8229,autoritario,autorytatywny,58
12235,prisión,więzienie,19
13994,días,dni,7
8485,pared de piedra,kamienna ściana,58
13498,combatiente,wojownik,14
11834,inadecuado,niewystarczający,32
9996,continuamente,stale.,47
10659,cargo de primer ministro,premiership.,42
6106,manguera,wąż gumowy,70
9876,baterías,baterie,23
1377,paisaje modelado,parkland.,91
10162,dificultades,trudności,35
250,programadores,programiści,33
6383,purga,oczyścić,62
3801,mascar,chrupać,81
7685,vizconde,wicehrabia,63
6625,coyote,kojot,55
7018,hackear,hakerstwo,39
13229,hijo,syn,18
12337,ajuste,ustawienie,10
5672,edipo,edyp,76
6587,en silencio,cicho,70
2442,astuto,przebiegły,92
14394,pregunta,pytanie,6
3546,bulador,blatter.,88
9251,estaño,cyna,52
5987,filigrana,znak wodny,67
1197,dolea,dolley.,97
183,terraplén,wał przeciwpowodziowy,95
3389,aceites,obrazy olejne,18
9702,zapato,but,37
3657,reanudación,wznowienie,86
12552,fr,ks,26
1318,piquetes,pikiety,58
9995,carmesí,karmazynowy,47
285,maloliente,śmierdzący,99
