ID,DEUTSCH,KOREAN,INTERVAL
2693,intertropisch,통지,89
9408,off-shore,난바다 쪽으로 부는,48
1742,unansehnlich,편집되지 않은,93
11896,ressource,자원,18
10176,lahore,라호르,42
4448,josephine,요세 핀,80
4903,rentier,순록,78
8984,rekrutieren,모집,23
10243,belfast,벨파스트,41
5171,untergang,몰락,75
7593,keller,최하부,60
6884,kunststück,묘기,58
8229,maßgebend,권위 있는,54
5814,vertrauen,신뢰,72
11565,bros.,브라더스,29
11752,bristol,브리스톨,30
10954,umrissen,윤곽선,30
2649,burgund,부르고뉴,89
7626,manifestation,표명,39
3295,bestrafen,처벌하다,21
10923,unbesiegt,무패,37
64,betrübt,슬프다,93
3515,dinger,딜도,86
14502,erwartet,기대합니다,11
6020,quiz,퀴즈,71
2428,witten,새끼 른,91
5327,not,고통,63
5633,pomona,포 모나,73
8194,suisse,슈즈세,57
4465,boose.,보스,80
13443,schön,멋진,13
11065,pluto,명왕성,36
14289,maschinen,기계,9
13093,argentinien,아르헨티나,18
11116,subtropisch,아열대,35
3157,manschurei,만주,88
9083,wolkenkratzer,마천루,47
4603,euphrat,유프라테스,79
5945,modena,모데나,71
12323,futter,척,25
5706,seufzen,한숨을 쉬다,69
786,doh,도 씨,98
6362,beagle,비글,68
5326,rekapitulieren,recap.,61
5516,erdnüsse,땅콩,39
14505,adresse,주소,5
13383,implementieren,구현하다,13
13351,see,호수,14
6500,hidalgo.,히살고,68
6835,passah,유월절,65
13719,alka.,일명,12
4845,bridgeport.,브리지 포트,78
11307,profil,프로필,29
808,putsch,푸시 슈,98
10415,juliet.,줄리엣,40
8619,küche,부엌,40
11934,jamaika,자메이카,28
6299,bewohnt,거주지,37
5655,stephane,스테파네,73
4109,ester,에스테르,74
4991,corona,코로나,76
7684,mendel,멘델,61
10880,wh.,와트시,37
11745,baumwolle,면,30
13483,kalender,달력,13
12965,komet,혜성,18
12754,prozentsatz,백분율,20
8770,stecker,플러그,47
10609,nordosten,북동부의,39
1713,delistiert,델리 티어,89
11733,hasn,해당,30
6859,beschäftigt,고용,21
11762,kapuze,후드,28
11711,oliver,올리버,26
6774,colombo.,콜롬보,66
8515,howitzer,곡물,31
3336,gunnery,포술,87
2301,bezweifelt,의심 한 것,18
9039,renatement,폐회,47
1609,ungleichheit,상이,28
10921,pyramide,피라미드,32
9839,einneigend,참여하다,14
13150,ohnehin,그래도,16
9596,aluminium,알류미늄,47
3077,typografie,타이포그래피,88
12465,jugend,청소년,22
11167,fotografie,사진술,35
11014,annehmen,가정하다,19
2662,dominus,도미 러스,89
1203,verstauchung,삠,70
2520,geldautomat,atm,90
4092,tutu.,투투,83
7813,sancho.,산초,60
11910,aufstand,폭동,15
5178,nonstop.,비주크,76
5898,marxismus,마르크스주의,72
249,newsweek.,뉴스웨어,100
14448,wurde,~가 되었다,10
9311,bonnie,보니,46
11141,sat,앉았다,35
13903,wie,좋다,5
3556,übergeordnet,개량,78
6891,kläffen,얍,65
4224,hellenistisch,헬레니즘,81
6048,franzose,프랑스 선박,71
9561,curry,카레,42
1986,nicht explodiert,익숙하지 않은,93
1721,charakterisiert,특징이있다,79
11534,helen,헬렌,32
3272,obligatorisch,의무적이다,87
6953,ranke,덩굴,58
1528,blase,방광,95
4112,geringfügig,사소한,82
12998,fein,좋아,17
4293,zoologie,동물학,76
4207,kompensieren,보상하다,41
4993,streitwagen,이륜 전차,69
4747,quetschen,짜내다,63
8253,kiew,키에프,57
3833,peking,베이징,78
2127,marianne,마리안 사람,92
4676,pirol,꾀꼬리,30
6976,neigung,경사,52
13117,diego,디에고,17
9562,gehalt,샐러리,42
11177,pendeln,우주선,34
10734,nixon,닉슨,38
2295,übergespielt,꺼려,89
124,fogle,황산,100
4664,milo,밀로,73
1400,hellste,가장 밝은,95
8177,haushalt,가정,49
12429,verwaist,고아가났다,23
11322,julius,줄리어스,34
14163,forschung,연구,9
4498,hypertonie,고혈압,80
302,gundy.,예리아,100
8456,niedlich,귀여운,50
14000,benutzer,사용자,5
12797,pilot,조종사,16
12293,saudi,사우디,25
92,zerfall,분해,76
13120,tatsächlich,실제,10
1088,feminin,여자 같은,94
9290,füttern,밥을 먹이다,39
3280,glykol,글리콜라,83
10974,sierra,산맥,37
7803,feuerwehrleute,소방관,44
6507,spionage,스파이 활동,68
1930,knechtschaft,속박,92
7732,diem.,일주일,60
257,kohäsiv,결합력 있는,56
5801,carolyn.,캐롤린,72
13316,heilige,성자,13
10690,grusel,공포,37
13860,sagt,말한다,8
8220,alma,알마,56
3176,eskalation,차츰 오르는,38
9076,bizarr,기괴한,50
6813,hungrig,굶주린,65
4936,pereira.,페레이라,77
3875,anomalie,변칙,70
8877,abwasser,하수 오물,52
4881,nachtclub,나이트 클럽,71
13664,lokal,현지의,12
12749,pm,오후,21
3775,ehrenkörper,전문 용어,84
10223,giles.,자일,41
9071,kroatisch,크로아티아어,51
2689,metra,메트 라,89
14062,beispiel,예,10
3100,koscher,적법한,88
1637,diatics.,다이애닉스,94
3318,einbehalten.,보류,87
2754,brauerei,양조장,82
7841,hurley.,헐리,59
4692,toaster,토스터에,76
1305,oszillator,발진기,62
8882,getriebe,변속 장치,51
8267,chee.,체,56
1669,sardinien,사르데냐,94
1618,basalt,현무암,92
9209,mona,모나,50
9583,paradies,파라다이스,47
10071,ellen,엘렌,43
13598,vorgestellt,특집,9
1751,aufdringlich,신중한,91
4581,barometer,기압계,80
6226,boca,보카,69
5076,piste,큰 덩어리,53
5363,hydroxid,수산화물,75
13761,erde,지구,11
8690,hicks.,힉스,49
9271,helm,헬멧,42
14175,halten,유지하다,8
11654,anna,안나,31
12033,pirat,해적,18
9606,seth.,셋트,47
5380,düster,음침한,75
3856,zubehör,부속품,67
1497,minutemen,미니 멘젠,95
12495,schiff,배,17
101,hindustan,힌두 스탄,100
2644,sonnencreme.,선 스크린,89
5354,pearce.,정문,75
9444,schwefel,황,45
8420,magnum,큰 술병,55
395,pummelig,통통한,100
10773,donovan,도노반,38
2663,platonisch,플라톤,88
6,stolpern,채이기,56
13142,dunkel,어두운,15
6796,sim,시뮬레이션,34
12875,geruch,향기,20
14139,verglichen,비교,11
6064,pallas,팔라스,70
4251,steinbrech,saxifrage.,82
78,begünstige,거지,87
8526,im ausland,해외에서,55
8971,einsamkeit,고독,51
12636,kim,김,22
13629,jack,잭,12
13096,hütte,오두막,17
3557,layup.,레이 업,86
2778,alpaka,알파카,89
5626,bom,놈,73
2677,agrar,농경,87
6376,evert,뒤집다,68
4220,forensik,법의학,45
14198,entlang,~을 따라,10
1628,pinloch,핀 홀,94
14416,bekommen,구하는,7
5061,ousted.,끄는 것,64
13367,6.,6 일,15
6694,merlin,멀린,66
9060,kratzen,할퀴다,38
1660,karpfen,잉어,83
2423,berichtenswert,뉴스 가치가있는 것,90
13412,frank,솔직한,14
13853,wann,언제,6
9249,blumen,꽃들,32
3536,carabinieri.,카라 바니 에리,86
4105,sakai,사카이,83
9862,tragödie,비극,42
9428,rhythmus,율,45
13806,als,~처럼,5
10587,mühe,신경 쓰다,31
2648,mitochondrion.,미토콘드 션,89
12295,dienstplan,명단에,23
9079,feste freundin,여자 친구,49
13098,edward,에드워드,14
8731,felis,펠리스,53
12245,prinzessin,공주님,25
14154,kunden,고객,25
3398,hinterhof,뒤뜰,86
11736,perry,페리,30
12916,geschlagen,쳤다,19
6657,malaiisch,말레이 사람,59
13765,georgia,그루지야,11
6284,rückläufig,지탱,62
988,stillman,여전히,97
1394,auffallen,뛰어난,93
756,pandemie,전 세계적인 유행병,97
2088,debussy.,쇠약 해지는 것,92
12922,nachweisen,증거,18
7862,nicht mögen,싫어함,52
1831,hakeem,하킹,93
11333,knochen,뼈,28
12325,extratropisch.,외화,25
15,ozelot,오셀롯,100
13572,struktur,구조,12
11604,einzig und allein,혼자서,24
4889,autorisiert,인정 받은,65
9461,nobel,노벨,48
11920,manhattan,맨해튼,28
9525,obdachlos,노숙자,41
3076,luzid,맑은,86
13625,klar,분명한,12
4289,implizit,절대적인,81
1465,der reihe nach,순차적으로,65
6439,pauschal,파워,53
6127,überholung,분해 검사,60
3772,heartland,핵심 지역,83
1143,bonsai,분재,97
4302,isolierung,단열재,65
12852,wald,숲,19
7313,banzai,밴 자이,62
6692,würmer,회충,46
12441,franklin,프랭클린,24
9372,zuerst,첫째로,48
10259,tektonik,건축,38
1315,in großbuchstaben.,대문자,96
4097,lakeland,레이크 랜드,83
4087,mieter,세입자,61
1852,atlanten,atlases.,93
12088,wi.,위자,27
5325,torpedo,수뢰,69
11876,wiedervereinigt,다시 삽입,8
8673,estnisch,에스토니아 사람,51
13004,verantwortlich,책임이있는,11
5645,fremde,낯선 사람,52
4519,überlauf,오버런,71
14423,vorgeführt,발표,10
8878,bono.,보노,52
12071,corvus,코르비스,27
11782,marc,마크,30
8221,verwüstung,큰 파란,56
3233,nuklein,핵심,87
3742,mongolisch,몽고 어,83
12800,schauspieler,배우,17
9279,puck,퍽,49
14061,setzen,놓다,8
8082,uneinheit,...의 엉망이다,58
10348,belanglos,자그마한,40
10919,kuss,키스,34
5804,geburtsort,출생지,72
14100,uns,우리를,7
13288,hong,홍표,16
4717,opal,오팔,79
5190,gaspedal,조절판,71
5976,langeweile,지루함,70
13738,jammer,짐,12
12004,stufen,수준,11
3359,border,땅볼,86
11847,rivale,경쟁자,22
14008,bis,~까지,9
4336,allegorie,우화,80
9329,bewohner,거주자,47
6554,bhutan.,부탄,67
5293,demi.,데미,75
394,latham,래션,100
899,schwarzer mann,흑인 남자,97
462,kontrastiert,대조적 인 것,33
12955,jüdisch,유태인,19
2835,gliedmaßen,사지,70
1805,carrefour.,까르푸,93
8756,trompete,트럼펫,50
4968,nachtigall,나이팅게일,77
12144,serbien,세르비아,27
6270,guinness.,기네스,69
3156,priestertum,사제직,88
6564,dicht,밀집한,60
806,algonquin,알고 퀸,97
11702,ungenau,부정확하다,30
12416,chile,칠레,24
5824,linde,린든,72
14339,berücksichtigt,존경받는,5
3458,batty,배틀,86
13145,arizona,아리조나,17
13114,treiber,운전사,12
8920,grippe,인플루엔자,52
10433,natrium,나트륨,40
11380,vertikal,세로,29
7739,längere zeit,잠시,60
4191,spinner,스피너,54
5456,dobson,도브슨,74
12044,milwaukee,밀워키,27
5866,tubman,튜브맨,72
12676,gerichtsverhandlung,재판,19
6887,fangemeinde,망막,65
5708,sitcom,시트콤,66
3642,bandicoot,큰쥐,85
13593,dave,데이브,12
1188,vigilante,휘몰아의,82
8062,parameter,매개 변수,43
8712,hamster,햄스터,53
11345,betankung,재급수,31
5014,massage,마사지,76
1070,skye,스카이,97
5247,intranet,인트라넷,76
8489,arroyo.,아로요,54
10506,heute abend,오늘 밤,39
8926,trägheit,나태,51
7492,bewusstlos,무의식,58
4262,leiste,샅,81
7363,außenfeld,외야,15
7985,auferlegen,부과하다,33
13452,glaubte,믿는 사람,5
12438,barry.,바리,24
4812,paranoia,편집병,77
3301,persona,페르소나,78
75,kam.,캄,100
13880,viele,많은,6
4834,bindi.,바인더,78
7734,leder,가죽,60
5665,mama,침묵,40
8386,fac,...에 대해서는,56
14046,wenig,작은,10
5352,urchin.,섬게,75
6698,deich,다이크,62
164,cirque,권곡,100
9782,steht aus,보류 중,45
13620,afrikaans,아프리카 어,12
6658,schnitzer,조각가,66
7445,manifest,선언서,62
6268,miauen,갈매기,67
8942,zerstörerisch,지독한,38
10094,demiurge,조물주,43
11913,bauernhof,농장,23
1483,overkill,지나침,95
9973,nil,나일 강,44
13391,fort,요새,14
12320,gloria,글로리아,25
7193,barlow.,바르 로우,63
6798,lungenentzündung,폐렴,65
3,amorph,비정질,100
5616,gelehrt,틀린,73
11438,trocken,마른,30
4531,fulham,풀럼,80
13851,system,체계,8
8955,clint,조용,51
1488,geschichtsschreibung,역사 편찬,94
13709,ton,음정,12
5118,bekämpfe,마누,75
13684,schlagen,이기다,11
2821,dang,잡스,88
7664,gelobt,칭찬하다,39
6485,rückwärts,뒤로,49
2203,gemahlin,배우자,88
6415,lachen,웃음,68
13053,bauen,짓다,10
11931,älter,세,12
6274,wac.,웨이스,69
11163,zivilisation,문명,11
8858,gong,징,52
11788,ermordung,암살,25
5101,polynom,다항식,70
1505,basset,바셋,95
14145,anruf,부르다,8
813,tabby,태비,98
4929,grenzrandierer,프론티어,38
8689,leider,슬프게도,53
11165,fw,냉담한,35
9468,ba.,바,44
11588,unbestritten,끊임없는,31
166,umgehungsstraße,순환 도로,100
250,programmierer,프로그래머,29
3005,methicillin.,메티 실린,88
2325,bariton,바리톤,91
13859,zeit,시간,5
6442,alchimie,연금술,68
12420,jemand,어떤 사람,24
6488,verzogen,뒤틀린,58
6057,kreta,크레타 섬,71
389,gallium,갈륨,100
14074,weit,멀리,8
7809,bime,바임,60
3896,weberei,짜기,74
1499,rogan,로저트,95
6269,kohlenhydrat,탄수화물,68
8006,abfluss,유출,58
9662,eiffel,에펠의,46
5919,gottheit,신,61
4591,anhang,부착,15
1949,bandit,적기,58
12424,mitternacht,자정,24
3497,hauptlinie,메인 라인,83
5832,largo,라르고,72
4164,krautsalat,양배추 샐러드,82
8052,telegraph,전신,55
8378,temp.,기온,45
11724,kobra,코브라,30
14056,ob,~이든,11
3526,mäusespeck,마시멜로,86
3767,kreuzfahrt,항속,35
8391,thund.,맏아들,56
13704,fahrt,운전하다,10
10511,flüssigkeit,액체,36
10941,lima,리마,36
10362,erhöht sich,증가한다,12
12661,stier,황소,17
13628,pole,폴,12
4464,eurasian,유라시아 혼혈아,80
10765,neo,네오,38
2034,kathode,음극,89
12836,alan,알란,20
5720,modi,모드,34
9560,hotspur,무모한 사람,47
11553,schwerer,더 힘들어,32
2757,lox,액체 산소,89
6753,beryll,녹주석,65
11219,bred,흑인,35
6162,kolumbianer,콜럼버스의,70
42,statur,지위,100
12987,jean,진 피륙,18
12701,froh,기쁜,22
4687,randstein,연석,67
11207,joan,조안,35
12848,syndrom,증후군,20
9382,schlagzeug,드럼,28
9051,euthanasie,안락사,51
2389,nachruf,사망 기사,83
10605,angeblich,주장한 바에 의하면,39
2122,lanzette,랜싯,92
1977,separatisten,분리 주의자들,65
8025,herzogin,공작원,58
3061,dy.,다이,79
3885,akne,좌창,83
4726,rückstand,백 로그,75
13671,nördlich,북부 사투리,12
545,reaktionär,반동,94
5556,knackig,상쾌한,69
12593,verpackung,포장,20
9041,funk,펑키 재즈,51
9202,trance,황홀,50
5032,singleton,하나씩 일어나는 것,76
4108,pia,피아스,82
9452,souverän,주권자,47
10917,lieferung,배달,33
2417,spalt,갈라진 틈,88
12079,garten,정원,22
3914,faper,파지,82
10535,tragbar,가지고 다닐 수 있는,38
4483,mähne,갈기,76
5910,spud,감자,72
7724,versöhnung,화해,60
9696,regal,선반,46
13296,nebraska,네브라스카,16
11770,fidschi,피지,30
2799,stentor,스테토르,89
5255,modul,기준 치수,47
8282,poseidon,포세이돈,56
6063,verzerrung,왜곡,42
8344,staatlich.,주 전체,56
7844,pfeifer,피리 부는 사람,56
13615,tagalog,타갈로그어,12
6579,kippur,키원,67
10490,ottomane,오토만,38
5463,düne,모래 언덕,64
2224,kaif.,황홀한 도취,91
3566,vorlesung,강의,60
6629,bolschewik,볼셰비키,58
6219,marcello,마르첼로,69
2735,myron,미모,89
8450,autobiographie,자서전,54
7485,tiefer,더 깊은 곳,62
11443,nikolaus,니콜라스,33
12979,sortieren,종류,15
7517,zentren,중앙,15
14396,ansprüche,주장,9
3241,sykes,시크스,83
1643,sholom.,쇼 롬,94
5300,linke,좌익,68
4513,darby,다빈치,80
688,allgegenwärtig,어디에나 있는,98
10163,kommunizieren,소통하다,8
11441,routen,경로,16
6135,cocktail,칵테일,64
14259,verwaltung,관리,6
7038,skies,하늘,26
12991,dallas,달라스,19
13438,literatur,문학,14
9585,feature,위업,45
1799,schmiermittel,윤활유,81
6297,bouleloid,정제,64
11145,meerjungfrau,인어,35
955,quadratur,구적법,97
411,cyanurisch,시아 누르의,99
11255,chemie,화학,34
14394,frage,질문,5
103,koronare,관상관,100
303,spross,귀공자,97
6347,dir.,디렉토리,69
1169,untertyp,하위 유형,93
6201,sabotage,사보타주,61
12559,ni.,니아,23
13146,wisconsin,위스콘신,17
4418,springbock,남아프리카 사람들,67
9116,hoppla,죄송합니다,50
4123,verblassen,바래다,50
1420,brumbum,뇌물들,83
6132,maggie,매기,70
2313,gegessen,먹었어,91
6762,hydro.,수력,66
10801,hayes,헤이즈,30
13035,personal,인원,18
12319,krug,피처,20
8422,unerwartet,예기치 않은,55
1598,denker,사상가,86
10758,rosskastanien,uckeyes.,35
2089,unbeteiligt,uninolved.,92
13462,lincoln.,링컨,14
12655,ich bin,나는,22
10140,duo,듀오,42
13140,schweden,스웨덴,17
8695,mahal,마초,53
13359,zitiert,인용,7
10486,chirurgie,수술,39
1067,nigger,깜둥이,46
1620,karina,카리나,93
7230,outback,아웃백,63
989,camelot,카멜롯,97
4075,burrito,부리토,81
14374,dezember,12월,6
1677,rektor,교구 목사,93
8487,gletscher,빙하,50
4059,am bord,onboard.,83
8924,rogen,어란,50
3362,stängel,줄기,38
6025,einseitig,일방적 인 것,54
6432,fluoreszierend,형광등,64
127,sortiment,구분,82
4956,porzent,마력,77
993,eklektisch,절충주의의,97
6518,puritaner,청교도,62
12200,verhältnismäßig,비교적,19
9470,isoliert,외딴,39
3438,orchidee,난초,86
9266,martinez.,마르티네즈,49
6187,picaroon,악한,69
7594,großvater,할아버지,60
6681,narren,바보들,35
7128,valentinian,발렌타니아의,63
13935,nummer,숫자,7
11619,bulgarien,불가리아,31
13463,z.,지,14
3032,piccolo.,피콜로,88
2414,zahnbürste,칫솔,91
10248,feindlich,적의,31
298,addierer.,가산기,100
2207,kapillar,모세관,89
8715,glücksspiel,도박,39
7749,naomi,나오미,60
9668,knöchel,발목,44
6179,zentralprozessor,cpu.,66
9961,selten,드물게,26
13659,auflösung,해결,12
11533,neugierig,호기심이 많은,32
9971,labrador,래브라도,44
9075,inaktiv,비활성으로,47
2504,vierer,포섬,74
11256,trick,장난,28
11563,metropolitan-,대주교,32
7775,antastisch,antony.,60
7620,einstimmig,만장일치,46
6169,keine ahnung,던노,70
4388,schaum,거품,77
10584,eu,유럽 ​​연합,39
12953,überschreiben,우세하다,19
10577,aufnahmen,피트 길이,38
11849,gaffell,코넬,29
5015,endokrin,내분비,77
5410,brewster,브루 스터,75
9948,lebhaft,왼손잡이,43
3470,motorhaube,보닛,76
9257,rennfahrer,경주자,35
11503,tibet,티베트,32
5336,loma,고마이,75
4569,inmitten,...의 듯이있다,80
10589,frost,서리,38
9111,nützlichkeit,공익 사업,31
8973,python,파이썬,51
1884,lupe,루피,93
14087,gesamt,총,7
2577,flossie.,플라스키,88
3124,habsburg,하츠 부르크,88
12034,talkie,발성 영화,27
588,horde,큰 떼거리,86
6373,chloe.,클로에,69
601,sina,시나,99
13088,wand,벽,16
5093,drohend,절박한,76
213,proletariat,하층 사회,100
1077,analysieren,분석하는,39
8028,kippe,궐련,51
6078,kalkulationstabelle,스프레드 시트,68
6840,schwergewicht,헤비급 선수,64
13707,boston,보스턴,12
6790,erbsen,완두콩,44
7554,gemüse,야채,48
3762,hacken,촙,62
11573,edison,에디슨,31
14370,angeboten,제안 된,14
9235,aurora,오로라,49
2826,dreimal,세 번,88
4076,dowd.,거하귀 다,83
12183,selbstmord,자살,25
3471,mauricio.,마우시오,86
8196,finanziert,자금 조달,21
8293,begeisterung,열광,56
5927,kopfschmerzen,두통,66
1204,zuckerrohr,사탕 수수,97
7270,quadrate,정사각형,15
998,obsidian,흑요석,97
2575,milizsoldaten,민활암,90
6113,katastrophal,재앙의,55
7,carbonit,탄산염,100
2622,schlachtschiffe,전함,57
11036,bahamas,바하마,36
3587,zweisprachig,이중 언어,85
5186,koeffizient,계수,71
11277,harper,하퍼,33
2854,erkennen,분별하다,75
5495,pharos,파로스,74
8805,symphonie,교향곡,51
3344,frisur,헤어 스타일,73
2247,wertigkeit,원자가,91
9021,laguna,라구나,51
4787,woodbury.,우드 베리,79
8633,walross,바다 코끼리,54
763,zucchini,서양 호박,98
11907,charlotte,샬럿,29
3595,pestizid,농약,79
11007,birma,버마,37
11285,regime,정권,32
13243,sonntag,일요일,16
130,elektrostatisch,정전기,89
13370,energie,에너지,15
5411,lauderdale,로더 데일,75
13614,chinesisch,중국인,12
11092,illustriert.,일러스트레이션,13
839,sefton.,세프톤,98
7532,luchs,스라소니,62
10967,mathematik,수학,35
4668,adel,귀족,79
3178,dekorativ,장식,37
11456,bagdad,바그다드,33
11223,somalia,소말리아,35
7470,entsorgung,처분,45
3751,basso,바소,85
8911,admiral,해군 대장,36
12719,wiederkehrend,되풀이,21
11247,speere,스피어스,30
10635,ut.,제요,38
11040,walisisch,웨일스 말,36
4031,kekse,쿠키,23
4193,anstriche,삼진,39
8966,hingebungsvoll,저주 받은,41
13638,legt an,지정합니다,7
9103,kalium,칼륨,50
12181,krank,아픈,22
5494,motherfucker,어리석은 사람,74
9795,sergeant,중사,44
7562,ponce,폰세,61
9142,hiermit,이로써,50
4403,regent,섭정,34
5678,spielplatz,운동장,72
11599,peer,또래,29
7720,zuzüglich,... 할 수 있음,60
6144,ramadan,라마단,70
7713,beowulf.,베오 울프,60
7686,bowden,보완,61
9056,mosambik.,모잠비크,51
4580,strandkopf,상륙 거점,79
12997,hamilton.,해밀턴,19
4684,palisade,방책,74
3277,hedge,헤드,87
9510,rohr,파이프,38
7888,bam.,바암,59
4509,lax,낭모,75
11351,weit verbreitet,펼친,33
5368,kaukasisch,코카서스 사람,74
13416,beliebt,인기있는,13
11870,jeremy,제레미,29
5078,herzlichen glückwunsch,축하 해요,76
8337,vorort-,교외,55
10825,zwecklos,무의미한,38
4149,rucksack,배낭,67
13599,ist zurückgekommen,반환했다,9
14078,politisch,정치적인,10
10292,benutzerbild,화신,41
9852,monarch,군주,36
11532,lacrosse,라크로스,32
13276,wetter,날씨,15
12218,sarah,사라,26
2231,brownie.,브라우니,88
9366,volta,전압,48
44,flashbacks,플래시백,83
8499,medina,메디나,55
7454,io.,이오,61
3544,hocking,호킹,77
10745,kongress-,의회의,38
13498,kämpfer,전투기,12
7465,dock,독,46
2709,flared,플레어,55
12952,moment,순간,17
11278,pr.,전제,34
14334,amerika,미국,5
8586,zerrissen,찢어진,54
4606,meisen,메인,79
7771,leuchtturm,등대,58
7458,ale,에일,58
5837,kapsel,캡슐,61
8521,versandt,파견,45
1405,minerva,미네르바,95
13157,gif,기한,17
13467,erlaubnis,허가,13
4279,scheinwerfer,스포트라이트,79
14338,gesehen,본다,11
12666,mythologie,신화학,21
10171,nirgends,아무데도 없어,42
9881,zusammenschluss,합병,42
4961,hornisse,호넷,54
4012,straffung,끈적 거리는 것,72
10356,überlebende,생존자들,32
8086,jurassisch,쥬라기의,58
6577,brüder,형제들,67
13654,sam,샘,12
10020,kaschmir,카슈미르,43
3520,chevron,쉐브론,85
7834,sylvia.,실비아,59
7288,rückstau,꼬리 배경,61
10483,intel.,인텔,39
8729,devon,데본,53
3998,nebelhaft,안개가 낀,83
12065,spencer,스펜서,27
13849,u,유,6
13511,toronto.,토론토,13
2819,fehlverhalten,악행,88
13954,gut,좋은,6
5216,brutus,브루투스,76
6546,orca,범고래,65
8710,mut,용기,49
9101,flanke,측면,43
177,nostalgie,노스탤지어,100
9647,sambia,잠비아,46
13647,lebend,라이브,8
10174,rettungsschwimmer,근위대,41
13994,tage,날,6
6724,einzelgänger,매버크,48
14501,behörden,당국,9
5193,halluzinogen.,환각성,68
9460,fidel,피델,42
1046,mieder,몸통 부분,86
4567,cello,첼로,79
423,dramatiker,극작가,97
12053,knapp,간단히,27
2830,versuchungen,유혹,63
1137,polaris,파라리스,97
12708,gießen,깁스,19
6854,pocken,천연두,65
3263,besitzt,소유물,19
11106,kaum,거의 ~ 아니다,36
8296,lahm,절름발이,55
6091,slug,강타,52
30,greetten,기름 찌끼,100
1969,epistemologie,인식론,86
1349,arbeitsplatz,워크 스테이션,87
7062,hazen,쇠약해진다,64
4636,stockente,청둥 오리,78
6342,snoop,탐정,67
600,nachthemd,나이트 셔츠,99
14250,verloren,잃어버린,10
8629,maulwurf,몰,53
11859,vegas,라스베가스의,27
685,lobo.,로보,56
6552,chihuahua.,치와와,67
6985,pika,피카,64
11257,zerstören,파괴하다,14
11209,ski,스키,27
4413,airmobile.,에어 모빌,81
3143,mononukleose.,단일 핵산,88
10445,nacken,목,38
6228,roller,자두의,69
13203,herr,선생님,16
6599,züchten,새끼를 낳다,44
5755,hydra,히드라,72
11199,ausweichen,다지,33
816,sonnenstrahl,선수,98
13652,östlich,동부,12
2019,aufwacht,일어난 일,92
9008,erweiterung,확장,18
4547,melton.,멜턴 나사,80
5615,zitrik,시연산,73
2911,induktee,인덕터,85
11911,wolke,구름,25
9302,eindeutig,undid.,49
14362,video,동영상,10
5133,zulu,줄루 족,75
6085,schwerste,가장 무거운,70
5158,fiasko,큰 실수,75
10763,madonna,성모 마리아,38
13290,anthony,앤서니,16
8665,kleopatra,클레오 파트라,54
14172,code,암호,12
3916,eichel,도토리,81
5110,hindernis,장애,61
8109,schließfach,사물함,57
9704,kapitol,국회 의사당,45
2080,knoblauch,마늘,92
13479,wende,회전하다,9
12840,auburn,어번,20
12473,simon,시몬,24
13079,baum,나무,16
9859,vergessene,잊혀진,44
5331,sackgasse,이중 자물쇠,67
1291,kontraproduktiv,비생산적,93
9082,gebraten,볶은 것,37
1195,fentanyl.,펜타닐,97
7823,claire.,클레어,47
2275,aquila,아퀼라,91
8657,alba,알바,54
14514,geschrieben,쓴,9
6718,sonstiges,여러 가지 잡다한,66
7558,visa,비자,56
11600,vorschriften,규정,23
11791,tschechoslowakei.,체코 슬로바키아,30
10027,flüchtling,난민,27
629,narzissmus,나르시시즘의,99
3436,skandinavien,스칸디나비아,86
14263,t,티,5
8007,aussie.,호주인,51
4638,vitro,initro.,79
10088,feuerfalle,소방향,43
13333,vernünftig,합리적으로,6
8817,übertrieben,읍,52
687,physiker,물리학 자들,57
14057,ändern,변화,5
4885,destillation,증류,67
7236,literaturverzeichnis,서지,62
8645,schutz,대피소,43
4299,fairbanks,페어 뱅크스,81
7129,zyan,시안의,63
8957,pollinator,수분자,44
10749,ufer,지주,35
9490,eng,좁은 것,48
7768,cho.,조,60
12124,gelegenheiten,용무,22
12507,braunschweig,브런 즈윅,23
6163,rehabilitation,복권,62
9098,coupe,쿠페,18
3950,nackenrolle,받침,64
13180,columbia,콜롬비아,17
11880,berger,버거,29
9361,yak,야크,48
7343,cheerleading,치어 리딩,58
5240,dialup.,전화 접속자,76
9484,avant,아귀,48
3297,verworfen,폐기,69
5585,brezhnev.,브레즈 예프,73
5534,olymp,올림포스 산,74
2728,sauerkirsche,모렐로,89
6593,slum,빈민굴,64
266,nachsichtig,허술한,96
4781,sibirien,시베리아,79
7546,konstantinopel,콘스탄티노플,61
10750,eli,엘리,38
1141,figur,도형자,97
13164,rolle,역할,16
10342,dänisch,덴마크 말,41
12446,durchgeführt,실시했다,16
4860,guillotine,기요틴,78
10563,verstopfung,막힘,37
10640,vorsaison-,preseason.,38
12828,baby,아기,20
1028,telic,텔리언스,97
14375,fähigkeit,능력,22
3383,kriechen,기다,66
14398,datum,날짜,6
11182,hindernislauf,장애물 경주,35
6827,ruck,양키,50
5010,chunig,춘,77
548,melodrama,멜로 드라마,98
4706,unbewaffnet,비무장한 것,79
4589,invertiert,거꾸로,67
5254,gleichgewicht,평형,75
1228,feuchtest,가장 젖어,97
3264,peptid,펩티드,85
3985,geein,지뢰,83
4549,fruktose,과당,80
508,mutanten,돌연변이 체,55
12217,watson,왓슨,26
4397,beaufort,보 퍼스,81
11781,divisional,부서의,30
2625,krönung,대관식,61
11767,schaden,피해,12
