ID,DEUTSCH,SPAIN,INTERVAL
8318,underhüte,underwood,60
2432,koffer,maleta,88
6415,lachen,la risa,71
8007,aussie.,australiano,55
9016,orchester,orquesta,53
4876,zufällig,casualmente,71
9302,eindeutig,deshinchar,52
6066,büffelbüffel,búfalos,20
7219,bahnen,carriles,29
13793,zu,a,5
3617,rodel,lúpulo,87
8927,seemann,marinero,42
6170,sweatshop,fábrica con explotación exagerada,72
27,hemmen,inhibir,64
1647,symmetrisch,simétrico,84
7106,hufeisen,herradura,65
7734,leder,cuero,62
11504,neunzehnten,decimonoveno,36
376,pseudowissenschaften,pseudociencia,100
5358,stalker,acosador,73
7875,reinigung,limpieza,59
8602,hundertjährig,centenario,55
617,erfrieren,congelarse,99
13301,druck,presión,18
5839,auszeit,se acabó el tiempo,62
3697,sekte,secta,81
8875,sphinx,esfinge,55
2520,geldautomat,cajero automático,92
3531,feuchtgebiet,humedal,82
8641,profis,profesionales,19
687,physiker,físicos,60
13873,beliebig,cualquier,5
8611,bohren,taladro,45
3863,klares wasser,agua clara,85
1084,festgelegte,estipulado,80
7407,lagerhaus,depósito,60
9843,souveränität,soberanía,48
12341,erinnerung,memoria,16
8885,hitter,bateadores,37
8066,folgte,se produjo,33
6153,referenzen,cartas credenciales,70
8047,fraktionen,facciones,47
9312,eroberung,conquista,50
493,migräne,migraña,97
12918,ziel,objetivo,16
7838,gewohnheit,hábito,49
3252,ansässig,considerable,88
1875,dimethyl,etano,94
6739,seekuh,manatí,69
4960,erheblich,vastamente,79
10014,scheinbar,aparentemente,47
1931,hagel,granizada,90
10430,franz,franjas,44
11734,kette,cadena,31
3530,kalb,ternero,87
12662,schwarze liste,lista negra,15
10156,mischung,ming,44
10859,kollegium,colegial,40
11652,verwechselt,equivocado,35
9997,piffle,disparate,47
2413,sehne,tendón,89
5757,verschraubung,atornillado,40
12125,schloss,castillo,30
12408,abhalten,desalentar,28
3279,darin,en esto,88
7640,widersprüchlich,contradictorio,63
10683,igel,erizo,42
9654,bote,mensajero,48
7596,angst,ansiedad,63
14279,linien,líneas,10
10721,sessel,silla,37
7745,verlies,calabozo,46
5152,erbrochen,sufrido,78
4536,hypothetisch,hipotético,79
7673,trottel,imbécil,59
13884,drei,tres,8
5366,aufgeschlossen,extrovertido,77
4435,krankenschwestern,enfermeras,41
2665,whirlpool,torbellino,90
13230,flug,vuelo,17
10165,aufgehört,cesado,26
5978,wispe,jirón,74
11132,stand,permaneció,38
9678,stabilität,estabilidad,36
13972,datei,archivo,6
1529,rektum,recto,96
9601,überschneidung,intersección,45
13614,chinesisch,chino,14
350,klopfer,somorgujo,99
8814,sawyer,aserrador,55
2137,motorisiert,motorizado,93
2188,mappe,carpeta,88
4637,dystrophie,distrofia,81
6672,vorherrschaft,supremacía,70
6087,bereitschaft,disponibilidad,73
2579,lakai,lacayo,90
2294,betrieben,alimentado,88
13522,stub,talón,15
5013,abonnement,suscripción,66
13950,verwendung,usando,5
6594,ruß,hollín,70
11533,neugierig,curioso,36
1010,nüchtern,sobrio,88
14380,sicht,vista,7
9295,beseitigen,eliminar,18
2475,gitter,enrejado,88
8234,gelehnt,propensión,47
3247,grüßen,grosero,88
2799,stentor,estentista,90
1919,wandgemälde,mural,88
4740,mather.,matatoria,81
7451,kollegen,colegas,56
12394,wohingegen,mientras que,28
2051,befestigung,fortificación,67
2783,roadster,coche de turismo,86
12812,berühren,tocar,20
8487,gletscher,glaciar,54
12843,pfanne,sartén,23
340,großeltern,abuelos,81
10084,hypothese,hipótesis,46
12777,ersetzen,subida,24
887,defizite,déficit,35
13526,dienstleistungen,servicios,8
12082,störung,trastorno,30
7182,witwe,vdo,62
10146,botschafter,embajador,43
13790,fernsehen,televisión,12
10959,feedback,realimentación,40
514,wespen,avispera,62
12575,heiligenschein,aureola,26
6329,nach wind,barlovento,66
6269,kohlenhydrat,carbohidrato,71
4594,produktiv,prolífico,81
6248,clique,camarilla,69
8223,suffix,sufijo,56
1004,schwertfisch,pez espada,98
11273,seriell.,de serie,36
417,baccalaureate.,bachillerato,100
5640,het,hetero,75
1310,berauben,privar,69
2509,armbrust,ballesta,92
8742,zerstört,demolido,53
9409,bohrturm,derrick,51
3330,klapperschlange,serpiente de cascabel,88
1073,bayou.,brazo pantanoso,97
10949,unruhe,agitación,40
12407,pause,contar,28
1922,seeleute,marineros,94
454,harlekin,arlequín,92
12649,palästinensisch,palestino,22
12573,einfacher,más fácil,26
9111,nützlichkeit,utilidad,35
148,umgewandt,modernizar,73
9912,wohn,residencial,48
5205,medley.,popurrí,75
11024,küsten,costero,39
11252,zugeschrieben,atribuido,16
3898,assam,asno,85
10246,halloween,víspera de todos los santos,45
1841,insassen,recluso,90
10371,verklagen,demandar,44
12143,vogel,pájaro,27
640,voltung,voluctividad,95
2599,leibwächter,guardaespaldas,82
2561,stockmann,almacenista,92
6277,aufruhr,insurrección,71
9776,psychedelisch,psicodélico,46
10638,jünger,más joven,42
699,dag,trozo de cuero,97
7715,dynamik,dinámica,27
1059,vollsprecher,ejecutar,31
8542,änderungen.,modificaciones,43
2219,unberechenbar,impredecible,89
14315,rechte,derechos,8
6643,verschwinden,desaparecer,38
5712,verschmutzte,sucio,38
12422,komisch,gracioso,28
8647,krustentier,crustáceo,57
12227,geburt,nacimiento,15
11904,zwölftel,duodécimo,32
4940,steuerberater,taxista,79
9470,isoliert,aislado,43
4398,berater,asesores,62
14216,verwendet,usos,5
12197,schläger,murciélago,11
2056,aufsichtsrechtlich,prudencial,93
12498,glück,suerte,27
13299,getroffen,reunió,15
8246,funky.,miedoso,60
6758,zweifellos,indudablemente,69
11082,kugel,balas,27
13016,erkrankung,enfermedad,20
1186,spitzig,sharpie,97
7428,taufe,bautismo,63
462,kontrastiert,contrastado,36
8935,qualle,medusa,55
11929,zitate,citas,16
4121,gepflastert,pavimentado,63
6734,damaskus,damasco,69
14470,unten,abajo,10
9936,breiter,más amplio,47
13439,soldaten,soldados,15
4215,archäologisch,arqueológico,34
3668,skepsis,escepticismo,58
10814,verdammt,maldita sea,38
8356,beanspruchung,tensión,49
5936,unaufrichtig,incopiaco,74
13647,lebend,en vivo,9
10804,aufgeben,rendición,31
14348,einnahme,tomando,5
14066,hinzugefügt,agregado,6
10501,wunder,maravillas,17
5709,irrtum,falacia,65
6383,säubern,purga,62
9777,unterzog,sufrir,48
6445,reiher,garza,71
8523,bon,breta,58
2266,landsmann,compatriota,87
4815,kleiderschrank,guardarropa,79
2351,ulme,olmo,85
13645,wettbewerb,competencia,12
2081,bitterlich,amargamente,93
8454,gewünscht,deseado,31
14469,dokumentieren,documento,14
13352,ausschuss,comité,17
2658,volksabstimmung,plebiscito,90
180,untalte,incalculable,100
9177,erdbeere,fresa,52
12639,maximal,máximo,26
14154,kunden,clientes,29
852,inkl,inclemente,99
10181,hunger,hambre,46
14058,wissen,saber,8
3777,spärlich,escaso,70
11961,stiefel,bota,28
4975,diagnose,diagnóstico,79
2407,keimung,germinación,90
14382,vollständig,completo,9
12249,kap,capa,29
8437,wagen,atrevimiento,50
6442,alchimie,alquimia,71
12686,aufgeräumt,ordenado,25
2014,verlockend,tentador,67
804,kerosin,queroseno,99
9864,seig,siguño,48
3576,fliese,loseta,65
1504,kajak,kayac,93
4409,bethel,templo no conformista,83
1732,lizenzgebühren,regalías,68
4483,mähne,melena,78
562,ausläufer,estribaciones,76
1369,nicht markiert,no notificado,97
4373,methodik,metodología,74
1520,unethisch,poco ético,95
1905,goldschmied,orfebre,87
8104,bilde,fotos,38
13687,schlecht,malo,14
3503,weltraumflug,vuelo espacial,64
8944,überwältigend,agobiante,39
2238,sarfach,cruz,93
6609,abstammung,ascendencia,69
7270,quadrate,cuadrícula,17
9652,vorausgesehen,anticipado,40
10328,arrangements,preparativos,23
2220,plagen.,plagas,40
400,honduranisch,hondureño,99
6072,erobert,conquistada,47
12134,die opfer,víctimas,26
5083,käsekuchen,tarta de queso,78
5583,umformuliert,reformulado,55
8577,unsichtbar,invisible,55
9211,atemwege,respiratorio,53
6455,staphylococcus,estafilococo,71
10304,abzeichen,insignia,41
1648,perdue.,perdurar,92
9114,ungebraucht,no usado,50
8557,kappe,conectar,58
6061,verlängert,prolongado,66
13387,kavallerie,caballería,17
1857,bekleidung,vestir,95
13291,nation,nación,8
4391,aquädukt,acueducto,82
1194,fanfare,trompeteo,97
12240,geteilt,dividido,25
7258,schienbein,espinilla,64
9055,gewitter,tormenta,44
7006,acyl.,acilo,67
10239,lunge,pulmón,42
7932,rube,palurdo,62
6310,marokkanisch,marroquí,68
5175,lacey,lácteo,78
10568,wiederholung,repetición,37
10507,panik,pánico,43
4041,gauß,gauss,84
10836,afghanisch,afgano,39
5100,artikuliert,articulado,66
4323,absinth,ajenjo,83
11897,behandlung,tratamiento,32
13014,tätig,factual,20
8723,slayer,asesino,56
1768,ostwärts,hacia el este,53
14013,ergebnisse,resultados,7
12485,reduziert,reducido,19
348,abgewandt,deval,97
686,unterzeichner,signatarios,89
11555,maxime,máxima,33
8703,entdecken,descubrir,10
3026,tribünen,graderío,87
531,zaunkönig,reyezuelo,97
1584,in flammen,ardiendo,95
302,gundy.,gundoso,100
4603,euphrat,eufhates,81
8418,kritzeln,escribiendo,55
12580,rede,habla,25
2041,mainframe,marco principal,93
5022,beigefügt,adjunto,73
3594,überlappend,superposición,59
4982,beschneidung,circuncisión,77
2757,lox,salmón ahumado,90
14174,manager,gerente,11
2543,abgeflacht,aplanado,87
3451,kleeblatt,trébol,68
7488,einsendungen,presentaciones,47
11053,mittag,mediodía,39
12715,fuß,pies,25
11842,am leben,vivo,33
4149,rucksack,mochila,70
6232,neigung,estupendo,72
3355,auspizien,auspicios,88
11109,baden,natación,35
1262,abweichungen,divergencia,62
6713,unzufrieden,infeliz,67
9161,pennen,dormir,53
5517,unsterblich,inmortal,61
6841,fisk,fisco,68
2733,installation,plomería,84
10199,gesprochen,habló,45
11097,felsig,rocoso,32
11875,philosophie,filosofía,32
8493,atmung,respiración,42
7699,goldfisch,pez de colores,63
9857,hochland,tierras altas,35
3783,kantonesisch,cantonés,86
3188,handler,manipulador,83
11749,richtigkeit,exactitud,34
1065,umfassten,abarcado,40
13764,real,verdadero,13
2011,enttäuschen,decepcionar,34
6759,fruchtfleisch,pulpa,68
2628,gespalten,hendido,90
8182,friedenssicherung,mantenimiento de la paz,51
14453,august,agosto,6
6874,zylinder,cilindros,44
9146,termin,fecha límite,53
2433,torf,turba,92
9166,diskriminierung,discriminación,48
11554,balance,equilibrio,28
2708,erzengel,arcángel,89
8795,niere,riñón,54
7210,wörtlich,literal,38
13853,wann,cuando,6
5259,unerbittlich,implacable.despiadado,77
1597,gequält,magullado,74
14339,berücksichtigt,consideró,5
8025,herzogin,duquesa,62
11199,ausweichen,esquivar,37
1796,wiederversorgung.,reabastecimiento,90
12852,wald,bosque,22
6801,kaukau,masticación,42
12693,maus,ratón,25
8868,unparteilich,imparcial,55
7984,hyde,hídeo,62
4986,kakao,cacao,79
13034,niederlande,países bajos,21
13643,dorf,pueblo,13
2003,parenthetisch.,entre paréntesis,90
10895,miliz,milicia,38
5962,wieder einsetzen,reintegrar,45
14271,wirklich,en realidad,11
5792,tagundnachtgleiche,equinoccio,71
1938,kenntnis,competente,93
1418,raritäten,rarezas,81
10936,lettland,letonia,40
880,halogenid,haluro,96
13897,gemacht,hecho,5
2817,euphorie,euforia,90
5488,schweiß,sudor,70
8610,weintrauben,uvas,46
14151,süd,sur,9
6895,handschuhe,guantes,46
14493,scheint,parece,10
1005,synoptisch,sinóptico,98
4159,leguan,iguana,83
13066,verletzt,herido,20
2928,zivilfrei,civilmente,89
9992,stipendium,beca,45
4716,waage,libra,77
3075,mythisch,mítico,88
4780,reuben,reubijo,81
14295,folgen,siguiente,6
10807,aufheißen,en nombre de,41
1890,verfallen,transcurrido,73
2740,gehorsam,obediencia,87
7352,konsortium,consorcio,64
12919,kombiniert,conjunto,17
13139,morgen,mañana,19
11446,achtzehntel,decimoctavo,36
11360,irgendwie,de alguna manera,37
7986,betäubt,aturdido,46
6997,schwächer,más débiles,67
1445,majestätisch,majestuoso,94
13031,stiftung,fundación,21
8533,gründlich,minuciosamente,58
13906,jede,cada,9
9005,olympiade,olimpíada,54
6670,brückenkopf,cabeza de puente,67
12433,türkisch,turco,28
9780,stern,popa,48
6780,vorarbeiter,capataz,69
578,boner,metedura de pata,97
13040,senior,mayor,20
10366,lesben,lésbico,43
1799,schmiermittel,lubricante,83
9256,schmerzhaft,brusco,53
11976,seifenkiste,plataforma improvisada,31
1142,watchdog,perro guardián,96
11052,sklave,esclavo,33
5159,betrügerisch,fraudulento,76
12819,davon ausgehen,asumir,16
11797,unter tage,bajo tierra,33
9131,archimedes.,arquímedes,54
11222,österreichisch,austriaco,38
1168,professionell,acaricia,97
3705,wahnsinnige,maníacos,50
10403,schmutz,inmundicia,44
450,frager,preguntador,100
642,gelähmt,paralizado,94
2393,wishbone,espoleta,90
2927,pyrenäen,pirineos,90
4223,schattiert,sombreado,49
9353,see hund,foca,52
5933,gesichts-,facial,74
11399,wachstum,crecimiento,37
3858,verrotten,putrefacción,79
13899,viel,mucho,10
13183,eingesetzt,desplegado,15
11368,staus.,grueso,37
12,gewöhnlich,ordinariamente,100
12022,bestritten,denegado,25
9344,rasen,césped,51
5969,lizzie,genoveva,74
14062,beispiel,ejemplo,12
11103,dürftig,goteante,14
14175,halten,mantener,10
5233,hauptbuch,libro mayor,78
2311,stören,molestar,24
8111,brief,epístola,59
13106,pickets,wills,16
12445,dynastie,dinastía,27
13119,tausende,miles,16
11954,sklaverei,esclavitud,32
13910,seit,desde,8
13738,jammer,jim,13
7892,verbündete,aliado,21
13879,jetzt,ahora,8
10391,springen,saltando,9
12248,irgendwo,algun lado,29
7857,lose,flojamente,33
4494,härteste,más duro,82
1749,phalanx,falange,94
10815,teilweise,parcial,32
2955,karat,quilate,88
13770,genügend,suficiente,13
1505,basset,afloramiento,96
4620,häftlinge,detenidos,72
3186,beredsamkeit,elocuencia,80
4498,hypertonie,hipertensión,82
2162,fehlinterpretiert,malinterpretado,74
13860,sagt,dice,9
12933,oase,refugio,22
5282,wortschatz,vocabulario,78
11812,vergleich,comparación,31
9949,umgeben,rodeado,27
3346,essstäbchen,palillos,88
8914,hierarchie,jerarquía,54
3868,ungelöst,irresoluto,85
11433,ungeschlagen,invicto,37
11787,aufräumen,limpiar,33
5784,gezeiten,mareas,36
12015,wanderung,trepador,31
4259,cowman,gaucho,83
5914,überschuss,superávit,74
13255,schreibtisch,escritorio,19
9754,werkstatt,taller,46
6135,cocktail,cóctel,67
10227,hase,conejito,44
13633,gegenstand,importar,13
5451,theoretisch,teóricamente,57
12376,ritter,caballero,23
3556,übergeordnet,alternado,80
3474,schmerzlos,sin dolor,88
10826,koralle,coral,40
8000,peaketime.,tiempo de paz,62
12411,bach,cala,28
2267,erodiert,erosionado,83
7894,reibung,fricción,62
13559,vorübergehend,temporal,15
4457,fingerabdruck,huella dactilar,65
13584,größe,talla,14
8174,havanna.,la habana,61
10269,hässlich,feo,41
1273,edelstein,piedra preciosa,90
12158,teufel,demonio,22
10278,ratte,rata,40
1384,brennbar,inflamable,93
2965,windhund,galgo,71
2359,am lustigsten,más divertido,92
6860,sich befinden,reside,21
6776,morge,día siguiente,69
10615,anwesen,inmuebles,38
13411,brücke,puente,15
6010,diakon,diácono,45
14132,zusatz,suma,7
6944,abgeschafft,abolido,62
9964,unsicher,incierto,47
9737,nocken,leva,43
2754,brauerei,cervecería,84
1495,antidissiekasablismentier.,antidiscapanismo,96
8486,verpackt,envuelto,41
4382,verwandtschaft,familiares,82
11942,einkaufszentrum,centro comercial,31
2835,gliedmaßen,extremidades,73
11128,verteilt,repartido,23
5706,seufzen,suspiro,72
6484,installieren,instalar en pc,25
8451,protestoren,manifestantes,57
5339,haufen,montón,70
13832,hatte,tenía,7
11623,araber,árabes,15
14204,mitarbeiter,empleados,30
13070,erreichen,alcanzar,11
12401,wertvoll,valioso,28
2875,apfelwein,sidra,90
6496,glorreich,glorioso,71
2146,rückgängig gemacht,sin provecho,93
4665,zitonie,lemonia,81
7575,ikel,ich,64
11353,belgier,belga,37
2210,habe geschlafen,durmió,93
13617,tisch,mesa,13
6821,abgeschirmt,examinado,22
11651,nutzen,beneficio,8
14273,kopf,cabeza,11
13604,sport,deportes,12
12173,elf,once,30
7040,publikum,audiencias,32
14438,gestartet,comenzó,8
9200,vergnügen,placer,52
8009,nackt?,desnudo,38
1739,sternenlicht,luz de las estrellas,93
14317,beteiligt,involucrado,10
10748,kabellos,inalámbrica,41
8159,reeder,lleno de cañas,61
8322,chow,perro chino,59
9876,batterien,baterías,23
12956,jährlich,anual,20
2937,schädlich,perjudicial,79
12493,geplant,planificado,12
12077,dreißig,treinta,31
1572,krater,cráteres,49
4896,auftragnehmer,contratistas,64
469,gesteckt,escabullido,54
4847,gleichnis,símil,80
6563,proktor,procurador,70
8503,staatsbürgerschaft,ciudadanía,58
13913,beide,ambos,9
3294,brötchen,bollo,57
1425,synthesizer,sintetizador,45
7426,belohnen,recompensa,48
12615,vize,vicio,26
37,vergewaltigt,violador,36
9475,herabgestuft,degradado,50
11014,annehmen,suponer,22
4046,ungerechtigkeit,injusticia,79
6790,erbsen,guisantes,48
2612,untertitel,subtitular,73
4839,hee,jii,80
3820,couture,costuras,86
6180,stellenangebote,vacantes,66
13165,turm,torre,18
13891,machen,hacer,5
5528,bohnen,frijoles,37
11238,festnahme,arrestar,20
11836,asche,ceniza,27
17,fanatik,fanáticos,66
12271,aufgelöst,disuelto,28
465,bekämpfer,detractores,98
11764,in der nähe,cercano,34
9458,grab,tumba,40
5419,meiose,mitosis,77
10251,nm,nuevo méjico,45
12528,holz,madera,21
2574,lohn-und gehaltsabrechnung,nómina de sueldos,90
8991,überschrift,titular,42
1112,ausbilder,instructores,67
12687,eisen,planchar,22
7554,gemüse,vegetal,52
11848,die genehmigung,aprobación,21
9562,gehalt,salario,46
5625,schlaff,cojear,62
13977,wollen,desear,6
12110,fokus,enfocar,31
8227,rev.,rvdo,59
11698,abgebrochen,cancelado,26
11006,idol,ídolo,38
10555,preußisch,prusiano,42
626,wirbellos,invertebrado,99
1096,albträume,pesadillas,61
10571,zunehmend,cada vez más,43
2489,zwitter,hermafrodita,91
6806,bilden,maquillaje,68
2718,mondlicht,luz de la luna,88
9451,chandler,velero,51
1286,zentristisch,centrista,95
7525,becher,interruptor automático,52
12052,wird,se convierte en,9
13762,nacht,noche,12
9300,sterling,libra esterlina,52
14402,erfordern,requerir,7
11101,rein,puro,32
875,vorwort,prefacio,93
6276,ordnungsgemäß,debidamente,72
11808,asp.,áspid,33
8395,kundenträger,coste y flete,59
6250,ertrinken,ahogo,52
9107,ergänzung,suplemento,40
3320,sendungen,envíos,68
5330,erinnerungen,memorias,69
10045,sprecher,portavoz,47
3296,wohnwagen,caravana,84
3600,ängstlich,ansioso,87
13353,beiläufig,contribución,18
3160,südost,hacia el sudeste,88
13791,die,el,5
14323,qualität,calidad,10
2198,spendensammlung,recaudación de fondos,92
3711,samson,sansón,86
14157,voll,lleno,10
9969,verschoben,desplazado,20
13985,öffentlich,público,9
7343,cheerleading,animadoras,61
8255,wohlfahrt,bienestar,60
10791,vierzehn,catorce,41
8120,weicher ball,sofbol,61
2271,folder,folsom,93
3131,gähnen,bostezo,86
4715,lähmen,tendón de la corva,81
12661,stier,toro,19
6019,sich durchsetzen,prevalecer,43
11067,am stärksten,más fuerte,39
10832,überblick,visión de conjunto,40
13121,wind,viento,13
11660,verschmelzen,unir,21
1294,säuglinge,bebés,56
10663,rache,venganza,42
13179,vergehen,ofensa,12
12980,landallfall,recalada,22
12272,papst,papa,28
5779,überholen,adelantar,55
4179,rollen,bobinas,54
6530,prompt,inmediato,38
14449,länger,más extenso,12
1267,akkumulieren,acumular,47
8513,birne,bulbo,56
4633,manie,manía,81
11709,räumliche nähe,proximidad,34
7284,tanker,petrolero,57
8045,wonne,felicidad,61
7184,avengers.,vengadores,44
4024,spalten,adherirse,76
11371,angemeldet,alistado,32
14347,bemühung,esfuerzo,7
4883,oh nein,ono,80
2731,donnernd,bola de truenos,90
6939,äon,eón,66
1009,unpraktisch,poco práctico,97
5838,nach oben,hacia arriba,63
2603,verunglimpfen,menospreciar,73
2261,strahlend,radiante,93
8242,übertreffen,superado,48
12238,am längsten,más largo,30
9430,aufregend,excitante,37
8500,böse,desagradable,58
1627,flachs,linaza,95
11155,abenteuer,aventuras,30
11111,bildbeschriftung,subtítulo,35
13425,leicht,fácilmente,17
7934,scherer,esquilador,59
12840,auburn,castaño,24
14098,links,izquierda,9
9573,tintenfisch,calamar,42
1787,apostrophen.,apóstrofes,70
3464,woes,males,84
3400,muskeln,músculos,38
13560,wissenschaft,ciencia,14
4735,lappen,trapo,67
2602,krumm,torcido,65
3496,rückwirkend,retroactivamente,77
1110,umgruppiert,reagrupado,81
5546,pascha,bajá,76
12442,fangen,atrapar,22
5676,thermodynamik,termodinámica,72
14096,steuer,impuesto,27
828,abschwung,desaceleración,99
8394,analysten,analistas,49
2782,wiedervereinigung,reunificación,90
7254,schichten,capas,38
13771,schon fast,casi,13
3851,verkreuzung,frustrado,73
12760,brad,puntilla,24
11051,das vieh,vacas,39
2121,entweihung,profanación,88
13776,tour,excursión,12
7625,nuggets.,pepitas,57
11525,komm zurück,regresar,35
8088,verpfändet,prometido,46
9263,lok,loca,53
2163,unrealistisch,poco realista,92
7560,pate,padrino,63
5759,eile,apurarse,69
13189,chemisch,químico,19
3852,verzweigt,ramificado,29
9587,hose,pantalones,50
10799,eigenschaften,propiedades,22
12770,freudig,jubiloso,24
7869,dixie,marmita,62
6677,fillmore.,rellenar,70
7666,fälschlicherweise,erróneamente,63
9000,blackout,apagón,52
8586,zerrissen,rasgado,58
10414,reitway,broadway,44
2840,rücksichtslos,implacable,87
4152,vorposten,avanzada,70
6502,overhead.,gastos generales,70
4837,kühlschrank,refrigerador,66
10702,fass,barril,38
11320,schritte,pasos,19
6638,kloster,monasterio,64
669,anschwellen,hinchar,70
12931,zimmer,habitación,21
9064,sucher,buscador,52
3299,kyrillisch,cirílico,88
7721,apokalypse,apocalipsis,63
6179,zentralprozessor,upc,69
8572,blasig,blk,58
10546,bett,cama,40
4388,schaum,espuma,79
6341,ehefrauen,esposas,72
2257,plaid,tartán,92
5685,tycoon,magnate,75
8801,nickel,níquel,54
7503,lilie,lirio,63
6043,taoismus,taoísmo,73
9377,zeder,cedro,49
6929,unterschiedlich,de diversamente,68
12845,kraftstoff,gasolina,22
8320,algier,argel,60
7215,tyrannosaurus.,tiranosaurio,66
5554,rotary,giratorio,75
8476,schmiede,fragua,48
1638,ruder,timón,93
7587,boo.,abucheo,53
5445,galaktisch,galáctico,77
6820,halb-monatlich,semi mensual,68
1556,franzosen,franceses,96
13745,planke,tablero,12
803,kurveball.,curva,99
817,melasse,melaza,99
10919,kuss,beso,37
7584,airbus,aerobús,64
3102,schrumpfen,encogerse,73
7967,bewusstsein,conciencia,59
14012,könnte,podría,7
1818,cote,redil,93
7518,überkreuzung,transversal,62
11468,stange,vara,35
4761,wendel,hélice,81
2596,kleid,túnica,83
12576,gefühlt,sintió,26
5924,am heißesten,más caliente,74
12982,anfänglich,inicialmente,14
599,pfui,puaj,99
9965,glücklicherweise,afortunadamente,33
13705,andrew,andrés,14
6129,quietschen,chirrido,70
12236,halbzeit,medio tiempo,30
13147,hübsch,bonito,20
14486,besonderheit,característica,11
9983,geisel,rehén,38
13253,bedenken,preocupaciones,10
10642,probe,muestra,32
14434,erfordert,requerimiento,7
5088,runen,runas,43
13935,nummer,número,8
14245,zusätzlich,adicional,7
11435,aufgaben,deberes,21
3654,rucker,rundro,87
5461,gestanzt,perforado,40
8470,wegbrechen,separarse,59
5885,aussetzen,suspender,26
4961,hornisse,avispón,57
2001,ohnmächtig,desmayo,70
13026,ungenauigkeiten,inexactitud,21
4728,zehen,dedos de los pies,52
14150,fähig,capaz,6
7830,achilles,aquiles,62
11519,blitz,destello,33
13143,kämpften,luchado,20
12601,gleichwertig,equivalente,25
4644,zurückgefordert,regenerado,63
251,taumeln,tambaleante,73
9508,wut,furia,43
50,auszeichnungen,consolados,90
6167,brigg,bergantín,72
182,klappe,solapa,89
3280,glykol,glicol,85
12151,inländisch,doméstico,29
3155,vorsichtsmaßnahmen,precauciones,73
12206,ing,en g,30
14340,abgelehnt,rechazado,16
10951,knie,rodilla,38
11339,kürze,brevedad,37
12214,korrekturen,correcciones,10
11121,estland,estonia,38
11958,se.,marchito,32
7302,schrägstrich,barra oblicua,50
11896,ressource,recurso,21
10604,einkaufen,compras,27
2586,xerox,fotocopia,91
6491,pod,vaina,65
893,militärisch,militarmente,98
4692,toaster,tostadora,78
2468,gezüchtet,predestinado,41
3383,kriechen,gatear,69
4417,umverteilung.,redistribución de distritos,82
14335,großartig,excelente,10
6804,lorbeer,laurel,68
744,state.,septentrional,99
2194,kodex,códice,93
14227,zurückkehren,devolver,11
5322,blond,rubio,64
14124,berichte,informes,5
12298,verärgern,disgustado,27
1077,analysieren,analizando,43
10588,sanders.,lijadoras,40
4894,taucher,buzo,67
5595,asyl,asilo,74
2870,pubic.,púbico,90
7307,erfinder,inventor,56
9589,phain,ph,50
14468,will,quiere,6
11394,kammer,cámara,29
10437,friedlich,tranquilo,17
929,hebelkraft,aprovechar,88
13092,strafe,multa,17
1914,unqualifiziert,no cualificado,93
13589,zustimmen,estar de acuerdo,12
12805,fliegen,mosca,15
10665,karikatur,dibujos animados,34
14330,schwarz,negro,12
14076,design,diseño,11
1834,schmierfink,escarbador de vidas ajenas,92
5423,ware,mercancía,64
6661,hämophilie,hemofilia,70
14209,alt,viejo,12
7766,tyrannisieren,intimidación,47
1845,geboten,batido,94
4889,autorisiert,autorizado,68
9954,verkaufsstand,puesto,46
7568,wo auch immer,donde quiera,64
10785,gesunder menschenverstand,sentido común,41
11033,garnison,guarnición,36
2697,staatenlos,apátrida,84
11723,wal,ballena,30
13221,direkt,directamente,19
846,überführung,paso superior,93
6991,ansturm,estampida,64
7116,büste,busto,53
13802,mit,con,5
14182,banken,bancos,16
628,dachkammer,desván,99
7507,feige,cobardemente,64
1534,offenbarung,epifanía,95
13920,wo,dónde,8
3367,puff,soplo,74
2416,angeboren,congénito,91
5399,sperma.,semen,77
12150,treulos,desleal,30
2960,konzession,concesión,67
2168,auffällig,conspicuo,88
9502,kolumbianisch,colombiana,50
5309,sprinter,velocista,62
11184,jo,joder,38
11736,perry,sidra de pera,34
3648,nessel,ortigas,82
8039,sonnig,soleado,44
12208,katgut,cuerda de tripa,30
8254,geige,violín,59
5778,frech,travieso,75
12396,charts,gráficos,16
1695,langsamste,el más lento,95
3769,arris.,arista,83
5906,zyklop,cíclope,74
14379,seite,lado,12
4433,gefaillet,aclamado,18
5086,rampant,desenfrenado,79
41,biss,verbosidad,100
5357,arkadien,arcadia,77
13006,drew,dibujó,22
9621,stadtrat,concejal,48
9028,nicht veröffentlicht,inédito,55
3838,schocker,sorpresa desagradable,84
10655,kampagnen,campañas,16
4301,brokkoli,brócoli,83
11377,zugelassen,aceptado,27
7612,gräber,grover,63
11484,geschwebt,barrido,36
10967,mathematik,matemáticas,38
6859,beschäftigt,emplea,25
5345,schneebedeckt,nevado,77
12049,kkk,ck,31
11866,besetzung,ocupación,29
9195,schiffe,buques,42
14404,rezension,revisar,8
4734,teilmengen,subconjuntos,62
11706,fair,fg,34
11280,student im ersten jahr,estudiante de primer año,38
12004,stufen,niveles,12
14178,europäisch,europeo,12
242,reagieren,reactivo,38
12979,sortieren,clasificar,18
2333,zauberstab,varita mágica,92
1033,trotzig,desafiante,98
2331,gänserich,vistazo,92
1965,ameisenbär,oso hormiguero,92
