ID,DEUTSCH,DANOIS,INTERVAL
9428,rhythmus,rytme,50
5245,mausefalle,mousetrap.,78
10987,starter,forretter.,28
2851,geschnitzt,carved.,74
8975,schmetterling,sommerfugl,54
14244,bedeutet,midler,10
3882,murmeltier,groundhog.,86
1221,entschädigt,kompenserende,98
5933,gesichts-,ansigtsbehandling,75
7473,anzeigetafel,resultattavle.,64
9530,genf,geneva.,52
1171,trab,trot.,90
9080,gebet,bøn,49
12048,wolf,ulv,32
7051,anfällig,tilbøjelige,67
14330,schwarz,sort,12
10779,achse,akse,42
2261,strahlend,radiant.,93
3348,webstuhl,væv,68
2197,sonnenlicht,sollys,93
10237,schlüssel,nøgler.,13
14482,warum,hvorfor,8
13738,jammer,jim.,14
1840,zurückgehalten,ophævet,88
7453,winkel,vinkler,38
11849,gaffell,cornell.,34
8824,händler,købmand,51
8724,tupfen,dab.,57
2046,olympier,olympians.,79
6957,heimlich,stealth.,68
6339,unveröffentlicht,udløbet,72
4800,beleidigung.,exposing.,38
13566,heute,i dag,16
11225,elternteil,forælder,29
7821,kabale,cabal.,62
3398,hinterhof,baggård,88
8137,huggel,kram.,62
10358,gedichte,poems.,38
12376,ritter,ridder,24
1369,nicht markiert,umarkeret,97
3653,ordentlich,ordnet,87
12166,falsch verpelte,misrepresenting.,27
5973,materieren,mater.,74
10428,schlaganfall,slag,39
7721,apokalypse,dommedag,63
14204,mitarbeiter,medarbejdere,31
10643,spinnen,spundet,43
2132,aufenthaltsort,opholdssted,94
13305,absatz,afsnit,18
7500,gelbsteuer,yellowstone.,65
13918,aktie,del,7
4879,söldner,mercenary.,63
4189,feium,fleury.,84
2312,hämmern,pounding.,36
5843,schmirgel,emery.,75
2247,wertigkeit,valence.,93
9463,kocher,coe.,52
3579,schuldiger,culprit.,75
14340,abgelehnt,faldt,17
6388,waschen,vask,47
5095,zugute,indrømme,43
7308,schweinefleisch,svinekød,66
6417,pfandrecht,lien,71
5330,erinnerungen,memoirs.,69
3612,lautmalerei,onomatopoeia.,87
13078,flughafen,lufthavn,21
14160,arbeitskräfte,arbejdere,25
12453,arbeit,arbejdskraft,28
3775,ehrenkörper,vernacular.,86
14402,erfordern,kræve,7
5962,wieder einsetzen,genindføre,46
8250,ausgewiesen,udviste,55
13906,jede,hver,9
7504,hypothek,pant,62
12004,stufen,niveauer.,13
13440,wie auch immer,uanset hvad,18
7879,krecher,crocker.,62
10614,staatenbund,konføderation,27
5883,wahlkreis,valgkredse.,54
376,pseudowissenschaften,pseudoscience.,100
13319,taifun,tyfon,19
3511,ballsaal,ballroom.,87
13769,verständnis,forståelse.,11
7974,pfeilspitze,arrowhead.,62
11172,reiten,ridning,27
11475,lautsprecher,højttaler,32
530,stör,sturgeon.,99
12129,angenommen,vedtaget,25
3725,hgg,hg.,87
6832,abriss,nedrivning,67
8651,laptop,bærbar,58
11103,dürftig,droping.,15
8190,nilpferd,flodhest,61
14397,feuer,brand,12
9234,weizen,hvede,54
9161,pennen,kip.,55
9745,ärmel,ærme,40
11881,kasse,kontanter,33
8586,zerrissen,revet i stykker,59
1025,no.,nar.,98
7965,verwelken,visne,61
12121,rätsel,enigma.,32
5830,verschluss,breech.,61
9116,hoppla,oops.,55
1142,watchdog,vagthund,96
2865,engelwurz,angelica.,90
11128,verteilt,distribueret,24
9283,überwinden,overvinde,49
1926,gräfin,grevinde.,94
3914,faper,fait.,84
4456,kartesisch,cartesian.,83
13123,wetteifern,konkurrere,16
8852,affen,monkeys.,27
11691,ernannt,udpeget,29
880,halogenid,halide.,96
6152,grillen,broil.,73
10964,ausgeben,bruge,32
11908,ungewöhnlich,usædvanlig,30
9304,lachs,laks,54
2278,kuckuck,gøg.,92
13136,sex,køn,21
2575,milizsoldaten,militiamen,92
11930,tal,dale.,33
4369,unhöflichkeit,incivility.,69
495,kitzeln,kildre,87
11219,bred,br.,39
3998,nebelhaft,tåget,85
11257,zerstören,ødelægge,17
10571,zunehmend,i stigende grad,44
7924,schrotflinte,shotgun.,60
7593,keller,kælderen.,63
11351,weit verbreitet,udbredt,38
12998,fein,bøde,21
8994,gans,gås,56
8155,schweißen,svejsning,57
5869,basilikum,basil.,75
10101,angezogen,klædt på,30
12974,bälle,bolde,12
10357,armenisch,armenian.,42
10370,anzeige,reklame,8
6032,bezeichnet,betegnet,48
3176,eskalation,eskalering.,44
2659,handlich,handily.,91
13012,auftanken,fortrydt,23
1242,fleck,plet,66
8214,krampfanfall,anfald,58
11368,staus.,stouter.,38
8351,auf der seite.,på side,60
7468,posse,pos.,47
4225,zustrom,tilgang,83
7264,waffel,ævle,62
13635,entscheidung,afgørelse,14
13860,sagt,siger,10
14481,drücken sie,trykke,15
5621,kleinwuchs,dwarfisme.,77
2177,henne,høne,82
3451,kleeblatt,shamrock.,69
10131,kurve,bøje,44
13857,nach,efter,6
9251,zinn,tin,53
7771,leuchtturm,fyrtårn,62
13791,die,det,5
9059,wählen,vælger,9
2456,gekocht,lavede mad,28
7985,auferlegen,pålægge,38
11963,gegner,modstandere,26
12947,ich würde,id.,23
5388,bemühen,bestræbelse,70
2544,uneben,ujævn,92
8443,nebel,tåge,59
1563,ozeanisch,oceanian.,96
9270,karotte,gulerod,52
10940,kamm,våbenskjold,38
6302,schnecke,snegl,67
9073,umbenennen,omdøb,25
971,klimpern,jingle.,91
11193,rumpf,skrog,38
3695,schlummern,slumrende,87
6679,abkürzungen,forkortelser.,45
3339,herberge,hostel.,84
11640,abbilden,abu.,36
4657,aufrechterhalten,opretholde,62
780,grassroots,græsrødder,99
6415,lachen,latter,72
14216,verwendet,anvendelser,5
4154,hedges,hegn.,62
11533,neugierig,nysgerrig,37
4930,brille,beskyttelsesbriller,77
7638,aeromedizinisch,aeromedical.,64
8321,zystiker,cystic.,60
3535,einbaum,udgravet,86
8417,außer acht lassen,se bort fra det,52
12532,klären,klarlægge,26
13030,trat bei,tilsluttet,13
5677,unbestätigt,ubekræftet,76
8943,obgleich,omend.,56
4671,unbequem,ubehageligt,81
13076,die gesellschaft,samfund,21
11869,bäcker,bager,34
14079,werden,blive,9
6531,beten,bede,59
14493,scheint,ser ud til,11
14355,gewinne,overskud,33
2704,alarmierung,advarsel,32
1290,einwandfrei,fejlfri,97
7285,abseits,abigail.,66
13310,rat,råd,19
4203,schrott,skrot,56
292,unbestreitbar,undeniably.,81
9644,symbol,ikon.,40
9643,beurteilung,dom,48
7260,hoden,testikel,64
13287,reich,imperium,19
13691,enorm,kæmpe stor,15
3270,anvertraut,overdraget,85
11660,verschmelzen,fusionere,22
43,wähl-,opkaldelse,99
9523,erneut eingeben,genindtræde,51
1742,unansehnlich,unedited.,94
11789,darstellerin,skuespillerinde,34
2458,verrücktheit,craser.,86
14058,wissen,ved godt,8
10600,gefallen,faldet,44
12495,schiff,skib,20
14097,treffen,møde,12
1384,brennbar,brandfarlig.,93
9941,blies,blæste,48
9980,wiederaufbau,rekonstruktion,43
11791,tschechoslowakei.,tjekkoslovakiet,35
2269,klettverschluss,velcro,93
12343,gefahren,kørte,29
14149,einzel,enkelt,10
12132,kante,edge.,26
10468,annahme,antagelse,38
280,drehgestell,bogie.,93
8135,vertreibung,udvisning,56
1904,filmemachen,filmskabelse.,75
481,einklang,unison.,99
1845,geboten,bown,94
12547,austausch,udveksling,25
6953,ranke,vine.,62
6100,laube,arbor.,73
11024,küsten,kyst.,40
13852,manche,nogle,6
6726,beschworen,indkaldt,57
7259,ergänzen,komplement,62
13712,überprüfbar,verificerbar,10
1392,verhängung,pålæggelse.,97
14343,momentan,i øjeblikket,8
5757,verschraubung,skrue,42
7067,irregulär,uregelmæssig,48
3194,gewebe,væv.,53
10380,hilame,hilary.,40
12945,einstufung,gradering,19
7090,impfung,vaccine,58
8478,bleistift,blyant,57
12877,oberer  höher,øverst,24
4711,schlaflosigkeit,søvnløshed,82
12864,auswahl,valg,23
4724,lecken,slikke,69
9382,schlagzeug,trommer.,33
8293,begeisterung,entusiasme,60
11198,beerdigung,begravelse,38
9390,evangelisch,protestantisk,16
1834,schmierfink,muckraber.,92
14148,vorgeschlagen,foreslog,12
11874,beraten,rådgive,24
4048,nussschale,nøddeskal,85
8329,beleidigt,fornærmet,29
11851,verbrechen,forbrydelser,19
9399,unbenannte,unnamed.,53
5065,kair,cad.,80
7219,bahnen,lanes.,30
3097,missbilligung,misbilligelse,77
10824,rasierer,barbermaskine,42
10216,glaubwürdigkeit,troværdighed,29
5708,sitcom,komedieserie,70
11767,schaden,skade,15
72,prahlerei,prale af,60
4926,stich,pang.,80
10805,gegnerisch,modsætningen er imod at modsætte sig,20
11479,legislative,lovgiver.,33
9230,backstein,mursten,49
4134,unfruchtbar,unfree.,84
11803,ex,eks,34
6340,neuheit,nyhed,69
3709,ausgereift,outlying.,87
4847,gleichnis,lignelse,81
1654,hodensack,scrotum.,95
12679,voreingenommen,forspændt,26
14177,entworfen,designet,12
306,detae,dae.,100
10760,saft,juice,42
12729,fahrer,rider.,20
6321,erzherzog,archduke.,70
9601,überschneidung,vejkryds,46
10398,nackt,nøgen,45
13750,gelegenheit,mulighed,14
14220,ähnlich,lignende,13
8337,vorort-,suburban.,60
10800,feste,firma,38
3566,vorlesung,foredrag,63
9047,segelflugzeug,svævefly,50
7035,abtropfen,abt.,68
7358,samt,fløjl,65
3334,ergänzungen,supplerende,88
12075,wirklichkeit,virkelighed,31
6728,korinther.,corinthians.,65
3790,radfahrer,cyklist.,62
53,in der höhe,hath.,100
12145,beeinflussen,indflydelse,25
13638,legt an,specificerer,8
13893,sollen,bør,5
8798,zeugnis,vidnesbyrd,52
10426,beere,bær,44
7429,stereln,ster.,65
11702,ungenau,forkert,35
9211,atemwege,respiratorisk,55
12876,größte,største,24
14317,beteiligt,involveret,11
9841,südwesten.,sydvestlige.,49
13345,üben,øve sig,15
2114,adriatisch,adriaterhavet.,94
11928,außerordentlich,ekstraordinær,33
9930,fähre,færge,40
13004,verantwortlich,ansvarlig,13
8128,nicht verfügbar,utilgængelig,60
3874,abkürzung,genvej,79
3138,klerus,gejstlighed,89
4743,wiedereindringen,raphrase.,63
2763,satzung,vedtægter.,64
466,treten,tread.,92
9844,torwart,målmand,47
13190,population,befolkning,18
13650,gesetzlich,gyldige,10
12433,türkisch,tyrkisk,29
11683,bevorzugen,foretrække,12
2989,nicht informiert,uinformeret,82
13756,felsen,klippe,13
7070,abgewischt,udslettet,55
9648,mittagessen,frokost,50
9425,siebzehn,sytten,53
7072,neu laden,genindlæsning,57
2372,briefkasten,postkasse,90
13931,zustand,stat,7
12451,datenbank,database.,28
5332,achsen,axles.,50
10748,kabellos,wireless.,42
13798,ist,er,5
11904,zwölftel,tolvth.,33
5525,rückzug,trække sig tilbage,37
1937,pompejus,pompey.,94
10506,heute abend,i aften,44
6686,genügen,tilstrækkeligt,67
1700,verbannt,forvist,79
12749,pm,om eftermiddagen,25
1078,anrufen,callum.,98
13264,maria,mary.,17
2880,lagerlich,encamped.,76
12702,umschreiben,omskrive,21
1964,beiname,epithet,90
9916,bestimmungen,bestemmelser,41
10942,delikatessen,deli.,41
4002,fahndung,manhunt.,84
9327,dämmbt,døbt,45
13573,häufig,tit,16
709,halsohle,trower.,87
5748,kubismus,cubisme.,76
10234,ausdrücklich,eksplicit.,46
132,ghanaisch,ghanaian.,99
14412,regeln,regler,9
1537,bereitschaft,beredskab,96
5153,bedrohung,menace.,71
12778,verletzen,overtræder,7
2579,lakai,lackey.,90
13842,jahr,år,7
2189,fester,strammere,93
14098,links,venstre,9
10090,nachgeben,desist.,47
1535,nachahmen,efterligne,93
14106,ebene,niveau,13
725,textilien,tekstiler.,66
3557,layup.,lægge op,88
7086,hallo,howdy.,67
10853,zehnkampf,decathlon.,42
4514,registrierung,registry,82
278,messegelände,fairgrounds.,99
13520,zahlreiche,talrige,15
1874,viren,vira,94
6983,limonade,soda,68
1575,amüsiert,moret,19
12829,speck,bacon,25
8992,angetrieben,fremdrift,43
12818,nordost-,nordøstlige.,25
3624,charakter,charette.,87
6607,black,bl.,69
14479,team,hold,8
14437,separate,adskille,17
12077,dreißig,tredive,32
10133,der betrug,svig,47
4868,einheitlich,unitary.,81
11628,tagebuch,tidsskrift,30
2660,reichste,rigeste,91
9433,arche,ark.,52
12267,hassen,had,27
5992,seepferdchen,seahorse.,74
7986,betäubt,stunned.,47
11716,gleis,gl.,35
7186,gravur,gravering.,48
13118,un,fn.,21
5696,grundstück,groundout.,76
148,umgewandt,forny,74
2965,windhund,greyhound.,72
2182,hof,gårdsplads,92
8311,gerät,apparat,60
13740,gemeinsam,almindelige,12
1829,unhandlich,unwieldy.,94
11399,wachstum,vækst,38
6589,überholt,overtog,71
4498,hypertonie,forhøjet blodtryk,82
12005,seltsam,ulige,29
11936,gehirn,hjerne,32
4193,anstriche,strikeout.,44
13643,dorf,landsby,14
9258,sonde,probe.,48
13601,abteilungen,afdelinger.,8
6095,kruste,skorpe,73
5857,geldbeutel,pung,67
13642,aufzeichnungen,optegnelser.,9
6461,nichtkonstruktiv,nonconstructive.,72
2210,habe geschlafen,slpt.,93
669,anschwellen,svulme,70
2980,kamin,ildsted,88
11821,reihenfolge,sekvens.,31
11641,rebellion,oprør,35
12593,verpackung,emballage,24
9577,landesweit.,landsdækkende,51
10961,drachen,dragons.,21
11539,subtil,diskret,37
65,rückschläge,tilbageslag,76
13771,schon fast,næsten,14
6129,quietschen,squeak.,71
7838,gewohnheit,vane,50
3851,verkreuzung,thwarted.,74
2741,vereinfacht,simplistisk.,89
11666,diebstahl,tyveri,35
5504,stierkampf,tyrefægtning,77
11682,tanne,fir.,35
11959,gürteltier,armadillo.,33
8898,tasten,knapper.,8
4251,steinbrech,saxifrage.,84
1432,naviglust,nav.,96
8933,teamkollegen,holdkammerater,34
4981,inzest,blodskam,80
7765,schreien,råbe,43
7399,erschöpft,udmattet,45
7794,betrunken,beruset,62
6055,karren,barrow.,73
14051,später,senere,10
3153,bombenschütze,bombardier.,88
531,zaunkönig,wren.,97
3297,verworfen,kasseret,72
12736,drücken,pressning,15
14125,hälfte,halvt,12
14229,std.,timer,10
6107,regenwurm,jordorm,73
14331,deutschland,tyskland,13
4160,nahrung,dietary.,84
9192,pfirsich,fersken,52
4715,lähmen,hamstring.,82
10410,krea,crea.,45
13844,zwei,to,8
12375,in erster linie,primært,29
6231,greenholz,greenwood.,73
8550,zuflucht,tilflugt,58
3254,granat,garnet.,89
13684,schlagen,slå,13
4222,grob,groft,84
6739,seekuh,søko,69
8353,fäkalien,fæces.,60
1817,sandkasten,sandpit.,94
4141,ultraschall,ultralyd,84
3972,vierteljährlich,kvartalsvis,85
14318,stets,altid,12
6444,hausmeister,vicevært,70
8507,gefährdet,truet,56
9788,frühstück,morgenmad,48
6821,abgeschirmt,screenet.,23
6895,handschuhe,handsker.,48
8721,spirituell,åndelig,50
5623,mittelmäßig,middelmådig,74
13969,kontrolle,styring,13
11109,baden,svømning,36
14120,ort,placere,6
3883,gewissen,samvittighed,86
2086,flink,zippy.,94
13641,acht,otte,15
13261,enzyklopädie,encyclopedic.,20
12252,knoten,nodes.,28
4774,zitruszitrus,citrus.,81
14513,anmerkungen,noter,7
3438,orchidee,orkidé,88
3026,tribünen,blekere.,87
9634,telen,tel.,51
2417,spalt,chink.,90
7738,nicht verifiziert,unverified.,50
9510,rohr,rør,43
14246,versuchen,forsøger,7
6724,einzelgänger,maverick.,52
2219,unberechenbar,uforudsigelige,90
13258,preis-,præmie,19
12722,mutter,mor,25
10180,albanisch,albanian.,38
6315,diözese,diocese.,72
3159,geschäftsleute,forretningsmænd,89
11339,kürze,brevity.,38
1286,zentristisch,centrist.,95
5772,extrakt,uddrag,40
8332,plagiat,plagiering,56
12392,scheiße,fuck.,25
13924,gegen,mod,9
6705,ein land,aland.,70
127,sortiment,udvalg,84
13806,als,som,5
2336,südwärts,sydpå,61
1688,flusskrebs,crayfish.,96
6757,verleumdung,bagvaskelse,57
14143,offen,åben,9
3907,überaus,overordentlig,86
5984,kaiman,cayman.,72
39,debuggen,fejlfinde,91
12719,wiederkehrend,tilbagevendende,26
5300,linke,venstreorienteret,72
4963,annexion,bilag,57
10768,saat,frø,16
13694,verteidigung,forsvar,12
10165,aufgehört,ophørt,27
2728,sauerkirsche,morello.,91
62,bagger,digger.,91
6776,morge,morrow.,69
7416,zurückweisen,afskedige,31
5839,auszeit,tiden er gået,62
8154,gestell,rack.,47
12099,graf,earl.,31
8576,dankbar,taknemmelig,53
9730,ausbuchtung,bule,50
7011,schwelle,grænseværdi,67
14231,text,tekst,8
6813,hungrig,sulten,69
10221,staubsauger,hoover.,46
6537,kühlgebiet,coolidge.,71
3259,übermäßig,overdrevent.,37
13329,bereiche,områder,11
3701,drittens,for det tredje,87
4902,stoßstange,kofanger,77
5231,leichtsinnig,hensynsløs,78
10970,verschiedenes,misc.,41
3950,nackenrolle,bolster.,68
3175,geschrei,råben,50
6438,schacher,checker.,55
8454,gewünscht,ønsket,32
5033,alphabetisierung,lessacy.,80
3492,gerade noch,byg,87
1060,spoons.,skeer.,55
5285,schintoismus,shinto.,78
9013,zurücktreten,træde tilbage,29
8218,außergewöhnlich,enestående,17
12928,blut,blod,23
9532,wieder aufgebaut,genopbygget,52
11446,achtzehntel,attende,37
12187,gipfel,topmøde,31
205,bratpfanne,stegepande,100
12899,fußball,fodbold,24
14458,gedanke,tanke,13
2313,gegessen,spist,92
13378,zu geben,give.,9
7722,hakenkreuz,swastika.,63
14356,quellen,kilder,7
7892,verbündete,allieret,22
12667,besatzung,mandskab,23
6872,ableben,demise.,68
14235,erlaubt,tillader,11
13725,regulär,fast,14
5581,nicht ordnungsgemäß,ukorrekt,77
9340,pinkeln,pee.,52
8166,kabeljau,torsk,62
12695,flut,oversvømmelse.,17
5814,vertrauen,reliance,75
4350,hintergründe,baggrunde,20
1750,rechteck,rektangel,92
5023,im uhrzeigersinn,med uret,80
8627,twist,vride,45
8028,kippe,fag.,56
9093,absolvent,bestå,39
10201,vorhersage,vejrudsigt,34
11933,fluggesellschaften,airlines.,29
7321,ausgeworfen,udstødt,57
2519,belebt,travleste.,92
2214,bratz,britt.,93
9335,auf halber strecke,halvvejs,53
1075,knirps,tot.,81
8286,aussperrung,låst ude,61
8429,korb,kurv,57
1051,boldin,fed skrift,98
9141,bucher,booker.,55
6211,rückschlag,backlash.,73
7545,wassermann,vandmanden,65
13539,ziemlich,temmelig,16
13950,verwendung,ved brug af,5
6977,geknallt,popped.,23
14287,finale,endelig,8
13718,fluss,flod,13
9190,rötung,brute,54
13802,mit,med,5
11408,beratend,rådgivning,31
11817,angemessen,acc.,34
13552,gilt,gælder for,12
307,scherz,cherie.,100
7378,lyasen,lyser.,48
8253,kiew,kiev.,61
10247,gemessen,målt.,22
5519,angestellte,clerks.,61
4019,rauchig,smoky.,85
13188,kinder,børn,20
7254,schichten,lag.,40
14,häfen,havne,32
779,unversehrt,uforskammet,99
5340,broschüre,pjece,67
2009,netter,pænere,94
3550,führung,leddelige.,88
10539,lehre,lære.,42
8620,tinte,blæk,54
13446,region,område,13
1655,pickel,filipens,96
5707,psycho,psyko.,75
9146,termin,deadline,54
12124,gelegenheiten,lejligheder,27
9193,vorteile,fordele.,23
2271,folder,folsom.,93
8947,gelehrte,lærd,39
9250,schädel,kranium,52
3910,straßenrand,vejkørsel,86
3182,verwischen,blur.,78
13871,verwenden,brug,5
9589,phain,ph.,51
12358,arzt,læge,24
8380,verkündet,proklameret,50
2053,niesen,nyse,87
1604,listig,snu,96
14219,ost,øst,12
1097,aufseher,fængselsinspektør,94
7247,brüllend,brøling,54
6766,pilger,pilgrimme.,62
3368,reproduzieren,replikation,65
14118,gegeben,givet,12
4592,weh,gør ondt,38
3010,wahllos,indiskriminately.,49
13759,vertraut,velkendt,13
3000,merklich,markant.,90
2631,flaschen nase,bottlenose.,91
11577,prominent,fremtrædende,32
13186,ausländisch,udenlandsk,20
9911,nicht förderfähig,uberettiget.,48
6241,immens,umådelig,64
7944,staubig,støvet,62
600,nachthemd,nightshirt.,99
160,schmutzig,beskidte.,100
8869,berüchtigt,berygtet,53
13783,verwechslung,forvirring,11
8049,aufbringen,muster.,28
5173,freizeit,fritid,77
9933,referendum,folkeafstemning,43
7442,rennbahn,racecourse.,65
11633,eg,ec.,36
7696,trauer,sorg,59
8645,schutz,ly,48
13301,druck,tryk,19
9241,keine männer,nomen,54
8060,passierer,pacers.,58
12805,fliegen,flyve,16
6935,philosophisch,filosofisk.,42
2811,beiwagen,sidecar.,90
9609,linme,lineman.,51
13107,theater,drama,21
5366,aufgeschlossen,outgoing.,78
1561,einsiedelei,hermitage.,96
1444,diakritiker,diacritics.,90
6614,jederzeit,når som helst,70
13974,vereinigt,forenet,7
12220,niedergeschlagen,slog sig ned,26
10721,sessel,stol,38
3878,engländer,englishman.,86
9907,verklagt,sagsøgt,27
6368,prise,prronger.,72
10362,erhöht sich,stigninger,16
5409,sicherer,sikrere,78
12080,iranisch,iranian.,30
9293,zy,cy.,54
2360,adlerfarn,bracken.,91
7292,schillern,chil,66
6067,windig,blæsende,74
4696,mut,tapperhed,82
9978,highlights,højdepunkter.,25
8693,verbrannt,brændt,58
1072,schätze,treasures.,51
9733,mond-,lunar.,50
13902,beamte,embedsmænd,11
6622,pädophilie,pædofili,70
2080,knoblauch,hvidløg,94
1281,lebendig,levende,96
8727,batterie,bt.,58
5151,sportler,sportsmand,79
11518,newsletter,nyhedsbrev.,36
5709,irrtum,fejlagtighed.,66
7566,empfiehlt,anbefaler,15
3437,entgasen,degas.,88
6150,schlitten,slæde,72
6590,schutt,rubble.,70
13804,war,var,5
6845,decke,tæppe,62
12929,verdreifachen,triple.,23
8649,maße,dimensioner.,44
11037,überflüssig,overflødig,38
7456,diversität,mangfoldighed,47
4252,blutegel,igle,83
9587,hose,bukser,51
2842,kichern,chuckle.,69
1019,flugstreifen,airstrip,94
13768,selbst,sig selv,14
13479,wende,tur,11
7268,tune,tunis.,66
8436,fähigkeiten,evner.,26
3822,bestickt,broderet,84
3705,wahnsinnige,maniacs.,51
13814,wille,vilje,5
4187,amsel,solsort,83
13972,datei,fil,6
5042,piep,bip,78
14440,buch,bestil,12
2350,bürsten,børstning,51
11792,getragen,slidt,35
5836,fink,finch.,71
3589,motorräder,motorcykler,30
1026,rüben,roet,95
5214,reichlich,rigelig,79
5916,vergeblich,forgæves,75
50,auszeichnungen,accholader.,90
12959,wert,værdi,20
9353,see hund,seadog.,53
7108,falsch verstanden,misforstået.,67
8503,staatsbürgerschaft,borgerskab,59
7645,auferstehung,opstandelse,56
11943,dauerhaft,permanent,26
9605,wagen,vogn,48
9906,hat nicht,didnt.,49
1812,grundstein,hjørnestenen,91
2167,umlagerung,omlægning,61
11825,nachsaison,postseason.,34
14035,öl,olie,20
7174,moot,omstridt,65
13877,mai,kan,5
11018,keltisch,celtic.,40
12120,pfad,sti,22
12902,vergessen,glemme,23
6238,erholsam,rekreation,35
13342,zögern,tøven,18
4408,scheitel,vertex,83
12954,silber-,sølv,23
11835,bräunen,tan.,33
3799,masern,mæslinger,86
7305,nacktheit,nudity.,66
12026,rettung,redde,29
9204,göttlich,guddommelig,51
14037,bereich,areal,11
1539,mit einem magnon,magnon.,96
13444,anfang,starten,14
14332,erreicht,nåede,12
12400,reinigen,ren,23
10088,feuerfalle,firetrap.,48
14236,getötet,dræbt,12
8021,reprise,rep.,59
5712,verschmutzte,fouled.,38
12471,leicht,en anelse,28
1452,fahrbahn,kørebane,96
5357,arkadien,arcadia.,78
2657,schwankend,faltered.,79
6325,unternommen,foretaget,72
9456,instrumental,medvirkende,30
8415,vorurteil,fordomme,57
10569,münchen,munich.,44
13082,administrator,admin.,22
3247,grüßen,grosso.,89
11734,kette,lænke,32
11860,labyrinth,warren.,33
11298,tolle,fantastiske,36
12780,kuba,cuba.,25
4427,erzählen,recount.,65
13151,vorauszahlung,rykke,14
4791,nicht ertragen,ubearbejdet,81
4551,von dort,derfra,82
14069,gesetz,lov,9
13687,schlecht,dårligt,15
5858,kriechend,smee.,75
7349,zuweisung,tildeling,31
6387,weltlich,sekulært,64
8876,untersetzer,coaster.,55
12133,donnerstag,torsdag,31
13786,andernfalls,ellers,14
13008,passwort,adgangskode,22
1527,pygmäe,pygmy.,91
10273,nachfolger,efterfølger,44
11131,abtau,dept.,39
9261,degradierung,nedbrydning,47
11745,baumwolle,bomuld,35
9932,heide,heath.,48
14048,dateien,filer,6
1329,wasserspeier,gargoyle.,94
2560,spielhaus,playhouse.,92
1594,sich entwickeln,evolving.,40
6665,einfall,indtræden,62
12008,lager,leje,14
3422,waffenkammer,armory.,85
2211,bausend,vending,92
4308,sanft,blid,82
12395,staub,støv,29
10919,kuss,kys,38
10604,einkaufen,handle ind,28
9724,feuerstein,flint.,50
3198,verben,verbs.,55
9729,neunzehn,nitten,50
10458,einspruch,indvending,14
8453,vergiftung,forgiftning,40
3856,zubehör,tilbehør,70
1257,dicker,tykkere,97
10186,milzbrand,antrax.,47
2389,nachruf,nekrolog,85
7025,erschöpfung,udtømning,54
3442,statt,stedet,87
8849,funklig,sparky.,57
14198,entlang,hen ad,12
7775,antastisch,antony.,63
9655,bücher,bowie.,51
9723,biber,bæver,43
489,schieben,puffe,79
1606,bestürzung,disty,86
7300,these,afhandling,66
10304,abzeichen,badge.,42
4630,irisieren,iridescence.,81
822,unüberwindlich,uoverstigelig,99
14212,gebühren,gebyrer,18
14226,frei,gratis,6
6495,lineale,herskere.,54
6393,reservierungen,reservationer,15
14175,halten,holde,10
1627,flachs,hør.,96
3256,dornbusch,brier.,87
211,wallonisch,vallonien,100
12038,becken,bassin,31
12782,in der reihe,inline.,25
11383,eine menge,plenty.,37
10190,insgesamt,i alt,47
9436,kopenhagen,københavn,52
4978,wolfram,tungsten.,80
9830,krähe,krage,46
4149,rucksack,rygsæk,70
8971,einsamkeit,ensomhed,56
10189,gesetzgebung,lovgivning,28
5318,prüfung.,undersøgelse.,33
7567,anlagegut,asset.,42
3461,glasiert,glace.,88
13865,wir,vi,6
11770,fidschi,fiji.,35
10841,wein,vin,40
10591,alligator,gator.,44
4919,perikzer,pericles.,81
4146,päpstlich,papal.,84
8111,brief,epistle.,60
9996,ständig,støt,48
4738,beil,hatchet.,81
1084,festgelegte,fastsat,81
536,abstinenz,afholdenhed,99
1295,salzgehalt,salinity.,83
8883,staatlich,statslige.,56
6439,pauschal,pow,58
11720,entdeckung,opdagelse,31
9696,regal,hylde,50
8318,underhüte,underwood.,60
1463,tadellos,reprimanded.,82
10083,stroh,strå,47
6153,referenzen,legitimationsoplysninger,71
14062,beispiel,eksempel,12
9210,vermächtnis,eftermæle,54
12028,rabatt,disk,30
27,hemmen,inhibere,65
8450,autobiographie,selvbiografi.,58
4064,rowdytum,hooliganisme.,65
6880,heimkehr,homecoming.,68
6252,heilung,helbrede,64
2719,flusswürdig,cursory.,91
10344,diät,kost,44
14338,gesehen,set,13
6843,reisepass,pas,63
8468,unbeantwortet,ubesvaret,59
8951,heiser,husky.,37
13400,werdegang,karriere,18
2755,lust,begær,87
13938,anteile,aktier,7
2812,auseinandersetzung,altercation.,88
13565,füllen,fylde,14
12,gewöhnlich,normalt,100
4434,abschaum,scum.,82
7212,wiegen,veje,49
13034,niederlande,holland.,22
5998,gleichmäßig,jævnt,74
8664,jugendlich,ungdoms,58
3733,reitlinien,sidelinjer.,52
12199,tür,dør,27
738,erdlinge,earthlings.,98
6801,kaukau,tygge,43
4492,unerträglich,erratic.,71
2780,grundierung,primer.,87
14519,bringen,tage med,6
1010,nüchtern,sober.,88
1136,tausendfüßler,tusindben,97
535,fell,skind,82
171,erzdiözese,archdiocese.,100
7363,außenfeld,outfield.,19
9149,geritten,ridden,55
12084,zusammengesetzt,sammensat.,26
4854,galiläa,galilee.,81
