ID,DEUTSCH,ENGLISH,INTERVAL
7049,soße,sauce,68
3119,steckdose,socket,80
12379,gewicht,weight,28
13770,genügend,enough,14
4587,rückgrat,backbone,82
11199,ausweichen,dodge,38
4671,unbequem,uncomfortable,81
14454,kauf,buying,34
13200,königin,queen,19
4356,seidelbast,daphne,84
5617,sonnenblume,sunflower,77
13852,manche,some,6
5795,umwerben,woo,74
14402,erfordern,require,7
9483,wölfe,wolves,53
12846,ausrüstung,equipment,19
9768,spannungen,tensions,39
12739,hören,hear,21
6179,zentralprozessor,cpu,71
12961,gelb,yellow,23
3685,gefangene,captives,58
4723,sphärisch,spherical,81
3700,blutvergießen,bloodshed,87
13864,über,over,8
14409,mitglied,member,11
3473,bobfahre,bobsleigh,88
4940,steuerberater,taxman,81
13124,erbärmlich,prod,21
172,vorteil,vantage,100
1460,ungleich,unequal,95
9924,arabisch,arabian,49
13635,entscheidung,decision,14
6832,abriss,demolition,68
5024,esser,eater,70
13578,vergangenheit,past,14
11427,schwester,sister,33
13967,leistung,power,12
4002,fahndung,manhunt,85
11470,kursivschrift,italics,34
1040,ms.,mss,98
2688,bäckerei,bakery,86
10247,gemessen,measured,22
1623,wildförmig,feral,96
6835,passah,passover,70
3847,zurück berühren,touchback,87
1829,unhandlich,unwieldy,95
8897,willkürlich,arbitrary,57
6683,unterscheiden,differentiate,46
13440,wie auch immer,whatever,18
3192,strenger,stricter,89
10489,dach,roof,42
7838,gewohnheit,habit,51
3542,schuhwerk,footwear,88
8807,wahrnehmung,perception,52
11526,affäre,affair,25
1413,einschreibung,enrollment,70
5486,jesaja.,isaiah,78
108,feuerwehrmann,fireman,100
9862,tragödie,tragedy,48
3719,laub,deciduous,87
2937,schädlich,detrimental,80
12535,angriff,assault,25
1557,projektor,beamer,96
11037,überflüssig,redundant,38
12719,wiederkehrend,recurring,26
3767,kreuzfahrt,cruising,39
10832,überblick,overview,42
7509,hexerei,witchcraft,66
10333,därne,dar,46
3162,verknüpfung,linkage,85
11512,winterhart,hardy,36
2795,brombeere,blackberry,91
9849,würzen,spice,49
12999,unbekannt,unknown,23
10463,neu beschleunigt,reallocated,45
11588,unbestritten,uncited,37
4138,allmächtig,almighty,85
13432,kesselkesselplate,boilerplate,18
1062,umweltschutz,environmentalism,38
2287,sau,sow,87
1253,poliert,polished,25
11406,falke,hawk,22
2333,zauberstab,wand,92
11721,rivalität,rivalry,34
13595,hilfe,assistance,12
10320,grenzwert,limits,11
12544,buchstabe,letter,22
8947,gelehrte,scholar,40
5106,nicht zu glauben,unbelievable,74
2613,ehrgeiz,ambition,77
2341,vorsichtig,wary,92
6798,lungenentzündung,pneumonia,70
3690,entmutigend,daunting,87
10704,scheibe,disk,42
9506,schwere,gravity,53
9505,ausfall,sally,52
13502,bühne,stage,14
10021,bauteile,components,33
4636,stockente,mallard,82
1726,unmittelbar,instantaneous,83
11368,staus.,stouter,38
1452,fahrbahn,carriageway,96
13708,trotz,despite,14
7089,brauer,brewer,42
5357,arkadien,arcadia,79
5738,sterben,perished,68
1684,sonnenfleck,sunspot,93
12073,spion,spy,31
10108,einsam,lone,41
10242,ländlich,rural,47
13338,in mm,mm,19
14429,preis,priced,22
2675,lausig,lousy,92
1454,bergsteiger,climber,71
12415,dämmerung,dawn,29
14511,verlassen,leave,8
10698,neu bewertet,reassessed,42
3212,hintergrund,wallpaper,86
14075,zugang,access,10
6153,referenzen,credentials,72
12945,einstufung,grading,19
12675,ein teil,apart,24
994,slawen,slavs,91
5919,gottheit,deity,65
14258,glauben,believe,6
4494,härteste,toughest,83
12057,enthalten.,contained,8
2891,überschwemmt,inundated,80
13630,teilnehmen,participate,12
9851,bezirk,borough,48
11153,erkennung,recognition,39
7743,skizzieren,sketch,58
5701,gehminde,comm,64
10391,springen,jumping,10
12643,eingeladen,invited,7
453,eingrenzen,engram,100
12874,ringen,wrestling,24
9111,nützlichkeit,utility,36
11766,glücklich,lucky,35
8783,blech,sheet,47
5727,kokos,cocos,57
6165,überbevölkerung,overpopulation,73
6872,ableben,demise,69
275,iberer,iberian,99
7108,falsch verstanden,misunderstood,68
1920,hinterwäldler,hillbilly,88
9206,flussufer,riverside,55
4276,unterwelt,underworld,84
12503,held,hero,24
3828,federnd,bouncy,87
14101,land,country,10
1641,whamzen,whammies,92
6672,vorherrschaft,supremacy,71
4427,erzählen,recount,66
10569,münchen,munich,45
12202,danach,afterwards,29
10828,koka,coca,42
10861,kegelung,cox,42
935,hartholz,hardwood,98
8035,entfernt,distant,62
11129,schneller,faster,40
11843,ungarisch,hungarian,33
10285,fleisch,meat,46
12526,geantwortet,responded,13
9333,dauerhaft.,enduring,35
4312,mehl,flour,84
5063,geber,giver,80
10898,lizenz,licence,38
8348,unbegründet,unsubstantiated,61
13289,vorfall,incident,17
6033,raub,robbery,71
14420,genannt,named,7
8329,beleidigt,offended,30
13258,preis-,prize,19
10426,beere,berry,45
6509,unbesetzt,vacant,70
1449,wiederverwendet,reused,63
1735,beheben,rectify,70
12319,krug,pitcher,25
13064,hölle,hell,22
3896,weberei,weaving,78
6082,wertlos,worthless,74
5999,grunzen,grunt,73
11296,fünfzehn,fifteen,38
13324,nicht zustimmen,disagree,18
5401,kurbel,crank,74
12378,ehren,honor,23
4440,unberührt,untouched,68
9108,eidechse,lizard,56
11855,vererben,ufer,34
5406,verdauen,digest,57
4978,wolfram,tungsten,81
13685,beanspruchen,claim,11
11548,verhältnis,ratio,36
7710,ablauf,expiry,64
11420,kuchen,pie,37
13786,andernfalls,otherwise,13
13284,8.,8th,20
11257,zerstören,destroy,17
3773,vielseitig,versatile,80
10972,stärkung,strengthening,22
11139,inakzeptabel,unacceptable,39
12249,kap,cape,31
3602,aufbauen,buildup,87
1261,spott,ridicule,38
14330,schwarz,black,12
11280,student im ersten jahr,freshman,38
4505,modifikationen,mods,51
11027,mitgliedschaft,membership,40
10771,nass,wet,42
1724,schließungen,closures,52
13745,planke,board,13
12052,wird,becomes,9
12754,prozentsatz,percentage,25
13812,ein,an,5
2269,klettverschluss,velcro,94
8575,diktatur,dictatorship,56
13874,dort,there,6
7839,lügner,liar,60
6228,roller,plummer,74
12035,unmöglich,impossible,32
9306,polizisten,policemen,54
7212,wiegen,weigh,50
9001,darlehen,loan,46
7075,legitimität,legitimacy,68
3186,beredsamkeit,eloquence,82
11961,stiefel,boot,30
4121,gepflastert,paved,65
11569,beschuldigen,blame,29
1686,bereithalten,standby,95
3345,heuchelei,hypocrisy,89
2311,stören,disturb,25
9122,efeu,ivy,55
8507,gefährdet,endangered,57
3549,gliederfüßer,arthropod,87
3428,eis am stiel,popsicle,88
7770,reue,regret,26
340,großeltern,grandparents,83
8076,tarif,fare,50
5019,lockig,curly,80
14003,tut,does,8
11038,sumpf,marsh,40
11698,abgebrochen,cancelled,28
10961,drachen,dragons,21
2336,südwärts,southwards,62
1302,sonnenbrand,sunburn,95
7630,außerirdisch,extraterrestrial,63
14066,hinzugefügt,added,6
13652,östlich,eastern,15
3034,zitierbar,citable,90
10785,gesunder menschenverstand,commonsense,43
3454,nämlich,viz,88
4269,rachen,maw,84
215,leichentuch,pall,100
5965,prügeln,thrash,62
6257,gepäck,baggage,73
10175,torschütze,scorer,37
7023,teppich,carpet,67
6767,augenzeuge,eyewitness,62
3273,zersetzung,decomposition,89
10586,wann immer,whenever,44
5361,amtsenthebungsverfahren,impeachment,67
8059,gurke,cucumber,62
3303,verschreibung,prescription,84
3344,frisur,hairstyle,77
12981,zeitplan,schedule,16
7084,sachsen,saxony,68
473,spielerei,gimmick,97
10032,ursprünglich,default,45
7589,entsorgen,dump,48
269,aufrecht,erect,52
3972,vierteljährlich,quarterly,86
7794,betrunken,drunk,63
6850,schimmel,mold,61
3715,geschirrspüler,dishwasher,84
13210,wahlen,elections,12
2741,vereinfacht,simplistic,89
5944,leiche,corpse,64
8900,honig,honey,57
14121,herstellung,making,5
2210,habe geschlafen,slept,94
8647,krustentier,crustacean,59
11784,verhalten,behaviour,35
12642,unterhaltung,entertainment,23
1209,am dunkelsten,darkest,98
10653,fänger,catcher,39
3384,unvereinbar,incompatible,83
9002,fettleibigkeit,obesity,55
10280,philippinisch,filipino,45
2053,niesen,sneeze,87
5225,vermisst,missy,79
1055,entdecker,discoverers,76
5241,ablösend,dissipation,21
5501,brunken,brunt,78
12733,eilig,rushing,16
3950,nackenrolle,bolster,69
12225,anschließend,subsequently,22
9176,beispiellos,unprecedented,56
10096,fernrohr,telescope,45
487,übertreibung,exaggeration,64
13323,großbritannien,britain,19
11177,pendeln,shuttle,39
14104,gehaltenen,held,10
1581,requisiten,props,65
12114,minze,mint,31
13060,kalt,cold,22
4645,abteil,compartment,76
11697,zurückgezogen,withdrew,36
10561,klavier,piano,44
7219,bahnen,lanes,31
9811,erzählungen,tales,35
13364,sich entschuldigen,apologize,6
2135,rosenkranz,rosary,94
14214,bedürfnisse,needs,6
12474,vertrag,treaty,22
13030,trat bei,joined,13
11546,donner,thunder,36
3410,frisches wasser,freshwater,88
8087,halsband,collar,53
10095,die ermäßigung,reduction,46
4747,quetschen,squeeze,68
6590,schutt,rubble,71
7975,überzahnen,overcame,63
4162,strafbar.,punitive,84
5299,fehlverhalten,misconduct,79
8943,obgleich,albeit,57
7965,verwelken,wilt,62
12548,tötung,killing,12
1597,gequält,bruised,75
2603,verunglimpfen,disparage,75
9426,sachverstand,expertise,53
9570,landwirte,farmers,43
12723,montag,monday,26
13346,allein,alone,19
14010,gehen,go,9
4189,feium,fleury,85
12632,oberfläche,surface,26
4179,rollen,reels,56
13659,auflösung,resolution,14
5214,reichlich,ample,79
7966,spatz,sparrow,62
6343,meerenge,straits,47
2627,harz,resin,82
1673,vertraut machen,familiarise,91
13294,montieren,mount,17
14087,gesamt,total,8
10136,die seide,silk,47
7158,öko,eco,68
6434,vorhut,vanguard,73
78,begünstige,beggars,89
10070,müde,tired,30
10446,schlachtfeld,battlefield,45
7899,lindern,relieve,32
13062,mädchen,girls,16
8899,unterrichtet,taught,57
13546,küste,coast,16
5188,immergrün,evergreen,80
4333,ungebunden,untied,84
6958,immateriell.,intangible,69
13899,viel,much,10
10604,einkaufen,shopping,29
12931,zimmer,room,22
10874,stellvertreter,deputy,38
11819,zurückgestrahlt,relegated,29
10204,handhabung,handling,26
14249,mittel,funds,26
2711,geier,vulture,88
11073,pfeil,arrow,37
11933,fluggesellschaften,airlines,29
12248,irgendwo,somewhere,31
7620,einstimmig,unanimous,51
12363,korrekt,correctly,30
1078,anrufen,callum,98
14310,etwas,something,9
13500,sicherheit,security,14
2489,zwitter,hermaphrodite,92
12036,zusammenarbeit,cooperation,15
1331,jammig,jibbs,97
8944,überwältigend,overwhelming,41
7054,überzeugt.,persuaded,54
4362,beichten,confess,48
8571,jugoslawisch,yugoslav,58
12826,gauner,carl,25
3674,panne,glitch,80
12715,fuß,feet,26
1239,ausschließen,preclude,82
12353,sich paaren,mate,28
7487,zwiebel,onion,62
7525,becher,breaker,54
3291,störsicher,objectionable,88
10563,verstopfung,clogging,42
6104,nicht autorisiert,unauthorized,75
10511,flüssigkeit,liquid,41
13020,zustimmung,agreement,21
3990,konfisziert,confiscated,75
6332,sterisch,stm,73
2085,fallschirmjäger,paratrooper,55
613,geprüft,scrutinized,96
7236,literaturverzeichnis,bibliography,66
10537,zweitens,secondly,45
1058,eifer,zeal,98
686,unterzeichner,signatories,90
6607,black,bl,70
6075,grausam,cruel,75
2882,riskant,risky,91
8354,einhorn,unicorn,60
535,fell,pelt,82
3242,schnupftabak,snuff,89
5475,neu nummeriert,renumbered,63
1653,gnadenlos,mercilessly,96
12482,demokratie,democracy,28
3069,grundlagen,fundamentals,37
6284,rückläufig,restrengthened,67
9357,klärung,clarification,52
7719,unterschwellig,underlying,62
12401,wertvoll,valuable,29
11775,schlechter,worse,35
7804,säugetier,mammal,57
8980,achtzig,eighty,54
13807,sind,are,5
12601,gleichwertig,equivalent,26
13978,tag,day,7
5282,wortschatz,vocabulary,79
3293,stammesmen,tribesmen,89
6438,schacher,checker,55
6720,unangenehm,awkward,70
7569,spende,donation,37
12428,evangelium,gospel,29
5103,bereuen,rue,80
12286,neueste,latest,31
9259,miserabel,bum,54
13862,jahre,years,7
1104,stehend.,withstood,98
1442,dreizack,trident,93
11857,gerät,device,28
6901,minn,mn,69
9991,folglich,consequently,27
9012,rutsch,rly,57
10496,mit freundlichen grüßen,sincerely,39
160,schmutzig,filthy,100
12865,behaupten,assert,18
9316,ausschließlich,excluding,38
2121,entweihung,desecration,89
1594,sich entwickeln,evolving,40
4908,ungeplante,unscheduled,81
8128,nicht verfügbar,unavailable,61
13407,bestanden,passed,10
3380,wissentlich,knowingly,88
9392,luft- und raumfahrt,aerospace,53
14274,ging,went,12
12705,niemand,nobody,26
3639,rostfrei,stainless,88
13310,rat,council,19
10193,juristische person,entity,41
13325,versichern,insure,17
834,büstenhalter,brassiere,96
9162,erpicht,keen,55
2759,festzug,pageant,88
1871,fließend,fluent,95
8252,woher,wo,61
6137,adeur.,auteur,74
14451,verluste,losses,12
5784,gezeiten,tides,38
2773,rinnsal,trickle,86
5152,erbrochen,undergone,80
3678,bekanntheit,notoriety,87
3078,verflixt,darn,87
5512,zieh,pulls,22
12321,jugoslawien,yugoslavia,30
14097,treffen,meeting,12
13397,katze,cat,17
8971,einsamkeit,solitude,57
6227,hefe,yeast,74
14207,besonders,special,12
9967,teuer,expensive,38
13712,überprüfbar,verifiable,10
6646,spielerisch,viable,71
1456,hilflos,helpless,93
397,schneeschuh,snowshoe,99
13948,ihn,him,11
7943,zunge,tongue,61
10923,unbesiegt,undefeated,42
12717,schicken,send,20
9580,vorgenannten,aforementioned,52
8869,berüchtigt,notorious,54
7771,leuchtturm,lighthouse,62
13767,ist gestorben,died,12
13526,dienstleistungen,services,9
12037,albern,silly,29
6483,unbedeutend,insignificant,71
3263,besitzt,possesses,24
7532,luchs,lynx,66
7187,geschwommen,rumored,36
11017,rabe,raven,31
9774,überprüfung,verification,50
10336,kleinst,smallest,46
3269,aufgestapelt,piled,53
9542,verdächtig,suspicious,51
3980,angrenzend.,adjoining,84
8538,vetter,cousin,50
8274,untos,undead,62
7033,pfannenstiel,panhandle,68
1262,abweichungen,divergence,64
12923,außerdem,moreover,24
6072,erobert,conquered,48
5359,zahnpasta,toothpaste,78
14236,getötet,killed,12
1956,schnäppchen,bargain,62
3965,stilvoll,stylish,86
5033,alphabetisierung,literacy,80
5916,vergeblich,vain,76
14377,straße,street,12
10558,künstlich,artificial,43
13980,gemeldet,reported,5
10031,falsch,incorrectly,48
1136,tausendfüßler,centipede,97
11100,zensur,censorship,40
10933,rauch,smoke,30
14259,verwaltung,administration,7
2120,kittchen,chitty,94
8047,fraktionen,factions,49
10147,zuückbehalten,retain,30
9342,randschaft,rioters,53
13541,sowjetisch,soviet,16
8716,haftungsausschluss,disclaimer,23
13721,mitwirkende,contributors,12
11837,hähnchen,chicken,34
10952,bekanntmachung,announcement,15
5796,hausfrauen,housewives,76
14508,unterlagen,documents,15
13088,wand,wall,20
573,salpric.,nitric,99
5360,skorbut,scurvy,79
10964,ausgeben,spend,32
2549,überwachten,oversaw,92
13481,kühl,cool,17
4355,logisch,logically,30
7766,tyrannisieren,bullying,49
8650,rückstände,residues,49
14387,kurz,short,12
4979,rinder-,bovine,81
14510,wirksam,effective,12
10577,aufnahmen,footage,44
1609,ungleichheit,disparity,33
7846,zweijährlich,biennial,63
9381,komiker,comedian,51
6921,hetzen,hound,64
13041,übereinstimmen,tally,21
8576,dankbar,grateful,54
1412,einstrichen,dashes,51
12372,dumm,stupid,27
10777,fantastisch,awesome,42
1845,geboten,bown,95
2595,erleuchten,enlighten,51
5448,stechend,spurious,78
5525,rückzug,retreating,37
9808,schuld,debt,47
1922,seeleute,seamen,95
9751,anklage,indictment,45
1598,denker,thinkers,88
3482,vergrößert,enlarged,56
8619,küche,kitchen,46
14115,schließen,close,12
7781,blühen,bloom,62
6213,legierung,alloy,67
11895,ausbruch,outbreak,33
2504,vierer,foursome,78
7551,grausamkeit,cruelty,65
348,abgewandt,deval,97
12984,österreich,austria,23
10443,beeinträchtigung,impairing,42
3351,klecks,blob,87
10614,staatenbund,confederation,27
5053,baskisch,basque,78
9684,klammern.,parentheses,51
11756,klima,climate,34
13974,vereinigt,united,8
2001,ohnmächtig,fainting,71
8180,unangemessen,undue,62
5006,mama.,momma,80
7211,reisen,travels,21
9879,krim,crimean,50
3087,feurig,fiery,89
899,schwarzer mann,blackman,98
10221,staubsauger,hoover,47
9923,rubin,ruby,49
5992,seepferdchen,seahorse,75
4600,kilometerzähler,odometer,83
10406,topf,pot,43
7453,winkel,angles,38
4705,speerkopf,spearheaded,65
3775,ehrenkörper,vernacular,87
8997,schüren,stoke,49
13987,fall,case,7
4026,flugbahn,trajectory,77
9653,geblasen,blown,52
5647,gemein,vile,77
3532,hammerkopf,hammerhead,87
12685,in der luft,airborne,26
3592,kopfkissen,pillow,82
11029,entfalten,defunct,41
3448,mops,pug,84
10683,igel,hedgehog,43
7323,baracke,shed,59
9605,wagen,carriage,49
4615,unwichtig,unimportant,83
6555,gehirnerschütterung,concussion,69
3019,waschmittel,detergent,89
12693,maus,mouse,26
7800,amtszeit,tenure,62
5497,drüse,gland,73
6035,kehle,throat,66
3320,sendungen,shipments,69
8353,fäkalien,faeces,61
11382,loswerden,rid,38
1266,furchbar,dreadful,55
11414,überfallen,raid,30
14419,zeigt an,shows,8
7738,nicht verifiziert,unverified,50
9983,geisel,hostage,39
11094,ostern,easter,40
1411,ausgereibt,geared,32
12694,juden,jews,24
13320,sicher,certain,19
11164,völkermord,genocide,38
5774,geprägt,coined,19
7786,meuterei,mutiny,62
316,erkundung,canning,100
6532,pavian,baboon,71
11446,achtzehntel,eighteenth,38
11424,kaktus,cactus,38
12211,geil,randy,31
9014,zündete,lit,55
4658,zwangsläufig,inevitably,55
8882,getriebe,gearbox,57
10690,grusel,horror,42
239,ungeschaltet,unopposed,100
8684,ausgelegt,construed,57
771,ordnen,ord,99
13583,italien,italy,16
12397,aufklärung,reconnaissance,30
10348,belanglos,petty,46
13740,gemeinsam,common,12
10758,rosskastanien,buckeyes,39
7611,entfesselt,unleashed,62
11952,hai,shark,27
1889,kaskadierung,cascading,67
7359,leerlauf,idle,64
13406,schlucht,valley,18
248,kalvarienberg,calvary,100
7196,erzbischof,archbishop,65
7321,ausgeworfen,ejected,58
8061,aß,ate,62
4644,zurückgefordert,reclaimed,65
5905,kartbo,cartman,76
12150,treulos,faithless,32
4334,startprogramm,launcher,67
8686,sensenmann,reaper,58
9322,draussen,outdoor,49
11012,nordwesten,northwestward,41
9293,zy,cy,54
3275,kavendel,cavendish,89
14219,ost,east,12
13090,neu zugewiesen,reassigned,22
13761,erde,earth,14
4386,beleuchtet,illuminated,63
12326,rangfolge,ranking,9
7803,feuerwehrleute,firefighters,50
8410,wachs,wax,57
14071,rechts,right,9
10059,stümpfe,stumps,41
13733,bewusst,aware,14
3230,kleider,garments,65
13841,andere,other,5
14192,vereinbart,agreed,13
410,popel,booger,99
1567,kilometerstand,mileage,96
5224,sattel,saddle,75
11777,lizenzierung,licensing,12
3510,abschleppen,tow,58
4085,sausen,whiz,85
5710,entführt,abducted,55
10906,in der mitte,midway,42
7822,offenbarung,revelation,53
3740,deponie,landfill,86
5970,verbieten,outlaw,57
2301,bezweifelt,doubted,22
13591,büro,office,12
7728,spülen,flushing,56
5231,leichtsinnig,reckless,78
257,kohäsiv,cohesive,61
11402,torlos,scoreless,38
12534,angesehen,regarded,6
12565,beweisen,prove,18
14470,unten,below,10
6741,treppe,stairs,67
5172,oma,grandmother,79
11692,erdbeben,earthquakes,15
3177,husten,cough,83
373,tinea,ringworm,100
4374,schwächste,weakest,84
2197,sonnenlicht,sunlight,94
7816,überprüften,recheck,63
4442,der neid,envy,83
4820,vorgänger,predecessors,50
1945,feliver,fermi,95
8078,fehde,feud,58
13860,sagt,says,10
14348,einnahme,taking,5
9637,kräftig,sweeping,33
10189,gesetzgebung,legislation,29
9588,gleichfalls,likewise,52
538,steuerpflichtig,taxable,99
1930,knechtschaft,bondage,94
13141,brechen,break,16
3507,pjöngjang,pyongyang,88
11464,innenstadt,downtown,38
12234,schleppend,slow,27
7706,alpen,alps,61
4077,bereifer,bering,83
7581,schlachten,slaughter,59
7316,hover.,stover,67
14381,wertpapiere,securities,14
3125,ereignislos,uneventful,85
10039,stickstoff-,nitrogen,48
12394,wohingegen,whereas,30
4843,groll,grudge,78
6305,sprühen,spray,62
12195,würdig,worthy,31
5065,kair,cad,80
694,tückisch,treacherous,98
5078,herzlichen glückwunsch,congrats,80
5961,streißig,striver,75
5029,sporn,spur,38
4921,am wärmsten,warmest,81
6988,miau,meow,69
6003,weide,willow,72
7278,empfänger,recipient,53
14153,prüfen,test,5
13559,vorübergehend,temporary,16
5649,hupen,honk,76
11383,eine menge,plenty,38
3159,geschäftsleute,businessmen,90
14435,gewonnen,won,9
2899,entwaffnet,disarmed,62
11133,sechszehn,sixteen,40
6129,quietschen,squeak,72
14464,abgelegt,filed,6
6583,bandbreite,bandwidth,70
7076,rinde,bark,62
3149,küster,sexton,90
7437,slowakisch,slovak,63
14123,ergebnis,result,8
10013,launisch,moody,49
1874,viren,viruses,95
14481,drücken sie,press,15
9939,anwalt,lawyer,40
10227,hase,bunny,46
1766,kochbuch,cookbook,90
13193,handbuch,manual,20
5842,rille,groove,68
11125,kleiner,lesser,40
3115,ägäisch,aegean,90
14301,sorge,concern,11
13830,auch,also,6
1739,sternenlicht,starlight,94
10036,ungewagert,untagged,48
13441,karte,map,15
11059,wöchentlich,weekly,41
13769,verständnis,understanding,11
4663,unvollendet,unfinished,82
3878,engländer,englishman,86
9390,evangelisch,protestant,16
7315,geschäftsmann,businessman,67
2358,entsalzung,desalination,92
9195,schiffe,vessels,44
7675,missbilligt,frowned,60
14358,ausgaben,spending,32
8153,wiedergewinnen,regain,39
1431,beobachter,watchers,89
1344,gittergewebe,mesh,94
4771,mungo,mongoose,82
14223,erstellen,create,6
9329,bewohner,dweller,53
13718,fluss,river,13
5332,achsen,axles,51
6930,brei,mush,67
12597,krankenhaus,hospital,25
8724,tupfen,dab,58
72,prahlerei,boasting,61
3709,ausgereift,outlying,87
2740,gehorsam,obedience,88
12341,erinnerung,memory,17
13837,du,you,5
13126,italienisch,italian,20
12933,oase,haven,24
9427,gewachsen,grown,53
13161,bestimmt,certainly,21
12804,auge,eye,19
13014,tätig,factual,21
14394,frage,question,6
8526,im ausland,abroad,60
9948,lebhaft,lefty,49
4939,kanonisch,canonical,41
11102,gestern,yesterday,40
4007,verwüstet,ravaged,80
1281,lebendig,vivid,96
7439,forelle,trout,66
898,unempfindlich,insensitive,92
12686,aufgeräumt,tidy,26
13691,enorm,huge,14
6724,einzelgänger,maverick,53
8841,gesamtheit,entirety,58
12653,kosten,cost,24
12358,arzt,doctor,24
6159,riss,rift,73
8613,hörensagen,hearsay,59
12770,freudig,joyous,25
3403,maßgeschneidert,tailored,72
8802,überdenken,reconsider,55
982,wieder hergestellt,reestablished,85
4423,fabelhaft,fabulous,83
11653,eigentum,ownership,36
11460,vierzig,forty,37
13772,grün,green,13
13148,fehlen,missing,13
2790,schweinehirt,pigman,91
11422,schach,chess,38
6128,gift,venom,72
7817,plündern,looting,54
12863,herausforderung,challenge,16
13131,fröhlich,gay,21
7469,messe,expo,48
11941,waten,wade,33
920,aquarell,watercolor,98
13371,berg,mountain,15
12405,ahorn,maple,29
6745,kleid,gown,60
4286,heidentum,paganism,69
11834,unzureichend,inadequate,33
8397,hohl,hollow,52
11089,onkel,uncle,40
13818,nicht,not,5
14486,besonderheit,feature,12
1477,schulleiter,headmaster,95
8643,aussicht,prospect,45
3081,subtrahieren,subtract,65
8293,begeisterung,enthusiasm,61
8733,bogenschütze,bowman,59
13660,flugzeug,aircraft,15
12838,sich nähern,approach,19
13890,pro,per,13
5893,entlüftung,vent,65
8845,maler,painter,55
10154,monatlich,monthly,48
10605,angeblich,allegedly,44
9908,graben,trench,44
9297,wohltätigkeit,charity,51
13960,bericht,report,5
11876,wiedervereinigt,reinsert,10
11918,dolch,dirk,34
9932,heide,heath,49
7668,beginn,inception,65
8404,herrschaft,dominion,58
8431,schaufel.,scudder,61
2455,ästhetik,aesthetics,53
9836,tötlich,deadly,50
4761,wendel,helix,82
4512,raserei,frenzy,80
8857,kahl,bald,52
14359,bei,at,5
7692,unkraut,weed,61
10799,eigenschaften,properties,23
14251,einmal,once,11
6326,tiegel,crucible,73
7286,überzeugung,conviction,36
2092,nachtisch,dessert,94
6487,karneriert,garnered,51
68,mutig,boldly,100
13357,achter,ont,19
1171,trab,trot,91
12746,ist eingetroffen,arrived,18
2840,rücksichtslos,ruthless,88
12199,tür,door,27
1093,aale,eels,67
6140,spielraum,clearance,73
11835,bräunen,tan,33
3567,offenlegung,disclosure,87
3156,priestertum,priesthood,90
12026,rettung,rescue,30
3501,einkerbung,notch,60
13878,also,so,6
1535,nachahmen,mimic,94
14142,zeitraum,period,10
3648,nessel,nettles,83
4592,weh,hurts,38
9937,herren,gentlemen,49
12718,govern,gov,26
9911,nicht förderfähig,ineligible,49
12899,fußball,soccer,24
1304,holzbearbeitung,woodworking,88
8874,auftreten,occurrence,51
3786,rechteckig,rectangular,87
11851,verbrechen,crimes,19
2294,betrieben,fuelled,90
13183,eingesetzt,deployed,17
6022,auszug,excerpt,62
7004,baseballstadion,ballpark,60
13333,vernünftig,reasonably,6
11695,schatten,shadow,33
10992,trug,wore,41
2051,befestigung,fortification,69
3734,straßenbahn,streetcar,82
837,übergewicht,overweight,99
7104,ausgerichtet,aligned,37
14169,aufzeichnen,record,9
92,zerfall,disintegration,79
12134,die opfer,victims,27
8001,verhandeln,parley,62
893,militärisch,militarily,98
8175,kraut,herb,60
12959,wert,value,20
12664,außerhalb,beyond,27
2009,netter,nicer,94
2235,pethamisch,squamish,94
8808,mazedonisch,macedonian,52
1679,bergauf,uphill,96
4483,mähne,mane,79
8511,abhilfe,remedy,54
9020,linse,lens,57
10863,wurzel,root,34
13004,verantwortlich,responsible,13
55,eizellen,ova,100
11696,beeindruckend,wow,36
9954,verkaufsstand,booth,48
7751,magen,stomach,62
11997,sog,undertow,33
10177,grenzen,boundaries,34
8610,weintrauben,grapes,48
2844,papageientaucher,puffin,91
8400,sternen schiff,starcraft,61
6995,gang,corridor,65
2652,star,starling,92
11886,bayerisch,bavarian,34
14267,gebäude,building,12
8912,merk,mk,55
14014,am wenigsten,least,6
7664,gelobt,praised,45
9756,menschheit,mankind,50
5184,futterform,fabiform,80
5211,fan-shop,merchandise,72
9534,reifen,tyre,38
6281,durchfall,diarrhea,74
12820,verdienst,merit,24
2811,beiwagen,sidecar,90
4735,lappen,rag,69
4139,nordwärts,northwards,38
9603,ernährung,nutrition,49
10126,ergriffen,seized,38
13010,erwischt,caught,23
7624,dekret,decree,57
5144,brüterei,hatcher,79
12755,südwesten,southwest,26
2228,kneifen,teal,94
9015,schlittschuh,skate,25
3871,entsetzlich,horribly,54
20,platte,slab,90
13265,sinn,sense,19
5908,zahnheilkunde,dentistry,76
12702,umschreiben,rewrite,21
7510,taube,dove,63
6885,bubyer,bowyer,70
12641,erleichtern,lighten,27
5539,haag,hague,78
4807,laichen,spawn,48
6946,enthüllt,unveiled,63
14467,besprochen,discussed,7
12522,irreführend,misleading,27
6446,angewiesen,reliant,73
6757,verleumdung,slander,58
3368,reproduzieren,replication,66
9802,überraschend,surprising,25
11043,übersetzen,translate,21
11293,kolossum,coliseum,38
2158,vorbehalt,proviso,93
1081,schwerfällig,cumbersome,98
14195,eher,rather,7
13876,regierung,government,11
1708,begehrt,coveted,93
8673,estnisch,estonian,56
11255,chemie,chemistry,39
