ID,FRENCH,ENGLISH,THEME,ENGLISH_stem,OCCURENCES,INTERVAL,IMPORTANT
3844.0,le rédacteur en chef,the editor,journalisme presse,editor,13848.0,3,
4071.0,les bouchons d’oreille,the earplugs,les cinq sens,earplug,3.0,99,
9502.0,abrogation,repeal,other,repeal,48.0,74,
5870.0,inversé,reversed,vetements et accessoires en,revers,16.0,92,
9549.0,ligne principale,mainline,other,mainlin,49.0,73,
6661.0,réapprovisionnement,replenishment,industrie,replenish,7.0,96,
11873.0,étroit,narrow,other,narrow,423.0,30,
2987.0,venteux,windy,meteo climat,windi,86.0,60,
5049.0,tremper,to dip  to soak,verbes cuisine,soak,37.0,80,
1503.0,un chronomètre,a stopwatch,le temps,stopwatch,7.0,96,
3701.0,un menton saillant,prominent chin,decrire tete et visage en,chin,2.0,100,
3944.0,emballer,to wrap,shopping,wrap,166.0,46,
6886.0,la caféine,caffeine,dietetique et nutrition,caffein,117.0,53,
3243.0,la cité du vatican,vatican city,religions et croyances,vatican,230.0,40,
9978.0,prêt,poised,other,pois,65.0,66,
5983.0,le commerce,trade,commerce et affaires,trade,2228.0,10,
4843.0,une barre de défilement,a scroll bar,informatique internet,scroll,40.0,78,
11283.0,banlieue,suburb,other,suburb,188.0,44,
3743.0,la cheville,the ankle,corps humain,ankl,251.0,39,
7632.0,un chargeur,a charger,photographie,charger,94.0,58,
7519.0,un bilan de santé,a check up,sante et medecine,checkup,1.0,100,
356.0,enthousiaste,enthusiastic,adjectifs utiles,enthusiast,72.0,64,
9495.0,pompiers,firemen,other,firemen,47.0,74,
1460.0,hier soir,last night,le temps,night,4755.0,5,
932.0,un gangster,a gangster,crime criminalite,gangster,212.0,42,
5559.0,un camion,a truck  a lorry,vocabulaire se deplacer moyens de transport,lorri,40.0,78,
3623.0,des cheveux crépus,frizzy hair,decrire tete et visage en,frizzi,3.0,99,
7.0,allumer,to turn on,verbes a connaitre en,turn,2989.0,8,
8150.0,monsieur,mr ,identite infos personnelles,mr,281.0,37,
7080.0,la patrie,the fatherland,geopolitique et relations internationales,fatherland,23.0,90,
11743.0,port,harbour,other,harbour,348.0,33,
10223.0,asile,asylum,other,asylum,77.0,63,
6485.0,compteur de tours,twist counter,industrie,twist,174.0,45,
10676.0,détenu,imprisoned,other,imprison,108.0,55,
11842.0,sans fil,wireless,other,wireless,400.0,31,
3071.0,un incinérateur,an incinerator,environnement ecologie,inciner,11.0,94,
12389.0,mouvement,motion,other,motion,1107.0,17,
8550.0,parentalité,parenthood,other,parenthood,28.0,87,
7384.0,des gants jetables,disposable gloves,medicaments materiel medical,glove,106.0,55,
2252.0,l’antiquaire,the antiquarian,histoire passe,antiquarian,5.0,97,
7749.0,camp de réfugiés,refugee camp,vocabulaire immigration,refuge,291.0,36,
2366.0,le règlement,the settlement,histoire passe,settlement,413.0,31,
6149.0,sainte lucie,st lucia,les noms geographiques en,lucia,137.0,50,
8839.0,tardif,belated,other,belat,33.0,83,
1582.0,un livre,a book,education et ecole,book,5544.0,4,
10595.0,ananas,pineapple,other,pineappl,101.0,57,
3662.0,des beaux yeux,beautiful eyes,decrire tete et visage en,beauti,496.0,27,
4694.0,autrichien,austrian,les nationalites en,austrian,496.0,27,
263.0,visiter,to visit,verbes action et mouvements,visit,3698.0,7,
3378.0,un prêtre,a priest,religions et croyances,priest,82.0,61,
9137.0,réjouir,rejoice,other,rejoic,39.0,79,
6346.0,une poussette,a stroller,les etapes de la vie,stroller,3.0,99,
7039.0,la sodomie,sodomy,sexualite,sodomi,37.0,80,
9736.0,médecin,physician,other,physician,55.0,70,
9064.0,aérien,airdate,other,airdat,37.0,80,
12342.0,principalement,primarily,other,primarili,989.0,18,
1074.0,les parties,the parties,loi justice juridique en,parti,7205.0,4,
850.0,un trou noir,a black hole,astronomie espace univers,hole,749.0,22,
2964.0,un thermomètre,a thermometer,meteo climat,thermomet,80.0,62,
2643.0,le water polo,water polo,sport,polo,550.0,26,
6690.0,tampon   marge,buffer,industrie,buffer,7.0,96,
1204.0,disposer,to dispose,loi justice juridique en,dispos,123.0,52,
11571.0,arrondissement,borough,other,borough,273.0,38,
5172.0,du jus d’orange,orange juice,nourriture et boissons,juic,403.0,31,
3239.0,le bouddhisme,buddhism,religions et croyances,buddhism,408.0,31,
11216.0,carcajou,wolverine,other,wolverin,174.0,45,
5942.0,du daim,suede,vetements et accessoires en,sued,15.0,92,
11490.0,bagarre,brawl,other,brawl,239.0,40,
4498.0,un vendeur  une vendeuse,a shop assistant,metiers professions,shop,372.0,32,
11006.0,aventure,winger,other,winger,141.0,49,
2663.0,une planche de surf,a surfboard,sport,surfboard,16.0,92,
11928.0,adhésion,membership,other,membership,453.0,29,
12767.0,télécharger,upload,other,upload,4663.0,5,
1077.0,par contumace,in absentia,loi justice juridique en,absentia,17.0,92,
840.0,un objectif,an objective,astronomie espace univers,object,351.0,33,
11588.0,grossesse,pregnancy,other,pregnanc,278.0,37,
7371.0,une façade,a facade,architecture et construction,facad,67.0,66,
11488.0,reconstruire,rebuilt,other,rebuilt,239.0,40,
8087.0,logique,logical,recherche emploi,logic,59.0,68,
11062.0,déléguer,delegate,other,deleg,149.0,48,
5801.0,une lame,a blade,outils et bricolage,blade,212.0,42,
10255.0,meurtrier,yeomanry,other,yeomanri,78.0,62,
3625.0,des cheveux teints,dyed hair,decrire tete et visage en,dy,45.0,75,
12573.0,réel,actual,other,actual,1949.0,11,
2461.0,un quatuor à cordes,a string quartet,musique,quartet,84.0,61,
266.0,agacé,annoyed,adjectifs utiles,annoy,138.0,50,
5126.0,des travers de porc,spare ribs,nourriture et boissons,rib,61.0,68,
15.0,casser,to break,verbes a connaitre en,break,1990.0,11,
5824.0,des lunettes de sécurité,safety goggles,outils et bricolage,goggl,67.0,66,
11289.0,frappeur,hitters,other,hitter,190.0,44,
10398.0,non autorisé,unauthorized,other,unauthor,86.0,60,
2719.0,un virement bancaire,a bank transfer,argent banque finance,transfer,181.0,45,
3237.0,le baptême,christening,religions et croyances,christen,28.0,87,
2379.0,développer,to develop,histoire passe,develop,2163.0,10,
9892.0,tondeuse,mower,other,mower,61.0,68,
8016.0,un préjugé,a prejudice,societe moderne problemes sociaux,prejudic,163.0,47,
11615.0,points forts,highlights,other,highlight,286.0,37,
9504.0,rebondissant,bouncing,other,bounc,48.0,74,
3878.0,une édition spéciale,a special edition,journalisme presse,special,5496.0,5,
12247.0,fumer,steam,other,steam,785.0,21,
12132.0,erroné,mistaken,other,mistaken,619.0,24,
1636.0,un cours de maths,a maths class,education et ecole,math,443.0,29,
3213.0,de la cendre,ash,materiaux et matieres,ash,688.0,23,
5705.0,un steward,a steward,vocabulaire se deplacer moyens de transport,steward,29.0,86,
4459.0,un facteur,a postman,metiers professions,postman,27.0,88,
11484.0,subalterne,subordinate,other,subordin,238.0,40,
42.0,faire,to do  to make,verbes a connaitre en,do,448196.0,1,
6329.0,mûr  adulte,mature  adult,les etapes de la vie,matur,150.0,48,
6897.0,habitude alimentaire,eating habit,dietetique et nutrition,habit,138.0,50,
1245.0,du maquillage,make up,salle de bain,makeup,103.0,56,
4170.0,une prune,a plum,fruits,plum,69.0,65,
1160.0,une cellule,a cell,loi justice juridique en,cell,2026.0,11,
11475.0,déclassé,downgraded,other,downgrad,234.0,40,
8398.0,avant propos,foreword,other,foreword,26.0,89,
9238.0,retravaillé,reworked,other,rework,41.0,77,
12147.0,nommé,appointed,other,appoint,630.0,24,
2151.0,une tombe,a grave,guerre et paix,grave,233.0,40,
7518.0,un asile de fous,a lunatic asylum,sante et medecine,lunat,4.0,98,
1324.0,anorexique,anorexic,decrire quelquun en,anorex,1.0,100,
3642.0,des pellicules,dandruff,decrire tete et visage en,dandruff,23.0,90,
12670.0,film,movie,other,movi,2850.0,8,
8707.0,tinter,jingle,other,jingl,30.0,85,
12035.0,conduit,driven,other,driven,524.0,26,
6259.0,une mer agitée,a choppy sea,voyager en bateau de mots,choppi,13.0,93,
4478.0,un peintre,a painter,metiers professions,painter,187.0,44,
7290.0,un torticolis,a stiff neck,les maladies,stiff,86.0,60,
9919.0,colvert,mallard,other,mallard,62.0,67,
10352.0,ennui,boredom,other,boredom,84.0,61,
10509.0,annonces,aftershocks,other,aftershock,94.0,58,
609.0,le premier amour,the first love,amour et mariage,love,4224.0,6,
1909.0,la stratégie,the strategy,guerre et paix,strategi,99.0,57,
10716.0,alto,viola,other,viola,111.0,54,
9810.0,témoigner,testify,other,testifi,58.0,69,
792.0,la constellation,the constellation,astronomie espace univers,constel,686.0,23,
9149.0,quelque part,someplace,other,someplac,39.0,79,
1606.0,un tube de peinture,a tube of paint,education et ecole,tube,278.0,37,
303.0,collant,tights,adjectifs utiles,tight,1133.0,16,
5091.0,du pain,bread,nourriture et boissons,bread,296.0,36,
6046.0,une commission,a commission,commerce et affaires,commiss,197.0,43,
5462.0,doublé,dubbed,films et cinema,dub,223.0,41,
11446.0,laiton,brass,other,brass,227.0,40,
3339.0,un autel,an altar,religions et croyances,altar,40.0,78,
9757.0,moindre,slightest,other,slightest,56.0,70,
10480.0,bord,brink,other,brink,92.0,59,
10232.0,lisibilité,readability,other,readabl,78.0,62,
8537.0,juge de touche,linesman,other,linesman,27.0,88,
10092.0,taillé,tucky,other,tucki,71.0,65,
4588.0,le bhoutan,bhutan,pays du monde en,bhutan,96.0,57,
4908.0,un réfrigérateur,a fridge,ustensiles cuisine,fridg,23.0,90,
11300.0,enfance,childhood,other,childhood,193.0,44,
5220.0,un bateau à vapeur,a steamboat,plage et bord de mer,steamboat,52.0,71,
1631.0,un atelier,a workshop,education et ecole,workshop,262.0,38,
2600.0,le basket ball,basketball,sport,basketbal,3385.0,7,
922.0,un dealer de drogue,a drug dealer,crime criminalite,dealer,93.0,58,
2068.0,un traité,a treaty,guerre et paix,treati,1065.0,17,
483.0,ponctuel  à l’heure,punctual  on time,adjectifs essentiels en,punctual,2.0,100,
11359.0,peluche,teddy,other,teddi,203.0,42,
10201.0,des haricots,beans,other,bean,76.0,63,
10276.0,toilettes,closet,other,closet,80.0,62,
8121.0,une bonus  une prime,a premium,entreprise monde du travail,premium,101.0,57,
1436.0,une décennie,a decade,le temps,decad,1360.0,15,
6501.0,critères de qualité,quality criteria,industrie,qualiti,12369.0,3,
9399.0,catrable,crafter,other,crafter,44.0,76,
9809.0,projecteur,spotlight,other,spotlight,58.0,69,
98.0,vouloir,to want  to wish,verbes a connaitre en,wish,92322.0,1,
10813.0,pratique,handy,other,handi,121.0,53,
5292.0,le couronnement,the coronation,politique gouvernement,coron,41.0,77,
6487.0,concevoir,conceive,industrie,conceiv,19.0,91,
9803.0,vacher,cowman,other,cowman,57.0,69,
4376.0,une limace,a slug,les insectes en complete,slug,86.0,60,
2665.0,battre un record,to beat a record,sport,record,3862.0,6,
6819.0,un enclos,an enclosure,agriculture,enclosur,21.0,90,
4787.0,un curseur,a cursor,informatique internet,cursor,25.0,89,
6148.0,la sicile,sicily,les noms geographiques en,sicili,224.0,41,
12057.0,inféré,inferred,other,infer,541.0,26,
12168.0,pire,worse,other,wors,664.0,23,
8383.0,trébucher,stumble,other,stumbl,26.0,89,
1906.0,la solidarité,the solidarity,guerre et paix,solidar,119.0,53,
1703.0,l’algèbre,algebra,education et ecole,algebra,338.0,34,
6904.0,congelé,frozen,dietetique et nutrition,frozen,158.0,47,
8627.0,épreuves,hardship,other,hardship,29.0,86,
181.0,rarement,rarely  seldom,adverbes utiles,seldom,51.0,72,
1696.0,rater  échouer un examen,to fail an exam,education et ecole,exam,52.0,71,
3922.0,le tapis roulant,the treadmill,shopping,treadmil,9.0,95,
5925.0,une chemise,a shirt,vetements et accessoires en,shirt,200.0,43,
2654.0,une coupe,a cup,sport,cup,18853.0,2,
6481.0,commandes en attente,order backlog,industrie,backlog,64.0,67,
1018.0,du gaz lacrymogène,tear gas,loi justice juridique en,tear,292.0,36,
9634.0,à feuilles caduques,deciduous,other,decidu,51.0,72,
1233.0,filer quelqu’un,to tail someone,loi justice juridique en,tail,452.0,29,
3267.0,l’encens,the incense,religions et croyances,incens,24.0,89,
11125.0,puma,cougar,other,cougar,159.0,47,
10263.0,petit fils,grandson,other,grandson,79.0,62,
8972.0,blindé,bulletproof,other,bulletproof,35.0,81,
10078.0,spéléologie,spalding,other,spald,70.0,65,
8182.0,une allusion,a hint,esprit opinion,hint,4253.0,6,
10553.0,zibeline,sable,other,sabl,98.0,57,
1700.0,réviser,to revise,education et ecole,revis,83.0,61,
8406.0,triste,saddened,other,sadden,26.0,89,
9967.0,cisaillé,sheared,other,shear,65.0,66,
12305.0,par conséquent,hence,other,henc,919.0,19,
742.0,une jacinthe,a hyacinth,arbres plantes jardinage,hyacinth,58.0,69,
8426.0,fade,fogle,other,fogl,26.0,89,
8472.0,santé mentale,sanity,other,saniti,27.0,88,
4617.0,le malawi,malawi,pays du monde en,malawi,152.0,48,
4980.0,détailler,to detail,verbes cuisine,detail,28883.0,2,
3588.0,un lobe d’oreille,an earlobe,decrire tete et visage en,earlob,4.0,98,
1117.0,un indice,a clue,loi justice juridique en,clue,196.0,43,
3362.0,un marabout,a marabout,religions et croyances,marabout,1.0,100,
6256.0,une barque,a rowboat,voyager en bateau de mots,rowboat,6.0,97,
9632.0,lave vaisselle,dishwasher,other,dishwash,51.0,72,
3392.0,une déesse,goddess,religions et croyances,goddess,210.0,42,
8763.0,inepte,inane,other,inan,31.0,84,
6007.0,solvable,solvent,commerce et affaires,solvent,109.0,55,
12365.0,base de données,database,other,databas,1046.0,18,
11118.0,chauffage,heather,other,heather,158.0,47,
11569.0,gardien de but,goalkeeper,other,goalkeep,272.0,38,
12759.0,fleuve,river,other,river,4404.0,6,
10790.0,souple,flexible,other,flexibl,118.0,53,
10579.0,non pris en charge,unsupported,other,unsupport,100.0,57,
2994.0,fouetter,to lash,meteo climat,lash,17.0,92,
6422.0,le sous sol,the basement,vocabulaire hotellerie,basement,128.0,51,
835.0,un instrument,an instrument,astronomie espace univers,instrument,233.0,40,
256.0,sentir,to smell,verbes action et mouvements,smell,74.0,64,
2210.0,persécuter,to persecute,guerre et paix,persecut,159.0,47,
853.0,une année lumière,a light year,astronomie espace univers,lightyear,2.0,100,
10151.0,voisine,neighbor,other,neighbor,74.0,64,
8909.0,gouvernail,rudder,other,rudder,34.0,82,
7823.0,surnaturel,supernatural,mythes legendes et heros,supernatur,102.0,56,
10522.0,sorbier des oiseleurs,rowan,other,rowan,95.0,58,
8395.0,tracas,hassles,other,hassl,26.0,89,
11175.0,garde,custody,other,custodi,167.0,46,
8453.0,étain,pewter,other,pewter,26.0,89,
11738.0,accident vasculaire cérébral,stroke,other,stroke,346.0,34,
9873.0,agrafe,staple,other,stapl,61.0,68,
12098.0,quarante cinq,fortyfive,other,fortyf,579.0,25,
6282.0,locomotive,the locomotive,trains et chemins de fer,locomot,795.0,21,
4198.0,une courge,a squash,de les legumes,squash,98.0,57,
12061.0,consultatif,advisory,other,advisori,545.0,26,
12731.0,échoué,failed,other,fail,3841.0,6,
7101.0,les pourparlers,talks,geopolitique et relations internationales,talk,826428.0,1,
3774.0,le foie,the liver,corps humain,liver,185.0,44,
10280.0,perles,beads,other,bead,80.0,62,
5723.0,une correspondance,a connection,vocabulaire se deplacer moyens de transport,connect,270.0,38,
11766.0,sans méfiance,unsuspecting,other,unsuspect,359.0,33,
1642.0,un drame,a drama,education et ecole,drama,1924.0,11,
11946.0,exploitation minière,mining,other,mine,465.0,28,
10930.0,non vérifié,unverified,other,unverifi,134.0,50,
1087.0,un alcootest,a breath test,loi justice juridique en,breath,167.0,46,
5393.0,promettre,to promise,politique gouvernement,promis,385.0,32,
8461.0,arrière,backstretch,other,backstretch,26.0,89,
5021.0,mettre de côté,to discard,verbes cuisine,discard,47.0,74,
9946.0,arriéré,backlog,other,backlog,64.0,67,
5752.0,réduire la vitesse,to reduce speed,vocabulaire se deplacer moyens de transport,reduc,1076.0,17,
3094.0,nier,to deny,environnement ecologie,deni,782.0,21,
4289.0,une antilope,an antelope,animaux sauvages zoo,antelop,82.0,61,
1711.0,la conjugaison,conjugation,education et ecole,conjug,3.0,99,
5675.0,le wagon,the wagon,vocabulaire se deplacer moyens de transport,wagon,176.0,45,
7397.0,un cathéter,a catheter,medicaments materiel medical,cathet,6.0,97,
12246.0,porter secours,rescue,other,rescu,785.0,21,
8732.0,datant,darter,other,darter,30.0,85,
9164.0,bateau à vapeur,steamer,other,steamer,39.0,79,
10541.0,trémie,hopper,other,hopper,97.0,57,
10048.0,inutile,needless,other,needless,69.0,65,
8336.0,la durée de l’immunité,immunity duration,covid coronavirus,immun,64.0,67,
2383.0,improbable,unlikely,histoire passe,unlik,934.0,19,
2246.0,l’avènement,the advent,histoire passe,advent,157.0,47,
1973.0,un béret vert,a green beret,guerre et paix,beret,54.0,70,
2666.0,démarrer,to start,sport,start,19153.0,2,
9342.0,angélique,angelica,other,angelica,43.0,76,
9350.0,inondé,inundated,other,inund,43.0,76,
6258.0,une goélette,a schooner,voyager en bateau de mots,schooner,39.0,79,
7513.0,le système hormonal,hormonal system,sante et medecine,hormon,11.0,94,
3867.0,un journal à scandale,scandal sheet,journalisme presse,scandal,111.0,54,
8132.0,diriger une entreprise,to run a company,entreprise monde du travail,run,4223.0,6,
10216.0,de façon inattendue,unexpectedly,other,unexpectedli,77.0,63,
8452.0,aumônier,chaplain,other,chaplain,26.0,89,
6956.0,le courrier publicitaire,junk mail,marketing publicite,junk,1630.0,13,
8251.0,l’énergie hydraulique,hydraulic energy,energie renouvelable,hydraul,132.0,51,
8082.0,l’empathie,empathy,recherche emploi,empathi,19.0,91,
3367.0,un minaret,a minaret,religions et croyances,minaret,10.0,95,
2025.0,un insurgé,an insurgent,guerre et paix,insurg,275.0,37,
4604.0,le ghana,ghana,pays du monde en,ghana,621.0,24,
12659.0,plus tôt,earlier,other,earlier,2753.0,8,
10314.0,gardon,roach,other,roach,81.0,61,
5217.0,tribord,starboard,plage et bord de mer,starboard,21.0,90,
3.0,aider,to help,verbes a connaitre en,help,1629.0,13,
3309.0,le saint esprit,holy spirit,religions et croyances,spirit,839.0,20,
11328.0,alimenter,stoke,other,stoke,196.0,43,
1247.0,du savon,soap,salle de bain,soap,319.0,35,
238.0,ramener   rapporter,to bring back,verbes action et mouvements,bring,758.0,22,
11711.0,anciens élèves,alumni,other,alumni,335.0,34,
1274.0,le rasage,shaving,salle de bain,shave,24.0,89,
12038.0,ravitaillement,refueling,other,refuel,525.0,26,
8419.0,imprimé,printmaking,other,printmak,26.0,89,
11638.0,non étiqueté,untagged,other,untag,293.0,36,
2370.0,les temples,the temples,histoire passe,templ,917.0,19,
807.0,la terre,earth,astronomie espace univers,earth,4739.0,5,
4965.0,couper en deux,to halve,verbes cuisine,halv,93.0,58,
5414.0,voter,to vote,politique gouvernement,vote,3007.0,8,
6619.0,nomenclature  produit ,bill of material,industrie,bill,6055.0,4,
2278.0,l’histoire précoce,the early history,histoire passe,earli,7571.0,3,
4947.0,une râpe à fromage,a cheese grater,ustensiles cuisine,grater,5.0,97,
12467.0,supposer,assume,other,assum,1431.0,14,
6988.0,un questionnaire,a questionnaire,marketing publicite,questionnair,32.0,84,
8641.0,notter,upstate,other,upstat,29.0,86,
4220.0,un paon,a peacock,vocabulaire animaux domestiques,peacock,95.0,58,
5586.0,un tramway,a tramway,vocabulaire se deplacer moyens de transport,tramway,5.0,97,
12560.0,tour de batte,inning,other,inning,1843.0,12,
3235.0,antéchrist,antichrist,religions et croyances,antichrist,68.0,66,
5930.0,une émeraude,an emerald,vetements et accessoires en,emerald,152.0,48,
937.0,un hors la loi,an outlaw,crime criminalite,outlaw,84.0,61,
10115.0,grabuge,mayhem,other,mayhem,72.0,64,
10535.0,commotion cérébrale,concussion,other,concuss,96.0,57,
3279.0,la masse,the mass,religions et croyances,mass,2116.0,11,
2982.0,une sécheresse,a drought,meteo climat,drought,339.0,34,
4938.0,une hotte,a cooker hood,ustensiles cuisine,cooker,2.0,100,
4275.0,un phacochère,a warthog,animaux sauvages zoo,warthog,103.0,56,
8803.0,cupide,greedy,other,greedi,32.0,84,
5931.0,une épingle,a pin,vetements et accessoires en,pin,204.0,42,
10918.0,monsieur,mister,other,mister,132.0,51,
10542.0,bande passante,bandwidth,other,bandwidth,97.0,57,
4226.0,un poulain,a foal,vocabulaire animaux domestiques,foal,8.0,96,
9860.0,hachoir,chopper,other,chopper,60.0,68,
5015.0,griller  faire griller,to grill,verbes cuisine,grill,67.0,66,
5014.0,garnir,to garnish,verbes cuisine,garnish,12.0,94,
3673.0,un nez droit,a straight nose,decrire tete et visage en,nose,399.0,31,
5555.0,un avion à hélice,a propeller plane,vocabulaire se deplacer moyens de transport,propel,196.0,43,
9062.0,feux croisés,crossfire,other,crossfir,37.0,80,
1860.0,l’autorité,authority,guerre et paix,author,486.0,28,
9746.0,balle rapide,fastball,other,fastbal,55.0,70,
12764.0,planche,board,other,board,4580.0,5,
10158.0,marchandise,commodity,other,commod,74.0,64,
9181.0,invoqué,invoked,other,invok,40.0,78,
9824.0,déméger,demeter,other,demet,58.0,69,
12205.0,conseiller,advise,other,advis,705.0,22,
12546.0,pointage,tally,other,talli,1789.0,12,
813.0,le ravitailleur,the mothership,astronomie espace univers,mothership,5.0,97,
1445.0,une seconde,a second,le temps,second,24929.0,2,
9120.0,toilettes,washroom,other,washroom,38.0,80,
10465.0,membre du congrès,congressman,other,congressman,91.0,59,
5367.0,créer,to found,politique gouvernement,found,79637.0,1,
6622.0,organigramme,flowchart,industrie,flowchart,24.0,89,
4820.0,un écran,a screen,informatique internet,screen,104.0,56,
9336.0,négligent,careless,other,careless,43.0,76,
4531.0,l’italie,italy,pays du monde en,itali,3511.0,7,
8517.0,raquette,snowshoe,other,snowsho,27.0,88,
5626.0,la ceinture de sécurité,the seat belt,vocabulaire se deplacer moyens de transport,seat,585.0,25,
1283.0,les toilettes,the toilet,salle de bain,toilet,33.0,83,
1408.0,les heures de visite,visiting time,le temps,visit,3698.0,7,
4246.0,un chacal,a jackal,animaux sauvages zoo,jackal,11.0,94,
5366.0,contenir les abus,to curb abuses,politique gouvernement,curb,63.0,67,
11450.0,infâme,infamous,other,infam,228.0,40,
7329.0,contigu,contiguous,architecture et construction,contigu,18.0,91,
10273.0,renoncer à,waived,other,waiv,79.0,62,
11485.0,vaudou,voodoo,other,voodoo,238.0,40,
11480.0,haut débit,broadband,other,broadband,236.0,40,
10576.0,tremper,steep,other,steep,100.0,57,
9141.0,frais de scolarité,tuition,other,tuition,39.0,79,
7748.0,asile politique,political asylum,vocabulaire immigration,polit,21.0,90,
4245.0,un castor,a beaver,animaux sauvages zoo,beaver,257.0,38,
2348.0,la prospection,the prospecting,histoire passe,prospect,175.0,45,
5033.0,racler,to scrape,verbes cuisine,scrape,20.0,91,
3089.0,être consterné par,to be appalled at,environnement ecologie,appal,19.0,91,
1037.0,la bonne foi,good faith,loi justice juridique en,faith,1801.0,12,
4036.0,daltonien,colorblind,voyage et tourisme,colorblind,3.0,99,
12412.0,alléger,lighten,other,lighten,1208.0,16,
4468.0,un menuisier,a woodworker,metiers professions,woodwork,32.0,84,
10711.0,recharger,reload,other,reload,111.0,54,
1778.0,faire un signe,to make a sign,gestes et positions,sign,48259.0,1,
1729.0,obligatoire,compulsory,education et ecole,compulsori,179.0,45,
7038.0,la sexualité,sexuality,sexualite,sexual,727.0,22,
11149.0,inattendu,unexpected,other,unexpect,163.0,47,
10742.0,pratique,convenient,other,conveni,114.0,54,
11684.0,section,platoon,other,platoon,319.0,35,
6379.0,une part de gâteau,a piece of cake,mesures poids quantites,cake,310.0,35,
546.0,toxique,toxic,adjectifs essentiels en,toxic,159.0,47,
8597.0,législateurs,lawmakers,other,lawmak,28.0,87,
9773.0,avant poste,outpost,other,outpost,56.0,70,
11112.0,entreprise,venture,other,ventur,157.0,47,
10177.0,explicatif,explanatory,other,explanatori,75.0,63,
4505.0,une serveuse,a waitress,metiers professions,waitress,14.0,93,
4422.0,vendredi,friday,jours mois saisons,friday,1632.0,13,
3336.0,un apostat,an apostate,religions et croyances,apost,3.0,99,
10289.0,clé de voûte,keystone,other,keyston,80.0,62,
2261.0,la bible,the bible,histoire passe,bibl,728.0,22,
2215.0,renverser,to overthrow,guerre et paix,overthrow,178.0,45,
7895.0,un chapitre,a chapter,livres et ecriture,chapter,457.0,29,
1327.0,avec des formes,curvy,decrire quelquun en,curvi,11.0,94,
10469.0,inédérit,unreleased,other,unreleas,92.0,59,
5709.0,un train direct,a non stop train,vocabulaire se deplacer moyens de transport,nonstop,70.0,65,
2616.0,le judo,judo,sport,judo,202.0,42,
10903.0,intendant,quartermaster,other,quartermast,130.0,51,
12201.0,médicament,medicine,other,medicin,702.0,22,
12581.0,la suède,sweden,other,sweden,1986.0,11,
976.0,battre,to beat up,crime criminalite,beat,4193.0,6,
2556.0,un groupe,a band,musique,band,9273.0,3,
12416.0,le prix,price,other,price,1219.0,16,
9805.0,étage,storey,other,storey,57.0,69,
11919.0,aérien,aerial,other,aerial,450.0,29,
9298.0,écolier,schoolboy,other,schoolboy,42.0,77,
12213.0,communément,commonly,other,commonli,730.0,22,
2724.0,une devise forte,a hard currency,argent banque finance,currenc,1183.0,16,
3321.0,une prière,prayer,religions et croyances,prayer,201.0,43,
2403.0,un jeu de plateau,a board game,hobbies et loisirs,board,4580.0,5,
2359.0,l’empire romain,the roman empire,histoire passe,roman,2081.0,11,
12443.0,prêt,ready,other,readi,1311.0,15,
3500.0,très fréquenté,busy,vocabulaire ville et lieux publics,busi,2673.0,9,
7026.0,l’inceste,incest,sexualite,incest,67.0,66,
7390.0,les huiles essentielles,essential oils,medicaments materiel medical,oil,48.0,74,
9332.0,maladroit,goofy,other,goofi,43.0,76,
802.0,la station spatiale,the space station,astronomie espace univers,space,4483.0,5,
9280.0,mecs,dudes,other,dude,42.0,77,
10303.0,tilleul,linden,other,linden,81.0,61,
2609.0,le gagnant,the winner,sport,winner,4274.0,6,
349.0,élégant,elegant,adjectifs utiles,eleg,54.0,70,
8576.0,rebondir,bounceback,other,bounceback,28.0,87,
2187.0,dissuader,to deter,guerre et paix,deter,1010.0,18,
3508.0,un cabinet dentaire,dentists,vocabulaire ville et lieux publics,dentist,5.0,97,
8764.0,trèfle,trefoil,other,trefoil,31.0,84,
9768.0,plus foncé,darker,other,darker,56.0,70,
10184.0,autruche,ostrich,other,ostrich,75.0,63,
4931.0,une cuillère à dessert,a dessert spoon,ustensiles cuisine,spoon,31.0,84,
2945.0,le smog,the smog,meteo climat,smog,38.0,80,
8686.0,déposé,deposited,other,deposit,30.0,85,
704.0,un platane,a plane tree,arbres plantes jardinage,plane,1318.0,15,
9802.0,forgeron,rearguard,other,rearguard,57.0,69,
2453.0,un label discographique,a record label,musique,label,1547.0,14,
3439.0,un produit,a product,science,product,2172.0,10,
4659.0,les philippines,philippines  the ,pays du monde en,philippin,1797.0,12,
9550.0,compétence,proficiency,other,profici,49.0,73,
4954.0,aplatir,to flatten,verbes cuisine,flatten,40.0,78,
5188.0,une pinte de bière,a pint of beer,nourriture et boissons,pint,22.0,90,
9429.0,culot,culver,other,culver,45.0,75,
11003.0,noix de coco,coconut,other,coconut,141.0,49,
3483.0,le conseil municipal,the city council,vocabulaire ville et lieux publics,council,2336.0,9,
5726.0,une salle d’exposition,a show room,vocabulaire se deplacer moyens de transport,room,1614.0,13,
6214.0,un passage souterrain,an underpass,aeroports avions,underpass,13.0,93,
9517.0,séquoia,redwood,other,redwood,48.0,74,
10533.0,anversade,antwerp,other,antwerp,96.0,57,
10298.0,digue,levee,other,leve,80.0,62,
8945.0,ésotérique,esoteric,other,esoter,35.0,81,
911.0,trahison,treason,crime criminalite,treason,111.0,54,
6813.0,un abreuvoir,a trough,agriculture,trough,521.0,26,
