ID,PORTUGAIS,JAPAN,INTERVAL
14272,campanha,運動,13
12795,dama,めざしさ,20
6310,marroquino,モロッコ語,65
2661,divulgação,アウトリーチ,90
11108,scout.,スカウト,23
127,sortimento,盛り合わせ,81
13405,rugby.,ラグビー,14
528,hayne.,ハインズ,99
9043,marítimo,海配便,48
12424,meia-noite,夜中,24
214,caramba,うわぁ,100
2622,battleships.,戦艦,57
8403,sikh.,シーク,47
7791,que vale a pena,価値がある,59
7485,deeper,もっと深く,62
3348,tear,織機,64
2115,airdate.,気密,89
7445,manifesto,マニフェスト,61
8507,ameaçadas de extinção,絶滅した,51
2209,blueprint,青写真,86
1764,bloqueador,ブロッカー,84
13379,arma de fogo,銃,12
9990,quantum.,量子,43
4779,antimatéria,ant ant,78
1395,coulee.,カムリー,94
4149,mochila,バックパック,67
3914,fait.,ファイト,82
7812,smithers.,スミザー,59
333,soluço,しゃっくり,97
10487,composição,構成,28
6602,hiato,hi hi,67
5874,proteínas,タンパク質,29
11455,ya.,y a,32
2093,dinar,ディナール,83
5427,skatista,スケーター,34
6132,maggie,マギー,70
13887,entre,間,8
1373,petidina,ペチジン,96
9080,oração,祈り,44
7136,produziu,射撃した,37
2338,serpente,蛇,90
9707,harmonia,調和,43
13128,introduzindo,紹介,10
11126,sorrateira,卑劣な,36
4053,pictórico,絵柄,81
8143,circular,circular circular,56
14364,reagan,レーガン,34
13746,processar,処理する,10
2321,embriaguez,酩酊,71
14418,mostrou,示した,7
6403,matilda,マチルダ,68
4714,hanukkah.,ハヌカ,79
4680,não divulgado,未解決,79
5269,cassandra,カサンドラ,75
3498,competência,熟練,73
13479,virar,順番,9
4122,bootleg.,ブートリーグ,68
2303,deflexão,偏向,60
7033,panhandle.,パンハンドル,64
10906,no meio do caminho,途中,37
8796,emboscada,待ち伏せ,45
13827,seria,します,5
9611,reproduzido,再現,38
11464,centro da cidade,ダウンタウン,32
12334,gibson.,ジブソン,25
3570,com ciumes,嫉妬,85
9078,destino,行き先,38
12650,tampa.,タンパ,22
13354,ancestral,古代の,14
9566,grammy.,グラミー,47
11797,subterrâneo,地下,30
4049,provence,プロヴァンス,82
1924,agregador,アグリゲーター,25
14409,membro,メンバー,9
13735,alf.,アルフ,12
6388,lavagem,洗う,42
3692,transcrição,trans trans,52
1037,escape,逃亡する,96
2283,sla.,スラリー,91
14513,notas,ノート,6
13269,teoria,仮説,13
12516,civis,民間人,17
10881,grosso,厚い,35
1391,bando.,バンド,96
9713,gótico,ゴシック,45
3135,cirúrgico,外科,85
10340,dedão,親指,39
7501,realismo,リアリズム,62
12312,no mundo todo,世界的に,25
4677,canuck,カタック,79
1185,niacina,ナイアシン,96
1200,spiegel.,スピエジェル,96
3232,riscor.,リスク,88
13078,aeroporto,空港,16
3623,bure,bう,85
2259,fibra de vidro,ガラス繊維,91
8920,gripe,インフルエンザ,51
12927,recebendo,受信する,6
9953,byron.,バイロン,43
1362,jure,ジュール,94
4025,tábua,タブレット,67
6362,beagle.,ビーグル,68
4334,lançador,ランチャー,62
9533,intercontinental,インターコンチネンタル,47
5996,áster,アスター,71
14367,imagem,画像,6
4618,weymouth,ワイマス,79
9837,waterloo.,ウォータールー,44
3942,explorado,悪用された,40
12716,técnico,テクニカル,15
12304,brooklyn.,ブルックリン,25
4998,sharif.,シャリフ,77
8745,bíblico,聖書の,52
3606,clem,クレーム,85
144,aik.,アビの,100
8486,envolto,包まれた,38
12477,checo,チェコ,23
11380,vertical,垂直,30
1996,baun.,バーンリー,93
13748,baseball,野球,11
8797,simplex.,シンプレックス,52
12349,histórico,歴史的な,13
10771,molhado,濡れた,37
7122,lombo,サーロイン,63
2702,binômio,二顎骨,89
6164,cachoeira,滝,67
5715,construtor,コンストラクタ,41
8868,imparcial,偏見,51
6615,infundado,届いた,67
5986,monde.,モンド,71
10506,essa noite,今晩,39
11909,bubba.,bub bub,29
14069,lei,法,8
1666,oboé,ob,93
6779,textura,テクスチャ,58
4390,poli,ポリ,78
5721,stratus.,str str,73
14030,versão,バージョン,8
12071,corvus.,コルバス,27
8283,fibrose.,線維症,56
6182,espinafre,ほうれん草,70
8325,toneladas,トンネ,52
9262,wrestler.,レスラー,42
208,levante,shr,100
9242,armistício,休戦,49
9581,evade,回避,39
1134,miologia,雑音,96
11369,dedicada,ひたむきな,30
12965,cometa,彗星,18
13880,muitos,多くの,6
11802,capacidade,容量,28
12867,peru,七面鳥,20
5000,polígono,ポリゴン,67
6212,microrganismo,微生物,68
8080,hurst.,ハースト,57
3178,decorativo,装飾的な,37
5846,fiscal,財政,72
5172,avó,祖母,75
7181,sulfato,硫酸塩,63
8801,níquel,ニッケル,50
836,rapido.,早急,98
1218,mako.,舞子,96
3533,banha,ラード,86
6886,amianto,アスベスト,65
350,loon.,lo々,98
7846,bienal,bi bi,59
1049,lustroso,光沢のある,97
12704,senadores,上院議員,13
13698,sugestões,ヒント,12
10951,joelho,膝,34
3505,rohan.,ローラン,86
13272,dr.,博士,16
7480,kell.,童貞,62
658,existente,現存の,98
12918,alvo,目標,13
2874,leprechaun.,レプラコン,86
9189,fuller.,充実した,49
8931,infância,子供時代,51
10356,sobreviventes,生存者,32
14221,europa,ヨーロッパ,5
7158,eco.,エコ,63
4890,lub.,ラブ,78
12243,russell.,ラッセル,25
255,paládio,パラジウム,100
8650,resíduos,残留物,43
14234,privado,プライベート,9
11794,travis.,トラヴィス,30
3096,punta.,プンタ,88
2648,mitocondrion,ミトコンドリア,90
13452,acreditava,bel.,5
325,harrycane.,ハリケーン,100
7343,cheerleading,チアリーダー,57
7487,cebola,玉ねぎ,57
12286,mais recentes,最新,25
6224,barata,ゴキブリ,69
12534,considerada,regardう,5
5631,legibilidade,読みやすさ,52
6447,bornéu,ボルネオ,68
8731,felis.,fel fel,53
1081,incômodo,面倒な,96
10061,hinduísmo.,ヒンズーズム,43
7592,evidentemente,明らかに,10
7004,estádio,野球場,54
7383,steak,ステーキ,61
11989,katrina,カトリーナ,28
5970,bandido,無法者,51
3228,negligência,恩知らずの,66
3121,jujuba,ジュウブ,88
10510,linear,線形,39
6372,armageddon.,ハルマゲドン,69
13567,scott.,スコットリー,12
5465,celsius,摂氏,74
7364,episcopal,エピスコパール,62
4043,simplicidade,シンプルさ,81
4144,mais ampla,幅広い,82
6700,slurs.,スラル,55
11636,comparar,比較,11
12720,cavalo,うま,18
4821,escandinavo,スカンジナビア人,74
2766,servidão,serfdom.,89
13383,implemento,埋め込む,13
13360,tigres,潮吹き,12
8725,monetário,金銭的な,53
4372,bobina,コイル,78
7386,acetato,アセテート,53
10651,opções,オプション,7
133,zanzibar.,ザンジバール,100
5169,reconhecível,認識可能です,74
8065,segmentos,セグメント,33
10387,aviadores,エアメン,40
7413,spangled,散り口,62
14262,corporativo,コーポレート,15
11250,títulos,債券,19
5727,cocos.,ココス,51
4088,acadia.,アカディア,83
8540,texugo,狸,42
7039,homólogos,相手方,48
12837,seattle.,シアトル,20
2987,convincentemente,納得裏に,88
5089,tyne.,タイン,56
10358,poemas,詩の詩,33
1172,kelowna.,ケローナ,96
2839,pont.,ポン,88
4586,vitória fácil,ウォークオーバー,78
5482,incêndio culposo,放火,73
10633,minneapolis.,ミネアポリス,38
8140,albuquerque.,アルバカーキ,57
2403,espinha,スピナ,90
925,ethos,エトス,97
14410,olhando,見ている,5
9382,bateria,ドラム,28
5493,sloan.,スローン,74
7906,raciocinar,常連,59
7269,cafeína,カフェイン,62
13265,senso,検出,15
5292,mayhem.,騒々しい,75
657,sequóia,セコイア,96
12344,o mais rápido,最速で,25
12220,assentou,定まる,21
13117,diego.,ジエゴ,17
685,lobo.,ロボ,56
7322,flora,フローラ,62
12499,terrorismo,テロ,18
7069,descontinuada,廃止された,61
1960,lilith.,リリス,93
8464,cadeira de rodas,車椅子,54
4697,schultz.,シュルツ,78
10395,submarino,潜水艦,38
8791,julio.,ジュリオ,52
9336,destroços,デブリ,48
12737,moleiro,ミラー,21
5553,burundi,ブルンジー,74
9164,calcanhares,かかと,43
9892,platina,白金,44
1697,caligrafia,書道,94
11718,maya.,マヤ,30
2547,alface,レタス,90
2336,para o sul,南向きに,57
368,swahili.,スワヒリ語,100
11384,laura,ローラ,33
1779,sheraton.,シェラトン,93
2360,samambaia,ブラッケン,89
3514,antoinette,アントーエット,86
5654,cigano,ジプシー,67
1475,macedon.,マケドン,95
9738,silêncio,沈黙,40
10759,catedral,大聖堂,38
945,caramelo,カラメル,95
5805,desviado,逸れる,59
13432,chapa de ebulição,ボイラープレート,14
11351,difundido,広くなる,34
4969,gonzo.,ゴンゾ,77
6401,curdistão,クルディスタン,68
6839,jameson.,ジェイムソン,65
690,retrospectiva,hind hind,98
5754,paralisia,麻痺,72
605,atropelar,流れ落ちる,99
12289,palácio,城,25
1357,alcalino,アルカリ,93
6868,baunilha,バニラ,65
5350,himalaia,ヒマラヤ,75
2213,nouveau,ヌーボー,91
11994,expandido,誇張しました,16
6567,emprestar,貸す,44
1253,polido,磨いた,20
1281,vívido,鮮やかに,94
7561,arrondissement,区切り,59
7321,ejetado,排出された,52
9838,norfolk.,ノーフォーク,44
4341,esopo,アソープ,81
11287,fita,テープ,27
8107,pistolas.,ピストル,39
1987,retaliatória,レタリア,93
4531,fulham,フルハム,80
3731,cro,胡同,85
10456,relva,草,40
13552,aplica-se,適用されます,10
9694,mascote,マスコット,41
12115,cultural,文化,12
259,brincando,冗談,100
1683,farsa  falso,似非,76
7228,peruano,ペルーの,62
14348,tirando,取っている,5
10657,cego,盲目,32
1120,choco,cut,96
10200,graffiti.,落書き,42
12345,parte,部分,10
4305,supérfluo,余りに,80
879,feixes,梁,53
1325,clorofila,クロロフィル,96
9469,jade,翡翠,46
3319,confederação,協心,87
10292,avatar.,アバター,41
8852,macacos.,サル,22
10337,eta.,江田,40
1310,privar,奪う,66
1353,tricô,編み物,81
1311,dachshund.,ダックスフンド,96
2576,suborno,贈収賄,90
7456,diversidade,多様性,42
13446,região,領域,11
2378,pulseira,ブレスレット,85
6689,disfarce,変装,45
13977,querer,欲しい,5
10876,distinto,明確,23
12611,tóquio,東京都,22
6257,bagagem,荷物,69
11844,blake,ブレイク,29
12405,bordo,ma ma,24
13106,wickets.,wick wick,13
13753,ohio.,オハイオーズ,11
8974,democrata,民主党,14
728,dugong,ジュゴン,97
12357,instituições,機関,6
486,subindo,ぴかぴか,69
13240,missouri.,ミズーリ,16
5610,menonita,men men,73
6992,sotavento,風下,60
14450,bater,打つ,8
2559,clorídrico,塩酸,90
1636,snell.,鼻息,94
668,tênue.,ten ten,98
11734,cadeia,鎖,27
13198,aceitável,許容できる,6
11841,show,コンサート,26
1285,induzir,誘発する,50
5273,teológico,神学,52
5412,ancara,アンカラ,75
11847,rival,ライバル,22
11990,desperdício,無駄,22
9006,coventry.,コベントリー,51
12335,ás,エース,22
11325,sigma.,シグマ,34
14060,seis,六,9
13677,duplicado,複製,11
14078,político,政治的,10
11700,mickey.,ミッキー,30
312,gympie.,ジンピー,100
2999,gelatina,ゼラチン,88
7816,verifique novamente,再確認,59
3460,tun.,tun tun,86
257,coeso,凝集して,55
6552,chihuahua,チワワ,67
14057,mudar,変化,5
6479,codificação,コーディング,12
5088,runas.,run,39
13565,preencher,塗りつぶし,11
4898,bren.,ブレン,78
3488,calypso.,カリプソ,86
3917,cupido,キューピッド,84
1717,piridone.,ピリドン,94
6611,schubert.,シュバート,67
12585,roubar,rob,22
635,fitz.,fit fit,99
10626,limão,レモン,38
12319,jarro,ピッチャー,20
6155,surfista,サーファー,60
5545,scooper,スカッパー,74
9010,reiniciar,再起動,41
12537,cópias,コピー,10
3090,mensch.,メンチ,88
8926,bicho-preguiça,怠惰,51
13481,frio,いいね,13
11598,pascal.,パスカル,31
2619,takers.,tak,61
7131,mescalina,メスカリン,63
12416,chile,チリ,24
80,westland,ウエストランド,100
223,keeler.,圭殿,100
6929,variadamente,様々に,65
11034,guilda,ギルド,36
6725,veia,静脈,59
10020,caxemira.,カシミール,43
7399,exausta,疲れ果てた,40
8494,ponteiros,ポインタ,41
14274,foi,行った,10
6724,maverick,マーベリック,47
1165,noosfera.,ノースフォア,96
3529,hidroponia,水耕栽培,83
8394,analistas.,アナリスト,45
190,supervisionando,監督する,71
10259,tectônicos.,テクトニクス,38
9166,discriminação,差別,45
7820,lembrete,リマインダー,16
11491,entrada,入力,31
6321,arquiduque,大公,67
11459,amos.,アモス,33
99,logie,ロジー,96
10157,elvis.,エルヴィス,42
1817,sandpit.,砂場,93
4900,penicilina,ペニシリン,78
3742,mongol,モンゴル語,83
1956,pechincha,バーゲン,57
7210,literal,リテラル,35
6210,echidna.,エヒドナ,69
6349,tacoma.,タコマ,69
8422,inesperado,unexpected unexpected,55
2449,bedfordshire,ベッドフォードシャー,90
10093,rita,リタピー,43
8966,dedicado,献身的に,41
4187,passaro preto,黒い鳥,81
5697,metano,メタン,73
1070,skye.,スカイ,96
4939,canônico,標準的な,37
11937,longhorns.,ロングホーンズ,26
782,garanhão,牡馬,91
11328,roxa,紫の,34
8284,reimplantado,再デプロイしました,49
1847,askew.,斜め,93
1904,fazendo um filme,映画制作,72
1524,snoopy,スヌーピー,95
1022,resgatadores,救助者,96
11003,café,コーヒー,37
8098,escolher,選び出す,56
2640,malte,麦芽,88
8097,viridian,ヴィリジアン,57
11309,pinguim,ペンギン,23
181,naloxone.,ナロキソン,100
2674,tireoide,甲状腺,88
14424,especialmente,特に,10
1260,hammersmith.,ハンマーミス,96
13936,nosso,私たちの,5
1399,potência,効力,95
8187,malawi.,マラウイ,57
8881,pulitzer,ピューリッツァー,51
8039,ensolarado,晴れの,40
4111,encurtando,ショートニング,36
13442,indefinidamente,無期限に,13
13894,esses,これら,6
356,almirantado,アドミラルティ,99
12831,afeganistão,アフガニスタン,20
6754,mais curto,最短,66
7924,espingarda,散弾銃,55
13399,quente,ホット,14
2393,fúrcula,ウィッシュボーン,89
274,mikado.,ミカド,97
9021,laguna,ラグーナ,51
1072,tesouros,宝物,46
5580,colete,ベスト,55
3664,pupilas.,生徒,72
14377,rua,通り,10
6865,relutante,気が進まない,59
9365,perigo,危険にさらされて,48
13156,presidencial,大統領,17
606,metileno.,メチレン,99
6626,sushi,すし,67
5502,lucan.,ルカン,74
9815,pendurado,ぶらぶら,31
9816,filme de ação,スリラー,44
14318,sempre,いつも,9
7188,ky.,キューリー,63
6407,louvre.,ルーバー,68
2646,trilobite,三葉式,90
6712,quantidades,量,43
5120,anaxial,ax an,76
2359,mais engraçado,おかしなこと,91
10246,dia das bruxas,ハロウィーン,41
10213,poderoso,騒然,42
22,batom,口紅,100
10883,racial,人種,24
8236,zumbido,バズ,54
6973,taiti.,タヒチ,65
866,indef.,ef ind,97
4555,flav.,フラボ,80
10372,hardware.,ハードウェア,40
6313,pauline,パウリン,67
11588,cura,unc,31
3291,censurável,不快に,86
4913,sófocles,ソフォカム,78
6238,recreação,娯楽,30
5863,reestruturação,再構築,60
6525,ewing.,e e,64
10242,rural,田舎,41
12839,mola,バネ,17
3911,elaine.,イレーヌ,84
6811,chopin.,ショパン,65
9971,labrador.,ラブラドール,43
10956,índias,めちゃくちゃ,24
12568,ciclo,サイクル,17
6794,musa,ムサーリー,65
7054,persuadido,説得した,48
3520,chevron.,シェフロン,85
12138,cristo,キリスト,27
12002,pierre.,ピエール,28
5134,ketchup,ケチャップ,76
10146,embaixador,大使,39
11682,abeto,モミ,31
14366,sete,セブン,10
713,salpiche,spr,98
2371,reebok.,リーボク,91
13742,garoto,男の子,10
1814,galen.,ガレン,93
6176,xarope,シロップ,69
9601,interseção,交差点,41
8095,lebre,野ウサギ,55
831,microsystems.,マイクロシステムズ,98
1620,carina,カリーナ,93
2580,apelion.,遠日点,90
12760,brad.,br,21
2123,anti-tanque,抗タンク,92
8408,winchester.,ウィンチェスター,55
13823,pode,できる,5
8459,tesouraria,財務省,54
50,acoladas.,賛成,88
4482,tait.,テイト,80
4197,isômero,異性体,68
11980,atenas,アテネ,28
12995,avenida,av,18
4856,refinaria,精製,62
4039,imaculado,虚,82
3850,crosser.,クロスチャー,81
7476,ambrose.,アムブローズ,62
1791,anulação,無効化,93
1079,briga,喧嘩,88
7648,dundee.,ダンディー,61
7113,euclides,ユークリッド,63
10518,norueguês,ノルウェー語,38
1632,hipnose,催眠術,94
8273,aborígene,アボリジニー,44
6544,correio,宅配便,65
14480,jogar,遊ぶ,7
1381,linfático,リリンパ,96
1028,telic.,テイリック,97
12777,partir,subst,21
3125,sem precedentes,unful,83
7337,luxo,贅沢,44
8042,curtidor,タナー,58
3576,telha,タイル,62
10592,presunto,ハム,38
13762,noite,夜,11
10122,ocorre,発生する,11
11151,congo,コンゴ,35
627,sismômetro,地震計,94
957,plaquetária,血小板,91
8668,mente,minded,9
14198,junto,平行,10
13409,dez.,デカ,14
8972,armadilha,トラップ,33
8784,nave espacial.,宇宙船,52
7292,chil.,凛々しい,62
6204,yan.,ヤーン,70
2818,escassez,稀少,88
11095,em outro continente,海外,36
417,bacharelado,バカロレア,100
6088,marg.,丸の,56
296,lethe.,退ける,100
13535,ao longo,全体を通して,13
3120,obturador,シャッター,77
11364,jacob.,ヤコブ,33
11456,bagdá,バグダッド,33
2159,hífen,ハイフン,62
12367,insanidade,ins ins,19
8680,fascista,ファシスト,46
11584,churchill.,チャーチル,31
9244,caroline.,カロライン,49
8388,newsprint,ニュースプリント,55
6459,ferrugem,さび,64
3757,robusto,壮健,81
5732,dumbledore,ダンブルドア,73
11158,seriamente,ひどく,35
12769,hampshire,ハンプシャー,21
9945,jardim zoológico,動物園,43
2792,turbocompressor,ターボチャージャー,88
7695,astronauta,宇宙飛行士,52
10057,hackney.,ハックニー,43
5064,sectário,宗派,74
8057,ratificado,批判的,53
8988,artistas.,演奏者,10
3964,redistribuído,再分配されました,70
6144,ramadã,ラマダン,70
1650,vibrante,活気に満ちた,94
7521,zumbis,ゾンビー,24
4510,formidável,form form,80
10176,lahore.,ラホリ,42
7342,cerâmica,陶器,61
6784,deslizou,スライドさせる,66
10048,pão,パン,42
6444,zelador,カレーター,67
4503,meteorito,隕石,68
3763,yosemite.,ヨセミテ,84
1822,stiles.,盗品,91
6999,chesterfield,チェスターフィールド,64
10744,nariz,鼻,36
1192,rhema.,韻律,96
13363,líbano,レバノン,15
2745,cambriano,カンブリア,89
13116,lewis.,ルイス,17
6350,aloha.,アロハ,69
9414,assédio,嫌がらせ,25
12029,proíbe,pro pro,15
2066,sodomia,ソドミー,92
7112,umm.,うーん,63
4984,buster.,バスター,71
9615,resumir,要約する,37
4453,spaniel.,スパニエル,80
9991,consequentemente,その結果,22
9641,técnica,技術,32
10669,editorial,編集,34
8616,frontal,前後に,53
11997,ressaca,逆流,28
3612,onomatopéia,オノマトペ,85
7272,choro,泣いて,32
4073,letterman.,レターン,83
3414,cardiovascular,心血管,86
9255,pitágoras,ピタゴラス,49
14473,mostrando,表示されています,8
10096,telescópio,望遠鏡,40
1970,hardcover,ハードカバー,93
11554,saldo,残高,24
6515,dildo.,ディルド,66
14064,libras,ポンド,31
10377,parceiro,相棒,32
1957,aspartame,アスパルテーム,93
14311,escola,学校,6
14005,plano,プラン,11
2147,beldam.,ベルダム,92
6827,puxão,ヤンク,50
8498,inspiração,インスピレーション,28
9905,agressivo,攻撃的,34
9071,croata,クロアチア語,50
9448,anfíbio,水陸両用,47
9434,cachorro,子犬,45
11248,infinidade,無限大,34
9477,clinch.,クリンチ,23
1169,subtipo,サブタイプ,93
3239,pulsar.,パルサー,87
1770,layne.,レイネイド,93
3550,gerencial,管理者,86
12508,dennis.,デニス,23
13681,enviei,送信済,12
6590,destroços  pedregulho,瓦礫,67
954,antaus.,アンタエス,97
2864,estrogênio.,エストロゲン,87
12690,impacto,影響,20
11249,dublin,ダブリン,35
5934,plausível,もっともらしい,67
8588,fahrenheit,華氏,54
13940,incluindo,含む,6
12619,khan.,氏族長,22
3528,abacate,アボカド,83
11542,marrocos,モロッコ,32
11532,lacrosse,ラクロス,32
11349,convidado,ゲスト,28
4717,opala,オパール,78
12028,disco,ディスク,26
3895,acetona,アセトン,84
2708,arcanjo,大天使,88
2323,simbiose,共生,91
6156,simpático,同情的,69
8280,bloqueio,閉塞,52
5469,redimensionado,サイズ変更,65
4412,tântalo,タンタル,81
2075,brant,ブラント,92
4342,autópsia,剖検,78
882,tera,テラ,96
5422,bulboso,球根,75
10469,canais,チャンネル,15
14172,código,コード,12
10173,mediterrâneo,地中海,42
12599,golfe,ゴルフ,22
4869,fragmento,断片,46
9778,cassino.,カジノ,41
5185,inércia,慣性,76
2616,mais feliz,happ,90
10493,crosby.,クローバイ,40
8259,fossilizado,化石化,56
7749,naomi.,ナオミ,60
8828,tau.,タウ,52
11362,lancashire,ランカシャー,33
3979,torchwood,トルチウッド,83
12957,ottawa.,オタワ,19
3152,mais pobre,poor,88
14335,ótimo,素晴らしい,8
9743,leopardo,ヒョウ,45
12216,toyota.,トヨタ,26
5817,hidroxilase.,ヒドロキシラーゼ,72
11139,inaceitável,受け入れられないほど,35
12916,chocado,叩き返る,19
13310,conselho,協議会,15
1868,colidir.,衝撃的,43
1585,boogie.,ブギー,94
13028,o circuito,回路,17
4651,servicemen,serv serv,79
8195,variantes,変種,40
14236,morto,殺された,10
7801,patricia.,パトリシア,59
3420,conestoga.,コンストガー,86
7007,stingray,スティングレイ,61
10189,legislação,立法,24
13086,mercado,市場,12
12835,manchester,マンチェスター,20
7282,inseto,虫,57
4775,oneida.,歌堂,78
4637,distrofia,ジストロフィー,79
4576,contrabando,密輸,72
2952,imprimir,刻む,67
7098,dix.,ディックス,64
11872,voluntários,ボランティア,16
8870,inconsciente,気が隔離されて,50
2286,rotor,ローター,90
8022,tingir,染料,52
12105,rory.,ロリー,27
10159,treinador,トレーナー,36
7739,um tempo,しばらく,60
12834,na maioria das vezes,多くの場合,20
12661,touro,ブル,16
13356,independente,独立,12
14280,ditado,言っている,8
10862,goleiro.,ゴールテンダー,29
3856,acessórios,付属品,67
9167,pradaria,草原,48
2152,wayland.,道路,92
437,amiga,アミガ,98
11963,oponentes,相手,22
6844,hasan.,持っています,65
11073,flecha,arrow.,31
11259,territórios,領土,11
2907,scrabble,scr scr,88
5791,com fio,有線,30
1057,hestia,ヘスティア,96
10632,richter.,リッチャー,38
9241,nomen.,だれも,49
13251,sino,ベル,15
7141,patty.,pat,62
1945,fermi.,フェルミ,93
6804,louro,月桂樹,65
11823,homo,ホモ,29
14346,comercial,コマーシャル,8
4195,subduction.,沈み込み,77
14232,homem,男,8
11926,bíblia,聖書,28
13584,tamanho,サイズ,12
11386,satori.,サトリ,33
11599,par,ピアー,29
11978,benjamin,ベンジャミン,28
8244,fardo,重荷,53
13062,garotas,女の子,12
754,dissociativo,解離,85
4816,pesar,悲しみ,78
5147,cervantes,セルバンテス,76
8772,luteran,ルーテル,49
13767,faleceu,死亡しました,10
11609,para frente,前方へ,31
5047,reddy,朱に,77
982,restabelecido,再確立されました,83
6443,meio dia,正午,67
2885,mopper.,モッパー,88
13608,alevado,h,12
844,arrebatar,スナッチ,73
3386,descrença,不信,86
9068,handebol,ハンドボール,48
3372,deficiências,欠点,84
8530,titânio,チタン,54
7938,incorporação,組み込み,21
2399,sincronizado,同期しています,67
7660,cintura,腰を,54
8968,adormecido,睡眠,16
7760,brickyard.,ブリッカード,60
12803,estrada de ferro,鉄道,18
84,pertussis.,百日咳,100
7034,solvente,溶媒,57
12459,andador,歩行者,24
5592,dolores,ドロレス,69
9064,buscador,シーカー,48
1639,menstrual,月経,94
5023,sentido horário,時計回りに,77
13921,dizer,言う,8
10315,areia,砂,34
11133,dezesseis,16,35
10911,cães,犬,8
2617,sucede,成功する,90
9044,profeta,預言者,45
2901,fralda,おむつ,85
8006,fluxo de saída,発行,58
10041,astronomia,天文学,43
12384,sub,サブ,24
11284,prefeito,市長,31
2679,rosalind.,ロザインド,90
11546,trovão,サンダー,31
6383,purga,パージ,59
8469,cólera,コレラ,54
12458,pedro,ペドロ,24
10597,fielder.,野手,38
14014,ao menos,少しでも,5
8551,plasma,プラズマ,54
6763,salvação,救い,65
1911,wallops.,ぬいぐるみ,84
10671,sangrento,血まみれ,38
1642,perdoado,為替された,94
176,clostridium,クロストリジウム,100
391,vida após a morte,来世,100
9316,excluindo,除外する,33
9051,eutanásia,安楽死,50
3843,oliva,オリバ,84
8307,guarda-chuva,傘,54
13063,polônia,ポーランド,18
13189,químico,化学,16
4466,nehru.,ネルーリー,80
9047,planador,グライダー,45
1891,hackers.,ハッカーズ,40
12118,dodgers.,ドジャース,24
13015,altamente,highly,18
955,quadratura,直交,97
13166,comboio,訓練,9
9119,reforçado,純金化,32
8148,implorar,乞う,46
2317,infrequentemente,まさしく,76
2811,sidecar,サイドカー,88
6239,insistir,ur,22
9224,volta completa,フルバック,43
9496,alfabética,アルファベット順,27
909,lontras,オッターズ,42
5838,para cima,上向きに,61
14483,razão,理由,6
7353,paisagem,風景,56
5055,autoritário,権威主義者,73
7449,rees.,レス,57
2279,crioulo,クレオール,91
5027,profecia,預言,68
3661,parkinson.,パーキンソン,85
2342,macarrão,麺,63
14237,conhecido,知られています,9
7732,diem.,ダイエム,60
6091,lesma,sl,51
11513,socialista,社会主義者,30
111,subsistência,subs子,90
3400,músculos.,筋肉,35
3674,falha,きらきら,77
5587,vômito,嘔吐,67
5118,conner.,コナー,75
2132,paradeiro,所在,92
1558,septimal,較子,95
2280,tiro,銃撃戦,86
7823,claire.,クレア,46
4037,mania,流行,67
7738,não verificado,未検証,45
12659,indústria,業界,14
4232,diddy.,did did,81
4464,eurasian,ユーラシア語,80
8863,woody,森の,50
10723,demonstração,デモンストレーション,18
9900,jihad,ジハード,44
3395,kimbo.,キンボー,86
596,stetson.,スターセン,94
6223,argelino,アルジェリアン,67
3715,lava-louças,食器洗い機,81
3188,manipulador,ハンドラ,81
8785,migração,移住者,43
1303,nei.,ニー,96
13073,simples,単純,18
4878,wah.,wa,78
13501,padrão,標準,11
11829,íon,イオン,29
695,arado,アラド,98
7367,marxista,マルクシスト,58
10178,mick.,ミック,42
4363,honrado,尊敬された,14
6940,fax,ファックス,63
13666,reino,王国,12
9339,uganda,ウガンダ,48
12555,religioso,宗教的,23
7530,benéfico,有益,60
6732,cólon,結腸,41
8807,percepção,感知,46
12329,alaska.,アラスカ,25
3540,edict.,布告,82
3781,mais profundo,deep deep,84
9714,cerimônias,儀式,21
1065,englobado,包む,37
9751,acusação,起訴,40
14251,uma vez,一度,9
13599,retornou,戻ってきた,9
13426,corrido,走った,14
9550,antártica,南極大陸,47
118,empreendedorismo.,起業家精神,100
13509,jogos decisivos,プレーオフ,10
11786,inferior,浅い,29
1308,swami.,スワミ,93
9018,encomendado,委託,18
3713,sturt.,吃音,85
13104,lado de dentro,中身,17
7586,framboesa,ラズベリー,61
10369,álgebra,代数,38
6426,unseeded,未知の,68
406,mekong.,メコン,100
275,ibérico,イベリア,99
3695,dormente,睡眠状態,85
3301,persona.,ペルソナ,78
1603,hangar,ハンガー,90
1540,aquicultura,養殖,95
8552,tipográfico,誤字,53
8133,pegasus.,ペガサス,57
239,sem opposição,ぴったりとしない,100
9214,lâmina,刃,41
3654,rucker.,ラッカー,85
10740,kingston.,キングストン,38
12747,amigo,友達,13
12672,doze,12,22
5633,pomona,ポモナ,73
14015,correr,走る,7
4873,rappers.,ラッパーズ,27
13949,americano,アメリカ人,7
7631,enseada,入り江,61
9855,oxidoredutase.,オキシドレダクターゼ,44
10014,aparentemente,一見して,43
5946,duffy.,uff d,71
7797,do mesmo,thereof,59
8535,anistia,恩赦,53
10184,néon,ネオン,42
11776,ronald.,ロナルド,30
2055,baguio.,バギオ,92
12693,mouse,ねずみ,22
10225,fóssil,化石,27
7289,kemp.,k k,61
