ID,PORTUGAIS,KOREAN,INTERVAL
1585,boogie.,부기,94
9858,sanduíche,샌드위치,42
13194,oh,오,16
12400,limpar,깨끗한,19
9710,restauração,복구,9
12044,milwaukee,밀워키,27
7514,exibir,전시하다,26
3212,papel de parede,벽지,83
3528,abacate,아보카도,83
5079,lear.,리어,76
10470,ak.,아크,39
8997,stoke.,불을 떼다,43
11334,allan.,앨런,33
4334,lançador,발사통,62
10870,bengal,벵골,26
12267,odiar,싫어하다,23
6631,mastodonte,마스토몬,66
1527,pigmeu,작은 것,89
376,pseudociência.,의사 과학,100
8299,pavilhão,누각,53
5578,bohemia,보헤미아,73
10381,cartucho,탄약통,36
10558,artificial,인공의,38
11256,truque,장난,28
11005,damon.,다녀,36
7063,loyalist.,충신,55
9326,lituano,리투아니아 사람,48
5464,reator.,반응기,69
2963,trabalho em equipe,팀워크,88
8067,watts.,와트,39
6227,fermento,누룩,69
13910,desde,~부터,7
8119,gladiators.,검투사,45
1312,não profissional,전문가가 아닌 사람,94
10760,sumo,주스,37
4225,influxo,유입,81
7656,chico.,치코,61
66,identificar,핀 끝,93
9869,coruja,올빼미,36
2396,drone,무인 비행기,83
9851,bairro,자치구,42
14071,certo,오른쪽,7
9823,petróleo,석유,45
719,mais fino,희석제,98
14255,sity,시티,100
2053,espirrar,재채기,85
14222,aproximar,가까운,9
8268,mir.,미스,56
3859,sobrevive,생존,22
14322,conversas,대화,5
530,esturjão,철갑 상어,98
12203,liberal,선심 쓰는,16
9923,rubi,루비,43
10415,juliet.,줄리엣,40
8531,sultão,술탄,51
7956,bucareste,부카레스트,59
2518,eufemismo,완곡 어법,87
7269,cafeína,카페인,62
1328,apatia,냉담,96
7901,marciano,화성인,57
3040,capricho,변덕,83
12334,gibson.,깁슨,25
13310,conselho,이사회,15
4847,símile,직유,78
12413,marte,화성,12
6365,murta,푸르스름한 검은 녹색,68
6532,babuíno,비비,66
6743,playboy.,놀러 다니는 청년,65
13724,thomas.,도마,12
11080,fantasma,환상,32
1305,oscilador,발진기,62
6699,granger.,농군,66
5019,encaracolado,곱슬,77
12829,bacon,베이컨,20
2164,repensar,재고,87
7771,farol,등대,58
5971,até a próxima,작별,70
11086,implicar,암시하다,23
13782,japão,일본,11
12157,gap = vão,갭,25
5942,tyrone.,티로 론,71
13589,concordar,동의하다,11
4543,tarifas,관세,57
10514,comprado,구입 한,25
8457,fritz.,프리츠,55
11068,ovo,계란,32
4455,bárbaro,야만인,57
5899,antílope,영양,71
9312,conquista,정복,46
9574,wally,월리,45
8657,alba.,알바,53
9394,timor,티모르,48
13138,chute,발 차기,12
7682,banjo,밴조,60
11453,wyoming.,와이오밍,32
11198,velório,장례식,34
10764,verde.,베르데,38
11293,coliseu,콜롯세움,34
8591,shan.,샨,54
928,bismuto,창연,97
11212,anatomia,해부,35
10568,replay,다시 하다,33
2462,retórico,수사학,58
3026,bleachers.,표백하는 사람,85
13777,espanha,스페인,11
9536,brawl.,말다툼,46
7229,cinético,kinetic.,58
5928,bolonha,볼로냐,71
10928,negociações,협상,25
3256,brier.,질레,85
4108,pia.,피아스,82
13350,rapidez,속도,14
2382,rangoon.,랑군,91
14519,trazer,가져오다,6
4925,wombat.,웜뱃,74
12827,coreano,한국어,19
10591,jacaré,게이터,38
13342,hesitar,망설이다,15
13306,sox.,삭스,15
9487,beck.,끄덕임,47
12588,albert.,알버트,23
3344,penteado,헤어 스타일,73
12137,unificado,통일 된,26
7439,truta,송어,62
3167,ariadne,아리아드네,87
1962,mais rico,더 풍부한,93
2645,autocracia,자자도,90
167,tigon.,티곤,100
13992,baseado,기반을 둔,8
1016,acenar,목례,90
10363,binário,바이너리,40
3461,glace,글레이스,86
4241,kraft.,크래프트,82
12932,gnu,암소 비슷한 일종의 영양,19
4806,recheado,채워진 것,67
2054,garibaldi.,가리발시,92
13285,sétimo,제칠,16
14150,capaz,할 수 있는,6
2688,padaria,빵집,83
12188,cume,산등성이,26
4755,amalgamação,융합,43
2334,homônimo,이름을 딴 것,89
4989,erika.,에리카,77
10862,goleiro.,골키퍼,29
10954,delineado,윤곽선,29
967,hispânicos,히스패닉계,57
10756,guerreiro,전사,23
5882,comprimido,압축 된 것,43
234,sorriso,이를 드러내고 웃다,91
10801,hayes.,헤이즈,30
11910,tumulto,폭동,15
14363,robert,로버트,11
3043,dalt,달자,88
12225,subseqüentemente,그후,18
14143,abrir,열려 있는,8
1567,quilometragem,사용량,95
5786,viril,맨리,72
13887,entre,~ 사이,8
14193,no entanto,그렇지만,9
1420,brumbies,뇌물들,82
14495,francês,프랑스 국민,11
11752,bristol,브리스톨,30
4065,peróxido,과산화물,81
9073,renomear,이름 바꾸기,21
10992,vestiu,착색하고,36
8489,arroyo.,아로요,54
5548,lisérgico,lysergic.,74
4761,hélice,나선,79
8449,sismologia,지진학,53
11017,raven,갈가마귀,26
6540,secretamente,남몰래,67
782,garanhão,종마,91
5717,jargão,특수 용어,73
969,recibo,영수증,73
11995,traseira,뒤쪽,27
7135,se assemelha,닮았다,38
9329,morador,거주자,47
5981,anarquista,무정부주의자,62
5592,dolores,돌레스,68
13726,israel,이스라엘,12
13904,apoiar,지원하다,8
11899,metros,미터,24
5049,tufos,터프 트,74
14445,testes,테스트,5
7298,cênica,풍경화,62
598,hierárquico,계층 적입니다,91
7799,duende,꼬마 요정,59
13832,tive,가졌다,6
73,centauri.,센타 우리,100
2103,gallup,갤럽,92
837,excesso de peso,초과 중량,98
1504,caiaque,카약,92
26,leucina.,류신,100
1089,quimera,키메라,97
3389,óleos.,유화,16
6577,irmãos,형제들,67
13101,principe,왕자,17
7064,derretendo,녹는,50
5679,mostarda,머스타드,72
562,foothills.,산기슭,73
3486,enriquecido,풍성한,68
514,wasps.,말벌,58
11614,pesquisa,서베이,28
5336,loma.,고마이,75
11948,plataforma,플랫폼,25
12954,prata,은,19
2777,boomer,부머,87
12212,colin.,콜린,26
12579,ficção,소설,17
7317,madeleine.,마들리,62
758,burbank.,버 뱅크,98
3352,perm.,파마,86
11851,crimes.,범죄,15
10340,dedão,무지,39
12396,gráficos,차트,13
8235,sabre,무력,29
5546,paxá,주지사,73
3198,verbos.,동사,50
9855,oxidoredutase.,옥시 듀어 아제,44
8433,desinantemente,언급되지 않았습니다,55
10261,partidário,도당,36
10082,golfinho,돌고래,25
5387,benzeno,벤젠,74
14318,sempre,언제나,9
14159,trabalhando,일하고 있는,5
13771,quase,거의,11
5617,girassol,해바라기,73
11880,berger.,버거,29
7238,bismarck.,비스마르크,62
11650,carregando,적재,11
12887,louisiana,루이지애나,20
12023,raça,경마장,27
4310,handicap.,핸디캡,64
14392,peças,부속,8
3814,transatlântico,미국인,84
1046,corpete,몸통 부분,86
4848,bordeaux.,보르도,78
5378,curinga,와일드 카드,75
1484,macacão,jumpsuit.,95
8605,fração,분수,43
2121,profanação,신성 모독,87
13476,direto,똑바로,13
739,ortogonal,직교,93
5082,servo,하인,56
10209,aposta,내기,35
5360,escorbuto,괴혈병,75
4223,sombreado,음영 처리,45
1844,trotter.,족발,91
12084,composto,작곡하다,21
6081,lex.,법률,70
2410,tauranga.,타우 랑가,91
10011,manny.,매니,42
202,estanho.,땜납,100
12658,diversão,재미있는,22
1074,anexado,첨부,69
10542,rodney.,로드니,39
12461,uniforme,제복,20
10070,cansado,피곤한,25
6882,catapora,수두,65
14486,recurso,특징,9
6461,não condutor,부적절한 것,68
7290,bastilha,바스티유 감옥,62
4407,embrionário,배아,80
2746,deportação,추방,62
12289,palácio,궁전,25
3277,hed.,헤드,87
1176,valoroso,씩씩한,65
5750,hanna.,한나,73
13806,como,~처럼,5
5747,bouncer.,바우처,73
8284,reimplantado,재배포,49
12110,foco,집중하다,27
3410,água fresca,담수,86
7856,nanking.,남경 무명,59
7346,hélio,헬륨,62
6787,remotamente,떨어져서,37
8847,zodíaco,황도 십이궁,52
1488,historiografia,역사 편찬,94
6143,assírio,아시리아 말,64
11056,chá,차,36
10625,nr.,...에 nr.,38
2063,nautilus,노틸러스,92
14077,apontar,가리키다,6
7398,apóstolo,사도,49
2426,homem baixo,로우만,91
2875,cidra,사과주,88
1464,clamor,항의,94
1267,acumular,축적하다,44
6284,restratário,지탱,62
3810,barco a vapor,기선,82
12823,criativo,창의적인,20
2135,rosário,묵주,92
1025,nar.,나르의,97
12083,rigoroso,엄격한,27
1270,arquétipo,원형,88
7360,flak.,대공포,62
12492,alma,영혼,22
2402,psiquiatria,정신 의학,91
2761,indeeless,무선 무선으로,89
11980,atenas,아테네,28
12908,cicatriz,흉터,19
10731,triste,슬퍼,29
6229,heróico,과장된 어조,59
3652,atelier.,아틀리에,84
8915,ping.,핑,51
5553,burundi,부룬디,74
10798,jogador,투수,28
14407,esperar,예상하다,11
10973,madagáscar,마다가스카르,36
6421,eros,에로스,68
13664,local,현지의,12
6452,skunk,스컹크,68
14410,olhando,보고,5
13599,retornou,반환했다,9
10058,dedução,공제,35
5544,gelado,싸늘한,74
726,clanco,절거덕 소리,98
10895,milícia,시민군,34
10238,camareiro,시종,41
12950,sexta-feira,금요일,19
3112,dândi,멋쟁이,86
7702,castillo,카스 틸로,60
14493,parece,보인다,9
13185,patrick.,패트릭,16
1060,colheres,숟가락,50
3888,nylon,나일론,83
4326,agustação,그 위에,81
3309,biólogo,생물 학자,73
11964,cannabis.,대마초,28
1256,curvado,구운,35
13862,anos,연령,6
3424,tabu,금기,84
3016,coronado,코로나도,88
7194,presbiteriano,장로설,61
7327,educaçao fisica,체육,62
12992,diagramas,다이어그램,17
130,eletrostático,정전기,89
3724,arend,end.,84
7143,foo.,죄을 짓는 것,63
5083,bolo de queijo,치즈 케잌,76
6099,bodybuilding,보디 빌딩,64
9852,monarca,군주,36
4041,gauss.,가우스,82
2648,mitocondrion,미토콘드 션,90
7982,reclamando,불평하다,28
13378,dando,기부,8
3772,terra do coração,핵심 지역,83
6908,majestade,위엄,63
5057,osiris.,오시리스,77
13730,espanhol,스페인의,12
12837,seattle.,시애틀,20
212,mistral,미스트랄,100
4885,destilação,증류,67
6601,tunes.,곡,37
8871,centavo,페니,51
13460,alk.,알로,14
8805,sinfonia,교향곡,51
1437,staunch,스태치,94
7607,galilei.,갈릴레 아,61
3695,dormente,잠자는,85
2551,flamenco,플라멩코,90
980,agha,아수,97
13445,montreal,몬트리올,14
4933,grade,그릴,61
12818,nordeste,북동,20
8776,mamãe,미라,52
5824,linden.,린든,72
4853,próstata,전립선,76
5593,mutação,돌연변이,63
7500,yellowstone.,옐로 스톤,62
12367,insanidade,정치,19
12503,herói,영웅,19
4877,vaga-lume,반딧불이,77
13030,juntou,가입했다,11
11987,rodovia,고속도로,24
13937,muito,매우,8
10292,avatar.,화신,41
12807,acoplado,결합,12
1737,essência,요점,93
10592,presunto,햄,38
13944,iorque,요크,8
275,ibérico,iberian.,99
5686,lowry,로우리,72
8342,magna.,마그나,56
1797,amnésia,기억력 상실,93
6855,wigan.,위건,65
9763,ozônio,오존,45
7717,substantivo,명사,52
3219,fleur,이레의,87
8524,cronologia,연대기,38
23,um homem,아멘,80
11538,sistemático.,체계적인,27
6314,strom.,스트롬인,69
6946,revelado,공개했다,59
384,puri.,푸리,100
6372,armageddon.,아마겟돈,68
8576,grato,고마워하는,48
10432,monarquia,군주국,39
8993,nó corredio,슬립낫,51
1336,latente,숨어있는,96
9420,apartheid,인종 차별 정책,48
3223,falun.,파룬,87
8963,despeito,악의,50
1350,água do mar,해수,96
9260,lafayette.,라파예트,49
9107,suplemento,보충,37
14286,quantia,양,7
8577,invisível,보이지 않는,51
14256,chamadas,전화,8
14057,mudar,변화,5
6309,archimedean,아르 시데스,69
12352,brisbane.,브리즈번,25
1215,brecht.,브렉터,97
3437,degas.,데가,86
2973,goldeneye.,금색 눈,88
8194,suisse,슈즈세,57
13413,zona,존,13
2455,estética,미학,48
10763,madonna.,성모 마리아,38
9734,benny.,베니,44
13029,exclusivo,고유 한,18
6347,dir.,디렉토리,68
4257,dilema,양도 논법,79
7625,nuggets.,덩어리,54
9120,alfinete,핀,39
11647,véspera,이브,30
5723,caixa,말하는 사람,70
6236,rusher.,루어,63
10426,baga,말린 씨앗,39
2366,crips.,끼움,73
6569,negligenciada,무시당한 것,55
7421,vesta,베스타 여신,62
9468,ba,바,44
5249,maniper,핸디,76
161,bacilo,새균,100
3053,merg,자세한 사람,88
7409,boêmio,보헤미아 사람,59
10192,gama,감마,42
12087,aparente,명백한,16
14208,campo,필드,8
5430,muffin.,머핀,73
10995,desidrogenase.,탈수소 효소,36
788,pogo.,포고,98
3974,fragata,프리깃,78
2102,brabant,브라지 팬츠,92
10826,coral,산호,37
10246,dia das bruxas,할로윈,41
1402,tamara.,타마라,95
4800,expondo,노출,34
12055,jefferson.,제퍼슨,27
4045,descontentamento,불만,79
58,limonada,레몬 에이드,100
3318,retido,보류,87
11371,alistado,입대하다,29
7099,traição,반역,62
8895,tudo bem,괜찮은,51
5394,ilógico,illogical.,73
13837,você,너,5
12384,sub,보결,24
2929,dopamina,도파민,88
149,urgência,긴급,100
4425,invariante,불변의,63
6134,sie.,시에,70
5643,carboxy.,카르복시,73
1973,ahunt.,아 른,93
11843,húngaro,헝가리 인,28
3032,flautim,피콜로,88
5163,desconto,할인,56
5805,desviado,전환했다,59
3506,radix,어근,86
12986,alternativa,대안,8
10355,estresse,스트레스,35
12559,ni.,니아,23
8227,rev.,신부님,55
8551,plasma,혈장,54
13924,contra,~에 맞서,7
14021,nacional,국가의,7
5159,fraudulento,사기성,73
2241,gonorréia,임질,91
9432,gaélico,게일 말,48
9428,ritmo,율,45
13536,kansas.,캔자스,13
7315,homem de negocios,실업가,62
10562,pedregulho,둥근 돌,38
11462,cúpula,둥근 천장,31
2654,eyre.,순회,88
12468,morris.,모리스,24
2514,iota,이오타,90
11094,páscoa,부활절,35
14504,corre,실행,7
3736,lanche,간식,74
5340,panfleto,팸플릿,63
10467,nad.,나상,39
13352,comitê.,위원회,14
11053,meio-dia,정오,36
7734,couro,가죽,60
13498,lutador,전투기,12
3264,peptídeo,펩티드,85
8768,cardápio,메뉴,51
14075,acesso,입장,8
10994,derby,더비,36
10110,uh,음,42
7774,brookie.,룩이,60
14046,pequeno,작은,10
14030,versão,버전,8
7300,tese,명제,62
13732,baixo,낮은,11
5695,cyclamen.,시클라멘,73
10341,telecomunicações.,통신,29
7680,masturbação,수음,56
14051,mais tarde,나중에,8
6802,multinacional,다국적 인,65
5800,desenvolvimento.,개발자,72
1646,montessori.,몬테소리,94
4687,meio-fio,연석,67
13359,citado,인용,7
4230,pulmonar,폐보,82
13700,londres,런던,12
9018,encomendado,위임 받았다,19
13652,oriental,동부,12
2996,hotchkiss,핫키스스,88
2171,imaginado,상상했다,87
55,óvulos,ova.,100
8865,berkshire,버크셔,52
10431,ucraniano,우크라이나 인,38
6387,secular,속가,60
9398,lyn.,린이야,48
9894,cadastro,등록,41
3225,crunk,크루크,87
7636,jogadores,키커스,19
12898,utah.,유타,20
8142,variado,변화 있는,21
2655,pathan.,경청,90
2170,cônsul,영사,61
7003,gigabit,기가비트,64
2258,cassiopeia.,카시오페이아 자리,91
10913,rã,개구리,32
9930,balsa,나룻배,36
9299,abd.,아벨,49
8645,abrigo,대피소,43
11310,perfeitamente,아주,34
9249,flores,꽃들,32
12035,impossível,불가능한,27
3213,enchimento,필러,82
6117,colosso,거상,70
3593,samaritano,사마리아인,83
14336,padrões,표준,11
11889,venezuela,베네수엘라,29
7357,freios,브레이크,37
7079,mirza.,미르자,63
12740,fénix,불사조,21
1224,capitania,장의 지위,96
11408,consultivo,자문,26
574,imersão,담금,88
7707,petersen,피터센,60
12086,surrey.,써리,27
7348,aperto,파악,56
10189,legislação,법률 제정,24
8483,bloco,블록,54
1952,assíria,앗시리아,93
11932,comumente,천하게,28
13223,altíssima,제일 높은,16
1282,tríades,트라이어드,65
6224,barata,바퀴벌레,69
9942,ela mesma,그녀 자신,44
9716,nevasca,눈보라,45
3206,suspense,미결,30
3678,notoriedade,평판,85
9155,burro,수탕나귀,49
6022,excerto,발췌문,57
6632,marselha,마르세이유,59
4669,heller.,난폭자,79
5148,hardtop.,하드 톱,76
492,prisão de ventre,변비,96
2562,byelorussian,벨로루시 사람,90
6085,mais pesado,가장 무거운,70
505,brotou,솟아 오르다,99
5113,goddard.,여드드,76
9433,arca,방주,48
7486,abençoar,신을 하다,44
11624,mf.,매프,31
1293,alhambra.,알 함 브라,96
3497,linha principal,메인 라인,83
8201,botânica,식물학,57
4157,volga.,볼가,82
2114,adriático,아드리아의,92
2422,tittle.,조금도,91
10091,pego,...을 낳았다,42
10684,christie.,크리스티,36
6315,diocese,교구,68
9109,espetacular,멋진 것,50
11218,ao lado de.,옆에있다,34
14492,futuros,선물,8
5286,trois.,트로이션,75
13448,eles mesmos,그들 자신,14
6446,dependente de confiança,의지자,68
6609,ancestralidade,가계,66
8069,pomar,과수원,57
12003,bulldogs.,불독,26
6800,mae.,마에,65
13202,vietnã,베트남,16
2476,landau.,랜도,90
9028,não publicado,널리 알려지지 않은,51
4472,trier.,트리터,80
2159,hífen,하이픈,62
10981,concentração,집중,25
11075,idaho.,아이다 호.,36
6103,treliça,지붕틀,70
4854,galiléia,갈릴리,78
255,paládio,보장,100
6755,favorável,유리한,28
608,pedicure,페디큐어,99
10541,carroll.,캐롤,39
9965,felizmente,다행스럽게도,29
5726,irreal,언리얼,71
9566,grammy.,그램,47
8628,slogan,슬로건,43
3809,cirrus.,권운,84
6201,sabotar,사보타주,61
7309,bebida,음료,59
9343,xxx.,트리플 엑스,48
5738,pereceu,멸망하다,63
10730,guam,괌,38
1913,tocha,횃불,32
5716,neto,손자,70
9469,jade,옥,46
29,melancólico,우울,100
8306,emparelhado,쌍을 이루는 것,20
6574,wot.,흥분,66
5520,trisha.,트리샤,74
5491,jud.,기원전,74
5109,não especificado,불특정,76
2064,cóptico,콥트 말,92
11873,winnipeg.,위니펙,29
5654,cigano,집시,67
7094,pulga,벼룩,62
13237,mestre,주인,12
13621,etc.,등,12
11666,roubo,훔침,30
12004,níveis,수준,11
11951,censo,인구 조사,28
13366,identificação,신분증,15
13494,consultas,쿼리,12
10839,deta,억제하다,38
4733,mais legal,가장 멋지다,79
2313,comido,먹었어,91
10007,hogan.,호간,43
11821,seqüência,순서,26
963,ilusão,미혹,86
924,recurvo,뒤로 휘다,52
2573,shoaler.,쇼어,90
7641,geo.,지오,61
5025,catalão,카탈로니아 사람,77
14362,vídeo,동영상,10
2162,mal interpretado,오해했다,71
6001,dunkirk.,젠추어,71
13076,sociedade,사회,17
12416,chile,칠레,24
1004,peixe-espada,황새치,97
10241,barbeiro,이발사,41
491,renovação,갱신,32
3928,istmo,isthmus.,83
3777,escasso,부족한,67
6675,bosch.,보쉬,66
6997,mais fraco,약한,64
9083,arranha-céu,마천루,47
5200,gatinho,주방,70
5638,saguão,라운지,70
8337,suburbano,교외,55
10420,dwight.,드와이트,40
9039,correção,폐회,47
4263,hertz.,헤르츠,82
863,saturação,포화,61
6177,pé grande,큰 발,70
13821,esse,이것,5
4377,simplificado,간소화되었습니다,70
10654,rap.,랩,33
6445,heron.,헤론,68
13257,com cuidado,조심스럽게,7
9186,sopa,수프,49
12464,poster,포스터,22
12192,escriba,학자,26
5315,hoi.,호이에서,75
1793,celulose,셀룰로오스,88
4822,vereador,구청장,78
2456,cozinhou,요리,23
12683,teclados,키보드,20
7644,wan.,핏기 없는,60
1613,ceilão,실론,94
2657,vacilou,비틀 거리다,76
9513,bartlett.,바틀렛,47
12760,brad.,브래드,21
6799,lote,일괄,62
4166,jousting.,마스테 핑,82
10075,indonésio,인도네시아 인,41
10208,quieto,조용한,41
4952,eslavo,슬라브 사람,77
3525,goran,고란,86
13284,8º,8 일,16
3335,secretariado,사무국,87
9529,banho,욕조,40
7071,sério,진지한,63
9906,didnt.,그럴 수 없어,44
12608,deserto,사막,21
8789,dora.,도라,52
4768,camaron,카메론,79
13957,diversos,여러 개의,7
11532,lacrosse,라크로스,32
11464,centro da cidade,도심,32
1236,especificações.,명세서,62
12309,variedade,다양성,22
5326,recapitular,recap.,61
3707,oculos de sol,색안경,84
7518,crossover,크로스 오버,58
5532,cipreste,사이프러스,74
3788,catalina,카탈로니아의,84
3326,syndication.,신디케이트 조직,53
4741,snicket.,스니커,79
7169,recuperado,반등했다,26
10390,saudações,인사말,34
7582,aquino,아쿠나나,61
11692,terremotos,지진,12
1326,minoan,미노안,96
1301,westbound,웨스트 부절,96
10483,intel.,인텔,39
4860,guilhotina,기요틴,78
267,tangente,접선,97
303,scion,귀공자,97
1127,excreção,배설,93
12783,estúdio,사진관,17
6127,revisão,분해 검사,60
5106,inacreditável,믿을 수 없는,69
2239,matadouro,도살장,91
11476,ah.,아,31
14059,unidade,단위,6
9118,ómega,오메가,50
4014,nationhood.,민족,83
8272,crença,신조,55
1884,lupe,루피,93
12269,monstro,괴물,23
7208,afeta,영향,9
7752,ruidosamente,큰소리로,60
15,jaguatirica,오셀롯,100
3057,cartolina,cardstock.,88
3805,domar,길들인,69
391,vida após a morte,내세,100
7314,malkin.,칼틴,62
5440,alíquota,분취 량,75
8607,crush,으깨다,36
4483,juba,갈기,76
5284,yorker.,요크꾼,66
8091,paso.,파소에서,57
6325,realizado,맡은,69
3812,noético,지식인,84
3894,otelo.,오델로,83
6129,rangido,쥐 우는 소리,67
1190,ticiano,티치아노,97
14120,lugar,장소,6
12732,piscina,수영장,20
9834,amizade,우정,44
6147,reparações,배상금,65
6093,mayfly.,하루살이,70
9537,jantar,저녁,46
12260,panda,팬더,25
10136,seda,실크,41
11810,nigéria,나이지리아,29
9812,suzuki.,스즈키,45
2874,leprechaun.,레프 러 콘 요정,86
5585,brezhnev.,브레즈 예프,73
9334,dat.,드랫,48
12878,tipos,유형,7
7272,choro,울음 소리,32
3939,biosfera,생물권,83
8113,melee.,난투,56
4581,barômetro,기압계,80
13454,piada,농담,12
6565,risonho,스마일리,67
12685,airborne.,공수,22
11185,leon.,레온,28
9454,resfriador,냉각기,47
3289,alcorão,꾸란,87
10350,designer.,디자이너,9
10751,fraser.,프레이져스,38
7895,impulso,추력,53
9167,pradaria,대초원,48
13716,menos,더 적은,12
8460,milênios,밀레니아,55
1615,moray.,모레이즈,94
12934,fred.,프레드,19
11043,traduzir,번역하다,17
7192,decência,예절 바름,63
4016,magma,연한 덩어리,83
11637,verdadeiramente,진심으로,31
11329,décimo sétimo,17 세,34
10328,arranjos,준비,20
1149,gamão,주사위 놀이,97
1497,minutemen.,미니 멘젠,95
126,janus.,야누스,100
13335,sexto,육분의 하나,15
12284,científico,과학자,25
6948,oráculo,신탁,64
6412,memorando,각서,67
12315,mexicano,멕시코 인,25
1378,beluga.,벨루가,96
4697,schultz.,슐츠,78
9671,realizada,완성 된 것,36
5708,sitcom.,시트콤,66
6025,unilateral,일방적 인 것,53
7867,remunerações,임금,29
5683,checkpoint,검문소,62
9541,não faz,...을 없애지 않는 것,47
13206,determinar,결정,9
9241,nomen.,녀석,49
504,arquiteturas,아키텍처,15
3278,kuan.,쿠아의,87
5417,bambu,대나무,73
11542,marrocos,모로코,32
11847,rival,경쟁자,22
13070,alcançar,도달하다,9
9971,labrador.,래브라도,43
8886,acharya.,아 졸라,52
13563,construído,세워짐,13
8571,jugoslava.,유고 슬라브,53
8049,reunir,소집,24
7076,latido,짖다,57
3139,íntimo,친밀한,75
7577,scotch.,스코치 위스키,61
5945,modena,모데나,71
6587,silenciosamente,조용히,67
1498,krill.,크릴,95
5581,impropriamente,부적절하게,73
9718,tonga,통가,45
12778,violando,위반,6
632,contrado,고안하다,96
11001,fe,수일,36
13737,joe.,조명,12
2869,aquífero,대수리기,87
4718,umidade,수분,79
4863,jock.,조크,76
8507,ameaçadas de extinção,멸종 위기,51
1512,penang.,페낭,95
1408,dorminhoco,자는 사람,91
7620,unânime,만장일치,45
12312,no mundo todo,세계적인,25
10575,xingar,욕을하다,37
7549,meio do verão,한여름,61
5252,sarcasmo,풍자,75
3469,fob.,본선 인도,85
6646,viável,생존 가능한,66
8399,pôr do sol,일몰,54
4252,sanguessuga,거머리,81
4811,deturpação,와전,75
380,alkane,알칸스,96
7285,abigail.,아비게일,62
4323,absinto,압생트,81
13059,duas vezes,두 배,18
10932,triângulo,삼각형,35
5493,sloan.,슬로안,74
4247,delito,위법,79
1477,diretor.,교장,93
2343,bilateral,양측,90
12293,saudita,사우디,25
13364,desculpar-se,사과하다,6
1547,orgia,진탕 마시고 떠드는 술잔치,93
155,carrinho de mão,일륜차,100
7489,enfatizado,강조했다,45
1735,retificar,정류장,66
8018,knoxville,녹스빌,58
11846,fator,요인,22
12628,elizabeth.,엘리자베스,22
1481,antivírus,바이러스 백신,95
4389,irrevogavelmente,취소 가능하게,79
10096,telescópio,망원경,39
13453,artista,아티스트,12
9800,vitamina,비타민,43
9229,imperativo,피할 수 없는,49
1618,basalto,현무암,92
7102,vocalista,가수,59
11050,capítulo,장,30
2631,nariz de garrafa,병목력,90
811,ibid,자녀,98
10244,giro,기로,41
189,awa.,아와,100
6630,melancia,수박,65
12449,craig.,크레이그,24
4450,portage,운반,80
8761,silício,규소,50
1171,trote,속보,88
9337,jaguar,재규어,33
8594,marquês,후작,54
715,chique,chih.,98
12605,tailândia,태국,23
4403,regente,섭정,34
1045,choctaw.,수짜,97
12054,fantoches.,인형,22
11421,circunstâncias,상황,31
13512,coroa,왕관,12
12832,econômico,간결한,17
9372,em primeiro lugar,첫째로,48
3092,válvulas,밸브,45
5634,reminiscente,기억,66
10926,monumento,기념물,33
5175,lacey.,레이스의,76
4319,demeter.,디렉터,81
7589,jogar fora,덤프,42
5701,comm.,통신하다,60
9192,pêssego,복숭아,47
460,viciante,중독성이있다,23
14141,devido,~로 인한,6
6519,esclerose,경화,68
11166,submetido,제출 된,22
13537,illinois.,일리노이 주,13
9339,uganda,우간다,48
8835,stirling.,흩어져있는 것,52
8663,vagão,왜건,47
1255,maestro,거장,96
6754,mais curto,가장 짧은,66
117,fluke.,흡충,98
1505,basset.,바셋,95
8960,michelangelo.,미켈란젤로,51
6013,colunista,칼티스트의,65
8048,deco,데코,58
5238,catchpole.,캐치폴,76
4664,milo,밀로,73
8195,variantes,변종,39
8260,jipe,지프,53
2324,schwarz.,슈와 츠,91
8603,nórdico,북유럽 인,54
8837,feroz,사나운,49
5180,prem.,... 할 것,76
3008,estilizado,양식화 된,87
5886,distingue,구별,27
5014,massagem,마사지,76
8249,impostos,구실,24
9723,castor,비버,38
6349,tacoma.,타코마,68
12987,jean.,진 피륙,18
14244,significa,수단,8
10042,lidar,코프,41
12114,hortelã,민트,25
3081,subtrair,덜다,61
1539,magnon.,마그네네,95
8349,langley.,랭글리,56
10700,cortada,자른,25
168,schmitz.,슈미츠,100
10491,pódio,지휘대,38
14460,p,피,9
13436,referenciado,참조,13
64,entristecido,슬프다,93
13372,eu mesmo,내 자신,15
285,malcheiroso,냄새 나는,99
1063,ultima.,마지막 음절,97
11261,cal,칼라,34
11448,voltado para,면함,12
13591,escritório,사무실,10
1764,bloqueador,차단기,83
1154,morfina,모르핀,62
11353,belga,벨기에 사람,33
12552,pe,정말로,23
8952,dana,다나,51
2511,dungy.,젠체,90
2570,fogueira,모닥불,87
11308,joey.,조이,34
1346,criança levada,꼬마 도깨비,95
7541,zaire,자이르,61
10653,apanhador,포수,35
9353,cão do mar,물개,48
11335,cortesia,예의,33
6545,antuérpia,앤트워프의,67
5656,huron.,서점,73
7590,islandês,아이슬란드 어,28
11251,anão,난쟁이,32
13475,persa,페르시아 인,13
12638,intensidade,강함,17
0,intita,의도,7
7379,setores,부문,31
11582,tyler.,타일러,31
12677,mississippi.,미시시피,22
1684,mancha solar,흑점,91
14405,outubro,십월,6
14404,análise,검토,7
