ID,ARABE,DANOIS,INTERVAL
4046,ظلم,uretfærdighed,78
5815,الضنك,dengue.,73
11989,كاترينا,katrina.,28
9761,كانتربيري,canterbury.,46
10894,تيموثي,timothy.,38
14256,المكالمات,opkald,8
9176,غير مسبوق,hidtil usete,50
9209,مونا,mona.,50
11002,نفخ,blæse,29
3636,الري,vanding,83
11028,زلزال,quake.,35
4633,هوس,mania.,79
1316,مامبو,mambo.,96
6834,غير منطقي,irrationel,64
5605,شعبيا,populært.,74
8976,كيتي,kitty.,50
14448,أصبح,blev til,10
14489,أعداد,tal,7
11518,النشرة الإخبارية,nyhedsbrev.,32
8691,النهار,dagtid,54
8567,الغيت حي اليهود,ghetto.,52
9970,الهبي,hippie.,41
6946,كشف النقاب عنه,afsløret,59
12148,عرف,vidste,27
13750,فرصة,mulighed,11
11801,وان,ind.,29
10484,شيا,shea.,40
6770,نقص,mangel,53
6765,مبادلة، مقايضة,bytte rundt,49
7397,تارا,tara.,62
9529,حمام,bad,41
3234,تظاهر,rouse.,78
11098,علم الإنزيم,enzymologi.,36
2973,العين الذهبية,goldeneye.,88
12681,كوب,kb.,22
4631,سلادين,saladin.,80
3575,السماوية,himmelske,85
8688,الفلفل,peberfrugter.,31
12094,كيو,que.,27
13126,الإيطالية,italiensk,16
11092,يوضح,illustrerer,13
3309,أحيائي,biolog,74
11031,تبادل لاطلاق النار,shootout.,36
3367,نفخة,puff.,71
11600,أنظمة,forordninger.,23
4082,أی,ay.,83
11734,سلسلة,lænke,27
13389,المخاوف,waggers.,14
8921,غرقت,sank.,52
13230,رحلة طيران,flyvningen,15
1151,بونجور,bonjour.,96
8940,المواجهة,showdown.,52
4727,جفن العين,låg,77
13533,خوان,juan.,13
13921,يقول,sige,8
9923,روبي,rubin,44
12986,لبديل,alternativ,8
6386,هارب,harpe,66
14155,بريطاني,britisk,9
13112,رأس المال,kapital,12
11910,شغب,optøjer,15
9102,الحرارة الأرضية,geotermal.,51
8590,دبلي,bubonic.,55
5977,نايشت,nicht.,69
7323,تسلط,skur,55
11929,يقتبس,citater,13
14399,أبيض,hvid,10
1521,لجوء، ملاذ,recourse.,94
7745,زنزانة,fangehul,42
5631,مقروئية,læsbarhed,53
10024,معتقدات,tk.,44
13301,الضغط,tryk,15
5310,جامايكية,jamaican,74
7249,بقي,burgess.,61
3506,راديكس,radix.,86
3489,خلفية,baggrund,85
9,مجدد,remade.,100
4011,جاكسونيان,jacksonian.,83
2864,الاستروجين,østrogen,87
10453,زاك,zack.,40
9870,برعم,knop,42
4742,خجلان,skamme sig,78
13828,عن,om,5
4710,المنظمة,fauna.,79
6741,درج,trappe,62
12920,كيبيك,quebec.,19
7790,لعبة,dukke,41
11552,شعارات,logoer,11
7504,الرهن العقاري,pant,60
14117,يتراوح,rækkevidde,10
12781,جلسة,session,18
7862,لم يعجبنى,synes ikke godt om,52
11026,مارو,maru.,37
10469,القنوات,kanaler,15
9150,فالنسيا,valencia.,51
12982,في البداية,i første omgang,12
12045,قاطرة,lokomotiv.,19
8259,مغلف,fossiliseret,57
9076,بيزار,bizar,50
13752,مذياع,radio,12
9500,رحمة,barmhjertighed,45
9844,حارس مرمى,målmand,43
7370,إيقن,elg.,62
6407,متحف اللوفر,louvre,69
2086,رشيق,zippy.,92
9835,استفسار,forespørgsel,42
11024,الساحلية,kyst.,37
12853,ساموا,samoa.,20
9417,يحيد,reaves.,49
5127,كولا,kola.,77
4452,السينمائيين,cinematografer,64
11619,بلغاريا,bulgarien.,31
7093,السنوكر,snooker.,64
5401,كرنك,crank.,70
7771,منارة,fyrtårn,59
12672,اثني عشر,tolv,22
7192,أدب,anstændighed,63
9236,عار,skam,46
942,نشوة الطرب,ekstase,92
5093,وشيكة,impending,77
6955,لص,tyv,65
11163,الحضارة,civilisation,11
8212,ليت,leet.,57
14043,مشكلة,problem,8
4135,نشور زجاجي,prisme,81
13491,يحتمل,potentielt.,12
10332,فلورنس,firenze.,41
11325,سيجما,sigma.,34
9703,الصراخ,skrige,37
7614,ومن المثير للاهتمام,interessant.,62
10565,موستانج,mustang.,36
6453,هايكو,haiku.,69
13480,ديترويت,detroit.,13
5034,مطرح,excretory.,77
7887,ايرو,aero.,60
4439,رجل الدولة,statesman.,81
518,ابتلع,sluge.,62
5024,الآكل,eater.,66
7823,كلير,claire.,47
8436,قدرات,evner.,22
9382,طبول,trommer.,28
11534,هيلين,helen.,32
6481,الشهباء,buffy.,68
1703,بنجي.,bungee.,94
12324,كولومبوس,columbus.,25
6083,وجبة,måltid,60
4860,مقصلة,guillotine.,78
2755,شهوة,begær,85
6617,الترسبات,plaque.,63
10912,اللغة العبرية,hebraisk.,36
11480,رؤساء,hoveder.,9
13075,حرج,kritisk,11
7487,بصلة,løg,57
8122,الوصول إليها,adgang til,8
9806,يختار، يقرر,opt.,35
4943,الأذى,ballade,77
6848,باتو,pino.,66
5482,حريق متعمد,brandstiftelse,73
14349,متاح,stillet til rådighed,6
13656,المحيط الأطلسي,atlantisk,12
7742,جوقة,kor,61
13416,جمع,populær,13
2508,خمسة عشر يوما,fjorten dage,88
10601,مقتنع,overbevist,27
5232,من تلقاء نفسها,spontan,69
6351,إنفاذ,kaution,61
9629,محرم,forbudt,47
4477,الكتاب السنوي,årbog,80
4170,جونتleلت,gauntlet.,81
11922,قطع,stykker,17
4072,بلاك جاك,blackjack.,82
929,تأثير ايجابي,gearing.,87
10928,مفاوضات,forhandlinger,25
580,الغوجاراتاتي,gujarati.,99
13928,مجموعة,gruppe,7
7597,بأسمائها,spade.,55
9763,الأوزون,ozone.,46
14418,أظهر,viste,7
2389,نعي,nekrolog,83
13783,ارتباك,forvirring,9
9799,براغ,prag.,45
8712,الهامستر,hamster.,53
5532,شجرة السرو,cypress.,74
1886,دواسة,pedal,84
2141,جاتلينج,gatling.,92
5397,أدو,ado.,75
500,فايسم,feist.,99
6404,رن,ren.,69
11374,ناش,nash.,33
13721,المساهمين,bidragsydere.,10
1489,جول,hoo.,95
4395,سلاح ناري,skydevåben,48
2273,ويسلر,whistler.,91
12498,حظ,held,23
12199,باب,dør,22
12461,زى موحد,uniform,20
2257,منقذ,plaid.,91
1973,حاهتة,ahunt.,93
6306,إبادة,udryddelse,61
4663,لم تنته,ufærdige,79
1146,ايكيدو,aikido.,96
9390,البروتستانت,protestantisk,13
3666,رومولوس,romulus.,85
8851,بلطف,blatant.,53
3691,ساخن,scouter,85
3023,قتلى,slam,88
10071,إلين,ellen,43
7582,أكيناس,aquinas.,62
9692,الخامس عشر,femtende,46
2978,سيينا,siena.,88
10545,ديا,dia.,36
11764,مجاور,i nærheden,30
1412,شرطات,dashes.,46
6768,كيربتون,krypton.,66
8072,منهجية,methodist.,58
2135,مسبحة,rosary.,92
2181,سكوير,væbner,79
11438,جاف,tør,30
5575,استيعاب,absorption,73
7455,ستيريو,stereoanlæg,62
7665,حذار,pas på,61
11625,أبولو,apollo.,31
101,هندوستان,hindustan.,100
1164,التحفيز,stimulus,96
8461,شنايدر,schneider.,55
5228,التهاب المفاصل,gigt,76
2397,غير الرياضية,unsportsmanlike.,91
10280,الفلبينية,filippinsk,40
2385,صارخ,flagrant.,91
336,ميسيزو,mestizo.,96
6639,الاستراتيجيات,strategier.,30
12656,هنغاريا,ungarn.,22
7272,بكاء,græder,32
6310,مغربي,marokkansk,65
13782,اليابان,japan.,11
8322,شاو,chow.,56
1015,الأنديز,andan.,97
10303,ورقة الشجر,blad,22
11935,الفيزياء,fysik.,7
14452,قيادة,førende,7
2820,آفاق,horisonter.,53
9385,حبوب ذرة,corn.,46
5185,التعطيل,inerti.,76
6951,بويك,buick.,65
12413,كوكب المريخ,mars.,12
11633,إيد,ec.,31
7951,قبل الأخير,næstsidste,59
9708,نزول,descent.,46
13325,ضمان,forsikre,13
12878,أنواع,typer,7
389,غاليوم,gallium.,100
10042,التأقلم,cope.,42
7989,باولو,paolo.,59
2875,عصير التفاح,cider.,88
1113,الببغاء,macaw.,95
10274,كنيسة صغيرة,kapel,42
3800,بونسن,bunsen.,84
3547,فوه بركانيه,caldera.,86
178,بيثيسدا,bethesda.,100
13449,عنجد,helt seriøst,14
1421,أشعث,shaggy.,95
1209,أحلك,mørkeste,96
8823,هيست,hist.,53
5574,وارف,kaj,73
1687,غير مستعد,uforberedt,94
6605,لاي,lai.,67
10278,فأر,rotte,37
10661,أقدم,oldest.,38
2267,تآكلت,eroderet,82
11612,بلير,blair.,31
8648,موثوق به,betroet,24
6703,نيمو,nemo.,67
13124,همز,prod,17
516,غيرنسي,guernsey.,99
3402,مسلفة,harrow.,83
4318,الطب النفسي,psykiatrisk,81
3090,مينش,mensch.,88
6441,تحت الماء,undervands-,69
8535,عفو,amnesti,54
11021,هارولد,harold.,37
8703,يكتشف,opdage,9
651,إيفيدرين,epedrin.,98
12789,اصابات,ulykker.,18
1581,الدعائم,rekvisitter,62
6877,بريتون,bretonium,65
1571,غير موثق,undokumenteret,94
3288,استخلاص,salvage.,64
608,باديكير,pedicure.,99
24,بروفة,indstudering,74
2889,مورا,mora.,88
3592,وسادة,pude,79
8463,الأفيون,opium,55
11454,علاوة,bonus,33
12614,كالجاري,calgary.,22
1306,كومت,comte.,96
12657,انديانابوليس,indianapolis.,22
4829,مبعوث,envoy.,75
9092,عاشق,lover,43
11241,غاضب,vred,35
11487,الدفاع,forsvare,14
6229,بطولي,heroisk,59
9306,رجال الشرطة,politifolk,49
7421,فيستا,vesta.,62
8277,طب الأسنان,dental.,57
1630,التصحر,ørkendannelse.,94
4296,صفير,hyacint.,81
11350,شراكة,partnerskab,32
1060,ملاعق,skeer.,51
11311,الغاء التحميل,fortryd,22
13814,سوف,vilje,5
6364,تذوب,opløse,39
499,كاتاكانا,katakana.,99
6249,معضن,ugunstig,60
7486,يبارك,velsigne,44
3511,قاعة رقص,ballroom.,85
5240,اتصال تليفوني,ringe op,76
3844,الأزمات,kriser,84
7917,ووستر,worcester.,59
8291,سكين,kniv,56
10013,متقلبة المزاج,moody.,44
3522,حوان,hwan.,86
11328,ليلكي,lilla.,34
9952,شكرا,tak skal du have,44
10324,بوينج,boeing.,40
12987,جين,jean.,18
5660,نعش,kiste,70
6225,نحل,boilmakers,68
6265,ازياء خاصة,kostumer.,39
5272,لم شمل,genforenet,65
9174,تهانينا,tillykke,42
6450,شاحن,oplader.,30
676,ولادة جديدة,rebirth.,98
1012,احترق,brænde ud,96
6287,الاعتماد,stole på,30
12844,ماريلاند,maryland.,20
12996,عديم الفائدة,ubrugelig,18
14132,إضافة,derudover,6
6424,هوبر,hooper.,69
2231,جنية سمراء صغيرة,brownie.,88
13423,ابكر,tidligere.,14
2565,الانتظار,canopic.,90
14298,البائعون,leverandører,66
8153,استعاد,genvinde,34
14479,فريق,hold,7
3343,الانقسام المتساوي,mitose,87
9463,كوم,coe.,48
1692,تجفيف,dehydrering.,89
10755,صادق,ærlig,38
2509,كوسف,crossbow.,90
6432,فلوري,fluorescerende,64
7104,محاذاة,justeret,32
5118,كونر,conner.,76
6183,كارتل,kartel.,65
10517,الأدبي,litterære.,40
10573,التركيبة السكانية,demographics.,36
1499,روجان,rogan.,95
5497,السدادة,kirtel,69
1485,بانتام,bantam.,88
12887,لويزيانا,louisiana.,20
6017,مريم,miriam.,71
12963,جوني,johnny.,19
14093,مستقبل,fremtid,8
6024,البيروفات,pyruvat.,70
415,ماكسي,maxi.,89
12951,كيلي,kelly.,19
11479,السلطة التشريعية,lovgiver.,28
9262,مصارع,wrestler.,43
12369,تفاحة,æble,24
3583,او.,eau.,85
1110,regrouped.,omgrupperet.,80
2114,adriatic.,adriaterhavet.,92
13174,بعض الأحيان,sommetider,15
8780,نيللي,nelly.,53
12891,حطم,gik i stykker,20
4580,رأس الشاطئ,beachhead.,79
4767,كانغ,kang.,79
14434,يتطلب,kræver,6
11188,فارغة,tom,33
12854,بلجيكا,belgien.,20
9955,بحكم الواقع,facto.,44
11146,السكان الأصليين,indfødte.,35
6793,القوميين,nationalister.,38
12177,يدفع,skubbe,17
9600,تبجح,rant.,39
3946,الأوباش,bastards.,55
2652,زرزور,starling.,90
2483,لوكو,loco.,81
13431,روسيا,rusland,14
12163,نيوتن,newton.,27
1506,ايجيس,aegis.,95
5016,عدو للمسيح,antichrist.,76
326,اينيس,aeneas.,100
12227,ولادة,fødsel,13
12328,اليورو,euro.,24
4016,ماجمة,magma.,83
13882,برنامج,program,11
11582,تايلر,tyler.,32
3699,تثاقل,slack.,83
4150,تم تجديده,renoveret.,58
3303,وصفة طبية,recept,81
13990,الكمبيوتر,pc,36
158,ليمبو,limbo.,100
10904,تخزين,opbevaring,37
5217,تريستان,tristan.,76
7096,فيولا,viola.,64
6313,بولين,pauline.,67
10790,عفا عليها الزمن,forældet,38
9555,مستقبلات,receptor.,41
5305,الحداثة,modernistisk.,75
3131,تثبيث,gabe,84
5174,مهبلي,vaginal.,74
4039,طاهر، نظيف جدا، منظم جدا,ulastelig,82
9073,إعادة تسمية,omdøb,21
10792,حبيبة,elskede,38
861,اقتحم,redacted.,93
10196,كوارد باك,cornerback.,42
6814,لتلر,ller.,66
7038,سماء,skyer,26
870,غير حكيم,uklogt,94
25,النمل,myrer.,38
1242,وصمة,plet,63
706,طافيا,afloat.,98
8335,هيمنة,domination,16
13972,ملف,fil,6
5813,غامبيا,gambia.,73
14007,يزيد,øge,12
1083,مقيدات,reins.,73
180,لا توصف,untolds.,100
2852,أذى,tarm,62
594,أحادي الصوديوم,mononatium,99
4166,جوزة,jousting.,82
668,ضعيف,tøvende,98
9684,الأقواس,parenteser.,46
8608,الشيعة,shia.,54
9471,تضاريس,terræn,48
11397,استنتزع,udledes,30
13865,نحن,vi,5
5241,تبديد,dissipation.,17
9184,التناظرية,analog,39
1940,مايونيز,mayonnaise.,93
12309,تشكيلة,bred vifte,22
13708,على الرغم من,på trods af,12
10397,افي,ave.,40
2602,ملتوية,skæv,63
10687,الانتفاضة,opstand,37
8617,مفتي,mufti.,54
13849,ش,u,6
3497,الخط الرئيسي,hovedlinje.,83
13709,نغمة، رنه,tone,12
1782,عصابة,ganga.,93
11741,أمازون,amazon.,30
3436,الدول الاسكندنافية,scandinavia.,87
14366,سبعة,syv,10
13564,كرة سلة,basketball,13
893,عسكريا,militært.,97
270,مؤيد,proponent.,72
6171,ارمادا,armada.,69
1135,بوليفار,bolivar.,96
8347,أورويلي,orwellian.,56
7108,يساء فهمها,misforstået.,64
10682,الاسم المستعار,alias,34
5915,داونفيلد,downfield.,72
9283,التغلب على,overvinde,45
7952,كرويدون,croydon.,59
10180,الألبانية,albanian.,34
10706,ظهر السفينة,dæk,38
6598,تامي,tammy.,67
13191,جملة,dømme,12
12243,راسل,russell.,25
1323,حوليات,annals.,96
13281,خبرات,primær,15
2196,روشيل,rochelle.,91
13442,إلى أجل غير مسمى,på ubestemt tid,13
10943,درجات,grader.,23
10596,فرس الرهان,racehorse.,28
2575,رجال الميليشيات,militiamen,90
1821,جرابي,marsupial.,93
960,إتفاق,enteent.,97
410,بوجر,booger.,98
8051,اكرون,akron.,59
12584,الآب,far,21
4373,المنهجية,metodologi.,72
420,المسماري,cuneiform.,100
8451,المتظاهرين,demonstranter,54
4900,البنسلين,penicillin,78
9819,هيروشيما,hiroshima.,45
2044,الهوائيات,antenner.,60
9562,راتب,løn,43
753,الردة,apostasy.,98
12263,معبد,tempel,25
5408,بلانش,blanche.,74
12223,أقرب,tættere,26
13296,نبراسكا,nebraska.,15
6484,ثبيت,installere,22
4483,بان,manke,76
13024,القوات البحرية,flåde,18
14444,واصلت,fortsatte,5
10163,نقل,kommunikere,8
13004,مسؤول,ansvarlig,11
3681,دوار,svimmelhed,85
7521,الاموات الاحياء,zombier,24
11456,بغداد,bagdad.,33
12553,وفى الوقت نفسه,i mellemtiden,23
14266,تعليق,kommentar,5
13009,الساحة,arena,18
2291,السترونتيوم,strontium.,91
9865,مبادئ,principper.,27
7466,ميراث,arv,42
128,الثرثرة,chatter.,97
4978,التنغستن,tungsten.,78
11412,مهجور,forladt,28
12292,موسكو,moskva.,25
11164,الإبادة الجماعية,folkedrab,34
7816,إعادة فحص,recheck,60
7708,النيص,porcupine.,61
3604,يرقة,larve,83
12801,عميق,dyb,20
12261,ريتشموند,richmond.,26
4409,بيثيل,bethel.,81
1764,مانع,blocker.,84
1956,مساومة,forhandle,58
13011,مسكين,fattige,18
11233,مبارزة,duel.,33
3945,اذهب إلى,gå til,83
5031,متناسق,harmonisk.,71
13322,يا,hej,15
2074,سنتوريون,centurion.,85
9653,منفوخ,blæst,47
6115,بشكل جذري,drastisk.,53
7213,بنات,døtre,32
5884,وتد,wedge.,68
10845,تاكر,tucker.,38
7564,بيكيت,becket.,62
14431,عارضات ازياء,modeller,12
10300,تغذيها,fed.,41
10034,دموع,tears.,34
3100,كوشير,kosher.,88
13824,أكثر,mere,5
11408,استشاري,rådgivning,26
8852,القرود,monkeys.,22
11598,باكال,pascal.,31
10534,غير متماسك,usammenhængende,39
7934,شيرر,shearer.,56
5182,التطور,evolutionary.,76
9721,فوجي,fuji.,46
1248,وراء الكواليس,backstage,96
1137,بولاريس,polaris.,96
11548,نسبة,forhold,30
11199,يتملص,dodge.,34
5979,طموح,ambitiøs,70
10986,هجين,hybrid.,36
1149,طاولة الزهر,backgammon.,96
2270,مروعة,forfærdelse,91
1493,تثبيت,fiksering,92
2757,سمك مدخن,røget laks,89
7546,القسطنطينية,konstantinopel.,62
8301,حقيقي,realistisk.,50
13880,كثير,mange,6
12756,التليفون المحمول,mobile.,15
10072,أسطوري,legendarisk.,43
2945,سماعات الرأس,hovedtelefoner,81
3415,الأكرينا,ocarina.,87
1278,التراص,stacking.,51
8310,بلاد ما بين النهرين,mesopotamia.,57
10376,بات,pt.,16
9691,هيرمان,herman.,46
6423,الأخشاب,tømmer.,66
8485,حائط حجارة,stenmur,54
10869,عرين,hule,37
12161,مخاطرة,risiko,25
1481,مضاد للفيروسات,antivirus.,95
5307,فيليبو,filippo.,76
4768,كامارون,camaron.,79
3922,بايس,pais.,84
1134,علم النفس,myology.,96
9983,رهينة,gidsel,35
12235,السجن,fængsel,17
12046,حضور,tilstedeværelse,27
8462,أفلاطون,plato.,55
8725,نقدي,monetære.,54
1070,سكاي,skye.,96
14140,محتمل,sandsynligvis,5
11062,الصربية,serbisk.,36
9943,ويلر,wheeler.,44
6026,كريشنا,krishna.,71
6091,سبيكة,slug.,52
13117,دييغو,diego.,17
5947,ميكرونيزيا,micronesia.,72
6334,دوبلر,doppler.,69
4617,دراكو,draco.,80
8068,قبلية,tribal.,58
10929,الرصيف,kaj.,34
5189,فلير,flair.,76
13466,شاملة,samlet set,14
13400,حياة مهنية,karriere,14
9526,اليورانيوم,uran.,48
345,بيلتون,belton.,100
8871,بنس,penny.,52
6761,الترويجي,promo.,66
2758,النظافة,hygiejne,88
13747,أزرق,blå,11
9966,سيرة ذاتية,genoptag,29
10746,ركائز,substrater.,35
7191,عاهرة,hooker.,62
1981,مبيدات الأعشاب,herbicid.,90
14047,أعضاء,medlemmer,9
9895,هاو,howe.,45
3992,جنك,ginkgo.,83
4105,ساكاي,sakai.,83
1586,فاب,fab.,94
6992,المواجه للريح,leeward.,61
8299,جناح,pavilion.,54
11794,ترافيس,travis.,30
9945,حديقة حيوان,zoologisk have,43
8776,مومياء,mummy.,53
8407,فاجوت,fagot.,52
12725,طار,flew.,21
8020,لوت,lu.,59
11580,فيكتور,victor.,30
13915,لك,din,5
2506,شيروب,cherub.,90
7709,هيدروليكي,hydraulisk.,54
106,الباريوم,barium.,100
1873,زاهية,phony.,92
8219,الكاثوليكية,katolicisme.,57
8104,بلدان جزر المحيط الهادئ,pics.,35
8221,فساد,ødelæggelse,57
12144,صربيا,serbien.,27
7219,الممرات,lanes.,26
11436,قصب,reed.,32
9304,سمك السالمون,laks,49
2679,روزاليند,rosalind.,90
3352,موج الشعر بإستمرار,perm.,87
10784,يقال ذلك,efter sigende,38
6589,وضرب,overtog,68
2570,مشعل,bonfire.,88
7043,الأثرياء,velhavende,64
4913,سوفوكليس,sophocles.,78
10401,عروسه لعبه,legetøj,36
11746,ببي,bb.,29
13168,قنبلة,bombe,10
1874,الفيروسات,vira,93
4609,العدس,klædt,77
8372,ماكبث,macbeth.,56
1618,بازلت حجر بركاني,basalt.,92
6662,سميث,smyth.,67
8631,عدس,lam,51
6769,خارق للعادة,supernatural.,66
12099,الايرل لقب انكليزي,earl.,27
11607,اللاما,llama.,31
11540,الحاضنة,foster.,31
7309,المشروبات,drik,60
4210,المعجزات,mirakler.,45
4454,تبخر,fordampning,64
7445,بيان البيان,manifesto.,62
13888,ماذا,hvad,6
9916,أحكام,bestemmelser,37
966,طبيب نفسي,psykiater,94
2260,جرينغو,gringo.,91
2073,تضليل,disinformation.,92
12826,كارل,carl.,20
1378,بيلوجا,beluga.,96
5512,تسحب,træk,18
237,ودو,dodgy.,99
14156,دولي,international,9
10283,فسيفساء,mosaik.,41
4571,أمر قضائي,påbud,76
8937,ماموث,mammut,51
4236,تجول,wandering.,33
9642,يانغ,yang.,47
12603,دنفر,denver.,23
13341,شاعر,digter,14
370,سينجلي,cingular.,100
4234,تويد,tweed.,81
2418,المصطب,nedstrøms.,91
11086,لمح,indebære,23
7199,الشرطي,politibetjent,63
6343,مضيق,straits.,42
8236,شرب حتى الثمالة,summen,55
7647,السبتية,adventist.,57
12373,تحديث,update.,7
7853,اسكواش,varsity.,60
3683,عمياء,blindt.,85
6898,أشباح,ghosts.,30
11521,خمسة وأربعين,femogfyrre,32
9227,ميسا,mesa.,50
12113,سيدة,dame,20
8083,جونو,juno.,58
11782,مارك,marc.,30
6902,تحطمها,crashing.,16
5926,طوعا، بمحض ارادتك,frivilligt.,72
4498,ارتفاع ضغط الدم,forhøjet blodtryk,80
12306,فلسطين,palæstina,25
712,غير مكتوب,uskrevet,98
4183,البنكرياس,pancreas.,82
13912,معلومة,information,5
13853,متى,hvornår,6
12207,برجلز,pringle.,26
2688,مخبز,bageri,83
5039,شلل الأطفال,poliomyelitis.,77
9298,زبون,klient,40
7527,مخزن,repository.,61
13767,مات,deed.,10
12745,تصوير,fotografi,12
13567,سكوت,scott.,13
11230,تبرع,budget,33
4160,ذو علاقة بالحمية,dietary.,82
6360,وانكر,wanker.,69
6411,ديتو,ditto,69
12448,أطلقت,lanceret,17
3760,الامتحانات,eksamener.,64
455,هارما,harmaline.,100
8878,بونو,bono.,52
125,كالي,kali.,99
10952,إعلان,bekendtgørelse,12
2211,البيع,vending,90
13044,الدلالة,betydning,10
12356,رجع,ref,23
9756,بشرية,menneskehed,45
335,طرزان,tarzan.,100
13629,جاك,jack.,12
12918,استهداف,mål,13
3934,بيرثا,bertha.,83
12130,حركة المرور,trafik,27
7150,بطليموس,ptolemy.,64
8354,وحيد القرن,enhjørning,55
14053,الغرب,vest,8
9490,ضئيل,snævert.,48
242,رد الفعل,reaktivt,35
7710,انقضاء,udløb,61
5015,الغدد الصماء,endokrine,77
5009,تونغ,tong.,75
9519,شارون,sharon.,48
2280,طلق ناري,gunshot.,86
12224,العرفية,martial.,26
11256,الخدعة,trick,28
8467,تيان,tien.,55
2469,رسملة,kapitaliseret,69
1667,الإمبريالية,imperialist.,80
6764,زعما,fin.,61
11991,تشويه,tarnishing.,24
11290,جاكسونفيل,jacksonville.,34
12477,جمهورية التشيك,tjekkisk,23
11409,فالكون,falk,23
9141,بوكر,booker.,51
8962,عرض مختصر لفيلم,anhænger,46
9310,مقرها,hovedkvarter,16
12967,وين,wayne.,19
1562,ماتا,matta.,95
4621,الأبله,fucker.,80
10415,جولي,juliet.,41
6911,قطة صغيرة,pussycat.,64
12966,غير مفسر,uforklarlig,19
2640,شراب الشعير,malt.,88
2727,أستور,astor.,88
3011,إليشا,elisha.,88
9837,واترلو.,waterloo.,45
200,كورس,corse.,100
6885,البوير,bowyer.,66
10445,رقبة,nakke,38
6795,وحدات,modulær,63
12650,تامبا,tampa.,22
8883,حكومي,statslige.,52
9624,أخلاق,etik,37
5588,مراحل,phased.,24
8392,كمبرلاند,cumberland.,56
10067,الصحفيين,journalister,28
5864,المستثمرين,investorer.,63
1066,سوهو,soho.,96
1380,تشاكي,chucky.,91
14146,اسم,navn,6
571,مسكن,sovesal,90
4804,غير ملاحظ,ubemærket,72
10584,الاتحاد الأوروبي,eu.,39
705,ضائقة,vanskeligheder.,88
11430,الثالوث,trinity.,33
13751,يشير,angive,9
378,ندوة,seminar,89
8162,بومباي,bombay.,58
9832,سيارة أجرة,cab,44
5835,نجم البحر,søstjerne,72
2886,سومرز,somers.,88
13543,أعطى,gav,13
2851,منحوتة,carved.,71
4715,رديك,hamstring.,79
6934,باكو,baku.,65
13653,العراق,irak.,12
4884,قدمها,footed.,18
10423,الاصطدام,kollision,39
5709,مغالطة,fejlagtighed.,62
876,جراثيم,germs.,78
6859,توظف,beskæftiger sig.,21
14059,وحدة,enhed,6
5999,الناخر,grynte,70
13542,إضراب,strejke,12
6217,الفروسية,equestrian.,66
4766,باوند استرليني,quid.,78
2335,تؤدي,befordrende,91
2893,شتلاند,shetland.,88
3987,جوجول,googol.,83
10890,أينشتاين,einstein.,38
11914,برمنغهام,birmingham.,29
13427,خلاف,bestride,9
4849,الشتات,diaspora.,78
4522,بالوعة,dræne,62
4485,الصرع,epilepsy.,81
2007,فوسفوري,phosphoric.,87
9718,تونغا,tonga.,46
12042,فاسق,punk,27
6258,وفاء,loyalitet,67
8961,همنغواي,hemingway.,52
9365,خطر,jeopardy.,49
7804,الحيوان الثديي,pattedyr,52
11210,باك,pac.,35
10285,لحم,kød,41
12911,متحف,museum,19
11202,لوجة,panel,32
3371,صقر قريش,haggard.,87
10803,المذاق,smag,35
5945,مودينا,modena.,72
12784,عناصر,elementer,16
5464,مفاعل,reaktor,70
13516,ذو صلة,relevant,12
11116,الاستوائية,subtropisk.,35
4127,أوكتان,oktan.,82
6206,طغت,overskygget,65
4672,مخطوطات,manuskripter,61
11721,التنافس,rivalisering,29
7670,الريغي,reggae.,61
9925,ليستر,leicester.,44
8974,الديموقراطي,demokrat.,14
11033,حامية,garrison.,33
14430,رابطة,bånd,20
10942,أطعمة لذيذة,deli.,37
1020,مصنوع,swled.,97
9351,بالي,bali.,49
2347,بلاد,venner,55
528,هاين,hayne.,99
6731,دوك,duc.,66
7545,الدلو,vandmanden,62
4280,السنجاب,chipmunks.,61
5019,مجعد,krøllet,77
11112,غريفين,griffin.,35
4113,متضاع,tendentious,82
1092,ريشة,quill.,94
2630,البيرة,homebrew.,90
11179,بانيان,banyan.,35
14046,قليل,lille,10
8248,وضع علامة على,markup.,57
1126,بانيستر,bannister.,96
9420,تمييز عنصري,apartheid.,49
4989,إريكا,erika.,78
693,شيراز,shiraz.,98
11664,سايروس,cyrus.,31
7197,جيرمانتاون,germantown.,63
5891,الديناصورات,dinosaurer.,50
353,البلياردو,billard,92
11743,عصر النهضة,renæssance.,30
13936,ملكنا,vores,5
9077,زنجي,negre.,46
6941,أبا,abba.,39
3823,أوتلاند,outlandish.,84
13554,محل تقدير,værdsat,9
5929,أخر,ae.,60
12428,الإنجيل,evangelium,24
7858,مل,ml,60
11495,بلا رأس,headless.,32
4279,الأضواء,spotlight.,80
9547,ليختنشتاين,liechtenstein.,48
7075,شرعية,legitimitet,64
4450,البارجة,portage.,81
8972,فخ,fælde,33
2198,جمع التبرعات,fundraising.,91
4567,التشيلو,cello.,80
4758,غلاف عادي,paperback.,73
12039,مجرم,kriminel,25
3132,مونتاج,montague.,88
5124,وظيفة محترمة,blomme,76
6817,نعمة,boon.,66
5476,ايك,ike.,75
3429,هزل,farce.,86
2374,كاب كيك,cupcake.,90
8927,بحار,sømand,38
1334,ألبينو,albino.,95
11849,كورنيل,cornell.,29
