ID,ARABE,POLONAIS,INTERVAL
504,البنية,architektury.,15
8213,وهم,iluzja,55
7344,استقلال,stadion.,63
9223,أبالاشيان,appalachian,49
8066,تلا ذلك,nastąpiło,30
10518,النرويجية,norweski,39
10949,الاضطرابات,niepokój,37
13868,الناس,ludzie,7
13444,بداية,początek,11
14241,قائمة,lista,6
9792,دويتشه,deutsche.,46
13054,معلق,utrzymać,12
7783,رافائيل,rafael.,61
11185,ليون,leon.,28
9143,واف,waf.,51
7411,اللاتفية,łotewski,62
3526,مرشملوو,pianka,86
8321,الكيسي,torbielowaty,57
9409,ديريك,bom,49
1867,هيدروستاتيكي,hydrostatyczny,93
11692,الزلازل,trzęsienia ziemi,12
3618,شيف,shiv.,85
11676,جاكرتا,djakarta,31
7609,أكابولكو,acapulco.,62
5741,يهوذا,judasz,73
13308,كولورادو,kolorado.,15
9190,الغاشم,bydlę,50
13873,أي,każdy,5
10019,كابوت,cabot.,44
13102,داكوتا,dakota.,17
5217,تريستان,tristan.,76
7491,جدار الحماية,firewall.,62
10661,أقدم,najstarszy,39
5923,اما,ama.,70
13969,يتحكم,kontrola,11
10445,رقبة,szyja,38
11977,غير مكتمل,niekompletny,28
9168,عرش,tron,50
9333,مستمر,cierpliwy,30
8763,عدسة الكاميرا,wizjer,54
2988,doubters.,wątpliwości,84
68,بكل جرأة,odważnie,100
5036,فرجينيا,virginian.,70
6550,ميج,meg.,68
1755,سريالية,surrealistyczne,64
10922,نيوفاوندلاند,nowa fundlandia,38
9469,يشم,jadeit,47
2820,آفاق,horyzonty,53
9510,يضخ,rura,39
2960,تنازل,koncesja,65
4736,عطري,aromatyczny,76
6773,اللوني,chromatografia,67
4988,سالينا,salina.,65
2001,إغماء,półomdlały,68
4118,البجع,łabędzie,42
7382,محبط,denerwujący,7
8809,البولكا,polka,53
13656,المحيط الأطلسي,atlantycki,12
11831,في الأساس,zasadniczo,15
8173,محتشم,skromny,58
8726,اي جي,ag.,54
10219,اشتباك,starcie,31
2443,يعين,przypisuje,13
2543,المسطح,spłaszczony,85
14356,مصادر,źródła,6
9479,النموذج المبدئي,prototyp,38
11120,كاري,carey.,36
11263,قبعة,czapka,23
11054,نيل,neal.,37
11903,مليا,em.,27
12298,منزعج,smutny,24
1241,أبعد,najdalszy,96
3239,أسر,pulsar.,87
12800,الممثل,aktor,17
6757,القذف,oszczerstwo,53
4297,السنسكريت,sanskryt,82
2898,intercollegiate.,międzyuczelniany,88
12152,استراتيجي,strategiczny,26
4635,كريك,crick.,80
7072,إعادة تحميل,przeładować,53
6271,غير حصين,wrażliwy,63
6375,disormanized.,zdezorganizowany,68
755,كيكي,kike.,98
2227,محلل,parser.,90
450,أساء,asker.,100
2559,هيدروكلوريك,hydrochlorowy,90
4917,صعود,wzniesienie się,78
10090,الكف,odstąpić,43
13301,الضغط,ciśnienie,15
2862,النكهات,smaki,48
3315,توليب,tulipan,86
12643,دعا,zaproszony,6
6717,نال,uznany,54
12193,بغض النظر,bez względu,27
13313,فتاه,gal,15
746,الماوي,maoista,93
1132,باندا,banda.,96
13432,غنيمة,koło,14
212,ميسترال,mistral,100
11861,عمق,głębokość,29
12205,اختار,wybrać,26
10605,يزعم,rzekomo,39
14497,يقرأ,czytać,5
8546,صحيح,zdrowy,55
5295,سيون,sion.,76
1116,مزولة,zegar słoneczny,92
9586,نويل,kolęda,47
4149,حقيبة الظهر,plecak,68
12471,بعض الشيء,nieznacznie,24
3598,superscript.,napisany u góry,83
9991,بالتالي,w konsekwencji,23
10333,دار,dar,42
4959,بدون طيار,bezzałogowy,77
761,السريانية,syriac.,98
994,سلاف,slavs.,89
6107,ديدان الأرض,dżdżownica,70
370,سينجلي,ckularny,100
11713,جيك,jake.,31
10257,كف، نخلة,palma,39
6424,هوبر,hooper.,69
5585,brezhnev.,breżniew,74
5013,الاشتراك,subskrypcja,64
8269,تأجير,wynajem,46
5775,المقسورات,divisors.,68
3515,الزنجر,dinger.,86
11384,لورا,laura.,34
5679,خردل,musztarda,73
8713,تايواني,tajwańczyk,54
9090,صدمت,wstrząśnięty,24
4607,بريدج,bridgewater.,80
9661,منتجع صحي,spa,47
7469,اكسب,expo.,43
12518,لائق بدنيا,pasować,17
9052,الإلحاد,ateizm,52
10236,كو,ko.,41
191,المفاوضة,ostentacja,100
4124,تساهل,wyrozumiałość,67
5140,شريط فيديو,videotape.,65
6495,الحكام,władcy,50
742,فيبي,phoebe.,98
12605,تايلاند,tajlandia,23
1969,نظرية المعرفة,epistemologia,87
6470,محصن,warowny,63
4482,تايت,tait.,81
13255,طاولة مكتب,biurko,16
5595,اللجوء,przytułek,72
9762,نوكس,knox.,46
13739,ممتاز,wspaniały,12
12942,فلم,philip,19
1521,لجوء، ملاذ,uciekanie się,94
7884,إيزابيلا,izabela,60
8488,انهيار أرضي,osuwisko,42
9932,هيث,wrzosowisko,45
5796,ربات البيوت,gospodyni domowe,73
3626,لينو,leno.,85
7581,ذبح,ubój,55
1923,اللاتيمر,latymer.,93
7995,سترة او قفاز او لاعب قفز,skoczek,56
11479,السلطة التشريعية,legislatura,29
12556,أرز,ryż,23
8438,معرض,ekspozycja,55
5881,الغريب,dziwnie,72
5332,المحاور,osie,47
11475,مكبر الصوت,głośnik,27
6225,نحل,kotmakery,69
9775,معتمد,atestowany,43
4401,تشيز برجر,cheeseburger,81
5729,الديناميكا الهوائية,aerodynamika,59
11497,نورماندي,normandia.,33
7647,السبتية,adwentysta,58
13078,مطار,lotnisko,17
5722,gopher.,suseł,38
8584,باسادينا,pasadena.,55
999,على السطح,dachu,88
2747,غربا,na zachód.,28
9098,كوبيه,coupe.,18
12361,حديثا,nowo,25
6322,انفصام فى الشخصية,schizofrenia,70
2962,أخوة,rodzeństwo,71
8558,لا معنى له,bez znaczenia,55
2953,مقطع إلى شرائح,pokrojony,56
10251,نيلوم,nm,42
4881,ملهى ليلي,klub nocny,71
3414,القلب والأوعية الدموية,sercowo-naczyniowy,87
10573,التركيبة السكانية,demografia,36
8995,قصة طويلة,saga,52
6497,أرخبيل,archipelag,68
13481,بارد,fajny,13
9464,زمن الحرب,czas wojny,48
13358,شتاء,zima,15
8158,ليتش,ługować,57
13469,السماح,dopuszczać,9
5795,واو,zabiegać,70
3092,الصمامات,zawory,46
10775,الانتماء,przynależność,9
13796,في,w,5
7693,بركة ماء,staw,60
9557,التعلق,zawieszony,48
2157,لومين,lumen,90
2457,أحضر,aportować,75
10157,إلفيس,elvis.,43
9006,كوفنتري,coventry,52
6658,كارفر,rzeźbiarz,67
11947,أوبرا,opera,23
14305,هواء,powietrze,8
13726,إسرائيل,izrael,12
652,أمبروسيا,ambrozja,98
4443,المائية,wodny,47
8889,كوال,koala,52
10783,السعي,poszukiwanie,24
11250,سندات,więzy,20
2252,لا يقدر بثمن,nieoceniony,91
3373,إلغاء,uchylać,73
12994,الحجم,ogrom,18
1535,مقلد الصوت والحركة,imitować,91
13578,ماضي,przeszłość,12
10374,قارة,kontynent,35
9966,سيرة ذاتية,wznawianie,29
7403,البنفسجي,fioletowy,61
10010,ملحمة,odysey.,44
12474,معاهدة,traktat,18
10832,نظرة عامة,przegląd,38
2185,المغمورة,zanurzony,88
10746,ركائز,substrates.,35
12778,انتهاك,naruszenie,6
12868,النرويج,norwegia,20
9891,العطلات,wakacje,27
8719,دعوى قضائية,pozew sądowy,48
4548,متشابكة,splątany,71
13068,هندوراس,honduras.,18
2727,أستور,astor.,88
1576,ماكر,lisi,94
13172,نوفمبر,lis,17
3898,أسام,assam,84
2846,أبله,głupkowaty,88
1769,إعادة تصنيفها,przeklasyfikowany,88
9133,الباليه,balet,51
12632,سطح - المظهر الخارجي,powierzchnia,21
9363,مهندس معماري,architekt,42
8128,غير متوفره,niedostępne,57
8246,جبان,odjechany,57
13564,كرة سلة,koszykówka,13
4049,بروفانس,prowansja,82
118,ريادة الأعمال,przedsiębiorczość,100
5997,شتاين,stein.,71
11096,ممفيس,memphis,36
1959,تقلص,skurczony,93
2324,شوارز,schwarz.,91
420,المسماري,klinowy,100
10769,راكب,pasażer,27
13336,أوكلاهوما,oklahoma,15
11257,هدم,zniszczyć,14
12063,كاتب,pisarz,19
14425,أبدًا,kiedykolwiek,11
5678,ملعب,plac zabaw,73
3628,الحقيقة، الصدق,veritas.,85
8708,التسلق,wspinaczka,28
5887,صدمة,uraz,72
8561,مخلص,wierny,55
6721,متأصل,właściwie,54
2943,عشيقة,kochanka,87
14195,بدلاً,raczej,6
9388,هونولولو,honolulu,49
11301,فو,fo,35
3734,الشارع,tramwaj,78
10723,برهنة,demonstracja,18
848,أجريكول,agricole.,98
9430,مثير,ekscytujący,34
6088,مرج,marg,57
3251,بيكو,pico.,88
10512,مقفل,zablokowany,26
6061,فترة طويلة,przedłużony,64
2958,نادي نادي,sorority,64
8154,رف,stojak,42
3513,الاستيعاب,asymilacja,74
5242,مونوليث,monolit,69
7487,بصلة,cebula,58
5277,أيهما,którykolwiek,76
12328,اليورو,euro,25
2358,تحلية المياه,odsolenie,90
8208,خنفساء,chrząszcz,55
13277,تعبر,krzyż,12
5683,نقطة تفتيش,checkpoint.,62
9844,حارس مرمى,bramkarz,43
7203,روزاريو,rosario.,64
6504,معدل الذكاء,iloraz inteligencji,68
801,weiner.,siusiak,97
274,ميكادو,mikado.,97
13247,اليونان,grecja,16
14010,يذهب,iść,7
2596,رداء - روب,szata,81
6512,السالمونيلا,salmonella.,69
7827,ديزني لاند,disneyland.,60
6161,مايان,majski,66
380,كلكان,alkan,96
9904,اتصلت,skontaktował się z tą kontaktem,5
9348,دانتي,dantez,49
3163,كيميائي,chemik,70
13414,قتال,walczący,7
5469,تغيير حجم,zmienić rozmiar,66
7265,إفلاس,bankructwo,62
9872,الشذوذ الجنسي,homoseksualizm,36
2498,بالوما,paloma,90
11959,أرماديلو,pancernik,28
6344,شخص يتعلم حرفة ما,uczeń,68
10227,الأرنب,królik,41
14297,القادة,przywódcy,12
2007,فوسفوري,fosforowy,87
3390,غير ودي,nieprzyjazny,86
6918,بعد الثانوي,trzeciorzędowy,66
13494,الاستعلامات,zapytania,12
10178,ميكان,mick.,43
5975,شعرية,poetycki,69
6615,غير صحيحة,bezzasadny,67
14345,فوق,powyżej,8
13946,الأسعار,ceny,18
9595,سال,salle,47
1359,الضحلة,dalia,96
221,غال,gaul.,98
13026,عدم الدقة,nieścisłości,18
13643,قرية,wioska,12
13898,شركات,firmy,9
7686,بودين,bulden.,61
1820,شربة,sherpa.,88
7707,بيترسن,petersen.,61
12468,موريس,morris.,24
5186,معامل في الرياضيات او درجة,współczynnik,71
10651,والخيارات,opcje,7
10232,صابون,mydło,41
10517,الأدبي,literacki,40
8422,غير متوقع,niespodziewany,56
6766,الحجاج,pielgrzymi,59
5705,راوي,narrator,54
4164,سلطة الكرنب,kolesław,82
11757,اعادة تشكيل,reforma,20
7291,سومطرة,sumatra.,63
12044,ميلووكي,milwaukee.,28
12420,شخص ما,ktoś,25
6066,الجاموس,bawół,18
6917,فين,vin.,66
12949,متكافئ,odpowiedni,13
12590,دين الاسلام,islam,15
13126,الإيطالية,włoski,17
10230,روماني,rumuński,42
8980,ثمانون,osiemdziesiąt,49
905,زرع,uprawiany,65
11828,في الخارج,zewnętrzny,30
1498,كريل,krill.,95
3712,سكوبا,scuba.,85
5455,حامل,okaziciel,62
12436,ارتياح,ulga,24
8028,فاج,papieros,52
10431,الأوكرانية,ukraiński,39
1791,إبطال,anulowanie,93
5869,ريحان,bazylia,72
1654,كيس الخصيتين,worek mosznowy,93
5344,wildcat.,żbik,33
2574,كشف رواتب,lista płac,88
9752,سونغ,zaśpiewany,46
4262,فورت,pachwina,82
3382,ساكس,sax.,73
477,بعد الوفاة,pośmiertny,69
7901,مريخي,marsan,58
516,غيرنسي,guernsey.,99
7863,سجق,kiełbasa,56
4414,نوفيلا,novella.,78
3492,شعير,jęczmień,85
12646,السعر,cena £,18
3533,شحم الخنزير,smalec,86
13422,جوزيف,joseph.,14
6171,ارمادا,armada,69
11936,مخ,mózg,27
5546,باشا,basza,74
10711,وضع,położony,38
91,روديسيا,rhodesian.,100
8521,أرسل,wysyłane,46
2837,الرسولية,apostolski,88
8268,مير,mir.,57
8585,السناتور,sennik,55
2668,تنظيمي,regulator,90
641,صورة نقطية,bitmapa,99
545,الرجعية,reakcyjny,94
9564,جرح,rana,18
9477,leadch.,nit,23
3816,دواجن,drób,84
12168,مطاردة,pościg,22
7102,المنشد,wokalista,60
11949,قناة,kanał,28
558,سانغه,sangh.,99
4319,كيميتر,demeter,82
5478,جنوبا.,południowa granica,75
5552,سيستين,sistine.,74
2420,المخططون,planiści,82
12834,خاصة,przeważnie,21
3882,groundhog.,świstak,84
2431,هياة,heelers.,91
4656,كفيل,patron,61
5246,بيكارد,picard.,76
3197,الرعاىة الصحية,opieka zdrowotna,88
4716,الميزان,libra,75
11080,شبح,fantom,33
3257,النكاف,świnka,88
6430,جدد,kordonek,68
6101,الارتكاز,ogniskowy,71
13279,ثالثا,iii.,16
10713,نفق,tunel,35
12753,شبابيك,windows.,11
8998,غير موثوق به,niewiarygodne,51
8186,زمرد,szmaragd,56
12107,خاضع للسيطرة,kontrolowany,11
8104,بلدان جزر المحيط الهادئ,fotki,36
12738,تجمع,rajd,18
5463,الكثيب,wydma,65
1997,نزارين,nazareński,93
14272,حملة,kampania,13
6932,فيرجيل,virgil.,66
205,مقلاة,rondel,100
6602,التوقف,hiatus,68
5430,الكعك,muffinka,73
2156,تسرب,wyciekający,39
10051,تحدث,mówiony,44
493,صداع نصفي,migrena,96
14028,طويل,długi,8
7927,لان,lan.,60
486,الارتفاع,strzelisty,70
3538,تفكيك,demontowany,78
2793,سولي,soleil.,89
6145,واجا,wagga.,71
8334,هيرشي,hershey.,57
3617,غفوة,luge.,85
7477,باركواي,parkway.,62
3123,أنيون,anion,87
9109,مذهل,spektakularny,51
10981,تركيز,stężenie,25
5382,دل,oznaczać,29
2416,خلقي,wrodzony,90
3728,أثث,umeblować,61
13168,قنبلة,bomba,11
4902,بوم,zderzak,74
1609,التباين,różnica,28
6787,عن بعد,zdalnie,38
7541,زائير,zair,62
5311,الحوامات,poduszkowiec,76
6998,مصاصة,lizak,64
4653,وجهة نظر,punkt widzenia,79
11298,رائعة حقا,niesamowity,32
6632,مرسيليا,marsylia.,60
2064,القبطون,koptyjski,92
6896,من المسلم به,wprawdzie,66
3828,نطاط,buncy,84
5206,حقول الأرز,paddy,74
9626,بغاء,prostytucja,43
1423,تيروزين,tyrozyna,95
237,ودو,sprytny,99
1104,صمد,wstrzymuje się,96
8109,خزانة,szafka,58
10036,untagged.,nieozwolony,44
12342,غينيا,gwinea,24
13757,الجنوبي,południowy,12
7337,فخم. ترف,luksus,45
12588,ألبرت,albert.,23
12997,هاميلتون,hamilton.,19
10858,الإباحية,pornografia,38
10310,أحجية,tajemnica,34
7226,الرافل,raffles.,63
13377,محظور,zakazany,10
4020,روزكو,roscoe.,83
3427,تريسيل,tressel.,87
13082,مشرف,admin,18
12088,واي واي,wi.,27
9704,الكابيتول,capitol.,46
4289,ضمنية,domniemany,82
8011,رياضياتي,matematyk,44
6200,متاهة,labirynt,69
9885,غناء,wokal,35
2161,منشط,narkotyk,54
12737,ميلر,młynarz,21
1479,كاجايان,cagayan.,95
7558,تأشيرة,wiza,57
11356,رجل حقيقي,prawdziwy mężczyzna,34
5512,تسحب,ciągnie,18
11874,ينصح,radzić,20
13919,مبيعات,obroty,21
8593,أوليفيا,olivia.,55
13443,لطيف,ładny,14
7028,شايان,cheyenne.,64
8124,قنب هندي,marihuana,58
6251,سيانيد,cyjanek,70
5023,في اتجاه عقارب الساعة,zgodnie ze wskazówkami zegara,77
3439,تافهة,frywolny,83
2207,شعري,kapilarny,89
8163,الكلور,chlor,54
11090,دولة قطر,katar,36
711,عيب,niedźwiedzia przysługa,98
7436,شريف,szeryf,62
2109,وسع,poszerzać,60
14417,محدود,ograniczony,9
4120,كاس,cass.,82
13421,عن عمد,celowo,7
5590,مدلل,rozpieszczony,51
1967,مربية,niania,93
5621,الأقزام,karłowaty,74
838,بليضا,blas,98
5749,قشتالة,kastylia.,73
11360,بطريقة ما,jakoś,34
5955,فيلي,usprawiedliwiony,72
9253,مدرج,pas startowy,47
762,غرفة الأخبار,newsroom.,96
8036,تبا,heck.,59
13745,مجلس,tablica,11
10719,مشهد,widok,31
12144,صربيا,serbia,27
11049,يبرر,uzasadniać,24
5806,دات,dat.,73
8904,إليزابيثان,elżbietański,52
2072,كأس,czara,91
3200,إلحاق,zadawanie,52
9645,كيس,worek,24
2222,قرفة,cynamon,91
1358,heenus.,tezeusz,96
10093,ريتا,rita.,43
8281,سيرز,sears.,55
7579,بنت,zgięty,62
13189,المواد الكيميائية,chemiczny,16
13793,ل,do,5
8567,الغيت حي اليهود,getto,52
3788,كاتالينا,catalina.,84
3738,الصيادين,rybaków,85
7577,سكوتش,szkocka,62
12609,ميل,tysiąc,23
7071,جدي,zadatek,64
475,إذن,pomija,45
12948,نفاية,graty,19
6413,لوبيس,lopes.,64
12640,عداد,licznik,21
7942,صلة وثيقه,trafny,59
4726,تراكم,zaległości,75
10231,مارت,targowisko,41
6986,سجن,uwięziony,46
12650,تامبا,tampa.,22
8090,ميدلاند,midland.,43
7727,نابولي,neapol,61
3766,ludicrous.,śmieszny,83
12236,نصف الوقت,połowa czasu,26
13594,حاضر,obecny,10
225,تمتد الظهر,backstretch.,100
9237,قطران,smoła,49
9800,فيتامين,witamina,44
3361,ميثيلفينيد,metylofenidate.,87
10179,ماليك,malik.,43
7935,الجناح,skrzydłowy,45
4918,دوميني,domini.,77
13153,باكستان,pakistan,17
14191,مشروع,projekt,7
1278,التراص,układanie,51
2000,تمدد,rozszerzanie się,85
1070,سكاي,skye.,96
194,سائقي السيارات,kierowcy,97
6727,تينكر,majstrować,64
13589,يوافق على,zgodzić się,11
10165,توقف,przerwany,22
7254,طبقات,warstwy,36
14071,يمين,prawidłowy,7
12031,تحالف,sojusz,27
3600,قلق,niespokojny,85
11838,تشي,che.,30
1987,repaliatiatory.,odwetowy,93
4086,الجمود,pat,80
8819,حفر,kopać,44
4409,بيثيل,betel,81
10511,السائل,płyn,37
14301,هَم,obawa,9
6492,رصيف بحري,molo,61
9722,مراقبة,nadzór,46
9164,الكعب,obcasy,44
3278,كوان,küan.,87
12977,مرصد,obserwatorium,19
5196,حبيبات,cząstki,47
8390,دونغ,buc,56
11229,سد,zapora,33
4373,المنهجية,metodologia,72
6293,سكاربورو,scarborough.,70
9025,يعض,ugryzienie,37
8704,إليانور,eleanor.,54
9368,أنفسنا,my sami,49
8791,جوليو,julio.,53
4723,كروية,kulisty,78
9313,ملاكم,bokser,48
13000,كيرنز,cairns.,19
12934,فريد,fred.,19
7004,ballpark.,przybliżony zakres,55
2484,سيام,syjam,90
4806,محشو,nadziewany,68
1655,بثرة,pryszcz,94
9210,ميراث,spuścizna,50
12091,صوت عميق,bas,27
4428,الميروفينغيان,merovingian,81
12370,طريق السكك الحديدية,popędzać,23
5443,محايد,bezstronny,67
1401,مارغريتا,margarita,95
3872,مسمى,ekliminacja,83
3602,أنشأ,nagromadzenie,84
11534,هيلين,helen.,32
5920,يراجع,poprawiać,15
2659,يديلين,ręcznie,90
4528,stravinsky.,strawiński,80
14421,شيء,rzecz,8
12574,مور,moore.,22
6679,الاختصارات,skróty,41
1779,شيراتون,sheraton.,93
3852,متفرعة,rozgałęziony,25
5461,اللكم,dziurkowany,38
1539,ماغنون,magnon.,95
1398,فينيل,fenyl,95
10675,برنت,brent.,38
5645,الغرباء,obcy,53
563,الروليت,ruletka,98
1816,الزبادي,jogurt,93
5347,شهواني,erotyczny,75
4094,wiener.,parówka,81
8457,فريتز,fritz.,56
2199,كانجي,kanji.,91
2677,agrarian.,rolny,87
4301,بروكلي,brokuły,82
8851,بلطف,rażąco,53
1381,الجهاز اللمفاوي,limfatyczny,96
2529,تزحزح,drgnąć,89
10150,التزلج,jazda na deskorolce,30
12155,تيرنر,tokarz,27
9462,غرينتش,greenwicz,48
8685,نشأ,powstały,54
12174,اشبال,cubs.,26
13609,هكذا,zatem,12
1798,الإغاثة,uwodzenie,89
6786,اللوردات,lords.,15
3980,المجاور,przylegający,82
3477,المتعاونين,współpracownicy,18
8962,عرض مختصر لفيلم,zwiastun filmu,47
8371,تاتشر,strzecharz,56
10277,مفكر,intelektualny,38
12658,هزار,zabawa,22
385,ألبريتش,alberich.,100
10616,سيلفا.,silva.,39
8517,قزحية,irys,55
10545,ديا,diagórz,37
10846,اكتأ,ot.,38
5943,بونجابي,punjabi.,72
7720,سمسم,aż,61
10072,أسطوري,legendarny,43
12427,اختيار,wybrany,24
625,المشرعين,lawmakers.,94
4684,حظيرة,palisada,74
10238,شامبرلين,szambelan,42
2117,المحفز,katalityczny,91
851,حارس بوابة صغيرة,wicketkeeper.,98
8149,شرعت,wyruszył,47
3745,غازات,gazy,85
14178,أوروبي,europejski,11
7615,الابتسامات,uśmiechy,28
8828,تاو,tau.,53
9175,مكن,sk.,51
10897,الراعي,pasterz,37
12915,الهبوط,przyłożenie,9
11975,غيتس,bramy,21
11163,الحضارة,cywilizacja,11
6695,ديباجة,preambuła,67
3479,إعادة إصدارها,reissed.,67
10809,مشترى,kupił,38
372,بدلات,profity,96
10283,فسيفساء,mozaika,41
5513,حدسي,intuicyjny,59
5056,ليجان,ligand.,63
2973,العين الذهبية,złote oko,88
12543,عقد,kontrakt,20
6386,هارب,harfa,67
213,البروليتاريا,proletariat,100
13485,تصويت,głosować,10
2102,برابنت,brabant,92
822,لا يمكن التغلب عليها,nie do pokonania,98
6310,مغربي,marokański,66
4931,بسعادة,szczęśliwie,78
2651,الهيموغلوبين,hemoglobina,90
11983,المواطنين,obywatele,24
5247,الشبكة الداخلية,intranet.,76
13025,كولونيل,pułkownik,18
13089,إنسان آلي,robot,17
10396,باكرا جدا,najwcześniejszy,41
10603,سوف أفعل,zamierzać,39
11670,الثالث عشر,trzynasty,31
569,كيندو,kendo.,99
7871,ليم,lim.,60
7243,بتقويم العمود الفقري,chiropraktyczny,63
8322,شاو,chow.,56
8147,شوكة,widelec,41
12526,وردت,odpowiedział,11
3089,كاسبر,kacper,88
7547,يخت,jacht,52
11035,خمسون,pięćdziesiąt,35
13636,معلم,tagged.,7
8363,ولش,welch.,56
891,أودعت,zdeponowany,55
14492,العقود الآجلة,futures,8
5027,نبوءة,proroctwo,69
13646,تشارلز,charles.,12
10490,العثماني,otomana,38
3421,covalent.,kowalentent,86
2494,تصمد,wytrzymać,88
12711,أوتوبيس,autobus,20
6934,باكو,baku,66
10902,مقاطعة,bojkot,36
6808,أبي.,abby.,66
12534,تعتبر,traktowany,6
5472,توضيحي,wyjaśniający,75
6849,هيليا,heliak.,66
1827,ضد الرصاص,kuloodporny,93
5281,مينات,minuteman.,76
7611,العنان,uwolniony,58
13366,هوية,identyfikacja,15
4398,المستشارين,doradcy,60
9502,كولومبي,kolumbijczyk,48
3008,منطبق,stylizowany,88
5970,الخارج عن القانون,banita,52
2828,إلغاء حماية,niechlujny,51
1894,هند,łania,78
559,كاتسكيل,catskill.,99
10027,لاجئ,uchodźca,27
11907,شارلوت,charlotte.,29
9407,انحراف,spl,49
10198,بوع,bo.,37
10321,صانع الأحذية,szewc,41
3811,غرام,gram,64
12095,الائتلاف,koalicja,27
5310,جامايكية,jamaican.,74
13696,فرد,indywidualny,11
4810,لوي,louie.,78
8877,مياه المجاري,ścieki,53
8869,سيئة السمعة,notoryczny,49
9021,لاجونا,laguna,52
11610,ليتوانيا,litwa,32
3345,نفاق,hipokryzja,87
3498,إجادة,biegłość,73
6936,عدم التناقض,niezgodność,39
2939,سيء الجودة,gniazdo,85
4768,كامارون,camaron.,79
7889,تصرف,zachowywać się,41
13524,صدى صوت,echo,13
3801,قضم,chrupać,79
705,ضائقة,trudność,88
8712,الهامستر,chomik,54
13388,نيك,nacięcie,14
4073,ليترمان,listonosz,83
9112,مخروط,stożek,49
1520,غير اخلاقي,nieetyczny,94
11000,فم,usta,35
6610,مرشد,mentor,66
7137,يتولى,przejąć,63
13144,الإسكندر,aleksander.,17
9669,ديابلو,diablo.,47
8167,الداخلين,uczestnicy.,51
3820,كوتور,couture.,84
14213,اتحاد,unia,10
561,نبات الهليون,szparag,99
5418,الانشطار النووي,rozszczepienie,74
11578,الكحول,alkohol,28
10063,التصفيات,kwalifikator,8
11251,قزم,krasnolud,33
10366,مثليه,lesbijka,40
11795,الإهتمامات,zainteresowania,8
12064,الحرب,działania wojenne,28
2636,عمامة,turban,88
11157,الإيرادات,dochód,32
8510,عضلي,muskularny,55
11264,semifinals.,półfinały,28
9717,لوهان,lohan.,46
5528,فاصوليا,fasolki,34
6657,لغة الملايو,malajski,60
12073,الجاسوس,szpieg,26
6736,بوبو,bobo.,67
13002,الامتياز التجاري,franczyzowa,18
8836,جيمستاون,jamestown.,53
8779,اللون القرمزي,szkarłat,52
196,ويتورث,whitworth.,100
9815,شنقا,wiszące,31
7086,هوي,howdy,64
7973,سوفولك,suffolk.,59
12419,تومي,tommy.,25
3041,رباعي,kwadrant,77
14385,أصول,aktywa,38
6305,رذاذ,rozpylać,59
9702,حذاء,but,34
9035,بروسيا,prussia.,52
8888,داء السكري,cukrzyca,50
6626,سوشي,sushi,68
3385,إبليس,lucyfer,85
14313,سابق,poprzedni,11
8589,دوسر,dawcer.,55
7030,سبت,sabat,65
9146,موعد التسليم,termin ostateczny,50
11557,شكسبير,szekspir.,32
3799,مرض الحصبة,odra,84
8653,التكيف,dostosowanie,32
2076,مبشر,ewangelista,88
11697,اندلع,wycofany,31
55,أوفا,ova.,100
744,upstate.,północna część stanu,98
9071,الكرواتية,chorwacki,51
3489,خلفية,zasłona,85
10146,سفير,ambasador,40
7497,تطوعي,dobrowolny,62
9671,استيفاء,spełniony,37
4435,الممرضات,pielęgniarki,38
12653,كلفة,koszt,19
2874,متشيطن,krasnoludek,87
14298,البائعون,dostawcy,66
3570,غيور,zazdrosny,85
5476,ايك,ike.,75
4793,تناظر,symetria,77
1881,apocalyptic.,apokaliptyczny,81
11217,التيار,główny nurt,35
97,محترم,cenione,72
11696,رائع,wow,31
1958,التذكر,wspomnienie,81
7383,شريحة لحم,stek,62
307,شيري,cherie.,100
14485,عطوف,uprzejmy,13
1360,بيليه,pelektor,96
9386,البلغارية,bułgarski,46
13505,تحكم,arbitraż,13
13204,9,9.,16
12986,لبديل,alternatywny,8
1457,تابور,bębenek,94
5426,سيتون,ustaw na,75
10636,ثيودور,teodor,39
5072,الحي الصيني,chinatown.,77
1380,تشاكي,chudzity,91
9616,حرة,freestyle,47
3234,تظاهر,obudzić,78
6928,كايزر,kajzer,66
13935,رقم,numer,7
13428,معقل,bród,14
6124,الأمونيا,amoniak,71
9864,سيج,sig.,45
10645,اخترق,przebić,34
6195,بودل,pudel,69
9252,قياس,metryczny,48
6262,لوكي,loki.,70
5115,إنسانويد,humanoidalny,74
12299,أسباب,fusy,12
5708,مسلسل كوميدي,komedia sytuacyjna,67
12400,ينظف,czysty,19
10744,الأنف,nos,36
10376,بات,pt.,16
14064,جنيه أو رطل للوزن,funty,32
13635,قرار,decyzja,12
4143,تورا,tora.,81
12238,أطول,najdłuższy,26
3554,اومني,omni.,86
12306,فلسطين,palestyna,26
7386,خلات,octan,54
5087,جاكلين,jacqueline.,77
3922,بايس,pais.,84
887,العجز,deficyty,32
6038,البوري,cefal,67
13719,الملقب ب,znany jako,12
11787,تنظيف,sprzątać,30
12458,بيدرو,pedro.,24
807,لانسلوت,lancelot.,98
1703,بنجي.,bungee,94
11151,كونغو,kongo,36
4367,إعادة التطوير,przebudowy,62
3474,غير مؤلم,bezboleśnie,87
4156,كائن,nadbrzeże,79
