ID,ARABE,JAPAN,INTERVAL
12499,الإرهاب,テロ,18
2640,شراب الشعير,麦芽,88
11720,اكتشاف,発見,27
13068,هندوراس,ホンジュラス,18
14187,يكمل,続く,5
12474,معاهدة,条約,18
1496,هف,hf,95
5615,ستريك,かんたん,74
105,amrita.,アムリタ,100
50,accolades.,賛成,89
11547,تغيير,変更されました,8
12475,صاروخ,ミサイル,20
519,simeon,シマン,99
13920,أين,どこ,7
675,بفضول,不思議に,94
11983,المواطنين,市民,24
221,غال,ガロウロ,98
11025,ذيل,しっぽ,29
13329,المناطق,エリア,9
1624,التهاب شعبي,気管支炎,94
8558,لا معنى له,無意味に,55
13214,الأيرلندية,アイルランド語の,16
9368,أنفسنا,ourselves,49
4992,زينون,キセノン,78
10535,المحمولة,ポータブル,39
9751,لائحة الاتهام,起訴,40
9750,زيتا,ゼータ,46
4674,كونشرتو,協奏曲,77
5066,ليلاند,ティランド,77
7340,mig.,ミグ,62
13825,له,彼の,6
6462,غرناطة,グラナダ,69
8595,العبقري,天才,55
11087,رقابة,検閲,26
14507,مركز,中心,9
2004,الخطوط,フォント,36
6958,غير الملموسة,無形,65
13052,إيمان,信仰,17
10864,انتاج,出力,37
6586,القوى العاملة,マンパワー,68
10895,ميليشيا,民兵,35
9457,عشرات,テンズ,10
5580,سترة,ベスト,56
7026,المخزون,在庫,62
10314,غير منصف,不公平です,41
352,ragtime,ラグタイム,100
13756,صخر,石,11
4173,طبيب الفدرالية,連邦主義者,81
12803,سكة حديدية,鉄道,18
9844,حارس مرمى,ゴールキーパー,43
13777,إسبانيا,スペイン,11
10335,batsmen.,バットメン,42
7624,مرسوم,命,52
5679,خردل,マスタード,73
12817,برلين,ベルリン,20
6456,البنغالية,ベンガロー,69
10555,البروسي,プロイセン,39
3370,الأدينوزين,アデノシン,87
1253,مصقول,磨いた,20
9080,دعاء,祈り,45
10849,اعتمادا,に応じて,23
3973,سوناتا,ソナタ,81
593,الكروماتينية,クロマチン,99
5593,طفره,突然変異,64
7527,مخزن,リポジトリ,61
8363,ولش,wel,56
6242,دلو,バケツ,66
9445,خطف,誘拐,33
9716,عاصفة ثلجية,猛吹雪,45
8747,البلد الام,故郷,53
7382,محبط,イライラする,7
6804,لوريل,月桂樹,66
4027,السيقة,di di,69
7794,سكران,酔っ払い,60
11210,باك,パース,35
3129,كافكا,カフカ,88
7060,خط انابيب,パイプライン,62
2456,مطبوخ,cook,24
4198,الفوسفاتاسي,ホスファターゼ,82
2054,garibaldi.,ガリバルディ,92
1143,بونساي,盆栽,96
12604,ني,ne,23
2884,أبقراط,ヒポクラテス,89
5744,عديمي الخبرة,未経験,73
4458,فن قص وتشكيل الورق,折り紙,81
11538,منهجي,系統的,27
1299,مشروح,注釈,83
9918,الشيطان,サタン,38
2819,مخالفة,不正行為,89
8208,خنفساء,甲虫,55
1727,مقرونة,pen pen,40
8845,دهان,画家,50
1697,فن الخط,書道,94
7564,بيكيت,ベケットに,62
11225,الأبوين,親,25
13570,ثقيل,重い,12
12389,انحياز، نزعة,バイアス,25
2180,النزهة,ピクニック,91
5180,بريم,prem prem,76
13247,اليونان,ギリシャ,16
6184,أنجولان,アンゴラン,67
13470,علم,国旗,12
12933,ملاذ,避難所,19
2245,بيدق,ポーン,77
12054,الدمى,pup pup,23
769,غشين,五球,98
7632,الآفاق,見通し,59
4996,ديويت,露出,78
4113,متضاع,tend tend,82
14514,مكتوب,書かれています,8
13545,بيان,声明,10
3644,غير ربحية,非営利,86
1137,بولاريس,ポラリス,96
10514,تم شراؤها,購入した,26
3446,بورا,ボラ,81
2030,سن,制定,28
9403,دمر,des,49
2149,goaless.,go go,92
12929,ثلاثي,トリプル,18
13408,في النهاية,最終的,13
4885,التقطير,蒸留,68
4274,أوكسيداسي,オキシダーゼ,81
1463,توبيخ,懲戒処分,79
13641,ثمانية,8,12
8754,قشر,皮,51
12930,تظل,残る,9
5078,تهاني,おめでとうございます,77
9715,alec.,骨董品,46
9681,مدينة البندقية,ヴェネツィア,47
11441,طرق,ルート,16
6725,الوريد,静脈,60
10947,استقبال,受信,28
8367,توبي,to to,56
7772,نترات,硝酸塩,57
8433,غير متقدمة,unr,56
13990,الكمبيوتر,pc,36
8583,محاكم التفتيش,尋ねる,54
9208,سنت,セント,25
10495,الغلاف الجوي,雰囲気,31
3500,overlord.,ぼやけている,84
9891,العطلات,休日,27
12460,ويلتون,wilton,24
7482,نزع السلاح,軍縮,62
10338,إيمرسون,エマソン,42
8326,سامة,毒,46
9156,أبردين,アバディーン,51
1333,بعد اليوم أبدا,never never,96
5317,ماترا.,マトラ,76
1598,المفكرين,think think,86
14384,يقود,鉛,7
9109,مذهل,壮観な,51
8249,الضرائب,税金,24
1832,كاديس,歌いました,94
9877,وحدة التحكم,コンソール,34
10570,بشكل منتظم,定期的,40
9626,بغاء,売春,43
5043,المالطية,マルタシー,77
14222,قريب,近く,9
412,بيريتا,ベレッタ,100
14363,روبرت,ロバート,11
2044,الهوائيات,アンテナ,60
9232,انفجار,バースト,46
8539,التماس,嘆願,40
4080,بائع,セールスマン,83
1378,بيلوجا,シロイルカ,96
2960,تنازل,租界,65
12236,نصف الوقت,半減期,26
11815,ماكدونالد.,マクドナルド,30
13751,يشير,示す,9
13383,ينفذ,埋め込む,13
411,السيانوريكي,シアヌル,99
12387,إبريق,ep,25
2428,فيتن,めたらかさ,91
13042,نسخة,cc,18
9765,لينش,リンチ,42
1630,التصحر,砂漠化,94
12554,كينيدي,ケネディ,23
12253,نوح,ノア,26
2513,googolplex.,グーロリックス,91
14225,رئيسي,主要,7
13625,صافي,クリア,12
686,الموقعين,署名者,88
13829,هُم,彼らの,6
469,تسلل,sned,51
6839,جيمسون,ジェイムソン,66
12349,تاريخي,歴史的な,13
8974,الديموقراطي,民主党,14
3169,ناقل,トランスフェラーゼ,88
10516,مطمئن,疑念なこと,40
3639,غير قابل للصدأ,ステンレス,86
4072,بلاك جاك,ブラックジャック,82
2826,ثلاث مرات,thr thr,89
595,سيدي,sidi.,99
10647,البسكويت,バクレ,39
3284,الشريعة,シャリア,87
3625,سالفيا,サルビア,86
12302,شى,ch,26
4540,قط بري أمريكي,ボブキャット,65
13059,مرتين,twice,18
1805,كارفور,カーレーフ,94
5111,نام,nam,77
5256,الإمبراطورة,皇后,75
11521,خمسة وأربعين,四十五,32
9635,سجن,牢屋,42
1564,الرامح,スピアマン,95
732,كومارا,クマラ,98
7869,ديكسي.,デキシー,59
14242,ماك,マック,29
8758,مغناطيس,磁石,36
8451,المتظاهرين,抗議者,54
398,وقت فراغ,時空,100
5938,veronicas.,ヴェロニュ,58
6732,كولون,結腸,42
13145,أريزونا,アリゾナ,17
10440,انتقال,トランスミッション,39
11027,عضوية,メンバーシップ,36
2628,شق,裂け目,89
3415,الأكرينا,オカリナ,87
13724,توماس,トーマス,12
4878,واه,wa,78
8731,منتخب,fel fel,54
7996,كامدن,カムデン,59
13056,غراهام,グラハム,18
937,الشيخوف,チェコフ,97
7678,هاتشباك,ハッチバック,56
2493,الباتروس,アルバトロス,91
12574,مور,ムーアーリー,22
4079,غول,鬼,82
12131,مرشح,候補者,19
9497,موجة عريضة,ブロードバンド,48
3855,بافلوف,パブロブ,84
1210,نجمة خماسية,ペンタグラム,96
1766,كتاب الطبخ,クックブック,88
12472,آن.,庵,18
10929,الرصيف,バース,35
12120,ممر المشاة,歩道,18
13362,معرف,定めた,13
1277,polska.,ポルスカ,96
5813,غامبيا,ガンビア,73
10544,حلقه,ループ,34
11450,بيتا,ベータ,33
13907,أولئك,それらの,6
610,تعويذة، شعار,マントラ,97
6185,astrodome,アストロドーム,70
10279,بلازا,プラザ,42
9372,أولا,まず,49
6183,كارتل,カルテル,66
3349,إلغاثة,廃絶主義,86
4412,tantalum.,タンタル,81
10575,أقسم,誓う,38
3502,كلا,カラ,86
3055,تسليم,渡す,88
9230,قالب طوب,煉瓦,46
8535,عفو,恩赦,54
2368,أنيل,麻酔,91
1602,anglicanism.,アングリカニズム,42
9907,دعوى,めくる,22
3740,مكب النفايات,埋め立て,84
12369,تفاحة,りんご,24
1004,سمك أبو سيف,メカジキ,97
7204,إيستمان,イーストマン,64
8262,nickelodeon.,ニックロデオン,57
12913,صف,行,18
11447,قادر,有能,23
8618,أوغستا,オーガスタ,54
11612,بلير,ブレアー,32
1296,ريتز,貴方,96
12856,وكالة,エージェンシー,16
12674,الفندق,ホテル,21
889,ternary.,三成分,97
2624,حامل الراية,少尉,88
2509,كوسف,クロスボロー,91
5240,اتصال تليفوني,ダイヤルアップ,76
9110,mhz.,ムーザリー,51
5693,ماء محلى,甘い水,74
1207,leninist.,レニニスト,96
4464,أوراسيان,ユーラシア語,80
12085,تسونامي,津波,27
9141,بوكر,ブッカー,51
499,كاتاكانا,カタカナ,99
2283,sla.,スラリー,92
3347,جيليان,ジリアン,87
4239,iglesia.,イグレリア,82
1453,العزاء,sol sol,95
12960,خليج,湾,19
7902,فأر,vert,59
9185,إلهة,女神,49
13881,مستخدم,使用済み,5
1406,متأخرا,遅延された,95
12583,حفرة,ピット,17
11506,قطر الدائرة,直径,32
12453,العمل,労働,23
558,سانغه,サン,99
7804,الحيوان الثديي,哺乳類,53
10057,هاكني,ハックニー,44
1878,أطاح,top top,78
10500,رودريغيز,ロドリゲス,40
1653,بلا رحمة,やっぱり,94
7849,الإقطاعية,fe fe,53
3642,بانديكوت,バンディック,86
13181,تنتمي,属する,12
277,سيارات السيدان,セダン,49
12593,التعبئة والتغليف,包装,20
3314,botticelli.,ボインテッキ,87
9203,جامبوري,ジャンボリー,50
3843,أوليفا,オリバ,85
4836,micropenis.,マイクロプレニス,79
6081,ليكس,lex,71
12745,تصوير,写真,12
12717,إرسال,送信,15
13939,التالي,次,6
5423,سلعة,商品,62
6961,هيبورن,hb,65
6048,الفرنسي,フランス人,71
8218,استثنائية,exception exception,13
9092,عاشق,愛人,43
4546,علاء الدين,アラジン,80
10354,الخريجين,卒業生,41
2643,لزوجة,粘度,89
9886,جريسو,グレコ,45
5456,دوبسون,ドブソン,75
9199,النجمة,アスタリスク,48
1444,التشكيل,二析,89
10193,شخصية,実在物,38
7886,تجاوزت,exceed,38
3814,عبر الأطلسي,大西洋,85
11122,buccaneers.,バッカネアーズ,35
5656,هورون,ヒューロン,74
3410,مياه عذبة,淡水,87
336,ميسيزو,ミスティゾ,96
9601,تداخل,交差点,42
734,غير مرض,不満足,98
13479,منعطف _ دور,順番,9
5118,كونر,コナー,76
10364,إهانة,侮辱,22
14354,نحيف,女性,11
3253,psilocin.,プシロシン,88
6527,الأكاديميون,アカデミック,19
12031,تحالف,アライアンス,27
9575,الوقت ذاته,同時に,42
2926,بايد,ベード,89
155,عربة يدوية,手押し車,100
9713,القوطية,ゴシック,46
10536,خروف,羊,40
414,السونار,ソナー,100
12961,الأصفر,黄,19
8858,غونغ,ゴング,53
1920,hillbilly.,ヒルビリー,86
10136,الحرير,シルク,42
1187,الانكسار,屈折,83
1807,دن,ダン,94
10563,انسداد,詰まり,38
10915,جي,gi.,37
7824,يوتوبيا,ユートピア,60
9407,انحراف,spl,49
6290,قذرة,sl sl,69
7037,حل,解決する,20
10867,فجأة,突然,38
7649,بوذي,仏教徒,59
2683,هيكل السيارة,ボディワーク,89
4848,بوردو,ボルドーの,79
10266,براءة الإختراع,特許,37
9757,على متن سفينة,退院する,46
3393,السلوفينية,スロベニア語,87
7876,العوالق,プランクトン,60
8630,كريس,かわいらしい,54
6728,كورنثوس,コリント,62
7549,منتصف الصيف,真夏,62
9100,جودو,柔道,51
11493,كوكب الزهرة,金星,18
6475,ريادي,起業家,62
10949,الاضطرابات,不安,38
7011,عتبة,しきい値,64
1626,كارولوس,カロラス,94
4905,مكثف,コンデンサー,76
9954,كشك,ブース,43
13701,بيانات,データ,12
5862,المكتب السياسي,輿入れ,72
6706,البارثينون,パルテノン,67
430,dayan.,デイタン,100
7650,quarter,需品,61
9,مجدد,remう,100
4263,هيرتز,ヘルツ,82
14110,أتى,来た,10
12158,شيطان,悪魔,19
10392,لهب,火炎,19
5203,حيث,である,76
5924,سخونة,暑さ,72
214,ييكيس,うわぁ,100
11086,لمح,意味する,23
9794,توتر,時制,45
6635,صادف,帯状疱疹,68
2207,شعري,キャピラリー,89
529,كودا,倖田來未,99
6985,بيكا,ピカ,65
4722,ممات,アルカイック,79
2335,تؤدي,uc cond,91
1200,spiegel.,スピエジェル,96
6481,الشهباء,バフィー,69
14289,الآلات,機械,9
6280,يشب,碧玉,69
4064,الشغب,フーリガニズム,62
5990,إسبرسو,エスプレッソ,72
6701,templar.,テンプラー,66
389,غاليوم,ガリウム,100
4654,بيرسيفون,persephone.,79
9414,تحرش,嫌がらせ,26
671,تمزلج,そばに,93
6564,كثيف,密集,60
7029,وودوارد,wood,65
3085,الكشف عن,開示,61
4655,revisit.,復活させる,63
2888,سابين,サビネ,86
4049,بروفانس,プロヴァンス,82
6499,attila.,ティラ,69
8567,الغيت حي اليهود,ゲットー,52
1563,أوقيانوسيان,オセアニアの,95
8434,أبدي,永遠,49
2399,متزامنة,同期しています,68
10434,تحت أسفل,under,41
11803,السابق,元,30
4753,كره المثليين,球菌,79
11229,سد,ダム,33
3608,تخبط,ヒラメ,82
11999,زواج,結婚,27
10179,ماليك,マリク,43
3536,carabinieri.,カラビニエ,86
2697,عديمي الجنسية,ステートレス,83
10562,بولدر,ボルダー,39
1873,زاهية,贋作,92
11660,دمج,マージ,18
2796,هايوارد,ヘイワード,87
11484,اجتاحت,掃廷,33
10089,يخرق,違反,13
5018,الموائل,生息地,76
2397,غير الرياضية,絶対的なマンのような,91
2078,النيتروز,亜硝酸,92
3648,القراص,net,80
5238,حافل,キャッチポール,76
525,كهربة,電化,99
6256,يين,陰,70
9953,بايرون,バイロン,44
3492,شعير,オオムギ,86
2,pretzel.,プレッツェル,93
8018,نوكسفيل,ノックスビル,59
624,سيماس,se se,99
11852,مص,吸う,22
12348,المسافرين,チラシ,24
7458,آلي,エール,58
10595,بيل,pil,40
11411,أبطأ,もっとゆっくり,34
8166,سمك القد,cod,58
4177,لوسيل,ルツィル,82
14113,يجد,探す,7
10126,استولى على,つまずく,34
9303,لينين,レーニン,48
12680,خبير,con,18
14202,حرب,戦争,7
5070,miskin.,ミスキン,77
1094,بوتانول,ブタノール,96
14366,سبعة,セブン,10
9982,ناقص,マイナス,44
9708,نزول,降下,46
11035,خمسون,50年代,35
12413,كوكب المريخ,火星,12
4416,onslaught,onl,81
4210,المعجزات,奇跡,45
209,lithosphere.,リソフェロ,100
5752,تيكي,ティキ,72
7947,ارتفاع,elev,33
4764,حلاقة شعر,散髪,76
9044,نبي,預言者,46
8499,المدينة المنورة,メディナ,55
4742,خجلان,恥ずかしかった,78
11445,مدى الحياة,永遠に,33
12074,النصي,脚本,25
8402,مائع,体液,54
2351,إلمام,エルム,84
7079,ميرزا,ミルザ,64
10884,تربة,土,37
3451,شامروك,シャムロック,66
13169,التشهير,夢幻,17
79,nighthawk.,ナイトホーク,94
7684,منديل,メンデル,61
9586,نويل,ノエル,47
1037,الهاربين,逃亡する,96
13995,كبير,大きい,7
1728,اعتقال,レトロスペペ,64
7366,eccles.,ec ec,62
6046,القيصر,皇帝の,71
14393,وجه,顔,12
7240,mayflower.,メイフラワー,63
5015,الغدد الصماء,内分泌物,77
11662,زيمبابوي,ジンバブエ,31
353,البلياردو,ビリヤード,92
12364,موراي,マレー,25
12445,سلالة حاكمة,王朝,24
10802,بيتزا,ピザ,38
256,الديوان,デュワンピー,100
13288,هونغ,香港,15
11898,سريعون,急速,25
13175,ناظر,天然,17
12742,مسلح,武装,13
4017,الانقلاب,solstice.,80
10676,وصي,保護者,38
4420,سبيتزر,スピッサー,81
11003,قهوة,コーヒー,37
11731,كينيا,ケニア,31
13749,مسار,追跡,9
4762,زمالة,フェローシップ,78
7004,ballpark.,野球場,55
7939,خلط,混合,19
250,مبرمجون,プログラマー,29
3333,حاجر,ターンパイク,83
899,رجل اسود,黒人,97
13032,بالضبط,まさに,18
3600,قلق,気になる,86
8867,تشيلين,千里,52
13376,ميامي,マイアミ,14
10628,تعليم,teach teach,29
3108,إتصال,インパラ,88
11287,الشريط,テープ,27
11013,piquet.,ピコエ,37
9257,متسابق,レーサー,36
783,بادر,prob,97
3717,ناب,ナパーム,85
7179,فوضوي,混雑,63
8252,وو,呉服,57
8373,العنبر,アンバー,56
10858,الإباحية,ポルノ,38
3593,السامرية,サマリアン,84
10733,حي,近所,33
2377,monsignor.,モンセニョー,91
2356,frazer.,fr fr,91
11902,مونتغمري,モンゴメリー,29
1527,بيغمي,ピグミー,89
14078,سياسي,政治的,10
644,سيلت,ゼュレート,86
5898,الماركسية,マルクスズム,72
2073,تضليل,ish.nets.,92
9775,معتمد,認証済み,43
7710,انقضاء,満了,61
5147,سرفانتس,セルバンテス,77
12388,نسق,レイアウト,25
6709,خط الوسط,ミッドフィールド,53
13109,طبيعة,自然,12
7272,بكاء,泣いて,32
3086,خالية,devう,88
320,التتبع,トレーサー,97
6463,طرابلس,トリポリア,68
7712,كورفيت,コルベット,60
9186,حساء,スープ,50
12652,سكرتير,秘書,22
10068,كاترين,カタリン,44
5852,تول,tol,72
14387,قصير,短い,9
1851,ماتلي,モーリー,93
9263,لوك,loc,50
10205,جي امني,gm,43
1291,عكسية,逆作動,94
5770,أفعى,ボア,72
6147,تعويضات,返済,66
5691,هرمون تستوستيرون,テストステロン,74
5915,داونفيلد,ダウンフィールド,72
4271,إيبا,イバピー,82
7665,حذار,注意してください,61
13769,فهم,理解,9
2739,المعتوه,ダフト,89
13359,استشهد,挙げた,7
9090,صدمت,衝撃的な,24
3171,شل,不自由,73
1033,غير هياب جريء,敗国,97
893,عسكريا,百万,97
3902,ابتعد,逃げる,82
13446,منطقة,領域,11
8506,بصير,急性,54
3414,القلب والأوعية الدموية,心血管,87
4438,آلة توبا,チューバ,80
4990,فكي,顎,59
9947,طارد,チェザー,43
11764,مجاور,近所の,30
2420,المخططون,プランナー,82
5771,خرز,ビーズ,63
12868,النرويج,ノルウェー,20
770,الاحترازية,予防的,98
7543,جلالة,香ばしい,62
8530,التيتانيوم,チタン,55
13384,يقطع,切る,13
3736,وجبة خفيفة,スナック,75
8505,رومني,ロムニー,55
8301,حقيقي,real然,50
12013,walkie.,walk walk,28
5787,keystone.,キーストーン,72
6552,تشيهواهوا,チワワ,68
4867,مزيج,婚約者,79
8979,سقراط,ソクラテス,51
9592,متشدد,mil mil,29
11071,مادة متفجرة,爆発物,18
6974,النيكوتين,ニコチン,63
12199,باب,ドア,23
10781,البناء,linemen,38
2908,حديثي الولادة,新生児,88
13872,لأن,なぜなら,7
10452,مقال,出発,39
11836,رماد,灰,24
7746,النطق,発音,58
8214,تشنج,発作,54
12014,تتوافق,併せる,14
3467,شيلا,シェイラ,87
8589,دوسر,der,55
1859,قلة,コンクラーベ,90
2125,banshee.,バンシー,86
9852,العاهل,君主,37
12153,رضا,満足させる,15
7754,أكوا,アクア,61
3985,جينم,ジイン,83
14175,يحفظ,保つ,8
6538,متكبر او مغرور,傲慢,60
8919,قمة افرست,エベレスト,52
14487,شهر نوفمبر,11月,5
12353,رفيق,メイト,24
13146,ويسكونسن,ウィスコンシン,17
428,التونسي,チュニジア人,97
11501,قبرص,キプロス,33
4534,أجعد,ファジー,80
13894,هؤلاء,これら,6
13377,محظور,禁止された,9
5699,مبرر,保証された,32
13849,ش,u,6
10648,بصري,視して,35
14371,بارِز,重要な,10
9306,رجال الشرطة,警官,50
8792,زيوس,ゼウス,53
10457,أمستردام,アムステルダム,41
2144,لا يمكن الوصول إليها,inアクセスできません,92
3096,بونتا,プンタ,88
2692,مجاور للكلية,副腎,90
2595,تنوير,啓発,47
9739,البريد الإلكتروني,webber,46
10343,الخاسر,敗者,33
6977,برزت,ped,19
4335,الطباشيري,クレタセウス,81
11786,السفلي,浅い,30
14328,قاد,導かれた,10
8266,هيا,e,57
12476,سمعة طيبة,reput.,20
11080,شبح,ファントム,33
8836,جيمستاون,ジェームスタウン,53
11322,جولييوس,ジュリアス,34
5313,transvaal.,トランスバリア,76
11623,العرب,アラブ人,12
504,البنية,アーキテクチャ,15
11170,الفيل,象,33
13565,ملء,塗りつぶし,12
605,انقلب,流れ落ちる,99
13405,كرة القدم الامريكية,ラグビー,14
13933,نفس,同じ,8
7688,زو,居動,61
8424,هوراس,hor hor,56
12255,كونتيننتال,コンチネンタル,26
13838,جديد,新しい,6
6382,أستاذ,prof,69
12309,تشكيلة,バラエティ,22
2195,عدد لا يحصى,無数の,90
2064,القبطون,コプティック,92
3117,goebbels.,ゴーベス,88
8498,وحي - الهام,インスピレーション,28
9932,هيث,ヒース,45
13463,z.,z,14
8741,ريميكس,リミックス,42
10075,إندونيسي,インドネシア語,42
8004,مرسى,アンカレッジ,59
11066,بطريقة عشوائية,無作為に,37
7603,الحصار,禁輸,59
7923,yom.,百姓,59
14296,انتهى,終了しました,7
5738,هلك,perished,64
2810,الترشيح,candid candid,88
4372,لفه,コイル,78
11776,رونالد.,ロナルド,30
9437,بوابة,ゲートウェイ,48
3360,wapiti.,和平,87
13268,7,第7回,16
4342,تشريح الجثة,剖検,79
13884,ثلاثة,三つ,7
4975,تشخبص,診断,78
9934,رياضة بدنية,体操,42
6659,الذكرى المئوية,百減国,67
12025,بوست,純性,28
11442,تطابق,同一,21
1987,repaliatiatory.,レタリア,93
7790,لعبة,人形,42
9992,منحة دراسية,奨学金,43
5410,بروستر.,ブリュースター,75
55,أوفا,oka.,100
12140,بيرة,ビール,27
1642,غفرت,為替された,94
12775,طفل,子供,15
5016,عدو للمسيح,反動論,76
1945,فيرمي,フェルミ,93
3298,ياي,わーい,87
14469,وثيقة,書類,12
14181,ثالث,三番目,8
1868,الاصطدام,衝撃的,44
10261,الحزبية,パルチザン,37
6747,شجبت,無視されました,55
10448,هلسنكي,ヘルシンキ,41
13837,أنت,あなた,5
10361,وندسور,ウィンザー,41
11940,الكشفية,ディスコグラフィ,29
12563,مشدود,きつい,23
13573,غالبا,頻繁,12
14208,مجال,分野,8
14315,حقوق,権利,7
3607,حمالة صدر,ブラジャー,78
14308,ي,j,8
6588,khrushchev.,クルシェフ,68
5477,ميم,マイム,74
2266,مواطن,compatriot,86
8403,سيخ,シーク,48
5,ixion.,イクジオン,100
5912,برا,陸上,70
10202,عيد الشكر,感謝祭,43
11101,نقي,ピュア,29
9139,kelvin.,ケルビン,50
11717,هارفي,ハーベー,31
8250,طرد,exp exp,51
11300,عقلي,mental mental,30
10370,الإعلانات,広告,7
9082,المقلية,揚げ物,38
12021,بالمر,パーマー,28
13918,يشارك,共有,6
5543,لاعب خط الوسط,半バック,70
3509,ميكا,ミカ,86
5554,روتاري,ロータリー,73
11305,بركان,火山,33
6407,متحف اللوفر,ルーバー,69
9624,أخلاق,倫理,38
14263,ر,t,5
2792,الشاحن التربيني,ターボチャージャー,89
14234,خاص,プライベート,9
13385,الروسية,ロシア,14
10931,العتاد,マテリアレ,38
2256,موسيل,モセル,92
7266,رونوك,ロアノーク,63
380,كلكان,アルカン,96
6224,صرصور,ゴキブリ,70
3218,supersonic.,超音源,57
4266,بريموس,prim prim,82
4402,بوسبي,bus,81
8362,شرائط,ストライプ,43
3534,شنكستاون,ヤングスタウン,86
3943,فرنك بلح,bf.,83
10249,إبسيلون,epsilon.,42
545,الرجعية,反動的,94
6561,نيروبي,ナイロビ,68
10645,اخترق,ピアスに,34
10154,شهريا,毎月,43
4798,مقص,剪断した,27
1535,مقلد الصوت والحركة,似ているように,92
8458,مرض السل,結核,55
7691,هندسي,幾何学的な,59
3123,أنيون,アニオン,87
4595,عزز,ブースト,46
1159,rorschach,ロールシャッハ,96
1797,فقدان الذاكرة,健忘症,94
14164,يصنع,作る,5
3908,firepower.,火力な,84
7074,المورمونات,モルモン,31
13599,عاد,戻ってきた,9
11580,فيكتور,ビクター,30
7311,تلا,dt.,62
4262,فورت,鼠径部,81
4592,يؤلم,痛い,34
4002,mathunt.,マンハント,82
11555,حكمة - قول مأثور,マキシム,30
9544,سامي,サミー,48
3367,نفخة,パフ,72
6711,messier.,メシア,67
13024,القوات البحرية,海軍,18
10510,خطي,線形,40
8795,الكلى,肝臓,51
10157,إلفيس,エルヴィス,43
1229,حاضنة,シッター,95
9645,كيس,袋,24
12838,نهج,アプローチ,15
6616,شروزبري,シュルーズベリー,68
5507,مانزانيلو,マンサニヨ,75
14404,مراجعة,レビュー,7
2852,أذى,腸,62
8984,تجنيد,リクルート,23
5542,الكيمياء الحيوية,生化学,74
867,مخاد,dis然,96
10048,رغيف الخبز,パン,43
2627,مادة صمغية,樹脂,79
11308,جوي,ジョーイ,35
4366,parton.,パートン,81
12466,كايل,カイル,24
7009,رجا,ラジャ,64
4726,تراكم,やり残し,75
3956,أبتاون,びっくりした,83
12865,يجزم,主張する,14
12785,المناقصة,入札,18
927,impaler.,インプレーター,88
6469,أوبك,オペコ,69
7887,ايرو,エアロ,60
9224,الظهير,フルバック,44
12590,دين الاسلام,イスラム教,15
6774,كولومبو,コロンボ,66
13949,أمريكي,アメリカ人,8
11747,العشرين,二十留め,30
2499,انخفاض حرارة الجسم,低体温,91
5049,tufts.,tf,75
10341,الاتصالات السلكية واللاسلكية,電気通信,30
6956,ساندمان,サンドマン,65
13367,6th.,第6回,15
1937,بومبي,ポンペシー,93
7970,راج,ra,59
2112,alco.,アルコー,92
8507,المهددة بالخطر,絶滅した,52
4334,منصة الإطلاق,ランチャー,63
7926,الحيوانات المنوية,精子,59
7329,حبيس,閉じ込めた,50
8554,watergate,ウォーターゲート,55
2017,خربش,いたずら書き,91
1854,capybara.,カピバラ,92
5814,الاعتماد,依存,73
5696,الأرض خارج,ground ground,74
402,مانا,man,97
12643,دعا,招待,6
13773,نطاق,ドメイン,11
2434,عطار,入札者,87
10902,مقاطعة,ボイコット,36
3576,بلاط,タイル,63
785,موه,堀,98
3028,zapatero.,ザパテロ,88
2129,خط أزرق,ブルーライナ,92
5098,دبلوماسي,外交官,34
7214,كوني,コスミック,63
10460,رومانسي,ロマンス,40
11705,إسحاق,伊佐,31
13489,براي,褒美する,13
12973,إيران,イランの,19
8253,كييف,キエフ,57
4264,البروم,臭素,79
13492,سيارة نقل,van,13
1181,حربة,バヨネツェ,76
2730,طحن,研削,67
13067,شقيق,兄弟,12
1120,الحبار,cut,96
8449,علم الزلازل,地震学,54
5635,برايل,点字,74
3526,مرشملوو,マシュマロ,86
1636,سنيل,鼻息,94
12556,أرز,ご飯,23
7561,arricondissement,区切り,60
9849,التوابل,スパイス,44
9931,تعذيب,拷問,39
13423,ابكر,ついさっき,14
13936,ملكنا,私たちの,5
5904,استرفاع,浮揚,70
8838,شجاع,勇敢,22
12647,التهديدات,脅威,13
11050,الفصل,章,31
7692,عشبة ضارة,雑草,57
2418,المصطب,下流,91
11826,وداعا,さよなら,28
9870,برعم,蕾,43
8095,أرنبة,野ウサギ,56
11876,إعادة إدخال,再挿入,8
11326,احتراق,燃焼,19
966,طبيب نفسي,精神科医,94
2184,راد,rad.,91
9636,ويتني,ホイットニー,47
6124,الأمونيا,アンモニア,71
13845,س,s,5
967,من أصل اسباني,ヒスパニック州,58
12326,تصنيف,ランキング,7
4859,الغولتين,グルテン,79
3433,كليبرز,バリカン,76
11539,رقيق,微妙,32
14123,نتيجة,結果,7
8917,دو,斗,52
3661,شلل الرعاش,パーキンソン,85
9999,الرياح الموسمية,モンスーン,43
5008,بؤس,悲惨な,77
6811,شوبين,ショパン,66
9144,لوحات,板,20
13126,الإيطالية,イタリアの,16
11753,طروادة,トロイ,30
1699,بوغارت,ボーガルト,94
10973,مدغشقر,マダガスカル,37
12844,ماريلاند,メリーランド,20
2329,تدريس,学費,91
13937,جداً,とても,8
