ID,JAPAN,PORTUGAIS,INTERVAL
10679,雪崩,avalanche,38
7139,オーガスティン,agostinho,59
10740,キングストン,kingston.,38
12035,不可能,impossível,27
11546,サンダー,trovão,31
4100,ホワイトホール,whitehall.,83
10516,疑念なこと,desavisando,39
11230,バジェット,orçamento,33
9249,フラワーズ,flores,32
8025,公爵夫人,duquesa,58
7610,ウィッカー,wicca.,61
9451,チャンドラー,chandler.,47
6711,メシア,messier.,66
7510,鳩,pomba,58
2709,フレア,flared,55
1510,歩行,maneira de andar,94
1886,ペダル,pedal,84
2621,パスファインダー,pathfinder.,84
7046,ワンダーランド,país das maravilhas,64
11468,ロッド,haste,31
6323,バッロ,rebarba,69
13631,ポータル,portal,12
152,チュニック,túnica,78
1567,マイレージ,quilometragem,95
10840,ステロイド,esteroide,35
8429,バスケット,cesta,52
1524,スヌーピー,snoopy,95
6283,モンペリエ,montpelier.,69
10717,バター,manteiga,38
12142,逃れる,escapar,21
14384,鉛,liderar,7
13461,短くする,mais curta,13
13969,コントロール,ao controle,11
10100,オーラル,oral,39
8119,剣闘士,gladiators.,44
9707,調和,harmonia,43
5920,改訂,rever,15
3787,ホワイトヘッド,whitehead,84
4579,アリイ,alii.,80
6445,ヘロン,heron.,68
13067,兄弟,irmão,12
1086,ヤフ,yah.,96
7841,ハーレー,hurley.,59
3268,拮抗薬,antagonista,65
12771,動物,animal,12
8776,ミイラ,mamãe,52
3267,未成年者,não comprovado,87
8886,ach ach,acharya.,51
2649,ブルゴーニュ,borgonha,90
11634,吟遊詩人,bardo,31
3365,中断,interrupção,41
3076,ルシッド,lúcido,86
14125,半分,metade,10
5962,復活する,restabelecer,41
3731,胡同,cro,85
13753,オハイオーズ,ohio.,11
13237,主人,mestre,12
13442,無期限に,indefinidamente,13
285,臭い,malcheiroso,99
13269,仮説,teoria,13
9646,花火,fogos de artifício,44
7195,アテナ,atena,63
3895,アセトン,acetona,84
10953,掩護,cobertura,8
4098,先駆け,retorno,79
13735,アルフ,alf.,12
13246,アトランタ,atlanta.,16
8800,放送局,locutor de rádio,12
1876,キログラム,quilogramas.,72
13687,悪い,mau,12
8829,ソー,thor.,52
10384,撤退,retirar o,26
9295,排除,eliminar,15
8636,ウルヴァリン,wolverine,32
12936,港,porta,18
14317,関与した,envolvido,9
8507,絶滅した,ameaçadas de extinção,51
9047,グライダー,planador,45
9815,ぶらぶら,pendurado,31
13075,致命的,crítico,11
2767,セルベス,cerberus.,89
1852,アトラーゼ,atlas.,93
9852,君主,monarca,36
8152,忍耐,paciência,57
9513,バートレット,bartlett.,47
5840,ジブベリシッシュ,gibbilar,72
991,ベネ,benn.,91
3460,tun tun,tun.,86
335,ターザン,tarzan.,100
7852,クレードル,berço,58
10436,代わりに,substituído,21
7201,エリヤ,elijah.,63
10864,出力,saída,37
10524,立方体,cubo,37
8875,スフィンクス,esfinge,51
1018,テッセサクト,tesseract.,97
7302,スラッシュ,golpear,46
7479,胎児,feto,62
10057,ハックニー,hackney.,43
6998,ロリポップ,pirulito,63
7766,いじめに,assédio moral,43
11064,覆う,shawn.,36
12984,オーストリア,áustria,19
11308,ジョーイ,joey.,34
1603,ハンガー,hangar,90
2976,ウルサ,ursa.,64
4978,タングステン,tungstênio,77
11427,妹,irmã,28
3149,西部,sacristão,88
11413,圧延,rolando,17
10173,地中海,mediterrâneo,42
12642,エンターテイメント,entretenimento,19
9522,d.,dal.,47
37,rap rap,estupramento,32
5712,汚染された,sujar,35
8641,専門家,profissionais,16
9176,前例のない,sem precedente,49
11148,ダウンロード,download,26
5158,フィアスコ,fiasco,75
4721,シーズン中,meia temporada,79
1569,痘料,varuna,94
12952,一瞬,momento,16
10875,ネパール,nepal,37
3161,tour tour,tourer.,87
7332,評決,veredito,60
14473,表示されています,mostrando,8
11293,コロシアム,coliseu,34
7591,混雑した,lotado,17
4079,鬼,ogro,82
14096,税,imposto,24
8308,ナツィス,nazis.,24
8576,ありがたい,grato,48
2079,痔核,hemorróida,91
11579,ソニック,sônica,30
8798,証言,testemunho,47
12781,セッション,sessão,18
5553,ブルンジー,burundi,74
13668,entered,entrou,10
6012,脛骨,tíbia,71
11245,トースト,brinde,34
2854,識別する,discernir,75
4571,差止命令,injunção,76
7988,シナリオ,cenário,47
12211,ランディー,randy.,26
661,発信者,chamadores,63
4231,エンフィールド,enfield,82
10694,ケンブリッジ,cambridge,38
6845,毛布,cobertor,57
11038,沼沢,pântano,35
12890,ラベル,rótulo,14
2220,pl pl,pragas,37
13310,協議会,conselho,15
4960,莫大,vastamente,77
2493,アルバトロス,albatroz,90
8494,ポインタ,ponteiros,41
5941,堆積物,sedimentar,71
4302,絶縁,isolamento,65
1102,アグニアルド,aguinaldo,96
6155,サーファー,surfista,60
146,オワイジ,ouija.,100
6661,血友病,hemofilia,67
4318,精神的,psiquiátrico,81
9000,停電,queda de energia,48
4339,カワン,cowan.,81
4012,ストラフィー,estragando,72
12070,解決,solução,23
2927,ピレネー,pirinéus.,88
2875,サイダー,cidra,88
1616,砂時計,ampulheta,94
10773,ドノーバン,donovan,38
13917,社長,presidente,10
10753,ちゃん,chan.,38
11331,記章,insígnia,34
14234,プライベート,privado,9
4913,ソフォカム,sófocles,78
13232,ドドピー,dodo,16
4577,ナパ,napa.,80
13314,侵入,invasão,15
10825,無意味な,sem sentido,38
6125,mind mind,sem mente,70
1388,アルゼンチーノ,argentino.,95
11059,毎週,semanalmente,36
3548,アメーバ,ameba,86
8884,効率,eficiência,34
4634,鎮静,resfriar,69
11344,お尻,bunda,33
10530,座標,coordenadas,21
6020,クイズ,questionário,71
13765,ジョージア,geórgia,11
1946,謎々,riddled.,70
13372,私自身,eu mesmo,14
3780,劣った,deteriorado,61
1778,盛ん,sheng.,93
8369,カイリー,kylie.,55
4076,ドワード,dowd.,83
2320,ベースライン,linha de base,88
11169,自治体,município,25
7553,バイオマス,biomassa.,61
12119,循環,circulação,23
12328,ユーロ,euro,24
2150,マフした,muffed.,92
14365,男性,homens,9
9213,規律,disciplina,33
7224,沙織,sha.,63
9326,リトアニア人,lituano,48
12486,幾分,de alguma forma,23
9986,ジェスター,bobo da bunda,42
769,五球,goshen.,98
7715,ダイナミクス,dinâmica,24
11916,占領,ocupado,24
8994,ガチョウ,ganso,51
12225,続いて,subseqüentemente,18
12174,cub cub,cubs.,25
1164,刺激,estímulo,96
10904,保管所,armazenar,37
12819,推定,presumir,13
10682,エイリアス,alias.,34
1532,鬼才,kiowa.,95
11661,忘れて,esquecido,31
3874,ショートカット,atalho,76
8837,激しい,feroz,49
14479,チーム,equipe,7
1006,has has,haxixe,97
5309,スプリンター,sprinter.,59
4506,待つ,aguardam,47
7991,トランジスタ,transistor,55
9109,壮観な,espetacular,50
13587,マーティン,martin.,12
9063,レダクターゼ,redutase,50
1723,褒める,elogiar,54
11784,行動,comportamento,29
804,灯油,querosene,98
7098,ディックス,dix.,64
8377,感情,sentimento,44
3407,薄肉,redwood,83
4096,貧血,anemia,83
1196,dam dam,damme,96
10739,リチャードソン,richardson.,38
1057,ヘスティア,hestia,96
13164,役割,função,15
11372,逆,versa.,33
19,不名誉な,infernal,100
12153,満足させる,satisfazer,15
9224,フルバック,volta completa,43
1091,恥ずかしがり屋,shabbat.,96
12958,カルビン,calvin,18
7721,黙示録,apocalipse,60
10881,厚い,grosso,35
5612,思春期,puberdade,74
11923,アンドロイド,android,28
9928,今後,próximos,44
12165,マドリード,madri,27
6624,カルリー,kal.,67
5807,支持された,confirmado,72
4464,ユーラシア語,eurasian,80
10763,マドンナ,madonna.,38
12458,ペドロ,pedro,24
3455,リザ,liza.,86
12876,最高の,o melhor,20
10134,パプア,papua,42
8863,森の,woody,50
11026,丸,maru.,36
6762,hydr,hidro,66
4925,wom wom,wombat.,74
13782,日本,japão,11
11003,コーヒー,café,36
6819,パドック,pomar  pasto,66
10801,ヘイズ,hayes.,30
23,アーメン,um homem,80
11609,前方へ,para frente,31
4449,リターズ,litros,47
10360,吸血鬼,vampiro,37
6456,ベンガロー,bengali,68
7253,浮気,traidor,46
13521,賞,prêmio,9
11083,考慮,consideração,20
2925,ゴールドウォーター,goldwater,88
11616,人種差別,racismo,31
6798,肺炎,pneumonia,66
6422,ヴェスコチ,vespucci.,68
3965,スタイリッシュ,à moda,83
11968,ディズニー,disney,28
157,ステープラー,agrafador,100
11122,バッカネアーズ,buccaneers.,34
7552,膜,membrana,60
1155,壊疽,gangrena,96
11893,マージン,margem,25
802,マタドール,matador,95
13536,カンザス,kansas.,13
14392,部品,peças,8
3097,不承認,desaprovação,74
14192,同意した,acordado,11
11450,ベータ,beta,32
12591,エクササイズ,exercício,19
1286,中心者,centrista,93
12701,嬉しい,alegre,21
5202,ガラントリー,galantaria,76
11703,桁,coluna,26
1420,ブルーム,brumbies,83
5893,排出する,ventilação,61
8946,忍耐強い,paciente,38
13378,与える,dando,7
3385,ルシファー,lúcifer,85
9600,ラント,rant,39
9366,ヴォルタ,volta.,48
14161,勉強,estudar,16
5039,急性灰白髄炎,poliomielite,77
13324,ぼんやりする,discordo,14
12953,オーバーライド,sobrepor,19
9937,紳士,cavalheiros,43
11522,ライリー,riley.,32
1889,カスケード,cascading.,62
11046,歴史家,historiadores,26
644,ゼュレート,celt.,86
7849,fe fe,feudalismo,51
8520,派遣した,posado,38
13682,カロリーナ,carolina,12
8442,未熟,imaturo,52
10617,ボリビア,bolívia,39
9704,議長,capitólio,45
11008,大使館,embaixada,34
4094,ウィーナー,wiener.,80
11426,トロイの木馬,trojan.,22
3994,流域,bacia hidrográfica,82
2361,霊廟,mausoléu,90
13298,ゲイリー,gary.,15
11974,大幅,significativamente,28
1850,頭韻,aliteração,93
9104,爆発,explosões.,26
10934,ビートルズ,beatles.,37
3592,まくら,travesseiro,79
11543,虹,arco-íris,31
5028,専用,proprietário,77
10286,ヘリコプター,helicópteros,25
2633,増幅器,booster.,76
8846,京都,quioto,52
7497,自発的,voluntário,62
8530,チタン,titânio,54
6709,ミッドフィールド,meio-campo,52
9942,自分の,ela mesma,43
5054,プロテスタン主義,protestantismo,77
6055,バロウ,carrinho,70
12303,宇宙,universo,7
3250,ピンボール,pinball.,86
8816,ガリレオ,galileo,52
50,賛成,acoladas.,88
13959,終わり,fim,7
4205,レトロな,retro,82
11550,再生,reprodução,27
1343,サテン,cetim,92
8062,パラメーター,parâmetros.,43
657,セコイア,sequóia,95
12721,ガス,gás,13
11604,唯一の,unicamente,24
4794,ハーシェル,herschel.,78
6832,解体,demolição,63
6889,ロマロ,romero.,65
13634,未登録,não registrado,12
11085,カストロ,castro.,36
11806,ライオン,leão,16
1841,in in,presos,89
3782,首領,cantor,84
14054,見せる,mostrar,7
14180,7月,julho,6
6301,めまい,tonto,65
2335,uc cond,conducente,91
117,フルーク,fluke.,98
5747,バウチャー,bouncer.,73
13125,芸術作品,obra de arte,17
6706,パルテノン,partenon.,66
7928,星雲,nebulosa,57
10812,リーフ,recife,37
5757,ねじ込む,aparafusar,38
11705,伊佐,isaac.,30
5217,トリスタン,tristan.,76
3774,軍団,legiões.,38
11260,粘土,argila,34
7628,ホーソーン,hawthorn.,42
12668,テリー,terry.,22
3327,ラシカール,lashkar.,87
3988,細胞質,citoplasma,81
11566,爆撃機,bombers,23
9222,シュトラウス,strauss.,49
12851,ボルチモア,baltimore,20
2033,慣れた,acostumado,90
10738,互いに,contratado,28
7089,醸造者,cervejeiro,37
12058,トリビア,trivialidade.,27
2716,black black,chantagem,84
10705,熱,febre,38
1565,ミズーリア人,missourians.,88
12955,ユダヤ人,judaico,19
14181,三番目,terceiro,8
5262,日常的に,rotineiramente,46
13865,私たちは,nós,5
11021,ハロルド,harold.,36
7835,いらいらした,incomodado,30
4321,ホビット,hobbit,81
14030,バージョン,versão,8
12026,救援,resgate,24
9797,ジュード,jude,45
12943,だれの,de quem,19
6635,帯状疱疹,zonal,67
7608,エコシステム,ecossistema,60
8532,rub,rubens.,54
10417,スーザン,susan.,40
12176,並外れた,fora do comum,26
3604,毛虫,lagarta,83
11683,好む,preferir,9
6089,拡散,difusão,59
3762,チョップ,picar,62
11084,鉱山,mineração,16
12185,ホップ,saltar,25
2098,黒い水,água preta,92
7209,生合成,biossíntese,63
6021,不本意,não disposto,71
7403,バイオレット,tolet,60
8835,スターリング,stirling.,52
14058,知る,saber,7
8499,メディナ,medina.,54
2368,麻酔,anil,91
2309,compl compl,elogios,56
14022,警察,polícia,10
13756,石,rocha,11
3329,心筋,miocárdio,87
12560,ストリーク,onda,22
14498,産業,industrial,14
6496,赫々,glorioso,68
14382,完了,completo,8
10370,広告,propaganda,7
1264,夢のように,sonhadores,95
5287,ビガニズム,veganismo,49
13710,したがって,portanto,12
2210,眠った,dormiu,91
4018,カレイ,calais.,83
4003,woodruff.,aspérula,83
2096,amation excl,exclamação,90
1085,消滅,aniquilação,69
1028,テイリック,telic.,97
2673,重合,polimerização,87
12787,ケント,kent.,20
11114,カキ,ostra,35
3785,ミッドシップメン,midratário,84
10798,ボウラー,jogador,28
13780,y,y.,11
2739,ダフト,doft.,89
4898,ブレン,bren.,78
12683,キーボード,teclados,20
11593,キリスト教,cristandade,12
9465,ウルトラ,ultra,45
9139,ケルビン,kelvin,49
4516,不適合,desajustes,79
8169,エチケット,etiqueta,57
5143,ホモフィア,homofobia,76
5502,ルカン,lucan.,74
12442,キャッチ,apanhar,18
11297,カット,kat.,32
10255,密度,densidade,41
7641,ジオ,geo.,61
2929,ドーパミン,dopamina,88
4386,照らされた,iluminado,59
2397,絶対的なマンのような,anti-desportivo,91
12964,省略,omissões,18
7921,ガービー,garvey.,59
11905,木星,júpiter,29
11576,モナコ,mônaco,31
13689,ミシガン,michigan,12
3570,嫉妬,com ciumes,85
7647,冒険主義者,adventista,57
7815,フォークナー,faulkner.,59
3973,ソナタ,sonata,81
219,ブーザー,boozer,100
13494,qu qu,consultas,12
7432,ウィン,wynne.,53
6412,メモ,memorando,67
550,スマトラ,sumatran,99
10736,アニー,annie,38
13697,スティーブン,stephen.,12
3707,サングラス,oculos de sol,84
14152,パッケージ,pacote,19
7844,パイパー,piper.,56
3729,インジウム,índio,85
1270,arch arch,arquétipo,88
9834,友情,amizade,44
277,セダン,sedans,48
859,ワンキング,bowers.,74
12957,オタワ,ottawa.,19
2592,やり直す,retrabalhado,62
13918,共有,compartilhar,6
2919,コーブル,coburg.,88
5864,投資家,investidores,62
4774,柑橘類,citrino,79
889,三成分,ternário,97
5140,ビデオテープ,video cassete,64
6990,モルタル,argamassas,38
351,厄介な,pesky.,100
2876,ホーヤ,hoya.,88
4268,アルマナック,almanaque,81
5475,番号が付けられた,renumerado,58
3431,ハーキー,hawkeye.,86
7113,ユークリッド,euclides,63
9067,ダルトン,dalton.,50
3368,レプリケーション,replicação,62
2101,ラグランジュ,lagrangian.,92
12769,ハンプシャー,hampshire,21
11553,もっと強く,mais difícil,32
11945,11番,décima primeira,28
7769,誓い,juramento,56
11430,三位一体,trindade,33
12102,プロトコル,protocolo,25
9900,ジハード,jihad,44
5478,南行き,southbound.,74
2688,ベーカリー,padaria,83
8551,プラズマ,plasma,54
8485,石垣,parede de pedra,54
13354,古代の,ancestral,14
9120,ピン,alfinete,39
8633,セルラス,morsa,53
160,不潔,imundo,100
4196,ニューロン,neurônio,69
7806,アルフォンソ,alfonso.,59
8243,許す,perdoar,49
1780,積極的に,vigorosamente,65
11364,ヤコブ,jacob.,33
7404,手首,pulso,59
12554,ケネディ,kennedy.,23
67,ラジエリア,preguiçoso,100
3894,オセロ,otelo.,84
3878,英語人,inglês,84
13163,核の,nuclear,16
13407,合格しました,passado,8
473,ギミック,gimmick.,95
8541,丸い,círculos,26
12345,部分,parte,10
8397,中空,oco,46
13254,アジア人,asiático,15
7804,哺乳類,mamífero,51
10171,今どこにもいない,lugar algum,42
2478,キツツキ,pica-pau,90
13376,マイアミ,miami.,14
10963,切手,carimbo,30
9507,d然,duvidoso,47
10534,インコヒーレント,incoerente,39
2080,ニンニク,alho,92
7652,fl fl,flamengo,61
11982,f f,fumble.,21
5409,より安全に,mais seguro,75
11689,自動車,automóvel,29
5882,圧縮された,comprimido,43
3346,箸,pauzinhos,87
14064,ポンド,libras,31
6072,征服した,conquistado,43
14142,期間,período,8
12217,ワトソン,watson.,26
9261,分解,degradação,42
8071,バクスター,baxter.,57
5545,スカッパー,scooper,74
11014,仮定する,suponha que,19
7395,サーフィン,surf,45
10449,ジョージア語,georgiano,38
1431,ウォッチャー,observadores,87
5436,アンドロメダ,andrômeda,75
3524,スタウト,cerveja preta,86
5032,シングルトン,singleton.,76
6143,アッシリアン,assírio,65
12556,ご飯,arroz,23
3593,サマリアン,samaritano,84
5273,神学,teológico,52
5516,ピーナッツ,amendoim,39
8333,コレクタ,colecionador,49
13291,国家,nação,7
8462,プラトー,platão,55
6999,チェスターフィールド,chesterfield,64
7104,aled,alinhado,31
11754,遺伝子,gene,29
13102,ダコタ,dakota,17
3088,ブレンダー,liquidificador,88
641,ビットマップ,bitmap.,99
13551,意味した,significou,13
432,アマニ,amani.,100
13522,スタブ,stub.,12
3636,灌漑,irrigação,83
4937,嵐,tempestade,75
10913,カエル,rã,33
13347,曖昧さ,desambiguação,14
4720,アムトラック,amtrak.,79
13160,グローバル,global,15
9503,イエメン,iémen,47
13247,ギリシャ,grécia,16
3711,サムソン,sansão,85
9691,エルマン,herman,46
7329,閉じ込めた,confinado,48
11246,本質的に,essencialmente,26
6269,炭水化物,carboidrato,68
9908,溝,trincheira,39
5000,ポリゴン,polígono,68
6173,テッケン,tekken.,70
1928,ヒト,shr.,93
8969,互換性,compatível,47
6043,道教,taoísmo,71
1148,ヌジブランチェ,nudibrânquio.,96
5710,誘拐された,abduzido,49
1108,ティリー,tilly.,96
5413,超越,transcendência,68
12037,馬鹿な,boba,23
11745,コットン,algodão,30
4692,トースター,torradeira,76
2339,サイボーグ,cyborg.,88
10391,ジャンピング,pulando,8
10076,アルテミス,artemis.,43
3307,コルドン,cordão,75
8931,子供時代,infância,51
5066,ティランド,leyland.,77
4088,アカディア,acadia.,83
4380,ベルクウィッツ,berkowitz.,81
8009,裸,nua,34
5627,メトキシ,metoxi.,74
11884,環境,meio ambiente,27
1227,アスファルト,asfalto,95
14322,話し合い,conversas,5
3525,ゴラン,goran,86
7949,ランド,rand,58
3245,アゴニスト,agonista.,79
12796,スチュアート,stewart.,20
12827,韓国語,coreano,19
5448,偽の,espúrio,74
12965,彗星,cometa,18
1981,除草剤,herbicida,90
2231,ブラウニー,brownie,88
4320,ピエモンテ,piemonte.,81
4529,bur bur,burroughs.,80
4373,方法論,metodologia,72
1146,合気道,aikido.,96
9241,だれも,nomen.,49
11552,ロゴ,logos,10
12651,ケン,ken.,22
10991,ハート,hart.,36
1209,最も暗い,mais escuro,96
10044,ルージュ,rouge,38
2509,クロスボロー,besta,90
5363,水酸化物,hidróxido,75
5376,買い物をする,furto,71
4176,ラニエ,lanier.,82
8154,ラック,prateleira,42
5340,パンフレット,panfleto,64
8252,呉服,wo.,56
380,アルカン,alkane,95
1630,砂漠化,desertificação,94
87,漂白,branqueamento,38
13709,調子,tom,12
720,ヘックラー,heckler.,95
1136,百貨デフ,centopéia,95
11836,灰,cinzas,24
4632,パンケーキ,panqueca,73
9314,バークレー,berkeley.,48
10659,末期,premiership,38
10234,明示的に,explicitamente,41
13894,これら,esses,6
1954,故障,defeituoso,74
11521,四十五,quarenta e cinco,32
11248,無限大,infinidade,34
9923,ルビー,rubi,43
1428,illustr illustr,ilustre,95
5654,ジプシー,cigano,67
11962,エバンズ,evans.,28
6590,瓦礫,destroços  pedregulho,67
6318,臀部,nádegas,67
7158,エコ,eco.,63
13589,同意,concordar,11
2227,パーサー,analisador,90
4631,サラディン,saladino,79
1447,トイレ,banheiros,41
5817,ヒドロキシラーゼ,hidroxilase.,72
8821,サルーン,saloon,49
8781,バーズ,baas.,44
221,ガロウロ,gália,98
13564,バスケットボール,basquetebol,12
5364,グール,gules.,74
478,三リン酸,trifosfato,99
12882,アルファ,alfa,20
11455,y a,ya.,32
13762,夜,noite,11
4975,診断,diagnóstico,77
13323,英国,grã-bretanha,15
2223,復讐した,vingativo,90
6806,化粧,maquiagem,65
6393,res,reservas,12
2364,四肢,quadruplicar,86
8594,侯爵,marquês,54
3232,リスク,riscor.,88
9061,シャツ,camiseta,35
8412,重力,gravitação,46
2911,インダクテ,inductees.,85
13615,タガログ語,tagalog.,12
2365,星郎,horologium,91
13099,最大,maior,17
7866,スーパーノーバ,super nova,59
5506,不安定,instabilidade,74
950,アリン,aldrin.,97
669,膨れさせる,inchar,67
8012,ソングライター,compositor,47
11915,キャンパス,campus,28
11873,ウィニペグ,winnipeg.,29
5220,シミュレーション,simulação,38
6920,grう,granja,65
10495,雰囲気,atmosfera,31
12383,メンテナンス,manutenção,25
5488,汗,suor,67
13089,ロボット,robô,16
9950,開拓者,pioneiro,35
11239,散文,prosa,34
4415,カートライト,cartwright,81
8493,呼吸,respirando,38
8316,フローズン,congeladas,56
6516,水力発電,hidrelétrico,68
12800,俳優,ator,16
6384,任意に,arbitrariamente,68
3605,ダッシュボード,painel de controle,84
13561,ジョーンズ,jones,12
9255,ピタゴラス,pitágoras,49
4607,ブリッジウォーター,bridgewater,79
9757,退院する,a bordo,45
4390,ポリ,poli,79
11527,通行料金,pedágio,31
3828,弾む,bouncy,84
3472,バックフィールド,backfield,86
542,ティーズー,tees.,67
3341,ブタジエン,butadiene,87
2132,所在,paradeiro,92
6982,柔らかい,mais suave,64
3188,ハンドラ,manipulador,81
5420,ソネット,soneto,67
11917,ジェーン,jane.,28
2566,煌々と,brilhantemente,90
12750,ディック,pau,21
3526,マシュマロ,marshmallow.,86
8097,ヴィリジアン,viridian,57
2032,お悔やみです,condolências,87
4878,wa,wah.,78
13971,レート,avaliar,7
11437,人種差別主義者,racista,32
10643,紡績,girou,38
607,スクリーンライター,roteirista,99
5068,引き下げる,puxar para baixo,77
12136,バングラデシュ,bangladesh,27
1832,歌いました,cady.,93
3508,チューリッヒ,zurique.,86
4039,虚,imaculado,82
511,アレグロ,allegro.,99
9560,ホットスパー,hotspur,47
8522,判断する,julgando,19
5106,不信者,inacreditável,69
970,カロリー,caloria,88
5906,サイクロプス,ciclope,72
4069,トーテム,totem,82
2953,スライスされた,fatiado,54
11983,市民,cidadãos,23
10760,ジュース,sumo,38
8356,歪み,tensão,45
10565,マスタング,mustang.,36
7586,ラズベリー,framboesa,61
3479,reued,reeditada,67
4771,マングース,mangusto,79
4600,オドメーター,odômetro,79
14110,来た,veio,10
10683,ハリネズミー,ouriço,38
14289,機械,máquinas,9
13777,スペイン,espanha,11
5014,マッサージ,massagem,76
13243,日曜日,domingo,16
12555,宗教的,religioso,23
7200,aant,ayudante.,63
10910,サイエントロジー,cientologia,37
10782,ヒンズー教,hindu,33
13559,一時的,temporário,12
3000,際に,marcadamente,88
5862,輿入れ,politburo.,72
10988,フルーツ,fruta,32
5904,浮揚,levitação,70
5813,ガンビア,gâmbia,72
9276,スプラッシュ,splash.,48
7939,混合,mistura,18
5953,フェレット,furão,71
971,ジングレ,tinir,90
6756,紫外線,ultravioleta,66
6946,発言,revelado,58
5312,菓子,confeitaria,75
5004,分割されて,divide,17
10602,ダイアナ,diana.,39
7632,見通し,panorama,58
4396,ware,porcelana,68
8305,na na,nautica.,56
10456,草,relva,40
7702,カスティーリョ,castillo,60
10526,実質的に,substancialmente,19
3515,ディンガー,dinger.,86
1171,トロット,trote,88
10537,第二に,em segundo lugar,39
3595,農薬,pesticida,79
10690,ホラー,horror,37
12661,ブル,touro,16
6820,半程度,semi-mensal,66
13763,強く,fortemente,11
11660,マージ,mesclar.,18
6030,カント,kant.,71
4030,寝落ち,dormindo,83
10793,準備する,preparatório,38
12862,野生,selvagem,20
8696,ゴシップ,fofoca,52
4543,関税,tarifas,57
1573,新ロジズム,neologismos,76
2894,凶悪な,atroz,88
12232,パナマ,panamá,26
13789,乾杯,felicidades,11
2447,acc然,acidentalmente,20
5891,恐竜,dinossauros.,49
9165,スパイク,espigão,45
14041,すでに,já,8
627,地震計,sismômetro,94
1306,com,comte.,95
6044,スコープ,snape,71
361,足音,passos,99
13128,紹介,introduzindo,10
6115,劇的に,drasticamente,52
9772,ブルペン,bullpen.,44
843,ディデー,dey.,98
11580,ビクター,vencedor,30
8145,炎症,inflamatório,57
11734,鎖,cadeia,27
11418,鏡,espelho,30
7495,バルボア,balboa.,62
5040,コルビー,corby.,76
14045,内で,dentro de,10
13602,5番,quinto,12
7260,睾丸,testículo,60
7445,マニフェスト,manifesto,62
3661,パーキンソン,parkinson.,85
1444,二析,diacríticos,88
7922,必要性,necessidade,57
11996,密閉する,foca,20
6346,バイソン,búfalo,62
10246,ハロウィーン,dia das bruxas,41
10986,ハイブリッド,híbrido,36
6403,マチルダ,matilda,68
1661,アビオニクス,aviônica,88
13591,オフィス,escritório,9
12150,忠実な,sem fé,27
13731,スペース,espaço,11
7995,ジャンパー,saltador,54
9523,再入力,reenter,46
6945,中性子,nêutron,63
13651,ガード,guarda,11
10301,カーニバル,carnaval,40
8809,ポルカ,polca,52
343,テルマイト,termita,100
9021,ラグーナ,laguna,51
7136,射撃した,produziu,37
10920,大人,adulto,33
10340,親指,dedão,39
7861,アンティーク,antiguidade,49
10846,乙,ot.,38
14390,力,forças,7
454,ハーレクイン,arlequim,90
13876,政府,governo,8
5236,ドッド,dodd.,76
1467,成層圏,estratosfera,92
2076,エバンジェリスト,evangelista,88
6859,雇う,emprega,21
7734,レザー,couro,60
6172,dol dol,dolce.,70
3573,頬,bochecha,74
13644,ホール,salão,12
10487,構成,composição,28
10916,銅,cobre,37
5033,リテラシー,alfabetização,77
13592,k,kuru.,12
770,予防的,precaução,98
14438,始まった,iniciado,7
9122,蔦,hera,49
4215,遺跡,arqueológico,30
11771,認識された,reconhecido,6
13350,速度,rapidez,14
232,因,desafiada,73
5674,チヌーク,chinook.,71
2146,drdr,despedida,92
11322,ジュリアス,júlio.,34
11265,北極圏,ártico,34
6627,カッカス,cáucaso,67
7970,ra,raj.,58
1951,ムオップ,moop.,93
3155,予防,precauções,70
7910,ランボー,lambeau,59
2607,ランドル,randle.,90
10073,オズ,oz,43
4554,プロメテウス,prometeu,80
3503,宇宙飛行,voo espacial,62
13168,爆弾,bombear,10
883,微妙に,sutilmente,97
9454,クーラー,resfriador,47
6544,宅配便,correio,66
13787,死,morte,9
12157,ギャップ,gap = vão,25
5124,梅,ameixa,76
8688,コショウ,peppers.,31
10438,ええ,hum,40
2428,めたらかさ,witten.,91
9304,サーモン,salmão,48
10520,シネマ,cinema,38
10837,スペクトラム,espectro,38
8888,糖尿病,diabetes,49
6769,超自然,sobrenatural,66
1131,オカルト,oculto,71
7473,スコアボード,placar,61
7394,ロブスター,lagosta,62
9934,体操,ginástica,41
11792,身に着けて,desgastado,30
10525,小さな,minúsculo,39
2116,翔,sho.,92
9316,除外する,excluindo,33
7150,ptolemy.,ptolomeu,63
8715,ギャンブル,jogatina,39
4792,オキシダント,oxidante,38
7504,モーゲージ,hipoteca,59
6668,ヴェルディ,verdi.,67
6669,スクランブル,passeio,49
10258,観客,espectadores,38
2539,中生代,mesozóico,90
7477,パークウェイ,parkway.,62
2570,焚き火,fogueira,88
10287,チェスター,chester.,41
7148,ジェスタポ,gestapo.,63
5408,ブランシェ,blanche,74
10912,ヘブライ語,hebraico,36
9099,配置,colocação,49
2137,電動,motorizado,92
10993,バプテスト,batista,35
10313,ウォーキング,andando,13
1934,アシュラフ,ashraf.,93
14280,言っている,ditado,8
10505,チップ,lasca,29
10706,デッキ,área coberta,38
12144,セルビア,sérvia,27
1402,タマラ,tamara.,95
13079,木,árvore,16
9312,征服,conquista,46
3035,ヤコビー,jacoby.,88
