ID,JAPAN,DEUTSCH,INTERVAL
2069,三角の,trigonometrisch,92
7852,クレードル,wiege,59
8523,盆,bon,54
11680,セーラム,salem.,31
14444,続き,fortsetzung,5
9333,永続的に,dauerhaft.,29
8450,自伝,autobiographie,54
9262,レスラー,ringer,42
11109,水泳,baden,31
4238,ボーブ,beau,81
12651,ケン,ken,22
12858,shall,soll,20
6157,カーネージ,blutbad,70
2222,シナモン,zimt,91
1523,低地,flachland,75
993,折衷,eklektisch,97
13887,間,zwischen,8
461,契約する,versöhnen,84
1158,振動,vibration,66
1135,ボリバル,bolivar,96
12680,con,kessel,17
13803,なれ,sei,5
4476,ピンイン,pinyin,80
7229,キネチーティック,kinetisch,58
9612,複雑,kompliziert,39
4612,バナナ,bananen,38
13159,危機,krise,17
6526,群れ,schwarm,62
7275,カセット,kassette,61
9995,真紅,purpurrot,44
10858,ポルノ,pornographie,38
5927,頭痛,kopfschmerzen,66
10805,反対に,gegnerisch,16
8676,cont cont,kontingent,39
6041,ツナ,thunfisch,70
13728,引用,zitat,10
14234,プライベート,privat,9
6852,不動産,demobilisierung,52
1134,雑音,myologie,96
11091,カーソン,carson,36
6812,ダイオード,diode,65
8841,全体,gesamtheit,52
5581,不適切に,nicht ordnungsgemäß,74
12683,キーボード,keyboards.,20
5364,グール,gules,74
4208,lo lo,losone,81
12463,台湾,taiwan,24
10633,ミネアポリス,minneapolis,39
10093,リタピー,rita,43
3595,農薬,pestizid,79
7601,空所,leere,55
12469,マディソン,madison,24
244,食用,essbar,97
14425,これまで,immer,10
7149,宣教師,missionar,55
13322,おい,hey,15
13570,重い,schwer,12
13814,意思,wille,5
1953,コール,kohl.,93
5912,陸上,überland,70
11578,アルコール,alkohol,27
1393,ペンニー,pennney,95
7397,タラの,tara,62
14205,含まれています,inbegriffen,6
4480,均等化された,ausgeglichen,73
5512,引っ張る,zieh,18
4776,痴漢,schlampe,72
9518,チャールストン,charleston,47
8479,サラダ,salat,54
8569,漂う,drift,34
9192,桃,pfirsich,47
7728,フラッシュ,spülen,50
2676,倒される,gestürzt,90
8985,手の込んだ,durchdacht,43
9513,バートレット,bartlett.,47
13340,規模,skala,14
11055,ポートレート,porträt,34
4075,ブリトー,burrito,81
7620,無声,einstimmig,46
10285,お肉,fleisch,40
6045,バイオーム,biome,70
12791,ラリーリー,larry.,21
8791,ジュリオ,julio,53
1802,タルト,torte,71
12805,飛ぶ,fliegen,12
10033,ゴリラ,gorilla,43
8978,コルク,kork,50
8937,マンモス,mammut-,51
10959,フィードバック,feedback,37
3569,擬人,personifikation,85
3852,分岐,verzweigt,25
10996,極性に,polar-,33
2539,中生代,mesozoic.,90
418,shく,sitze,100
9969,変わる,verschoben,17
14267,建物,gebäude,10
7103,絶滅,ausgestorben,43
11924,性的に,sexuell,17
3899,貪欲,gier,84
2644,日焼け止め,sonnencreme.,90
2311,乱す,stören,21
6877,ブルトン,bretonisch,65
5582,いつか,irgendwann mal,73
6019,prev,sich durchsetzen,40
5743,シカモア,bergahorn,71
8885,ヒッターズ,hitter,33
6173,テッケン,tekken,70
7945,林,lin.,59
1573,新ロジズム,neologismen,76
4700,軟者,mollusca,79
8784,宇宙船,raumfahrzeug,53
1070,スカイ,skye,96
14012,かもしれない,könnte,6
1380,チャッキー,chucky,91
10921,ピラミッド,pyramide,32
4889,認定された,autorisiert,65
10870,ベンガル,bengalen,26
11876,再挿入,wiedervereinigt,8
13956,別の,ein anderer,6
2315,バルコニー,balkon,82
4772,エラスムス,erasmus.,78
417,バカロレア,baccalaureate.,100
6844,持っています,hasan,65
3764,フェンネコ,fennec.,84
13626,人間,mensch,12
5290,ウルドゥー,urdu,75
13213,マサチューセッツェ,massachusetts,16
12029,pro pro,verbietet.,15
12001,払わない,bezahlt,28
7221,prob prob,probezeit,62
2548,コジーナ,kodein,90
5233,元帳,hauptbuch,76
11416,パレード,parade,31
3156,神権,priestertum,88
5287,ビガニズム,veganismus,49
13129,アラバマ,alabama,17
741,ダントン,danton,98
14260,機能,funktionen,20
8068,部族の,tribal,57
2444,衛兵,posten,87
5241,亡命者,ablösend,17
14331,ドイツ,deutschland,10
11152,バレーボール,volleyball,36
12887,ルイジアナ,louisiana,20
4111,ショートニング,verkürzung,36
2783,ロードスター,roadster,84
1821,占いました,beuteltier,93
1530,メディケア,medicare,95
10359,ウエストミンスター,westminster.,41
9207,ホーキンス,hawkins,50
9839,魅力的,einneigend,14
14171,4月,april,5
4230,肺の,pulmonal,81
8271,ダリ,dali,56
13634,未登録,nicht registriert,12
969,レシート,kassenbon,74
9113,スター,starr,50
10907,ベネディクト,benedikt,37
12365,パール,perle,24
3462,エアロゾル,aerosol,81
7206,準々決勝,viertelfinale,63
8820,アミノ,amino,52
930,深淵,abgrund,85
10410,cr,krea,40
3140,セラミック,keramisch,79
1695,最も遅い,langsamste,94
2589,we we,verrückter,88
4518,パラダイム,paradigma,78
9554,生物学的,biologisch,25
10148,ch ch,schimpanse,42
14036,家,heim,7
5167,サンティー,sant,76
13995,大きい,groß,7
10828,コカピー,koka,38
6713,不幸に,unzufrieden,64
6580,ラモン,ramon,67
1453,sol sol,trost,95
11852,吸う,saugen,22
5459,アニマ,anima,72
3172,気をそらす,ablenkend,50
14404,レビュー,rezension,7
14224,形状,bilden,8
6673,数学,numerologie,65
13913,両方,beide,8
8870,気が隔離されて,nicht bewusst,51
4413,エアモービル,airmobile.,81
13762,夜,nacht,11
13560,理科,wissenschaft,12
1832,歌いました,kady,93
12342,ギニア,guinea,24
5380,愁い,düster,75
2486,コニー,koney,90
2100,アパピー,apa,92
2663,プラトニック,platonisch,88
5193,幻覚発生,halluzinogen.,68
5778,いたずらさの,frech,72
8447,大通り,boulevard,55
1078,call call,anrufen,96
12678,bu,buchanan,22
1925,don don,donne,93
13537,イリノイ,illinois,13
12184,無認可,lizenziert,26
7990,シャンパン,champagner,58
11822,戻って,zurück sein,30
3866,パレイ,palais,84
11588,unc,unbestritten,31
13804,だった,war,5
7126,逃亡した,flüchten,44
5986,モンド,monde,71
9874,気づく,realisieren,36
10493,クローバイ,crosby,40
604,和音,kordieren,99
4717,オパール,opal,78
10942,デリ,delikatessen,37
4661,パッチ,patches,30
4858,アロフト,insoft.,78
11202,パネル,panel,32
11969,優秀な,ausgezeichnet,23
8462,プラトー,plato,55
9600,ラント,schimpfen,39
4683,賞金,boni,79
11380,垂直,vertikal,30
12514,リバプール,liverpool,23
10990,日光,sonnenschein,37
5944,死体,leiche,60
4898,ブレン,bren,78
11547,変更されました,geändert,8
5761,センサー,sensor,60
1237,awfully,furchtbar,22
9274,ロッテルダム,rotterdam,49
10657,盲目,blind,32
2980,暖炉,kamin,86
12326,ランキング,rangfolge,7
10443,障害者に,beeinträchtigung,38
6924,酪農,molkerei,65
14365,男性,männer,9
6962,クルミ,nussbaum,64
5157,唇,lippen,56
7610,ウィッカー,wicca,61
10948,ワルシャワ,warschau,37
4199,小文字,kleinbuchstaben,81
5875,可能性,wahrscheinlichkeit,72
375,シリカ,siliciumdioxid,100
755,キク,kike.,98
6546,オルカ,orca,65
13056,グラハム,graham,18
5553,ブルンジー,burundi,74
9067,ダルトン,dalton,51
3768,エキゾチック,exotisch,81
7762,ヘレナ,helena,60
6893,ラッカーズ,racker,65
3692,trans trans,transkription,53
1493,固定,fixierung,92
13844,二,zwei,7
4310,障害者,behinderung,64
14440,本,buch,9
3023,スレイン,spöttisch,88
14272,運動,kampagne,13
7625,ナゲット,nuggets.,54
12191,コメディー,komödie,26
11558,シェル,hülse,25
5681,バイポーラ,bipolar,73
11211,バーマント,vermont,35
7648,ダンディー,dundee,61
7934,剪地,scherer,55
2217,非対称,asymmetrisch,86
12768,オランダの,niederländisch,21
6795,基本単位,modular,63
1937,ポンペシー,pompejus,93
5904,浮揚,levitation,70
1844,トロッター,traber,91
5874,タンパク質,proteine,29
13587,マーティン,martin,12
6532,ヒヒ,pavian,66
13929,方法,weg,7
13829,彼らの,ihre,6
10334,タイタニック,titanic.,23
8049,mus,aufbringen,24
2230,昆虫学,entomologie,91
5969,リジー,lizzie,71
11641,反乱,rebellion,30
11369,ひたむきな,engagiert,30
7083,ドミノ,domino,59
62,dig,bagger,89
8898,ボタン,tasten,7
11061,弾薬,munition,36
8421,ペルシア,persien,55
9304,サーモン,lachs,49
14257,ネットワーク,netzwerke,8
12005,奇数,seltsam,24
6012,脛骨,tibia,71
6499,ティラ,attila,68
13624,外,außen,12
7821,カバール,kabale,58
5411,ローダーデール,lauderdale,75
4296,ヒヤシンス,hyazinthe,81
9237,タール,teer,48
2286,ローター,rotor,90
849,アイルランド人,ire,98
8994,ガチョウ,gans,51
1672,キプロ,zypriotisch,90
8010,埋め込み,eingebettet,56
7184,アベンジャーズ,avengers.,40
9863,マクフェイル,mcphail.,44
3920,腐食,korrosion,80
13120,実際,tatsächlich,9
7319,フリンジ,randbereich,61
3652,アトリエ,atelier,84
13864,以上,über,7
3333,ターンパイク,schlagbaum,82
9418,スリップ,unterhose,35
8698,tbr,tenebrae.,53
999,屋上,auf dem weg,88
10237,キー,schlüssel,11
5267,振り付けます,choreographie,75
937,チェコフ,chekhov,97
5645,見知らぬ人,fremde,52
7066,ベツレヘム,bethlehem,64
9224,フルバック,fullback,44
9532,再建しました,wieder aufgebaut,47
12876,最高の,größte,20
1557,ビーム機,projektor,95
7557,おやすみ,gute nacht,62
11660,マージ,verschmelzen,18
3284,シャリア,scharia,87
7738,未検証,nicht verifiziert,45
9751,起訴,anklage,40
7717,名詞,substantiv,52
5580,ベスト,weste,56
7658,メーラー,seiler,61
5780,トンボ,libelle,72
2366,クリップ,krips,73
388,ウズラ,wachtel,98
1614,モーテル,motel,88
3348,織機,webstuhl,64
11612,ブレアー,blair,31
14208,分野,feld,8
260,スズメバチ,smiler,97
7077,スキャンダル,skandale,26
9247,ジェニー,jenny.,47
1334,アルビノ,albino,95
7649,仏教徒,buddhist,58
3962,hand,händel,83
3072,アーモンド,mandel,86
12566,上に,auf zu,23
8423,擬似,pseudo-,55
6478,ピーリー,pyr,68
2276,大腿,schenkel,88
3352,perm,dauerwelle,86
11072,盗まれた,gestohlen,36
13522,スタブ,stub,12
13261,百科事典,enzyklopädie,16
7705,入植者,siedler,56
11905,木星,jupiter,29
3109,河口,mündung,86
12020,サルバドール,salvador,28
933,ソトム,sodom,97
11264,準決勝,semifinale,28
5440,アリコート,aliquot,75
4394,モンゴル,mongolen,54
6717,絶対に,renommiert,53
3508,チューリッヒ,zürich,86
12291,過激,extrem,16
4666,ign ign,gezündet,54
3668,懐疑論,skepsis,55
9077,ネグロ,neger,46
8379,ダイヤモンドバック,diamondbacks.,53
13294,マウント,montieren,13
9616,フリースタイル,freistil,46
12614,カルガリー,calgary,22
12223,クローザー,näher,26
2369,ポリエチレン,polyethylen,91
12229,不定的な,ungerechtfertigt,26
9138,優先順位,priorität,46
12971,星,planet,16
8695,狂者,mahal,53
10445,首,nacken,38
3841,ブーメラン,boomerang,84
1626,カロラス,carolus,94
10765,ネオピー,neo,38
11013,ピコエ,pikett,37
7252,服装,outfit,54
2443,割り当て,zuweisungen,12
10808,育った,wuchs,38
4806,つめた,ausgestopft,68
9973,ナイル,nil,44
2673,重合,polymerisation,87
13793,に,zu,5
7906,常連,ratiocinat.,59
8422,unexpected unexpected,unerwartet,55
9898,貨物,ladung,44
2939,cr然,beschissen,85
12755,南西,südwesten,21
14379,側,seite,10
6664,胃腸.,gastrointestinal,67
10301,カーニバル,karneval,41
5344,wild wild,wilde katze,33
4322,干渉,tessellation,77
2623,entourage.,gefolge,90
8186,エメラルド,smaragd,56
13444,始まり,anfang,11
6295,su,sui.,69
1343,サテン,satin-,92
7606,蚊,moskito,58
5554,ロータリー,rotary,73
8033,機能的に,funktional,20
1397,ベリアー,berrie.,95
12995,av,allee,18
9563,lg.,lzern,47
4681,バンケット,bankett,76
3094,開始しました,beginnend,35
14273,頭,kopf,9
10413,シャープ,scharf,40
7904,凹み,delle,56
8005,スラムズ,slams,31
4637,ジストロフィー,dystrophie,79
8087,えり,halsband,48
11772,ブラジル人,brasilianer,29
8897,任意,willkürlich,51
13416,人気,beliebt,13
12226,進化,evolution,26
13618,チャット,plaudern,12
449,行方,linienrichter,100
1434,起きている,erwachen,92
2348,しゃべる,sollte nicht,91
3562,別れる,beenden,82
6989,脊髄,spinal,64
6148,ジェノア,genua,70
5116,comp,keim,76
5621,矮小,kleinwuchs,74
6845,毛布,decke,58
12954,銀,silber-,18
8249,税金,steuern,24
10393,バレンタイン,valentine,40
14218,コンピューター,computer,6
13356,独立,unabhängig,12
4044,カルカッタ,kalkutta,82
2526,hasidic,hassisch,88
5578,ボヘミア,böhmen,74
10275,オットー,otto,41
11073,arrow.,pfeil,32
13424,軍,truppen,12
6751,ソターター,sauter,66
10166,スポンサード,gesponsert.,29
6891,ヤップ,kläffen,65
4302,絶縁,isolierung,65
1147,ダイ・ハード,stirb langsam,96
13708,にもかかわらず,trotz,12
6412,メモ,memorandum,67
5164,カローラ,blumenkrone,76
8459,財務省,schatzkammer,54
286,ジル,gillies,88
9232,バースト,platzen,45
4645,区画,abteil,72
2225,ブラフミン,brahmane,78
2013,タック,heftzwecke,69
8170,注入,injektion,28
12579,フィクション,fiktion,17
3529,水耕栽培,hydroponie,83
7421,ベスタ,vesta,62
10421,マトリックス,matrix,40
12598,伝説,legende,20
10766,コンクリート,beton,38
2504,fourome,vierer,74
14110,来た,kam,10
8862,ラオス,laos,48
11871,悪意のある,böswillig,24
1051,ボルドイン,boldin,97
10788,バンコク,bangkok,38
7689,イロコイ,iroquois.,61
12371,アーロン,aaron,25
11644,ダイヤモンド,diamant,29
8774,フロイト,freud,53
5443,公平,unparteiisch,66
12972,敵,feind,17
7070,泣きました,abgewischt,50
7636,キッカー,kicker,19
8616,前後に,frontal,54
2826,thr thr,dreimal,88
2314,喜ぶの,jubeln,86
7238,ビスマルク,bismarck,63
225,バックストレッチ,backstretch,100
6595,きちんとした,sauber,66
2394,フィルモグラフィー,filmographie,88
7834,シルビア,sylvia.,60
6832,解体,abriss,63
3010,無差別に,wahllos,44
8655,協定,pakt,53
10936,ラトビア,lettland,37
14347,努力,bemühung,6
7219,レーン,bahnen,26
7994,スエズ,suez,58
7347,ハイニー,heinie,62
6749,me me,masuse,66
5492,ホーカー,huka,74
12401,貴重,wertvoll,24
10485,寸法,dimensional,40
66,ピンポイント,pinpoint,93
321,コクラギ,cochlear.,100
13230,フライト,flug,15
2305,カルボキシラーゼ,carboxylase,91
1172,ケローナ,kelowna,96
6223,アルジェリアン,algerisch,67
1043,dar然,dorter,94
9497,ブロードバンド,breitband,47
13563,建て,gebaut,12
11849,角膜,gaffell,29
2179,太平洋,shahi.,91
1796,res res,wiederversorgung.,88
7330,ガルド,gardine,61
10315,砂,sand,34
4193,三振,anstriche,39
8323,荊,wrigley.,56
9083,高層ビル,wolkenkratzer,47
783,prob,probieren,97
8277,歯科,dental,56
14222,近く,nahe,9
13823,できる,dürfen,5
8372,マクベス,macbeth,56
126,ヤヌス,janus,100
9453,コントラの,intraut,48
13883,システム,systeme,8
12955,ユダヤ人,jüdisch,19
941,定量的,quantitativ,93
5592,ドロレス,dolores,69
12066,恩恵,favorisieren,20
7462,民俗,folklore,62
12273,火曜日,dienstag,25
3534,ヤングスタウン,youngstown,86
12090,リーダーシップ,führung,27
11067,最強,am stärksten,36
3945,たくさん,gehe zu,83
12071,コルバス,corvus,27
8329,臆面もない,beleidigt,25
10846,乙,ot.,38
9492,あいまいな,zweideutig,39
4121,舗装された,gepflastert,61
10070,疲れた,müde,25
10895,民兵,miliz,35
8269,家賃,mieten,46
133,ザンジバール,sansibar,100
8333,コレクタ,kollektor,49
8578,ハシエンダ,hazienda,54
8573,ハブブル,hubble,54
2396,ドローン,drohne,84
13574,オリンピック,olympisch,10
2404,亜大陸,subkontinent,91
1868,衝撃的,kollidierend,43
14346,コマーシャル,kommerziell,8
7029,wood,holzwärts,64
9701,結論,schlussfolgerungen,23
13964,四,vier,6
4848,ボルドーの,bordeaux.,78
3632,不釣り合いになる,überproportional.,78
4451,マングローブ,mangrove,80
4895,ヘレフォード,hereford,78
6332,stm.,sterisch,69
6768,クリプトン,krypton,66
12531,マロ,malo.,23
2507,乳剤,emulsion,90
8041,ボギュス,bogus,58
2700,d d,kerle,24
4323,アブサン,absinth,81
8501,微笑み,infinitesimalrechnung,55
5330,紀要,erinnerungen,66
11802,容量,kapazität,28
5565,序曲,ouvertüre,70
11597,グラスゴー,glasgow,31
2272,弓師,bowser,91
8264,ブリットの,brite,50
2563,イノシシ,eber,90
13197,pat pat,patriot,12
12532,明らかにする,klären,21
9454,クーラー,kühler,47
4455,野蛮人,barbar,57
4309,プレーンフィールド,plainfield.,81
14390,力,kräfte,7
5091,熱帯,tropen,8
13664,ローカル,lokal,12
5520,三島,trisha.,74
3626,レノ,leno,85
9638,ブロンクス,bronx,46
13937,とても,sehr,8
7735,前駆,vorläufer,58
4206,スライド,rutsche,41
1102,アグニアルド,aguinaldo.,96
4372,コイル,spule,78
12041,新鮮な,frisch,27
67,ラジエリア,lazier,100
12609,mil,mir,22
1467,成層圏,stratosphäre,92
10111,アトラス,atlas,43
12880,確かに,in der tat,20
10299,構文,syntax,41
14005,プラン,planen,11
14107,一般的な,allgemein,7
12658,楽しい,spaß,22
13552,適用されます,gilt,9
219,ブーザー,säufer,100
9924,アラビアン,arabisch,44
8469,コレラ,cholera,55
12990,ダンス,tanzen,15
12317,メダル,medaillen,14
177,懐胎,nostalgie,100
8768,メニュー,speisekarte,51
11032,厳密に,streng,37
2907,scr scr,scrabble,88
5973,企画,materieren,71
12815,共和国,republikaner,18
13062,女の子,mädchen,12
1115,ジョイリー,joe.,96
14113,探す,finden,7
815,ネックライン,ausschnitt,87
6593,スラムスラム,slum,65
3658,クローリー,krawley.,85
12783,スタジオ,studio,17
12000,ピンク,rosa,28
5166,リブレ,libre,75
8541,丸い,kreise,26
6946,発言,enthüllt,59
3602,築き上げる,aufbauen,84
11826,さよなら,tschüss,27
12376,騎士,ritter,20
13352,委員会,ausschuss,14
12984,オーストリア,österreich,19
1514,警戒,wachsamkeit,62
12787,ケント,kent,21
11873,ウィニペグ,winnipeg,29
1035,シュリーブポート,shreveport.,97
11695,風邪,schatten,28
8382,悲劇的な,tragisch,50
1674,償い,sühne,81
6709,ミッドフィールド,mittelfeld,53
6238,娯楽,erholsam,30
3946,バスタード,bastarde,54
1728,レトロスペペ,retrospekte,63
7263,バックストリート,backstreet,62
4134,未解決,unfruchtbar,82
341,マーテル,martel,100
5721,str str,stratus,73
4152,前哨地,vorposten,68
14284,それでも,obwohl,5
4685,愚痴,brodie,79
8140,アルバカーキ,albuquerque.,57
2587,洞察,erkenntnisse,46
6346,バイソン,bison,62
6172,dol dol,dolce.,70
9135,スターリングラード,stalingrad.,50
8637,ジゲニス,vergbis,54
9660,カルシウム,kalzium,46
13658,思われる,erscheinen,8
6720,気まずい,unangenehm,65
9429,マヨ,mayo.,48
8604,頭がいい,klug,53
7265,倒産,konkurs,62
5749,カスティーリャー,kastilien,73
8789,ドラ,dora,53
3324,ボーラー,boller,87
14151,南,süd,8
2195,無数の,myriade,90
480,モノマー,monomer,96
11603,バーチャル,virtuell,24
14076,デザイン,design,9
1231,トルクベアラー,torchbearierer.,84
12300,diss diss,dissident,25
758,バーバンク,burbank,98
907,冶金,metallurgie,97
12044,ミルウォーキー,milwaukee,27
146,オワイジ,ouija.,100
6958,無形,immateriell.,64
12697,タスク,aufgabe,15
4432,グルタミート,glutamat,78
11240,ミルズ,mühlen,25
9712,サーカス,zirkus,46
12945,グレーディング,einstufung,15
11983,市民,bürger,23
10337,江田,eta,41
2049,九k,kwan.,92
12260,パンダ,panda,25
12575,ハロー,heiligenschein,23
11031,シュートアウト,schießerei,36
10129,気がついた,erkannte,23
9160,泣く,whain,50
2110,パッテン,patten,88
612,メンデルソーン,mendelssohn,99
9205,ドリー,dolly.,49
11424,カクタス,kaktus,33
6075,残酷,grausam,70
10796,仏教,buddhismus,38
4479,スポーツマンシップ,sportlichkeit,80
13083,描く,zeichnen,14
11350,パートナーシップ,partnerschaft,32
5410,ブリュースター,brewster,75
12068,フロー,fließen,24
5396,オーム,ohm,72
13180,コロンビア,columbia,16
3317,薬局,apotheke,84
8751,ac,acor,53
3384,非互換,unvereinbar,80
13837,あなた,du,5
7974,arrowhead.,pfeilspitze,58
7570,パパ,papa,60
1568,イピーピー,yippie.,88
355,生まれ変わる,wiedergeboren,100
5534,オリンパス,olymp,74
6572,予め,vorweg,67
1192,韻律,rhema,96
2787,電報,telegramm,84
12172,ミレニアム,millennium,27
7506,イエスイト,jesuit,60
5885,つるす,aussetzen,22
8053,受け身,passiv,56
13363,レバノン,libanon,15
6787,リモートで,remote,38
11901,インチ,zoll,20
5984,ケイマン,kaiman,69
864,エイジリア,eugenien,97
10779,軸,achse,38
6569,無視された,vernachlässigt,55
5827,concl concl,schluss,23
2356,fr fr,frazer,91
5588,段階的に,phasenlos,24
548,メロドラマ,melodrama,98
558,サン,sangh.,99
4285,シンシア,cynthia.,81
666,朗読する,reprise.,64
3309,生物学者,biologe,74
518,飲み込んだ,verschluckt,61
1104,守り,stehend.,96
3455,リザ,liza,86
6094,ログナロク,ragnarok,70
6799,バッチ,charge,62
3533,ラード,schmalz,86
9868,治世,regieren,34
4447,忍び寄る,schleichen,67
12475,ミサイル,rakete,20
2631,ボトルノース,flaschen nase,90
10674,予備の,ersatzteil,36
13121,風,wind,12
7872,無限に,unendlich,26
3520,シェフロン,chevron,85
13690,お金,geld,12
4902,バンパー,stoßstange,74
2827,窒息,würgend,68
10604,買い物,einkaufen,24
1545,オベリスク,obelisk,95
10909,ロシェスター,rochester,37
10987,スタート,starter,23
573,仲間のように,salpric.,99
1305,発振器,oszillator,62
6645,監視,aufsicht,65
4965,中央値,median,77
4598,置き換えられた,ersetzt.,72
7779,鼓腸,blähung,60
6039,フリンダース,flinders,70
10658,議題,agenda,38
1479,カガヤン,cagayan,95
12671,仲間,geselle,21
1228,wettest.,feuchtest,96
10597,野手,fielder,38
7958,profly,zutiefst,59
4977,チェューサー,chauker,77
12434,エアリフト,luftbrücke,23
11881,現金,kasse,28
5360,壊血病,skorbut,75
14210,申し出,bietet an,14
8563,ニールセン,nielsen,54
8642,スタッフォード,stafford,54
2608,exceeds,übersteigt,90
652,アンロシア,ambrosia,98
12982,最初に,anfänglich,12
11399,成長,wachstum,33
4633,マニア,manie,79
8941,ガボン,gabun,51
14066,追加した,hinzugefügt,5
9804,検査,inspektion,37
8461,シュナイダー,schneider,55
336,ミスティゾ,mestize,96
5225,miss miss,vermisst,76
5484,スーパーマーケット,supermärkte,60
5385,注意深い,zurückhaltend,75
13684,ビート,schlagen,11
3671,対角線,diagonale,77
4384,鯛,schnapper,65
939,劇団,truppe,93
2854,識別する,erkennen,75
11314,誰にでも,wer auch immer,34
7861,アンティーク,antiquität,49
8719,訴訟,klage,48
2368,麻酔,anil,91
12312,世界的に,weltweit,25
9796,マレーシア人,malaysisch,44
3660,正規化,normalisierung,14
5215,はがき,postkarte,70
13724,トーマス,thomas,12
11313,ad ad,adolf,34
8782,臨床,klinisch,43
13004,責任者,verantwortlich,11
12593,包装,verpackung,20
5901,意図的に,unbeabsichtigt,63
13794,そして,und,5
2229,スモッグ,smog,91
7691,幾何学的な,geometrisch,58
13847,会社,unternehmen,8
12278,f,fb.,26
14149,シングル,einzel,8
13617,テーブル,tisch,12
12338,電子,elektronisch,19
12535,ass ass,angriff,21
3291,不快に,störsicher,86
10540,沖縄,okinawa,39
11865,誰も,irgendjemand,29
7501,リアリズム,realismus,62
8355,未生産,unproduktiv,56
5057,オシリス,osiris,77
7973,サフォーク,suffolk,59
6647,認知,kognitiv,62
12732,プール,schwimmbad,20
1401,マルガリータ,margarita,95
4400,自由貿易港,freier port,81
5537,ベッドルーム,schlafzimmer,71
2472,横になる,seitwärts,90
6004,ann ann,anno.,71
10469,チャンネル,kanäle,15
11786,浅い,minderwertig,30
4113,tend tend,tendenziös,81
8370,携帯の,zellular,56
12318,ウォルター,walter,25
3459,ジューシーで,saftig,86
13359,挙げた,zitiert,7
2811,サイドカー,beiwagen,88
499,カタカナ,katakana.,99
13975,2番,zweite,7
1420,ブルーム,brumbum,82
6164,滝,wasserfall,67
5383,アルベド,albedo,73
8032,バーツ,bates,57
12582,デュの,duf,23
8130,堂々,judy,57
4342,剖検,autopsie,78
5317,マトラ,matra,75
10926,記念碑,monument,34
9305,遅れた,tödlichste,49
12329,アラスカ,alaska,25
665,ow,verdanken,48
164,cir cir,cirque,100
6320,グロスター,gloucester,69
782,牡馬,hengst,91
306,da,detae,100
2215,コーデック,codec.,85
11494,sh,shalom,32
5387,ベンゼン,benzol,74
6193,hav,havent,70
13650,法的,gesetzlich,8
1390,パラグアヤン,paraguaya,90
10651,オプション,optionen,7
13259,索引,index,15
13088,壁,wand,16
12186,水星,quecksilber,26
5006,ママ,mama.,76
12960,湾,golf,19
2692,副腎,adrenal,90
12364,マレー,murray.,25
13914,いる,sein,5
1911,ぬいぐるみ,wallops,84
9187,cl cl,klaren,50
5747,バウチャー,boucher,73
7565,ベナン,benin,62
10827,決済,siedlung,32
12430,シーン,szene,21
8065,セグメント,segmente,33
13493,オンライン,online,13
6571,救世主,messias,67
12888,祭り,festival,18
5993,最適化,optimierung,51
8121,デリゲート,delegieren,25
13222,ヒューストン,houston,16
12178,ブレット,brett,27
9026,スタンス,haltung,50
12468,モリス,morris,24
3542,履物,schuhwerk,86
8034,シーズ,cis,58
13296,ネブラスカ,nebraska,15
551,ドリフター,herumtreiber,98
10889,カウント,zählt,10
13234,親愛なる,sehr geehrter,16
7818,不確実性,unsicherheit,57
3931,キブツ,kibbuz.,84
2643,粘度,viskosität,88
6407,ルーバー,louvre,69
3146,インスリン,insulin,88
3206,サスペンス,spannung,30
6462,グラナダ,granada,68
11071,爆発物,explosiv,17
10418,マフィア,mafia,40
6127,オーバーホール,überholung,60
2456,cook,gekocht,23
2188,フォルダ,mappe,87
10154,毎月,monatlich,42
12358,医者,arzt,19
4815,ワードローブ,kleiderschrank,77
11705,伊佐,isaac.,31
1160,カプチン,kapuziner,96
12996,使い物にならない,nutzlos,18
2172,ウサギ,kaninchen,34
1877,勤めて,aufwachen.,27
12816,捕獲された,gefangen,14
8852,サル,affen,22
13164,役割,rolle,15
10404,ノイズ,lärm,40
9736,簡易,leichtigkeit,40
12325,extr extr,extratropisch.,25
1098,シレンズ,sirenen,71
12054,pup pup,puppen,22
13640,失敗した,gescheitert,10
11877,コンテンポラリー,zeitgenössisch,28
6974,ニコチン,nikotin,62
3762,チョップ,hacken,62
11121,エストニア,estland,36
8111,エピシスル,brief,56
6848,ピノに,pino,65
4545,氷山,eisberg,79
4707,累積的な,kumulativ,75
1055,発見者,entdecker,71
2656,ミッドタウン,midtown,90
8163,塩素,chlor,53
477,post post,posthum,69
3499,ビキシー,vichy,86
3516,ユーカリ,eukalyptus,86
1898,ey,ei.,93
3528,アボカド,avocado,83
8957,花粉,pollinator,45
9598,ユーモア,humor,39
7411,ラトビア語,lettisch,61
7478,司令官,kommando,33
1007,ハムライン,hamline,97
14206,尋ねた,fragte,5
11492,典型的,typisch,23
4234,ツイード,tweed,81
7838,癖,gewohnheit,46
12911,美術館,museum,19
14286,額,menge,7
12094,qu,quere,27
9615,要約する,zusammenfassen,37
10739,リチャードソン,richardson,38
13647,住む,lebend,8
13388,ニック,nick,14
7971,シェイク,scheich,58
2809,排水,drainage,88
926,きららしい,britten,97
10385,魔術師,zauberer,40
6895,手袋,handschuhe,43
3621,地下水,grundwasser,85
11728,ミラノ,mailand,30
9255,ピタゴラス,pythagoras,49
