ID,JAPAN,FRENCH,INTERVAL
1883,ウィスキー,whisky,91
3220,フルート,fleur,82
12251,葉,feuillu,16
11043,マーリン,marlin,24
12653,秘書,secrétaire,13
4126,頂点,sommet,75
6673,優越性,suprématie,56
4599,置き換えられた,remplacé,71
12954,オーバーライド,passer outre,11
5664,末尾,terminus,64
6884,オデュッセウシー,odysseus,55
10343,デンマーク人,danois,30
4842,ピロ,pyro,70
12256,コンチネンタル,continental,16
12164,ニュートン,newton,16
11501,ノーマン,normand,21
9920,バート,bart,33
4586,基準,critère,72
7711,満了,expiration,49
10980,表記,notation,25
7966,萎びり,se flétrir,47
5083,サーバント,serviteur,68
10046,スポークスマン,porte parole,32
13417,人気,populaire,7
8361,リボン,ruban,44
8399,一致,coïncidence,44
2209,滴定,titrage,89
3161,南東,au sud est,82
3986,ジイン,gein,76
2026,弟子たち,disciples,90
12295,ナトゥー,OTAN,15
4953,スラビ,slave,69
3492,アカデミア,université,79
9714,ゴシック,gothique,34
4353,パルマ,palma,73
6160,リフト,crevasse,60
6288,尊敬する,qui s appuie,59
13512,トロント,Toronto,7
7132,メスカリン,mescaline,53
9537,乱暴に,bagarre,35
6820,パドック,paddock,55
8847,京都,kyoto,40
12765,最悪,pire,12
761,パノプトカリー,panoptique,98
8967,献身的に,dévoué,40
4,まとまりのない,amorphe,100
1748,胴体,torse,92
276,イベリア,ibérique,100
4809,エーカー,acre,70
10156,バカ,idiot,31
13554,はげ,audacieux,6
7204,ロザリオ,rosario,52
11319,マーガレット,Margaret,22
7523,シリウス,sirius,50
8828,プジョー,Peugeot,41
6069,主張する,insiste sur,61
12849,症候群,syndrome,11
11777,ロナルド,ronchonneur,19
1389,アルゼンチーノ,Argentino,95
7549,ハノーバー,hanover,50
9187,スープ,soupe,38
10410,デュアル,double,29
12558,グレー,gris,13
11856,uう,ufer,19
8551,避難,refuge,43
4149,ロードランナー,traducteur,75
6022,不本意,peu disposé,61
711,馬,cheval,98
8091,中原域,Midland,46
8571,陰気,alose,42
13661,航空機,avion,5
6420,クライマックス,Climax,58
335,不正,malhonnêteté,100
13240,ブラジル,Brésil,8
13212,ヤンキース,yankees,9
13679,設立,établi,5
3016,ハントリー,huntley,83
8188,マラウイ,Malawi,45
3495,伝承,traditions,79
5231,渦,vortex,67
2868,陸庫,à la mer,84
12450,クレイグ,crainder,14
9106,テディ,peluche,38
4593,痛い,fait mal,71
3111,天底,nadir,82
11982,スコータリー,Scotia,18
11682,町,canton,20
3829,弾む,gonflement,77
13161,グローバル,global,9
10051,秋,automne,32
6828,ヤンク,coup sec,55
13441,なんでもいい,peu importe,7
12068,柱,piliers,17
4504,隕石,météorite,72
11991,無駄,déchets,18
13619,チャット,discuter,6
9731,膨らませる,renflement,34
6019,化身,incarnation,61
2774,細流たる,ruisseler,85
9146,露骨,ouvertement,38
13773,緑,vert,5
6230,ヒロイック,héroïque,60
12756,南西,sud ouest,12
9104,カリウム,potassium,38
4031,寝落ち,endormi,75
2910,カップボード,armoire,84
13203,ベトナム,Vietnam,9
290,興味のある,intrigué,100
674,セメント,cimenté,98
13618,テーブル,table,6
10574,人口統計学,démographie,28
11004,コーヒー,café,25
7596,レルム,Royaume,49
6878,ブルトン,Breton,55
10605,買い物,achats,28
9982,或いは,septembre,32
5364,水酸化物,hydroxyde,66
9139,優先順位,priorité,38
4265,臭素,brome,74
4867,騎手,cavaliers,70
12292,過激,extrême,15
5264,連絡先,liaison,66
975,ウォーロック,démoniste,97
11112,キャプション,légende,24
10586,コンパクト,compact,28
7720,根底にある,sous jacent,49
2651,暗号,crypto,86
12970,遅れ,retard,10
1722,特徴,caractérisé,92
2939,包括的な,comprendre,83
9692,エルマン,herman,34
5659,図,figure,64
6101,アーバー,tonnelle,61
9721,スケルトン,squelette,34
121,硫黄,soufre,100
11937,脳,cerveau,18
13588,マーティン,Martin,6
6695,メルリン,Merlin,56
13131,第8,huitième,9
4673,原稿,manuscrits,71
655,ローブル,rouble,98
5478,マイム,mime,65
6799,肺炎,pneumonie,55
2172,想定された,envisagé,89
13153,機会,chance,9
2077,エバンジェリスト,évangéliste,90
3205,再生された,Remis à neuf,82
9424,観光客,touristique,36
2923,ベリリウム,béryllium,84
4766,ラム,Rhum,70
9716,骨董品,alec,34
4175,恥骨,shrapnel,75
243,反応する,réactif,100
4344,エノーフ,enoch,74
6980,急,urgent,54
1272,よく深い,cupide,95
2129,ボングー,bango,90
3554,コリマ,colima,79
1746,嘘の,Liang,92
1696,最も遅い,lent,93
7401,アーカイー,archie,51
9979,ハイライト,points forts,32
6003,カマ,kama,61
1724,褒める,saluer,92
7679,ハッチバック,hayonnerie,49
5155,不平衡,déséquilibré,67
13752,示す,indiquer,5
11184,ビクトリア朝,victorien,23
13293,ヨルダン,Jordan,8
11835,不十分な,inadéquat,19
2146,北西,nord ouest,90
13744,後ろに,derrière,5
40,デバッグ,déboguer,100
12684,キーボード,claviers,13
1933,ミディ,midi,91
1843,夜間,chaque nuit,92
5289,マカロニ,macaroni,66
6742,階段,escaliers,56
12076,現実,réalité,17
5122,ジエチルアミド,diéthylamide,68
13698,スティーブン,Stephen,5
8108,ピストル,pistolets,46
13137,セックス,sexe,9
5906,カートマン,cartman,62
11164,文明,civilisation,24
6532,祈る,prier,57
9543,疑わしい,méfiant,35
12278,ジャガー,jaga,15
10764,マドンナ,Madone,26
13329,砲兵,artillerie,8
150,緊急,urgence,100
1189,警官,vigilante,96
9258,レーサー,coureur,37
2695,ティーポット,théière,86
10139,ボス,chef,31
4457,デカルト,cartésien,72
2031,制定,promulgation,90
10064,修飾子,qualificatif,32
4949,ロープ,Cordes,69
9697,棚,étagère,34
5595,シルエット,silhouette,64
5826,群れ,troupeau,62
13481,デトロイト,detroit,7
10552,勢いに,élan,28
3647,滑車,poulie,79
174,石炭殻,cendre,100
11384,多くの,beaucoup,22
12307,パレスチナ,Palestine,15
8921,インフルエンザ,grippe,40
2632,ボトルノース,goulot,86
9091,衝撃的な,choqué,39
12604,デンバー,denver,13
13142,壊す,Pause,9
6328,フライトラップ,flytrap,59
207,カンキュルチャー,cunctateur,100
847,黙示的,dépasser,98
9798,ジュード,judicieux,33
5411,ブリュースター,brasserie,65
11388,リーズ,leeds,22
11993,ブライアン,Bryan,18
365,貴族,nobles,100
9338,ジャガー,jaguar,37
7677,無数に,innombrable,49
5803,サスカトゥーン,Saskatoon,63
4101,ホワイトホール,whitehall,75
6709,フランケンシュタイン,Frankenstein,56
6636,帯状疱疹,zonal,57
4820,ピストン,piston,70
5944,パンジャビー,punjabi,62
6844,パスポート,passeport,55
7849,トウモイ,maïs,48
11821,スキル,compétences,19
12383,簡単に,bref,15
10262,パルチザン,partisan,30
4043,静かに,calmement,75
6647,存在する,viable,56
4471,アルビニズム,albinisme,72
3439,蘭,orchidée,80
9134,バレエ,ballet,38
4309,優しい,doux,74
11054,昼,midi,24
5317,リッキー,rickey,66
2434,泥炭,tourbe,88
11086,カストロ,castro,24
8214,錯覚,illusion,45
8342,キャンバス,Toile,44
5056,権威主義者,autoritaire,68
702,楕円,ellipse,98
11150,危険な,dangereux,24
13364,レバノン,Liban,8
7707,アルプス,Alpes,49
4091,弾薬,munitions,75
2552,フラメンコ,flamenco,87
13072,選ぶ,prendre,10
573,爬虫類,reptilien,99
2433,スーツケース,valise,88
10197,コネコンバック,corner,31
8433,リチウム,lithium,43
5466,摂氏,celsius,65
10353,デルリー,dell,29
381,アルカン,hydrocarbure,100
7333,評決,verdict,51
2821,賞品,horizons,84
4598,ゲリラ,guérilla,71
7141,怖がった,effrayé,53
1653,黒鉛,graphite,93
5764,変位量,déplacement,63
13376,エンザイム,enzyme,8
13430,九,neuf,7
668,可聴,audible,98
11293,成し遂げる,atteindre,23
9779,カジノ,casino,34
9263,レスラー,lutteur,37
8976,蝶,papillon,40
509,変異体,mutants,99
13694,愛,amour,5
13292,国家,nation,8
8340,迫害,persécution,44
6282,下痢,la diarrhée,59
1617,砂時計,Sablier,93
2044,無線,éreinter,90
2680,ロザインド,rosalind,86
2681,ウガンダン,ougandais,86
6661,アッシジー,assisi,56
3252,ピコ,pico,82
11392,屋内,intérieur,22
4240,イグレリア,iglesia,74
5468,ニコン,nikon,65
6352,寄託,caution,59
613,メンデルソーン,Mendelssohn,99
12967,不明瞭な,inexpliqué,10
12449,発売されました,lancé,14
10270,醜い,laid,30
4979,タングステン,tungstène,69
1073,宝物,trésors,96
12455,ジョナサン,jonathan,14
8038,機転,esprit,46
11468,それによって,ainsi,21
10878,シンボル,symboles,26
2479,キツツキ,Pivert,87
11754,トロイ,troy,19
525,千里,Shri,99
3938,降りる,descendre,76
2253,貴重な,inestimable,89
4863,法定の,statutaire,70
2898,コレステロール,cholestérol,84
778,取り乱した,éperdu,98
9700,カーリング,curling,34
1961,リリス,lilith,91
11568,脇に,de côté,21
10160,トレーナー,entraîneur,31
191,監督する,surveillance,100
1094,エール,anguille,96
4393,水族館,aquarium,73
4268,階層に,étage,74
5058,オシリス,osiris,68
12160,ロケット,fusée,16
5780,追い越して,dépasser,63
5529,豆,des haricots,65
10647,入口,entrée,27
1359,これらの,Thisus,95
8803,再考,reconsidérer,41
3714,吃音,vêtu,78
12082,砲撃,bombardement,17
415,ソナー,sonar,100
3040,石積み,maçonnerie,83
9631,モルス,morse,35
2790,アクキツロ,axolotl,85
1435,起きている,éveillé,94
13506,仲裁,arbitrage,7
482,ユニゾン,unisson,99
7608,ガリレイ,galilée,49
5545,凍え,glacial,65
3976,技術者,techniciens,76
12423,面白い,drôle,14
4501,カーソン,chair,72
8859,ゴング,gong,40
4621,拘留者,détenu,71
10441,トランスミッション,transmission,29
12300,根拠,terrains,15
5792,有線,câblé,63
4015,国民の,nationalité,76
6717,梨,poire,56
2496,デビー,de Debby,87
8997,ささやく,chuchotement,39
4395,モンゴル,Mongols,73
8822,サルーン,salon,41
5092,熱帯,tropique,68
6663,スミス,smyth,56
11976,門,portes,18
13404,仕事,affaires,7
477,代わりに,métabolite,99
5205,富豪,millionnaire,67
590,スケート,skeet,99
8485,デクスター,dexter,43
348,郵便配達,facteur,100
6037,宝石,bijou,61
11511,エースースト,ernest,21
9580,タンゴ,tango,35
2351,ブラッシング,brossage,88
10942,リマ,Lima,25
9102,脇腹,flanc,39
12176,妻,femme,16
13100,最大,plus grand,10
2863,香り,les saveurs,84
1828,弾丸,blindé,92
12739,ラリー,se rallier,12
12249,どこかに,quelque part,16
8849,サンピ,sampi,40
4654,立場,point de vue,71
2216,コーデック,codec,89
13361,潮吹き,tigres,8
11286,政権,régime,23
12687,几帳面,bien rangé,13
12060,マーク,Des marques,17
9831,カラス,corbeau,33
12920,併せた,combiné,11
10491,オスマン,ottoman,28
11565,重要,crucial,21
3216,アレルギー,allergie,82
618,凍え,se froze,99
3090,カシューター,coupé,82
7518,中心,centres,50
5977,退屈,ennui,61
7890,振る舞う,se comporter,47
3183,ぼうっと,se brouiller,82
658,セコイア,séquoia,98
2206,再登録,relire,89
4644,コンタンティン,konstantin,71
12201,比較的,relativement,16
1031,ヤルボロ,yarborough,97
5044,マルタシー,maltais,68
10813,リーフ,récif,26
11352,広くなる,très répandu,22
10023,敬礼,hommage,32
11789,暗殺,assassinat,19
13247,アトランタ,Atlanta,8
13690,ミシガン,Michigan,5
2711,売り切れ,vendu,85
10617,シルバ,silveau,28
8059,グレナダ,grenade,46
12680,偏見に,biaisé,13
10461,ロマンス,romance,29
2103,ちゃんちゃん,brabant,90
3171,ティラニー,tyrannie,82
6023,抜粋,extrait,61
4283,ブランド,fade,74
2720,カリーの,superficiel,85
12451,アヒル,canard,14
11601,規則,règlements,20
10969,デラウェアリー,Delaware,25
7071,泣きました,essuyé,53
3677,テナー,ténor,78
12133,縁,bord,17
7905,凹み,bosse,47
7571,パパ,papa,50
9597,アルミニウム,aluminium,35
3781,劣った,détérioré,77
4460,ピラニア,piranha,72
2556,祭壇,autel,87
345,ヒドロキシル,hydroxyle,100
2987,責任,fardeau,83
13644,村,village,6
12846,燃料,carburant,11
4282,熟考する,témoigner,74
764,ズッキーニ,courgette,98
2196,無数の,myriade,89
12724,月曜,Lundi,12
12659,楽しい,Amusant,13
3422,共有結合,covalent,80
3452,シャムロック,trèfle,80
8007,発行,sortie,47
13274,パリ,Paris,8
13491,考え,idée,7
2272,フォルサム,folsom,89
169,シュミッツ,schmitz,100
318,繋がる,Connex,100
2542,スピーカー,haut parleur,87
9004,ブラボー,Bravo,39
10710,数学的,mathématique,27
11936,物理,la physique,18
8504,市民権,citoyenneté,43
2398,絶対的なマンのような,antisportif,88
3456,リザ,liza,80
8211,グラフ,graft,45
8024,パラマウント,primordial,46
2755,醸造所,Brasserie,85
2326,バリトン,baryton,88
13129,紹介,introduction,9
11950,運河,canal,18
5454,ミレニアム,millénaire,65
5949,ハノイ,Hanoi,62
11231,バジェット,budget,23
1440,癒し,guérir,94
3743,モンゴル語,mongol,78
5576,吸収,absorption,64
7728,ナポリ,Naples,49
5818,ヒドロキシラーゼ,hydroxylase,62
8466,慢性,chronique,43
6543,高速道路,autoroute,57
7600,ライナー,doublure,49
7127,逃亡した,fuite,53
12025,ブラーの,blabla,17
9304,レーニン,lénine,37
5840,タイムアウト,temps libre,62
5175,膣,vaginal,67
4392,水路,aqueduc,73
1972,バンティ,bantou,91
9648,ザンビア,Zambie,35
8759,磁石,aimant,41
9164,プレスリー,presley,38
10613,手順,procédure,28
9375,タークス,Turcs,37
8647,アトランティス,Atlantis,42
10861,処女,vierge,26
9108,補足,supplément,38
13317,聖人,Saint,8
13518,印刷された,imprimé,6
721,ヘックラー,heckler,98
8576,独裁,dictature,42
4300,フェアバンクズ,fairbanks,74
7997,カムデン,camdoler,47
6843,菜食主義,végétarisme,55
11203,パネル,panneau,23
8051,ゼリー,gelée,46
3066,カバラ,cabale,82
3679,悪評,notoriété,78
9676,スリム,svelte,34
8784,シート,drap,41
2388,ガリ,ravine,88
4271,狂気の,néolithique,74
6793,ダドリー,dudley,55
198,セポイズ,sepoys,100
9945,ローランド,roland,32
11249,無限大,infini,23
792,皮膚科,dermatologie,98
3736,ブセファル,bucephalus,78
3146,ドルツェ,druze,82
6228,酵母,Levure,60
7119,クレア,clef,53
12318,メダル,médailles,15
12149,知り合わせる,savait,16
2451,退院しました,rétracté,87
6178,ビッグフット,bigfoot,60
72,為替,référentiel,100
10670,編集,éditorial,27
2368,繁栄して,prospérer,88
13232,アントニオ,Antonio,9
7472,しっかりと,fermement,50
8786,移住者,migration,41
9007,コベントリー,cointry,39
7178,壮大,magnifique,52
698,ジュンクリー,junkie,98
2818,ユーフォリア,euphorie,84
11421,パイ,tarte,22
7140,オーガスティン,Augustine,53
11190,政治家,politicien,23
12252,聖なる,Saint,16
11712,オリバー,oliver,20
8290,マーカー,marqueur,44
855,もっと,solder,98
15,港,harbeurs,100
10239,侍従,chambellan,30
2730,ジャンクション,jonctions,85
1230,シッター,modèle,96
13575,オリンピック,olympique,6
2115,アドリアティック,adriatique,90
2360,おかしなこと,plus drôle,88
4754,球菌,homophobe,70
8933,カタリン,Katherine,40
11825,会長,président,19
9589,同じく,également,35
3873,エポニマス,éponyme,77
13020,宣言された,déclaré,10
4218,全体主義者,totalitaire,74
8721,中西部,Midwest,41
11461,四十の,quarante,21
1412,ギヤード,orienté,94
5839,上向きに,vers le haut,62
8426,納屋,Grange,43
8040,晴れの,ensoleillé,46
12540,和,somme,14
9604,栄養,nutrition,35
2595,追従,en vertu de,86
9211,遺産,héritage,38
8722,スピリチュアル,spirituel,41
11048,リビア,Libye,24
10314,ウォーキング,en marchant,30
6376,無秩序,désorganisé,59
12672,仲間,compagnon,13
12808,併せて,accouplé,12
6889,白血病,leucémie,55
1153,乙女,goldie,96
5863,輿入れ,politburo,62
8965,甚大,énorme,40
12712,バス,autobus,12
12429,福音,gospel,14
2200,漢字,kanji,89
12667,神話,mythologie,13
13546,声明,déclaration,6
5040,急性灰白髄炎,poliomyélite,68
6860,雇う,emploie,55
2577,贈収賄,corruption,87
6438,職人,artisan,58
4950,アナキズム,anarchisme,69
3574,頬,joue,79
13750,追跡,Piste,5
2536,カトリ大,khatri,87
5585,皿,assiette,64
315,風車,anémomètre,100
5076,冊子,brochure,68
12192,コメディー,la comédie,16
8044,マリアン,Marian,46
3446,基準,référence,80
3430,茶番,farce,80
9137,逆説,paradoxe,38
8756,続けて,suite,41
6141,クリアランス,autorisation,60
5184,噛み砕く,croquer,67
12545,手紙,lettre,14
6099,マリアナ,mariana,61
13421,マリン,Marin,7
8147,遅くに,en cours,45
3888,カサ,casa,77
1768,前哨戦,pensions,92
10369,タコス,taco,29
7733,ダイエム,diem,49
5095,アデン,aden,68
12895,州,Province,11
9656,ボウイ,bowie,35
11942,ぐらつく,patauger,18
6233,本店,honorer,60
2130,ブルーライナ,Ligne bleue,90
5283,単語,vocabulaire,66
1627,カロラス,carolus,93
4195,カルタム,khartoum,75
732,専門家,praticiens,98
10536,ポータブル,portable,28
7532,弾性,balistique,50
8557,司教,judiciaire,43
13235,親愛なる,cher,9
3698,宗派,secte,78
8126,成熟する,mature,46
10738,痛み,douleur,27
3778,疎に,clairsemé,77
1299,リジア,lidia,95
6445,カレーター,le concierge,58
2637,ターバン,turban,86
6436,アフリカ人,Africains,58
12634,プロット,parcelle,13
11242,怒り,en colère,23
5841,ジブベリシッシュ,charabia,62
8119,喘息,asthme,46
5612,ターゲマン,targeman,64
13648,住む,habitent,6
4619,ワイマス,weymouth,71
2801,リビア,libyen,85
5966,スラッシュ,débattre,61
11181,幅,largeur,23
5005,分割されて,se diviser,68
2604,捨て物,dénigrer,86
11148,ローザ,rosa,24
11539,系統的,systématique,21
6507,それによって,par lequel,58
2414,腱,tendon,88
13026,大佐,colonel,10
9587,ノエル,noël,35
4171,ガントレット,gant,75
13767,プラス,plus,5
4261,ミノット,minot,74
4741,母,mouton,70
1543,守ります,savant,94
7908,グレゴー,grégor,47
8548,激怒,furieux,43
12882,太陽,solaire,11
9192,謝罪,s excuser,38
3130,カフカ,kafka,82
5142,ロシュ,roche,68
11408,殴打された,battu,22
11325,エディス,edith,22
12844,慌てずに,poêle,11
5473,説明的な,explicatif,65
4440,政府,homme d État,72
11327,燃焼,brûlant,22
13011,つかまった,attrapé,10
3337,ガンナリー,artillerie,81
10265,店舗に,magasins,30
10837,アフガニスタン,afghan,26
1054,溶解度,solubilité,96
6907,グルコース,glucose,55
10194,実在物,entité,31
2220,予測不可能な,imprévisible,89
5541,デロイト,droit,65
6652,出口,sortie,56
6395,ローズマリー,Romarin,58
2282,イノシトール,inositol,89
8775,フロイト,frontière,41
3806,味方の,apprivoiser,77
1713,スポークスウーマン,porte parole,93
10756,本音,honnête,27
1208,レニニスト,léniniste,96
7285,タンカー,pétrolier,52
11420,買う,acheter,22
13122,風,vent,9
6511,ケニア,kényan,58
12464,台湾,Taïwan,14
10711,ダース,douzaine,27
8880,セネカ,Seneca,40
12022,パーマー,paleuse,17
8414,カジュアル,décontractée,43
1492,真実性,vérité,94
12482,ガラス,verre,14
7200,警官,policier,52
6455,アテニアン,Athénien,58
2659,プレビセンタ,plébiscite,86
1175,カルネ,carne,96
8478,美味しい,délicieuse,43
7182,硫酸塩,sulfate,52
5207,水田,paddy,67
12391,ノバの,nova,15
8510,長崎,nagasaki,43
1861,官能,mouchereuse,92
3767,朗らか,ridicule,77
12960,価値,évaluer,11
10256,密度,densité,30
7809,トレイ,trey,48
4928,ミリバー,millibars,69
4988,フープ,cerceau,69
6631,スイカ,pastèque,57
1036,シュリーブポート,shreveport,97
5993,シーホース,hippocampe,61
1922,粘液,mucus,91
1351,海水,eau de mer,95
1392,バンド,bando,95
6211,エヒドナ,echidna,60
7807,アルフォンソ,alfonso,48
9452,チャンドラー,cordonneur,36
10188,職員,employé,31
3273,義務的な,obligatoire,81
8285,再デプロイしました,redéployé,45
13039,仕事,travail,10
12472,少し,légèrement,14
11913,ウィリー,willie,18
9521,クエスト,quête,35
7347,ヘリウム,hélium,51
1731,朱に,refaire,92
4999,シャリフ,charif,69
4208,補償,compenser,74
783,牡馬,étalon,98
5940,七倍,septuple,62
9068,ダルトン,dalton,39
8616,ムリン,mullen,42
10786,昏倒,bon sens,26
3465,泣いて,malles,80
4857,精製,raffinerie,70
11927,聖書,Bible,18
11980,ドル,dollars,18
812,同性愛者,ibid,98
6850,ヘリック,hélicoïde,55
4173,ラドフォード,radford,75
409,試練,supplice,100
12747,到着した,arrivée,12
265,ホーム,personne,100
383,丘陵地帯,hillcrest,100
919,スケッチ,vague,97
12730,ライダー,cavalier,12
3687,生成,fabrication,78
4234,誤る,se tromper,74
6766,スワップ,échanger,56
4294,動物園,zoologie,74
9769,緊張者,des tensions,34
1705,喜び,réjouir,93
2190,厳しく,plus serré,89
4837,マイクロプレニス,micropénis,70
6943,酉,le coq,54
726,織物,textiles,98
229,デネ,dene,100
1467,冒涜,blasphème,94
10891,アインシュタイン,Einstein,26
8993,推進された,propulsé,39
12559,不要,inutile,13
12944,だれの,à qui,11
13450,真剣に,sérieusement,7
3594,サマリアン,samaritain,79
4559,ダイニング,à manger,72
3980,トルチウッド,flambeau,76
11962,ブート,démarrage,18
4890,認定された,autorisé,69
11608,ラマ,lama,20
11811,ナイジェリア,Nigeria,19
9015,照らす,éclairé,39
1206,百合,quan,96
8685,解釈された,interprété,42
10539,トワイライト,crépuscule,28
6244,命名法,nomenclature,59
11299,すばらしい,étonnante,23
13362,モデル,maquette,8
10985,天国,paradis,25
12823,速い,vite,12
2195,コーデック,manuscrit,89
1425,ちゃんちゃん,chants,94
9280,パック,palet,37
3077,ルシッド,lucide,82
8175,ハバナ,havana,45
5658,満足のいくもの,satisfaisant,64
1309,スワミ,swami,95
6926,菌類,champignon,55
7355,ストーリーライン,scénario,51
11624,アラブ人,Arabes,20
3653,アトリエ,atelier,79
2684,ボディワーク,carrosserie,86
504,洗礼,baptisé,99
6260,宣誓する,juré,59
12853,森,forêt,11
10402,おもちゃ,jouet,29
8069,部族の,tribal,46
10856,スムーズ,lisse,26
5002,神風,kamikaze,69
4946,無制限,libre,69
1161,カプチン,capucin,96
8951,スロット,fente,40
9749,ケージ,cage,34
11042,ノースマン,Norseman,24
5636,点字,braille,64
292,省エリフィス,ellipse,100
13771,足りる,assez,5
11925,性的に,sexuellement,18
7377,賞賛,évaluateurs,51
7683,バンジョー,banjo,49
4653,ボギー,bogey,71
3351,スキニー,maigre,81
9067,概要,synopsis,39
6628,カッカス,Caucase,57
6314,パウリン,Pauline,59
4758,免疫,immunité,70
7013,パディング,rembourrage,54
10820,マルコー,Marco,26
3073,アーモンド,amande,82
5209,慌しい,précipité,67
13091,再割り当てされました,réaffecté,10
5150,シレジア,silésie,67
8442,ドロシー,dorothy,43
2175,ペグ,cheville,89
1165,刺激,stimulus,96
13764,強く,fortement,5
6370,裁判所,tribunal,59
10879,アルバニー,albany,26
362,足音,trace de pas,100
5432,キルト,kilt,65
5288,ビガニズム,veganisme,66
7664,放射性,radioactif,49
5208,スターキング,harcèlement,67
8151,備品,fixation,45
11549,比率,rapport,21
8890,コアラ,koala,40
5996,ピスタチオ,pistache,61
12069,フロー,couler,17
10591,アンテリ,Antilles,28
9707,モーセ,Moïse,34
6045,スコープ,snape,61
9565,傷,blesser,35
10385,撤退,retirer,29
6683,急,tremper,56
11496,ヘッドレス,sans tête,21
5802,キャロリン,Carolyn,63
10598,野手,fielder,28
8563,ハムレット,Hamlet,42
13166,タワー,la tour,9
742,ダントン,Danton,98
7350,割り当て,allocation,51
10886,石炭,charbon,26
11418,オークランド,Auckland,22
5417,キャシー,cassie,65
11990,カトリーナ,katrina,18
6024,タオル,serviette,61
7476,紺碧,Azur,50
13382,ミッション,mission,7
2703,二顎骨,binôme,85
3202,漢,hier,82
10840,デタピー,se détendre,26
12847,装置,équipement,11
4436,看護師,infirmières,72
13360,挙げた,cité,8
5605,タッソン,Tucson,64
3,プレッツェル,bretzel,100
11062,弾薬,munition,24
9728,紀要,bulletin,34
2157,漏え,fuite,89
11292,形,façonner,23
11471,イタリック人,italique,21
4642,エコノミスト,économistes,71
10952,膝,le genou,25
1778,嫉妬,jalousie,92
12594,包装,emballage,13
11813,比較,Comparaison,19
12543,魚,poisson,14
8528,生き物,créatures,43
2913,食器,le dîner,84
354,ビリヤード,billard,100
3056,渡す,remise,83
13319,低い,plus bas,8
3648,ジングー,jalouse,79
8896,大丈夫,bien,40
11606,ジャンル,genre,20
8322,嚢胞,cystique,44
3037,プレトリア,pretoria,83
7613,叢,grofle,49
10280,プラザ,place,30
945,ブラムベーリング,blagbergique,97
4228,クラムシェル,clamshells,74
10220,衝突,choc,30
12268,嫌い,détester,16
1088,枯れる,flétrir,96
9000,クレーン,grue,39
12509,デニス,dennis,14
13708,ボストン,Boston,5
2746,カンブリア,Cambrien,85
396,ぽちゃぽちゃ,joufflu,100
13080,木,arbre,10
4959,ファサード,façade,69
436,フランシウム,francium,100
138,多孔質,poreux,100
8621,インク,encrer,42
162,バチルス,bacille,100
12299,動揺,bouleversé,15
1193,韻律,rhema,96
4187,エスタディオ,Estadio,75
9010,ソフィア,Sophia,39
4505,ナイフ,des couteaux,72
12500,テロ,terrorisme,14
871,めったに,imprudent,97
12503,都市,Urbain,14
7452,同僚,collègues,50
6587,マンパワー,main d œuvre,57
9412,マット,tapis,36
9433,ゲーリック,gaélique,36
135,ロンバード,lombard,100
9533,再建しました,reconstruire,35
10895,ティモシー,Timothée,26
11487,シェフィールド,Sheffield,21
6360,保護区,réserviste,59
13002,虐殺,massacre,10
7696,宇宙飛行士,astronaute,49
1718,ピリドン,pyridone,93
4371,信憑性,authenticité,73
1373,逮捕されました,appréhendé,95
5717,孫,petit fils,63
12130,採用された,adopté,17
4321,ピエモンテ,Piémont,74
4519,パラダイム,paradigme,72
5694,甘い水,eau douce,64
2783,再会する,regroupement,85
4912,マルコニー,Marconi,69
2085,ドニー,dhoni,90
8100,ウィスキー,whisky,46
9862,謙虚に,humus,33
9055,モンゴリア,Mongolie,39
3871,迷惑,nuisance,77
12212,ランディー,excité,16
9383,ドラム,tambours,36
10681,裁定,décision,27
9755,ワークショップ,atelier,34
10106,物質,substance,31
10448,港,port,29
4547,アラジン,aladdin,72
9498,ブロードバンド,haut débit,36
10947,誇り,Orgueil,25
7003,豚,hogg,54
1816,生物医学,biomédical,92
10018,ヨハネス,Johannes,32
9230,めったに,impératif,38
4493,不定の,erratique,72
10754,ちゃん,chanter,27
9838,ウォータールー,waterloo,33
9295,モニタリング,surveillance,37
9701,パロディー,parodie,34
7041,視聴者,auditeur,53
13050,ルナピー,luna,10
8057,マウス,souris,46
12748,友達,amie,12
11257,騙す,duper,23
6387,ハープ,harpe,58
10119,は,hein,31
2661,富豪,riche,86
10999,広大,vaste,25
11488,守る,défendre,21
5816,デング,dengue,63
7945,ほこりの多い,poussiéreux,47
13030,個性的,unique,10
13196,質量,Masse,9
9006,オリンピア,olympiade,39
10543,ロドニー,rodney,28
9270,ランプ,lampe,37
4095,ウィーナー,wiener,75
4600,記憶,souvenir,71
593,ソリティア,solitaire,99
11233,暴力的な,violent,23
3286,モチーフ,motif,81
3398,流行,vogue,80
7185,アベンジャーズ,vengeurs,52
10060,切り株,souche,32
5533,ヒノキ,cyprès,65
12541,知事,gouverneur,14
804,カーブボール,courbe,98
7842,ハーレー,hurle,48
10246,占星術,astrologie,30
8924,ポップコーン,Popcorn,40
7742,講堂,salle,48
5774,課税,Imposition,63
11961,インペリアル,impérial,18
12036,不可能,impossible,17
1917,マニホールド,manifolds,91
8762,ケイ素,silicium,41
6474,朱鞘,redneck,58
5197,粒子,particules,67
10567,台北,Taipei,28
5391,グリース,graisse,65
13058,株式会社,inciter,10
9531,ジュネーブ,Genève,35
6739,保険料,prime,56
