ID,JAPAN,DANOIS,INTERVAL
8532,rub,rubens.,54
10240,フランコ,franco.,41
6958,無形,immaterielle,64
4545,氷山,isbjerg,79
12914,読者,læser,9
9757,退院する,ombord,45
12039,犯罪的,kriminel,24
3169,トランスフェラーゼ,transferase.,87
12477,チェコ,tjekkisk,23
6090,足跡,fodspor,66
8433,unr,unranked.,55
14467,議論した,diskuteret,6
7610,ウィッカー,wicca.,61
5607,レクエム,requiem.,73
13698,ヒント,tips,12
10025,ハーレム,harlem.,43
3751,バッソ,basso.,84
2457,フェッチ,fetch.,74
12533,ちょうど,præcis,22
13465,手,hånd,11
8502,親権,forældremyndighed,54
9743,ヒョウ,leopard,45
7840,一酸化,monoxid.,59
548,メロドラマ,melodrama.,98
4710,動物様,fauna.,78
1449,再利用されました,genbrugt,59
8326,毒,toksisk.,44
12923,さらに,i øvrigt,19
5049,tf,tufts.,74
7773,コックピット,cockpit,58
13059,twice,to gange,17
6589,over over,overtog,67
8363,wel,welch.,55
3182,ぼうっと,blur.,74
13298,ゲイリー,gary.,15
1507,階下,nedenunder.,95
7084,ザクセン,sachseny,63
5817,ヒドロキシラーゼ,hydroxylase.,72
7823,クレア,claire.,46
4071,メラトニン,melatonin.,82
6042,モトクロス,motocross.,70
6625,コオテに,prærieulv,51
3914,ファイト,fait.,82
14074,遠い,langt,8
7484,エリス,eris.,34
10304,バッジ,badge.,38
8768,メニュー,menu,51
9059,選ぶ,vælger,7
12238,最長,længste,26
10717,バター,smør,38
10692,public,offentligt tilfredsstillende,38
9419,妖精,fe,46
1797,健忘症,amnesi,93
11589,歓迎されない,uvelkommen,31
7712,コルベット,corvette.,58
14086,軍隊,militær,10
11071,爆発物,eksplosiv,17
9839,魅力的,engagerende,14
3887,カサ,casa.,73
941,定量的,kvantitativt,93
4723,球状,sfærisk,77
4255,リアバード,rearguard.,81
10030,バルバドス,barbados.,43
7694,より広いほど,bredere,60
9184,アナログ,analog,38
8840,句読点,tegnsætning,47
12025,純性,prost.,27
6026,クリシューナ,krishna.,70
14012,かもしれない,magt,6
2501,オーバードライブ,overdrive,90
7391,rip,hvil i fred,42
5023,時計回りに,med uret,77
6994,シビー,chevy.,64
8420,マグナム,magnum.,54
7076,吠える,bark,57
8297,ビルダー,bygger,49
629,ナルシシズム,narcissisme.,99
1499,ロガン,rogan.,95
13251,ベル,klokke,15
10092,ソロモン,salomon.,42
6227,酵母,gær,69
8523,盆,bon,54
4903,トナカイ,reindeer.,77
7525,ブレーカ,breaker.,48
10648,視して,optisk,34
7212,重さ,veje,44
8571,ユーゴスラビアの,jugoslav.,52
4056,最初,begyndelsen,82
7317,マドレーヌ,madeleine.,62
11206,明日,i morgen,34
3281,安息香エート,benzoat.,87
9225,展示されている,displays.,13
4522,ドレイン,dræne,62
11556,塩,salt,30
832,カンチュース,cantus.,98
2680,ウガンダン,ugandan.,88
3556,告げた,udgjorde,78
6289,輝度,lysstyrke,34
4742,恥ずかしかった,skamme sig,77
4279,スポットライト,spotlight.,79
2282,千鳥,svimlende.,76
12200,比較的,forholdsvis,19
3908,火力な,firepower.,83
8146,遅くに,i gang,57
9352,併,thorpe.,47
11281,視点,perspektiv,32
668,ten ten,tøvende,98
12935,公爵,duke.,18
1583,フェニルアラニン,phenylalanin,94
6468,sin sin,sinister.,68
7601,空所,ugyldig,55
7262,ステラ,stella.,62
2640,麦芽,malt.,88
14061,置く,sætte,8
14113,探す,find,7
5754,麻痺,paresy.,72
8460,千年年,millennia.,54
2233,ゴルファー,golfers.,69
14161,勉強,undersøgelse,16
1600,ダイナモ,dynamos.,52
11784,行動,opførsel,29
11449,gar,gareth.,32
13738,ジム,jim.,12
11314,誰にでも,hvem som helst,34
5673,モデム,modem,69
1829,扱いにくい,unwieldy.,93
6547,パスタ,pasta.,67
6690,エッセンス,essens.,66
5494,マザーファッカー,motherfucker.,74
2960,租界,koncession,64
8324,導管,ledning,55
11949,運河,kanal,27
8489,アロイ,arroyo.,53
9531,故人,afdød,47
13479,順番,tur,9
4711,不眠症,søvnløshed,78
5956,四重奏,quartet.,69
1946,謎々,riddled.,70
13464,ヘンリー,henry.,13
14287,最後の,endelig,7
6073,バーチ,birch.,70
12839,バネ,forår,17
13307,書きました,skrev,15
11554,残高,balance,24
12436,安心,lettelse,24
4029,泥坊,milt.,82
4285,シンシア,cynthia.,81
9777,経験,gennemgik,44
13149,チーフ,chef,13
7007,スティングレイ,stingray.,61
383,ブルネエル,brunel.,100
12915,タッチダウン,touchdowns.,9
12591,エクササイズ,dyrke motion,19
3286,神経,nerver,50
10166,スポンサード,sponsoreret,29
1786,ダルメシアン,dalmatian.,72
4521,独特の,ejendommelige,74
14326,役員,officer,9
12346,混乱,mess.,19
14513,ノート,noter,6
7357,ブレーキ,bremser.,37
5893,排出する,aftræk,61
5038,縫い,styre,44
1832,歌いました,cady.,93
10358,詩の詩,poems.,33
14096,税,skat,23
11480,頭,hoveder.,9
9502,コロンビア語,colombian.,46
9815,ぶらぶら,hængende,31
2129,ブルーライナ,blueline.,92
2414,歯ブラシ,tandbørste,91
9201,su,passet,19
10390,挨拶,vær hilset,34
7289,k k,kemp.,61
3634,コリーン,colleen.,85
13944,ヨーク,york,8
6064,パラ,pallas.,70
12945,グレーディング,gradering,15
3918,ガイデオン,gideon.,83
9038,マントル,mantle.,49
888,nty,nifty.,97
11592,ポルトガル語,portugisisk.,31
14055,来る,komme,7
13615,タガログ語,tagalog,12
1618,玄武岩,basalt.,92
12610,デルティー,del.,22
2472,横になる,sidelæns,89
12782,列をなして,inline.,20
11428,ポロ,polo.,32
10744,鼻,næse,35
13491,潜在的に,potentielt.,11
14108,投資,investering,27
14363,ロバート,robert,11
12198,カーク,kirk.,26
12466,カイル,kyle.,23
13783,錯乱,forvirring,9
4475,スカーフェイス,scarface.,80
11899,メーター,meter.,24
267,正接,tangent.,96
3384,非互換,uforenelig,80
11414,急襲,raid,24
10194,細部,subdivision.,40
7953,コンドーム,condom.,55
12227,誕生,fødsel,12
6734,ダマスカス,damaskus.,66
10575,誓う,sværge,37
5636,尊厳,værdighed,72
9287,ケイ,kay.,48
11424,カクタス,kaktus,33
5282,単語,ordforråd,75
6972,ガーニー,gurney.,64
10089,違反,breath.,13
11139,受け入れられないほど,uacceptabelt.,35
7527,リポジトリ,repository.,60
11553,もっと強く,hårdere.,31
8030,ブランク,blanc.,58
5387,ベンゼン,benzen.,74
4643,コンタンティン,konstantin.,79
12685,空中,luftbårne,21
4715,ハムストリング,hamstring.,78
6466,オーブン,ovn.,62
11036,バハマ,bahamas.,36
10436,代わりに,substitueret,20
4688,プーマ,pumma.,73
1771,ステゴサウルス,stegosaurus.,93
2993,ティフィン,tiffin.,88
9693,チーター,gepard,43
6482,オフライン,offline.,67
12656,ハンガリー,ungarn.,22
7704,ラクーン,vaskebjørn,59
8613,伝聞,hearsay.,53
2522,かつら,paryk,80
10044,ルージュ,rouge.,38
8005,スラムズ,slams.,30
6549,オカの,oca.,67
14140,おそらく,sandsynligvis,5
14380,ビュー,udsigt,6
12458,ペドロ,pedro.,23
12051,床,etage,23
8032,バーツ,bates.,56
3482,enlar,forstørret,50
4271,イバピー,iba.,81
11852,吸う,suge,22
9546,飢饉,hungersnød,46
2080,ニンニク,hvidløg,92
12184,無認可,unlicensed.,26
3299,キリル,cyrillic.,87
122,サラーム,salaam.,100
2250,プレナリー,plenarfarligheden.,91
12576,感じた,følte,22
2891,浸水した,oversvømmet,76
9721,富士,fuji.,45
3258,スルーラ,spurrier.,87
1258,伏線,foreshadowing.,85
3917,キューピッド,cupid.,83
4363,尊敬された,æret,14
4186,エスタディオ,estadio.,82
446,特徴的に,uncharacteristisk.,88
432,アマニ,amani.,100
5396,オーム,ohm.,72
5414,浮力,opdrift,74
9811,テラズ,fortællinger.,30
12292,モスクワ,moskva.,25
11953,アルバータ,alberta.,28
7213,娘たち,døtre,31
6580,ラモン,ramon.,67
11409,ファルコン,falk,22
1851,モーリー,motley.,93
9802,驚くべきこと,overraskende,20
12744,災害,katastrofe,17
2219,予測不可能な,uforudsigelige,88
9575,同時に,samtidigt,40
11535,th,thai.,32
3310,summ,summary.,87
9630,モルス,morse.,46
8140,アルバカーキ,albuquerque.,57
2831,ルクス,lux.,77
8130,堂々,judy.,57
1400,bright bright,lyseste.,95
6730,分類法,taxonomy,65
12312,世界的に,i hele verden,25
8077,アラメダ,alameda.,57
9659,ポーター,porter.,44
7077,スキャンダル,skandaler.,25
7511,検察官,anklager,49
1090,因用的,indicier,95
7705,入植者,bosættere.,55
4192,hab hab,habeas.,82
13191,文,dømme,12
4788,ハラース,halas.,74
10991,ハート,hart.,36
11781,分割,divisional.,29
8200,ライトを,lite.,55
6321,大公,archduke.,67
14510,効果的,effektiv,10
1320,王見,legis.,95
72,誇り高い,prale af,55
12677,ミシシッピ,mississippi.,21
6900,会計,redegjort for,5
9170,嵩み,bulk,49
2580,遠日点,aphelion.,89
9495,天文学者,astronomer.,29
6632,マルセイユ,marseille.,59
14397,火,brand,9
5516,ピーナッツ,jordnødder,39
6508,row row,rowan.,67
3569,擬人,personificering,85
7936,砂利,grus,58
11303,競争相手,konkurrenter,29
6745,ガウン,kjole,54
7291,スマトラの,sumatra.,62
3346,箸,spisepinde,87
3279,その中に,deri.,87
8167,エントランス,deltagere,50
5901,意図的に,uforsætlig,63
1521,依頼,recourse.,94
6812,ダイオード,diode.,64
8957,花粉,pollinator.,44
7011,しきい値,grænseværdi,63
2978,シエナ,siena.,88
12261,リッチモンド,richmond.,25
6946,発言,afsløret,58
10718,ペナント,pennant.,37
3980,隣接する,tilstødende,81
8403,シーク,sikh.,46
1184,散らす,roer.,96
7955,デュックの,deux.,58
9799,プラハ,prag.,44
11655,落下,falder.,12
9497,ブロードバンド,bredbånd,47
12889,心臓,hjerte,15
6335,文書化,dokumentation,12
8011,数学者,matematiker.,42
5172,祖母,bedstemor,75
9174,おめでとう,tillykke,42
9408,沖,offshore.,48
4172,ラドフォード,radford.,82
13271,リレー,relay.,15
11511,クリーム,fløde,32
661,発信者,ringer.,63
9081,タンザニア,tanzania.,50
14163,研究,forskning,9
945,カラメル,karamel.,95
9034,メロン,mellon.,50
9808,借金,debt,41
4346,メーデー,maj dag,81
13197,pat pat,patriot.,12
1447,トイレ,toiletter.,40
12637,プログラミング,programmering,11
4676,オリオレ,oriole.,30
9276,スプラッシュ,plaske,48
3473,ボブスレー,bobsleigh,86
9882,フレームワーク,rammen,43
2635,アノミー,anomie.,89
8929,ナチズム,nazisme.,51
6971,bul,bulger.,64
13004,責任者,ansvarlig,11
7518,cross cross,crossover.,57
8760,アナボリック,anabolic.,51
4967,テラピン,terrapins.,74
13060,寒い,kold,17
10523,シャーシ,chassis.,39
3517,アーガイル,argyll,61
13283,シドニー,sydney.,15
8253,キエフ,kiev.,56
6796,シムの,sim.,33
2908,新生児,neonatal.,88
243,gr gr,grosse.,33
12045,機関車,lokomotiv.,18
7063,忠誠,loyalist.,55
5402,リム,kant,64
5273,神学,teologiske,52
2633,増幅器,booster.,76
9261,分解,nedbrydning,42
9062,ボトル,flaske,39
9401,tw tw,twain.,48
5990,エスプレッソ,espresso.,71
7103,絶滅,uddød,42
4644,再生されました,genvundet,60
1988,サマラ,samarra.,93
13099,最大,største.,17
11639,スラローム,slalom.,29
11945,11番,ellevte.,28
12988,チェックリスト,checkliste,18
8644,地理的,geografisk.,33
7437,スロバック,slovakiet,59
3841,ブーメラン,boomerang.,83
10292,アバター,avatar.,40
4909,血統,serra.,77
9718,tong tong,tonga.,45
1298,リジア,lidia.,95
13097,カテゴリー,kategorier,6
11882,スタンフォード,stanford.,29
2564,サルマ,salma.,90
11189,政治家,politiker,26
7968,電子レンジ,mikrobølgeovn.,58
8221,hav hav,ødelæggelse,56
11530,検索しました,hentes,27
12372,バカ,dum,22
867,dis然,disingenuousive.,95
250,プログラマー,programmører.,29
10128,シモンズ,simmons.,42
8121,デリゲート,delegeret,24
7292,凛々しい,chil,62
5029,拍車,spur.,33
8611,ドリル,bore,40
10530,座標,koordinater.,20
831,マイクロシステムズ,microsystems.,98
4827,リスター,lister.,77
1626,カロラス,carolus.,94
13169,夢幻,ærekrænkende,16
241,up up,upbeat.,100
4014,国民の,nationhood.,83
12417,バー,bar,20
4296,ヒヤシンス,hyacint.,80
825,コンドミニアム,condominiums.,84
4642,不運,uheldig,79
9033,遠慮なく,lieut.,50
8999,クレーン,kran,49
13617,テーブル,bord,12
7025,枯渇,udtømning,48
12507,ブランズウィック,brunswick.,23
8935,クラゲ,vandmand,51
8976,キティ,kitty.,49
9590,mdの,md.,46
6263,カナリア,canary.,67
561,アスパラガス,asparges,99
9146,締め切り,deadline,49
8204,セシル,cecil.,56
11722,ハドソン,hudson.,30
6996,南極,antarktis,64
9772,ブルペン,bullpen.,44
11037,冗長,overflødig,33
10474,リグーリー,lig.,39
13135,モダン,moderne,16
9984,再選,reelektion,41
5364,グール,gules.,74
1218,舞子,mako.,96
11635,不明,uklar,31
111,subs子,subsistence.,90
4750,カンボジア語,cambodjanske,75
2509,クロスボロー,crossbow.,90
549,奇跡的に,mirakuløs,83
11247,槍,spears.,30
12622,od,oda.,22
14336,基準,standarder,11
13551,意味した,betød,12
11144,セリウム,ce.,35
10259,テクトニクス,tektonics.,38
6879,モーリタニア,mauretania.,65
5475,番号が付けられた,omnummereret til,58
8057,批判的,ratificeret,53
13420,マリン,marine.,12
14366,セブン,syv,10
7303,フレキシブル,fleksibel,53
10939,ハンク,hank.,32
8728,フォルクスワーゲン,volkswagen.,52
8772,ルーテル,lutheran.,49
2083,シマ,cima.,92
13751,示す,angive,9
13046,シンプソン,simpson.,18
12172,ミレニアム,millennium.,26
13782,日本,japan.,11
12586,マレーシア,malaysia.,22
4617,ドラコ,draco.,79
12687,鉄,jern,19
8781,バーズ,baas.,43
8474,aim aim,måling,20
2111,リンパ腫,lymfom,91
13815,または,eller,5
6010,助祭,diakon.,40
8676,cont cont,kontingent.,38
9656,伊達,iso.,46
9338,シェフ,kok,47
5376,買い物をする,shoplifting.,71
2195,無数の,myriad.,89
12585,rob,røve,22
11837,チキン,kylling,28
2830,誘惑,temptations.,63
9569,ストール,stjal,46
4063,キリーン,killeen.,82
7649,仏教徒,buddhist,58
9529,浴,bad,40
9589,博,ph.,46
5575,吸収,absorption,72
12740,フェニックス,phoenix.,21
9420,アパルトヘイト,apartheid.,47
3327,ラシカール,lashkar.,87
1557,ビーム機,beamer.,95
13388,ニック,nick.,14
11561,ドミニカ,dominikanske,31
10263,ノックアウト,slå ud,41
6569,無視された,forsømt,54
6048,フランス人,frenchman.,70
5417,竹,bambus,73
9195,血管,fartøjer,38
9681,ヴェネツィア,venedig.,45
2220,pl pl,plagues.,37
3782,首領,cantor.,84
5970,無法者,outlaw,51
96,ポリネシアン,polynesisk.,99
11778,不適切な,uegnet,29
2789,アクキツロ,axolotl.,89
11296,15,femten,34
1060,スプーン,skeer.,50
5154,不平衡,ubalanceret,75
10437,平和的,fredelig,14
3504,パゴダ,pagoda.,85
6663,人間工学,ergonomi.,66
3811,グラム,gram,63
12165,マドリード,madrid.,26
3902,逃げる,gå væk,82
3284,シャリア,sharia.,87
8606,深く,dybt,53
3878,英語人,englishman.,83
826,家主,udlejer,91
9232,バースト,burst.,45
5245,ムサラップ,mousetrap.,75
11502,トリニダード,trinidad.,32
7173,ビス,bis.,40
393,タマリン,tamarin.,100
5176,スパープアップ,spalding.,76
19,不名誉な,infernalal,100
4629,エストラダ,estrada.,79
13641,8,otte,12
6412,メモ,memorandum.,67
10582,ナポレオン,napoleon.,35
6541,ナザレス,nazareth.,67
3988,細胞質,cytoplasma,80
12603,デンバー,denver.,22
2471,inter inter,interlanguage.,90
8250,exp exp,udviste,50
10160,フェリックス,felix.,42
13044,意義,betydning,10
12741,ジョイント,samling,20
3806,フェラー,ferrer.,84
5160,str.,ramt.,76
6951,ビュイック,buick.,64
6373,クロエ,chloe.,68
4391,水路,akvædukt,80
10996,極性に,polar.,32
7990,シャンパン,champagne,58
13074,ラボ,laboratorium,17
4184,スプリングター,springer.,82
11446,第1/18,attende,32
14147,最近,for nylig,5
13378,与える,give.,7
14341,中央,central,10
205,skill skill,stegepande,100
2577,フロッシー,flossie.,88
11576,モナコ,monaco.,31
10616,シルバ,silva.,38
4138,全能,almægtig,82
8041,ボギュス,falske.,57
13095,自由,frihed,17
12029,pro pro,forbyde,15
10200,落書き,graffiti.,41
14507,中心,centrum,9
1207,レニニスト,leninist.,95
9479,プロトタイプ,prototype.,38
9959,ガーフィールド,garfield.,43
9598,ユーモア,humor,39
8408,ウィンチェスター,winchester.,55
12225,続いて,efterfølgende,18
340,祖父母,bedsteforældre,79
2378,ブレスレット,armbånd,85
9547,リヒテンシュタイン,liechtenstein.,47
9577,全国的に,landsdækkende,46
9262,レスラー,wrestler.,42
14010,行く,gå,7
6164,滝,vandfald,66
356,アドミラルティ,admiralty.,99
14023,違う,forskellige,8
5874,タンパク質,proteiner.,29
9238,ライオネール,lionel.,49
4518,パラダイム,paradigm.,78
13934,それから,derefter,5
9901,妊娠,graviditet,43
1481,ウイルスウイルス,antivirus.,95
11603,バーチャル,virtual.,24
3736,スナック,mellemmåltid,74
1209,最も暗い,mørkeste,96
847,アルテア,althea.,98
3455,リザ,liza.,86
4390,ポリ,poly.,78
2936,同志,kammerat,62
2441,抗原,antigone.,90
13864,以上,over,7
13067,兄弟,bror,12
14377,通り,gade,10
3390,不親切な,uvenlig,86
6837,テキーラ,tequila.,65
13541,ソビエト,sovjet.,12
6868,バニラ,vanille,65
1857,衣服,beklædning,93
12242,概念,koncept,22
3762,チョップ,hakke,61
13612,ネット,net,12
12760,br,brad,21
513,百党,partizan.,99
12884,ゼロ,nul,19
6023,タオル,håndklæde,66
3137,近くに,nærmere,88
13697,スティーブン,stephen.,12
10466,ストレッチ,strække,29
3052,スタンドオフ,standoff.,88
10360,吸血鬼,vampire.,37
13781,勝利,sejr,10
5,イクジオン,ixion.,100
13113,ビーチ,strand,16
6054,ペック,peck.,69
6333,商,kvotienten,68
4463,テキスト,tekstlig,77
10113,アジジアン,ascidian.,42
1847,斜め,askew.,93
483,ポリビニル,polyvinyl.,99
1524,スヌーピー,snoopy.,95
11519,閃光,blitz,29
12196,est（東部基準時,est.,26
13531,丘,bakke,12
13322,おい,hej,15
3899,貪欲,grådighed,83
412,ベレッタ,beretta.,100
13237,主人,mestre,12
5745,再び開く,genåbnet,61
4608,シオダード,ciudad.,79
7238,ビスマルク,bismarck.,62
12974,球,bolde,9
14127,ポイント,punkter,6
11109,水泳,svømning,31
1171,トロット,trot.,88
492,便秘,forstoppelse,95
7940,カテリー,kathy.,58
713,spr,sprungt.,98
13939,次,næste,6
4035,小売業者,forhandlere,38
6903,heav,tyngre,64
10068,カタリン,catherine.,42
2938,包括的な,forstå,84
4004,恐怖症,fobi.,82
10707,峡谷,canyon.,38
6247,ノーマ,nej mig,68
6052,pun,punic.,70
7939,混合,blanding,18
12334,ジブソン,gibson.,24
3718,重罪,felony.,80
1582,ドックランズ,docklands.,93
5779,追い越して,overhale,51
10546,ベッド,seng,37
12047,イントロ,intro,27
9433,箱の,ark.,47
8443,霧,tåge,54
879,梁,bjælker.,53
12224,武骨,martial.,25
5778,いたずらさの,uartig,72
12298,動揺,upset.,23
10684,クリスティ,christie.,36
10161,バットマン,batman.,42
1912,スニーズ,snead.,93
10096,望遠鏡,teleskop,39
1562,マタの,matta.,95
5213,安穏な,billigere.,75
13659,解像度,løsning,12
10507,パニック,panik,39
1780,積極的に,kraftigt,65
1769,再分類された,omklassificeret,87
11861,深さ,dybde,28
506,ニュースキャスチャー,newscast.,84
1755,surr.,surrealistisk,63
6706,パルテノン,parthenon.,66
6990,モルタル,mortars.,38
2464,フリーランス,freelance.,83
3289,クルーン,koran.,87
11844,ブレイク,blake,29
1031,泡,skum,93
3220,波状,wavy.,86
14449,より長いです,længere,10
3471,モーリシオ,mauricio.,86
12274,信号,signal,20
1027,静当した,placid.,97
9014,照らす,lit,49
13214,アイルランド語の,irsk,16
8314,ヘザー,heather.,55
8909,バビロン,babylon.,51
1482,最北端,northernmost.,95
8660,毛皮,pels,50
14346,コマーシャル,kommerciel,8
1384,不燃性,brandfarlig.,91
13889,を通して,igennem,8
2234,ヒッチハイカー,hitchhiker.,84
13917,社長,formand,10
5412,アンカラ,ankara.,74
1770,レイネイド,layne.,93
12823,クリエイティブ,kreativ,19
10006,ロバ,æsel,42
10350,デザイナー,designer,9
12307,単に,blot,8
2667,寡頭論,oligarky,89
10798,ボウラー,bowler.,28
11227,例えば,for eksempel,34
9785,埋められた,buried.,36
2749,鼻水,rainer.,89
8447,大通り,boulevard.,54
8469,コレラ,kolera,54
456,harm,harmine.,100
9957,飛んで,fløjet,43
1616,砂時計,timeglas,94
6398,チャタヌーガ,chattanooga.,68
958,狂信,cøliac.,97
11387,リーズ,leeds.,33
10257,手のひら,håndflade,38
12757,ジェリー,jerry.,21
10153,松の,fyrretræ,39
13579,韓国,korea,12
14050,状態,stater,6
8119,剣闘士,gladiatorer.,44
4378,サクソン,saxons.,52
3687,ウクレレ,ukulele.,84
13220,発展した,udviklede sig,10
2237,テルズ,tez.,91
4854,ガリリー,galilee.,78
8599,マルチメディア,multimedia.,53
9316,除外する,undtagen,32
3155,予防,forholdsregler,70
4142,濃い,mørkere,82
8698,tbr,tenebrae.,53
8824,商人,købmand,46
7447,derう,derry.,62
13366,身元,identifikation,14
2320,ベースライン,baseline.,88
758,バーバンク,burbank.,98
12253,ノア,noah.,25
4487,ロッキー,lockyer.,80
13876,政府,regering,8
4174,恥骨,shrapnel.,82
14268,要求,efterspørgsel,19
5032,シングルトン,singleton.,75
7135,似てる,ligner,38
434,アンズクラウス,anschluss.,100
7309,飲料,drik,59
14280,言っている,ordsprog,8
2550,麻,hamp.,90
6820,半程度,semimonthly.,65
1,ピペリジン,piperidin.,100
3433,バリカン,clippers.,76
453,エングラム,engram.,100
516,ガーンジー,guernsey.,99
13512,クラウン,krone,12
4732,感度,følsomhed,38
10080,崖,klint,40
12929,トリプル,triple.,18
10993,バプテスト,baptist.,35
10514,購入した,købt,25
11702,不正確,forkert,30
3638,労働力,arbejdsstyrke.,85
5480,ヤモリ,gecko.,74
4294,ハサミ,saks,68
5215,はがき,postkort,70
13376,マイアミ,miami.,14
14282,シリーズ,serie,7
1252,寸劇,skit,86
6893,ラッカーズ,rackers.,65
9560,ホットスパー,hotspur.,46
7839,うそつき,løgner,54
6155,サーファー,surfer.,60
12736,press press,pressning,12
12194,ブランディング,branding.,16
6775,シーフリフライ,siegfried.,65
13000,ケアンズ,cairns.,18
2953,スライスされた,skåret,54
3600,気になる,ængstelig,85
76,バンビーノ,bambino.,100
626,無脊椎動物,invertebrate.,98
8399,日没,solnedgang,54
7249,バーベス,burgess.,60
12875,香り,duft,19
7376,賞賛,assessors.,61
4581,バロメーター,barometer.,79
7176,便利,praktisk,43
12443,af af,afb.,24
8861,ティファニー,tiffany.,51
8388,ニュースプリント,newsprint.,55
1161,マデイラ,madeira.,96
14213,連合,union,9
8874,発生,hændelse,45
10646,入口,indgang,37
4503,隕石,meteorite.,67
1808,オーバーライン,overran,93
12115,文化,kulturel,12
5241,亡命者,dissipation.,17
6185,アストロドーム,astrodome.,69
177,懐胎,nostalgi,100
2314,喜ぶの,glæd dig,86
11605,ジャンル,genre,26
12373,アップデート,update.,7
3450,フッター,footer.,83
3921,あふれる,mfr.,83
472,ガーグ,gags.,69
11957,ブロンズ,bronze,28
2587,洞察,insights.,45
12438,バリーリー,barry.,24
8438,博覧会,exposition,54
6130,甥,nevø,66
12844,メリーランド,maryland.,20
4343,エノーフ,enoch.,81
12574,ムーアーリー,moore.,21
10328,段取り,arrangementer,19
3734,静止,sporvogn,78
12930,残る,forblive,9
13045,ディスコ,disco,17
7252,服装,outfit,53
13408,最終的,til sidst,13
9932,ヒース,heath.,43
7570,パパ,papa.,60
9168,王位,trone,49
5709,妄想,fejlagtighed.,62
11202,パネル,panel,31
5441,茶目,teague.,74
3251,ピコ,pico.,87
12756,モバイル,mobile.,14
6784,スライドさせる,slid.,65
6313,パウリン,pauline.,67
605,流れ落ちる,kørt ned,99
11305,火山,vulkan,32
7201,エリヤ,elijah.,62
9154,バトン,baton.,46
3156,神権,præstedømme.,88
4824,卸売業者,distributør.,68
7073,ポルノの,pornografisk,62
5698,ミスラーニー,miscellany.,72
9241,だれも,nomen,49
7395,サーフィン,surfing.,45
490,civ,civil.,99
5646,原理主義者,fundamentalistisk.,65
9148,停止,halt.,36
1710,サモアン,samoan.,91
1397,ベリアー,berrier.,95
2757,液体酸素,røget laks,89
10224,コブ,cobb.,40
4977,チェューサー,chaucer.,77
2060,アスペン,aspen.,92
6094,ログナロク,ragnarok.,70
10791,four four,fjorten,38
4194,カルタム,khartoum.,82
12010,混雑する,marmelade,25
10063,修飾子,kvalifikation,8
13092,ペナルティ,straf,14
4210,奇跡,mirakler.,44
8006,発行,udstrømning,57
10630,ペイトン,peyton.,38
9075,非活性,inaktiv.,46
8151,仏,buddha.,57
2516,inn inn,innuendo.,87
478,三リン酸,triphosphat,99
9294,モニタリング,overvågning,15
11964,大麻,cannabis.,28
7553,バイオマス,biomasse,61
3632,不釣り合いになる,disproportionate.,77
8174,ハバナ,havana.,56
9489,魚介,footy.,47
12359,チャド,tchad.,24
14487,11月,november,5
42,身長,stature.,100
12233,午後,eftermiddag,25
14405,10月,oktober,5
745,潮流,ripa.,98
950,アリン,aldrin.,97
6317,光合成,fotosyntese,69
14272,運動,kampagne,13
11679,ウルグアイ,uruguay.,30
5021,pur,påstået,62
8627,ねじれ,vride,39
11375,タックル,tackle.,23
77,マッコレンド,macclesfield.,100
1842,夜間,nightly.,93
12505,ロビン,robin.,22
2685,ディッパー,dipper.,89
7287,汚染,forurening,45
6556,沈没,sunk.,67
11019,評価,vurdere,19
10154,毎月,månedlige,42
13427,紛争,bestride,9
7928,星雲,nebula.,57
6273,オフセット,offset.,64
13629,ジャック,jack.,12
2643,粘度,viskositet,88
4549,フルクトース,fructose.,79
10941,リマ,lima.,36
2431,ヒーラーズ,heelers.,91
3063,サファイア,safir,88
11599,ピアー,peer.,28
1255,マエストロ,maestro.,95
5175,レイシー,lacey.,76
4431,ドラド,dorado.,80
7624,命,dekret.,51
5507,マンサニヨ,manzanillo.,74
686,署名者,signatarer.,88
7562,ポネチー,ponce.,61
6367,梅毒,syfilis.,68
242,反応する,reaktivt,34
12779,オート,auto.,20
7000,ナックル,knuckles.,61
7912,lean lean,leander.,58
14371,重要な,væsentlig,10
7038,空の空,skyer,26
46,red red,redoubt.,94
440,丘陵地,hiller.,100
11466,再編成されました,reorganiseret,26
14216,用途,anvendelser,5
1169,サブタイプ,subtype.,93
9374,タークス,turks.,39
857,メタドン,methadon.,97
13752,無線,radio,11
10498,書き戻した,omskrevet,39
4923,再スケジュール,omlægges,73
6004,ann ann,anno.,71
9072,ケルン,köln.,50
347,郵便配達,postbud,100
12949,適切,egnet,13
1844,トロッター,trotter.,91
466,トレッド,tread.,91
3960,義気,retfærdig,83
8139,滑り止め,skid.,53
3107,石英,kvarts.,88
10241,宮殿,barber,41
5729,空気力学,aerodynamics.,58
14515,シカゴ,chicago,11
4935,惨め,elendig,65
13173,二次,sekundær,16
348,dev,deval.,95
5887,トラウマ,trauma,71
12245,お姫様,prinsesse,25
9822,天王星,uranus.,44
10370,広告,reklame,7
8132,un,uni.,56
7263,バックストリート,backstreet.,62
10640,pres pres,preseason.,38
5881,奇態な,mærkeligt,71
12897,ジミー,jimmy.,19
10921,ピラミッド,pyramide,31
10256,少ない,færre,41
3606,クレーム,klemme.,85
4722,アルカイック,gammeldags,78
14446,させて,lade,9
