ID,JAPAN,KOREAN,INTERVAL
638,num num,쇠퇴,99
3497,メインライン,메인 라인,83
13469,許可する,허용하다,9
7233,資本主義者,자본가,60
6076,瞑想,심사 숙고,62
695,アラド,아라드,98
6166,epsom.,엡섬,70
11762,フード,후드,29
2008,副詞,부사,91
4810,louie.,루이,79
12682,販売された,판매 된,22
6812,ダイオード,다이오드,65
13535,全体を通して,전역,13
10360,吸血鬼,흡혈귀,38
9433,箱の,방주,48
13338,んん,mm,15
398,時空,spacetime.,100
865,ホスホジエステラーゼ,phosphodiesterase.,97
3279,その中に,그곳에,87
240,吐き気,냄새 나는 것,26
3926,検疫,격리,77
11924,性的に,성적으로,17
14273,頭,머리,9
10006,ロバ,당나귀,43
10548,ram,램,22
4913,ソフォカム,소포함,78
15,ocelot,오셀롯,100
30,グリーフ,기름 찌끼,100
11855,uう,ufer.,30
2323,共生,공생,91
693,シラート,시라즈,98
7067,不定,불규칙한,44
9638,ブロンクス,브롱스,47
8741,リミックス,리믹스,42
12513,緊急,비상,17
13220,発展した,개발 한 것,10
12961,黄,노란색,19
12004,levels,수준,11
6834,不合理な,비합리적인 것,64
5483,チンチラ,친칠라,74
5208,慌しい,급한,75
192,あこ,아코,100
8426,ニューアーク,뉴 어크,56
11979,ドル,불화,20
5781,従う,순종하다,62
4267,階層に,층계,71
12000,ピンク,분홍색,28
4266,prim prim,프리머스,82
14058,知る,알다 ,7
10375,エアフィールド,비행장,33
13389,賭け屋,흔들림,15
3865,メロディック,멜로디의,83
11261,cal,칼라,35
10186,炭疽,탄저병,43
3606,クレーム,정서,86
13660,航空機,항공기,12
846,黙示的,고가 도로,93
7353,風景,풍경,57
4942,喜んで,기꺼이,78
7473,スコアボード,스코어 보드,61
548,メロドラマ,멜로 드라마,98
2539,中生代,mesozoic.,91
14487,11月,십일월,6
155,手押し車,일륜차,100
6373,クロエ,클로에,69
3477,コラボレーター,공동 작업자,19
4408,バーテックス,꼭지점,81
5410,ブリュースター,브루 스터,75
5380,愁い,음침한,75
5166,リブレ,리버르,76
5710,誘拐された,납치 된 것,50
11002,吹く,불다,29
9028,未発表,널리 알려지지 않은,51
11903,em,여자 이름,27
10109,縁起された,불확실한,43
2585,サイドバー,사이드 바,90
2467,巡礼,순례 여행,90
1473,ハーネス,마구,88
7516,バロック,바로크,62
7010,ボックス,소리,65
6032,教えて,표상,44
12821,分類,분류,20
10140,デュオ,듀오,43
1651,王状,지르다,94
14335,素晴らしい,엄청난,8
2564,サルマ,살마,91
3063,サファイア,사파이어,88
8064,学部,학부,57
12050,buck,책임,25
9761,カンタベリー,캔터베리,46
3796,ゴブリン,고블린,82
6173,テッケン,테크켄,70
8922,エホバ,여호와,52
12421,オースティン,오스틴,25
83,スリー,설리의,99
1009,非難,비실용적이다,96
8323,荊,서울리,56
13584,サイズ,크기,12
9518,チャールストン,찰스턴,48
5598,強制的に,억지로,67
4387,ジャスミン,재스민 속,79
13902,役人,공무원,9
6185,アストロドーム,astrodome.,70
14193,けれど,그렇지만,9
13388,ニック,새긴 ​​금,14
7236,参考文献,서지,62
12543,契約する,계약,20
6944,ab ab,폐지,59
3887,カサ,카사,74
13638,specif,지정합니다,7
10744,鼻,코,36
1311,ダックスフンド,닥스 훈트,96
1103,出撃,돌격,54
12657,インディアナポリス,인디애나 폴리스,22
2393,ウィッシュボーン,위시본,89
14496,インフレーション,인플레이션,44
5644,waltz,왈츠,68
7878,シミター,scimitar.,59
649,セミフィナリスト,준결제의,99
11827,アーノルド,아놀드,30
4067,コードレス,무선,83
6226,ボカ,보카,70
3532,ハンマーヘッド,귀상어,85
14472,ジェームズ,제임스,9
7184,アベンジャーズ,수수께끼들,41
9819,広島,히로시마,45
10562,ボルダー,둥근 돌,39
11943,永続,영구적 인,22
7465,ドック,독,47
6756,紫外線,자외선,66
5444,疑似,quasi.,75
13659,解像度,해결,12
11955,ハント,사냥,24
8340,オリンピア,올림피아,56
13675,ライト,빛,11
7501,リアリズム,실재론,62
12511,方向,방향,12
8812,ザース,zac.,53
7733,ぞっとする,주연,60
13672,全体,전부의,12
4732,感度,감광도,39
7743,スケッチ,스케치,53
9503,イエメン,예멘,48
2187,チャイ,차이,92
4015,シャーロットヴィル,샬럿 빌,83
11705,伊佐,이삭,31
3817,パリティ,동등,85
14406,向かって,~ 을 향하여,12
643,ジルガー,지르게,99
2878,玉の,보글,88
3734,静止,시가 전차,79
11869,焼く,빵 굽는 사람,29
13682,カロリーナ,캐롤라이나,12
4991,コロナ,코로나,76
939,劇団,극단,94
6404,ren,렌,69
3049,オーラ,영기,88
7195,アテナ,아테나,63
10648,視して,광학,35
4344,maccabes.,맥카비아,81
4294,ハサミ,가위,69
11661,忘れて,잊어 버렸다,31
2060,アスペン,아스펜,93
5106,不信者,믿을 수 없는,70
4718,水分,수분,79
2493,アルバトロス,신천옹,91
9075,非活性,비활성으로,47
10081,洞窟,동굴,38
1641,ワンミー,전원,90
7163,錬金術師,연금술사,63
2876,ホーヤ,호야,89
563,ルーレット,룰렛,98
6737,モルディカイ,mordecai.,67
12678,bu,뷰캐넌,22
13754,アップロード,업로드,8
14420,名前が付けられました,명명 된,6
10466,ストレッチ,뻗기,30
7804,哺乳類,포유류,52
9208,セント,텐트,26
13748,野球,야구,12
7075,正当性,합법성,64
1474,ビルビー,빌리,95
1615,mor mor,모레이즈,94
12824,オルレアン,orleans.,21
14440,本,책,9
4939,標準的な,공란의,38
4867,婚約者,defenseman.,79
7191,フッカー,매춘부,62
1023,ショードリー,침묵하다,97
14110,来た,왔다,10
4612,バナナ,바나나,38
10507,パニック,공황,40
255,パラジウム,보장,100
10275,オットー,장미유,42
7579,屈む,굽은,62
372,特典,특전,97
4771,マングース,몽구스,79
2965,グレイハウンド,그레이하운드,69
6009,グッドイヤー,좋은 해,71
11593,キリスト教,기독교,12
8377,感情,감정,45
1896,sex sex,섹스시즘,93
203,フットワーク,발놀림,100
13645,競争,경쟁,11
8272,信条,신조,56
10404,ノイズ,소음,40
1723,褒める,기리다,55
12102,プロトコル,규약,26
7406,チック,안면 경련,62
6327,フライトラップ,파리통,69
14408,図,인물,12
10491,表彰台,지휘대,39
8356,歪み,부담,46
2542,waller,월거,91
11171,ang ang,앵거스,36
2172,ウサギ,토끼들,35
11960,インペリアル,장엄한,25
11602,辞書,사전,31
7072,rel,재 장전,53
2616,happ,더 행복하다,90
8179,バッハー,바흐,56
7659,忘却,망각,61
7335,お年寄り,연세가 드신,62
7697,ミスター,아저씨,61
13192,ウィルソン,윌슨,17
9965,幸運なことに,다행스럽게도,30
1305,発振器,발진기,63
3573,頬,볼,74
1573,新ロジズム,신양 정신,76
6622,小児性,소아 성성증,67
14164,作る,만듭니다,5
5465,摂氏,섭씨,75
3682,ファイストーン,피사체,85
12719,繰り返し,되풀이,22
9566,グラミー,그램,48
893,百万,군사적으로,97
7201,エリヤ,엘리야,63
4155,viper.,독사 같은 사람,67
91,ローデシアン,rhodesian.,100
6712,量,수량,44
11963,相手,상대방,22
2614,幼稚園,유치원,89
13245,ジェイソン,제이슨,16
11276,ヘビ,뱀,31
847,アルテア,althea.,98
14505,住所,주소,5
13232,ドドピー,도도,16
11388,tr tr,트루먼,34
11644,ダイヤモンド,다이아몬드,30
6293,スカーバラ,스카 보로,69
6792,ダドリー,dudley.,66
6918,而合,제삼기,65
13229,息子,아들,15
2990,インセンティブ,자극,73
7332,評決,평결,61
5225,miss miss,어린 처녀,76
5167,サンティー,산트,76
10456,草,잔디,40
127,盛り合わせ,구분,82
3287,無関心に,무관하다,87
10477,イラマ,이라,40
952,スコール,돌풍,90
14079,なる,~이 되다,8
10953,掩護,피복,8
3676,テナー,테너,80
10937,砂の,스코틀랜드 인의 별명,38
5135,けどけど,카이즈라,77
11218,並物,옆에있다,35
6929,様々に,다양하게,65
7895,推力,추력,54
7346,ヘリウム,헬륨,62
1918,モンタージュ,몽타주,93
7671,エコロジー,생태학,51
456,harm,하모리,100
804,灯油,둥유,98
11667,コック,수탉,30
7080,中心に,중심,64
2107,クロスファイア,십자 포화,93
11251,矮星,난쟁이,33
13643,村,마을,12
4030,寝落ち,죽어,83
7077,スキャンダル,스캔들,26
5530,ぼんやら,추천 광고,72
13564,バスケットボール,농구,13
9919,バート,바트,45
5328,最先端に,맨 먼저,75
9917,遊休,알레프의,45
11258,豚,돼지,29
11207,じょうち,조안,35
10695,レオナルド,leonardo.,39
13975,2番,두번째,7
8731,fel fel,펠리스,53
9133,バレエ,발레,51
5269,カサンドラ,카산드라,75
5169,認識可能です,확인할 수 있는,75
11063,コーラ,콜라,37
7120,トレッキ,트리 부스,64
976,家父母,족장들,81
12277,ジャガー,자가,26
8421,ペルシア,페르시아,56
5488,汗,땀,68
6593,スラムスラム,빈민굴,65
8424,hor hor,호레이스,56
13548,ペンシルバニア,펜실베니아,13
7269,カフェイン,카페인,63
2691,テルフォード,telford.,90
7998,but,못 쓰게 하다,59
9788,朝ごはん,아침밥,44
10577,映像,피트 길이,39
74,エキリップス,eclipsing,39
4668,貴族,귀족,79
12840,オーバーン,어번,21
6313,パウリン,폴린,67
3584,セラフィム,전선,86
6243,命名法,명명법,69
9228,シリアン,시리아 인,48
1898,ey,생명,93
8769,read read,손쉽게,53
12384,サブ,보결,24
12428,福音,복음,25
10655,キャンペーン,캠페인,13
9869,フクロウ,올빼미,37
2188,フォルダ,폴더,88
8399,日没,일몰,55
813,タブビー,태비,98
12705,誰でもない,아무도,22
6611,シュバート,슈베르트,67
8262,ニックロデオン,니켈 로디언,57
10243,ベルファスト,벨파스트,42
7564,ベケットに,도둑질,62
7831,カモノハシ,오리너구리,60
12916,叩き返る,쳤다,20
1947,議生,rec.,92
9536,乱暴に,말다툼,47
11656,正常に,성공적으로,11
8695,狂者,마초,54
10571,ますます,더욱 더,40
3859,生き残る,생존,23
13625,クリア,분명한,12
6347,dir,디렉토리,69
8995,佐賀,사거,51
202,ピューター,땜납,100
11831,基本的に,원래,15
412,ベレッタ,베레타,100
11973,ナンシー,낸시,28
2877,お守り,재치 있는,89
14336,基準,표준,11
6381,pu,우레탄,66
11331,記章,휘장,34
4318,精神的,정신과 의사,81
5883,const const,후원자,49
2707,列,대기 줄,81
12519,ハドラル,해달,24
12392,くそ,못쓰게 만들다,20
10759,大聖堂,성당,38
10659,末期,프리미어 리그,39
10146,大使,대사,40
9837,ウォータールー,워털루,45
2869,静水器,대수리기,88
12037,馬鹿な,바보 같은,24
2675,おやつ,듬뿍 있는,90
5204,富豪,백만 장자,59
2720,inc inc,방화범,87
7968,電子レンジ,마이크로파,59
230,サブグループ,하급 집단,91
1988,サマラ,사마 라마,93
4397,beaufort.,보 퍼스,81
402,man,마나,97
14189,鍵,열쇠,11
11404,ms,소비자,34
9747,クォーターバック,쿼터백,14
4173,連邦主義者,연방 주의자,81
8030,ブランク,블랑,59
9409,デリック,데릭,49
11287,テープ,줄자,27
13999,ライン,선,8
8459,財務省,국고,55
5526,埋葬,매장,71
8253,キエフ,키에프,57
6755,好ましい,유리한,29
13254,アジア人,아시아 사람,16
310,多い,폴리미치,98
4129,don,도니,82
5244,ラタラー,rattlers.,74
5985,北陸,노스 바운드,71
8296,ラメ,절름발이,56
3155,予防,지침,71
7779,鼓腸,공허,60
14266,コメント,논평,6
514,ハッピー,말벌,58
621,テンニソン,tennyson.,99
12245,お姫様,공주님,26
13337,神様,하느님,14
13352,委員会,위원회,15
4632,パンケーキ,팬케이크,74
9850,ヘラクレス,헤라클레스,45
10986,ハイブリッド,잡종,36
11977,不完全な,불완전한,28
3050,アザミ,엉겅퀴 훈장,81
5705,ナレーター,내레이터,53
13973,呼び出されました,~라고 불리는,8
3651,mag,마비,86
5092,whう,와퍼,76
5217,トリスタン,트리스탄,76
7686,ボーデン,보완,61
11608,コート,코트,28
14495,フランス語,프랑스 국민,11
4032,試薬,시약,79
4736,芳香,향긋한,76
13328,砲兵,포,15
3535,dout,방공호,85
5686,low low,로우리,72
10519,獣,짐승,38
8254,バイオリン,바이올린,56
1011,切り落とす,끊다,97
9248,発明,발명,30
13006,dr,덕분에,19
9610,解釈されました,해석,18
13336,オクラホマ,오클라호마,15
6893,ラッカーズ,라장기,66
7628,ホーソーン,호손,42
12481,ガラス,유리,22
9388,ホノルル,호놀룰루,49
13569,キャンプ,캠프,12
13251,ベル,벨,15
7377,メタンフェタミン,메스 암페타민,62
47,スピッツ,스피츠,100
5745,再び開く,재개되었습니다,62
5291,シュース,스카우더,76
7745,ダンジョン,지하 감옥,42
3245,アゴニスト,agonist.,79
81,じゃあ,채석장,95
10464,ag ag,aggies.,37
9835,問い合わせ,문의,42
10943,度,학위,23
5340,パンフレット,팸플릿,64
7916,渦,소용돌이,59
6851,ヨギ,유가 수행자,66
3364,gl gl,현란한,76
6195,プードル,푸들,69
11597,グラスゴー,글래스고,32
3520,シェフロン,쉐브론,85
9684,括弧,괄호,46
1946,謎々,짐을 싣는 것,71
7672,pg,송금,61
7966,スズメ,참새,57
9170,嵩み,대부분,50
674,ハガール,헤가르,98
13859,時間,시간,5
13679,インド,인도,12
13667,なし,아무것도 아님,12
3415,オカリナ,오카리나,87
9359,変換する,변환,17
10189,立法,법률 제정,24
6949,坊ん,울트,65
11834,不十分な,부적당 한,28
10969,伝統,전통,17
14008,それまで,~까지,9
209,リソフェロ,석성,100
4833,パラマティ,파라 마타,79
9661,スパ,온천,46
4260,ミノット,미노,82
825,コンドミニアム,콘도미니엄,85
7255,秘密の,은밀한,63
9970,ヒッピー,히피,41
14209,古い,오래된,10
9305,遅れた,딜 당기,49
10957,リング,반지,17
8983,アクセプタ,수락 자,50
2433,泥炭,이탄,91
9429,マヨ,마요네즈,48
568,vest trans,트로스빙,99
2558,sa.,사오,91
6259,宣誓する,맹세코,70
11905,木星,목성,29
10901,偽,가짜,35
582,ed,상하지 않은,99
13710,したがって,그러므로,12
9366,ヴォルタ,전압,49
2040,tractive,촉각,93
4890,ラブ,윤활제,78
195,ディングル,깊고 좁은 골짜기,100
10340,親指,무지,40
7408,抗妊娠,antisemitism.,57
7500,イエローストーン,옐로 스톤,62
12330,heav heav,무겁게,25
6609,祖先,가계,67
10295,叛賊,반역자,28
10775,加盟店,입회,9
9155,ジャッカス,수탕나귀,50
6558,懲戒物,징계,68
3087,燃える,불 같은,88
11964,大麻,대마초,29
8221,hav hav,큰 파란,57
13333,合理的に,합리적으로,6
12086,サリー,써리,28
2414,歯ブラシ,칫솔,91
8552,誤字,인쇄상의,54
9527,分離,분리,13
7519,シルベスター,실베스터,62
39,デバッグ,디버그,90
13161,もちろんです,틀림없이,17
9746,やけくその,자포자기 한,38
2960,租界,양보,65
11070,prov,입증 된 것,36
11746,b,bb.,29
12831,アフガニスタン,아프가니스탄,21
13556,王立,왕실의,12
6772,ハートフォードシャー,hertfordshire.,66
13210,選挙,선거,9
6844,持っています,하산,66
4273,ビキニ,비키니,80
9415,imag imag,상상의,49
362,差し控え,차별적 인 것,100
2576,贈収賄,수회,91
9352,併,망원,49
5987,透かし,양수표,64
13816,その,그것은,5
6431,エッセイ,에세이,37
12015,ram ram,흠뻑 젖어 라,27
3291,不快に,괘씸한,87
2705,could could,couldnt.,89
8908,ファニー,엉덩이,52
12301,スキャン,주사,18
13753,オハイオーズ,오하이오,12
907,冶金,야금,97
3437,脱落した,데가,87
13422,ジョセフ,요셉,14
3984,アクロポリス,성채,83
1575,面白い,즐기는,15
908,tod,토드,97
8292,ベンチャー,투기,49
7414,間接的な,간접적 인,62
7303,フレキシブル,유연한,54
13193,マニュアル,수동,16
2823,most,최상의 것,89
14027,予定,계획,11
10914,銀河,은하,35
388,ウズラ,메추라기,98
3514,アントーエット,antoinette.,86
13034,オランダ,네덜란드,18
1073,バヨー,베요,97
2207,キャピラリー,모세관,89
2667,寡頭論,과두 정치,89
10684,クリスティ,크리스티,37
8628,スローガン,슬로건,44
2735,ムリロン,미모,89
12677,ミシシッピ,미시시피,22
11517,萌え,모에,32
11600,規則,규정,23
4046,不正,부당,78
5700,ガスパチョ,gazpacho.,73
8172,描いた,묘사하다,23
11193,船体,선체,35
3667,制裁,제재,15
8951,ハスキー,에스키모 개의,32
1185,ナイアシン,니아신,97
12069,ハンマー,망치,27
9188,アルト,알토,47
5835,ヒトデ,불가사리,72
10686,ロータス,로터스,39
10853,十種競技,십종 경기,38
10573,人口統計学,인구 통계,37
10184,ネオン,네온,43
2938,包括的な,이해력,85
13687,悪い,나쁜,12
2966,シンディ,sindhi.,88
493,片頭痛,편두통,96
3586,異常な,이상,69
343,テルマイト,테르밋,100
211,willoon,왈론 사람,100
9174,おめでとう,축하합니다,43
4183,膵臓,콩팥,82
13881,使用済み,사용된,5
10866,却下,감소,13
6882,水疱瘡,수두,66
11590,詩,시,32
6463,トリポリア,트리폴리,68
2436,ire,분노,91
10575,誓う,욕을하다,38
13963,自分の,소유하다,7
2294,fuel,연료가 공급된다,88
8633,セルラス,바다 코끼리,54
13547,方式,공식,13
10855,スムーズ,매끄러운,37
13517,印刷された,인쇄물,11
7219,レーン,차선 차선,26
6461,非建設的,부적절한 것,69
4276,アンダーワールド,하계,81
10653,キャッチャー,포수,36
14429,価格,가격,18
7746,発音,발음,58
206,カンキュルチャー,cunctator.,100
7282,虫,곤충,58
9024,二酸化,이산화물,51
5152,亡くなる,underone.,76
12695,洪水,홍수,14
5952,無駄になる,멀리있는 것,72
2244,タースス,족근,92
12591,エクササイズ,연습,20
4359,恋しい,다정한,67
6124,アンモニア,암모니아,70
1884,ルペ,루피,93
6374,スランプ,슬럼프,57
9426,専門知識,전문적 지식,48
1728,レトロスペペ,회고,64
11954,汚い,노예 제도,29
12259,アーカイブ,아카이브,12
9444,硫黄,황,45
3449,ドミニック,도미노마,87
2588,知り合いに,정통한,67
13050,取得,얻다,7
10615,エステート,사유지,36
12060,漫画,만화,15
6541,ナザレス,나사렛,68
1070,スカイ,스카이,97
33,ムラート,mulatto.,100
11724,コブラ,코브라,30
13666,王国,왕국,12
7744,anthology,시집,57
7819,lucia.,루시아,60
13044,意義,중요성,10
12649,パレスチナ,팔레스타인 사람,19
7394,ロブスター,랍스터,62
4444,レンタル,렌트카,74
10195,カービー,kirby.,42
12771,動物,동물,12
8889,コアラ,코알라,52
11965,束,다발,28
11991,やさしい,변색,24
13818,ない,~ 아니다,5
10954,概説,윤곽선,30
11370,デリー,델리,34
2657,faled,비틀 거리다,77
9386,ブルガリア語,불가리아 사람,46
2565,カノピー,캐피닉스,91
7274,マラリア,말라리아,63
12222,older,나이가 들었어,27
10406,ポット,냄비,38
13099,最大,가장 큰,18
13885,する,하다,5
6991,めくら,우르르 도망치게 하다,62
8484,デクスター,덱스터의,54
7712,コルベット,초계함,59
9475,ダウングレード,하향 조정,47
11872,ボランティア,자원 봉사자들,16
7052,ピサ,피사,64
14066,追加した,추가,5
11821,順序,순서,27
8689,残念ながら,슬프게도,54
13153,パキスタン,파키스탄,17
13683,多分,아마도,12
6393,res,전세,12
2469,大文字,자본화 된 것,69
10290,シビック,시민,41
8468,未回答,보답 없는,55
12409,権利を与えられた,자격이있다,24
5216,ブルタ,브루투스,76
9047,グライダー,글라이더,46
3824,オクシネディタル,서양인,85
9291,イスタンブール,이스탄불,49
5651,浸透,삼투,74
1412,ダッシュ,대시,46
13325,保証する,안전하게 하다,14
6649,conn,코니,59
11853,バイキング,바이킹,23
9817,魔法使い,마법사,32
5065,cad,치사한 사람,77
12936,港,포트,18
5011,才能,재능,32
14140,おそらく,~할 것 같은,5
1665,行きます,고아,94
10114,land land,랜드 웨헤,43
10395,潜水艦,잠수함,39
555,自由な,자유약,99
11951,c c,인구 조사,29
11646,レーダー,레이더,31
968,マグダレン,막달레 렌,90
8712,ハムスター,햄스터,53
12786,バンクーバー,밴쿠버,21
7157,カーテン,커튼,61
3349,廃絶主義,폐지되었습니다,86
4166,ジュースリング,마스테 핑,82
7905,ジン,진,59
9001,ローン,대출,42
4643,コンタンティン,konstantin.,80
5656,ヒューロン,서점,74
13600,ピーター,베드로,12
13402,v,vs.,14
12784,要素,집단,16
8527,生き物,생물,46
9339,ウガンダ,우간다,49
9255,ピタゴラス,피타고라스,50
5594,シルエット,실루엣,70
3988,細胞質,세포질,81
6886,アスベスト,석면,66
13385,ロシア,러시아인,14
2650,暗号,크롤티노,90
9542,疑わしい,의심스러운,46
5175,レイシー,레이스의,76
14323,品質,품질,8
12165,マドリード,마드리드,27
9870,蕾,싹,42
13728,引用,소환,10
1429,えとに,yer.,95
6657,マレーリー,말레이 사람,59
5233,元帳,원장,76
3547,カルデラ,칼데라,86
5477,マイム,몸짓 광대극,74
10416,プリンストン,프린스턴,41
13544,李,이씨,13
14245,追加,추가의,6
1852,アトラーゼ,atlases.,94
10303,葉,잎,23
12819,推定,추정하다,14
466,トレッド,흘레,91
13209,ジュニア,후진,16
11123,サウンドトラック,사운드 트랙,34
3119,ソケット,소켓,77
11336,引きこもった,빼는,34
1591,経過,경과했다,93
4957,spr spr,가문비,76
4769,ヘアスプレー,hairspray.,79
7412,柳,화필,62
1538,オルフェウス,오르페우스,95
1147,ダイ・ハード,다이 하드,97
13199,不便,불편,16
7367,マルクシスト,마르크스 주의자,59
6578,アスペルガー,asperger.,68
9037,厳しい,까다로운,20
5712,汚染された,파울 렌즈,35
3786,矩形,직사각형,85
9944,ローランド,롤랑,44
13977,欲しい,원하다,5
10327,kg,킬로그램,41
13364,謝罪,사과하다,6
660,出席する,참석하다,15
196,ウィットワース,whitworth.,100
2679,ロザインド,로잘린스,90
7014,革新,혁신,44
14171,4月,4월,5
3849,カミラ,카밀라,84
4994,パワーハウス,발전소,71
12738,ラリー,랠리,18
2819,不正行為,악행,89
4083,スノーモービル,설상차,80
11847,ライバル,경쟁자,23
13094,ダラ,다,16
13716,以下,더 적은,12
7280,デフリー,개구,63
2214,ブリット,브릿지,92
12764,最悪,최악의,21
6544,宅配便,택배원,66
608,ペディキュア,페디큐어,99
8517,虹彩,아이리스,55
6070,硬い,뻣뻣한,68
3555,マスカット,무스카트 포도,86
9656,伊達,iso.,47
1976,レジオネレア,legionnaires.,89
3056,bartholoomew,바르돌로메이트,88
14466,欲しかった,원해,5
12093,ウクライナ,우크라이나,28
8551,プラズマ,혈장,55
6865,気が進まない,주저하는,60
12187,サミット,정상 회담,26
991,ベネ,베네,91
7550,誘発的,excative.,62
6148,ジェノア,제노바,70
6470,強化された,확고히 하는,63
3825,フロティラ,flotilla.,83
5417,竹,대나무,74
3784,退職,회귀 분리,81
3911,イレーヌ,eleaine.,84
3282,ポリメラーゼ,중합 효소,87
9731,ドナー,기증자,41
8802,再考,재검토,50
212,ミストラル,미스트랄,100
4629,エストラダ,estrada.,80
7459,アホイ,ahoy.,62
9846,自転車,자전거,39
4214,うわあ,우와,82
9615,要約する,요약하다,37
10152,ポケット,포켓,38
9756,人類,인류,46
4592,痛い,아프다,34
4999,破裂,파열,64
1991,中東,중동,93
2112,アルコー,alco.,93
10076,アルテミス,아르테미스,43
10332,フィレンツェ,피렌체,41
8372,マクベス,맥베스,56
5255,モジュール,기준 치수,47
7463,clう,정밀한 것,62
14415,r,아르 자형,9
12203,リベラル,선심 쓰는,17
6377,トリプタミン,트립 민,69
3603,ソプラノ,소프라노스,64
5724,ジャグリング,저글링,71
7518,cross cross,크로스 오버,58
9705,静かな,실속,38
4016,マグマ,연한 덩어리,83
2152,道路,웨일랜드,93
10311,uns uns,억압 적으로,41
13738,ジム,짐,12
7538,居眠り,부드럽다,62
9203,ジャンボリー,흥겨운 소동,50
12653,費用,비용,19
4825,ミラージュ,신기루,79
1927,メタノール,메탄올,93
5157,唇,입술,57
9973,ナイル,나일 강,44
8175,ハーブ,목초,55
13678,設立,확립 된,10
6499,ティラ,attila.,68
9071,クロアチア語,크로아티아어,51
8716,免責事項,부인 성명,19
10892,スマッシュ,스매시,29
12207,pr pr,프링글,27
11066,無作為に,무작위로,37
11398,ルピナシ,이리 같은,34
2170,領事,영사,62
3670,適所,벽감,83
6008,北京語,만다린 오렌지,71
8183,タスマニア語,태즈 메이 니아 사람,57
13998,サービス,서비스,7
10097,護衛,호위,36
2894,凶悪な,극악한,88
10122,発生する,발생합니다,11
11557,シェイクスピア,셰익스피어,32
7853,varsity,대학,60
2914,コーズウェイ,둑길,89
12827,韓国語,한국어,20
14108,投資,투자,28
7100,最少,가장 적은,64
14187,続く,계속하다,5
13876,政府,정부,9
5900,遠隔,텔레,72
1643,sh sh,쇼 롬,94
7226,ラッフルズ,래플즈,63
5104,再設計されました,재 설계되었습니다,21
12683,キーボード,키보드,20
13597,ショット,발사,12
6296,ライフスタイル,생활 양식,63
6476,鋭く,날카롭게,69
6686,suff々,충분하다,63
11862,ヘッダ,머리글,9
1477,校長,교장,93
10198,bo,악,37
13097,カテゴリー,카테고리,6
9209,モナの,모나,50
13159,危機,위기,17
12226,進化,진화,26
9353,sead,물개,49
4257,ジレンマ,양도 논법,80
13734,ゴールド,금,12
10553,ラザフォード,루터 포드,40
14375,能力,능력,22
9146,締め切り,마감 시간,50
1851,モーリー,뒤범벅,93
12674,ホテル,호텔,21
10913,カエル,개구리,33
14107,一般的な,일반적인,8
10110,uh.,음,43
10270,トン,톤,30
6336,セミナー,세미나,67
13939,次,다음,6
12688,綴った,철자,12
3478,仲間たち,동반자,53
8065,セグメント,세그먼트,33
6984,干渉,간섭하다,38
933,ソトム,소돔,97
4954,付録,부록,78
12536,プエルト,푸에르토,24
884,god god,고대,97
3591,マンティス,사마귀,86
10361,ウィンザー,윈저,41
4061,風船,풍선,40
6219,マルセロ,마르첼로,70
646,char char,연두빛,99
9479,プロトタイプ,원기,38
4664,ミロの,밀로,73
13883,システム,시스템,8
13347,曖昧さ,암호화,15
11702,不正確,부정확하다,30
3404,発疹,발진,85
10643,紡績,자은,39
1018,テッセサクト,테슬러스트,97
1227,アスファルト,아스팔트,95
13268,第7回,7 일,16
12127,恐れ,두려움,22
654,ローブル,쾌적하다,85
9875,ひきい,병아리,40
831,マイクロシステムズ,microsystems.,98
1372,逮捕されました,묘사 한 것,93
3398,裏庭,뒤뜰,87
10873,遺産,유산,38
6569,無視された,무시당한 것,55
9136,逆説,역설,47
12385,ヒトラー,히틀러,25
6254,メイド,하녀,67
13327,動き,움직임,14
7390,良い男,좋은 사람,62
1570,trans trans,과도 현상,93
7808,トレイ,트리,60
7288,テールバック,꼬리 배경,62
1642,為替された,용서,94
9679,鎧,갑옷,21
13598,特徴,특집,9
12921,壊れた,고장난,20
6432,蛍光,형광등,64
4170,ガントレット,긴 장갑,81
3045,night,해질녘,88
5699,保証された,보증 된,31
11421,状況,상황,32
602,ra ra,rucous.,99
1300,青少年,한창 젊은,62
11542,モロッコ,모로코,32
10448,ヘルシンキ,헬싱키,41
3235,髄膜炎,수막염,86
5158,フィアスコ,큰 실수,76
26,ローシン,류신,100
574,没収,담금,88
7801,パトリシア,패트리샤,60
1341,フィレモン,필레 에몬,96
12996,使い物にならない,쓸모없는,19
1567,マイレージ,사용량,95
4414,ノヴェッラ,소규비,79
3362,茎,줄기,38
12480,ネガティブ,부정적인,23
12315,メキシコ,멕시코 인,25
1521,依頼,의무,94
9897,チューブ,튜브,40
3479,reued,재발행,67
5764,ナキシー,배달 불능 우편물,73
8733,バウマン,궁수,53
7345,連帯,연대,62
8596,トリビューン,호민관,44
6262,ロキ,loki.,70
8023,パラマウント,최고의,59
10662,常に,지속적으로,39
529,倖田來未,코다,99
3436,スカンジナビア,스칸디나비아,87
5360,壊血病,괴혈병,75
14151,南,남쪽,8
12297,バイオ,바이오,25
3500,ぼやけている,과부하,84
10984,天国,천국,36
12977,展望台,전망대,19
12699,アクロテリオン,acroterion.,22
8980,80人,여든,49
4694,破壊的な,파손 주의자,79
9213,規律,규율,34
6606,はで,팬시 한,61
