ID,RUSSIAN,POLONAIS,INTERVAL
4911,маркони,marconi.,78
13077,институт,sprzęt zboża,12
11449,гарин,gareth.,33
8417,игнорировать,lekceważenie,48
12724,травма  повреждение,obrażenia,16
2487,телесный,cieleśnie,90
13183,развернутый,rozmieszczony,13
13310,совет,rada,15
12170,эй,siema,27
7383,стейк,stek,62
11643,арф,arf.,31
202,олова,stop cyny z ołowiem,100
7291,суматра,sumatra.,63
11450,бета,beta.,33
11123,саундтрек,ścieżka dźwiękowa,34
8519,взрывка,eksplodować,33
10507,паника,panika,40
9976,православный,prawosławny,44
4417,перераспределение,redystryktowany,80
10259,тектоника,tektonika,39
11598,паскаль,pascal.,32
7892,союзник,sprzymierzyć,18
161,bacillus.,bakcyl,100
11862,заголовок,nagłówek,9
9853,йель,yale.,45
10168,метеорологический,meteorologiczny,33
12497,бегун,biegacz,19
12675,отдельно,oprócz,20
7930,старина,sztywny,59
8914,иерархия,hierarchia,51
7777,азорские острова,azory,60
11880,бергера,berger.,29
5965,трэш,prać,58
4366,пастофон,parton.,81
11684,ноги,nogi,18
11175,моб,tłum,33
13264,мэри,mary,14
9095,джибути,dżibuti,51
10524,кубик,sześcian,38
4050,сутра,sutra.,81
206,куюнктатор,cunkator.,100
3306,шестигранный,klątwa,85
12026,спасать,ratować,25
9646,фейерверк,fajerwerki,45
6892,фиджийский,fidżian.,66
1237,ужасно,strasznie,22
4453,спаниель,spaniel,80
2199,канджи,kanji.,91
9097,йодид,jodek,51
12999,неизвестный,nieznany,19
5437,сальс,salda,75
46,редут,reduta,94
8455,этническая принадлежность,etniczność,24
13433,матовый,matt.,14
9249,цветы,kwiaty,33
2066,содомии,sodomia,92
12416,чили,chile,24
151,тепла,ciepło,100
6787,удаленно,zdalnie,38
11549,демон,demon,29
11403,эксперт,ekspert,24
13648,обязательно,koniecznie,12
1257,толще,grubszy,96
9911,неотъемлемое,którego nie można wybrać,44
6313,паулина,paulina,67
3296,караван,karawana,83
6165,перенаселение,przeludnienie,69
13803,быть,być,5
6291,подавить,stłumić,39
7703,утилизация отходов,recykling,53
7860,взглянуть мельком,zerknąć,55
12788,фальсификация,fa,21
1359,георгин,dalia,96
390,позвоночный,kręgowiec,91
9763,озон,ozon,46
9824,марооны,maroons.,39
4436,галлон,galon,62
11454,бонус,premia,33
1788,сора,sora.,94
10257,ладонь,palma,39
10866,отклонить,spadek,14
9269,лампа,lampa,48
2223,мстительный,mściwy,90
2906,меркантилизм,mercantylizm.,70
11356,настоящий мужчина,prawdziwy mężczyzna,34
127,ассортимент,asortyment,82
1779,шератон,sheraton.,94
788,пего,pogo.,98
13312,франциско,francisco.,16
360,регенеративный,regeneracyjny,100
11762,капот,kaptur,29
3797,колибри,koliber,83
7942,относящийся к,trafny,59
625,законодатели,lawmakers.,94
10200,граффити,graffiti.,42
13711,острова,wyspy.,9
6220,митт,rękawica,68
6174,киви,kiwi,65
11251,гнома,krasnolud,33
11343,репост,repost.,34
4920,этилен,etylen,78
3369,рифф,riff.,81
14505,адрес,adres,5
11497,нормандия,normandia.,33
6933,лейпциг,lipsk,65
13606,ричард,richard.,12
10044,румяна,róż,38
3682,firestone,ognisty kamień,85
5599,амплитуда,amplituda,73
7047,латиноаналь,latino.,61
6569,пренебрегать,zaniedbany,55
6048,француз,francuz,71
9358,не соответствует действительности,nieprawdziwy,49
11145,русалка,syrena,36
8604,умная,mądry,54
13989,программы,programy,11
342,чернильница,inkblot.,100
5551,песо,peso,58
5129,кукольный,lalek,77
6825,двадцатые годы,dwudziestych,13
8174,гавана,hawana,58
4293,зоология,zoologia,76
12422,веселая,śmieszne,24
4541,гимназия,gimnazjum,78
8994,гусь,gęś,52
12772,нотр,notre,21
14429,по цене,ceniony,18
6459,ржавчина,rdza,64
25,муравьи,mrówki,38
11851,преступления,przestępstwa,15
969,квитанция,paragon fiskalny,74
4739,некомпетентный,niekompetentny,64
10615,имущество,nieruchomość,36
706,на плаву,na morzu,98
5992,морское море,konik morski,71
4372,катушка,cewka,78
13373,шотландия,szkocja,15
12196,стандартное восточное время,est.,27
11023,акцент,podkreślenie,37
2877,остроумный,dowcipny,88
1238,гипотезы,hipotezy.,80
8816,галилео,galileo,53
14128,маршировать,marsz,5
914,мертон,merton.,97
1476,батут,trampolina,90
3497,главная линия,główna linia,83
2699,кристаллический,krystaliczny,89
1380,чарки,chudzity,91
4625,спорный,zarodnik,70
12227,рождение,narodziny,13
5771,бисер,koraliki,63
9200,удовольствие,przyjemność,49
11973,нэнси,nancy.,28
431,свернутые,skrócony,84
2076,евангелист,ewangelista,87
6142,оказывать,cate.,63
14214,потребности,wymagania,6
768,кадмий,kadm,98
4821,скандинавский,skandynawski,74
11047,ливия,libia,37
8486,закудал,owinięty,38
10542,родни,rodney.,40
11599,вглядеться,rówieśnik,29
11861,глубина,głębokość,29
11381,линейный,linebacker.,29
5957,нестабильный,nietrwały,71
8061,съел,jedli,57
7034,растворитель,rozpuszczalnik,58
4363,почитаемый,zaszczycony,14
14209,старый,stary,10
6308,креветка,krewetka,70
9062,бутылка,butelka,40
8476,кузница,fałszować,45
2291,стронций,stront,91
5803,касус,casus.,73
5203,в которой,w której,76
12076,рак,nowotwór,27
4061,надувные шары,balony,40
334,нечестность,nieuczciwość,99
8695,махал,mahal,54
9922,миссис,pani,11
9582,марта,martha.,47
13801,сказал,powiedział,9
4586,легкая победа,walkower,79
7918,марена,klacz,59
572,рептилия,gad,99
14116,июнь,czerwiec,6
2152,василь,wayland.,92
5886,различать,rozróżniać,27
13465,рука,ręka,11
6784,скользнуть,slid.,66
10622,бертон,burton.,39
4623,флото,flauto.,80
13696,индивидуальный,indywidualny,11
3168,рекурсивный,rekurencyjny,81
12869,промежуточный,flor,20
3188,обработчик,treser,81
3554,омни,omni.,86
8405,ульстер,ulster.,56
1267,накапливаться,gromadzić,44
13201,заимствовал,pożyczony,16
1855,дориан,dorycki,94
14288,университет,uniwersytet,7
7340,миг,mig.,61
4612,бананы,banany,38
9005,олимпиада,olimpiada,51
114,кашмири,kashmiri.,100
13421,умышленно,celowo,7
2307,ув,whoops.,81
4433,приветствовал,okrzyknięty,15
4607,морозона,bridgewater.,80
4227,раскладушки,clamshells.,81
5419,мейоз,mejoza,75
10493,кросби,crosby.,40
1848,заочный,bumelant,86
4907,феминист,feminista,72
5925,дождливый,deszczowy,72
2410,тауранга,tauranga.,91
8653,приспособление,dostosowanie,32
7710,срок действия,wygaśnięcie,61
11959,армадильо,pancernik,28
3685,пленники,jeńcy,53
3012,участки,okolice miasta,68
6874,цилиндры,cylindry,41
2633,бустер,wzmacniacz,77
14369,конференция,konferencja,11
2220,возмущать,plagi,37
7294,дворак,dvorak.,63
4445,передний план,pierwszoplanowy,81
1597,синяк,posiniaczony,71
3615,тарантула,tarantula,85
1050,тории,torii.,97
14063,отделение,dział,9
8657,альба,alba,54
12316,охотник,myśliwy,24
9301,пудра,proszek,46
11326,сжигание,palenie,19
9491,белград,belgrad,48
8959,снафу,snafu.,52
11647,канун,przeddzień,31
7682,банджо,banjo,61
5846,фискальный,fiskalny,72
7395,серфинг,surfing,46
12665,нарисованный,pociągnięty,22
2107,crossfire.,ogień krzyżowy,92
4798,срезок,ścinany,27
9290,подача,karmić,40
7608,экосистема,ekosystem.,61
2420,планировать,planiści,82
8072,методист,metodysta,58
7849,феодализм,feudalizm,52
9469,нефрита,jadeit,47
8960,мишеланджело,michał anioł,52
5105,специальность,specjalność,68
8829,тора,thor.,53
12579,вымысел,fikcja,18
9664,мальтузианский,malthusian.,47
1671,мандарины,mandarynki.,75
13768,сам,samo,12
2222,корица,cynamon,91
785,моа,moa.,98
3304,аналитический,analityczny,67
14341,центральный,centralny,11
8151,будда,budda.,58
11066,случайно,losowo,37
6539,объединение,zjednoczenie,67
5997,студентка,stein.,70
8494,указатели,wskaźniki,42
7106,подкова,podkowa,62
8896,холт,holt.,52
2233,гольф,golfiści.,70
14294,машина,samochód,9
6233,бирманский,birmańczyk,70
199,гертруда,gertrud.,100
3208,энергичный,energetyczny,83
3092,клапаны,zawory,46
2193,максима,maxima.,91
2311,беспокоить,przeszkadzać,21
12994,величина,ogrom,19
13639,к сожалению,niestety,12
7659,забвение,zapomnienie,61
9102,геотермал,geotermalny,51
540,certiorari,certyfikat.,99
13200,королева,królowa,15
1664,председатели,przewodniczący.,94
736,пижама,piżama,94
13072,волна,fala,15
6512,сальмонелла,salmonella.,68
10148,шимпанзе,szympans,42
12042,панк,punk,27
6675,босч,bosch.,67
2374,кекс,babeczka,90
5571,стадиа,stadia.,74
4049,прованс,prowansja,82
1407,поправка,zmieniający,19
5675,обязанность,odpowiedzialność,71
4361,критиковать,krytykować,46
4654,персефона,persephone.,79
12337,параметр,ustawienie,9
1589,гласная буква,samogłoska,74
2642,гомеопатия,homeopatia,90
7510,головки,gołąb,59
9444,сера,siarka,45
864,евгения,eugenia.,97
6145,вагга,wagga.,70
2514,йота,odrobina,90
12181,больной,chory,22
1256,поклониться,ukłonić się,36
68,смело,odważnie,100
7038,небесный,nieba,27
3157,маньчжурия,manchuria.,88
10515,прибегнуть,ośrodek wczasowy,35
1140,приманка,przynęty,71
11433,непобедимый,nie pobity,33
6929,потрясающе,różnorodnie,65
4913,софокл,sofokles.,78
11736,перри,wino z gruszek,30
6003,ива,wierzba,68
2793,сосредоточивый,soleil.,89
6194,подвергаться,przejść,47
10512,заблокирован,zablokowany,26
3228,халатность,zaniedbanie,66
10528,нота,nt.,40
12888,фестиваль,festiwal,18
422,стрингера,podłużnica,97
14077,точка,punkt,6
13263,никто,żaden,16
1929,желчь,żółć,93
2692,надпочечник,nadnerkowy,90
2361,мавзолей,mauzoleum,90
13357,оно,ont.,15
1526,фекал,fecal.,95
10075,индонезийский,indonezyjski,42
7917,вустер,worcester.,59
1424,песнопение,śpiewy,50
12835,манчестер,manchester,21
11111,подпись,podpis,31
4477,ежегодник,rocznik,80
4409,ветль,betel,81
11644,алмаз,diament,29
7115,лобби,lobby,49
4230,легочный,płucny,82
8619,кухня,kuchnia,41
1902,мусульман,muzułmanin,83
1146,айкидо,aikido.,96
7087,шерлок,sherlock.,64
2781,аплодисменты,oklaski,89
11605,жанр,gatunek muzyczny,27
12092,инактивированный,inaktywowany,26
1333,больше нет,nigdy więcej,96
5943,пенджаби,punjabi.,72
1630,опустынивание,pustynnienie,94
6164,водопад,wodospad,67
8335,доминирование,dominacja,17
11389,авторизоваться,zaloguj sie,34
2615,карикатура,karykatura,83
12224,боевой,wojenny,26
463,ложь,fałsz,82
12817,берлин,berlin,20
8280,блокада,blokada,53
12874,борьба,zapasy,20
13826,был,został,5
5411,лаудердейл,lauderdale.,75
8886,ахарья,acharya.,52
3723,параномия,paranomia,85
13157,дар,gif.,17
5652,восхитительный,ogniowy,73
541,сингальский,cejloński,99
14504,пробеги,bierze,7
10048,хлеб,chleb,43
11140,нагрузка,załaduj,22
6472,гермес,hermes.,65
577,неотложный,niedorzeczny,97
6788,навес,błotnik,62
5967,аргон,argon,71
13277,пересекать,krzyż,12
4600,одометр,drogomierz,80
12660,чарли,charlie.,22
4198,фосфатаза,fosfataza.,82
226,межлега,interleague.,100
3511,бальный зал,sala balowa,85
9904,связался с,skontaktował się z tą kontaktem,6
12153,удовлетворять,usatysfakcjonować,15
13065,со временем,z biegiem czasu,18
11463,арсенал,arsenał,30
12165,мадрид,madryt,27
14311,школа,szkoła,6
1769,реклассифицированный,przeklasyfikowany,87
3657,возобновление,wznowienie,84
9462,гринвич,greenwicz,48
5254,равновесие,równowaga,76
6100,arbor.,altanka,70
1858,мимас,midas.,94
94,диомид,diomedes.,100
13620,африкаанс,afrikaans.,12
2127,марианна,marianne.,92
3097,неодобрение,dezaprobata,74
9769,гермальный,ger.,45
1841,заключенные,więźniowie.,89
11398,люпин,łubin,34
7334,лек,lc.,62
11714,анахайм,anaheim.,31
13128,представлять собой,wprowadzenie,10
6382,проф,prof,68
5676,термодинамика,termodynamika,69
1191,вдыхание,inhalacja,73
13871,использовать,używać,5
804,керосин,nafta oczyszczona,98
1614,мотель,motel,88
2820,горизонты,horyzonty,53
9560,hotspur,raptus,48
5402,оправа,obręcz,65
13117,диего,diego,18
7471,твердо,mocno,62
2125,бенши,banshee.,86
912,диагностический,diagnostyczny,93
12662,черный список,czarna lista,12
7641,гео,geo.,61
280,тележка,wózek,91
6008,мандарин,mandarynka,71
7081,проще,prostrowiec,64
7976,эго,ego,57
6119,электра,electra.,70
9295,ликвидировать,wyeliminować,15
13493,онлайн,online,14
5108,решительно,zdecydowanie,77
3452,непослушание,nieposłuszeństwo,83
7411,латышский язык,łotewski,62
4813,переезд,przenieść się,33
3955,аккорд,akord,71
7749,наоми,naomi.,60
8457,фритц,fritz.,56
9008,продление,rozsuwalny,18
12306,палестина,palestyna,26
2628,расщелина,rozszczep,88
10472,иудаизм,judaizm,40
5567,хрупкий,kruchy,72
1374,буржуаз,burżuazyjny,96
10647,бакщ,becque.,39
13248,проводить,zawodowiec,14
3033,аудитор,rewident księgowy,86
10702,бочонок,beczka,36
8434,вечный,wieczny,49
9492,двусмысленный,dwuznaczny,39
721,ревизионизм,rewizjonizm,98
12955,еврейский,żydowski,19
9279,преувеличивать,krążek do hokeja,49
12686,аккуратный,uporządkowane,22
7002,хогг,hogg.,65
12781,сессия,sesja,18
12644,беда,kłopoty,20
14339,обдуманный,uważany za,5
13074,лаборатория,laboratorium,18
13237,владелец,mistrz,13
3045,ночью,zmrok,88
2891,затопленный,zalany,77
14206,спросил,spytał,5
12499,терроризм,terroryzm,18
1706,посредничество,przerwa,94
10616,сильва,silva.,39
5297,укоренение,beecher.,76
3808,безразличный,nieobliczany,84
12759,религия,religia,20
8641,профессионалы,profesjonaliści.,16
2595,просветить,oświecać,47
10922,ньюфаундленд,nowa fundlandia,38
9369,термический,termiczny,49
10679,лавина,lawina,38
874,цитохром,cytochrom,97
7692,сорняк,chwast,57
11988,спекуляция,spekulacja,21
8546,здоровый,zdrowy,55
6322,шизофрения,schizofrenia,70
9383,латунь,mosiądz,49
7686,бойден,bulden.,61
7401,автомобиль,automobilowy,62
2317,не часто,nieczęsto,76
906,папирус,papirus,97
9250,череп,czaszka,48
14156,международный,międzynarodowy,9
7300,тезис,praca dyplomowa,62
14162,другие,inni,5
7921,окраина,garvey.,59
9781,треугольный,trójkątny,46
2817,эйфория,euforia,88
14364,рейган,reagan,34
2346,контур,kontur,87
4492,ошибочный,niekonsekwentny,68
9234,пшеница,pszenica,50
642,парализованный,sparaliżowany,93
1633,редуктор,remand,75
11200,хаос,chaos,33
10833,эмираты,emiraty,36
11720,открытие,odkrycie,26
3889,акрил,akryl,82
10305,экзодес,exodus,42
14376,менеджеры,menedżerowie,9
11037,избыточный,zbędny,34
5883,избирательный округ,okręg wyborczy,49
317,конюмин,connex.,100
6834,иррационально,irracjonalny,64
6879,мавритания,mauretania.,66
13742,мальчик,chłopiec,10
6514,цитадель,cytadela,67
8968,спать,spanie,16
2540,провал,pomyłka,80
13300,поднятый,uniesiony,13
8410,воск,wosk,52
10394,дд,dd.,41
11937,лонгхорн,longhorns.,26
11935,физика,fizyka,7
9500,милосердие,łaska,45
6335,документирование,dokumentowanie,12
10179,малик,malik.,43
4736,ароматический,aromatyczny,76
11734,цепь,łańcuch,28
12871,деф,def.,20
6485,обратно,do tyłu,50
6281,диарея,biegunka,70
10352,дел,dell,41
9945,зоопарк,ogród zoologiczny,44
4952,славян,słowiańska,78
134,ломбард,lombard.,100
10477,ира,ira,40
6621,кустарник,bushfire.,54
2913,пампас,pampasy,85
11901,дюйм,cal,20
8395,каф,kawiarnia.,56
5924,жаркий,najgorętszy,72
10918,последствия,następstwa,38
8148,очень прошу,błagać,47
11458,минимальный,minimalny,28
13681,послал,wysłano,12
14122,включает,obejmuje,6
11239,проза,proza,35
6534,диван,kanapa,64
13584,размер,rozmiar,12
14340,отклоненный,odrzucony,14
2476,ландо,lando,90
2865,анжелика,dzięgiel,88
10331,пантера,pantera,25
7968,микроволновая печь,kuchenka mikrofalowa,59
9958,шотландки,szkot,31
396,селен,selen,100
260,умилятор,smiler.,97
9082,жареный,smażony,38
13461,короче,krótszy.,14
13748,бейсбол,baseball,12
11369,преданный,dedykowane,30
11931,века,wieczność,12
8897,произвольный,arbitralny,52
7828,штатив,statyw,59
14084,двигаться,przenosić,8
8633,валрус,mors,54
3701,в-третьих,po trzecie,85
11987,шоссе,autostrada,24
8834,гризли,siwy,46
5962,восстанавливать,przywracać na stanowisko,42
340,бабушка и дедушка,dziadkowie,80
7629,амиш,amisz,61
8729,девон,devon.,53
8595,гениальность,geniusz,54
5325,торпед,torpeda,70
3073,трансаминазу,transaminaza.,88
12479,сенна,senna.,24
3505,рохан,rohan.,86
7068,басист,basista,64
3789,шатер,duży namiot,84
3796,гоблин,chochlik,82
4274,оксидаза,oksydaza.,81
9687,баркер,szczekacz,46
9523,реэнтер,renter.,47
10798,боулер,melonik,28
4356,дафна,daphne.,81
7274,малярия,malaria,63
10748,беспроводной,bezprzewodowy,38
9007,тесна,tx.,52
1168,подвигание,kwestionować,96
3259,чрезмерно,nadmiernie,33
3011,элиша,elisha.,88
8720,средний запад,środkowy zachód,54
353,бильярд,bilard,92
9230,кирпич,cegła,46
12588,альберт,albert.,23
1009,непрактично,niepraktyczny,96
2244,тарсус,stęp,91
12411,ручей,zatoczka,24
10675,довериться,brent.,38
10279,плава,plac,42
531,крапивник,strzyżyk,96
4096,анемия,niedokrwistość,83
10361,виндзор,windsor.,41
12814,оцененный,szacowany,16
212,мистур,mistral,100
5995,фисташка,pistacja,71
11521,сорок пять,czterdzieści pięć,32
10145,фараон,faraon,41
5408,бланш,blanche.,74
3979,факело,torchwood.,83
3837,канг,cag.,84
2945,наушники,słuchawki,81
92,дезинтеграция,rozpad,76
6852,демобилизация,demobilizacja,53
8588,по фаренгейту.,fahrenheit.,55
10658,повестка дня,porządek obrad,38
11456,багдад,bagdad,33
11289,люверный,luther.,35
14184,прочь,z dala,11
2378,браслет,bransoletka,85
6367,сифилис,syfilis,69
13443,приятно,ładny,14
9685,столкнувшийся с трудностями,zmagający się,22
9293,цитан,cy.,49
560,гимны,hymen,99
13988,интерес,odsetki,8
3414,сердечно-сосудистый,sercowo-naczyniowy,86
6771,фонарь,latarnia,63
13562,месяц,miesiąc,10
6588,хрущев,khrushchev.,68
9220,задержан,zatrzymany,46
11441,маршруты,trasy,16
8437,посметь,odważyć się,48
11700,микки,mickey.,31
1898,эйт,ey.,93
4718,влага,wilgoć,79
7929,инказ,inkas.,39
11969,превосходно,doskonały,24
11682,ель,jodła,31
14308,дж,j,8
2846,главная,głupkowaty,88
5610,меннонит,mennonite.,73
11778,неподходящий,nieodpowiedni,30
5224,седло,siodło,71
5190,дроссель,przepustnica,71
5463,одумывать,wydma,65
462,контрастировать,kontrastowy,33
10417,сьюзен,susan.,41
4835,козерог,koziorożec,78
4787,вудбери,woodbury.,79
8904,elizabethan.,elżbietański,52
3784,регрессия,regresja,81
1414,обслуживать,zaopatrywać,69
8535,амнистия,amnestia,54
12821,классификация,klasyfikacja,20
5332,оси,osie,47
10830,производители,producenci,20
8891,оперник,podręcznik do ortografii,52
12444,робинсон,robinson.,24
8734,передача,przeniesienie,12
1561,эрмитаж,pustelnia,95
10330,путешествие,podróż,40
6989,позвоночник,rdzeniowy,65
9605,перевозка,przewóz,44
14120,место,miejsce,6
3720,солдачи,submachine.,85
860,проанализирован,analizowany,48
13710,следовательно,w związku z tym,12
11508,семьи,rodziny,12
6515,фаллоимитатор,dildo.,66
4171,парма,parma.,82
7066,вифлеем,betlejem,64
4141,ультразвук,ultradźwięk,82
9871,повстанцы,powstańcy,33
13446,область  край,region,11
5170,провоцист,sprowokować,50
10445,шея,szyja,38
7185,лава,lawa,63
4400,свободный порт,wolny port,81
5144,индикатор,hatcher.,76
13631,портал,portal,12
6476,резко,ostro,69
13353,способствовать,wkładki,15
11522,райли,riley.,32
13843,все,wszystko,6
7206,заключительная четверть,ćwierćfinał,63
13833,чем,niż,6
6080,тетя,ciotka,69
4549,фруктоза,fruktoza,80
10356,выжившие,ocaleni.,33
5376,shoplifting.,kradzież sklepowa,71
13677,дублировать,duplikować,11
11662,зимбабве,zimbabwe,31
436,гюнтер,gunther.,100
1172,келоуна,kelowna.,96
3834,сентинель,posterunek,81
3391,амит,amit.,86
8245,прорвать,przełom,54
9640,темза,tamiza,47
9852,монарх,monarcha,37
10228,комфортный,wygodna,29
825,кондоминиумы,kondominia,84
13006,дрю,rysował,19
10494,пропорционально,proporcja,36
6564,плотный,gęsty,60
8779,алый,szkarłat,52
9439,андорра,andora.,49
11529,вольт,walt.,32
4873,рэперы,rappers.,27
8863,древесный,drzewiasty,51
8355,непродуктивно,nieproduktywny,56
3630,карабпер,krojak,85
3663,дэа,dea.,84
6521,австралазия,australasian.,68
3689,неважно,nic nie szkodzi,85
6268,мэт,miauczenie,67
14384,вести,ołów,7
14290,север,północ,8
8463,опиум,opium,56
7564,беккет,uchwyt do luźnych lin,62
11027,членство,członkostwo,36
13137,орегон,oregon.,17
4517,нитро,nitro.,80
8469,холера,cholera,56
10174,спасатель,ratownik,42
9845,сантос,santos.,45
546,просроченный,zaległy,99
2543,сплющенный,spłaszczony,85
6401,курдистан,kurdistan.,69
9167,прерий,preria,49
12884,нуль,zero,19
8917,доу,doo.,52
14167,семья,rodzina,12
9242,перемирие,zawieszenie broni,50
11831,в принципе,zasadniczo,15
11191,избирательный,wyborczy,31
5708,sitcom.,komedia sytuacyjna,67
7452,молочный,mleczny,62
11860,усердие,królikarnia,29
8459,казначейство,skarbiec,55
294,бесплодный,bezowocny,100
11706,фарш,fg.,31
9291,стамбул,stambuł,50
4592,болит,boli,34
9470,изолированный,odosobniony,40
10966,геттисберг,gettysburg.,37
6388,стирать,myć się,43
12387,эп,ep,25
3090,менш,mensch.,88
647,далс,dallles.,98
10332,флоренция,florencja,41
9917,алеф,aleph.,45
4268,альманак,almanach,81
11670,тринадцатый,trzynasty,31
2456,приготовленный,gotowany,24
1018,тессеракт,tesseract.,97
7751,желудок,brzuch,59
12381,св,sv.,25
12727,отказ,fc.,21
1975,гона,gonal,93
4459,пиранха,pirania,77
13040,старший,senior,17
4042,спокойно,spokojnie,83
10891,барбара,barbara.,38
10204,умение обращаться,obsługiwanie,22
13037,кислота,kwas,18
10097,эскорт,eskorta,36
13156,президентский,prezydencki,17
12572,рим,rzym,23
8100,карт,kart.,57
13227,производство,produkcja,8
2848,пикадилли,piccadilly.,88
6869,оргазм,orgazm,65
13154,студенты,uczniowie.,13
3872,эпоним,ekliminacja,83
4662,передозировка,przedawkować,75
8232,серена,serena.,57
9151,граната,granat,42
13236,дэвис,davis.,15
11699,безопасно,bezpieczny,27
1649,чеддер,ser cheddar,94
7447,дерьма,derry.,62
3279,в нем,w nim,87
5603,крейсер,krążownik,69
6009,хороший год,dobry rok,71
3018,левин,levin.,87
468,плюрибус,pluribus.,99
652,амброзия,ambrozja,98
10705,высокая температура,gorączka,38
12481,стакан,szkło,22
6131,выкуп,okup,69
10974,сьерра,sierra.,37
5800,развитие,rozwojowy,72
10489,крыша,dach,38
9759,диалог,dialog,44
11534,хелена,helen.,32
9556,нурай,nu.,42
1170,пылающий,płonący,49
13244,по рукам,rozdać,12
7477,бульон,parkway.,62
10422,врущий,kłamliwy,20
1600,динамонс,dynamos,53
1134,миология,myologia,96
4922,хоув,hove.,78
13007,реакция,reakcja,17
1291,контрпродуктивность,montażowy,94
6679,аббревиатура,skróty,41
9355,вон,wong.,49
12095,коалиция,koalicja,27
28,дифракция,dyfrakcja,100
6450,зарядное устройство,ładowarka,30
11648,ур,ur.,31
6187,пикарун,picaroon.,70
7680,мастурбация,masturbacja,56
2038,ананда,ananda.,92
3158,разорвать,lowery,88
12741,соединение,połączenie,21
11691,назначенный,wyznaczony,25
7890,хомя,hoy.,59
9835,расследование,zapytanie,42
86,пахать,pług,88
13393,встречаться,spotyka się,10
7167,кариока,carioca.,64
3123,анион,anion,87
3867,первокурсники,freshmen.,84
7214,космический,kosmiczny,63
9995,малиновый цвет,karmazynowy,44
12603,дент,denver,23
782,жеребец,ogier,91
7913,строки,smyczki,30
11420,пирог,ciasto,32
2904,инвернесс,inverness,88
3960,праведник,sprawiedliwy,83
10419,сноска,notatka,30
11179,банян,banyan.,36
9908,траншея,rów,39
14244,означает,oznacza,8
14412,правила,zasady,7
9662,эйфелева,eiffel,47
9016,оркестр,orkiestra,50
14005,план,plan,11
13370,энергия,energia,15
11819,отнесенный,wyrównany,24
8022,краситель,barwnik,53
563,рулетка,ruletka,98
259,востребоваться,żartobliwie,100
10119,супермен,nadczłowiek,43
6780,мастер,majster,66
5692,yeomanry,klasa średniorolnych chłopów,73
11571,а1.,a1.,32
13155,клетка,komórka,16
11563,столичный,metropolita,32
10188,уведомление,powiadomienie,42
1792,кампусы,kampusy.,94
5624,бат,baht.,74
2516,insuendo.,insynuacja,87
1909,с нетерпением,z zapałem,93
4533,тщательный,rygorystyczny,66
5728,амфитеатр,amfiteatr,73
6826,помилование,pardon,62
3587,двуязычный,dwujęzyczny,85
9228,сирийский,syryjski,48
10101,оделась,ubierający,26
12745,фотография,fotografia,12
3809,циррус,cirrus,84
11157,доход,dochód,32
4637,дистрофия,dystrofia.,80
13559,временный,tymczasowy,13
13779,уильям,william.,10
12802,нерешительный,dont.,21
9761,кентербери,canterbury.,46
12088,вал,wi.,27
8010,встроенный,osadzony,56
345,белтон,pas na,100
6037,заканчивать,zbiegowisko,70
13713,море,morze,12
444,барометрический,barometryczny,100
9407,сплетен,spl,49
10403,грязь,brud,41
14266,комментарий,komentarz,6
9076,причудливый,dziwaczny,50
13588,джонсон,johnson.,13
4121,мощеный,wybrukowany,61
1060,ложки,łyżki,51
5397,адо.,korowody,75
99,логика,logi.,96
8498,вдохновение,inspiracja,28
9428,ритм,rytm,46
3067,неявно,niejawnie,88
4846,фармацевтический,farmaceutyczny,67
1313,шаман,szaman,82
3819,таверна,tawerna,81
13665,колени,okrążenie,11
6779,текстура,tekstura,59
13091,находка,r & d,18
11086,подразумевать,sugerować,23
12700,панбер,pancerny,22
12647,угроза,zagrożenia,13
13821,этот,ten,5
9576,богатство,bogactwo,48
7196,архиепископ,arcybiskup,61
6384,произвольно,dowolnie,69
6584,blackcap,gajówka,68
4981,inkest.,kazirodztwo,78
9113,старство,starr.,51
7961,катистота,cathy.,59
12249,мыс,peleryna,26
6414,сангранс,sanger.,69
13475,персидский,perski,13
7758,сиська,sith.,60
4394,монгольс,mongołowie,54
7019,завет,przymierze,61
13161,безусловно,na pewno,17
9164,каблуки,obcasy,44
14035,масло,olej,16
7326,сброс настроек,resetowanie,60
11837,курица,kurczak,29
5480,гектон,gekon,75
13788,анализ,analiza,11
7318,цезар,cesar.,59
7727,неаполь,neapol,61
12447,нельсон,nelson.,24
7429,стерит,ster.,62
1203,растяжение,zwichnięcie,70
13189,химический,chemiczny,16
11062,сербский,serbski,36
10969,традиция,tradycja,17
9573,кальмар,kałamarnica,39
8841,полнота,całość,53
1778,шэн,sheng.,94
14400,усилия,starania,7
770,предосторожность,zapobiegawczy,98
7445,манифест,manifest,62
8015,раввин,rabin,57
2194,кодекс,kodeks,91
6722,чэн,cheng.,66
10853,декатлон,dziesięciobój,38
1136,сороконожка,skolopendra,96
12983,билли,menażka,17
6896,по общему признанию,wprawdzie,65
2332,триллион,kwintylion,89
352,рагнуть,ragtime,100
5695,цикламен,cyklamen,73
1015,андиан,andean.,97
5528,бобы,fasolki,34
2505,волосатый,włochaty,90
4783,мрав,mea.,79
4918,домини,domini.,77
11446,восемнадцатый,osiemnasty,33
7728,промывка,spłukiwanie,51
9883,крепость,twierdza,42
6580,рамон,ramon.,68
