ID,RUSSIAN,JAPAN,INTERVAL
8992,пропустить,推進された,39
527,преходящий,先週の,99
12460,уилтон,wilton,24
13608,ума,h,12
259,востребоваться,冗談,100
1962,богато,より豊かな,93
8987,опечатка,打ち間違え,32
2310,неуважительно,失礼な,73
10230,румынский,ルーマニア語,43
5799,консерватизм,保守主義,73
8184,kero.,ケロ,58
1232,бромид,臭化物,95
13351,озеро,湖,14
10121,ролик,ローラー,42
8297,строитель,ビルダー,50
7608,экосистема,エコシステム,61
11261,кал,cal,35
8925,ир,イッの,48
7614,интересно,興味深い,62
3168,рекурсивный,再帰的,81
11382,избавлять,取り除く,34
10464,aggies.,ag ag,38
5316,рикки,リッキー,76
360,регенеративный,回生,100
6139,сразу,スリック,65
8413,повседневная,カジュアル,52
11385,пенис,陰茎,34
9481,корпус,株式会社,13
11489,одинаково,似た,33
810,шафран,サフラン,98
516,гернси,ガーンジー,99
1683,преподаваться,似非,77
8477,вкусный,美味しい,55
3491,академия,アカデミア,86
12068,поток,フロー,25
14001,немного,少し,6
7283,карамболь,car,62
8254,скрипка,バイオリン,57
9870,бутон,蕾,43
11045,утверждал,arg arg,20
1649,чеддер,チェダー,94
11021,гарольд,ハロルド,37
10561,фортепиано,ピアノ,40
13062,девушки,女の子,13
7048,ствол,トランク,57
8596,трибуна,トリビューン,44
6155,серфер,サーファー,61
4901,суперкомпьютер,スーパーコンピュータ,77
1982,джекпот,ジャックポット,92
239,неотложен,ぴったりとしない,100
13696,индивидуальный,個人,11
6200,лабиринт,迷路,69
2253,чехословак,チェコスロバック,88
14415,р,r,9
12418,классифицировать,分類された,22
5402,оправа,リム,66
7344,стадион,舞踏会,63
1215,замкнул,ブレチー,97
210,маронит,マロナイト,100
11084,добыча,鉱山,16
5536,взломанный,割れた,34
8859,осака,大阪,53
11432,элиты,エリート,32
2638,лучники,アレンジェ,57
3470,капон,ボンネット,77
14096,налоговый,税,24
13610,слово,語,9
1694,смениться,スラッピー,94
6199,необыкновенный,珍奇,71
8429,корзина,バスケット,54
12048,волк,狼,28
3526,зефир,マシュマロ,86
4453,спаниель,スパニエル,81
7773,кабина,コックピット,59
7640,противоречивый,矛盾する,62
7525,прерыватель,ブレーカ,50
529,koda.,倖田來未,99
6919,raptor.,猛烈な,47
814,джазжи,ジャズピー,98
4127,октан,オクタン,82
3698,понижаться,下向きに,46
3875,аномалия,異常,71
7511,прокуратура,検察官,50
2515,казацкий,コサック,81
6279,белорусский,ベロルシュ,70
3456,потертость,attr attr,85
5690,скот,家畜,74
5346,хромизм,クロム,76
2275,аквила,わし座,92
9715,алек,骨董品,47
3811,грамма,グラム,64
11705,исаак,伊佐,31
13745,доска,ボード,11
13280,контекст,環境,15
10753,чан,ちゃん,39
3435,скинхед,スキンヘッド,80
13955,высокий,高い,7
5467,никон,ニコン,75
8136,кинжал,短剣,56
2653,малатион,マラチオン,90
9216,сф,sf,50
6323,заусенец,バッロ,70
3157,маньчжурия,満州,88
13235,применение,利用方法,16
10344,рацион питания,ダイエット,40
3113,пловец,スイマー,74
11870,джереми,ジェレミー,30
11727,nunquam,ヌンソーム,31
11543,радуга,虹,32
4356,дафна,ダフネ,81
5979,честолюбивый,野心的,71
6849,селиак,ヘリック,66
857,метадон,メタドン,97
8521,отправлена,派遣された,46
8677,аутизм,自閉症,54
11657,дурам,デュラーム,32
7777,азорские острова,アゾレス,61
9642,янг,ヤン,47
9496,алфавитный,アルファベット順,28
12758,гигант,巨人,13
10870,бенгальский,ベンガル,26
14161,изучать,勉強,16
3298,ура,わーい,88
6561,найроби,ナイロビ,69
2650,крипто,暗号,90
9373,ошибка,バグ,36
7447,дерьма,derう,62
13327,движение,動き,14
11125,меньший,より少ないです,37
10328,распоряжения,段取り,20
1600,динамонс,ダイナモ,54
4321,хоббита,ホビット,82
2819,правонарушение,不正行為,89
1636,unell,鼻息,94
13278,патент,パット,14
4825,мираж,ミラージュ,79
12539,сумма,和,21
7046,волшебная страна,ワンダーランド,65
5615,лимонный,かんたん,74
7300,тезис,定説,63
525,электрификация,電化,99
9562,зарплата,給料,43
14448,стал,なりました,10
10969,традиция,伝統,17
2483,локона,遺子,82
8109,шкафчик,ロッカー,58
9423,турист,観光客,38
4084,фастбол,ファーストボール,82
6281,диарея,下痢,70
6714,выключение,閉鎖,25
13433,матовый,マット,14
2327,минерал,鉱夫,37
12397,разведка,偵察,25
3835,гемма,熟女,85
9512,ulysses.,ユリシーズ,48
9941,взорвали,吹き飛ばさ,45
10070,устала,疲れた,25
9424,пикассо,ピカソ,49
7240,mayflower,メイフラワー,64
1133,изм,ism.,88
9385,кукуруза,コーン,47
9035,пруссия,プラシア,52
11770,фиджи,フィジー,31
10301,карнавал,カーニバル,42
6553,дак,薄暗い,68
10386,фриман,フリーマン,41
264,хом,ホーム,100
4820,предшественники,前任者,45
4933,гриль,グリル,62
7027,мольты,百分率,65
6983,сода,ソーダ,65
6633,перестройка,再調整,56
5168,рентабельность,rg.,77
12390,новая звезда,ノバの,25
7689,ирокез,イロコイ,62
13185,патрик,パトリック,17
9004,политехнический,ポリテクニック,52
13794,и,そして,5
10017,йоханнес,ヨハネス,44
13165,башня,タワー,15
14476,приводы,ドライブ,10
11710,классический,古典的な,17
12264,углерод,炭素,25
7586,малина,ラズベリー,62
6756,ультрафиолетовый,紫外線,67
13678,учредил,設立,10
6617,бляшка,プラーク,63
6805,в целом,広義,67
9696,полка,棚,47
4668,дворянство,貴族,80
937,чехов,チェコフ,97
2894,actrocious,凶悪な,88
8701,погибший,リッパー,54
10156,минь,m m,41
9891,каникулы,休日,27
11938,сыр,チーズ,29
1325,хлорофилл,クロロフィル,96
2553,полинезия,ポリネシア,91
4881,ночной клуб,ナイトクラブ,72
2359,забитый,おかしなこと,91
10594,арлингтон,アーリントン,40
6816,глендейл,グレンデール,67
10509,пение,歌う,29
13445,монреаль,モントリオール,14
1888,не будет,n would,93
4443,водный,水生,47
7872,бесконечно,無限に,27
1467,стратосфера,成層圏,92
2147,beldam.,ベルダム,92
5333,гладстон,グラッドストーン,76
8475,преобразован,変わった,27
687,физики,物理学者,57
9083,небоскреб,高層ビル,48
7112,ммм,うーん,65
8330,восход,日の出,57
3785,мидшам,ミッドシップメン,85
11054,нил,ニール,37
7634,тромбон,トロンボーン,61
10458,возражение,異議,12
11338,заново,駆げつけられて,35
5002,poinsettia.,ポインセチア,78
392,штраф,塩化会,100
6356,свеча,キャンドル,62
4075,буррито,ブリトー,82
4857,скиф,スカフ,75
3367,пышность,パフ,72
2101,лагранжиана,ラグランジュ,92
9658,ланкастер,ランカスター,47
13743,позади,後ろに,12
13725,обычный,通常,12
13864,над,以上,7
9185,богиня,女神,49
1259,сборка,組み立て,19
3593,самаритан,サマリアン,84
12876,величайший,最高の,20
5483,шиншилла,チンチラ,75
13344,дэн,デイ,15
11921,невада,ネバダ,29
14449,дольше,より長いです,10
6357,фарш,ファーリー,70
14284,хотя,それでも,5
9420,апартеид,アパルトヘイト,49
2783,родстер,ロードスター,85
13949,американец,アメリカ人,8
8534,графит,プランバゴ,55
3165,kea.,ケアーズ,87
5851,телугу,テルグー,73
6334,допплер,ドップラー,70
11008,посольство,大使館,35
8080,борсть,ハースト,59
122,салаам,サラーム,100
4510,грознуемый,form form,81
11178,эрзац,剣,36
290,схематический,概略,96
9428,ритм,リズム,46
11319,алиса,アリス,35
20,плита,スラブ,88
12760,преступник,br,21
9375,осьминог,タコ,49
9041,фанк,ファンク,52
4273,бикини,ビキニ,81
10286,вертолеты,ヘリコプター,26
1030,ярборо,ヤルボロ,97
2,крендели,プレッツェル,93
10152,карман,ポケット,38
6245,аляски,アラスカン,70
10908,роща,茂み,37
12211,рэнди,ランディー,27
10568,воспроизводитель,再生する,34
12911,музей,美術館,19
930,пропасть,深淵,86
388,перепевать,ウズラ,98
13202,вьетнам,ベトナム,16
10863,корень,根,29
9295,ликвидировать,排除,15
11765,ральф,ラルフ,31
8833,нервоза,神経糖,53
13837,ты,あなた,5
4869,фрагмент,断片,48
3085,раскрывать,開示,61
8062,параметры,パラメーター,44
13620,африкаанс,アフリカ人,12
12087,очевидный,見かけ上,16
3326,синдикация,シンジ化,54
5941,осадочный,堆積物,72
1621,полистирол,ポリスチレン,94
4734,подвеска,サブセット,59
2405,поморский,ポメラニアン,90
6679,аббревиатура,略語,41
6403,матильда,マチルダ,70
920,акварель,水彩,97
13009,арена,アリーナ,18
10135,версаль,ヴェルサイユ,43
6732,двоеточие,結腸,42
11526,роман,事件、出来事,21
8461,schneider,シュナイダー,56
7376,оценщики,賞賛,62
10063,квалификатор,修飾子,8
6937,учебник,教科書,52
4646,направления,照会,76
8398,стечение обстоятельств,一致,39
1160,капуцин,カプチン,97
14360,январь,1月,6
2535,хатри,カトリ大,91
13635,решение,決断,12
10981,концентрация,集中,25
3295,наказание,罰,21
11027,членство,メンバーシップ,37
5797,полупроводник,半導体,70
7492,без сознания,無意識,59
14030,версия,バージョン,8
13942,набор,セット,9
12152,стратегический,戦略,27
11468,стержень,ロッド,32
14397,огонь,火,10
10768,семена,種子,13
12451,база данных,データベース,24
1538,орфей,オルフェウス,95
13440,что бы ни,なんでもいい,14
8633,валрус,セルラス,55
4129,донни,don,83
1098,сирены,シレンズ,72
123,якима,ヤキマ,100
7558,виза,ビザ,57
9900,джихад,ジハード,45
1944,подарок,痛風,93
12500,самый большой,一番大きい,24
8230,юкон,y y,58
13711,острова,島々,9
14344,существующий,既存 ,8
12836,алан,アラン,20
3105,ингредиент,材料,70
8251,горизонт,スカイライン,57
8187,малави,マラウイ,58
7334,лек,lc,63
10689,материковая часть,本土,38
5222,депо,居場所,41
9530,женева,ジュネーブ,48
13475,персидский,ペルシャ語,13
7899,облегчить,緩和,27
9432,гаельский,ゲーリック,49
8070,бесконечный,無限の,59
499,катакана,カタカナ,99
13204,9-й,9,16
8309,каталог,カタログ,54
411,цианурический,シアヌル,99
4800,разоблачение,露出する,35
14213,союз,連合,9
3786,прямоугольный,矩形,85
11540,взращивать,里親,32
12837,сиэтл,シアトル,20
12603,дент,デンバー,23
641,битовая карта,ビットマップ,99
6147,репарации,返済,66
12523,отряд,squ,19
7917,вустер,ウスター,60
4232,дидди,did did,82
11666,кража,盗難,31
13900,работа,仕事,5
3108,импала,インパラ,88
10338,emerson.,エマソン,42
10518,норвежский язык,ノルウェー語,40
13346,в одиночестве,1人,15
2854,различисть,識別する,76
1901,jain,ジーン,93
4029,малт,泥坊,83
13341,поэт,詩人,15
11909,бубба,bub bub,29
12481,стакан,ガラス,22
9090,потрясенный,衝撃的な,24
6674,родман,ロドマン,68
14490,перевернутый,回った,9
8914,иерархия,階層,52
1585,буги,ブギー,94
10837,спектр,スペクトラム,38
12808,harrison,ハリソン,21
4184,спрингер,スプリングター,83
12972,враг,敵,17
10921,пирамида,ピラミッド,33
7217,рез,リース,64
758,бурбанк,バーバンク,98
9632,включает,comprisesう,24
6694,мерлин,メルリン,67
12954,серебряный,銀,19
5111,дам,nam,77
31,не обращающий,obl,99
8317,экзон,エクソン,57
14488,демократический,民主的,15
2614,детский сад,幼稚園,89
14431,модели,モデル,12
11861,глубина,深さ,29
8202,дорогой,ダーリン,57
12028,дисковый,ディスク,26
3404,сыпь,発疹,85
679,эон,eon.,95
6417,лиен,先生の,69
588,орда,大群,87
3443,фантазия,ファンタジア,86
12817,берлин,ベルリン,20
11880,бергера,バーガー,30
12427,выбранный,選ばれました,25
11397,вывод,推測された,31
4553,алай,al,81
7660,талия,腰を,55
5534,олимп,オリンパス,75
5758,шкаф,クローゼット,70
9778,казино,カジノ,43
2655,патан,path path,90
2040,трактика,tractive,92
12352,брисбен,ブリスベン,25
12277,jaga,ジャガー,26
11274,рыбак,漁師,35
5757,прикручивать,ねじ込む,38
3852,разветвленный,分岐,26
11786,ухоженный,浅い,30
3906,сахарен,サハラ語,84
6899,нептуненс,ネプチュニアン,66
3190,экспедиции,遠征,34
8988,исполнители,演奏者,10
6541,назарета,ナザレス,69
10592,ветчина,ハム,39
13733,осведомленный,気がついて,12
7476,амброза,アムブローズ,62
2055,багажник,バギオ,92
6208,энтропия,エントロピ,71
3746,драгос,ドラゴの,85
3208,энергичный,元気的な,83
6836,банкноты,紙幣,36
8003,балл,bal,59
8940,выставка,対決,52
13495,отдых,残り,13
13760,приоритет,pr,12
13970,делал,した,5
5366,исходящий,ing out,76
9553,брюссель,ブリュッセル,47
6689,маскировка,変装,46
213,пролетариат,プロレタリアート,100
7916,эдди,渦,59
8795,почка,肝臓,52
1692,дегидратация,脱水,89
2152,василь,道路,92
13288,холма,香港,16
6025,односторонний,片側,54
3407,редвуд,薄肉,84
955,квадратура,直交,97
14451,убытки,損失,10
11098,энзимология,enzymology.,37
10100,оральный,オーラル,41
10388,межгосударственный,州間,41
3858,гниль,腐敗,78
6681,дураки,愚か者,36
10769,пассажирский,乗客,28
14491,покупка,購入,26
13182,римский,ローマ,16
7038,небесный,空の空,27
2826,трижды,thr thr,89
3253,псилоцин,プシロシン,88
13251,колокольчик,ベル,15
11407,избитый,殴打された,34
2171,предусматривал,想定された,88
3846,лицензиум,ライセンサー,85
12301,сканирование,スキャン,18
13626,человек,人間,12
4636,кряква,マガタル,79
2482,лаванда,ラベンダー,91
9638,бронкс,ブロンクス,47
5307,филиппо,フィリポー,76
12729,всадник,ライダー,16
12267,ненавидеть,嫌い,23
8897,произвольный,任意,52
2947,трейдер,トレーダー,61
10795,комиссар,コミッショナー,37
5361,импичмент,弾劾,63
8388,новость,ニュースプリント,56
11766,везучий,幸運な,31
9448,амфибий,水陸両用,49
11980,афины,アテネ,29
7487,лук,玉ねぎ,58
12357,учреждения,機関,6
12812,трогать,触る,17
7700,дп,dp.,61
14196,страны,国,8
10385,маг,魔術師,41
13976,без,それなし,5
5255,модуль,モジュール,48
11953,альберта,アルバータ,29
3340,kerplunk.,カープランク,88
2607,рэндл,ランドル,90
6609,предков,祖先,67
1812,краеугольный камень,礎石の,89
5169,узнаваемый,認識可能です,75
5759,торопиться,忙しい,67
12195,достойный,にふさわしい,27
1313,шаман,シャーマン,83
6701,шалфрар,テンプラー,67
2708,архангел,大天使,88
4450,портаж,ポプテージ,81
783,проб,prob,97
12325,экстратропно,extr extr,26
6475,предприниматель,起業家,63
5509,эксцентричный,偏見の,50
6303,иона,ジョナー,70
11922,шт,pieces,17
9111,полезность,効用,32
4340,янцца,ヤンツェ,82
5499,боможевый,ビューモント,75
13841,другой,他の,5
6256,йин,陰,70
12926,богатый,リッチ,19
10563,засорение,詰まり,38
13675,свет,ライト,11
11361,andre.,アンドレ,34
13988,интерес,興味,8
7239,конфуцианство,儒教,63
8012,автор песен,ソングライター,49
11365,тропический лес,雨林,34
372,перки,特典,97
5881,странно,奇態な,73
10599,оз,rn.,40
4626,тритон,ニュージャージー,80
5702,biz.,ビズ,74
4840,готово,poised,73
6768,криптон,クリプトン,67
1921,слизь,粘液,93
7238,биммарк,ビスマルク,64
347,почтальон,郵便配達,100
8047,фракции,派閥,44
2351,эльма,エルム,84
10605,якобы,ally,40
13790,телевидение,テレビ,11
1146,айкидо,合気道,97
3324,больчик,ボーラー,88
1764,блокировщик,ブロッカー,84
3011,элиша,エリシャ,88
6366,ненези,巣,70
3344,прическа,髪型,74
3594,перекрытие,重複,56
2342,лапша,麺,64
8582,гостиница,宿,46
6678,известняк,石灰岩,68
2542,кобель,waller,91
1442,трезубец,トライデント,91
2769,addi.,add add,89
5684,отшельница,固定された,74
3129,кафка,カフカ,88
6013,обозреватель,コラムニスト,67
4225,приток,流入,82
4087,арендаторы,テナント,62
847,алтея,アルテア,98
9569,украл,ストール,48
7302,слеш,スラッシュ,48
5652,восхитительный,火見,74
9949,окруженный,囲まれた,24
2184,рад,rad.,91
12204,мусорное ведро,置き場,26
13810,это,それ,5
6253,метионин,メチオニン,70
10260,весли,ウェズリー,42
10231,марция,マート,42
7542,жгут,lbw.,62
13987,случай,場合,6
2418,вниз по течению,下流,91
337,рататуй,ラタトゥイユ,100
11820,навыки и умения,スキル,26
9020,линз,レンズ,52
6737,мордекай,モルディカイ,67
12746,приехал,到着した,14
7138,престиж,尊敬,64
8713,тайваньцы,台湾人,54
1463,выговор,懲戒処分,80
5285,shinto.,神道,76
4234,твид,ツイード,82
5321,мононуклеоз,単核症,76
1169,подтип,サブタイプ,93
12867,турция,七面鳥,20
7559,чертеж,wor,62
3571,вивиан,ヴィヴィアン,86
5594,силуэт,シルエット,71
8048,деко,デコの,59
5571,стадиа,スタジア,75
252,парламенты,議員,17
12627,фрэнсис,フランシス,23
12524,джулиан,ジュリアン,24
14287,финал,最後の,7
7054,убедить,説得した,50
6989,позвоночник,脊髄,65
3418,лесное хозяйство,林業,87
343,термит,テルマイト,100
2965,борзейт,グレイハウンド,70
1297,апертура,絞り,95
13921,сказать,言う,8
11213,астрал,星空,36
8229,авторитетный,官能的です,55
654,сбросить,ローブル,85
12205,выбирать,ch ch,27
9086,офиги,デフォンメン,52
10234,явно,明示的に,43
13700,лондон,ロンドン,12
9995,малиновый цвет,真紅,45
7357,тормоза,ブレーキ,38
3776,выезд,出来事,16
10995,дегидрогеназа,デヒドロゲナーゼ,38
2081,горько,怨み,92
11912,вилли,ウィリー,26
2127,марианна,マリアンヌ,92
5668,думас,夕暮れ,67
9105,тедди,テディ,51
9738,тишина,沈黙,41
10694,кембридж,ケンブリッジ,39
8363,уважение,wel,57
8577,невидимый,見えない,52
2478,дятел,キツツキ,91
8773,вива,ビバピー,53
706,на плаву,浮かべる,98
10945,преодолевание,猿,36
6848,pino.,ピノに,66
11492,типичный,典型的,24
13329,область,エリア,9
3856,аксессуары,付属品,68
9208,центы,セント,26
12973,иран,イランの,19
6750,кавром,カーシー,67
2291,стронций,ストロンチウム,92
3266,покнуть,ポーク,71
3406,подавляюще,圧倒的に,87
9901,беременность,妊娠,45
12515,сложный,繁雑,22
13973,называется,呼び出されました,8
14165,город,市,8
6972,герни,ガーニー,65
5180,премии,prem prem,77
10954,изложено,概説,31
9113,старство,スター,51
9835,расследование,問い合わせ,43
8764,фресно,frn,54
10927,пластик,プラスチック,36
12795,дама,めざしさ,21
7952,croydon,クロイドン,60
3400,мышцы,筋肉,36
6410,дискурс,談見する,69
4196,нейрон,ニューロン,70
3602,построить,築き上げる,85
2185,погруженный,沈下して,88
8835,стерлинг,スターリング,53
2930,связывать,cit,88
13922,получать,得る,7
12253,ной,ノア,26
9209,мона,モナの,50
2971,предпринимать,手綱,52
8376,уверенная в себе,自信を持って,33
9664,мальтузианский,mal mal,47
4775,oneida,歌堂,79
1324,заглядывать,ピープ,81
10982,признал,承知された,28
2913,пампас,パンパス,86
10589,мороз,霜,38
7549,середина лета,真夏,62
14470,ниже,下に,8
5848,фридман,フリードマン,73
10713,туннель,トンネル,36
6176,сироп,シロップ,70
13117,диего,ジエゴ,17
11375,взяться,タックル,24
11859,вегас,野菜,28
188,рокс,ロックス,100
13977,хотеть,欲しい,5
6238,рекреационный,娯楽,31
10791,четырнадцать,four four,38
11288,сиракуз,シラキュース,35
1861,zonta.,ザンタ,94
9073,переименовать,ren ren,21
6419,кульминация,クライマックス,67
2096,восклицание,amation excl,91
9357,разъяснение,明確化,47
13866,мог,できた,7
7393,изображать,描写,37
1627,льна,亜麻,94
4178,дз,dz,83
12165,мадрид,マドリード,27
8168,нагретый,加熱された,19
13470,флаг,国旗,12
12177,толкать,押す,17
4890,любезно,ラブ,79
7552,мембрана,膜,61
11800,молния,ライトニング,30
10575,клясться,誓う,38
1512,пенанг,ペナン,95
2451,рассмеялся,笑い,38
2075,казарка,ブラント,92
6086,wichita,ウィチタ,71
3611,расплавление,メルトダウン,84
2473,клей,接着剤,74
7781,цвести,咲く,59
12796,stewart.,スチュアート,21
2575,милиционеры,ミリティアマン,91
1545,обелиск,オベリスク,95
4479,спортивное мастерство,スポーツマンシップ,81
13068,гондурас,ホンジュラス,18
2267,eroded,侵食された,82
11037,избыточный,冗長,34
6381,пу,pu,67
1149,нарды,バックギャモン,97
8653,приспособление,適応,33
1535,мимик,似ているように,92
13291,нация,国家,7
3054,ключевой,基調,88
11144,ce.,セリウム,36
14513,примечания,ノート,6
3286,нервы,神経,52
11075,айдахо,イダホ,37
7948,инф,inf,60
8947,ученый,学者,36
13890,перемещение,あたり,11
5339,куча,ヒープ,69
11491,вход,入力,32
10362,увеличивается,増える,12
3743,рыбы,魚座,85
7988,сценарий,シナリオ,48
5363,гидроксид,水酸化物,76
12363,правильно,正しい,25
13726,израиль,イスラエル,12
13150,в любом случае,とりあえず,16
9081,танзания,タンザニア,52
13587,мартин,マーティン,12
5121,диэтиламид,ジエチルアミド,77
13524,эхо,エコー,13
7817,грабеж,略奪,49
1129,ока,岡海,95
5444,quasi.,疑似,75
14483,причина,理由,6
3795,воздушный воздух,エアロップ,74
312,гимпи,ジンピー,100
4071,мелатонин,メラトニン,83
3782,кантор,首領,85
11150,спрятать,隠れる,26
9253,впп,滑走路,47
10472,иудаизм,ジュダリズム,41
10482,mccoy.,マクコイ,41
3635,расписано,分解された,85
2624,прапорщик,少尉,88
5971,прощание,お別れ,71
12738,ралли,ラリー,18
12398,весьма,かなり,25
5942,тирон,ティロン,72
2066,содомии,ソドミー,92
13893,должен,すべき,5
11955,охота,ハント,24
9419,сказочный,妖精,48
8359,особняк,邸宅,54
13778,уэльс,ウェールズ,11
25,муравьи,蟻巻,38
13572,структура,構造,12
5520,триша,三島,75
4661,патчи,パッチ,31
10666,сталин,スターリン,38
11217,основной поток,主流,36
10474,лига,リグーリー,41
4990,челюсть,顎,59
1218,мако,舞子,97
3895,ацетон,アセトン,84
111,проживание,subs子,91
12714,основа,基本,22
4652,богоплатель,ボギー,68
4195,субдукция,沈み込み,78
10544,петля,ループ,35
5290,урду,ウルドゥー,76
8218,исключительно,exception exception,13
1349,рабочая станция,ワークステーション,88
13129,алабама,アラバマ,17
3263,обладает,所有する,19
6489,смущающий,恥ずかしい,46
3375,подпрыгивание,跳ね返る,44
2664,лайссес,la la,90
9325,жвачка,ガム,48
12027,пар,蒸気,28
7176,удобный,便利,44
11308,джои,ジョーイ,35
1632,гипноз,催眠術,94
9095,джибути,ジブチ,51
12903,окленд,オークランド,20
14283,потенциал,潜在的,12
13918,делиться,共有,6
13314,вторжение,侵入,15
6749,meuse.,me me,67
13385,русский,ロシア,14
13373,шотландия,スコットランド,15
5748,кубизм,キュービズム,74
9606,сет,セスピー,48
4560,крючок,kn,81
14189,ключ,鍵,11
13682,каролина,カロリーナ,12
13266,греческий,ギリシャ語,15
2237,lez.,テルズ,92
2680,угандин,ウガンダン,89
8287,аргонавты,アルゴナウツ,56
6470,укрепленный,強化された,63
3281,бензоат,安息香エート,88
1257,толще,厚いほど,96
10613,максвелла,マックスウェル,40
9683,муссолини,ムスソリーニ,47
2079,геморрой,痔核,91
8782,клинический,臨床,44
4108,пиара,ピアーリー,83
3147,выгодность,カルバー,88
3922,паис,pais,84
14325,коммуникации,コミュニケーション,8
1850,аллитерация,頭韻,94
458,sharecroppingping.,シェアコップピング,100
2086,zippy.,ジッピー,92
8213,иллюзия,錯覚,55
12388,макет,レイアウト,25
11950,годовщина,記念日,28
8760,анаболизм,アナボリック,53
9570,фермеры,農民,39
849,ирландец,アイルランド人,98
13246,атланта,アトランタ,16
8431,сокрушитель,詐欺師,56
5227,фетишизм,フェティシズム,65
579,гуанако,グアナコ,99
13589,согласна,同意,11
412,беретта,ベレッタ,100
9728,работник,ワーカー,21
3994,водораздел,流域,82
6185,астродома,アストロドーム,71
13084,сингапур,シンガポール,18
11559,кларк,クラーク,15
9979,hydroxy.,ヒドロキシ,45
9239,cartier.,カルティエ,50
5547,aph,ああ,75
7882,мощный,効能ある,59
8442,незрелый,未熟,53
7011,порог,しきい値,64
5864,инвесторы,投資家,63
4978,вольфрам,タングステン,78
13013,мода,ファッション,17
2754,пивоварня,醸造所,83
3249,заслонка,フラッパー,88
13343,должным образом,ちゃんと,15
9754,мастерская,ワークショップ,43
7627,принтер,プリンター,56
8732,йога,ヨガ,54
8530,титан,チタン,55
9916,положения,prov prov,38
11237,генерал,gen,35
13907,те,それらの,6
9407,сплетен,spl,49
4016,магма,マグマ,84
13099,крупнейший,最大,18
5305,модернист,モダニズム,75
1758,взволнованный,thr々,52
4343,енох,エノーフ,82
1646,монтесори,モンテスソリ,94
10731,печальный,悲しい,30
1650,вибрантность,活気に満ちた,94
11546,гром,サンダー,31
12835,манчестер,マンチェスター,21
10080,утес,崖,41
4355,логически,論理的に,25
7397,тара,タラの,63
3360,wapiti,和平,88
4670,участники,出席者,79
2494,выдерживать,with with,88
4917,восхождение,as,79
10498,переписан,書き戻した,41
2964,мемлес,omm.,88
1045,четко,チョクタウ,97
5390,жир,グリース,74
4059,на доске,機内で,83
11687,система показателей,スコークカード,31
4622,каннибализм,共食い,63
10617,боливия,ボリビア,40
5606,tallahassee,タラハシー,74
13001,бойня,虐殺,18
2598,шедевр,傑作,83
7999,саванна,サバンナ,59
10016,мрачный,致命的な,35
8737,унижающий,軽蔑,54
2080,чеснок,ニンニク,92
7839,лжец,うそつき,56
9511,эрин,エリンティー,48
928,висмут,ビスマス,97
7661,линг,l.,62
9068,гандбол,ハンドボール,50
11854,непрерывный,継ぐ,30
8522,судить,判断する,19
12468,моррис,モリス,24
11891,красноречие,レッドスキンズ,29
6859,нанимает,雇う,22
8800,вещатель,放送局,13
3241,сиденья,おまけさせる,83
8648,доверие,trust trust,24
356,амиралтейство,アドミラルティ,99
216,домодельный,自家製,100
13067,родной брат,兄弟,12
7266,рана,ロアノーク,63
5578,богемия,ボヘミア,74
7084,саксония,ザクセン,65
9750,zeta,ゼータ,46
1258,предвещать,伏線,86
4421,сноги,sn,81
10590,антиллы,アンテリ,40
13029,уникальный,個性的,18
13216,разве,味わえた,16
12187,саммит,サミット,27
6803,поллард,poll poll,67
14332,достиг,到達した,9
4998,шариль,シャリフ,78
9250,череп,頭蓋骨,49
545,реакционер,反動的,94
10677,олень,鹿,39
11214,палеонтология,古熱学,36
9059,выбирая,選ぶ,7
12901,обнаруживать,スポット,15
1669,сардиния,サルデーニャ,94
11159,равна,russ,36
12131,кандидат,候補者,19
5105,специальность,専門,68
12073,шпион,スパイ,26
5772,извлекать,エキス,37
13296,небраска,ネブラスカ,16
6575,дао,芋,64
242,реактивный,反応する,35
4179,катушки,リール,51
9624,этика,倫理,38
9274,роттердам,ロッテルダム,50
11408,консультативный,諮問の,27
4264,бром,臭素,79
737,папарацци,パパラッチ,98
3296,караван,キャラバン,83
683,корм,飼料,98
10937,сэнди,砂の,38
13110,эрик,エリック,17
5450,посетитель,ビジター,9
3123,анион,アニオン,88
7178,дл,dl.,64
3645,чайковский,tchaikovsky.,86
4267,этаж,階層に,72
2503,forefront.,最先端,91
12952,момент,一瞬,17
8068,племена,部族の,58
9130,бесконечно малый,微妙な,45
354,страно,ストラートジェット,100
3272,обязательный,義務的な,88
6892,фиджийский,フィジーチャン,66
6310,марокканский,モロッコ語,66
5879,витрина,ショーケース,56
11645,chevrolet,シボレー,32
1853,антиайрфф,アンチリアラフト,94
12279,готовый,準備,16
7692,сорняк,雑草,57
4239,iglesia.,イグレリア,82
867,непристойный,dis然,96
5566,кой,コイ,75
11802,емкость,容量,29
2231,пирожный,ブラウニー,88
4183,поджелудочная железа,膵臓,83
14404,обзор,レビュー,7
6612,трактор,トラクター,63
779,невредимый,無傷の,98
9065,нирвана,涅槃,52
13200,королева,女王,15
9437,шлюз,ゲートウェイ,49
9314,беркли,バークレー,50
5013,подписка,サブスクリプション,65
4737,фарина,ファリアナ,78
14000,пользователь,ユーザー,5
11866,занятие,職業,26
6795,модульный,基本単位,64
6886,асбест,アスベスト,66
6250,утопление,溺死,49
12342,гвинея,ギニア,24
