ID,RUSSIAN,SPAIN,INTERVAL
2834,ара,ara,88
13680,кусочек,poco,12
8789,дора,dora,53
7458,эль,cerveza inglesa,58
2605,слюда,mica,89
2627,смола,resina,79
124,приступ,fogle,100
5486,исаия,isaiah,75
13647,жить,en vivo,8
2597,читательство,número de lectores,89
489,засунуть,empujón,76
5580,жилет,chaleco,57
10946,гордость,orgullo,37
7950,кунгл,kung,59
13892,до,antes,6
5978,зрелище,jirón,71
4587,марионетка,columna vertebral,78
9925,лестер,leicester,45
10066,крюк,gancho,30
12026,спасать,rescate,25
10477,ира,ira,40
1497,минимальный,minutemen,95
9300,стерлинг,libra esterlina,50
1897,возникающий,surgido,93
10179,малик,malika,43
12697,задача,tarea,15
11367,шоколад,chocolate,34
14398,дата,fecha,6
11172,езда,equitación,23
9601,пересечение,intersección,42
13794,и,y,5
11386,саторизм,satori,34
11114,устрица,ostra,36
5001,камикадзе,kamikaze,78
162,кана,kana,99
10541,каролл,carroll,40
1267,накапливаться,acumular,45
613,изуродован,escudriñado,94
10006,осел,burro,44
13225,упал,cayó,16
4665,лимония,lemonia,79
7164,реконструировать,reconstruir,48
8480,подразумеваемое,trascendencia,41
14098,левый,izquierda,8
14072,заказ,orden,9
12918,цель,objetivo,14
927,бессмысленность,impalor,88
4741,inket.,snicket,79
8926,лень,ranura,52
4732,чувствительность,sensibilidad,39
6139,сразу,resbaloso,65
8097,виридиан,viridiano,58
1822,стабильство,estilos,91
6326,тигель,crisol,70
3714,фонограф,fonógrafo,82
5421,раскол,cisma,74
4375,панорамный,panorámico,81
11331,отличия,insignias,34
6759,пульпа,pulpa,66
5886,различать,distingue,28
3008,стилизованный,estilizado,87
5312,кондитерские изделия,confitería,76
8540,барсучий,tejón,43
2879,возрождаться,resurgente,72
11118,йд,yarda,35
3778,электромагнетизм,electromagnetismo,46
5195,шаткий,tembloroso,76
7510,головки,paloma,59
10163,общаться,comunicar,8
2694,заварочный чайник,tetera,89
14271,действительно,en realidad,9
13007,реакция,reacción,17
14396,претензии,reclamos,9
2198,сбор средств,recaudación de fondos,91
13046,симпсон,simponia,18
11765,ральф,ralph,30
9934,гимнастика,gimnasia,42
9291,стамбул,estanbul,50
5626,сражение,bom,74
13352,комитет,comité,15
6550,мэг,meg,68
2675,паршивый,malísimo,89
3929,паразангс,parasangs,82
14182,банки,bancos,14
7669,сочувствие,simpatía,57
6588,хрущев,khrushchev,68
10431,украинец,ucranio,39
9944,роланд,roland,45
12829,бекон,tocino,21
14094,лучший,mejor,8
893,воинственно,militarmente,97
12839,весна,primavera,18
4025,таблетка,tableta,67
13269,теория,teoría,14
6916,бур,bóer,63
8514,чарлемань,charlemagno,55
8918,обязательный,obligatorio,52
2752,цветочный,floral,89
10513,слухи,rumores,35
6413,лапес,lopes,64
10164,омаха,omaha,43
11607,лама,llama,32
1393,пенни,penney,96
13187,теннис,tenis,17
6052,озвучий,púnico,71
14424,особенно,especialmente,11
11482,революционный,revolucionario,31
1597,синяк,magullado,71
9325,жвачка,goma,47
11180,ширина,ancho,35
612,мендельсон,mendelssohn,99
13611,крикет,grillo,12
11940,дискография,discografía,29
5186,коэффициент,coeficiente,71
3511,бальный зал,salón de baile,85
6499,аттила,atila,68
3112,денди,dandy,86
13200,королева,reina,15
732,кумара,kumara,98
4206,слайды,diapositivas,41
9232,лопаться,explotar,46
13412,откровенный,franco,14
52,стук сердца,latido del corazón,99
4217,тоталитарный,totalitario,67
12926,богатый,rico,19
6843,заграничный пасспорт,pasaporte,60
11651,выгода,beneficio,7
13157,дар,gif,17
11623,арабы,árabes,12
8432,литий,litio,56
11578,алкоголь,alcohol,28
9022,береговая линия,línea costera,50
4215,археологический,arqueológico,31
7283,карамболь,billar,62
11370,дели,delhi,34
10905,каппа,kappa,38
13816,его,es,5
1573,неологизмы,neologismos,76
12033,пиратский,pirata,18
1291,контрпродуктивность,contraproducente,93
1644,необычайно,extraordinariamente,94
12921,сломанный,roto,20
5889,священники,sacerdotes,42
13053,строить,construir,10
10969,традиция,tradicion,17
11403,эксперт,experto,24
4355,логически,lógicamente,25
1062,экологичность,medio ambienteismo,33
10285,мясо,carne,41
10196,угловые,esquinero,43
9418,соскальзывать,deslizar,35
10176,лахор,lahore,43
12834,в основном,principalmente,21
11653,владение,propiedad,31
10459,эпический,épico,40
8173,скромный,modesto,58
11761,спортивное,atlético,13
11362,ланкашир,lancashire,34
13722,привилегии,privilegios,11
11570,манитоба,manitoba,32
8572,заблуждение,blk,55
889,тройное положение,ternario,97
3327,лашкар,lashave,87
10524,кубик,cubo,38
5122,февраль,vidente,77
13407,прошедший,aprobado,8
8977,снаряжение,francotirador,48
8174,гавана,la habana,58
13676,черновик,sequía,12
2419,плантации,plantaciones,68
9392,аэрокосмический,aeroespacial,49
7881,квалификация,calificaciones,22
2913,пампас,pampa,85
931,центриоль,centriole,97
13797,для,para,5
9078,назначения,destino,38
9465,ультра,ultra,46
13735,альф.,alf,12
2735,мирон,myron,89
4373,методология,metodología,72
6890,севилья,sevilla,66
8901,зуб,diente,50
6840,тяжелый вес,de peso pesado,64
6854,осник,viruela,66
11396,пропускать,saltar,29
8760,анаболизм,anabólico,53
11254,парашют,paracaídas,34
11642,шаг,ritmo,29
2497,уколоть,pinchazo,86
2467,паломничество,peregrinaje,89
9386,болгарский,búlgaro,46
7323,пролить,cobertizo,55
7253,списывание,infiel,47
7730,перехватчик,interceptador,55
1251,аргинин,arginina,96
362,дискриминатор,discriminatorio,100
12035,невозможный,imposible,27
7733,веселье,juerga,60
10165,прекращено,cesado,23
13213,массачусетс,massachusetts,17
9650,тривиальный,trivial,45
7281,напряжение,voltaje,62
11789,актриса,actriz,30
9462,гринвич,greenwich,48
11365,тропический лес,selva,34
11561,доминикан,dominicano,32
8016,интервал,intervalo,44
11964,каннабис,canabis,29
7269,кофеин,cafeína,63
5223,габби,hablador,76
7839,лжец,mentiroso,56
11564,ключевой,crucial,31
2596,халат,túnica,81
11692,землетрясения,terremotos,12
10890,эйнштейн,einstein,38
9141,блантер,reservador,51
7975,преодолевать,vencer,59
11393,дуга,arco,33
3918,гедеон,gideon,84
2075,казарка,brant,92
2105,пропасть,hundimiento,84
12928,кровь,sangre,19
6274,вац,wáter,70
9071,хорватский,croata,51
7204,истман,eastman,63
6497,архипелаг,archipiélago,68
5110,препятствие,obstáculo,62
4557,парировать,parar,77
9285,откровенно,francamente,50
14312,позиция,posición,6
14264,нужный,necesario,6
7837,встряхнуть,agitar,48
5408,бланш,blanche,74
12724,травма  повреждение,lesión,16
3789,шатер,marquesina,84
8969,совместимый,compatible,48
5729,аэродинамика,aerodinámica,59
13991,торговля,comercio,12
10847,ангола,angola,38
8291,нож,cuchillo,56
7290,бастилия,bastilla,63
9219,гангстер,gángster,48
13083,рисовать,dibujar,14
7620,единодушный,unánime,46
7104,выровненный,alineado,32
3174,ага,sip,87
1535,мимик,imitar,91
13129,алабама,alabama,18
4755,амальгамация,amalgamación,44
4655,пересмотр,volver a visitar,63
9712,цирк,circo,46
12827,корейский язык,coreano,20
13344,дэн,dan,15
8585,сенатор,sen,55
198,воисты,voyagros,97
576,наряд,excursiones,97
6513,импрессионизм,impresionismo,68
5480,гектон,geco,75
1667,империал,imperialista,80
12364,мюррей,murray,25
11613,мох,musgo,32
4182,брамс,brahs,78
8383,мелисса,toronjil,56
2647,богослов,teólogo,86
11318,маргарет,margaret,35
12633,участок,trama,21
11643,арф,arf,31
10446,поле битвы,campo de batalla,40
1696,наблас,nablus,94
12689,расширение,expansión,21
8956,сакраменто,sacramento,52
1122,орицилка,orbícula,96
11070,доказано,probado,36
2034,катод,cátodo,89
255,палладий,paladio,100
1762,прерывистый,intermitente,83
6860,проживает,reside,18
782,жеребец,semental,91
10046,балдердаш,disparates,44
9058,цинка,zinc,51
6043,даосизм,taoísmo,71
12372,тупой,estúpido,23
487,преувеличение,exageración,61
1350,морская вода,agua de mar,96
8600,марипс,marista,55
5333,гладстон,gladstone,75
4961,шершень,avispón,54
3573,щек,mejilla,74
4946,подтвержден,reiterado,57
4486,грит,grimm,81
1292,толстой,tolstoy,96
6868,ваниль,vainilla,66
13113,пляж,playa,17
10289,амир,amir,42
12338,электронный,electrónico,20
14077,точка,punto,6
13934,затем,entonces,5
9142,таким образом,por la presente,51
7495,бальбоа,balboa,62
8780,нелли,nelly,53
3733,боковые линии,banquillo,48
1184,ревер,roer,96
6168,макрос,macro,70
13298,барас,gary,16
11756,климат,clima,29
2001,обморок,desmayo,67
7846,двухгодичный,bienal,59
7399,измученный,exhausto,41
5802,саскатун,saskatoon,73
3156,священство,sacerdocio,88
8278,мара,mara,56
10316,кэш,cache,38
12665,нарисованный,dibujado,22
6758,несомненно,indudablemente,66
13779,уильям,william,10
509,несущественно,sin fecha,99
5236,додд,dodd,76
6948,оракуль,oráculo,65
11155,приключения,aventuras,26
11770,фиджи,fiji,30
1114,магистрат,magistrado,81
13034,нидерланды,países bajos,19
5027,пророчество,profecía,69
13183,развернутый,desplegado,13
1794,гегемония,hegemonía,93
7953,презерватив,condón,57
5346,хромизм,cromo,75
9877,приставка,consola,34
10817,частота,frecuencia,36
2279,креоль,criollo,91
8455,этническая принадлежность,etnicidad,24
13397,кот,gato,14
4646,направления,remisión,75
891,депонированный,depositado,55
2202,линди,lindia,91
10859,соотечность,colegial,38
11646,радар,radar,31
2636,тюрбан,turbante,88
11808,аспект,áspid,30
9284,безуспешно,fracasado,44
3895,ацетон,acetona,84
14478,аналитик,analista,46
8587,альтруизм,altruismo,55
1972,неудовлетворенность,insatisfacción,92
8530,титан,titanio,55
5460,пам,pila,75
514,осы,avispera,59
11869,пекарь,panadero,29
9970,хиппи,hippie,41
7079,мирза,mirza,64
12709,арен,aren,22
6541,назарета,nazaret,68
4611,дисквалификация,descalificación,76
1831,хейки,hakeem,93
2410,тауранга,tauranga,91
220,свернуть,derrocar,100
958,целиак,celíaco,97
14353,описанный,descrito,10
14220,похожий,similar,11
5411,лаудердейл,lauderdale,75
14337,имея,teniendo,5
1545,обелиск,obelisco,95
9456,инструментальный,instrumental,26
10920,взрослый,adulto,33
5334,пропан,propano,75
13079,дерево,árbol,16
3933,преждевременно,prematuramente,51
10153,сосна,pino,40
5101,полиномиал,polinomio,71
5316,рикки,rickey,76
11339,краткость,brevedad,34
10793,подготовительный,preparatorio,38
10047,вкладывать деньги,invertir,28
8867,чилийский,chileno,52
6990,минометры,morteros,39
2264,пещерный человек,cavernícola,91
4450,портаж,porteo,81
12063,писатель,escritor,19
1108,тилли,tilly,96
13593,дейв,dave,13
1520,неэтично,poco ético,94
10263,нокаут,knockear,42
5893,вентиляция,respiradero,62
12960,залив,golfo,19
2470,патология,patología,79
6415,смех,la risa,69
4053,изобразительный,pictórico,81
11950,годовщина,aniversario,28
2226,осевой,axial,91
5466,грелка,más cálido,72
8071,баксель,baxter,58
2040,трактика,tractivo,92
10205,г,gm,42
8809,полька,polca,53
13559,временный,temporal,13
10798,боулер,jugador de bolos,29
4543,тарифы,tarifas,58
13656,атлантик,atlántico,12
9771,волокно,fibra,45
11055,портрет,retrato,35
11359,табак,tabaco,34
4144,самый широкий,más ancho,82
231,халдеан,astrólogo,100
5996,астер,aster,71
13743,позади,detrás,12
1008,телеграфия,telegrafía,97
2433,торфяна,turba,91
2939,дерьмовый,de mierda,85
9644,значок,icono,37
2010,поспешность,error de ortografía,60
1606,смятение,consternación,84
5777,длр,dlr,73
10705,высокая температура,fiebre,38
12677,миссисипи,misisipí,22
6451,арий,ario,65
6496,славный,glorioso,68
607,сценарист,guionista,99
7743,эскиз,bosquejo,53
3495,хадит,hadiz,86
3418,лесное хозяйство,silvicultura,86
3973,соната,sonata,81
10347,целые числа,enteros,33
2543,сплющенный,aplanado,85
501,гнарлс,gnarls,99
11328,пурпурный,púrpura,34
11573,эдисон,edison,32
8361,немедленно,instantáneamente,56
10118,хм,eh,43
888,нефти,hábil,97
9666,абсурдный,absurdo,45
2745,камбрийский,cambriano,89
6252,излечивать,cura,61
9503,йемен,yemen,48
7407,склад,depósito,58
128,болтовня,charla,97
7077,скандалы,escándalos,26
8178,экспорт,exportar,38
11123,саундтрек,banda sonora,34
3487,хамелеон,camaleón,86
10918,последствия,secuelas,38
13930,в течение,durante,8
7714,в поле,infield,16
4309,местоположение,campo de pena,81
10122,имеет место,ocurre,12
649,полуфиналист,semifinalista,99
2810,кандидатура,candidatura,88
14090,вашингтон,washington,9
9824,марооны,marino,39
9394,тимор,timor,49
10876,отчетливый,distinto,23
3871,ужасно,terriblemente,49
6905,диалект,dialecto,49
7530,выгодный,beneficioso,61
482,эпитаф,epitafio,99
5718,виг,whig,62
3754,kern.,kernado,84
13681,послал,enviado,12
3045,ночью,anochecer,88
13787,смерть,muerte,9
12462,угол,esquina,22
13484,аб,ab,13
398,пространство-время,tiempo espacial,100
29,меланхолия,melancolía,100
13534,мнение,opinión,11
749,ботулизм,botulismo,98
1687,неподготовленный,desprevenido,94
2656,мидтаун,centro de la ciudad,89
6523,инфекционный,infeccioso,68
11313,адольф,adolf,35
6368,прогулка,pronger,69
8792,зевс,zeus,53
10530,координаты,coordenadas,21
1841,заключенные,recluso,89
13715,смит,herrero,12
7671,экология,ecología,51
14047,члены,miembros,9
5035,ритуал,ritual,65
2480,агрессор,agresor,82
2894,actrocious,atroz,88
13197,патриот,patriota,12
4977,чаузер,chocer,78
522,хлопья,álamo de virginia,99
12360,снег,nieve,25
7818,неопределенность,incertidumbre,58
9119,усиленный,reforzado,33
6650,пригодность,usable,64
4020,роско,roscoe,83
11795,интересы,intereses,8
9765,ленч,linchar,42
12352,брисбен,brisbane,25
6404,рент,ren,69
10394,дд,dd,41
11663,гана,ghana,31
11743,ренессанс,renacimiento,31
7835,раздраженный,molesto,30
6852,демобилизация,desmovilización,53
12581,террорист,terrorista,19
12857,определение,definición,14
9120,приколоть,alfiler,40
9183,серотонин,serotonina,50
1195,фентанил,fentanilo,96
9304,лосось,salmón,49
11641,восстание,rebelión,31
2455,эстетика,estética,49
12334,гибсон,gibson,25
11040,валлийский,galés,37
1023,сади,sade,97
12749,вечера,pm,22
6024,пируват,piruvado,71
825,кондоминиумы,condominios,84
12934,фред,fred,20
4623,флото,flauto,80
4147,виадук,viaducto,78
2321,пьянство,embriaguez,72
1499,роган,rogue,95
2168,залитый,conspicuo,86
3361,метилфенидат,metilfenidato,86
14177,спроектирован,diseñado,10
14327,дюймовый,d,7
8589,дозатор,doser,55
3011,элиша,elíseo,88
12869,промежуточный,florida,20
11809,керри,kerry,30
4866,всадника,jinetes,78
10406,горшок,maceta,38
9444,сера,azufre,45
11446,восемнадцатый,decimoctavo,33
5324,нана,nana,74
2452,одаренный,dotado,42
3427,трески,tressel,86
12348,листовка,folletos,24
1661,авионика,aviónico,87
7527,репозиторий,repositorio,61
127,ассортимент,surtido,82
12445,династия,dinastía,24
12239,подлинный,genuino,24
266,лениент,indulgente,96
7162,вытеснять,virar,58
11105,библиоман,bibliómano,36
13272,доктор,dr,16
7668,зарождение,comienzo,61
5084,воровство,ladrones,76
9515,пф,pf,48
12139,дух,espíritu,26
9535,перенесенный,pospuesto,42
2546,нуклеол,nucleolo,90
14380,вид,vista,6
8398,стечение обстоятельств,coincidencia,39
9781,треугольный,triangular,46
986,подвязывать,liga,93
13966,нуждаться,necesidad,6
1981,гербицид,herbicida,89
531,крапивник,reyezuelo,96
12012,бронкос,broncos,27
4684,stockade.,estacada,74
7306,суперизм,chulo,62
11655,падение,descendente,12
7358,бархат,terciopelo,62
5157,губы,labios,57
1456,беспомощный,indefenso,91
8160,пифагорейский,pitagórico,58
11958,свидетельствовать,marchito,29
9320,радость,alegría,48
13552,применяется,se aplica,10
1673,ознакомиться,familiarizar,89
13235,применение,uso,16
7547,яхта,yate,52
5256,empress.,emperatriz,75
5880,углеводород,hidrocarburo,67
4789,правдивость,veracidad,79
9010,начать сначала,reiniciar,41
12089,компромисс,compromiso,19
12204,мусорное ведро,compartimiento,26
13100,гватемала,guatemala,18
13893,должен,debería,5
8368,выделение,santas,55
14,гавань,puertos,28
2429,анк,congreso nacional africano,91
430,дян,dayan,100
11768,авраам,abrahán,30
14422,возможности,capacidades,24
3424,табу,tabú,84
6701,шалфрар,templario,66
11895,вспышка,brote,28
8914,иерархия,jerarquía,51
3561,пенелопа,penélope,85
8307,зонтик,paraguas,56
7234,хитрый,subdoloinoso,63
10190,вообще,en total,43
6058,вверх по лестнице,piso de arriba,71
7260,яичка,testículo,61
10172,попугай,loro,42
14507,центр,centro,10
12554,кеннеди,kennedy,23
3435,скинхед,cabeza rapada,80
13370,энергия,energía,15
2799,стентор,estentista,89
8586,разорванный,rasgado,55
6454,афиня,ateniense,62
3719,лиственный,caduco,85
10313,гулять пешком,caminando,14
5742,укрывать,cítrico,73
9770,вьетнамский,vietnamita,46
13406,долина,valle,14
2473,клей,adhesivo,74
14272,кампания,campaña,13
6746,мебель,mueble,67
14185,доллар,dólar,20
13232,додо,vejestorio,16
4746,дх,dx,79
1315,верхний регистр,en mayúsculas,96
4618,уэймут,weymouth,80
13523,лето,el verano,13
8032,бейтс,bate,57
11006,идол,ídolo,36
1685,фаллос,falo,94
4472,тренировка,trier,81
5706,вздох,suspiro,70
12136,бангладеш,bangladesh,27
1294,младенца,bebés,53
10229,фекалии,heces,42
13522,окуривать,talón,13
9582,марта,martha,47
8864,пригородный,suburbio,36
2079,геморрой,hemorroides,91
4263,герц,hertz,82
4974,системная плата,tarjeta madre,78
12809,рик,almiar,21
11003,кофе,café,37
2325,баритон,barítono,91
11013,пикет,juego de los cientos,37
4578,пегги,peggy,80
3104,молодые люди,jóvenes,78
4637,дистрофия,distrofia,80
10018,буэнос,buenos,41
2309,комплименты,complementos,57
9007,тесна,tx,52
11961,ботинок,bota,25
7173,бис,bis,41
8225,грохота,retumbar,54
13071,выбирать,elegir,12
6208,энтропия,entropía,70
11178,эрзац,sucedáneo,36
7242,меламин,melamina,63
5811,термометр,termómetro,72
11829,ион,ion,30
3187,континуум,continuo,87
8470,вырваться,separarse,56
9950,пионер,pionero,36
7932,побуждение,palurdo,59
5005,сферы,esferas,34
14074,далеко,lejos,8
12256,томпсон,thompson,26
1754,мнемонический,mnemotécnico,89
7336,анархия,anarquía,62
11954,рабство,esclavitud,29
12196,стандартное восточное время,est,27
8382,трагический,trágico,51
14246,пытающийся,intentando,6
8498,вдохновение,inspiración,28
5011,таланты,talentos,32
4676,иволга,oriol,31
1325,хлорофилл,clorofila,96
4870,уменьшение,decreciente,38
5864,инвесторы,inversores,63
12290,в отличие от,a diferencia de,19
11984,сахар,azúcar,28
11535,тайский,tailandés,33
12493,запланировано,planificado,11
12436,облегчение,alivio,24
9954,бутон,puesto,43
14349,предоставил,proporcionó,6
7915,веселый,alegre,59
12558,ненужный,innecesario,23
8086,юрский,jurásico,58
2911,индукты,inducciones,85
6280,джаспер,jaspe,68
5517,бессмертный,inmortal,58
9728,работник,trabajador,21
11338,заново,impulsado,34
4995,сферика,esfénico,78
12422,веселая,gracioso,25
10397,пр,cra,41
1177,nco.,suboficial,96
943,мандала,mandala,96
337,рататуй,ratatouille,100
9661,спа,spa,47
5839,время ожидания,se acabó el tiempo,59
2412,шлюха,goleta,61
1000,аудебон,audubon,97
14257,сети,redes,8
12426,молоко,leche,24
6481,башни,buffy,68
7514,выставка,exposición,26
12014,соответствовать,ajustarse,14
13163,ядерный,nuclear,17
4137,школьный класс,salón de clases,75
13901,пользователи,usuarios,5
8052,телеграфный,telégrafo,55
10542,родни,rodney,40
4419,изотоп,isótopo,69
2019,просвечивать,desvanecido,92
6935,философский,filosófico,38
6694,мерлин,esmerejón,67
9568,аркада,arcada,47
1403,манипуляциями,manipulaciones,39
13714,чемпионы,campeones,9
7159,усталость,fatiga,61
4403,регент,regente,35
5283,пембрук,pizcama,76
11745,хлопок,algodón,31
10230,румынский,rumano,42
11682,ель,abeto,31
8917,доу,doo,52
8971,одиночество,soledad,52
8468,без ответа,sin respuesta,56
5112,сердечник,persona,77
1580,ночевка,nómada,78
12025,проста,prost,28
840,марджори,marjorie,98
13098,эдвард,eduardo,14
4813,переезд,trasladarse,33
1960,лилит,lilith,93
2409,акупунктура,acupuntura,91
9518,чарльстон,charlestón,48
5430,маффин,mollete,73
5876,подозрения,sospechas,47
7946,оптовая,venta al por mayor,59
9397,растрат,ryder,49
2352,аятолла,ayatollah,89
12105,rore.,rory,27
453,энграмма,engrama,100
1826,гринч,brutín,93
96,полинезийский,polinesio,99
2906,меркантилизм,mercantilismo,70
10971,джеки,jackie,35
7275,кассета,casete,61
9332,полли,polly,49
7010,воос,vox,65
4522,осушать,drenar,62
13620,африкаанс,africaans,12
13514,мили,millas,12
6455,стафилококк,estafilococo,69
10269,уродливый,feo,38
2802,назал,nasal,88
8045,блаженство,felicidad,58
9502,колумбийский,colombiana,48
12601,эквивалентно,equivalente,22
112,трон,tron,100
9499,какать,caca,46
10249,эпсилон,epsilón,42
4463,текстовый,textual,78
6272,кузнечик,saltamontes,67
9260,лафайетт,lafayette,50
14502,надеется,esperanza,11
1225,милла,milla,96
2714,гипс,eventos,63
7063,лоялист,lealista,56
1163,пожар,bombero,96
4035,розничные продавцы,minoristas,39
1561,эрмитаж,ermita,95
1906,шутки,bromas,60
10207,куртки,chaquetas,35
1699,богарт,bogaro,94
5242,монолит,monolito,68
5436,андромеда,andrómeda,75
11082,пули,balas,24
9996,неуклонно,continuamente,44
11878,портленд,portland,30
12329,аляска,alaska,25
8420,магнум,botella doble,56
9528,недвижимость,ness,48
9961,редко,casi nunca,26
12684,коммунистический,comunista,20
9110,mhz.,megahercio,51
9672,решить,resolver,30
5696,завод,martura,73
11647,канун,víspera,31
9924,арабский,árabe,44
411,цианурический,cianúrico,99
11670,тринадцатый,decimotercero,31
7231,вслух,en voz alta,63
8316,замороженный,congelado,57
10954,изложено,esbozado,30
1258,предвещать,presagio,85
10517,литературный,literario,40
8967,настроение,estado animico,52
10759,собор,catedral,38
5825,стадо,rebaño,67
7876,планктон,plancton,60
719,тоньше,más delgada,98
8336,урок,lección,47
7240,mayflower,muguete,63
5053,баскский,vasco,74
12412,коннектикут,connecticut,25
6579,кипур,kipur,68
13589,согласна,estar de acuerdo,11
6769,сверхъестественное,sobrenatural,66
445,пожилы,péula,100
6206,омрачил,eclipsado,65
14081,новости,noticias,11
9992,стипендия,beca,42
5152,пренебрежительно,sufrido,76
10301,карнавал,carnaval,41
7948,инф,infa,59
11297,кат,kat,33
13456,нежелательный,no deseado,14
7678,хэтчбек,hatchback,56
2736,крякать,curandero,88
823,ясно,supuestamente,98
9496,алфавитный,alfabético,27
10794,сантьяго,santiago,38
5086,безудержный,desenfrenado,77
8048,деко,decoración,59
10061,индуизм,hinduismo,44
11995,задний,trasero,28
8978,пробка,corcho,51
6867,презрение,desdén,63
1150,фенол,fenol,91
8721,духовный,espiritual,46
9372,во-первых,en primer lugar,49
221,галл,galia,98
6397,беглец,fugitivo,56
3466,эмитент,editor,85
568,трансвестизм,travestismo,99
13874,там,allá,5
10891,барбара,bárbara,38
8686,jeaper.,segador,53
9054,монголия,mongolia,52
14059,единица,unidad,7
4860,гильотина,guillotina,78
7816,перепроверять,volver a comprobar,60
1327,неграмотный,analfabeto,93
8109,шкафчик,armario,58
11521,сорок пять,cuarenta y cinco,33
11678,бермудские острова,islas bermudas,31
7921,окраина,garvey,59
11237,генерал,generoso,35
8119,гладиаторы,gladiadores,46
8520,поставленный,planteado,38
14180,июль,julio,6
13326,hr.,hora,13
2370,амар,amar,91
5643,карбокси,carboxi,73
10462,монте,monte,36
13033,портить,pd,19
10080,утес,acantilado,41
8518,носки,medias,22
13190,население,población,15
5805,отвлеченный,desviado,60
12537,копии,copias,11
12811,наса,nasa,21
5788,садр,sadr,73
1774,параллакс.,paralaje,92
13131,гей,gay,17
14104,держал,sostuvo,8
2109,расширяться,ensanchar,60
3616,нижнее белье,prenda interior,77
10280,филиппинс,filipino,40
1143,бонсай,bonsai,96
2519,насыщенный,más ocupado,90
12081,бомбардировка,bombardeo,27
13026,неточности,inexactitud,18
4430,замужество,cheung,81
6726,вызванный,convocado,53
10781,айремин,linaje,38
9663,феминизм,feminismo,47
8535,амнистия,amnistía,54
4801,пандора,pandora,77
8168,нагретый,calentado,19
12404,росс,ross,25
1101,епархиальный,diocesano,96
7747,кульминация,culminante,40
177,ностальгия,nostalgia,100
12956,ежегодный,anual,18
4615,неважно,sin importancia,80
742,фити,phoebe,98
8051,акрон,akron,59
10367,тащить,hacer encaje,40
8308,нацисты,nazis,24
7007,скат,mantarraya,62
4555,флава,flavio,80
13040,старший,mayor,17
801,вайнер,weiner,97
2392,агностицизм,agnosticismo,91
2150,добраться,molestado,92
7216,пушистый,peludo,63
3284,шариат,sharia,87
12886,эффекты,efectos,10
4985,бродяга,obrero temporal,75
12479,сенна,senna,24
713,возникла,de muelles,98
2441,антигоне,antígona,90
9197,шмель,abejorro,50
12260,панда,panda,26
11771,признан,reconocido,6
12315,мексиканский,mexicano,25
7402,вводящий,introductorio,62
10582,наполеон,napoleón,36
6885,боуэр,bowyer,66
334,нечестность,deshonestidad,99
12293,саудовство,saudí,25
10117,внезапный,repentino,43
1488,историография,historiografía,94
6567,одалживать,prestar,45
2760,нагрудник,babero,88
9211,респираторность,respiratorio,50
13455,федеральный,federal,12
4183,поджелудочная железа,páncreas,82
477,посчет,póstumo,69
4661,патчи,parches,30
9274,роттердам,rotterdam,50
1186,шарика,sharpie,96
5276,берегись,estar atento,75
13711,острова,islas,9
6129,скримить,chirrido,68
9316,исключая,excluyendo,33
13847,компания,compañía,9
10720,гилберт,gilbert,38
9448,амфибий,anfibio,48
6428,лечение,tratando,20
3304,аналитический,analítico,67
3325,поднятие,be-bop,87
13174,иногда,a veces,16
7088,фарадей,farada,64
1067,ниггеры,niggers,47
349,ангора,angora,100
10690,ужастик,horror,38
9097,йодид,yoduro,51
14166,получил,consiguió,10
570,сельскохозяйственные угодья,tierras de cultivo,96
10300,кормили,alimentados,41
1784,канализация,alcantarilla,84
4805,осуждать,condenar,34
9508,ярость,furia,40
14409,член,miembro,9
11945,одиннадцатый,undécimo,29
4141,ультразвук,ultrasonido,82
2088,дебюсси,debusto,92
14029,вокруг,alrededor,8
8026,гидроэлектричество,hidroelectricidad,54
6850,форма,molde,56
9610,интерпретировать,interpretado,18
12396,диаграммы,gráficos,13
2316,аксиомы,axiomas,73
7194,пресвитериан,presbiteriano,61
5612,созревание,pubertad,74
5916,тщеславный,vano,72
7318,цезар,cesar,59
1975,гона,gonal,93
3391,амит,amit,86
9624,этика,ética,37
6490,павлин,pavo real,67
737,папарацци,paparazzi,98
14175,держать,mantener,9
393,тамарин,tamarin,100
5557,таурин,taurina,74
8059,огурец,pepino,58
9883,крепость,fortaleza,42
13553,жирный,audaz,13
12286,самый последний,más reciente,26
4379,ускорить,acelerar,35
1476,батут,trampolín,90
10127,овладевать,awm,43
11008,посольство,embajada,35
2463,отбиение,paliza,52
9012,размышлять,rly,52
12563,в обтяжку,ajustado,23
7565,бенин,benin,62
11097,каменистый,rocoso,29
11910,бунт,disturbio,16
7896,разбитый,destrozado,53
11691,назначенный,fijado,25
3757,крепкий,robusto,81
203,плоды,juego de piernas,100
1465,последовательно,secuencialmente,65
7342,гончарность,cerámica,62
4369,кассивация,incivilidad,66
2673,полимеризация,polimerización,87
2897,холестерин,colesterol,88
2791,воспроизводимый,interpretable,89
12870,новобранец,novato,18
5064,сектант,sectario,75
3879,смельчак,temerario,80
4728,пальцы на ногах,dedos de los pies,49
5306,кито,quito,76
3600,тревожный,ansioso,85
8545,синхронизировать,sincronizar,54
13005,препарат  средство  медикамент,droga,17
4795,мт,mw,78
10921,пирамида,pirámide,32
1490,хао,hao,95
