ID,CHINESE,DANOIS,INTERVAL
14231,文本,tekst,6
9954,摊,booth.,43
3520,雪佛龙,chevron.,85
14435,韩元,vandt,8
11494,沙洛姆,shalom.,32
11103,掉落,droping.,12
1695,最慢,langsomst,95
7220,吉尔,jill.,63
7339,罗盘,kompas,57
14318,总是,altid,9
10732,惠灵顿,wellington.,38
673,胶泥,cementeret,60
13168,炸弹,bombe,10
9419,仙女,fe,47
4612,香蕉,bananer.,38
13660,飞机,fly,12
10696,穆勒,muller.,38
10632,里希特,richter.,39
10107,部落,stammer.,30
8020,鲁,lu.,59
9254,救护车,ambulance,46
10950,格雷戈里,gregory.,37
14236,被杀,dræbt,10
14063,部门,afdeling,8
7249,bur,burgess.,61
12540,省长,guvernør,21
728,儒家,dugong.,97
14229,小时,timer,8
7020,安曼,amman.,65
11385,阴茎,penis,34
8736,传输,transmitteret,43
3133,叛变,renegade.,57
111,自住,subsistence.,90
14028,长的,lang,8
10457,阿姆斯特丹,amsterdam.,40
5256,皇后,empress.,75
3600,焦虑的,ængstelig,85
1656,阿比林,abilene,95
4855,盖茨比,gatsby.,78
6130,侄子,nevø,67
9826,bo,boise.,45
1916,歧管,manifolds.,65
8701,开膛手,ripper.,54
8621,漂浮的,flydende,43
12232,巴拿马,panama.,26
13912,信息,information,5
7171,卡尼,carney.,64
6974,尼古丁,nikotin.,63
12121,谜,enigma.,27
12373,更新,update.,7
6241,巨大,umådelig,61
4164,凉拌卷心菜,coleslaw.,82
1089,嵌合体,chimera.,97
14487,十一月,november,5
4003,伍德拉夫,woodruff.,83
2177,母鸡,høne,79
13007,反应,reaktion,17
5925,雨雨,regnfuld,72
6039,弗林德勒,flinders.,71
11076,音乐家,musicians.,21
5715,构造函数,konstruktør,42
1917,夸夸,quark.,90
2989,不知情,uinformeret,80
4951,清真寺,moskeer.,37
13420,船上,marine.,12
9512,尤利西斯,ulysses.,48
11666,盗窃,tyveri,31
9044,预言家,profet,46
4161,我的全部,mit alt,82
4615,不重要,uvæsentlig,80
2777,潮山脉,boomer.,87
10255,密度,massefylde,41
3327,拉什卡尔,lashkar.,87
2548,疑要,codeine.,90
2830,诱惑,temptations.,64
1666,双簧管,oboe.,93
526,必要,requisite.,87
12620,博文,doc.,22
11966,部,ministerium,27
7677,克莱特,clement.,51
8223,后缀,suffix,53
12518,合身,passe,17
12130,交通,trafik,27
6862,播放,airplay.,66
168,施密茨,schmitz.,100
2327,矿工,minearbejder,37
10136,丝绸,silke,42
6095,脆皮,skorpe,71
4422,无法,ude af stand til,80
3161,旅游者,tourer.,87
6218,阴蒂,clitoris.,70
8657,阿尔巴,alba,54
8385,火药,gunpowder.,56
13265,感觉,følelse,15
13876,政府,regering,8
9582,玛莎,martha.,47
7011,临界点,grænseværdi,64
11037,多余的,overflødig,34
10347,整数,heltal,33
14095,平均的,gennemsnit,10
1624,支气管炎,bronkitis.,95
7503,百合,lily.,61
13520,很多的,talrige,12
10597,fi,fielder.,38
7101,发射机,transmitter.,59
2596,长袍,robe.,81
13461,较短,kortere,14
13590,不足,mangler,10
7956,布加勒斯特,bukarest.,59
2556,硅藻,diatomer.,87
2407,发芽,spiring.,89
7093,斯诺克,snooker.,64
9733,农历,lunar.,46
12791,拉里,larry.,21
9403,去世,desc.,49
5517,不朽,udødelig,58
12114,薄荷,mint.,26
7823,克莱尔,claire.,47
13549,格式,format,10
11996,海豹,forsegle,20
8343,美洲狮,puma,33
4391,渡槽,akvædukt,81
11815,麦当劳,mcdonald.,30
451,克罗泽尔,crozier.,100
10201,预报,vejrudsigt,30
10086,袋鼠,kænguru,41
12908,瘢痕,ar,19
5187,克里姆林宫,kremlin.,77
10396,earl,tidligste.,41
4645,舱室,rum,73
3994,分水岭,watershed,82
3665,扎酶,ligase.,76
8989,更清晰,klarere.,52
2252,无价,uvurderlig,92
1746,巴卡,baka.,94
23,阿门,amen.,81
10194,细分,subdivision.,40
2667,寡头政治,oligarky,89
713,涌,sprungt.,98
7949,兰特,rand.,59
2692,肾上腺,adrenal.,90
11990,浪费,spild,22
10162,困难,vanskeligheder,31
6787,远程,eksternt,38
9541,不..,gør ikke,48
6969,佩斯利,paisley.,65
13310,议理,råd,15
3341,丁二烯,butadien,87
4346,劳动节,maj dag,82
2792,涡轮增压器,turbolader.,88
545,反动,reaktionær,95
6132,劣质煤,maggie.,71
7077,丑闻,skandaler.,26
8086,侏罗纪,jurassic.,58
9048,最年轻的,youngest.,51
14259,行政,administration,6
12051,地面,etage,23
13211,洋基队,yankees.,13
12837,西雅图,seattle.,20
8485,石墙,stenmur,55
3010,不分青红皂白地,indiskriminately.,45
1566,流入,tilstrømning,92
3042,壶,jug.,87
7348,抓牢,forståelse,57
563,轮盘赌,roulette.,98
7540,塞,serb.,62
12127,恐惧,frygt,22
4622,同类,kannibalisme,63
20,板条,slab,88
8898,纽扣,knapper.,6
4769,发胶,hårspray,79
5644,华尔兹,valtz.,68
7566,推荐,anbefaler,12
2526,哈西奇,hasidic.,88
1234,传达,formidler.,17
8941,加蓬,gabon.,52
1319,哈,harpy.,96
3724,ar,arend.,84
3266,戳,prikke,71
4196,神经元,neuron.,70
10365,高贵,adelig,39
9989,东北向上,nordøstvis,44
9984,重新选择,reelektion,42
9351,巴厘岛,bali.,49
2718,月光,måneskin,87
7456,多样性,mangfoldighed,43
11642,步伐,pace.,29
3893,真核生物,eukaryote.,84
10987,初学者,forretter.,23
11805,古巴人,cuban.,29
1642,宽恕,tilgiven,95
10307,po,poe.,41
5943,旁遮普,punjabi.,72
2131,人工制品,artefakt.,90
12326,排行,ranking,7
4894,潜水员,dykker,64
11297,凯特,kat.,33
6425,尼日利亚人,nigerian.,67
12142,逃脱,flugt,21
14030,版本,version,8
10204,处理,håndtering,22
12117,图形,grafik.,15
7090,疫苗,vaccine,53
3421,共价,kovalent.,86
14224,形式,form,8
9830,乌鸦,krage,41
8951,沙哑,husky.,32
295,症结,crux.,100
5066,莱蓝,leyland.,77
7445,宣言,manifesto.,62
14457,发展,udvikle,10
5325,鱼雷,torpedo.,70
3910,路边,vejkørsel,84
6362,小猎犬,beagle.,69
6483,微不足道,ubetydelig,67
4194,喀土穆,khartoum.,82
13164,角色,rolle,15
505,泼,sprang.,99
3034,宜乐,citable.,88
5546,帕莎,pasha.,74
5825,放牧,flok,67
9287,凯,kay.,49
14106,等级,niveau,11
9666,荒诞,absurd.,45
6289,亮度,lysstyrke,35
11711,奥利弗,oliver.,27
5017,拖船,tug,71
9788,早餐,morgenmad,44
4499,评估者,raters.,78
10563,堵塞,tilstopning,38
2442,狡猾的,wily.,90
3172,分散注意力,distraherende,51
2041,大型机,mainframe.,92
13119,成千上万,tusindvis,14
2873,杜斯特,durst.,88
8211,哥白尼,copernicus.,57
4129,唐尼,donny.,82
11274,渔民,fisher.,34
13077,局,inning.,12
13470,旗帜,flag,12
8103,不可缺少的,integral,23
8802,重新考虑,genoverveje,50
3002,工具箱,værktøjskasse,88
12701,高兴的,glad,22
5916,徒劳的,forgæves,72
5930,哔叽,serge.,71
8940,摊牌,showdown.,52
11492,典型的,typisk,23
284,林雷,lei.,100
11453,怀俄明州,wyoming.,33
3069,基础知识,fundamentals.,32
6327,visttrap.,flytrap.,70
4192,卫生间,habeas.,82
6018,化身,inkarnation,48
10260,韦斯利,wesley.,42
1403,操纵,manipulations.,38
11461,跨度,span.,28
12761,长发,langt hår,21
3685,俘虏,captives.,53
1804,梯,stave.,74
14069,法律,lov,8
2059,东行,eastbound.,92
12692,塞缪尔,samuel.,22
1308,斯瓦姆,swami.,94
5024,食客,eater.,66
479,喝酒,drak.,99
11054,尼尔,neal.,37
7423,安吉丽娜,angelina.,62
10349,普利茅斯,plymouth.,41
9451,钱德勒,chandler.,48
13874,那里,der,5
12756,移动的,mobile.,15
9890,神圣,sacred.,44
12999,未知,ukendt,18
8774,弗洛伊德,freud.,53
10674,空闲的,spare.,36
4267,层,butik,72
9465,极端主义者,ultra,46
2229,烟雾,smog,91
8550,避难所,tilflugt,54
1639,月经,menstrualt,95
3223,法轮,falun.,88
763,夏南瓜,zucchini.,98
5125,丽晶,regency.,77
6780,领班,foreman.,66
4054,斜坡,rampe,74
3387,铭文,påskrivninger.,67
8,怪人,geeks.,28
7574,卡梅尔,carmel.,62
8568,福勒,fowler.,55
7075,合法性,legitimitet,64
3375,弹跳,hoppende,43
10174,救生员,livredder,42
1375,牛头岛,minotaur.,96
11276,蛇,slange,31
11769,秒,sec.,30
10823,专注,fokuseret,29
11264,半决赛,semifinaler.,28
10651,选项,muligheder,7
14465,协会,forening,10
9800,维他命,vitamin,44
1318,纠察队,pickets.,55
6804,月桂树,laurbær,65
7994,苏伊斯,suez.,59
12192,隶,scribe.,26
10111,地图集,atlas,43
11538,系统的,systematisk,27
5346,铬,chrom.,76
13459,强的,stærk,14
10314,unf,urimelig,41
10043,莫妮卡,monica.,43
10048,面包,brød,43
4227,蛤壳,clamshells.,82
14518,屈服,udbytte,38
14377,街道,gade,10
11921,内华达州,nevada.,29
9480,tm值,tm.,48
4920,乙烯,ethylen,78
4792,氧化剂,oxidant.,39
13607,浏览器,browser.,12
8293,热情,entusiasme,57
13790,电视,television,11
6789,苹果浏览器,safari.,66
8464,轮椅,kørestol,55
3564,勉强,modvilligt,85
3663,数据包络分析,dea.,84
13351,湖,sø,14
8016,间隔,interval,43
8830,不变的,uændret.,52
2732,对流层,troposfærisk,76
10423,碰撞,kollision,39
3881,概念性,konceptuelle,74
5754,麻痹,paresy.,73
10154,每月,månedlige,43
8996,耳语,hviske,32
2685,杓,dipper.,89
10656,偶然,ved en fejltagelse,34
10911,小狗,hunde.,8
1406,迟来的,forsinket,95
6936,不一致,inkonsekvens,38
2686,伊尔卢,igloo.,90
845,gl,glut.,97
10645,刺穿,gennembore,34
13405,橄榄球,rugby,14
10392,火焰,flamme,19
9064,寻求者,søger.,49
6093,蜉蝣,mayfly.,71
8171,细菌,bakterie,58
13404,一起,sammen,14
2369,聚乙烯,polyethylen,91
10018,布宜诺斯,buenos.,41
4138,全能,almægtig,82
11964,大麻,cannabis.,28
2622,战舰,battleships.,58
8226,麦加,mekka.,57
2248,达达,dada.,92
1849,总体规范,presidium.,94
379,炉,ovn,93
9051,安乐死,aktiv dødshjælp,51
4948,绳索,rebs.,53
8610,葡萄,druer,43
10962,静止的,statisk.,37
3109,河口,flodmunding,87
12343,开车,kørte,25
8922,耶和华,jehova,52
13374,爱荷华州,iowa.,15
5832,拉戈,largo.,72
10454,林恩,lynn.,40
11409,鹘,falk,23
3175,大喊大叫,råben,46
398,时空,rumtid,100
4236,徘徊,wandering.,34
5893,发泄,aftræk,62
9364,过夜,natten over,49
3477,合作者,samarbejdspartnere,18
7547,游艇,yacht,52
13182,罗马,roman,16
12170,哟,yo.,27
10919,吻,kys,34
2825,灿烂,glimrende,88
5556,酥脆,crisp.,69
4232,迪迪,diddy.,82
9037,苛刻,krævende,19
1930,束缚,trældom,92
11163,文明,civilisation,11
6083,一顿饭,måltid,60
12388,布局,layout,24
8363,韦尔奇,welch.,56
12609,米尔,mil,22
6462,格拉纳达,granada.,69
13133,辩论,debat,14
10908,树林,lund,36
14098,左边,venstre,8
2176,幌子,guise,89
1958,回忆,rekollektion,81
1658,纳达,nada.,95
7213,女儿,døtre,32
10393,情人节,valentine.,40
8927,水手,sømand,38
4711,失眠,søvnløshed,79
3639,防锈的,rustfrit,85
9295,排除,eliminer.,15
11469,票,billet,26
5795,呜,woo.,70
13130,第八,ottende,17
11294,遗传学,genetisk.,26
12069,锤子,hammer,26
6497,群岛,øhav,68
9160,世界卫生大会,wha.,50
11419,买,købe,29
7176,方便的,praktisk,43
12800,演员,skuespiller,17
5232,自发的,spontan,69
12468,莫里斯,morris.,24
10586,每当,hver gang,39
13587,马丁,martin.,12
7437,斯洛伐克,slovakiet,60
697,瘾君子,junkie.,87
11473,德雷克,drake.,32
12129,采用,vedtaget,20
9402,邮政,postal.,49
6051,关,guan.,71
9934,体操,gymnastik,41
6682,陡,stejl,65
13219,道格拉斯,douglas.,16
7974,箭头,arrowhead.,59
10058,扣除,fradrag,35
12643,邀请,inviteret,6
10740,金斯顿,kingston.,38
6764,鳍,fin.,61
5761,传感器,sensor.,61
6405,克伦威尔,cromwell.,69
10568,重播,replay,33
8181,罗德姆,rodham.,58
2899,解除武装,afvæbnet,57
7067,不规律的,uregelmæssig,44
10743,语言学家,lingvist,31
906,纸莎草纸,papyrus.,97
4820,前辈们,forgængere,45
695,阿拉德,arad.,98
8149,踏,indledt,47
6874,气瓶,cylindre.,41
10747,律师,advokat,36
8394,分析师,analytikere.,46
13958,月份,måneder,10
1571,无证,undokumenteret,95
14186,拍摄,taget,8
4668,贵族,adel,79
4558,用餐,spisning,73
3820,时装,couture.,84
13306,袜子,sox.,15
7945,林,lin,59
9861,腐殖质,humus.,45
12582,杜,du.,23
9571,掩体,bunker,44
9872,同性恋,homoseksualitet,36
14286,数量,beløb,7
1853,防空,antiaircraft.,94
12829,熏肉,bacon,20
11732,化合物,forbindelse,25
7230,内外回车,outback.,63
6019,占上风,være fremherskende,40
5419,十分病,meiosis.,75
5587,呕吐,opkastning,68
10430,弗兰兹,franz.,40
6784,滑动,slid.,66
13301,压力,tryk,15
11081,闹鬼,hjemsøgt.,34
10443,损害,svækkende,38
3780,恶化,forringet,62
2475,格子,gitter,87
1474,毕尔比,bilby.,95
3497,主线,hovedlinje.,83
2174,钉子,peg.,70
12533,精确的,præcis,23
6913,桅杆,mast,62
10582,拿破仑,napoleon.,36
226,交织,interleague.,100
6735,鲶鱼,havkat,67
5571,体育场所,stadia.,74
2603,贬损,dispartage.,71
4321,霍比特人,hobbit.,82
2828,不保护,unprotect.,51
1004,旗鱼,sværdfisk.,97
1012,燃尽,brænde ud,96
12605,泰国,thailand,23
58,柠檬汽水,limonade,100
13317,印第安纳州,indiana.,15
7670,雷鬼,reggae.,61
13903,喜欢,synes godt om,5
1865,切片机,skiver.,94
5875,可能性,sandsynlighed.,72
12896,月亮,måne,19
13612,网,net,12
1185,烟酸,niacin.,97
7991,晶体管,transistor.,56
4791,un,ubearbejdet,79
11194,物种,arter.,35
8942,毁灭性,ødelæggende,38
9988,椭圆形,oval,44
12083,严格的,streng,27
9372,第一,for det første,49
13002,特许经营,franchise.,17
881,星尘,stardust.,97
11603,虚拟的,virtual.,24
8913,夹子,clip.,38
10669,社论,editorial.,35
2061,托斯,stødtand,91
12735,完全,helt,8
8299,亭,pavilion.,54
2404,次大陆,subkontinent.,91
13718,河,flod,11
12852,森林,skov,19
10368,炸玉米饼,taco.,40
181,纳洛酮,naloxon,100
10902,联合抵制,boykot,35
4384,捕捉器,snapper.,65
5927,头痛,hovedpine,67
4578,佩吉,peggy.,80
9365,危险,jeopardy.,49
8043,玛丽安,marian.,58
2232,收紧,strammet,75
4027,堤,dike.,69
5504,斗牛,tyrefægtning,74
10042,应付,cope.,42
4487,锁匠,lockyer.,81
3942,泛滥,udnyttet,41
10667,向量,vektor,38
8454,期望,ønsket,27
1753,天丝,zenith.,93
7679,染色体,kromosom,56
5553,布隆迪,burundi.,74
11190,海盗行为,piratkopiering,35
6270,吉尼斯,guinness.,70
13789,干杯,cheers.,11
6330,杂乱,uorden,51
378,研讨会,seminar,89
3714,留声机,phonograph.,82
1473,马具,seletøj,88
13252,雨,regn,14
710,马背,hesteryg,98
4802,吉他手,guitarists.,29
2666,号角,bugle.,88
9119,加强,forstærket,32
1707,火球,fireball.,92
783,概率,prob.,97
7998,屠,butch.,59
6485,落后,baglæns,49
11698,取消,annulleret,23
4869,分段,fragment,47
12092,灭活,inaktiveret,26
13406,谷,dal,14
11556,盐,salt,30
8668,志,minded.,10
1478,盐水,saltvand,95
9108,蜥蜴,firben,50
6192,擦除,sletning,30
13155,细胞,celle,15
14250,丢失的,faret vild,10
2420,规划者,planlæggere,82
13905,只是,lige,7
12629,名义上,nominalt.,10
3847,刷卡,touchback.,84
1499,罗根,rogan.,95
10637,尼加拉瓜,nicaragua.,39
12541,周末,weekend,22
4764,理发,klipning,77
6726,召唤,indkaldt,53
10013,喜怒无常,moody.,44
11012,西北地区,northwestward.,37
2661,外展,outreach.,90
3892,威尔特郡,wiltshire.,84
10203,原子,atom,25
12436,宽慰,lettelse,24
1994,拉米尔,lamer.,93
7541,扎伊尔,zaire.,62
7263,后街,backstreet.,63
4427,叙事,recount.,62
4028,丰富,overflod,65
2649,勃艮第,burgundy.,90
13277,叉,kryds,11
11889,委内瑞拉,venezuela.,29
11422,棋,skak,33
10249,埃斯利昂,epsilon.,42
1271,贪婪的,grådig,95
4859,麸质,gluten.,78
13650,合法的,gyldige,8
7155,后勤,logistical.,36
8811,肝,lever,53
12983,b,billy.,17
14423,呈现,forelagde,10
5854,伊卡鲁斯,icarus.,73
3740,垃圾填埋场,deponering,84
7606,蚊子,myg,58
6649,康妮,connie.,59
11519,闪光,blitz,29
11098,酶学,enzymologi.,36
12454,乔纳森,jonathan.,24
7070,擦拭,udslettet,51
3635,解密,afklassificeret,85
10135,凡尔赛尔,versailles.,43
12556,白饭,ris,23
10827,沉降,afregning,32
6541,拿撒勒,nazareth.,68
3056,巴塞洛缪斯,bartholomew.,88
5208,仓促,hasty.,75
12963,约翰尼,johnny.,19
8494,指针,pointers.,42
1021,抵制,boycotting.,63
3532,锤头,hammerhead.,84
6153,证书,legitimationsoplysninger,68
7238,俾斯麦,bismarck.,63
12580,演讲,tale,21
7278,接受者,modtager,48
7795,乙酸,ethyl.,60
7866,超新星,supernova.,60
2598,杰作,mesterværk,82
11908,异常,usædvanlig,26
13191,句子,dømme,12
1010,清醒,sober.,87
18,面条,facet,54
9391,残酷的,barske,48
9095,吉布提,djibouti.,51
6180,空缺,ledige stillinger.,63
4415,纸签,cartwright.,81
3774,军团,legioner,38
4702,不负责任,uansvarlig.,77
5995,开心果,pistacien,72
14413,作品,arbejder,5
8693,烧伤,brændt,54
10699,绝对,absolut,23
218,硝基苯酚,nitrophenol.,100
6724,小牛,maverick.,48
12742,武装,bevæbnet,13
10364,侮辱,fornærme,22
4587,骨干,rygrad,78
4975,诊断,diagnose,78
8520,造成的,posed.,38
10198,博,bo.,37
13966,需要,brug for,6
9279,冰球,puck.,49
12628,伊丽莎白,elizabeth.,22
4994,强国,powerhouse.,71
6185,星形多数,astrodome.,70
11774,狮子座,leo.,30
6792,达德利,dudley.,66
11710,古典,klassisk,17
11686,纽约,ny.,31
7829,狂人,madman.,60
4461,砍刀,chopper.,77
8580,主管,superintendent.,52
8567,贫民区,ghetto.,52
7367,马克思主义者,marxist.,59
10223,吉尔斯,gile.,42
10970,杂项,misc.,37
8493,呼吸,vejrtrækning,39
13268,7,7.,16
8125,成熟,moden,45
1745,梁,liang.,94
7707,彼得森,petersen.,61
4374,最弱的,svageste.,81
10901,伪造的,falsk,34
186,莫尔,mogul.,95
515,路面,fortov,92
7735,前兆,forløber,58
12420,有人,en eller anden,24
11305,火山,vulkan,32
9513,巴特利特,bartlett.,48
2714,笑声,gigs.,63
6761,促销,promo.,66
80,韦斯特兰,westland.,100
5707,心理学,psyko.,73
7787,米尔德,millard.,60
7081,更简单,enklere,64
5274,福音里奥,evangelion.,76
4794,赫尔什,herschel.,78
13535,始终,hele vejen igennem,13
3412,胶合板,krydsfiner.,87
10765,新奥,neo.,38
7333,狡猾,tricky.,62
2455,美学,æstetik,49
8783,床单,ark,42
1500,壮观,spektakulært,95
12685,空降,luftbårne,22
13416,受欢迎的,populær,13
9633,胸部,bryst,42
12948,垃圾,junk.,19
9323,致命的,fatal,25
11140,加载,belastning,21
3365,中断,afbrydelse,42
10855,光滑的,glat,37
3502,卡拉,kala.,86
4813,搬迁,flytte,32
11640,阿布,abu.,31
12698,猜测,gætte,20
11468,竿,stang.,32
12243,罗素,russell.,25
2747,向西,vestpå,28
13745,木板,bestyrelse,11
11039,殖民地,koloni,21
14079,变得,blive,7
7448,黛安,diane.,54
9145,公然,åbent,50
7712,罗维,corvette.,60
11307,轮廓,profil,30
1231,火炬手,torchbearers.,84
12187,首脑,topmøde,26
12180,大量的,massiv,24
12547,交换,udveksling,21
6996,南极道,antarktis,65
3648,荨麻,nylder.,80
8798,见证,vidnesbyrd,48
8311,仪器,apparat,57
14052,更好的,bedre,9
11445,永远,for evigt,32
665,欠,skylder,48
8246,时髦,funky.,57
2658,p b,plebiscite.,89
6007,龙岸,longshore.,72
11782,马克,marc.,30
3809,卷,cirrus.,84
5898,马克思主义,marxisme.,72
6744,兰辛,lansing.,67
6637,氟,fluor,66
7947,海拔,elevation.,33
14198,沿着,hen ad,10
3938,二甲氧基,dimethoxy.,83
7262,斯特拉,stella.,63
869,伪影,artifact.,60
4517,硝基,nitro.,80
3015,亨特利,huntley.,88
3733,边线,sidelinjer.,48
8300,斑马,zebra,52
6368,叉子,prronger.,69
10526,大本上,væsentligt.,19
5070,伯克金,miskin,77
11658,余,resten,31
3814,跨大西洋,transatlantisk,84
7243,脊椎按摩疗法,kiropraktik.,63
9270,胡萝卜,gulerod,48
1341,菲尔梅尔,philemon.,96
13383,实施,implementere,13
9566,格拉米,grammy.,47
11893,利润,margin.,25
485,马尔萨斯,malthus.,99
10208,安静的,rolige,41
11847,竞争对手,konkurrerende,22
8638,雪莱,shelley.,54
2113,脱衣舞,striptease.,92
6515,假阳具,dildo.,66
9718,汤加,tonga.,46
3823,古怪,outlandish.,84
2216,厌倦,trætte,90
8696,闲话,sladre,53
6880,回归,homecoming.,65
6641,类似的,akin.,67
10716,实例,tilfælde,20
6261,fam,famously.,70
11959,犰狳,armadillo.,28
7678,掀背车,hatchback.,56
11198,葬礼,begravelse,34
739,正交,ortogonal.,94
10705,发热,feber,38
11414,袭击,raid,25
5340,小册子,pjece,64
11890,徽,emblem,27
10156,明,ming.,40
6484,安装,installere,22
14202,战争,krig,7
6640,欧罗巴,europa.,67
11258,猪,svin,29
7277,骰子,terninger,62
12635,女士,kvinde,22
712,不成文,uskrevet,98
8752,切诺基,cherokee.,53
1114,裁判诉讼,magistrate.,81
4320,皮埃蒙特,piedmont.,82
2751,窗台,sill.,88
797,爱乐乐团,philharmonic.,98
587,微弱,svag,99
12368,获得,gevinst,13
5965,捶打,thrash.,58
11064,肖恩,shawn.,37
8648,信任,betroet,24
12553,同时,i mellemtiden,23
2198,筹款,fundraising.,91
880,卤化物,halide.,95
4988,萨利纳,salina.,65
13287,帝国,imperium,15
1211,便宜,billigt.,97
2977,都会,metropolis,88
249,新闻欢呼,newsweek.,100
4466,奈赫鲁,nehru.,81
13671,北方,nordligt,12
5528,豆子,bønner.,34
8582,旅店,kro,45
5678,操场,legeplads,73
2432,手提箱,kuffert,87
9840,复数,plural.,41
9903,乙醇,ethanol.,45
5911,湖边,lakeside.,72
3918,吉迪,gideon.,84
13003,ke,holdt,18
10573,人口统计学,demographics.,36
1884,卢布,lupe.,93
8501,结石,calculus.,55
6584,黑色图,blackcap.,68
5602,文件名,filnavn,73
11850,发生,sker,10
11914,伯明翰,birmingham.,29
9796,马来西亚人,malaysian.,44
8448,隐秘,kryptisk,55
3718,重罪,felony.,81
3004,波旁酒,bourbon.,86
1402,塔玛拉,tamara.,95
2325,男中音,baritone.,91
4386,照亮,illuminated.,60
2081,痛苦地,bitterly.,92
2564,萨尔玛,salma.,90
11495,head,headless.,32
3168,递归,rekursiv,81
3859,幸存上,overlever,22
11053,中午,middag,37
8354,独角兽,enhjørning,55
8069,果园,frugthave,58
13893,应该,bør,5
2076,福音师,evangelist.,88
11783,代表,repræsenterer,6
9237,柏油,tjære,49
6879,毛里塔尼亚,mauretania.,66
11171,安格斯,angus.,35
13600,彼得,peter.,12
1890,过去了,bortfaldet,71
8588,华氏度,fahrenheit.,55
13179,罪行,forbrydelse,10
6898,鬼,ghosts.,30
928,铋,bismuth.,97
13044,意义,betydning,10
11123,配音,soundtrack.,34
8041,虚假,falske.,58
5645,陌生人,strangers.,53
353,台球,billard,92
4419,同位素,isotop,69
10802,比萨,pizza.,38
11798,生长,vokser.,22
6025,单方面,unilateral.,54
12658,乐趣,sjovt,22
1503,康沃尔,cornish.,95
7325,剑,swords.,33
2999,明胶,gelatin.,88
12008,轴承,leje,12
1784,下水道,kloak,84
8777,泰姬草,taj.,53
7353,景观,landskab,57
4215,考古学,arkæologisk.,30
9150,瓦伦西亚,valencia.,50
3898,阿萨姆,assam.,84
11052,奴隶,slave,30
5090,口头,verbal-,66
12804,眼睛,øje,15
8168,加热,opvarmet,19
2871,ren,renal.,88
6613,黑貂,sabel,67
8969,兼容的,kompatibel,47
11856,格伦,glen,29
5128,duchy.,hertisky.,74
1244,吓坏了,freaking.,28
12046,在场,tilstedeværelse,28
9171,微,mikro.,50
5778,淘气,uartig,73
3443,幻想曲,fantasia.,86
8140,阿尔伯克基,albuquerque.,58
10730,关岛,guam.,38
241,乐观,upbeat.,100
13983,帮助,hjælp,6
14107,一般的,generel,7
12859,乔什,josh.,20
12952,片刻,øjeblik,17
13841,其他,andet,5
12623,圣诞节,santa,22
9028,未发表的,upubliceret,51
6912,曲,qu.,65
5548,裂解剂,lysergic.,74
1906,恶作剧,pranks.,60
13009,竞技场,arena,18
3114,脾,milten,87
9155,jack,jackass.,50
573,硝酸,nitric,99
7462,民俗学,folklore,62
10125,苏,sur.,43
10505,芯片,chip.,29
5330,回忆录,memoirs.,67
2974,玉兰,magnolia.,85
259,开玩笑,jokingly.,100
14133,生活,liv,10
12676,审判,forsøg,19
14426,要求,krav,6
10221,胡佛,hoover.,42
1728,回顾一下,retrosect,64
3306,十六进制,hex,85
10361,温莎,windsor.,41
7865,隐喻,metafor,54
3072,杏仁,mandel,86
6982,柔软,blødere.,65
4739,无能为力,inkompetent,64
5884,楔,wedge.,68
2214,布里特,britt.,92
820,致癌物,carcinogen.,87
13569,营,lejr,12
10133,欺诈罪,svig,43
12794,泰德,ted.,21
7776,高超,superb.,60
11892,惯例,konventioner.,12
12252,节点,nodes.,23
6219,马塞洛,marcello.,70
7907,格雷戈尔,gregor.,60
12860,吉他,guitar,19
10548,内存,vædder,22
12372,愚蠢的,dum,23
8971,孤独,ensomhed,52
10403,污秽,snavs,41
13419,事先的,forudsætte,14
1911,墙壁,wallops.,84
2602,歪,skæv,63
5722,耕地,gopher.,38
5238,钓鱼,catchpole.,76
2990,激励,tilskyndelse,73
7095,加洛韦,galloway.,64
13403,商业,forretning,12
13524,回声,ekko,13
5612,青春期,pubertet,74
13746,过程,behandle,10
8278,玛拉,mara.,56
5656,休伦,huron.,74
3548,阿米巴,amoeba.,86
1965,去冰,anteater.,91
6896,不可否认,ganske vist,65
5398,尼姑,nonne,65
13712,可验证,verificerbar,8
1187,折射,refraction.,83
289,intr,fascineret,46
3817,平价,paritet,84
9506,重力,tyngdekraft,48
4817,波特曼,portman,78
6423,木材,tømmer.,66
4700,贝类,mollusca.,79
2278,布谷鸟,gøg.,90
14443,创建,oprettet,5
7018,黑客攻击,hacking.,37
2412,大篷车,schooner.,61
2400,执行者,executor.,88
12203,自由派,liberal,16
1117,矿渣,slagge.,92
3118,钻机,rigge,54
4400,自由港,freeport.,81
6622,恋童癖,pædofili,68
3214,长石,feldspar.,88
5215,明信片,postkort,71
12606,被告,anklagede,15
6311,残骸,vraggods,69
420,楔形文字,cuneiform.,100
9978,强调,højdepunkter.,21
7844,吹笛者,piper.,57
5802,萨斯卡通,saskatoon.,73
11366,宪章,charter,31
11667,公鸡,cock.,30
5642,铵,ammonium,74
13944,约克,york,8
10633,明尼阿波利斯,minneapolis.,39
14498,工业的,industriel,14
1508,嘟嘟,tootsie.,95
13049,卢娜,luna.,18
10011,曼尼,manny.,43
25,蚂蚁,myrer.,38
7515,民谣,ballad.,56
11467,从而,derved,33
7072,重新加载,genindlæsning,53
6181,贝斯,bess.,70
