ID,CHINESE,POLONAIS,INTERVAL
511,快板,allegro,99
6020,测验,kartkówka,72
10682,别名,alias,35
9024,二氧化碳,dwutlenek,52
7291,苏马特拉,sumatra.,63
3559,乐观的,optymistyczny,81
13752,收音机,radio,11
5274,福音里奥,ewangelion,76
8065,段,segmenty,34
2150,惨,mulen,92
14254,操作系统,os,27
2199,汉子,kanji.,92
11542,摩洛哥,maroko,33
11984,糖,cukier,28
13331,通常,zwykle,13
8934,兰德尔,randall.,53
1774,视差,paralaksa,92
3734,电车,tramwaj,79
4412,钽,tantal,81
10407,hard,hardcore.,41
7857,松散,luźno,30
14297,领导者,przywódcy,12
8122,访问,uzyskać dostęp,8
13567,斯科特,scott.,13
3387,铭文,inskrypcje,68
1057,赫斯蒂亚,hestia.,97
2661,外展,sięgać dalej niż ktoś coś,90
1237,非常,strasznie,22
11583,门罗,monroe.,32
9948,左撇子,leworęczny,44
12698,猜测,odgadnąć,20
13106,小家文,bramki,14
701,椭圆,elipsa,93
2303,偏转,ugięcie,61
3377,野兽,beastie.,85
216,自制,domowej roboty,100
5735,病毒性的,wirusowy,74
11710,古典,klasyczny,17
12373,更新,aktualizacja,7
11771,认识到,rozpoznany,6
6759,纸浆,miazga,67
2697,无国籍方式,bezpański,83
9661,温泉,spa,47
5308,脂质,lipid,75
7045,算术,arytmetyka,64
12044,密尔沃基,milwaukee.,28
7094,跳蚤,pchła,63
8731,菲利斯,felis.,54
14363,罗伯特,robert,11
5176,斯宾语,spalding.,77
782,骘,ogier,91
12875,香味,zapach,20
12870,新秀,rekrut,18
13805,经过,przez,5
11869,贝克,piekarz,29
10157,埃尔维斯,elvis.,43
13681,发送,wysłano,12
3848,司法管辖区,jurysdykcje,51
4581,晴雨表,barometr,81
10912,希伯来书,hebrajski,37
4558,用餐,jadalnia,74
6788,挡泥板,błotnik,63
11836,灰,popiół,24
2999,明胶,żelatyna,88
122,萨拉姆,salaam,100
4300,独木舟,kajak,72
6425,尼日利亚人,nigeryjczyk,67
11094,复活节,święta wielkanocne,37
4046,不公正,niesprawiedliwość,78
4895,借助书,hereford.,78
2699,结晶,krystaliczny,89
8694,弗莱彻,fletcher.,54
13200,女王,królowa,15
9875,小鸡,pisklę,40
14210,优惠,oferuje,14
658,现存,pozostały,98
1452,行车道,jezdnia,95
12722,母亲,mama,21
7240,五月花,mayflower.,64
1174,甘蔗,carne.,94
1080,配置,konfiguracje,48
9209,蒙娜,mona.,51
1994,拉米尔,lamer.,93
12315,墨西哥人,meksykanin.,25
4278,金钱,grue.,82
10421,矩阵,matryca,41
9724,燧石,krzemień,47
14162,其他的,inni,5
1506,aegis.,egida,95
181,纳洛酮,nalokson.,100
4852,失业者,bezrobotni,51
3492,大麦,jęczmień,86
12084,组成,opanowany,22
13317,印第安纳州,indiana.,15
5868,狂喜,ekstaza,73
4352,帕尔玛,palma.,81
13140,瑞典,szwecja,17
7047,拉丁裔,latino.,62
14409,成员,członek,9
9970,嬉皮士,hipis.,41
2163,不切实际,nierealistyczny,90
13892,前,zanim,6
13473,学院,akademia,14
9475,降级了,obniżony,47
3211,雷尼尔,rainier.,88
10042,应付,radzić sobie,43
11833,星座,konstelacja,30
11549,恶魔,demon,29
10184,氖,neon,43
2623,随行,otoczenie,90
12429,孤儿,osierocony,23
8385,火药,proch strzelniczy,57
9109,壮观的,spektakularny,51
7220,吉尔,jill.,64
11277,哈珀,harfiarka,34
9720,骨骼,szkielet,45
12826,嘉,carl.,20
11753,特洛伊,troy.,31
6783,侯爵夫人,markizy.,60
11228,坐着,posiedzenie,24
12789,伤亡,ofiary wypadku,19
1264,梦幻般的,marzycielski,96
5583,重新遍布,przeredagowany,52
2677,agr,rolny,87
6915,陶氏,dow.,66
3087,火热,ognisty,88
4336,寓言,alegoria,81
13080,著名的,słynny,18
11486,谢菲尔德,sheffield.,33
3839,无色,bezbarwny,85
13528,亚当,adam,12
8969,兼容的,zgodny,48
3212,墙纸,tapeta,84
8632,贝多芬,beethoven.,55
8168,加热,ogrzewany,19
6849,赫拉克斯,heliak.,66
7507,胆小,tchórzliwy,62
5144,孵化器,hatcher.,77
10552,内陆,śródlądowy,40
10291,弗莱明,flamand,42
1305,振荡器,oscylator,63
11962,埃文斯,evans.,29
13668,进入,weszła,10
13162,连续的,kolejny,17
12578,黎巴嫩人,libański,23
2098,黑色的水,czarna woda,92
10831,抱怨,uskarżanie się,26
1549,穆德,mulder.,95
11372,不相位,versa.,34
11214,古生物学,paleontologia,36
14088,这里,tutaj,5
8693,烧伤,spalony,54
1679,上坡,pod górę,94
2278,布谷鸟,kukułka,90
4802,吉他手,gitarzyści,30
12341,记忆,pamięć,13
2720,燃灭,zapalający,87
12161,风险,ryzyko,25
5595,庇护,przytułek,72
8802,重新考虑,zrewidować,51
8401,库尔德,kurdyjski,56
6734,大马士革,damaszek,67
4479,体育精神,sprawność sportowa,81
13633,事情,materiał,12
10492,邵,szach w persji,40
9028,未发表的,niepublikowany,52
4620,被拘留者,zabłąkanie,70
9685,挣扎,zmagający się,22
2743,教条,dogmat,88
9602,六十,sześćdziesiąt,43
4964,阿瓦隆,avalon.,78
4405,保密,tajność,81
3008,程式化,stylizowany,88
10987,初学者,przystawki,24
1442,三叉戟,trójząb,91
1697,书法,kaligrafia,94
8320,阿尔及尔,algier,57
12851,巴尔的摩,baltimore.,20
4656,赞助人,patron,61
6150,雪橇,sanki,70
2506,小天使,cherub,90
697,瘾君子,junkie.,87
6309,阿基里米德,archimedesa,70
12594,何塞,jose.,23
187,支流,dopływ,90
8223,后缀,przyrostek,53
14051,之后,później,8
5396,欧姆,om,73
2969,槌,drewniany młotek,87
9533,洲际,międzykontynentalny,48
13637,法庭,sąd,12
12242,概念,pojęcie,23
6132,劣质煤,maggie.,71
2791,可玩,grywalny,89
12098,保守,konserwatywny,21
10180,阿尔巴尼亚人,albański,35
13780,y,y.,11
11063,可乐,cola,37
5293,黛米,demi.,76
13488,蒂姆,tim.,14
8050,果冻,galaretka,58
10793,预备,przygotowawczy,38
8052,电报,telegraf,56
10842,疏散,ewakuacja,24
1251,精氨酸,arginina,96
2323,共生,symbioza,91
1453,慰藉,pocieszenie,95
7581,屠宰,ubój,55
11392,教授,profesor,32
5986,蒙德,monde.,72
5924,最热门,najgorętszy,72
6787,远程,zdalnie,38
5135,凯瑟拉,cezura,77
5877,诋毁,zdyskredytować,55
4043,简单,prostota,82
5085,白兰地,brandy,77
618,利可拉德,lukratywny,99
14344,现存的,istniejący,8
11317,敲了,zapukany,23
12770,欢乐,radosny,21
7664,赞美,chwalony,40
13579,韩国,korea,12
3591,螳螂,modliszka,86
4521,奇特,osobliwy,76
12863,挑战,wyzwanie,12
6813,饥饿的,głodny,67
8475,转变,transformowany,27
5624,铢,baht.,74
13133,辩论,debata,14
8164,porpoise.,morświn,58
3926,隔离,kwarantanna,78
10182,导航,nawigacja,27
6578,阿斯伯格,asperger,68
8663,车皮,wóz,48
10690,恐怖,przerażenie,38
6111,克星,nemezys,71
7336,无政府状态,anarchia,63
4827,凭证,obsypnik,78
8852,猴子,małpy,23
8256,加尔干,garth.,58
11413,滚动,walcowanie,18
7217,里斯,reese.,64
9759,对话,dialog,44
14504,运行,bierze,7
5679,芥末,musztarda,73
10018,布宜诺斯,buenos.,41
13472,更高,wyższy,14
7122,牛腩,polędwica,65
4686,赫斯特,healst.,80
2773,涓涓细流,sączyć,84
795,可口,smaczny,97
10794,圣地亚哥,santiago,38
6575,涛,tao.,64
11022,缺席,brak,37
11855,ufer.,uszczęśliwiać,30
8197,缺席的,nieobecny,57
14241,列表,lista,6
10607,莱茵河,ren.,40
9102,地热,geotermalny,52
7564,becket.,uchwyt do luźnych lin,62
9891,假期,wakacje,27
9659,搬运工,porter,46
2994,布拉姆,blume.,88
7152,风波,fale powietrzne,64
1020,锻,wykute,97
4988,萨利纳,salina.,65
14295,下列的,następny,5
10274,教堂,kaplica,42
8255,福利,zasiłek,58
5397,ado.,korowody,76
8576,感激,wdzięczny,50
5342,多年生,bylina,74
13702,优胜者,zwycięzca,10
12211,兰迪,krzykliwy,27
4173,联邦主义者,federalistyczny,81
12882,α,alfa,20
11521,四十五,czterdzieści pięć,33
8522,判断,osądzający,19
7866,超新星,supernova,60
1385,三氯乙烷,trichloroetan.,96
13556,皇室,królewski,12
7944,尘土飞扬,zakurzony,60
4565,quall.,kwarty,79
12133,周四,czwartek,27
6825,二十多岁,dwudziestych,13
11937,长角莲,longhorns.,26
9847,诗,werset,39
2161,涂料,narkotyk,55
11017,掠夺,kruk,27
1003,军阀,warlords.,83
4099,哥林斯,corinth.,83
3487,变色龙,kameleon,86
2125,班舍,banshee.,86
6826,赦免,pardon,62
6450,充电器,ładowarka,30
12671,f,kolega,22
12415,黎明,świt,24
14519,带来,przynieść,6
3984,雅典卫城,akropol,84
837,超重,nadwaga,98
3066,霍尔,horner.,88
11479,立法机关,legislatura,29
2123,antitrank.,przeciwpancerny,92
1241,最远的,najdalszy,96
9945,动物园,ogród zoologiczny,44
10346,温室,szklarnia,41
7747,开心,kulminacja,40
1626,卡罗尔斯,karolus,94
14481,按,naciskać,12
5698,误入歧途,zbieranina,74
8683,贵宾,vip,53
11481,苏塞克斯,sussex.,33
4163,对数,logarytm,76
4891,斜盘,slade.,78
8103,不可缺少的,całka,23
2079,痔,hemoroidy,91
4059,在船上,na pokładzie,83
12235,监狱,więzienie,17
11221,创始人,założyciel,32
100,驼背,garbus,100
6476,急剧,ostro,69
14451,损失,straty,10
2545,货车,ciężarówka,86
3683,盲目,ślepo,85
2799,一站式,stentysta,89
10904,贮存,przechowywanie,38
7635,fil,fl.,59
12122,自动的,automatyczny,5
8557,骗子,conn.,55
5528,豆子,fasolki,34
13841,其他,inny,5
5287,素食主义,weganizm,50
1103,sortie.,wypad wojsk oblężonych,55
9478,法西斯主义,faszyzm,49
10260,韦斯利,wesley.,42
7203,罗萨里奥,rosario.,64
1631,外阴,srom,94
11941,韦德,przebrnąć,29
2648,线粒体,mitochondrion.,90
1870,暂时,chwilowo,93
12796,斯图尔特,stewart.,21
9817,巫师,czarodziej,32
9651,执行,wykonanie,18
5098,外交官,dyplomata,34
4469,珠宝,biżuteria,81
12248,某处,gdzieś,26
7096,中提琴,altówka,65
10037,感知,postrzegany,40
10667,向量,wektor,38
4511,笔名,pseudonim,74
3151,支出,wydatek,75
13605,水,woda,12
11109,游泳的,pływanie,32
10404,噪音,hałas,40
13040,高级的,senior,17
5843,砂肌,szmergiel,73
10417,苏珊,susan.,41
2694,茶壶,czajniczek,90
12322,声音,dźwięki,12
7083,骨牌,domino,60
13719,阿卡,znany jako,12
1127,排泄,wydalanie,94
1425,合成器,syntezator.,42
4384,捕捉器,snapper.,66
10717,黄油,masło,38
6711,朦胧,mesier,67
13540,特别,w szczególności,13
12428,福音,ewangelia,24
7265,破产,bankructwo,62
725,纺织品,tekstylia.,63
3362,茎,łodygi,38
8309,目录,katalog,54
3865,旋律,melodyczny,84
4151,贝恩,bain.,83
7634,伸缩,puzon,61
6244,安,nae,70
10003,彻头彻尾,wprost,44
12003,斗牛犬,buldogi,26
2608,exceed,przekroczy,90
7609,阿卡普尔科,acapulco.,62
13105,准确的,dokładny,16
6900,占,rozliczany,5
6531,祈祷,modlić się,56
11926,圣经,biblia,28
11286,趋向,mieć skłonności,27
5473,不等式,nierówność,69
13150,反正,tak czy inaczej,16
5747,鲍克尔,boucher.,74
11612,布莱尔,blair.,32
7394,龙虾,homar,62
5823,减速,opóźniać,38
11955,打猎,polowanie,24
3490,氨基转移酶,aminotransferaza.,86
9616,自由泳,freestyle,47
9559,克里斯,kris.,48
8097,凡里安,viridian.,59
7591,挤,zatłoczony,18
2470,病理,patologia,79
4044,加尔各答,kalkuta,83
11330,中央情报局,cia.,35
7708,豪猪,jeżozwierz,61
1612,婴儿床,łóżko składane,88
8916,爸爸,tata,51
669,胀,puchnąć,68
7994,苏伊斯,sueez.,59
1292,托尔斯泰,tolstoy.,96
11813,小型的,mini.,30
3218,超音速,naddźwiękowy,57
3015,亨特利,huntley.,88
2147,beldam.,starucha,92
13155,细胞,komórka,16
4798,剪,ścinany,27
12940,谁,kogo,19
13647,居住,relacja na żywo,8
2329,学费,czesne,91
4505,mods.,mody,47
6481,巴菲,buffy,69
8918,强制的,obowiązkowe,52
4924,纳塔尔,urodzenia,78
3882,土拨鼠,świstak,84
12802,别,dont.,21
4711,失眠,bezsenność,80
11434,甲基,metyl,33
9117,性感,seksowny,51
6908,威严,majestat,65
3937,下降,schodzić,38
2547,生菜,sałata,90
7845,欧拉,euler.,61
7691,几何的,geometryczny,59
5645,陌生人,obcy,53
8709,桑尼,synek,54
9122,常春藤,bluszcz,50
8127,歌手,śpiewacy,19
11617,厘米,cm,32
8187,马拉维,malawi.,58
14207,特别的,specjalny,10
14107,一般的,ogólny,7
7285,阿比盖尔,abigail,63
11356,真男人,prawdziwy mężczyzna,35
8165,谷物,zboże,56
13249,赛道,żużel,16
6603,醚,eter,63
9800,维他命,witamina,44
1437,坚定,zagorzały,94
589,塞克甜,skeet.,97
12675,除此之外,oprócz,20
13313,加尔,gal,15
2064,cpotic.,koptyjski,92
7985,强加,narzucać,34
810,藏红花,szafran,98
9934,体操,gimnastyka,42
11763,卢克,łukasz,31
3537,格雷塔,greta.,86
6007,龙岸,longshore.,72
6429,坐了,mieści się,10
4128,舞会,bal studencki,81
11785,斯巴达,spartański,24
8471,pun,punwer,47
639,袖口,mankiet,84
9039,重述,remontowanie,48
6393,保留,rezerwacje,12
1124,肥料,nawóz,97
9652,预期,oczekiwany,38
8054,据,tha.,59
3100,犹太犹太人,koszerny,88
13062,女孩们,dziewczyny,13
1,哌啶,piperydyna,100
4001,镀金,pozłacany,83
1026,甜菜,buraczany,94
1938,认识,kompetentny,92
10350,设计师,projektant,9
12528,木头,drewno,19
3359,滚球,groundrent.,87
13104,里面,w środku,17
4283,蝎子,scorpions.,46
11273,序列号,seryjny,33
12033,海盗,pirat,18
3856,配件,akcesoria,68
9377,雪松,cedr,47
10149,布达佩斯,budapeszt,43
9827,连接,znajomości,11
5285,神道,shinto.,76
11731,肯尼亚,kenia,31
6465,加拉加斯,carakas,69
9107,补充,suplement,38
11172,骑术,jazda konna,23
7109,迷人,uroczy,44
2708,天使,archanioł,88
9218,汽油,benzyna,50
13064,地狱,piekło,18
661,呼叫者,dzwoniący,65
8477,美味的,pyszny,55
11196,十三,trzynaście,36
7297,马来亚,malaya.,63
13497,m,mph.,13
2523,打屁股,lanie,82
7132,卡萨布兰卡,casablanka,65
11900,水晶,kryształ,28
9149,骑,jeździć,51
13785,西兰,zelandia,11
3217,诺,connaught.,88
10523,机壳,podwozie,40
2418,下游,w dół rzeki,91
8451,抗议者,protestujący,54
5173,闲暇,wypoczynek,75
2217,不对称,asymetryczny,87
11640,阿布,abu.,32
13004,负责任的,odpowiedzialny,11
10577,镜头,materiał filmowy,40
2884,希波克拉底,hipokrates.,89
7258,胫,piszczel,62
1963,地质,topograficzny,90
12185,跳,chmiel,26
11563,大都会,metropolita,32
3664,学生们,uczniowie,73
7141,帕蒂,pierożek,63
9610,解释,interpretowany,18
13861,他,on,6
13853,什么时候,kiedy,6
14458,想法,myśl,11
12289,宫,pałac,26
4175,抚平,spence.,82
13414,斗争,walczący,6
4028,丰富,obfitość,65
10383,非官方,nieoficjalny,39
1493,固定,fiksacja,92
3547,火山口,caldera.,86
6178,斯威士兰,suaziland.,71
3466,发行人,emitent,86
10295,反叛,buntownik,28
8450,自传,autobiografia,55
4258,前面,dziobowy,82
10747,律师,adwokat,37
2008,副词,przysłówek,90
13689,密歇根州,michigan.,12
4854,加利利,galilejczyk,79
8463,鸦片,opium,56
11655,落下,spadający,12
14247,力量,siła,7
289,intr,intrygowany,47
10454,林恩,lynn.,41
5362,农村,wieś,76
2277,贾斯坦人,justinianin.,92
6392,共同,wspólnie,70
2101,拉格朗日,lagrangian.,92
9562,薪水,pensja,43
7676,无数,niezliczony,62
4677,can,kanadyjczyk,80
12981,日程,harmonogram,13
6386,竖琴,harfa,67
9488,丛林,dżungla,47
13172,11月,lis,17
11369,投入的,dedykowane,31
11859,拉斯维加斯,vegas.,28
3418,林业,leśnictwo,87
7606,蚊子,komar,59
6767,目击者,naoczny świadek,58
11788,暗杀,zamach,26
8057,批准,ratyfikowany,55
7923,呀,yom.,60
10630,佩顿,peyton.,39
9421,鳄鱼,krokodyl,46
12027,蒸汽,parowy,28
11968,迪士尼,disney.,29
510,复杂,komediowy,99
10897,牧羊人,pasterz,38
7632,外表,perspektywy,60
5884,楔,klin,69
7600,回合,atak,61
10317,java.,jawa,42
4458,折纸,origami.,81
9706,摩西,mojżesz.,47
14145,称呼,dzwonić,8
12401,有价值的,cenny,25
11458,最小,minimalny,28
9220,拘留,zatrzymany,46
4726,积压,zaległości,76
992,光泽,połysk,87
12086,萨里,surrey.,28
4229,截距,przechwycić,15
10275,奥托,otto.,42
7282,昆虫,owad,59
7534,红毛丹,rambutan.,62
10386,弗里曼,obywatel,41
2113,脱衣舞,striptease,92
5646,原教旨主义者,fundamentalista,67
5784,潮汐,płyty,33
13233,半,pół,16
12613,誓库,afd.,23
14495,法语,francuski,11
2453,救主,zbawiciel,89
7014,革新,innowacja,44
2291,锶,stront,92
5854,伊卡鲁斯,icarus.,73
10734,尼克松,nixon.,39
13468,部长,minister,13
5181,注入,wszczepiać,70
12558,不必要,niepotrzebny,23
13000,凯恩斯,cairns.,19
12651,肯,rozpoznać,22
9473,艾森豪威尔,eisenhower.,49
4582,乐透乐园,loteryjka,81
12236,半场,połowa czasu,26
652,神的食物,ambrozja,98
13827,会,zrobiłbym,5
3200,造成,zadawanie,53
13543,给了,dał,13
9015,滑冰,łyżwa,20
2327,矿工,górnik,38
12691,友好的,przyjazny,22
10062,取消资格,zdyskwalifikowany,42
812,锡金,sikkim.,98
6892,斐济人,fidżian.,66
2759,盛会,korowód,86
3675,窃听,stukający,49
9428,韵律,rytm,46
5895,被起诉,ścigany,42
3088,搅拌机,mikser,88
6115,夸张地,drastycznie,53
3802,骨质疏松症,osteoporoza,85
486,so,strzelisty,70
2893,邻国,szetland,89
342,墨迹,inkblot.,100
13537,伊利诺伊州,illinois.,13
11389,登录,zaloguj sie,34
777,心烦意乱,oszalały,98
11291,形状,kształt,24
13375,酶,enzym,14
10054,意大利面,spaghetti,44
2972,空军,lotnik,88
11827,阿诺德,arnold.,30
9382,鼓,bębny,29
8006,外流,odpływ,59
4575,毕思,biathlon.,81
690,后古,celownik,98
545,反动,reakcyjny,94
2221,偷窥,smegma.,92
13215,插曲,epizod,12
6740,菠萝,ananas,67
6866,很久,długi czas,66
3102,收缩,kurczyć,72
10760,果汁,sok,38
4982,割礼,obrzezanie,76
10108,孤立,samotny,38
8803,乒,pong.,53
11092,说明,ilustruje,13
13222,休斯顿,houston,16
8007,澳大利亚,australijczyk,52
10986,杂交种,hybrydowy,37
3827,圣歌,hymn,77
1809,蔓延,rozwalać się,86
3446,博拉,bora,81
4009,万神殿,panteon,84
8798,见证,świadectwo,49
2960,让步,koncesja,65
1378,贝斯瓦省,beluga.,96
9963,夏威夷人,hawajski,43
973,康明斯,cummins.,97
11316,肩膀,ramię,31
13585,出生,urodzić się,12
11370,德里,delhi,34
13011,较差的,słaby,19
5009,钳,tong.,76
610,咒语,mantra.,97
5833,居里,curie,68
13581,indian,indyjski,12
4089,黏,lepki,83
4952,斯拉夫,słowiańska,78
9241,无人,nomina,50
10061,印度教,hinduizm,44
9971,拉布拉多犬,labrador,45
11393,弧,łuk,33
624,沙洲,seimas.,99
11963,对手,przeciwnicy.,22
11056,茶,herbata,37
13252,雨,deszcz,14
6562,环礁,atol,67
10955,停用,dezaktywowany,35
6997,较弱的,słabszy,65
13656,大西洋,atlantycki,12
6060,镇压,cracndown.,71
833,卑微,pokorny,98
7861,古董,antyczny,50
12923,而且,ponadto,20
13006,dr,rysował,19
11005,达蒙,damon.,38
6235,格哈哈,gurkha.,71
9946,锡安,syjon,45
9387,船员,crewer.,49
3167,阿里亚尼,ariadne.,88
1784,下水道,kanał ściekowy,84
605,撞倒,zniszczony,99
626,无脊椎动物,bezkręgowy,98
8810,波尔,pol,53
5083,芝士蛋糕,sernik,77
4939,典范,kanoniczny,38
2110,彭定滕,patten.,89
8837,凶猛的,zaciekły,50
12898,犹他州,utah.,20
12991,达拉斯,dallas,19
7441,奥克斯,aux.,62
1206,疥,świerzb,97
7442,赛马场,tor wyścigowy,62
9332,波莉,polly.,50
14147,最近,ostatnio,5
13573,经常,często,13
6039,弗林德勒,flinders.,72
5914,剩余,nadwyżka,73
4485,癫痫,padaczka,81
3705,疯子,maniaks.,47
13025,上校,pułkownik,18
7469,博览会,expo.,43
9086,防御员,defensemen.,52
10680,裁决,rządzący,7
4576,走私,przemycanie,73
7254,层数,warstwy,37
7904,凹痕,wygięcie,57
12934,弗雷德,fred.,19
4549,果糖,fruktoza,81
9123,龙龙,dragon,41
7462,民俗学,folklor,62
7710,到期,wygaśnięcie,62
1658,纳达,nada,94
8281,西尔斯,sears.,55
11039,殖民地,kolonia,21
5426,出发,ustaw na,76
12588,阿尔伯特,albert.,23
1495,抗动性建立主义者主义,antidisestablainizm.,95
13779,威廉,william.,9
13095,自由,wolność,17
13086,市场,rynek,12
8857,秃,łysy,48
1265,九十年代,dziewięćdziesiąty.,53
9586,诺埃尔,kolęda,48
11054,尼尔,neal.,37
5346,铬,chrom,76
1407,修改,zmieniający,18
10132,立即的,natychmiastowy,43
3541,刺绣,haft,86
372,津贴,profity,97
10659,英超,premiership.,39
13930,期间,podczas,7
13154,学生,uczniowie.,13
1328,冷漠,apatia,96
1940,蛋黄酱,majonez,93
4234,troed.,tweed,82
1209,最黑暗的,najciemniejszy,97
5049,簇绒,tufts.,75
10752,ma,maillot.,39
1474,毕尔比,bilby.,95
12954,银,srebro,19
9059,选择,wybór,7
12919,合并,łączny,15
7372,症状,objawy,60
93,微处理器,mikroprocesory,75
4451,红树,mangrowe,81
6165,过度疏松,przeludnienie,70
13212,明显地,oczywiście,16
13295,天主教,katolicki,15
13031,基础,fundacja,18
5590,宠坏了,rozpieszczony,51
12246,头发,włosy,26
1888,不会,nie tak,93
10540,冲绳,okinawa.,40
14060,六,sześć,10
12616,货币,waluta,22
6072,征服,zdobyty,44
883,巧妙的,subtelnie,97
8587,利他主义,altruizm,55
8989,更清晰,wyraźniejszy,52
5672,俄狄浦斯,edyp,74
2092,点心,deser,92
8182,和平,pokojowe,48
12290,不像,w odróżnieniu,19
13065,随着时间的推移,z biegiem czasu,18
8569,漂移,dryf,35
3899,贪,chciwość,84
4514,注册表,rejestr,81
10496,真挚地,z poważaniem,36
2286,转子,wirnik,90
4902,保险杠,zderzak,75
5017,拖船,holownik,72
1660,鲤鱼,karp,83
2588,熟悉,obeznany,67
11547,改变了,zmieniony,8
7343,啦啦队,cheerleading.,58
11864,俚语,gwara,30
1423,酪氨酸,tyrozyna,95
3119,插座,gniazdo elektryczne,77
9397,莱德,ryder.,49
10975,废话,bzdury,37
1353,针织,robienie na drutach,81
12512,观看,oglądanie,12
1572,陨石坑,kraterowanie,47
13697,斯蒂芬,stephen.,12
1698,海藻,wodorost,94
11084,矿业,górnictwo,16
12078,业余,amator,27
3871,可怕的,potwornie,49
13129,阿拉巴马州,alabama.,17
9307,首次亮相,zadebiutowany,19
6709,中场,pomocnik,54
318,肠,nuaminowany,86
5282,词汇,słownictwo,76
2080,大蒜,czosnek,92
14021,国家的,krajowy,7
12880,确实,rzeczywiście,20
1149,步步高,backgammon.,97
1871,流利,biegły,93
4353,明治,meiji.,81
11687,记分卡,karta z punktami,31
7515,民谣,ballada,56
11323,槽,koryto,34
3957,钢琴家,pianista,81
3268,拮抗剂,antagonista,66
12995,大街,aleja,18
9269,灯,lampa,48
1732,特许权使用费,tantiemy,66
14149,单身的,pojedynczy,8
5409,更安全,bezpieczniejszy,76
11742,皇帝,cesarz,29
4483,鬃毛,grzywa,77
9436,哥本哈根,kopenhaga,49
4289,隐含,domniemany,82
4091,氡,radon,83
6793,民族主义者,nacjonaliści.,38
5141,罗氏,roche.,77
449,德曼,sędzia liniowy,100
12034,谈话,talkie,28
7113,欧几里德,euklid.,65
4263,赫兹,herc,82
5619,光谱学,spektroskopia.,74
11045,争辩,argumentował,20
8106,首映,premiera,18
7652,佛兰芒,flamandzki,62
12378,荣誉,honor,19
9492,模糊的,dwuznaczny,40
12938,关闭,zamknięte,10
1112,教师,instruktorzy,66
2862,味道,smaki,48
3361,甲基苯胺,metylofenidate.,87
5620,秃鹰,kondor,72
8933,队友,koledzy z drużyny,30
673,胶泥,cementowany,61
8140,阿尔伯克基,albuquerque.,58
1213,无人驾驶,niesprowokowany,97
1666,双簧管,obój,93
3058,颞,czasowy,74
1531,资产阶级,burżuazja,95
14257,网络,sieci,8
12636,金,kim.,23
6030,康德,kant.,72
10324,波音,boeing.,40
13439,士兵,żołnierski,12
121,淀粉,skrobia,96
218,硝基苯酚,nitrofenol.,100
10737,疼痛,ból,31
14502,期望,oczekuje,11
13334,何,ho.,15
654,ro,rable,85
3561,佩内洛普,penelopa,86
13307,写道,napisał,16
3363,独裁者,dyktatorzy,42
8995,萨迦,saga,52
1796,再补给,resupply.,89
1505,巴塞特,jamnik,95
463,虚假性,fałsz,83
4477,年鉴,rocznik,80
3610,助势,strumień,85
5509,偏心,ekscentryczny,50
12725,fle,latał,22
7244,奥丁,odin.,63
8602,百年,stulecie,53
10268,泰米尔,tamil,42
14348,服用,nabierający,5
6592,懦夫,tchórz,68
3553,科尔玛,colima.,86
4020,罗斯科,roscoe.,83
27,抑制,hamować,62
4159,鬣蜥,iguana.,82
11746,bb.,nocleg ze śniadaniem,30
9985,谵妄,delirium,44
11497,诺曼底,normandia.,33
1271,贪婪的,chciwy,95
5280,上行,do góry nogami,76
9537,晚餐,kolacja,48
2714,笑声,koncerty,63
8558,无意义的,bez znaczenia,55
409,圈套,sidła,83
12952,片刻,za chwilę,17
13462,林肯,lincoln.,14
13757,南部,południowy,11
4993,战车,rydwan,70
9783,折叠,zginać,34
11194,物种,gatunki,36
14074,远的,daleko,8
9905,挑衅的,agresywny,35
13858,第一的,pierwszy,6
199,格鲁鲁德,gertrud.,100
1457,塔博尔,bębenek,94
3588,坡度,gradient,78
835,瓦利,wali.,98
8610,葡萄,winogrona,44
2508,两星期,dwa tygodnie,88
13378,给予,dający,8
3297,丢弃,odrzucona,70
12488,无关,niepowiązany,24
5207,跟踪,myślistwo,45
13554,赞赏,doceniany,9
12797,飞行员,pilot,17
7539,塔夫,taft.,62
11145,美人鱼,syrena,36
6985,佩卡,pika.,65
11927,萨默,semper.,29
4788,哈拉斯,halon.,75
11206,明天,jutro,36
10611,柴油机,diesel,39
12547,交换,wymieniać się,21
12227,诞生,narodziny,13
12710,唐纳德,donald.,22
13846,但,ale,5
13716,较少的,mniej,12
9445,绑架,porwanie,34
10272,上海,szanghaj,42
1060,勺子,łyżki,52
7611,释放,uwolniony,58
7872,无限地,nieskończenie,27
8695,玛哈尔,mahal,54
5512,拉扯,ciągnie,18
4584,赫雷斯,jerez.,81
6491,荚,strąk,63
2241,淋病,rzeżączka,92
4655,重新审视,revisita,64
5888,流星,meteor,68
2978,锡耶纳,siena.,88
6418,碳质,węglany,70
10202,感恩,święto dziękczynienia,43
13032,确切地,dokładnie,18
5344,野猫,żbik,33
4600,里程表,drogomierz,80
12703,最喜欢的,ulubiony,21
13603,日本人,język japoński,12
11176,作者,autorski,9
11269,马耳他,malta.,35
2039,银行家,bankier,83
103,冠状动脉,wieńcowy,100
9160,世界卫生大会,wha.,51
9019,詹娜,jenna.,52
13666,王国,królestwo,12
3220,波浪状的,falisty,86
5614,巨型,landara,73
