ID,CHINESE,HINDI,INTERVAL
5188,常绿,सदाबहार,75
6016,stick,चिपक जाती है,21
6676,骡子,खच्चर,58
3660,正常化,मानकीकरण,14
8590,bubonic.,टाऊन,53
9871,叛乱分子,विद्रोहियों,32
7487,洋葱,प्याज,56
4430,张,चेउंग,80
1128,塔纳,ताना,96
10503,辐射,विकिरण,37
10083,稻草,स्ट्रॉ,41
5660,棺材,ताबूत,69
7729,th,ठग,51
8169,礼仪,शिष्टाचार,56
8257,野生动物,वन्यजीव,56
7531,弹道,बैलिस्टिक,50
10400,斯普林菲尔德,स्प्रिंगफील्ड,40
6929,不同,नाना प्रकार से,64
5832,拉戈,लार्गो,71
8741,混音,रीमिक्स,41
6662,斯明,स्मिथ,66
513,partizan.,पार्टिज़न,99
1848,缺席者,अनुपस्थित होनेवाला,86
3427,枝,पाड,86
8514,查理赛,शारलेमेन,54
5163,折扣,छूट,56
1357,碱性,क्षारीय,93
388,鹌鹑,बटेर,98
11161,民间,लोक,27
960,忠告,अंतंत,97
5676,热力学,ऊष्मप्रवैगिकी,68
14129,绝不,कभी नहीं,10
1684,太阳黑子,झाई,90
10033,大猩猩,गोरिल्ला,42
3669,骗局,घोटाला,79
10658,议程,कार्यसूची,37
12637,编程,प्रोग्रामिंग,11
7846,双年生,द्विवाषिक,58
3666,罗格,रोमुलस,84
4190,bde.,बीडीई,81
5596,烟头,स्पिटफायर,61
6262,loki.,लोकी,68
6317,光合作用,प्रकाश संश्लेषण,68
5900,tele.,टेलि,71
10241,理发师,नाई,41
9687,巴克,रिवाल्वर,45
0,意图,उद्देश्य,7
14491,购买,खरीदना,25
9293,cy.,सीवाई,48
7028,夏安,शायेन,63
10944,生日,जन्मदिन,34
1026,甜菜,चुक़ंदर,93
11362,兰开夏郡,लंकाशायर,33
115,all.,ऐल,100
3914,契约,बयां,81
1131,occ,रहस्यमय,70
8516,集约化,उत्कटता,54
2315,阳台,बालकनी,82
8167,进入者,नवागंतुकों,50
13608,h,हंट,12
9745,袖子,आस्तीन,35
10671,血腥,रक्तरंजित,38
6114,令牌,टोकन,63
11364,雅各,याकूब,33
2489,雌雄同体,द्विलिंग,89
5113,戈达德,गोडार्ड,76
11561,多米尼加,डोमिनिकन,31
492,便秘,कब्ज,95
2699,结晶,क्रिस्टलीय,88
11039,殖民地,कालोनी,20
1093,鳗鱼,ईल,62
7069,弃用,पदावनत,60
11428,马球,पोलो,32
14476,驱动器,ड्राइव,10
13267,安大略省,ओन्टारियो,15
7938,纳入,निगमन,21
10025,哈勒姆,हार्लेम,43
5000,多边形,बहुभुज,67
10100,口服,मौखिक,39
10942,熟食店,डेली,36
13977,想,चाहना,5
10741,聚集,इकट्ठा,23
1481,防病毒,एंटीवायरस,95
859,鲍鱼,बॉवर्स,73
12161,风险,जोखिम,24
12731,完美的,उत्तम,20
6040,yei.,हिममानव,70
4012,散步,ढीला,71
6307,ezra.,एजरा,68
455,哈米哈丁,हार्मलिन,100
13011,较差的,गरीब,18
10483,英特尔,इंटेल,39
4890,润滑油,एलयूबी,77
1575,amused.,खुश,15
5422,球形,उभड़ा हुआ,74
462,鲜明对比,विषम,32
1951,莫霍普,मोप,92
9790,伍斯特郡,worcestershire,44
4418,springbok.,एक प्रकार का हरिण,66
605,撞倒,मंद होना,99
10823,专注,ध्यान केंद्रित,28
6945,中子,न्यूट्रॉन,62
8834,灰熊,ख़ाकी,44
3411,聚酯纤维,पॉलिएस्टर,84
13647,居住,लाइव,7
2383,obi.,ओबी,90
11515,gr,जीआर,31
6898,鬼,भूत,29
10737,疼痛,दर्द,29
6351,保释,जमानत,59
10923,不败,अपराजित,37
495,痒痒,गुदगुदी,85
13824,更多的,अधिक,5
2556,硅藻,डायटोम,86
14243,完毕,हो गया,9
9556,nu,न्यू,41
10680,裁决,सत्तारूढ़,7
11129,快点,और तेज,35
10872,狭窄,संकीर्ण,31
12342,几内亚,गिन्नी,23
892,abbasid.,अब्बासिड,97
9580,上述,पूर्वकथित,46
12209,本田,होंडा,25
3656,toucan.,टॉकन,85
9388,檀香山,होनोलुलु,48
4239,iglesia.,इग्लेसिया,81
7781,盛开,फूल का खिलना,57
534,hiro.,हीरो,99
1192,rema.,रेमा,96
2722,海葵,रत्नज्योति,88
13110,埃里克,एरिक,17
8252,禾,वू,55
11080,幻影,प्रेत,32
8133,pegasus.,कवि की उमंग,56
12115,文化,सांस्कृतिक,12
9353,seaeg.,सील,48
1711,bafta.,बाफ्टा,94
8875,狮身人面像,गूढ़ व्यक्ति,51
8593,奥利维亚,ओलिविया,53
5380,惨淡,निराशाजनक,74
460,令人上瘾,नशे की लत,22
7968,微波,माइक्रोवेव,58
12508,丹尼斯,डेनिस,23
2555,坛,वेदी,89
520,不明意,बेहिसाब,94
6767,目击者,गवाह,56
8575,专政,अधिनायकत्व,50
7326,重置,रीसेट,58
2332,兆,खरब,88
929,杠杆作用,लाभ लें,86
7939,混合,मिश्रण,18
7237,桑德斯,सॉंडर्स,62
10589,霜,ठंढ,38
2526,哈西奇,हसिडिक,87
4245,eaver,ईवर,81
5261,麦卡锡主义,मैककार्थीवाद,75
1963,地质,स्थलाकृतिक,90
1739,星光,तारों का,91
2140,浸泡,भिगो,83
12701,高兴的,प्रसन्न,21
4112,丝毫,थोड़ी सी भी,81
9615,总结,संक्षेप,36
8819,挖,गड्ढा करना,43
3605,仪表板,डैशबोर्ड,83
3912,肖齐,पुतला,79
10790,过时,रगड़ा हुआ,38
1804,梯,डंडे,73
13908,她,उसकी,9
14131,时代,टाइम्स,5
10981,浓度,एकाग्रता,24
3841,boomerang.,बुमेरांग,83
5014,按摩,मालिश,75
8908,舳,पिछाड़ी,51
8113,近战,हाथापाई,55
810,藏红花,केसर,98
1210,五角星,पेंटाग्राम,96
8091,帕索,पासो,57
7062,斑点,हज़ेन,63
6862,播放,प्रसारण,64
13971,速度,दर,7
11445,永远,हमेशा के लिए,31
10941,利马,लीमा,36
11963,对手,विरोधियों,21
8957,粉丝器,परागणक,44
6979,紧急,अति आवश्यक,57
13738,吉姆,जिम,11
11900,水晶,क्रिस्टल,27
7679,染色体,क्रोमोसाम,55
7111,赃物,लूट का माल,62
9524,伏都教,जादू का,46
9593,rf.,आरएफ,41
1830,thylacine.,थाइलेसिन,93
1080,配置,विन्यास,46
1996,宝,बाउन,92
6411,同上,ठीक इसी प्रकार से,68
2253,czechoslovak.,चेकोस्लोवाक,87
7303,灵活的,लचीला,52
4609,cl,क्लैड,76
664,iffy.,इफ्फी,98
8751,acor.,एकर,52
5226,幽灵,काली छाया,75
3026,漂白剂,ब्लीचर्स,85
2928,civil,आदाब से,88
8389,fra.,फ्रा,55
6501,杰里科,जेरिको,67
4535,聪明,होशियार,79
13985,民众,जनता,8
10905,kappa.,रूई,37
6288,好奇心,जिज्ञासा,67
5731,负鼠,अमेरिका देश का एक प्रकार का चौपाया,71
8502,保管,हिरासत,53
5338,空间,स्थानिक,73
906,纸莎草纸,पेपिरस,97
3383,爬行,रेंगना,65
5697,甲烷,मीथेन,72
13404,一起,एक साथ,14
12630,设施,सुविधा,18
5064,宗派,सांप्रदायिक,73
6445,苍鹭,बगला,67
9196,sioux.,सिऔक्स,49
10569,慕尼黑,म्यूनिख,38
12930,保持,रहना,9
13012,撤消,नष्ट कर दिया,18
8525,柴郡,चेशायर,54
10835,mb.,एमबी,37
6915,陶氏,डो,64
5085,白兰地,ब्रांडी,76
2418,下游,डाउनस्ट्रीम,90
447,uninurechized.,रिहाई,100
11528,披,फ़ाई,31
5325,鱼雷,टारपीडो,68
4368,诚实,ईमानदारी,80
1735,纠正,सुधारना,65
670,霍尔姆,होल्म,34
1650,筋疲力尽,जीवंत,94
4502,星舰,स्टारशिप,79
541,sinhalese.,लंका का,99
13866,可以,सकना,7
4256,霍尔斯特,होर्स्ट,81
13844,二,दो,6
8236,嗡嗡声,भनभनाना,54
11690,哈佛,हार्वर्ड,30
8643,前景,आशा,39
11078,戏剧性,नाटकीय,29
7755,尤里卡,यूरेका,59
1059,执法者,लागू करने वाले के,27
3913,末日,कयामत का दिन,83
6982,柔软,नरम,64
141,雷斯,रीस,79
2954,系带,सजी,58
12623,圣诞节,सांता,22
8537,鲸鱼,व्हेलर्स,53
7284,油船,टैंकर,52
9063,还原酶,रीडक्टेज,50
2439,冲动,आवेग,79
12615,副,उपाध्यक्ष,22
7042,认证,प्रमाणीकरण,39
11585,温度,तापमान,23
14514,书面,लिखा हुआ,8
5450,游客,आगंतुक,9
2258,cassiopeia.,कैसिओपेआ,91
1425,合成器,सिंथेसाइज़र,40
4850,甜甜圈,डोनट,73
8520,造成的,उत्पन्न,37
11017,掠夺,काला कौआ,26
14506,汽车,कारें,9
13094,达,दा,15
12380,ap.,एपी,24
5181,注入,प्रत्यारोपण,68
275,伊比利亚语,औबेरियन,99
8582,旅店,सराय,44
13518,底部,तल,13
9150,瓦伦西亚,वालेंसिया,49
13573,经常,अक्सर,12
12537,副本,प्रतियां,10
11916,占据,कब्ज़ा होना,24
2997,百胜,यम,88
12169,嘛,एमए,24
6218,阴蒂,क्लिटोरिस,69
4951,清真寺,मस्जिदों,36
11559,克拉克,क्लार्क,14
14147,最近,हाल ही में,5
14395,减少,कम करना,16
166,腰带,बेल्टवे,100
13095,自由,आजादी,17
11048,羽毛球,बैडमिंटन,36
1063,ultima.,हद दर्जे का,96
11682,冷杉,देवदार,30
1536,accra.,अकरा,95
8737,贬,अपमानजनक,52
8992,推动,चलनेवाला,38
10582,拿破仑,नेपोलियन,35
5224,鞍,सैडल,70
2388,重新提交,पुनः शुरू,77
252,议会,संसर्ग,16
9355,黄,वोंग,48
10135,凡尔赛尔,वर्साय,42
11663,加纳,घाना,30
7657,蒙茅斯,मॉनमाउथ,60
14353,描述,बताया गया है,9
12214,修正,सुधार,8
8104,图片,तस्वीरें,35
13764,真实的,असली,11
13489,鼎盛时期,प्रधान,13
4582,乐透乐园,लोट्टो,79
3910,路边,सड़क के किनारे का,83
12590,伊斯兰教,इसलाम,15
14456,x,एक्स,8
2631,瓶颈,बॉटलनोस,89
14471,企业,व्यवसायों,12
3483,巴拿尼斯,बरानेत,78
12061,任何地方,कहीं भी,27
6165,过度疏松,जनसंख्या,68
3827,圣歌,भजन,75
7334,lc.,नियंत्रण रेखा,62
9048,最年轻的,सबसे कम उम्र,50
11264,半决赛,सेमीफ़ाइनल,27
9987,商标,ट्रेडमार्क,40
9912,住宅,आवासीय,43
14446,让,होने देना,9
10902,联合抵制,बहिष्कार करना,34
9926,高寒,अल्पाइन,43
13840,我,मैं,5
10383,非官方,अनौपचारिक,38
111,自住,जीवन निर्वाह,90
10849,取决于,निर्भर करता है,22
4471,ola.,ओला,80
8851,bl,दो टूक,51
5430,松饼,टिकिया,72
5869,罗勒,तुलसी,71
10771,湿的,गीला,36
12969,延迟,विलंब,7
4689,弗雷,फ्रे,78
13199,不便,असुविधाजनक,16
7709,液压,हाइड्रोलिक,53
7700,dp.,डी पी,59
6143,亚述,असीरियन,64
13548,宾夕法尼亚州,पेंसिल्वेनिया,12
5921,多丽丝,डोरिस,68
8163,氯,क्लोरीन,52
10405,rc.,आर सी,40
13326,人力资源,मानव संसाधन,12
13771,几乎,लगभग,11
8430,洛克克洛克,एक प्रकार की समुद्री मछली,54
8584,帕萨迪纳,पासाडेना,53
10271,黄鼠狼,चालक आदमी,40
14021,国家的,राष्ट्रीय,7
10140,二重奏,जोड़ी,41
2200,杂货店,किराना,87
6350,阿罗哈,अलोहा,68
2100,apa,ए पी ए,92
7395,冲浪,सर्फ़िंग,45
11688,pa,देहात,27
13173,中学,माध्यमिक,16
9721,富士,फ़ूजी,45
3285,主题,मूल भाव,79
12764,最糟糕的,सबसे खराब,20
2519,最繁忙的,सबसे व्यस्त,90
14498,工业的,औद्योगिक,14
2514,iota.,योटा,90
2204,收敛,संमिलित,46
12010,果酱,जाम,25
1920,乡下人,गांव का,85
14348,服用,ले रहा,5
9742,治疗,चिकित्सा,44
9021,拉古纳,लगुना,50
14222,靠近,पास में,9
6090,脚印,पदचिह्न,66
464,挥舞,चलानेवाले,84
12224,武术,सामरिक,25
9795,军士,उच्च श्रेणी का वकील,43
7833,mis.,गलत,22
10829,人道主义者,मानवीय,37
1797,健忘症,स्मृतिलोप,93
5831,auf.,एयूएफ,71
4474,困,निद्रालु,80
11830,标题为,शीर्षक,8
2084,dhoni.,धोनी,92
7763,tb.,टीबी,53
598,分层,श्रेणीबद्ध,91
790,迪士利,डिजरायली,98
13132,一切,हर चीज़,17
807,lancelot.,लेंसलॉट,98
13936,我们的,हमारा,5
12167,三角洲,डेल्टा,26
9840,复数,बहुवचन,40
11479,立法机关,विधान मंडल,28
2025,弟子,चेलों,80
1410,西塞罗,सिसरौ,95
4470,白蛋白,रंगहीनता,77
3856,配件,सामान,66
9072,科隆,इत्र,50
4600,里程表,ओडोमीटर,79
9248,发明,आविष्कार,29
200,corse.,कोर्स,100
10653,捕手,कैचर,35
5973,母娘,मेटर,70
7988,设想,परिदृश्य,46
7503,百合,लिली,59
3644,非营利组织,ग़ैर-लाभकारी,85
13232,渡渡鸟,सुस्तदिमाग़,16
10645,刺穿,प्रवेश करना,33
13155,细胞,कक्ष,15
3809,卷,सिरस,84
5567,脆弱的,भंगुर,71
6643,消失,गायब होना,34
1181,刺刀,संगीन,75
975,煽动,उत्तेजित,62
6097,岳,मौ,70
11672,氢,हाइड्रोजन,30
9082,油炸,तला हुआ,37
10943,degr,डिग्री,22
7865,隐喻,रूपक,53
1062,环境主义,पर्यावरणवाद,32
2996,hotchkiss.,हॉचकिस,88
13250,tiddly.,टिडली,16
2194,法典,ज़ाब्ता,91
9373,漏洞,कीड़ा,34
7600,回合,बार,59
10568,重播,फिर से खेलना,32
8471,pun,लग्गी से नाव चलानेवाला,45
9268,遇到,मुठभेड़,27
7993,释,मुक्त किया गया,57
11201,代理人,एजेंटों,20
13618,聊天,बातचीत,12
2990,激励,प्रोत्साहन,72
697,瘾君子,जून्की,86
12300,相对的,मतभेद करनेवाला,24
8237,鸽子,कालंबिन,55
3607,胸罩,ब्रा,77
8410,蜡,मोम,50
8213,错觉,मोह माया,53
2138,律,न्यायविस्र्द्ध,85
13301,压力,दबाव,14
12005,奇怪的,अजीब,24
8952,达娜,दाना,50
4157,伏尔加河,वोल्गा,81
11400,华纳,वार्नर,32
4496,锄头,होनी,80
1075,tot,मुन्ना,77
3419,瓜,खरबूज,85
14354,女性,औरत,10
5008,苦难,कष्ट,76
12678,布坎南,बुकानन,21
8092,骑马,रोडे,57
12201,中尉,लेफ्टिनेंट,25
10676,监护人,अभिभावक,37
10433,钠,सोडियम,39
3970,神童,अद्भुत वस्तु,70
8997,斯托克,ईधन झोंकना,43
12722,母亲,मां,20
7249,bur,बर्गेस,59
14409,成员,सदस्य,9
8204,塞西尔,सेसिल,56
4861,苏丹人,सूडानी,77
11840,广告牌,बोर्ड,28
10160,菲利克斯,फेलिक्स,42
8487,冰川,हिमनद,49
4698,met,बाँट देना,72
11657,达勒姆,डरहम,30
9143,waf.,वफ़,49
5152,under,साथ इसमें,75
4340,长江,यांग्त्ज़ी,80
10044,胭脂,लाल होना,38
12211,兰迪,भिखारिन,26
3143,单核细胞多疾,मोनोन्यूक्लोसिस,87
4095,赎回,मोचन,80
339,锑,सुरमा,100
5620,秃鹰,कंडर,71
1385,三氯乙烷,ट्राइक्लोरोथेन,95
12889,心,दिल,15
754,解开,अलग करनेवाला,85
11141,星期六,बैठ गया,35
9286,交互的,इंटरैक्टिव,27
14414,不能,नही सकता,10
5722,耕地,धानीमूष,37
1326,米诺曼,मिनोन,95
11986,丹尼,डैनी,27
10054,意大利面,स्पघेटी,42
1451,骨科,ऑस्टियोलॉजी,95
4097,莱克兰,स्कोटलैन्ड,82
4787,伍德伯里,वुडबरी,78
10887,弗雷德里克,फ्रेडरिक,37
9702,鞋,जूता,33
3898,阿萨姆,असम,83
4008,lulu.,लुलु,82
9085,esp.,ईएसपी,50
2460,窝棚,झोंपड़ी,88
2943,情妇,स्वामिनी,86
13145,亚利桑那,एरिज़ोना,17
9079,女朋友,प्रेमिका,48
14125,一半,आधा,10
7085,bender.,कोलाहलपूर्ण,62
3526,棉花糖,मार्शमैलो,85
2511,笨蛋,डंगी,90
3303,处方,नुस्खा,80
2719,柯萨里,सतही,88
6323,毛刺,बुर,68
342,墨迹,इंकब्लोट,100
9304,三文鱼,सैल्मन,48
13627,恰当的,उचित,12
8796,伏击,घात लगाना,45
9737,凸轮,सांचा,38
13245,杰森,जेसन,16
12581,恐怖分子,आतंकवादी,18
7923,呀,योम,58
2216,厌倦,थका,90
10685,a片,पॉर्न,38
561,芦笋,एस्परैगस,99
9432,盖尔奇,गेलिक,47
891,沉积,जमा किया,53
5541,石板,स्लेट,53
7727,那不勒斯,नेपल्स,59
3680,鄙视,निंदा,82
9732,爱丁堡,एडिनबरा,45
12948,垃圾,कचरा,19
9159,vera.,वेरा,49
12788,f a,फा,20
1680,耆那教,जैनवाद,94
2039,银行家,बैंकर,82
2801,铬合金,क्रोम,88
10717,黄油,मक्खन,38
4399,无名,बेनाम,80
12825,值得,लायक,20
9909,eng,इंग्लैंड,43
11572,槊,बरछा,30
11644,钻石,हीरा,28
1435,安慰剂,प्लेसबो,95
8346,伏尔泰,वॉल्टेयर,55
4626,纽特,न्यूट,78
10890,爱因斯坦,आइंस्टाइन,37
10470,ak.,एके,39
7905,杜松子酒,जिन,58
2946,山羊,बकरियों,44
10302,荣耀,वैभव,40
4051,盟,संकीर्ण सागर शाखा,82
1987,报复性,मुंहतोड़,92
2467,朝圣,तीर्थ यात्रा,89
7978,镁,मैग्नीशियम,57
4989,erika,एरिका,77
4034,课程,पाठ्यक्रम,81
9565,贝蒂,बेट्टी,46
2446,雷厄斯,रेमस,90
2131,人工制品,शिल्पकृति,89
12524,朱利安,जूलियन,23
238,小憩,झपकी,80
135,卡仕达酱,कस्टर्ड,100
4742,羞愧,शर्मिंदा,77
2777,潮山脉,बुमेर,86
9214,刀刃,ब्लेड,41
7900,弯头,कोहनी,55
12212,科林,कॉलिन,26
7332,判决,निर्णय,60
10866,衰退,पतन,13
6302,蜗牛,घोंघा,62
13380,清楚地,स्पष्ट रूप से,14
7457,回滚,रोलबैक,61
2955,克拉,कैरट,86
13529,宽的,चौड़ा,12
11286,趋向,प्रवृत्त होना,26
5967,arg,आर्गन,70
1523,低地,समतल नीचा भूमि,74
12940,谁,किसको,19
6880,回归,घर वापसी,64
10801,海耶斯,हेस,30
9438,罐,जार,45
11262,xi.,ग्यारहवीं,34
11284,市长,महापौर,31
6247,诺姆,नोम,68
3092,阀门,वाल्व,45
12652,秘书,सचिव,21
3553,科尔玛,कॉलिमा,85
7899,缓解,राहत देना,26
6976,坡,ढाल,52
2031,拜火教,पारसी धर्म,87
226,交织,इंटरलीग्यू,100
3433,剪子,कतरनी,75
12584,父亲,पिता,21
2104,交响曲,सिंफ़नी,92
3255,锆,zirconium,87
10123,喇叭,सींग,33
6569,忽视了,नजरअंदाज कर दिया,54
12425,ariel.,एरियल,24
8761,硅,सिलिकॉन,50
5139,半瓶醋,शौक़ीन,76
9975,机制,तंत्र,19
2630,家用,होमब्रू,89
6820,半月刊,अर्ध मासिक,65
13890,每,प्रति,11
676,重生,पुनर्जन्म,98
2683,车身,बॉडीवर्क,88
10043,莫妮卡,मोनिका,42
8281,西尔斯,सियर्स,53
289,intr,intrigued,45
13415,马修,मैथ्यू,14
739,正交,ओर्थोगोनल,93
6910,渴望的,आतुर,62
1904,电影制作,फिल्म निर्माण,71
3999,阿卡迪亚,देहाती,72
11368,stouter.,स्टौटर,33
644,凯尔特,सेल्ट,85
8948,托,डीओडी,51
11633,ec.,चुनाव आयोग,30
8672,只读存储器,rom,52
12747,friend,दोस्त,13
1348,vivre.,विवर,95
12323,ch,चक,24
8717,扳机,उत्प्रेरक,37
1944,痛风,गाउट,92
13229,儿子,बेटा,14
5464,反应堆,रिएक्टर,68
8878,bono.,नि:,51
7079,米尔扎,मिर्जा,63
3866,palais.,पेले,83
12996,无用,न काम की,18
4140,贝都因子,कंजर,76
6263,金丝雀,पीतचटकी,67
5780,蜻蜓,ड्रैगनफ्लाई,71
6668,verdi.,वर्डी,66
13194,哦,ओह,16
8473,明晰,स्पष्टता,54
7130,加内特,गार्नेट,63
13395,颜色,रंग,12
11486,谢菲尔德,शेफील्ड,32
13857,后,बाद,5
13344,担,सज्जन,15
12459,沃克,वॉकर,23
14206,问,पूछा,5
4358,酱油,सोया,80
10705,发热,बुखार,38
9177,草莓,स्ट्रॉबेरी,48
259,开玩笑,मजाक में,100
6565,笑脸,स्माइली,66
10585,袖珍的,सघन,36
7425,最难的,सबसे मुश्किल,62
4063,基林,किलीन,82
5394,不合逻辑,विसंगत,72
3231,xix.,उन्नीसवीं,87
11595,苏联,सोवियत संघ,31
9066,概要,सार,50
4709,稳态,समस्थिति,78
10550,sar.,खोज एवं बचाव,39
8235,军刀,सब्रे,29
13752,收音机,रेडियो,11
589,塞克甜,स्कीट,96
12757,杰瑞,जैरी,21
9979,羟基,हाइड्रोक्सी,43
6405,克伦威尔,क्रोमवेल,68
8079,广州,केंटन,52
8642,斯塔福德,स्टेफोर्ड,53
7050,切萨皮克,चेसपैक,63
11677,歌词,बोल,27
4346,劳动节,मई दिवस,80
2923,高音,तिहरा,88
1872,布依,कसना,88
9030,宝贵的,कीमती,50
5024,食客,भक्षक,65
10036,untagged.,टैग नहीं किए गए,42
8135,开除,निष्कासन,51
11861,深度,गहराई,28
9703,尖叫,चीख,37
779,毫无伤害,पूरा हुआ,98
9694,吉祥物,शुभंकर,41
9328,琳达,लिंडा,48
1185,烟酸,नियासिन,96
8517,鸢尾花,आँख की पुतली,54
11761,运动,पुष्ट,12
7133,pau.,पऊ,63
4758,平装,किताबचा,71
13681,发送,भेजा,12
6933,莱比锡,leipzig,64
10820,kc.,केसी,37
1570,短暂的,क्षणिक,92
11473,德雷克,मक्खी,32
7644,万,ज़र्द,59
8370,蜂窝,सेलुलर,55
836,raido,रैपिडो,98
14149,单身的,अकेला,8
7084,萨克森,सैक्सोनी,63
13536,堪萨斯州,केंसास,13
14504,运行,रन,7
14378,单位,इकाइयां,6
6023,毛巾,तौलिया,66
14385,资产,संपत्ति,38
12065,斯宾塞,विग,27
13429,九,नौ,13
12176,杰出的,बकाया,26
8305,nautica,नॉटिका,55
3221,zee.,ज़ी,87
9134,珍妮特,जेनेट,49
10295,反叛,बागी,27
1136,蜈,चालीसपद,95
12325,upropropical.,अत्तिरिक्त,24
11459,amos.,अमोस,32
420,楔形文字,कीलाकार,100
3744,买家,खरीददारों,76
11134,催化,उत्प्रेरित,34
10462,蒙特,मोंटे,35
3610,助势,फ्लक्स,84
11398,羽扇豆,वृक,32
217,鲍拉斯,बलास,100
14262,公司的,निगमित,15
10392,火焰,ज्योति,18
4031,饼干,कुकीज़,22
7624,法令,हुक्मनामा,51
3293,嫁给,आदिवासियों,86
12791,拉里,लैरी,20
1512,槟城,पेनांग,95
13085,争议,विवाद,8
10711,奠定,लिटाया,38
10677,鹿,मृग,38
8924,鱼子,छोटी हिरन,50
6527,学者,शैक्षणिक,18
13753,俄亥俄州,ओहियो,11
4836,micropenis.,लघुशिश्नता,77
9386,保加利亚语,बल्गेरियाई,44
13107,戏剧,नाटक,17
12513,紧急情况,आपातकालीन,16
1571,无证,गैर-दस्तावेजी,94
2343,双边,द्विपक्षीय,89
7345,团结,एकजुटता,62
13606,理查德,रिचर्ड,12
1287,未定,कच्चा पक्का,93
8352,wl.,डब्ल्यूएल,55
10552,内陆,इनलैंड,38
1569,瓦鲁纳,वरुण,94
12962,地点,स्थान,9
8245,突破,दरार,53
9761,坎特伯雷,कैंटरबरी,45
3683,盲目,आंखों पर पट्टी से,84
3752,漫步者,विचरनेवाला,81
138,鬼鬼祟祟,चुराया हुआ,96
13000,凯恩斯,केर्न्स,18
142,土地所有者,जमीन मालिकों,93
11022,缺席,अनुपस्थिति,36
12897,吉米,सर्व-कुंची,19
908,tod.,लोमड़ी,97
8775,阴道,प्रजनन नलिका,52
9740,倒,बहना,38
13620,南非荷兰语,दी,12
9869,猫头鹰,उल्लू,36
13750,机会,मौका,11
6010,执事,उपयाजक,40
12544,信件,पत्र,17
10496,真挚地,भवदीय,34
13093,阿根廷,अर्जेंटीना,17
804,煤油,मिटटी तेल,98
6416,纷争,कलह,67
1546,牧师,पड्रे,42
13195,大量的,द्रव्यमान,15
11555,格言,कहावत,29
6226,博卡,बोका,69
5060,伯尔尼,बर्न,76
12883,百,सौ,15
6105,重拍,फिर से लेना,64
4537,pfc.,पीएफसी,79
9631,查普曼,फेरीवाला,46
9860,路易丝,लुईस,44
9865,原则,सिद्धांतों,26
5520,trisha.,ट्रिशा,73
10696,穆勒,मुलर,38
951,图尔,tuareg,97
6185,星形多数,एस्ट्रोडोम,69
11849,康奈尔,कॉर्नेल,28
13077,局,इनिंग,12
6315,教区,सूबा,68
2927,比利牛斯,पायरेनीज़,88
2378,手镯,ब्रेसलेट,85
5891,恐龙,डायनासोर,49
3302,丧亲,वियोग,84
14412,规则,नियम,7
11978,本杰明,बिन्यामीन,27
8166,鳕鱼,सीओडी,56
12536,波多黎各,पर्टो,22
1936,冠,मुकुट,88
12591,锻炼,व्यायाम,19
6795,模块化的,मॉड्यूलर,62
871,芋头,तारो,97
10134,巴布亚,पापुआ,42
7044,疮,पीड़ादायक,58
8275,风车,विंडमिल,54
10700,裁剪,फसली,25
9630,莫尔斯,बकल,46
13109,自然,प्रकृति,12
5898,马克思主义,मार्क्सवाद,71
13869,这样的,ऐसा,5
6940,传真,फैक्स,62
8253,基辅,कीव,56
8435,凶手,हत्यारों,33
8130,朱迪,जमीमा,56
13242,sa,एसए,16
11290,杰克逊维尔,जैक्सनविल,34
2796,海沃德,हेवार्ड,86
1921,粘液,बलगम,92
7247,咆哮,गर्जन,48
14070,世界,दुनिया,7
14033,思考,सोचना,7
11275,提名人,प्रत्याशियों,30
6224,蟑螂,तिलचट्टा,68
3758,佩戴斯,एक प्रकार का,84
6046,沙皇,ज़ार,70
12667,全体人员,कर्मी दल,18
11723,鲸,व्हेल,26
14028,长的,लंबा,8
3078,凡,शाप दिया हुआ,84
7274,疟疾,मलेरिया,62
9426,专业知识,विशेषज्ञता,47
24,排演,रिहर्सल,73
13164,角色,भूमिका,15
12796,斯图尔特,स्टीवर्ट,20
7864,异丙基,isopropyl,58
6974,尼古丁,निकोटीन,62
1306,comte.,कोम्टे,95
13292,约旦,जॉर्डन,15
14482,为什么,क्यों,7
12029,禁止,पर प्रतिबंध लगाता है,15
5109,未指明,अनिर्दिष्ट,76
5791,有线,वायर्ड,30
8681,bs.,बी एस,52
12826,嘉,कार्ल,19
10011,曼尼,मैन्नी,42
12902,忘记,भूल जाओ,18
3417,sagan.,सगन,86
2288,ust.,उस्त,91
2752,花的,फूलों,88
1880,leighton.,लेटन,92
8710,勇气,साहस,48
9121,az.,अज़,50
13182,罗马,रोमन,16
10282,德比郡,डर्बीशायर,40
6661,血友病,हीमोफीलिया,66
12393,金融的,वित्तीय,23
11395,cs,सीएस,33
1534,epiphany.,अहसास,94
14394,问题,सवाल,5
5775,除数,विभाजक,66
13966,需要,ज़रूरत,6
10718,章程,पताका,37
9091,重新加入,फिर से शामिल हो,40
1965,去冰,एंटीटर,90
11826,再见,अलविदा,27
2112,alco.,एल्को,92
5654,吉普赛人,जिप्सी,66
14108,投资,निवेश,27
8429,篮子,टोकरी,52
5693,甜水,मीठा पानी,72
4736,芳香,खुशबूदार,75
10324,波音,बोइंग,39
2447,acc,गलती से,20
4837,冰箱,फ्रिज,62
6877,布列隆,ब्रेटन,64
8379,钟声,डाइमन्डबैक्स,53
