ID,CHINESE,RUSSIAN,INTERVAL
7545,水瓶座,водолей,62
6810,warthog.,варфон,66
11917,简,джейн,28
3227,自私,эгоистичный,83
3087,火热,огненный,88
7,carbonite.,карбонит,100
3910,路边,придорожный,84
6965,射精,эякуляция,62
13895,向下,вниз,8
11139,不可接受,неприемлемый,35
8509,长崎,нагасаки,55
7354,故事情节,сюжетная линия,56
2608,exceed,превышает,90
1405,minerva.,минерва,95
1260,哈默史密斯,хаммерсмит,96
9051,安乐死,эвтаназия,51
8007,澳大利亚,австралиец,52
6506,在那里,согласно которому,68
7225,θ.,тета,63
10475,想必,предположительно,28
5777,dlr.,длр,73
2109,扩大,расширяться,59
8820,氨基,амино-,53
6281,腹泻,диарея,70
10498,重写,переписан,40
7776,高超,превосходный,60
5192,aldolase.,альдолаза,76
7065,合成的,синтетический,63
11687,记分卡,система показателей,31
419,鞭炮,firecracker,93
3976,优雅的,элегантный,72
4257,困境,дилемма,80
13453,艺术家,художник,12
14056,无论,ли,11
10340,拇指,большой палец,40
7827,迪士尼乐园,диснейленд,60
1585,布吉,буги,94
2788,伦勃朗,рембрандт,89
3106,基尔,киель,88
7270,广场,квадраты,14
11586,里约,риос,32
13354,古老的,древний,14
29,忧郁,меланхолия,100
9553,布鲁塞尔,брюссель,47
7926,精子,сперма,59
6934,巴库,баку,65
12683,键盘,клавиатура,20
11305,火山,вулкан,33
4469,珠宝,ювелирные изделия,81
11129,快点,быстрее,36
9651,执行,исполнение,18
12628,伊丽莎白,элизабет,22
1000,奥杜邦,аудебон,97
8311,仪器,аппарат,56
14280,说,высказывание,8
7373,骄傲,приважно,62
6386,竖琴,арфа,66
9819,广岛,хиросима,45
2689,梅德拉,метра,90
13716,较少的,меньше,12
11445,永远,навсегда,33
6633,重新调整,перестройка,55
9930,渡船,перевозить,37
12260,熊猫,панда,25
2728,莫雷罗,морелло,89
3402,耙,борона,83
4477,年鉴,ежегодник,80
6355,枢轴,квитал,61
11238,逮捕,арест,17
371,梯形,трапециеобразный,97
12729,骑士,всадник,16
7251,在顶上,атоп,63
8370,蜂窝,сотовая связь,56
1490,郝,хао,95
8629,痣,крот,53
357,草稿,черновики,95
8815,正面,лицевой,53
6141,丁,динг,68
2193,最大值,максима,91
6997,较弱的,слабее,65
5697,甲烷,метан,73
547,异端,ересь,97
14036,家,дом,7
10312,ign,воспринимать,42
13596,趋势,тенденция,12
10350,设计师,дизайнер,9
10665,卡通片,мультфильм,31
12530,秘密,секретарь,21
4377,流线型,обтекаемый,71
9030,宝贵的,драгоценный,52
1979,达利,дари,93
11707,平行线,параллельно,27
3468,shropshire.,шропшир,87
6859,雇用,нанимает,21
12340,穆罕默德,мухаммед,25
11785,斯巴达,спартан,24
8476,锻造,кузница,45
9738,安静,тишина,41
11015,屏障,барьер,34
6305,喷,спрей,58
5631,可读性,читаемость,53
3931,kibbutz.,кибуц,84
9967,昂贵的,дорого,34
6512,沙门氏菌,сальмонелла,68
7395,冲浪,серфинг,46
7574,卡梅尔,кармель,62
12100,ds.,дс,27
1487,穿孔,перфорация,72
3554,omn​​i.,омни,86
10087,大风,гейт,40
1700,放逐,изгнал,77
10101,穿着,оделась,25
8195,变体,варианты,40
8834,灰熊,гризли,46
13678,已确立的,учредил,10
9250,颅骨,череп,48
12026,救援,спасать,25
2662,多米诺斯,домина,90
12408,阻止,сдерживать,24
1883,丙氨酸,аланин,93
11433,宽松,непобедимый,33
5436,andromeda.,андромеда,75
2068,烈士,мученик,62
1546,牧师,падрес,43
11771,认识到,признан,6
13908,她,ее,9
1415,女主角,героиня,46
10949,动荡,волнение,37
3190,远征,экспедиции,33
6843,护照,заграничный пасспорт,60
885,lexicon.,словарный запас,97
14398,日期,дата,6
3947,ish.,иш,83
2406,反社会,антисоциальный,91
2447,acc,счастливый,20
11028,quake.,землетрясение,35
5232,自发的,спонтанно,69
4987,箍,обруч,67
5775,除数,дивизоры,67
13617,桌子,стол,12
13369,软件,программное обеспечение,15
11974,显着地,существенно,28
6596,proto,прото,67
6208,熵,энтропия,70
7768,cho,чо,60
5250,羧酸盐,карбоксилат,60
5534,奥林巴斯,олимп,74
5525,撤退,отступление,33
10797,联邦调查局,фбр,38
13162,连续的,последовательный,16
1359,大丽花,георгин,96
14412,规则,правила,7
10469,渠道,каналы,15
7551,残酷,жестокость,62
4397,beaufort.,борфорт,81
6694,梅林,мерлин,67
13717,国会,конгресс,12
10694,剑桥,кембридж,39
4320,皮埃蒙特,пильмонт,82
381,viceroy,вицевый,97
13056,格雷厄姆,грэм,18
8652,moo,моал,54
4035,零售商,розничные продавцы,39
11530,检索到,извлеченный,27
7047,拉丁裔,латиноаналь,61
2936,同志,товарищ,63
3228,疏忽,халатность,67
11392,教授,профессор,32
14042,宣布,объявлено,12
9661,温泉,спа,47
7598,cg.,счетный,61
12183,自杀,самоубийство,25
9997,废话,пишец,44
12076,癌症,рак,27
6061,延长,продлен,63
3880,amal.,амаль,84
1544,甲醛,формальдегид,95
5366,out,исходящий,75
6992,背风,подветренность,61
3653,有顺序地,упорядоченный,85
281,罐头,канистры,85
9579,探戈,танго,47
764,曼克斯,манс,98
5817,羟化酶,гидроксилаза,72
10847,安哥拉,ангола,38
4936,佩雷拉,переира,78
1398,苯基,фенил,95
10862,守门员,вратарь,29
10655,竞选活动,кампании,13
5123,阿尔巴斯,альбус,77
1375,牛头岛,минотавр,96
7183,雏菊,ромашка,62
3906,撒哈拉兰,сахарен,84
6065,暴行,возмущение,52
3827,圣歌,гимн,76
13229,儿子,сын,15
6986,被囚禁,заключенный в тюрьму,46
12843,平底锅,сковорода,20
6568,重拍,ремик,63
6200,迷宫,лабиринт,69
10237,钥匙,ключи,11
6490,孔雀,павлин,67
1052,葡萄糖酸盐,глюконат,97
5586,幼稚的,наивный,70
9237,柏油,смолы,49
4641,经济学家,экономисты,55
2927,比利牛斯,пиренеи,88
12813,ac.,action,20
12168,追赶,гнаться,22
12194,品牌,брендинг,16
12966,无法解释的,необъяснимый,19
4041,高斯,гаусс,83
8763,取景器,видоискатель,53
4565,quall.,катер,79
5721,层云,стратус,73
1098,警笛,сирены,71
13475,波斯语,персидский,13
4779,反物质反物质,антивещество,79
8321,囊性,цистик,56
4249,minesweeper.,тральщик,77
8127,歌手,певцы,19
3802,骨质疏松症,остеопороз,85
717,和平主义者,pacifist,95
5165,asher.,ашер,76
12586,马来西亚,малайзия,23
11639,sl,слалом,29
4902,保险杠,бампер,74
12516,平民,мирное население,17
1823,表现主义,экспрессионизм,93
13476,直的,прямой,13
7256,倒数,отсчет,62
2772,米拉,мила,89
3550,管理人,управленческий,86
6658,雕琢,резервирование,67
10010,奥德赛,одиссея,44
6428,treat,лечение,20
130,静电,электростатический,89
9104,爆炸,взрывы,26
3141,嘈杂,шумный,88
8753,cp,сп,53
10224,cobb.,колючий,41
2572,游戏机,гамелан,90
12222,年长,старшая,26
2964,mem.,мемлес,87
8639,刺,жало,53
1896,性别歧视,сексизм,93
8058,格林纳达,гренада,58
7647,冒险者,адвентист,57
13067,兄弟,родной брат,12
5456,多姆森,добсон,75
3057,卡片,картсток,88
11190,海盗行为,пиратство,36
2474,tori.,торы,57
5606,塔拉哈西,tallahassee,74
2407,发芽,прорастание,89
3060,棱角,угловой,88
12151,国内的,одомашненный,26
12349,历史性,исторический,13
10230,罗马尼亚人,румынский,42
11498,报纸,газеты,14
6304,bec,преподаватель,70
2269,魔术贴,липучка,91
10408,her,трюк,41
10207,夹克,куртки,35
4137,课堂,школьный класс,75
910,托鲁,тору,93
10750,eli,эфир,38
11794,特拉维斯,трэвис,30
1242,弄脏,пятно,63
11923,安卓,андроид,29
5019,卷曲,кудрявый,77
11752,布里斯托尔,бристоль,30
9293,cy.,цитан,49
11653,所有权,владение,31
6813,饥饿的,голодный,66
14223,创造,создавать,5
10790,过时,устаревший,38
9417,夺走,реагировать,49
7346,氦,гелий,62
7999,萨凡纳,саванна,59
6812,二极管,диод,65
4012,散步,охватывание,73
12421,奥斯汀,остин,24
5686,洛瑞,ломание,72
5000,多边形,полигон,68
10292,头像,аватар,41
412,贝特塔,беретта,100
55,ova.,ова,100
2063,鹦鹉螺,наутилус,92
199,格鲁鲁德,гертруда,100
9667,喷泉,фонтан,46
2835,四肢,конечности,71
12621,本国的,родной,21
14453,八月,август,6
7042,认证,сертификация,40
9735,奥尔,оф,46
5749,卡斯蒂利,кастил,73
2266,compatriot.,соотечественник,86
1471,吉尔加什,гилгамеш,95
12160,探险队,экспедиционный,27
9512,尤利西斯,ulysses.,48
2776,格劳斯,gulliver.,89
14143,打开,открыть,8
11359,烟草,табак,34
1351,贝尔特里,фанатизм,96
11580,胜利者,виктор,30
12267,恨,ненавидеть,23
12914,读者,читатель,9
12242,概念,концепция,23
5133,祖鲁,zulu,76
12277,杰卡,jaga,26
12832,经济的,экономический,17
3692,转录,транскрипция,53
2560,剧场,игра,90
10796,佛教,буддизм,38
872,彼拉多,пилат,97
3299,西里尔,кириллица,87
10526,大本上,по существу,19
12235,监狱,тюрьма,17
9037,苛刻,требовательный,19
9283,克服,превосходить,46
8728,大众,volkswagen,54
8887,大肠杆菌,коли,52
3731,cro.,кроаль,85
12867,火鸡,турция,20
1526,粪便,фекал,95
9456,乐器,инструментальный,26
4596,朴素,ясно,80
14102,官方的,официальный,9
10378,巫婆,ведьма,38
3095,扭矩,крутящий момент,88
5560,越位,офсайт,74
13624,外部,за пределами,12
2384,丽思人,лизц,91
645,托伦斯,torrens.,99
2900,愤怒地,сердито,88
2884,希波克拉底,гиппократ,88
5492,水烟,кальян,74
6691,赐予,даровал,62
13840,我,я,5
8489,arroyo.,арой,54
13494,疑问,запрашивает,12
468,pluribus.,плюрибус,99
1108,蒂利,тилли,96
2554,听诊器,стетоскоп,90
11931,岁,века,12
4424,半人翁,посадка,75
12093,乌克兰,украина,27
4151,贝恩,бессил,82
12862,荒野,дикий,20
759,除臭剂,дезодорант,95
1541,斯巴尔罕,стелларт,86
10123,喇叭,рог,34
911,henchmen,приспешники,97
2050,弹头,боеголовка,76
8645,庇护所,приют,44
1711,bafta.,баффи,94
9616,自由泳,фристайл,47
8976,猫咪,китти,50
629,自恋,нарциссизм,99
10282,德比郡,дербишир,42
12504,光盘,компакт диск,23
7522,天狼星,сириус,62
4498,高血压,гипертония,80
6676,骡子,мул,59
4450,portage.,портаж,81
7668,初学,зарождение,61
14233,必需的,необходимый,6
8329,冒犯了,обиженный,25
9626,卖淫,проституция,43
2785,纽马克网,новый рынок,89
4489,哈克贝利,huckleberry,80
2443,分配,назначать,12
8784,宇宙飞船,космический корабль,53
4163,对数,логарифм,75
12338,电子的,электронный,19
7916,涡流,эдди,58
12884,零,нуль,19
10568,重播,воспроизводитель,33
11373,大屠杀,холокост,34
7284,油船,танкер,54
7226,莱佛士,лотерей,63
9952,谢谢,спасибо,44
11138,尤金,евгений,34
3021,梭鱼,барракуда,87
9087,对应,соответствует,25
13977,想,хотеть,5
439,变态,метаморфоза,100
1402,塔玛拉,тамара,95
4625,孢子,спорный,70
11951,普查,перепись,28
6555,震荡,сотрясение,65
14464,提起,подано,6
4368,诚实,честность,81
8879,塞内卡,сенека,52
6785,乙酰基,ацетил,65
12323,ch,патрон,25
12137,统一,унифицированный,27
3511,舞厅,бальный зал,85
5064,宗派,сектант,75
9814,f,фангл,45
1495,抗动性建立主义者主义,антидизестабизм,95
11705,艾萨克,исаак,31
227,美容,косметология,100
2293,飞地,анклав,87
14211,几周,недели,8
14362,视频,видео,10
3181,mojo.,мэро,88
13719,阿卡,ака,12
9218,汽油,бензин,50
7723,无力,неспособность,60
2697,无国籍方式,бездействие,83
7011,临界点,порог,64
4797,核苷酸,нуклеотид,71
13074,实验室,лаборатория,17
3408,底格里斯,тигрис,87
7484,eris.,эрис,35
5369,反惯性,контрнаступление,66
13852,一些,некоторый,6
13650,合法的,юридический,8
4860,断头台,гильотина,78
10925,公吨,гореть,36
7109,迷人,очаровательный,44
10567,不必要地,ненужно,40
1424,颂,песнопение,50
109,偿还,погашать,90
14062,例子,пример,10
12121,谜,загадка,27
6590,瓦砾,обрезать,67
9032,垄断,монополия,50
12304,布鲁克林,бруклин,25
4587,骨干,марионетка,78
10016,凡人,мрачный,35
14295,下列的,следующий,5
5091,热带,тропики,8
8197,缺席的,нет на месте,57
7029,伍德沃德,вурать,65
11332,盒,пакет,26
1708,垂涎,замученный,91
3966,南瓜,тыквы,57
7830,achilles.,ахиллес,60
13151,进步,продвигать,11
162,假名,кана,99
8381,寿命,продолжительность жизни,56
3923,ortho.,орто,84
13647,居住,жить,7
7884,伊莎贝拉,изабелла,59
10617,玻利维亚,боливия,39
14257,网络,сети,8
1966,克伦,мучить,93
11925,带电,взимается,14
11142,lib,либ,35
8770,插头,затыкать,48
13856,仅有的,только,6
7262,斯特拉,стелла,63
11260,粘土,глина,35
11042,马林,марлин,29
14407,预计,ожидать,10
12199,门,дверь,22
5536,破解,взломанный,33
1035,shreveport.,шрифт,97
2583,善良,доброта,13
11275,提名人,кандидаты,31
9081,坦桑尼亚,танзания,51
11432,精英,элиты,32
1376,小丁条,трина,96
6053,黛博拉,дебора,71
12587,格鲁,гуру,23
5316,里奇,рикки,76
3972,季刊,ежеквартальный,83
6737,莫德凯,мордекай,67
10259,构造,тектоника,39
5200,小猫,котенок,71
5850,aye.,ай,72
4602,翼,ала,62
2057,尖塔,шпиль,88
2991,int,inint.,88
5705,叙述者,рассказчик,53
4321,霍比特人,хоббита,82
2196,罗谢尔,rochelle,91
12541,周末,выходные дни,22
3994,分水岭,водораздел,82
11199,躲闪,уклоняться,34
7939,混合,смешивание,19
10927,塑料,пластик,36
2342,面条,лапша,64
11237,gen,генерал,35
10701,闪亮的,блестящий,39
1228,潮湿,самоуверенность,96
10755,诚实的,честный,38
11197,策略,тактика,18
13680,少量,кусочек,12
10833,酋长国,эмираты,36
1542,sav,садовый,95
4711,失眠,бессонница,79
13869,这样的,такой,5
10644,樱桃,вишня,39
1334,白果,альбинора,95
10029,skinner.,скинтер,44
2664,莱斯斯斯,лайссес,90
11833,星座,созвездие,29
12362,包装商,пакеры,24
6565,笑脸,смайлик,68
13124,prod,продлицо,17
4228,叽叽喳喳,чистота,78
9659,搬运工,портье,46
8277,牙科,стоматологический,57
10404,噪音,шум,40
7036,cu.,подушка,63
3255,锆,цирконий,88
7682,班卓琴,банджо,61
14494,洛斯,лос -,38
6116,拍击,шлепок,54
3848,司法管辖区,юрисдикции,50
2816,spranchnology,сплитнология,89
10837,光谱,спектр,38
11487,保卫,защищать,13
12293,沙特,саудовство,25
7190,游戏玩家,геймер,63
10575,发誓,клясться,38
1590,凝结,конденсироваться,50
12650,坦帕,тампа,22
11978,本杰明,бенжамин,28
7539,塔夫,тафт,62
11264,半决赛,полуфинали,28
1369,没有标记,бездарный,96
3081,减去,вычесть,61
7589,倾倒,свалка,43
9115,误解,недоразумение,44
7710,到期,срок действия,61
4030,睡着了,спящий,83
3215,过敏,аллергия,87
12918,目标,цель,13
4081,棘爪,палс,83
1850,头韵,аллитерация,93
819,迄今为止,до сих пор,98
10920,成人,взрослый,33
7611,释放,развязан,58
13607,浏览器,браузер,12
7314,malkin.,малкин,62
5406,消化,переварить,52
2976,ursa.,урса,64
11396,跳过,пропускать,28
4453,西班牙猎犬,спаниель,80
13394,革命,революция,14
9067,道尔顿,далтон,51
1038,腥,рыбный,97
1629,双工,дуплекс,92
7582,阿奎那,aquinas.,62
10819,马可,marco.,38
4612,香蕉,бананы,38
8284,重新部署,перераспределен,50
6328,众议员,конгрессмен,70
11211,佛蒙特,вермонт,35
4718,水分,влага,79
155,独轮车,тачка,100
12649,巴勒斯坦人,палестинский,19
9015,滑冰,кататься на коньках,20
5222,仓库,депо,40
13883,系统,система,8
13454,玩笑,шутить,12
6775,siegfried.,зигфрид,66
10559,选民,избиратели,34
6288,好奇心,любопытство,68
7397,塔拉,тара,62
11339,简洁,краткость,34
3587,双语,двуязычный,85
9475,降级了,понижен,47
8611,钻头,дрель,42
10261,党派,партизан,37
394,莱瑟姆,литам,100
5573,拓扑,топология,64
11397,推断,вывод,30
9908,沟,траншея,39
9223,阿巴拉契亚人,appalachian.,49
11721,对抗,соперничество,29
4111,缩短,сокращение,37
5178,马不停蹄,без остановки,76
11926,圣经,библия,28
6989,脊,позвоночник,65
928,铋,висмут,97
6327,visttrap.,мухоловка,70
6594,煤烟,сажа,68
13955,高的,высокий,7
12195,值得的,достойный,26
9876,电池,батареи,20
10922,纽芬兰,ньюфаундленд,38
7441,奥克斯,aux.,62
10376,pt.,выступ,15
12534,被认为是,считается,6
10268,泰米尔,тамил,42
6397,逃亡者,беглец,56
9992,奖学金,стипендия,42
9377,雪松,cedar.,46
9444,硫,сера,45
14205,包括,включен,6
3088,搅拌机,блендер,88
13760,pr,приоритет,11
7874,亿万富翁,миллиардеры,57
10113,阿立迪亚人,аспидиан,43
3490,氨基转移酶,аминотрансферазы,86
1165,无圈,ноосфера,96
9309,鲁宾,вбивать в голову,49
4787,伍德伯里,вудбери,79
741,丹顿,дантон,98
9331,消耗,потребляется,29
3072,杏仁,миндаль,86
1005,synoptic.,синоптик,97
11124,印象,впечатление,21
7591,挤,переполненный,17
10943,degr,градусы,23
6413,懒人,лапес,64
5892,勋,заслуженный,72
13106,小家文,калитки,13
14354,女性,женщины,10
5260,瑕疵,недостатки,46
11989,卡特里娜州,катрина,28
5625,跛行,хромать,59
6467,arg,argent,69
1145,微生物学,микробиология,93
7774,布鲁克尼,бруки,60
8449,地震学,сейсмология,54
8042,皮匠,таннер,58
12662,黑名单,черный список,12
4719,费,fei.,79
13522,存根,окуривать,12
6645,overs,надзор,66
13865,我们,мы,5
2476,landau.,ландо,90
4172,radford.,радфорд,82
8107,手枪,пистолеты,40
7209,生物合成,биосинтез,63
3362,茎,стебли,38
13157,gif,дар,17
4411,rani.,рани,81
10204,处理,умение обращаться,22
5325,鱼雷,торпед,70
7425,最难的,самый сложный,62
10880,wh.,смягчать,38
3413,警官,констебль,78
9238,莱昂内尔,леул,50
14226,自由的,бесплатно,5
13843,全部,все,6
13610,单词,слово,9
12030,短语,фраза,22
2226,轴向,осевой,91
10660,紫丁香,сирень,39
8948,托,дод,52
7275,盒式磁带,кассета,61
13736,共和国,республика,11
9548,梅,meu.,48
7409,波希米亚,богемный,59
6632,马赛,марсель,60
8918,强制的,обязательный,52
11567,在旁边,в стороне,32
2132,下落,местонахождение,92
4820,前辈们,предшественники,45
3742,蒙,монгольский язык,83
9147,里昂,лион,51
10093,丽塔,рита,43
4169,胡子,усы,79
9614,笏,wat,46
2596,长袍,халат,81
5487,变质,метаморфический,73
5673,调制解调器,модем,70
9554,生物,биологический,25
3859,幸存上,выживает,22
1838,italicized.,итализован,88
13520,很多的,многочисленный,12
7560,教父,крестный,61
11522,莱利,райли,32
3404,皮疹,сыпь,85
12353,伴侣,приятель,23
13393,见面,встречаться,9
10960,马尼拉,манила,37
11712,艾米莉,эмили,31
10189,立法,законодательство,24
673,胶泥,цементированный,60
11387,利兹,лидс,34
9438,罐,банка,46
9677,罗德,родос,47
3433,剪子,выравнивание,76
10443,损害,обесценение,38
5679,芥末,горчица,73
12950,星期五,пятница,19
4887,豪华,deluxe,78
14206,问,спросил,5
13442,无限期,неопределенно,13
2240,sane.,в своем уме,91
6297,小报,таблоид,64
5261,麦卡锡主义,маккартизм,76
13226,向前,вперед,9
1996,宝,баун,93
1932,midi.,миди,92
2077,角质,роговой,92
10329,浏览,просматривать,37
9357,澄清,разъяснение,47
7744,选集,антология,57
9715,亚历克,алек,46
10196,corner,угловые,43
8779,猩红,алый,52
9477,成交,клинч,23
7082,义,йи.,64
3561,佩内洛普,пенелопа,85
7231,al,вслух,63
8098,捡起,подбирать,57
11616,种族主义,расизм,32
10638,更年轻,моложе,39
3146,胰岛素,инсулин,88
8,怪人,гики,28
6991,踩踏,паничка,62
3017,腔,полость,88
9215,呸,пух,50
7317,玛德琳,мадлен,62
9029,西伯利亚人,сибирский,51
294,果然,бесплодный,100
10150,滑板运动,скейтбординг,30
1428,杰出,прославленный,95
6601,曲调,мелодии,38
1062,环境主义,экологичность,33
7865,隐喻,метафора,54
1452,行车道,проезжая дорога,95
8394,分析师,аналитики,46
7362,天花板,потолок,61
7978,镁,магний,59
10049,现象,феномен,43
10633,明尼阿波利斯,миннеаполис,39
12619,汗,хан,22
10934,披头士乐队,битлз,38
12420,有人,кто-нибудь,24
14302,功能,функция,20
1390,巴拉圭人,парагуаян,90
6561,内罗毕,найроби,68
13637,法庭,корт,12
5083,芝士蛋糕,чизкейк,76
8648,信任,доверие,24
5942,泰隆,тирон,72
5638,休息室,бездельничать,71
9430,令人兴奋的,захватывающе,34
8314,希瑟,вереск,56
6695,前言,преамбулы,67
1961,askari.,аскари.,93
2229,烟雾,смог,91
1144,wankel.,ванкель,96
10504,庆典,празднование,19
10813,维也纳,вена,38
4479,体育精神,спортивное мастерство,81
7243,脊椎按摩疗法,хиропрактика,63
9268,遇到,сталкиваться,28
8739,心理,психологический,33
14259,行政,администрация,6
13085,争议,противоречие,8
10241,理发师,парикмахера,42
14346,商业的,коммерческий,8
655,摇杆,рокеры,72
13732,低的,низкий,11
10889,数,подсчет,10
4992,氙,ксенон,78
7685,viscount.,виконт,61
14142,时期,период,8
11828,外,наружный,30
10670,长椅,скамья,37
6022,摘抄,выдержка,57
1569,瓦鲁纳,варуна,94
5084,盗贼,воровство,76
2230,昆虫学,энтомология,91
14195,相当,скорее,6
939,剧团,труппа,93
13937,非常,очень,8
12128,梅尔,мель,27
6795,模块化的,модульный,63
7481,招待员,упор,57
8242,超越,превзошел,45
9884,十八,18,45
5437,萨尔,сальс,75
11208,好莱坞,голливудский,35
7173,bis.,бис,41
10019,卡博特,кабота,44
1286,中间人,центрист,93
7976,自我,эго,57
58,柠檬汽水,лимонад,100
3639,防锈的,нержавеющая сторона,85
10546,床,кровать,38
9198,每年,годовой,50
14,哈尔堡,гавань,27
12314,日常的,ежедневно,25
5815,登革热,денге,73
2254,前书前,предельный,91
10659,英超,премьерфорство,39
9935,相互的,взаимный,40
12341,记忆,память,13
7463,clive,клич,62
4853,前列腺,предстательная железа,76
423,剧作家,драматург,96
13828,关于,о,5
13071,挑选,выбирать,12
5135,凯瑟拉,caesura,77
252,议会,парламенты,17
12055,杰斐逊,джефферсон,28
6036,宝石,драгоценность,59
4342,尸检,вскрытие,79
8190,河马,бегемот,57
14154,顾客,клиенты,25
5378,通配符,подстановочный знак,75
13291,国家,нация,7
11647,前夕,канун,31
1407,修改,поправка,18
13769,理解,понимание,9
11818,除了,помимо,26
12624,龙卷风,торнадо,20
12127,恐惧,страх,22
1799,润滑剂,смазка,81
13605,水,вода,12
4873,喋喋不休,рэперы,27
8627,捻,крутить,40
0,意图,напряженность,7
8081,半径,радиус,58
11820,技能,навыки и умения,25
5073,约束,ограничения,71
7360,弗拉克,волай,62
13024,海军,военно-морской,18
4633,狂躁,мания,79
12246,头发,волосы,25
12850,艾伦,аллен,20
605,撞倒,наезжать,99
8323,箭牌,висячий,56
12209,本田,honda,26
4874,虚拟,фиктивный,78
7879,克罗克,крокер,60
347,邮差,почтальон,100
10449,格鲁吉亚,грузин,38
3452,不服从,непослушание,83
2138,律,беззаконный,85
13220,发达,развитый,10
6129,吱,скримить,68
8666,高原,плато,53
7126,逃走,бегая,45
10162,困难,трудности,31
7010,vox.,воос,65
11953,艾伯塔,альберта,28
2333,棍棒,палочка,90
7836,失败,сбои,21
2673,聚合,полимеризация,87
7296,巴尔干,балканы,53
7594,祖父,дед,60
8526,国外,за рубежом,55
14227,返回,возвращаться,9
3569,拟人,персонификация,85
9329,居住者,житель,48
1355,kooks.,куксы,89
13983,帮助,помощь,6
10704,磁盘,диск,38
14355,利润,прибыль,29
4701,波什,бош,79
11246,本质上,по сути,26
6627,高加索,кавказ,67
5976,无聊,скука,71
13781,胜利,победа,10
9652,预期,ожидается,38
8575,专政,диктатура,51
5482,纵火,arson,74
9449,dom,домос,48
9371,re,растительность,49
6578,阿斯伯格,asperger,68
1949,土匪,бандит,58
3719,落叶,лиственный,85
14417,有限的,ограниченное,8
6626,寿司,суши,67
1773,粉红色,мизина,88
12359,乍得,чад,25
596,斯特顿,стецсон,94
8266,ee.,э,57
3889,丙烯酸纤维,акрил,82
1667,帝国主义者,империал,80
3939,生物圈,биосфера,83
9003,布拉沃,браво,52
4761,螺旋,спираль,79
9267,利比里亚,либерия,50
13331,通常,как правило,13
6628,笛卡尔,декарт,67
6425,尼日利亚人,нигерийский,67
7704,狸,енот,60
8137,hug,обниматься,58
2957,肮脏,толстушка,88
7527,存储库,репозиторий,61
13587,马丁,мартин,12
4792,氧化剂,окислитель,39
11968,迪士尼,дисней,28
1973,阿姨,ahunt.,93
3922,pais.,паис,84
14171,四月,апрель,5
4252,水蛭,пиял,82
7139,乌古斯丁,августин,60
5741,犹大,иуда,73
12142,逃脱,побег,21
2892,鞭打,взбиты,55
5938,veronicas.,вероника,58
965,soir.,повсегда,97
2856,惊人,удивительный,71
11182,斯内普莱切,steeplechase.,36
4540,山猫,бобсат,65
5977,nicht.,ничт,69
7786,兵变,мятеж,57
1797,健忘症,амнезия,93
1518,玛丽乌斯,молоточек,95
2784,定时器,таймеры,65
7147,爱斯基摩人,eskimo.,44
2656,中城,мидтаун,90
3834,哨兵,сентинель,81
13010,捕捉,пойманный,18
10538,暮,сумерки,40
1500,壮观,впечатляюще,95
1840,rescinded.,открыл,87
10702,桶,бочонок,36
86,犁,пахать,88
4535,聪明,умнее,80
5682,乳头,ниппель,68
1870,暂时,на мгновение,93
1063,ultima.,ультима,96
5738,丧失,погибли,63
13064,地狱,ад,18
624,沙洲,seimas,99
4954,附录,приложение,78
1986,未爆炸,невыразительно,93
2963,团队合作,работа в команде,88
9985,谵妄,бред,44
6713,unh,несчастный,65
14045,之内,в пределах,10
13231,安东尼奥,антонио,16
11749,准确性,точность,30
3269,堆,свалил,49
9091,重新加入,радоваться,41
2222,肉桂,корица,91
13278,拍,патент,14
14200,行动,действие,9
1190,tit,тициан,96
2814,脱羧酶,декарбоксилаза,89
7601,空白,пустота,56
1046,胸衣,лиф,87
13299,遇见,встретились,12
4688,彪马,пума,74
8579,德姆,дем,55
5675,责任,обязанность,71
8411,波尔图,порту,56
11869,贝克,пекарь,29
470,雅博,аббат,97
7260,睾丸,яичка,61
12450,鸭,утка,19
2886,索,сомеры,88
10594,阿灵顿,арлингтон,39
7423,安吉丽娜,анджелина,62
3879,达格尔图维尔,смельчак,80
8720,中西部,средний запад,54
13360,老虎,тигры,12
8276,派克,щука,51
2350,刷,чистка,47
12467,最低限度,минимально,24
771,ord.,орден,98
7509,巫术,колдовство,62
1360,佩雷,пелена,96
6159,裂痕,разрядка,69
4794,赫尔什,гершель,78
5930,哔叽,сержа,71
11590,诗歌,поэзия,32
4693,漫画家,карикатурист,67
3341,丁二烯,бутадиен,87
7518,交叉,кроссовер,58
9905,挑衅的,агрессивный,34
3097,不赞成,неодобрение,74
14033,思考,думать,7
14284,虽然,хотя,5
8142,多变,разнообразный,20
6727,修补匠,дженк,64
6699,格兰杰,грейт,67
13376,迈阿密,майами,14
8749,巴斯特,пастер,51
8549,芬恩,финн,53
4455,野蛮人,варвар,57
7138,声望,престиж,64
11684,腿,ноги,18
9912,住宅,жилой,45
5311,气垫船,на воздушной подушке,76
774,fv.,фв,98
8522,判断,судить,19
2495,唐比,дебби,63
7735,前兆,предшественник,58
2264,穴居人,пещерный человек,91
9269,灯,лампа,48
4366,parton.,пастофон,81
13033,pd.,портить,18
1571,无证,недокументированный,94
5869,罗勒,бэзил,72
12712,loren.,лорен,21
5653,吉堡,гиббонс,62
1349,工作站,рабочая станция,87
9669,暗黑破坏子,диабло,47
