ID,CHINESE,TURC,INTERVAL
7831,鸭嘴兽,platypus,61
14018,当前的,akım,7
7030,安息日,sabbath,66
10911,小狗,köpekler,8
7810,鲁西蒙,rubicon,61
3779,凯西斯,keats,83
12073,间谍,casus,26
9484,前卫,avant,49
13064,地狱,cehennem,18
10539,教义,doktrin,39
6518,清教徒,puritan,63
14095,平均的,ortalama,11
1708,垂涎,coveted,91
8413,随意的,gündelik,52
13511,多伦多,toronto,13
9531,死者,merhum,48
144,艾克,aik,100
12343,开车,sürdü,25
11434,甲基,metil,33
9172,塔尔萨,tulsa,51
12615,副,yardımcısı,23
688,无处不在,çabuk,98
2515,哥萨克,cossack,82
4482,扦插,tait,81
13796,在,içinde,5
1706,中断,intermisyon,95
13095,自由,özgürlük,18
8777,泰姬草,taj,54
11228,坐着,oturma,25
9863,麦克勒,mcphail,46
802,浪子,matador,96
8701,开膛手,ripper,55
11046,历史学家,tarihçiler,27
8449,地震学,sismoloji,54
5763,移位,yer değiştirme,42
12092,灭活,inaktive,27
9048,最年轻的,en genç,52
12199,门,kapı,23
6026,克里希纳,krishna,72
3096,蓬塔,punta,88
8827,标致,peugeot,54
10387,亚军,airmen,42
10968,特拉华州,delaware,38
2291,锶,stronsiyum,92
4521,奇特,özel eşya,76
2233,高尔夫球手,golfçüler,71
2674,甲状腺,tiroid,89
5653,吉堡,gibbons,63
14338,看到,görülen,11
10898,执照,lisans,33
8661,货运,navlun,54
10309,陪同,eşlik eden,19
2053,喷嚏,hapşırmak,85
14515,芝加哥,chicago,11
7221,缓刑,şartlı serbestlik,62
5767,灯架,işaret,71
11384,劳拉,laura,35
7478,突击队,komandolar,34
3908,火锅,ateş gücü,84
5683,检查站,kontrol noktası,63
12830,车轮,teker,16
1576,狐狸,foxy,95
7094,跳蚤,pire,64
1558,塞塞米尔,septimal,95
2512,果蝇,meyve sineği,91
9220,拘留,gözaltına alınmış,47
1872,布依,belay,89
5499,博蒙特,beaumont,75
13271,中继,röle,16
10028,选票,oylama,37
13924,反对,aykırı,7
5930,哔叽,sergi,72
7442,赛马场,yarışmacı,63
5539,海牙,hoyu,75
5409,更安全,daha güvenli,76
6168,宏,makro,70
6967,陆,karasal,65
8872,超级明星,superstar,53
440,希尔,hiller,100
2925,goldwater.,altın su,89
2638,弓箭手,okçular,58
13345,实践,uygulama,12
13551,意思,anlamına gelen,13
9139,凯尔文,kelvin,51
8995,萨迦,saga,52
10841,葡萄酒,şarap,38
2350,刷,fırçalama,48
14165,城市,şehir,8
8988,表演者,sanatçılar,10
5111,纳姆,nam,78
3235,脑膜炎,menenjit,86
10385,魔术师,büyücü,41
399,碳酸氢盐,bikarbonat,100
8799,计算,hesaplanmış,29
13114,司机,sürücü,12
11194,物种,türler,36
9144,盘子,tabaklar,20
14495,法语,fransızca,11
13647,居住,canlı,8
7236,参考书目,bibliyografya,62
13609,因此,böylece,12
5787,基石,kilit taşı,73
11680,塞勒姆,salem,32
10125,苏,surat,44
7698,痈,karbonkül  şirpençe,62
14403,很快,yakında,9
10268,泰米尔,tamil,43
7072,重新加载,tekrar yükle,54
12873,纸,kağıt,18
8668,志,fikirli,10
315,孤子,loner,100
2501,过载,çok fazla,91
6547,意大利面条,makarna,69
1449,重复使用,yeniden kullanmak,61
10789,工具,araçlar,20
13002,特许经营,franchise,18
3234,唤醒,rouse,78
2792,涡轮增压器,turboşarj,89
7343,啦啦队,amigo,59
798,瓷,porselen,98
1302,晒斑,güneş yanığı,94
8926,懒惰,tembellik,53
8127,歌手,şarkıcılar,19
12382,简短的,kısa bilgi,24
6355,枢轴,pivot,62
1366,克里普宁,crispin,96
669,胀,kabarma,68
3728,装设,döşemek,62
11810,尼日利亚,nijerya,31
5901,无意,istemeden,65
11923,安卓,android,29
12315,墨西哥人,meksikalı,25
2389,ob告,ölüm yazısı,83
1261,嘲笑,alay,34
1680,耆那教,jainizm,95
8332,抄袭,intihal,53
704,纳霍,nacho,98
10113,阿立迪亚人,ascidian,44
6986,被囚禁,hapsedilmiş,47
12796,斯图尔特,stewart,21
13487,教会,kilise,13
12154,呃,eritmek,27
9079,女朋友,kız arkadaşı,50
4004,恐怖症,fobi,83
6468,险恶,uğursuz,69
449,德曼,çizgi film,100
7992,消费,tüketim,60
6955,贼,hırsız,66
5512,拉扯,çeker,18
850,喀里多尼亚人,kaledonyalı,98
10755,诚实的,açık sözlü,39
6039,弗林德勒,flinders,72
9915,多佛,dover,45
8666,高原,plato,54
1891,黑客,bilgisayar korsanları,41
10726,施,shi,35
2662,多米诺斯,dominus,90
478,三磷酸,trifosfat,99
8170,注射,enjeksiyon,29
6915,陶氏,dow,66
12057,含有,yerinde,7
4985,流浪汉,hobo,76
4650,伊塔,ita,80
14505,地址,adres,5
7574,卡梅尔,carmel,62
8633,海象,mors,55
12033,海盗,korsan,18
1499,罗根,rogan,95
3869,宣传册,broşür,82
12647,威胁,tehditler,13
3773,多才多艺的,çok yönlü,77
5138,举重,ağırlık kaldırma,77
1719,文本文件,txt,94
7986,目瞪口呆,sersemlemiş,43
3002,工具箱,araç kutusu,88
782,骘,aygır,91
5406,消化,sindirmek,53
9235,极光,aurora,51
11912,威利,willie,26
10263,昏死,nakavt,43
14498,工业的,sanayi,14
8107,手枪,tabanca,41
11547,改变了,değiştirilmiş,8
1150,苯酚,fenol,91
1666,双簧管,obua,93
2010,拼错,eksiklik,61
6164,瀑布,şelale,68
10940,波峰,kret,36
8125,成熟,olgun,46
1333,没事,nevermore,96
14303,事实,hakikat,6
10287,切斯特,chester,42
8569,漂移,sürüklenme,35
8476,锻造,forge,45
394,莱瑟姆,latham,100
4710,动物群岛,fauna,80
10172,鹦鹉,papağan,42
7238,俾斯麦,bismarck,64
5059,vinny.,vinnik,78
5555,萨马拉,samsara,75
5603,巡洋舰,kruvazör,70
7670,雷鬼,reggae,62
4914,cav,cahil,79
8563,尼尔森,nielsen,56
5250,羧酸盐,karboksilat,61
252,议会,parlamentolar,17
8315,印地语,hintçe,57
13161,当然,kesinlikle,17
10436,替代,ikame edilmiş,21
13723,战斗,mücâdele etmek,12
7362,天花板,tavan,62
13760,pr,prix,12
4699,悍马,hummer,80
10294,已婚,evli,38
116,卡帕,kapa,100
10156,明,ming,42
6351,保释,kefalet,61
3421,共价,kovalent,86
8062,参数,parametreler,44
12784,元素,elementler,16
14125,一半,yarım,10
9424,毕加索,picasso,49
14492,期货,futures,8
3132,蒙塔格,montague,88
3655,重新训练,rarak,78
13187,网球,tenis,17
6288,好奇心,merak,69
7805,原始,ilkel,58
2109,扩大,genişletmek,60
9579,探戈,tango,48
5096,不诚实,sahtekâr,78
8805,交响乐,senfoni,53
13929,方式,yol,7
13179,罪行,suç,10
10679,雪崩,çığ,39
14499,大卫,david,9
13432,样板,basmakalıp,14
2421,过失杀人,adam öldürme,91
13717,国会,kongre,12
3298,耶,yaşasın,88
7163,炼金术师,simyacı,64
14129,绝不,asla,10
8787,非醋核,nezaketsiz,53
7668,初学,başlama,62
8574,打火机,çakmak,54
12117,图形,grafik,16
13221,直接地,direkt olarak,16
2946,山羊,keçi,46
3163,化学家,eczacı,71
1265,九十年代,doksanlar,53
13634,未注册,kayıtsız,12
12955,犹太人,yahudi,19
3547,火山口,caldera,86
12608,沙漠,çöl,22
12736,紧迫,basma,12
3142,精神活性,psikoaktif,88
3901,托克,tokmak,84
6617,牌匾,plak,64
1853,防空,uçaksavar,94
11337,拉屎,bok,34
7345,团结,dayanışma,63
11849,康奈尔,cornell,30
10412,复兴,canlanma,33
13000,凯恩斯,cairns,19
7502,索尔兹伯里,salisbury,62
7455,立体声,müzik seti,62
6809,杠杆,kaldıraç,65
1038,腥,fishy,97
9093,毕业,mezun olmak,36
8905,艾美,emme,53
5026,霍拉,holla,78
17,狂热学,fanatik,65
9791,eh.,hür,46
2305,羧基化酶,karboksilaz,91
14483,原因,sebep,6
13694,防御,savunma,10
11365,雨林,yağmur ormanı,35
7046,仙境,harikalar diyarı,65
5472,解释性,açıklayıcı,75
6428,treat,tedavi,20
12340,穆罕默德,muhammed,26
6995,走廊,koridor,62
1743,劝说,ikna,77
10045,发言人,sözcü,44
6937,教科书,ders kitabı,53
13422,约瑟夫,joseph,14
8902,自主性,özerk,51
7448,黛安,dian,55
9827,连接,bağlantılar,11
388,鹌鹑,bıldırcın,98
1322,会众,cemaat,77
803,曲线球,curveball,98
4069,图腾,totem,83
3494,知识,lore,79
8456,可爱的,şirin,51
12177,推,itmek,17
10961,龙,ejderha,17
11580,胜利者,victor,31
12764,最糟糕的,en kötüsü,21
11714,阿纳海姆,anaheim,31
12129,采用,kabul edilen,20
11454,奖金,bonus,34
11882,斯坦福,stanford,30
8172,描绘,tasvir eden,24
3261,帮手,yardımcı,82
7303,灵活的,esnek,55
2616,更幸福,daha mutlu,90
5604,图森,tucson,75
5394,不合逻辑,mantıksız,74
6652,粉笔,tebeşir,66
13975,第二,ikinci,7
14393,脸,yüz,12
2596,长袍,elbise,82
6550,梅格,meg,69
3915,血清,serum,84
8037,机智,zekâ,23
8335,统治,egemenlik,17
5725,注意,önemsemek,67
1740,穷人,fakir,94
8585,sen,you are,56
2332,兆,trilyon,89
8849,活泼的,parıldamak,54
6429,坐了,yerleştirmek,10
14017,操作,işletme,6
4794,赫尔什,herschel,79
5718,哈格,nahoş,63
9598,幽默,mizah,40
1331,吉布斯,jibbs,96
4700,贝类,molusca,80
14035,油,yağ,16
11132,st,durdu,37
6692,蠕虫,solucanlar,47
5171,倒台,düşüş,76
10166,赞助,sponsorlu,30
2278,布谷鸟,gucoo,91
13459,强的,kuvvetli,14
10970,杂项,misc,38
10872,狭窄,dar,33
8202,宠儿,sevgilim,58
5036,弗吉尼亚人,virüslü,71
10805,对立,karşıt,16
2861,披肩,tüfek,57
4196,神经元,nöron,71
5024,食客,yiyici,67
7227,法比安,fabian,64
13864,超过,üzerinde,7
10171,无处,hiçbir yerde,43
9006,考文垂,coventry,53
9243,唱,şarkı söyledi,51
4257,困境,ikilem,80
5158,惨败,fiyasko,77
5241,耗散,dağılma,17
11827,阿诺德,arnold,30
5195,摇摇欲坠,titrek,77
13692,跑步,koşma,7
2522,假发,peruk,82
10644,樱桃,kiraz,40
7732,迪姆,diem,62
7524,无限,sınırsız,62
11730,埃塞俄比亚,etiyopya,31
10670,长椅,bank,37
5199,拉布托,kapıcı,77
7407,仓库,depo,58
9697,飞碟,ufo,45
9776,迷幻,psychedelic,44
10530,坐标,koordinatlar,21
13411,桥,köprü,13
11242,lay,sermek,32
9040,大批,dizi,50
10468,假设,varsayım,36
14436,多种的,çoklu,6
5802,萨斯卡通,saskatoon,74
1945,费米,fermi,93
11173,汉斯,hans,22
12823,有创造力的,yaratıcı,20
14404,审查,gözden geçirmek,7
13790,电视,televizyon,11
8245,突破,atılım,55
12683,键盘,klavye,20
11519,闪光,flaş,30
498,敏捷,çeviklik,83
9349,西西里岛,sicilya,50
7644,万,bitik,62
8485,石墙,taş duvar,55
1080,配置,konfigürasyonlar,48
9264,军械,sıkıntı,50
11575,组织,organizasyon,21
1659,吸烟者,sigara içen,81
973,康明斯,cummins,97
1518,玛丽乌斯,malleus,95
9090,震惊,şok,24
12958,凯文,calvin,19
125,卡利,kali,99
13110,埃里克,erik,18
6185,星形多数,astrome,71
11736,佩里,perry,31
13951,必须,mutlak,7
10676,监护人,muhafız,38
8118,哮喘,astım,59
13776,旅游,tur,10
2962,兄弟姐妹,kardeşler,72
11481,苏塞克斯,sussex,33
8720,中西部,ortabanı,54
4801,潘多拉,pandora,78
858,建筑,inşaatlar,5
11152,排球,voleybol,37
5346,铬,krom,76
10929,泊位,rıhtım,35
10721,椅子,sandalye,34
14382,完全的,tamamlamak,8
11826,再见,hoşçakal,28
5784,潮汐,gelgit,34
759,除臭剂,deodorant,95
4835,摩羯座,oğlak,79
2628,裂口,yarık,89
14171,四月,nisan,5
11352,十进制,ondalık,31
7946,批发的,toptan,60
3883,良心,vicdan,84
2835,四肢,uzuvlar,72
8638,雪莱,shelley,55
11033,驻军,garnizon,34
3668,怀疑论,şüpheci,56
13521,奖,ödül,9
4974,母板,anakart,78
2051,筑城,tahkimat,66
3411,聚酯纤维,polyester,85
4517,硝基,nitro,81
3529,水培素,hidroponik,84
13676,草案,taslak,11
6278,霍莉,horry,71
7226,莱佛士,raflalar,64
2613,志向,tutku,74
6705,一片地,land,68
8610,葡萄,üzüm,44
11731,肯尼亚,kenya,31
2070,巴兰那,barangay,93
4503,陨石,göktaşı,69
2963,团队合作,takım çalışması,88
2806,荒谬,lanslister,89
11573,爱迪生,edison,33
9177,草莓,çilek,50
706,漂浮,su üstünde,98
5660,棺材,tabut,71
4025,药片,tablet,68
3909,克罗斯斯敦,crosstown,84
13882,程序,program,11
14116,六月,haziran,6
4262,腹股沟,kasık,82
12645,调查,soruşturma,16
13429,九,dokuz,14
6147,赔偿,tazminat,67
7453,角度,açılar,34
6780,领班,ustabaşı,67
269,直立,dik,48
10720,吉尔伯特,gilbert,39
361,脚步声,ayak izleri,99
107,偶极,figaro,100
13325,保证,sigortalamak,14
3798,马赫迪,mehdi,85
13523,夏天,yaz,13
1310,剥夺,mahrum etmek,67
11313,ad,adolf,35
5133,祖鲁,zulu,77
14363,罗伯特,robert,11
5939,七倍,yedi kat,73
5559,存在主义,varoluşçuluk,70
3682,firestone.,ateş taşı,85
278,展览会,fuar alanları,98
12252,节点,düğümler,24
10696,穆勒,muller,39
1311,达克斯猎犬,dachshund,96
12503,英雄,kahraman,19
7839,说谎者,yalancı,56
14204,雇员,çalışanlar,27
10449,格鲁吉亚,gürcüce,39
26,亮氨酸,lösin,100
2124,康斯坦斯,konstanz,92
9700,模仿,parodi,39
13312,弗朗西斯科,francisco,16
10075,印度尼西亚,endonezyacı,43
10343,失败者,beceriksiz,34
4289,隐含,örtük,82
14052,更好的,daha iyi,10
5164,花冠,corolla,77
12951,凯莉,kelly,19
12017,独奏,solo,28
6867,蔑视,küçümsemek,64
9096,拖,sürüklemek,42
10439,恶毒,kısır,41
6713,unh,mutsuz,66
4043,简单,basitlik,83
12010,果酱,reçel,26
8646,亚特兰蒂斯,atlantis,55
10801,海耶斯,haydut,32
12040,建议,telkin,9
11585,温度,sıcaklık,25
8247,坚果,ceviz,45
12329,阿拉斯加州,alaska,26
11734,链,zincir,28
12599,高尔夫球,golf,23
13037,酸,asit,18
2700,帅哥,dudes,24
13201,借来的,ödünç alınan,16
7584,空中客车,airbus,62
5072,唐人街,chinatown,78
13573,经常,sıklıkla,13
6556,沉没,güneşlenmek,69
4915,战后,savaş sonrası,79
584,陆地风格,toprak fırtınası,99
11415,马其顿,makedonya,34
4481,英俊,yakışıklı,80
9655,鲍,bowie,48
8880,奥斯陆,oslo,53
11649,值得,hak ediyor,24
12851,巴尔的摩,baltimore,21
4126,食谱,tarif,73
4009,万神殿,panteon,84
14514,书面,yazılı,9
11821,顺序,sekans,27
6376,翻转,evert,70
10471,追求,kovalama,40
12778,违规,ihlal etmek,6
3103,肖伊,shawnee,88
6910,渴望的,istekli,63
8024,肝炎,hepatit,59
5729,空气动力学,aerodinamik,60
1471,吉尔加什,gilgamesh,95
10948,华沙,varşova,38
1027,普莱尼里,sakin,97
3370,腺苷,adenosin,87
12669,活动,aktivite,10
11777,许可,lisanslama,10
12344,最快的,en hızlı,26
1795,遗传,kalıtsal,94
141,雷斯,reis,80
14055,来,gelmek,7
12401,有价值的,değerli,25
9430,令人兴奋的,heyecan verici,35
12888,节日,festival,18
1600,发电机,dinamo,54
11465,表示,temsil,31
4999,破裂,rüptük,65
14386,卡片,kart,13
5052,佩伯拉特,pejorative,76
6245,阿拉斯加,alaskan,70
2899,解除武装,devredilen,58
13518,底部,alt kısım,13
2448,调用,çağrılan,70
13237,掌握,usta,13
6634,无胜,kazançsız,68
8811,肝,karaciğer,54
1815,生物医学,biyomedikal,94
3144,锄,çapa,86
7521,僵尸,zombiler,25
5891,恐龙,dinozorlar,51
10925,公吨,mt,37
8407,柴草,ibne,52
2519,最繁忙的,en yoğun,91
11665,石匠,duvarcı,30
7833,mis.,yanlış,23
13803,是,olmak,5
111,自住,geçim,91
2133,艺妓,geyşa,92
7923,呀,yom,60
196,惠特沃思,whitworth,100
4486,格里姆姆,grimm,81
7213,女儿,kız çocukları,33
7729,th,haydutlar,53
12487,正义,adalet,23
4139,向北,kuzeye doğru,34
13704,驾驶,sürmek,10
12719,再次发生的,tekrarlayan,22
13893,应该,meli,5
8832,游击队,gerilla,45
9086,防御员,defansen,52
7651,鹏,roc,62
8038,磷,fosfor,59
13974,团结的,birleşik,6
3492,大麦,arpa,86
14305,空气,hava,8
5185,惯性,eylemsizlik,77
11376,闵,mit,32
5391,came,camio,75
11616,种族主义,ırkçılık,32
6405,克伦威尔,cromwell,70
3040,任性,caprice,84
6450,充电器,şarj cihazı,31
12959,价值,değer,16
12846,设备,teçhizat,16
11123,配音,film müziği,35
5836,芬奇,ispinoz,69
11623,阿拉伯人,araplar,12
7591,挤,kalabalık,18
333,打嗝,hıçkırık,97
11264,半决赛,yarı finaller,29
13126,意大利人,i̇talyan,17
4968,夜莺,bülbül,78
9871,叛乱分子,isyancılar,34
3472,背菲尔德,backfield,87
13492,班,kamyonet,14
10586,每当,ne zaman olursa,40
5686,洛瑞,lowry,73
13936,我们的,bizim,5
11967,ie,yani,29
8281,西尔斯,set,55
2140,浸泡,batırılmış,84
2490,贝尔德,dilenci,91
881,星尘,stertorst,97
4622,同类,yamyamlık,64
7378,lyases.,lazılar,44
13835,who,dsö,6
1047,格兰,grane,97
9909,eng,engerek,45
7169,互相反弹,ribaunt,27
5471,自由女神偶,özgürlükçü,63
4896,承包商,müteahhitler,62
1571,无证,belgesiz,95
11042,马林,marlin,30
6078,电子表格,elektronik tablo,70
2970,西屋,batı evi,88
1972,不满意,memnuniyetsizlik,93
1624,支气管炎,bronşit,95
7576,咖啡店,kafe,61
1667,帝国主义者,emperyalist,81
1109,罗伊克利亚人,rosicrucian,97
13600,彼得,peter,12
11137,别墅,villa,36
3605,仪表板,gösterge paneli,84
4796,二重唱,düet,73
6822,金牛座,boğa burcu,67
7034,溶剂,solvent,59
7545,水瓶座,kova,62
10955,停用,devre dışı bırakılmış,35
7000,指关节,knuckles,62
3950,撑腰,desteklemek,66
11800,闪电,yıldırım,30
13785,西兰,zelanda,11
1007,哈米琳,hamline,97
12267,恨,nefret,23
2829,估计,hesaplaşma,64
10953,覆盖,kaplama,8
8106,首映,prömiyer,18
12831,阿富汗,afganistan,21
5073,约束,kısıtlamalar,72
6036,宝石,mücevher,60
1870,暂时,geçici olarak,93
6023,毛巾,havlu,68
10194,细分,alt bölüm,41
6854,天花,çiçek hastalığı,67
9152,真主,allah,51
14453,八月,ağustos,6
7926,精子,sperm,60
5478,南行,güneybound,75
10802,比萨,pizza,38
6996,南极道,antarktik,66
5056,配体,ligand,64
7956,布加勒斯特,bükreş,60
7032,罗得岛,rhodesia,66
5389,愤世嫉俗,alaycı,58
9714,仪式,törenler,22
8503,国籍,vatandaşlık,56
84,百日咳,pertussis,100
9834,友谊,dostluk,45
4296,风信子,sümbül,82
142,土地所有者,toprak sahipleri,94
6367,梅毒,frengi,70
3953,贝雷克,bere,73
11592,葡萄牙语,portekizce,33
1242,弄脏,lekelemek,64
6067,刮风,rüzgarlı,72
6898,鬼,hayaletler,31
14198,沿着,birlikte,10
8288,震中,epicenter,57
2767,塞伯卢斯,cerberus,89
10694,剑桥,cambridge,39
5480,壁虎,gecko,75
4412,钽,tantal,82
13461,较短,daha kısa,14
962,水仙,nergis,97
12072,贾,ja,28
5179,三角学习,trigonometri,77
5104,重新设计,yeniden tasarlandı,21
1709,单宁,tanen,95
7971,谢赫,şeyh,60
13581,indian,hintli,12
5396,欧姆,ohm,74
5661,射箭,okçuluk,74
7788,我有,ya sahibim,61
4826,wild,çılgınca,79
6643,消失,kaybolmak,36
425,超级甲串,süpermarin,100
10592,火腿,jambon,39
6807,orphic.,orfik,67
13238,斯坦利,stanley,16
3715,洗碗机,bulaşık makinesi,82
8674,僧,keşiş,40
1512,槟城,penang,95
530,鲟,mersin balığı,98
5712,犯规,faul yapmak,36
9731,捐赠者,donör,42
12684,共产,komünist,21
14056,无论,ikisinden biri,11
12355,航空,havacılık,25
8058,格林纳达,grenada,59
9286,交互的,etkileşimli,29
812,锡金,sikkim,98
13163,核,nükleer,17
8336,课,ders,47
8984,招募,iyileştirmek,23
8749,巴斯特,pastör,52
9305,最致命的,en ölümcül,50
8113,近战,yakın dövüş,57
12870,新秀,çaylak,18
8401,库尔德,kürt,57
8643,前景,olasılık,41
12213,钢司机,steeler,27
1248,后台,kulis,96
3346,筷子,yemek çubukları,88
3340,kerplunk.,kapons,88
14146,姓名,isim,6
1096,梦魇,kabuslar,59
11292,达到,başarmak,17
9186,汤,çorba,51
5352,顽童,kestanesi,76
13552,适用,uygulamak,10
9250,颅骨,kafatası,49
6357,法利,farley,70
4680,未公开的,açıklanmayan,80
12295,名册,kadro,24
5976,无聊,can sıkıntısı,72
10068,凯瑟琳,catherine,44
4842,约,yaklaşık,79
3578,理论家,teorisyen,58
356,海军部,amirallik,99
5586,幼稚的,toy,71
7423,安吉丽娜,angelina,63
2983,肯辛顿,kensington,88
2319,摇摆,sallanma,81
5642,铵,amonyum,74
3850,讲话,crossel,82
10112,沃尔斯,vasat,44
13029,独特,eşsiz,18
3010,不分青红皂白地,ayrımsız olarak,46
2094,甘油,gliserol,93
2170,领事,consul,62
9952,谢谢,teşekkür ederim,45
13778,威尔士,galler,11
6906,葡萄糖,glikoz,66
10908,树林,grove,37
3877,滑翔,kayma,73
6130,侄子,erkek yeğen,68
6177,大脚,büyük ayaklar,71
8528,卡迪拉克,cadillac,55
1016,点头,başını sallamak,90
7309,饮料,içecek,61
11460,四十,kırk,32
7869,迪克西,dixie,60
5196,粒子,parçacıklar,48
13768,本身,kendisi,11
4860,断头台,giyotin,79
5721,层云,stratus,74
12183,自杀,intihar,26
5467,尼康,nikon,75
1913,tor,torched,33
13823,能,olabilmek,5
1768,向东,doğuya doğru,51
8213,错觉,yanılsama,56
13748,棒球,beyzbol,12
7608,生态系统,ekosistem,62
7445,宣言,manifesto,62
4155,毒蛇,viper,68
5656,休伦,huron,74
10786,巴特勒,uşak,38
10030,巴巴多斯,barbados,45
4487,锁匠,lockyer,81
12319,投手,sürahi,21
11043,翻译,çevirmek,18
2716,勒索,şantaj,84
7184,复仇者,yenilmezler,42
1004,旗鱼,kılıçbalığı,97
11797,地下,yeraltı,31
2547,生菜,marul,91
9344,草地,çim,49
9702,鞋,ayakkabı,35
10823,专注,odaklanmış,30
13300,提高,kabarık,13
5527,布雷斯特,brest,75
13285,第七,yedinci,16
1112,教师,eğitmenler,66
14370,提出,teklif edilen,14
1749,方阵,falank,93
3647,荆,jing,86
14507,中心,merkez,9
357,草稿,taslaklar,95
4768,卡马隆,camaron,79
11526,事务,mesele,21
12508,丹尼斯,denn,24
6826,赦免,bağışlamak,62
9664,马尔萨斯人,malthusian,47
4379,加速,hızlanmak,36
13544,李,lae,13
3452,不服从,itaatsizlik,83
9135,斯坦林格勒,stalingrad,52
5141,罗氏,roche,78
4952,斯拉夫,slav,78
13693,爱,aşk,11
10871,糟糕的,korkunç,34
13653,伊拉克,irak,12
11635,不清楚,belirsiz,32
624,沙洲,seimas,99
3727,死水,durgun su,85
603,原生动物,protozoa,99
3595,农药,pestisit,80
9810,大洋洲,okyanusya,46
10269,丑陋的,çirkin,39
9751,起诉书,iddiası,41
4095,赎回,kefaret,82
7064,融化,erime,52
3845,新闻发布室,basın odası,85
8048,迪科,deko,59
5567,脆弱的,kırılgan,73
8442,不成熟,olgunlaşmamış,54
9690,哈特福德,hartford,47
4360,抢购,yapışma,35
9930,渡船,feribot,38
2081,痛苦地,acımasızca,93
14446,让,izin vermek,9
10375,机场,havaalanı,34
10657,瞎的,kör,33
11920,曼哈顿,manhattan,29
10568,重播,tekrarlamak,34
12721,气体,gaz,14
10286,直升机,helikopterler,26
3906,撒哈拉兰,saharan,84
1521,追索,başvurmak,95
11749,准确性,kesinlik,31
6477,挂钩,pate,69
4697,舒尔茨,schultz,79
9134,珍妮特,janet,52
13200,女王,kraliçe,15
4855,盖茨比,gatsby,79
13556,皇室,asil,12
7585,犀牛,gergedan,62
8294,卢梭,rousseau,58
4228,叽叽喳喳,cıvıl,79
3362,茎,saplamak,39
8246,时髦,korkak,58
606,亚甲基,metilen,99
13505,仲裁,tahkim,13
13984,百分点,yüzyıl,26
1410,西塞罗,çiçero,95
13597,射击,atış,12
701,椭圆,elips,93
10395,潜艇,denizaltı,40
10511,液体,sıvı,37
11175,暴民,çete,34
1642,宽恕,affedilmiş,95
5172,祖母,nene,76
8074,雅阁,abbott,59
13264,玛丽,mary,14
309,驳船,mavnalar,78
10814,该死,lanet etmek,35
3672,最简单的,en basit,85
5598,强制,zorla,68
3072,杏仁,badem,86
10632,里希特,richter,40
1214,储存,lager,95
661,呼叫者,arayanlar,65
10591,鳄鱼鳄.,gator,40
2967,蒙面,maskeli,38
292,无可否认,inkâr edilemez biçimde,79
6696,不支持,desteklenmeyen,66
3147,克拉弗,cudver,88
12453,劳动,iş gücü,24
13508,杰夫,jeff,13
13976,没有,olmadan,5
4706,徒手,silâhsız,80
3848,司法管辖区,yetki alanları,51
10662,不断地,sürekli,40
3929,帕萨桑,parasanglar,83
13030,加入,katılmış,11
6336,神学院,seminer,67
11595,苏联,sscb,32
11082,子弹,mermi,24
10461,苏姆,soum,41
8809,波尔卡,polka,53
5582,一天,bir gün,74
5979,抱负,hırslı,71
13085,争议,tartışma,8
11385,阴茎,penis,35
6704,丁戈,dingo,68
977,淤泥,silt,96
7800,保单,görev süresi,59
10129,意识到,gerçekleştirilmiş,24
8120,垒球,softball,58
9254,救护车,ambulans,46
5596,烟头,spitfires,62
11662,津巴布韦,zimbabwe,32
9427,长大的,yetiştirilen,49
5337,针,iğne,70
12465,青年,gençlik,23
12862,荒野,vahşi,20
10562,博尔德,aşınmış kaya parçası,40
2110,彭定滕,takunya,89
7957,矮胖,tıknaz,60
7730,拦截器,arsızlık,56
3423,回文,palindromik,74
9603,营养,beslenme,45
11192,莫克拉克,moonriker,36
3177,咳嗽,öksürük,81
9564,伤口,yara,18
13139,早晨,sabah,17
52,心跳,kalp atışı,99
8509,长崎,nagasaki,56
9985,谵妄,deliryum,45
9133,芭蕾舞,bale,51
8347,奥威尔,orwellian,57
13330,蘑菇,mantar,15
8004,安克雷奇,ankraj,60
2144,难以进入,erişilemez,93
10743,语言学家,dilbilimci,32
4940,税务员,vergi memuru,78
11707,平行线,paralel,28
10342,丹麦语,danimarkalı,42
5959,华丽,ışıltı,72
1577,人际交往,kişilerarası,95
9862,悲剧,trajedi,44
1406,迟来的,gecikmiş,95
14351,状况,koşullar,9
5707,心理学,psikopat,74
11886,巴伐利亚,bavyeralı,30
9877,安慰,konsol,35
7305,裸露,çıplaklık,63
6497,群岛,taksim,69
12312,全世界,dünya çapında,26
7093,斯诺克,snooker,65
3146,胰岛素,insülin,88
12418,分类,sınıflandırılmış,23
6340,新奇,yenilik,67
7051,易于,yatkın,65
13093,阿根廷,arjantin,18
10444,地质学,jeoloji,34
4218,可行的,mümkün,70
8943,虽,gerçi,53
4394,蒙古人,moğollar,55
3294,包子,topuz,55
9283,克服,aşmak,46
13838,新的,yeni,6
2063,鹦鹉螺,nautilus,93
3305,拉贾,rajah,88
871,芋头,taro,97
9014,点亮,aydınlatılmış,51
60,有效载荷,yükleme yükü,97
2414,牙刷,diş fırçası,91
12554,肯尼迪,kennedy,24
9747,四分卫,oyun kurucular,14
10207,夹克,ceketler,36
11084,矿业,madencilik,16
482,墓志铭,epitaph,99
8032,贝茨,bates,58
6333,商,metne,69
