ID,TURC,PORTUGAIS,INTERVAL
4445,ön plan,primeiro plano,84
5712,faul yapmak,sujar,40
8218,olağanüstü,excepcional,17
10817,sıklık,frequência,40
2210,uyku,dormiu,94
11177,servis aracı,transporte,39
7966,serçe,pardal,62
7046,harikalar diyarı,país das maravilhas,70
3489,backdrop,pano de fundo,88
12849,şık,wr.,25
13877,mayıs,poderia,5
10672,korunma,mantendo,17
11745,pamuk,algodão,36
6728,korintliler,corinthians.,67
3267,kanıtlanmamış,não comprovado,89
11155,maceralar,aventuras,32
8799,hesaplanmış,calculado,34
10167,kek,bolo,46
13153,pakistan,paquistão,21
9798,ranger,guarda-florestal,21
13803,olmak,ser,5
11677,şarkı sözleri,letra da música,34
8005,samanlıklar,slams.,36
1748,yidiş,iídiche,95
5221,lopsiz,assimétrico,80
8537,hantal,baleias,60
11655,düşme,queda,14
10978,tatlı,doce,40
5497,gland,glândula,74
5208,aceleci,apressado,79
5821,hazırlık yapmak,preparação,75
956,söndürmek,extinguir,65
9657,pürüz,por.,52
13796,içinde,em,5
10064,i̇skenderiye,alexandria,49
13814,irade,vai,5
3374,çerçeveli,emoldurado,29
9310,merkez merkezli,sediado,20
5352,kestanesi,ourchin,80
7342,çömlekçilik,cerâmica,66
8410,balmumu,cera,57
623,yıldızlı,estrelado,99
10171,hiçbir yerde,lugar algum,48
9285,açıkçası,francamente,55
1531,burjuvazi,burguesia,96
11229,baraj,barragem,38
13119,binlerce kişi,milhares,17
3990,el koydu,confiscado,76
9259,bum,vagabundo,55
3380,bilerek,conscientemente,88
12108,evet,sim,33
11952,köpek balığı,tubarão,27
9344,çim,grama,53
14488,demokratik,democrático,18
6502,havai,a sobrecarga,73
6935,felsefi,filosófico,44
4426,bürokrasi,burocracia,83
6358,hava boşluğu,espaço aéreo,74
12652,sekreter,secretário,27
11129,daha hızlı,mais rápido,41
13751,belirtmek,indicar,11
2534,till,tillman.,93
11465,temsil,representação,35
7356,yozlaşmış,degeneratado,59
4388,köpük,espuma,82
4350,arka plan,fundos,20
2510,riyakârlık,humbug,93
9685,mücadele etme,me esforçando,26
5680,kişi,capita,78
13927,hafta,semana,10
6393,rezervasyonlar,reservas,15
8544,ahenkli,weller.,60
3425,durdurma,cessação,88
10445,boyun,pescoço,43
7319,saçak,franja,65
7434,aksan,sotaque,59
6668,ildi,verdi.,72
14403,yakında,breve,11
10527,derhal,prontamente,46
2359,en komik,mais engraçado,93
8337,banliyö,suburbano,61
2164,yeniden düşünmek,repensar,89
3742,moğolca,mongol,86
6769,doğaüstü,sobrenatural,71
14217,tekrar,de novo,6
4944,siyonistler,sionistas.,47
5875,olasılık,probabilidade,77
11427,kardeş,irmã,33
6164,şelale,cachoeira,72
6029,başyapıt,opus.,76
1055,keşifler,descobridores,76
10784,bildirilen,supostamente,43
10786,uşak,mordomo,43
11975,kapılar,portões,25
11191,seçim,eleitoral,36
6940,faks,fax,69
4951,cami,mesquitas,42
492,kabızlık,prisão de ventre,97
3511,balo salonu,salão de baile,88
12918,hedef,alvo,17
2987,inandırıcı bir şekilde,convincentemente,90
916,darağacı,forca,98
12706,isa,jesus,26
8510,kas,muscular,61
13393,birleşmek,encontra-se,12
9740,dökün,derramar,44
14385,varlıklar,ativos,43
9508,öfkelenmek,fúria,45
12662,kara liste,lista negra,15
3152,en fakir,mais pobre,90
14010,gitmek,ir,8
3771,kıyı şeridi,linha costeira,86
9775,sertifikalı,certificado,49
9079,kız arkadaşı,namorada,55
983,teksaslı,texan.,44
10466,uzatmak,esticar,36
470,başrahip,abade,98
13593,davet etmek,dave,15
5629,şii,shiite.,78
8718,şapka,chapéus,32
10346,yeşil ev,estufa,47
5825,sürü,rebanho,71
7286,mahkumiyet,convicção,37
3633,yay burcu,sagitário,88
913,yurt,dormitório,88
13696,bireysel,individual,13
2204,yakınsak,convergente,52
9102,jeotermal,geotérmico,56
9577,ülke çapında,em todo o país,53
7160,ekel,escalão,66
1685,phallus,falo,96
1812,köşetaşı,pilar,91
12173,onbir,onze,32
2224,kaap,kaif.,94
2580,afel,apelion.,92
7300,tez,tese,68
6308,karides,camarão,74
8933,takım arkadaşları,companheiros de equipe.,35
8942,yıkıcı,devastador,44
6248,klik,clique,71
10433,sodyum,sódio,46
7265,iflas,falência,67
14395,azaltmak,reduzir,21
5992,denizatı,cavalo-marinho,76
884,godspeed,boa sorte vá com deus,98
11333,kemik,osso,34
12590,i̇slâm,islamismo,19
12129,kabul edilen,adotado,25
2416,konjenital,congênito,92
12540,vali,governador,25
6209,etekler,arredores,75
6156,sempatik,simpático,74
7804,memeli,mamífero,58
5244,çukurlar,rattlers.,79
9950,öncü,pioneiro,41
6062,tekrarlama,repetição,58
3565,şaşkın,intrigado,48
8354,tek boynuzlu kimse,unicórnio,60
12255,kıta,continental,31
1786,dalmaçyalı,dalmatian,78
1022,kurtarıcılar,resgatadores,98
2333,değnek,varinha,93
6634,kazançsız,sem ganho,72
11536,kışkırtıcı,provocante,35
3675,dokunmak,tocando,54
10285,et,eu no,46
4552,yükselme,ascensão,84
3197,sağlık hizmeti,assistência médica,89
7790,oyuncak bebek,boneca,47
5241,dağılma,dissipação,21
5714,özgeçmiş,cv,78
4317,kulüp binası,clubhouse,84
2616,daha mutlu,mais feliz,92
726,keklik,clanco,99
13677,kopyalamak,duplicado,13
4677,caduch,canuck,83
13501,standart,padrão,12
4968,bülbül,rouxinol,82
4760,su ısıtıcısı,chaleira,82
11715,geçit,passagem,34
13648,mutlaka,necessariamente,15
1732,kraliyet,royalties.,71
13611,kriket,grilo,15
9575,eşzamanlı,simultaneamente,47
12073,casus,espião,31
11977,tamamlanmamış,incompleto,33
14398,tarih,data,7
39,hata yapmak,depurar,92
6826,bağışlamak,perdão,66
4362,itiraf etmek,confessar,48
389,galium,gálio,100
3257,kabakulak,caxumba,89
12530,gizli,segredo,26
1010,ayık,sóbrio,88
11371,kayıtlı,alistado,35
2021,florür,fluoreto,84
9780,kıç,popa,51
13829,onların,deles,7
10418,mafya,máfia,46
891,yatırıldı,depositado,60
13844,iki,dois,8
5043,maltaca,maltês,82
9624,ahlak,ética,42
23,amin,um homem,84
5193,halüsinojenik,alucinógeno,73
12405,akçaağaç,bordo,30
10677,geyik,cervo,44
14512,gazete,jornal,18
12340,muhammed,maomé,30
8600,marcı,marista,60
7122,sığır filetosu,lombo,69
9368,kendimizi,nós mesmos,54
14094,en iyi,melhor,9
4672,el yazmaları,manuscritos,65
7679,kromozom,cromossoma,62
10357,ermeni,armênio,43
4391,su kemeri,aqueduto,84
12635,kadın,mulher,27
10440,bulaşma,transmissão,44
9363,mimar,arquiteto,48
7221,şartlı serbestlik,provação,66
14060,altı,seis,12
7894,sürtünme,atrito,63
4139,kuzeye doğru,northwards.,38
13525,görünür,visível,16
12057,yerinde,contido,8
13498,savaşçı,lutador,15
7976,benlik,ego.,62
3289,kuran,alcorão,89
11240,değirmenler,mills.,31
5330,hatırlar,memórias,71
7351,parlıyor,brilhando,55
7075,meşruiyet,legitimidade,69
9811,masal,contos,36
8644,coğrafi,geográfico,38
3683,kör olarak,cegamente,88
6394,biberiye,alecrim,74
37,tecâvüz,estupramento,38
7407,depo,armazém,62
1733,haşlanmış,hyped.,62
4942,memnuniyetle,de bom grado,82
11967,yani,ie.,34
2189,daha sıkı,mais apertado,94
231,kavız,caldeu,100
9369,termal,térmico,54
13249,hız yolu,speedway.,20
881,stertorst,poeira estelar,98
6833,fiil,beira,67
14384,yol göstermek,liderar,8
4311,demirci,ferreiro,84
12382,kısa bilgi,apresentação,28
10084,hipotez,hipótese,49
7491,güvenlik duvarı,firewall.,67
3639,paslanmaz,inoxidável,88
14086,askeri,militares,12
5914,fazlalık,excedente,77
13080,ünlü,famoso,22
6384,keyfi olarak,arbitrariamente,74
5743,sycamore,sicômoro,76
9051,ötenazi,eutanásia,57
10487,kompozisyon,composição,34
10778,il,provincial,43
280,boji,bogie,94
10612,prosedür,procedimento,35
14152,paketi,pacote,24
13650,yasal,jurídico,10
239,göze çarpmayan,sem opposição,100
12061,herhangi bir yere,qualquer lugar,33
8022,boya,tingir,59
7284,tanker,petroleiro,59
11963,rakipler,oponentes,27
5258,hevesli,entusiasmado,45
13590,eksik,em falta,12
1535,mimik,mímico,94
8621,yüzer,flutuando,49
14367,imaj,imagem,6
5961,köle gibi çalışan,stiver,76
9478,faşizm,fascismo,54
10803,damak zevki,gosto,40
2466,sözler,sayers.,86
1313,şaman,xamã,86
13754,yüklemek,envio,9
13118,bm,un,21
630,kabartmak,lazer.,99
6291,bastırmak,suprimir,44
100,kambur,jubarte,100
1891,bilgisayar korsanları,hackers.,46
5972,atmak,afundar,57
8276,pike,pique,56
9167,çayır,pradaria,54
6716,armut,pera,71
967,hispanik,hispânicos,62
5778,yaramaz,danadinho,77
3580,ulaşma,atingindo,46
8309,katalog,catálogo,59
6698,deze,sapatona,68
8940,aşağı göster,confronto,57
1072,hazineler,tesouros,53
14273,kafa,cabeça,11
959,valor,valentia,98
2614,çocuk yuvası,jardim da infância,91
10491,podyum,pódio,45
12576,keçe,sentido,28
10105,madde,substância,43
1694,sabok,slatp.,96
4624,gıcırtı,grinto,83
12973,i̇ran,irã,23
6538,kibirli,arrogante,64
11218,yanında,ao lado de.,40
12729,binici,cavaleiro,20
12357,kurumlar,instituições,7
12738,ralli,corrida,22
9830,karga,corvo,47
11983,vatandaşlar,cidadãos,29
2367,gelişmek,prosperar,60
14317,dahil olmuş,envolvido,11
13081,dergi,revista,21
3316,lam,lamentar,89
9757,gemide,a bordo,51
13328,topçu,artilharia,19
11553,daha güçlü,mais difícil,38
9769,gergi,ger.,51
11511,krem,creme,38
4283,akrepler,escorpiões,51
7037,çözme,resolvendo,24
10186,şarbon,antraz,48
10657,kör,cego,37
12737,mülteci,moleiro,26
9403,dezavantajı,descrição,54
9295,elemek,eliminar,19
13161,kesinlikle,certamente,21
12747,arkadaş,amigo,16
10664,klan,clã,40
8281,set,sears.,60
4798,kesilmiş,corte,32
9168,taht,trono,55
3194,dokular,tecidos,55
13078,havalimanı,aeroporto,21
13443,güzel,legais,17
12855,tıbbi,médico,24
12314,günlük,diário,30
11055,vesika,retrato,39
1561,hermitage,eremitério,96
10577,kamera görüntüsü,cenas,45
1500,muhteşem olarak,espetacularmente,96
12509,onuncu,décimo,28
14307,almanca,alemão,12
3273,ayrışma,decomposição,89
13906,her biri,cada,9
14097,toplantı,reunião,12
665,borçlu,owes.,54
13824,daha,mais,5
5273,teolojik,teológico,59
12362,paketleyiciler,packers.,29
504,mimariler,arquiteturas,19
4371,dezavantaj,desvantagem,71
2531,ispanyol şarabı,xerez,93
9220,gözaltına alınmış,detido,51
14029,etrafında,em volta,10
11413,yuvarlanma,rolando,22
1630,çölleşme,desertificação,96
607,senaryo yazarı,roteirista,99
5109,belirtilmemiş,não especificado,81
4662,aşırı dozda,overdose,79
13558,cesareti kırılmış,desencorajado,15
1773,pinky,mindinho,91
12476,saygın,respeitável,24
5068,aşağı çek,puxar para baixo,82
12771,hayvan,animal,15
8057,onaylayan,ratificado,59
13695,önceki,antigo,14
5828,zorlayıcı,convincente,58
12585,soymak,roubar,27
6464,açık arttırma,leilão,64
10682,taksi,alias.,39
5342,çok yıllık,perene,78
9525,evsiz,sem teto,47
14358,harcama,gastos,33
222,floodlights,luzes de inundação,98
8188,uyuşuk,manso,62
14210,teklifler,ofertas,18
6058,üst katta,andar de cima,76
7770,pişmanlık,arrependimento,26
7322,bitki örtüsü,flora,68
9941,blew,estraguei,50
5701,mecburi,comm.,65
7343,amigo,cheerleading,62
1004,kılıçbalığı,peixe-espada,98
1301,batıya ait,westbound,97
8463,afyon,ópio,61
6025,tek taraflı,unilateral,59
13142,karanlık,sombrio,19
2890,meyil,fruição,91
9497,genişbant,banda larga,53
11006,idol,ídolo,40
7390,iyi adam,bom homem,67
10507,panik,pânico,45
3701,üçüncü olarak,em terceiro lugar,88
6268,kafese koymak,mew.,72
9629,yasaklı,proibido,53
7206,çeyrek final,estímilos,69
10572,kızgınlık,raiva,42
13441,harita,mapa,14
9082,kızarmış,frito,43
13028,devre,o circuito,21
426,çan kulesi,campanário,100
12664,öte,além,27
2589,garip,esquisito,91
11235,girmesini engellemek,shutout,27
12439,dişi,fêmea,28
6411,ditto,idem,74
10395,denizaltı,submarino,45
7513,bz,beleza,67
6383,temizlemek,purga,64
14015,koşmak,correr,8
863,doyma,saturação,66
2836,numuneler,espécimes,66
7758,site,sith.,65
6286,iyot,iodo,74
10549,yemek yiyor,comendo,19
13132,her şey,tudo,21
727,aydın,litúrgico,97
5962,eski durumuna getir,restabelecer,47
8205,indüksiyon,indução,50
14098,sol,esquerda,9
3712,scuba,mergulho,88
8686,reaper,ceifador,58
7349,paylaştırma,alocação,32
3346,yemek çubukları,pauzinhos,89
11468,kamış,haste,37
8546,sağlıklı,saudável,60
10805,karşıt,oposição,20
4726,biriktirme,backlog.,80
11567,bir kenara,a parte  de lado,37
1987,misilleme,retaliatória,95
7899,rahatlamak,aliviar,32
4401,cheeseburger,x-burger,84
13209,genç,júnior,20
3208,enerjik,energético,86
2098,siyah su,água preta,94
238,kestirme,sesta,84
10512,kilitli,trancado,32
12846,teçhizat,equipamento,19
240,tükürme,cuspindo,32
10988,meyve,fruta,38
11594,seyahat,viagem,34
13218,okyanus,oceano,20
8539,dilekçe,petição,46
2702,binom,binômio,91
8382,trajik,trágico,56
8474,amaçlayan,visando,26
7192,hak,decência,69
5716,erkek torun,neto,76
1815,biyomedikal,biomédico,95
6290,özensiz,desleixado,74
12474,antlaşma,tratado,23
1053,çözünürlük,solubilidade,73
13082,yönetici,admin.,22
12464,afiş,poster,27
3140,seramik,cerâmica.,83
12512,seyretme,assistindo,15
3670,niş,nicho,86
5462,tevrat,torá,78
10246,cadılar bayramı,dia das bruxas,48
13338,mm,milímetros,19
8301,gerçekçi,realista,55
7065,sentetik,sintético,68
14128,mart,marchar,6
10525,çok küçük,minúsculo,46
13783,bilinç bulanıklığı  konfüzyon,confusão,11
13974,birleşik,unido,7
4302,yalıtım,isolamento,71
9885,vokal,vocais,39
7169,ribaunt,recuperado,31
14407,beklemek,esperar,12
4253,up,ock.,85
8693,yakmak,queimado,59
12592,hareket etmek,atos,11
6988,miyav,miau,70
8921,battı,afundado,58
11743,rönesans,renascimento,36
1797,amnezi,amnésia,95
11749,kesinlik,precisão,36
5196,parçacıklar,partículas,53
14321,dil,linguagem,12
8125,olgun,maduro,51
7486,kutsamak,abençoar,50
2711,akbaba,abutre,88
13241,tamam,ok,20
1571,belgesiz,indocumentado,96
5427,patenci,skatista,40
9692,onbeşinci,décimo quinto,52
706,su üstünde,à tona,99
10848,carr,carrismo,43
1032,vadiantly,valentemente,98
13747,mavi,azul,12
9294,izleme,monitoramento,20
7959,bir parça,um pedaço,63
11070,kanıtlanmış,comprovado,40
6360,sarkık,wanker.,74
5409,daha güvenli,mais seguro,79
8570,tirsi balığı,sável,60
5378,joker,curinga,80
9793,kıvılcım,fagulha,37
7704,rakun,guaxinim,64
6263,kanarya,canário,73
12350,ayakta durmak,de pé,13
14421,şey,coisa,9
14383,teklif,proposta,11
2303,sapma,deflexão,65
11588,kararsız,cura,37
2681,keton,cetona.,83
7613,onursal,honorário,66
13816,onun,isso é,5
4693,karikatürist,cartunista,72
820,kanserojen,carcinógeno,89
663,yorucu,cansativo,98
11346,arnavutluk,albânia,39
8504,tılböceği,talbot.,61
20,döşeme,laje,90
13980,bildirilmiş,relatado,5
9186,çorba,sopa,55
2873,dırcı,durst.,91
13122,yıldızlar,estrelas,11
10048,ekmek,pão,49
4574,dehşete düşürmek,deuce.,82
13792,ile ilgili,de,5
14405,ekim,outubro,6
11145,deniz kızı,sereia,40
7593,bodrum,porão,65
13210,seçimler,eleições,11
5366,dışa dönük,extrovertido,80
7302,yırtmaç,golpear,53
7833,yanlış,mis.,28
13841,diğer,outro,5
1151,bonjour,bom dia,98
2053,hapşırmak,espirrar,88
13960,rapor,relatório,5
1813,laer,leer.,95
5646,kökten kimse,fundamentalista,71
14326,subay,policial,12
9999,muson,monção,49
6318,kalçalar,nádegas,72
10787,ortaçağa ait,medieval,43
13319,tayfun,tufão,19
1384,yanıcı,inflamável,94
11270,ilerici,progressivo,20
7455,müzik seti,estéreo,67
7498,endüstri,indus.,67
8814,sawyer,serrador,58
12066,iyilik,favor,25
669,kabarma,inchar,72
4174,şarapnel,estilhaços,86
10932,üçgen,triângulo,40
13532,önceden,anteriormente,16
14467,tartışılmış,discutido,7
7816,yeniden kontrol etmek,verifique novamente,64
5485,puarren,pueril,79
12563,sıkı,justa,28
8897,keyfi,arbitrário,57
3065,kabala,cabalá.,90
9991,sonuç olarak,consequentemente,27
5868,ecstasy,êxtase,77
12268,müslüman,muçulmano,25
2745,kambriyör,cambriano,91
7205,sanitasyon,saneamento,65
3306,hex,hexagonal,88
2420,planlayıcılar,planejadores,85
11367,çikolata,chocolate,38
12928,kan,sangue,23
12768,flemenkçe,holandês,26
10108,yalnız,solitário,42
6842,vejeteryancılık,vegetarianismo,63
926,bıkkın,britten,98
7477,park yeri,parkway.,67
13058,gelip gelmek,vem,8
8645,barınak,abrigo,50
4137,sınıf,sala de aula,79
4881,gece kulübü,boate,76
9554,biyolojik,biológico,30
11114,istiridye,ostra,40
7569,bağış,doação,37
9273,orgestasyon,desmatamento,54
3445,kalite testi,benchmark,83
13397,kedi,gato,17
3279,orada,lá no,89
8999,vinç,guindaste,56
5658,incir,fig,75
9114,kullanılmayan,não utilizado,53
10769,yolcu,passageiro,33
2346,kontur,contorno,89
2550,kenevir,cânhamo,93
1411,dişli,voltado,32
3099,kaçırmak,seqüestrado,55
12528,odun,madeira,23
8143,dairesel,circular,62
2452,yetenekli,dotado,48
13755,leğen,le.,12
4022,kayıtlar,registros,7
5762,taklit,fingindo,49
5975,şiirsel,poético,74
13547,formül,fórmula,16
6301,başı dönmek,tonto,70
1108,tilce,tilly.,98
7358,kadife,veludo,66
5615,sitrik,cítrico,78
10468,varsayım,suposição,40
12670,piksel,píxeis,26
11123,film müziği,trilha sonora,39
13456,istenmeyen,indesejado,17
14251,bir kere,uma vez,11
1986,açıklanmamış,não explodido,95
10309,eşlik eden,acompanhado,22
11852,emmek,chupar,27
9588,aynı şekilde,da mesma forma,53
12041,taze,fresco,33
7116,baskın yapmak,fracasso,55
13867,eğer,se,5
6930,lapa,mush.,68
1206,uyuz,sarna,98
7805,ilkel,primitivo,62
3301,şahsiyet,persona.,82
7395,sörf yapmak,surf,52
9442,çekişmeli,contencioso,54
13184,hafifçe,levemente,21
12902,unutmak,esqueço,23
10088,firetrap,armadilha de fogo,49
14280,söz,ditado,9
9166,ayrımcılık,discriminação,51
12224,dövüş,marcial,31
14219,doğu,leste,11
9418,kaymak,escorregar,40
8428,kuir,queer,60
3092,vanalar,válvulas,52
4292,bıçaklamak,facada,65
10771,ıslak,molhado,42
10886,önyargısız olma,destacamento,34
10320,sınırlar,limites,10
8977,keskin nisanci,atirador de elite,54
7404,bilek,pulso,64
5282,kelime bilgisi,vocabulário,80
13331,genelde,usualmente,17
7439,alabalık,truta,67
277,seddi,sedans,54
55,ova,óvulos,100
9122,sarmaşık,hera,55
2902,greyfurt,toranja,91
4035,perakendeciler,revendedores,44
7509,cadılık,feitiçaria,67
7995,tulum,saltador,61
8818,davulcu,baterista,56
8925,i̇ren,ir.,53
9805,garaj,garagem,50
10136,ipek,seda,48
13815,veya,ou,5
8714,şaşırtıcı derecede,surpreendentemente,59
11010,anten,aéreo,41
5545,kepçe,scooper,79
4312,un,farinha de trigo,85
5839,zaman aşımı,tempo esgotado,63
7389,gücü yetmek,proporcionar,57
1606,dehşet,desânimo,87
11429,açılış,inaugural,35
5926,gönüllü olarak,voluntariamente,76
11816,sahtecilik,contrafacção,32
8883,devlet memuru,governamental,58
11402,puansız,sem gols,38
10529,pub,bar,44
11061,mühimmat,munição,41
9983,rehin,refém,40
1340,karşı saldırı,contra-ataques,62
11069,çiğ,cru,41
1909,hevesle,ansiosamente,95
10492,shah,xá,46
8330,gündoğumu,nascer do sol,62
1026,pancar,beterraba,95
8427,volkanik,vulcânico,60
9020,lens,lente,57
3854,hue,matiz,85
7332,karar,veredito,65
10981,konsantrasyon,concentração,30
11341,şampiyon,campeão,36
13400,kariyer,carreira,17
13924,aykırı,contra,9
9986,soytarı,bobo da bunda,48
6470,takviye edilmiş,fortificado,68
2795,böğürtlen,amora,91
7381,kullanışlı,à mão,67
14397,ateş,fogo,12
5556,net,crocante,74
7213,kız çocukları,filhas,38
1616,kum saati,ampulheta,96
8252,vaka,wo.,62
14438,başlayan,iniciado,8
5602,dosya adı,nome do arquivo,77
6576,daü,emu.,70
13904,destek,apoiar,10
13394,devrim,revolução,18
13278,patlamak,pat.,18
12640,tezgah,contador,26
843,doyum,dey.,99
13712,doğrulanabilir,verificável,9
10083,saman,palha,48
89,kabarcık,wallaby.,81
420,çivi şeklinde,cuneiforme,100
2451,güldü,sorriu,43
8055,homoseksüel,relha,62
8737,aşağılayıcı,depreciativo,59
8284,yeniden konuşlandırılmış,reimplantado,56
4787,ormanbury,woodbury,83
290,şematik,esquemático,97
3677,gülünç,risível,87
9785,gömülü,enterrado,41
10271,veasel,doninha,47
6731,dübe,duc.,71
4443,suda,aquático,52
7878,pala,cimitarra,63
12568,çevrim,ciclo,21
9980,yeniden yapılanma,reconstrução,44
5490,devekuşu,avestruz,78
12558,gereksiz,desnecessário,28
3879,daredevil,temerário,84
8176,virgül,vírgula,54
355,yeniden doğmak,renascido,100
2612,alt yazı,legenda,76
6073,huş ağacı,bétula,76
5264,beyefendi,cavalheiro,80
7414,dolaylı,indireto,67
10952,duyuru,anúncio,14
4733,en havalı,mais legal,83
12262,akınçılar,raiders.,30
12032,korix,cornix.,33
10422,uzanmak,mentindo,25
7705,yerleşimciler,colonos,62
14254,işletim sistemi,os,33
5276,bak,olhe,80
3130,quagmire,atoleiro,88
12349,tarihi,histórico,16
11491,giriş,entrada,37
13628,kutup,pólo,15
13325,sigortalamak,garantir,17
12004,seviye,níveis,12
12063,yazar,escritor,23
11951,nüfus sayımı,censo,34
7892,müttefik,aliado,22
86,pulluk,arado,90
6783,markalar,marques.,64
7352,konsorsiyum,consórcio,67
10153,çam,pinho,46
11014,sanmak,suponha que,24
702,tidit,petisco,90
2133,geyşa,gueixa,94
9930,feribot,balsa,41
10536,koyun,ovelha,45
4681,ziyafet yapmak,banquete,80
7478,komandolar,commandos.,38
822,aşılmaz,intransponível,99
9335,yarı yolda,a meio caminho,55
14434,gereklilikler,requer,7
5285,shinto,xintoísmo,80
11492,tipik,típica,29
12884,sıfır,zero,23
10428,felç,acidente vascular encefálico,40
8119,gladyatörler,gladiators.,51
6990,harçlar,argamassas,44
8715,kumar,jogatina,45
7803,itfaiyeciler,bombeiros,50
12337,ayar,contexto,11
9012,gerçekten mi,rly.,57
11179,hint inciri,banyan.,40
11359,tütün,tabaco,39
1447,tuvaletler,banheiros,47
12410,şımartmak,wright.,30
4454,buharlaşma,evaporação,69
6492,iskele,cais,64
2250,plenity,plenário,94
9876,pil,baterias,25
13909,peki,bem,9
10979,notasyon,notação,39
6819,padok,pomar  pasto,71
13263,yok,nenhum,20
10873,miras,herança,43
1258,ilgisizlik,prenunciando,88
3770,birdman,homem pássaro,87
8506,akut,agudo,60
13141,kırmak,pausa,16
12719,tekrarlayan,recorrente,26
6009,iyi yıl,bom ano,76
12740,anka kuşu,fénix,26
11378,savaş şirketi,warcraft.,38
11170,fil,elefante,38
10081,mağara,caverna,44
13449,ciddi anlamda,a sério,17
12606,sanık,acusado,19
13220,gelişmiş,desenvolvido,12
14047,üyeler,membros,10
5528,fasulyeler,feijões,39
8631,kuzu,cordeiro,56
5780,yusufçuk,libélula,77
10710,düzine,dúzia,33
9378,artan,purgatório,54
2031,zervasiyanlık,zoroastrianismo.,90
7081,daha basit,mais simples,69
545,gerici,reacionário,96
12318,vahşet,walter.,31
6809,kaldıraç,alavanca,69
13352,kurul,comitê.,18
8249,vergi,impostos,29
8516,yoğunlaşma,intensificação,61
7977,düğüm,nó,34
8554,sugaralı,aguardente,60
4335,kretase,cretáceo,85
362,ayrımcı,discriminatório,100
13086,market,mercado,15
6392,ortaklaşa,em conjunto,74
6328,kongre üyesi,congressista,74
2485,nemli,úmido,73
12672,on iki,doze,27
3972,üç aylık,trimestral,86
2781,alkış,aplausos,91
13605,su,agua,14
6900,hesap,contabilizado,6
12596,iv,4,28
4025,tablet,tábua,72
14311,okul,escola,7
12399,caz,jazz,30
259,şaka olarak,brincando,100
1870,geçici olarak,momentaneamente,95
11997,altta bırakmak,ressaca,33
5186,katsayılı,coeficiente,76
4064,serserilik,hooliganismo,67
3358,idrar,urinário,89
2357,jakçı,jak.,93
6499,atlatma,attila,73
6528,dozlar,doses.,53
14320,kaynak,fonte,7
7955,çukur yapmak,deux.,63
11791,çekoslovakya,checoslováquia,36
11358,herkes,todo o mundo,39
9104,patlama,explosões.,32
13472,daha yüksek,mais alto,17
17,fanatik,fanáticos,69
6849,helak,heliac.,71
5153,menet,ameaça,73
5996,yıldız çiçeği,áster,76
13976,olmadan,sem,6
9804,inceleme,inspeção,41
8869,meşhur,notório,55
11470,italik,itálico,35
8355,verimsiz,improdutivo,62
13021,fenalık,mal,22
14443,yaratılmış,criada,6
3750,kombinezon,anágua,82
10051,konuşulmuş,falado,49
6035,boğaz,garganta,67
8759,forvet,atacante,47
3549,eklem bacaklı,artrópode,87
7382,sinir bozucu,frustrante,8
12788,fransa,fa.,25
5018,yetişme ortamı,habitat,80
3141,gürültülü,barulhento,90
5958,thru,através de,76
12913,sıra,fila,22
10207,ceketler,jaquetas,39
11163,medeniyet,civilização,12
7994,suez,suev.,63
13436,referans verilmiş,referenciado,17
12994,büyüklük,magnitude,23
12984,avusturya,áustria,23
12039,adli,criminoso,30
11887,virüs,vírus,35
13167,git git,gogo,21
8250,kovulmuş,expulso,56
14132,ek,adição,7
9248,icat,invenção,35
3121,hünnap,jujuba,90
4279,spot,holofote,83
2311,bozmak,perturbar,25
190,denetlemek,supervisionando,76
11945,onbirinci,décima primeira,34
14341,merkezi,central,12
8557,inek,connição,60
6479,kodlama,codificação,15
13440,her neyse,qualquer que seja,17
138,zarı,furtivo,98
14502,beklemeler,espera,12
6435,afrikalılar,africanos.,17
2998,süper kahramanlar,super-heróis,64
12605,tayland,tailândia,28
13526,hizmetler,serviços,9
11501,kıbrıs,chipre,38
8870,habersiz,inconsciente,57
3501,çentik,entalhe,60
10747,avukat,advogado,41
14023,farklı,diferente,10
11747,yirminci,vigésimo,36
356,amirallik,almirantado,99
11684,bacaklar,pernas,22
2423,habersilik,newsworthy.,93
8605,kesir,fração,50
10658,gündem,agenda,43
13661,orta,meio,14
7403,menekşe,tolet,65
7309,içecek,bebida,64
12319,sürahi,jarro,25
12174,yavrular,cubs.,31
11344,eşek,bunda,38
10313,yürüme,andando,17
13987,dava,caso,7
13159,kriz,crise,21
3889,akrilik,acrílico,86
14503,dağıtım,distribuição,24
5190,gaz kelebeği,acelerador,76
1016,başını sallamak,acenar,92
12322,ses çıkarmak,sons,14
6804,defne,louro,70
1105,polemik,polêmica,83
2955,karat,quilate,89
3737,midye,mexilhão,85
12921,kırık,quebrado,24
5695,siklamen,cyclamen.,78
3873,yaya,pedestre,81
5104,yeniden tasarlandı,redesenhado,25
3711,samson,sansão,88
2033,alışkın,acostumado,93
549,mucizevi,milagroso,87
2316,aksiyomlar,axiomas.,78
6057,girin,creta,76
5333,gadtaşı,gladstone,80
10888,zirve,atingiu o pico,18
7840,monoksit,monóxido,64
180,anlatılmamış,incalculhado,100
149,aciliyet,urgência,100
10655,kampanyalar,campanhas,16
2617,başarılı olmak,sucede,92
