ID,TURC,POLONAIS,INTERVAL
14027,planlar,plany,12
14466,aranan,poszukiwany,5
7860,bakış atmak,zerknąć,59
7501,gerçekçilik,realizm,66
4201,pasifik zaman dilimi,pst.,85
5114,abaküs,liczydło,80
5050,revizyonist,rewizjonistyczny,74
10651,seçenekler,opcje,7
11799,orta seviye,mediator,34
10550,sarkmak,sar.,44
12909,şiddet,przemoc,23
5130,şaşırtıcı biçimde,niezwykle.,80
617,dondurmak,froza.,99
12197,yarasa,nietoperz,11
10989,yüklü,obciążony,41
9813,pentagon,pięciokąt,47
9754,atölye,warsztat,47
8931,çocukluk,dzieciństwo,56
6529,devamlı,walczyć,39
7824,ütopya,utopia,63
13590,eksik,brakuje,12
9781,üçgensel,trójkątny,50
4742,utanmış,zawstydzony,81
6505,döngüsel,cykliczny,70
10790,modası geçmiş,przestarzały,42
1438,pentekost,zielone świątki,71
11692,depremler,trzęsienia ziemi,15
7315,işadamı,biznesmen,67
93,mikroişlemciler,mikroprocesory,78
8513,ampul,żarówka,58
3439,alçakça,frywolny,86
1276,gotlar,goth,59
1320,legâh,legis.,97
8435,katiller,zabójcy,38
3339,pansiyon,schronisko,85
727,aydın,liturgiczny,97
13560,bilim,nauki ścisłe,15
4064,serserilik,chuligaństwo,66
7037,çözme,rozwiązanie,23
12168,kovalamak,pościg,27
5955,zekice,usprawiedliwiony,76
10910,bilimbilim,scjentologia,42
4339,countan,cowan.,84
13012,yapılmamış,nie zrobiony,22
7415,hücum,bójka,65
12153,tatmin etmek,usatysfakcjonować,18
7488,gönderme,zgłoszenia,49
12470,palto,barka płaskodenna,25
6165,aşırı nüfus,przeludnienie,73
10396,en erken,najwcześniejszy,45
7127,vizalar,weys.,68
7157,perde,kurtyna,64
5595,iltica,przytułek,76
2806,lanslister,lśniący,90
7800,görev süresi,tenuta,62
8663,vagon,wóz,52
5364,gules,czerwony,78
13540,özellikle de,w szczególności,16
7664,övünen,chwalony,44
14249,para kaynağı,fundusze,26
12246,saç,włosy,30
4503,göktaşı,meteoryt,72
10566,taipei,tajpej,44
11569,suçlamak,winić,28
7027,geveze,milty.,69
9249,çiçekler,kwiaty,37
9524,voodoo,wiara w czary,52
8798,tanıklık,świadectwo,53
2339,yarı robot,cyborg.,90
13438,edebiyat,literatura,17
13065,mesai,z biegiem czasu,21
11946,ifade edilmiş,wyrażone,18
12022,reddedildi,odmówiono,26
12309,çeşitlilik,różnorodność,27
1147,zor ölüm,diehard.,98
7331,yönlendirici,router,65
6412,hatıra,memorandum,72
6259,yeminli,przysięgły,74
11345,yakıt ikmali,tankowanie,36
9112,koni,stożek,54
13883,sistemler,systemy,10
8520,poz veren,poszed,42
14011,sağlamak,dostarczać,6
13556,asil,królewski,14
4974,anakart,płyta główna,81
9457,tens,kilkadziesiąt,12
65,gerileme,komplikacje,77
3218,süpersonik,naddźwiękowy,61
13897,yapılmış,zrobiony,5
12987,jean,drelich,22
11470,italik,kursywa,34
3874,kısayol,skrót,80
9124,hatırlatılan,przywołany.,33
11593,hristiyanlık,chrześcijaństwo,15
1840,yeniden şekillendirilmiş,unieważniony,88
403,yumuşak,smoot,100
13078,havalimanı,lotnisko,20
8926,tembellik,lenistwo,56
13182,roma,rzymski,20
2659,açık bir şekilde,ręcznie,91
9907,dava açmak,pozywany,27
13932,hala,nadal,8
10174,cankurtaran,ratownik,46
3398,arka bahçe,podwórko,88
1733,haşlanmış,hyped.,62
2372,posta kutusu,skrzynka pocztowa,90
13367,6,6.,18
4227,kelepçeler,clamshells.,84
5360,skırlamak,szkorbut,79
13820,hangi,który,6
10862,kaleci,goalder.,34
3597,primat,prymas,80
11073,ok,strzałka,37
13587,martin,jaskółka oknówka,15
4283,akrepler,scorpions.,50
4552,yükselme,wniebowstąpienie,83
10928,müzakereler,negocjacje,30
13933,aynı,to samo,9
5090,sözlü,werbalny,70
5679,hardal,musztarda,76
3558,aracılık eden,za pośrednictwem,30
13327,hareket,ruch,17
11634,çörek,bard,36
8239,kardan adam,bałwan,62
760,panoptik,panoptyczny,99
13427,anlaşmazlık,spierać się,11
10158,restoran,restauracja,41
5995,fıstık,pistacja,75
12446,yürütüldü,prowadzone,20
10810,kurban etmek,poświęcać się,41
8996,fısıltı,szept,37
14479,takım,zespół,7
10001,öz,abstrakcyjny,46
140,geri çalma,odtwarzanie nagranego dźwięku,100
14384,yol göstermek,ołów,8
11684,bacaklar,nogi,22
14376,yöneticiler,menedżerowie,11
13183,konuşlandırılmış,rozmieszczony,16
9976,ortodoks,prawosławny,49
14007,arttırmak,zwiększyć,15
9272,albiya,albion.,54
13037,asit,kwas,21
6027,çantalar,torebki,40
137,gözenekli,porowaty,100
4543,tarifeler,taryfy.,62
2121,hürmetsizlik,profanacja,89
10384,çekil,wycofać,30
10951,diz,kolano,39
2278,gucoo,kukułka,92
7919,yetmiş,siedemdziesiąt,52
1928,shre,shadle,94
5013,abonelik,subskrypcja,68
1827,kurşun geçirmez,kuloodporny,95
1991,eskiden kimse,środkowy wschód,94
1253,cilalı,błyszczący,24
11474,i̇çmek,drink,29
13678,kurulmuş,przyjęty,12
1900,kamburlaştırmak,garb,88
10216,güvenilirlik,wiarygodność,29
12535,saldırmak,napaść,25
5009,maşa,tong.,79
12299,arazi,fusy,13
8713,tayvanlı,tajwańczyk,58
8534,plumbago,grafit,60
7985,empoze etmek,narzucać,38
12336,göçmenlik,imigracja,26
11709,yakınlık,bliskość,35
10981,konsantrasyon,stężenie,29
11606,oksijen,tlen,36
1891,bilgisayar korsanları,hakerzy,45
13640,arızalı,przegrany,12
12185,atlamak,chmiel,30
238,kestirme,drzemka,83
12914,okuyucu,czytelnik,11
879,kirişler,belki,58
4724,yalamak,lizać,70
14298,satıcılar,dostawcy,70
7704,rakun,szop pracz,64
7493,duş,kabina prysznicowa,52
10300,besledi,karmiony,46
4785,lambalı,sped.,82
45,kutsal şey,pismo,83
2041,ana çerçeve,główna rama,93
12915,touchdowns,przyłożenie,11
13600,peter,piotr,14
7778,ağızlık,pysk,63
6326,pota,tygiel,73
6442,simya,alchemia,73
14504,koşar,bierze,8
5512,çeker,ciągnie,21
11644,elmas,diament,34
5513,sezgisel,intuicyjny,62
8362,şeritler,paski,48
12440,branş,bruce,29
1824,akşamdan kalma,kac,94
11430,trinity,trójca,38
5543,yarımbaç,halfack.,74
10944,doğum günü,urodziny,39
12694,yahudiler,żydzi,24
11339,kısalık,zwięzłość,38
11062,sırpça,serbski,40
6333,metne,iloraz,73
3756,öküz,wół,87
3632,oransız,nieproporcjonalny,81
8256,garnitür,garth.,62
9875,civciv,pisklę,44
7722,yukaphane,swastyka,63
1352,sümük,szlam,96
12516,siviller,cywilowie.,20
154,bağ kurma,ogniwo,100
6644,makul olmayan,nierozsądny,70
11276,yılan,wąż,36
9622,bağlaç,spójnik,48
5843,zımpara,szmergiel,76
2874,leprechaun,krasnoludek,88
447,yaralanmamış,nie uninja,100
11996,mühürlemek,foka,24
2575,militiya,milicjant.,92
2585,kenar çubuğu,pasek boczny,91
1502,besimser,besemerowski,96
9010,tekrar başlat,ponowne uruchomienie,46
11492,tipik,typowy,28
10277,entelektüel,intelektualny,42
8539,dilekçe,petycja,45
10723,gösteri,demonstracja,22
12629,nominal olarak,nominalnie,12
10182,navigasyon,nawigacja,31
10711,koyulmak,położony,43
6757,iftira,oszczerstwo,58
14222,yakın,w pobliżu,12
3720,belâ,submachine.,87
1767,emekli ayakkabı,pensjonaty,65
3854,hue,odcień,85
13459,kuvvetli,mocny,17
11829,iyon,jon,34
6155,sörfçü,surfer,64
11861,derinlik,głębokość,33
4300,kano,kajak,75
5182,evrimsel,ewolucyjny,80
6214,kürek,curran.,74
11529,vahşileştirmek,walt.,37
11022,yokluk,brak,41
9879,kırım,krymski,50
4698,mete,zmierzyć,77
13620,afrikaalılar,afrikaans.,15
13780,y,y.,13
1597,çürük,posiniaczony,75
13657,şöhret,rozgłos,10
9446,put,krupon,45
12979,çeşit,sortować,18
10943,derece,stopni,27
7886,aşılanmış,przekroczony,42
3434,duyusal,sensoryczny,88
8631,kuzu,owieczka,55
11321,triş,wędrówka,38
8453,zehirlenme,zatrucie,40
10719,görünüş,widok,36
1577,kişilerarası,interpersonalny,96
12353,dostum,kumpel,28
8546,sağlıklı,zdrowy,59
12301,taramak,skanowanie,22
13748,beyzbol,baseball,13
13263,yok,żaden,19
6634,kazançsız,bezwinny,71
952,fırtına,szkwał,91
11635,belirsiz,niejasny,36
11852,emmek,ssać,26
8888,şeker hastalığı,cukrzyca,54
14153,ölçek,test,5
3127,duvak,welon,75
8286,kilitleme,lokaut,61
8551,plazma,osocze,59
6767,görgü tanığı,naoczny świadek,62
6099,vücut geliştirme,kulturystyka,69
3511,balo salonu,sala balowa,87
6385,en kısa zamanda,jak najszybciej,73
2592,yeniden işlenmiş,przerobiony,66
1841,mahkumlar,więźniowie.,91
11051,sığırlar,bydło,41
1474,bilner,bilby.,96
3993,dime,moneta dziesięciocentowa,80
915,çırpmak,groch,98
5705,dış ses,narrator,58
3769,arris,kant,85
13096,kulübe,chata,21
1268,ilave olarak,także,97
12616,para birimi,waluta,26
1590,yoğunlaştırmak,skraplać,55
8927,denizci,marynarz,43
13368,ganimet,trofeum,18
10775,bağlılık,przynależność,10
14330,siyah,czarny,12
2014,cazip,kuszący,69
13889,başından sonuna kadar,poprzez,10
2261,işıltılı,promienny,93
6635,zon,strefowy,71
3016,korono,coronado.,90
1888,yapmazdım,nie tak,94
8906,hector,zabijaka,56
7185,lav,lawa,68
13221,direkt olarak,bezpośrednio,20
8255,refah,zasiłek,62
11426,trojan,trojański,26
3440,büyük usta,arcymistrz,88
9608,mükemmeli,perfecto.,51
479,çatmak,pił,99
9229,zorunlu,nakaz,54
2643,viskozite,lepkość,90
1660,sazan,karp,86
7117,paramsal,paramilitarny,68
10702,varil,beczka,39
738,topraklar,earthlings.,98
9074,dağınık,rozsiany,50
5413,aşkın,transcendencja,73
8252,vaka,wo.,61
11716,gl,glos,35
5363,hidroksit,wodorotlenek,79
13662,kayıp,strata,12
1587,seminal,nasienny,96
1610,varyans,zmienność,95
4944,siyonistler,syjonistki,46
10980,yükseltme,uaktualnienie,25
1324,peeps,zerkanie,84
3115,ege,egejski,89
14210,teklifler,oferuje,17
10479,etiyopyalı,etiopczyk,44
12673,komplo,spisek,26
11736,perry,wino z gruszek,35
10411,ahlaksız,morał,36
3946,piç,bastards.,59
7346,helyum,hel,67
561,kuşkonmaz,szparag,99
7361,sakin olmak,chłod,63
3543,ruff,batalion,85
2462,retik,retoryczny,62
8364,çekirdek,jądro,61
3060,açısal,kątowy,89
843,doyum,dey.,99
4893,en kolay,najłatwiej,81
9712,sirk,cyrk,51
3805,ehlileştirmek,oswojony,73
8250,kovulmuş,wyrzucony,55
11550,reprodüksiyon,reprodukcja,32
12074,senaryo,scenariusz,30
9817,sihirbaz,czarodziej,36
9185,tanrıça,bogini,54
10845,tucker,wielkie żarcie,42
8741,remix,remiks.,47
3466,ihraççı,emitent,88
11898,ani,nagły,29
12032,korix,cornix.,32
10320,sınırlar,limity,10
3194,dokular,tkanki,54
11577,öne çıkan,znaczący,32
11427,kardeş,siostra,33
5682,meme başı,sutek,72
118,girişimcilik,przedsiębiorczość,100
5835,denizyıldızı,rozgwiazda,76
10107,kabile,plemiona,35
5790,stoner,narkoman,74
14155,ingiliz,brytyjski,11
7566,tavsiye eder,zaleca,14
935,parke,drewno liściasty,98
8401,kürt,kurdyjski,60
3986,kurt adam,wilkołak,86
12955,yahudi,żydowski,23
5266,karıştır,człapać,67
14452,önde gelen,prowadzący,8
8458,tüberküloz,gruźlica,60
8164,porpoise,morświn,62
4191,iplikçiler,błonicy,59
12247,kostata,costa.,30
64,üzüldü,zasmucony,95
2279,creole,kreolski,93
13505,tahkim,arbitraż,16
9384,höyük,kopiec,51
10020,keşmir,kaszmir,48
8410,balmumu,wosk,56
1133,ism,izm,90
7193,barlow,scyzoryk,68
2078,azotlu,azotawy,94
5352,kestanesi,urwis,79
3374,çerçeveli,oprawiony,28
14225,ana,główny,9
12322,ses çıkarmak,dźwięki,14
4329,inatçı,wytrwały,81
13589,katılıyorum,zgodzić się,12
214,yiki,yikes.,100
2414,diş fırçası,szczoteczka do zębów,93
9935,karşılıklı,wzajemne,44
12144,sırbistan,serbia,32
776,aracı,oznaczał.,99
9510,boru,rura,43
12089,anlaşmak,kompromis,23
2250,plenity,plenarny,93
8857,kel,łysy,52
8218,olağanüstü,wyjątkowy,16
9320,neşe,radość,52
13686,konular,zagadnienia,9
5925,yağmurlu,deszczowy,76
4142,koyu,ciemniejszy,85
6072,fethetmek,zdobyty,48
14274,gitmiş,wszedł ,12
7126,kaçan,uciec,49
13243,pazar,niedziela,19
2761,nefretsiz,niepobórny,91
6128,zehir,jad,72
1104,itici,wstrzymuje się,98
7857,gevşekçe,luźno,34
3265,nom,nie m,85
9938,cant,żargon,49
11176,yazarlar,autorski,10
5722,gopher,suseł,42
8701,ripper,rozpruwacz,58
6492,iskele,molo,64
12130,trafik,ruch drogowy,32
5920,tekrar düzeltme yapmak,poprawiać,18
8456,şirin,słodki,55
13787,ölüm,śmierć,11
7477,park yeri,parkway.,66
1452,anayol,jezdnia,96
13605,su,woda,14
3318,sömürmek,wstrzymany,88
6658,carver,rzeźbiarz,71
12863,meydan okumak,wyzwanie,15
10434,denetim,podsumowanie,45
13953,geri,z powrotem,8
9803,en önemlisi,ważniejsze,50
8459,hazine,skarbiec,59
14013,sonuçlar,wyniki,8
1213,problemsiz,niesprowokowany,98
9785,gömülü,pochowany,41
1552,dereotu,koperek,95
6813,aç,głodny,70
3269,yığılmış,ułożone,53
10023,koca,mąż,48
6678,kireç taşı,wapień,71
6629,bolşevik,bolszewicki,62
7838,alışkanlık,nawyk,51
10080,uçurum,klif,45
12184,lisanssız,nielicencjonowany,31
6900,hesap,rozliczany,6
5193,halüsinojenik,halucynogenny,72
9992,burs,stypendium,47
14174,müdür,menedżer,11
3701,üçüncü olarak,po trzecie,87
8497,paslı,zardzewiały,60
12608,çöl,pustynia,25
13555,çift,podwójnie,13
4083,kar arabası,skuter śnieżny,83
6946,tanıtılmamış,odsłonięty,63
4788,helas,halon.,78
14290,kuzey,północ,10
13479,dönüş,skręcać,11
11695,gölge,cień,33
12886,etkileri,efekty,12
4789,doğruluk,prawdziwość,82
8454,i̇stenilen,pożądany,32
8678,bağlama,wiążący,51
13955,yüksek,wysoki,8
4280,sincaplar,chipmunks.,64
372,perks,profity,98
4489,huckleberry,borówka,83
14227,geri dönmek,powrót,11
7507,korkakça,tchórzliwy,66
2445,kaydırma,przewijanie,45
11188,boş,pusty,38
13324,aynı fikirde olmamak,nie zgadzać się,18
13198,kabul edilebilir,do przyjęcia,6
5773,vergilendirme,opodatkowanie,76
13070,ulaşmak,zasięg,11
9297,hayır kurumu,dobroczynność,51
14303,hakikat,fakt,7
2525,ligament,wiązadło,82
14256,çağrı,połączenia,9
9454,soğutucu,chłodnica,53
10814,lanet etmek,cholerny,38
10547,kışla,baraki,44
14458,düşünce,myśl,13
6851,yogi,jog,70
12275,cinayet,morderstwo,24
12279,tedarikli,przygotowany,20
6384,keyfi olarak,dowolnie,73
3705,manyetik,maniaks.,52
7424,bilgelik,mądrość,66
3672,en basit,najprostszy,87
8782,klinik,kliniczny,48
164,cirque,kotlina,100
8802,yeniden gözden geçirmek,zrewidować,55
12549,bu arada,w międzyczasie,27
7613,onursal,honorowy,65
2583,nezaket,życzliwość,16
6642,taşlı,kamienny,71
1158,titreşim,wibracja,70
12857,tanım,definicja,17
12227,doğum,narodziny,16
10783,arayan,poszukiwanie,28
14053,batı,zachód,10
12033,korsan,pirat,22
11112,griftin,gryf,40
328,blazer,marynarka,54
6291,bastırmak,stłumić,43
9250,kafatası,czaszka,53
8356,gerilmek,napięcie,51
11111,altyazı,podpis,36
8348,takdir edilmemiş,niepodstawiony,61
6979,acil,pilne,62
7046,harikalar diyarı,kraina czarów,69
3496,geriye dönük,z mocą wsteczną,79
1303,new,nei.,97
14243,tamamlandı,zrobione,11
12365,inci,perła,29
9666,absürt,absurdalny,50
12350,ayakta durmak,na stojąco,13
10490,osmanlı,otomana,43
11677,şarkı sözleri,tekst piosenki,33
3793,vasküler,naczyniowy,87
10693,meşrulaştırma,uzasadnienie,41
9942,kendini,się,49
9176,görülmemiş,bez precedensu,55
5023,saat yönünde,zgodnie ze wskazówkami zegara,81
12970,ettirmek,et,23
4981,ensest,kazirodztwo,81
5546,pasha,basza,78
12950,cuma,piątek,23
7903,çıkış yapmak,wymeldować się,62
7382,sinir bozucu,denerwujący,7
10095,kesinti,zmniejszenie,46
14033,düşünmek,myśleć,8
4532,anma,upamiętniający,34
3297,atılan,odrzucona,73
2465,damat,pan młody,80
6617,plak,plakieta,67
9414,taciz,molestowanie,30
4576,kaçakçılık,przemycanie,76
10082,yunus,delfin,30
6204,yanmak,yan.,74
6583,bant genişliği,przepustowość łącza,70
3592,yastık,poduszka,82
6411,ditto,tak samo,73
12925,bobby,konstabl,23
10911,köpekler,psy,10
12058,trivia,drobnostki,32
11881,peşin,gotówka,33
2519,en yoğun,ruchliwy,92
281,bidonlar,kanistry,87
7349,paylaştırma,przydział,31
5312,şekerleme,cukiernia,79
1543,abstain,wstrzymać się,83
13976,olmadan,bez,6
2891,su altında kalmış,zalany,80
7968,mikrodalga,kuchenka mikrofalowa,62
8677,otizm,autyzm,58
9063,redüksiyon,reduktaza,56
10521,yoksulluk,ubóstwo,45
5827,sonuca varmak,podsumowuje,28
5869,reyhan,bazylia,76
4000,süper güç,superpower,77
12665,çizilmiş,pociągnięty,26
2039,bankacı,bankier,86
10599,riyak,rn.,44
7325,kılıçlar,miecze,38
13092,ceza,kara,18
13749,izlemek,tor,11
2697,vatansız,bezpański,86
4676,oriol,wilga,36
6273,telafi etmek,zrównoważyć,69
6997,zayıf,słabszy,69
6323,burr,bełkotać,73
12436,rahatlama,ulga,29
6287,güvenen,opierający się,36
13913,ikisi birden,zarówno,10
9327,dublajlı,dubbed.,45
239,göze çarpmayan,niepoponowany,100
3655,rarak,renuns.,80
10399,geyik,łoś,45
7319,saçak,grzywka,64
11952,köpek balığı,rekin,26
12722,anne,mama,25
13494,sorguları,zapytania,15
8522,yargılamak,osądzający,23
11087,sansürlü,ocenzurowany,30
9711,muck,mack.,51
10058,indirim,odliczenie,39
10285,et,mięso,45
3797,hummingbird,koliber,86
2322,pix,szkatułka,93
1427,ode,oda,92
10660,leylak,liliowy,43
7883,ticari olarak,komercyjnie,10
2439,dürtmek,impuls,83
1738,ezoterik,ezoteryczny,95
4797,nükleotit,nukleotyd,75
4389,geri alınamaz bir şekilde,bezpowrotnie,83
12234,yavaş,powolny,26
14377,sokak,ulica,12
11108,izci,zwiadowca,28
5892,merhametli,zasłużony,76
12941,mesafe,dystans,21
6567,ödünç vermek,pożyczać,49
2110,takunya,patten.,90
13954,iyi,dobry,7
319,bey,bej,98
10904,depolamak,przechowywanie,42
10567,boşu boşuna,niepotrzebnie,44
12537,kopya,kopie,12
6286,iyot,jod,73
1075,tot,brzdąc,82
11990,boşa harcamak,marnować,26
13603,japonca,język japoński,15
3816,kümes hayvanları,drób,87
7536,işlemci,edytor,59
11816,sahtecilik,fałszerstwo,31
3474,acısız bir şekilde,bezboleśnie,88
12847,onaylamak,potwierdzać,16
11206,yarın,jutro,39
474,prevalans,rozpowszechnienie,68
7430,pullman,pulmanowski,66
4857,kik,skiff,78
13670,terimler,warunki,9
10874,milletvekili,zastępca,37
12476,saygın,renomowany,23
11918,direk,sztylet,33
14038,bay,pan,12
2671,avrasya,eurazja,91
138,zarı,ukradkowy,98
1574,seslendirme,udźwięcznienie,23
12255,kıta,kontynentalny,30
9452,egemen,suwerenny,52
3368,çoğaltma,replikacja,66
6149,rise,wzrosła,74
3173,clumasız,bezradny,89
13677,kopyalamak,duplikować,13
14021,ulusal,krajowy,8
14489,sayılar,liczby,8
6875,kazan,bojler,65
13131,eşcinsel,wesoły,20
14329,şarj,opłata,17
4956,beygir gücü,konie mechaniczne,81
11182,steeplechase,bieg z przeszkodami,39
7251,atop,na szczycie,67
7663,radyoaktif,radioaktywny,63
9624,ahlak,etyka,41
2060,titrek kavak,osika,94
12994,büyüklük,ogrom,22
11356,doğru adam,prawdziwy mężczyzna,38
7328,memnuniyet,zadowolenie,67
12849,şık,wr.,24
14306,piyasaya sürülmüş,wydany,10
4257,ikilem,dylemat,83
13565,doldurmak,napełnić,13
7055,saç tokası,spinka do włosów,68
12777,somun etmek,substancja,25
7833,yanlış,mis.,27
14278,fatura,rachunek,12
13718,nehir,rzeka,12
9329,dweller,mieszkaniec,52
11420,turta,ciasto,37
12606,sanık,oskarżony,18
5886,ayırt eder,rozróżniać,32
6828,dansçılar,tancerze,58
13701,veri,dane,14
9952,teşekkür ederim,dziękuję ci,49
4226,açgözlü,wieprz,66
1072,hazineler,skarby,52
12585,soymak,obrabować,26
9020,lens,obiektyw,56
12760,brad,ćwiek,25
8359,konak,rezydencja,58
6984,müdahale etmek,kolidować,41
4811,yanlış beyan etme,przekręcanie,79
7009,raja,radża,68
5725,önemsemek,zwracać uwagę,70
5319,arılar,pszczoły,38
482,epitaph,epitafium,99
11473,dramek,kaczor,37
7227,fabian,fabiański,67
2072,goblet,czara,93
13525,görünür,widoczny,16
4130,çokluk,mnogość,84
14145,arama,dzwonić,9
12400,temiz,czysty,23
3157,mançurya,manchuria.,89
10064,i̇skenderiye,alexandria.,48
6606,süslü,wymyślny,64
11742,imparator,cesarz,34
6990,harçlar,moździerze,43
5840,gibberish,szwargot,76
8554,sugaralı,watergate.,59
14411,meslekler,oferty pracy,19
11319,alice,alicja.,38
4096,anemi,niedokrwistość,86
5896,deniz kıyısı,nabrzeże,76
13739,süper,wspaniały,13
7836,başarısızlıklar,awarie.,25
9834,dostluk,przyjaźń,49
12050,dolandırmak,bryknięcie,29
4819,piston,tłok,39
3255,zirkonyum,cyrkon,89
14187,devam etmek,kontynuować,5
7974,arrowhead,grot,62
13178,uzunluk,długość,19
12073,casus,szpieg,30
3163,eczacı,chemik,74
14422,yetenekler,możliwości,28
12426,süt,mleko,28
1206,uyuz,świerzb,98
4975,teşhis,diagnoza,81
5698,miscellany,zbieranina,77
6269,karbonhidrat,węglowodan,73
8975,kelebek,motyl,54
12875,koku,zapach,24
8604,akıllı,mądry,58
4147,viyadük,wiadukt,81
7309,içecek,napój,63
3696,poç,wałówka,86
13702,kazanan,zwycięzca,12
5445,galaktik,galaktyczny,78
12491,ağustosluk,sierpnia,28
14425,durmadan,kiedykolwiek,12
9108,kertenkele,jaszczurka,55
2478,ağaçkakan,dzięcioł,92
6527,akademisyenler,naukowcy,22
13328,topçu,artyleria,18
12287,bruinler,bruins.,29
3956,şehir dışındaki,przedmieścia,86
12846,teçhizat,sprzęt,19
13170,kılavuz,przewodnik,18
13141,kırmak,zepsuć,16
7699,akvaryum balığı,złota rybka,64
12926,zengin,bogaty,23
11843,macarca,język węgierski,33
1844,trotter,kłusak,93
5683,kontrol noktası,checkpoint.,66
5252,iğneleyici söz,sarkazm,79
891,yatırıldı,zdeponowany,59
11733,hasret,hasn.,35
11658,kalan,reszta,36
13276,hava durumu,pogoda,19
11950,yıl dönümü,rocznica,32
3457,osprey,rybołów,81
2406,antisosyal,antyspołeczny,93
10008,meridyen,południk,48
9206,nehir kenarı,nadrzecze,55
13285,yedinci,siódmy,19
8582,han,zajazd,50
2405,pomeranyalı,pomorski,91
13385,rusça,rosyjski,17
8365,çürümek,rozkład,56
8867,şil,chilijski,56
8455,etnik köken,etniczność,28
6115,drastesel olarak,drastycznie,57
8494,pointer,wskaźniki,47
994,slavlar,slavs.,91
3048,kauldron,kociołek,89
9884,onsekiz,osiemnaście,50
512,ive,ile.,99
14024,çeyrek,kwartał,10
14135,doz,dos,5
12601,eşdeğer,równowartość,26
10094,evrenin yaratıcısı,demiurg,48
13876,devlet,rząd,10
8104,pics,fotki,40
2174,peg,kołek,73
14082,saniye,san,12
7545,kova,wodnik,65
3966,balkabağı,dynie,61
7122,sığır filetosu,polędwica,68
6769,doğaüstü,nadprzyrodzony,70
959,valor,dzielność,98
1485,bantam,koguci,90
5625,boşaltmak,utykać,62
11243,filtrelemek,filtr,36
7494,lodge,wigwam,56
11767,zarar,szkoda,14
3358,idrar,moczowy,88
2200,bakkal,sklep spożywczy,89
12551,noel,boże narodzenie,27
12819,farz etmek,założyć,17
4687,zapt etmek,krawężnik,72
9478,faşizm,faszyzm,53
10101,giyinmiş,ubierający,30
3878,i̇ngiliz,anglik,86
6783,markalar,markizy.,63
2758,hijyen,higiena,89
1826,mızıkçı,grinch.,95
12018,yarımada,półwysep,32
2397,sportmenlik dışı,niesportowy,93
7232,eşzamanlı olarak,jednocześnie.,56
7957,tıknaz,chunky.,63
9044,peygamber,prorok,51
11707,paralel,równoległy,32
4702,sorumsuz,nieodpowiedzialny,80
8128,kullanım dışı,niedostępne,61
6218,klitoris,łechtaczka,74
10469,kanallar,kanały,18
11997,altta bırakmak,cofająca się fala morska,33
267,teğet,tangens,98
7589,çöplük,wysypisko,48
9810,okyanusya,oceanii.,50
6790,bezelye,groszek,49
14353,tanımlanmış,opisane,11
10309,eşlik eden,towarzyszy,22
14398,tarih,data,6
5208,aceleci,pochopny,79
3101,onaltılık,szesnastkowy,89
12512,seyretme,oglądanie,14
14172,kodlamak,kod,15
4045,hoşnutsuz,niezadowolenie,82
2333,değnek,różdżka,92
13993,beş,pięć,10
1959,çökmüş,skurczony,94
647,dalkavuk,dallles.,99
10265,gözlemler,obserwacje,13
6600,kardeşlik,braterstwo,55
10087,gale,wichura,45
11365,yağmur ormanı,las deszczowy,38
3351,blob,kropelka,87
248,calvary,kalwaria,100
14404,gözden geçirmek,recenzja,8
3081,çıkarmak,odejmować,65
13502,sahne,scena,13
89,kabarcık,wallaby,80
21,kalp kırıcı,heartbreaker.,79
1358,thimusus,tezeusz,97
12278,fb,pełne wyżywienie,30
8475,dönüştürülmüş,transformowany,31
14220,benzer,podobny,12
12124,olaylar,okazje,27
8871,kuruş,grosz,56
13562,ay,miesiąc,12
5876,şüphe,podejrzenia,52
9980,yeniden yapılanma,rekonstrukcja,43
9096,sürüklemek,ciągnąć,46
6362,beagle,pies gończy,73
8023,en iyisi,najważniejszy,62
11199,atlatmak,unik,38
10638,daha genç,młodszy,44
2752,çiçek,kwiatowy,91
3437,degas,odgazować,88
4826,çılgınca,wściekle,82
8178,ihracat,eksport,43
4027,dik gibi,wał,73
7729,haydutlar,bandyty,57
11231,devriye gezmek,patrol,30
180,anlatılmamış,niewypowiedziany,100
12388,yerleşim,układ,29
4458,japon kağıt katlama sanatı,origami.,83
8864,kenar mahalle,przedmieście,40
13085,tartışma,spór,10
2091,gösteriş,pozować,94
1792,kampüsler,kampusy.,95
1294,bebekler,niemowlęta,57
12063,yazar,pisarz,22
949,jeologlar,geologowi,80
2467,hac,pielgrzymka,91
1055,keşifler,odkrycia,76
3338,kralcı,rojalista,83
12670,piksel,pixels.,25
12262,akınçılar,najeźdźcy.,29
8135,kovma,wydalenie,57
1323,annals,annały,97
14209,eskimiş,stary,12
10299,sözdizimi,składnia,46
8908,fanny,dupa,57
3105,bileşen,składnik,73
5602,dosya adı,nazwa pliku,76
2935,zouave,żuav,85
3092,vanalar,zawory,51
12679,önyargılı,stronniczy,25
12963,i̇yilik,jasio,22
50,akraba,accolades,90
5523,rastlamak,skąpić,75
427,diktatör,dyktatorski,99
8219,katoliklik,katolicyzm,62
8921,battı,zatonęła,57
1685,phallus,prącie,96
4683,bonuslar,bonusy.,82
12944,yardım eder,pomaga,7
6153,kimlik bilgileri,referencje,72
9403,dezavantajı,desc.,53
6531,dua etmek,modlić się,60
