ID,TURC,RUSSIAN,INTERVAL
11712,emily,эмили,31
11121,estonya,эстония,36
13901,kullanıcılar,пользователи,5
11223,somali,сомали,36
10726,shi,ширин,35
10601,ikna edilmiş,убежденный,28
13404,bir arada,вместе,15
12561,esrar,эс,23
1710,samoan,самоан,91
1257,kalın,толще,96
37,tecâvüz,изнасилование,33
10184,neon,неон,43
5499,beaumont,боможевый,75
11500,norman,норман,32
6259,yeminli,присягой,70
12063,yazar,писатель,19
5709,yanlışlık,захоронение,62
12919,kombine,комбинированный,15
5804,doğum yeri,место рождения,72
9773,çöp,мусор,46
12053,kısaca,кратко,28
8877,kanalizasyon,сточные воды,53
3275,cavendish,кавендиш,87
497,riviera,ривьера,99
12448,başlatılan,запущен,18
11850,oluyor,случается,11
6185,astrome,астродома,70
1050,torii,тории,97
5609,gies,гиз,71
13968,yönetmek,управление,9
8901,diş,зуб,50
5293,demi,деми,75
10816,yarımküre,полусфера,38
1599,sertleşmek,затвердевать,73
5965,thrash,трэш,58
396,selenyum,селен,100
10979,notasyon,нотация,35
14486,özellik,особенность,10
14453,ağustos,август,6
12592,hareket etmek,акты,9
12974,toplar,яйца,10
8582,han,гостиница,46
11837,tavuk,курица,29
14021,ulusal,национальный,7
3594,örtüşen,перекрытие,56
6785,asetil,ацетил,65
3241,sykes,сиденья,83
2256,moselle,мозель,91
12304,brooklyn,бруклин,26
1717,piridon,пиридон,94
12816,yakalanan,захваченный,14
1686,yanında olmak,стоять рядом с,94
5921,doris,дорис,70
13305,paragraf,пункт,14
8909,babil,вавилон,52
14064,pound,фунтов стерлингов,32
9815,asılı,висит,32
6137,oter,auteur.,71
5503,tortulu,заблаговременно,63
9524,voodoo,вуду,48
10209,bahis,держать пари,36
2934,misilleme yapmak,отомстить,45
12932,gnu,гну,20
3362,saplamak,стебли,38
14116,haziran,июнь,6
10334,titanik,титаник,24
10492,shah,шахта,40
9144,tabaklar,тарелки,20
8585,you are,сенатор,55
9907,dava açmak,подавать в суд,23
11084,madencilik,добыча,16
3927,rolando,роландо,84
14266,yorum,комментарий,6
8079,kanton,кантон,54
14485,tür,добрый,13
8343,puma,пустяк,33
12071,corvus,кормус,28
1422,transandantal,трансцендентно,70
5490,devekuşu,страус,73
7170,bearcat,борсина,54
9346,ilan,прокламация,48
4149,sırt çantası,рюкзак,68
14075,erişim,доступ,8
882,tera,тера,97
13917,başkan,президент,10
13877,mayıs,может,5
1038,fishy,рыбный,97
4675,ib,ірс,79
6433,temizleyici,очиститель,65
2499,hipotermi,гипотермия,90
13591,ofis,офис,10
11577,öne çıkan,видный,28
11382,kurtulmak,избавлять,34
9648,öğle yemeği,обед,47
625,milletvekilleri,законодатели,94
5972,atmak,раковина,51
6678,kireç taşı,известняк,67
14186,alınmış,взятый,8
6493,karın,живот,49
129,capel,капелла,100
2621,pathilder,путь,84
12640,tezgah,прилавок,21
13774,geç,поздно,11
10174,cankurtaran,спасатель,42
3492,arpa,ячмень,85
14098,sol,левый,8
1390,paraguayan,парагуаян,90
7,karbonit,карбонит,100
3700,kan dökülmesi,кровопролитие,85
6991,izdiham,паничка,62
7976,benlik,эго,57
12984,avusturya,австрия,19
6526,sarmak,рой,62
2833,goblen,гобелен,88
6144,ramazan,рамадан,71
2718,ay ışığı,свет луны,87
2922,berilyum,бериллия,88
760,panoptik,паноптика,98
8871,kuruş,пенни,52
12550,prolog,пролог,23
13444,başlangıç,начало,12
9840,çoğul,множественное число,41
2756,baskı,угнетение,67
14009,verim,производительность,10
13431,rusya,россия,14
11591,gaziler,ветераны,23
4338,iceman,искусный,81
861,redected,отредактировал,93
11683,tercih etmek,предпочитать,9
11704,küre,глобус,31
8548,kötü adamlar,злодеяния,47
5350,himalayalar,гималаи,75
3418,ormancılık,лесное хозяйство,87
5800,gelişimsel,развитие,72
13610,kelime,слово,9
5861,hiperaktivite,гиперактивность,69
3731,cro,кроаль,85
4263,hertz,герц,82
5356,shiva,шива,75
11463,cephanelik,арсенал,31
10220,günah,греха,37
6293,scarborough,скарборо,70
9373,böcek,ошибка,36
1444,diapritik,диакритики,88
3810,vapur,пароход,83
12611,tokyo,токио,23
7218,yumruk,кулак,54
10823,odaklanmış,сосредоточены,29
6778,flüt,флейта,64
6956,sandman,дрема,65
6622,pedofilik,педофилия,68
7837,sallamak,встряхнуть,48
14022,polis,полиция,10
11864,argo,сленг,30
2777,boomer,бумера,87
1006,hasır,гашиш,97
11903,emzik,эм,27
393,tamarin,тамарин,100
4363,onurlu,почитаемый,14
4468,mee,мера,81
7283,carom,карамболь,62
10542,rodney,родни,40
10970,misc,невысокий,38
5973,mater,матер,71
14340,reddetti,отклоненный,14
11830,başlıklı,под названием,8
8594,marquis,маркиз,55
7486,kutsamak,благословить,45
11556,tuz,поваренная соль,31
13762,gece,ночь,11
12344,en hızlı,быстрое,25
294,meyve vermeyen,бесплодный,100
5447,hippo,гиппопотам,62
1619,çatı katı,чердак,93
6917,vin,вин,66
7992,tüketim,потребление,59
7292,chil,чил,63
12291,aşırı,экстремальный,17
10779,eksen,ось,38
10384,çekil,снять со счета,26
14436,çoklu,несколько,6
2650,kripto,крипто,90
9704,capitol,капитолий,46
6914,bien,биена,64
2900,öfkeyle,сердито,88
14366,yedi,семь,10
1275,kn,кн.,96
11731,kenya,кения,31
11952,köpek balığı,акула,22
44,flashbacks,воспоминания,83
14036,ev,дом,8
3896,dokuma,ткачество,75
8409,kaldırımcı,аболиционный,54
1555,amiyotrofik,амиотрофический,95
3837,cag,канг,84
9161,kip,кип,50
13387,süvari,кавалерия,15
5660,tabut,гроб,70
3511,balo salonu,бальный зал,85
10623,terra,терра,39
1015,and,андиан,97
6079,izinsiz,запрещено,65
3537,greta,грета,86
5991,etna,этна,71
348,deval,деваль,96
8413,gündelik,повседневная,52
1612,karyola,кроватка,88
2795,böğürtlen,ежевика,89
9113,starr,старство,51
10011,manny,манни,43
12284,ilmi,научный,26
5996,yıldız çiçeği,астер,71
338,yon,йон,100
11269,malta,мальта,35
2613,tutku,амбиция,73
4848,bordeaux,бордо,78
13107,drama,драма,18
186,moğol,могул,95
5363,hidroksit,гидроксид,75
12211,randy,рэнди,27
8995,saga,сага,52
7497,gönüllü,добровольный,62
7713,beowulf,берульф,61
660,katılmak,посещать,15
4757,bağışıklık,иммунитет,48
6687,gaius,гай,67
7796,ironi,ирония,60
3158,lowery,разорвать,88
12157,açıklık,зазор,26
14460,p,п,9
11008,elçilik,посольство,35
14463,denemek,пытаться,6
1945,fermi,ферми,93
6983,soda,сода,65
2799,stentor,стентор,89
2644,güneş kremi,солнцезащитный крем,90
6319,aşırılık yanlısı,экстремист,57
5528,fasulyeler,бобы,34
14341,merkezi,центральный,11
10245,astroloji,астрология,40
4451,mangrov,мангровая,80
9002,obezite,ожирение,50
7707,petersen,петерс,61
2412,swooner,шлюха,61
13675,ışık,свет,11
2665,jakuzi,водоворот,89
8540,porsuk,барсучий,43
13691,kocaman,огромный,12
4150,yenilenmiş,ремонт,58
1404,şükran,благодарность,95
13869,çok,такой,5
4784,karton,картон,79
3337,vestfalya,вестфалия,87
11150,saklamak,спрятать,26
8662,bizans,византийский,54
12986,alternatif,альтернатива,8
5898,marksizm,марксизм,72
7745,zindan,подземелье,43
13214,i̇rlandalı,ирландский,17
13312,francisco,франциско,16
429,anterior,спереди,100
11484,süpürme,охваченный,33
10908,grove,роща,37
11750,mısırlı,египетский,28
12401,değerli,ценный,25
167,tigon,тигон,100
7178,dl,дл,63
4731,kütüphaneci,библиотекарь,73
10196,corroverback,угловые,43
13049,luna,луна,18
12602,maraton,марафон,23
9137,sic,сик,51
6030,kant,кант-кант,71
4880,mahvolmuş,обреченный,43
7888,bam,барабан,60
5390,gres,жир,73
14050,eyaletler,состояния,6
5276,bak,берегись,75
12303,evren,вселенная,7
13501,standart,стандартный,11
1561,hermitage,эрмитаж,95
2898,intercollegiate,межведом,88
5304,sihizm,сикхизм,76
6634,kazançsız,несовместный,68
2460,shot,урезать,88
11125,daha az,меньший,36
10150,kaykay yapmak,скейтбординг,30
10411,ahlaksız,мораль,31
4447,sürünme,слизняк,68
13526,hizmetler,сервисы,8
10821,norm,норма,37
6156,sempatik,сочувствующий,69
2760,önlük,нагрудник,88
2753,ork,orc.,81
13639,maalesef,к сожалению,12
7046,harikalar diyarı,волшебная страна,65
5451,teorik olarak,теоретически,54
3911,eline,элейн,84
8648,güvenilir,доверие,24
10952,duyuru,объявление,12
11105,biblomanyak,библиоман,37
12854,belçika,бельгия,20
8296,sakatlamak,хромой,56
9663,feminizm,феминизм,47
6024,piruvat,пируват,71
10548,veri deposu,озу,22
8429,sepet,корзина,53
13092,ceza,пенальти,15
4559,coker,кокер,80
6198,amiral gemisi,флагман,70
11873,winnipeg,виннипег,30
3427,tressel,трески,87
2224,kaap,кайф.,91
7317,madeleine,мадлен,63
1291,karşı üretken,контрпродуктивность,94
1803,sığır çobanı,пастушка,94
6289,parlaklık,яркость,35
12792,lp,вспомогательный,21
4888,tam,вентия,78
10711,koyulmak,проложенный,39
6029,başyapıt,опус,71
8963,spite,незриваться,51
9554,biyolojik,биологический,25
7640,çelişkili,противоречивый,61
1774,paralaks,параллакс.,92
5589,demleme,пивоварение,42
4042,sakince,спокойно,83
12554,kennedy,кеннеди,23
2855,dikkatsiz,беспечный,84
4135,prizma,призма,81
13358,kış mevsimi,зима,15
8644,coğrafi,географический,34
10633,minneapolis,миннеаполис,39
3245,agonist,агонист,79
6506,vasıtasıyla,согласно которому,68
7209,biyosentez,биосинтез,63
12770,neşeli,радостный,21
3661,parkinson,паркинсон,85
3920,aşınma,коррозия,80
9951,nike,ногоск,45
3570,kıskanç,ревнивый,85
7295,spokane,спокоенность,63
10507,panik,паника,40
4167,geiger,гейгер,82
13225,düşmüş,упал,16
5023,saat yönünde,по часовой стрелке,77
3778,elektromanyetizm,электромагнетизм,46
8159,reedy,реди,58
1598,düşünürler,мыслители,86
10642,örneklem,образец,29
12295,kadro,реестр,24
4155,viper,гадюка,67
11402,puansız,оздоровительно,34
12416,şili,чили,24
7493,duş,душ,47
4203,hurda,ломка,52
906,papirüs,папирус,97
6513,izlenimcilik,импрессионизм,68
5403,orman yangını,лесной пожар,63
6288,merak,любопытство,68
6682,dik,отвесный,65
3561,penelop,пенелопа,85
11359,tütün,табак,34
10030,barbados,барбадос,44
9592,militan,боевик,30
12011,newcastle,ньюкасл,28
10283,mozaik,мозаика,41
14429,fiyatlı,по цене,18
14398,tarih,дата,6
12931,oda,номер,18
2456,pişmiş,приготовленный,24
12186,merkür,меркурий,27
9444,kükürt,сера,45
1578,lcd,жжет,94
4820,selefler,предшественники,45
13801,söz konusu,сказал,9
8537,hantal,киточ,55
1995,tetanos,столбняк,93
5244,çukurlar,роталки,74
3227,bencil,эгоистичный,83
9591,gnome,гном,47
7875,temizlik,очищение,56
6888,lösemi,лейкемия,66
2110,takunya,патт,88
6478,pir,пир,69
8477,lezzetli,вкусный,55
7062,hazen,оправдатель,65
3966,balkabağı,тыквы,57
4320,piedmont,пильмонт,81
1434,uyanmak,бодрствующий,92
2343,bilateral,двусторонний,90
6076,meditasyon,медитация,62
3011,elisha,элиша,88
9833,alamo,аламо,43
8025,düşes,герцогиня,59
3332,flatworm,плоскость,87
14513,notlar,примечания,6
8544,ahenkli,великолепный,55
659,yok olmak,исчезнуть,62
6426,ayrılmamış,недооцененный,69
4741,snicket,inket.,79
1968,faddaklamak,фанд,93
10533,arayüz,интерфейс,38
11942,alışveriş merkezi,торговый центр,28
11856,glen,гладина,30
5065,cad,кадра,77
8018,knoxville,ноксвилл,59
12045,lokomotif,локомотив,19
721,revizyonizm,ревизионизм,98
9449,dom,домос,49
9326,litvanyalı,литовский,49
12084,bestelenen,сочиненный,22
8911,amiral,адмирал,37
1739,star ışığı,звездный свет,91
11405,romeo,ромео,34
1870,geçici olarak,на мгновение,93
10520,sinema,кинотеатр,38
701,elips,эллипс,93
13142,karanlık,темный,16
10571,giderek,всё,40
10619,girişim,предприятие,36
9031,klorür,хлористый,51
7404,bilek,запястье,59
515,kaldırım,тротуар,91
3804,aspirin,аспирин,84
5267,koreografi,хореография,76
4279,spot,прожектор,80
12037,şapşal,глупый,24
10538,alacakaranlık,сумерки,40
5250,karboksilat,карбоксилат,60
4908,plansız,незапланировано,78
13502,sahne,сцена,12
9453,contra,контра,49
6314,dikmek,strom.,70
6417,haciz etmek,лиен,68
7558,vize,виза,57
5879,vitrin,витрина,56
14141,vadesi dolmuş,должный,6
5663,terminus,термин,73
750,disfonksiyon,дисфункция,88
2702,binom,биномиальный,89
548,melodrama,мелодрама,98
6952,çözünme,роспуск,64
9018,görevli,введен в эксплуатацию,19
9889,ns,насыщенность,45
8048,deko,деко,59
2694,çaydanlık,заварочный чайник,90
4318,psikiyatrik,психиатрический,81
7574,carmel,кармель,62
10272,shanghai,шанхай,42
7405,klarnet,кларнет,62
2655,patanı,патан,90
14132,ek,добавление,6
10783,arayan,ищу,24
12052,olur,становится,8
13445,montreal,монреаль,14
12329,alaska,аляска,26
11596,rex,рекс,32
13499,hazreti,младший,14
2014,cazip,заманчиво,65
13406,vadi,долина,14
1062,çevrecilik,экологичность,33
13590,eksik,не хватает,11
13393,birleşmek,встречаться,10
13791,.,а,5
3549,eklem bacaklı,arthropod.,84
9769,gergi,гермальный,45
10195,kirby,кирби,43
14267,bina,здание,10
12385,hitler,гитлер,25
1602,anglikanizm,англиканизм,42
2081,acımasızca,горько,92
4652,bogey,богоплатель,67
1792,kampüsler,кампусы,94
6890,sevilla,севилья,66
12346,dağınıklık,беспорядок,19
11961,bot,ботинок,25
1514,uyanıklık,бдительность,62
10852,altyapı,инфраструктура,38
5389,alaycı,циничный,57
1223,peltasts,пеласты,93
3010,ayrımsız olarak,безразлично,45
1605,lina,лина,94
12089,anlaşmak,компромисс,19
11381,linebacker,линейный,29
9267,liberya,либерия,50
4375,panoramik,панорамный,81
13356,bağımsız,независимый,12
703,el feneri,фонарик,93
12579,kurgu,вымысел,18
6195,kaniş,пудель,69
9442,çekişmeli,богослужение,48
12990,dans,танцевать,16
6303,jonah,иона,70
7087,sherlock,шерлок,64
8880,oslo,осло,53
4459,piranha,пиранха,77
8252,vaka,вовс,57
3696,poç,прог,83
9945,hayvanat bahçesi,зоопарк,44
13040,kıdemli,старший,17
5261,mccarthyism,маккартизм,76
3682,ateş taşı,firestone,85
7058,yen,йен,65
9119,takviyeli,усиленный,33
11040,gasp,валлийский,37
13027,christopher,кристофер,19
5903,avian,птичник,72
5696,ekşi,завод,73
9248,icat,изобретение,30
10869,den,ден,38
6307,ezra,эзра,70
508,mutantlar,мутанты,55
6892,fijian,фиджийский,66
13329,alanlar,область,9
2306,süpürge,метла,89
3665,ligase,лигаза,75
1269,ere,воинство,96
10258,seyirciler,зрители,39
4552,yükselme,вознесение,80
9822,uranüs,уран,46
13541,sovyet,советский,13
7664,övünen,похвалы,40
9311,bonnie,бонни,47
14221,avrupa,европа,5
2976,ursa,урса,65
10763,madonna,мадонна,38
12516,siviller,мирное население,17
5330,hatırlar,мемуары,67
8971,yalnızlık,одиночество,52
1768,doğuya doğru,на восток,50
10785,sağduyu,здравый смысл,38
3246,indigo,индиго,88
7459,ahmak,ахоа,62
6367,frengi,сифилис,69
12887,louisiana,луизиана,20
6267,köylü,крестьянин,53
33,mulatto,мулату,100
9351,bali,балийство,49
6246,bor,бор,70
8156,cevher,руда,57
12760,brad,преступник,21
9974,senegal,сенегал,45
4955,axel,осесть,77
12207,pringle,притворяться,27
6354,dolaylı olarak,косвенно,69
12706,isa,иисус,22
4850,tatlı çörek,пончик,75
4543,tarifeler,тарифы,58
13052,inanç,вера,18
13206,belirlemek,определять,9
12596,iv,лишенный,23
12130,trafik,трафик,27
11546,gök gürültüsü,гром,31
10096,teleskop,телескоп,41
13726,i̇srail,израиль,12
13283,sydney,сидней,16
2911,indüksiyonlar,индукты,85
1215,brecht,замкнул,97
2333,değnek,палочка,90
1339,duyulmamış,неслыханный,96
5851,telugu,телугу,72
7499,masaüstü,настольный,62
14251,bir kere,один раз,9
13704,sürmek,водить машину,10
10056,mali,мали,44
12801,derin,глубокий,21
608,pedikür,педикюр,99
8545,senkronize etmek,синхронизировать,54
58,limonata,лимонад,100
2215,codec,кодек,85
8938,kapak,люк,50
2321,sarhoşluk,пьянство,72
6816,glendale,глендейл,66
677,bona,бона,98
11002,üflemek,дуть,30
13165,kule,башня,15
137,gözenekli,пористый,100
7521,zombiler,зомби,25
2279,creole,креоль,91
1492,urbana,урбана,95
915,çırpmak,амортизация,97
6412,hatıra,меморандум,68
10190,tamamen,вообще,43
10978,tatlı,милая,36
12220,yerleşmiş,поселился,22
3184,kavramlar,понятия,46
2312,vurma,стучать,32
7798,pay,доли,47
2716,şantaj,шантажировать,84
2933,dido,диду,88
8954,rondan,ronde.,52
219,boozer,бузер,100
6406,calif,каливс,69
6531,dua etmek,молиться,55
14481,basmak,нажимать,12
8388,haberprint,новость,56
13201,ödünç alınan,заимствовал,16
5165,asher,ашер,76
6904,tanrısal,лиризм,66
337,ratatouille,рататуй,100
14283,potansiyel,потенциал,12
8688,biberler,перцы,32
6257,bagaj,багаж,70
2987,inandırıcı bir şekilde,убедительно,88
9901,gebelik,беременность,45
8368,yourluklar,выделение,55
550,sumatran,суматран,99
4332,veteriner hekim,ветеринар,75
11777,lisanslama,лицензирование,10
8377,duygusallık,настроение,45
3304,analitik,аналитический,67
13634,kayıtsız,незаметно,12
7454,io,и.,61
3793,vasküler,сосудистый,84
14458,düşünce,мысль,11
14374,aralık,декабрь,6
10903,poker,покер,38
10527,derhal,незамедлительно,40
11791,çekoslovakya,чехословакия,30
10105,madde,вещество,38
8248,işaretlemek,разметки,57
12860,gitar,гитара,20
14323,kalite,качество,9
1667,emperyalist,империал,80
14488,demokratik,демократический,15
12694,yahudiler,евреи,20
6880,homecoming,возвращение на родину,65
2305,karboksilaz,карбоксилазу,91
5534,olympus,олимп,74
748,apne,апноэ,98
7652,flaman,флемят,61
13164,rol,роль,16
1286,merkezci,центрист,94
6158,araları açılmak,выпадать,70
4702,sorumsuz,безответственный,76
6809,kaldıraç,рычаг,64
942,rapture,восхищение,92
5630,dikkat çekici,замечательно,24
11743,rönesans,ренессанс,31
11677,şarkı sözleri,текст песни,29
1470,pep,пеп,91
10088,firetrap,огненная ловушка,44
10479,etiyopyalı,эфиопский,40
8499,medine,медина,55
8673,estonyalı,эстонский,51
12565,ispat et,доказывать,15
13467,izin,разрешение,14
4535,daha akıllı,умнее,80
3249,flapper,заслонка,87
7365,pompeii,помпеи,62
14027,planlar,планы,11
9085,esp,эспа,51
7649,budist,буддийский,59
1080,konfigürasyonlar,конфигурации,47
11874,öğüt vermek,советовать,20
12829,domuz pastırması,бекон,21
12167,delta,дельта,27
745,ripa,рипа,98
6945,nötron,нейтрон,64
13470,bayrak,флаг,12
4035,perakendeciler,розничные продавцы,39
11690,harvard,гарвард,31
12243,russel,рассел,26
3207,zahmetli,неприятно,88
3659,nostrum,ностри,85
10235,kilometre,километры,39
8983,akseptör,акцептор,51
4541,spor salonu,гимназия,78
12971,gezegen,планета,17
7117,paramsal,военизированный,64
6921,hound,гончая,60
6754,en kısa,кратчайший,66
9971,labrador,лабрадор,45
13800,açık,на,5
8078,kavga,врач,54
7636,kickers,кикеры,20
12701,memnun,рады,22
9430,heyecan verici,захватывающе,34
1001,met,мет,97
8062,parametreler,параметры,44
10087,gale,гейт,41
966,psikiyatrist,психиатр,94
5785,anüs,анус,73
1677,rektör,ректор,94
13195,kitle,масса,16
12511,yön,направление,12
6903,daha ağır,тяжелее,66
3073,transaminaz,трансаминазу,88
368,svahili,суахили,100
3020,loy,лоя,88
12387,ep,эп,25
8652,moo,моал,54
1651,lordy,лорд,94
5979,hırslı,честолюбивый,70
10974,sierra,сьерра,38
9644,simge,значок,37
6019,hakim olmak,преобладать,41
11504,on dokuzuncu,девятнадцатый,33
1289,ortodoksif,православие,95
12074,senaryo,скрипт,25
4758,ciltsiz,мягкая обложка,73
14372,kural,правило,7
11688,pa,парин,28
4530,temperli,закаленный,43
12589,armstrong,армстронг,23
2973,altın göz,золотой глаз,88
10238,papazlık,чемберлен,42
4491,histeri,истерия,81
14397,ateş,огонь,10
9573,kalamar,кальмар,39
13289,olay,инцидент,14
4139,kuzeye doğru,на север,33
13857,sonrasında,после,5
2580,afel,афельон,90
13605,su,вода,12
3099,kaçırmak,угнал,50
7894,sürtünme,трение,59
2426,alçak adam,низкий человек,91
4104,en baş,eniac,83
14384,yol göstermek,вести,7
4028,bolluk,избыток,65
13923,ağ,сеть,8
11024,kıyı,прибрежный,37
11394,bölme,камера,26
12231,romanlar,романы,14
7328,memnuniyet,удовлетворение,62
437,amiga,амига,98
4813,yerini değiştirmek,переезд,33
3825,flotilla,флотилия,83
10955,devre dışı bırakılmış,деактивирован,35
11870,jeremy,джереми,30
13633,konu,иметь значение,12
788,pogo,пего,98
7907,gagor,грегор,60
8125,olgun,зрелый,46
10091,aldatmak,утомительный,44
13350,hız,скорость,14
560,hymen,гимны,99
13084,singapur,сингапур,18
6117,colossus,колосса,71
11056,çay,чай,37
8086,jurassist,юрский,58
5196,parçacıklar,частицы,47
9506,yer çekimi,сила тяжести,48
6155,sörfçü,серфер,61
2529,tomurcuklanmak,сдвинуть,89
2912,lokanta,закусочный,87
7110,hilik,hl.,64
13436,referans verilmiş,ссылается,14
9047,planör,планер,46
4794,herschel,гершель,78
6676,katır,мул,60
6534,kanepe,диван,65
1388,argentino,аргентино,96
2711,akbaba,стервятник,86
12754,yüzde,процент,21
5712,faul yapmak,выпуклый,36
10635,utandırmak,утром,39
11339,kısalık,краткость,35
10958,kalıntılar,остатки,31
9446,put,приклада,41
5828,zorlayıcı,неотразимый,53
1250,louder,громкий,96
2106,muhafızlar,гвардейцы,92
14175,kale,держать,9
3167,ariadne,ариадна,88
11227,örneğin,например,35
4191,iplikçiler,спиннеры,54
8562,hamlet,гамлет,53
300,yeniden tanımlamak,переопределение,97
5813,gambiya,гамбия,73
6773,kromatografi,хроматография,66
12288,sp,поспешный,26
11460,kırk,сорок,32
11288,syracuse,сиракуз,35
9348,dante,данте,49
3625,salvia,сальвия,85
10259,tektonik,тектоника,39
8898,düğmeler,кнопки,7
2065,erg,эрг,90
2722,anemon,анемон,89
8247,ceviz,орех,44
4821,i̇skandinav,скандинавский,74
9877,konsol,приставка,34
6652,tebeşir,мелочи,65
10847,angola,ангола,38
573,nitrik,азотный,99
13832,vardı,имел,7
920,suluboya,акварель,97
6570,yazarlık,авторство,68
12404,ross,росс,25
4005,iyi niyet,гудвилл,83
11703,kolon,столбец,27
2498,paloma,палома,90
13051,melbourne,мельбурн,18
3048,kauldron,котел,88
5962,eski durumuna getir,восстанавливать,42
2493,albatros,альбатрос,90
5805,yönlendirilmiş,отвлеченный,60
6036,mücevher,драгоценность,60
11036,bahamalar,багамские острова,37
4201,pasifik zaman dilimi,тихоокеанское стандартное время,82
8542,değişiklikler,модификации,40
7112,umm,ммм,64
7101,verici,передатчик,59
8761,silikon,силиконовый,51
11760,iç mekan,интерьер,30
8552,tipografik,типографский,54
14298,satıcılar,продавцы,66
6675,bosch,босч,67
4435,hemşireler,медсестры,38
11300,zihinsel,ментальный,30
11429,açılış,инаугурация,30
12212,colin,блинчик,27
11326,yanan,сжигание,20
1762,aralıklı,прерывистый,83
2284,balista,баллиста,91
679,eon,эон,95
626,omurgasız,беспозвоночный,98
11707,paralel,параллельно,28
6396,öncül,предпосылка,50
3026,çamaşır suyu,лечебники,85
9176,görülmemiş,беспрецедентно,51
14444,devam etti,продолжение,5
9366,volta,вольта,49
7074,mormonlar,мормоны,32
13152,şans,шанс,15
1914,niteliksiz,неквалифицированный,92
10010,odyssey,одиссея,44
6793,milliyetçiler,националисты,38
13144,i̇skender,александр,17
13920,neresi,где,7
6510,kenyalı,кенян,51
4432,glutamat,глютамат,78
12783,stüdyo,студия,18
7148,gestapo,гестапо,64
6560,yırttı,оторвать,68
9781,üçgensel,треугольный,46
7642,önlemek,прелюдия,59
6616,shrewsbury,шрусбери,68
9156,aberdeen,абердин,51
10244,ciro,жиро,42
13547,formül,формула,13
7856,nanking,нанкин,60
5059,vinnik,винни,77
13101,prens,принц,17
1208,peefowl,павч,97
12257,şüpheli,подозревать,16
14139,karşılaştırıldığında,в сравнении,11
3646,kasnak,шкив,84
5681,bipolar,биполярный,73
7896,paramparça,разбитый,53
5821,hazırlık yapmak,подготовить,70
3692,transkripsiyon,транскрипция,53
4105,sakai,сакай,83
9666,absürt,абсурдный,45
14144,pazarlar,рынки,13
11889,venezuela,венесуэла,30
11387,leeds,лидс,34
8774,freud,фрейд,53
11630,cole,коул,30
11324,edith,эдит,35
3758,perseus,персей,84
5603,kruvazör,крейсер,69
12627,francis,фрэнсис,23
6655,sutter,саттер,67
3452,itaatsizlik,непослушание,83
4285,cynthia,синтия,81
9050,lizbon,лиссабон,52
11143,lazer,лазер,35
14390,kuvvetler,силы,8
10743,dilbilimci,лингвист,32
4198,fosfataz,фосфатаза,82
12493,planlanan,запланировано,11
14381,menkul kıymetler,ценные бумаги,12
39,hata yapmak,отлаживать,90
410,booger,козявка,98
10729,anlatı,повествование,38
12197,yarasa,летучая мышь,9
3145,dürzi,друже,88
11000,ağız,рот,35
11077,gezgin,проводник,23
7211,seyahat etmek,странствия,17
3881,kavramsal,концептуальный,74
8173,mütevazı,скромный,58
1981,herbisit,гербицид,90
10944,doğum günü,день рождения,36
14476,sürücüler,приводы,10
6039,flinders,флиндры,71
14218,bilgisayar,компьютер,7
11752,bristol,бристоль,31
9003,bravo,браво,52
3432,enfarktüs,инфаркт,85
10909,rochester,рочестер,38
9759,diyalog,диалог,44
13063,polonya,польша,18
7080,merkezli,ориентирован,64
845,gol,обстреливать,97
8756,trompet,труба,51
5784,gelgit,приливы,33
8561,sadık,лояльный,54
1666,obua,гобу,93
6355,pivot,квитал,61
11710,klasik,классический,17
2252,paha biçilmez,неоценимый,91
1424,kıtlar,песнопение,50
8056,fareler,мышей,59
238,kestirme,ворсин,81
4772,erasmus,эразм,79
13294,mount,устанавливать,14
8609,tapınak,святыня,51
12614,calgary,калгари,23
10878,alban,олбани,38
7320,açmak,дефект,31
7298,manzaralı,живописный,63
9344,çim,лужайка,48
7554,sebze,овощ,49
7630,dünya dışı,внеземной,60
8383,melisa,мелисса,56
5266,karıştır,разврат,63
5008,sefalet,невзгоды,77
11061,mühimmat,боеприпасы,37
87,ağartma,отбеливание,39
7849,feodalizm,феодализм,53
12097,argümanlar,аргументы,17
3352,perme,перми,87
6834,irrasyonel,иррационально,65
13892,önce,до,6
3923,orto,орто,84
4591,ek dosya,вложение,16
5117,ormanlık,леса,63
8941,gabon,габон,52
3632,oransız,непропорционально,78
13796,içinde,в,5
278,fuar alanları,ярмарочные площади,98
1333,nevermore,больше нет,96
4038,arya,ария,68
8524,kronoloji,хронология,39
504,mimariler,архитектура,15
10500,rodriguez,родригес,40
13943,kapalı,выключенный,8
6216,batmak,беатрис,70
5487,metamorfik,метаморфический,73
6851,yogi,йог,66
3405,süzmek,подкрасться,87
4999,rüptük,разрыв,65
707,slapon,слона,98
141,reis,рейз,80
1121,az miktarda,скудно,97
629,narsisizm,нарциссизм,99
11011,kaplumbağa,черепаха,33
221,gaul,галл,98
9042,sandra,сандра,52
9970,hippi,хиппи,41
12376,şövalye,рыцарь,20
11225,ebeveyn,родитель,25
1498,kril,криль,95
6964,muir,мюр,65
6953,asma,виноградный,59
4923,yeniden planlanmış,перенесено,73
12302,chi,ки.,26
14054,göstermek,показывать,7
12711,otobüs,автобус,20
2101,lagrangian,лагранжиана,92
10586,ne zaman olursa,в любое время,40
9500,merhamet,милосердие,45
