ID,TURC,CHINESE,INTERVAL
12269,canavar,怪物,24
7994,suez,苏伊斯,60
2556,diyatom,硅藻,88
7386,asetat,醋酸盐,55
7770,pişmanlık,后悔,22
917,lemma,引理,97
2642,homeopati,顺势疗法,90
6983,soda,苏打,66
2211,otomat,自动售货,91
710,at sırtında,马背,98
1351,bağnazlık,贝尔特里,96
11030,ön hazırlık,初步的,38
821,ateşli,热心,96
11999,evlilik,婚姻,28
1843,maratha,马拉莎,94
11537,türev,衍生物,20
3362,saplamak,茎,39
2051,tahkimat,筑城,66
11828,dış,外,31
522,pamuk ağacı,杨坞,99
5629,şii,什叶派,75
3558,aracılık eden,介导,27
8629,köstebek,痣,54
11236,haksız yere,不公平地,36
5343,dörtlü,quad.,74
982,yeniden kurulu,重新建立,84
6679,kısaltmalar,缩写,42
4891,slade,斜盘,79
10616,silva,席尔瓦,40
2833,goblen,挂毯,88
12459,yürüdü,沃克,25
10185,joshua,约书亚,44
1253,cilalı,抛光,21
10021,bileşenler,成分,29
3797,hummingbird,蜂鸟,84
10802,pizza,比萨,39
13890,başına,每,11
13351,göl,湖,14
6357,farley,法利,70
8397,oyuk,空洞的,48
6902,çökme,崩溃,16
8843,dart oyunu,镖,35
13312,francisco,弗朗西斯科,16
2248,dada,达达,92
8836,jamestown,詹姆斯敦,54
10755,açık sözlü,诚实的,39
14246,deneme,试,6
2585,kenar çubuğu,侧边栏,90
14018,akım,当前的,7
3411,polyester,聚酯纤维,85
8317,exxon,埃克森,58
10049,fenomen,现象,44
6990,harçlar,砂浆,40
9461,nobel,诺贝尔,49
1100,hum,哼,93
5525,geri çekilme,撤退,33
4881,gece kulübü,夜店,73
11054,azarlamak,尼尔,38
8635,karakurbağası,蟾蜍,55
11379,shaw,sh,35
9236,utanç,耻辱,47
4174,şarapnel,弹片,83
6287,güvenen,依托,32
2432,bavul,手提箱,88
13085,tartışma,争议,8
725,tekstil,纺织品,64
3799,kızamık,麻疹,85
6129,gıcırdamak,吱,69
10338,emerson,艾默生,42
11350,ortaklık,合伙,33
13369,yazılım,软件,15
14204,çalışanlar,雇员,27
8570,tirsi balığı,shad,56
6654,afro,af,68
14390,kuvvetler,军队,8
12514,liverpool,利物浦,24
4769,hairspray,发胶,80
14435,kazanmak,韩元,8
6347,dır,谜语,70
353,bilardo,台球,93
2550,kenevir,麻,91
1426,şamandıra,浮标,84
7473,skor tahtası,记分牌,62
9207,hawkins,霍金斯,51
6580,ramon,拉蒙,69
7343,amigo,啦啦队,59
3429,fitil,闹剧,87
8557,inek,骗子,56
1327,okuma yazma bilmeyen,文盲,93
4297,sanskrit,梵文,82
2872,esneklik,弹性,75
1899,centro,集中,93
212,mistral,墨时,100
6826,bağışlamak,赦免,62
3211,yağmurluk,雷尼尔,88
10389,flagstaff,弗拉格斯塔夫,42
6611,schubert,舒伯特,69
9685,mücadele etme,挣扎,22
9562,aylık maaş,薪水,44
10654,rap,说出,35
810,safran,藏红花,98
5305,modernist,现代主义者,76
6250,boğulma,溺水,50
12549,bu arada,与此同时,24
5587,kusma,呕吐,69
898,duyarsız,不敏感,91
11918,direk,短剑,30
9234,buğday,小麦,51
14192,kabul,同意,11
903,iki kat,倍,97
6763,kurtuluş,救恩,67
9668,ayak bileği,踝,46
4283,akrepler,蝎子,47
8372,macbeth,麦克白,57
9484,avant,前卫,49
12487,adalet,正义,24
14464,dosyalanmış,提起,6
9822,uranüs,天王星,46
11345,yakıt ikmali,加油,33
6619,kabiliyet,征兵,61
6089,difüzyon,扩散,61
8099,viski,威士忌酒,59
12473,simon,西蒙,24
9790,worcestershire,伍斯特郡,47
1053,çözünürlük,溶解度,70
3516,okaliptüs,桉树,87
931,centriole,厘索,97
12747,arkadaş,friend,13
14183,parti,派对,9
2389,ölüm yazısı,ob告,84
4504,bıçaklar,刀刀,81
1074,eklenmiş,附加,71
10610,işlemek,op.,36
7487,soğan,洋葱,58
13400,kariyer,职业,14
5669,cüzdan,麻风,75
2891,su altında kalmış,淹没,78
446,karaktersiz olarak,一部经态的,88
14494,los,洛斯,38
2519,en yoğun,最繁忙的,91
4263,hertz,赫兹,83
13747,mavi,蓝色,11
10282,derbyshire,德比郡,43
11435,görevler,职责,18
8998,güvenilmez,不可靠,52
6388,yıkama,洗,44
5069,internod,节间,78
3018,levin,莱文,88
8731,felis,菲利斯,55
8632,beethoven,贝多芬,55
2457,gidip getirmek,拿来,76
2638,okçular,弓箭手,58
10118,ha,呵呵,44
8572,boş lâf,布尔克,56
6444,bekçi,看护人,68
10892,paramparça etmek,粉碎,30
12286,en son,最新的,26
14393,yüz,脸,12
13636,etiketli,标记,7
13737,joe,乔,12
14381,menkul kıymetler,证券,12
7576,kafe,咖啡店,61
7506,cizvit,耶稣会,61
6320,gloucester,格洛斯特,71
9760,sapık,sapiens.,47
8503,vatandaşlık,国籍,56
13587,martin,马丁,12
1343,saten,缎,93
3385,lucifer,路西法,86
10675,brent,布伦特,39
13584,boyut,尺寸,12
14345,üstünde,多于,8
4175,mola vermek,抚平,83
10034,göz yaşları,泪水,35
9029,sibirya,西伯利亚人,52
8770,fiş,插头,49
2557,hisht,赫赫特,91
7193,barlow,巴洛,65
12661,boğa,公牛,17
13670,terimler,条款,8
9037,talep etmek,苛刻,20
10546,yatak,床,38
4442,imrenmek,嫉妒,80
6194,uğramak,经历,48
10120,kalibreli,口径,42
5135,caesura,凯瑟拉,78
9959,garfield,加菲猫,45
10136,ipek,丝绸,43
12738,ralli,集会,18
9616,freestyle,自由泳,48
6963,afrodit,阿芙罗狄蒂,66
14420,adlandırılmış,命名,6
778,yatıştırılmış,subs,78
12053,kısaca,简要地,28
9016,orkestra,乐队,51
13803,olmak,是,5
6114,jeton,令牌,66
796,fro,来回,98
8809,polka,波尔卡,54
647,dalkavuk,达尔斯,98
9087,karşılık gelir,对应,26
9394,timor,东帝汶,50
7069,engelli,弃用,62
5920,tekrar düzeltme yapmak,修订,15
2588,haberdar olma,熟悉,68
14351,koşullar,状况,9
648,yali,亚利,99
12350,ayakta durmak,常设,12
10254,halifax,哈利法克斯,43
6053,deborah,黛博拉,72
11456,baghdad,巴格达,34
1340,karşı saldırı,反击,58
12640,tezgah,柜台,22
12424,gece yarısı,午夜,25
4039,tertemiz,无暇,83
5995,fıstık,开心果,73
1219,hakim,哈基姆,97
4630,yanardönerlik,彩虹色素,79
5753,feragat etmek,放弃,69
1242,lekelemek,弄脏,64
5952,wainwright,威妥怀疑,73
11398,lupin,羽扇豆,34
10432,monarşi,君主制,41
4967,terapinler,地带,75
10630,peyton,佩顿,40
7081,daha basit,更简单,65
797,filarmoni,爱乐乐团,98
12679,önyargılı,偏见,22
6144,ramazan,斋月,72
5930,sergi,哔叽,72
10028,oylama,选票,37
7382,sinir bozucu,沮丧,7
4374,en zayıf,最弱的,82
3036,pretoria,比勒陀利亚,88
5445,galaktik,银河系,76
1690,glokom,青光眼,95
4648,gayri meşru,非法,79
2953,dilimlenmiş,切片,56
5737,glover,格洛弗,74
9215,pooh,呸,51
1479,cagayan,卡加坦,95
5975,şiirsel,诗意,70
9080,namaz,祷告,46
480,monomer,单体,97
6108,draper,丁锅,72
12687,demir,铁,20
1911,duvarlar,墙壁,85
6815,lute,琵琶,67
2068,şehit,烈士,62
4819,piston,活塞,36
8081,yarıçap,半径,59
2314,sevinmek,麾,87
9879,kırım,克里米亚尔,46
13180,columbia,哥伦比亚,17
8656,yıkmak,分解,54
12823,yaratıcı,有创造力的,20
84,pertussis,百日咳,100
13874,orası,那里,5
12420,birileri,有人,25
12186,merkür,汞,27
5822,evlenmek,星期三,39
594,monosodyum,单钠,99
1054,teng,滕,97
5697,metan,甲烷,74
12736,basma,紧迫,12
4405,gizlemek,保密,82
13331,genelde,通常,14
5325,torpido,鱼雷,71
12536,puerto,波多黎各,24
11356,doğru adam,真男人,35
1703,tampon lastiği,蹦极,95
7711,yatıştırıcı,舒缓,61
3306,hex,十六进制,86
7712,corvette,罗维,61
10797,fbi,联邦调查局,39
7410,ültimatom,终极原则,63
8873,demo,演示,46
4114,kısa gösterim,速记,71
10891,barbara,芭芭拉,38
9909,engerek,eng,46
7881,yeterlik,资格,22
4946,yinelenen,重申,58
2336,güneye doğru,向南,58
4369,inkârlılık,非礼,68
140,geri çalma,回放,100
12068,akış,流动,25
13916,ürün,产品,8
7908,siyonizm,犹太思义,61
1730,redone,重做,94
9746,çaresiz,绝望的,38
11199,atlatmak,躲闪,35
8948,dod,托,53
4440,el değmemiş,不起作用,65
3970,dahi,神童,72
2649,bordo,勃艮第,90
3016,korono,科罗纳多,88
934,çarmıha germe,钉十字架,97
130,elektrostatik,静电,89
4690,encefalopati,脑病,80
9113,starr,斯塔尔,52
3886,diploma,文凭,83
11785,spartalı,斯巴达,25
13426,koştu,跑,14
4737,farina,法利纳,79
7779,şişmanlık,筋,61
13373,i̇skoçya,苏格兰,15
12357,kurumlar,机构,6
6871,klon,克隆,38
8938,kapak,孵化,51
5599,genlik,振幅,74
12337,ayar,环境,9
9146,son tarih,最后期限,51
9454,soğutucu,冷却器,49
13224,güneş,太阳,15
2934,misilleme yapmak,报复,46
12051,zemin,地面,24
9573,kalamar,乌贼,40
12783,stüdyo,工作室,18
11792,yıpranmış,磨损,31
12249,cape,岬,26
1559,milner,米纳,95
5334,propan,丙烷,76
5882,sıkıştırılmış,压缩,45
2508,iki hafta,两星期,88
9707,uyum,和谐,45
218,nitrofenol,硝基苯酚,100
9870,tomurcuk,芽,43
7591,kalabalık,挤,18
12753,pencereler,视窗,11
6429,yerleştirmek,坐了,10
5638,lounge,休息室,72
11881,peşin,现金,30
3305,rajah,拉贾,88
6749,meuse,梅苏,68
10249,epsilon,埃斯利昂,43
14125,yarım,一半,10
5141,roche,罗氏,78
5701,mecburi,comm..,62
7883,ticari olarak,商业上,9
9615,özetlemek,总结,38
5726,gerçek dışı,虚幻,73
12650,tampa,坦帕,23
6097,mavna,岳,72
7525,kırıcı,断路器,50
14428,destekler,支持,8
1768,doğuya doğru,向东,51
12886,etkileri,效果,10
13624,dışarıda,外部,12
1934,ashraf,阿什拉夫,93
7429,ster,斯特斯特,63
8429,sepet,篮子,54
10627,ortaya çıkartmak,揭示,22
5956,quartet,四重奏,71
8722,kovboy,牛仔,23
12118,dodgers,躲避者,25
742,phoebe,菲比,98
14156,uluslararası,国际的,9
5363,hidroksit,氢氧化物,76
2144,erişilemez,难以进入,93
10718,pennat,章程,38
6309,archimedean,阿基里米德,71
10277,entelektüel,知识分子,39
8448,kriptik,隐秘,56
12619,kağan,汗,23
3280,glikol,甘草,85
4280,sincaplar,花栗鼠,62
13506,posta,邮件,13
11233,düello,决斗,34
3993,dime,十分钱,78
12242,kavram,概念,23
8115,antropoloji,人类学,58
3038,kekik,百里香,88
355,yeniden doğmak,reb,100
13602,beşinci,第五,12
8441,dorothy,多萝西,57
11719,tema,主题,27
10154,aylık,每月,44
4080,satış elemanı,推销员,84
13762,gece,夜晚,11
8129,fiat,义,59
7217,reese,里斯,64
12764,en kötüsü,最糟糕的,22
1837,jezebel,耶泽贝尔,94
6767,görgü tanığı,目击者,58
13568,minnesota,明尼苏达州,13
9506,yer çekimi,重力,49
8128,kullanım dışı,不可用,58
11912,willie,威利,26
5716,erkek torun,孙子,72
7225,theta,θ.,64
6724,maverick,小牛,49
13648,mutlaka,一定,12
4869,fragman,分段,48
14201,ekran,屏幕,19
3257,kabakulak,腮腺炎,88
10066,kanca,钩,31
3598,superscript,上标,84
7258,incik,胫,62
11559,klarke,克拉克,15
2303,sapma,偏转,62
6501,jericho,杰里科,69
497,riviera,里维埃拉,99
10901,numara yapmak,伪造的,36
12382,kısa bilgi,简短的,24
2486,coney,康尼,91
4941,çamaşır,洗衣店,78
12519,hadal,哈塔尔,24
12373,güncelleme,更新,7
2240,aklı başında,sane.,92
10916,bakır,铜,38
8080,aur,赫斯特,59
9834,dostluk,友谊,46
12476,saygın,rep,20
13682,carolina,卡罗莱纳州,12
9838,norfolk,诺福克,46
5832,largo,拉戈,73
3687,ukulele,尤克里里琴,86
8795,böbrek,肾,52
8355,verimsiz,不生产,57
4714,hanukkah,光明节,80
12748,sri,斯里,22
5024,yiyici,食客,67
12560,meç,条纹,23
6866,uzun zaman,很久,67
7481,usher,招待员,58
4638,vitro,体外,80
3834,sentinel,哨兵,82
10670,bank,长椅,38
10961,ejderha,龙,17
8491,mahatma,马哈拉雄,56
11097,kayalık,洛基,30
7047,latin,拉丁裔,62
5173,boş vakit,闲暇,75
2034,katot,阴极,90
11388,truman,杜鲁门,35
13461,daha kısa,较短,14
14476,sürücüler,驱动器,10
1099,şenlik,节,97
361,ayak izleri,脚步声,99
6849,helak,赫拉克斯,67
14424,özellikle,尤其,11
4278,grue,金钱,82
10772,aztek,阿兹特克,38
14506,arabalar,汽车,9
8330,gündoğumu,日出,58
8295,saksafon,萨克斯管,57
4486,grimm,格里姆姆,81
1770,layne,莱恩,94
4225,akmak,涌入,82
13101,prens,王子,17
2523,şaplak,打屁股,83
8524,kronoloji,年表,40
8107,tabanca,手枪,41
4313,hawker,兜售,82
8882,vites kutusu,变速箱,53
1116,şezlong,晷,93
12104,arabistan,阿拉伯,28
4143,tora,托拉,82
12150,inançsız,忠诚,28
14277,pazarlama,营销,13
8732,yoga,瑜伽,55
8513,ampul,电灯泡,54
13618,sohbet etmek,聊天,12
3364,göze batan,瞪眼,77
11266,araya girmek,干涉,35
11451,ikiz,双胞胎,22
3632,oransız,不成比例,79
5985,northbound,北行,73
2065,erg,尔格,91
8176,virgül,逗号,50
13330,mantar,蘑菇,15
10198,bö,博,38
1220,cumpler,压扣,97
14113,bulmak,寻找,7
8936,müfettiş,检查员,46
3513,asimilasyon,同化,75
13338,mm,毫米,15
12469,madison,麦迪逊,24
3154,etkilenmeyen,不受影响,88
13261,ansiklopedik,百科全书,16
6026,krishna,克里希纳,72
5780,yusufçuk,蜻蜓,73
1353,örgü örmek,针织,82
812,sikkim,锡金,98
9075,aktif olmayan,不活跃,48
5546,pasha,帕莎,75
10170,cunta,杰伦塔,43
6054,peck,啄,71
4485,epilepsi,癫痫,81
9270,havuç,胡萝卜,49
804,gazyağı,煤油,98
3999,arcadian,阿卡迪亚,74
8166,morina,鳕鱼,59
12277,jaga,杰卡,27
6612,traktör,拖拉机,64
1683,sham,假,78
9017,çivi,指甲,30
1467,stratosfer,平流层,93
3026,çamaşır suyu,漂白剂,86
10085,barton,巴顿,45
1555,amiyotrofik,肌营养,95
10656,kazara,偶然,35
8923,patlamış mısır,爆米花,53
839,sefton,塞夫尔顿,98
6533,savunuculuk,倡导,69
2446,remus,雷厄斯,91
10954,özetlenen,概述,31
4069,totem,图腾,83
14055,gelmek,来,7
10593,radikal,激进的,34
5810,fern,蕨类,73
6618,saigon,西贡,69
5643,karboksi,羧基,75
7211,seyahat etmek,旅行,17
6405,cromwell,克伦威尔,70
8424,horace,霍勒斯,57
4956,beygir gücü,马力,78
1357,alkalin,碱性,94
1781,lys,懒惰者,77
9732,edinburgh,爱丁堡,47
4359,düşkün,爱情,69
7997,akkor,白炽灯,60
506,haber,新闻通用,85
4227,kelepçeler,蛤壳,82
9403,dezavantajı,去世,50
10090,vazgeçmek,des,44
2815,ye,yn.,89
13898,şirket,公司,9
14066,katma,添加,5
12897,jimmy,吉米,20
5653,gibbons,吉堡,64
11947,opera,歌剧,23
8705,erdem,美德,51
11945,onbirinci,第十一,29
9578,piyango,彩票,48
7518,karşıdan karşıya geçmek,交叉,60
333,hıçkırık,打嗝,97
7478,komandolar,突击队,34
6740,ananas,菠萝,68
5176,spaling,斯宾语,77
4963,ek,吞并,54
2755,şehvet,情欲,86
14290,kuzey,北,8
6867,küçümsemek,蔑视,65
8696,dedikodu,闲话,54
9782,bekliyor,待办的,47
7727,napoli,那不勒斯,62
5331,kilitlenme,僵局,68
8001,karartmak,帕利,59
10854,zorlu,艰难的,38
10189,mevzuat,立法,25
8359,konak,大厦,55
2004,yazı tipleri,字体,36
12685,havadan,空降,22
14157,tam dolu,满的,9
8465,kronik,慢性的,56
10483,intel,英特尔,41
1583,fenillanin,苯丙氨酸,95
4884,ayaklı,脚,19
9271,kask,头盔,44
9322,dış mekan,户外,46
12315,meksikalı,墨西哥人,25
1375,minotaur,牛头岛,96
2853,fourier,傅里叶,88
13192,wilson,威尔逊,17
11750,mısırlı,埃及人,29
6996,antarktik,南极道,66
12294,nato,北约,26
1376,trina,小丁条,96
14147,son zamanlarda,最近,5
1795,kalıtsal,遗传,94
12529,hawaii,夏威夷,24
8075,sünger,海绵,59
5617,ayçiçeği,向日葵,75
8539,dilekçe,请愿,41
5537,yatak odası,卧室,72
12924,jay,杰,17
8972,tuzak kurmak,陷阱,35
874,sitokrom,细胞色素,97
5323,kafiye,韵,62
11556,tuz,盐,31
1741,himaye,惠顾,94
6001,dunkirk,邓鲁克,73
2434,teklif sahibi,投标人,88
1855,dorian,多利亚人,94
8879,seneca,塞内卡,54
9117,seksi,性感,52
7659,farkında olmama durumu,遗忘,62
895,greft,接枝,89
5316,rickey,里奇,77
10985,döndürmek,旋转,31
3915,serum,血清,85
5768,alt bölümler,小节,48
13295,katolik,天主教,16
3859,hayatta kalmak,幸存上,23
11453,wyoming,怀俄明州,34
10088,firetrap,火焰陷阱,45
7600,bout,回合,61
2135,tespih,念珠,93
1942,lazarus,拉撒路,93
12050,dolandırmak,buck,26
6498,hazel,榛,69
10737,ağrı,疼痛,31
7067,düzensiz,不规律的,45
9968,acı biber,辣椒,45
6414,sancak,桑格,70
13217,hiç biri,两者都不,17
277,seddi,轿车,50
6119,electra,电器,72
6569,ihmal edilmiş,忽视了,56
5033,okuryazarlık,扫盲,78
6008,mandalina,普通话,72
4299,fairbanks,费尔班克斯,82
9908,siper,沟,40
10026,abanoz,韦伯,45
47,spitz,斯皮茨,100
10533,arayüz,界面,39
7203,rosario,罗萨里奥,65
9098,coupe,轿跑车,19
155,el arabası,独轮车,100
3167,ariadne,阿里亚尼,88
4499,ratlayıcılar,评估者,79
6465,caracas,加拉加斯,70
13888,ne,什么,6
4144,en geniş,最广,83
7373,gizlilik,骄傲,63
1488,historiyografi,史学,95
10841,şarap,葡萄酒,38
11160,dinlemek,听,25
4564,pirzola,肋骨,63
12390,nova,新星,25
10356,kurtulanlar,幸存者,33
9895,howe,豪,46
14471,işletmeler,企业,13
8806,bir şeyin önceden reklamı,扰流板,43
4059,gemide,在船上,84
4464,avrasyacı,欧亚,81
13804,olmuş,曾是,5
14052,daha iyi,更好的,10
10050,sonbahar,秋天,45
13818,olumsuz,不是,5
2740,itaat,服从,86
14262,kurumsal,公司的,16
8498,esin,灵感,29
6974,nikotin,尼古丁,64
11330,cia,中央情报局,35
10007,hogan,霍根,45
1620,karina,狂欢节,93
5340,pamphlet,小册子,65
3926,karantina,隔离,78
4882,robbins,罗宾斯,77
11392,profesör,教授,33
11063,kola,可乐,38
11836,kül,灰,25
2332,trilyon,兆,89
8584,pasadena,帕萨迪纳,56
4232,diddy,迪迪,83
11098,enzimoloji,酶学,37
13010,yakalanmış,捕捉,19
11129,daha hızlı,快点,37
13742,oğlan,男生,10
7151,değersiz,var.,65
8514,charlemagne,查理赛,56
6011,cırtlak,克罗夫特,72
13765,gürcistan,乔治亚州,12
12211,randy,兰迪,27
6681,aptallar,傻瓜,37
11930,dalma,戴尔,29
3354,rüşt,rct.,88
14328,neden olmuş,引领,10
2409,akupunktur,针刺,91
13976,olmadan,没有,5
13826,olmuştur,到过,5
1312,profesyonelce olmayan,不专业,95
2277,justinian,贾斯坦人,92
2323,sembiyoz,共生,91
13837,sen,你,5
3938,dimetoksi,二甲氧基,84
7526,dalmak,潜水,38
11944,alisetmek,艾莉森,29
7492,bilinçsiz,无意识,59
3250,langırt,弹球,87
13788,analiz,分析,11
8943,gerçi,虽,53
5874,proteinler,蛋白质,30
10523,şasi,机壳,41
4603,öfori,幼鼠,80
6846,ik,我知道,67
12300,muhalif,相对的,26
13915,senin,你的,5
8419,turp,芜菁,57
9006,coventry,考文垂,53
6953,asma,藤蔓,60
5830,makat,臀位,58
11343,report,重新发布,35
14469,belge,文档,12
8831,joyce,乔伊斯,54
13288,hong,洪,16
5901,istemeden,无意,65
3822,nakışlı,绣花,83
4728,ayak parmakları,脚趾,50
7500,yellowstone,黄石,63
6780,ustabaşı,领班,68
10929,rıhtım,泊位,35
8612,marcel,马塞尔,55
4284,shank,静物,82
6285,inhibitör,抑制因素,64
10684,christie,克里斯蒂,38
9795,çavuş,军士,46
6924,mandıra,乳制品,66
7471,sıkıca,牢牢,63
6148,genoa,热那亚,72
1935,antioksidan,抗氧化剂,91
12018,yarımada,半岛,29
11420,turta,馅饼,33
7298,manzaralı,景区,64
1562,matta,玛塔,95
11640,abu,阿布,32
4557,savuşturma,帕里,78
13063,polonya,波兰,18
6878,biyoteknoloji,生物技术,66
11974,önemli ölçüde,显着地,29
10377,ortak,伙伴,33
6469,opec,欧佩克,70
7593,bodrum,地下室,62
10291,flemiş,弗莱明,43
8834,boz,灰熊,47
14108,yatırım,投资,28
13597,atış,射击,12
11868,kabine,内阁,30
9345,ödev,在家工作,50
2148,rabot,拉巴特,93
6978,darcy,达西,66
9211,solunum,呼吸道,51
2339,yarı robot,cyborg.,88
4326,bunun üzerine,于是,82
9943,tekerlekli kimse,惠勒,45
1906,şakalar,恶作剧,62
5178,durmaksızın,马不停蹄,77
11229,baraj,坝,34
14014,en az,至少,5
6499,atlatma,阿提拉,69
6882,suçiçeği,水痘,67
12224,dövüş,武术,27
11956,delik,洞,24
5085,brendi,白兰地,78
8255,refah,福利,58
3707,güneş gözlüğü,太阳镜,85
3146,insülin,胰岛素,88
10108,yalnız,孤立,38
6652,tebeşir,粉笔,66
7088,faraday,法拉德,65
573,nitrik,硝酸,99
9989,kuzeydoğuya doğru,东北向上,45
9384,höyük,冢,47
9986,soytarı,吉斯特,44
12925,bobby,鲍比,20
12942,philip,菲利普,20
7522,sirius,天狼星,62
10585,kompakt,袖珍的,38
7789,sıfat,形容词,56
1907,tebliğ,公报,93
12367,delilik,疯狂,20
5079,öğrenmek,李尔,78
12410,şımartmak,赖特,25
13984,yüzyıl,百分点,26
7272,ağlayan,哭,33
2089,davetsiz,未经讨论,93
9223,appalachian,阿巴拉契亚人,50
8706,motivasyon,动机,30
13547,formül,公式,13
5943,punjabi,旁遮普,73
1986,açıklanmamış,未爆炸,93
7120,mancınık,trebuchet.,65
10664,klan,氏族,37
9325,sakız,胶,48
10003,düpedüz,彻头彻尾,45
13496,kaptan,队长,13
357,taslaklar,草稿,95
6464,açık arttırma,拍卖,61
8752,cherokee,切诺基,54
12245,prenses,公主,27
6829,jokey,骑师,62
9833,alamo,阿拉莫,44
10706,güverte,甲板,38
6323,burr,毛刺,71
13110,erik,埃里克,18
11638,murphy,墨菲,32
5928,bologna,博洛尼亚,73
8977,keskin nisanci,狙击手,49
9134,janet,珍妮特,52
1678,battuta,巴达塔,95
3547,caldera,火山口,87
14256,çağrı,呼叫,8
7198,geri tepmek,畏缩,63
13125,sanat eseri,艺术品,18
2011,hayal kırıklığına uğratmak,辜负,32
4521,özel eşya,奇特,76
5670,gras,格拉斯,75
3504,pagoda,宝塔,86
2897,kolesterol,胆固醇,89
8403,sikh,锡克教笑,48
5138,ağırlık kaldırma,举重,77
10893,ermenistan,亚美尼亚,38
9785,gömülü,埋葬,38
14257,ağlar,网络,8
8165,mısır gevreği,谷物,57
4136,zorunlu,授权,40
13455,federal,联邦,12
2343,bilateral,双边,90
12436,rahatlama,宽慰,25
10980,yükseltme,升级,21
476,metabolit,代谢物,94
2031,zervasiyanlık,拜火教,88
153,anestezi,麻醉,100
1310,mahrum etmek,剥夺,68
4193,grev,三振出局,40
11910,isyan,暴动,16
8218,olağanüstü,卓越,13
5467,nikon,尼康,76
9815,asılı,绞刑,32
9988,oval,椭圆形,45
8790,susam,芝麻,54
11543,gökkuşağı,彩虹,32
102,baskı yapımı,打印制作,100
7504,ipotek,抵押,61
8728,volkswagen,大众,55
11701,baron,男爵,31
13464,henry,亨利,14
8609,tapınak,神社,52
11444,coulthard,库特纳德,34
13328,topçu,炮兵,15
9996,istikrarlı bir şekilde,稳步,45
11331,emici,徽章,35
8833,nervosa,神经源,54
494,gece vakti,夜间,99
947,kümülüs,积云,97
2881,juba,朱巴,89
10726,shi,施,35
11495,başsız,head,33
6294,baş kahraman,主角,63
1377,park alanı,帕兰,89
14203,işleme,加工,10
11664,cyrus,赛勒斯,32
3916,meşe palamudu,橡子,82
7485,daha derine,更深,63
11168,bahane,借口,34
1122,orbicle,奥布利斯,97
7649,budist,佛教徒,60
6945,nötron,中子,65
3798,mehdi,马赫迪,85
8497,paslı,生锈,56
11250,tahvil,债券,20
3460,tun,屯,87
1166,transseksüellik,经塞思思主义,88
7427,mahvetmek,废墟,37
3099,kaçırmak,劫持,51
9441,anlaşmazlıklar,分歧,37
2731,thunderball,雷霆球,89
14023,farklı,不同的,9
8483,blok,集团,56
7949,rand,兰特,60
1070,skye,斯凯,97
14386,kart,卡片,13
5419,meiosis,十分病,76
9932,herif,荒地,46
13532,önceden,之前,13
7084,saxony,萨克森,65
3040,caprice,任性,84
3848,yetki alanları,司法管辖区,51
5868,ecstasy,狂喜,73
1207,leninist,列宁主义者,96
10151,durgunluk,经济衰退,40
10156,ming,明,42
2193,maxima,最大值,92
1048,redlegs,雷尔格斯,97
12915,touchdowns,达阵,9
6253,metiyonin,甲硫氨酸,71
14224,biçim,形式,8
7359,boşta,闲置的,62
12136,bangladeş,孟加拉国,28
12021,palmer,帕尔默,29
1322,cemaat,会众,77
9067,dalton,道尔顿,52
4692,tost makinası,烤面包机,77
14461,almak,带,5
6782,özerklik,自治,68
12641,hafifletmek,减轻,23
2665,jakuzi,惠而浦,89
4075,burrito,卷饼,82
11697,geri çekildi,撤回,32
1660,sazan,鲤鱼,84
8925,i̇ren,ir.,49
1000,audubon,奥杜邦,97
6448,khmer,高棉,70
1523,alçak,低地,76
6968,zorro,佐罗,66
2626,bushranger,森林堡,90
5861,hiperaktivite,多动,70
7494,lodge,小屋,52
2109,genişletmek,扩大,61
10415,juliet,朱丽叶,42
6761,promo,促销,68
13983,yardım,帮助,6
1390,paraguayan,巴拉圭人,91
11844,blake,布莱克,30
4224,helenistik,希腊主义,82
13130,sekizinci,第八,18
8616,front,额,55
1715,cora,科拉,95
1633,remand,归还,76
11027,üyelik,会员资格,37
1728,retrospektif,回顾一下,65
6704,dingo,丁戈,68
5799,muhafazakârlık,保守主义,74
13117,diego,迭戈,18
14507,merkez,中心,10
11295,gereçler,补给品,18
8676,şarta bağlı,队伍,40
713,yaylı,涌,98
3879,daredevil,达格尔图维尔,81
10906,ortaçağ,中途,38
2838,umutsuz,绝望,88
11540,gayretlendirmek,促进,32
10089,çiğneme,违反,13
6893,raylar,扒手,67
2769,eklemek,亚的斯,89
4154,hedges,对冲,60
12907,arthur,亚瑟,20
14182,bankalar,银行,14
3755,algoritmalar,算法,45
6289,parlaklık,亮度,36
11145,deniz kızı,美人鱼,37
8896,holt,霍尔特,53
13137,oregon,俄勒冈州,18
3187,süreklilik,连续国,88
7097,mini dizi,初始化,65
12931,oda,房间,18
493,migren,偏头痛,96
7729,haydutlar,th,54
5893,havalandırmak,发泄,62
2643,viskozite,粘度,89
8123,balta,斧头,53
7062,hazen,斑点,66
14241,liste,列表,6
10137,gerald,杰拉德,44
12440,branş,布鲁斯,25
10525,çok küçük,微小的,41
9123,dragoons,龙龙,41
6070,katı,僵硬的,69
408,çile,考验,100
798,porselen,瓷,98
3908,ateş gücü,火锅,85
7707,petersen,彼得森,62
4487,lockyer,锁匠,81
5744,deneyimsiz,缺乏经验,74
8641,profesyoneller,专业人士,16
11608,kaban,外套,28
