ID,DANOIS,KOREAN,INTERVAL
6334,doppler.,도플러,68
8962,anhænger,트레일러,45
6974,nikotin.,니코틴,62
7089,brewer.,양조자,37
6143,assyrian.,아시리아 말,64
7397,tara.,타라,62
9242,våbenstilstand,휴전,49
14179,indtjening,수입,14
12092,inaktiveret,비활성화 된 것,25
2127,marianne.,마리안 사람,92
3099,hijacked.,납치범,49
3199,celeste.,셀레스트,87
9316,undtagen,...을 제외한,32
13358,vinter,겨울,14
11343,repost.,재 게시,33
13910,siden,~부터,7
5227,fetishisme.,맹목적 숭배,63
7943,tunge,혀,55
1117,slagge.,광재,92
423,playwright.,극작가,97
11611,modsætning,반대되는,31
4483,manke,갈기,75
7808,trey.,트리,59
161,bacillus.,새균,100
6481,buffy.,버피,67
887,underskud,폐수,31
1082,hidtil,금후,97
7215,tyrannosaurus.,티라노 사우루스,62
4321,hobbit.,호빗의,81
7431,dee.,이르게하다,60
9735,ole.,올레 우리,45
8183,tasmanian.,태즈 메이 니아 사람,57
14511,forlade,떠나다,7
9171,mikro.,마이크로,49
7889,opføre sig,행동하다,40
3809,cirrus.,권운,84
4668,adel,귀족,78
4908,unscheduled.,예약되지 않은,77
807,lancelot.,랑게,98
8432,lithium.,리튬,55
8082,una.,...의 엉망이다,57
764,manx.,맨 섬 사람,98
2281,inositol.,이노시톨,91
4433,hyldet,...을 기쁘게 생각하다,15
10766,beton,콘크리트,37
10134,papua.,파푸아,42
3460,tun,큰 술통,86
1695,langsomst,가장 느린 것,94
2809,afløb,배수,88
10661,oldest.,가장 오래된,38
3534,youngstown.,영스타 타운,86
13843,alle,모두,6
486,soaring.,활상,68
1378,beluga.,벨루가,96
8094,pregame.,송료자,57
4603,eufrates.,유프라테스,79
2584,kram,껴안다,61
14466,ønskede,원해,5
203,fodarbejde,발놀림,100
8601,dane.,덴마크 사람,49
12291,ekstrem,극심한,16
7167,carioca.,카리카의,63
9519,sharon.,샤론,47
8016,interval,간격,42
3656,toucan.,큰 부리골,85
4967,terrapins.,테라핀,73
5487,metamorphic.,변성,72
1072,treasures.,보물,46
13335,sjette,육분의 하나,15
9206,riverside.,강변,49
7530,gavnlig,유익한,60
14302,fungere,기능,20
5810,fern.,양치류,70
2001,besvimelse.,기절,66
9063,reduktase.,환원 효소,50
626,invertebrate.,무척추 동물,98
7868,botswana.,보츠와나,59
7541,zaire.,자이르,61
2460,shack.,오두막집,88
2297,daud.,대결,91
12579,fiction.,소설,17
11765,ralph.,랄프,29
11317,banket,노크를 두드리게하다,23
3721,dutchess.,네덜란드 인,84
8766,crusaders.,십자군,27
11843,ungarian.,헝가리 인,27
10345,testa.,종피,40
6246,bor,붕소,69
7826,christine.,크리스틴,59
1996,baun.,바운,93
14495,fransk,프랑스 국민,11
3847,touchback.,터치백,84
13467,tilladelse,허가,13
10737,smerte,통증,29
2482,lavendel,라벤더,90
6577,brødre.,형제들,67
11691,udpeget,정해진,24
4930,beskyttelsesbriller,고글,73
5505,kvota,몫,66
11503,tibet.,티베트,32
9927,wanna.,겁니다,43
5273,teologiske,신학,52
14198,hen ad,~을 따라,10
1561,hermitage.,암자,95
8497,rusten,녹슨,54
4161,mit alt,myall.,82
9288,steady.,꾸준한,47
7686,bowden.,보완,60
7025,udtømning,고갈,48
3448,pug,이긴 흙,81
3217,connaught.,익힌 것,87
8821,saloon.,큰 홀,49
25,myrer.,개미,37
10118,huh.,뭐,42
12834,for det meste,주로,20
4869,fragment,파편,46
4003,woodruff.,우드 루프,83
11450,beta.,베타,32
2366,crips.,끼움,73
10775,tilknytning,입회,9
10721,stol,의자,33
2576,bestikkelse,수회,90
7573,rave,날뛰다,50
1662,ridderi.,기사도,94
1769,omklassificeret,재 분류,87
8613,hearsay.,풍문,53
11002,blæse,불다,29
9682,fs.,...의,46
4110,ateist,무신론자,63
8774,freud.,프로이트,52
14107,generel,일반적인,7
6290,sløset,묽고 싱거운,68
14429,prissat,가격,18
5731,possum.,주머니쥐,71
9299,abd.,아벨,48
6593,slumkvarter,빈민굴,64
7128,valentinian.,발렌타니아의,63
10507,panik,공황,38
2506,cherub.,케루빔,89
11476,ah.,아,31
9025,bid,깨물다,36
9479,prototype.,원기,37
3015,huntley.,헌트리,88
13781,sejr,승리,10
3107,kvarts.,석영,88
7822,åbenbaring,시현,47
9433,ark.,방주,47
3074,recapted,다시 붙잡힌,67
11679,uruguay.,우루과이,30
332,marguerite.,마거리트,100
13074,laboratorium,실 혐실,17
11117,bureau.,국,34
13512,krone,왕관,12
6299,beboet,거주지,36
12926,rig,부자,19
3542,fodtøj,신발류,86
10841,vin,와인,36
228,dene.,모래톱,100
1536,accra.,아크라에서,95
10681,snavset,더러운,38
8630,criss.,고름,53
11104,lidt efter lidt,서서히,32
5074,leverandør,공급자,61
11040,walisisk,웨일스 말,36
13291,nation,국가,7
6791,rhythmic.,리드미네이션,65
8712,hamster.,햄스터,52
8411,porto.,포르토,55
12859,josh.,조롱,20
6038,mullet.,숭어,66
10852,infrastruktur.,하부 구조,37
10627,løfte sløret,드러내다,21
2099,corrie.,수리,92
11260,ler,점토,34
8849,sparky.,불꽃이났다,52
8842,reak,수액,52
11123,soundtrack.,사운드 트랙,33
336,mestizo.,메스티소,97
6244,nae.,나에도,69
2476,landau,랜도,90
927,impaler.,임펠러,88
8972,fælde,덫,33
1044,usund,건강에 해로운,97
2985,charitable.,자비로운,87
14064,pund,파운드,31
12005,ulige,이상한,24
13702,vinder,우승자,10
390,hvirveldyr,척골가 있는,91
13045,disco,디스코,18
2948,aldehyd.,알데히드,83
13569,lejr,캠프,12
7833,mis.,오해하다,22
11667,cock.,수탉,29
12560,streak.,줄,22
8022,farvestof,물든 색,52
12279,forberedt,준비했다,16
14052,bedre,더 나은,9
14363,robert,로버트,11
1374,bourgeois.,부르주아의,96
1112,instruktører,강사,64
8119,gladiatorer.,검투사,44
13186,udenlandsk,외국의,16
2904,inverness.,인버네스,88
13317,indiana.,인디애나,15
9681,venedig.,베니스,46
1731,sinus,사인,88
2105,sag.,처짐,84
7495,balboa.,발보아,61
10112,walsh.,왈시,42
4777,unionist.,노동 조합원,67
12225,efterfølgende,그후,18
13711,øer.,제도,9
5253,hera.,헤라,75
11402,scoreless.,득점,33
8926,dovendyr,나태,51
7287,forurening,오염,45
317,connex,넥타이,100
7658,mailer.,우편 발신인,60
13004,ansvarlig,책임이있는,11
13176,midten af,중반,16
10625,nr.,...에 nr.,38
7615,smiler.,미소 짓는 것,28
11696,wow.,와,30
1451,osteology.,골학,95
1581,rekvisitter,소품,61
5846,fiscal.,회계사,71
11257,ødelægge,파괴하다,14
1899,centro.,센트로,93
5151,sportsmand,운동가,76
6075,grusom,잔혹한,70
2468,forkælet,펠릿,37
1747,torso,몸통,92
4841,pyro.,파이 로스,78
13790,television,텔레비전,11
3508,zürich.,취리히,86
14123,resultat,결과,7
92,desintegration.,분해,75
3559,optimistisk,낙관적 인,79
632,konstrueret,고안하다,96
10840,steroid.,스테로이드,35
5442,onset.,습격,73
14519,tage med,가져오다,6
5710,abducted.,납치 된 것,49
5360,scurvy.,괴혈병,74
9751,anklage,기소,39
2772,mila.,밀라,89
7723,manglende evne,할 수 없음,59
7374,rug,호밀,62
12732,pool,수영장,20
9117,sexet.,섹시한,50
5976,kedsomhed,지루함,70
9261,nedbrydning,하락,42
7177,storslået,웅장한,61
14087,total,총,7
11693,fjortende,제 십사,30
2334,navneake.,이름을 딴 것,89
12289,palads,궁전,25
13114,chauffør,운전사,12
2428,witten.,새끼 른,91
7620,unanimous.,만장일치,45
10813,wien.,비엔나,37
3067,implicit,암묵적으로,88
3414,kardiovaskulær,심장 혈관,86
5213,billigere.,저렴한,75
5128,hertisky.,공국,73
10152,lomme,포켓,38
2493,albatross.,신천옹,90
12556,ris,쌀,23
4075,burrito.,부리토,81
8548,skurk,악당,46
14113,find,찾다,7
10895,milits,시민군,34
12115,kulturel,문화학의,12
5701,komm,통신하다,60
10387,airmen.,에어맨스,40
13494,forespørgsler.,쿼리,12
12481,glas,유리,21
5495,pharos.,파로스,74
12903,oakland.,오클랜드,19
3412,krydsfiner.,합판,86
11978,benjamin.,베냐민,27
8901,tand,이빨,49
1842,nightly.,야간,93
7434,accent,악센트,53
5378,wildcard.,와일드 카드,74
13598,udvalgte,특집,9
7398,apostel,사도,48
10056,mali.,말리,42
1483,overkill.,지나침,95
11668,vernon.,버논,30
9250,kranium,두개골,47
7040,publikum.,관객,28
8824,købmand,상인,46
5819,bevarelse.,보존,27
5965,thrash.,뒹굴다,57
12778,overtræder,위반,6
473,gimmick.,눈속임,96
10540,okinawa.,오키나와,39
2242,satse,내기를 걸다,83
3711,samson.,삼손,84
6283,montpelier.,몽펠리에,69
12131,kandidat,후보자,19
4852,arbejdsløs,한가한,49
8379,diamondbacks.,다이아몬드 백,53
12935,duke.,공작,18
1016,nikke,목례,89
10424,truende,험악한,23
6476,skarpt.,날카롭게,67
9880,vejledning,안내,44
3225,crunk.,크루크,87
11238,anholdelse,체포,17
6712,mængder,수량,42
13999,linje,선,8
5563,sault,소중한,73
10976,hud,피부,32
1544,formaldehyd,포름 알데히드,95
9458,grav,무덤,37
9633,bryst,가슴,41
4085,whiz.,윙,82
14333,salg,판매,20
11498,aviser,신문,14
9153,afslag,부정,48
3871,forfærdeligt.,무섭게,48
9930,færge,나룻배,36
3790,cyklist.,자전거 타는 사람,57
13057,inc.,주식 회사,18
5757,skrue,조이는 것,37
12124,lejligheder,용무,22
11567,til side,곁에,31
11288,syracuse.,시라큐스,34
2946,geder.,염소,44
3872,eponymous.,익명,83
3865,melodisk.,멜로디의,83
11922,stykker,조각,17
10344,kost,다이어트,39
9580,førnævnte,앞서 말한,46
10683,pindsvin,고슴도치,38
14504,løber,실행,7
5420,sønnet.,소네트,66
12003,bulldogs.,불독,25
10058,fradrag,공제,34
14018,nuværende,현재의,7
3805,tæmme,길들인,68
4174,shrapnel.,유산탄,82
1060,skeer.,숟가락,50
13571,forskellige,다양한,12
2402,psykiatri,정신 의학,91
10197,maiden,소녀,40
8590,bubonic.,기보,54
12020,salvador.,살바도르,27
9493,molekyle.,분자,42
2661,outreach.,지원 활동,89
13189,kemisk,화학적 인,16
10651,muligheder,옵션,7
13734,guld,금,12
10369,algebra,대수학,38
2151,apogee.,최고점,92
14278,regning,청구서,10
3120,lukker,셔터,77
7386,acetat.,아세테이트,53
9029,sibirian.,시베리아 사람,50
8312,stade.,스테이드,55
4243,tal.,티크,81
1679,op adhill.,고개 위로,94
2529,budge.,조금 움직이게 하다,89
9636,whitney.,휘트니,46
12034,talkie.,발성 영화,27
3580,opnåelse.,탈퇴,39
2770,tilskud,보조금,75
14010,gå,가다,7
6344,lærling,도제,67
5855,maori.,마오리족,67
7879,crocker.,크로켓,59
6978,darcy.,다르시,64
7659,glemsel,망각,60
3989,yokohama.,요코하마,83
10613,maxwell.,맥스웰,38
3523,brash.,성급한,85
5345,snowy.,눈 덮인,74
2853,fourier.,푸리에,88
5514,argh.,아진,73
2981,torrent.,급류,84
13572,struktur,구조,12
3467,sheila.,쉴라,86
1620,carina.,카리나,93
10308,chit.,전표,40
12271,opløst,해산,24
6346,bison.,바이슨,62
8656,sammenbrud,고장,52
2272,bowser.,바로,91
9672,løse,해결하다,29
10427,stabil,안정적인,38
675,nysgerrigt,흥미롭게,93
11719,tema,주제,26
10482,mccoy.,맥코이,39
10615,ejendom.,사유지,35
7944,støvet,무미 건조한,58
7810,rubicon.,루비콘,59
3617,luge.,루지,85
1181,bajonetter.,총검,75
9895,howe.,웨이,44
12829,bacon,베이컨,20
12754,procent,백분율,20
2065,erg.,에르그,90
9265,retslige,사법,47
1774,parallax.,시차,92
13209,junior-,후진,16
4798,sheared.,깎아 냈다,26
10095,reduktion,절감,40
6079,disalloged.,허용되지 않았다,63
3127,slør,베일,70
4887,deluxe.,디럭스,77
749,botulisme.,보툴리누스 중독,98
11068,æg,계란,32
7913,strenge.,문자열,29
11049,retfærdiggøre,신이 옳다고 하다,24
5145,dominica.,도미니카,76
6571,messias.,구세주,66
3346,spisepinde,젓가락,87
8666,plateau,고원,52
12673,sammensværgelse,음모,21
8787,uncivil.,미개한,51
4807,spawn.,알,41
8732,yoga.,요가,53
128,chatter.,끽끽 우는 소리,97
8109,locker.,사물함,56
1055,discoverers.,발견 자,71
631,uncut.,자르지 않은,99
8949,alfa.,알파,50
12105,rory.,로리,27
7536,processor.,프로세서,53
820,carcinogen.,발암 물질,87
746,maoist.,마오이스트,93
5977,nicht.,틈새 시장,68
1855,dorian.,도리스 사람,93
14170,modtaget,받았다,6
9228,syrisk.,시리아 인,47
12854,belgien.,벨기에,20
6691,bestowed.,수여된다,61
129,capella.,카를렐로,100
8188,meek.,순한,56
13278,klappe,가볍게 두드리기,14
2546,nukleolus.,핵소,90
10629,sup.,저녁을 먹다,38
4689,frey.,자화물,78
5012,cyclo,시클로,77
2195,myriad.,무수한,89
13188,børn,어린이들,16
5397,ado.,야단법석,74
6908,majestæt,위엄,63
12682,sold,판매 된,22
2864,østrogen,에스트로겐,87
12874,brydning,레슬링,19
3671,diagonal.,대각선,77
4317,clubhouse.,클럽 하우스,80
7176,praktisk,편리한,42
3659,nostrum.,매약,84
10010,odyssey.,오디세이,43
7779,flatulence.,공허,59
9808,debt,빚,41
6142,cate.,케이트,62
1195,fentanyl.,펜타닐,97
7125,jeanne.,망나네,63
4302,isolering,단열재,65
3939,biosfære,생물권,83
5449,idiotisk,멍청한 것,27
1350,havvand,해수,96
4761,helix.,나선,78
1655,filipens,여드름,94
12986,alternativ,대안,8
10294,gift,기혼,36
10567,unødigt.,불필요하게,38
11952,haj,상어,22
9763,ozone.,오존,45
8382,tragisk,비참한,50
12915,touchdowns.,터치 다운,9
11743,renæssance.,르네상스,30
8142,varieret,변화 있는,20
11767,skade,피해,12
14362,video,동영상,10
4377,strømlinet,간소화되었습니다,70
6343,straits.,해협,41
14059,enhed,단위,6
5708,komedieserie,시트콤,66
8946,patient,인내심있는,38
9320,glæde,기쁨,47
3271,skiløber.,스키 타는 사람,75
6294,hovedperson,주역,62
11983,borgere,시민들,23
6321,archduke.,대공,66
14381,værdipapirer,유가 증권,12
7505,beckett.,베켓,61
9301,pulver,가루,44
10793,forberedende,예비 준비,38
4210,mirakler.,기적,44
117,fluke.,흡충,98
7866,supernova.,슈퍼 노바,59
3574,geesers,gees.,60
12536,puerto.,푸에르토,23
5410,brewster.,브루 스터,74
14364,reagan,레이건,33
12791,larry.,래리,20
7443,tract.,관,59
11610,litauen,리투아니아,31
10764,verde.,베르데,38
873,bv.,비밀의,97
4667,jordanian.,요르단의,71
702,tidbit.,맛있는 가벼운 음식,88
12211,randy.,랜디,26
4165,ziggurat.,지구라트,82
12890,etiket,상표,14
753,apostasy.,배교,98
12166,misrepresenting.,허위 진술,22
1623,feral.,야생,94
14478,analytiker,분석자,45
11725,sc.,...의 sc.,30
8372,macbeth.,맥베스,55
10075,indonesisk,인도네시아 인,41
4387,jasmine.,재스민 속,78
10601,overbevist,확신했다,27
1351,fordomme,편협한 신앙,96
2053,nyse,재채기,84
14358,udgifter,지출,27
8970,konvoj,호송,45
4820,forgængere,전임자,44
4743,raphrase.,바꿔 말하다,59
3660,normalisering,표준화,14
1956,forhandle,싸게 사는 물건,57
4609,klædt,클래스,76
5899,antilope,영양,71
13921,sige,말하다,8
13873,nogen,어느,5
4484,gracias.,그라 시아,80
4026,trajectory.,궤도,73
1109,rosicrucian.,로사 루시아,97
7011,grænseværdi,한계점,63
12494,dj.,디제이,23
6793,nationalister.,민족 주의자,37
11683,foretrække,선호하다,9
9123,dragoons.,드래곤즈,39
210,maronite.,마구나라이트,100
3836,antitrust.,독점자,84
6878,bioteknologi.,생명 공학,64
506,newscast.,뉴스 캐스트,84
231,chalde,점성가,100
5002,poinsettia.,포 인 세 티아,77
373,ringorm.,백선 증,100
7061,lambert.,램버트,63
3396,crossbar.,크로스바,85
4794,herschel.,하더 델,78
9306,politifolk,경찰관,48
4166,jousting.,마스테 핑,81
9805,garage,차고,43
4859,gluten.,글루텐,78
11660,fusionere,병합,18
9310,hovedkvarter,본사,16
7818,usikkerhed.,불확실성,57
3684,med.,미드,84
719,tyndere,희석제,98
5303,wiking.,와이킹,75
13180,columbia.,콜롬비아,16
3281,benzoat.,벤조 에이트,87
2457,fetch.,술책,74
9998,madden.,미치게 하다,43
12564,teater,극장,22
13022,telefon,핸드폰,17
5539,haag.,헤이그,73
6336,seminary,세미나,65
10878,albany.,알바니아의,37
2874,leprechaun.,레프 러 콘 요정,86
12235,fængsel,감옥,17
10889,tæller,카운트,10
14071,højre,오른쪽,7
13468,minister,장관,13
12609,mil,밀,22
10066,krog,훅,29
12446,gennemført,실시했다,16
1497,minutemen.,미니 멘젠,95
10555,preussian.,프러시아 사람,38
10964,bruge,경비,27
13653,irak.,이라크,12
12796,stewart.,스튜어트,20
12130,trafik,교통,26
800,druid.,드루이드,88
13664,lokal,현지의,12
3424,tabu.,금기,84
1822,stil,스타일,91
8140,albuquerque.,앨버 커크,57
9838,norfolk.,노퍽,44
2054,garibaldi.,가리발시,92
5467,nikon.,니콘,74
11445,for evigt,영원히,32
6390,blockbuster.,블록 버스터,65
7861,antik,고대 미술,49
8737,nedsættende,비웃음,53
3027,topaz.,황옥,88
2061,stødtand,엄니,91
9108,firben,도마뱀,49
8136,dolk,단검,55
6864,stræbe,애쓰다,54
11790,inter.,상호 작용하는,29
6683,differentiere,구별 짓다,40
4399,nameless.,무명,80
12869,fl.,플러스,20
5029,spur.,박차,33
13557,et kors,가로 질러,13
2492,forræder,배신자,75
8836,jamestown.,제임스 타운,52
8756,trompet,트럼펫,49
145,parabola.,포물선,100
6821,screenet.,상영,18
5163,rabat,할인,56
13028,kredsløb,회로,17
9764,shoreman.,쇼먼,45
5106,utrolig,믿을 수 없는,69
9993,overalt,어디에나,43
11356,trueman.,진실 된 사람,33
1101,diocesan.,교구 주교,97
9700,parodi,풍자적 개작 시문,38
12028,disk,디스크,25
2528,trovence,신용,90
4350,baggrunde,배경,16
7194,presbyterian.,장로설,60
7797,deraf,그것의,59
3726,champaign.,평야,84
2952,aftryk,날인,67
6416,strid,싸움,67
2343,bilateral.,양측,89
227,kosmetik,미용술,100
13295,katolsk,가톨릭,15
5208,hasty.,급한,74
8395,cafe,카페,55
14374,december,12월,6
12573,lettere,쉽게,23
7638,aeromedical.,호미니다,60
9439,andorra.,안도라,47
1626,carolus.,캐롤러스,94
9527,adskillelse,분리,13
10738,hyret,고용 된 것,28
10762,stå på række,라인업,36
11401,oscar.,오스카,31
2788,rembrandt.,렘브란트,89
10553,rutherford.,루터 포드,38
13370,energi,에너지,14
8368,hallows.,홀즈,54
2096,udråb,감탄,90
11682,fir.,전나무,30
779,uforskammet,상처 없는,98
4661,patches.,패치,29
3840,tres.,시도,84
2533,heroisme.,영웅적 자질,90
12487,retfærdighed,정당성,22
12277,jaga.,자가,25
13744,depression,우울증,11
9855,oxidoreductase.,옥시 듀어 아제,44
13384,skære,자르다,13
3043,dalt.,달자,88
9399,unnamed.,이름의,48
11901,tommer,인치,19
13745,bestyrelse,판자,11
9279,puck.,퍽,48
6191,heh.,ㅎ,69
13240,missouri.,미주리,16
4473,snider.,스니우더,80
4764,klipning,이발,76
1504,kayak,카약,92
8541,cirkler.,서클,26
12019,oxford.,옥스퍼드,27
13694,forsvar,방어,10
10346,drivhus,온실,40
4718,fugtighed,수분,78
9126,dynamite.,다이너마이트,49
3557,lægge op,레이 업,86
4339,cowan.,카운언,81
10379,tørke,가뭄,39
13902,embedsmænd,공무원,9
14031,tidlig,일찍,9
7063,loyalist.,충신,55
8002,riga.,리가,58
10664,klan,씨족,35
5933,ansigtsbehandling,얼굴 마사지,71
6445,heron.,헤론,67
8092,rode,탔다,57
8486,indpakket,래핑,38
5075,brochure,작은 책자,72
7954,panorama.,파노라마,58
5956,quartet.,사중주,69
7349,tildeling,배당,26
2931,længst,가장 먼,88
5557,taurin.,타우린,73
7348,forståelse,파악,56
4031,cookies.,쿠키,23
8358,mia,미아,55
9892,platinum.,백금,44
4412,tantalum.,탄탈,80
963,vrangforestilling,미혹,86
9925,leicester.,레스터,43
6637,fluor,플루오르,65
5672,oedipus.,오이디푸스,73
12359,tchad.,차드,24
7736,resonans.,공명,55
13798,er,~이다,5
499,katakana.,카타카나,99
11938,ost,치즈,28
6688,guelph.,굴곡,66
7678,hatchback.,해치백,55
3050,thistle.,엉겅퀴 훈장,81
8447,boulevard.,큰길,54
1901,jain.,자이나,93
14163,forskning,연구,9
6729,entallig,단수형,61
8302,utter.,전적인,50
4940,taxman.,납세자,77
1658,nada.,나다,94
12098,konservativt,보수적 인,21
6540,hemmeligt,남몰래,67
3205,hap.,우연,86
8328,cubic.,입방의,55
3452,ulydighed,불순종,82
5768,underafsnit,하위 섹션,45
5152,undergået,underone.,76
10909,rochester.,로체스터,37
10068,catherine.,캐서린,42
3469,fob.,본선 인도,85
8562,hamlet,작은 촌락,52
14125,halvt,반,10
11504,nittende,제 십경,32
3977,rewrote.,다시 작성하십시오,83
754,dissociative.,해리,85
9381,komiker,코미디언,45
4675,ib.,도형,78
6938,gyde,골목,63
9020,linse,렌즈,51
5279,pendul,흔들리는 추,74
1463,reprimanded.,견책,78
5615,citric.,시연산,73
2685,dipper.,국자,89
2718,måneskin,월광,87
13393,mødes.,만나다,9
6330,uorden,어지럽게 흩어져 있는 것,50
1014,onyx.,오닉스,97
6273,offset.,오프셋,64
1920,hillbilly.,힐 빌리,86
3576,flise,타일,62
11424,kaktus,선인장,32
2108,mitzvah.,미스 베다,92
9492,tvetydigt,모호한,38
5134,ketchup,케첩,76
9060,kradse,할퀴다,38
12483,nåde,우아함,23
4336,allegory.,우화,79
14033,tænke,생각하다,7
7867,lønninger.,임금,29
14405,oktober,십월,5
1574,voicing.,목소리,19
1726,øjeblikkelig.,동시에 일어나는,79
12362,packers.,포장업자,23
7966,spurv,참새,56
14408,tal,인물,12
13559,midlertidig,일시적인,13
6084,hash.,해시시,63
11589,uvelkommen,반갑지 않은,31
12757,jerry.,실내 변기,21
6048,frenchman.,프랑스 선박,70
14263,t,티,5
3515,dinger.,딜도,86
396,selen,셀렌,100
7076,bark,짖다,57
930,abyss.,심연,85
13500,sikkerhed,보안,12
7067,uregelmæssig,불규칙한,43
5922,fut.,풋내기,71
9075,inaktiv.,비활성으로,46
3089,casper.,캐스퍼,88
13151,rykke,전진,11
11301,fo.,...에 대하여,34
10987,forretter.,선발,23
4046,uretfærdighed,부당,77
4610,lærte,배웠다,79
5857,pung,지갑,62
1575,moret,즐기는,15
2733,vvs,배관,82
8324,ledning,도관,55
5749,castill.,캐스팅,72
7034,opløsningsmiddel,용제,57
9263,loc,락트,48
5238,catchpole.,캐치폴,75
1440,peng,펭스,95
3440,grandmaster.,그랜드 마스터,86
1064,revered.,존경했다,51
10916,kobber,구리,36
14009,ydeevne,성능,10
7827,disneyland.,디즈니 랜드,59
14162,andre,기타,5
14428,bakker op,지원합니다,8
3802,osteoporose.,골다공증,84
3329,myocardial.,심근,87
5767,ledestjerne,봉홧불,69
3950,bolster.,받침,64
3006,valmy,양귀비,87
12200,forholdsvis,비교적,19
10321,shoemaker.,화공,40
2027,underminerer,훼손된 것,50
9318,circa.,...경,48
6345,mercer.,머서,68
1341,philemon.,필레 에몬,96
13145,arizona.,아리조나,17
3149,sekston.,육안,88
10336,mindste.,가장 작은 것,40
3944,vanære,불명예,70
7891,rampage.,날 뛰기,56
4709,homøostase,항상성,78
8544,weller.,웰러,54
5836,finch.,핀치,67
5218,travail.,산고,74
12771,dyr,동물,12
9275,trr.,기르기,44
1096,mareridt,악몽,57
8015,rabbiner,랍비,56
7670,reggae.,레게,60
5169,genkendelig,확인할 수 있는,74
12927,modtagelse.,전수,6
10885,kul,석탄,37
119,camara.,카마라,100
222,floodlights.,투광 조명,97
47,spitz.,스피츠,100
8530,titanium,티탄,54
7094,loppe,벼룩,62
750,dysfunktion,부전,88
6222,plutonium.,플루토늄,69
1311,dachshund.,닥스 훈트,96
8233,swa.,스왑,56
4382,kin.,혈연,80
2817,eufori,행복감,88
13437,te.,테,14
4522,dræne,물을 빼다,62
12581,terrorist,테러리스트,19
13831,de,그들,6
1793,cellulose.,셀룰로오스,88
3999,arcadian.,아르카디아 사람,72
817,melasse.,당밀,98
6961,hepburn.,햅번,64
13445,montreal.,몬트리올,14
11795,interesser.,이해,8
5131,folicin,엽조,76
14174,manager,관리자,9
10398,nøgen,적나라한,40
8524,kronologi.,연대기,38
11108,scout.,스카우트,23
4454,fordampning,증발,63
11486,sheffield.,셰필드,32
5085,brandy,브랜디,76
4506,vente,기다리다,47
13224,sol,태양,15
2671,eurasia.,유라시아,89
12892,nl.,...을 없애는 사람,19
12051,etage,바닥,23
2301,været i tvivl,의심 한 것,18
5953,ferret.,가는 리본,70
1203,forstuvning,삠,69
12356,ref,조항,23
961,berber.,베르베르 사람,91
11875,filosofi,철학,28
3344,frisure,헤어 스타일,73
12112,kuwait.,쿠웨이트,27
9954,booth.,노점,42
758,burbank.,버 뱅크,98
12718,gov.,고요함,21
6180,ledige stillinger.,공석,62
701,ellipse.,타원,93
12484,statistikker,통계,20
13276,vejr,날씨,15
12236,halvleg,하프 타임,25
5725,heed.,주의,65
4607,bridgewater.,브리지 워터,79
8263,madras.,마드라스,56
5490,struds,타조,72
5090,verbal-,언어 적,65
11542,marokko.,모로코,31
4420,spitzer.,스피더,80
10582,napoleon.,나폴레옹,35
5620,condor.,콘도르,71
11469,billet,티켓,26
12101,abc.,알파벳,27
10822,marilyn.,마릴린,37
5144,hatcher.,부화자,75
8861,tiffany.,티파니,52
3927,rolando.,롤란도,83
6568,remake.,다시 만들다,62
6486,addison.,애디슨,67
6901,mn.,...에 mn.,64
5488,sved,땀,67
10184,neon.,네온,41
10015,direktører.,이사,17
9039,restatement.,폐회,47
10331,panter,표범,24
12680,con.,범죄자,17
1813,leer.,곁눈,93
8181,rodham.,로드엄,57
4310,handikap,핸디캡,63
11466,reorganiseret,재구성,26
4215,arkæologisk.,고고학,30
11182,steeplechase.,장애물 경주,34
10304,badge.,배지,37
10959,feedback.,피드백,36
12338,elektronisk.,전자,19
8532,rubens.,루벤스,54
13753,ohio.,오하이오,12
8014,gym.,헬스장,57
11751,bind,용량,26
11718,maya.,마야,30
3109,flodmunding,강어귀,86
491,fornyelse.,갱신,32
466,tread.,흘레,91
8435,mordere.,살인자,33
4519,overskreden,오버런,70
2719,cursory.,서두르는,89
4771,mongoose.,몽구스,78
11235,lukke ude,셧아웃,21
1358,disseus,uses.,96
13932,stadig,아직,7
5404,kv.,케이 v,74
3496,retroaktivt,소급,74
5631,læsbarhed,가독성,52
7789,adjektiv,형용사,54
7601,ugyldig,무효의,55
4099,korinth.,고린도,82
10754,hugo.,휴고,38
8462,plato.,플라토,55
6426,useded.,씨발,68
12203,liberal,선심 쓰는,16
5069,internode.,국제,77
3188,handler.,매니저,80
8297,bygger,빌더,49
5423,handelsvare,상품,61
6545,antwerp.,앤트워프의,67
4791,ubearbejdet,unearned.,78
5517,udødelig,불멸,57
6281,diarré,설사,69
5137,illuminati.,일루미네이션,76
7060,pipeline.,관로,61
3668,skepsis,회의론,54
10178,mick.,흑백,41
935,hardwood.,견목,97
14426,krav,요구 사항,6
8310,mesopotamia.,메소포타미아,56
1098,sirens.,사이렌,70
14094,bedst,최상의,8
13352,udvalget.,위원회,14
10199,talte,살,40
12304,brooklyn.,브루클린,25
11276,slange,뱀,30
14243,færdig,완료,9
1939,slough.,허물,93
7447,derry.,데리,62
7356,degenereret.,퇴행했다,53
10759,katedral,성당,37
14115,tæt,닫다,10
13751,angive,나타내 다,9
10073,oz.,온스,42
10545,dia.,지아,36
