ID,DANOIS,JAPAN,INTERVAL
48,matti.,マットの,100
5672,oedipus.,オードキス,73
1694,slappy.,スラッピー,94
10736,annie.,アニー,38
9016,orkester,オーケストラ,49
8448,kryptisk,潜在的な,54
10303,blad,葉,22
14260,funktioner,機能,20
5020,eldest.,長老,77
5418,fission,弁慶の,74
13355,næsten,ほぼ,15
8433,unranked.,unr,55
2199,kanji.,漢字,91
3695,slumrende,睡眠状態,84
10509,singing.,歌う,27
14425,nogensinde,これまで,10
12377,campbell.,キャンベル,24
11163,civilisation,文明,11
8864,forstad,郊外,35
7290,bastille.,バスティーユ,62
12391,morgan.,モーガン,24
4848,bordeaux.,ボルドーの,78
8316,frosset,フローズン,55
7993,befriet,解放された,58
9750,zeta.,ゼータ,45
13360,tigre.,潮吹き,12
6038,mullet.,マレット,66
6344,lærling,見習い,67
1165,noosphere.,ノースフォア,96
9260,lafayette.,ラファイエット,49
12290,i modsætning til,ようではない,19
22,læbestift,口紅,100
13698,tips,ヒント,12
8236,summen,バズ,54
2060,aspen.,アスペン,92
13200,dronning,女王,14
11611,modsætning,逆に,31
1493,fiksering,固定,92
6877,bretonium,ブルトン,65
10335,batsmen.,バットメン,40
9415,imaginært,imag imag,48
9291,istanbul.,イスタンブール,48
6026,krishna.,クリシューナ,70
5991,etna.,エタナ,71
3950,bolster.,強化する,64
12523,squad.,squ,19
9029,sibirian.,シベリア,50
8000,peacetime.,平時,58
14208,mark,分野,8
1109,rosicrucian.,ロシックルシアン,96
10723,demonstration,デモンストレーション,18
5409,sikrere,より安全に,74
10241,barber,宮殿,41
5996,aster.,アスター,70
281,canisters.,キャニスター,84
6266,hispaniola.,ヒスパニオーラ,69
9736,ease.,簡易,39
6323,burr.,バッロ,69
3090,mensch.,メンチ,88
3271,skiløber.,スキーヤー,75
14222,nær ved,近く,9
8693,brændt,焼けた,53
7822,åbenbaring,啓示,47
6045,biomer,バイオーム,70
11772,brasilianske,ブラジル人,29
2339,cyborg.,サイボーグ,88
2651,hæmoglobin,ヘモグロビン,89
3826,rana.,ラナ,84
5351,iliad.,伊リーダ,75
1154,morfin.,モーフィン,62
1906,pranks.,いたずら,59
3595,pesticid.,農薬,79
13003,holdt,維持,18
8966,hengiven,献身的に,41
13129,alabama.,アラバマ,17
12583,grube,ピット,16
7228,peruvian.,ペルーの,62
4613,komplementære.,相補的な,79
1974,maulana.,マウラナ,93
6856,dateline.,日データライン,65
116,kapa.,カパ,100
2071,melanom,メラノーマ,92
9303,lenin.,レーニン,47
12887,louisiana.,ルイジアナ,19
11424,kaktus,カクタス,33
14251,enkelt gang,一度,9
12044,milwaukee.,ミルウォーキー,27
2798,shale.,頁岩,89
4602,ala.,アラの,61
11887,virus,ウイルス,29
12588,albert.,アルバート,22
10547,kaserne,兵舎,38
4425,invariant.,不変,63
5938,veronicas.,ヴェロニュ,57
1708,eftertragten,cov,91
814,jazzy.,ジャズピー,98
5709,fejlagtighed.,妄想,62
9232,burst.,バースト,45
10044,rouge.,ルージュ,38
1999,toksikologi.,毒物学,90
4372,coil.,コイル,77
7194,presbyterian.,pres代,60
13794,og,そして,5
8581,wreck.,難問,44
5796,housewives.,主婦,72
671,slæde.,そばに,93
6647,kognitivt,認知,61
9361,yak.,ヤク,48
5391,cameo.,カメオ,73
284,lei.,レイ,100
13596,tendens,傾向,12
14407,forventer,期待する,10
5181,implantat.,インプラント,69
4645,rum,区画,72
7455,stereoanlæg,ステレオ,62
1346,imprendelse,imp,95
7494,lodge.,ロッジ,50
5011,talenter.,才能,31
1237,forfærdelig,awfully,21
13127,går,goes,17
10384,tilbagetrækning,撤退,25
7460,shooter.,シューター,53
8263,madras.,マドラス,56
12162,montana.,モンタナ,26
4582,lotto.,戯け,79
3916,agern,ac ac,81
1923,latimer.,潜伏的,93
6223,algerisk.,アルジェリアン,66
1699,bogart.,ボーガルト,94
836,rapido.,早急,98
4434,scum.,スカム,79
11051,kvæg,牛,36
2389,nekrolog,ob ob,82
13782,japan.,日本,11
403,smoot.,スムート,100
4386,illuminated.,照らされた,59
8173,beskeden,控えめ,56
2634,pote,足,84
1779,sheraton.,シェラトン,93
13444,starten,始まり,11
6990,mortars.,モルタル,38
7791,værd,価値がある,59
3795,airdrop.,エアロップ,73
12310,stige,上昇,19
1734,goof.,へま,80
13084,singapore.,シンガポール,17
3258,spurrier.,スルーラ,87
13644,hal,ホール,12
10212,milton.,ミルトン,41
4314,malayalam.,マラヤラム,81
10331,panter,パンサー,24
6250,drukning,溺死,48
13867,hvis,もし,5
13182,roman,ローマ,16
7639,collateral,担保,60
11201,agenter,エージェント,20
2878,bogan.,玉の,88
11000,mund,口,34
11440,ecuador.,エクアドル,32
10298,forskere,科学者たち,31
10973,madagaskar.,マダガスカル,36
4359,fond,恋しい,67
7881,kvalifikationer.,資格,21
7464,leningrad.,レニングラード,62
1538,orpheus.,オルフェウス,95
6956,sandman.,サンドマン,64
14370,tilbydes,提供されました,14
5592,dolores.,ドロレス,69
7657,monmouth.,モンマス,60
11325,sigma.,シグマ,33
9554,biologisk.,生物学的,24
13442,på ubestemt tid,無期限に,13
7105,ophelia.,オフィリア,63
7681,heraldry.,her her,60
11264,semifinaler.,準決勝,27
5904,levitation.,浮揚,70
2272,bowser.,弓師,91
4709,homøostase,恒常性,79
13346,alene,1人,15
8420,magnum.,マグナム,54
12800,skuespiller,俳優,16
8608,shia.,シュアーリー,53
1806,depeche.,デスケート,93
2983,kensington.,ケンジントン,88
12092,inaktiveret,不活影,25
1211,billigt.,安作,96
7895,stød,推力,53
11122,buccaneers.,バッカネアーズ,34
10493,crosby.,クローバイ,39
5885,suspendere,つるす,22
12616,betalingsmiddel,通貨,22
12099,earl.,伯爵,26
3306,hex,六角,84
10721,stol,椅子,33
8434,evig,永遠,47
3498,færdighed,熟練,73
3002,værktøjskasse,ツールボックス,88
13489,prime,褒美する,13
13459,stærk,強い,13
12885,sundhed,健康,19
9557,hængt.,ぶら下がって,47
13521,pris,賞,9
10016,dødelig,致命的な,34
11713,jake,ジェイク,30
8493,vejrtrækning,呼吸,38
9332,polly.,ポリー,48
3883,samvittighed,良心,83
653,steward,スチュワード,63
4555,flav,フラボ,79
7737,irene.,ir,60
2789,axolotl.,アクキツロ,89
6961,hepburn.,hb,64
5359,tandpasta,歯磨き粉,74
8251,skyline.,スカイライン,56
3052,standoff.,スタンドオフ,88
4441,brochurer.,リーフレット,69
10716,tilfælde,インスタンス,20
5713,dihydrogen,二塩素,72
10266,patent,特許,36
508,mutanter,変異体,54
12874,brydning,レスリング,19
4661,patches.,パッチ,29
11678,bermuda.,バミューダ,30
12230,hofte,股,25
11924,seksuelt,性的に,17
8232,serena.,セレナ,56
5645,strangers.,見知らぬ人,52
9471,terræn,地形,47
9001,lån,ローン,40
13816,dens,その,5
11437,racist,人種差別主義者,31
11803,eks,元,29
9067,dalton.,ダルトン,50
4881,natklub,ナイトクラブ,71
6526,sværm,群れ,62
12347,rail.,レール,23
4569,midt i,am am,79
13133,debat,議論,14
5304,sikhisme.,シークズム,75
1444,diacritics.,二析,88
1652,grafit.,黒鉛,94
256,dewan.,デュワンピー,100
11959,armadillo.,アルマジロ,28
1160,capuchin.,カプチン,96
7084,sachseny,ザクセン,63
8840,tegnsætning,句読点,47
2101,lagrangian.,ラグランジュ,92
13613,ern.,is,12
12979,sortere,選別,15
5744,uerfaren,未経験,72
8207,eden.,エデン,56
5268,sælger,売り手,57
10173,middelhavet.,地中海,42
3598,superscript.,sup sup,82
14349,stillet til rådighed,提供された,6
11194,arter.,種族,35
13824,mere,もっと,5
6329,windward.,wind wind,62
8740,trio.,トリオ,51
5280,upside.,逆さまに,75
13632,forum,フォーラム,12
1032,valiantly.,勇者に,97
459,tomografi.,トモグラフィー,99
6327,flytrap.,フライトラップ,69
9525,hjemløs,ホームレスの,40
9550,antarktis.,南極大陸,47
2001,besvimelse.,失神,67
12711,bus,バス,19
11337,shit.,たわごと,33
3664,elever,生徒,72
6541,nazareth.,ナザレス,67
11935,fysik.,物理,7
11719,tema,テーマ,26
9970,hippie.,ヒッピー,40
13235,brugen,利用方法,16
11340,reagan.,レギャン,33
7594,bedstefar,おじいさん,60
1546,padre,パドレ,42
187,tributary.,trib trib,89
13478,jackson.,ジャクソン,13
13411,bro,橋,12
3012,forskelle,境約え,67
12624,tornado,竜巻,20
13463,z.,z,13
9097,iodide.,ヨウダイド,50
685,lobo.,ロボ,55
4276,underverden,アンダーワールド,81
12759,religion,宗教,19
13738,jim.,ジム,12
7253,at snyde,浮気,46
11553,hårdere.,もっと強く,31
14278,regning,請求書,10
8319,sage.,セージ,55
6055,barrow.,バロウ,70
5615,citric.,かんたん,73
13800,på,の上,5
9760,sapiens.,サピエンス,45
6140,clearance.,クリアランス,69
3607,bra.,ブラジャー,77
9826,boise.,自慢する,44
7019,pagt.,契約,60
3251,pico.,ピコ,87
13134,klovn,ピエロ,17
5847,internationale.,国際的な,72
8891,speller,スペル,51
9824,marroner.,仲人たち,38
4677,canuck.,カタック,79
7511,anklager,検察官,49
10594,arlington.,アーリントン,38
7371,boyer.,ボイヤー,62
4107,slugger.,スラッガー,77
2207,kapillary.,キャピラリー,89
10605,angiveligt.,ally,38
7401,automotive.,自動車用,62
13906,hver,それぞれ,8
1049,blank,光沢のある,97
777,distraught.,取り乱した,98
5219,tucky.,甘味,75
3238,nematode.,ネマトード,87
6211,backlash.,バックラッシュ,69
10858,pornografi,ポルノ,37
8963,trods,悪意,50
13878,så,それで,5
2928,civil,凡意,88
7780,hesperisk.,hes hes,59
2247,valence.,価数,91
2301,været i tvivl,疑う,18
258,åbenlyst,over然,100
8572,blk.,ブルク,54
12971,planet,星,16
13269,teori,仮説,13
8091,paso.,パソ,57
10214,finsk,フィンランド語,41
9326,litauisk.,リトアニア人,47
4380,berkowitz.,ベルクウィッツ,80
5027,profeti,預言,68
12818,nordøstlige.,北東,20
13988,interesse,興味,8
5928,bologna.,ボローニャ,71
12043,undergrundsbane,地下鉄,27
369,hadron.,ハドロン,100
5945,modena.,モデナ,71
10776,forestille,想像,30
3895,acetone.,アセトン,83
13509,playoffs.,プレーオフ,10
12434,airlift.,エアリフト,23
12374,elektrisk,電気の,17
5720,modes.,モード,33
10151,recession,不況,38
6407,louvre,ルーバー,68
10225,fossil,化石,27
14403,snart,すぐ,9
8482,korn,粒,48
132,ghanaian.,ガーナの,99
7079,mirza.,ミルザ,63
3190,expeditions.,遠征,32
12716,teknisk,テクニカル,15
13358,vinter,冬,14
498,agility.,機敏,82
5002,poinsettia.,ポインセチア,77
5809,medalist.,メダリスト,55
5332,axles.,車軸,45
826,udlejer,家主,91
8788,orwell.,オルウェル,52
14084,bevæge sig,動く,8
11022,fravær.,不在,36
4043,enkelhed,シンプルさ,81
13504,co.,社会,13
14375,evne,能力,21
933,sodomran,ソトム,97
10348,petty.,pet,40
3253,psilocin.,プシロシン,87
8789,dora.,ドラ,52
7415,scrimmage.,スクリメージ,60
7404,håndled,手首,58
10237,nøgler.,キー,11
6225,boilmakers,ボイラーメーカー,68
3344,frisure,髪型,73
2361,mausoleum,霊廟,90
6255,rystede,見切り,69
350,loon.,lo々,98
4515,volt,ボルト,72
10004,kult,カルト,41
425,supermarine.,スーパーマリン,100
9009,sophia.,ソフィア,51
9492,tvetydigt,あいまいな,39
3289,koran.,クルーン,87
9754,værksted,ワークショップ,42
5758,closet.,クローゼット,69
13529,bred,幅,12
347,postbud,郵便配達,100
7848,majs.,トウモイ,59
13558,afskrækket,discaged,12
9633,bryst,胸,41
2006,tømrere.,大工,45
11420,pie,パイ,31
11980,athens.,アテネ,28
9331,forbruges,消費された,29
8488,jordskred,地すべり,41
4020,roscoe.,ロスコー,82
6391,kæreste,彼氏,67
14043,problem,問題,7
4686,hearst.,聞き換え,79
10663,hævn,復讐,38
4808,hektar,エーカー,46
12028,disk,ディスク,25
9565,betty.,bet,46
3067,implicit,暗黙のうちに,88
10986,hybrid.,ハイブリッド,36
9516,madeline.,マデリン,47
7541,zaire.,ザイール,61
5952,wainwright.,無駄になる,71
6865,modstræbende,気が進まない,59
4173,føderalist.,連邦主義者,80
4061,balloner.,風船,39
14519,tage med,持ってくる,6
9387,crewer.,居酒屋,48
2213,nouveau.,ヌーボー,91
17,fanatics.,狂信者,63
8742,nedrevet,破壊された,49
2132,opholdssted,所在,92
13622,rute,コース,12
11714,anaheim.,アナハイム,30
5574,kaj,wh wh,72
2626,bushranger.,ブシュレンジャー,89
11331,insignia.,記章,33
14097,møde,ミーティング,9
11457,baltic.,バルト,32
13786,ellers,それ以外は,11
11672,hydrogen.,水素,30
2162,fejlfortolket,誤解された,71
5510,koma.,昏睡,64
576,outfitters.,戸口,97
13627,passende,ちゃんとした,12
8111,epistle.,エピシスル,55
11409,falk,ファルコン,22
3817,paritet,パリティ,84
3673,bergman.,バーグマン,84
13858,først,初め,6
9852,monark.,君主,36
2637,woolwich,ウールウィッチ,89
4517,nitro.,ニトロの,79
2033,vant,慣れた,90
808,putsch.,摩耗した,98
7941,grundig,徹底した,57
9675,slank.,スリム,45
5757,skrue,ねじ込む,37
8600,marist.,マリスト,53
12366,eksempler.,併せた,10
2949,phospho.,ホスポ,88
1608,vandret,水平に,55
11394,kammer,室内,25
13306,sox.,ソックス,15
7302,skråstreg,スラッシュ,46
2428,witten.,めたらかさ,91
5266,shuffle.,シャッフル,62
4244,arbejdsplads.,職場,81
5375,ofret.,虐殺された,68
5781,adlyde,従う,62
8047,factions.,派閥,43
10909,rochester.,ロシェスター,37
8877,spildevand,下水,51
13193,brugervejledning,マニュアル,15
12186,mercury.,水星,26
6997,svagere,弱りに,64
9704,capitol.,議長,45
8015,rabbiner,ラビの,56
7080,centrice.,中心に,63
9930,færge,フェリー,36
10320,grænser.,限界,8
12824,orleans.,オルレアン,20
3890,sena.,瀬奈,83
12410,wright.,書き組む,24
3863,rent vand,清水,83
10947,reception,受信,27
8065,segmenter.,セグメント,33
3046,fila.,フィラピー,88
9969,skiftet,変わる,16
9310,hovedkvarter,本社,16
7270,firkanter,正方形,14
10413,skarp,シャープ,39
434,anschluss.,アンズクラウス,100
9447,dei.,de,47
8712,hamster.,ハムスター,52
14357,let,簡単,11
11551,kickoff.,キックオフ,31
11683,foretrække,好む,9
13546,kyst,海岸,12
8359,mansion,邸宅,53
5149,silesia.,シレジア,76
3201,hine,漢,87
13652,eastern.,東部,12
5496,nye.,陰陽,74
2572,gamelan.,ガムラン,90
10113,ascidian.,アジジアン,42
10826,koral,コーラル,37
4825,mirage.,ミラージュ,78
4990,kæber.,顎,57
1331,jibbs.,ジブス,95
7651,roc.,r.,60
8007,aussie.,オージー,50
2594,i henhold til,追従,89
3899,grådighed,貪欲,83
3843,oliva.,オリバ,84
4973,kreatin.,クレアチン,77
13719,aka.,a a,12
12027,damp,蒸気,27
10465,stærkere.,より強く,39
10523,chassis.,シャーシ,39
9701,konklusioner.,結論,23
13629,jack.,ジャック,12
2254,prequel.,前児童,91
4683,bonusser.,賞金,79
2570,bonfire.,焚き火,87
9252,metric.,メトリック,47
8638,shelley.,シェリー,53
10879,genopretning,回復,37
3476,diphosphat,無双,86
11770,fiji.,フィジー,30
13542,strejke,ストライク,11
6246,bor,ボロン,69
10027,flygtning,難民,27
6889,romero.,ロマロ,65
4449,liter.,リターズ,47
9519,sharon.,シャロン,47
3911,elaine.,イレーヌ,83
5887,trauma,トラウマ,71
11380,lodret,垂直,29
7679,kromosom,染色体,55
11973,nancy.,ナンシー,28
5534,olympus.,オリンパス,74
12263,tempel,寺,24
7062,hazen.,ハーゼン,64
9806,opt.,オプトピー,35
2759,pageant.,ページェント,86
1427,ode.,オデオ,90
1172,kelowna.,ケローナ,96
901,mulligan.,マリガン,97
475,udelader.,om,44
3,amorf,まとまりのない,100
11784,opførsel,行動,29
10934,beatles.,ビートルズ,37
6440,babble.,bab bab,67
12832,økonomisk,経済的,17
11512,hardy.,丈夫,30
4071,melatonin.,メラトニン,82
5764,nixie.,ナキシー,72
11270,progressiv,プログレッシブ,16
1155,gangrene.,壊疽,96
10161,batman.,バットマン,42
10828,coca.,コカピー,38
6995,korridor,廊下,60
11577,fremtrædende,目立つ,27
3666,romulus.,ムラ,84
2400,executor.,幹事,88
6284,fastholdt,restrenned,62
1597,brudt,brised,71
12511,retning,方向,11
6609,herkomst,祖先,66
11172,ridning,ライディング,22
4634,quell.,鎮静,69
12478,i høj grad,great,23
13465,hånd,手,11
1824,tømmermænd,二日酔い,92
2633,booster.,増幅器,76
10122,opstår,発生する,11
11199,dodge.,od d,33
2048,underposition,sub見,69
10924,amy.,エイミー,34
9656,iso.,伊達,46
2945,hovedtelefoner,ヘッドフォン,80
10901,falsk,偽,34
11922,stykker,pieces,16
14365,mænd,男性,9
10962,statisk.,静的,36
13010,fanget,つかまった,18
9562,løn,給料,42
3381,miniaturer.,ミニチュア,60
9013,træde tilbage,辞任,24
6519,sklerose,硬化症,68
0,intents.,int int,7
6191,heh.,he,69
3557,lægge op,レイアップ,86
13729,overtrædelse,侵害,11
2158,proviso.,但しだ,91
2587,insights.,洞察,45
1808,overran,オーバーライン,93
13713,hav,海,12
6160,trækkraft,牽引者,70
6634,winless.,勝ち,67
13684,slå,ビート,10
13605,vand,水,12
10293,sake,酒,40
14073,muligt,可能,7
12454,jonathan.,ジョナサン,23
8191,pounder.,パウンダーズ,54
6231,greenwood.,グリーンウッド,69
9060,kradse,スクラッチ,38
9,remade.,remう,100
5918,untitled,無題,71
12068,flyde,フロー,24
13916,produkt,製品,8
10232,sæbe,石鹸,40
875,forord,序文,91
8169,etikette,エチケット,56
11673,fresco.,フレスコ,30
13896,under,下,7
1956,forhandle,バーゲン,57
14266,kommentar,コメント,5
2180,picnic.,ピクニック,91
13949,amerikansk,アメリカ人,8
5883,valgkredse.,const const,48
4868,unitary.,単体,77
3908,firepower.,火力な,83
8179,bach.,バッハー,55
13761,jorden,地球,11
7339,kompas,方位磁針,55
548,melodrama.,メロドラマ,98
2227,parser.,パーサー,89
7197,germantown.,ジャーマンタウン,63
158,limbo.,リンボ,100
9585,bedrift,偉業,44
7020,amman.,アンマン,64
1527,pygmy.,ピグミー,89
13915,din,あなたの,5
10714,gail.,八つ目,38
4726,efterslæb,やり残し,75
11840,billboard.,看板,28
12659,industri,業界,14
3677,latterlig,ばかばかしい,83
11831,i bund og grund,基本的に,14
3929,parasangs.,パラサージ,81
2443,tildeler,割り当て,12
42,stature.,身長,100
3059,voldsomt,激しく,83
9816,thriller.,スリラー,44
9778,kasino,カジノ,41
1495,antidisestabrishotorisme,抗性試合開始,95
3660,normalisering,正規化,14
10592,skinke,ハム,38
6765,bytte rundt,スワップ,48
5193,hallucinogen,幻覚発生,68
12343,kørte,駆けの,24
13839,en,a,5
601,sina.,シーナ,99
7421,vesta.,ベスタ,62
3822,broderet,刺繍,81
1728,retrosect,レトロスペペ,63
13568,minnesota.,ミネソタ,12
1107,brugere.,キーパー,41
605,kørt ned,流れ落ちる,99
491,fornyelse.,更新,32
12768,hollandsk,オランダの,21
11431,louisville.,ルイビル,33
2886,somers.,サマーズ,88
11873,winnipeg.,ウィニペグ,29
3776,spændende,出来事,16
4437,dyer.,染め,78
11544,sæde,シート,19
11329,syttende,17,34
544,dioxin.,ダイオキシン,99
5144,hatcher.,孵化器,75
3416,scooter.,スクーター,82
14253,texas,テキサス,9
7299,montevideo.,モンテビデオ,62
11364,jacob,ヤコブ,33
10991,hart.,ハート,36
3170,tyranni.,ティラニー,81
9018,kommissioneret,委託,18
4748,gorgeous.,素敵,78
6928,kaiser.,カイザー,65
11767,skade,危害,12
10194,subdivision.,細部,40
14182,banker,銀行,13
2622,battleships.,戦艦,56
4292,dolke,刺す,60
288,mikroskopi.,顕微鏡,100
3878,englishman.,英語人,83
12219,audio.,オーディオ,26
1257,tykkere,厚いほど,95
3140,keramisk,セラミック,79
5846,fiscal.,財政,71
2,pretzel.,プレッツェル,93
2079,hæmorider,痔核,91
1487,perforering,穴あけ,72
5562,midwestern.,中西部の,74
4554,prometheus.,プロメテウス,79
8152,tålmodighed,忍耐,57
11916,optaget,占領,24
10391,hoppe,ジャンピング,8
8330,solopgang,日の出,55
2123,antitank.,抗タンク,92
5663,terminus.,末尾,73
800,druid.,ドルイド,88
13842,år,年,6
1679,op adhill.,上り坂,94
5643,carboxy.,カルボキシ,73
13227,produktion,製造,8
11636,sammenligne,比較,11
10762,stå på række,並ぶ,37
10507,panik,パニック,39
11071,eksplosiv,爆発物,17
1072,treasures.,宝物,46
13491,potentielt.,潜在的に,11
12320,gloria.,グロリア,25
12188,ryg,海嶺,26
5040,corby.,コルビー,76
221,gaul.,ガロウロ,98
7841,hurley.,ハーレー,59
8587,altruisme.,アリュズム,54
6405,cromwell.,クローウェル,68
10215,hale.,華々しい,41
13716,mindre,以下,12
13634,uregistreret,未登録,12
7625,nuggets.,ナゲット,53
1583,phenylalanin,フェニルアラニン,94
212,mistral.,ミストラル,100
4749,phyllis.,フィリス,78
8780,nelly.,ネリー,52
10382,skæbne,運命,40
8024,hepatitis.,肝炎,57
13092,straf,ペナルティ,14
6811,chopin.,ショパン,65
1170,flammende,燃えるように,48
7641,geo.,ジオ,60
669,svulme,膨れさせる,66
5184,fabiform.,fab,76
2125,banshee.,バンシー,86
8884,effektivitet,効率,33
2837,apostolic.,使いやすい,88
9011,kane.,ケーンズ,51
11388,truman.,tr tr,33
13309,lykkedes,管理されて,9
3749,ural.,浦項,84
6652,kridt,チョーク,64
143,ferocious.,猛烈に,99
5737,glover.,グローバー,72
9986,jester.,ジェスター,41
6234,gunmen.,砲手,69
9478,fascisme,ファシズム,47
6398,chattanooga.,チャタヌーガ,68
11068,æg,卵,32
5371,masjid.,マスジド,74
9489,footy.,魚介,47
9378,purgatory.,煉獄,48
5824,linden.,リンデン,72
14094,bedst,最高,7
12775,barn,子供,15
9553,bruxelles.,ブリュッセル,46
8733,bowman.,バウマン,52
12472,ann.,庵,18
3653,ordnet,整然とした,84
6850,mold.,型,55
13023,grænse,国境,16
9439,andorra.,and and,47
6534,sofa,ソファー,64
11054,neal.,ニール,36
1096,mareridt,悪夢,57
11978,benjamin.,ベンジャミン,28
6970,rekonstitueret,再構成された,59
741,danton.,ダントン,98
8196,finansieret,援助しました,21
9846,bike.,自転車,38
12744,katastrofe,災害,17
11208,hollywood.,ハリウッド,35
8250,udviste,exp exp,50
10872,smal,狭い,32
6044,snape.,スコープ,70
2953,skåret,スライスされた,54
12189,parker.,パーカー,26
9534,tire.,タイヤ,34
12277,jaga.,ジャガー,25
14124,rapporter,報告,5
4433,hyldet,尊敬される,14
2681,ketone.,ケトン,79
7377,methamphetamin.,メタンフェタミン,62
1641,whammies.,ワンミー,89
2054,garibaldi.,ガリバルディ,92
9284,mislykket,失敗しました,43
10172,papegøje,オウム,41
9903,ethanol.,エタノール,44
3570,jaloux,嫉妬,85
12828,baby.,赤ちゃん,19
928,bismuth.,ビスマス,97
9596,aluminium,アルミニウム,46
4447,creep.,忍び寄る,67
9022,kystlinje.,海岸線,49
9341,anastrofe.,アナストロフィー,48
550,sumatran.,スマトラ,99
11183,victorian.,ビクトリア朝,34
5707,psyko.,サイコ,72
9408,offshore.,沖,48
3713,sturt.,吃音,84
11185,leon.,レオン,27
2349,konstabulær.,コンスタリューション,91
6845,tæppe,毛布,57
562,foothills.,フットヒルズ,73
10570,regelmæssigt,定期的,39
3252,sizely,かなりの,87
6706,parthenon.,パルテノン,66
1306,comte.,com,95
1476,trampolin.,トランポリン,90
640,volution,vol vol,93
3278,kuan.,九感,87
8358,mia,ミア,55
10995,dehydrogenase.,デヒドロゲナーゼ,36
390,hvirveldyr,脊椎動物,91
3490,aminotransferase.,アミノトランスフェラーゼ,86
11097,stenet,岩のように,28
14001,få,少し,6
4209,syntetase.,シンセタス,81
8920,influenza,インフルエンザ,51
2462,retorisk,修辞的な,58
13501,standard,標準,11
10984,himmel,天国,35
14008,indtil,それまで,8
12679,forspændt,偏見に,21
10622,burton.,バートン,38
9609,lineman.,リネマン,46
4772,erasmus.,エラスムス,78
6805,bredt,広義,65
658,extant.,現存の,98
8466,sobrage.,入賞者,54
3455,liza.,リザ,86
8909,babylon.,バビロン,51
4553,alai.,al,79
6441,undervands-,水中,68
9156,aberdeen.,アバディーン,49
10220,synd,罪,35
13100,guatemala.,グアテマラ,17
5571,stadia.,スタジア,74
1333,aldrig mere,never never,95
8721,åndelig,スピリチュアル,45
2734,narkotika,麻薬,74
9931,tortur,拷問,38
9276,plaske,スプラッシュ,48
8018,knoxville.,ノックスビル,58
6842,vegetarisme.,菜食主義,57
6100,arbor.,アーバー,70
11008,ambassade,大使館,34
3605,dashboard.,ダッシュボード,83
14440,bestil,本,9
7524,ubegrænset,無制限,61
5008,elendighed,悲惨な,76
1467,stratosfære,成層圏,92
7226,raffles.,ラッフルズ,62
4648,uægte,違法です,78
10890,einstein.,アインシュタイン,37
11421,omstændigheder,状況,31
428,tunesisk.,チュニジア人,97
11948,platform,プラットホーム,25
8575,diktatur,独裁,50
10471,forfølgelse,追いかけて,38
12013,walkie.,walk walk,27
9365,jeopardy.,危険にさらされて,48
10791,fjorten,four four,38
5588,phased.,段階的に,24
10196,cornerback.,コネコンバック,41
3420,conestoga.,コンストガー,86
12318,walter.,ウォルター,25
13446,område,領域,11
2871,renal.,老人,88
2767,cerberus.,セルベス,89
5087,jacqueline.,ジャックライン,76
4450,portage.,ポプテージ,80
13828,om,について,5
9306,politifolk,警官,48
4853,prostata.,前立腺,76
2859,ventilation,換気,83
11559,clarke.,クラーク,14
145,parabola.,放物線,100
9372,for det første,まず,48
5970,outlaw,無法者,51
2210,slpt.,眠った,91
6963,aphrodite.,媚びる,64
10847,angola.,アンゴラ,37
10365,adelig,ノーブル,38
11591,veteraner.,退役軍人,22
3785,midshipmen.,ミッドシップメン,84
10008,meridian.,メリディアン,43
11318,margaret.,マーガレット,34
4123,falme,フェード,49
12877,øverst,アッパー,19
12793,større,より大きな,20
4053,billedlig,絵柄,80
8722,cowboy,カウボーイ,22
8226,mekka.,メッカ,56
4797,nukleotid,ヌクレオチド,70
6546,orca.,オルカ,65
8747,fædreland,故郷,52
126,janus.,ヤヌス,100
12860,guitar,ギター,19
8935,vandmand,クラゲ,51
2738,skolepige,男子生徒,86
810,safran,サフラン,98
10055,pontiac.,ポンティアック,42
13214,irsk,アイルランド語の,16
10960,manila.,マニラ,37
3448,pug,パグ,81
3487,chameleon.,カメレオン,86
12047,intro,イントロ,27
13296,nebraska.,ネブラスカ,15
8976,kitty.,キティ,49
12710,donald.,ドナルド,21
9924,arabisk.,アラビアン,43
6252,helbrede,治す,60
5712,fouled.,汚染された,34
7970,raj.,ra,58
6517,douche.,納期,68
1870,øjeblikkeligt,瞬間的に,93
8441,dorothy.,ドロシー,54
11576,monaco.,モナコ,31
9622,conjunction.,併設,43
9658,lancaster.,ランカスター,46
10302,ære,栄光,40
4004,fobi.,恐怖症,82
11049,retfærdiggøre,正当化する,24
11891,redskins.,レッドスキンズ,28
6384,vilkårligt.,任意に,68
2457,fetch.,フェッチ,74
6419,klimaks,クライマックス,65
4470,albinisme.,アルビニズム,77
12928,blod,血液,18
12845,brændstof,燃料,19
1271,grådig,よく深い,95
12438,barry.,バリーリー,24
13701,data,データ,12
7430,pullman.,プルマン,62
14488,demokratisk,民主的,14
7403,violet.,バイオレット,60
9449,dom.,ドムピー,47
944,blabbering.,ブラムベーリング,95
8633,hvalros,セルラス,53
9495,astronomer.,天文学者,29
2710,forråde,売り切れ,86
13499,jun,純正,13
1364,uhyggelig,気味の悪い,95
6976,hældning,スロープ,52
12485,reduceret,削減,16
4417,redistricting.,再縮小します,79
4658,uundgåeligt.,必然的に,49
4135,prisme,プリズム,81
