ID,DANOIS,POLONAIS,INTERVAL
9966,genoptag,wznawianie,33
11365,rainforest.,las deszczowy,38
10264,butikker.,sklepy.,27
11326,burning.,palenie,23
12183,selvmord,samobójstwo,29
11562,lavest.,najniższy,36
3379,formindsket,zmniejszać,54
9064,søger.,osoba ubiegająca się o,53
4483,manke,grzywa,79
4279,spotlight.,reflektor,82
11537,afledte,pochodna,23
9965,heldigvis,na szczęście,34
1294,spædbørn.,niemowlęta,56
11417,auckland.,okland,37
13932,stadig,nadal,8
5227,fetishisme.,fetyszizm,68
7103,uddød,wymarły,47
8785,migration.,migracja,48
14198,hen ad,przed siebie,12
9855,oxidoreductase.,oksydoredukto.,49
11107,caesar.,cezar,39
7166,tuck.,podwinąć,63
3608,flounder.,flądra,85
12522,misvisende,zwodniczy,26
11998,dårlig,słabo,32
5546,pasha.,basza,77
13350,hastighed,prędkość,17
3685,captives.,jeńcy,57
13514,miles.,mil,14
2166,char.,zwęglać,84
7364,episcopal.,biskupi,65
14312,position,pozycja,6
9783,folde,zginać,37
6906,glukose.,glukoza,69
2034,cathode.,katoda,91
6589,overtog,wyprzedzić,71
8705,dyd,cnota,53
10415,juliet.,julia,44
11102,i går,wczoraj,39
5329,påtog sig,podejmowany,78
11775,værre,gorzej,34
3690,skræmmende.,zniechęcające,87
6526,sværm,rój,65
4723,sfærisk,kulisty,81
2067,cay.,rafa koralowa,93
13539,temmelig,całkiem,15
8153,genvinde,wracać,38
14029,rundt om,wokół,9
3576,flise,płytka,66
14079,blive,stać się,9
11440,ecuador.,ekwador,37
6587,lige så stille,cicho,71
11789,skuespillerinde,aktorka,33
9716,snestorm,burza śnieżna,49
8213,illusion,iluzja,58
7692,ukrudtsplante,chwast,60
8693,brændt,spalony,58
431,curtailed.,skrócony,87
5672,oedipus.,edyp,77
4434,scum.,szumowiny,83
8651,bærbar,laptop,58
7906,ratiocinate.,rozumować,62
10979,notation.,notacja,38
3845,pressepromat,pokój prasowy,87
549,mirakuløs,cudowny,86
6563,proctor.,cenzor,71
8482,korn,ziarno,53
1127,udskillelse.,wydalanie,95
10372,hardware.,sprzęt komputerowy,45
13627,passende,właściwy,15
10567,unødigt.,niepotrzebnie,43
7198,recoil.,odrzut,65
3917,cupid.,amorek,86
4582,lotto.,loteryjka,83
12916,ramte,uderzony,23
1170,flammende,płonący,53
9415,imaginært,wyimaginowany,52
13873,nogen,każdy,5
13597,skud,strzał,14
2757,røget laks,wędzony łosoś,91
5682,brystvorte,sutek,71
4298,koldest.,zimniej,84
2857,uløst,nierozwiązany,89
2210,slpt.,spać,93
8239,snemand,bałwan,61
2020,seagulls.,mewy,87
13824,mere,więcej,5
1905,guldsmith.,złotnik,88
7014,innovation.,innowacja,47
8308,nazister,naziści.,28
13453,kunstner.,artysta,14
3070,konnotationer,konotacje,65
13686,problemer,zagadnienia,9
10189,lovgivning,ustawodawstwo,28
8511,afhjælpe,zaradzić,53
12742,bevæbnet,uzbrojony,15
4087,tenanters,najemcy,64
10163,kommunikere,komunikować się,9
5759,skynde sig,spieszyć się,70
13557,et kors,w poprzek,16
13058,kommer,pochodzi,8
9105,bamse,miś,55
7596,angst,lęk,64
7882,potent,silny,62
9142,hermed,niniejszym,54
12316,jæger,myśliwy,27
1693,kvalme,mdłości,96
4813,flytte,przenieść się,36
7470,bortskaffelse.,sprzedaż,50
1280,bløde,krwawić,51
426,steeple.,wieża kościelna,100
13757,syd-,południowy,13
10398,nøgen,nagi,45
11097,stenet,skalisty,33
222,floodlights.,sztuczne oświetlenie,98
11747,tyvende.,dwudziesty,34
9482,indflydelsesrig,wpływowy,52
12696,mønster,wzór,24
2575,militiamen,milicjant.,92
7181,sulfat.,siarczan,66
6380,spektral,widmowy,72
2198,fundraising.,zbieranie funduszy,93
2468,forkælet,skazany,41
11052,slave,niewolnik,34
9493,molekyle.,cząsteczka,47
9615,sammenfatte,podsumować,40
10986,hybrid.,hybrydowy,39
240,spytter,plucie,30
6940,fax,faks,67
10308,chit.,pętak,45
12899,fodbold,piłka nożna,23
7557,godnat,dobranoc,64
11472,jerusalem,jerozolima,37
3459,saftig,soczysty,88
3265,nom.,nie m,85
12488,ingen forbindelse,niepowiązany,27
12963,johnny.,jasio,22
5836,finch.,zięba,71
12195,værdig,godny,30
3539,tyfoid.,dur brzuszny,88
11523,tunesien.,tunezja,36
9871,oprørere.,powstańcy,37
1482,northernmost.,najbardziej na północ,96
7531,ballistic.,balistyczny,56
8863,woody.,drzewiasty,55
4303,uerstattelig,niezastąpiony,82
3630,crapper.,krojak,88
3089,casper.,kacper,89
1907,communique.,komunikat,94
5974,brænder,palnik,74
5034,excretory.,wydalniczy,80
2640,malt.,słód,89
14000,bruger,użytkownik,5
4198,phosphatase.,fosfataza.,84
1029,scud.,pomknąć,93
13404,sammen,razem,17
8370,cellular.,komórkowy,60
8464,kørestol,wózek inwalidzki,58
9921,opdater,odświeżać,45
4030,i søvn,we śnie,85
5178,uden stop,bez końca,79
11032,strengt.,rygorystycznie,40
13852,nogle,niektóre,6
2334,navneake.,imiennik,91
7277,terninger,kostka do gry,64
6805,bredt,rozłożysto,69
10278,rotte,szczur,41
14232,mand,człowiek,10
11264,semifinaler.,półfinały,32
9251,tin,cyna,53
3844,kriser,kryzysy,87
1914,ukvalificeret,niewykwalifikowany,94
13777,spanien.,hiszpania,13
10440,smitte,przenoszenie,42
10008,meridian.,południk,47
11178,ersatz.,namiastka,39
10579,hingst,źrebię,24
10301,karneval,karnawał,45
6517,douche.,natrysk,72
5061,ousted.,obalony,68
1650,vibrant.,wibrujący,96
7880,dpt.,dwar,62
14453,august,sierpień,6
9235,aurora.,zorza polarna,54
2525,ligament.,wiązadło,82
837,overvægtig,nadwaga,99
295,crux.,sedno sprawy,100
3523,brash.,rumowisko,88
11795,interesser.,zainteresowania,9
13712,verificerbar,sprawdzalny,9
13476,lige,proste,16
12360,sne,śnieg,29
3594,overlappende,nakładać się,60
8998,upåliteligt,niewiarygodne,54
10520,biograf,kino,42
13255,skrivebord,biurko,19
6920,grange.,folwark,68
2759,pageant.,korowód,88
1688,crayfish.,rak,96
6995,korridor,korytarz,64
13446,område,region,12
3878,englishman.,anglik,86
14450,hit,uderzyć,9
7055,hårnål,spinka do włosów,67
11095,oversøisk,za granicą,39
7300,afhandling,praca dyplomowa,66
14192,aftalt,zgoda,12
952,squall.,szkwał,91
4673,uskadelig,niegroźny,82
9097,iodide.,jodek,55
60,nyttelast,płatność,98
6020,quiz,kartkówka,74
14466,ønskede,poszukiwany,5
12197,flagermus,nietoperz,11
8175,urt,ziele,59
13719,aka.,znany jako,14
11716,gl.,glos,35
10044,rouge.,róż,42
11864,slang,gwara,33
2399,synkroniseret,zsynchronizowany,71
4684,stockade,palisada,77
9022,kystlinje.,linia brzegowa,54
3368,replikation,replikacja,65
705,vanskeligheder.,trudność,89
11470,kursiv,kursywa,33
2073,disinformation.,dezinformacja,94
11697,trykke tilbage,wycofany,35
9554,biologisk.,biologiczny,29
5860,roach.,płoć,74
10555,preussian.,pruski,43
872,pilated.,piłat,98
6989,spinal.,rdzeniowy,68
1357,alkalisk,alkaliczny,95
12725,flew.,latał,25
11802,kapacitet,pojemność,32
13122,stars.,gwiazdy,11
632,konstrueret,wymyślony,97
12889,hjerte,serce,18
8566,seismic.,sejsmiczny,57
8478,blyant,ołówek,57
10381,patron,nabój,40
12862,vild,dziki,23
10850,kit,zestaw,39
13585,født,urodzić się,15
5332,axles.,osie,50
1916,manifolds.,kolektory,68
7005,akustisk.,akustyczny,62
13415,matthew.,mateusz,17
14344,eksisterende,istniejący,9
11729,leveret,dostarczony,28
216,hjemmelavet,domowej roboty,100
13926,også selvom,nawet,8
6698,dyke.,tama,66
10393,valentine.,cicha sympatia,44
12868,norge.,norwegia,24
763,zucchini.,cukinia,99
1462,enormt.,ogromnie,57
7821,cabal.,kabała,62
9253,bane,pas startowy,50
9501,bander.,gangs.,26
13018,lørdag,sobota,21
13716,mindre,mniej,14
3375,hoppende,odbijanie,47
1640,reprint.,przedruk,67
9802,overraskende,zaskakujący,24
1360,pele.,pelektor,97
13731,plads,przestrzeń,13
1470,pep.,werwa,93
13105,nøjagtig,dokładny,19
13249,speedway.,żużel,19
10990,solskin,światło słoneczne,40
9701,konklusioner.,wnioski,27
7411,lettisk.,łotewski,64
1692,dehydrering.,odwodnienie,91
2315,altan,balkon,85
11164,folkedrab,ludobójstwo,38
5218,travail.,bóle porodowe,78
10367,tat.,robić frywolitki,44
4437,dyer.,barwiarz,82
9787,jf,por,49
10340,tommelfinger,kciuk,44
2863,badass.,skurczybyk,90
11869,bager,piekarz,33
8850,tilbøjelig,skłonny,44
1524,snoopy.,wścibski,96
2718,måneskin,światło księżyca,88
8897,vilkårlig,arbitralny,56
6351,kaution,kaucja,63
5885,suspendere,zawieszać,26
11770,fiji.,fidżi,34
5735,viral,wirusowy,76
2068,martyr,męczennik,64
4223,skyggefuld,zacieniony,49
13301,tryk,ciśnienie,18
3745,gasser.,gazy,87
1541,stalwart.,rosły,88
14115,tæt,zamknąć,12
90,emfysem.,rozedma,100
12429,forældreløse,osierocony,27
9605,vogn,przewóz,48
13357,på t,ont.,18
14503,fordeling,dystrybucja,23
13828,om,o,5
5427,skater.,łyżwiarz,38
9144,plader,talerze,24
13064,helvede,piekło,21
1591,forløbet,upłynął,94
1938,cognizant.,kompetentny,93
12220,slog sig ned,zadomowiony,25
13732,lav,niska,13
14511,forlade,zostawić,8
1891,hackere.,hakerzy,44
9626,prostitution.,prostytucja,46
13116,lewis.,chwytak,20
6990,mortars.,moździerze,42
3425,cessation.,zaprzestanie,88
12510,vare,przedmiot,21
8364,kernen,jądro,60
12145,indflydelse,wpływ,24
7699,guldfisk,złota rybka,63
11429,indaugural.,inauguracyjny,34
8873,demo.,próbny,48
13494,forespørgsler.,zapytania,15
14487,november,listopad,6
7196,ærkebiskop,arcybiskup,64
4902,kofanger,zderzak,77
12642,underholdning,rozrywka,22
12160,expeditionary.,ekspedycyjny,31
14024,kvarter,kwartał,10
5155,slant.,skos,66
3954,satirisk.,satyryczny,57
3163,kemiker,chemik,73
682,bogged.,bogactwo.,74
12015,rambling.,pnący,31
10294,gift,żonaty,40
155,trillebør,taczka,100
9108,firben,jaszczurka,54
12165,madrid.,madryt,31
1953,kohl.,proszek antymonowy,94
8371,thatcher.,strzecharz,60
5093,impending,bliski,80
10837,spektrum.,widmo,41
7560,gudfar,ojciec chrzestny,63
4802,guitarists.,gitarzyści,33
14399,hvid,biały,12
12517,fyret,zwolniony z pracy,12
10944,fødselsdag,urodziny,38
2522,paryk,peruka,83
5154,ubalanceret,niezrównoważony,79
1889,cascading.,kaskadowy,65
7928,nebula.,mgławica,61
13895,ned,w dół,10
4572,populace.,pospólstwo,83
13289,utilsigtet hændelse,incydent,16
10175,scorer.,markier,36
13140,sverige,szwecja,20
2692,adrenal.,nadnerkowy,91
3432,infarction.,zawał,88
6809,håndtag,dźwignia,67
9312,erobring,podbój,51
5182,evolutionary.,ewolucyjny,79
9148,halt.,postój,40
13531,bakke,wzgórze,14
5363,hydroxid.,wodorotlenek,78
11567,til side,na boku,36
14257,netværk,sieci,9
4101,vinhus,winehouse.,85
9057,kedelig,nudy,37
9236,skam,wstyd,50
11398,lupin.,łubin,37
14304,efterår,jesień,14
4269,maw.,trawieniec,83
6791,rhythmic.,rytmiczny,69
2392,agnosticisme.,agnostycyzm,93
8957,pollinator.,zapylnik,49
4094,wiener.,parówka,83
11941,wade.,przebrnąć,32
10248,fjendtlig,wrogi,35
12651,ken,rozpoznać,26
11653,ejendomsret,własność,35
7781,blomstrende,kwiat,62
7065,syntetisk,syntetyczny,66
2501,overdrive,zajeździć,92
5177,cain.,kain,79
2456,lavede mad,gotowany,27
6446,relient.,ufny,72
12810,schweiz,szwajcaria,24
2345,noget sted,jakieś miejsce,93
13191,dømme,wyrok,15
13081,magasin,czasopismo,20
8395,cafe,kawiarnia.,60
11347,kaldenavn,przezwisko,30
11271,kvartaler,mieszkanie,10
2553,polynesia.,polinezja,92
5660,kiste,trumna,73
4808,hektar,akr,51
10547,kaserne,baraki,43
2585,sidebjælke.,pasek boczny,91
8583,inquisition.,inkwizycja,57
7846,biennial,dwuletni,62
782,hingst.,ogier,93
6048,frenchman.,francuz,74
12509,tiende,dziesiąty,26
7227,fabian.,fabiański,66
9521,underordnet,podrzędny,44
395,buttede,pyzaty,100
10832,oversigt,przegląd,41
11104,lidt efter lidt,stopniowo,37
13915,din,twój,5
10501,vidundere,cuda,18
12389,partiskhed,stronniczość,29
9646,fyrværkeri,fajerwerki,49
5004,splits.,podział,21
10976,hud,skóra,37
10513,rygter.,plotki,38
2368,anil.,indygowiec,93
14493,ser ud til,wydaje się,10
8328,cubic.,sześcienny,60
9242,våbenstilstand,zawieszenie broni,53
6888,leukæmi.,białaczka,69
11988,spekulation,spekulacja,25
11908,usædvanlig,niezwykły,29
7485,deeper.,głębiej,65
9920,hoary.,oszroniony,48
5992,seahorse.,konik morski,75
9041,funk.,boj,55
7527,repository.,magazyn,64
13323,storbritannien,brytania,18
12812,røre ved,dotykać,21
14256,opkald,połączenia,9
3611,nedsmeltning,meltdown.,86
5840,sludder,szwargot,76
10129,gik op for,realizowany,27
12214,korrektioner.,poprawki,10
5816,undgås.,unikać,7
10332,firenze.,florencja,45
5029,spur.,ostroga,37
13773,domæne,domena,12
12880,ja,rzeczywiście,23
918,sketchy.,szkicowy,98
10607,rhine.,ren.,43
2058,hurting,emocjonować,94
11038,marsk,bagno,39
10569,munich.,monachium,43
11255,kemi,chemia,38
9771,fiber,włókno,48
8767,hver dag,codzienny,57
8250,udviste,wyrzucony,55
10290,civic.,obywatelski,45
9884,atten,osiemnaście,49
2278,gøg.,kukułka,92
4658,uundgåeligt.,nieuchronnie.,54
1687,uforberedt,nieprzygotowany,96
12669,aktivitet,czynność,12
11695,skygge,cień,32
1655,filipens,pryszcz,96
1580,nomad.,koczownik,81
78,tiggere,żebraków,88
5716,sønnesøn,wnuk,74
12683,tastaturer.,klawiatury,23
11157,indkomst,dochód,36
5426,indstillet på,ustaw na,78
13576,kommando,komenda,12
12658,sjovt,zabawa,26
1021,boycotting.,bojkotowanie,66
5511,rigtigt,słusznie,77
12645,efterforskning,dochodzenie,19
12075,virkelighed,rzeczywistość,31
12184,unlicensed.,nielicencjonowany,30
12433,tyrkisk,turecki,28
4215,arkæologisk.,archeologiczny,34
13740,almindelige,pospolity,12
8706,motivering,motywacja,32
11591,veteraner.,weterani,27
3526,skumfidus,pianka,88
6035,hals,gardło,65
8834,grizzly.,siwy,49
12231,noveller,powieści,16
12059,marks.,znaki,8
10328,arrangementer,ustalenia,23
13670,betingelser,warunki,9
1344,mesh,siatka,93
14432,forsikring,ubezpieczenie,16
13892,før,zanim,7
13423,tidligere.,wcześniej,17
1304,træbearbejdning,obróbka drewna,88
4815,garderobe,szafa na ubrania,80
14048,filer,akta,6
1427,ode.,oda,92
6531,bede,modlić się,59
11250,obligationer,więzy,23
9651,udførelse,wykonanie,21
14358,udgifter,wydatki,31
10534,usammenhængende,niespójny,43
1893,prædiken,kazanie,88
8466,sobrage.,prawo wyborcze,59
9485,barnlig,dziecinny,51
1570,forbigående,przejściowy,94
14372,herske,reguła,8
6503,piss.,siki,51
10841,vin,wino,40
13946,priser,ceny,21
8235,saber.,szabla,33
12682,sold,sprzedany,26
9945,zoologisk have,ogród zoologiczny,47
14488,demokratisk,demokratyczny,18
14435,vandt,wygrał,9
9765,lynch.,zlinczować,46
7644,wan.,blady,63
2870,pubic.,łonowy,90
9249,blomster,kwiaty,36
12764,værst,najgorszy,25
6635,zonal.,strefowy,71
6628,descartes.,kadź,71
9549,busser.,autobusy,50
6209,udkant,peryferie,73
2879,resurgent.,wskrzeszony,75
10265,observationer.,obserwacje,13
14037,areal,obszar,11
9806,opt.,optować,39
5448,spurious.,fałszywy,78
5013,abonnement,subskrypcja,67
7324,opstå,powstać,51
8257,wildlife.,dzikiej przyrody,61
8393,stationær,stacjonarny,60
6342,snoop.,podejrzeć,70
5151,sportsmand,sportowiec,79
1571,undokumenteret,nieudokumentowany,96
11044,gengivet.,renderowane,21
13031,fundament,fundacja,21
11964,cannabis.,konopie indyjskie,32
8771,gerninger.,czyny,52
7733,spree.,hulanka,62
1190,titian.,tycjanowski,97
3445,benchmark.,reper,82
7639,collateral,zabezpieczenie,63
4586,gå over,walkower,82
2639,betydelige,spory,91
7919,halvfjerds,siedemdziesiąt,51
6558,disciplinær,dyscyplinarny,71
795,velsmagende,smaczny,97
3868,uløste,nie rozwiązany,86
9291,istanbul.,stambuł,53
11784,opførsel,zachowanie,34
329,uvæsentlig,niematerialny,100
1707,fireball.,kula ognia,93
7393,skildre,przedstawiać,39
14296,sluttede,zakończyło się,8
1093,ål,węgorze,66
10563,tilstopning,zatykanie,41
10525,lille bitte,malutki,44
11421,omstændigheder,okoliczności,35
10403,snavs,brud,45
12361,nyligt.,nowo,29
6613,sabel,sobole,70
2802,nasal.,nosowy,90
9797,jude.,juda,49
7832,dickens.,licho,63
11300,mental,psychiczny,34
9618,holly.,ostrokrzew,50
8603,nordic.,nordycki,58
3829,croat.,chorwat,87
13083,tegne,remis,17
3766,ludicrous.,śmieszny,86
6268,mew.,miauczenie,70
14190,enten,albo,9
235,entydig,niedwuznaczny,88
8915,ping.,świst,55
5241,dissipation.,rozpusta,20
8004,anchorage.,zamocowanie,62
5389,kynisk,cyniczny,61
9976,ortodoks.,prawosławny,48
9076,bizar,dziwaczny,54
12016,lager,zbiory,28
12708,cast.,rzucać,23
5869,basil.,bazylia,75
13281,primær,podstawowa,18
9699,curling.,wijący się,45
7205,sanitet,urządzenia sanitarne,63
1310,fratage,pozbawiać,69
7900,albue,łokieć,60
12054,dukker.,kukiełki,26
4262,lyske,pachwina,84
13201,lånte,pożyczony,19
4195,subduktion,subdukcja,80
13857,efter,po,6
10729,fortælling,narracja,41
9464,krigstid,czas wojny,52
2206,indviklet,zawiły,89
12732,pool,basen,24
13680,bit.,fragment,14
13701,data,dane,14
962,narcissus.,narcyz,98
13570,tung,ciężki,15
9585,bedrift,wyczyn,49
5927,hovedpine,bół głowy,70
11530,hentes,odzyskany,31
14101,land,kraj,10
7206,kvartfinale,ćwierćfinał,67
4447,creep.,skradać się,71
10514,købt,zakupione,29
10172,papegøje,papuga,45
12944,hjælper,pomaga,7
942,ekstase,zachwyt,94
11702,forkert,niedokładny,34
13345,øve sig,ćwiczyć,15
14123,resultat,wynik,7
556,hoppe tilbage,bebunceback.,99
13676,draft.,wersja robocza,13
9419,fe,wróżka,51
660,deltager,uczęszcza,17
8028,fag.,papieros,55
1273,gemstone.,kamień szlachetny,90
821,ardent.,żarliwy,97
13518,bund,dolny,16
4941,vasketøj,pranie,80
1009,upraktisk.,niepraktyczny,97
1735,rette,prostować,69
3882,groundhog.,świstak,86
6495,herskere.,władcy,54
2310,respektløse,lekceważący,76
754,dissociative.,dysocjacja,88
10498,omskrevet,przepisany,44
10021,komponenter,składniki,31
3093,nødvendiggjort.,potrzeba,73
10604,handle ind,zakupy,28
8501,calculus.,rachunek różniczkowy,59
2423,newsworthy.,warty opublikowania,92
14052,bedre,lepsza,12
8218,enestående,wyjątkowy,16
11109,svømning,pływanie,36
8947,lærd,uczony,39
1767,pensions,pensjonaty,65
9329,dweller.,mieszkaniec,52
2771,cline.,kloniak,89
11829,ion.,jon,33
275,iberian.,iberyjski,99
2920,anglian.,angliński,88
8068,tribal.,plemienny,61
1962,rigere,bogatszy,94
14138,top,szczyt,9
12952,øjeblik,za chwilę,20
12140,øl,piwo,30
10480,egenskaber,charakterystyka,38
13124,prod,szturchać,20
7284,tankskib,zbiornikowiec,58
14376,ledere,menedżerowie,11
4915,efterkrig,powojenny,81
5200,killing.,kotek,74
10059,stubbe.,fiszorki,40
2072,pokal,czara,93
5911,lakeside.,jezior,75
11862,header,nagłówek,11
13005,medicin,lek,19
2967,maskeret,zamaskowany,41
5985,northbound.,kierujący się na północ,75
5916,forgæves,próżny,75
7643,oasis.,oaza,64
5617,solsikke,słonecznik,77
5757,skrue,wkręcać,41
14043,problem,wydanie,9
10888,peaked.,spiczasty,17
12640,tæller.,licznik,25
1403,manipulations.,manipulacje,42
10388,interstate.,międzystanowy,44
1995,tetanus.,tężec,94
2241,gonorré,rzeżączka,93
11977,ufuldstændig,niekompletny,31
9736,ease.,łatwość,44
12532,klarlægge,wyjaśniać,25
5950,donau.,dunaj,75
2752,floral.,kwiatowy,91
4893,nemmeste.,najłatwiej,81
4166,jousting.,potykanie,84
2204,konvergerende,zbieżny,51
1083,reins.,lejce,76
8498,inspiration,inspiracja,32
895,pode,zaszczepić,91
860,analyseret,analizowany,51
3147,culver.,kultura,89
7750,slæbe,zaciąg,48
13826,været,został,5
10350,designer,projektant,11
8102,nabo,sąsiedni,39
2376,fastslå,ustalać,82
1075,tot.,brzdąc,81
7145,viewpoints.,punkty widzenia.,44
13683,måske,być może,14
9930,færge,prom,40
1564,spearman.,włócznik,96
11997,undertow,cofająca się fala morska,32
7632,outlook.,perspektywy,62
1036,hessian.,heski,95
8944,overvældende,przytłaczający,40
5300,venstreorienteret,lewicowy,72
2490,billeder,wyniki dla  ,92
13899,meget,dużo,10
908,til d,toda,98
8966,hengiven,oddany,46
13050,gets,dostawca,8
10786,butler.,lokaj,41
8686,reaper.,żniwiarz,56
4514,registry,rejestr,83
2586,xerox.,fotokopiarka,91
4997,extrasolar.,pozaserwowy,80
2414,tandbørste,szczoteczka do zębów,93
3431,hawkeye.,sokole oko,88
9724,flint.,krzemień,50
5181,implantat.,wszczepiać,73
7664,roste.,chwalony,44
5212,æreoplevelser.,honorifics.,71
4962,auxiliary.,pomocniczy,80
2497,prick.,ukłucie,88
14210,tilbud,oferuje,17
11837,kylling,kurczak,33
11161,folk,ludowy,32
10385,tryllekunstner,magik,44
3916,agern,żołądź,84
9202,trance.,trans,54
3879,vovehals,śmiałek,83
13235,brugen,stosowanie,19
6325,foretaget,podejmowane,73
13075,kritisk,krytyczny,12
4382,kin.,krewny,83
10095,reduktion,zmniejszenie,45
1259,samling.,złożenie,22
3088,blender.,mikser,89
4649,regenerering.,regeneracja,65
10710,dusin,tuzin,32
6670,bridgehead.,przyczółek,68
11850,sker,dzieje się,12
12158,djævel,diabeł,22
13870,mest,bardzo,9
2859,ventilation,wentylacja,86
7199,politibetjent,policjant,67
7159,træthed,zmęczenie,64
8611,bore,wiertarka,45
269,opføre,wyprostowany,51
5445,galaktik,galaktyczny,78
12043,undergrundsbane,metro,31
6691,bestowed.,obdarzony,65
7895,stød,pchnięcie,58
3229,hyæne,hiena,89
14458,tanke,myśl,13
12362,packers.,pakowania,28
11996,forsegle,foka,24
12940,hvem,kogo,23
2027,underminerer,podważać,55
4874,fiktive.,fikcyjny,81
13816,dens,jego,5
6568,remake.,przerobić,67
11442,identisk,identyczny,24
3225,crunk.,kremowy,89
649,semifinalist,półfinalista.,99
1221,kompenserende,wyrównawczy,97
13884,tre,trzy,8
11877,contemporary.,współczesny,32
8602,centennial,stulecie,56
4342,obduktion,sekcja zwłok,82
11762,hætte,kaptur,32
13874,der,tam,6
12442,fangst,złapać,22
1289,ortodoksy.,prawowierność,96
13212,naturligvis,oczywiście,19
10879,genopretning,powrót do zdrowia,40
9901,graviditet,ciąża,48
6164,vandfald,wodospad,70
4368,ærlighed,uczciwość,83
9813,pentagon.,pięciokąt,46
13677,duplikere,duplikować,13
6875,kedel,bojler,64
10629,sup.,łyk,43
1073,bayou.,zalewisko,97
3037,sunfish.,słoneczna ryba,90
13747,blå,niebieski,12
12139,ånd,duch,29
10469,kanaler,kanały,18
13792,af,z,5
4469,smykker,biżuteria,83
1998,udbredelse.,propagacja,71
571,sovesal,akademik,91
2177,høne,kura,82
12475,missil,pocisk,24
9506,tyngdekraft,powaga,52
8647,crustacean.,skorupiak,57
4827,lister.,obsypnik,80
11152,volleyball.,siatkówka,39
7738,unverified.,niesprawdzony,49
12363,korrekt korrekt,prawidłowo,29
4361,kritisere,krytykować,49
7925,længde,długość geograficzna,62
2804,grazed.,wypasany,77
13696,individuel,indywidualny,12
4113,tendentious,tendencyjny,84
2096,udråb,okrzyk,92
10700,beskåret,przycięty,29
9277,genesis.,geneza,53
4292,dolke,zasztyletować,63
12930,forblive,pozostać,11
9677,rhodes.,rodos,50
2826,tre gange.,trzykrotnie,90
4865,peninsular.,półwyspliwy,81
4726,efterslæb,zaległości,78
7886,overskredet,przekroczony,41
8756,trompet,trąbka,54
10881,tyk,gruby,39
3339,hostel.,schronisko,85
6963,aphrodite.,afrodyt.,68
14106,niveau,poziom,12
6102,musling,małż,73
13285,syvende,siódmy,19
318,nuanceret,nuaminowany,88
1520,uetisk,nieetyczny,96
14289,maskiner,maszyny,11
8938,luge,właz,54
9068,håndbold.,gra w piłkę ręczną,53
11673,fresco.,fresk,35
12026,redde,ratować,28
11274,fisher.,rybak,38
2574,lønningsliste,lista płac,90
7101,transmitter.,nadajnik,62
13793,til,do,5
14050,stater,państwa,6
5090,verbal-,werbalny,69
14008,indtil,dopóki,10
7455,stereoanlæg,stereofoniczny,65
4028,overflod,obfitość,68
5846,fiscal.,fiskalny,75
11351,udbredt,rozpowszechniony,38
2471,interlanguage.,interlugowy,92
13515,guy.,facet,14
4146,papal.,papieski,85
7414,indirekte.,pośredni,65
12395,støv,pył,28
11601,båd,łódź,30
14140,sandsynligvis,prawdopodobnie,5
5883,valgkredse.,okręg wyborczy,53
2542,waller.,murarz dołowy,92
12041,frisk,świeży,31
13917,formand,prezydent,12
7659,glemsel,zapomnienie,64
30,greaves.,skwarki,100
4963,bilag,aneksja,57
13994,dage,dni,7
11027,medlemskab,członkostwo,39
12707,sten-,kamień,22
1888,ville ikke.,nie tak,94
12972,fjende,wróg,20
5268,sælger,sprzedawca,62
9748,bur,klatka szybowa,48
12007,col.,przełęcz,32
8265,landinger.,lądowania,13
4645,rum,przedział,76
11193,skrog,kadłub,38
14424,især,zwłaszcza,12
3100,kosher.,koszerny,89
5718,whig.,godzina,66
3727,stillestående vand,nie zmącona woda,87
4526,efternavne,nazwiska.,41
993,eclectic.,eklektyczny,98
10985,spin,kręcić się,33
5947,micronesia.,mikronezja,75
9444,svovl.,siarka,49
12201,løjtnant,porucznik,30
13545,udmelding,oświadczenie,12
10039,nitrogen,azot,46
6986,fængslet,uwięziony,49
3345,hykleri.,hipokryzja,88
4007,hærget,spustoszony,80
9941,blæste,blew.,48
8394,analytikere.,analitycy.,50
9434,hundehvalp,szczeniak,49
11871,ondsindet,złośliwy,28
8234,lænet sig,oparty,47
12583,grube,dół,20
1877,waking.,brzęk,31
11670,trettende,trzynasty,35
1804,stave.,klepka,77
3224,demilitariseret.,zdemilitaryzowany,86
1442,trident.,trójząb,93
916,galger,szubienica,97
9205,dolly.,laleczka,54
12405,ahorn.,klon,28
12819,antage,założyć,17
3621,grundvand,woda gruntowa,88
3140,keramisk,ceramiczny,82
6505,cyclic.,cykliczny,70
11019,vurdere,oceniać,23
1477,rektor,dyrektor szkoły,94
14130,leverer,zapewnia,6
1588,dominerende,dominujący,78
9880,vejledning,przewodnictwo,49
5726,uvirkelig,nierealny,75
2755,begær,żądza,87
74,formørkelse.,eclipsing.,43
8229,autoritativt,autorytatywny,59
11978,benjamin.,benzoes,32
8766,crusaders.,krzyżowcy.,31
8434,evig,wieczny,52
11446,attende,osiemnasty,37
3453,jell.,galaretować,88
13366,identifikation,identyfikacja,18
5873,moderat,miernie,29
14268,efterspørgsel,popyt,23
13241,okay,ok,19
14446,lade,pozwalać,10
9705,gik i stå,utknął,41
3374,indrammet,oprawiony,27
11408,rådgivning,doradczy,30
3387,påskrivninger.,inskrypcje,70
13749,spore,tor,11
