ID,DANOIS,DEUTSCH,INTERVAL
8259,fossiliseret,versteinert,61
12974,bolde,bälle,12
2388,genindført,wieder eingeführt,81
11850,sker,das passiert,12
13802,med,mit,5
10188,notifikation,benachrichtigung,46
6415,latter,lachen,72
3501,hak,einkerbung,59
5879,udstillingsvindue,vitrine,60
14402,kræve,erfordern,7
1013,kommanderende,dominant,98
11024,kyst.,küsten,40
11851,forbrydelser,verbrechen,19
13088,væg,wand,20
752,sløvhed,lethargie,99
8319,sage.,salbei,60
1488,historiografi.,geschichtsschreibung,96
3854,hue.,farbton,84
9241,nomen,keine männer,54
4038,aria.,arie,71
1239,udelukke,ausschließen,81
11866,beskæftigelse,besetzung,30
13016,sygdom,erkrankung,21
14203,forarbejdning,wird bearbeitet,12
6451,aryan.,arisch,68
11767,skade,schaden,14
14230,endnu,noch,10
6860,borer,sich befinden,22
9817,guiden,magier,36
4359,fond,gern,71
13947,tage,nehmen,5
12952,øjeblik,moment,21
1495,antidisestabrishotorisme,antidissiekasablismentier.,96
5500,interdiction.,einstreichend,73
13351,sø,see,17
2583,venlighed,freundlichkeit,17
5710,abducted.,entführt,54
8039,solrig,sonnig,45
4587,rygrad,rückgrat,81
12395,støv,staub,29
5706,suk,seufzen,73
8208,bille,käfer,59
11436,reed.,schilf,37
240,spytter,spucken.,31
3371,haggard.,höhnisch,88
7912,leander.,sankder,62
11931,ages.,älter,15
14121,oprettelse,herstellung,5
4889,godkendt,autorisiert,69
8539,andragende,petition,45
242,reaktivt,reagieren,38
3789,marquee.,festzelt,86
10742,abort,abtreibung,38
3791,rystet,erschüttert,86
8198,overvejende,überwiegend,61
11430,trinity.,dreieinigkeit,38
7349,tildeling,zuweisung,31
7208,påvirker,affekte,11
3886,eksamensbevis,diplom,84
259,jokingly.,scherzhaft,100
870,uklogt,unklug,96
11326,burning.,verbrennung,23
14141,på grund,fällig,7
9157,screenplay,drehbuch,55
7668,start,beginn,64
2899,afvæbnet,entwaffnet,61
9206,riverside.,flussufer,55
8113,melee.,nahkampf,60
12899,fodbold,fußball,24
8944,overvældende,überwältigend,40
10181,sult,hunger,47
13521,pris,vergeben,11
2022,pladsholder.,platzhalter,94
8066,følges,folgte,34
8075,svamp,schwamm,62
13716,mindre,weniger,14
5128,hertisky.,herzogtum,77
4462,lag,verzögerung,74
12966,uforklarlig,unerklärt,23
13617,bord,tisch,14
13210,valg.,wahlen,12
2451,latterligt,gelacht,42
9588,ligeledes,gleichfalls,51
3156,præstedømme.,priestertum,89
2197,sollys,sonnenlicht,93
3352,perm.,dauerwelle,88
1408,sleeper.,schläfer,92
14084,bevæge sig,bewegen,10
12103,konvertering,wandlung,21
13266,græsk,griechisch,18
11831,i bund og grund,grundsätzlich gilt,18
6249,ugunstig,nachteilig,63
14142,periode,zeitraum,10
14013,resultater,ergebnisse,8
3334,supplerende,ergänzungen,88
12762,ørn,adler,17
8451,demonstranter,protestoren,58
8800,broadcaster.,sender,16
9994,tynd,dünn,47
1263,spørgeskema,fragebogen,93
14315,rettigheder,rechte,9
5680,capita.,im kopf,76
3155,forholdsregler,vorsichtsmaßnahmen,74
8609,helligdom,schrein,55
4572,populace.,bevölkerung,82
10459,epic.,epos,44
11826,farvel,tschüss,32
10264,butikker.,shops,27
13134,klovn,clown,21
14118,givet,gegeben,12
7968,mikrobølgeovn.,mikrowelle,62
6445,heron.,reiher,72
10375,airfield.,flugplatz,37
6019,være fremherskende,sich durchsetzen,45
3432,infarction.,infarkt,87
6720,akavet,unangenehm,69
12022,nægtet,bestritten,26
13925,mens,während,7
6809,håndtag,hebel,67
11303,konkurrenter,wettbewerber,34
10108,lone.,einsam,41
4051,firth,förde,85
10059,stubbe.,stümpfe,41
11876,genindsæt,wiedervereinigt,10
1462,enormt.,stimmungsvoll,58
538,skattepligtige,steuerpflichtig,99
2719,cursory.,flusswürdig,91
1635,foster,embryo,91
8344,statewide.,staatlich.,60
6727,tinker.,basteln,67
13053,build.,bauen,12
10731,trist,traurig,34
334,uærlighed.,unehrlichkeit,99
9648,frokost,mittagessen,50
825,condominiums.,eigentumswohnungen,86
5758,closet.,wandschrank,73
12507,brunswick.,braunschweig,28
13167,gå gå,los los,20
13601,afdelinger.,abteilungen,8
13182,roman,römisch,20
8691,dagtid,tageszeit,58
4951,moskeer.,moscheen,40
8604,dygtig,klug,58
6485,baglæns,rückwärts,54
13562,måned,monat,12
2825,glimrende,prächtig,90
3705,maniacs.,wahnsinnige,51
613,undersøgt,geprüft,96
8538,fætter,vetter,49
4477,årbog,jahrbuch,82
1463,reprimanded.,tadellos,82
13446,område,region,13
8935,vandmand,qualle,56
9387,crewer.,schlinge,53
8154,rack.,gestell,47
6866,lang tid,lange zeit,69
6150,slæde,schlitten,72
13940,inklusive,einschließlich,7
14045,inden for,innerhalb,12
14338,set,gesehen,13
5893,aftræk,entlüftung,65
11693,fjortende,vierzehnte,35
7413,spættet,spangled,65
1004,sværdfisk.,schwertfisch,98
1446,abbr.,abbrunde,96
12683,tastaturer.,keyboards.,24
617,froze.,erfrieren,99
1561,hermitage.,einsiedelei,96
7925,længde,längengrad,62
13690,penge,geld,15
5616,lew.,gelehrt,77
4454,fordampning,verdunstung,67
7586,hindbær,himbeere,64
3557,lægge op,layup.,88
12814,anslået,geschätzt,20
10967,math.,mathematik,38
3230,beklædningsgenstande.,kleider,64
1124,gødning,düngen,98
8021,rep.,reprise,59
1456,hjælpeløs,hilflos,92
2468,forkælet,gezüchtet,42
14371,væsentlig,bedeutsam,12
9660,kalk,kalzium,51
7392,slagter,metzger,61
13037,syre,säure,21
10728,forudsagt,vorhergesagt,28
5259,ubarmhjertig,unerbittlich,78
11083,betragtning,erwägung,25
11984,sukker,zucker,32
14239,grundlag,base,10
13347,disambiguation.,ausdehnt.,18
395,buttede,pummelig,100
2314,glæd dig,jubeln,88
14071,højre,rechts,9
7376,assessors.,beurteiler,65
9392,aerospace.,luft- und raumfahrt,53
13044,betydning,bedeutung,12
3398,baggård,hinterhof,88
7859,til kommende,zutreffend,62
11010,aerial.,antenne,40
3118,rigge,rigs,58
3698,nedadgående,nach unten,49
1959,krympet,geschrumpft,94
5023,med uret,im uhrzeigersinn,80
2533,heroisme.,heldentum,92
12246,hår,haar,30
12913,række,reihe,22
8158,leach.,auslaugen,61
14074,langt,weit,9
2961,forfader,vorfahr,71
9425,sytten,siebzehn,53
3359,grounder.,border,88
2608,overstiger,übersteigt,91
5299,dårlig opførsel,fehlverhalten,78
8674,munk,mönch,43
731,praktiserende læger,praktiker,80
11108,scout.,erkunden,28
4468,mee.,mäge,83
12736,pressning,drücken,15
9680,quiddity.,wesen,51
10937,sandet,sandig,41
12606,anklagede,beschuldigt,19
10380,hilary.,hilame,40
14123,resultat,ergebnis,8
10514,købt,gekauft,30
9446,butt.,hintern,45
11168,undskyldning,ausrede,38
5425,stort horn,großes horn,78
5254,ligevægt,gleichgewicht,78
13357,på t,achter,18
2729,krydsninger.,kreuzungen,46
2928,civil,zivilfrei,90
13162,fortløbende,aufeinanderfolgenden,20
3270,overdraget,anvertraut,85
14411,job,arbeitsplätze,20
1919,murur.,wandgemälde,89
4372,coil.,spule,81
626,invertebrate.,wirbellos,99
1465,sekventielt.,der reihe nach,68
13816,dens,es ist,5
5360,scurvy.,skorbut,78
5280,upside.,auf dem kopf,78
13828,om,um,5
2175,undefined.,nicht definiert,92
14307,tysk,deutsch,12
13811,har,hat,5
8291,kniv,messer,60
2015,usete,ungesehen,94
8648,betroet,vertrauenswürdige,29
5905,cartman.,kartbo,75
10569,munich.,münchen,44
13918,del,aktie,6
6442,alchemy.,alchimie,72
14069,lov,gesetz,9
10228,komfortabel,gemütlich,34
7852,vugge,wiege,62
7109,charmerende,charmant,48
12801,dyb,tief,25
2775,antikviteter,antike,88
11057,skæg,bart,38
2707,kø,warteschlange,83
9807,strålende,brillant,49
9620,tang.,seetang,51
12250,leafy.,belaubt,30
4294,saks,schere,72
8465,kronisk,chronisch,59
6735,havkat,wels,70
6149,steget,auferstanden,73
10214,finsk,finnisch,47
5871,waugh.,wägh,75
1931,hailstorm.,hagel,90
7974,arrowhead.,pfeilspitze,62
3402,harrow.,egge,85
9537,aftensmad,abendessen,51
13914,at være,sein,5
1945,fermi.,feliver,94
5440,alikvot.,aliquot,78
438,passage.,durchgang,96
7189,marina,yachthafen,67
3678,notoriety.,bekanntheit,87
2856,forbavsende,erstaunlich,74
10987,forretter.,starter,28
1595,slew.,süßen,95
7982,klager,jammern,33
6268,mew.,miauen,70
8388,newsprint.,zeitungspapier,60
10762,stå på række,ausrichten,41
2241,gonorré,tripper,93
10784,efter sigende,berichten zufolge,42
12375,primært,in erster linie,29
14157,fuld,voll,10
13278,klappe,klopfen,18
9153,afslag,verweigerung,54
3263,besidder,besitzt,24
4642,uheldig,unglücklich,82
1803,cowherd.,kuhhiler,95
7212,veje,wiegen,49
642,lammet,gelähmt,94
837,overvægtig,übergewicht,99
10286,helikoptere,hubschrauber,30
9008,udvidelse.,erweiterung,22
1278,stacking.,stapeln,55
3950,bolster.,nackenrolle,68
9017,søm,nagel,34
954,antaeus.,antease,98
11748,kortfattet,prägnant,34
5911,lakeside.,seeufer,75
6263,canary.,kanarienvogel,71
5634,minder om,erinnern,69
5846,fiscal.,fiskalisch,75
9928,kommende.,bevorstehende,49
11146,indfødte.,indigene,39
12947,id.,ich würde,23
12181,syg,krank,27
9053,dis,dunst,53
986,retstrik,strumpfband,95
10450,uhøflig,unhöflich,43
4519,overskreden,überlauf,74
11329,syttende,siebzehnten,38
9585,bedrift,feature,49
10883,race,rasse,29
7174,omstridt,moot,65
12299,grunde,gelände,14
3386,vantro,ungläubig,88
496,univ.,univell,99
14097,møde,treffen,12
8221,ødelæggelse,verwüstung,61
834,brassiere.,büstenhalter,96
13081,magasin,zeitschrift,20
8745,bibelsk,biblisch,57
14292,sager,fälle,7
1897,opstået,enttäuschen.,94
12592,acts.,handlung,12
3105,ingrediens,zutat,73
13785,sjælland,seeland,13
11295,forsyninger.,lieferungen,22
9356,myte,mythos,47
7775,antony.,antastisch,63
13476,lige,gerade,17
1433,egregious.,ärgerlich,96
14160,arbejdere,arbeitskräfte,25
6153,legitimationsoplysninger,referenzen,71
6073,birch.,birke,74
7704,vaskebjørn,waschbär,63
3725,hg.,hgg,87
10859,collegiate.,kollegium,41
11601,båd,boot,30
6104,uberettiget,nicht autorisiert,74
777,distraught.,verstört,99
1083,reins.,zügel,76
14278,regning,rechnung,12
11928,ekstraordinær,außerordentlich,33
6710,gravid,schwanger,70
4580,beachhead.,strandkopf,81
14451,tab,verluste,12
13318,nederste,niedriger,18
11053,middag,mittag,40
3579,culprit.,schuldiger,75
9093,bestå,absolvent,39
6529,bestridt,übernehmen,39
13136,køn,sex,21
11545,flad,wohnung,34
12498,held,glück,28
10344,kost,diät,44
6920,grange.,grauer,68
2437,lumpy.,klumpig,92
11132,stod,stand,39
11784,opførsel,verhalten,34
13083,tegne,zeichnen,18
13243,søndag,sonntag,20
13043,tjent,verdient,17
11979,dollars.,dämmert,24
10853,decathlon.,zehnkampf,42
6497,øhav,archipel,71
11433,ubesejret,ungeschlagen,38
7792,overholde sig,einhalten,36
5505,kvota,quote,71
13967,strøm,leistung,12
2675,lousy.,lausig,91
11369,dedikeret.,engagiert,35
2017,doodle.,gekritzel,92
13207,flertal,mehrheitlich,10
13444,starten,anfang,13
13518,bund,unterseite,17
3201,hine,hege,89
5326,recap.,rekapitulieren,64
6995,korridor,gang,64
8926,dovendyr,trägheit,56
8025,hertuginess.,herzogin,62
12928,blod,blut,23
2936,kammerat,genosse,67
222,floodlights.,flutlichter,98
2078,nitrous.,literös,94
4149,rygsæk,rucksack,71
6457,gage.,gäste,71
138,furtive.,verstohlen,98
10406,gryde,topf,43
11895,udbrud,ausbruch,32
2386,modkultur,gegenkultur.,92
5152,undergået,erbrochen,79
3160,sydøstvis,südost,88
7172,blowout.,ausblasen,65
3349,afskaffelseisme.,abolitionismus,88
8307,paraply,regenschirm,59
12234,langsom,schleppend,27
2603,dispartage.,verunglimpfen,74
4225,tilgang,zustrom,83
8570,shad.,schatter,59
3479,reissued.,neu veröffentlicht,70
7146,overfladisk,seicht,66
8082,una.,uneinheit,62
667,austible.,hörbar,96
13319,tyfon,taifun,19
9117,sexet.,sexy,55
4880,dømt,zum scheitern verurteilt,47
7205,sanitet,sanitäre hygiene.,63
14219,øst,ost,11
10472,judaisme.,judentum,45
3288,salvage.,bergung,68
2516,innuendo.,anspielung,88
4282,bland,fade,83
7278,modtager,empfänger,52
9921,opdater,aktualisierung,45
12464,plakat,poster,26
6475,iværksætter,unternehmer,66
1096,mareridt,albträume,62
8237,columbine.,akelei,60
654,robble,krümel,87
8882,gearkasse,getriebe,56
2752,floral.,blumen-,91
10725,højt,laut,42
13235,brugen,verwendungszweck,20
2543,fladt,abgeflacht,87
10814,for pokker,verdammt,38
9027,mudder,dreck,56
5369,modoffensive.,gegenoffensive,69
9508,raseri,wut,44
5184,fabiform.,futterform,79
6832,nedrivning,abriss,67
6477,pate.,pastete,71
11094,påske,ostern,40
14201,skærm,bildschirm,23
13393,mødes.,trifft,12
4867,defensan.,verteidiger,81
12314,daglige,täglich,30
8243,tilgive,verzeihen,54
1399,styrke,potenz,96
7500,yellowstone.,gelbsteuer,65
3581,hverdage.,wochentage,68
14208,mark,feld,9
9939,jurist,anwalt,40
14320,kilde,quelle,7
1084,fastsat,festgelegte,81
14258,tro på,glauben,5
6061,forlænget,verlängert,67
6238,rekreation,erholsam,35
11260,ler,lehm,38
14037,areal,bereich,11
11393,bue,bogen,37
7033,panhandle.,pfannenstiel,67
13970,gjorde,tat,5
3200,tilfører sig,einlustig,56
9087,svarer til,entspricht,30
10452,afgang,abfahrt,43
12043,undergrundsbane,u-bahn,32
13793,til,zu,5
5214,rigelig,reichlich,79
9846,bike.,fahrrad,43
11537,afledte,derivat,24
669,svulme,anschwellen,70
12248,et eller andet sted,irgendwo,30
629,narcissisme.,narzissmus,99
2061,stødtand,stoßzahn,92
14150,i stand,fähig,6
6011,croft.,bodensatz,74
10106,overhovedet.,was auch immer,47
3380,bevidst,wissentlich,88
10355,stress,betonen,39
8927,sømand,seemann,43
4484,gracias.,grazien,83
1142,vagthund,watchdog,96
11696,wow.,beeindruckend,35
7325,swords.,schwerter,38
7049,sovs,soße,67
10952,bekendtgørelse,bekanntmachung,15
8548,skurk,schurken,51
5550,laver.,gravierlich,77
2130,interlaced.,verschachtelt,81
2262,langt væk,fächer,93
9237,tjære,teer,53
10886,løsrivelse.,ablösung,33
9672,løse,lösen,35
12698,gætte,erraten,24
6898,ghosts.,geister,35
11300,mental,psychisch,35
13661,middle.,mitte,15
9931,tortur,folter,43
2519,travleste.,belebt,92
5112,ser.,serin,79
11751,bind,volumen,31
6068,insisterer på,bestehen,31
11314,hvem som helst,wer auch immer,38
4335,cretaceous.,kreide-,83
5311,hovercraft.,luftkissenfahrzeug,78
13771,næsten,schon fast,14
12876,største,größte,24
8293,entusiasme,begeisterung,60
14206,spurgt,fragte,6
9771,fiber,ballaststoff,49
1840,ophævet,zurückgehalten,88
12424,midnat,mitternacht,29
10487,sammensætning,komposition,33
5623,middelmådig,mittelmäßig,74
12157,gap.,lücke,30
8175,urt,kraut,59
9029,sibirian.,sibirisch,55
1321,disp.,diskutieren,97
277,sedans.,limousine,53
12233,eftermiddag,nachmittag,30
8562,hamlet,weiler,57
3734,sporvogn,straßenbahn,81
8450,selvbiografi.,autobiographie,58
9204,guddommelig,göttlich,51
5084,tyve,diebe,78
10034,tears.,tränen,38
3507,pyongyang.,pjöngjang,88
9637,feje,kräftig,32
12420,en eller anden,jemand,29
8161,erhvervelse,erwerb,55
14215,effekt,wirkung,12
3368,replikation,reproduzieren,66
9258,probe.,sonde,49
11467,derved,damit,37
13118,fn.,un,21
9320,glæde,freude,52
11298,fantastiske,tolle,36
13685,påstand,beanspruchen,11
5693,sweetwater.,süßwasser,76
5270,ctrl.,strg,78
1739,starlight.,sternenlicht,93
10213,mægtig,mächtig,47
14435,vandt,gewonnen,9
12174,cubs.,kubus,30
10880,w h,wh.,41
844,snatch.,schnappelnd,76
13634,uregistreret,nicht registriert,15
2448,påberåbt,aufgerufen,72
6102,musling,muschel,73
13034,holland.,niederlande,22
4563,mower.,mäher,77
8419,majroe,rübe,60
12339,na.,n / a,30
6622,pædofili,pädophilie,71
4894,dykker,taucher,67
12798,modstand,opposition,21
8737,nedsættende,abweichen,58
13183,implementeret.,eingesetzt,16
1187,refraction.,brechung,85
12148,vidste,wusste,31
12030,udtryk,phrase,27
5959,glam.,glamour,74
9542,mistænksom,verdächtig,50
14379,side,seite,12
13937,meget,sehr,9
5282,ordforråd,wortschatz,78
1237,forfærdelig,furchtbar,26
11164,folkedrab,völkermord,38
8143,circular.,kreisförmig,61
765,loaf.,laib,97
6306,udryddelse,vernichtung,64
13844,to,zwei,8
13540,især,insbesondere,16
7771,fyrtårn,leuchtturm,62
14024,kvarter,quartal,11
3296,campingvogn,wohnwagen,85
4475,scarface.,narbengesicht,83
3532,hammerhead.,hammerkopf,86
11231,patrulje,patrouillieren,30
12701,glad,froh,26
924,recurve.,wieder aufgenommen,57
12450,and,ente,24
13329,områder,bereiche,11
7698,carbuncle.,karbunkel,64
13756,klippe,felsen,13
6651,outlet.,auslauf,51
13623,info.,die info,15
8328,cubic.,kubik,60
879,bjælker.,balken,58
6726,indkaldt,beschworen,57
5091,tropics.,tropen,10
8135,udvisning,vertreibung,56
12961,gul,gelb,23
3878,englishman.,engländer,86
10940,våbenskjold,kamm,38
4350,baggrunde,hintergründe,20
11473,drake.,erpel,37
13884,tre,drei,8
6752,leadoff.,abstand,70
6607,bl.,black,69
10672,vedligeholdelse.,aufrechterhaltung,17
7158,eco.,öko,67
5795,woo.,umwerben,73
5238,catchpole.,fangspole,79
14211,uger,wochen,10
11945,ellevte.,elfte,33
6441,undervands-,unter wasser,72
3410,ferskvand,frisches wasser,88
8817,og.,übertrieben,57
1214,lager.,lagerbier,96
10942,deli.,delikatessen,41
7108,misforstået.,falsch verstanden,67
5589,brygning,brühe,46
265,fornuft,vernunft,100
9912,beboelse,wohn,49
8097,viridian.,virsianisch,62
4379,fremskynde,beschleunigen,38
11001,fe.,feder,41
11994,udvidet,erweitert,20
2678,attir.,kleidung,89
1191,indånding,inhalation,76
1025,nar.,no.,98
8610,druer,weintrauben,48
5501,brunt.,brunken,77
10954,skitseret,umrissen,34
6164,vandfald,wasserfall,70
876,germs.,keime,80
11280,freshman.,student im ersten jahr,38
770,forsigtighed,vorsorglich,99
1256,bowed,gebeugt,40
7456,mangfoldighed,diversität,47
12066,favor.,favorisieren,25
13767,deed.,ist gestorben,12
7264,ævle,waffel,62
2489,hermaphrodite.,zwitter,91
4502,starship.,raumschiff,82
10371,sagsøge,verklagen,45
8385,gunpowder.,schießpulver,60
8840,tegnsætning,interpunktion,53
5564,shady.,schattig,77
1577,interpersonelle.,zwischenmenschlich,96
5726,uvirkelig,unwirklich,75
12886,effekter,auswirkungen,12
3622,mace,keule,87
6127,overhaling.,überholung,63
8041,falske.,bogus,62
5357,arcadia.,arkadien,78
9057,kedelig,langweilig,37
2761,hatteless.,haslose,91
7437,slovakiet,slowakisch,63
3279,deri.,darin,88
9600,rant.,schimpfen,44
12542,fisk,fisch,24
7298,naturskøn,szenisch,66
1877,waking.,aufwachen.,32
6885,bowyer.,bubyer,69
990,woolf.,woll-,98
10186,antrax.,milzbrand,47
2992,scrum.,gedränge,89
1893,prædiken,predigt,88
1920,hillbilly.,hinterwäldler,88
7797,deraf,davon,63
261,freemasons.,freimaurer.,94
11511,fløde,sahne,37
5291,scouse.,liverpooler,78
10091,gotten,got,48
8720,midwest.,mittlerer westen,58
2756,undertrykkelse,unterdrückung,70
1946,riddled.,ausströmend,74
6953,vine.,ranke,62
2622,battleships.,schlachtschiffe,61
7038,skyer,skies,31
10537,for det andet,zweitens,44
6930,mush.,brei,67
391,afterlife.,jenseits,100
5925,regnfuld,regnerisch,75
4663,ufærdige,unvollendet,82
5768,underafsnit,unterabschnitte,50
12350,stående,stehen,14
11180,bredde,breite,39
9158,ækvator,äquator,33
11530,hentes,abgerufen,32
13993,fem,fünf,11
10841,vin,wein,40
10700,beskåret,zugeschnitten,30
8413,casual.,lässig,56
8049,muster.,aufbringen,28
11271,kvartaler,quartier,11
7645,opstandelse,auferstehung,56
13829,deres,ihre,7
2485,fugtig,feucht,72
13039,rundt regnet,etwa,21
12615,vice.,vize,27
11825,postseason.,nachsaison,34
8747,fædreland,die heimat,57
895,pode,transplantat,91
8601,dane.,däne,54
3152,fattigste.,ärmzig,89
8537,hvaler,walfänger,59
13733,klar over,bewusst,14
12490,større,vergrößern,28
7399,udmattet,erschöpft,45
4800,exposing.,beleidigung.,38
10677,hjort,hirsch,43
14347,indsats,bemühung,7
14366,syv,sieben,12
6819,paddock.,koppel,69
11043,oversætte,übersetzen,21
2614,børnehave,kindergarten,90
10370,reklame,anzeige,8
11691,udpeget,ernannt,29
2854,discern.,erkennen,78
11222,østrigske,österreichisch,38
11916,optaget,belegt,29
6991,stampede.,ansturm,65
10101,klædt på,angezogen,30
13779,william.,wilhelm,12
2210,slpt.,habe geschlafen,93
14287,endelig,finale,8
4724,slikke,lecken,70
3069,fundamentals.,grundlagen,37
3197,healthcare.,gesundheitswesen,89
8464,kørestol,rollstuhl,59
13960,rapport,bericht,5
7781,blomstrende,blühen,62
11235,lukke ude,schüttelnd,26
11241,vred,wütend,38
2139,situation,notlage,94
5516,jordnødder,erdnüsse,44
10252,ældre,ältere,43
3604,larve,raupe,85
6418,carbonaceous.,kohlenstoffhaltig,72
3153,bombardier.,bombenschütze,88
9378,purgatory.,fegefeuer,53
3651,magi.,weisen,87
658,extant.,intant,99
149,uopsættelighed,dringlichkeit,100
1075,tot.,knirps,81
10738,hyret,gemietet,33
7567,asset.,anlagegut,42
11886,bavarian.,bayerisch,34
9930,færge,fähre,40
13277,kryds,kreuzen,14
13856,kun,nur,7
6180,ledige stillinger.,stellenangebote,67
9248,opfindelse,erfindung,34
11254,faldskærm,fallschirm,38
4590,vildledt,fehlgeleitet.,81
13879,nu,jetzt,8
9916,bestemmelser,bestimmungen,41
11375,tackle.,angehen,28
5664,crossroads.,kreuzung,75
9454,cooler.,kühler,52
3760,eksamener.,prüfungen,67
9200,fornøjelse,vergnügen,53
9014,lit,zündete,54
13804,var,war,5
9768,spændinger,spannungen,38
14148,foreslog,vorgeschlagen,12
13848,ind i,hinein,8
10439,vicim,bösartig,45
13500,sikkerhed,sicherheit,14
4446,tilføj,neu hinzufügen,82
4434,scum.,abschaum,82
12200,forholdsvis,verhältnismäßig,23
5423,handelsvare,ware,65
2098,sort vand,schwarzes wasser,94
5053,baske.,baskisch,77
14164,gør,macht,5
3220,wavy.,wellig,88
8724,dab.,tupfen,57
12959,værdi,wert,20
7862,synes ikke godt om,nicht mögen,56
9827,tilslutninger.,verbindungen,13
8045,bliss.,wonne,62
11936,hjerne,gehirn,32
6252,helbrede,heilung,64
2315,altan,balkon,85
3404,udslæt,ausschlag,86
8485,stenmur,steinwand,59
3428,popsicle.,eis am stiel,88
8123,økse,axt,56
4734,undergrupper.,teilmengen,62
405,tiper.,kipper,100
11761,athletic.,sportlich,16
1252,skit,sketch,88
1735,rette,beheben,69
7967,bevidsthed,bewusstsein,60
10390,vær hilset,schöne grüße,38
13809,fra,aus,5
13747,blå,blau,13
4525,everlasting.,ewig.,82
1978,peart.,perfe.,94
7424,visdom,weisheit,65
3882,groundhog.,murmeltier,86
10216,troværdighed,glaubwürdigkeit,29
11229,dæmning,damm,37
6577,brødre.,brüder,71
8975,sommerfugl,schmetterling,54
14058,ved godt,wissen,8
8394,analytikere.,analysten,50
14179,indtjening,verdienste,17
6276,duly.,ordnungsgemäß,73
1038,fishy.,fischartig,98
5678,legeplads,spielplatz,75
6826,om forladelse,begnadigung,65
11877,contemporary.,zeitgenössisch,33
7507,cowardly.,feige,65
13220,udviklede sig,entwickelt,12
307,cherie.,scherz,100
4692,brødrister,toaster,79
14087,total,gesamt,8
7469,expo.,messe,47
5880,kulbrinte,kohlenwasserstoff,70
38,heste,pferde-,99
12576,følte,gefühlt,27
14493,ser ud til,scheint,10
10807,vegne,aufheißen,42
2174,peg.,anbindung,73
6801,tygge,kaukau,43
13275,tilknyttet,damit verbundenen,12
6572,på forhånd,vorweg,71
2688,bageri,bäckerei,85
14124,rapporter,berichte,5
13099,største.,größten,21
9251,tin,zinn,53
9232,burst.,platzen,50
1834,muckraber.,schmierfink,92
6079,disalloged.,nicht zugelassen,68
13873,nogen,beliebig,5
8153,genvinde,wiedergewinnen,38
9105,bamse,teddy.,55
14146,navn,name,7
12534,betragtes,angesehen,6
6429,huset,untergebracht,12
11990,spild,abfall,26
13769,forståelse.,verständnis,11
13421,med vilje,absichtlich,9
10132,øjeblikkelig,sofortig,47
13790,television,fernsehen,13
13280,sammenhæng,kontext,19
9322,udendørs,draussen,49
7434,accent,akzent,58
5116,comp.,keim,79
13713,hav,meer,14
6,snuble,stolpern,61
1392,pålæggelse.,verhängung,97
6431,essays.,aufsätze,40
12513,nødsituation.,notfall,20
10717,smør,butter,42
8602,centennial,hundertjährig,56
12962,beliggenhed,lage,11
1434,vågen,erwachen,94
4689,frey.,free,82
7664,roste.,gelobt,44
1454,klatrer.,bergsteiger,71
1478,saltvand,salzwasser,96
11963,modstandere,gegner,26
12401,værdifuld,wertvoll,29
3247,grosso.,grüßen,89
410,booger.,popel,99
604,chordate.,kordieren,99
7703,genbrug,recycling,57
8716,ansvarsfraskrivelse.,haftungsausschluss,23
1358,disseus,thesusus.,97
8951,husky.,heiser,37
1261,latterliggøre,spott,37
50,accholader.,auszeichnungen,90
14173,øget,erhöht,15
194,bilister,autofahrer,98
10772,aztec.,aztekisch,40
1594,evolving.,sich entwickeln,40
13877,kan,mai,5
5774,mønter,geprägt,19
10402,fled.,floh,45
187,tributary.,nebenfluss,91
3570,jaloux,neidisch,87
14212,gebyrer,gebühren,18
12319,pitcher.,krug,25
3591,mantis.,gottesanbeterin,87
3775,vernacular.,ehrenkörper,86
9945,zoologisk have,zoo,48
13417,nævnte,erwähnt,12
6021,uvillige,unwillkürlich,74
2072,pokal,kelch,92
1315,store bogstaver,in großbuchstaben.,97
7818,usikkerhed.,unsicherheit,61
2348,bør ikke.,sollte nicht,92
13020,aftale,zustimmung,21
2001,besvimelse.,ohnmächtig,71
6783,marques.,marken,62
971,jingle.,klimpern,91
9059,vælger,wählen,9
7163,alkymist.,alchimist,66
5209,evanescence.,vergänglichkeit,79
14044,satser,preise,8
5226,specter.,gespenst,78
8619,køkken,küche,45
8108,kontekstuelle,kontextualität,60
12358,læge,arzt,24
3567,afsløring,offenlegung,86
6590,rubble.,schutt,71
4276,underverden,unterwelt,83
2249,poz.,pok,93
11198,begravelse,beerdigung,38
7913,strenge.,saiten,34
8296,halt,lahm,60
11480,hoveder.,köpfe,11
10347,heltal,ganzzahlen,37
2158,proviso.,vorbehalt,92
9023,nyere,neuer,56
3685,captives.,gefangene,57
1750,rektangel,rechteck,92
5675,ansvar,haftung,74
6271,sårbar,verletzlich,66
4013,camouflage,tarnung,80
2121,desecration.,entweihung,89
12673,sammensværgelse,verschwörung,26
1633,remand.,erremlig,78
9047,svævefly,segelflugzeug,50
12455,ingeniør,techniker,9
13745,bestyrelse,planke,13
13563,bygget,gebaut,16
11723,hval,wal,31
5976,kedsomhed,langeweile,74
1290,fejlfri,einwandfrei,97
9906,didnt.,hat nicht,49
5582,en skønne dag,irgendwann mal,76
2182,gårdsplads,hof,92
12282,helt vildt,verrückt,30
7428,dåb,taufe,64
2657,faltered.,schwankend,79
6315,diocese.,diözese,72
