ID,DANOIS,TURC,INTERVAL
10687,opstand,ayaklanma,42
1400,lyseste.,en parlak,97
8186,emerald.,zümrüt,62
4198,phosphatase.,fosfataz,85
3930,costliest.,enahli,87
14379,side,taraf,12
1943,lull,sükunet,92
11265,arktisk,kuzey kutbu,40
2492,forræder,hain,80
4990,kæber.,çeneler,63
14218,computer,bilgisayar,8
2460,shack.,shot,90
7915,lystig,şen,64
2745,cambrian.,kambriyör,91
7624,dekret.,karar vermek,58
10167,kage,kek,46
10459,epic.,epik,46
10917,levering,teslimat,38
10021,komponenter,bileşenler,33
6228,plummer.,tesisatçı,75
13440,uanset hvad,her neyse,18
14212,gebyrer,suçlama,18
4192,habeas.,habit,86
1692,dehydrering.,dehidrasyon,91
10153,fyrretræ,çam,46
6648,borderline.,sınır çizgisi,72
13429,ni,dokuz,18
92,desintegration.,parçalanma,80
1732,royalties.,kraliyet,71
11177,shuttle.,servis aracı,40
9878,mitch.,mitmek,51
9610,fortolket,yorumlanmış,22
9185,gudinde,tanrıça,55
12517,fyret,işten çıkarmak,12
3576,flise,fayans,68
13162,fortløbende,ardışık,21
4334,launcher.,başlatıcı,68
13063,polen,polonya,22
2314,glæd dig,sevinmek,88
5588,phased.,aşamalı,30
10178,mick.,might,48
8722,cowboy,kovboy,28
6729,entallig,tekil,66
5049,tufts.,tüfler,79
5664,crossroads.,kavşak,77
8717,udløser,tetiklemek,42
10908,lund,grove,41
3944,vanære,rezalet,76
8183,tasmanian.,tazmanyacı,62
10562,kampesten,aşınmış kaya parçası,44
10197,maiden,kızlık,47
472,gags.,gaglar,74
12948,junk.,önemsiz,24
14277,marketing,pazarlama,16
5898,marxisme.,marksizm,77
9891,helligdage,bayram,32
12512,ser på,seyretme,15
10329,gennemse.,araştır,42
3386,vantro,güvensizlik,89
11422,skak,satranç,38
5370,flygtige,uçucu,72
14213,union,birlik,12
6121,medlidenhed,acımak,69
11188,tom,boş,38
9384,mound.,höyük,52
7413,spættet,mırıldanmış,67
5312,konfekture,şekerleme,80
12822,hurtig,hızlı,25
11951,folketælling,nüfus sayımı,34
5503,amasset,tortulu,68
14044,satser,oranlar,8
14060,seks,altı,12
10817,frekvens,sıklık,40
12959,værdi,değer,20
993,eclectic.,eklektik,98
2902,grapefrugt,greyfurt,91
12719,tilbagevendende,tekrarlayan,26
1900,pukkel,kamburlaştırmak,89
10258,tilskuere,seyirciler,44
4046,uretfærdighed,adaletsizlik,82
8966,hengiven,adanmış,48
3213,fyldstof,dolgu,85
12638,intensitet,yoğunluk,22
556,hoppe tilbage,geri sıçrama,100
9983,gidsel,rehin,40
11089,onkel.,amca dayı,41
8736,transmitteret,iletilen,49
9629,forbudt,yasaklı,53
11970,bring,getirme,6
12200,forholdsvis,nispeten,24
3616,undertøj.,iç çamaşırı,82
10163,kommunikere,iletişim,10
13387,kavaleri,süvari,18
13598,udvalgte,özellikli,12
10976,hud,deri,38
9810,oceanien.,okyanusya,51
972,gynecomastia.,jinekomasti,98
6160,trækkraft,çekiş,75
6911,pussycat.,pist,70
11556,salt,tuz,36
8564,uundgåelig,kaçınılmaz,60
10588,sanders.,zımba,42
11217,mainstream.,mütüven haline getirmek,40
12235,fængsel,hapishane,21
13125,kunstværk,sanat eseri,21
2333,tryllestav,değnek,93
9208,cents.,sent,31
102,printmaking.,baskı yapımı,100
267,tangent.,teğet,98
11740,konstant,devamlı,36
6247,nej mig,hayır ben,74
820,carcinogen.,kanserojen,89
11501,cypern,kıbrıs,38
7881,kvalifikationer.,yeterlik,26
13030,tilsluttet,katılmış,13
6990,mortars.,harçlar,44
13801,sagde,söz konusu,10
4557,parry.,savuşturma,82
11328,lilla.,mor,39
5304,sikhisme.,sihizm,80
7568,hvor som helst,her nerede,66
8899,undervist,öğretilen,58
10501,vidundere,mucizeler,19
3114,milten,dalak,89
531,wren.,çalıkuşu,97
6115,drastisk.,drastesel olarak,58
2358,afsaltning,tuzdan arındırma,93
4191,spinners.,iplikçiler,60
4329,tenacious.,inatçı,82
13389,waggers.,vaggerler,18
545,reaktionær,gerici,96
8778,koks.,koklamak,59
11677,sangtekster,şarkı sözleri,34
14489,tal,sayılar,8
2311,forstyrre,bozmak,26
6865,modstræbende,isteksiz,65
13931,stat,durum,7
5774,mønter,hazırlanmış,19
3614,trodsighed,nispet,88
13544,lee.,lae,16
2232,strammet,sıkılmış,79
1772,asexual.,aseksüel,89
14466,ønskede,aranan,6
13197,patriot.,vatanseverlik,16
10991,hart.,hilekâr,42
6393,reservationer,rezervasyonlar,15
8398,sammentræf,tesadüf,45
11264,semifinaler.,yarı finaller,33
4022,registre.,kayıtlar,7
11939,wayward.,dik başlı,34
10048,brød,ekmek,49
2923,treble.,tiz,91
5264,gentleman,beyefendi,80
2046,olympians.,olimpiyatçılar,81
7411,lettisk.,letonyalı,66
13130,ottende,sekizinci,21
4469,smykker,takı,84
2029,beskyttning,korumak,88
10326,nærmeste.,en yakın,47
10768,frø,tohumlar,16
2970,westinghouse.,batı evi,90
13964,fire,dört,7
2191,koldere,daha soğuk,94
8451,demonstranter,protestocular,59
14320,kilde,kaynak,7
14393,ansigt,yüz,14
1044,usund,sağlıksız,98
12129,vedtaget,kabul edilen,25
1520,uetisk,etik dışı,96
8621,flydende,yüzer,49
14437,adskille,ayırmak,17
13060,kold,soğuk,23
3451,shamrock.,yonca,71
2758,hygiejne,hijyen,90
7115,lobby,lobi,55
4825,mirage.,miraj,82
8041,falske.,sahte,62
8620,blæk,mürekkep,55
9297,velgørenhed,hayır kurumu,52
10631,downhill.,yokuş aşağı,43
9058,zink,çinko,57
12448,lanceret,başlatılan,22
8328,cubic.,kübik,61
9377,ceder,sedir,52
7723,manglende evne,yeteneksizlik,65
2293,enklave.,yerleşim bölgesi,89
14491,køb,satın almak,31
195,dingle.,derecik,100
9344,plænen,çim,54
6721,i sig selv,doğal olarak,59
14101,land,ülke,10
6410,diskurs,söyleme,73
3573,kind,yanak,78
12254,indre,dahili,11
12923,i øvrigt,dahası,24
3474,smertefrit,acısız bir şekilde,89
10065,ter.,terzi,49
14047,medlemmer,üyeler,11
3259,overdrevent.,aşırı derecede,38
7320,defame,açmak,36
12964,udeladelser.,ihmalci,23
4735,klud,paçavra,70
6318,balder,kalçalar,72
2350,børstning,fırçalama,53
11924,seksuelt,cinsel olarak,22
10904,opbevaring,depolamak,42
14511,forlade,ayrılmak,8
3715,opvaskemaskine,bulaşık makinesi,85
12000,lyserød,pembe,34
1514,årvågenhed,uyanıklık,67
1551,engle.,sürtmek,93
446,uncharacteristisk.,karaktersiz olarak,90
5331,deadlock.,kilitlenme,72
6498,hassel.,hazel,73
3581,hverdage.,hafta içi,70
2247,valence.,değerlik,94
8925,ir.,i̇ren,53
7487,løg,soğan,62
4569,midt i,amidst,84
7589,dump.,çöplük,49
14438,startede,başlayan,8
14130,leverer,sağlayan,6
13626,human,insan,14
12685,luftbårne,havadan,27
10443,svækkende,bozulma,43
9446,butt.,put,46
2482,lavendel,lavanta,93
14155,britisk,ingiliz,11
13920,hvor,neresi,8
8198,overvejende,ağırlıklı olarak,62
10735,profanity.,küfür,34
9264,ordnance.,sıkıntı,55
8306,parret,eşleştirilmiş,25
2948,aldehyd.,aldehit,87
4733,coolest.,en havalı,83
6495,herskere.,cetveller,56
2124,constance.,konstanz,94
9236,skam,utanç,52
240,spytter,tükürme,32
10774,udvidelse,eklenti,26
1112,instruktører,eğitmenler,70
6272,græshoppe,çekirge,72
2650,crypto.,kripto,92
9094,urskive,aramak,51
9510,rør,boru,44
10699,absolut,mutlâk,28
9532,genopbygget,yeniden inşa etmek,54
11983,borgere,vatandaşlar,29
2696,cortina.,kortaya,92
14333,salg,satış,26
14050,stater,eyaletler,7
2570,bonfire.,şenlik ateşi,90
9017,søm,çivi,35
14210,tilbud,teklifler,18
14074,langt,uzak,9
13106,wickets.,küçük kapı,17
10951,knæ,diz,40
2634,pote,pati,88
4605,halskæde,kolye,82
10237,nøgler.,anahtarlar,13
5708,komedieserie,durum komedisi,72
13058,kommer,gelip gelmek,9
4250,siamese.,siyam,85
5597,booby.,bubi,70
10463,omfordeles,yeniden düzenlenmiş,46
8126,autograf,imza,56
6084,hash.,doğramak,70
467,forhøre,sormak,74
12222,ældre,daha eski,32
4370,ægthed,özgünlük,58
4087,tenanters,kiracılar,65
13880,mange,birçok,6
8474,måling,amaçlayan,26
6755,gunstig.,elverişli,35
7968,mikrobølgeovn.,mikrodalga,63
1849,presidium.,presdiat,95
13884,tre,üç,8
14394,spørgsmål,soru,6
9660,kalk,kalsiyum,53
11279,elementære,ilköğretim,39
13112,kapital,başkent,15
4236,wandering.,dolaşma,38
13778,wales,galler,13
11568,mere end mere,artık değil,38
9282,sikret,garantili,33
10294,gift,evli,42
6492,mole,iskele,65
7835,irriteret,sinirli,36
6570,forfatterskab.,yazarlık,73
11854,igangværende,devam eden,35
5954,ebbets.,ebebiler,76
2467,pilgrimsrejse,hac,92
9355,wong.,vong,55
6689,forklædning,kılık değiştirmek,52
790,disraeli.,disail,99
12376,ridder,şövalye,25
8845,maler,ressam,56
3570,jaloux,kıskanç,88
13594,til stede,sunmak,12
9573,blæksprutte,kalamar,45
4316,klodset,sakar,83
8316,frosset,dondurulmuş,62
5949,johannesbrød,akasya,73
11944,alison.,alisetmek,34
37,rapy.,tecâvüz,38
13932,stadig,hala,9
3873,fodgænger,yaya,81
11427,søster.,kardeş,33
10022,hyldest,takdir,48
12393,finansiel,parasal,29
13323,storbritannien,britanya,19
1601,drejebænk,torna,96
10350,designer,tasarımcı,12
7728,flushing.,kızarma,57
13266,græsk,yunan,19
3696,prog.,poç,87
11974,væsentligt,önemli ölçüde,34
4541,gymnasium,spor salonu,82
12066,favor.,iyilik,25
11613,mos,yosun,37
12812,røre ved,dokunma,22
4792,oxidant.,oksidan,45
8510,muskuløs,kas,61
6090,fodspor,ayak izi,72
5799,konservatisme,muhafazakârlık,77
7342,keramik,çömlekçilik,66
8105,bevidst,bilinçli,62
2448,påberåbt,çağrılan,74
4124,overbærenhed,hoşgörü,72
9657,por.,pürüz,53
12739,høre,duymak,22
5603,krydser,kruvazör,74
5601,ritter.,ritman,78
7953,condom.,prezervatif,62
3320,forsendelser,sevkiyat,70
6068,insisterer på,ısrar etmek,32
12737,miller.,mülteci,26
13392,svar,cevap vermek,15
13706,forventet,beklenen,13
347,postbud,postacı,100
11350,partnerskab,ortaklık,38
462,kontrasteret,zıt,38
9767,planter.,bitkiler,19
10375,airfield.,havaalanı,38
12286,seneste,en son,31
2501,overdrive,çok fazla,93
6757,bagvaskelse,iftira,59
7391,hvil i fred,huzur içinde yatsın,49
11745,bomuld,pamuk,36
13390,mad,yiyecek,18
11463,arsenal,cephanelik,36
13156,præsidential,başkanlık,21
12513,nødsituation.,acil durum,21
6426,useded.,ayrılmamış,74
3820,couture.,kişiye özel tasarım,88
13502,scene,sahne,14
906,papyrus.,papirüs,98
13984,cent,yüzyıl,31
3594,overlappende,örtüşen,61
12372,dum,aptal,28
4017,solstice.,gündönümü,84
7211,rejser.,seyahat etmek,21
2829,reckoning.,hesaplaşma,68
8331,lader,delikanlı,58
5880,kulbrinte,hidrokarbon,72
5343,quad.,dörtlü,78
2454,afdæmpet,bastırılmış,82
10446,slagmark,savaş alanı,45
2828,unprotect.,korumasız,57
1813,leer.,laer,95
3153,bombardier.,bombardıman kimse,89
11331,insignia.,emici,39
12054,dukker.,kuklalar,28
8870,uvidende,habersiz,57
976,patriarker,patavaklar,85
2937,devrimental.,zararlı,82
13251,klokke,zil,19
87,blegning.,ağartma,44
8674,munk,keşiş,45
11908,usædvanlig,olağan dışı,31
1953,kohl.,kohç,95
8622,ører.,kulaklar,40
9794,anspændt,gerilemek,50
13793,til,ile,5
1286,centrist.,merkezci,95
7873,gerningsmænd,failler,50
2310,respektløse,saygısız,77
6906,glukose.,glikoz,70
2164,rethink.,yeniden düşünmek,90
7080,centrice.,merkezli,69
10299,syntaks,sözdizimi,47
13408,til sidst,sonuçta,17
2140,gennemblødt,batırılmış,87
2210,slpt.,uyku,94
6503,piss.,işemek,53
11795,interesser.,ilgi alanları,10
5149,silesia.,silezya,81
8541,cirkler.,çemberler,32
2951,hydrolase.,hidrolaz,90
14033,tænke,düşünmek,9
813,tabby.,tekir,99
7645,opstandelse,diriliş,58
2150,muffed.,muzlu,94
10978,sød,tatlı,41
11537,afledte,türev,24
2770,tilskud,sübvansiyon,80
6617,plaque.,plak,68
8587,altruisme.,özgecilik,60
10175,scorer.,golcü,37
10520,biograf,sinema,44
7549,midsommer.,yaz ortası,66
3501,hak,çentik,61
7675,frowned.,kaşındırıcı,61
12279,forberedt,tedarikli,21
5200,killing.,kedi yavrusu,76
3660,normalisering,normalleşme,18
10304,badge.,rozet,43
10804,overgivelse,teslim,33
1577,interpersonelle.,kişilerarası,96
14134,ændringer,değişim,6
14465,forening,dernek,12
10939,hank.,çile,38
14344,eksisterende,mevcut,9
12164,løfte op,kaldırmak,20
8373,rav,amber,62
9438,krukke,kavanoz,52
12311,skotske.,i̇skoçyalı,31
11999,ægteskab,evlilik,33
295,crux.,coşku,100
12399,jazz.,caz,30
837,overvægtig,kilolu,99
14280,ordsprog,söz,10
7307,opfinder,mucit,59
7725,betaling,ödeme,55
3266,prikke,dürtmek,76
14474,uddannelse,eğitim,12
7117,paramilitær,paramsal,69
12548,dræbe,öldürme,12
9530,geneva.,cenevre,54
5650,nix,hayır,78
11495,headless.,başsız,38
9486,arch.,kemer,50
12918,mål,hedef,17
7108,misforstået.,yanlış anlaşılmak,69
1403,manipulations.,manipülasyonlar,44
8166,torsk,morina,62
5140,videobånd,video kaset,70
8518,sokker,çorap,27
6359,reservister.,rezervler,70
5509,excentrisk.,eksantrik,55
8497,rusten,paslı,61
6542,motorvej,otoyol,72
10200,graffiti.,duvar yazısı,48
7525,breaker.,kırıcı,55
12871,def.,defetmek,25
3291,anstødeligt,sakıncalı,89
9483,wolves.,kurtlar,54
14428,bakker op,destekler,10
7622,upassende,uygunsuz,66
7704,vaskebjørn,rakun,65
11647,eve.,havva,37
9459,bæk,brook,35
13517,trykt,basılmış,13
9032,monopol,tekel,56
2652,starling.,sığırcık,92
9107,supplement,takviyelemek,42
4292,dolke,bıçaklamak,65
13815,eller,veya,5
7822,åbenbaring,vahiy,54
2720,incendiary.,yangın,89
2704,advarsel,uyarı,33
9284,mislykket,başarısız,49
8841,helhed,bütünlük,59
3187,kontinuum.,süreklilik,90
2378,armbånd,bileklik,88
11027,medlemskab,üyelik,41
1351,fordomme,bağnazlık,97
12901,få øje på,leke,20
12742,bevæbnet,silâhlı,16
4905,kondensator.,kapasitör,80
5330,memoirs.,hatırlar,72
5548,lysergic.,lizjik,79
1110,omgrupperet.,yeniden toplantı,83
3197,healthcare.,sağlık hizmeti,90
7863,pølse,sosis,61
6388,vask,yıkama,48
14245,ekstra,ek olarak,7
14146,navn,isim,7
12077,tredive,otuz,33
4104,eniac.,en baş,86
8751,acor.,akor,59
11739,omfanget,kapsam,34
13514,miles.,mil,15
14429,prissat,fiyatlı,23
12543,kontrakt,sözleşme,24
9318,circa.,dolayısıyla,55
4680,undisclosed.,açıklanmayan,83
5406,fordøje,sindirmek,58
1344,mesh,örgü,94
14285,type,tip,8
10672,vedligeholdelse.,korunma,17
10082,delfin,yunus,31
1249,kappe,pelerin,84
13772,grøn,yeşil,13
8313,falk.,folk,62
277,sedans.,seddi,54
11194,arter.,türler,40
13539,temmelig,epeyce,15
607,screenwriter.,senaryo yazarı,100
9644,ikon.,simge,41
7184,avengers.,yenilmezler,46
6807,orphic.,orfik,71
6659,centenary.,yüzyıllık,72
12349,historisk,tarihi,16
12601,tilsvarende,eşdeğer,27
12551,jul,noel,29
12798,modstand,muhalefet,22
5744,uerfaren,deneyimsiz,78
11670,trettende,on üçüncü,37
14279,linjer,çizgiler,10
2962,søskende,kardeşler,76
5972,håndvask,atmak,57
13036,smed,attı,23
11767,skade,zarar,14
9834,venskab,dostluk,50
5917,udledning,emisyon,62
7738,unverified.,doğrulanmamış,51
10844,fusion,füzyon,43
13183,implementeret.,konuşlandırılmış,17
13681,sendt,gönderilmiş,15
11280,freshman.,birinci sınıf öğrencisi,39
14251,enkelt gang,bir kere,11
11242,lay.,sermek,36
3589,motorcykler,motosikletler,31
3578,theorist.,teorisyen,62
4140,bedouin.,bedevi,81
9706,moses.,musa,52
340,bedsteforældre,büyükbaba,83
676,rebirth.,yeniden doğuş,99
13325,forsikre,sigortalamak,17
1686,stå ved,yanında olmak,95
10762,stå på række,sıralanmak,42
10100,mundtlig,oral,46
14366,syv,yedi,12
13858,først,birinci,7
12662,blacklist,kara liste,16
14501,myndigheder,yetkililer,11
9104,blasts.,patlama,32
2861,canes.,tüfek,62
13966,brug for,ihtiyaç,6
658,extant.,kaybolmamış,99
10370,reklame,reklamcılık,8
7375,ineffektiv,etkisiz,64
12715,feet.,ayak,27
2021,fluoride.,florür,84
7482,nedrustning,silahsızlanma,67
11251,dværg,cüce,38
2276,lår,uyluk,90
10928,forhandlinger,müzakereler,31
9368,os selv,kendimizi,55
10246,halloween.,cadılar bayramı,48
4083,snescooter.,kar arabası,84
5158,fiaco.,fiyasko,80
7232,samtidig,eşzamanlı olarak,57
13174,sommetider,bazen,20
6528,doser,dozlar,54
11348,strip,şerit,33
9014,lit,aydınlatılmış,56
4222,groft,fena halde,85
8606,dybt,derinden,60
3669,fup,aldatmaca,83
5575,absorption,emilim,77
6281,diarré,ishal,75
4593,paranoid.,paranoyak,83
2261,radiant.,işıltılı,94
13678,etableret,kurulmuş,12
13114,chauffør,sürücü,15
12847,bekræfte,onaylamak,16
6490,påfugl,tavuskuşu,72
4873,rappere,rapçiler,33
2132,opholdssted,nerede,94
13140,sverige,i̇sveç,21
6455,staphylococcus.,stafilokok,74
2234,hitchhiker.,otostopçu,88
12694,jøder.,yahudiler,24
2855,ligegyldig,dikkatsiz,88
6698,dyke.,deze,68
66,pinpoint.,tespit etmek,95
10949,uro,huzursuzluk,42
7693,dam,gölet,64
8429,kurv,sepet,59
4509,lax.,gevşek,80
4164,coleslaw.,lâhana salatası,86
12775,barn,çocuk,19
3564,modvilligt,isteksizce,88
5705,fortæller.,dış ses,59
3400,muskler,kaslar,40
10449,georgian.,gürcüce,44
8971,ensomhed,yalnızlık,58
13227,produktion,üretim,10
8335,domination,egemenlik,21
4026,trajectory.,yörünge,78
5567,skrøbelig,kırılgan,77
11084,minedrift,madencilik,20
1165,noosphere.,nososfer,98
7192,anstændighed,hak,69
10298,forskere,bilim insanları,37
3450,footer.,altbilgi,87
2130,interlaced.,araya girmiş,82
13498,fighter,savaşçı,16
9061,shirts.,gömlek,40
1531,bourgeoisie.,burjuvazi,97
11252,tilskrives,atfedilen,18
14375,evne,yetenek,27
7627,printer,yazıcı,61
11554,balance,denge,30
6325,foretaget,üstlenmek,74
13226,frem,ileri,11
5556,crisp.,net,74
1084,fastsat,önceden belirlenmiş,82
8158,leach.,sızmak,62
12533,præcis,bire bir aynı,28
9262,wrestler.,güreşçi,49
14446,lade,izin vermek,11
7511,anklager,savcı,56
6296,livsstil,yaşam tarzı,68
12262,raiders.,akınçılar,30
11540,foster.,gayretlendirmek,37
9359,konvertere,dönüştürür,21
9672,løse,çözmek,36
376,pseudoscience.,psödbistance,100
9290,foder,beslemek,45
13859,tid,zaman,6
6863,ideelt.,ideal olarak,40
8544,weller.,ahenkli,61
1313,shaman.,şaman,86
12670,pixels.,piksel,26
9025,bid,lokma,42
2359,sjoveste.,en komik,93
5615,citric.,sitrik,78
3672,enkleste,en basit,88
137,porøs.,gözenekli,100
7659,glemsel,farkında olmama durumu,66
12663,potter.,çömlekçi,27
12621,hjemmehørende,yerli,26
13708,på trods af,aksine,14
5369,modoffensive.,karşıcı,71
370,cingular.,tüylü,100
1628,pinhole.,iğne deliği,96
6479,kodning,kodlama,16
2432,kuffert,bavul,89
12971,planet,gezegen,21
12061,overalt,herhangi bir yere,33
5355,phane.,fan,80
586,uncensored.,sansürsüz,100
11221,grundlægger,kurucu,37
10189,lovgivning,mevzuat,29
8459,treasury.,hazine,61
2030,enactment.,yürürlükten kaldırma,34
11195,saturnus.,satürn,40
14311,skole,okul,7
3273,nedbrydning,ayrışma,89
14497,læs,okumak,6
3787,whitehead.,beyaz kimse,88
12470,punt.,palto,26
7315,forretningsmand,işadamı,68
7388,hjemby,memleket,67
5482,brandstiftelse,kundakçılık,78
8651,bærbar,laptop,60
3092,ventiler.,vanalar,52
13324,være uenig,aynı fikirde olmamak,18
13217,ingen af ​​dem,hiç biri,20
6337,kartofler,patates,44
10143,aristoteles.,aristo,49
2024,ondskab,kötülük,92
3345,hykleri.,ikiyüzlülük,89
4916,usandsynlig,imkânsız,80
8161,erhvervelse,kazanma,57
11836,aske,kül,29
13411,bro,köprü,16
7966,spurv,serçe,62
13341,digter,şair,19
4277,omgivende,ortam,85
4227,clamshells.,kelepçeler,85
8412,gravitation,yerçekimi,53
2031,zoroastrianisme.,zervasiyanlık,90
2103,gallup.,gallik,94
11072,stjålet,çalınmak,41
13657,notabilitet,şöhret,10
7739,et stykke tid,bir süre,65
5170,provokere,kışkırtmak,56
8763,søger.,vizör,59
608,pedicure.,pedikür,100
7779,flatulence.,şişmanlık,64
3510,bugsere,çeşme yapmak,59
10357,armenian.,ermeni,43
12635,kvinde,kadın,28
1181,bajonetter.,süngü,80
9693,gepard,çita,50
10365,adelig,soylu,44
12022,nægtet,reddedildi,27
9277,genesis.,yaratılış,55
11775,værre,daha da kötüsü,36
13893,bør,meli,5
10957,ringe,yüzükler,21
6647,kognitivt,bilişsel,67
9128,bytes.,bayt,50
10194,subdivision.,alt bölüm,46
4619,yr.,yrap,76
1369,umarkeret,işaretsiz,97
9594,nørd,inek öğrenci,49
6429,huset,yerleştirmek,12
5054,protestantisme.,protestanlık,82
7922,nødvendighed,gereklilik,62
960,enteent.,tedbir,98
13322,hej,hey,19
10426,bær,berry,45
6444,vicevært,bekçi,72
13554,værdsat,takdir edilen,12
5478,southbound.,güneybound,79
6374,slump.,çökmek,62
11834,utilstrækkelig,yetersiz,34
4169,overskæg,bıyık,83
7650,quartermaster.,mücadele,65
13234,kære,sevgili,20
2821,dang.,dangalamak,90
5489,pounce.,pençe,71
913,kollegieværelse,yurt,88
3737,musling,midye,85
3374,indrammet,çerçeveli,29
479,drak.,çatmak,100
9286,interaktive,etkileşimli,34
12870,rookie.,çaylak,23
3859,overlever,hayatta kalmak,28
12629,nominalt.,nominal olarak,12
8857,skaldet,kel,53
2838,håbløs,umutsuz,90
8137,kram.,huggle,62
9809,finger,parmak,38
1912,snead.,kestirmek,95
10576,burde,zorunluluk,45
4789,veracity.,doğruluk,83
9047,svævefly,planör,51
12856,bureau,ajans,20
9013,træde tilbage,çekilmek,30
12220,slog sig ned,yerleşmiş,26
4043,enkelhed,basitlik,85
1842,nightly.,gecelik,95
7427,ruin,mahvetmek,40
7491,firewall.,güvenlik duvarı,67
14442,besluttede,karar verilmiş,8
10603,gonna.,gol yapmak,45
3287,uanset at,bakmaz,89
11922,stykker,parçalar,21
5360,scurvy.,skırlamak,80
11935,fysik.,fizik,8
14138,top,tepe,9
14012,magt,belki,7
7837,ryste,sallamak,54
10831,klager.,şikayetler,32
4170,gauntlet.,eldiveni,85
9164,hæle,topuklu,49
5853,gral,kızartmak,77
8799,beregnet,hesaplanmış,34
7569,donation.,bağış,37
7051,tilbøjelige,yatkın,69
1606,disty,dehşet,88
5881,mærkeligt,garip olarak,77
14343,i øjeblikket,şu anda,8
13746,behandle,işlem,12
5244,rattlers.,çukurlar,79
230,undergruppe,alt grup,93
10796,buddhisme,budizm,43
5114,abacus.,abaküs,81
10771,våd,ıslak,42
9485,barnlig,çocukça,53
13426,ran,koştu,18
12878,typer,türleri,8
12093,ukraine.,ukrayna,33
420,cuneiform.,çivi şeklinde,100
6353,milepæle,kilometre taşları,54
10313,walking.,yürüme,17
5462,torah.,tevrat,78
14358,udgifter,harcama,33
13453,kunstner.,sanatçı,15
3738,fiskere.,balıkçılar,88
9898,last,kargo,50
13732,lav,düşük,14
6940,fax,faks,69
11973,nancy.,nank,34
8409,abolitionist.,kaldırımcı,59
8900,honning,bal,58
2407,spiring.,çimlenme,91
5250,carboxylat.,karboksilat,65
10577,optagelser.,kamera görüntüsü,45
9520,søgen,arayış,52
2633,booster.,yükseltici,81
1908,glødende.,parıltılı,76
5926,frivilligt.,gönüllü olarak,76
8761,silicium.,silikon,57
7025,udtømning,tüketme,55
13333,rimelig,makul bir şekilde,6
6056,gunfire.,tüfek ateşi,76
6832,nedrivning,yıkım,69
7272,græder,ağlayan,38
10784,efter sigende,bildirilen,43
13305,afsnit,paragraf,18
3442,stedet,takınmak,88
1693,kvalme,mide bulantısı,96
2109,udvide,genişletmek,64
1929,galde,safra,95
6496,glorious.,şanlı,73
7833,mis.,yanlış,28
926,britten.,bıkkın,98
11044,gengivet.,render,22
269,opføre,dik,53
3435,skinhead.,skin kafa,83
14204,medarbejdere,çalışanlar,32
12142,flugt,kaçmak,27
8863,woody.,odunsu,57
7469,expo.,fuar,48
13609,dermed,böylece,16
2079,hæmorider,basur,93
10898,licens,lisans,38
470,abbot.,başrahip,98
11445,for evigt,sonsuza kadar,38
3198,verbs.,fiiller,57
14061,sætte,koymak,10
11357,till.,kadar,39
12546,betale,ödemek,25
9916,bestemmelser,hüküm,42
10213,mægtig,güçlü,48
6884,stunt.,dublör,63
8581,wreck.,enkaz,50
5115,humanoid.,insansı,79
10188,notifikation,bildirim,47
12492,sjæl,ruh,28
13132,alt,her şey,21
5901,uforsætlig,istemeden,69
3761,hastigt,aceleyle,88
12667,mandskab,mürettebat,23
11683,foretrække,tercih etmek,12
6825,tyverne,yirmiler,17
6527,akademikere.,akademisyenler,23
3636,vanding,sulama,87
3150,lukke ned,kapat,88
8485,stenmur,taş duvar,60
3686,fabrikation,yapılışı,46
3101,hexadecimal.,onaltılık,90
6627,kaukasus.,kafkasya,72
8213,illusion,yanılsama,60
4961,gedehams,horet,60
6369,courthouse.,adliye,74
4433,hyldet,hailed,19
12582,du.,duba,28
12779,auto.,oto,26
1911,wallops.,duvarlar,87
13729,overtrædelse,ihlal,14
3354,rct.,rüşt,89
2022,pladsholder.,yer tutucu,94
13078,lufthavn,havalimanı,21
13360,tigre.,tigers,15
13583,italien.,i̇talya,16
11884,miljø,çevre,33
8721,åndelig,manevi,52
14046,lille,biraz,12
3083,mavesår,ülser,88
8348,usubstantiated.,takdir edilmemiş,62
9712,cirkus,sirk,52
5532,cypress.,hediye,79
4671,ubehageligt,rahatsız,82
10710,dusin,düzine,33
5450,besøgende,ziyaretçi,12
6683,differentiere,ayırt etmek,47
14165,by,şehir,9
11278,pr.,ped,39
11938,ost,peynir,34
13491,potentielt.,potansiyel olarak,14
4707,akkumulerede,kümülatif,80
12402,skyde,çekim,24
7041,gump.,gıcırdamak,70
6417,lien,haciz etmek,73
2718,måneskin,ay ışığı,89
12001,betalt,paralı,34
5117,woodland.,ormanlık,68
8648,betroet,güvenilir,29
1689,uvillighed,isteksizlik,96
12880,ja,aslında,25
1302,sunburn.,güneş yanığı,95
12722,mor,anne,26
11692,jordskælv,depremler,15
12624,tornado,kasırga,25
6777,linned,keten,71
12691,venlige,arkadaş canlısı,27
1267,ophobe,biriktirmek,50
3326,syndikering,sendikasyon,60
9643,dom,yargı,50
13834,op,yukarı,7
11778,uegnet,uygun olmayan,35
5359,tandpasta,diş macunu,79
12380,ap.,kâr,30
12018,halvø,yarımada,33
13897,lavet,yapılmış,5
10914,galakse.,gökada,40
13767,deed.,ölü,12
8982,molecular.,moleküler,58
6497,øhav,taksim,73
1594,evolving.,gelişen,41
9846,bike.,bisiklet,44
14498,industriel,sanayi,18
