ID,DANOIS,CHINESE,INTERVAL
144,aik.,艾克,100
13186,udenlandsk,外国的,16
9817,guiden,巫师,32
4069,totem.,图腾,82
10313,walking.,步行,13
8434,evig,永恒,48
3200,tilfører sig,造成,52
5099,outnumbered.,寡不对待,72
13050,gets,得到,7
1784,kloak,下水道,84
8361,med det samme,即刻,56
14226,gratis,自由的,5
11022,fravær.,缺席,37
5109,uspecificeret,未指明,77
5580,vest.,背心,56
2011,skuffe,辜负,31
10880,w h,wh.,38
7162,veer.,v,58
1950,bingo.,答对了,93
8409,abolitionist.,保证主义者,54
12492,sjæl,灵魂,22
11906,sprint.,短跑,27
11921,nevada.,内华达州,29
14061,sætte,放,8
4146,papal.,pap,82
10459,epic.,史诗,40
293,aha.,啊哈,100
6573,dresden,德累斯顿,68
4142,mørkere,dark,82
11177,shuttle.,穿梭,35
3258,spurrier.,斯伯里尔,88
9798,ranger.,游侠,17
9028,upubliceret,未发表的,52
3384,uforenelig,不相容,81
14513,noter,笔记,6
9735,ole.,奥尔,46
12988,checkliste,清单,18
10566,taipei.,台北,39
4596,plainly.,朴素,80
10340,tommelfinger,拇指,40
10551,momentum.,势头,40
379,ovn,炉,93
3398,baggård,后院,87
8091,paso.,帕索,58
9363,arkitekt,建筑师,42
9971,labrador.,拉布拉多犬,44
9274,rotterdam.,鹿特丹,50
13692,kørsel,跑步,7
10099,petersburg.,彼得斯堡,43
7227,fabian.,法比安,63
12752,sidstnævnte,后者,21
10008,meridian.,子午线,44
10136,silke,丝绸,42
13125,kunstværk,艺术品,17
7014,innovation.,革新,44
5987,vandmærke.,水印,64
12516,civile.,平民,17
4161,mit alt,我的全部,82
12693,mus,老鼠,22
12465,ungdom,青年,22
5696,groundout.,地貌,74
11438,tør,干燥,30
3282,polymerase.,聚合酶,87
10774,udvidelse,延期,21
6928,kaiser.,凯泽斯,66
3834,vagtpost,哨兵,81
1359,dahlia.,大丽花,96
209,litosfære,岩石圈,100
14029,rundt om,大约,8
7504,pant,抵押,60
11552,logoer,徽标,11
7485,deeper.,更深,62
1340,kontraangreb,反击,57
4262,lyske,腹股沟,82
13690,penge,钱,12
10154,månedlige,每月,43
2795,brombær,黑莓,89
248,calvary.,气概,100
1899,centro.,集中,93
13213,massachusetts.,马萨诸塞州,16
5169,genkendelig,可识别的,75
7442,racecourse.,赛马场,62
6367,syfilis.,梅毒,69
12401,værdifuld,有价值的,25
5864,investorer.,投资者,63
7695,astronaut,宇航员,53
3234,rouse.,唤醒,78
2958,sorority.,姐妹,64
6168,makro.,宏,70
12909,vold,暴力,19
5536,cracked.,破解,33
3217,connaught.,诺,88
12268,muslim,穆斯林,20
4198,phosphatase.,磷酸酶,82
3035,jacoby.,雅各布,88
8485,stenmur,石墙,55
2130,interlaced.,隔行扫描,79
10100,mundtlig,口服,40
444,barometric.,气压,100
14235,tillader,允许,9
5959,glam.,华丽,72
12797,pilot,飞行员,16
10789,værktøjer,工具,19
4334,launcher.,发射器,63
10338,emerson.,艾默生,41
11509,stats.,统计,31
12629,nominalt.,名义上,10
8183,tasmanian.,塔斯马尼亚,58
6176,sirup,糖浆,70
5857,pung,钱包,64
13652,eastern.,东,12
14094,bedst,最好的,8
11367,chokolade,巧克力,34
7464,leningrad.,列宁格勒,62
1995,tetanus.,破伤风,93
10670,bænk,长椅,37
3268,modstander,拮抗剂,65
9995,crimson.,赤红,44
2386,modkultur,反文化,91
12469,madison.,麦迪逊,24
14353,beskrevet,描述,9
9702,sko,鞋,34
6101,brændvidde,焦点,71
12659,industri,行业,14
13273,paris.,巴黎,16
9885,vokal,爱人,35
7233,kapitalist,资本家,60
2798,shale.,页岩,89
12859,josh.,乔什,20
9918,satan.,撒但,38
5400,rami.,拉米,74
11502,trinidad.,特立尼达,32
4096,anæmi.,贫血,83
2170,konsul,领事,62
11598,pascal.,帕斯卡尔,32
8107,pistoler.,手枪,40
1799,smøremiddel,润滑剂,81
9718,tonga.,汤加,46
3817,paritet,平价,85
14429,prissat,定价,18
11138,eugene.,尤金,34
12020,salvador.,萨尔瓦多,28
11767,skade,伤害,12
4121,paved.,铺砌,61
9534,tire.,胎,34
12707,sten-,石头,18
9026,stance.,姿态,51
12246,hår,头发,25
10004,kult,邪,42
11113,algeriet.,阿尔及利亚,36
2875,cider.,苹果酒,89
6368,prronger.,叉子,69
9095,djibouti.,吉布提,51
1733,hyped,炒作,58
10342,dansk,丹麦语,41
7298,naturskøn,景区,63
1220,crumpler.,压扣,97
7659,glemsel,遗忘,61
10590,antiller,安妥尔兹,39
1601,drejebænk,车床,95
5542,biokemi,生物化学,75
966,psykiater,精神科医生,95
8661,fragt,货运,54
5359,tandpasta,牙膏,75
13418,holder,持有者,14
8740,trio.,三重奏,52
9903,ethanol.,乙醇,45
13243,søndag,星期日,16
4841,pyro.,烙黑,79
10571,i stigende grad,日益,39
13368,trofæ,杯,14
9069,borg.,博格,51
3796,goblin.,妖精,82
8167,deltagere,进入者,51
12115,kulturel,文化,12
858,konstruktioner.,建筑,5
10280,filippinsk,菲律宾人,40
3155,forholdsregler,防范措施,71
13575,bob.,鲍勃,12
4177,lucille.,卢利尔,82
7952,croydon.,克罗伊登,59
12882,alfa,α,20
4136,mandateret,授权,39
11687,scorecard.,记分卡,31
11852,suge,suck,22
5352,urchin.,顽童,76
9414,chikane,骚扰,26
8876,coaster.,过山车,51
2471,interlanguage.,中介语,91
5896,waterfront.,滨水,72
10096,teleskop,望远镜,40
5596,spitfires.,烟头,62
930,abyss.,深渊,86
2740,lydighed,服从,86
6967,terrestrial.,陆,64
9108,firben,蜥蜴,50
13373,scotland.,苏格兰,15
5274,evangelion.,福音里奥,76
4352,palma.,帕尔玛,81
12061,overalt,任何地方,28
7502,salisbury.,索尔兹伯里,62
13679,indien.,印度,12
1587,seminal.,纯,95
7634,trombone,伸缩,60
5185,inerti.,惯性,77
3003,maha.,玛哈,88
5101,polynomialt,多项式,71
1549,mulder.,穆德,95
7201,elijah.,以利亚,64
13251,klokke,钟,15
14338,set,看到,11
13507,trace.,痕迹,12
2989,uinformeret,不知情,80
6089,diffusion,扩散,59
1787,apostrofer,撇号,67
1099,fest.,节,97
14254,os,操作系统,27
12094,que.,阙,27
13913,begge,两个都,8
9038,mantle.,披风,51
9796,malaysian.,马来西亚人,44
5222,depots.,仓库,40
4722,gammeldags,古老,79
11394,kammer,chamber,26
8722,cowboy,牛仔,22
1328,apathy.,冷漠,96
8922,jehova,耶和华,52
11296,femten,十五,35
3424,tabu.,忌讳,85
867,disingenuousive.,不消化,96
51,skruenøgle,扳手,92
11466,reorganiseret,重组,27
11039,koloni,殖民地,21
1520,uetisk,不道德的,95
12248,et eller andet sted,某处,26
138,furtive.,鬼鬼祟祟,97
5234,vodka.,伏特加,76
4339,cowan.,小康,82
6158,falde ud,掉出来,71
7931,kokosnød,椰子,59
8520,posed.,造成的,38
2801,chrome.,铬合金,89
3736,mellemmåltid,小吃,75
8148,tigge,求,47
4458,origami.,折纸,81
3854,hue.,色调,82
14322,samtaler,会谈,5
9901,graviditet,怀孕,44
6612,traktor,拖拉机,63
3174,jep,对,88
4851,holstein.,荷斯坦,79
11561,dominikanske,多米尼加,32
5256,empress.,皇后,75
4594,prolific.,prol,79
13970,gjorde,做过,5
2077,horny.,角质,92
4313,hawker.,兜售,81
9221,carmen.,卡门,50
7441,aux.,奥克斯,62
4259,cowman.,牧童,82
3009,utilfredsstillende,失情,88
3721,dutchess.,杜拉斯夫人,85
3775,vernacular.,白话,85
13310,råd,议理,15
3975,teknikere.,技术人员,56
11836,aske,灰,24
10354,alumni.,校友,41
9883,fæstning,堡垒,42
10947,reception,接待,28
13447,pumpe,泵,14
3882,groundhog.,土拨鼠,84
13254,asiatisk,亚洲,16
5018,habitat.,栖息地,76
710,hesteryg,马背,98
5678,legeplads,操场,73
10243,belfast.,贝尔法斯特,42
3556,udgjorde,卖出,79
9344,plænen,草地,48
1397,berrier.,弗里尔,96
9365,jeopardy.,危险,49
13555,dobbelt,双倍的,12
12786,vancouver.,温哥华,21
9053,dis,阴霾,49
8419,majroe,芜菁,56
13747,blå,蓝色,10
12778,overtræder,违规,6
6254,stuepige,女佣,67
11081,hjemsøgt.,闹鬼,34
8908,fanny.,舳,52
1109,rosicrucian.,罗伊克利亚人,97
816,sunray.,太阳光,98
11956,hul,洞,23
13475,persisk.,波斯语,13
12384,sub,亚,24
909,otters.,奥特斯,43
12807,koblet,加上,12
4298,koldest.,最寒冷的,82
625,lawmakers.,立法者,95
7899,lindre,缓解,27
10887,frederick.,弗雷德里克,38
8798,vidnesbyrd,见证,48
13239,brasilien,巴西,16
11714,anaheim.,阿纳海姆,31
2888,sabine.,萨宾,86
11613,mos,苔藓,32
4835,stenbukken,摩羯座,79
14205,inkluderet,包括,6
12054,dukker.,木偶,22
5019,krøllet,卷曲,77
4706,ubevæbnet,徒手,79
9904,kontaktet,联系,5
13196,cleveland.,克利夫兰,16
6466,ovn.,烤箱,62
12936,havn,港口,18
12790,nederlag,打败,10
13861,han,他,6
396,selen,硒,100
6637,fluor,氟,67
8060,pacers.,步行者,54
8829,thor.,雷神,53
14088,her,这里,5
11938,ost,起司,28
2312,pounding.,冲击,32
1236,specs.,眼镜,63
13705,andrew.,安德鲁,12
5884,wedge.,楔,68
5340,pjece,小册子,64
8994,gås,鹅,52
12356,ref,裁判,23
5532,cypress.,柏,75
10669,editorial.,社论,35
10659,premiership.,英超,38
8617,mufti.,常服,54
4485,epilepsy.,癫痫,81
12247,costa.,哥斯达,26
11945,ellevte.,第十一,29
11455,ya.,雅,33
5138,vægtløftning,举重,76
3114,milten,脾,87
6371,udgangsforbud,宵禁,65
6758,utvivlsomt,无疑,67
1222,toastmaster.,托斯曼斯斯特,95
3027,topaz.,黄玉,88
853,kilkenny.,基尔肯尼,98
6044,snape.,斯内普,72
3541,broderi.,刺绣,86
5784,tides.,潮汐,33
13971,sats,速度,7
3995,cassino.,卡西诺,83
7854,riverfront.,河滨,60
11478,alfred.,阿尔弗雷德,33
240,spytter,吐痰,26
6740,ananas,菠萝,67
10672,vedligeholdelse.,维持,13
13804,var,曾是,5
6045,biomer,生物群系,71
11348,strip,条,27
2884,hippocrates.,希波克拉底,89
7946,engros,批发的,59
6241,umådelig,巨大,61
14452,førende,领导,7
5539,haag.,海牙,75
10942,deli.,熟食店,37
11012,northwestward.,西北地区,37
9533,intercontinental.,洲际,48
2957,crowder.,肮脏,88
7302,skråstreg,削减,47
6479,kodning,编码,12
13010,fanget,捕捉,18
14446,lade,让,9
4050,sutra,佛经,81
2506,cherub.,小天使,90
1369,umarkeret,没有标记,96
13028,kredsløb,电路,17
8749,pasteur.,巴斯特,51
6465,caracas.,加拉加斯,69
10128,simmons.,西蒙斯,43
9779,devonshire.,德蒙斯郡,46
13572,struktur,结构体,12
9619,at gå,多哥,47
6593,slumkvarter,贫民窟,65
2990,tilskyndelse,激励,73
3264,peptid.,肽,85
1100,hum.,哼,93
8872,superstar.,超级明星,53
9062,flaske,瓶子,40
13648,nødvendigvis.,一定,12
14055,komme,来,7
1788,sora.,索拉,94
4072,blackjack.,黑人杰克,82
9305,deadliest.,最致命的,49
7698,carbuncle.,痈,61
5904,levitation.,悬浮,71
2269,velcro,魔术贴,92
4660,dade.,戴德,79
11815,mcdonald.,麦当劳,30
23,amen.,阿门,81
12850,allen,艾伦,20
3594,overlappende,重叠,56
5925,regnfuld,雨雨,72
2250,plenarfarligheden.,全体会议,92
3911,elaine.,伊莱恩,84
6989,spinal.,脊,65
9373,insekt,漏洞,35
11693,fjortende,第十四,31
13400,karriere,职业,14
278,fairgrounds.,展览会,98
2013,tack.,钉,70
312,gympie.,体育馆,100
1126,bannister.,栏干,97
4591,vedhæftet fil,附件,15
9963,hawaiian.,夏威夷人,43
9424,picasso.,毕加索,49
4935,elendig,悲惨的,66
1974,maulana.,玛娜娜,93
7371,boyer.,博德,62
14173,øget,增加,12
6894,analog,类似物,61
10978,sød,甜的,36
2014,fristende,诱人,65
9867,signpost.,路标,45
8220,alma,阿尔玛,56
777,distraught.,心烦意乱,98
3627,magenta.,品红,86
7034,opløsningsmiddel,溶剂,58
13352,udvalget.,委员会,14
2156,lækker,泄漏,39
10985,spin,旋转,30
2675,lousy.,糟糕,90
14432,forsikring,保险,13
5639,floppy.,软盘,73
5196,partikler.,粒子,47
8674,munk,僧,39
11934,jamaica.,牙买加,29
10950,gregory.,格雷戈里,37
3937,nedstigning,下降,38
10811,leonard.,伦纳德,38
11239,prosa,散文,35
5541,skifer,石板,55
3734,sporvogn,电车,79
4123,falme,褪色,51
13375,enzym.,酶,14
8960,michelangelo.,米开朗基罗,52
2859,ventilation,通风,84
13493,online.,在线的,13
1091,shabbat.,沙巴特,97
8830,uændret.,不变的,52
4627,spongiform.,海绵状,80
3871,forfærdeligt.,可怕的,49
1839,stivnet,僵硬,89
7972,polk.,波尔克,59
12995,avenue.,大街,18
7557,godnat,晚安,62
9297,velgørenhed,慈善机构,46
12229,ubegrundet,不合理,26
13935,nummer,数字,7
3957,pianist.,钢琴家,80
1789,cervical.,颈椎网,94
391,afterlife.,来世,100
9043,maritime.,海上,49
11853,vikings.,维京人,23
1885,swede.,瑞典人,81
8373,rav,琥珀色,56
9301,pulver,粉末,45
3240,boldface.,粗体,80
14289,maskiner,机器,9
13907,de der,那些,6
12289,palads,宫,25
4887,deluxe.,豪华,78
10827,afregning,沉降,33
4479,sportsånd,体育精神,81
14227,vend tilbage,返回,9
3073,transaminase,转氨酶,88
12761,langt hår,长发,21
4873,rappere,喋喋不休,27
9934,gymnastik,体操,41
7650,quartermaster.,军需,61
7099,forræderi,叛国,62
11308,joey.,乔伊,34
7590,islandic.,冰岛的,29
1585,boogie.,布吉,95
9194,intakt,完好无损的,50
7256,countdown,倒数,62
4423,fabelagtig,极好,80
7767,rejse,航程,41
406,mekong.,湄公河,100
14468,har lyst,想要,5
1185,niacin.,烟酸,97
1213,uprovoked,无人驾驶,97
9715,alec.,亚历克,46
6261,famously.,fam,70
6218,clitoris.,阴蒂,70
13525,synlig,可见的,13
6079,disalloged.,不允许,65
1555,amyotrofisk,肌营养,95
12833,stål,钢,19
1487,perforering,穿孔,73
680,arkæolog,考古学家,89
2627,harpiks,树脂,79
11050,kapitel,章节,31
7944,støvet,尘土飞扬,59
3994,watershed,分水岭,82
5797,halvleder.,半导体,69
13876,regering,政府,8
7474,netball.,勒巴尔,62
1725,sotable.,可爱,94
13065,over tid,随着时间的推移,18
12939,sandhed,真相,18
1401,margarita.,玛格丽塔,95
11305,vulkan,火山,32
7004,ballpark.,球场,55
1809,sprawl.,蔓延,86
5098,diplomat,外交官,34
11974,væsentligt,显着地,28
4663,ufærdige,未完成,79
12881,solar.,太阳的,20
11321,trek.,跋涉,34
10904,opbevaring,贮存,38
6603,æter,醚,62
11540,foster.,促进,31
8204,cecil.,塞西尔,57
7760,murværk,砖墙,61
11969,excellent.,优秀,23
7741,auditorium,礼堂,60
12506,dekan,院长,23
2772,mila.,米拉,89
10805,modsætningen er imod at modsætte sig,对立,16
2327,minearbejder,矿工,37
9249,blomster,花卉,33
5406,fordøje,消化,53
2658,plebiscite.,p b,89
3226,lilly.,莉莉,88
8347,orwellian.,奥威尔,56
3492,byg,大麦,86
3437,degas.,脱荒,87
13249,speedway.,赛道,16
9017,søm,指甲,29
14453,august,八月,6
14198,hen ad,沿着,10
10366,lesbisk.,女同性恋者,39
12574,moore.,摩尔,22
1295,salinity.,盐度,81
1571,undokumenteret,无证,95
808,putsch.,put,98
12295,roster.,名册,23
9882,rammen,框架,44
3494,lore.,知识,78
5386,mudret,浑,73
14485,venlig,种类,13
12617,hjælpe,援助,16
3484,isnende,冰冷,86
8892,concord.,和睦,52
3725,hg.,赫格,85
4028,overflod,丰富,65
4492,erratic.,不稳定的,68
11924,seksuelt,sex,17
890,semantisk,语义,70
3913,doomsday,末日,84
2393,wishbone.,汉语,89
5066,leyland.,莱蓝,77
6202,germain.,梅格兰,70
9601,vejkryds,路口,42
1124,gødning,肥料,97
4022,registre.,寄存器,6
3312,aeronautics.,航空学,71
5592,dolores.,小陵,69
2032,kondolence,哀悼,87
3329,myocardial.,心肌,87
1279,punkteret,刺破,66
12406,fed,胖的,24
2614,børnehave,幼儿园,89
9637,feje,扫,28
13736,republik,共和国,11
12212,colin.,科林,26
544,dioxin.,二恶英,99
7779,flatulence.,筋,60
13244,del,交易,12
3526,skumfidus,棉花糖,86
10742,abort,流产,35
6970,rekonstitueret,重构,60
1728,retrosect,回顾一下,64
13666,kongerige,王国,12
265,fornuft,理智,100
10796,buddhisme,佛教,38
9412,vatikanet.,教廷,49
2048,underposition,副标题,70
13307,skrev,写道,15
11992,bryan.,布莱恩,28
7684,mendel.,孟德尔,61
6126,garland.,花环,69
11123,soundtrack.,配音,34
11623,arabere.,阿拉伯人,12
5534,olympus.,奥林巴斯,75
12277,jaga.,杰卡,26
10951,knæ,膝盖,35
8023,paramount.,倾向,59
4756,haute.,高级,73
4012,strafing.,散步,73
6682,stejl,陡,65
10537,for det andet,其次,40
14206,spurgt,问,5
9021,laguna.,拉古纳,52
5757,skrue,拧紧,38
631,uncut.,未切割,99
7507,cowardly.,胆小,62
12653,koste,成本,19
10491,podium.,领奖台,39
8954,ronde.,隆德,52
9661,spa,温泉,46
7594,bedstefar,祖父,61
12428,evangelium,福音,24
8426,newark.,纽瓦克,56
6938,gyde,胡同,64
3872,eponymous.,同名,83
2175,undefined.,不明确的,91
13285,syvende,第七,16
4752,audacity.,大胆,79
7482,nedrustning,裁军,62
952,squall.,squ,90
7734,læder,皮革,60
5775,divisors.,除数,68
8840,tegnsætning,标点,48
9720,skelet,骨骼,45
5290,urdu.,乌尔都语,76
12395,støv,灰尘,24
5033,lessacy.,扫盲,77
3163,kemiker,化学家,70
7236,bibliografi.,参考书目,62
7456,mangfoldighed,多样性,43
7555,granit,花岗岩,62
3740,deponering,垃圾填埋场,84
614,kontrollere,查看,93
6761,promo.,促销,67
3853,dihydroxy.,二羟基,84
8677,autism.,自闭症,54
4283,scorpions.,蝎子,45
5237,kabinepersonale,空勤人员,52
7077,skandaler.,丑闻,26
6856,dateline.,数据线,66
10568,replay,重播,33
7971,sheikh.,谢赫,59
13084,singapore.,新加坡,18
1574,voicing.,发声,20
14149,enkelt,单身的,8
2693,intertropical.,闭工,90
12959,værdi,价值,16
3513,assimilation.,同化,75
1104,modstå.,用水,97
9205,dolly.,多莉,50
13012,fortrydt,撤消,18
11922,stykker,件,17
7747,culminated.,开心,40
12602,marathon.,马拉松,23
12722,mor,母亲,21
4469,smykker,珠宝,81
4203,skrot,废料,52
14160,arbejdere,工人,20
3810,steamboat.,汽船,83
3004,bourbon.,波旁酒,86
4650,ita.,伊塔,80
13556,royal,皇室,12
2809,afløb,引流,89
9898,last,货物,44
10043,monica.,莫妮卡,44
14305,luft,空气,8
1425,synthesizer.,合成器,42
2860,coon.,浣熊,89
7453,vinkler,角度,34
12077,tredive,三十,27
8881,pulitzer.,普利策,53
10076,artemis.,阿尔忒弥斯,43
8243,tilgive,原谅,50
13509,playoffs.,季后赛,10
5630,bemærkelsesværdigt.,值得注意的,24
6773,kromatografi.,色谱法,67
14425,nogensinde,曾经,11
9895,howe.,豪,45
6888,leukæmi.,白血病,66
10229,afføring,屎,42
8039,solrig,晴朗,41
789,haggis.,哈吉斯,98
12622,oda.,奥达,22
8530,titanium,钛,55
12596,iv.,四世,23
8831,joyce.,乔伊斯,53
2886,somers.,索,89
375,silica.,二氧化硅,100
13502,scene,阶段,11
11032,strengt.,严格,37
4260,minot.,迷你鞋,82
10601,overbevist,说服,28
7686,bowden.,鲍登,61
13880,mange,许多,6
3917,cupid.,丘比特,84
10824,barbermaskine,剃刀,38
12687,jern,铁,19
9384,mound.,冢,46
10184,neon.,氖,42
11292,opnå,达到,17
8407,fagot.,柴草,52
3246,indigo.,靛青,88
13614,kinesisk,中国人,12
1739,starlight.,星光,92
12348,flyers.,传单,24
5394,ulogisk,不合逻辑,74
1805,carrefour.,家乐福,94
1504,kayak,皮艇,92
4315,sap.,树液,79
3281,benzoat.,苯甲酸盐,87
3916,agern,橡子,82
2472,sidelæns,侧身,90
11608,frakke,外套,27
6027,tasker.,包,36
9160,wha.,世界卫生大会,50
3639,rustfrit,防锈的,86
10521,fattigdom,贫困,40
14385,aktiver,资产,38
2937,devrimental.,有害的,77
736,pyjamas,睡衣,95
6039,flinders.,弗林德勒,71
1979,dari.,达利,93
3266,prikke,戳,71
2234,hitchhiker.,搭便车,85
4111,forkortelse,缩短,36
2518,euphemisme.,委婉语,87
2616,lykkeligere,更幸福,90
5210,semester.,学期,75
5420,sønnet.,十四行诗,68
9542,mistænksom,可疑的,46
14031,tidlig,早期的,9
2182,gårdsplads,庭院,91
1423,tyrosine.,酪氨酸,95
11826,farvel,再见,28
2605,mica.,云母,90
10153,fyrretræ,松树,40
10082,delfin,海豚,25
7405,klarinet.,单簧管,62
498,agility.,敏捷,82
1951,moop.,莫霍普,93
6119,electra.,电器,71
7604,jin.,斤,62
2025,disciple.,弟子,81
9653,blæst,吹嘘,47
809,peerless.,绝经,98
12526,svarede,回应,11
8020,lu.,鲁,59
6036,juvel,宝石,60
4175,spence.,抚平,82
6957,stealth.,隐身,65
6245,alaskan.,阿拉斯加,70
12913,række,排,18
10664,klan,氏族,36
9186,suppe,汤,50
11961,støvle,靴子,25
11451,tvilling,双胞胎,21
12704,senatorer,参议员,13
6790,ærter,豌豆,45
12805,flyve,飞,12
2755,begær,情欲,85
5480,gecko.,壁虎,75
6890,sevilla.,塞维利亚,66
6675,bosch.,博世,67
9271,hjelm,头盔,43
1441,aramaic.,札记,95
3881,konceptuelle,概念性,75
8784,rumfartøj,宇宙飞船,53
5713,dihydrogen,二氢剂,73
9135,stalingrad.,斯坦林格勒,51
7219,lanes.,车道,26
4258,fore.,前面,82
1851,motley.,杂色,93
7195,athena.,雅典娜,64
13416,populær,受欢迎的,13
11313,adolf.,ad,34
643,jirga.,吉尔加,99
6809,håndtag,杠杆,64
11764,i nærheden,附近,30
6487,garnered.,赢得,46
9484,avant.,前卫,48
4268,almanac.,阿勒马克,81
11126,sneaky.,偷偷摸摸,36
11994,udvidet,扩展,16
8384,milepæl,地标,47
11288,syracuse.,锡拉丘兹,35
4987,hoop.,箍,67
3722,cortex,皮质,85
2387,gully.,沟壑,89
14108,investering,投资,28
8565,ginger.,生姜,55
11797,underjordisk,地下,30
7784,verdun.,默登,60
12583,grube,坑,17
3497,hovedlinje.,主线,83
14394,spørgsmål,问题,5
7324,opstå,出现,47
13505,voldgift,仲裁,13
13612,net,网,12
962,narcissus.,水仙,97
6005,badeværelse,浴室,69
10190,i alt,共,42
5793,egenkapital,公平,72
7792,overholde sig,ab,31
3709,outlying.,边远,85
5423,handelsvare,商品,62
12357,institutioner.,机构,6
5181,implantat.,注入,70
9733,lunar.,农历,46
2850,overbelastning,拥塞,83
4076,dowd.,陶笛,83
9950,pioner,先锋,36
8157,val,瓦,58
4968,nattergal,夜莺,77
11467,derved,从而,33
7439,ørred,鳟鱼,62
5226,specter.,幽灵,76
14303,faktum,事实,6
11517,moe.,萌,32
7266,roanoke.,罗阿诺克,63
14081,nyheder,消息,11
5207,stalking.,跟踪,44
12695,oversvømmelse.,洪水,14
7046,wonderland.,仙境,65
839,sefton.,塞夫尔顿,98
7332,dom,判决,61
5764,nixie.,尼克西,73
10515,udvej,采取,35
6571,messias.,弥赛亚,67
14381,værdipapirer,证券,12
13809,fra,从,5
11513,socialist,社会主义者,30
12702,omskrive,改写,17
1454,klatrer.,登山人,68
4807,spawn.,产卵,43
3522,hwan.,惠,86
13409,dec,12月,14
2703,sauce.,肉汁,89
8291,kniv,刀,56
3103,shawnee.,肖伊,88
1991,mideast.,中东,93
568,transvestisme.,崩溃主义,99
39,fejlfinde,调试,90
5617,solsikke,向日葵,74
12377,campbell.,坎贝尔,25
6941,abba.,阿巴,39
7884,isabella.,伊莎贝拉,60
13519,ben.,恩,13
7221,prøvetid,缓刑,62
8608,shia.,什,54
7357,bremser.,刹车,38
10483,intel.,英特尔,40
1994,lamer.,拉米尔,93
5714,cv.,简历,73
2863,badass.,坏蛋,88
5761,sensor.,传感器,61
2638,bueskytter,弓箭手,57
2247,valence.,价,92
14062,eksempel,例子,10
7787,millard.,米尔德,60
12748,sri.,斯里,21
5550,laver.,薰衣草,75
9943,wheeler.,惠勒,44
13288,hong.,洪,16
9861,humus.,腐殖质,45
5118,conner.,康纳,76
9119,forstærket,加强,32
3213,fyldstof,填料,82
4600,kiletæller,里程表,80
10310,mysterium,神秘,34
10955,deaktiveret,停用,34
11849,cornell.,康奈尔,29
3836,antitrust.,反垄断,85
7810,rubicon.,鲁西蒙,60
13072,bølge,海浪,15
9908,skyttegrav,沟,39
4944,zionister.,犹太岛,41
6749,meuse.,梅苏,67
12822,hurtig,快速地,20
6786,lords.,阁下,15
8783,ark,床单,42
1701,blanca.,布兰卡,95
5853,gral,格林,73
8582,kro,旅店,45
13110,eric.,埃里克,17
3135,kirurgisk,外科,86
8355,uproduktivt,不生产,56
14346,kommerciel,商业的,9
3968,fisker,渔夫,83
11445,for evigt,永远,32
5198,coenzym.,辅酶,76
12121,enigma.,谜,27
7765,råbe,喊,39
8536,stellar.,恒星,55
8789,dora.,多拉,53
3892,wiltshire.,威尔特郡,84
8484,dexter.,德克斯特,54
11040,walisisk,威尔士语,37
4194,khartoum.,喀土穆,82
8814,sawyer.,索耶,52
6337,kartofler,土豆,39
7051,tilbøjelige,易于,64
10458,indvending,异议,12
5855,maori.,毛利人,68
12127,frygt,恐惧,22
1268,såvel,还儿,96
5027,profeti,预言,69
9524,voodoo,伏都教,47
5493,sloan.,斯隆,75
6303,jonah.,乔纳,70
14296,sluttede,结束,7
10187,medarbejder,员工,27
10562,kampesten,博尔德,39
2515,cossack.,哥萨克,81
11045,argumenteret,争辩,20
11933,airlines.,航空公司,24
10535,transportabel,便携的,39
5901,uforsætlig,无意,64
14357,let,简单的,11
3306,hex,十六进制,85
2275,aquila.,阿奎拉,92
14488,demokratisk,民主,14
9706,moses.,摩西,46
8913,clip.,夹子,38
5535,håndbog,手册,73
11864,slang,俚语,29
4811,misrepresentation.,虚假陈述,76
10534,usammenhængende,拘禁,39
9193,fordele.,优点,18
5434,weir.,堰,75
4567,cello.,大提琴,80
10256,færre,较少,42
897,behemoth.,庞然大物,97
14128,marts,行进,5
1118,oceanografi.,海洋学,97
3311,provost.,prov,87
1455,pinnacle.,巅峰,92
10226,eksklusiv,独家的,22
644,celt.,凯尔特,86
3209,stum,静音,78
13712,verificerbar,可验证,8
13366,identifikation,鉴别,15
7192,anstændighed,十分之一,64
14476,drev,驱动器,10
6243,nomenklatur,命名法,70
1257,tykkere,较厚,96
9351,bali.,巴厘岛,49
4193,strikeout.,三振出局,39
3504,pagoda.,宝塔,86
11840,billboard.,广告牌,29
12052,bliver til,成为,7
14424,især,尤其,10
9948,lefty.,左撇子,44
8851,blatant.,bl,53
9651,udførelse,执行,18
7129,cyan.,青色,64
12083,streng,严格的,27
3720,submachine.,冲锋,85
7261,genom.,基因组,61
11287,tape,磁带,27
13976,uden,没有,5
14181,tredje,第三,8
1178,marchers.,游行者,92
13226,frem,向前,9
9241,nomen,无人,50
4915,efterkrig,战后,78
6794,musa.,穆萨,66
3661,parkinson.,帕金森,85
3572,twister.,捻子,81
7963,trimme,修剪,42
7267,limerick.,利默里克,63
3857,dip,蘸,61
7548,hanover.,汉诺威,62
12419,tommy.,汤米,24
13673,jersey.,球衣,12
11064,shawn.,肖恩,37
5454,teenager,青少年,33
5496,nye.,纽尤,75
6020,quiz,测验,72
7939,blanding,混合,19
14380,udsigt,看法,6
6374,slump.,暴跌,57
