ID,DANOIS,RUSSIAN,INTERVAL
8400,starcraft.,стар крафт,55
9800,vitamin,витамин,43
2659,handily.,усердно,89
12591,dyrke motion,упражнение,19
876,germs.,гроды,77
4758,paperback.,мягкая обложка,72
13010,fanget,пойманный,18
6142,cate.,оказывать,62
6354,indirekte,косвенно,69
10771,våd,влажный,37
11956,hul,дыра,23
12779,auto.,авто,20
13615,tagalog,тагалог,12
12717,sende,отправить,16
2125,banshee.,бенши,86
2524,tyrant.,тиран,84
7948,inf.,инф,58
4245,eaver.,ездить,81
12261,richmond.,ричмонд,25
4948,rebs.,веревки,53
13093,argentina.,аргентина,17
12361,nyligt.,вновь,25
10994,derby.,дерби,36
5889,præster.,священники,42
7554,grøntsag,овощ,48
1153,inane.,нанесение,94
1238,hypoteser,гипотезы,80
8464,kørestol,инвалидная коляска,54
11859,vegas.,вегас,27
10006,æsel,осел,43
8392,cumberland.,cumbumbumland,55
6065,skandale,возмущение,51
7854,riverfront.,речной,59
13882,program,программа,11
13359,citeret,цитируемый,7
5630,bemærkelsesværdigt.,замечательно,24
10795,hr. kommissær.,комиссар,36
7735,forløber,предшественник,57
2226,aksial,осевой,91
13012,fortrydt,отказаться от,18
11525,kom tilbage,вернись,31
2011,skuffe,разочаровывать,30
3008,stiliseret,стилизованный,87
10821,norm,норма,36
7989,paolo.,пало,58
5896,waterfront.,набережная,71
1105,polemic.,полемичество,79
10542,rodney.,родни,39
4138,almægtig,всеобъемлющий,82
2645,autokrati,самодержавие,89
4393,ld.,логин,81
5537,soveværelse,спальная комната,71
10403,snavs,грязь,40
7738,unverified.,неверно,45
6249,ugunstig,неблагоприятный,60
4274,oxidase.,оксидаза,81
5768,underafsnit,подразделы,46
7362,loft,потолок,60
4177,lucille.,люциль,82
3665,ligase.,лигаза,75
3266,prikke,покнуть,70
6554,bhutan.,бутан,67
10181,sult,голод,42
7068,bassist.,басист,63
6468,sinister.,зловещий,68
5956,quartet.,квартет,69
11978,benjamin.,бенжамин,28
10951,knæ,колено,34
2154,epinephrine.,эпинефрин,91
10295,rebel,мятежник,27
10086,kænguru,кенгуру,40
7060,pipeline.,трубопровод,61
13717,kongres,конгресс,12
7388,hjemby,родной город,62
13562,måned,месяц,10
142,landejere.,землевладельцы,93
884,godspeed.,божем,97
4101,vinhus,винный дом,82
13652,eastern.,восточный,12
3323,pinto.,пинто,87
12618,kabel,кабель,21
3344,frisure,прическа,73
3290,bari.,бари,87
11429,indaugural.,инаугурация,29
6221,wesleyan.,уэслиан,69
10836,afghan.,афган,36
13213,massachusetts.,массачусетс,16
2607,randle.,рэндл,89
47,spitz.,шпиц,100
4959,ubemandet,беспилотный,77
12335,es,туз,22
8605,fraktion,доля,43
3838,shocker.,шок,82
11663,ghana.,гана,31
4055,påskud.,предлог,80
10590,antiller,антиллы,39
5177,cain.,каин,76
10227,kanin,кролик,41
8973,python.,питон,51
11506,diameter,диаметр,32
8053,passiv,пассивный,56
11850,sker,случается,10
5045,modi.,моди,76
6113,katastrofal,катастрофический,55
64,saddened.,опечален,93
11219,br.,бр,35
5062,vesuvius.,везувиус,77
1410,cicero.,цицерон,95
5203,hvor.,в которой,76
2444,skildvagt,сентиментальный,87
7844,piper.,пайпер,56
12939,sandhed,правда,18
9492,tvetydigt,двусмысленный,39
11944,alison.,алисон,28
1877,waking.,пробуждение,27
12742,bevæbnet,вооруженный,13
2538,stedet,леье,90
2324,schwarz.,шварц,91
6969,paisley.,пейсли,64
12753,windows.,окна,11
12789,ulykker.,жертвы,18
1740,fattigere.,беднее,93
7128,valentinian.,валентин,63
12923,i øvrigt,кроме того,19
12373,update.,обновить,7
10101,klædt på,оделась,25
9642,yang.,янг,46
12481,glas,стакан,22
13977,vil have,хотеть,5
11908,usædvanlig,необычный,25
12375,primært,в первую очередь,24
13887,mellem,между,8
9589,ph.,штемпель,47
13340,vægt,шкала,14
9571,bunker,бункер,43
9242,våbenstilstand,перемирие,49
6728,corinthians.,коринфянам,62
3074,recapted,повторно,68
14208,mark,поле,8
8120,softball.,софтбол,57
12453,arbejdskraft,труд  работа,23
13747,blå,синий,11
13990,pc,пк,35
4250,siamese.,сиамский,81
6384,vilkårligt.,произвольно,68
8459,treasury.,казначейство,54
9447,dei.,деси,48
3108,impala.,импала,87
13415,matthew.,мэтью,14
7011,grænseværdi,порог,63
7149,missionær,миссионер,55
12323,chuck.,патрон,25
7065,syntetisk,синтетический,62
7384,kadet,кадет,46
13828,om,о,5
6371,udgangsforbud,комендантский час,64
333,hikke,hiccup.,97
4677,canuck.,канакс,79
5972,håndvask,раковина,51
4778,annapolis.,аннаполис,78
10074,mohammed.,мохаммед,43
12750,dick.,дик,21
11833,konstellation,созвездие,29
12955,jødisk,еврейский,19
8519,eksploderende,взрывка,32
10369,algebra,алгебра,38
14298,leverandører,продавцы,65
13236,davis.,дэвис,15
13135,moderne,современный,16
13907,de der,те,6
1669,sardinien.,сардиния,94
8532,rubens.,рубенс,54
11934,jamaica.,ямайка,28
5984,cayman.,кайман,69
9312,erobring,завоевать,46
8478,blyant,карандаш,53
14380,udsigt,вид,6
3762,hakke,нарезать,62
11964,cannabis.,каннабис,28
9631,chapman.,капман,46
6482,offline.,не в сети,68
7774,brookie.,бруки,60
6265,kostumer.,костюмы,39
12306,palæstina,палестина,25
5375,ofret.,пожертвовал,68
14326,officer,офицер,10
1992,gusty.,поручиться,92
11830,med titlen,под названием,8
7770,fortryde,сожалеть,21
7341,reverend.,преподобный,62
2720,incendiary.,зажигатель,86
7411,lettisk.,латышский язык,61
11360,på en eller anden måde,как-то,33
11911,sky,облако,25
8149,indledt,приступил к,47
326,aeneas.,эней,100
3775,vernacular.,навесной,84
8734,overførsel,передача,12
11633,ec.,энтук,31
3195,nach.,наша,87
730,carpal.,карпал,98
392,shriver.,штраф,100
6917,vin.,вин,65
7319,friske.,бахрома,60
5039,poliomyelitis.,полиомиелит,77
4042,roligt.,спокойно,82
2653,malathion.,малатион,89
8526,i udlandet,за рубежом,54
4232,diddy.,дидди,81
11642,pace.,шаг,29
4577,napa.,напал,80
1986,unexploded.,невыразительно,93
13257,forsigtigt,осторожно,7
4012,strafing.,охватывание,72
91,rhodesian.,родозиан,100
6748,genie.,джина,66
7533,uld,шерсть,61
13007,reaktion,реакция,17
13417,nævnte,упомянул,10
10235,kilometer.,километры,38
10779,akse,ось,38
8986,aba.,аба,49
3897,babyloni,вавилония,84
11362,lancashire.,ланкашир,33
14294,bil,машина,9
7865,metafor,метафора,53
13870,mest,большинство,7
11385,penis,пенис,33
5295,sion.,сесть,75
6163,rehabilitering,реабилитация,62
3564,modvilligt,неохотно,85
1845,bown,засекание,93
11974,væsentligt,существенно,28
8401,kurdisk.,курдский,55
6271,sårbar,уязвимый,62
8899,undervist,учил,52
9160,wha.,важно,50
4964,avalon.,авалон,77
1616,timeglas,песочные часы,94
1243,stolt.,с гордостью,96
9120,pin,приколоть,39
7552,membrane,мембрана,60
2225,brahmin,брахмин,78
3699,slack.,расслабиться,82
8373,rav,янтарь,56
11466,reorganiseret,реорганизован,26
7864,isopropyl.,изопропил,59
11437,racist,расист,32
14343,i øjeblikket,в настоящее время,7
13103,biografisk.,биографический,17
10883,race,расовый,24
8015,rabbiner,раввин,56
4423,fabelagtig,поразительнй,79
2445,scrolling,прокрутка,40
6502,overhead,накладные расходы,67
6695,preamble.,преамбулы,66
8072,methodist.,методист,57
5320,topper.,топпер,62
13793,til,к,5
4447,creep.,слизняк,67
3960,retfærdig,праведник,83
2763,vedtægter.,устав,61
12542,fisk,рыба,19
6895,handsker.,перчатки,43
13879,nu,сейчас,7
11115,barcelona.,барселона,36
1667,imperialist.,империал,80
4321,hobbit.,хоббита,81
5024,eater.,пожиратель,65
6403,matilda.,матильда,68
7565,benin.,бенин,61
7158,eco.,эко,63
10359,westminster.,вестминстер,40
5236,dodd.,додд,76
9767,planter.,растения,15
12863,udfordring,испытание,12
6250,drukning,утопление,48
5694,svingende,окунуться,73
6541,nazareth.,назарета,67
13616,besøg,посещение,11
4846,pharmaceutical.,фармацевтический,66
2872,elasticitet,эластичность,73
8877,spildevand,сточные воды,52
8143,circular.,циркулярный,57
11244,kardinal.,кардинал,15
8834,grizzly.,гризли,45
1412,dashes.,тире,46
10689,fastland,материковая часть,38
3555,muscat.,мускат,86
10202,thanksgiving.,день благодарения,42
13016,sygdom,болезнь,17
2405,pomeranian.,поморский,89
1817,sandpit.,песочница,93
13306,sox.,сокс,15
12635,kvinde,женщина,22
5465,celsius.,цельсия,74
2613,ambition,амбиция,72
4734,undergrupper.,подвеска,58
5434,weir.,воен,74
11192,moonraker.,лунный,35
5765,bk.,бк,72
12682,sold,продано,22
7920,viewer.,просмотрщик,34
13019,erklæret,объявлен,13
5172,bedstemor,бабушка,75
12977,observatory.,обсерватория,19
12784,elementer,элементы,16
8972,fælde,ловушка,33
5594,silhuetten.,силуэт,70
6109,alastor.,аластор,70
7828,stativ,штатив,58
2541,højttaler.,громкоговоритель,81
4607,bridgewater.,морозона,79
10902,boykot,бойкотировать,35
10612,procedure,процедура,29
682,bogged.,увязшийся,70
7779,flatulence.,метеоризм,59
13324,være uenig,не соглашаться,14
13470,flag,флаг,12
3015,huntley.,хенлина,88
2876,hoya.,хоя,88
6661,hæmofili.,гемофилия,66
10477,ira.,ира,40
6592,craven.,крашество,67
5346,chrom.,хромизм,75
7661,ling.,линг,60
4173,føderalist.,федералист,80
1261,latterliggøre,насмешка,32
13792,af,из,5
8136,dolk,кинжал,55
5925,regnfuld,дождливый,71
7550,evocative.,приспособленный,61
6165,overbefolkning,перенаселение,68
5074,leverandør,поставщик,61
846,overpass.,путепроводы,92
804,petroleum.,керосин,98
2035,planteskole,питомник,92
7233,kapitalist,капиталист,60
3859,overlever,выживает,22
12567,dil.,дил,23
8182,fredsbevarende,миротворчество,47
7211,rejser.,странствия,16
8799,beregnet,рассчитанный,28
9929,ærligt talt,честно говоря,44
7217,reese.,рез,62
9042,sandra.,сандра,51
5668,dumas.,думас,66
13597,skud,выстрелил,12
3765,durian.,дуриан,84
3991,relata.,релата,83
14490,vendte,перевернутый,9
13123,konkurrere,конкурировать,12
7004,ballpark.,балчан,55
13118,fn.,оон,17
7143,foo.,фюра,63
8124,marijuana.,марихуана,57
6937,lærebog,учебник,51
3899,grådighed,жадность,84
6693,della.,делла,66
3664,elever,ученики,72
13529,bred,широкий,12
7084,sachseny,саксония,63
1050,torii.,тории,97
7202,collier.,коллер,62
186,mogul.,могул,95
11078,dramatisk.,драматический,29
8520,posed.,поставленный,38
10822,marilyn.,мэрилин,38
4262,lyske,пах,81
7792,overholde sig,противодействовать,31
10309,ledsaget.,в сопровождении,18
4642,uheldig,несчастливый,79
6606,fancy,изысканный,60
6629,bolsjevik,большевистский,58
8673,estisk.,эстонский,51
14141,på grund,должный,6
5168,rg.,рентабельность,76
5314,dickey.,дики,75
2046,olympians.,олимпийцы,76
1012,brænde ud,выгореть,96
4215,arkæologisk.,археологический,30
14087,total,общий,7
11774,leo.,лео,30
11058,hugh.,хью,36
1932,midi.,миди,92
2539,mesozoic.,мезозой,90
5231,hensynsløs,безрассудный,74
8706,motivering,мотивация,28
7113,euclid.,евклид,63
13461,kortere,короче,14
2157,lumen.,люмень,90
6135,cocktail.,коктейль,64
405,tiper.,самосвал,100
11150,skjule,спрятать,26
291,ellipsis.,эллипсис,100
2089,uninvolved.,бесспонден,92
6746,møbel,мебель,66
12875,duft,запах,20
8230,yukon.,юкон,57
1941,shakespeare,шекспировский,93
13491,potentielt.,потенциально,12
1770,layne.,мельница,93
1889,cascading.,каскадирование,62
5167,sant.,осевать,76
9409,derrick.,деррик,48
2755,begær,жажда,85
8295,saxofon,саксофон,56
10871,forfærdeligt,ужасный,33
7876,plankton.,планктон,59
6263,canary.,канарейка,68
7847,baba.,баба,59
10054,spaghetti.,спагетти,43
13869,sådan,такой,5
3440,grandmaster.,гроссмейстер,86
3556,udgjorde,выходил,78
11943,permanent,постоянный,22
2630,homebrew.,домашний,89
5027,profeti,пророчество,68
3742,mongolian.,монгольский язык,83
13569,lejr,лагерь,12
7896,knust,разбитый,52
12085,tsunami.,цунами,26
1136,tusindben,сороконожка,96
3217,connaught.,connucate,87
10275,otto.,отто,41
1041,swore.,поклятый,97
11649,fortjener,заслуживает,23
9052,ateisme,атеизм,51
14225,hoved,основной,7
3097,misbilligelse,неодобрение,73
13480,detroit.,детройт,13
3995,cassino.,кассино,83
7387,brasil,бразил,62
8451,demonstranter,протесторы,53
8071,baxter.,баксель,58
10807,vegne,от имени,38
1232,bromide.,бромид,95
1739,starlight.,звездный свет,91
6466,ovn.,духовой шкаф,62
3084,kranse,венок,76
11757,reform,реформа,20
8586,revet i stykker,разорванный,54
11396,springe,пропускать,28
429,anterior.,спереди,100
10837,spektrum.,спектр,38
8712,hamster.,хомяка,53
13241,okay,ok,16
6367,syfilis.,сифилис,69
4085,whiz.,вики,82
4313,hawker.,хоукер,81
10460,romantik,романтика,39
10013,moody.,капризный,43
14412,regler,правила,7
2817,eufori,эйфория,88
1011,skære af,отрезать,96
1053,opløselighed,растворимость,68
13162,fortløbende,последовательный,16
4852,arbejdsløs,безработные,50
4998,sharif.,шариль,77
7690,torrential,проливка,60
2038,ananda.,ананда,92
13351,sø,озеро,14
1860,musher.,мушественность,73
2664,laissez.,лайссес,89
8107,pistoler.,пистолеты,39
14275,lan,локальный,59
48,matti.,матти,100
927,impaler.,бессмысленность,88
12040,forslag,предложение,9
14414,kan ikke,не могу,10
10984,himmel,небеса,35
235,entydig,неоднозначный,86
4490,radium.,радий,80
4763,tømmer,пиломатериалы,77
5831,auf.,авафта,72
7884,isabella.,изабелла,59
7969,skræmmende,страшный,58
10176,lahore.,лахор,42
7628,hawthorn.,боярышник,42
1679,op adhill.,в гору,94
7996,camden,камден,58
9326,litauisk.,литовский,48
5988,rådne,сгнивший,71
2008,biord,наречие,90
7029,woodward.,вурать,64
1448,ting.,тинг,84
10997,weren.,вурена,37
1697,kalligrafi.,каллиграфия,94
13122,stars.,звезды,9
6777,linned,белье,66
11984,sukker,сахар,28
12617,hjælpe,помогать,16
1004,sværdfisk.,рыба-меч,97
13517,trykt,напечатано,11
12399,jazz.,джаз,24
6999,chesterfield.,честерфилд,64
11497,normandy.,нормандия,32
4249,minesweeper.,тральщик,76
7133,pau,пауз,63
8434,evig,вечный,48
10759,katedral,собор,38
3204,renoveret,отремонтирован,76
9596,aluminium,алюминий,47
4359,fond,увлекаться,67
11511,fløde,крем,32
8480,implikationer,подразумеваемое,40
3478,ledsagere.,спутник,52
5618,fife.,файф,73
7098,dix.,дикс,63
8978,kork,пробка,50
12110,fokus,фокус,27
12141,tanker,мысли,11
5527,brest.,брест,74
7336,anarki,анархия,62
5986,monde.,монду,71
4123,falme,тускнеть,50
2121,desecration.,осквернение,87
8442,umoden,незрелый,53
9066,synopsis.,синопсис,51
10891,barbara.,барбара,37
13160,global,глобальный,16
3905,ratifikation,ратификация,84
7438,giuseppe.,джузеппе,62
3735,bucephalus.,буцефал,85
3511,ballroom.,бальный зал,85
3064,skorsten,печная труба,78
12725,flew.,пролетел,21
1453,solace.,утешение,95
12475,missil,ракета,20
2517,southland.,саутланда,90
3375,hoppende,подпрыгивание,42
2248,dada.,дада,91
10249,epsilon.,эпсилон,41
11861,dybde,глубина,28
4917,ascent.,восхождение,78
2130,interlaced.,взаимодействовать,78
13699,daniel.,даниэль,12
3329,myocardial.,миокарда,87
10922,newfoundland.,ньюфаундленд,37
14456,x,икс,8
7889,opføre sig,вести себя,40
5895,retsforfulgt,преследуемый,41
2336,sydpå,на юг,57
9773,affald,мусор,45
1596,bage,выпекать,61
4733,coolest.,прохладный,78
11290,jacksonville.,джексонвилл,34
6167,brig.,бриг,69
6352,lambda.,лямбда,69
9194,intakt,нетронутый,50
2514,iota.,йота,90
14146,navn,имя,6
9630,morse.,морс,46
1971,bantu.,банту,93
8262,nikkelode.,никелодеон,56
4523,marathi.,маратхи,80
10424,truende,угрожая,23
13561,jones.,джонс,13
14494,los,лос -,38
3835,gemma.,гемма,84
3118,rigge,бурки,53
7390,god mand,хороший человек,62
4093,dutchman.,голландец,82
11446,attende,восемнадцатый,33
1165,noosphere.,ноосфера,96
9945,zoologisk have,зоопарк,43
8865,berkshire.,беркшир,52
12033,pirat,пиратский,18
7396,din.,диверс,62
1473,seletøj,обуздать,87
12709,aren.,арен,21
8639,stik,жало,52
9482,indflydelsesrig,влиятельный,48
1685,phallus.,фаллос,94
8936,inspektør,инспектор,44
4079,ogre.,огре,81
8462,plato.,платон,55
1832,cady.,кадиль,93
6658,carver.,резервирование,66
11392,professor,профессор,31
379,ovn,печь,93
9323,fatal,фатальный,24
4426,bureaukrati,бюрократия,79
4849,diaspora.,диаспора,78
6637,fluor,фтор,66
12326,ranking,рейтинг,7
14381,værdipapirer,ценные бумаги,12
6722,cheng.,чэн,66
3268,modstander,антагонист,64
6825,tyverne,двадцатые годы,13
11475,højttaler,оратор,27
3212,tapet,обои на стену,84
4691,quasar.,квазар,77
212,mistral.,мистур,100
9103,kalium.,калий,50
9801,toi.,той,45
13294,mount.,устанавливать,13
13451,film,фильм,12
8430,pollock.,репутация,55
10700,beskåret,обрезанный,25
4746,dx.,дх,78
4715,hamstring.,сухожилия,79
9524,voodoo,вуду,47
3325,bebop,поднятие,87
12649,palæstinensisk.,палестинский,19
13075,kritisk,критический,11
6435,afrikanere,африканцы,13
10912,hebraisk.,иврит,36
11721,rivalisering,соперничество,29
4132,tad.,прибавлять,82
7745,fangehul,подземелье,42
14198,hen ad,вдоль,10
2153,ukontrolleret,неконтролируемый,81
2342,nudler.,лапша,63
770,forsigtighed,предосторожность,98
12947,id.,я бы,19
2553,polynesia.,полинезия,90
12616,betalingsmiddel,валюта,22
14391,september,сентябрь,6
11557,shakespeare.,шекспир,32
9756,menneskehed,человечество,45
8273,aboriginal.,абориген,45
5755,hydra,гидра,72
7795,ethyl.,этил,59
6493,bug,живот,49
10208,rolige,тихий,41
14104,afholdt,держал,8
14139,sammenlignet,в сравнении,11
4825,mirage.,мираж,78
12524,julian.,джулиан,23
1699,bogart.,богарт,94
2951,hydrolase.,гидролазу,88
9029,sibirian.,сибирский,50
13311,eventuelt,возможно,7
9949,omringet,окруженный,23
12550,prolog.,пролог,23
4856,raffinaderi,очистительный завод,62
7558,visum,виза,56
12421,austin.,остин,24
5898,marxisme.,марксизм,71
1000,audubon.,аудебон,97
4665,lemony.,лимония,79
11666,tyveri,кража,30
12410,wright.,оручитель,24
4927,millibars.,миллибары,73
11670,trettende,тринадцатый,31
3312,aeronautics.,аэронавтика,70
11068,æg,яйцо,32
12602,marathon.,марафон,22
3479,reissued.,переиздается,66
13659,løsning,разрешающая способность,12
11706,fg.,фарш,30
8466,sobrage.,избирательное право,55
7806,alfonso.,альфонсо,59
6017,miriam.,мириам,71
10603,gonna.,собираюсь,39
4771,mongoose.,мангуста,78
5759,skynde sig,торопиться,66
11345,tankning,заправка,31
3209,stum,немой,78
14427,respons,ответ,11
11006,idol,идол,35
6278,horry.,горрина,69
11336,trukket tilbage,снятый,34
656,sporadisk,спорадически,65
3033,auditor.,аудитор,86
2309,komplimenter,комплименты,56
10034,tears.,слезы,34
6381,pu.,пу,66
5131,folicin,фолиевый,76
5140,videobånd,видеозапись,64
12483,nåde,милость,23
12582,du.,дурак,23
10287,chester.,честер,41
11434,methyl,метил,32
8585,sen.,сенатор,54
11139,uacceptabelt.,неприемлемый,35
2367,trives,процветать,54
13193,brugervejledning,руководство,16
6009,godt år,хороший год,71
6210,echidna.,ехидна,69
7482,nedrustning,разоружение,62
2198,fundraising.,сбор средств,91
13756,klippe,рок,11
8497,rusten,ржавый,55
1395,coulee.,кулинария,94
5797,halvleder.,полупроводник,68
1402,tamara.,тамара,95
9271,hjelm,шлем,42
11002,blæse,дуть,29
7260,testikel,яичка,60
9390,protestantisk,протестант,13
3342,passant.,пассажирование,87
14243,færdig,сделанный,9
13115,egypten,египет,17
3422,armory.,оружитель,82
11393,bue,дуга,32
7923,yom.,йом,59
11899,meter.,метры,24
7092,toro.,торо,60
11267,pakistani.,пакистанские,32
4403,regent.,регент,34
14085,direktør,директор,17
13493,online.,онлайн,13
2440,pharmacological.,фармакологический,78
12513,nødsituation.,чрезвычайное происшествие,16
7006,acyl.,ацил,64
9934,gymnastik,гимнастика,41
1326,minoan.,миноана,96
10119,superman.,супермен,42
3500,overlord.,повелитель,84
10833,emirates.,эмираты,36
11625,apollo.,аполлон,31
12039,kriminel,уголовное,25
2615,karikatur,карикатура,82
3101,hexadecimal.,шестнадцатеричный,88
11198,begravelse,похороны,34
9916,bestemmelser,положения,37
5505,kvota,квота,67
2374,cupcake.,кекс,90
10136,silke,шелк,41
11885,kenny.,кенни,29
11806,løve,лев,17
6204,yan.,ян,69
10800,firma,фирма,35
3129,kafka.,кафка,88
4424,centaur.,посадка,75
14004,går,идущий,7
5394,ulogisk,нечто,73
4874,fiktive.,фиктивный,78
10158,restaurant,ресторан,37
9536,brawl.,драки,46
6007,longshore.,договориться,71
14189,nøgle,ключ,11
12017,solo.,соло,27
13518,bund,нижний,13
5224,sadel,седло,70
3569,personificering,персонификация,85
13913,begge,оба,8
4821,scandinavian.,скандинавский,73
69,clerics.,клерики,68
11627,venter,ожидающий,14
8504,talbot.,талбот,55
6671,paleolithic.,палеолита,66
10077,explicit.,явный,43
281,canisters.,канистры,84
13009,arena,арена,18
13487,kirke,церковь,13
803,curveball.,кривоебол,98
7073,pornografisk,порнографии,62
12707,sten-,камень,18
10185,joshua.,джошуа,42
2635,anomie.,аномии,89
8408,winchester.,винчестер,55
3578,theorist.,теоретик,57
3896,weaving.,ткачество,74
4158,burley.,забрызгивать,82
1627,hør.,льна,94
2749,rainer.,рантер,89
56,incubus.,инкуб,100
9606,seth.,сет,47
12019,oxford.,оксфорд,27
2735,myron.,мирон,89
7249,burgess.,бургесс,60
1046,bodice.,лиф,86
13680,bit.,кусочек,12
7916,eddy.,эдди,58
1744,kalam.,калама,93
14433,provision,комиссия,18
7714,infield.,в поле,16
4857,skiff.,скиф,74
13546,kyst,побережье,13
9811,fortællinger.,сказки,30
12508,dennis.,дннис,23
7475,azure.,лазурный,62
6033,røveri,ограбление,66
8544,weller.,великолепный,54
3269,stablet.,свалил,48
1885,swede.,швед,80
3326,syndikering,синдикация,53
9413,mango.,манго,48
10039,nitrogen,азот,42
13338,mm.,мм,15
12133,torsdag,четверг,26
9369,termisk,термический,48
6426,useded.,недооцененный,68
13357,på t,оно,15
133,zanzibar.,занзибар,100
7342,keramik,гончарность,61
9681,venedig.,венеция,46
6289,lysstyrke,яркость,34
8523,bon,бон,54
12952,øjeblik,момент,17
12843,pande,сковорода,20
9156,aberdeen.,абердин,50
224,steagney.,запаска,100
753,apostasy.,апостановие,98
299,bundled,в комплекте,75
13389,waggers.,вагурки,14
2029,beskyttning,охрана,86
3443,fantasia.,фантазия,86
13477,philadelphia.,филадельфия,13
10341,telekommunikation,телекоммуникации,30
10224,cobb.,колючий,41
8475,transformeret,преобразован,26
6416,strid,разборка,68
10141,aktivister,активисты,35
7574,carmel.,кармель,61
2232,strammet,затянутый,74
8725,monetære.,денежный,53
10016,dødelig,мрачный,34
6239,opfordrer,призыв,21
6986,fængslet,заключенный в тюрьму,45
14468,har lyst,хочет,5
9805,garage,гараж,43
352,ragtime.,рагнуть,100
6538,arrogant,высокомерный,59
647,dalles.,далс,98
12611,tokyo.,токио,22
11185,leon.,леон,28
6375,uorganiseret,дезорганизовано,67
9985,delirium.,бред,43
10213,mægtig,могущественный,42
7816,recheck,перепроверять,59
8757,mozart.,моцарт,53
2934,gentalere,отомстить,44
11382,ride,избавлять,33
5958,gennem,повернуть,71
2786,cushing.,подувана,87
8764,fresno.,фресно,53
13646,charles.,чарльз,12
1660,karpe,карп,82
1280,bløde,кровотечение,46
3786,rektangulær,прямоугольный,84
4007,hærget,разоренный,76
560,hymen.,гимны,99
6043,taoisme.,даосизм,71
14415,r,р,9
4233,errr.,ошибаться,81
7699,guldfisk,золотая рыбка,60
1162,bateman.,батаментировать,96
4986,kakao,какао,77
851,wicketkeeper.,виккетщик,98
8793,dayton.,дейтон,53
13365,orange,апельсин,14
8803,pong.,понг,52
2861,canes.,тросточки,56
5206,paddy.,пэдди,73
410,booger.,козявка,98
563,roulette.,рулетка,98
5965,thrash.,трэш,57
5973,mater.,матер,71
3518,kløver,клевер,86
9293,cy.,цитан,49
2057,spir,шпиль,87
2206,indviklet,замысловаться,87
6576,emu.,эму,64
983,texan.,техасский,38
13868,mennesker,люди,7
2142,vacuole.,вакуол,92
14424,især,особенно,11
11047,libyen,ливия,36
3624,charette.,шарет,85
11624,mf.,мф,31
5795,woo.,вулки,69
13763,stærkt,сильно,12
10041,astronomi,астрономия,43
6307,ezra.,эзра,69
8049,muster.,собираться,23
9568,arkade,аркада,46
5823,retard.,замедлить,37
3957,pianist.,пианист,80
8427,volcanic.,вулканический,54
6508,rowan.,рябина,68
2180,picnic.,пикник,91
895,pode,прививка,89
1226,cabaret.,кабаре,96
2544,ujævn,неровный,90
12310,stige,рост,19
542,tees.,тройник,66
1822,stil,стабильство,91
8300,zebra,зебра,52
3404,udslæt,сыпь,84
6105,retake.,приостановка,64
10521,fattigdom,бедность,39
7195,athena.,афина,63
3959,kastanje,каштан,81
5230,vortex,вихрь,76
10058,fradrag,вычет,35
6264,optimum.,оптимальный,69
2612,undertekst,субтитры,71
9053,dis,мгла,48
8364,kernen,ядро,56
13391,fort.,форт,14
9449,dom.,домос,48
12905,arkansas.,арканзас,19
11052,slave,раб,30
12352,brisbane,брисбен,25
1008,telegrafy.,телеграфия,97
6754,korst.,кратчайший,66
5156,undercover,под прикрытием,76
3856,tilbehør,аксессуары,66
12931,værelse,номер,18
3159,forretningsmænd,предприниматели,88
6490,påfugl,павлин,66
8,geeks.,гики,28
1276,goths.,готы,54
5114,abacus.,счеты,76
5053,baske.,баскский,74
13440,uanset hvad,что бы ни,14
8110,halvmåne,полусент,57
12071,corvus.,кормус,27
11545,flad,плоский,29
7246,nyeste.,новейший,62
10082,delfin,дельфин,25
4198,phosphatase.,фосфатаза,81
11055,portræt,портрет,34
4661,patches.,патчи,30
13411,bro,мост,13
6217,equestrian.,конный,65
544,dioxin.,диоксин,99
346,haji.,хаджи,100
8540,badger.,барсучий,42
9355,wong.,вон,49
2321,berusethed,пьянство,71
9913,cambodja.,камбоджа,44
10452,afgang,вылет из,38
9057,kedelig,скучный,32
390,hvirveldyr,позвоночный,91
12606,anklagede,обвиняемый,15
5509,excentrisk.,эксцентричный,49
12026,redde,спасать,24
6192,sletning,стирание,29
7794,beruset,пьяный,59
12356,ref,реф,23
13459,stærk,сильный,14
2077,horny.,роговой,92
11507,mg.,мг,32
9864,sig.,сиг,44
4458,origami.,оригами,80
12768,hollandsk,нидерландский язык,21
8513,pære,луковица,53
7728,flushing.,промывка,50
3550,leddelige.,управленческий,86
3438,orkidé,орхидея,86
13080,berømt,известный,18
9697,ufo.,нло,44
10507,panik,паника,39
2898,intercollegiate.,межведом,88
6248,clique.,клика,66
7383,bøf,стейк,61
5283,pembroke.,пембрук,75
6042,motocross.,мотокросс,71
10221,hoover.,пылесос,42
4335,cretaceous.,меловый,81
11896,ressource.,ресурс,18
13031,fundament,фундамент,17
8259,fossiliseret,окаменелый,56
2831,lux.,люкс,77
13434,bragt,принес,14
50,accholader.,вспомогательные,88
14040,blandt,среди,10
5087,jacqueline.,жаклин,76
12613,afd,аф,22
13153,pakistan.,пакистан,17
9325,gum.,жвачка,47
5460,pam.,пам,74
3629,ashanti.,ашанти,85
11827,arnold.,арнольд,29
1329,gargoyle.,горгулья,92
7790,dukke,кукла,41
