ID,DANOIS,HINDI,INTERVAL
12485,reduceret,कम किया हुआ,16
2193,maxima.,मॅक्सिमा,91
13270,social,सामाजिक,14
13933,samme,वही,8
14086,militær,सैन्य,10
7542,lbw.,एलबीडब्ल्यू,60
12709,aren.,नहीं कर रहे,20
2075,brant.,ब्रैंट,91
2360,bracken.,एक वन वृक्ष,88
10340,tommelfinger,अंगूठे,38
1668,fuddle.,नशा,94
8341,lærred,कैनवास,54
6203,ber.,हिट,68
12311,skotske.,स्कॉटिश,24
7033,panhandle.,भीख मांगने का कार्य,62
3658,crawley.,क्रॉले,84
12233,eftermiddag,दोपहर,24
11676,jakarta.,जकार्ता,29
11789,skuespillerinde,अभिनेत्री,28
1282,triader,तीनों,63
2860,coon.,कून,88
4984,buster.,बस्टर,69
23,amen.,तथास्तु,79
1832,cady.,काडी,93
8563,nielsen.,नील्सन,52
14180,juli,जुलाई,6
13920,hvor,कहाँ,7
747,vassar.,वासर,98
5617,solsikke,सूरजमुखी,72
3685,captives.,बंदी,50
1377,parkland.,पार्कलैंड,88
10838,terminal,टर्मिनल,23
1697,kalligrafi.,सुलेख,94
345,belton.,पेटी लगाना,100
2306,broom.,झाड़ू,88
3772,heartland.,गहरा पीछा,82
7507,cowardly.,राड़,60
5960,kilometer,किलोमीटर,69
1114,magistrate.,मजिस्ट्रेट,79
6239,opfordrer,आग्रह,20
2807,app.,अनुप्रयोग,88
4836,micropenis.,लघुशिश्नता,77
7372,symptomer.,लक्षण,57
14228,maskine,मशीन,9
6742,cinematografi.,छायांकन,64
11210,pac.,पीएसी,33
5598,tvang,बलपूर्वक,65
8698,tenebrae.,टेनब्रे,51
8866,klan.,क्लान,50
6611,schubert.,श्यूबर्ट,65
11670,trettende,तेरहवां,29
6749,meuse.,मीयूज,64
6438,checker.,चेकर,48
10818,meta.,मेटा,36
7228,peruvian.,पेरू का,61
12797,pilot,पायलट,16
2184,rad.,रेड,89
12321,jugoslavien.,यूगोस्लाविया,24
8693,brændt,जला हुआ,51
13891,lave,बनाना,5
12923,i øvrigt,इसके अलावा,18
4917,ascent.,आरोहण,76
13949,amerikansk,अमेरिकन,7
1278,stacking.,स्टैकिंग,48
6719,burt.,बर्ट,64
168,schmitz.,श्मित्ज़,100
14239,grundlag,आधार,8
7439,ørred,ट्राउट,60
4882,robbins.,रॉबिंस,74
2383,obi.,ओबी,90
2256,moselle.,एक प्रकार का मदिरा,91
5801,carolyn.,कैरोलिन,71
2391,iman.,ईमान,90
1669,sardinien.,सार्डीनिया,94
4921,varmeste,सबसे गरम,76
594,mononatium,मोनोसोडियम,99
12105,rory.,रोरी,26
1402,tamara.,तमारा,94
11689,automobil,ऑटोमोबाइल,27
13967,strøm,शक्ति,9
4338,iceman.,पहाड़ पर चढ़नेवाला,80
9995,crimson.,गहरा लाल,42
2702,binomial.,द्विपद,88
10754,hugo.,ह्यूगो,37
11444,coulthard.,कौलथार्ड,31
13311,eventuelt,संभवत:,7
9683,mussolini.,मुसोलिनी,44
9742,terapi,चिकित्सा,43
13887,mellem,बीच में,8
7274,malaria.,मलेरिया,61
11441,ruter,मार्गों,15
7062,hazen.,हज़ेन,62
3301,persona.,व्यक्तित्व,77
5810,fern.,फ़र्न,69
12968,indlysende,ज़ाहिर,18
9919,bart.,बार्ट,42
13512,krone,ताज,12
12718,gov.,शासन,20
10943,grader.,डिग्री,21
583,gyroskop.,जाइरोस्कोप,95
2809,afløb,जलनिकास,88
13304,fans.,प्रशंसक,11
11093,kanon,तोप,32
3053,merv.,मर्व,88
10706,dæk,डेक,36
4154,hegn.,हेजेज,56
9764,shoreman.,शोरमैन,44
11174,lette,आसान करना,30
13483,kalender,पंचांग,13
1780,kraftigt,ज़ोरों के साथ,64
9830,krage,कौआ,39
319,bey.,तुर्किस्तान के शासक की उपाधि,97
10243,belfast.,बेलफास्ट,40
13206,bestemme,ठानना,9
7689,iroquois.,इरोक्वाइप्स,59
11720,opdagelse,खोज,25
6390,blockbuster.,फिल्म,64
12889,hjerte,दिल,14
12788,fa.,फा,19
9028,upubliceret,अप्रकाशित,49
4170,gauntlet.,लोहे का दस्ताना,80
8197,fraværende,अनुपस्थित,54
3379,formindsket,घटाना,47
7516,barok,बरोक,60
11687,scorecard.,उपलब्धिः,29
1410,cicero.,सिसरौ,94
9910,baja.,बाजा,42
864,eugenia.,यूजीनिया,97
9733,lunar.,चांद्र,44
11804,fabrik,फ़ैक्टरी,25
4752,audacity.,धृष्टता,77
13869,sådan,ऐसा,5
5673,modem,मोडम,68
12318,walter.,वाल्टर,24
12645,efterforskning,जाँच पड़ताल,15
10935,egetræ,बलूत,31
9174,tillykke,बधाई हो,40
14040,blandt,के बीच,10
5987,vandmærke.,वाटर-मार्क,62
10075,indonesisk,इंडोनेशियाई,40
218,nitrophenol.,नाइट्रोफेनॉल,100
11548,forhold,अनुपात,29
6911,pussycat.,बिल्ली का बच्चा,62
3001,unødvendigt,बेकार में,88
11148,hent,डाउनलोड,25
7317,madeleine.,मेडेलीन,61
2199,kanji.,कांजी,91
4809,smokey.,स्मोकी,77
7459,ahoy.,एहोय,60
13107,drama,नाटक,16
10197,maiden,कन्या,39
5317,matra.,मात्राओं,74
14308,j,जे,8
13043,tjent,अर्जित,13
12213,steelers.,स्टीलर्स,24
9863,mcphail.,मैकफेल,43
1754,mnemonic.,स्मृति सहायक,89
13537,illinois.,इलिनोइस,12
10508,behandlet,निपटा,38
7773,cockpit,कॉकपिट,56
3100,kosher.,कोषेर,87
12930,forblive,रहना,9
628,garret.,छत का कमरा,99
6250,drukning,डूबता हुआ,47
4162,punitive.,दंडात्मक,80
12337,indstilling,स्थापना,9
10590,antiller,एंटिल्स,38
11631,pl.,पी एल,30
9140,chrysler.,क्रिसलर,48
2196,rochelle.,रोशेल,91
11239,prosa,गद्य,33
1298,lidia.,लिडिया,95
1633,remand.,जेल वापसी,73
10775,tilknytning,संबंधन,9
3180,mfd.,एमएफडी,86
9958,scots.,स्कॉट्स,29
10874,stedfortræder,डिप्टी,31
9100,judo.,जूदो,49
763,zucchini.,तुरई,98
8096,omkreds,परिमाप,55
4153,gunners.,बंदूकधारियों,62
12172,millennium.,मिलेनियम,25
2653,malathion.,मेलाथियान,89
3521,kannada.,कन्नड़,85
7285,abigail.,अबीगैल,61
4873,rappere,रैपर्स,25
14244,midler,मतलब,8
12459,walker.,वॉकर,22
2632,neurale.,तंत्रिका,89
2022,pladsholder.,प्लेसहोल्डर,91
12207,pringle.,प्रिंगल,25
2033,vant,आदी,89
13845,s,एस,5
3171,crippled.,पंगु,71
8726,ag.,एजी,51
3547,caldera.,काल्डेरा,85
2719,cursory.,सतही,88
13737,joe.,जो,11
7957,chunky.,चंकी,57
871,taro.,तारो,97
12216,toyota.,टोयोटा,24
11259,territories.,प्रदेशों,11
8521,afsendt,भेजा गया,43
5180,prems.,प्रेम,74
5671,syed.,सैयद,71
9758,organisatorisk,संगठनात्मक,43
11352,decimal,दशमलव,29
2894,frygtelig,नृशंस,88
7453,vinkler,कोणों,32
6885,bowyer.,बॉयलर,63
3532,hammerhead.,हथौड़ा का सिरा,83
13490,ide,विचार,12
263,amatørlig,किसी विषय में अनिपुण,100
11806,løve,सिंह,16
12293,saudi.,सऊदी,24
134,lombard.,लोम्बारड,100
1772,asexual.,असेक्सुअल,85
6994,chevy.,आखेट,62
6350,aloha.,अलोहा,67
8519,eksploderende,एक्सप्लोडिंग,31
2910,creme.,क्रीम,88
8802,genoverveje,पुनर्विचार करना,48
3692,transkription,प्रतिलिपि,51
12815,republikan,रिपब्लिकन,17
2660,rigeste,सबसे अमीर,89
14220,lignende,समान,10
10509,singing.,गायन,26
11318,margaret.,मार्गरेट,32
7868,botswana.,बोत्सवाना,57
1340,kontraangreb,जवाबी हमले,55
13058,kommer,आता हे,7
12415,daggry,भोर,23
7979,perihelion.,सूर्य समीपक,56
2576,bestikkelse,रिश्वत,89
11134,katalyser.,उत्प्रेरित,33
200,corse.,कोर्स,100
7626,manifestation.,अभिव्यक्ति,38
7387,brasil,ब्राज़ील,61
5890,hickory.,हिकॉरी,70
7141,patty,पैटी,61
11610,litauen,लिथुआनिया,30
11277,harper.,बीन बजानेवाला,31
2484,siam.,सियाम,89
7713,beowulf.,बियोवुल्फ़,58
1693,kvalme,जी मिचलाना,94
4814,invaders.,आक्रमणकारियों,29
4672,manuskripter,पांडुलिपियों,59
2176,guise,भेष,88
12482,demokrati,जनतंत्र,22
792,elektrolyt,इलेक्ट्रोलाइट,94
4084,fastball.,फास्टबॉल,80
11794,travis.,ट्रैविस,28
4183,pancreas.,अग्न्याशय,81
2559,hydrochloric.,हाइड्रोक्लोरिक,89
8629,muldvarp,तिल,51
41,verbiage.,शब्दाडंबर,100
6134,sie.,सी ई,68
13609,dermed,इस प्रकार,12
12028,disk,डिस्क,25
8933,holdkammerater,टीम के साथी,28
11912,willie.,विली,24
9446,butt.,बट,38
614,kontrollere,जाँच,92
341,martel.,मार्टेल,100
1650,vibrant.,जीवंत,94
8164,marsvin,शिंशुमार,55
12440,bruce.,ब्रूस,23
12627,francis.,फ्रांसिस,21
5236,dodd.,डोड,74
11481,sussex.,ससेक्स,31
5012,cyclo,साइक्लो,75
5119,seine.,सीन,75
4862,lovpligtig,वैधानिक,77
7591,overfyldt,भीड़,17
6832,nedrivning,विध्वंस,62
4743,raphrase.,इस प्रकार संशोधित,57
3661,parkinson.,पार्किंसंस,83
12618,kabel,केबल,20
12990,dans,नृत्य,15
12843,pande,कड़ाही,19
2023,propoganda.,प्रोपोगा,91
9094,urskive,डायल,42
13186,udenlandsk,विदेश,15
9152,allah.,अल्लाह,48
11046,historikere.,इतिहासकारों,25
2656,midtown.,मिडटाउन,89
12850,allen,एलन,19
10357,armenian.,अर्मेनियाई,36
8436,evner.,क्षमताओं,21
5964,ks.,केएस,69
6750,caucus.,कोकस,64
11163,civilisation,सभ्यता,10
2165,elektroforese,वैद्युतकणसंचलन,91
13293,nødvendig,ज़रूरी,15
7517,centre.,केन्द्रों,15
4950,etymologi,शब्द-साधन,64
12280,nægtet,मना कर दिया,18
13753,ohio.,ओहियो,11
11279,elementære,प्राथमिक,33
12991,dallas.,डलास,18
6906,glukose.,शर्करा,63
8074,abbott.,एबट,56
12848,syndrom,सिंड्रोम,19
7427,ruin,बर्बाद,34
2777,boomer.,बुमेर,86
5726,uvirkelig,अवास्तविक,70
7172,blowout.,बुझाना,60
10171,ingen steder,कहीं भी नहीं,40
3097,misbilligelse,अस्वीकृति,72
1478,saltvand,खारा पानी,94
8388,newsprint.,अखबारी कागज,53
13945,hvordan,कैसे,7
10702,tønde,बैरल,34
2529,budge.,बज,88
5382,betegner,निरूपित,27
12397,rekognoscering,सैनिक परीक्षण,23
6627,kaukasus.,काकेशस,65
2411,nek.,नेक,90
10157,elvis.,एल्विस,40
4079,ogre.,आदमख़ोर,80
3688,sind.,सिंध,83
7117,paramilitær,अर्धसैनिक,62
14018,nuværende,मौजूदा,7
7983,schilling.,आस्रिया का सिक्का,56
5622,ubestridt,साफ़-जाहिर,67
9853,yale.,येल,43
4528,stravinsky.,स्ट्राविंस्की,78
8086,jurassic.,जुरासिक,56
7901,martian.,मंगल ग्रह का निवासी,55
11098,enzymologi.,एंजाइमिकी,34
3882,groundhog.,ग्राउंडहॉग,82
8079,canton.,केंटन,51
6985,pika.,पिका,62
11517,moe.,मो,31
9670,syntese.,संश्लेषण,44
8573,hubble.,हबल,52
4360,snapping.,तड़क,32
11876,genindsæt,फिर से,8
7654,dug,खोदा,59
8788,orwell.,ऑरवेल,51
12916,ramte,मारना,18
7237,saunders.,सॉंडर्स,62
8398,sammentræf,संयोग,38
9135,stalingrad.,स्टेलिनग्राद,48
4559,coker.,कोकर,78
10666,stalin.,स्टालिन,36
11249,dublin.,डबलिन,33
928,bismuth.,विस्मुट,97
3268,modstander,प्रतिपक्षी,63
7076,bark,कुत्ते की भौंक,55
12984,østrig.,ऑस्ट्रिया,18
11795,interesser.,रूचियाँ,8
10716,tilfælde,उदाहरणों,20
266,lenient.,उदार,95
11325,sigma.,सिग्मा,32
8743,øm,निविदा,45
11459,amos.,अमोस,31
10502,mos.,राज्यमंत्री,20
12107,kontrolleret,को नियंत्रित,11
4759,waldorf.,वाल्डोर्फ,77
4991,corona.,कोरोना,74
13873,nogen,कोई,5
5957,ustabil,अस्थिर,69
12349,historisk,ऐतिहासिक,12
12736,pressning,दबाना,12
10411,moralsk,शिक्षा,29
6315,diocese.,सूबा,67
13972,fil,फ़ाइल,6
9999,monsun,मानसून,41
11415,makedonien,मैसेडोनिया,32
2518,euphemisme.,उदारता,86
11967,ie.,अर्थात,27
5056,ligand.,लिगैंड,62
3233,nukleic.,न्यूक्लिक,86
12132,edge.,किनारा,21
4772,erasmus.,इरासम्स,77
8524,kronologi.,कालक्रम,38
633,atocha.,अतोचा,99
5845,mv.,एमवी,70
10599,rn.,आर.एन.,38
4668,adel,कुलीनता,77
9112,cone.,शंकु,47
6855,wigan.,विगान,64
10103,tråd,धागा,36
463,falsehood.,झूठ,81
13679,indien.,इंडिया,12
10998,vast.,व्यापक,35
13250,tiddly.,टिडली,15
6223,algerisk.,अल्जीरियाई,65
9464,krigstid,युद्ध-काल,46
11025,hale,पूंछ,27
11229,dæmning,बांध,31
6677,fillmore.,फ़िलमोर,65
4801,pandora.,भानुमती,75
1983,rutter.,रटर,92
13236,davis.,डेविस,14
6554,bhutan.,भूटान,66
8791,julio.,जूलियो,51
7913,strenge.,स्ट्रिंग्स,28
12682,sold,बेचा,21
5740,veterinær.,पशुचिकित्सा,71
6448,khmer.,खमेर,66
7628,hawthorn.,वन-संजली,40
10458,indvending,आपत्ति,11
6361,lemur.,बंदर,67
11401,oscar.,ऑस्कर,30
12131,kandidat,उम्मीदवार,18
13655,generelt,आम तौर पर,7
3948,sarkastisk,व्यंग्यपूर्ण,77
4754,brudt.,खंडित,49
10194,subdivision.,उपखंड,38
12953,tilsidesættelse,अवहेलना,18
7508,scaife.,स्काईफ,60
13292,jordan.,जॉर्डन,15
12876,største,महानतम,19
9795,sergent,उच्च श्रेणी का वकील,42
4193,strikeout.,मिटाना,38
8492,outscored.,पीछे छोड़ दिया है,47
10597,fielder.,फील्डर,37
13488,tim.,टिम,13
4334,launcher.,लांचर,61
3714,phonograph.,ग्रामोफ़ोन,80
9295,eliminer.,हटाना,14
9569,stjal,चुराई,45
14014,mindst,कम से कम,5
1145,mikrobiologi.,कीटाणु-विज्ञान,93
10416,princeton.,प्रिंसटन,38
9082,fried.,तला हुआ,36
1816,yoghurt.,दही,93
131,ensartet,समान रूप से,100
7545,vandmanden,कुंभ राशि,60
11643,arf.,आसियान क्षेत्रीय मंच,29
9180,harriet.,हेरिएट,48
11484,fejet,बह,31
14226,gratis,मुक्त,5
3639,rustfrit,स्टेनलेस,84
1845,bown,बौने,92
3764,fennec.,फेनक,83
8045,bliss.,परमानंद,55
6853,tudor.,टुडोर,64
14202,krig,युद्ध,7
11885,kenny.,केनी,27
14451,tab,हानि,9
13956,en anden,एक और,6
2217,asymmetrisk,असममितीय,85
2343,bilateral.,द्विपक्षीय,89
9111,utility,उपयोगिता,29
13519,ben.,बेन,13
6784,slid.,गिरावट,64
11680,salem,सलेम,29
8129,fiat,व्यवस्थापत्र,55
8058,grenada.,ग्रेनेडा,56
9616,freestyle.,फ्रीस्टाइल,44
5663,terminus.,अंतिम स्टेशन,71
4590,vildledt,पथभ्रष्ट,77
10651,muligheder,विकल्प,6
3036,pretoria.,प्रिटोरिया,88
11939,wayward.,स्वच्छंद,27
2503,forefront.,सबसे आगे,89
5621,dwarfisme.,बौनावाद,72
6069,plea.,दलील,55
9175,sk.,एसके,48
1382,waning.,घट,79
1841,indsatte,कैदियों,88
8451,demonstranter,प्रदर्शनकारी,51
9827,tilslutninger.,सम्बन्ध,11
9599,boom.,बूम,42
8408,winchester.,विनचेस्टर,53
2049,kwan.,क्वान,91
9778,kasino,कैसीनो,40
382,hillcrest.,हिलक्रेस्ट,100
13713,hav,समुद्र,11
3054,keynote.,मुख्य भाषण,87
809,peerless.,अद्वितीय,98
4209,syntetase.,सिंथेटेस,80
2516,innuendo.,इन्युएन्दो,86
4638,vitro.,इन विट्रो,78
5237,kabinepersonale,हवाई कर्मी,49
6975,js.,जे एस,62
3279,deri.,यहां,86
10400,springfield.,स्प्रिंगफील्ड,39
8561,loyal,निष्ठावान,52
4250,siamese.,स्याम देश की भाषा,80
9373,insekt,कीड़ा,33
2950,pyrroline.,पाइरोलिन,88
7503,lily.,लिली,58
7835,irriteret,नाराज हो,28
14171,april,अप्रैल,5
12468,morris.,मोरिस,22
9619,at gå,चल देना,45
1430,gratuitous.,ऐच्छिक,43
11316,skulder,कंधा,29
9423,turist,पर्यटक,36
5248,sojourner.,परदेशी,71
11835,tan.,टैन,27
9432,gaelic.,गेलिक,46
3517,argyll,अर्गिल,59
9847,vers,कविता,37
9079,kæreste,प्रेमिका,47
5008,elendighed,कष्ट,75
2508,fjorten dage,पखवाड़ा,88
9665,gendanne,की वसूली,19
3630,crapper.,क्रैपर,84
3121,jujube.,जूजूबे,87
6190,oy.,ओए,68
9330,maker.,निर्माता,38
13379,pistol,बंदूक,12
13415,matthew.,मैथ्यू,13
5462,torah.,टोरा,72
2962,søskende,सहोदर,69
3675,tapping.,दोहन,46
9304,laks,सैल्मन,47
13337,gud,भगवान,13
7376,assessors.,मूल्यांकनकर्ताओं,60
3829,croat.,क्रोएट,83
11764,i nærheden,समीप,28
150,thew.,द,98
8548,skurk,खलनायक,45
14405,oktober,अक्टूबर,5
5214,rigelig,प्रचुर,74
1665,goa.,गोवा,94
1997,nazarene.,नासरी,92
6544,kurer,संदेशवाहक,64
14367,billede,छवि,6
6628,descartes.,डेसकार्टेस,65
13070,nå,पहुंच,9
3802,osteoporose.,ऑस्टियोपोरोसिस,83
3199,celeste.,सेलेस्टे,86
1387,samhørig,इंट्रा,95
12388,layout,ख़ाका,23
7686,bowden.,बोडेन,59
12335,es,ऐस,21
2087,clio.,क्लियो,91
6849,heliac.,हेलिआक,64
6166,epsom.,एप्सोम,68
4124,overbærenhed,आसक्ति,65
9178,sejlet,रवाना हुए,28
3343,mitose,पिंजरे का बँटवारा,86
1980,bufotenin.,बुफोटेनिन,92
4126,opskrift,विधि,70
14473,vist,दिखाया,8
10709,matematisk.,गणितीय,19
7156,nicky.,निकी,62
7994,suez.,स्वेज,56
13164,rolle,भूमिका,15
2853,fourier.,फूरियर,88
7299,montevideo.,मोंटेवीडियो,61
11166,indsendt,प्रस्तुत,21
4028,overflod,प्रचुरता,62
2668,regulatory.,विनियामक,89
11382,ride,छुटकारा दिलाना,32
12512,ser på,देख रहे,12
8899,undervist,सिखाया हुआ,50
5865,unitarar.,एकजुट,57
5158,fiaco.,असफलता,74
14393,ansigt,चेहरा,11
10770,zeppelin.,टसेपेल्लिन,37
12719,tilbagevendende,पुनरावर्ती,20
603,protozoa.,प्रोटोज़ोआ,99
12030,udtryk,मुहावरा,21
1569,varuna.,वरुण,94
12608,ørken,रेगिस्तान,20
6434,vanguard.,हरावल,66
3780,forringet,बिगड़ी,60
7166,tuck.,टक,58
8143,circular.,परिपत्र,55
3550,leddelige.,प्रबंधकीय,85
11273,serienummer,धारावाहिक,30
5279,pendul,लंगर,73
2607,randle.,रैंडल,89
8232,serena.,सेरेना,55
6734,damaskus.,दमिश्क,64
7239,confucianism.,कन्फ्यूशीवाद,61
1779,sheraton.,शेरेटन,93
1600,dynamos.,डायनेमो,51
13414,kæmper,मार पिटाई,6
36,udemokratisk,अजनतंत्रवादी,100
6840,tungvægt,वज़नदार,62
9858,sandwich,सैंडविच,41
5819,bevarelse.,संरक्षण,26
9752,sung.,गाया,44
13625,klar,स्पष्ट,11
8624,herpes.,हरपीज,52
5612,pubertet,यौवनारंभ,72
1896,sexisme.,लिंगभेद,92
13872,fordi,क्योंकि,7
9519,sharon.,शेरोन,46
4531,fulham.,फुलहम,78
11499,banner,बैनर,28
7102,vocalist.,गायक,58
8084,freemasonry.,फ़्रीमासोंरी,56
6715,fineste,बेहतरीन,64
13151,rykke,अग्रिम,11
6114,polet,टोकन,62
10174,livredder,जीवनरक्षक,40
7882,potent,प्रबल,56
5054,protestantisme.,प्रोटेस्टेंट,75
11997,undertow,अंडरटो,26
8319,sage.,साधू,53
13882,program,कार्यक्रम,11
10604,handle ind,खरीदारी,22
7645,opstandelse,जी उठने,49
5767,ledestjerne,प्रकाश,68
2161,dope.,नशीली दवा,52
12037,silly.,नासमझ,22
2852,tarm,आंत,60
3634,colleen.,कोलीन,84
1054,teng.,टेंग,96
8012,songwriter.,गीतकार,46
5573,topologi.,टोपोलॉजी,62
12734,commonwealth.,राष्ट्रमंडल,20
343,termit,दीमक,100
6541,nazareth.,नासरत,66
2956,prøveløsladelse,पेरोल,80
11938,ost,पनीर,27
2476,landau,लेन्डौ,89
389,gallium.,गैलियम,100
675,nysgerrigt,दिलचस्प,93
8426,newark.,नेवार्क,53
5154,ubalanceret,असंतुलित,74
10762,stå på række,पंक्ति बनायें,35
3024,lehr.,लेहर,88
12359,tchad.,काग़ज़ का टुकड़ा,23
6495,herskere.,शासकों,48
2822,skadedyr,पीड़क,85
3941,peek.,तिरछी,79
2734,narkotika,नशीले पदार्थों,72
13589,enig,इस बात से सहमत,10
14023,forskellige,अलग,8
12800,skuespiller,अभिनेता,16
1618,basalt.,बाजालत,91
950,aldrin.,एल्ड्रिन,97
1356,glenwood.,ग्लेनवुड,95
5285,shinto.,शिंटो,74
10013,moody.,उदासीन,42
6766,pilgrimme.,तीर्थयात्रियों,56
5300,venstreorienteret,वाम-पंथी,67
6804,laurbær,लॉरेल,63
2575,militiamen,मिलिटियामेन,89
14060,seks,छह,9
6608,unschool.,अचूक,65
3516,eukalyptus.,युकलिप्टुस,85
201,præst,चैपलैन,91
12211,randy.,भिखारिन,25
10593,radikal,मौलिक,32
4717,opal.,दूधिया पत्थर,77
14489,tal,नंबर,7
11576,monaco.,मोनाको,30
359,loader.,लोडर,94
5954,ebbets.,एबबेट्स,70
6565,smiley.,स्माइली,65
10133,svig,धोखा,40
5363,hydroxid.,हीड्राकसीड,73
12962,beliggenhed,स्थान,9
1012,brænde ud,खराब हुए,95
7978,magnesium.,मैग्नीशियम,56
4583,gant.,गैंट,78
12628,elizabeth.,एलिज़ाबेथ,21
1401,margarita.,मार्गरीटा,94
14483,grund,कारण,5
12747,ven.,दोस्त,13
1448,ting.,टिंग,83
10057,hackney.,किराये पर लिया हुआ,41
738,earthlings.,पृथ्वीवासी,96
9491,beograd.,बेलग्रेड,46
5131,folicin,फोलिक,75
13569,lejr,शिविर,12
8666,plateau,पठार,51
836,rapido.,रैपिडो,98
10440,smitte,हस्तांतरण,37
3891,cor.,कोर,82
1381,lymfatisk.,लिंफ़ का,95
4315,sap.,पौधों का रस,77
7867,lønninger.,वेतन,28
10855,glat,निर्बाध,35
10930,sparta.,स्पार्टा,35
2042,sud.,सूड,89
12281,langsomt.,धीरे से,24
12400,ren,साफ,18
8518,sokker,मोज़े,20
6399,forhandler.,विक्रेता,54
9019,jenna.,जेना,49
6687,gaius.,गयुस,65
12014,conform.,अनुरूप,13
6796,sim.,सिम,32
3377,beastie.,बीस्टी,83
9985,delirium.,प्रलाप,42
1642,tilgiven,माफ़ कर दिया,94
13858,først,पहला,6
9515,pf,पीएफ,46
9362,kirkegård,कब्रिस्तान,46
2011,skuffe,निराश,29
4610,lærte,सीखा,78
4000,superpower.,महाशक्ति,71
7602,genforening,रीयूनियन,58
4586,gå over,सरल विजय,77
1792,campusser.,परिसरों,93
8397,hollow.,खोखला,45
9298,klient,ग्राहक,38
9283,overvinde,काबू पाना,43
3774,legioner,फ़ौज,37
5818,medusa.,मेडुसा,70
3497,hovedlinje.,मेनलाइन,82
3918,gideon.,गिदोन,82
7309,drik,पेय पदार्थ,57
13979,fundet,मिला,6
1811,rockaway.,रॉक अवे,93
7349,tildeling,आवंटन,25
557,anaerob,अवायवीय,99
14324,senatet,प्रबंधकारिणी समिति,13
8042,tanner.,टैनर,56
5741,judas.,यहूदा,71
13701,data,आंकड़े,12
2418,nedstrøms.,डाउनस्ट्रीम,90
1021,boycotting.,बहिष्कार,61
9721,fuji.,फ़ूजी,44
11862,header,हैडर,9
6878,bioteknologi.,जैव प्रौद्योगिकी,63
2637,woolwich,वूलविच,89
8338,raster.,रास्टर,54
10414,broadway.,ब्रॉडवे,38
2056,prudential,प्रूडेंशियल,91
2334,navneake.,हमनाम,88
9321,cornwall.,कॉर्नवाल,41
167,tigon.,टाइगोन,100
4854,galilee.,गैलिली,77
723,corso.,कोर्सो,98
831,microsystems.,माइक्रोसिस्टम्स,98
1444,diacritics.,विशेषक,88
8089,lars.,लार्स,44
6377,tryptamine.,ट्रापेटामाइन,67
11213,astral.,एस्ट्रल,33
14478,analytiker,विश्लेषक,44
6619,conshript.,भरती,57
5100,artikuleret,जोड़ा हुआ,62
10901,falsk,उल्लू बनाना,33
2392,agnosticisme.,अज्ञेयवाद,90
3082,lisp.,तुतलाना,87
4768,camaron.,कैमरोन,77
12527,kredit,श्रेय,16
10104,ct.,सीटी,38
6237,respektfuldt,सम्मान से,11
8394,analytikere.,विश्लेषकों,44
11362,lancashire.,लंकाशायर,32
7556,wg.,डब्ल्यू जी,60
13396,legeme,तन,12
125,kali.,काली,99
13079,træ,पेड़,15
1119,elektrolyse,इलेक्ट्रोलीज़,96
7347,heinie.,हेनि,61
10329,gennemse.,ब्राउज़,35
12362,packers.,पैकर,22
1580,nomad.,बंजारा,76
13741,el.,एल,11
12291,ekstrem,चरम,16
6200,labyrint,भूल भुलैया,66
2506,cherub.,चेस्र्ब,89
9647,zambia.,जाम्बिया,45
3431,hawkeye.,हॉकआई,85
3595,pesticid.,कीटनाशक,77
12550,prolog.,प्रोलॉग,22
1422,transcendental,ट्रान्सेंडैंटल,67
464,wielding.,चलानेवाले,83
6891,yap.,भौंकना,63
9378,purgatory.,यातना,47
6696,unsupported.,असमर्थित,63
14206,spurgt,पूछा,5
10506,i aften,आज की रात,38
12412,connecticut.,कनेक्टिकट,23
9183,serotonin.,सेरोटोनिन,48
769,goshen.,गोशेन,98
5143,homofobi.,होमोफोबिया,75
13688,million,दस लाख,10
9513,bartlett.,बार्टलेट,46
14209,gammel,पुराना,10
11232,voldsom,हिंसक,31
11513,socialist,समाजवादी,28
13932,stadig,फिर भी,7
7953,condom.,कंडोम,54
10554,flores.,फ्लोरेस,38
13606,richard.,रिचर्ड,12
1120,bløddyr,कटलफ़िश,96
2535,khatri.,खत्री,89
13918,del,शेयर करना,6
10632,richter.,रिक्टर,38
3286,nerver,तंत्रिकाओं,49
3511,ballroom.,बॉलरूम,83
8863,woody.,वुडी,49
10030,barbados.,बारबाडोस,41
3060,vinkel.,कोणीय,87
2452,gifted.,प्रतिभाशाली,40
10189,lovgivning,विधान,23
3090,mensch.,मेन्च,87
6747,fordømt,की निंदा की,53
6972,gurney.,गर्ने,62
1196,damme.,डेमे,96
5278,unc.,यूएनसी,74
9930,færge,नौका,35
9126,dynamite.,बारूद,48
764,manx.,मैंक्स,98
8304,sw.,स्व,54
4500,charon.,कैरन,78
11051,kvæg,पशु,35
13410,harry.,सताना,12
13313,gal.,लड़की,15
12908,ar,चोट का निसान,18
6757,bagvaskelse,बदनामी,51
8295,saxofon,सैक्सोफोन,54
12092,inaktiveret,निष्क्रिय,24
4220,forensics.,फोरेंसिक,43
4285,cynthia.,सिंथिया,80
11308,joey.,एक छोटा सा सिक्का,33
11818,udover,के अतिरिक्त,25
12919,kombineret,संयुक्त,14
10337,eta.,ईटा,39
796,fro.,इधर-उधर,98
1559,milner.,मिलनर,94
11895,udbrud,प्रकोप,26
